"plh0183","year","regtyp","sex","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","1996","Urban Area","Male","242","0.0550334656416047","0.0480726029164261","0.0619943283667834","10"
"10 Completely satisfied","1996","Urban Area","Female","284","0.0609231093397015","0.0538986226889494","0.0679475959904536","10"
"10 Completely satisfied","1996","Rural Area","Male","74","0.0327677163136322","0.0252267285381467","0.0403087040891177","10"
"10 Completely satisfied","1996","Rural Area","Female","80","0.0408734838055726","0.0327158427715056","0.0490311248396396","10"
"2 on Scale 1 to 10","1996","Urban Area","Male","61","0.0194423066102196","0.0152277499848007","0.0236568632356386","2"
"2 on Scale 1 to 10","1996","Urban Area","Female","65","0.017307796843736","0.0134777628000675","0.0211378308874045","2"
"2 on Scale 1 to 10","1996","Rural Area","Male","51","0.0251738441877337","0.018538276037133","0.0318094123383343","2"
"2 on Scale 1 to 10","1996","Rural Area","Female","42","0.0230259131634423","0.0168463785722098","0.0292054477546748","2"
"3 on Scale 1 to 10","1996","Urban Area","Male","122","0.0349622173730191","0.0293554431707185","0.0405689915753197","3"
"3 on Scale 1 to 10","1996","Rural Area","Male","95","0.048540668147499","0.0394376009768395","0.0576437353181585","3"
"3 on Scale 1 to 10","1996","Urban Area","Female","134","0.0412430263306804","0.0354031652615076","0.0470828873998532","3"
"3 on Scale 1 to 10","1996","Rural Area","Female","77","0.0402689744480646","0.0321693316590302","0.048368617237099","3"
"4 on Scale 1 to 10","1996","Urban Area","Male","169","0.0424002153997661","0.0362496155270367","0.0485508152724955","4"
"4 on Scale 1 to 10","1996","Urban Area","Female","195","0.0508657092876147","0.0444128919861957","0.0573185265890336","4"
"4 on Scale 1 to 10","1996","Rural Area","Male","109","0.0597405986034601","0.0497014152862381","0.0697797819206821","4"
"4 on Scale 1 to 10","1996","Rural Area","Female","135","0.0601521963065155","0.0503559358341069","0.0699484567789241","4"
"5 on Scale 1 to 10","1996","Urban Area","Male","480","0.125403489038128","0.11529467741059","0.135512300665666","5"
"5 on Scale 1 to 10","1996","Urban Area","Female","530","0.127466882522526","0.11767282553309","0.137260939511961","5"
"5 on Scale 1 to 10","1996","Rural Area","Male","313","0.140373979153334","0.125659739018852","0.155088219287816","5"
"5 on Scale 1 to 10","1996","Rural Area","Female","360","0.162071672043416","0.146888489732562","0.17725485435427","5"
"6 on Scale 1 to 10","1996","Urban Area","Male","507","0.123819161457964","0.113765315461167","0.133873007454761","6"
"6 on Scale 1 to 10","1996","Urban Area","Female","536","0.11740994763799","0.107956179514715","0.126863715761265","6"
"6 on Scale 1 to 10","1996","Rural Area","Male","267","0.123841054226703","0.109888184886799","0.137793923566606","6"
"6 on Scale 1 to 10","1996","Rural Area","Female","295","0.136741850934253","0.12258629648848","0.150897405380025","6"
"7 on Scale 1 to 10","1996","Urban Area","Male","777","0.186743958520533","0.174848577621904","0.198639339419162","7"
"7 on Scale 1 to 10","1996","Urban Area","Female","798","0.164873182865833","0.153975749790342","0.175770615941324","7"
"7 on Scale 1 to 10","1996","Rural Area","Male","398","0.181570945595754","0.165242176253652","0.197899714937856","7"
"7 on Scale 1 to 10","1996","Rural Area","Female","429","0.169908388167881","0.154435327203403","0.185381449132359","7"
"8 on Scale 1 to 10","1996","Urban Area","Male","1161","0.274269333944922","0.260651194185133","0.28788747370471","8"
"8 on Scale 1 to 10","1996","Urban Area","Female","1229","0.271649788405181","0.25858664195943","0.284712934850931","8"
"8 on Scale 1 to 10","1996","Rural Area","Female","531","0.226614421244353","0.20936606867903","0.243862773809677","8"
"8 on Scale 1 to 10","1996","Rural Area","Male","557","0.243111262137541","0.224941120278238","0.261281403996844","8"
"9 on Scale 1 to 10","1996","Urban Area","Male","553","0.121173120666534","0.111212274436025","0.131133966897044","9"
"9 on Scale 1 to 10","1996","Urban Area","Female","626","0.128673486971253","0.118839990091034","0.138506983851471","9"
"9 on Scale 1 to 10","1996","Rural Area","Male","239","0.122830188451794","0.108926367873187","0.136734009030401","9"
"9 on Scale 1 to 10","1996","Rural Area","Female","273","0.118887029844829","0.105552157892677","0.132221901796981","9"
"0 Completely dissatisfied","1997","Rural Area","Male","18","","","","0"
"0 Completely dissatisfied","1997","Rural Area","Female","10","","","","0"
"0 Completely dissatisfied","1997","Urban Area","Male","38","0.0175661229687685","0.0135326986852911","0.0215995472522459","0"
"0 Completely dissatisfied","1997","Urban Area","Female","23","","","","0"
"1 on Scale 1 to 10","1997","Rural Area","Male","18","","","","1"
"1 on Scale 1 to 10","1997","Rural Area","Female","15","","","","1"
"1 on Scale 1 to 10","1997","Urban Area","Male","27","","","","1"
"1 on Scale 1 to 10","1997","Urban Area","Female","39","0.0142593355408324","0.0107410082172375","0.0177776628644272","1"
"10 Completely satisfied","1997","Urban Area","Male","207","0.0512780461681527","0.0445060064868356","0.0580500858494698","10"
"10 Completely satisfied","1997","Urban Area","Female","236","0.0550650689723531","0.0482957604847004","0.0618343774600058","10"
"10 Completely satisfied","1997","Rural Area","Male","83","0.0416560793026215","0.0331267932558977","0.0501853653493453","10"
"10 Completely satisfied","1997","Rural Area","Female","78","0.0379905386755353","0.0300434921219764","0.0459375852290941","10"
"2 on Scale 1 to 10","1997","Urban Area","Male","91","0.0301338396663356","0.0248849502351519","0.0353827290975193","2"
"2 on Scale 1 to 10","1997","Urban Area","Female","89","0.0246348254645442","0.0200347640727623","0.029234886856326","2"
"2 on Scale 1 to 10","1997","Rural Area","Female","48","0.0235925302116995","0.0172832303843709","0.0299018300390281","2"
"2 on Scale 1 to 10","1997","Rural Area","Male","45","0.0219265410254973","0.0156750503503381","0.0281780317006564","2"
"3 on Scale 1 to 10","1997","Rural Area","Female","121","0.0606503430893135","0.050728128138392","0.070572558040235","3"
"3 on Scale 1 to 10","1997","Urban Area","Male","158","0.043879134117711","0.0375903062611976","0.0501679619742243","3"
"3 on Scale 1 to 10","1997","Rural Area","Male","111","0.0606445210179491","0.0504557087736776","0.0708333332622206","3"
"3 on Scale 1 to 10","1997","Urban Area","Female","159","0.0432142612382234","0.0371799715769007","0.0492485508995461","3"
"4 on Scale 1 to 10","1997","Rural Area","Male","130","0.0673514043932851","0.056652356391113","0.0780504523954573","4"
"4 on Scale 1 to 10","1997","Rural Area","Female","116","0.0563793567044542","0.0467911556004845","0.0659675578084239","4"
"4 on Scale 1 to 10","1997","Urban Area","Female","224","0.0593411084135698","0.0523297984069581","0.0663524184201814","4"
"4 on Scale 1 to 10","1997","Urban Area","Male","219","0.0578161389724471","0.0506501413837835","0.0649821365611108","4"
"5 on Scale 1 to 10","1997","Urban Area","Male","516","0.130580883455942","0.12023568852591","0.140926078385973","5"
"5 on Scale 1 to 10","1997","Urban Area","Female","625","0.143428454447626","0.133026744448523","0.153830164446729","5"
"5 on Scale 1 to 10","1997","Rural Area","Male","337","0.159316809834662","0.143693977558133","0.174939642111192","5"
"5 on Scale 1 to 10","1997","Rural Area","Female","391","0.183862689796048","0.167759690257598","0.199965689334497","5"
"6 on Scale 1 to 10","1997","Urban Area","Male","484","0.115626151328982","0.10580798770609","0.125444314951875","6"
"6 on Scale 1 to 10","1997","Urban Area","Female","508","0.11173344569426","0.102384373544145","0.121082517844375","6"
"6 on Scale 1 to 10","1997","Rural Area","Male","297","0.146065104579281","0.130988678410094","0.161141530748469","6"
"6 on Scale 1 to 10","1997","Rural Area","Female","311","0.151633327046535","0.136723675576432","0.166542978516637","6"
"7 on Scale 1 to 10","1997","Urban Area","Male","688","0.170292603003092","0.15875157067871","0.181833635327474","7"
"7 on Scale 1 to 10","1997","Urban Area","Female","765","0.166454006897027","0.155400065152239","0.177507948641815","7"
"7 on Scale 1 to 10","1997","Rural Area","Male","415","0.186313460092446","0.169692218220877","0.202934701964015","7"
"7 on Scale 1 to 10","1997","Rural Area","Female","391","0.164086892108301","0.148691318586471","0.179482465630131","7"
"8 on Scale 1 to 10","1997","Urban Area","Male","1105","0.255084494540011","0.241700682714365","0.268468306365657","8"
"8 on Scale 1 to 10","1997","Urban Area","Female","1134","0.248542872870639","0.235717853748946","0.261367891992333","8"
"8 on Scale 1 to 10","1997","Rural Area","Female","512","0.210709321677382","0.193756627752809","0.227662015601954","8"
"8 on Scale 1 to 10","1997","Rural Area","Male","461","0.209604210583156","0.192228799109747","0.226979622056565","8"
"9 on Scale 1 to 10","1997","Urban Area","Male","542","0.121844552552367","0.111801331005126","0.131887774099607","9"
"9 on Scale 1 to 10","1997","Urban Area","Female","560","0.123194162041172","0.113440851757653","0.132947472324691","9"
"9 on Scale 1 to 10","1997","Rural Area","Male","193","0.0886445086743383","0.076511105920432","0.100777911428245","9"
"9 on Scale 1 to 10","1997","Rural Area","Female","230","0.0975620309283134","0.0852273631817436","0.109896698674883","9"
"0 Completely dissatisfied","1998","Rural Area","Male","16","","","","0"
"0 Completely dissatisfied","1998","Rural Area","Female","12","","","","0"
"0 Completely dissatisfied","1998","Urban Area","Male","22","","","","0"
"0 Completely dissatisfied","1998","Urban Area","Female","23","","","","0"
"1 on Scale 1 to 10","1998","Rural Area","Male","18","","","","1"
"1 on Scale 1 to 10","1998","Rural Area","Female","20","","","","1"
"1 on Scale 1 to 10","1998","Urban Area","Male","23","","","","1"
"1 on Scale 1 to 10","1998","Urban Area","Female","33","0.0104950568358095","0.00761755191715854","0.0133725617544605","1"
"10 Completely satisfied","1998","Rural Area","Male","125","0.0506140307681454","0.0417718993706588","0.059456162165632","10"
"10 Completely satisfied","1998","Urban Area","Male","263","0.0603070620533693","0.0533431968562592","0.0672709272504793","10"
"10 Completely satisfied","1998","Urban Area","Female","337","0.0741683047274402","0.0667690174072797","0.0815675920476007","10"
"10 Completely satisfied","1998","Rural Area","Female","125","0.051336301091694","0.0426473797052677","0.0600252224781204","10"
"2 on Scale 1 to 10","1998","Urban Area","Male","57","0.0161358914767986","0.0124500442584832","0.0198217386951139","2"
"2 on Scale 1 to 10","1998","Urban Area","Female","67","0.0154370833298504","0.0119559628479903","0.0189182038117106","2"
"2 on Scale 1 to 10","1998","Rural Area","Female","51","0.0227923492316987","0.016916300151826","0.0286683983115713","2"
"2 on Scale 1 to 10","1998","Rural Area","Male","45","0.0188025210876909","0.0133237096778633","0.0242813324975185","2"
"3 on Scale 1 to 10","1998","Urban Area","Male","140","0.0332007704867031","0.0279597541027256","0.0384417868706805","3"
"3 on Scale 1 to 10","1998","Rural Area","Female","103","0.0501426794258968","0.0415499646595088","0.0587353941922848","3"
"3 on Scale 1 to 10","1998","Urban Area","Female","139","0.0350803037486205","0.0298852271967073","0.0402753803005337","3"
"3 on Scale 1 to 10","1998","Rural Area","Male","92","0.0422962211207857","0.0341778952133984","0.0504145470281729","3"
"4 on Scale 1 to 10","1998","Urban Area","Male","211","0.0483579137086056","0.0420824779726901","0.0546333494445211","4"
"4 on Scale 1 to 10","1998","Urban Area","Female","193","0.0423958473617936","0.0367064094353941","0.0480852852881932","4"
"4 on Scale 1 to 10","1998","Rural Area","Male","137","0.0534392519850302","0.0443672209279211","0.0625112830421393","4"
"4 on Scale 1 to 10","1998","Rural Area","Female","147","0.0590803281195739","0.0497971824893837","0.0683634737497641","4"
"5 on Scale 1 to 10","1998","Urban Area","Male","500","0.116372969605338","0.106992299935758","0.125753639274919","5"
"5 on Scale 1 to 10","1998","Urban Area","Female","595","0.13397373076074","0.124355613850726","0.143591847670755","5"
"5 on Scale 1 to 10","1998","Rural Area","Male","324","0.143986188976999","0.129824961410809","0.158147416543188","5"
"5 on Scale 1 to 10","1998","Rural Area","Female","388","0.166927354296028","0.152244765625851","0.181609942966206","5"
"6 on Scale 1 to 10","1998","Urban Area","Female","513","0.107646180532917","0.0988946794858225","0.116397681580011","6"
"6 on Scale 1 to 10","1998","Rural Area","Male","291","0.120538416208033","0.107405194535316","0.13367163788075","6"
"6 on Scale 1 to 10","1998","Urban Area","Male","487","0.111912035452756","0.102689726272861","0.121134344632651","6"
"6 on Scale 1 to 10","1998","Rural Area","Female","289","0.112124702388923","0.0997017712392683","0.124547633538577","6"
"7 on Scale 1 to 10","1998","Urban Area","Male","795","0.173426530993182","0.162350815595508","0.184502246390855","7"
"7 on Scale 1 to 10","1998","Urban Area","Female","829","0.162217448748227","0.151807966424196","0.172626931072257","7"
"7 on Scale 1 to 10","1998","Rural Area","Male","448","0.187774930606966","0.172022154606948","0.203527706606984","7"
"7 on Scale 1 to 10","1998","Rural Area","Female","438","0.1668771877716","0.152196363529779","0.18155801201342","7"
"8 on Scale 1 to 10","1998","Urban Area","Male","1334","0.283894859404445","0.270704991433868","0.297084727375022","8"
"8 on Scale 1 to 10","1998","Urban Area","Female","1401","0.279384627213942","0.266714887074006","0.292054367353879","8"
"8 on Scale 1 to 10","1998","Rural Area","Male","612","0.259232514873089","0.241556441741575","0.276908588004603","8"
"8 on Scale 1 to 10","1998","Rural Area","Female","630","0.247123064749646","0.230139999549356","0.264106129949936","8"
"9 on Scale 1 to 10","1998","Rural Area","Male","253","0.107552398406849","0.0950555209663891","0.120049275847309","9"
"9 on Scale 1 to 10","1998","Urban Area","Male","657","0.14139417210482","0.131201549152665","0.151586795056975","9"
"9 on Scale 1 to 10","1998","Urban Area","Female","688","0.132870711175924","0.123286171694222","0.142455250657626","9"
"9 on Scale 1 to 10","1998","Rural Area","Female","275","0.107032303104798","0.0948600002432453","0.119204605966351","9"
"0 Completely dissatisfied","1999","Urban Area","Male","30","0.0110200687859294","0.00790300466619043","0.0141371329056684","0"
"0 Completely dissatisfied","1999","Urban Area","Female","32","0.0123167181246071","0.00912592901703084","0.0155075072321833","0"
"0 Completely dissatisfied","1999","Rural Area","Male","14","","","","0"
"0 Completely dissatisfied","1999","Rural Area","Female","11","","","","0"
"1 on Scale 1 to 10","1999","Urban Area","Male","20","","","","1"
"1 on Scale 1 to 10","1999","Urban Area","Female","21","","","","1"
"1 on Scale 1 to 10","1999","Rural Area","Male","11","","","","1"
"1 on Scale 1 to 10","1999","Rural Area","Female","10","","","","1"
"10 Completely satisfied","1999","Urban Area","Male","256","0.0596403893440207","0.0525694507993631","0.0667113278886782","10"
"10 Completely satisfied","1999","Rural Area","Male","97","0.0490966721714305","0.0402101109819266","0.0579832333609343","10"
"10 Completely satisfied","1999","Rural Area","Female","122","0.0585328508570785","0.0491430920915235","0.0679226096226336","10"
"10 Completely satisfied","1999","Urban Area","Female","337","0.0721727350663969","0.064686526967252","0.0796589431655418","10"
"2 on Scale 1 to 10","1999","Urban Area","Female","51","0.0187621976055712","0.0148369167453576","0.0226874784657848","2"
"2 on Scale 1 to 10","1999","Urban Area","Male","47","0.0142805267397145","0.010738036800566","0.017823016678863","2"
"2 on Scale 1 to 10","1999","Rural Area","Male","33","0.0141652303283856","0.00930503851146359","0.0190254221453077","2"
"2 on Scale 1 to 10","1999","Rural Area","Female","31","0.0140202486143172","0.0093173689482396","0.0187231282803948","2"
"3 on Scale 1 to 10","1999","Urban Area","Male","86","0.0268128169961436","0.0219896837925008","0.0316359501997863","3"
"3 on Scale 1 to 10","1999","Urban Area","Female","110","0.0253630754508173","0.0208146180096432","0.0299115328919914","3"
"3 on Scale 1 to 10","1999","Rural Area","Male","84","0.0343388027808756","0.0268494465379502","0.041828159023801","3"
"3 on Scale 1 to 10","1999","Rural Area","Female","67","0.0331312831852568","0.0259722414593619","0.0402903249111518","3"
"4 on Scale 1 to 10","1999","Urban Area","Male","159","0.0389742799034507","0.0331957628493061","0.0447527969575953","4"
"4 on Scale 1 to 10","1999","Urban Area","Female","175","0.0389305732395179","0.0333347430306125","0.0445264034484233","4"
"4 on Scale 1 to 10","1999","Rural Area","Male","113","0.0499443449333726","0.0409853929640604","0.0589032969026848","4"
"4 on Scale 1 to 10","1999","Rural Area","Female","119","0.0573212221968241","0.0480231781985666","0.0666192661950816","4"
"5 on Scale 1 to 10","1999","Urban Area","Male","485","0.11690373817451","0.107310216380982","0.126497259968038","5"
"5 on Scale 1 to 10","1999","Urban Area","Female","533","0.123603839990108","0.114082283182889","0.133125396797327","5"
"5 on Scale 1 to 10","1999","Rural Area","Male","278","0.122158283704396","0.108690098100402","0.13562646930839","5"
"5 on Scale 1 to 10","1999","Rural Area","Female","369","0.161030311633537","0.146328225498979","0.175732397768095","5"
"6 on Scale 1 to 10","1999","Urban Area","Male","454","0.101965559608158","0.092930456901142","0.111000662315174","6"
"6 on Scale 1 to 10","1999","Urban Area","Female","460","0.103021624309115","0.0942274122988322","0.111815836319398","6"
"6 on Scale 1 to 10","1999","Rural Area","Male","256","0.11405537202715","0.100981606669312","0.127129137384987","6"
"6 on Scale 1 to 10","1999","Rural Area","Female","281","0.1112091191454","0.0986337134011313","0.123784524889669","6"
"7 on Scale 1 to 10","1999","Urban Area","Male","728","0.16043560906645","0.14947745927291","0.171393758859989","7"
"7 on Scale 1 to 10","1999","Urban Area","Female","746","0.163321893166107","0.152627819940914","0.174015966391301","7"
"7 on Scale 1 to 10","1999","Rural Area","Male","464","0.205040568560582","0.188435835213085","0.221645301908079","7"
"7 on Scale 1 to 10","1999","Rural Area","Female","434","0.173321579316099","0.158180855747859","0.188462302884339","7"
"8 on Scale 1 to 10","1999","Rural Area","Male","618","0.270583329964549","0.252311675036665","0.288854984892434","8"
"8 on Scale 1 to 10","1999","Urban Area","Male","1330","0.310465704136833","0.296650904320892","0.324280503952773","8"
"8 on Scale 1 to 10","1999","Rural Area","Female","661","0.251998719844021","0.234632617791504","0.269364821896537","8"
"8 on Scale 1 to 10","1999","Urban Area","Female","1378","0.284001095324421","0.270955679263474","0.297046511385367","8"
"9 on Scale 1 to 10","1999","Rural Area","Female","296","0.128644091168631","0.115252113302594","0.142036069034669","9"
"9 on Scale 1 to 10","1999","Urban Area","Male","714","0.152165303224764","0.141440897033799","0.162889709415729","9"
"9 on Scale 1 to 10","1999","Rural Area","Male","303","0.128574352418542","0.114807588477063","0.142341116360022","9"
"9 on Scale 1 to 10","1999","Urban Area","Female","747","0.153729925233521","0.14329533381779","0.164164516649253","9"
"0 Completely dissatisfied","2000","Urban Area","Male","53","0.00869154204912819","0.00658631587950622","0.0107967682187502","0"
"0 Completely dissatisfied","2000","Urban Area","Female","49","0.00707109798216083","0.00524542639088152","0.00889676957344014","0"
"0 Completely dissatisfied","2000","Rural Area","Male","19","","","","0"
"0 Completely dissatisfied","2000","Rural Area","Female","18","","","","0"
"1 on Scale 1 to 10","2000","Urban Area","Male","37","0.00625307166157644","0.00446522388419336","0.00804091943895952","1"
"1 on Scale 1 to 10","2000","Urban Area","Female","42","0.00673815452111839","0.00495568335381307","0.00852062568842371","1"
"1 on Scale 1 to 10","2000","Rural Area","Female","24","","","","1"
"1 on Scale 1 to 10","2000","Rural Area","Male","20","","","","1"
"10 Completely satisfied","2000","Rural Area","Male","224","0.059575543295905","0.0522052152443034","0.0669458713475067","10"
"10 Completely satisfied","2000","Rural Area","Female","284","0.0688366529611113","0.0611716545404153","0.0765016513818073","10"
"10 Completely satisfied","2000","Urban Area","Male","574","0.076450385743352","0.0704238755907058","0.0824768958959982","10"
"10 Completely satisfied","2000","Urban Area","Female","737","0.0913947501589006","0.0851160694281876","0.0976734308896136","10"
"2 on Scale 1 to 10","2000","Urban Area","Male","103","0.0158462161243516","0.0130139098976284","0.0186785223510748","2"
"2 on Scale 1 to 10","2000","Urban Area","Female","86","0.0146478670007937","0.012030268227268","0.0172654657743194","2"
"2 on Scale 1 to 10","2000","Rural Area","Male","68","0.0155317349072782","0.011681371682992","0.0193820981315643","2"
"2 on Scale 1 to 10","2000","Rural Area","Female","70","0.0175000955914094","0.013530230672163","0.0214699605106558","2"
"3 on Scale 1 to 10","2000","Urban Area","Male","160","0.022640846354374","0.0192670461707654","0.0260146465379827","3"
"3 on Scale 1 to 10","2000","Urban Area","Female","168","0.0237349966030955","0.0204183545614217","0.0270516386447692","3"
"3 on Scale 1 to 10","2000","Rural Area","Male","129","0.0326699730536063","0.0271345275688268","0.0382054185383858","3"
"3 on Scale 1 to 10","2000","Rural Area","Female","120","0.0276577246913137","0.0226928639742834","0.032622585408344","3"
"4 on Scale 1 to 10","2000","Urban Area","Male","236","0.0335880577594908","0.0295018586382472","0.0376742568807344","4"
"4 on Scale 1 to 10","2000","Urban Area","Female","264","0.0339663516572831","0.0300195915333964","0.0379131117811698","4"
"4 on Scale 1 to 10","2000","Rural Area","Male","185","0.0460694046959038","0.0395417744712418","0.0525970349205659","4"
"4 on Scale 1 to 10","2000","Rural Area","Female","232","0.0577705751902195","0.0507070591172456","0.0648340912631934","4"
"5 on Scale 1 to 10","2000","Urban Area","Male","750","0.104018538787272","0.097094638217401","0.110942439357143","5"
"5 on Scale 1 to 10","2000","Urban Area","Female","909","0.124688899632556","0.117490842852114","0.131886956412998","5"
"5 on Scale 1 to 10","2000","Rural Area","Female","544","0.135983817821299","0.125606292210047","0.146361343432551","5"
"5 on Scale 1 to 10","2000","Rural Area","Male","561","0.144903104866653","0.133942428217645","0.155863781515661","5"
"6 on Scale 1 to 10","2000","Urban Area","Male","674","0.0892258997862032","0.0827604798131528","0.0956913197592536","6"
"6 on Scale 1 to 10","2000","Urban Area","Female","739","0.0936130355745736","0.087266376883586","0.0999596942655611","6"
"6 on Scale 1 to 10","2000","Rural Area","Female","479","0.11694431081082","0.107215206573487","0.126673415048153","6"
"6 on Scale 1 to 10","2000","Rural Area","Male","440","0.107755862999935","0.0981008433593528","0.117410882640517","6"
"7 on Scale 1 to 10","2000","Urban Area","Male","1341","0.174286452754832","0.165682610153862","0.182890295355802","7"
"7 on Scale 1 to 10","2000","Urban Area","Female","1434","0.173672781231643","0.165418826878088","0.181926735585197","7"
"7 on Scale 1 to 10","2000","Rural Area","Male","735","0.179663321551966","0.167709228485537","0.191617414618395","7"
"7 on Scale 1 to 10","2000","Rural Area","Female","775","0.18321263487031","0.171500893416907","0.194924376323713","7"
"8 on Scale 1 to 10","2000","Urban Area","Male","2288","0.301197864626744","0.290792699125059","0.311603030128429","8"
"8 on Scale 1 to 10","2000","Rural Area","Male","1070","0.276270499318909","0.262347068875383","0.290193929762436","8"
"8 on Scale 1 to 10","2000","Rural Area","Female","1057","0.242628354362145","0.229650151512039","0.255606557212251","8"
"8 on Scale 1 to 10","2000","Urban Area","Female","2336","0.27505583650419","0.265326508046076","0.284785164962303","8"
"9 on Scale 1 to 10","2000","Urban Area","Male","1252","0.167801124352676","0.159325788208299","0.176276460497052","9"
"9 on Scale 1 to 10","2000","Rural Area","Female","588","0.138246988488723","0.127797175813483","0.148696801163963","9"
"9 on Scale 1 to 10","2000","Rural Area","Male","511","0.12788066376166","0.117481910964919","0.138279416558401","9"
"9 on Scale 1 to 10","2000","Urban Area","Female","1328","0.155416229133686","0.147522363973449","0.163310094293923","9"
"0 Completely dissatisfied","2001","Urban Area","Male","34","0.00679633145429212","0.00483736244926783","0.00875530045931641","0"
"0 Completely dissatisfied","2001","Urban Area","Female","47","0.00977466467443562","0.00753022240562838","0.0120191069432428","0"
"0 Completely dissatisfied","2001","Rural Area","Female","13","","","","0"
"0 Completely dissatisfied","2001","Rural Area","Male","28","","","","0"
"1 on Scale 1 to 10","2001","Urban Area","Female","28","","","","1"
"1 on Scale 1 to 10","2001","Urban Area","Male","23","","","","1"
"1 on Scale 1 to 10","2001","Rural Area","Female","28","","","","1"
"1 on Scale 1 to 10","2001","Rural Area","Male","34","0.00788908478719503","0.00499752833711047","0.0107806412372796","1"
"10 Completely satisfied","2001","Urban Area","Male","498","0.0748149684660611","0.068541905034298","0.0810880318978243","10"
"10 Completely satisfied","2001","Urban Area","Female","618","0.0869968885399709","0.0805673696401104","0.0934264074398315","10"
"10 Completely satisfied","2001","Rural Area","Male","207","0.0617534293813607","0.0538861009161451","0.0696207578465762","10"
"10 Completely satisfied","2001","Rural Area","Female","216","0.0628314739534515","0.0550916769638502","0.0705712709430529","10"
"2 on Scale 1 to 10","2001","Urban Area","Male","67","0.0104140544702169","0.00799353927506664","0.0128345696653672","2"
"2 on Scale 1 to 10","2001","Urban Area","Female","62","0.0124684344040704","0.00993696930651255","0.0149998995016282","2"
"2 on Scale 1 to 10","2001","Rural Area","Male","40","0.00905208808530093","0.00595653647870528","0.0121476396918966","2"
"2 on Scale 1 to 10","2001","Rural Area","Female","56","0.0129869178413587","0.00937575893847892","0.0165980767442385","2"
"3 on Scale 1 to 10","2001","Rural Area","Female","109","0.0302604450450302","0.0247966134022194","0.035724276687841","3"
"3 on Scale 1 to 10","2001","Urban Area","Male","138","0.0221024183359044","0.0185970172656372","0.0256078194061716","3"
"3 on Scale 1 to 10","2001","Urban Area","Female","151","0.0234451354040924","0.0199931799327688","0.0268970908754159","3"
"3 on Scale 1 to 10","2001","Rural Area","Male","116","0.0307087569846011","0.0250698294586155","0.0363476845105867","3"
"4 on Scale 1 to 10","2001","Urban Area","Male","200","0.0300984928162551","0.0260246213452119","0.0341723642872983","4"
"4 on Scale 1 to 10","2001","Urban Area","Female","206","0.0329895394344383","0.028914852932826","0.0370642259360507","4"
"4 on Scale 1 to 10","2001","Rural Area","Male","161","0.0432634114016718","0.0366138221168795","0.0499130006864641","4"
"4 on Scale 1 to 10","2001","Rural Area","Female","178","0.0494174989682134","0.0425044857583169","0.0563305121781099","4"
"5 on Scale 1 to 10","2001","Urban Area","Male","668","0.106612725394469","0.0992541196457861","0.113971331143152","5"
"5 on Scale 1 to 10","2001","Rural Area","Female","499","0.137721843387092","0.126730337318189","0.148713349455995","5"
"5 on Scale 1 to 10","2001","Urban Area","Female","781","0.112498193683948","0.105289644170847","0.11970674319705","5"
"5 on Scale 1 to 10","2001","Rural Area","Male","467","0.137202531399304","0.125957161571075","0.148447901227533","5"
"6 on Scale 1 to 10","2001","Urban Area","Male","603","0.0884705020467175","0.0816994564068068","0.0952415476866282","6"
"6 on Scale 1 to 10","2001","Urban Area","Female","659","0.0869745454039879","0.080545773532212","0.0934033172757638","6"
"6 on Scale 1 to 10","2001","Rural Area","Male","403","0.110019409862688","0.0997920585918504","0.120246761133526","6"
"6 on Scale 1 to 10","2001","Rural Area","Female","418","0.109910446517515","0.0999341709623323","0.119886722072697","6"
"7 on Scale 1 to 10","2001","Urban Area","Male","1145","0.168564097406042","0.159637867708587","0.177490327103497","7"
"7 on Scale 1 to 10","2001","Urban Area","Female","1264","0.170172257400003","0.161599335972975","0.178745178827032","7"
"7 on Scale 1 to 10","2001","Rural Area","Male","638","0.176286254745671","0.163831487048566","0.188741022442775","7"
"7 on Scale 1 to 10","2001","Rural Area","Female","710","0.175086481251252","0.162964806802153","0.187208155700351","7"
"8 on Scale 1 to 10","2001","Rural Area","Female","1054","0.284701960704749","0.270308313803713","0.299095607605785","8"
"8 on Scale 1 to 10","2001","Urban Area","Male","2175","0.312759197272489","0.301704912594042","0.323813481950935","8"
"8 on Scale 1 to 10","2001","Urban Area","Female","2247","0.292864486941831","0.282482626931246","0.303246346952416","8"
"8 on Scale 1 to 10","2001","Rural Area","Male","1041","0.287299167187202","0.272509477353141","0.302088857021263","8"
"9 on Scale 1 to 10","2001","Rural Area","Female","495","0.125312579476958","0.114752775086297","0.135872383867619","9"
"9 on Scale 1 to 10","2001","Rural Area","Male","461","0.128432142921652","0.117496968450354","0.13936731739295","9"
"9 on Scale 1 to 10","2001","Urban Area","Female","1318","0.167489518311883","0.158970703835611","0.176008332788155","9"
"9 on Scale 1 to 10","2001","Urban Area","Male","1206","0.175039002606112","0.165978438139326","0.184099567072898","9"
"0 Completely dissatisfied","2002","Urban Area","Male","44","0.00959182673458603","0.00734842573597848","0.0118352277331936","0"
"0 Completely dissatisfied","2002","Urban Area","Female","40","0.00882393098737914","0.00674770632435774","0.0109001556504005","0"
"0 Completely dissatisfied","2002","Rural Area","Male","22","","","","0"
"0 Completely dissatisfied","2002","Rural Area","Female","21","","","","0"
