"plh0183","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"9 on Scale 1 to 10","1996","no migration background","Male","555","0.117426277122588","0.108222686251785","0.126629867993391","9"
"9 on Scale 1 to 10","1996","direct migration background","Male","171","0.12720377650039","0.109084120547531","0.14532343245325","9"
"9 on Scale 1 to 10","1996","no migration background","Female","662","0.12240876183217","0.113470247930354","0.131347275733987","9"
"9 on Scale 1 to 10","1996","direct migration background","Female","181","0.134191124236914","0.115503436156214","0.152878812317614","9"
"9 on Scale 1 to 10","1996","indirect migration background","Male","66","0.259011896822965","0.206265763536372","0.311758030109557","9"
"9 on Scale 1 to 10","1996","indirect migration background","Female","57","0.227508789898926","0.17796062120287","0.277056958594981","9"
"0 Completely dissatisfied","1997","direct migration background","Male","11","","","","0"
"0 Completely dissatisfied","1997","direct migration background","Female","7","","","","0"
"0 Completely dissatisfied","1997","no migration background","Male","44","0.0161588485218821","0.0125352287711355","0.0197824682726288","0"
"0 Completely dissatisfied","1997","no migration background","Female","26","","","","0"
"0 Completely dissatisfied","1997","indirect migration background","Male","1","","","","0"
"0 Completely dissatisfied","1997","indirect migration background","Female","","","","","0"
"1 on Scale 1 to 10","1997","no migration background","Female","40","0.011216342584229","0.00832408129014323","0.0141086038783148","1"
"1 on Scale 1 to 10","1997","no migration background","Male","37","0.00701351231876364","0.00461515231688963","0.00941187232063765","1"
"1 on Scale 1 to 10","1997","direct migration background","Male","8","","","","1"
"1 on Scale 1 to 10","1997","direct migration background","Female","13","","","","1"
"1 on Scale 1 to 10","1997","indirect migration background","Male","","","","","1"
"1 on Scale 1 to 10","1997","indirect migration background","Female","1","","","","1"
"10 Completely satisfied","1997","direct migration background","Female","63","0.0798060862875831","0.0645872259416195","0.0950249466335467","10"
"10 Completely satisfied","1997","no migration background","Female","215","0.0437882767128653","0.0381685239200285","0.0494080295057021","10"
"10 Completely satisfied","1997","no migration background","Male","194","0.0456519868352353","0.0396532729296255","0.0516507007408451","10"
"10 Completely satisfied","1997","direct migration background","Male","62","0.0556271277782114","0.042890543589716","0.0683637119667068","10"
"10 Completely satisfied","1997","indirect migration background","Male","34","0.0994003769086614","0.0648453096074262","0.133955444209897","10"
"10 Completely satisfied","1997","indirect migration background","Female","36","0.106484102585389","0.0700275772628213","0.142940627907956","10"
"2 on Scale 1 to 10","1997","no migration background","Male","106","0.0269955211232594","0.0223377494137273","0.0316532928327914","2"
"2 on Scale 1 to 10","1997","no migration background","Female","115","0.0257411286983571","0.0213919001465381","0.0300903572501762","2"
"2 on Scale 1 to 10","1997","direct migration background","Male","30","0.0359046789146071","0.0255658008801203","0.046243556949094","2"
"2 on Scale 1 to 10","1997","indirect migration background","Male","","","","","2"
"2 on Scale 1 to 10","1997","indirect migration background","Female","2","","","","2"
"2 on Scale 1 to 10","1997","direct migration background","Female","20","","","","2"
"3 on Scale 1 to 10","1997","no migration background","Male","219","0.0507416217634645","0.0444342371754238","0.0570490063515052","3"
"3 on Scale 1 to 10","1997","no migration background","Female","235","0.0502252282586009","0.044226868254856","0.0562235882623457","3"
"3 on Scale 1 to 10","1997","indirect migration background","Male","5","","","","3"
"3 on Scale 1 to 10","1997","direct migration background","Male","45","0.0430403147894718","0.031762565351897","0.0543180642270466","3"
"3 on Scale 1 to 10","1997","direct migration background","Female","35","0.0366182711846006","0.0260702117587775","0.0471663306104238","3"
"3 on Scale 1 to 10","1997","indirect migration background","Female","10","","","","3"
"4 on Scale 1 to 10","1997","no migration background","Male","272","0.0600009695737026","0.0531757322309956","0.0668262069164096","4"
"4 on Scale 1 to 10","1997","indirect migration background","Female","7","","","","4"
"4 on Scale 1 to 10","1997","no migration background","Female","271","0.0575724440095541","0.0511752050414021","0.063969682977706","4"
"4 on Scale 1 to 10","1997","direct migration background","Male","75","0.0726074333261298","0.0581875997365828","0.0870272669156769","4"
"4 on Scale 1 to 10","1997","direct migration background","Female","62","0.0702608070878131","0.0559071824944649","0.0846144316811612","4"
"4 on Scale 1 to 10","1997","indirect migration background","Male","2","","","","4"
"5 on Scale 1 to 10","1997","no migration background","Male","668","0.138926800649207","0.128986764253906","0.148866837044507","5"
"5 on Scale 1 to 10","1997","no migration background","Female","820","0.159683478242205","0.14962313736926","0.16974381911515","5"
"5 on Scale 1 to 10","1997","direct migration background","Male","161","0.140048538574087","0.12076378201547","0.159333295132705","5"
"5 on Scale 1 to 10","1997","direct migration background","Female","175","0.139259322758221","0.119815898616937","0.158702746899505","5"
"5 on Scale 1 to 10","1997","indirect migration background","Male","24","","","","5"
"5 on Scale 1 to 10","1997","indirect migration background","Female","21","","","","5"
"6 on Scale 1 to 10","1997","direct migration background","Female","146","0.0997323614060719","0.0829045235985314","0.116560199213612","6"
"6 on Scale 1 to 10","1997","no migration background","Male","617","0.128487072258638","0.118870029328141","0.138104115189134","6"
"6 on Scale 1 to 10","1997","no migration background","Female","638","0.127466584363882","0.118307533701438","0.136625635026326","6"
"6 on Scale 1 to 10","1997","direct migration background","Male","139","0.10647414587322","0.0893340382342575","0.123614253512182","6"
"6 on Scale 1 to 10","1997","indirect migration background","Male","25","","","","6"
"6 on Scale 1 to 10","1997","indirect migration background","Female","35","0.119571208649288","0.0812232569397867","0.15791916035879","6"
"7 on Scale 1 to 10","1997","no migration background","Male","849","0.176890998294655","0.165924790691049","0.18785720589826","7"
"7 on Scale 1 to 10","1997","no migration background","Female","874","0.164309744497196","0.1541328427379","0.174486646256492","7"
"7 on Scale 1 to 10","1997","direct migration background","Male","220","0.179128157612828","0.157819430399841","0.200436884825815","7"
"7 on Scale 1 to 10","1997","direct migration background","Female","241","0.173211961172477","0.151959438954078","0.194464483390877","7"
"7 on Scale 1 to 10","1997","indirect migration background","Male","34","0.0885857579519754","0.0557692998804404","0.12140221602351","7"
"7 on Scale 1 to 10","1997","indirect migration background","Female","41","0.173051312492154","0.128340920862263","0.217761704122045","7"
"8 on Scale 1 to 10","1997","direct migration background","Male","328","0.231510923537245","0.208071739234395","0.254950107840095","8"
"8 on Scale 1 to 10","1997","no migration background","Female","1265","0.235902735651146","0.224242641319199","0.247562829983093","8"
"8 on Scale 1 to 10","1997","no migration background","Male","1145","0.240557234810441","0.228273465343543","0.252841004277339","8"
"8 on Scale 1 to 10","1997","direct migration background","Female","304","0.242535162625332","0.21846422314046","0.266606102110203","8"
"8 on Scale 1 to 10","1997","indirect migration background","Male","93","0.329679314740931","0.275386918849508","0.383971710632354","8"
"8 on Scale 1 to 10","1997","indirect migration background","Female","78","0.271412451088392","0.218854612084198","0.323970290092587","8"
"9 on Scale 1 to 10","1997","no migration background","Male","500","0.108575433850752","0.0996344974191633","0.117516370282341","9"
"9 on Scale 1 to 10","1997","direct migration background","Male","165","0.117443017110902","0.09955250062719","0.135333533594614","9"
"9 on Scale 1 to 10","1997","no migration background","Female","594","0.114168141334513","0.105434218187965","0.12290206448106","9"
"9 on Scale 1 to 10","1997","direct migration background","Female","152","0.116461210084427","0.0984464738982509","0.134475946270602","9"
"9 on Scale 1 to 10","1997","indirect migration background","Male","70","0.191183101071231","0.145767851375628","0.236598350766834","9"
"9 on Scale 1 to 10","1997","indirect migration background","Female","44","0.164586353612797","0.120760595391583","0.20841211183401","9"
"0 Completely dissatisfied","1998","direct migration background","Female","5","","","","0"
"0 Completely dissatisfied","1998","no migration background","Male","34","0.00827706415741365","0.00584567248549589","0.0107084558293314","0"
"0 Completely dissatisfied","1998","no migration background","Female","30","0.00633223284112813","0.00429466991696584","0.00836979576529043","0"
"0 Completely dissatisfied","1998","direct migration background","Male","4","","","","0"
"0 Completely dissatisfied","1998","indirect migration background","Male","","","","","0"
"0 Completely dissatisfied","1998","indirect migration background","Female","","","","","0"
"1 on Scale 1 to 10","1998","no migration background","Male","35","0.00808074780852619","0.00567812540885279","0.0104833702081996","1"
"1 on Scale 1 to 10","1998","no migration background","Female","47","0.0102111192460633","0.0076287404339093","0.0127934980582173","1"
"1 on Scale 1 to 10","1998","direct migration background","Male","6","","","","1"
"1 on Scale 1 to 10","1998","indirect migration background","Male","","","","","1"
"1 on Scale 1 to 10","1998","indirect migration background","Female","","","","","1"
"1 on Scale 1 to 10","1998","direct migration background","Female","6","","","","1"
"10 Completely satisfied","1998","direct migration background","Female","96","0.0997348435059032","0.0826596987223721","0.116809988289434","10"
"10 Completely satisfied","1998","no migration background","Male","264","0.0516845293274723","0.0457432730525229","0.0576257856024218","10"
"10 Completely satisfied","1998","no migration background","Female","330","0.0606558426954981","0.0545244281463221","0.0667872572446741","10"
"10 Completely satisfied","1998","direct migration background","Male","81","0.0739548369570898","0.0591911838672698","0.0887184900469097","10"
"10 Completely satisfied","1998","indirect migration background","Male","43","0.139769347881632","0.101107529398529","0.178431166364735","10"
"10 Completely satisfied","1998","indirect migration background","Female","36","0.119291069071736","0.0820500323818425","0.15653210576163","10"
"2 on Scale 1 to 10","1998","no migration background","Male","86","0.0185551387766623","0.0149336541872216","0.022176623366103","2"
"2 on Scale 1 to 10","1998","indirect migration background","Female","1","","","","2"
"2 on Scale 1 to 10","1998","no migration background","Female","100","0.0179551931643835","0.0145442641366198","0.0213661221921471","2"
"2 on Scale 1 to 10","1998","direct migration background","Male","15","","","","2"
"2 on Scale 1 to 10","1998","direct migration background","Female","17","","","","2"
"2 on Scale 1 to 10","1998","indirect migration background","Male","1","","","","2"
"3 on Scale 1 to 10","1998","no migration background","Male","187","0.0354410664688355","0.030479265264724","0.0404028676729471","3"
"3 on Scale 1 to 10","1998","no migration background","Female","210","0.0427284452491145","0.0375334146160003","0.0479234758822287","3"
"3 on Scale 1 to 10","1998","direct migration background","Male","42","0.0444272147176967","0.0328033409324172","0.0560510885029762","3"
"3 on Scale 1 to 10","1998","direct migration background","Female","32","0.0272659329627298","0.0179856127199187","0.0365462532055408","3"
"3 on Scale 1 to 10","1998","indirect migration background","Male","3","","","","3"
"3 on Scale 1 to 10","1998","indirect migration background","Female","","","","","3"
"4 on Scale 1 to 10","1998","no migration background","Male","286","0.0498948925479079","0.0440518983165275","0.0557378867792883","4"
"4 on Scale 1 to 10","1998","no migration background","Female","281","0.0481539775188929","0.0426546267303371","0.0536533283074486","4"
"4 on Scale 1 to 10","1998","indirect migration background","Male","8","","","","4"
"4 on Scale 1 to 10","1998","indirect migration background","Female","7","","","","4"
"4 on Scale 1 to 10","1998","direct migration background","Male","54","0.0545562347670968","0.0417437163735963","0.0673687531605974","4"
"4 on Scale 1 to 10","1998","direct migration background","Female","52","0.0484317886560746","0.0361985644445114","0.0606650128676378","4"
"5 on Scale 1 to 10","1998","no migration background","Female","796","0.144969301289615","0.135925711242495","0.154012891336734","5"
"5 on Scale 1 to 10","1998","no migration background","Male","659","0.125402464673367","0.116514982430164","0.134289946916571","5"
"5 on Scale 1 to 10","1998","direct migration background","Male","149","0.132849630934132","0.113701700599583","0.151997561268681","5"
"5 on Scale 1 to 10","1998","direct migration background","Female","154","0.140009505170753","0.120236107321476","0.15978290302003","5"
"5 on Scale 1 to 10","1998","indirect migration background","Female","33","0.127872825632343","0.0895038118111068","0.166241839453579","5"
"5 on Scale 1 to 10","1998","indirect migration background","Male","16","","","","5"
"6 on Scale 1 to 10","1998","no migration background","Female","633","0.109214791547308","0.10120282329845","0.117226759796167","6"
"6 on Scale 1 to 10","1998","direct migration background","Male","114","0.0860919382921439","0.0702675491957039","0.101916327388584","6"
"6 on Scale 1 to 10","1998","no migration background","Male","649","0.121542818298621","0.112773889668252","0.13031174692899","6"
"6 on Scale 1 to 10","1998","direct migration background","Female","149","0.110564404915859","0.0926945659848242","0.128434243846894","6"
"6 on Scale 1 to 10","1998","indirect migration background","Male","15","","","","6"
"6 on Scale 1 to 10","1998","indirect migration background","Female","20","","","","6"
"7 on Scale 1 to 10","1998","no migration background","Male","958","0.175236504042716","0.165034192270896","0.185438815814537","7"
"7 on Scale 1 to 10","1998","no migration background","Female","1019","0.165866645578108","0.156312116969246","0.175421174186969","7"
"7 on Scale 1 to 10","1998","direct migration background","Male","233","0.18706176136542","0.165062112875378","0.209061409855463","7"
"7 on Scale 1 to 10","1998","direct migration background","Female","204","0.152811475051664","0.132308176527524","0.173314773575804","7"
"7 on Scale 1 to 10","1998","indirect migration background","Male","52","0.20610498524515","0.161003106089288","0.251206864401012","7"
"7 on Scale 1 to 10","1998","indirect migration background","Female","44","0.145175176930996","0.104700225055243","0.18565012880675","7"
"8 on Scale 1 to 10","1998","no migration background","Male","1507","0.27801681485507","0.265993598599929","0.290040031110212","8"
"8 on Scale 1 to 10","1998","no migration background","Female","1634","0.272827015775875","0.261385737606297","0.284268293945454","8"
"8 on Scale 1 to 10","1998","direct migration background","Male","343","0.267215345465839","0.242251393604354","0.292179297327323","8"
"8 on Scale 1 to 10","1998","direct migration background","Female","307","0.243285791328202","0.218835725327571","0.267735857328833","8"
"8 on Scale 1 to 10","1998","indirect migration background","Male","96","0.274448072711832","0.224693477877618","0.324202667546046","8"
"8 on Scale 1 to 10","1998","indirect migration background","Female","90","0.303600082358302","0.2507699261773","0.356430238539303","8"
"9 on Scale 1 to 10","1998","no migration background","Male","669","0.127867959043407","0.118906193597025","0.13682972448979","9"
"9 on Scale 1 to 10","1998","no migration background","Female","742","0.121085435094013","0.112705680996637","0.12946518919139","9"
"9 on Scale 1 to 10","1998","direct migration background","Female","161","0.13877657024305","0.119076321402761","0.158476819083338","9"
"9 on Scale 1 to 10","1998","indirect migration background","Male","75","0.219814727981818","0.173640874669965","0.26598858129367","9"
"9 on Scale 1 to 10","1998","direct migration background","Male","166","0.132007283473657","0.112910886091992","0.151103680855322","9"
"9 on Scale 1 to 10","1998","indirect migration background","Female","60","0.187832178172263","0.142956659286569","0.232707697057957","9"
"0 Completely dissatisfied","1999","direct migration background","Female","8","","","","0"
"0 Completely dissatisfied","1999","no migration background","Male","32","0.00864422646432359","0.00611939256591224","0.0111690603627349","0"
"0 Completely dissatisfied","1999","no migration background","Female","34","0.0102061566683496","0.00757489661853976","0.0128374167181594","0"
"0 Completely dissatisfied","1999","direct migration background","Male","12","","","","0"
"0 Completely dissatisfied","1999","indirect migration background","Male","","","","","0"
"0 Completely dissatisfied","1999","indirect migration background","Female","1","","","","0"
"1 on Scale 1 to 10","1999","no migration background","Male","24","","","","1"
"1 on Scale 1 to 10","1999","no migration background","Female","27","","","","1"
"1 on Scale 1 to 10","1999","direct migration background","Male","7","","","","1"
"1 on Scale 1 to 10","1999","direct migration background","Female","3","","","","1"
"1 on Scale 1 to 10","1999","indirect migration background","Male","","","","","1"
"1 on Scale 1 to 10","1999","indirect migration background","Female","1","","","","1"
"10 Completely satisfied","1999","direct migration background","Female","83","0.0716528950946842","0.0563347486875625","0.086971041501806","10"
"10 Completely satisfied","1999","no migration background","Male","248","0.0523403725315209","0.0462660259388894","0.0584147191241524","10"
"10 Completely satisfied","1999","no migration background","Female","338","0.066318044783838","0.0598036267784201","0.072832462789256","10"
"10 Completely satisfied","1999","direct migration background","Male","74","0.0766821058777819","0.0610145644188691","0.0923496473366946","10"
"10 Completely satisfied","1999","indirect migration background","Male","31","0.0772564574152986","0.0474383115454848","0.107074603285113","10"
"10 Completely satisfied","1999","indirect migration background","Female","38","0.105768000187245","0.0707918410462091","0.140744159328282","10"
"2 on Scale 1 to 10","1999","no migration background","Male","64","0.0135355920430859","0.0103839686701316","0.0166872154160401","2"
"2 on Scale 1 to 10","1999","direct migration background","Male","15","","","","2"
"2 on Scale 1 to 10","1999","direct migration background","Female","10","","","","2"
"2 on Scale 1 to 10","1999","no migration background","Female","69","0.016625650968586","0.0132782398846022","0.0199730620525698","2"
"2 on Scale 1 to 10","1999","indirect migration background","Male","1","","","","2"
"2 on Scale 1 to 10","1999","indirect migration background","Female","3","","","","2"
"3 on Scale 1 to 10","1999","no migration background","Male","144","0.0310348116884974","0.0263051114268873","0.0357645119501075","3"
"3 on Scale 1 to 10","1999","direct migration background","Female","21","","","","3"
"3 on Scale 1 to 10","1999","direct migration background","Male","23","","","","3"
"3 on Scale 1 to 10","1999","no migration background","Female","150","0.0292805106845925","0.0248668750166472","0.0336941463525378","3"
"3 on Scale 1 to 10","1999","indirect migration background","Male","3","","","","3"
"3 on Scale 1 to 10","1999","indirect migration background","Female","6","","","","3"
"4 on Scale 1 to 10","1999","no migration background","Male","225","0.0420171823659359","0.0365451671433824","0.0474891975884893","4"
"4 on Scale 1 to 10","1999","no migration background","Female","240","0.0443702785243474","0.0389795037898343","0.0497610532588605","4"
"4 on Scale 1 to 10","1999","direct migration background","Male","41","0.043762172005024","0.0317170665881161","0.0558072774219318","4"
"4 on Scale 1 to 10","1999","direct migration background","Female","52","0.0534028279233707","0.0400492120201619","0.0667564438265794","4"
"4 on Scale 1 to 10","1999","indirect migration background","Male","6","","","","4"
"4 on Scale 1 to 10","1999","indirect migration background","Female","2","","","","4"
"5 on Scale 1 to 10","1999","no migration background","Male","589","0.11468465315175","0.105993915834349","0.123375390469151","5"
"5 on Scale 1 to 10","1999","no migration background","Female","744","0.136789994698277","0.127794072688131","0.145785916708424","5"
"5 on Scale 1 to 10","1999","direct migration background","Male","152","0.150162914110715","0.129128646531039","0.17119718169039","5"
"5 on Scale 1 to 10","1999","direct migration background","Female","128","0.12883830975393","0.108940464689717","0.148736154818143","5"
"5 on Scale 1 to 10","1999","indirect migration background","Male","22","","","","5"
"5 on Scale 1 to 10","1999","indirect migration background","Female","30","0.103581147293751","0.0689261622516202","0.138236132335881","5"
"6 on Scale 1 to 10","1999","no migration background","Male","575","0.109738351208768","0.101213378014341","0.118263324403195","6"
"6 on Scale 1 to 10","1999","no migration background","Female","582","0.104243519951664","0.0962437076806771","0.112243332222651","6"
"6 on Scale 1 to 10","1999","direct migration background","Male","120","0.0879771561575047","0.0712983090058793","0.10465600330913","6"
"6 on Scale 1 to 10","1999","direct migration background","Female","139","0.116771757427814","0.0976978560277016","0.135845658827926","6"
"6 on Scale 1 to 10","1999","indirect migration background","Male","15","","","","6"
"6 on Scale 1 to 10","1999","indirect migration background","Female","20","","","","6"
"7 on Scale 1 to 10","1999","no migration background","Male","969","0.173666500800354","0.16333435131932","0.183998650281388","7"
"7 on Scale 1 to 10","1999","direct migration background","Male","189","0.180064291952465","0.157439639852218","0.202688944052713","7"
"7 on Scale 1 to 10","1999","direct migration background","Female","180","0.158961571269442","0.137245155658601","0.180677986880283","7"
"7 on Scale 1 to 10","1999","no migration background","Female","962","0.168761872267975","0.15895658825334","0.17856715628261","7"
"7 on Scale 1 to 10","1999","indirect migration background","Male","34","0.151580564817678","0.111530815915895","0.191630313719462","7"
"7 on Scale 1 to 10","1999","indirect migration background","Female","38","0.125749224852246","0.0880406136542038","0.163457836050288","7"
"8 on Scale 1 to 10","1999","direct migration background","Male","304","0.250048002163069","0.224549971532049","0.27554603279409","8"
"8 on Scale 1 to 10","1999","direct migration background","Female","299","0.246580552645962","0.220981023641078","0.272180081650846","8"
"8 on Scale 1 to 10","1999","no migration background","Male","1545","0.305788377428432","0.293221962321954","0.31835479253491","8"
"8 on Scale 1 to 10","1999","no migration background","Female","1658","0.27846725871834","0.266732467319503","0.290202050117178","8"
"8 on Scale 1 to 10","1999","indirect migration background","Male","99","0.317941941396422","0.265935478654154","0.36994840413869","8"
"8 on Scale 1 to 10","1999","indirect migration background","Female","82","0.281700043322601","0.230541726947625","0.332858359697576","8"
"9 on Scale 1 to 10","1999","no migration background","Male","749","0.141606044474587","0.13209694927169","0.151115139677484","9"
"9 on Scale 1 to 10","1999","no migration background","Female","801","0.139669181495764","0.130594250806459","0.148744112185068","9"
"9 on Scale 1 to 10","1999","direct migration background","Male","171","0.144446697020486","0.123747401986332","0.16514599205464","9"
"9 on Scale 1 to 10","1999","direct migration background","Female","166","0.171229203128657","0.148855375457823","0.193603030799492","9"
"9 on Scale 1 to 10","1999","indirect migration background","Male","97","0.242848200208841","0.194959653574133","0.29073674684355","9"
"9 on Scale 1 to 10","1999","indirect migration background","Female","76","0.228822512913977","0.181047984027991","0.276597041799963","9"
"0 Completely dissatisfied","2000","direct migration background","Female","6","","","","0"
"0 Completely dissatisfied","2000","no migration background","Male","60","0.00729412467913089","0.0055757434223309","0.00901250593593089","0"
"0 Completely dissatisfied","2000","no migration background","Female","60","0.00731953406160723","0.00566660542078581","0.00897246270242866","0"
"0 Completely dissatisfied","2000","direct migration background","Male","10","","","","0"
"0 Completely dissatisfied","2000","indirect migration background","Male","2","","","","0"
"0 Completely dissatisfied","2000","indirect migration background","Female","1","","","","0"
"1 on Scale 1 to 10","2000","no migration background","Female","55","0.00651086991750075","0.00495128610779272","0.00807045372720879","1"
"1 on Scale 1 to 10","2000","indirect migration background","Male","1","","","","1"
"1 on Scale 1 to 10","2000","no migration background","Male","45","0.00624439623393646","0.00465362524719387","0.00783516722067905","1"
"1 on Scale 1 to 10","2000","direct migration background","Female","11","","","","1"
"1 on Scale 1 to 10","2000","direct migration background","Male","11","","","","1"
"1 on Scale 1 to 10","2000","indirect migration background","Female","","","","","1"
"10 Completely satisfied","2000","no migration background","Male","616","0.0671059399113309","0.0620532890979061","0.0721585907247557","10"
"10 Completely satisfied","2000","no migration background","Female","805","0.0803351752555498","0.0750643901551006","0.0856059603559989","10"
"10 Completely satisfied","2000","direct migration background","Male","133","0.0919040445526352","0.0777883175065576","0.106019771598713","10"
"10 Completely satisfied","2000","direct migration background","Female","153","0.0955840696254127","0.0814401132769692","0.109728025973856","10"
"10 Completely satisfied","2000","indirect migration background","Female","63","0.161155038335526","0.125434854898046","0.196875221773006","10"
"10 Completely satisfied","2000","indirect migration background","Male","49","0.0943713864389615","0.0657578761358094","0.122984896742114","10"
"2 on Scale 1 to 10","2000","no migration background","Male","143","0.0156005533859747","0.0130980289775462","0.0181030777944031","2"
"2 on Scale 1 to 10","2000","no migration background","Female","138","0.0157568396366641","0.0133419715667761","0.0181717077065522","2"
"2 on Scale 1 to 10","2000","direct migration background","Male","26","","","","2"
"2 on Scale 1 to 10","2000","direct migration background","Female","15","","","","2"
"2 on Scale 1 to 10","2000","indirect migration background","Male","2","","","","2"
"2 on Scale 1 to 10","2000","indirect migration background","Female","3","","","","2"
"3 on Scale 1 to 10","2000","no migration background","Male","256","0.0265292750152878","0.0232840353290601","0.0297745147015154","3"
"3 on Scale 1 to 10","2000","no migration background","Female","255","0.0259874584288761","0.0229023400911102","0.0290725767666419","3"
"3 on Scale 1 to 10","2000","direct migration background","Male","31","0.0242630616911508","0.0167449418650076","0.031781181517294","3"
"3 on Scale 1 to 10","2000","direct migration background","Female","31","0.022215387212064","0.0151254467212337","0.0293053277028944","3"
"3 on Scale 1 to 10","2000","indirect migration background","Male","2","","","","3"
"3 on Scale 1 to 10","2000","indirect migration background","Female","2","","","","3"
"4 on Scale 1 to 10","2000","no migration background","Male","366","0.0382176687560333","0.0343460451174335","0.0420892923946332","4"
"4 on Scale 1 to 10","2000","no migration background","Female","444","0.0439685033066491","0.0399927942937459","0.0479442123195523","4"
"4 on Scale 1 to 10","2000","direct migration background","Male","50","0.0379900133075484","0.0286489872826298","0.0473310393324671","4"
"4 on Scale 1 to 10","2000","direct migration background","Female","46","0.0306897181917965","0.0223927025849565","0.0389867337986365","4"
"4 on Scale 1 to 10","2000","indirect migration background","Male","5","","","","4"
"4 on Scale 1 to 10","2000","indirect migration background","Female","6","","","","4"
"5 on Scale 1 to 10","2000","no migration background","Female","1230","0.131247085652966","0.124699207028379","0.137794964277552","5"
"5 on Scale 1 to 10","2000","no migration background","Male","1113","0.119460654121694","0.112911134204263","0.126010174039126","5"
"5 on Scale 1 to 10","2000","direct migration background","Female","194","0.11852045805243","0.102971659881928","0.134069256222932","5"
"5 on Scale 1 to 10","2000","direct migration background","Male","183","0.117150904405671","0.101436926794177","0.132864882017165","5"
"5 on Scale 1 to 10","2000","indirect migration background","Female","29","","","","5"
"5 on Scale 1 to 10","2000","indirect migration background","Male","15","","","","5"
"6 on Scale 1 to 10","2000","no migration background","Female","992","0.0993025248210097","0.0935032022348121","0.105101847407207","6"
"6 on Scale 1 to 10","2000","no migration background","Male","950","0.0979503628135287","0.0919477423810957","0.103952983245962","6"
"6 on Scale 1 to 10","2000","direct migration background","Male","143","0.0836656741162453","0.0701365181303283","0.0971948301021623","6"
"6 on Scale 1 to 10","2000","direct migration background","Female","208","0.12378109204317","0.107938453553238","0.139623730533102","6"
"6 on Scale 1 to 10","2000","indirect migration background","Male","21","","","","6"
"6 on Scale 1 to 10","2000","indirect migration background","Female","18","","","","6"
"7 on Scale 1 to 10","2000","direct migration background","Male","322","0.192447128718309","0.173184690015223","0.211709567421395","7"
"7 on Scale 1 to 10","2000","no migration background","Male","1703","0.174063324154278","0.166406482745449","0.181720165563107","7"
"7 on Scale 1 to 10","2000","no migration background","Female","1837","0.177025005523364","0.169623530515245","0.184426480531483","7"
"7 on Scale 1 to 10","2000","direct migration background","Female","296","0.167145283074337","0.149196883292959","0.185093682855715","7"
"7 on Scale 1 to 10","2000","indirect migration background","Male","51","0.154780760130008","0.119379470800845","0.190182049459171","7"
"7 on Scale 1 to 10","2000","indirect migration background","Female","76","0.210652127455455","0.171036363749533","0.250267891161376","7"
"8 on Scale 1 to 10","2000","no migration background","Male","2767","0.296703268478473","0.287478550355328","0.305927986601617","8"
"8 on Scale 1 to 10","2000","direct migration background","Male","449","0.26009909715824","0.238663959844622","0.281534234471858","8"
"8 on Scale 1 to 10","2000","direct migration background","Female","436","0.258288951282886","0.237233510590299","0.279344391975473","8"
"8 on Scale 1 to 10","2000","indirect migration background","Male","142","0.352188064118174","0.305437409737132","0.398938718499216","8"
"8 on Scale 1 to 10","2000","no migration background","Female","2839","0.265344731565454","0.256783136523133","0.273906326607775","8"
"8 on Scale 1 to 10","2000","indirect migration background","Female","118","0.286976033433992","0.243029384480693","0.330922682387292","8"
"9 on Scale 1 to 10","2000","no migration background","Male","1401","0.150830432450332","0.143603327882131","0.158057537018533","9"
"9 on Scale 1 to 10","2000","no migration background","Female","1561","0.14720227183036","0.140331778496","0.15407276516472","9"
"9 on Scale 1 to 10","2000","direct migration background","Male","251","0.160396041833788","0.14246505750342","0.178327026164156","9"
"9 on Scale 1 to 10","2000","direct migration background","Female","264","0.161555346978717","0.143850510706213","0.179260183251222","9"
"9 on Scale 1 to 10","2000","indirect migration background","Male","111","0.265938376304472","0.222693697962885","0.309183054646059","9"
"9 on Scale 1 to 10","2000","indirect migration background","Female","91","0.187338577604052","0.149431586125967","0.225245569082136","9"
"0 Completely dissatisfied","2001","no migration background","Male","57","0.00783310378783885","0.00596588836544353","0.00970031921023416","0"
"0 Completely dissatisfied","2001","direct migration background","Female","4","","","","0"
"0 Completely dissatisfied","2001","no migration background","Female","53","0.00891269862094351","0.00700439574667073","0.0108210014952163","0"
"0 Completely dissatisfied","2001","direct migration background","Male","4","","","","0"
"0 Completely dissatisfied","2001","indirect migration background","Male","1","","","","0"
"0 Completely dissatisfied","2001","indirect migration background","Female","3","","","","0"
"1 on Scale 1 to 10","2001","no migration background","Female","52","0.00577669296281915","0.00423794195505906","0.00731544397057924","1"
"1 on Scale 1 to 10","2001","no migration background","Male","46","0.0048602259144149","0.00338721695064435","0.00633323487818544","1"
"1 on Scale 1 to 10","2001","direct migration background","Male","11","","","","1"
"1 on Scale 1 to 10","2001","direct migration background","Female","4","","","","1"
"1 on Scale 1 to 10","2001","indirect migration background","Male","","","","","1"
"1 on Scale 1 to 10","2001","indirect migration background","Female","","","","","1"
"10 Completely satisfied","2001","direct migration background","Female","113","0.0861847803851047","0.0717599614356664","0.100609599334543","10"
"10 Completely satisfied","2001","no migration background","Male","543","0.0671237920799145","0.0618236761480254","0.0724239080118036","10"
"10 Completely satisfied","2001","no migration background","Female","663","0.0761497306379594","0.0707642841045919","0.0815351771713269","10"
