"plh0183","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"5 on Scale 1 to 10","2003","indirect migration background","West Germany","64","0.154980884958617","0.128924670395006","0.181037099522227","5"
"5 on Scale 1 to 10","2003","indirect migration background","East Germany","3","","","","5"
"6 on Scale 1 to 10","2003","direct migration background","West Germany","293","0.129865894731924","0.116544168134983","0.143187621328864","6"
"6 on Scale 1 to 10","2003","indirect migration background","East Germany","2","","","","6"
"6 on Scale 1 to 10","2003","no migration background","West Germany","1267","0.100770689223051","0.0956462755062466","0.105895102939855","6"
"6 on Scale 1 to 10","2003","direct migration background","East Germany","18","","","","6"
"6 on Scale 1 to 10","2003","indirect migration background","West Germany","46","0.0662376686328843","0.0483312109290909","0.0841441263366777","6"
"6 on Scale 1 to 10","2003","no migration background","East Germany","717","0.135709578713375","0.1263794838752","0.14503967355155","6"
"7 on Scale 1 to 10","2003","no migration background","West Germany","2355","0.180564734067977","0.174016629065241","0.187112839070712","7"
"7 on Scale 1 to 10","2003","direct migration background","East Germany","14","","","","7"
"7 on Scale 1 to 10","2003","no migration background","East Germany","997","0.182794536928351","0.172265268588945","0.193323805267757","7"
"7 on Scale 1 to 10","2003","direct migration background","West Germany","449","0.180053603833471","0.164826633397133","0.195280574269808","7"
"7 on Scale 1 to 10","2003","indirect migration background","West Germany","108","0.159031216471755","0.132700049008791","0.185362383934719","7"
"7 on Scale 1 to 10","2003","indirect migration background","East Germany","6","","","","7"
"8 on Scale 1 to 10","2003","no migration background","West Germany","4004","0.28411197493","0.276434663435471","0.29178928642453","8"
"8 on Scale 1 to 10","2003","direct migration background","West Germany","639","0.242312093643821","0.225331511016748","0.259292676270893","8"
"8 on Scale 1 to 10","2003","no migration background","East Germany","1094","0.195948780290154","0.185135334759123","0.206762225821186","8"
"8 on Scale 1 to 10","2003","direct migration background","East Germany","18","","","","8"
"8 on Scale 1 to 10","2003","indirect migration background","West Germany","230","0.285478211090584","0.252959508596211","0.317996913584956","8"
"8 on Scale 1 to 10","2003","indirect migration background","East Germany","7","","","","8"
"9 on Scale 1 to 10","2003","no migration background","East Germany","433","0.0764762246121606","0.0692362304257908","0.0837162187985303","9"
"9 on Scale 1 to 10","2003","no migration background","West Germany","2163","0.138378557338085","0.132500490881662","0.144256623794508","9"
"9 on Scale 1 to 10","2003","direct migration background","East Germany","3","","","","9"
"9 on Scale 1 to 10","2003","indirect migration background","West Germany","175","0.190039707227738","0.16179136098902","0.218288053466457","9"
"9 on Scale 1 to 10","2003","direct migration background","West Germany","346","0.12839477512292","0.115137524923386","0.141652025322454","9"
"9 on Scale 1 to 10","2003","indirect migration background","East Germany","5","","","","9"
"0 Completely dissatisfied","2004","no migration background","West Germany","100","0.0106563710261304","0.00888161104400194","0.0124311310082588","0"
"0 Completely dissatisfied","2004","no migration background","East Germany","54","0.014282309470763","0.0110088502604414","0.0175557686810845","0"
"0 Completely dissatisfied","2004","direct migration background","West Germany","9","","","","0"
"0 Completely dissatisfied","2004","direct migration background","East Germany","","","","","0"
"0 Completely dissatisfied","2004","indirect migration background","East Germany","1","","","","0"
"0 Completely dissatisfied","2004","indirect migration background","West Germany","3","","","","0"
"1 on Scale 1 to 10","2004","no migration background","West Germany","89","0.0103237568583407","0.00857662035845236","0.0120708933582291","1"
"1 on Scale 1 to 10","2004","no migration background","East Germany","88","0.021017490295021","0.0170600959134241","0.0249748846766179","1"
"1 on Scale 1 to 10","2004","direct migration background","West Germany","21","","","","1"
"1 on Scale 1 to 10","2004","direct migration background","East Germany","3","","","","1"
"1 on Scale 1 to 10","2004","indirect migration background","West Germany","4","","","","1"
"1 on Scale 1 to 10","2004","indirect migration background","East Germany","1","","","","1"
"10 Completely satisfied","2004","no migration background","East Germany","111","0.0220490345118387","0.0179978244078385","0.0261002446158388","10"
"10 Completely satisfied","2004","no migration background","West Germany","781","0.0586735382458434","0.0546114191392636","0.0627356573524233","10"
"10 Completely satisfied","2004","direct migration background","West Germany","155","0.0663371480519318","0.0563407893549631","0.0763335067489006","10"
"10 Completely satisfied","2004","direct migration background","East Germany","","","","","10"
"10 Completely satisfied","2004","indirect migration background","West Germany","92","0.105789297549979","0.0839226556228101","0.127655939477147","10"
"10 Completely satisfied","2004","indirect migration background","East Germany","2","","","","10"
"2 on Scale 1 to 10","2004","no migration background","East Germany","175","0.0394113957129051","0.0340434135834413","0.0447793778423689","2"
"2 on Scale 1 to 10","2004","no migration background","West Germany","197","0.0178127988580716","0.0155265442305491","0.0200990534855941","2"
"2 on Scale 1 to 10","2004","direct migration background","West Germany","50","0.027905781523421","0.0212901749767486","0.0345213880700934","2"
"2 on Scale 1 to 10","2004","indirect migration background","West Germany","4","","","","2"
"2 on Scale 1 to 10","2004","direct migration background","East Germany","6","","","","2"
"2 on Scale 1 to 10","2004","indirect migration background","East Germany","1","","","","2"
"3 on Scale 1 to 10","2004","no migration background","West Germany","381","0.0361687528363391","0.0329415322729143","0.0393959733997638","3"
"3 on Scale 1 to 10","2004","no migration background","East Germany","347","0.0810756520570458","0.0735452781098157","0.0886060260042758","3"
"3 on Scale 1 to 10","2004","direct migration background","West Germany","82","0.0383658122190898","0.0306506415229533","0.0460809829152262","3"
"3 on Scale 1 to 10","2004","direct migration background","East Germany","7","","","","3"
"3 on Scale 1 to 10","2004","indirect migration background","West Germany","15","","","","3"
"3 on Scale 1 to 10","2004","indirect migration background","East Germany","","","","","3"
"4 on Scale 1 to 10","2004","no migration background","West Germany","537","0.0504342218683651","0.0466516553864655","0.0542167883502648","4"
"4 on Scale 1 to 10","2004","no migration background","East Germany","397","0.0878210231108409","0.0800124673813364","0.0956295788403455","4"
"4 on Scale 1 to 10","2004","direct migration background","East Germany","10","","","","4"
"4 on Scale 1 to 10","2004","direct migration background","West Germany","109","0.0453641355161563","0.0370053422147548","0.0537229288175577","4"
"4 on Scale 1 to 10","2004","indirect migration background","West Germany","16","","","","4"
"4 on Scale 1 to 10","2004","indirect migration background","East Germany","2","","","","4"
"5 on Scale 1 to 10","2004","no migration background","West Germany","1496","0.136175199901071","0.130246994738903","0.14210340506324","5"
"5 on Scale 1 to 10","2004","no migration background","East Germany","908","0.19130411145201","0.180452700568356","0.202155522335665","5"
"5 on Scale 1 to 10","2004","direct migration background","West Germany","316","0.141064057609198","0.127082454577661","0.155045660640735","5"
"5 on Scale 1 to 10","2004","direct migration background","East Germany","24","","","","5"
"5 on Scale 1 to 10","2004","indirect migration background","West Germany","65","0.120518051275302","0.0973717921791005","0.143664310371503","5"
"5 on Scale 1 to 10","2004","indirect migration background","East Germany","2","","","","5"
"6 on Scale 1 to 10","2004","no migration background","West Germany","1315","0.11048315915169","0.105064566425312","0.115901751878068","6"
"6 on Scale 1 to 10","2004","no migration background","East Germany","688","0.135909465262838","0.126455022989882","0.145363907535795","6"
"6 on Scale 1 to 10","2004","direct migration background","East Germany","11","","","","6"
"6 on Scale 1 to 10","2004","direct migration background","West Germany","299","0.122978552751431","0.109787234771498","0.136169870731363","6"
"6 on Scale 1 to 10","2004","indirect migration background","West Germany","54","0.0853292257575781","0.0654672430832719","0.105191208431884","6"
"6 on Scale 1 to 10","2004","indirect migration background","East Germany","5","","","","6"
"7 on Scale 1 to 10","2004","no migration background","West Germany","2306","0.179067919319779","0.172440813768536","0.185695024871023","7"
"7 on Scale 1 to 10","2004","no migration background","East Germany","893","0.160230690002721","0.150110601988092","0.170350778017351","7"
"7 on Scale 1 to 10","2004","direct migration background","West Germany","434","0.183143094270395","0.1676071855999","0.198679002940889","7"
"7 on Scale 1 to 10","2004","direct migration background","East Germany","16","","","","7"
"7 on Scale 1 to 10","2004","indirect migration background","West Germany","138","0.18894982256787","0.16111820802845","0.216781437107289","7"
"7 on Scale 1 to 10","2004","indirect migration background","East Germany","8","","","","7"
"8 on Scale 1 to 10","2004","no migration background","West Germany","3809","0.272522210233069","0.264826083673142","0.280218336792995","8"
"8 on Scale 1 to 10","2004","direct migration background","West Germany","599","0.236131906581271","0.219072853710762","0.25319095945178","8"
"8 on Scale 1 to 10","2004","no migration background","East Germany","1025","0.183301519798004","0.172627073780391","0.193975965815617","8"
"8 on Scale 1 to 10","2004","direct migration background","East Germany","20","","","","8"
"8 on Scale 1 to 10","2004","indirect migration background","East Germany","7","","","","8"
"8 on Scale 1 to 10","2004","indirect migration background","West Germany","224","0.284892995073463","0.252803144375448","0.316982845771479","8"
"9 on Scale 1 to 10","2004","no migration background","West Germany","1847","0.1176820717013","0.112112406565908","0.123251736836692","9"
"9 on Scale 1 to 10","2004","no migration background","East Germany","361","0.0635973083260118","0.0568647188654148","0.0703298977866089","9"
"9 on Scale 1 to 10","2004","direct migration background","West Germany","307","0.121561417891764","0.108435733029095","0.134687102754432","9"
"9 on Scale 1 to 10","2004","direct migration background","East Germany","4","","","","9"
"9 on Scale 1 to 10","2004","indirect migration background","West Germany","145","0.147609549357138","0.122391133045297","0.17282796566898","9"
"9 on Scale 1 to 10","2004","indirect migration background","East Germany","6","","","","9"
"0 Completely dissatisfied","2005","no migration background","West Germany","","","","","0"
"0 Completely dissatisfied","2005","no migration background","East Germany","","","","","0"
"0 Completely dissatisfied","2005","direct migration background","West Germany","","","","","0"
"0 Completely dissatisfied","2005","direct migration background","East Germany","","","","","0"
"0 Completely dissatisfied","2005","indirect migration background","West Germany","","","","","0"
"0 Completely dissatisfied","2005","indirect migration background","East Germany","","","","","0"
"1 on Scale 1 to 10","2005","no migration background","West Germany","","","","","1"
"1 on Scale 1 to 10","2005","direct migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","2005","no migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","2005","direct migration background","West Germany","","","","","1"
"1 on Scale 1 to 10","2005","indirect migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","2005","indirect migration background","West Germany","","","","","1"
"10 Completely satisfied","2005","no migration background","West Germany","","","","","10"
"10 Completely satisfied","2005","direct migration background","East Germany","","","","","10"
"10 Completely satisfied","2005","no migration background","East Germany","","","","","10"
"10 Completely satisfied","2005","direct migration background","West Germany","","","","","10"
"10 Completely satisfied","2005","indirect migration background","West Germany","","","","","10"
"10 Completely satisfied","2005","indirect migration background","East Germany","","","","","10"
"2 on Scale 1 to 10","2005","no migration background","West Germany","","","","","2"
"2 on Scale 1 to 10","2005","no migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","2005","direct migration background","West Germany","","","","","2"
"2 on Scale 1 to 10","2005","indirect migration background","West Germany","","","","","2"
"2 on Scale 1 to 10","2005","direct migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","2005","indirect migration background","East Germany","","","","","2"
"3 on Scale 1 to 10","2005","no migration background","West Germany","","","","","3"
"3 on Scale 1 to 10","2005","no migration background","East Germany","","","","","3"
"3 on Scale 1 to 10","2005","direct migration background","East Germany","","","","","3"
"3 on Scale 1 to 10","2005","indirect migration background","West Germany","","","","","3"
"3 on Scale 1 to 10","2005","direct migration background","West Germany","","","","","3"
"3 on Scale 1 to 10","2005","indirect migration background","East Germany","","","","","3"
"4 on Scale 1 to 10","2005","indirect migration background","West Germany","","","","","4"
"4 on Scale 1 to 10","2005","no migration background","East Germany","","","","","4"
"4 on Scale 1 to 10","2005","direct migration background","West Germany","","","","","4"
"4 on Scale 1 to 10","2005","indirect migration background","East Germany","","","","","4"
"4 on Scale 1 to 10","2005","no migration background","West Germany","","","","","4"
"4 on Scale 1 to 10","2005","direct migration background","East Germany","","","","","4"
"5 on Scale 1 to 10","2005","no migration background","West Germany","","","","","5"
"5 on Scale 1 to 10","2005","no migration background","East Germany","","","","","5"
"5 on Scale 1 to 10","2005","direct migration background","East Germany","","","","","5"
"5 on Scale 1 to 10","2005","indirect migration background","West Germany","","","","","5"
"5 on Scale 1 to 10","2005","direct migration background","West Germany","","","","","5"
"5 on Scale 1 to 10","2005","indirect migration background","East Germany","","","","","5"
"6 on Scale 1 to 10","2005","no migration background","West Germany","","","","","6"
"6 on Scale 1 to 10","2005","indirect migration background","East Germany","","","","","6"
"6 on Scale 1 to 10","2005","no migration background","East Germany","","","","","6"
"6 on Scale 1 to 10","2005","direct migration background","West Germany","","","","","6"
"6 on Scale 1 to 10","2005","direct migration background","East Germany","","","","","6"
"6 on Scale 1 to 10","2005","indirect migration background","West Germany","","","","","6"
"7 on Scale 1 to 10","2005","no migration background","West Germany","","","","","7"
"7 on Scale 1 to 10","2005","no migration background","East Germany","","","","","7"
"7 on Scale 1 to 10","2005","direct migration background","West Germany","","","","","7"
"7 on Scale 1 to 10","2005","direct migration background","East Germany","","","","","7"
"7 on Scale 1 to 10","2005","indirect migration background","West Germany","","","","","7"
"7 on Scale 1 to 10","2005","indirect migration background","East Germany","","","","","7"
"8 on Scale 1 to 10","2005","no migration background","West Germany","","","","","8"
"8 on Scale 1 to 10","2005","no migration background","East Germany","","","","","8"
"8 on Scale 1 to 10","2005","direct migration background","West Germany","","","","","8"
"8 on Scale 1 to 10","2005","direct migration background","East Germany","","","","","8"
"8 on Scale 1 to 10","2005","indirect migration background","West Germany","","","","","8"
"8 on Scale 1 to 10","2005","indirect migration background","East Germany","","","","","8"
"9 on Scale 1 to 10","2005","no migration background","West Germany","","","","","9"
"9 on Scale 1 to 10","2005","no migration background","East Germany","","","","","9"
"9 on Scale 1 to 10","2005","direct migration background","West Germany","","","","","9"
"9 on Scale 1 to 10","2005","direct migration background","East Germany","","","","","9"
"9 on Scale 1 to 10","2005","indirect migration background","East Germany","","","","","9"
"9 on Scale 1 to 10","2005","indirect migration background","West Germany","","","","","9"
"0 Completely dissatisfied","2006","no migration background","West Germany","","","","","0"
"0 Completely dissatisfied","2006","no migration background","East Germany","","","","","0"
"0 Completely dissatisfied","2006","direct migration background","West Germany","","","","","0"
"0 Completely dissatisfied","2006","direct migration background","East Germany","","","","","0"
"0 Completely dissatisfied","2006","indirect migration background","East Germany","","","","","0"
"0 Completely dissatisfied","2006","indirect migration background","West Germany","","","","","0"
"1 on Scale 1 to 10","2006","no migration background","West Germany","","","","","1"
"1 on Scale 1 to 10","2006","no migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","2006","direct migration background","West Germany","","","","","1"
"1 on Scale 1 to 10","2006","direct migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","2006","indirect migration background","West Germany","","","","","1"
"1 on Scale 1 to 10","2006","indirect migration background","East Germany","","","","","1"
"10 Completely satisfied","2006","no migration background","West Germany","","","","","10"
"10 Completely satisfied","2006","direct migration background","West Germany","","","","","10"
"10 Completely satisfied","2006","direct migration background","East Germany","","","","","10"
"10 Completely satisfied","2006","no migration background","East Germany","","","","","10"
"10 Completely satisfied","2006","indirect migration background","West Germany","","","","","10"
"10 Completely satisfied","2006","indirect migration background","East Germany","","","","","10"
"2 on Scale 1 to 10","2006","no migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","2006","direct migration background","West Germany","","","","","2"
"2 on Scale 1 to 10","2006","direct migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","2006","indirect migration background","West Germany","","","","","2"
"2 on Scale 1 to 10","2006","indirect migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","2006","no migration background","West Germany","","","","","2"
"3 on Scale 1 to 10","2006","no migration background","West Germany","","","","","3"
"3 on Scale 1 to 10","2006","no migration background","East Germany","","","","","3"
"3 on Scale 1 to 10","2006","direct migration background","West Germany","","","","","3"
"3 on Scale 1 to 10","2006","direct migration background","East Germany","","","","","3"
"3 on Scale 1 to 10","2006","indirect migration background","West Germany","","","","","3"
"3 on Scale 1 to 10","2006","indirect migration background","East Germany","","","","","3"
"4 on Scale 1 to 10","2006","indirect migration background","East Germany","","","","","4"
"4 on Scale 1 to 10","2006","no migration background","West Germany","","","","","4"
"4 on Scale 1 to 10","2006","no migration background","East Germany","","","","","4"
"4 on Scale 1 to 10","2006","indirect migration background","West Germany","","","","","4"
"4 on Scale 1 to 10","2006","direct migration background","West Germany","","","","","4"
"4 on Scale 1 to 10","2006","direct migration background","East Germany","","","","","4"
"5 on Scale 1 to 10","2006","no migration background","West Germany","","","","","5"
"5 on Scale 1 to 10","2006","no migration background","East Germany","","","","","5"
"5 on Scale 1 to 10","2006","direct migration background","East Germany","","","","","5"
"5 on Scale 1 to 10","2006","direct migration background","West Germany","","","","","5"
"5 on Scale 1 to 10","2006","indirect migration background","West Germany","","","","","5"
"5 on Scale 1 to 10","2006","indirect migration background","East Germany","","","","","5"
"6 on Scale 1 to 10","2006","no migration background","West Germany","","","","","6"
"6 on Scale 1 to 10","2006","no migration background","East Germany","","","","","6"
"6 on Scale 1 to 10","2006","direct migration background","West Germany","","","","","6"
"6 on Scale 1 to 10","2006","direct migration background","East Germany","","","","","6"
"6 on Scale 1 to 10","2006","indirect migration background","West Germany","","","","","6"
"6 on Scale 1 to 10","2006","indirect migration background","East Germany","","","","","6"
"7 on Scale 1 to 10","2006","no migration background","East Germany","","","","","7"
"7 on Scale 1 to 10","2006","no migration background","West Germany","","","","","7"
"7 on Scale 1 to 10","2006","direct migration background","East Germany","","","","","7"
"7 on Scale 1 to 10","2006","indirect migration background","West Germany","","","","","7"
"7 on Scale 1 to 10","2006","direct migration background","West Germany","","","","","7"
"7 on Scale 1 to 10","2006","indirect migration background","East Germany","","","","","7"
"8 on Scale 1 to 10","2006","no migration background","West Germany","","","","","8"
"8 on Scale 1 to 10","2006","no migration background","East Germany","","","","","8"
"8 on Scale 1 to 10","2006","direct migration background","West Germany","","","","","8"
"8 on Scale 1 to 10","2006","direct migration background","East Germany","","","","","8"
"8 on Scale 1 to 10","2006","indirect migration background","West Germany","","","","","8"
"8 on Scale 1 to 10","2006","indirect migration background","East Germany","","","","","8"
"9 on Scale 1 to 10","2006","no migration background","West Germany","","","","","9"
"9 on Scale 1 to 10","2006","no migration background","East Germany","","","","","9"
"9 on Scale 1 to 10","2006","direct migration background","West Germany","","","","","9"
"9 on Scale 1 to 10","2006","direct migration background","East Germany","","","","","9"
"9 on Scale 1 to 10","2006","indirect migration background","West Germany","","","","","9"
"9 on Scale 1 to 10","2006","indirect migration background","East Germany","","","","","9"
"0 Completely dissatisfied","2007","no migration background","West Germany","","","","","0"
"0 Completely dissatisfied","2007","no migration background","East Germany","","","","","0"
"0 Completely dissatisfied","2007","direct migration background","East Germany","","","","","0"
"0 Completely dissatisfied","2007","indirect migration background","West Germany","","","","","0"
"0 Completely dissatisfied","2007","indirect migration background","East Germany","","","","","0"
"0 Completely dissatisfied","2007","direct migration background","West Germany","","","","","0"
"1 on Scale 1 to 10","2007","no migration background","West Germany","","","","","1"
"1 on Scale 1 to 10","2007","no migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","2007","direct migration background","West Germany","","","","","1"
"1 on Scale 1 to 10","2007","direct migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","2007","indirect migration background","West Germany","","","","","1"
"1 on Scale 1 to 10","2007","indirect migration background","East Germany","","","","","1"
"10 Completely satisfied","2007","no migration background","West Germany","","","","","10"
"10 Completely satisfied","2007","no migration background","East Germany","","","","","10"
"10 Completely satisfied","2007","direct migration background","East Germany","","","","","10"
"10 Completely satisfied","2007","indirect migration background","West Germany","","","","","10"
"10 Completely satisfied","2007","direct migration background","West Germany","","","","","10"
"10 Completely satisfied","2007","indirect migration background","East Germany","","","","","10"
"2 on Scale 1 to 10","2007","no migration background","West Germany","","","","","2"
"2 on Scale 1 to 10","2007","direct migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","2007","indirect migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","2007","no migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","2007","direct migration background","West Germany","","","","","2"
"2 on Scale 1 to 10","2007","indirect migration background","West Germany","","","","","2"
"3 on Scale 1 to 10","2007","no migration background","East Germany","","","","","3"
"3 on Scale 1 to 10","2007","no migration background","West Germany","","","","","3"
"3 on Scale 1 to 10","2007","direct migration background","West Germany","","","","","3"
"3 on Scale 1 to 10","2007","indirect migration background","East Germany","","","","","3"
"3 on Scale 1 to 10","2007","direct migration background","East Germany","","","","","3"
"3 on Scale 1 to 10","2007","indirect migration background","West Germany","","","","","3"
"4 on Scale 1 to 10","2007","no migration background","West Germany","","","","","4"
"4 on Scale 1 to 10","2007","no migration background","East Germany","","","","","4"
"4 on Scale 1 to 10","2007","direct migration background","West Germany","","","","","4"
"4 on Scale 1 to 10","2007","direct migration background","East Germany","","","","","4"
"4 on Scale 1 to 10","2007","indirect migration background","West Germany","","","","","4"
"4 on Scale 1 to 10","2007","indirect migration background","East Germany","","","","","4"
"5 on Scale 1 to 10","2007","no migration background","East Germany","","","","","5"
"5 on Scale 1 to 10","2007","no migration background","West Germany","","","","","5"
"5 on Scale 1 to 10","2007","direct migration background","West Germany","","","","","5"
"5 on Scale 1 to 10","2007","direct migration background","East Germany","","","","","5"
"5 on Scale 1 to 10","2007","indirect migration background","West Germany","","","","","5"
"5 on Scale 1 to 10","2007","indirect migration background","East Germany","","","","","5"
"6 on Scale 1 to 10","2007","no migration background","West Germany","","","","","6"
"6 on Scale 1 to 10","2007","no migration background","East Germany","","","","","6"
"6 on Scale 1 to 10","2007","indirect migration background","West Germany","","","","","6"
"6 on Scale 1 to 10","2007","direct migration background","West Germany","","","","","6"
"6 on Scale 1 to 10","2007","direct migration background","East Germany","","","","","6"
"6 on Scale 1 to 10","2007","indirect migration background","East Germany","","","","","6"
"7 on Scale 1 to 10","2007","no migration background","West Germany","","","","","7"
"7 on Scale 1 to 10","2007","no migration background","East Germany","","","","","7"
"7 on Scale 1 to 10","2007","direct migration background","West Germany","","","","","7"
"7 on Scale 1 to 10","2007","direct migration background","East Germany","","","","","7"
"7 on Scale 1 to 10","2007","indirect migration background","West Germany","","","","","7"
"7 on Scale 1 to 10","2007","indirect migration background","East Germany","","","","","7"
"8 on Scale 1 to 10","2007","no migration background","West Germany","","","","","8"
"8 on Scale 1 to 10","2007","no migration background","East Germany","","","","","8"
"8 on Scale 1 to 10","2007","direct migration background","West Germany","","","","","8"
"8 on Scale 1 to 10","2007","direct migration background","East Germany","","","","","8"
"8 on Scale 1 to 10","2007","indirect migration background","West Germany","","","","","8"
"8 on Scale 1 to 10","2007","indirect migration background","East Germany","","","","","8"
"9 on Scale 1 to 10","2007","no migration background","West Germany","","","","","9"
"9 on Scale 1 to 10","2007","no migration background","East Germany","","","","","9"
"9 on Scale 1 to 10","2007","direct migration background","West Germany","","","","","9"
"9 on Scale 1 to 10","2007","direct migration background","East Germany","","","","","9"
"9 on Scale 1 to 10","2007","indirect migration background","East Germany","","","","","9"
"9 on Scale 1 to 10","2007","indirect migration background","West Germany","","","","","9"
"0 Completely dissatisfied","2008","no migration background","East Germany","47","0.0137914272706409","0.0104248652339243","0.0171579893073575","0"
"0 Completely dissatisfied","2008","no migration background","West Germany","102","0.0111844666188817","0.00926699742616659","0.0131019358115968","0"
"0 Completely dissatisfied","2008","direct migration background","West Germany","14","","","","0"
"0 Completely dissatisfied","2008","direct migration background","East Germany","2","","","","0"
"0 Completely dissatisfied","2008","indirect migration background","West Germany","2","","","","0"
"0 Completely dissatisfied","2008","indirect migration background","East Germany","","","","","0"
"1 on Scale 1 to 10","2008","no migration background","West Germany","95","0.0116907125423343","0.00973082999572787","0.0136505950889406","1"
"1 on Scale 1 to 10","2008","no migration background","East Germany","67","0.0154929868158657","0.0119278630518038","0.0190581105799275","1"
"1 on Scale 1 to 10","2008","direct migration background","West Germany","17","","","","1"
"1 on Scale 1 to 10","2008","direct migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","2008","indirect migration background","West Germany","2","","","","1"
"1 on Scale 1 to 10","2008","indirect migration background","East Germany","1","","","","1"
"10 Completely satisfied","2008","no migration background","West Germany","886","0.0742875388505663","0.0695060939418995","0.0790689837592331","10"
"10 Completely satisfied","2008","no migration background","East Germany","188","0.0456123250926942","0.0395894876048511","0.0516351625805373","10"
"10 Completely satisfied","2008","direct migration background","East Germany","5","","","","10"
"10 Completely satisfied","2008","indirect migration background","West Germany","116","0.15988667327345","0.133003900864763","0.186769445682137","10"
"10 Completely satisfied","2008","indirect migration background","East Germany","5","","","","10"
"10 Completely satisfied","2008","direct migration background","West Germany","131","0.0803676463585603","0.0676593772898133","0.0930759154273072","10"
"2 on Scale 1 to 10","2008","no migration background","West Germany","173","0.016967527612472","0.0146127151235679","0.019322340101376","2"
"2 on Scale 1 to 10","2008","indirect migration background","West Germany","5","","","","2"
"2 on Scale 1 to 10","2008","no migration background","East Germany","141","0.0354623057071268","0.0301235418052467","0.0408010696090069","2"
"2 on Scale 1 to 10","2008","direct migration background","West Germany","44","0.0302338507825572","0.0222296329641929","0.0382380686009215","2"
"2 on Scale 1 to 10","2008","direct migration background","East Germany","5","","","","2"
"2 on Scale 1 to 10","2008","indirect migration background","East Germany","1","","","","2"
"3 on Scale 1 to 10","2008","no migration background","West Germany","328","0.0357592765892101","0.0323735630283612","0.0391449901500591","3"
"3 on Scale 1 to 10","2008","no migration background","East Germany","228","0.060850664786652","0.0539498937242542","0.0677514358490497","3"
"3 on Scale 1 to 10","2008","direct migration background","West Germany","61","0.0340809666195104","0.0255996169330197","0.0425623163060012","3"
"3 on Scale 1 to 10","2008","indirect migration background","West Germany","12","","","","3"
"3 on Scale 1 to 10","2008","indirect migration background","East Germany","1","","","","3"
"3 on Scale 1 to 10","2008","direct migration background","East Germany","9","","","","3"
"4 on Scale 1 to 10","2008","no migration background","West Germany","433","0.043892856109314","0.0401576607756311","0.0476280514429969","4"
"4 on Scale 1 to 10","2008","no migration background","East Germany","285","0.0647297440313699","0.0576271313149379","0.071832356747802","4"
"4 on Scale 1 to 10","2008","direct migration background","West Germany","74","0.0467784148848488","0.0369074787868048","0.0566493509828929","4"
"4 on Scale 1 to 10","2008","direct migration background","East Germany","9","","","","4"
"4 on Scale 1 to 10","2008","indirect migration background","East Germany","1","","","","4"
"4 on Scale 1 to 10","2008","indirect migration background","West Germany","16","","","","4"
"5 on Scale 1 to 10","2008","no migration background","East Germany","737","0.165617294400149","0.154886469261439","0.17634811953886","5"
"5 on Scale 1 to 10","2008","no migration background","West Germany","1214","0.121806672014788","0.115843275027869","0.127770069001708","5"
"5 on Scale 1 to 10","2008","direct migration background","East Germany","7","","","","5"
"5 on Scale 1 to 10","2008","direct migration background","West Germany","202","0.123624340363041","0.108237983436678","0.139010697289404","5"
"5 on Scale 1 to 10","2008","indirect migration background","East Germany","2","","","","5"
"5 on Scale 1 to 10","2008","indirect migration background","West Germany","36","0.0706450663646217","0.0518505693152095","0.089439563414034","5"
"6 on Scale 1 to 10","2008","no migration background","West Germany","1109","0.0965105317826387","0.0911264454181891","0.101894618147088","6"
"6 on Scale 1 to 10","2008","no migration background","East Germany","627","0.139634326525758","0.129628907926186","0.149639745125331","6"
"6 on Scale 1 to 10","2008","direct migration background","West Germany","216","0.128466476129538","0.112825076580735","0.144107875678341","6"
"6 on Scale 1 to 10","2008","direct migration background","East Germany","9","","","","6"
"6 on Scale 1 to 10","2008","indirect migration background","West Germany","41","0.0609877280205766","0.0434345463929821","0.0785409096481712","6"
"6 on Scale 1 to 10","2008","indirect migration background","East Germany","4","","","","6"
"7 on Scale 1 to 10","2008","no migration background","West Germany","1937","0.162286998516163","0.155564161106339","0.169009835925986","7"
"7 on Scale 1 to 10","2008","no migration background","East Germany","735","0.150262654949398","0.139947743356969","0.160577566541828","7"
"7 on Scale 1 to 10","2008","direct migration background","West Germany","289","0.150430022825851","0.133718905257707","0.167141140393994","7"
"7 on Scale 1 to 10","2008","direct migration background","East Germany","11","","","","7"
"7 on Scale 1 to 10","2008","indirect migration background","West Germany","114","0.190658529017132","0.161845229000131","0.219471829034133","7"
"7 on Scale 1 to 10","2008","indirect migration background","East Germany","6","","","","7"
