"plh0187","year","migback","n","percent","lower_confidence","upper_confidence"
"Sometimes","2012","direct migration background","637","0.337715393024046","0.316697651496661","0.358733134551431"
"Sometimes","2012","indirect migration background","224","0.242186656320216","0.212444314535235","0.271928998105197"
"Sometimes","2012","no migration background","5216","0.297725059906777","0.291005422918929","0.304444696894625"
"Very often","2012","direct migration background","67","0.0336131302294886","0.0256033928367072","0.04162286762227"
"Very often","2012","indirect migration background","22","","",""
"Very often","2012","no migration background","421","0.0256591990362939","0.0233355982058952","0.0279827998666926"
"Very rare","2012","direct migration background","389","0.209036161933192","0.190965364658063","0.227106959208321"
"Very rare","2012","indirect migration background","184","0.256962412883636","0.226626356499251","0.28729846926802"
"Very rare","2012","no migration background","4117","0.22356612302563","0.21744346833606","0.2296887777152"
"Often","2013","direct migration background","320","0.125946542384069","0.113408374714684","0.138484710053454"
"Often","2013","indirect migration background","137","0.0752980502330201","0.0603932005803288","0.0902028998857114"
"Often","2013","no migration background","2013","0.0979662306801266","0.094023011412629","0.101909449947624"
"Rarely","2013","direct migration background","904","0.313923817392073","0.296386213536007","0.331461421248139"
"Rarely","2013","indirect migration background","413","0.35502185539794","0.327992549611356","0.382051161184523"
"Rarely","2013","no migration background","8031","0.352944583428138","0.346605516620267","0.359283650236009"
"Sometimes","2013","direct migration background","894","0.354212596427295","0.336138827042324","0.372286365812266"
"Sometimes","2013","indirect migration background","352","0.304170513560859","0.278184191456015","0.330156835665703"
"Sometimes","2013","no migration background","6317","0.296735548813021","0.290675927964605","0.302795169661436"
"Very often","2013","direct migration background","98","0.0390187333353156","0.0317011783373538","0.0463362883332775"
"Very often","2013","indirect migration background","42","0.0264608990740349","0.0173949380994359","0.0355268600486339"
"Very often","2013","no migration background","563","0.0259303222974363","0.0238221781688758","0.0280384664259968"
"Very rare","2013","direct migration background","474","0.166898310461247","0.152807144537297","0.180989476385197"
"Very rare","2013","indirect migration background","260","0.239048681734146","0.214957591130063","0.263139772338229"
"Very rare","2013","no migration background","4908","0.226423314781278","0.220871773318557","0.231974856243999"
"Often","2014","direct migration background","522","0.111520268104178","0.10289394070815","0.120146595500206"
"Often","2014","indirect migration background","181","0.0888867438658408","0.0757144131010271","0.102059074630654"
"Often","2014","no migration background","1869","0.0951441017615202","0.0911005500659514","0.099187653457089"
"Rarely","2014","direct migration background","1659","0.321034465026693","0.308239916484658","0.333829013568727"
"Rarely","2014","indirect migration background","628","0.354529147200293","0.332386872358837","0.376671422041749"
"Rarely","2014","no migration background","7335","0.35386336610776","0.347273716257225","0.360453015958294"
"Sometimes","2014","direct migration background","1622","0.317380373113513","0.304624661536649","0.330136084690377"
"Sometimes","2014","indirect migration background","530","0.296535971807181","0.275395358354351","0.317676585260011"
"Sometimes","2014","no migration background","5732","0.290447529655263","0.284191360892229","0.296703698418296"
"Very often","2014","direct migration background","189","0.0401587805265938","0.0347783722958214","0.0455391887573661"
"Very often","2014","indirect migration background","62","0.0274798087718722","0.0199129764069413","0.0350466411368031"
"Very often","2014","no migration background","552","0.0259206881882128","0.0237308966286652","0.0281104797477604"
"Very rare","2014","direct migration background","1123","0.209906113229022","0.198745779893342","0.221066446564703"
"Very rare","2014","indirect migration background","392","0.232568328354813","0.213013541295556","0.25212311541407"
"Very rare","2014","no migration background","4739","0.234624314287245","0.228784403768582","0.240464224805907"
"Often","2015","direct migration background","444","0.11247692664735","0.1030377631981","0.121916090096601"
"Often","2015","indirect migration background","173","0.092015964593276","0.0779837897738451","0.106048139412707"
"Often","2015","no migration background","1721","0.0943736467146353","0.0902345563850548","0.0985127370442159"
"Rarely","2015","direct migration background","1483","0.331775214243478","0.317708417278673","0.345842011208282"
"Rarely","2015","indirect migration background","589","0.373246064776924","0.349765937738198","0.39672619181565"
"Rarely","2015","no migration background","6990","0.357681380864674","0.350895153090288","0.364467608639059"
"Sometimes","2015","direct migration background","1311","0.309980702109822","0.296163824616832","0.323797579602813"
"Sometimes","2015","indirect migration background","445","0.272122857452696","0.250517281855886","0.293728433049506"
"Sometimes","2015","no migration background","5523","0.296335371147309","0.289870206093769","0.302800536200848"
"Very often","2015","direct migration background","152","0.040649182360086","0.0347495276836159","0.046548837036556"
"Very often","2015","indirect migration background","53","0.0287535113682828","0.0206408291654978","0.0368661935710679"
"Very often","2015","no migration background","495","0.0267050672345222","0.0244224973714433","0.0289876370976011"
"Very rare","2015","direct migration background","914","0.205117974639263","0.193054701601057","0.21718124767747"
"Very rare","2015","indirect migration background","370","0.233861601808821","0.213312759306075","0.254410444311568"
"Very rare","2015","no migration background","4435","0.22490453403886","0.218993251555325","0.230815816522395"
"Often","2016","direct migration background","442","0.107972585197216","0.0991847711929327","0.1167603992015"
"Often","2016","indirect migration background","152","0.0882929633926487","0.074154779237337","0.10243114754796"
"Often","2016","no migration background","1567","0.0946079944061798","0.0903210961714212","0.0988948926409384"
"Rarely","2016","direct migration background","1566","0.316458193887902","0.30328849883326","0.329627888942544"
"Rarely","2016","indirect migration background","578","0.376505728855981","0.352361965693945","0.400649492018018"
"Rarely","2016","no migration background","6539","0.354445445400653","0.347438929641559","0.361451961159747"
"Sometimes","2016","direct migration background","1502","0.308383875380749","0.29530671676233","0.321461033999168"
"Sometimes","2016","indirect migration background","432","0.271606543980448","0.249442139523227","0.293770948437668"
"Sometimes","2016","no migration background","5175","0.294758369577703","0.288080114984086","0.301436624171319"
"Very often","2016","direct migration background","149","0.0382372967691846","0.0328071375717278","0.0436674559666414"
"Very often","2016","indirect migration background","56","0.0342345000534292","0.0251736118347624","0.043295388272096"
"Very often","2016","no migration background","456","0.0251935953558271","0.0228981593472283","0.0274890313644259"
"Very rare","2016","direct migration background","1132","0.228948048764948","0.217050834062278","0.240845263467619"
"Very rare","2016","indirect migration background","329","0.229360263717493","0.208410085432405","0.250310442002581"
"Very rare","2016","no migration background","4168","0.230994595259637","0.224821165180149","0.237168025339125"
"Often","2017","direct migration background","447","0.108326362867115","0.0993284205120144","0.117324305222215"
"Often","2017","indirect migration background","175","0.112913221014931","0.0978197641552917","0.128006677874571"
"Often","2017","no migration background","1729","0.0925420339297661","0.0885534538991594","0.0965306139603728"
"Rarely","2017","direct migration background","1570","0.339243889495098","0.325536657182155","0.352951121808041"
"Rarely","2017","indirect migration background","623","0.390795219358387","0.367525586093343","0.414064852623431"
"Rarely","2017","no migration background","7552","0.373802605177004","0.367143554472073","0.380461655881935"
"Sometimes","2017","direct migration background","1414","0.32194649142192","0.308419631445836","0.335473351398005"
"Sometimes","2017","indirect migration background","446","0.249200036909917","0.228571451921751","0.269828621898083"
"Sometimes","2017","no migration background","5707","0.279157582673547","0.272983386655319","0.285331778691774"
"Very often","2017","direct migration background","143","0.0331619260590678","0.0279778673890378","0.0383459847290979"
"Very often","2017","indirect migration background","61","0.0254474074870341","0.0179371006806773","0.0329577142933909"
"Very often","2017","no migration background","501","0.0253964651822299","0.0232310750196122","0.0275618553448477"
"Very rare","2017","direct migration background","1009","0.197321330156799","0.18579924605869","0.208843414254908"
"Very rare","2017","indirect migration background","384","0.22164411522973","0.201835666059456","0.241452564400004"
"Very rare","2017","no migration background","4789","0.229101313037453","0.223317050804059","0.234885575270846"
"Often","2018","direct migration background","466","0.116480525704197","0.106989786821178","0.125971264587215"
"Often","2018","indirect migration background","174","0.0985925390526982","0.08441718217858","0.112767895926816"
"Often","2018","no migration background","1656","0.0867718012585959","0.0828302652162699","0.0907133373009218"
"Rarely","2018","direct migration background","1448","0.326589333461808","0.312715186374708","0.340463480548908"
"Rarely","2018","indirect migration background","610","0.372687602815778","0.349696182025616","0.395679023605939"
"Rarely","2018","no migration background","7358","0.372278111412074","0.365509432286182","0.379046790537966"
"Sometimes","2018","direct migration background","1389","0.333884145132457","0.319932093194172","0.347836197070743"
"Sometimes","2018","indirect migration background","451","0.260015055033966","0.239157562781645","0.280872547286287"
"Sometimes","2018","no migration background","5315","0.277266339773845","0.270998408084324","0.283534271463366"
"Very often","2018","direct migration background","136","0.033106308359118","0.0278132090549329","0.0383994076633031"
"Very often","2018","indirect migration background","65","0.0405101764577036","0.0311355568275167","0.0498847960878905"
"Very often","2018","no migration background","463","0.0261658512775916","0.0239307537752266","0.0284009487799567"
"Very rare","2018","direct migration background","950","0.18993968734242","0.178335042924444","0.201544331760396"
"Very rare","2018","indirect migration background","399","0.228194626639855","0.208239338301639","0.248149914978071"
"Very rare","2018","no migration background","4802","0.237517896277894","0.231559223515419","0.243476569040368"
"Often","2019","direct migration background","396","0.116015622011426","0.105905118896429","0.126126125126422"
"Often","2019","indirect migration background","150","0.0824034014234618","0.0693664656330437","0.0954403372138799"
"Often","2019","no migration background","1693","0.0904337690812019","0.0864863065944196","0.0943812315679841"
"Rarely","2019","direct migration background","1306","0.34933200606903","0.334280112213991","0.36438389992407"
"Rarely","2019","indirect migration background","618","0.373995547973045","0.351055253586414","0.396935842359677"
"Rarely","2019","no migration background","7453","0.36004073624744","0.353433991664819","0.36664748083006"
"Sometimes","2019","direct migration background","1189","0.306365801915542","0.29181196087789","0.320919642953194"
"Sometimes","2019","indirect migration background","458","0.264778541028568","0.243860185536499","0.285696896520638"
"Sometimes","2019","no migration background","5593","0.287049687993536","0.280823192144012","0.29327618384306"
"Very often","2019","direct migration background","93","0.0214479278916254","0.0168741309816376","0.0260217248016131"
"Very often","2019","indirect migration background","53","0.0367092517409386","0.0277937965750708","0.0456247069068064"
"Very often","2019","no migration background","443","0.0245042598402417","0.022376272623206","0.0266322470572775"
"Very rare","2019","direct migration background","870","0.206838642112376","0.194051047833226","0.219626236391527"
"Very rare","2019","indirect migration background","430","0.242113257833986","0.221804259666618","0.262422256001354"
"Very rare","2019","no migration background","5096","0.237971546837581","0.232110385957674","0.243832707717489"
