"plh0187","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Sometimes","2008","vocational + Abi","Urban Area","265","0.333642104899937","0.301486826991657","0.365797382808217"
"Sometimes","2008","vocational + Abi","Rural Area","79","0.246359762203688","0.195246488849592","0.297473035557783"
"Sometimes","2008","higher vocational","Urban Area","259","0.283356242197398","0.253717507349679","0.312994977045116"
"Sometimes","2008","higher vocational","Rural Area","158","0.287901355507232","0.249316916580834","0.326485794433629"
"Sometimes","2008","higher education","Urban Area","824","0.283945547819552","0.267802137851892","0.300088957787213"
"Sometimes","2008","higher education","Rural Area","389","0.328841279844391","0.302304963792129","0.355377595896653"
"Often","2008","in school","Urban Area","26","","",""
"Often","2008","in school","Rural Area","9","","",""
"Often","2008","inadequately","Urban Area","24","","",""
"Often","2008","inadequately","Rural Area","9","","",""
"Often","2008","general elemantary","Urban Area","200","0.153935244521763","0.1346485508003","0.173221938243226"
"Often","2008","general elemantary","Rural Area","83","0.133713431622072","0.108189001944303","0.159237861299841"
"Often","2008","middle vocational","Urban Area","668","0.11908656944879","0.111003544551827","0.127169594345753"
"Often","2008","middle vocational","Rural Area","356","0.117753442036542","0.107198226840187","0.128308657232897"
"Often","2008","vocational + Abi","Urban Area","89","0.114899542678223","0.0931518343394748","0.136647251016971"
"Often","2008","vocational + Abi","Rural Area","28","","",""
"Often","2008","higher vocational","Urban Area","96","0.106712904249928","0.0864059117650429","0.127019896734813"
"Often","2008","higher vocational","Rural Area","38","0.0852558542166023","0.0614583079711064","0.109053400462098"
"Often","2008","higher education","Urban Area","222","0.0915464336273207","0.0812217488350348","0.101871118419607"
"Often","2008","higher education","Rural Area","85","0.0764045497393327","0.0613995721765842","0.0914095273020813"
"Very often","2008","in school","Urban Area","4","","",""
"Very often","2008","in school","Rural Area","6","","",""
"Very often","2008","inadequately","Urban Area","7","","",""
"Very often","2008","inadequately","Rural Area","10","","",""
"Very often","2008","general elemantary","Urban Area","65","0.052133218705437","0.0402531796036088","0.0640132578072651"
"Very often","2008","general elemantary","Rural Area","32","0.0551594507794019","0.0380385359223753","0.0722803656364285"
"Very often","2008","middle vocational","Urban Area","213","0.0378003131870601","0.0330408692756424","0.0425597570984777"
"Very often","2008","middle vocational","Rural Area","102","0.0267496288845156","0.0214657060110319","0.0320335517579992"
"Very often","2008","vocational + Abi","Urban Area","25","","",""
"Very often","2008","vocational + Abi","Rural Area","9","","",""
"Very often","2008","higher vocational","Urban Area","18","","",""
"Very often","2008","higher vocational","Rural Area","9","","",""
"Very often","2008","higher education","Urban Area","48","0.0200735706138948","0.0150522983527079","0.0250948428750817"
"Very often","2008","higher education","Rural Area","26","","",""
"Very rare","2009","in school","Urban Area","46","0.226262579840768","0.170720388265137","0.281804771416398"
"Very rare","2009","in school","Rural Area","23","","",""
"Very rare","2009","inadequately","Urban Area","17","","",""
"Very rare","2009","inadequately","Rural Area","5","","",""
"Very rare","2009","general elemantary","Urban Area","206","0.169377512769665","0.148155469982134","0.190599555557196"
"Very rare","2009","general elemantary","Rural Area","111","0.170889963747808","0.140821294331891","0.200958633163725"
"Very rare","2009","middle vocational","Urban Area","1224","0.206650662127709","0.196086289816863","0.217215034438555"
"Very rare","2009","middle vocational","Rural Area","636","0.178471151114275","0.165621165155995","0.191321137072554"
"Very rare","2009","vocational + Abi","Urban Area","144","0.176017132945083","0.148651960743213","0.203382305146953"
"Very rare","2009","vocational + Abi","Rural Area","46","0.206327794894447","0.156756808325494","0.255898781463399"
"Very rare","2009","higher vocational","Urban Area","175","0.20307652448097","0.175440596018923","0.230712452943018"
"Very rare","2009","higher vocational","Rural Area","121","0.246471267964288","0.2091422840681","0.283800251860477"
"Very rare","2009","higher education","Urban Area","720","0.24387004670503","0.228090867531472","0.259649225878588"
"Very rare","2009","higher education","Rural Area","275","0.200809064627812","0.178057611424705","0.22356051783092"
"Rarely","2009","in school","Urban Area","76","0.279752966919191","0.220166459065529","0.339339474772852"
"Rarely","2009","in school","Rural Area","31","0.305012622738491","0.211937947622942","0.39808729785404"
"Rarely","2009","inadequately","Urban Area","23","","",""
"Rarely","2009","inadequately","Rural Area","11","","",""
"Rarely","2009","general elemantary","Urban Area","373","0.30255592355746","0.276565402094307","0.328546445020612"
"Rarely","2009","general elemantary","Rural Area","191","0.331546109951788","0.29394007535707","0.369152144546506"
"Rarely","2009","middle vocational","Urban Area","1879","0.321679349415801","0.309491637611685","0.333867061219916"
"Rarely","2009","middle vocational","Rural Area","1268","0.357839671146604","0.34175273972132","0.373926602571889"
"Rarely","2009","vocational + Abi","Urban Area","259","0.322859555220063","0.289261988694655","0.356457121745471"
"Rarely","2009","vocational + Abi","Rural Area","95","0.327119680898969","0.269648468596344","0.384590893201594"
"Rarely","2009","higher vocational","Urban Area","286","0.341306995661254","0.308734576938081","0.373879414384427"
"Rarely","2009","higher vocational","Rural Area","189","0.350765111188246","0.309429703019184","0.392100519357308"
"Rarely","2009","higher education","Urban Area","1046","0.365800791461811","0.348102060650619","0.383499522273002"
"Rarely","2009","higher education","Rural Area","444","0.392153781507585","0.364425862710798","0.419881700304372"
"Sometimes","2009","in school","Urban Area","69","0.356799967125269","0.293207558294444","0.420392375956094"
"Sometimes","2009","in school","Rural Area","31","0.403796323882221","0.304607516284673","0.502985131479769"
"Sometimes","2009","inadequately","Urban Area","50","0.418757356859047","0.332269916527231","0.505244797190863"
"Sometimes","2009","inadequately","Rural Area","13","","",""
"Sometimes","2009","general elemantary","Urban Area","386","0.322046972085364","0.295609685403214","0.348484258767514"
"Sometimes","2009","general elemantary","Rural Area","202","0.338845310061836","0.301035706272941","0.376654913850732"
"Sometimes","2009","middle vocational","Urban Area","1780","0.32564232549076","0.313415642790383","0.337869008191137"
"Sometimes","2009","middle vocational","Rural Area","1067","0.319843560352789","0.304191178150255","0.335495942555323"
"Sometimes","2009","vocational + Abi","Urban Area","234","0.349180652411702","0.314926207291368","0.383435097532036"
"Sometimes","2009","vocational + Abi","Rural Area","76","0.311258804511032","0.25454132002181","0.367976289000253"
"Sometimes","2009","higher vocational","Urban Area","242","0.317693117382066","0.285709346347375","0.349676888416757"
"Sometimes","2009","higher vocational","Rural Area","134","0.263130893856683","0.224989706792761","0.301272080920604"
"Sometimes","2009","higher education","Urban Area","801","0.285274692532578","0.26868233265495","0.301867052410207"
"Sometimes","2009","higher education","Rural Area","355","0.300200287476203","0.27416965969974","0.326230915252667"
"Often","2009","in school","Urban Area","25","","",""
"Often","2009","in school","Rural Area","7","","",""
"Often","2009","inadequately","Urban Area","21","","",""
"Often","2009","inadequately","Rural Area","7","","",""
"Often","2009","general elemantary","Urban Area","178","0.162002864563643","0.141156031822504","0.182849697304782"
"Often","2009","general elemantary","Rural Area","74","0.109743438482353","0.0847746932124534","0.134712183752252"
"Often","2009","middle vocational","Urban Area","556","0.103704821229894","0.0957502262894204","0.111659416170368"
"Often","2009","middle vocational","Rural Area","344","0.115067498762089","0.104358752194704","0.125776245329473"
"Often","2009","vocational + Abi","Urban Area","83","0.119784598014943","0.0964523494247853","0.143116846605101"
"Often","2009","vocational + Abi","Rural Area","31","0.121334143263057","0.0813367675300826","0.161331518996032"
"Often","2009","higher vocational","Urban Area","82","0.10029067193038","0.0796550638640451","0.120926279996716"
"Often","2009","higher vocational","Rural Area","52","0.113241647270775","0.0857931328975562","0.140690161643993"
"Often","2009","higher education","Urban Area","232","0.0881158966135807","0.0776998261203455","0.0985319671068158"
"Often","2009","higher education","Rural Area","88","0.082490508395846","0.0668662474643032","0.0981147693273888"
"Very often","2009","in school","Urban Area","2","","",""
"Very often","2009","in school","Rural Area","2","","",""
"Very often","2009","inadequately","Urban Area","14","","",""
"Very often","2009","inadequately","Rural Area","7","","",""
"Very often","2009","general elemantary","Urban Area","57","0.044016727023868","0.0324104886011853","0.0556229654465507"
"Very often","2009","general elemantary","Rural Area","24","","",""
"Very often","2009","middle vocational","Urban Area","204","0.0423228417358362","0.0370700517112416","0.0475756317604308"
"Very often","2009","middle vocational","Rural Area","96","0.0287781186242432","0.0231676690969416","0.0343885681515449"
"Very often","2009","vocational + Abi","Urban Area","24","","",""
"Very often","2009","vocational + Abi","Rural Area","8","","",""
"Very often","2009","higher vocational","Urban Area","29","","",""
"Very often","2009","higher vocational","Rural Area","16","","",""
"Very often","2009","higher education","Urban Area","46","0.0169385726870001","0.0121968550401042","0.021680290333896"
"Very often","2009","higher education","Rural Area","29","","",""
"Very rare","2010","in school","Urban Area","58","0.244171735897424","0.184633994867508","0.30370947692734"
"Very rare","2010","in school","Rural Area","12","","",""
"Very rare","2010","inadequately","Urban Area","18","","",""
"Very rare","2010","inadequately","Rural Area","6","","",""
"Very rare","2010","general elemantary","Urban Area","220","0.176848224223478","0.154362295022988","0.199334153423968"
"Very rare","2010","general elemantary","Rural Area","89","0.145412384218732","0.115286887662852","0.175537880774611"
"Very rare","2010","middle vocational","Urban Area","1111","0.199452407974178","0.188600007218207","0.210304808730149"
"Very rare","2010","middle vocational","Rural Area","602","0.196994730050622","0.183011931920391","0.210977528180853"
"Very rare","2010","vocational + Abi","Urban Area","167","0.231615215134175","0.200385932869769","0.26284449739858"
"Very rare","2010","vocational + Abi","Rural Area","51","0.220004382220188","0.168133122407596","0.271875642032781"
"Very rare","2010","higher vocational","Urban Area","161","0.213597851208653","0.18479874045776","0.242396961959546"
"Very rare","2010","higher vocational","Rural Area","97","0.183169427064448","0.148384285756079","0.217954568372816"
"Very rare","2010","higher education","Urban Area","665","0.231233566422865","0.215417830220352","0.247049302625378"
"Very rare","2010","higher education","Rural Area","234","0.200330429095955","0.176731315113301","0.223929543078608"
"Rarely","2010","in school","Urban Area","56","0.213847289324666","0.157022422562032","0.2706721560873"
"Rarely","2010","in school","Rural Area","24","","",""
"Rarely","2010","inadequately","Urban Area","26","","",""
"Rarely","2010","inadequately","Rural Area","10","","",""
"Rarely","2010","general elemantary","Urban Area","310","0.272334046462515","0.246098656450688","0.298569436474343"
"Rarely","2010","general elemantary","Rural Area","157","0.332793755730944","0.292524569396719","0.373062942065168"
"Rarely","2010","middle vocational","Urban Area","1778","0.330279067332512","0.3175058569687","0.343052277696324"
"Rarely","2010","middle vocational","Rural Area","1110","0.338089574705455","0.321458393853424","0.354720755557487"
"Rarely","2010","vocational + Abi","Urban Area","239","0.36646665088886","0.330797641170269","0.402135660607452"
"Rarely","2010","vocational + Abi","Rural Area","85","0.340260412204266","0.280932777629433","0.399588046779098"
"Rarely","2010","higher vocational","Urban Area","297","0.396665640915283","0.362290094232197","0.431041187598369"
"Rarely","2010","higher vocational","Rural Area","183","0.374558951822546","0.33103236958175","0.418085534063343"
"Rarely","2010","higher education","Urban Area","1022","0.360975615960016","0.342959365291258","0.378991866628774"
"Rarely","2010","higher education","Rural Area","441","0.369121792851196","0.340669022534277","0.397574563168115"
"Sometimes","2010","in school","Urban Area","55","0.413471036240851","0.345221395282984","0.481720677198719"
"Sometimes","2010","in school","Rural Area","25","","",""
"Sometimes","2010","inadequately","Urban Area","32","0.325048904797958","0.235881594780954","0.414216214814962"
"Sometimes","2010","inadequately","Rural Area","8","","",""
"Sometimes","2010","general elemantary","Urban Area","356","0.32446991851582","0.29687811467041","0.352061722361229"
"Sometimes","2010","general elemantary","Rural Area","180","0.354735391871695","0.313849224545827","0.395621559197562"
"Sometimes","2010","middle vocational","Urban Area","1596","0.318530073477091","0.305876558844105","0.331183588110077"
"Sometimes","2010","middle vocational","Rural Area","981","0.315118640324744","0.298786153894597","0.331451126754891"
"Sometimes","2010","vocational + Abi","Urban Area","211","0.316793322575986","0.282354115587656","0.351232529564315"
"Sometimes","2010","vocational + Abi","Rural Area","77","0.320535880072726","0.262099051515948","0.378972708629504"
"Sometimes","2010","higher vocational","Urban Area","226","0.270121170870432","0.238920567861148","0.301321773879716"
"Sometimes","2010","higher vocational","Rural Area","150","0.346613683643785","0.303817094681903","0.389410272605668"
"Sometimes","2010","higher education","Urban Area","799","0.302974875996999","0.285736581658699","0.320213170335298"
"Sometimes","2010","higher education","Rural Area","323","0.306612010892014","0.279425736809493","0.333798284974536"
"Often","2010","in school","Urban Area","26","","",""
"Often","2010","in school","Rural Area","6","","",""
"Often","2010","inadequately","Urban Area","19","","",""
"Often","2010","inadequately","Rural Area","5","","",""
"Often","2010","general elemantary","Urban Area","154","0.151038319233511","0.129934641628764","0.172141996838258"
"Often","2010","general elemantary","Rural Area","73","0.123867201381118","0.0957146116741159","0.15201979108812"
"Often","2010","middle vocational","Urban Area","570","0.117294693464529","0.108555735421044","0.126033651508015"
"Often","2010","middle vocational","Rural Area","332","0.122701401328565","0.111166707664253","0.134236094992877"
"Often","2010","vocational + Abi","Urban Area","67","0.0643281430736764","0.0461666573753497","0.0824896287720031"
"Often","2010","vocational + Abi","Rural Area","27","","",""
"Often","2010","higher vocational","Urban Area","77","0.0983966962435502","0.0774673193793699","0.119326073107731"
"Often","2010","higher vocational","Rural Area","39","0.079006344566375","0.0547480318844347","0.103264657248315"
"Often","2010","higher education","Urban Area","204","0.0856631411663958","0.0751648919325377","0.0961613904002539"
"Often","2010","higher education","Rural Area","90","0.113127027080278","0.094451156779252","0.131802897381304"
"Very often","2010","in school","Urban Area","5","","",""
"Very often","2010","in school","Rural Area","2","","",""
"Very often","2010","inadequately","Urban Area","11","","",""
"Very often","2010","inadequately","Rural Area","5","","",""
"Very often","2010","general elemantary","Urban Area","66","0.0753094915646758","0.0597572288031096","0.0908617543262421"
"Very often","2010","general elemantary","Rural Area","27","","",""
"Very often","2010","middle vocational","Urban Area","153","0.0344437577516898","0.0294908908855686","0.0393966246178111"
"Very often","2010","middle vocational","Rural Area","83","0.0270956535906136","0.0213875417546058","0.0328037654266214"
"Very often","2010","vocational + Abi","Urban Area","17","","",""
"Very often","2010","vocational + Abi","Rural Area","5","","",""
"Very often","2010","higher vocational","Urban Area","17","","",""
"Very often","2010","higher vocational","Rural Area","6","","",""
"Very often","2010","higher education","Urban Area","40","0.0191528004537241","0.0140113744743543","0.024294226433094"
"Very often","2010","higher education","Rural Area","17","","",""
"Very rare","2011","in school","Urban Area","40","0.178825051345807","0.129934592327795","0.22771551036382"
"Very rare","2011","in school","Rural Area","20","","",""
"Very rare","2011","inadequately","Urban Area","28","","",""
"Very rare","2011","inadequately","Rural Area","10","","",""
"Very rare","2011","general elemantary","Urban Area","267","0.186337232768736","0.166091985075995","0.206582480461476"
"Very rare","2011","general elemantary","Rural Area","139","0.15783245371137","0.131670144025805","0.183994763396935"
"Very rare","2011","middle vocational","Urban Area","1329","0.206492026086514","0.196634034732236","0.216350017440791"
"Very rare","2011","middle vocational","Rural Area","837","0.200515496203319","0.188127744069455","0.212903248337182"
"Very rare","2011","vocational + Abi","Urban Area","165","0.189210704787778","0.163405737644677","0.215015671930878"
"Very rare","2011","vocational + Abi","Rural Area","68","0.229108934279958","0.183063070893275","0.275154797666641"
"Very rare","2011","higher vocational","Urban Area","174","0.208754629954447","0.181779502977616","0.235729756931277"
"Very rare","2011","higher vocational","Rural Area","111","0.185393622913099","0.153684700528817","0.21710254529738"
"Very rare","2011","higher education","Urban Area","783","0.227526895321734","0.213109123937174","0.241944666706294"
"Very rare","2011","higher education","Rural Area","305","0.224704750541951","0.202365253525442","0.247044247558459"
"Rarely","2011","in school","Urban Area","94","0.395237997908123","0.332862549181503","0.457613446634743"
"Rarely","2011","in school","Rural Area","32","0.439551802119183","0.328691642534768","0.550411961703598"
"Rarely","2011","inadequately","Urban Area","49","0.281047299944293","0.212666541226644","0.349428058661942"
"Rarely","2011","inadequately","Rural Area","23","","",""
"Rarely","2011","general elemantary","Urban Area","402","0.285690296300627","0.262202510818998","0.309178081782256"
"Rarely","2011","general elemantary","Rural Area","210","0.284755275885894","0.252370425243327","0.317140126528462"
"Rarely","2011","middle vocational","Urban Area","2058","0.307017648758361","0.295784438179171","0.31825085933755"
"Rarely","2011","middle vocational","Rural Area","1347","0.3340376271506","0.31944491377961","0.348630340521591"
"Rarely","2011","vocational + Abi","Urban Area","298","0.346622065347427","0.315268510328585","0.377975620366269"
"Rarely","2011","vocational + Abi","Rural Area","117","0.309510894437144","0.258859723769452","0.360162065104837"
"Rarely","2011","higher vocational","Urban Area","341","0.381727339715148","0.349482776176537","0.41397190325376"
"Rarely","2011","higher vocational","Rural Area","219","0.395267005394467","0.355374868703487","0.435159142085448"
"Rarely","2011","higher education","Urban Area","1178","0.352509837696634","0.336079658932132","0.368940016461137"
"Rarely","2011","higher education","Rural Area","501","0.36047590650207","0.334777850050696","0.386173962953444"
"Sometimes","2011","in school","Urban Area","80","0.360707777744916","0.299441773967527","0.421973781522305"
"Sometimes","2011","in school","Rural Area","16","","",""
"Sometimes","2011","inadequately","Urban Area","46","0.277287286699913","0.209188108138538","0.345386465261289"
"Sometimes","2011","inadequately","Rural Area","18","","",""
"Sometimes","2011","general elemantary","Urban Area","490","0.336160260991737","0.311598705828591","0.360721816154882"
"Sometimes","2011","general elemantary","Rural Area","258","0.366128485252662","0.331558749923392","0.400698220581932"
"Sometimes","2011","middle vocational","Urban Area","2170","0.33391561411865","0.32243026680143","0.34540096143587"
"Sometimes","2011","middle vocational","Rural Area","1305","0.333492609929961","0.318905841010887","0.348079378849036"
"Sometimes","2011","vocational + Abi","Urban Area","301","0.339751284916263","0.308547247358202","0.370955322474324"
"Sometimes","2011","vocational + Abi","Rural Area","98","0.362168441113386","0.309508374327365","0.414828507899407"
"Sometimes","2011","higher vocational","Urban Area","252","0.272592360070771","0.243037043365148","0.302147676776394"
"Sometimes","2011","higher vocational","Rural Area","190","0.314604417396982","0.276715408674025","0.35249342611994"
"Sometimes","2011","higher education","Urban Area","995","0.320355638816264","0.304308517861223","0.336402759771305"
"Sometimes","2011","higher education","Rural Area","397","0.289807977291989","0.265526407243058","0.31408954734092"
"Often","2011","in school","Urban Area","17","","",""
"Often","2011","in school","Rural Area","9","","",""
"Often","2011","inadequately","Urban Area","26","","",""
"Often","2011","inadequately","Rural Area","10","","",""
"Often","2011","general elemantary","Urban Area","191","0.134912428187629","0.117149806429767","0.152675049945492"
"Often","2011","general elemantary","Rural Area","115","0.161070445039697","0.134691990112484","0.18744889996691"
"Often","2011","middle vocational","Urban Area","703","0.117781164183795","0.109930846593183","0.125631481774407"
"Often","2011","middle vocational","Rural Area","403","0.101667317611135","0.0923170768477683","0.111017558374501"
"Often","2011","vocational + Abi","Urban Area","105","0.106682517281533","0.0863436857150381","0.127021348848028"
"Often","2011","vocational + Abi","Rural Area","31","0.0781281747827984","0.0487237822220584","0.107532567343538"
