"plh0187","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Often","2010","Berlin","direct migration background","6","","",""
"Often","2010","Berlin","indirect migration background","3","","",""
"Often","2010","Brandenburg","no migration background","70","0.1189255357667","0.0947727398796228","0.143078331653778"
"Often","2010","Brandenburg","direct migration background","2","","",""
"Often","2010","Brandenburg","indirect migration background","2","","",""
"Often","2010","Mecklenburg-Western Pomerania","no migration background","35","0.09039068879542","0.063032889310681","0.117748488280159"
"Often","2010","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Often","2010","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Often","2010","Saxony","no migration background","116","0.134139483249233","0.114905168447314","0.153373798051152"
"Often","2010","Saxony","direct migration background","2","","",""
"Often","2010","Saxony","indirect migration background","","","",""
"Often","2010","Saxony-Anhalt","no migration background","65","0.0971855989637704","0.0751952612628869","0.119175936664654"
"Often","2010","Saxony-Anhalt","direct migration background","1","","",""
"Often","2010","Saxony-Anhalt","indirect migration background","1","","",""
"Often","2010","Thuringia","no migration background","87","0.118903338269382","0.0955668945627168","0.142239781976047"
"Often","2010","Thuringia","direct migration background","1","","",""
"Often","2010","Thuringia","indirect migration background","2","","",""
"Very often","2010","Schleswig-Holstein","no migration background","9","","",""
"Very often","2010","Schleswig-Holstein","direct migration background","1","","",""
"Very often","2010","Schleswig-Holstein","indirect migration background","","","",""
"Very often","2010","Hamburg","no migration background","2","","",""
"Very often","2010","Hamburg","direct migration background","","","",""
"Very often","2010","Hamburg","indirect migration background","3","","",""
"Very often","2010","Lower Saxony","no migration background","37","0.030832195179986","0.0216416753744479","0.0400227149855242"
"Very often","2010","Lower Saxony","direct migration background","2","","",""
"Very often","2010","Lower Saxony","indirect migration background","","","",""
"Very often","2010","Bremen","no migration background","3","","",""
"Very often","2010","Bremen","direct migration background","","","",""
"Very often","2010","Bremen","indirect migration background","","","",""
"Very often","2010","North Rhine-Westphalia","no migration background","76","0.0331296954689681","0.0264874233028287","0.0397719676351074"
"Very often","2010","North Rhine-Westphalia","direct migration background","20","","",""
"Very often","2010","North Rhine-Westphalia","indirect migration background","6","","",""
"Very often","2010","Hesse","no migration background","26","","",""
"Very often","2010","Hesse","direct migration background","5","","",""
"Very often","2010","Hesse","indirect migration background","5","","",""
"Very often","2010","Rhineland-Palatinate,Saarland","no migration background","31","0.0405827459329478","0.0267528411095014","0.0544126507563943"
"Very often","2010","Rhineland-Palatinate,Saarland","direct migration background","4","","",""
"Very often","2010","Rhineland-Palatinate,Saarland","indirect migration background","5","","",""
"Very often","2010","Baden-Württemberg","no migration background","34","0.0244568943035733","0.0166993900087164","0.0322143985984303"
"Very often","2010","Baden-Württemberg","direct migration background","15","","",""
"Very often","2010","Baden-Württemberg","indirect migration background","3","","",""
"Very often","2010","Bavaria","no migration background","43","0.0225835511658273","0.0162063370308268","0.0289607653008278"
"Very often","2010","Bavaria","direct migration background","10","","",""
"Very often","2010","Bavaria","indirect migration background","4","","",""
"Very often","2010","Berlin","no migration background","25","","",""
"Very often","2010","Berlin","direct migration background","1","","",""
"Very often","2010","Berlin","indirect migration background","","","",""
"Very often","2010","Brandenburg","no migration background","24","","",""
"Very often","2010","Brandenburg","direct migration background","","","",""
"Very often","2010","Brandenburg","indirect migration background","2","","",""
"Very often","2010","Mecklenburg-Western Pomerania","no migration background","13","","",""
"Very often","2010","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Very often","2010","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Very often","2010","Saxony","no migration background","23","","",""
"Very often","2010","Saxony","direct migration background","","","",""
"Very often","2010","Saxony","indirect migration background","","","",""
"Very often","2010","Saxony-Anhalt","no migration background","21","","",""
"Very often","2010","Saxony-Anhalt","direct migration background","","","",""
"Very often","2010","Saxony-Anhalt","indirect migration background","","","",""
"Very often","2010","Thuringia","no migration background","19","","",""
"Very often","2010","Thuringia","direct migration background","1","","",""
"Very often","2010","Thuringia","indirect migration background","","","",""
"Very rare","2011","Schleswig-Holstein","no migration background","144","0.246315590991861","0.210975248530081","0.281655933453641"
"Very rare","2011","Schleswig-Holstein","direct migration background","18","","",""
"Very rare","2011","Schleswig-Holstein","indirect migration background","3","","",""
"Very rare","2011","Hamburg","no migration background","61","0.183891673120556","0.138352973004983","0.229430373236128"
"Very rare","2011","Hamburg","direct migration background","4","","",""
"Very rare","2011","Hamburg","indirect migration background","5","","",""
"Very rare","2011","Lower Saxony","no migration background","348","0.20484019330057","0.1855872705583","0.224093116042839"
"Very rare","2011","Lower Saxony","direct migration background","28","","",""
"Very rare","2011","Lower Saxony","indirect migration background","8","","",""
"Very rare","2011","Bremen","no migration background","23","","",""
"Very rare","2011","Bremen","direct migration background","6","","",""
"Very rare","2011","Bremen","indirect migration background","1","","",""
"Very rare","2011","North Rhine-Westphalia","no migration background","810","0.220205239783694","0.206185463109431","0.234225016457958"
"Very rare","2011","North Rhine-Westphalia","direct migration background","145","0.28266695097957","0.245504317998062","0.319829583961078"
"Very rare","2011","North Rhine-Westphalia","indirect migration background","47","0.251627743385159","0.194415358032494","0.308840128737825"
"Very rare","2011","Hesse","no migration background","223","0.200064137224327","0.176882330248568","0.223245944200086"
"Very rare","2011","Hesse","direct migration background","27","","",""
"Very rare","2011","Hesse","indirect migration background","12","","",""
"Very rare","2011","Rhineland-Palatinate,Saarland","no migration background","202","0.182896616196159","0.158631234735614","0.207161997656704"
"Very rare","2011","Rhineland-Palatinate,Saarland","direct migration background","27","","",""
"Very rare","2011","Rhineland-Palatinate,Saarland","indirect migration background","9","","",""
"Very rare","2011","Baden-Württemberg","no migration background","341","0.18207011472714","0.164968345685","0.199171883769281"
"Very rare","2011","Baden-Württemberg","direct migration background","64","0.172672030152857","0.134468453872434","0.21087560643328"
"Very rare","2011","Baden-Württemberg","indirect migration background","29","","",""
"Very rare","2011","Bavaria","no migration background","547","0.190642862959844","0.175913359065859","0.20537236685383"
"Very rare","2011","Bavaria","direct migration background","83","0.237281639177454","0.190743421958122","0.283819856396785"
"Very rare","2011","Bavaria","indirect migration background","19","","",""
"Very rare","2011","Berlin","no migration background","157","0.24454516208767","0.21279502881844","0.276295295356899"
"Very rare","2011","Berlin","direct migration background","8","","",""
"Very rare","2011","Berlin","indirect migration background","4","","",""
"Very rare","2011","Brandenburg","no migration background","182","0.175043275064354","0.149586727294775","0.200499822833932"
"Very rare","2011","Brandenburg","direct migration background","3","","",""
"Very rare","2011","Brandenburg","indirect migration background","1","","",""
"Very rare","2011","Mecklenburg-Western Pomerania","no migration background","104","0.200369450538371","0.165629959973688","0.235108941103054"
"Very rare","2011","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"Very rare","2011","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Very rare","2011","Saxony","no migration background","248","0.164243638413122","0.144588962394583","0.18389831443166"
"Very rare","2011","Saxony","direct migration background","5","","",""
"Very rare","2011","Saxony","indirect migration background","2","","",""
"Very rare","2011","Saxony-Anhalt","no migration background","173","0.213547079156863","0.185866496470005","0.241227661843721"
"Very rare","2011","Saxony-Anhalt","direct migration background","","","",""
"Very rare","2011","Saxony-Anhalt","indirect migration background","1","","",""
"Very rare","2011","Thuringia","no migration background","203","0.232998372019367","0.204859082462105","0.261137661576629"
"Very rare","2011","Thuringia","direct migration background","4","","",""
"Very rare","2011","Thuringia","indirect migration background","4","","",""
"Rarely","2011","Schleswig-Holstein","no migration background","202","0.34597578679623","0.306959152479152","0.384992421113308"
"Rarely","2011","Schleswig-Holstein","direct migration background","22","","",""
"Rarely","2011","Schleswig-Holstein","indirect migration background","5","","",""
"Rarely","2011","Hamburg","no migration background","106","0.376696543557817","0.319736373359861","0.433656713755773"
"Rarely","2011","Hamburg","direct migration background","5","","",""
"Rarely","2011","Hamburg","indirect migration background","3","","",""
"Rarely","2011","Lower Saxony","no migration background","557","0.30878517536173","0.286745935434995","0.330824415288464"
"Rarely","2011","Lower Saxony","direct migration background","74","0.418931713163384","0.344982213249121","0.492881213077647"
"Rarely","2011","Lower Saxony","indirect migration background","23","","",""
"Rarely","2011","Bremen","no migration background","41","0.254706099556857","0.171369284706601","0.338042914407112"
"Rarely","2011","Bremen","direct migration background","5","","",""
"Rarely","2011","Bremen","indirect migration background","1","","",""
"Rarely","2011","North Rhine-Westphalia","no migration background","1124","0.33494420179661","0.318976133219395","0.350912270373825"
"Rarely","2011","North Rhine-Westphalia","direct migration background","154","0.253846813595158","0.217929123731069","0.289764503459248"
"Rarely","2011","North Rhine-Westphalia","indirect migration background","70","0.260683755064872","0.202804349414199","0.318563160715544"
"Rarely","2011","Hesse","no migration background","363","0.301748143114329","0.275149258128867","0.32834702809979"
"Rarely","2011","Hesse","direct migration background","57","0.259071979461382","0.19693793286948","0.321206026053285"
"Rarely","2011","Hesse","indirect migration background","25","","",""
"Rarely","2011","Rhineland-Palatinate,Saarland","no migration background","302","0.314674287683548","0.2855252027855","0.343823372581595"
"Rarely","2011","Rhineland-Palatinate,Saarland","direct migration background","50","0.376300868510866","0.299536875787507","0.453064861234225"
"Rarely","2011","Rhineland-Palatinate,Saarland","indirect migration background","12","","",""
"Rarely","2011","Baden-Württemberg","no migration background","737","0.345998179964335","0.324917236118411","0.367079123810259"
"Rarely","2011","Baden-Württemberg","direct migration background","121","0.334134385896844","0.286457481626156","0.381811290167533"
"Rarely","2011","Baden-Württemberg","indirect migration background","51","0.296429816757479","0.225220928838507","0.36763870467645"
"Rarely","2011","Bavaria","no migration background","928","0.337591822480639","0.319859462256509","0.355324182704769"
"Rarely","2011","Bavaria","direct migration background","93","0.307063619273976","0.256602551190552","0.3575246873574"
"Rarely","2011","Bavaria","indirect migration background","40","0.379599622571654","0.29585592192485","0.463343323218459"
"Rarely","2011","Berlin","no migration background","232","0.324598436522693","0.290011188827646","0.35918568421774"
"Rarely","2011","Berlin","direct migration background","22","","",""
"Rarely","2011","Berlin","indirect migration background","13","","",""
"Rarely","2011","Brandenburg","no migration background","289","0.34351509570695","0.311702691341342","0.375327500072559"
"Rarely","2011","Brandenburg","direct migration background","6","","",""
"Rarely","2011","Brandenburg","indirect migration background","1","","",""
"Rarely","2011","Mecklenburg-Western Pomerania","no migration background","188","0.349201090808606","0.307827405488669","0.390574776128543"
"Rarely","2011","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"Rarely","2011","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Rarely","2011","Saxony","no migration background","458","0.333667733773561","0.308653667674731","0.358681799872392"
"Rarely","2011","Saxony","direct migration background","5","","",""
"Rarely","2011","Saxony","indirect migration background","5","","",""
"Rarely","2011","Saxony-Anhalt","no migration background","302","0.380515198765999","0.347721275416592","0.413309122115406"
"Rarely","2011","Saxony-Anhalt","direct migration background","8","","",""
"Rarely","2011","Saxony-Anhalt","indirect migration background","4","","",""
"Rarely","2011","Thuringia","no migration background","262","0.312535546357444","0.281681411352685","0.343389681362204"
"Rarely","2011","Thuringia","direct migration background","2","","",""
"Rarely","2011","Thuringia","indirect migration background","3","","",""
"Sometimes","2011","Schleswig-Holstein","no migration background","174","0.301999907455673","0.264341566608609","0.339658248302737"
"Sometimes","2011","Schleswig-Holstein","direct migration background","17","","",""
"Sometimes","2011","Schleswig-Holstein","indirect migration background","5","","",""
"Sometimes","2011","Hamburg","no migration background","88","0.354034162683716","0.297819054082122","0.410249271285311"
"Sometimes","2011","Hamburg","direct migration background","11","","",""
"Sometimes","2011","Hamburg","indirect migration background","5","","",""
"Sometimes","2011","Lower Saxony","no migration background","561","0.349535255678334","0.326788511429899","0.37228199992677"
"Sometimes","2011","Lower Saxony","direct migration background","50","0.293830805320039","0.225557161407533","0.362104449232546"
"Sometimes","2011","Lower Saxony","indirect migration background","16","","",""
"Sometimes","2011","Bremen","no migration background","26","","",""
"Sometimes","2011","Bremen","direct migration background","7","","",""
"Sometimes","2011","Bremen","indirect migration background","1","","",""
"Sometimes","2011","North Rhine-Westphalia","no migration background","1013","0.314999815926581","0.299283975552033","0.330715656301129"
"Sometimes","2011","North Rhine-Westphalia","direct migration background","178","0.297864841097812","0.260122527298874","0.33560715489675"
"Sometimes","2011","North Rhine-Westphalia","indirect migration background","69","0.338848338278341","0.27644537959469","0.401251296961992"
"Sometimes","2011","Hesse","no migration background","392","0.336346904774096","0.308969053580934","0.363724755967257"
"Sometimes","2011","Hesse","direct migration background","74","0.445284457219587","0.374801301094954","0.51576761334422"
"Sometimes","2011","Hesse","indirect migration background","26","","",""
"Sometimes","2011","Rhineland-Palatinate,Saarland","no migration background","314","0.308882190506082","0.279880837494713","0.337883543517451"
"Sometimes","2011","Rhineland-Palatinate,Saarland","direct migration background","53","0.286406488809349","0.214772481268011","0.358040496350687"
"Sometimes","2011","Rhineland-Palatinate,Saarland","indirect migration background","27","","",""
"Sometimes","2011","Baden-Württemberg","no migration background","664","0.347368057243011","0.326267556159403","0.368468558326619"
"Sometimes","2011","Baden-Württemberg","direct migration background","129","0.321512795626147","0.274303868550259","0.368721722702034"
"Sometimes","2011","Baden-Württemberg","indirect migration background","55","0.332966690752271","0.259482535975156","0.406450845529386"
"Sometimes","2011","Bavaria","no migration background","872","0.328037006895904","0.310431771278547","0.345642242513261"
"Sometimes","2011","Bavaria","direct migration background","95","0.289644360709112","0.240023301581688","0.339265419836536"
"Sometimes","2011","Bavaria","indirect migration background","36","0.312773627103023","0.232768428453632","0.392778825752414"
"Sometimes","2011","Berlin","no migration background","211","0.257379588438972","0.225084814155108","0.289674362722836"
"Sometimes","2011","Berlin","direct migration background","17","","",""
"Sometimes","2011","Berlin","indirect migration background","6","","",""
"Sometimes","2011","Brandenburg","no migration background","257","0.326741821686178","0.295321951200177","0.358161692172179"
"Sometimes","2011","Brandenburg","direct migration background","10","","",""
"Sometimes","2011","Brandenburg","indirect migration background","5","","",""
"Sometimes","2011","Mecklenburg-Western Pomerania","no migration background","158","0.347915686364419","0.306577455673013","0.389253917055825"
"Sometimes","2011","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Sometimes","2011","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Sometimes","2011","Saxony","no migration background","491","0.36742250902448","0.341847163382688","0.392997854666272"
"Sometimes","2011","Saxony","direct migration background","13","","",""
"Sometimes","2011","Saxony","indirect migration background","4","","",""
"Sometimes","2011","Saxony-Anhalt","no migration background","271","0.276304711545453","0.246100739255908","0.306508683834997"
"Sometimes","2011","Saxony-Anhalt","direct migration background","7","","",""
"Sometimes","2011","Saxony-Anhalt","indirect migration background","2","","",""
"Sometimes","2011","Thuringia","no migration background","284","0.313509924483018","0.282629638013129","0.344390210952906"
"Sometimes","2011","Thuringia","direct migration background","8","","",""
"Sometimes","2011","Thuringia","indirect migration background","","","",""
"Often","2011","Schleswig-Holstein","no migration background","38","0.0820825216802698","0.0595682863287756","0.104596757031764"
"Often","2011","Schleswig-Holstein","direct migration background","4","","",""
"Often","2011","Schleswig-Holstein","indirect migration background","1","","",""
"Often","2011","Hamburg","no migration background","19","","",""
"Often","2011","Hamburg","direct migration background","1","","",""
"Often","2011","Hamburg","indirect migration background","2","","",""
"Often","2011","Lower Saxony","no migration background","171","0.104274603438352","0.0896952391609734","0.11885396771573"
"Often","2011","Lower Saxony","direct migration background","17","","",""
"Often","2011","Lower Saxony","indirect migration background","5","","",""
"Often","2011","Bremen","no migration background","9","","",""
"Often","2011","Bremen","direct migration background","","","",""
"Often","2011","Bremen","indirect migration background","","","",""
"Often","2011","North Rhine-Westphalia","no migration background","335","0.105391815884108","0.0950032166624027","0.115780415105813"
"Often","2011","North Rhine-Westphalia","direct migration background","61","0.118281803418495","0.091629643551057","0.144933963285933"
"Often","2011","North Rhine-Westphalia","indirect migration background","29","","",""
"Often","2011","Hesse","no migration background","127","0.116784732061923","0.0981740882557716","0.135395375868074"
"Often","2011","Hesse","direct migration background","24","","",""
"Often","2011","Hesse","indirect migration background","6","","",""
"Often","2011","Rhineland-Palatinate,Saarland","no migration background","117","0.139729043101732","0.117966644719847","0.161491441483617"
"Often","2011","Rhineland-Palatinate,Saarland","direct migration background","16","","",""
"Often","2011","Rhineland-Palatinate,Saarland","indirect migration background","10","","",""
"Often","2011","Baden-Württemberg","no migration background","165","0.0969530437747348","0.0838401194050622","0.110065968144407"
"Often","2011","Baden-Württemberg","direct migration background","51","0.155696926822163","0.119049509492696","0.192344344151631"
"Often","2011","Baden-Württemberg","indirect migration background","15","","",""
"Often","2011","Bavaria","no migration background","320","0.120044067912399","0.10785673829638","0.132231397528418"
"Often","2011","Bavaria","direct migration background","38","0.127895206833955","0.0913603806233416","0.164430033044569"
"Often","2011","Bavaria","indirect migration background","26","","",""
"Often","2011","Berlin","no migration background","81","0.140934805620458","0.115231797484863","0.166637813756052"
"Often","2011","Berlin","direct migration background","4","","",""
"Often","2011","Berlin","indirect migration background","2","","",""
"Often","2011","Brandenburg","no migration background","107","0.128082572388475","0.105695675009319","0.150469469767631"
"Often","2011","Brandenburg","direct migration background","3","","",""
"Often","2011","Brandenburg","indirect migration background","2","","",""
"Often","2011","Mecklenburg-Western Pomerania","no migration background","44","0.0821599459221466","0.0583270630616825","0.105992828782611"
"Often","2011","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Often","2011","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Often","2011","Saxony","no migration background","136","0.111330144859308","0.0946439090510595","0.128016380667557"
"Often","2011","Saxony","direct migration background","2","","",""
"Often","2011","Saxony","indirect migration background","1","","",""
"Often","2011","Saxony-Anhalt","no migration background","66","0.0822179715874078","0.063663644902403","0.100772298272413"
"Often","2011","Saxony-Anhalt","direct migration background","2","","",""
"Often","2011","Saxony-Anhalt","indirect migration background","1","","",""
"Often","2011","Thuringia","no migration background","90","0.109240268196571","0.088476306978359","0.130004229414782"
"Often","2011","Thuringia","direct migration background","","","",""
"Often","2011","Thuringia","indirect migration background","","","",""
"Very often","2011","Schleswig-Holstein","no migration background","13","","",""
"Very often","2011","Schleswig-Holstein","direct migration background","2","","",""
"Very often","2011","Schleswig-Holstein","indirect migration background","","","",""
"Very often","2011","Hamburg","no migration background","4","","",""
"Very often","2011","Hamburg","direct migration background","","","",""
"Very often","2011","Hamburg","indirect migration background","","","",""
"Very often","2011","Lower Saxony","no migration background","51","0.0325647722210152","0.0240974352987865","0.0410321091432439"
"Very often","2011","Lower Saxony","direct migration background","2","","",""
"Very often","2011","Lower Saxony","indirect migration background","2","","",""
"Very often","2011","Bremen","no migration background","6","","",""
"Very often","2011","Bremen","direct migration background","","","",""
"Very often","2011","Bremen","indirect migration background","","","",""
"Very often","2011","North Rhine-Westphalia","no migration background","74","0.024458926609007","0.019232816067994","0.02968503715002"
"Very often","2011","North Rhine-Westphalia","direct migration background","26","","",""
"Very often","2011","North Rhine-Westphalia","indirect migration background","6","","",""
"Very often","2011","Hesse","no migration background","39","0.0450560828253261","0.0330361863313972","0.0570759793192549"
"Very often","2011","Hesse","direct migration background","9","","",""
"Very often","2011","Hesse","indirect migration background","4","","",""
"Very often","2011","Rhineland-Palatinate,Saarland","no migration background","40","0.0538178625124796","0.0396535213679703","0.0679822036569889"
"Very often","2011","Rhineland-Palatinate,Saarland","direct migration background","7","","",""
"Very often","2011","Rhineland-Palatinate,Saarland","indirect migration background","5","","",""
"Very often","2011","Baden-Württemberg","no migration background","49","0.0276106042907795","0.0203491814204841","0.034872027161075"
"Very often","2011","Baden-Württemberg","direct migration background","11","","",""
"Very often","2011","Baden-Württemberg","indirect migration background","8","","",""
"Very often","2011","Bavaria","no migration background","65","0.0236842397512136","0.017982168788017","0.0293863107144103"
"Very often","2011","Bavaria","direct migration background","12","","",""
"Very often","2011","Bavaria","indirect migration background","8","","",""
"Very often","2011","Berlin","no migration background","23","","",""
"Very often","2011","Berlin","direct migration background","1","","",""
"Very often","2011","Berlin","indirect migration background","","","",""
"Very often","2011","Brandenburg","no migration background","21","","",""
"Very often","2011","Brandenburg","direct migration background","","","",""
"Very often","2011","Brandenburg","indirect migration background","","","",""
"Very often","2011","Mecklenburg-Western Pomerania","no migration background","16","","",""
"Very often","2011","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Very often","2011","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Very often","2011","Saxony","no migration background","32","0.0233359739295289","0.0153271761765723","0.0313447716824855"
"Very often","2011","Saxony","direct migration background","","","",""
"Very often","2011","Saxony","indirect migration background","1","","",""
"Very often","2011","Saxony-Anhalt","no migration background","30","0.0474150389442773","0.0330600797773335","0.061769998111221"
"Very often","2011","Saxony-Anhalt","direct migration background","","","",""
"Very often","2011","Saxony-Anhalt","indirect migration background","","","",""
"Very often","2011","Thuringia","no migration background","28","","",""
"Very often","2011","Thuringia","direct migration background","","","",""
"Very often","2011","Thuringia","indirect migration background","1","","",""
"Very rare","2012","Schleswig-Holstein","no migration background","164","0.277427145551045","0.240863276320646","0.313991014781444"
"Very rare","2012","Schleswig-Holstein","direct migration background","17","","",""
"Very rare","2012","Schleswig-Holstein","indirect migration background","2","","",""
"Very rare","2012","Hamburg","no migration background","72","0.20634095616021","0.16000437524434","0.252677537076079"
"Very rare","2012","Hamburg","direct migration background","6","","",""
"Very rare","2012","Hamburg","indirect migration background","6","","",""
"Very rare","2012","Lower Saxony","no migration background","360","0.203657910258125","0.184331528915012","0.222984291601238"
"Very rare","2012","Lower Saxony","direct migration background","31","0.196329275364432","0.135349489508513","0.257309061220351"
"Very rare","2012","Lower Saxony","indirect migration background","11","","",""
"Very rare","2012","Bremen","no migration background","21","","",""
"Very rare","2012","Bremen","direct migration background","7","","",""
"Very rare","2012","Bremen","indirect migration background","","","",""
"Very rare","2012","North Rhine-Westphalia","no migration background","854","0.248139274054431","0.233400091878235","0.262878456230627"
"Very rare","2012","North Rhine-Westphalia","direct migration background","110","0.193604946519723","0.160248032882003","0.226961860157443"
"Very rare","2012","North Rhine-Westphalia","indirect migration background","59","0.284164675630205","0.222274086718454","0.346055264541956"
"Very rare","2012","Hesse","no migration background","239","0.19860088689646","0.175603198010682","0.221598575782239"
"Very rare","2012","Hesse","direct migration background","44","0.286205541282308","0.220358781533134","0.352052301031483"
"Very rare","2012","Hesse","indirect migration background","16","","",""
"Very rare","2012","Rhineland-Palatinate,Saarland","no migration background","211","0.215229701862564","0.189485518148303","0.240973885576825"
"Very rare","2012","Rhineland-Palatinate,Saarland","direct migration background","15","","",""
"Very rare","2012","Rhineland-Palatinate,Saarland","indirect migration background","9","","",""
"Very rare","2012","Baden-Württemberg","no migration background","403","0.204153925938817","0.185981596723536","0.222326255154098"
"Very rare","2012","Baden-Württemberg","direct migration background","57","0.222290809149063","0.178543361241773","0.266038257056353"
"Very rare","2012","Baden-Württemberg","indirect migration background","35","0.302593449719145","0.229078572907946","0.376108326530345"
"Very rare","2012","Bavaria","no migration background","671","0.237261337617072","0.221215308474603","0.253307366759542"
"Very rare","2012","Bavaria","direct migration background","79","0.228488729363303","0.183794467354021","0.273182991372586"
"Very rare","2012","Bavaria","indirect migration background","27","","",""
"Very rare","2012","Berlin","no migration background","167","0.23844361422415","0.207699372208833","0.269187856239467"
"Very rare","2012","Berlin","direct migration background","10","","",""
"Very rare","2012","Berlin","indirect migration background","7","","",""
"Very rare","2012","Brandenburg","no migration background","192","0.23760204524303","0.208716470426851","0.266487620059208"
"Very rare","2012","Brandenburg","direct migration background","5","","",""
"Very rare","2012","Brandenburg","indirect migration background","2","","",""
"Very rare","2012","Mecklenburg-Western Pomerania","no migration background","89","0.174686381621066","0.141169495666167","0.208203267575965"
"Very rare","2012","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"Very rare","2012","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Very rare","2012","Saxony","no migration background","288","0.185103984424786","0.164781432761966","0.205426536087606"
"Very rare","2012","Saxony","direct migration background","2","","",""
"Very rare","2012","Saxony","indirect migration background","4","","",""
"Very rare","2012","Saxony-Anhalt","no migration background","178","0.233302066564908","0.204086010447441","0.262518122682375"
"Very rare","2012","Saxony-Anhalt","direct migration background","2","","",""
"Very rare","2012","Saxony-Anhalt","indirect migration background","3","","",""
"Very rare","2012","Thuringia","no migration background","208","0.250689161443015","0.22148385983679","0.27989446304924"
"Very rare","2012","Thuringia","direct migration background","2","","",""
"Very rare","2012","Thuringia","indirect migration background","3","","",""
"Rarely","2012","Schleswig-Holstein","no migration background","205","0.375905698336821","0.336350696179396","0.415460700494246"
"Rarely","2012","Schleswig-Holstein","direct migration background","23","","",""
"Rarely","2012","Schleswig-Holstein","indirect migration background","3","","",""
"Rarely","2012","Hamburg","no migration background","108","0.357487727568932","0.302611333874852","0.412364121263013"
"Rarely","2012","Hamburg","direct migration background","8","","",""
"Rarely","2012","Hamburg","indirect migration background","9","","",""
"Rarely","2012","Lower Saxony","no migration background","622","0.355429764431624","0.332459706616646","0.378399822246601"
"Rarely","2012","Lower Saxony","direct migration background","60","0.370468212258689","0.296330599801554","0.444605824715824"
"Rarely","2012","Lower Saxony","indirect migration background","14","","",""
"Rarely","2012","Bremen","no migration background","42","0.388852481820418","0.296913079304679","0.480791884336157"
"Rarely","2012","Bremen","direct migration background","6","","",""
"Rarely","2012","Bremen","indirect migration background","2","","",""
"Rarely","2012","North Rhine-Westphalia","no migration background","1180","0.351307276579251","0.335017316534056","0.367597236624446"
"Rarely","2012","North Rhine-Westphalia","direct migration background","188","0.320748334830485","0.281343340486309","0.36015332917466"
"Rarely","2012","North Rhine-Westphalia","indirect migration background","73","0.394897011022567","0.327817547643714","0.461976474401419"
"Rarely","2012","Hesse","no migration background","415","0.354273509838965","0.326701856111359","0.381845163566572"
"Rarely","2012","Hesse","direct migration background","56","0.241307670856971","0.178973352598066","0.303641989115875"
"Rarely","2012","Hesse","indirect migration background","23","","",""
"Rarely","2012","Rhineland-Palatinate,Saarland","no migration background","366","0.374677610512954","0.34435702347513","0.404998197550777"
"Rarely","2012","Rhineland-Palatinate,Saarland","direct migration background","46","0.346965835980977","0.266670094116268","0.427261577845685"
"Rarely","2012","Rhineland-Palatinate,Saarland","indirect migration background","23","","",""
"Rarely","2012","Baden-Württemberg","no migration background","681","0.353652319883128","0.332097790660395","0.37520684910586"
"Rarely","2012","Baden-Württemberg","direct migration background","103","0.275238778841558","0.228245511804568","0.322232045878548"
"Rarely","2012","Baden-Württemberg","indirect migration background","55","0.32334264648373","0.248488069797027","0.398197223170433"
"Rarely","2012","Bavaria","no migration background","958","0.354876726352875","0.336828841020641","0.37292461168511"
"Rarely","2012","Bavaria","direct migration background","95","0.264376109355639","0.217431334766661","0.311320883944616"
"Rarely","2012","Bavaria","indirect migration background","61","0.439623247803483","0.360976140115825","0.518270355491142"
"Rarely","2012","Berlin","no migration background","252","0.326371856944237","0.292543074051423","0.360200639837051"
"Rarely","2012","Berlin","direct migration background","18","","",""
"Rarely","2012","Berlin","indirect migration background","12","","",""
"Rarely","2012","Brandenburg","no migration background","284","0.306733970678519","0.275437456813782","0.338030484543256"
"Rarely","2012","Brandenburg","direct migration background","3","","",""
"Rarely","2012","Brandenburg","indirect migration background","","","",""
"Rarely","2012","Mecklenburg-Western Pomerania","no migration background","200","0.394713328446099","0.351566777712584","0.437859879179614"
"Rarely","2012","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Rarely","2012","Mecklenburg-Western Pomerania","indirect migration background","2","","",""
"Rarely","2012","Saxony","no migration background","515","0.36404697965017","0.338869602314476","0.389224356985865"
"Rarely","2012","Saxony","direct migration background","10","","",""
"Rarely","2012","Saxony","indirect migration background","3","","",""
"Rarely","2012","Saxony-Anhalt","no migration background","322","0.375956916846623","0.342496875178641","0.409416958514606"
"Rarely","2012","Saxony-Anhalt","direct migration background","4","","",""
"Rarely","2012","Saxony-Anhalt","indirect migration background","3","","",""
