"pgfamstd","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Single","2005","16-34 y.","East Germany","1138","0.846568436976094","0.827364618879545","0.865772255072643","3"
"Single","2005","35-65 y.","West Germany","825","0.128280404309301","0.121326370074849","0.135234438543753","3"
"Single","2005","35-65 y.","East Germany","250","0.13238498289707","0.119671935693647","0.145098030100492","3"
"Single","2005","66 and older","West Germany","102","0.0483336934868771","0.0404038928358057","0.0562634941379485","3"
"Single","2005","66 and older","East Germany","22","","","","3"
"Widowed","2005","16-34 y.","West Germany","2","","","","5"
"Widowed","2005","16-34 y.","East Germany","4","","","","5"
"Widowed","2005","35-65 y.","West Germany","231","0.0307876185280881","0.0271953748831842","0.0343798621729919","5"
"Widowed","2005","35-65 y.","East Germany","91","0.0288464536505602","0.0225679387069217","0.0351249685941987","5"
"Widowed","2005","66 and older","West Germany","741","0.323630785382972","0.3063321533482","0.340929417417744","5"
"Widowed","2005","66 and older","East Germany","252","0.318064000005651","0.288725393693389","0.347402606317913","5"
"Divorced","2006","16-34 y.","West Germany","85","0.0229147342648019","0.0183132093671087","0.0275162591624951","4"
"Divorced","2006","16-34 y.","East Germany","15","","","","4"
"Divorced","2006","35-65 y.","West Germany","923","0.124340514417606","0.117719491345576","0.130961537489636","4"
"Divorced","2006","35-65 y.","East Germany","369","0.168097391128883","0.154382709852859","0.181812072404907","4"
"Divorced","2006","66 and older","West Germany","136","0.0529630498729086","0.0453334098271029","0.0605926899187143","4"
"Divorced","2006","66 and older","East Germany","68","0.0705766918271638","0.0556962992641656","0.0854570843901619","4"
"Married","2006","16-34 y.","West Germany","986","0.240094811113412","0.226959232024907","0.253230390201917","1"
"Married","2006","16-34 y.","East Germany","196","0.129926268240142","0.112199866794019","0.147652669686265","1"
"Married","2006","35-65 y.","West Germany","7159","0.679607839961168","0.670244705214985","0.688970974707351","1"
"Married","2006","35-65 y.","East Germany","2032","0.624535797337873","0.60677624860652","0.642295346069227","1"
"Married","2006","66 and older","West Germany","2126","0.54610769997976","0.52914677036942","0.563068629590101","1"
"Married","2006","66 and older","East Germany","744","0.569805694931459","0.541040144998858","0.598571244864061","1"
"Married, but separated","2006","16-34 y.","West Germany","40","0.0161389387298753","0.0122638423888955","0.020014035070855","2"
"Married, but separated","2006","16-34 y.","East Germany","4","","","","2"
"Married, but separated","2006","35-65 y.","West Germany","305","0.0345803078839608","0.0309140446177019","0.0382465711502198","2"
"Married, but separated","2006","35-65 y.","East Germany","74","0.0362012727315799","0.0293507441381793","0.0430518013249804","2"
"Married, but separated","2006","66 and older","West Germany","61","0.0207986543868735","0.0159369593386062","0.0256603494351408","2"
"Married, but separated","2006","66 and older","East Germany","11","","","","2"
"Single","2006","16-34 y.","West Germany","2949","0.720229824725152","0.706425524701021","0.734034124749283","3"
"Single","2006","16-34 y.","East Germany","1164","0.851427893087766","0.832676365747713","0.870179420427819","3"
"Single","2006","35-65 y.","West Germany","916","0.13406309538664","0.12722635814534","0.140899832627941","3"
"Single","2006","35-65 y.","East Germany","290","0.142708377169467","0.129880404877007","0.155536349461926","3"
"Single","2006","66 and older","West Germany","129","0.0533533445841006","0.045697222126291","0.0610094670419102","3"
"Single","2006","66 and older","East Germany","26","","","","3"
"Widowed","2006","16-34 y.","West Germany","2","","","","5"
"Widowed","2006","35-65 y.","West Germany","238","0.0274082423506255","0.024132143266181","0.0306843414350699","5"
"Widowed","2006","16-34 y.","East Germany","3","","","","5"
"Widowed","2006","35-65 y.","East Germany","91","0.0284571616321975","0.0223590445681641","0.0345552786962309","5"
"Widowed","2006","66 and older","West Germany","858","0.326777251176357","0.310798626594313","0.342755875758401","5"
"Widowed","2006","66 and older","East Germany","289","0.31352082768523","0.286566789384042","0.340474865986419","5"
"Divorced","2007","16-34 y.","East Germany","11","","","","4"
"Divorced","2007","16-34 y.","West Germany","55","0.0158867029908275","0.0118900760954561","0.0198833298861989","4"
"Divorced","2007","35-65 y.","West Germany","887","0.125949350794017","0.119017513711703","0.13288118787633","4"
"Divorced","2007","35-65 y.","East Germany","353","0.172401374986843","0.158022547606332","0.186780202367355","4"
"Divorced","2007","66 and older","West Germany","154","0.0621265010653626","0.0537955648140403","0.0704574373166848","4"
"Divorced","2007","66 and older","East Germany","71","0.0771682574841629","0.0616569478319838","0.0926795671363421","4"
"Married","2007","16-34 y.","West Germany","878","0.233591092077609","0.220066861110997","0.24711532304422","1"
"Married","2007","16-34 y.","East Germany","163","0.10389251427247","0.0873253543649124","0.120459674180027","1"
"Married","2007","35-65 y.","West Germany","6524","0.66682875057969","0.656981318423376","0.676676182736004","1"
"Married","2007","35-65 y.","East Germany","1864","0.620408806194434","0.601935685476028","0.638881926912839","1"
"Married","2007","66 and older","West Germany","2098","0.557462841094449","0.540320660539279","0.574605021649619","1"
"Married","2007","66 and older","East Germany","761","0.592784864446915","0.564226826412932","0.621342902480897","1"
"Married, but separated","2007","16-34 y.","West Germany","30","0.0124633036429637","0.00891723304309716","0.0160093742428302","2"
"Married, but separated","2007","16-34 y.","East Germany","5","","","","2"
"Married, but separated","2007","35-65 y.","West Germany","290","0.0361552142288975","0.0322551559098714","0.0400552725479237","2"
"Married, but separated","2007","35-65 y.","East Germany","60","0.032480461372112","0.0257323196636881","0.0392286030805359","2"
"Married, but separated","2007","66 and older","West Germany","67","0.0226867645060105","0.0175476723792803","0.0278258566327407","2"
"Married, but separated","2007","66 and older","East Germany","9","","","","2"
"Single","2007","16-34 y.","East Germany","1119","0.876703800358971","0.858852199292326","0.894555401425616","3"
"Single","2007","16-34 y.","West Germany","2796","0.737500173918115","0.723436469111839","0.75156387872439","3"
"Single","2007","35-65 y.","West Germany","876","0.141200450271784","0.133925232037289","0.14847566850628","3"
"Single","2007","35-65 y.","East Germany","292","0.147803525572328","0.134293521172281","0.161313529972375","3"
"Single","2007","66 and older","West Germany","117","0.0499698779617952","0.042450081882071","0.0574896740415194","3"
"Single","2007","66 and older","East Germany","27","","","","3"
"Widowed","2007","16-34 y.","East Germany","5","","","","5"
"Widowed","2007","16-34 y.","West Germany","1","","","","5"
"Widowed","2007","35-65 y.","West Germany","224","0.0298662341256121","0.0263100181920505","0.0334224500591737","5"
"Widowed","2007","35-65 y.","East Germany","82","0.026905831874283","0.0207463543604773","0.0330653093880887","5"
"Widowed","2007","66 and older","West Germany","789","0.307754015372383","0.29182403215729","0.323683998587476","5"
"Widowed","2007","66 and older","East Germany","269","0.286162343497418","0.259891511466626","0.31243317552821","5"
"Divorced","2008","16-34 y.","West Germany","49","0.0165816506963837","0.0123199344647917","0.0208433669279757","4"
"Divorced","2008","16-34 y.","East Germany","9","","","","4"
"Divorced","2008","35-65 y.","West Germany","832","0.126696590273206","0.119478959425534","0.133914221120879","4"
"Divorced","2008","35-65 y.","East Germany","353","0.178325794886748","0.163332819097048","0.193318770676448","4"
"Divorced","2008","66 and older","East Germany","69","0.0743352946572784","0.0590543830465317","0.0896162062680251","4"
"Divorced","2008","66 and older","West Germany","160","0.0666205564268505","0.0579685280988531","0.0752725847548479","4"
"Married","2008","16-34 y.","West Germany","765","0.224125190006748","0.210208285244614","0.238042094768883","1"
"Married","2008","16-34 y.","East Germany","161","0.117328236026453","0.0989589584769472","0.135697513575958","1"
"Married","2008","35-65 y.","West Germany","6009","0.657710173420301","0.647414757411654","0.668005589428948","1"
"Married","2008","35-65 y.","East Germany","1731","0.602196044544502","0.583025501002843","0.621366588086161","1"
"Married","2008","66 and older","West Germany","2085","0.556111312972228","0.538872689165493","0.573349936778963","1"
"Married","2008","66 and older","East Germany","764","0.59926986293162","0.570722756189608","0.627816969673632","1"
"Married, but separated","2008","16-34 y.","East Germany","4","","","","2"
"Married, but separated","2008","16-34 y.","West Germany","27","","","","2"
"Married, but separated","2008","35-65 y.","West Germany","276","0.0365617038967471","0.0324892629951202","0.040634144798374","2"
"Married, but separated","2008","35-65 y.","East Germany","45","0.022607037579052","0.0167848343515431","0.028429240806561","2"
"Married, but separated","2008","66 and older","West Germany","65","0.0227267941790192","0.0175559461480158","0.0278976422100225","2"
"Married, but separated","2008","66 and older","East Germany","10","","","","2"
"Single","2008","16-34 y.","West Germany","2607","0.753158200541236","0.738768427298777","0.767547973783696","3"
"Single","2008","16-34 y.","East Germany","1002","0.865915551503","0.846465616102682","0.885365486903317","3"
"Single","2008","35-65 y.","West Germany","830","0.146964247140349","0.139281454909635","0.154647039371063","3"
"Single","2008","35-65 y.","East Germany","300","0.171953761133434","0.157174114080512","0.186733408186356","3"
"Single","2008","66 and older","East Germany","29","","","","3"
"Single","2008","66 and older","West Germany","107","0.0478057969871333","0.0404031381122827","0.0552084558619839","3"
"Widowed","2008","16-34 y.","East Germany","3","","","","5"
"Widowed","2008","16-34 y.","West Germany","1","","","","5"
"Widowed","2008","35-65 y.","West Germany","212","0.0320672852693961","0.028244470049505","0.0358901004892873","5"
"Widowed","2008","35-65 y.","East Germany","75","0.024917361856264","0.0188121228511882","0.0310226008613398","5"
"Widowed","2008","66 and older","West Germany","774","0.306735539434769","0.290735678557661","0.322735400311877","5"
"Widowed","2008","66 and older","East Germany","260","0.273365921348841","0.247402917052792","0.299328925644889","5"
"Divorced","2009","16-34 y.","West Germany","37","0.011499034908922","0.0077888056433201","0.0152092641745239","4"
"Divorced","2009","16-34 y.","East Germany","8","","","","4"
"Divorced","2009","35-65 y.","West Germany","813","0.128542621569","0.120961877666587","0.136123365471413","4"
"Divorced","2009","35-65 y.","East Germany","336","0.175197190674622","0.159944322878195","0.190450058471049","4"
"Divorced","2009","66 and older","East Germany","69","0.0749441657285812","0.059558201521226","0.0903301299359363","4"
"Divorced","2009","66 and older","West Germany","151","0.0655989387868233","0.0568311584443379","0.0743667191293088","4"
"Married","2009","16-34 y.","West Germany","623","0.19899627709008","0.185102470634052","0.212890083546107","1"
"Married","2009","16-34 y.","East Germany","140","0.113882852425042","0.0948488140404688","0.132916890809615","1"
"Married","2009","35-65 y.","West Germany","5472","0.659276909497599","0.648541962884293","0.670011856110904","1"
"Married","2009","35-65 y.","East Germany","1643","0.618201040332745","0.598707303108091","0.637694777557399","1"
"Married","2009","66 and older","West Germany","1991","0.553008826887439","0.535401634978544","0.570616018796334","1"
"Married","2009","66 and older","East Germany","768","0.612683766353753","0.584218000906666","0.64114953180084","1"
"Married, but separated","2009","16-34 y.","West Germany","40","0.00905935593541963","0.00576208993754674","0.0123566219332925","2"
"Married, but separated","2009","16-34 y.","East Germany","8","","","","2"
"Married, but separated","2009","35-65 y.","West Germany","243","0.0359488023078483","0.0317322505533477","0.040165354062349","2"
"Married, but separated","2009","66 and older","West Germany","67","0.0237798783927845","0.0183841101865377","0.0291756465990313","2"
"Married, but separated","2009","35-65 y.","East Germany","42","0.0233886216127834","0.0173243858788135","0.0294528573467533","2"
"Married, but separated","2009","66 and older","East Germany","9","","","","2"
"Single","2009","16-34 y.","West Germany","2472","0.780445332065579","0.766039973165498","0.794850690965659","3"
"Single","2009","16-34 y.","East Germany","912","0.863690163474066","0.843131314917498","0.884249012030634","3"
"Single","2009","35-65 y.","West Germany","764","0.145554233678455","0.137566568624827","0.153541898732084","3"
"Single","2009","35-65 y.","East Germany","291","0.15856325841478","0.143906940119816","0.173219576709744","3"
"Single","2009","66 and older","West Germany","109","0.0511783656758886","0.043374494556179","0.0589822367955982","3"
"Single","2009","66 and older","East Germany","27","","","","3"
"Widowed","2009","16-34 y.","West Germany","","","","","5"
"Widowed","2009","16-34 y.","East Germany","2","","","","5"
"Widowed","2009","35-65 y.","West Germany","196","0.0306774329470976","0.0267716433639503","0.0345832225302449","5"
"Widowed","2009","35-65 y.","East Germany","74","0.0246498889650696","0.0184283099099768","0.0308714680201624","5"
"Widowed","2009","66 and older","West Germany","745","0.306433990257065","0.290107720749605","0.322760259764525","5"
"Widowed","2009","66 and older","East Germany","252","0.264513333688621","0.238739262946723","0.290287404430519","5"
"Divorced","2010","16-34 y.","West Germany","122","0.0114831177320404","0.00862793606613022","0.0143382993979506","4"
"Divorced","2010","35-65 y.","West Germany","1255","0.133528233845266","0.127022186763672","0.14003428092686","4"
"Divorced","2010","16-34 y.","East Germany","21","","","","4"
"Divorced","2010","66 and older","West Germany","163","0.0705654163534991","0.0613705519884955","0.0797602807185027","4"
"Divorced","2010","35-65 y.","East Germany","413","0.176872126672687","0.162897991586157","0.190846261759217","4"
"Divorced","2010","66 and older","East Germany","62","0.0739606645706209","0.0582577234944511","0.0896636056467907","4"
"Married","2010","16-34 y.","West Germany","2048","0.197587111600304","0.186916481967208","0.2082577412334","1"
"Married","2010","16-34 y.","East Germany","416","0.133996871027874","0.11722658318073","0.150767158875018","1"
"Married","2010","35-65 y.","West Germany","7590","0.65302098463325","0.643916222264565","0.662125747001934","1"
"Married","2010","35-65 y.","East Germany","1878","0.604436756285128","0.586528843026163","0.622344669544093","1"
"Married","2010","66 and older","West Germany","1930","0.555133548471127","0.537291138099765","0.572975958842488","1"
"Married","2010","66 and older","East Germany","738","0.617632478983564","0.588473558474941","0.646791399492188","1"
"Married, but separated","2010","16-34 y.","West Germany","71","0.012119173363781","0.00918692623742364","0.0150514204901383","2"
"Married, but separated","2010","16-34 y.","East Germany","15","","","","2"
"Married, but separated","2010","35-65 y.","West Germany","367","0.0369318555219838","0.0333245534238344","0.0405391576201331","2"
"Married, but separated","2010","35-65 y.","East Germany","66","0.0230937928219166","0.0175928687384523","0.0285947169053808","2"
"Married, but separated","2010","66 and older","West Germany","64","0.0222119983411904","0.0169207745897245","0.0275032220926563","2"
"Married, but separated","2010","66 and older","East Germany","10","","","","2"
"Single","2010","16-34 y.","West Germany","3107","0.778779193932643","0.767655937551625","0.78990245031366","3"
"Single","2010","16-34 y.","East Germany","1130","0.853112282753526","0.835685015314404","0.870539550192648","3"
"Single","2010","35-65 y.","West Germany","1075","0.149756066273185","0.142930834178049","0.156581298368322","3"
"Single","2010","35-65 y.","East Germany","429","0.166055343386167","0.152426574500885","0.179684112271449","3"
"Single","2010","66 and older","West Germany","103","0.0488895333733916","0.0411473512090284","0.0566317155377548","3"
"Single","2010","66 and older","East Germany","23","","","","3"
"Widowed","2010","16-34 y.","West Germany","1","","","","5"
"Widowed","2010","16-34 y.","East Germany","3","","","","5"
"Widowed","2010","35-65 y.","West Germany","213","0.0267628597263154","0.0236759136912747","0.0298498057613561","5"
"Widowed","2010","35-65 y.","East Germany","78","0.0295419808341011","0.0233408661006723","0.03574309556753","5"
"Widowed","2010","66 and older","West Germany","720","0.303199503460792","0.286696673397105","0.319702333524479","5"
"Widowed","2010","66 and older","East Germany","234","0.262760898541125","0.236351991307597","0.289169805774654","5"
"Divorced","2011","16-34 y.","West Germany","115","0.0134222870491338","0.0104214582780058","0.0164231158202619","4"
"Divorced","2011","16-34 y.","East Germany","18","","","","4"
"Divorced","2011","35-65 y.","West Germany","1566","0.130036368923378","0.124224361486223","0.135848376360533","4"
"Divorced","2011","35-65 y.","East Germany","511","0.173057414323226","0.160426835933009","0.185687992713443","4"
"Divorced","2011","66 and older","West Germany","218","0.0707016561526184","0.0626466539136539","0.0787566583915829","4"
"Divorced","2011","66 and older","East Germany","77","0.0795354297550393","0.0647473610005906","0.0943234985094881","4"
"Married","2011","16-34 y.","West Germany","1821","0.189544321024428","0.179323581344922","0.199765060703933","1"
"Married","2011","16-34 y.","East Germany","409","0.131591697701923","0.11520096781694","0.147982427586905","1"
"Married","2011","35-65 y.","West Germany","9242","0.654698039976895","0.646481986868296","0.662914093085494","1"
"Married","2011","35-65 y.","East Germany","2218","0.600663926367095","0.58431175229823","0.61701610043596","1"
"Married","2011","66 and older","West Germany","2560","0.568964493508463","0.553402243209967","0.584526743806959","1"
"Married","2011","66 and older","East Germany","865","0.602359532663837","0.575610949170035","0.62910811615764","1"
"Married, but separated","2011","16-34 y.","West Germany","86","0.0115566782401217","0.00876956444852115","0.0143437920317222","2"
"Married, but separated","2011","16-34 y.","East Germany","21","","","","2"
"Married, but separated","2011","35-65 y.","West Germany","438","0.033755035229039","0.0306343059151579","0.0368757645429202","2"
"Married, but separated","2011","35-65 y.","East Germany","85","0.0212017687613491","0.01639201227301","0.0260115252496883","2"
"Married, but separated","2011","66 and older","West Germany","77","0.0207325683338416","0.0162549146725842","0.025210221995099","2"
"Married, but separated","2011","66 and older","East Germany","14","","","","2"
"Single","2011","16-34 y.","West Germany","3623","0.785069973725186","0.774358110142411","0.795781837307961","3"
"Single","2011","16-34 y.","East Germany","1183","0.851089404613219","0.833828146095897","0.868350663130541","3"
"Single","2011","35-65 y.","West Germany","1328","0.15336827200187","0.147141567904149","0.159594976099591","3"
"Single","2011","35-65 y.","East Germany","534","0.173447068544119","0.160805258166363","0.186088878921876","3"
"Single","2011","66 and older","East Germany","37","0.03902246467696","0.0284386659443565","0.0496062634095635","3"
"Single","2011","66 and older","West Germany","151","0.0504735924582264","0.0435940600244009","0.0573531248920518","3"
"Widowed","2011","16-34 y.","East Germany","3","","","","5"
"Widowed","2011","16-34 y.","West Germany","4","","","","5"
"Widowed","2011","35-65 y.","West Germany","291","0.0281422838688183","0.0252845340294087","0.0310000337082278","5"
"Widowed","2011","35-65 y.","East Germany","98","0.0316298220042107","0.0257865038711633","0.0374731401372582","5"
"Widowed","2011","66 and older","West Germany","884","0.28912768954685","0.27488100092831","0.303374378165391","5"
"Widowed","2011","66 and older","East Germany","293","0.265570345059702","0.241432833323869","0.289707856795536","5"
"Divorced","2012","16-34 y.","East Germany","17","","","","4"
"Divorced","2012","16-34 y.","West Germany","104","0.0141553942507539","0.0110002410304504","0.0173105474710573","4"
"Divorced","2012","35-65 y.","West Germany","1658","0.132524089769888","0.126605029083929","0.138443150455847","4"
"Divorced","2012","35-65 y.","East Germany","490","0.163441680432487","0.151138628014015","0.175744732850958","4"
"Divorced","2012","66 and older","West Germany","235","0.0756740197272756","0.0674074122148556","0.0839406272396956","4"
"Divorced","2012","66 and older","East Germany","81","0.0725339041003736","0.058418359090001","0.0866494491107461","4"
"Married","2012","16-34 y.","West Germany","1583","0.205108052629034","0.194323537065049","0.215892568193019","1"
"Married","2012","16-34 y.","East Germany","347","0.136007429818202","0.118625054896108","0.153389804740297","1"
"Married","2012","35-65 y.","West Germany","8884","0.65414063119751","0.645837115689185","0.662444146705834","1"
"Married","2012","35-65 y.","East Germany","2252","0.60261242769119","0.586330360743565","0.618894494638815","1"
"Married","2012","66 and older","West Germany","2625","0.585831945735545","0.570435652980689","0.601228238490401","1"
"Married","2012","66 and older","East Germany","871","0.60839837115724","0.581834316259584","0.634962426054895","1"
"Married, but separated","2012","16-34 y.","West Germany","79","0.00894360631116612","0.00642905351901632","0.0114581591033159","2"
"Married, but separated","2012","16-34 y.","East Germany","18","","","","2"
"Married, but separated","2012","35-65 y.","East Germany","79","0.0224572617649871","0.0175274580112786","0.0273870655186956","2"
"Married, but separated","2012","35-65 y.","West Germany","445","0.033525584621301","0.0303831950352472","0.0366679742073548","2"
"Married, but separated","2012","66 and older","West Germany","75","0.0213501616130924","0.0168320642638842","0.0258682589623007","2"
"Married, but separated","2012","66 and older","East Germany","17","","","","2"
"Single","2012","16-34 y.","West Germany","3617","0.771480508659634","0.760266023498291","0.782694993820976","3"
"Single","2012","16-34 y.","East Germany","1109","0.848375245751669","0.830188632086099","0.866561859417239","3"
"Single","2012","35-65 y.","East Germany","547","0.17930606889803","0.1665425196284","0.192069618167661","3"
"Single","2012","35-65 y.","West Germany","1323","0.152343076358305","0.146069747081933","0.158616405634676","3"
"Single","2012","66 and older","East Germany","38","0.0417929049767326","0.0309021227517884","0.0526836872016768","3"
"Single","2012","66 and older","West Germany","151","0.0508108604415741","0.0439465646214699","0.0576751562616783","3"
"Widowed","2012","16-34 y.","West Germany","2","","","","5"
"Widowed","2012","16-34 y.","East Germany","3","","","","5"
"Widowed","2012","35-65 y.","West Germany","295","0.027466618052997","0.0246134226290183","0.0303198134769756","5"
"Widowed","2012","35-65 y.","East Germany","102","0.0321825612133057","0.0263105026635198","0.0380546197630917","5"
"Widowed","2012","66 and older","West Germany","846","0.266333012482513","0.252516344357022","0.280149680608003","5"
"Widowed","2012","66 and older","East Germany","290","0.262713221391635","0.238761469138422","0.286664973644847","5"
"Divorced","2013","16-34 y.","West Germany","128","0.0126734070617381","0.0100424101130835","0.0153044040103927","4"
"Divorced","2013","16-34 y.","East Germany","16","","","","4"
"Divorced","2013","35-65 y.","West Germany","1836","0.133160103712929","0.127571461484933","0.138748745940926","4"
"Divorced","2013","35-65 y.","East Germany","463","0.154870188168348","0.142923778783383","0.166816597553314","4"
"Divorced","2013","66 and older","West Germany","250","0.0831520529009719","0.0744052916400653","0.0918988141618786","4"
"Divorced","2013","66 and older","East Germany","82","0.0728632019327319","0.0584489234879975","0.0872774803774663","4"
"Married","2013","16-34 y.","West Germany","2058","0.202386649157574","0.192936680407818","0.21183661790733","1"
"Married","2013","16-34 y.","East Germany","350","0.157554513002277","0.138795921495637","0.176313104508918","1"
"Married","2013","35-65 y.","West Germany","10138","0.647031475843164","0.639170427022746","0.654892524663582","1"
"Married","2013","35-65 y.","East Germany","2285","0.598837665284119","0.582652900251885","0.615022430316353","1"
"Married","2013","66 and older","West Germany","2533","0.57120787181303","0.555530162045377","0.586885581580683","1"
"Married","2013","66 and older","East Germany","829","0.593429276171278","0.566188504421715","0.620670047920841","1"
"Married, but separated","2013","16-34 y.","West Germany","92","0.00880842987665445","0.00661071531631729","0.0110061444369916","2"
"Married, but separated","2013","16-34 y.","East Germany","25","","","","2"
"Married, but separated","2013","35-65 y.","West Germany","489","0.0338320916931373","0.0308580946766754","0.0368060887095991","2"
"Married, but separated","2013","35-65 y.","East Germany","98","0.0257030977907073","0.0204775699664273","0.0309286256149874","2"
"Married, but separated","2013","66 and older","West Germany","76","0.0211251340446495","0.0165697452215754","0.0256805228677237","2"
"Married, but separated","2013","66 and older","East Germany","12","","","","2"
"Single","2013","16-34 y.","West Germany","4662","0.775725357320966","0.765914943757177","0.785535770884755","3"
"Single","2013","16-34 y.","East Germany","1056","0.824796082081053","0.805223005299282","0.844369158862823","3"
"Single","2013","35-65 y.","West Germany","1421","0.158919538964141","0.152905624869864","0.164933453058418","3"
"Single","2013","35-65 y.","East Germany","574","0.188659132456171","0.175740029419082","0.201578235493261","3"
"Single","2013","66 and older","West Germany","148","0.0557095264857685","0.0484437896421378","0.0629752633293992","3"
"Single","2013","66 and older","East Germany","35","0.0426384257842094","0.0314335912132737","0.0538432603551451","3"
"Widowed","2013","16-34 y.","West Germany","4","","","","5"
"Widowed","2013","16-34 y.","East Germany","2","","","","5"
"Widowed","2013","35-65 y.","West Germany","313","0.0270567897866281","0.0243878936106629","0.0297256859625933","5"
"Widowed","2013","35-65 y.","East Germany","103","0.0319299163006541","0.0261243570850563","0.0377354755162518","5"
"Widowed","2013","66 and older","West Germany","821","0.26880541475558","0.254761195007878","0.282849634503283","5"
"Widowed","2013","66 and older","East Germany","291","0.278432044233181","0.253574106319437","0.303289982146926","5"
"Divorced","2014","16-34 y.","West Germany","100","0.0119350172066473","0.00915653693661046","0.0147134974766841","4"
"Divorced","2014","35-65 y.","West Germany","1619","0.137857264003571","0.131786380391684","0.143928147615458","4"
"Divorced","2014","16-34 y.","East Germany","18","","","","4"
"Divorced","2014","35-65 y.","East Germany","399","0.15016394313388","0.137763438948094","0.162564447319666","4"
"Divorced","2014","66 and older","West Germany","244","0.0855629250306546","0.0766114566229503","0.0945143934383588","4"
"Divorced","2014","66 and older","East Germany","85","0.081008322233891","0.0657849411468425","0.0962317033209394","4"
"Married","2014","16-34 y.","West Germany","1536","0.19682009808575","0.186647212110594","0.206992984060906","1"
"Married","2014","16-34 y.","East Germany","294","0.172028111226396","0.15126345303965","0.192792769413141","1"
"Married","2014","35-65 y.","West Germany","8862","0.642048622230752","0.633606658712193","0.650490585749311","1"
"Married","2014","35-65 y.","East Germany","2058","0.589744637006709","0.572670134122617","0.606819139890801","1"
"Married","2014","66 and older","West Germany","2485","0.566873540907884","0.551016395460321","0.582730686355447","1"
"Married","2014","66 and older","East Germany","822","0.5761517089031","0.548579970037893","0.603723447768307","1"
"Married, but separated","2014","16-34 y.","West Germany","79","0.0115268699063715","0.00879574748009201","0.0142579923326509","2"
"Married, but separated","2014","16-34 y.","East Germany","14","","","","2"
"Married, but separated","2014","35-65 y.","West Germany","387","0.0338515053545541","0.0306668794270778","0.0370361312820305","2"
"Married, but separated","2014","35-65 y.","East Germany","88","0.0254418061128876","0.0199758417906159","0.0309077704351594","2"
"Married, but separated","2014","66 and older","West Germany","76","0.0216886290587376","0.0170270917960873","0.026350166321388","2"
"Married, but separated","2014","66 and older","East Germany","15","","","","2"
"Single","2014","16-34 y.","West Germany","4149","0.779034438150812","0.768418859724822","0.789650016576802","3"
"Single","2014","16-34 y.","East Germany","941","0.803704051143805","0.78185054990053","0.825557552387081","3"
"Single","2014","35-65 y.","West Germany","1254","0.160346534432579","0.153885124066748","0.166807944798409","3"
"Single","2014","35-65 y.","East Germany","544","0.201046064649995","0.187133807609128","0.214958321690861","3"
"Single","2014","66 and older","East Germany","29","","","","3"
"Single","2014","66 and older","West Germany","140","0.0557775214271591","0.0484333749121281","0.0631216679421901","3"
"Widowed","2014","16-34 y.","West Germany","4","","","","5"
"Widowed","2014","16-34 y.","East Germany","2","","","","5"
"Widowed","2014","35-65 y.","West Germany","266","0.0258960739785444","0.0230992373217933","0.0286929106352955","5"
"Widowed","2014","35-65 y.","East Germany","99","0.0336035490965289","0.0273480902383089","0.0398590079547489","5"
"Widowed","2014","66 and older","West Germany","806","0.270097383575565","0.255888262732849","0.28430650441828","5"
"Widowed","2014","66 and older","East Germany","283","0.286235912860892","0.261016793418765","0.31145503230302","5"
"Divorced","2015","16-34 y.","East Germany","17","","","","4"
"Divorced","2015","16-34 y.","West Germany","73","0.0107625744677622","0.0081530355325281","0.0133721134029963","4"
"Divorced","2015","35-65 y.","West Germany","1542","0.143472179411298","0.137238416453147","0.149705942369448","4"
"Divorced","2015","35-65 y.","East Germany","383","0.151043331329987","0.138361904141954","0.16372475851802","4"
"Divorced","2015","66 and older","West Germany","255","0.0909178925335275","0.081660680312113","0.100175104754942","4"
"Divorced","2015","66 and older","East Germany","83","0.0811413198324728","0.0659250347556908","0.0963576049092548","4"
"Married","2015","16-34 y.","West Germany","1623","0.188315303596351","0.178427680270989","0.198202926921713","1"
"Married","2015","35-65 y.","West Germany","8632","0.631075132629416","0.622494778787399","0.639655486471432","1"
"Married","2015","35-65 y.","East Germany","1932","0.567916057122175","0.550373183680613","0.585458930563737","1"
"Married","2015","16-34 y.","East Germany","278","0.154704612785439","0.134487085837233","0.174922139733645","1"
"Married","2015","66 and older","West Germany","2441","0.56239312898338","0.546419041664122","0.578367216302637","1"
"Married","2015","66 and older","East Germany","826","0.557399128763482","0.529719993613468","0.585078263913495","1"
"Married, but separated","2015","16-34 y.","West Germany","92","0.013011959985857","0.0101459167897482","0.0158780031819658","2"
"Married, but separated","2015","16-34 y.","East Germany","20","","","","2"
"Married, but separated","2015","35-65 y.","West Germany","377","0.0316870819391442","0.0285721778009315","0.0348019860773569","2"
"Married, but separated","2015","35-65 y.","East Germany","95","0.0288875682078739","0.0229560640183308","0.0348190723974169","2"
"Married, but separated","2015","66 and older","East Germany","13","","","","2"
"Married, but separated","2015","66 and older","West Germany","86","0.0243623979290713","0.019398095099649","0.0293267007584936","2"
"Single","2015","16-34 y.","East Germany","911","0.820629967645816","0.799180289545364","0.842079645746268","3"
"Single","2015","16-34 y.","West Germany","4214","0.787159432745668","0.776807677788507","0.797511187702828","3"
"Single","2015","35-65 y.","West Germany","1371","0.169062575275678","0.162397522397387","0.175727628153969","3"
"Single","2015","35-65 y.","East Germany","555","0.216470007485652","0.201885180843879","0.231054834127425","3"
