"pgfamstd","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Married, but separated","1999","Not Employed","Rural Area","21","","","","2"
"Married, but separated","1999","Employed","Rural Area","60","0.0234568405091275","0.0180687410793737","0.0288449399388814","2"
"Single","1999","Not Employed","Rural Area","303","0.142631896655047","0.125939784436848","0.159324008873247","3"
"Single","1999","Not Employed","Urban Area","591","0.165399775281304","0.152610430601336","0.178189119961273","3"
"Single","1999","Employed","Rural Area","833","0.270900792650929","0.255079077047656","0.286722508254203","3"
"Single","1999","Employed","Urban Area","1638","0.287681237945283","0.275977611443513","0.299384864447052","3"
"Widowed","1999","Employed","Rural Area","46","0.0189382122520755","0.0140856312588912","0.0237907932452598","5"
"Widowed","1999","Employed","Urban Area","90","0.018827009406168","0.0153130968121647","0.0223409220001714","5"
"Widowed","1999","Not Employed","Rural Area","261","0.219999740600814","0.20022650396454","0.239772977237088","5"
"Widowed","1999","Not Employed","Urban Area","452","0.217459181790081","0.203259325123774","0.231659038456388","5"
"Divorced","2000","Employed","Rural Area","351","0.0805169412334085","0.0731406621338561","0.0878932203329608","4"
"Divorced","2000","Employed","Urban Area","713","0.0859198802780533","0.080408394399858","0.0914313661562486","4"
"Divorced","2000","Not Employed","Urban Area","257","0.0506606081419498","0.0450896986837631","0.0562315176001364","4"
"Divorced","2000","Not Employed","Rural Area","148","0.0543495293411935","0.0463196556651863","0.0623794030172007","4"
"Married","2000","Not Employed","Urban Area","3730","0.569034556588314","0.556454844707312","0.581614268469317","1"
"Married","2000","Employed","Urban Area","6076","0.576908545774574","0.567192258464748","0.5866248330844","1"
"Married","2000","Employed","Rural Area","3294","0.597336165586605","0.584040730367748","0.610631600805462","1"
"Married","2000","Not Employed","Rural Area","1900","0.585047033743342","0.567595229798137","0.602498837688548","1"
"Married, but separated","2000","Not Employed","Rural Area","43","0.0130837769032153","0.00905890366533703","0.0171086501410936","2"
"Married, but separated","2000","Not Employed","Urban Area","106","0.018404163235393","0.0149898407205639","0.0218184857502221","2"
"Married, but separated","2000","Employed","Rural Area","89","0.0176739636428926","0.0141019208987121","0.0212460063870732","2"
"Married, but separated","2000","Employed","Urban Area","259","0.0269276090214007","0.023744135754369","0.0301110822884324","2"
"Single","2000","Not Employed","Urban Area","1002","0.159404559576288","0.15010582107694","0.168703298075636","3"
"Single","2000","Not Employed","Rural Area","490","0.134996879237942","0.122893233621859","0.147100524854024","3"
"Single","2000","Employed","Rural Area","1414","0.284938231558159","0.272701399982456","0.297175063133863","3"
"Single","2000","Employed","Urban Area","2708","0.289749488769246","0.280827804450813","0.298671173087679","3"
"Widowed","2000","Employed","Rural Area","79","0.0195346979789344","0.0157828839243494","0.0232865120335194","5"
"Widowed","2000","Employed","Urban Area","176","0.0204944761567258","0.0177080239951133","0.0232809283183384","5"
"Widowed","2000","Not Employed","Rural Area","481","0.212522780774307","0.198032818916491","0.227012742632123","5"
"Widowed","2000","Not Employed","Urban Area","858","0.202496112458055","0.192287777797316","0.212704447118794","5"
"Divorced","2001","Employed","Rural Area","316","0.0819333629146448","0.0741090792952087","0.0897576465340809","4"
"Divorced","2001","Employed","Urban Area","693","0.0919324307438925","0.0860194083687351","0.0978454531190499","4"
"Divorced","2001","Not Employed","Urban Area","230","0.052685020993798","0.0466631116003568","0.0587069303872393","4"
"Divorced","2001","Not Employed","Rural Area","144","0.056841780533455","0.0482625102605348","0.0654210508063752","4"
"Married","2001","Employed","Urban Area","5547","0.561189529511148","0.55103384178046","0.571345217241836","1"
"Married","2001","Not Employed","Rural Area","1701","0.574572233452946","0.556252908382925","0.592891558522968","1"
"Married","2001","Not Employed","Urban Area","3290","0.564751002515024","0.55138686823097","0.578115136799078","1"
"Married","2001","Employed","Rural Area","2975","0.590715856652625","0.576688402245844","0.604743311059406","1"
"Married, but separated","2001","Not Employed","Urban Area","106","0.0195468166039259","0.0158152183136336","0.0232784148942183","2"
"Married, but separated","2001","Not Employed","Rural Area","40","0.0152103831580987","0.0106755006088483","0.0197452657073491","2"
"Married, but separated","2001","Employed","Rural Area","92","0.0208852124820682","0.0168056522874788","0.0249647726766576","2"
"Married, but separated","2001","Employed","Urban Area","223","0.0261467765354205","0.0228811095280269","0.0294124435428141","2"
"Single","2001","Employed","Urban Area","2558","0.300760607541009","0.291375494928621","0.310145720153397","3"
"Single","2001","Not Employed","Rural Area","470","0.135686473905549","0.122997451360675","0.148375496450422","3"
"Single","2001","Not Employed","Urban Area","891","0.16044232223735","0.150549318474086","0.170335326000615","3"
"Single","2001","Employed","Rural Area","1262","0.287269985102121","0.274361218699803","0.300178751504439","3"
"Widowed","2001","Employed","Rural Area","75","0.0191955828485407","0.0152811490739741","0.0231100166231073","5"
"Widowed","2001","Employed","Urban Area","151","0.0199706556685302","0.0171075869650906","0.0228337243719697","5"
"Widowed","2001","Not Employed","Rural Area","443","0.217689128949951","0.202398255663383","0.232980002236519","5"
"Widowed","2001","Not Employed","Urban Area","770","0.202574837649901","0.191741029183427","0.213408646116376","5"
"Divorced","2002","Employed","Rural Area","324","0.0847287284208588","0.0768776384671941","0.0925798183745235","4"
"Divorced","2002","Employed","Urban Area","740","0.09172101605159","0.0860565696685333","0.0973854624346468","4"
"Divorced","2002","Not Employed","Urban Area","237","0.0600478819377843","0.0537323479162897","0.0663634159592788","4"
"Divorced","2002","Not Employed","Rural Area","155","0.0609366669614193","0.0521029911456029","0.0697703427772356","4"
"Married","2002","Not Employed","Urban Area","3352","0.561487589194582","0.548296842143208","0.574678336245956","1"
"Married","2002","Not Employed","Rural Area","1694","0.574425041086466","0.556166781285484","0.592683300887449","1"
"Married","2002","Employed","Rural Area","3027","0.569239705995819","0.555279072731573","0.583200339260065","1"
"Married","2002","Employed","Urban Area","6235","0.564559356641269","0.554828911795406","0.574289801487132","1"
"Married, but separated","2002","Not Employed","Urban Area","100","0.0193918169436978","0.0157260455744298","0.0230575883129659","2"
"Married, but separated","2002","Employed","Urban Area","222","0.0254141605863492","0.0223255628955406","0.0285027582771579","2"
"Married, but separated","2002","Not Employed","Rural Area","40","0.0146811996904559","0.0102397594284062","0.0191226399525055","2"
"Married, but separated","2002","Employed","Rural Area","104","0.0212581770358299","0.0171915272184881","0.0253248268531717","2"
"Single","2002","Not Employed","Rural Area","505","0.144275451218738","0.131300137003704","0.157250765433773","3"
"Single","2002","Not Employed","Urban Area","996","0.165504063046673","0.155624794061653","0.175383332031692","3"
"Single","2002","Employed","Urban Area","2625","0.297705685796139","0.288732089040271","0.306679282552008","3"
"Single","2002","Employed","Rural Area","1296","0.304295645194853","0.291323854785909","0.317267435603797","3"
"Widowed","2002","Employed","Urban Area","152","0.0205997809246522","0.0178122171738483","0.0233873446754562","5"
"Widowed","2002","Employed","Rural Area","82","0.0204777433526397","0.0164848483002866","0.0244706384049929","5"
"Widowed","2002","Not Employed","Rural Area","423","0.20568164104292","0.19075542469882","0.22060785738702","5"
"Widowed","2002","Not Employed","Urban Area","751","0.193568648877263","0.183065740475212","0.204071557279314","5"
"Divorced","2003","Employed","Rural Area","323","0.0835898586734129","0.0755663519816813","0.0916133653651446","4"
"Divorced","2003","Employed","Urban Area","703","0.0955008484661022","0.0895782782300937","0.101423418702111","4"
"Divorced","2003","Not Employed","Rural Area","148","0.0624641894559126","0.0534228377543051","0.0715055411575201","4"
"Divorced","2003","Not Employed","Urban Area","259","0.0626436580367673","0.0561859186190667","0.069101397454468","4"
"Married","2003","Not Employed","Urban Area","3297","0.557858816379076","0.544623563742985","0.571094069015167","1"
"Married","2003","Employed","Rural Area","2825","0.571524755743246","0.557179018525777","0.585870492960714","1"
"Married","2003","Employed","Urban Area","5779","0.550891137473137","0.540867825951419","0.560914448994855","1"
"Married","2003","Not Employed","Rural Area","1619","0.557670892176402","0.53911483831655","0.576226946036254","1"
"Married, but separated","2003","Not Employed","Rural Area","35","0.011660126370811","0.00764934800827311","0.0156709047333489","2"
"Married, but separated","2003","Not Employed","Urban Area","91","0.019127509057129","0.0154772382449677","0.0227777798692904","2"
"Married, but separated","2003","Employed","Urban Area","251","0.0287493453182674","0.0253820425701751","0.0321166480663598","2"
"Married, but separated","2003","Employed","Rural Area","105","0.0218128365969314","0.017578264484568","0.0260474087092947","2"
"Single","2003","Not Employed","Urban Area","1015","0.173318521997601","0.163231076706376","0.183405967288827","3"
"Single","2003","Employed","Rural Area","1244","0.304302482018452","0.290964029268712","0.317640934768192","3"
"Single","2003","Employed","Urban Area","2582","0.30395312041928","0.294684287120757","0.313221953717804","3"
"Single","2003","Not Employed","Rural Area","526","0.160231218339803","0.146526273037599","0.173936163642007","3"
"Widowed","2003","Employed","Urban Area","145","0.020905548323213","0.0180225419724544","0.0237885546739716","5"
"Widowed","2003","Employed","Rural Area","74","0.0187700669679578","0.0148358275486495","0.022704306387266","5"
"Widowed","2003","Not Employed","Rural Area","424","0.207973573657071","0.192810131825502","0.22313701548864","5"
"Widowed","2003","Not Employed","Urban Area","747","0.187051494529426","0.176659432985383","0.197443556073469","5"
"Divorced","2004","Employed","Rural Area","320","0.0823181100840207","0.0742172245054478","0.0904189956625937","4"
"Divorced","2004","Employed","Urban Area","694","0.0976852926164187","0.091567237173378","0.103803348059459","4"
"Divorced","2004","Not Employed","Rural Area","152","0.0633186526273844","0.0542198206626793","0.0724174845920896","4"
"Divorced","2004","Not Employed","Urban Area","277","0.0681777159828875","0.0614644070878753","0.0748910248778997","4"
"Married","2004","Not Employed","Rural Area","1606","0.547921970495759","0.52932723802332","0.566516702968198","1"
"Married","2004","Not Employed","Urban Area","3238","0.54450942993647","0.531244918504542","0.557773941368399","1"
"Married","2004","Employed","Urban Area","5511","0.544616225387936","0.534353709002697","0.554878741773176","1"
"Married","2004","Employed","Rural Area","2676","0.554150749704575","0.539500443402776","0.568801056006373","1"
"Married, but separated","2004","Not Employed","Rural Area","42","0.0147951974441008","0.0102844603109125","0.0193059345772891","2"
"Married, but separated","2004","Not Employed","Urban Area","91","0.0185881527485583","0.0149907204873484","0.0221855850097682","2"
"Married, but separated","2004","Employed","Rural Area","95","0.0224598606089203","0.0180925955617858","0.0268271256560548","2"
"Married, but separated","2004","Employed","Urban Area","239","0.0324582903402929","0.028806402188622","0.0361101784919638","2"
"Single","2004","Employed","Urban Area","2469","0.306537751535487","0.297036666725456","0.316038836345517","3"
"Single","2004","Not Employed","Urban Area","1089","0.184454765392962","0.174124348990242","0.194785181795683","3"
"Single","2004","Not Employed","Rural Area","542","0.173977305906266","0.159813950064383","0.18814066174815","3"
"Single","2004","Employed","Rural Area","1246","0.318227766206023","0.304499129520127","0.331956402891919","3"
"Widowed","2004","Employed","Urban Area","133","0.0187024401198657","0.0159107365929268","0.0214941436468046","5"
"Widowed","2004","Employed","Rural Area","85","0.0228435133964614","0.0184399704953761","0.0272470562975466","5"
"Widowed","2004","Not Employed","Rural Area","410","0.199986873526489","0.185042656079968","0.214931090973011","5"
"Widowed","2004","Not Employed","Urban Area","720","0.184269935939122","0.173943526580398","0.194596345297845","5"
"Divorced","2005","Employed","Rural Area","323","0.0856573866451252","0.077190660810628","0.0941241124796224","4"
"Divorced","2005","Employed","Urban Area","681","0.100353864575363","0.0940222007954076","0.106685528355318","4"
"Divorced","2005","Not Employed","Rural Area","153","0.0693122124873687","0.0596765696724183","0.0789478553023191","4"
"Divorced","2005","Not Employed","Urban Area","264","0.0685998223753559","0.0617380883113335","0.0754615564393782","4"
"Married","2005","Not Employed","Rural Area","1516","0.536576413496702","0.517658263686813","0.555494563306592","1"
"Married","2005","Not Employed","Urban Area","3084","0.534531079793757","0.520990537640316","0.548071621947198","1"
"Married","2005","Employed","Rural Area","2551","0.547999050348814","0.532942059620181","0.563056041077447","1"
"Married","2005","Employed","Urban Area","5164","0.531294066440672","0.520778500681441","0.541809632199904","1"
"Married, but separated","2005","Not Employed","Urban Area","94","0.0183614414152377","0.0147169794785933","0.022005903351882","2"
"Married, but separated","2005","Employed","Urban Area","244","0.0330185588984179","0.0292532287494185","0.0367838890474173","2"
"Married, but separated","2005","Not Employed","Rural Area","38","0.0139492382393139","0.00949986655723323","0.0183986099213947","2"
"Married, but separated","2005","Employed","Rural Area","92","0.022862398104456","0.0183405355150411","0.027384260693871","2"
"Single","2005","Not Employed","Rural Area","558","0.187852762764147","0.173034408166247","0.202671117362047","3"
"Single","2005","Employed","Rural Area","1150","0.320896713485653","0.306773642006827","0.33501978496448","3"
"Single","2005","Employed","Urban Area","2445","0.320153836022279","0.310322792570608","0.329984879473949","3"
"Single","2005","Not Employed","Urban Area","1052","0.190263229909201","0.179608226534824","0.200918233283578","3"
"Widowed","2005","Employed","Rural Area","81","0.0225844514159513","0.0180895207094978","0.0270793821224048","5"
"Widowed","2005","Employed","Urban Area","117","0.0151796740632683","0.0126032066138924","0.0177561415126441","5"
"Widowed","2005","Not Employed","Rural Area","404","0.192309373012468","0.177357467233713","0.207261278791223","5"
"Widowed","2005","Not Employed","Urban Area","719","0.188244426506448","0.177632898333544","0.198855954679352","5"
"Divorced","2006","Employed","Rural Area","374","0.0987879450569808","0.0900409314644584","0.107534958649503","4"
"Divorced","2006","Employed","Urban Area","728","0.098138008633835","0.0919834724157401","0.10429254485193","4"
"Divorced","2006","Not Employed","Rural Area","181","0.0710375256598071","0.0619162650940776","0.0801587862255366","4"
"Divorced","2006","Not Employed","Urban Area","313","0.0733216829480709","0.0666110325271894","0.0800323333689524","4"
"Married","2006","Not Employed","Urban Area","3411","0.525225674852355","0.512369833953097","0.538081515751612","1"
"Married","2006","Employed","Urban Area","5395","0.535718867364114","0.525401576895128","0.546036157833101","1"
"Married","2006","Not Employed","Rural Area","1733","0.530146031499683","0.512424915395401","0.547867147603965","1"
"Married","2006","Employed","Rural Area","2704","0.529597935898912","0.514965990201227","0.544229881596597","1"
"Married, but separated","2006","Employed","Urban Area","246","0.0315779183056589","0.0279602332215774","0.0351956033897404","2"
"Married, but separated","2006","Not Employed","Rural Area","39","0.0173227497221896","0.0126901398294352","0.021955359614944","2"
"Married, but separated","2006","Not Employed","Urban Area","113","0.0213714461881239","0.0176483024777239","0.0250945898985238","2"
"Married, but separated","2006","Employed","Rural Area","97","0.0259166580780122","0.0212588468098762","0.0305744693461482","2"
"Single","2006","Employed","Rural Area","1207","0.325300248521346","0.311566414259388","0.339034082783304","3"
"Single","2006","Not Employed","Rural Area","631","0.193069936883974","0.17905512931065","0.207084744457298","3"
"Single","2006","Not Employed","Urban Area","1160","0.192623676920509","0.182471089410096","0.202776264430922","3"
"Single","2006","Employed","Urban Area","2476","0.319164655708261","0.309521146234349","0.328808165182173","3"
"Widowed","2006","Employed","Rural Area","88","0.020397212444749","0.0162533555853947","0.0245410693041032","5"
"Widowed","2006","Employed","Urban Area","131","0.015400549988131","0.012853106380602","0.0179479935956601","5"
"Widowed","2006","Not Employed","Rural Area","463","0.188423756234346","0.174538805104686","0.202308707364006","5"
"Widowed","2006","Not Employed","Urban Area","799","0.187457519090941","0.177410010804362","0.197505027377521","5"
"Divorced","2007","Employed","Rural Area","351","0.0949412791001893","0.0860897504493704","0.103792807751008","4"
"Divorced","2007","Employed","Urban Area","685","0.0985616047168608","0.0921728690680431","0.104950340365679","4"
"Divorced","2007","Not Employed","Rural Area","189","0.0786272990736638","0.0687766949377621","0.0884779032095655","4"
"Divorced","2007","Not Employed","Urban Area","306","0.0753610545881183","0.0683424973102197","0.0823796118660169","4"
"Married","2007","Employed","Urban Area","4997","0.526998976877351","0.516297864236205","0.537700089518497","1"
"Married","2007","Not Employed","Rural Area","1608","0.528489500406083","0.510220180386134","0.546758820426032","1"
"Married","2007","Not Employed","Urban Area","3160","0.523606233890396","0.510326978815292","0.536885488965499","1"
"Married","2007","Employed","Rural Area","2523","0.523417485902972","0.508335951574241","0.538499020231703","1"
"Married, but separated","2007","Not Employed","Rural Area","34","0.0139205756506823","0.00963269130050238","0.0182084600008622","2"
"Married, but separated","2007","Employed","Rural Area","98","0.0283813705180918","0.023366993783446","0.0333957472527376","2"
"Married, but separated","2007","Employed","Urban Area","228","0.0322844015510345","0.0284959368041849","0.0360728662978841","2"
"Married, but separated","2007","Not Employed","Urban Area","101","0.0200921558699438","0.0163614229411778","0.0238228887987099","2"
"Single","2007","Employed","Urban Area","2337","0.327068530176593","0.317013165901388","0.337123894451798","3"
"Single","2007","Not Employed","Urban Area","1127","0.199996257410854","0.189361068277886","0.210631446543822","3"
"Single","2007","Employed","Rural Area","1156","0.32894498609354","0.314757904717737","0.343132067469343","3"
"Single","2007","Not Employed","Rural Area","607","0.196608285049928","0.182062971107736","0.211153598992121","3"
"Widowed","2007","Employed","Rural Area","85","0.0243148783852068","0.0196639114339677","0.0289658453364459","5"
"Widowed","2007","Employed","Urban Area","115","0.0150864866781607","0.0124738073187515","0.01769916603757","5"
"Widowed","2007","Not Employed","Rural Area","430","0.182354339819643","0.168222485973294","0.196486193665991","5"
"Widowed","2007","Not Employed","Urban Area","740","0.180944298240689","0.170708600700147","0.191179995781231","5"
"Divorced","2008","Employed","Rural Area","349","0.0968932069294836","0.0877053614469696","0.106081052411998","4"
"Divorced","2008","Employed","Urban Area","665","0.0981638744022268","0.0916106871283407","0.104717061676113","4"
"Divorced","2008","Not Employed","Urban Area","284","0.0793595861872037","0.0719075460182594","0.0868116263561481","4"
"Divorced","2008","Not Employed","Rural Area","174","0.0783521427134875","0.0681381188052679","0.0885661666217071","4"
"Married","2008","Not Employed","Rural Area","1505","0.51896149726808","0.499970559490423","0.537952435045739","1"
"Married","2008","Employed","Rural Area","2400","0.526915773874712","0.511408434300674","0.54242311344875","1"
"Married","2008","Employed","Urban Area","4676","0.522461611600465","0.511460305285924","0.533462917915005","1"
"Married","2008","Not Employed","Urban Area","2934","0.509639262968113","0.495857024619741","0.523421501316486","1"
"Married, but separated","2008","Employed","Rural Area","89","0.028752623783907","0.0235622201365813","0.0339430274312327","2"
"Married, but separated","2008","Employed","Urban Area","205","0.027726753514408","0.0241105189060164","0.0313429881227995","2"
"Married, but separated","2008","Not Employed","Urban Area","96","0.0190347280176832","0.0152674243667616","0.0228020316686049","2"
"Married, but separated","2008","Not Employed","Rural Area","37","0.0135846801879764","0.00918477279292999","0.0179845875830228","2"
"Single","2008","Employed","Urban Area","2261","0.33605206045768","0.325648470792749","0.346455650122612","3"
"Single","2008","Not Employed","Rural Area","533","0.205238623085927","0.189887616949533","0.220589629222322","3"
"Single","2008","Not Employed","Urban Area","1015","0.202084236902127","0.191013533541905","0.213154940262349","3"
"Single","2008","Employed","Rural Area","1066","0.323671006993169","0.309138907409138","0.338203106577201","3"
"Widowed","2008","Employed","Rural Area","78","0.0237673884187278","0.0190362587547864","0.0284985180826691","5"
"Widowed","2008","Employed","Urban Area","112","0.0155957000252202","0.0128667090015812","0.0183246910488592","5"
"Widowed","2008","Not Employed","Rural Area","410","0.183863056744528","0.169139332370878","0.198586781118178","5"
"Widowed","2008","Not Employed","Urban Area","725","0.189882185924873","0.17906917418128","0.200695197668465","5"
"Divorced","2009","Employed","Rural Area","361","0.100579001748408","0.0910820603480752","0.110075943148741","4"
"Divorced","2009","Employed","Urban Area","650","0.0984950983286085","0.0916943229016418","0.105295873755575","4"
"Divorced","2009","Not Employed","Rural Area","153","0.0705483835761304","0.0604190873957991","0.0806776797564616","4"
"Divorced","2009","Not Employed","Urban Area","250","0.0742542113190248","0.0666948252821579","0.0818135973558917","4"
"Married","2009","Not Employed","Urban Area","2650","0.496909055659237","0.482493153951211","0.511324957367263","1"
"Married","2009","Employed","Rural Area","2276","0.517031250883685","0.501252722383562","0.532809779383808","1"
"Married","2009","Employed","Urban Area","4259","0.512566372119993","0.501158625206179","0.523974119033807","1"
"Married","2009","Not Employed","Rural Area","1452","0.550376399942064","0.530698588548064","0.570054211336064","1"
"Married, but separated","2009","Employed","Urban Area","210","0.0282689959210959","0.0244863534011914","0.0320516384410004","2"
"Married, but separated","2009","Employed","Rural Area","88","0.0318083703770142","0.0262672197207033","0.0373495210333251","2"
"Married, but separated","2009","Not Employed","Rural Area","23","","","","2"
"Married, but separated","2009","Not Employed","Urban Area","88","0.0199758874235101","0.015941742198611","0.0240100326484092","2"
"Single","2009","Employed","Rural Area","1053","0.327193240112137","0.312378435745025","0.342008044479249","3"
"Single","2009","Not Employed","Rural Area","438","0.189579454163334","0.174074403186688","0.20508450513998","3"
"Single","2009","Not Employed","Urban Area","935","0.211721065999607","0.199942237375967","0.223499894623248","3"
"Single","2009","Employed","Urban Area","2149","0.345227378854799","0.334376499124685","0.356078258584913","3"
"Widowed","2009","Employed","Rural Area","75","0.0233881368787555","0.0186160603726725","0.0281602133848384","5"
"Widowed","2009","Employed","Urban Area","107","0.0154421547755041","0.0126280410281757","0.0182562685228325","5"
"Widowed","2009","Not Employed","Rural Area","389","0.180562483628569","0.165346710492576","0.195778256764562","5"
"Widowed","2009","Not Employed","Urban Area","698","0.197139779598621","0.185669151209887","0.208610407987354","5"
"Divorced","2010","Employed","Rural Area","504","0.100830950220878","0.0927625245065816","0.108899375935174","4"
"Divorced","2010","Employed","Urban Area","954","0.105039304427786","0.099096169769653","0.11098243908592","4"
"Divorced","2010","Not Employed","Rural Area","202","0.0696504117851957","0.0605459274296705","0.0787548961407209","4"
"Divorced","2010","Not Employed","Urban Area","376","0.0757745623290794","0.0689451058436543","0.0826040188145044","4"
"Married","2010","Employed","Urban Area","6208","0.505312388342139","0.495621063280446","0.515003713403832","1"
"Married","2010","Not Employed","Urban Area","3342","0.498653824125944","0.485750431998887","0.511557216253","1"
"Married","2010","Employed","Rural Area","3328","0.524689191861631","0.511307497571125","0.538070886152136","1"
"Married","2010","Not Employed","Rural Area","1722","0.551694972793646","0.533907807427437","0.569482138159856","1"
"Married, but separated","2010","Employed","Rural Area","124","0.025663988514355","0.0214267037322323","0.0299012732964778","2"
"Married, but separated","2010","Not Employed","Rural Area","39","0.00997975286953296","0.00642464848752057","0.0135348572515454","2"
"Married, but separated","2010","Not Employed","Urban Area","118","0.0209592247707122","0.0172624459907569","0.0246560035506676","2"
"Married, but separated","2010","Employed","Urban Area","312","0.0322902954037292","0.0288638309731605","0.035716759834298","2"
"Single","2010","Not Employed","Urban Area","1264","0.210236386623797","0.199720691960228","0.220752081287365","3"
"Single","2010","Employed","Rural Area","1300","0.32502411715085","0.312473267663123","0.337574966638576","3"
"Single","2010","Employed","Urban Area","2630","0.342789628308098","0.33358929181617","0.351989964800026","3"
"Single","2010","Not Employed","Rural Area","673","0.186903940005298","0.172961121264016","0.200846758746579","3"
"Widowed","2010","Not Employed","Rural Area","367","0.181770922546327","0.16797756210533","0.195564282987325","5"
"Widowed","2010","Employed","Rural Area","94","0.023791752252287","0.0197080351329489","0.0278754693716251","5"
"Widowed","2010","Employed","Urban Area","120","0.0145683835182474","0.0122458788287454","0.0168908882077495","5"
"Widowed","2010","Not Employed","Urban Area","668","0.194376002150468","0.184163715769376","0.20458828853156","5"
"Divorced","2011","Employed","Rural Area","624","0.101227180381143","0.0938700876018212","0.108584273160465","4"
"Divorced","2011","Employed","Urban Area","1166","0.101772159808978","0.0962985541038052","0.10724576551415","4"
"Divorced","2011","Not Employed","Rural Area","266","0.072952062054003","0.0645940136101847","0.0813101104978213","4"
"Divorced","2011","Not Employed","Urban Area","449","0.0750515958317962","0.0688226631353843","0.0812805285282082","4"
"Married","2011","Not Employed","Rural Area","2132","0.551988051091349","0.536005553827274","0.567970548355423","1"
"Married","2011","Employed","Rural Area","4022","0.530641011187958","0.518468346091611","0.542813676284306","1"
"Married","2011","Employed","Urban Area","7063","0.505016122271061","0.495964760856903","0.51406748368522","1"
"Married","2011","Not Employed","Urban Area","3898","0.497728884567166","0.485908259477297","0.509549509657034","1"
"Married, but separated","2011","Not Employed","Urban Area","148","0.0230442850275383","0.0194970172241423","0.0265915528309343","2"
"Married, but separated","2011","Employed","Rural Area","151","0.0223712887347206","0.0187641306722877","0.0259784467971535","2"
"Married, but separated","2011","Employed","Urban Area","361","0.0278794262004786","0.0248990729609756","0.0308597794399817","2"
"Married, but separated","2011","Not Employed","Rural Area","61","0.0119038975315683","0.00841828438562494","0.0153895106775117","2"
"Single","2011","Not Employed","Urban Area","1557","0.214435524282926","0.204732341688814","0.224138706877037","3"
"Single","2011","Employed","Urban Area","2966","0.349444200099058","0.340812487872659","0.358075912325457","3"
"Single","2011","Not Employed","Rural Area","799","0.181481016842772","0.169094049806981","0.193867983878564","3"
"Single","2011","Employed","Rural Area","1534","0.321524922089114","0.310132738676482","0.332917105501746","3"
"Widowed","2011","Not Employed","Rural Area","461","0.181674972480308","0.169282856475853","0.194067088484763","5"
"Widowed","2011","Employed","Rural Area","126","0.0242355976070644","0.0204847272863243","0.0279864679278044","5"
"Widowed","2011","Employed","Urban Area","165","0.0158880916204245","0.0136243655661699","0.0181518176746791","5"
"Widowed","2011","Not Employed","Urban Area","821","0.189739710290574","0.180469996757631","0.199009423823518","5"
"Divorced","2012","Employed","Rural Area","661","0.106568185426091","0.0990102908054673","0.114126080046715","4"
"Divorced","2012","Employed","Urban Area","1203","0.0991746088736652","0.0937029438433542","0.104646273903976","4"
"Divorced","2012","Not Employed","Rural Area","269","0.0737719249095819","0.0653842808047105","0.0821595690144532","4"
"Divorced","2012","Not Employed","Urban Area","452","0.0790815825968781","0.0725640159170444","0.0855991492767118","4"
"Married","2012","Employed","Rural Area","3919","0.533185978775851","0.52096607893593","0.545405878615772","1"
"Married","2012","Not Employed","Rural Area","2168","0.561603557609487","0.545682060504237","0.577525054714738","1"
"Married","2012","Not Employed","Urban Area","3688","0.509969186667819","0.497896028491681","0.522042344843957","1"
"Married","2012","Employed","Urban Area","6787","0.511124490360725","0.501973640477823","0.520275340243627","1"
"Married, but separated","2012","Not Employed","Urban Area","141","0.0223550640876619","0.0187846732038196","0.0259254549715042","2"
"Married, but separated","2012","Employed","Urban Area","358","0.0272253206735773","0.0242461761264372","0.0302044652207174","2"
"Married, but separated","2012","Not Employed","Rural Area","59","0.0139682487163806","0.0102024951491842","0.017734002283577","2"
"Married, but separated","2012","Employed","Rural Area","155","0.0217098280408928","0.0181402377050971","0.0252794183766884","2"
"Single","2012","Not Employed","Rural Area","770","0.177886554051428","0.165615753328266","0.190157354774589","3"
"Single","2012","Not Employed","Urban Area","1527","0.212300528951196","0.202424256936711","0.222176800965682","3"
"Single","2012","Employed","Rural Area","1547","0.315143006619244","0.303763848699475","0.326522164539014","3"
"Single","2012","Employed","Urban Area","2941","0.346657353281372","0.337945317368213","0.355369389194531","3"
"Widowed","2012","Employed","Urban Area","174","0.0158182268106604","0.0135341247643056","0.0181023288570151","5"
"Widowed","2012","Not Employed","Rural Area","465","0.172769714713123","0.160639108984212","0.184900320442033","5"
"Widowed","2012","Employed","Rural Area","121","0.0233930011379202","0.0196908066723555","0.027095195603485","5"
"Widowed","2012","Not Employed","Urban Area","778","0.176293637696444","0.167090376291576","0.185496899101313","5"
"Divorced","2013","Employed","Rural Area","645","0.114487401093312","0.106450925026539","0.122523877160084","4"
"Divorced","2013","Employed","Urban Area","1165","0.0998454439897319","0.0942018453754424","0.105489042604021","4"
"Divorced","2013","Not Employed","Rural Area","303","0.0714109721127181","0.0638779796172666","0.0789439646081695","4"
"Divorced","2013","Not Employed","Urban Area","662","0.0813818562721097","0.0759770448180067","0.0867866677262128","4"
"Married","2013","Not Employed","Urban Area","5616","0.509024660934884","0.49914257800869","0.518906743861078","1"
"Married","2013","Employed","Urban Area","6309","0.505257809634181","0.495845863322732","0.51466975594563","1"
"Married","2013","Employed","Rural Area","3656","0.523947556030048","0.511342036664061","0.536553075396034","1"
"Married","2013","Not Employed","Rural Area","2612","0.544166757940373","0.529597337071148","0.558736178809598","1"
"Married, but separated","2013","Not Employed","Rural Area","69","0.0169214693751385","0.013148472632121","0.0206944661181559","2"
