"pgfamstd","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Single","2005","Not Employed","no migration background","1293","0.180688664136309","0.171396985202442","0.189980343070176","3"
"Single","2005","Not Employed","direct migration background","117","0.129076623997512","0.10839897415008","0.149754273844945","3"
"Single","2005","Not Employed","indirect migration background","200","0.712188542522325","0.65962589988252","0.76475118516213","3"
"Single","2005","Employed","no migration background","3088","0.326776039315978","0.317983323669583","0.335568754962374","3"
"Single","2005","Employed","direct migration background","186","0.169464549111643","0.149576950259292","0.189352147963994","3"
"Single","2005","Employed","indirect migration background","321","0.641976519885938","0.60190995836647","0.682043081405406","3"
"Widowed","2005","Not Employed","no migration background","1016","0.2077301510464","0.19793320780444","0.217527094288359","5"
"Widowed","2005","Not Employed","direct migration background","102","0.111460147621106","0.0920519293948773","0.130868365847335","5"
"Widowed","2005","Not Employed","indirect migration background","5","","","","5"
"Widowed","2005","Employed","no migration background","174","0.017806002088313","0.0153268681437845","0.0202851360328415","5"
"Widowed","2005","Employed","direct migration background","24","","","","5"
"Widowed","2005","Employed","indirect migration background","","","","","5"
"Divorced","2006","Not Employed","no migration background","438","0.0761199004158066","0.070124590786363","0.0821152100452502","4"
"Divorced","2006","Not Employed","direct migration background","47","0.0554402000867186","0.041471825207264","0.0694085749661732","4"
"Divorced","2006","Not Employed","indirect migration background","9","","","","4"
"Divorced","2006","Employed","no migration background","990","0.104739217090089","0.0991471787056208","0.110331255474557","4"
"Divorced","2006","Employed","direct migration background","89","0.0807298337012164","0.0662515444540373","0.0952081229483955","4"
"Divorced","2006","Employed","indirect migration background","23","","","","4"
"Married","2006","Not Employed","no migration background","4328","0.512046127014726","0.500745601691904","0.523346652337548","1"
"Married","2006","Not Employed","direct migration background","735","0.682247491470757","0.65382682709208","0.710668155849435","1"
"Married","2006","Not Employed","indirect migration background","81","0.258544757028066","0.208666350178884","0.308423163877247","1"
"Married","2006","Employed","no migration background","6913","0.526249042280827","0.517130794038825","0.535367290522829","1"
"Married","2006","Employed","direct migration background","988","0.67862351682963","0.653803610590499","0.703443423068761","1"
"Married","2006","Employed","indirect migration background","198","0.285483773486152","0.248308572615481","0.322658974356823","1"
"Married, but separated","2006","Not Employed","no migration background","112","0.0180111938582788","0.0150045691355163","0.0210178185810413","2"
"Married, but separated","2006","Not Employed","direct migration background","37","0.0359499302213512","0.0245862872742315","0.047313573168471","2"
"Married, but separated","2006","Not Employed","indirect migration background","3","","","","2"
"Married, but separated","2006","Employed","no migration background","267","0.025937184722815","0.0230345285091705","0.0288398409364595","2"
"Married, but separated","2006","Employed","direct migration background","64","0.0533112931828433","0.0413716363728197","0.0652509499928669","2"
"Married, but separated","2006","Employed","indirect migration background","12","","","","2"
"Single","2006","Not Employed","no migration background","1480","0.185246489980642","0.176463491264715","0.19402948869657","3"
"Single","2006","Not Employed","direct migration background","112","0.124160081169865","0.104031084869719","0.14428907747001","3"
"Single","2006","Not Employed","indirect migration background","199","0.651724464488273","0.597449976919041","0.705998952057506","3"
"Single","2006","Employed","no migration background","3154","0.325044359239896","0.316490745506516","0.333597972973275","3"
"Single","2006","Employed","direct migration background","195","0.170788786324243","0.150788284326371","0.190789288322115","3"
"Single","2006","Employed","indirect migration background","334","0.644827891422388","0.605436810761512","0.684218972083263","3"
"Widowed","2006","Not Employed","no migration background","1158","0.208576288730547","0.199391023486923","0.21776155397417","5"
"Widowed","2006","Not Employed","indirect migration background","4","","","","5"
"Widowed","2006","Not Employed","direct migration background","100","0.102202297051308","0.0837122365682818","0.120692357534334","5"
"Widowed","2006","Employed","no migration background","195","0.0180301966663733","0.0156002877184143","0.0204601056143323","5"
"Widowed","2006","Employed","direct migration background","24","","","","5"
"Widowed","2006","Employed","indirect migration background","","","","","5"
"Divorced","2007","Not Employed","direct migration background","47","0.076327325053944","0.058931876066788","0.0937227740411001","4"
"Divorced","2007","Not Employed","no migration background","435","0.0769713897148102","0.0707788064704577","0.0831639729591626","4"
"Divorced","2007","Not Employed","indirect migration background","13","","","","4"
"Divorced","2007","Employed","no migration background","935","0.103435154501426","0.0976849334243613","0.109185375578491","4"
"Divorced","2007","Employed","direct migration background","78","0.0834865429325837","0.0681335685159739","0.0988395173491935","4"
"Divorced","2007","Employed","indirect migration background","23","","","","4"
"Married","2007","Not Employed","no migration background","4071","0.514134439254384","0.502522733708142","0.525746144800626","1"
"Married","2007","Not Employed","direct migration background","630","0.663496223389416","0.632539800394099","0.694452646384733","1"
"Married","2007","Not Employed","indirect migration background","67","0.269568679466088","0.218497780644406","0.32063957828777","1"
"Married","2007","Employed","no migration background","6416","0.514824354638604","0.505387252762553","0.524261456514655","1"
"Married","2007","Employed","direct migration background","910","0.681771525228696","0.65591894990101","0.707624100556381","1"
"Married","2007","Employed","indirect migration background","194","0.325113129200476","0.286107619938726","0.364118638462225","1"
"Married, but separated","2007","Not Employed","no migration background","101","0.0157548724119592","0.0128618040889925","0.018647940734926","2"
"Married, but separated","2007","Not Employed","direct migration background","31","0.0356816250813341","0.0235290277714541","0.0478342223912141","2"
"Married, but separated","2007","Not Employed","indirect migration background","3","","","","2"
"Married, but separated","2007","Employed","no migration background","254","0.0271463648861186","0.0240777725250003","0.0302149572472369","2"
"Married, but separated","2007","Employed","direct migration background","59","0.0599814833687008","0.0468022038367826","0.0731607629006191","2"
"Married, but separated","2007","Employed","indirect migration background","13","","","","2"
"Single","2007","Not Employed","direct migration background","91","0.117000460064068","0.095942776425761","0.138058143702375","3"
"Single","2007","Not Employed","no migration background","1439","0.192839974123652","0.183674014007523","0.202005934239782","3"
"Single","2007","Not Employed","indirect migration background","204","0.642457294497129","0.587295906525805","0.697618682468453","3"
"Single","2007","Employed","no migration background","2990","0.335123689802725","0.32621051139493","0.34403686821052","3"
"Single","2007","Employed","direct migration background","179","0.159008746043298","0.138712248044222","0.179305244042373","3"
"Single","2007","Employed","indirect migration background","324","0.616728468570478","0.576243529709376","0.65721340743158","3"
"Widowed","2007","Not Employed","direct migration background","96","0.107494366411238","0.0872018966004446","0.127786836222031","5"
"Widowed","2007","Not Employed","no migration background","1071","0.200299324495194","0.191001034606568","0.209597614383821","5"
"Widowed","2007","Not Employed","indirect migration background","3","","","","5"
"Widowed","2007","Employed","no migration background","179","0.0194704361711264","0.016861413866107","0.0220794584761459","5"
"Widowed","2007","Employed","direct migration background","21","","","","5"
"Widowed","2007","Employed","indirect migration background","","","","","5"
"Divorced","2008","Not Employed","no migration background","407","0.0808808229686537","0.0743242838097334","0.087437362127574","4"
"Divorced","2008","Not Employed","direct migration background","43","0.0752829058165722","0.0570677370219137","0.0934980746112306","4"
"Divorced","2008","Not Employed","indirect migration background","8","","","","4"
"Divorced","2008","Employed","no migration background","918","0.1038156038793","0.0979037294204301","0.109727478338169","4"
"Divorced","2008","Employed","indirect migration background","26","","","","4"
"Divorced","2008","Employed","direct migration background","70","0.0809425116238137","0.0648900368874727","0.0969949863601546","4"
"Married","2008","Not Employed","no migration background","3811","0.503225405749481","0.491202015794967","0.515248795703995","1"
"Married","2008","Not Employed","direct migration background","575","0.658779633743982","0.626047966701789","0.691511300786175","1"
"Married","2008","Not Employed","indirect migration background","53","0.213079084795469","0.163684187910264","0.262473981680674","1"
"Married","2008","Employed","no migration background","6061","0.511998409342967","0.502310275690224","0.52168654299571","1"
"Married","2008","Employed","direct migration background","808","0.689425535824128","0.662191696370768","0.716659375277488","1"
"Married","2008","Employed","indirect migration background","207","0.338915136136447","0.299919683581899","0.377910588690994","1"
"Married, but separated","2008","Not Employed","direct migration background","27","","","","2"
"Married, but separated","2008","Not Employed","no migration background","104","0.014946774720255","0.0120288804051977","0.0178646690353122","2"
"Married, but separated","2008","Not Employed","indirect migration background","2","","","","2"
"Married, but separated","2008","Employed","no migration background","233","0.0261241241721083","0.0230326339981338","0.0292156143460828","2"
"Married, but separated","2008","Employed","direct migration background","49","0.0468007932471315","0.0343699451017848","0.0592316413924781","2"
"Married, but separated","2008","Employed","indirect migration background","12","","","","2"
"Single","2008","Not Employed","no migration background","1274","0.192621372302266","0.18313813047196","0.202104614132573","3"
"Single","2008","Not Employed","direct migration background","76","0.120278646243609","0.0978218704659179","0.142735422021301","3"
"Single","2008","Not Employed","indirect migration background","198","0.711943542414778","0.657316496839218","0.766570587990339","3"
"Single","2008","Employed","no migration background","2844","0.338668858766975","0.329496261711169","0.347841455822781","3"
"Single","2008","Employed","indirect migration background","320","0.597425511189398","0.557023323445659","0.637827698933137","3"
"Single","2008","Employed","direct migration background","163","0.165191810637634","0.143335848731279","0.187047772543989","3"
"Widowed","2008","Not Employed","direct migration background","85","0.110120064539863","0.0885088335112158","0.13173129556851","5"
"Widowed","2008","Not Employed","no migration background","1047","0.208325624259344","0.198559761768084","0.218091486750604","5"
"Widowed","2008","Not Employed","indirect migration background","3","","","","5"
"Widowed","2008","Employed","no migration background","170","0.0193930038386497","0.0167202114109021","0.0220657962663974","5"
"Widowed","2008","Employed","direct migration background","19","","","","5"
"Widowed","2008","Employed","indirect migration background","1","","","","5"
"Divorced","2009","Not Employed","no migration background","368","0.0769474024583067","0.0702872306309177","0.0836075742856957","4"
"Divorced","2009","Not Employed","direct migration background","31","0.0613325538613671","0.0434166021712136","0.0792485055515206","4"
"Divorced","2009","Not Employed","indirect migration background","4","","","","4"
"Divorced","2009","Employed","no migration background","915","0.103962302873351","0.0978962754110055","0.110028330335697","4"
"Divorced","2009","Employed","indirect migration background","29","","","","4"
"Divorced","2009","Employed","direct migration background","67","0.0890459302828954","0.071232497266181","0.10685936329961","4"
"Married","2009","Not Employed","no migration background","3560","0.508559790585887","0.496066363659059","0.521053217512714","1"
"Married","2009","Not Employed","direct migration background","489","0.647158231575839","0.611477502909083","0.682838960242594","1"
"Married","2009","Not Employed","indirect migration background","53","0.192739551013313","0.142414485540181","0.243064616486445","1"
"Married","2009","Employed","no migration background","5638","0.502945742772633","0.493008503360923","0.512882982184343","1"
"Married","2009","Employed","direct migration background","718","0.698661204433312","0.669963101743484","0.727359307123141","1"
"Married","2009","Employed","indirect migration background","179","0.302069072088733","0.262642539694085","0.34149560448338","1"
"Married, but separated","2009","Not Employed","no migration background","91","0.0151879112696725","0.0121315763837231","0.0182442461556219","2"
"Married, but separated","2009","Not Employed","direct migration background","18","","","","2"
"Married, but separated","2009","Not Employed","indirect migration background","2","","","","2"
"Married, but separated","2009","Employed","direct migration background","44","0.0389332053831494","0.0268347698765742","0.0510316408897245","2"
"Married, but separated","2009","Employed","no migration background","239","0.0284539896868365","0.0251494835918717","0.0317584957818013","2"
"Married, but separated","2009","Employed","indirect migration background","15","","","","2"
"Single","2009","Not Employed","no migration background","1129","0.188471764186633","0.17869826248533","0.198245265887936","3"
"Single","2009","Not Employed","direct migration background","69","0.141554845939365","0.115525867271878","0.167583824606852","3"
"Single","2009","Not Employed","indirect migration background","175","0.767105381801163","0.713179242308997","0.821031521293328","3"
"Single","2009","Employed","no migration background","2766","0.345211404544274","0.33576217483506","0.354660634253489","3"
"Single","2009","Employed","direct migration background","139","0.157006070868821","0.134251806828574","0.179760334909067","3"
"Single","2009","Employed","indirect migration background","297","0.618616995799748","0.576908855970899","0.660325135628597","3"
"Widowed","2009","Not Employed","no migration background","1003","0.210833131499501","0.200639496492195","0.221026766506807","5"
"Widowed","2009","Not Employed","direct migration background","82","0.122072628893127","0.0976283672630128","0.14651689052324","5"
"Widowed","2009","Not Employed","indirect migration background","2","","","","5"
"Widowed","2009","Employed","no migration background","167","0.0194265601229049","0.0166834622580736","0.0221696579877362","5"
"Widowed","2009","Employed","direct migration background","14","","","","5"
"Widowed","2009","Employed","indirect migration background","1","","","","5"
"Divorced","2010","Not Employed","no migration background","500","0.0783813230856029","0.072147120458089","0.0846155257131168","4"
"Divorced","2010","Not Employed","indirect migration background","16","","","","4"
"Divorced","2010","Not Employed","direct migration background","62","0.0577705705138587","0.0446138913407139","0.0709272496870035","4"
"Divorced","2010","Employed","direct migration background","113","0.0858880511561317","0.0725802337239802","0.0991958685882832","4"
"Divorced","2010","Employed","no migration background","1293","0.110201004711779","0.104831731582545","0.115570277841013","4"
"Divorced","2010","Employed","indirect migration background","52","0.0461749515648843","0.0316776311797752","0.0606722719499933","4"
"Married","2010","Not Employed","no migration background","4032","0.502328790819977","0.490731293553513","0.513926288086441","1"
"Married","2010","Not Employed","direct migration background","887","0.660451677217228","0.63374708550697","0.687156268927487","1"
"Married","2010","Not Employed","indirect migration background","145","0.195394932342119","0.157609365902529","0.233180498781709","1"
"Married","2010","Employed","no migration background","7841","0.494706016876623","0.486133222170018","0.503278811583228","1"
"Married","2010","Employed","direct migration background","1311","0.709322310135999","0.687756368429766","0.730888251842232","1"
"Married","2010","Employed","indirect migration background","384","0.271387863776841","0.240669819467493","0.302105908086189","1"
"Married, but separated","2010","Not Employed","no migration background","129","0.0161533285094747","0.0132292184949535","0.0190774385239959","2"
"Married, but separated","2010","Not Employed","direct migration background","27","","","","2"
"Married, but separated","2010","Not Employed","indirect migration background","1","","","","2"
"Married, but separated","2010","Employed","no migration background","356","0.0300554312234357","0.0271278314587282","0.0329830309881432","2"
"Married, but separated","2010","Employed","direct migration background","61","0.0339546796896151","0.0253528797698876","0.0425564796093426","2"
"Married, but separated","2010","Employed","indirect migration background","19","","","","2"
"Single","2010","Not Employed","no migration background","1525","0.192921535099009","0.183768877424916","0.202074192773102","3"
"Single","2010","Not Employed","direct migration background","156","0.139539233022595","0.119999063538679","0.159079402506511","3"
"Single","2010","Not Employed","indirect migration background","256","0.757796856108462","0.716970163869385","0.79862354834754","3"
"Single","2010","Employed","no migration background","3385","0.346682944417226","0.33852266555237","0.354843223282082","3"
"Single","2010","Employed","direct migration background","197","0.152839988579694","0.135749991477147","0.169929985682241","3"
"Single","2010","Employed","indirect migration background","348","0.657296646912501","0.624510526008027","0.690082767816975","3"
"Widowed","2010","Not Employed","no migration background","954","0.210215022485936","0.200763858604923","0.21966618636695","5"
"Widowed","2010","Not Employed","direct migration background","76","0.112302068113663","0.0944971039052543","0.130107032322072","5"
"Widowed","2010","Not Employed","indirect migration background","5","","","","5"
"Widowed","2010","Employed","no migration background","191","0.0183546027709361","0.016053020113955","0.0206561854279172","5"
"Widowed","2010","Employed","direct migration background","21","","","","5"
"Widowed","2010","Employed","indirect migration background","2","","","","5"
"Divorced","2011","Not Employed","no migration background","625","0.0796230352392366","0.0739580208897179","0.0852880495887553","4"
"Divorced","2011","Not Employed","direct migration background","79","0.0571256623585913","0.0446434494616055","0.069607875255577","4"
"Divorced","2011","Not Employed","indirect migration background","11","","","","4"
"Divorced","2011","Employed","no migration background","1562","0.106802096442242","0.101914616451622","0.111689576432862","4"
"Divorced","2011","Employed","direct migration background","151","0.0868520798985625","0.0742945214363029","0.0994096383608221","4"
"Divorced","2011","Employed","indirect migration background","77","0.0537884215373964","0.0390902832091944","0.0684865598655984","4"
"Married","2011","Not Employed","no migration background","4950","0.506641713778455","0.496179334377237","0.517104093179673","1"
"Married","2011","Not Employed","direct migration background","939","0.655808274138145","0.630255520232811","0.68136102804348","1"
"Married","2011","Not Employed","indirect migration background","141","0.17168690727789","0.138364881854716","0.205008932701064","1"
"Married","2011","Employed","no migration background","9222","0.499251637447243","0.491339555550308","0.507163719344178","1"
"Married","2011","Employed","direct migration background","1452","0.690715120276307","0.670105340274351","0.711324900278263","1"
"Married","2011","Employed","indirect migration background","411","0.28122552875478","0.251933632024666","0.310517425484894","1"
"Married, but separated","2011","Not Employed","no migration background","164","0.016405797974007","0.0137474891116296","0.0190641068363845","2"
"Married, but separated","2011","Not Employed","direct migration background","37","0.0384829029482623","0.0281371650484884","0.0488286408480362","2"
"Married, but separated","2011","Not Employed","indirect migration background","8","","","","2"
"Married, but separated","2011","Employed","no migration background","431","0.0259651855743545","0.0234486434094162","0.0284817277392928","2"
"Married, but separated","2011","Employed","direct migration background","63","0.0296200001741984","0.0220602407204106","0.0371797596279862","2"
"Married, but separated","2011","Employed","indirect migration background","18","","","","2"
"Single","2011","Not Employed","no migration background","1865","0.193351890125549","0.18508741930334","0.201616360947759","3"
"Single","2011","Not Employed","direct migration background","166","0.125134931564738","0.10733948577384","0.142930377355637","3"
"Single","2011","Not Employed","indirect migration background","325","0.774612694453362","0.737691769676787","0.811533619229937","3"
"Single","2011","Employed","no migration background","3859","0.348087998810633","0.340549927020589","0.355626070600677","3"
"Single","2011","Employed","indirect migration background","396","0.642812812559648","0.611594171118039","0.674031454001258","3"
"Single","2011","Employed","direct migration background","245","0.176633632782238","0.159628587528422","0.193638678036053","3"
"Widowed","2011","Not Employed","direct migration background","107","0.123448228990263","0.105756092906594","0.141140365073932","5"
"Widowed","2011","Not Employed","no migration background","1168","0.203977562882752","0.195545135043817","0.212409990721687","5"
"Widowed","2011","Not Employed","indirect migration background","7","","","","5"
"Widowed","2011","Employed","no migration background","267","0.0198930817255279","0.0176835053551037","0.0221026580959521","5"
"Widowed","2011","Employed","direct migration background","21","","","","5"
"Widowed","2011","Employed","indirect migration background","3","","","","5"
"Divorced","2012","Not Employed","direct migration background","69","0.0548945886579894","0.0418486739171917","0.0679405033987872","4"
"Divorced","2012","Not Employed","no migration background","640","0.083302705631363","0.0775003176829376","0.0891050935797884","4"
"Divorced","2012","Not Employed","indirect migration background","12","","","","4"
"Divorced","2012","Employed","no migration background","1628","0.106261692852248","0.101336562554576","0.111186823149921","4"
"Divorced","2012","Employed","direct migration background","156","0.0934810042122639","0.0803569707811984","0.106605037643329","4"
"Divorced","2012","Employed","indirect migration background","80","0.0498259963876544","0.0358867358731951","0.0637652569021136","4"
"Married","2012","Not Employed","no migration background","4921","0.518129037701022","0.507637272124611","0.528620803277433","1"
"Married","2012","Not Employed","direct migration background","821","0.671701572492892","0.64480529187506","0.698597853110724","1"
"Married","2012","Not Employed","indirect migration background","114","0.162452872541115","0.127709460482886","0.197196284599344","1"
"Married","2012","Employed","no migration background","8858","0.503696495879047","0.495705842199832","0.511687149558261","1"
"Married","2012","Employed","direct migration background","1412","0.677206238778611","0.656127713144031","0.698284764413192","1"
"Married","2012","Employed","indirect migration background","436","0.32664349350953","0.296598666829809","0.35668832018925","1"
"Married, but separated","2012","Not Employed","no migration background","154","0.015649012805979","0.0130429630839335","0.0182550625280245","2"
"Married, but separated","2012","Not Employed","direct migration background","39","0.0435901156169628","0.0318955072692447","0.0552847239646808","2"
"Married, but separated","2012","Employed","no migration background","422","0.025128456748714","0.0226270703829712","0.0276298431144567","2"
"Married, but separated","2012","Not Employed","indirect migration background","7","","","","2"
"Married, but separated","2012","Employed","direct migration background","70","0.0310427208238411","0.0232237535869402","0.0388616880607421","2"
"Married, but separated","2012","Employed","indirect migration background","21","","","","2"
"Single","2012","Not Employed","no migration background","1859","0.192484929248769","0.184206691061491","0.200763167436048","3"
"Single","2012","Not Employed","direct migration background","146","0.112305045138408","0.0942207680517091","0.130389322225106","3"
"Single","2012","Employed","no migration background","3862","0.345527518242809","0.337927560304881","0.353127476180738","3"
"Single","2012","Not Employed","indirect migration background","292","0.773177336958908","0.733732794461802","0.812621879456015","3"
"Single","2012","Employed","indirect migration background","396","0.605381593941992","0.57406940406178","0.636693783822205","3"
"Single","2012","Employed","direct migration background","230","0.180606985313279","0.163263731125001","0.197950239501558","3"
"Widowed","2012","Not Employed","no migration background","1139","0.190434314612867","0.182189841928337","0.198678787297398","5"
"Widowed","2012","Not Employed","direct migration background","96","0.117508678093749","0.0990644775548244","0.135952878632673","5"
"Widowed","2012","Not Employed","indirect migration background","8","","","","5"
"Widowed","2012","Employed","no migration background","270","0.019385836277182","0.0171823237488807","0.0215893488054833","5"
"Widowed","2012","Employed","direct migration background","22","","","","5"
"Widowed","2012","Employed","indirect migration background","3","","","","5"
"Divorced","2013","Not Employed","no migration background","623","0.0834689194922012","0.0775228316883356","0.0894150072960667","4"
"Divorced","2013","Not Employed","direct migration background","304","0.0751913803415852","0.0676290939482996","0.0827536667348707","4"
"Divorced","2013","Not Employed","indirect migration background","38","0.0287899420119723","0.0198268187664038","0.0377530652575409","4"
"Divorced","2013","Employed","no migration background","1590","0.107720536308909","0.102629735773191","0.112811336844627","4"
"Divorced","2013","Employed","direct migration background","153","0.101983059117044","0.0877432347166513","0.116222883517437","4"
"Divorced","2013","Employed","indirect migration background","67","0.0408509688619875","0.0278317228078018","0.0538702149161731","4"
"Married","2013","Not Employed","no migration background","4615","0.509367238685526","0.498620192872178","0.520114284498874","1"
"Married","2013","Not Employed","direct migration background","3206","0.650754736307618","0.637083207284155","0.664426265331081","1"
"Married","2013","Not Employed","indirect migration background","407","0.218886674154453","0.196722626660686","0.241050721648219","1"
"Married","2013","Employed","no migration background","8274","0.504882258511796","0.496672399894833","0.513092117128759","1"
"Married","2013","Employed","direct migration background","1284","0.633676296245339","0.611005613827619","0.65634697866306","1"
"Married","2013","Employed","indirect migration background","407","0.36438072300988","0.332727507493447","0.396033938526314","1"
"Married, but separated","2013","Not Employed","no migration background","154","0.0180783248205437","0.0152140621706706","0.0209425874704168","2"
"Married, but separated","2013","Not Employed","direct migration background","111","0.0331032514175641","0.0279726469672364","0.0382338558678917","2"
"Married, but separated","2013","Not Employed","indirect migration background","12","","","","2"
"Married, but separated","2013","Employed","no migration background","431","0.0255042313980682","0.022915526903494","0.0280929358926425","2"
"Married, but separated","2013","Employed","direct migration background","65","0.0326125606338345","0.0242547789364165","0.0409703423312525","2"
"Married, but separated","2013","Employed","indirect migration background","19","","","","2"
"Single","2013","Not Employed","no migration background","1837","0.196326744060469","0.187787394064029","0.204866094056908","3"
"Single","2013","Not Employed","direct migration background","899","0.176709285279499","0.165770994829853","0.187647575729145","3"
"Single","2013","Not Employed","indirect migration background","870","0.727553604420105","0.70368893520667","0.75141827363354","3"
"Single","2013","Employed","no migration background","3687","0.340523559376017","0.332742125995898","0.348304992756136","3"
"Single","2013","Employed","direct migration background","211","0.21283624999121","0.193576364813015","0.232096135169405","3"
"Single","2013","Employed","indirect migration background","392","0.579041150579295","0.546568619259424","0.611513681899166","3"
"Widowed","2013","Not Employed","no migration background","1083","0.19275877294126","0.184278612535451","0.20123893334707","5"
"Widowed","2013","Not Employed","direct migration background","151","0.0642413466537334","0.0572100988936121","0.0712725944138547","5"
"Widowed","2013","Not Employed","indirect migration background","10","","","","5"
"Widowed","2013","Employed","no migration background","265","0.0213694144052095","0.0189948055561677","0.0237440232542513","5"
"Widowed","2013","Employed","direct migration background","22","","","","5"
"Widowed","2013","Employed","indirect migration background","3","","","","5"
"Divorced","2014","Not Employed","no migration background","557","0.0899880909438727","0.0835211710153531","0.0964550108723923","4"
"Divorced","2014","Not Employed","indirect migration background","13","","","","4"
"Divorced","2014","Not Employed","direct migration background","125","0.0816915406274175","0.0688736626685262","0.0945094185863087","4"
"Divorced","2014","Employed","no migration background","1445","0.106802451744066","0.101510988055636","0.112093915432496","4"
"Divorced","2014","Employed","direct migration background","250","0.0908987607069025","0.081246098014849","0.100551423398956","4"
"Divorced","2014","Employed","indirect migration background","75","0.0420527531432308","0.0310444430150611","0.0530610632714005","4"
"Married","2014","Not Employed","no migration background","4140","0.504960768369263","0.493662027343323","0.516259509395203","1"
"Married","2014","Not Employed","direct migration background","1151","0.640986953763871","0.618537126331207","0.663436781196535","1"
"Married","2014","Not Employed","indirect migration background","147","0.157727475581635","0.129707264285662","0.185747686877609","1"
"Married","2014","Employed","no migration background","7629","0.502194309034204","0.493628324816448","0.51076029325196","1"
"Married","2014","Employed","direct migration background","2444","0.629062210579348","0.612841892652565","0.64528252850613","1"
"Married","2014","Employed","indirect migration background","546","0.30815971684541","0.282835064132127","0.333484369558693","1"
"Married, but separated","2014","Not Employed","no migration background","144","0.0192355847776504","0.016131622223086","0.0223395473322148","2"
"Married, but separated","2014","Not Employed","direct migration background","35","0.0248839704177222","0.017594075257496","0.0321738655779484","2"
"Married, but separated","2014","Not Employed","indirect migration background","11","","","","2"
"Married, but separated","2014","Employed","no migration background","354","0.0260483636025779","0.0233195720222165","0.0287771551829392","2"
"Married, but separated","2014","Employed","direct migration background","97","0.039650609844695","0.0330981918795996","0.0462030278097905","2"
"Married, but separated","2014","Employed","indirect migration background","18","","","","2"
"Single","2014","Not Employed","no migration background","1634","0.186856150336619","0.178047308428397","0.195664992244842","3"
"Single","2014","Not Employed","direct migration background","344","0.162674359347046","0.145402462156464","0.179946256537629","3"
"Single","2014","Not Employed","indirect migration background","470","0.77746208876019","0.745485434091504","0.809438743428875","3"
"Single","2014","Employed","no migration background","3410","0.342957078437908","0.3348245010663","0.351089655809516","3"
"Single","2014","Employed","indirect migration background","633","0.629899774426899","0.603417941352842","0.656381607500957","3"
"Single","2014","Employed","direct migration background","566","0.221691096801694","0.207743090032526","0.235639103570862","3"
"Widowed","2014","Not Employed","no migration background","1047","0.198959405572594","0.189937652700006","0.207981158445183","5"
"Widowed","2014","Not Employed","direct migration background","99","0.0897631758439436","0.0763861488976157","0.103140202790271","5"
"Widowed","2014","Not Employed","indirect migration background","9","","","","5"
"Widowed","2014","Employed","no migration background","250","0.0219977971812448","0.0194849217446329","0.0245106726178566","5"
"Widowed","2014","Employed","direct migration background","50","0.0186973220673606","0.0141489789372313","0.0232456651974899","5"
"Widowed","2014","Employed","indirect migration background","5","","","","5"
"Divorced","2015","Not Employed","direct migration background","125","0.0691611032097471","0.0600635205141146","0.0782586859053796","4"
"Divorced","2015","Not Employed","no migration background","538","0.0919871948342856","0.0853074000428599","0.0986669896257113","4"
"Divorced","2015","Not Employed","indirect migration background","13","","","","4"
"Divorced","2015","Employed","no migration background","1399","0.114972884824636","0.109365587398001","0.12058018225127","4"
"Divorced","2015","Employed","direct migration background","216","0.0928388738646232","0.0824211162026595","0.103256631526587","4"
"Divorced","2015","Employed","indirect migration background","62","0.0328879249291799","0.0227165472339489","0.0430593026244109","4"
"Married","2015","Not Employed","no migration background","3904","0.490880146912794","0.479325645848463","0.502434647977124","1"
"Married","2015","Not Employed","indirect migration background","152","0.176455305786214","0.146327224064362","0.206583387508066","1"
"Married","2015","Employed","no migration background","7208","0.495558992187963","0.486770174349366","0.504347810026559","1"
"Married","2015","Not Employed","direct migration background","1813","0.590783219640638","0.573153370860943","0.608413068420333","1"
"Married","2015","Employed","direct migration background","2167","0.63434263621643","0.61705378183863","0.65163149059423","1"
"Married","2015","Employed","indirect migration background","488","0.291170403648155","0.265260387847447","0.317080419448863","1"
"Married, but separated","2015","Not Employed","no migration background","131","0.0170069074973973","0.0140184894228887","0.0199953255719058","2"
"Married, but separated","2015","Not Employed","direct migration background","107","0.0424481159530916","0.0352192834578822","0.049676948448301","2"
"Married, but separated","2015","Not Employed","indirect migration background","10","","","","2"
"Married, but separated","2015","Employed","no migration background","315","0.0247923293858317","0.0220590450579169","0.0275256137137465","2"
"Married, but separated","2015","Employed","indirect migration background","26","","","","2"
"Married, but separated","2015","Employed","direct migration background","94","0.0411474398479933","0.0340170310628269","0.0482778486331597","2"
"Single","2015","Not Employed","direct migration background","857","0.227712532897838","0.212676240758487","0.24274882503719","3"
"Single","2015","Not Employed","no migration background","1588","0.196594036409605","0.187408465756721","0.205779607062489","3"
"Single","2015","Not Employed","indirect migration background","433","0.747856064519288","0.713536338941364","0.782175790097211","3"
"Single","2015","Employed","no migration background","3288","0.3442170063696","0.335865326731283","0.352568686007916","3"
"Single","2015","Employed","indirect migration background","597","0.64722540624395","0.619973331537419","0.674477480950481","3"
"Single","2015","Employed","direct migration background","458","0.205178335678293","0.190681684051142","0.219674987305444","3"
"Widowed","2015","Not Employed","no migration background","1030","0.203531714345918","0.194225913890721","0.212837514801116","5"
"Widowed","2015","Not Employed","direct migration background","86","0.0698950282986844","0.0607529082498235","0.0790371483475453","5"
"Widowed","2015","Not Employed","indirect migration background","7","","","","5"
