"pgfamstd","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Married, but separated","2001","inadequately","Male","2","","","","2"
"Married, but separated","2001","inadequately","Female","6","","","","2"
"Married, but separated","2001","general elemantary","Male","14","","","","2"
"Married, but separated","2001","general elemantary","Female","45","0.0222320302578333","0.0159156110951467","0.0285484494205199","2"
"Married, but separated","2001","middle vocational","Male","119","0.0204176909971352","0.0167333174500945","0.024102064544176","2"
"Married, but separated","2001","middle vocational","Female","134","0.023111582858954","0.0192917354377751","0.026931430280133","2"
"Married, but separated","2001","vocational + Abi","Male","2","","","","2"
"Married, but separated","2001","vocational + Abi","Female","10","","","","2"
"Single","2001","in school","Male","264","0.998665357961107","0.994269764215463","1.00306095170675","3"
"Single","2001","in school","Female","284","0.995648933915496","0.988007469108835","1.00329039872216","3"
"Single","2001","inadequately","Male","40","0.324681806421807","0.2448006529756","0.404562959868014","3"
"Single","2001","inadequately","Female","20","","","","3"
"Single","2001","general elemantary","Male","495","0.465360660332023","0.434614010441513","0.496107310222534","3"
"Single","2001","general elemantary","Female","428","0.167210805168292","0.151223944616272","0.183197665720311","3"
"Single","2001","middle vocational","Male","1328","0.249446962323295","0.238174476994695","0.260719447651896","3"
"Single","2001","middle vocational","Female","1032","0.177056770644064","0.167352790520657","0.186760750767471","3"
"Single","2001","vocational + Abi","Male","177","0.410678454693294","0.36685036625881","0.454506543127777","3"
"Single","2001","vocational + Abi","Female","177","0.309448275877762","0.272273615535235","0.346622936220288","3"
"Single","2001","higher vocational","Male","104","0.128963192106482","0.107783887528572","0.150142496684392","3"
"Single","2001","higher vocational","Female","118","0.193096142881178","0.164183401271017","0.222008884491339","3"
"Single","2001","higher education","Male","331","0.203150429887169","0.185512860384871","0.220787999389467","3"
"Single","2001","higher education","Female","322","0.246737678262672","0.22533070712486","0.268144649400485","3"
"Widowed","2001","in school","Male","","","","","5"
"Widowed","2001","in school","Female","","","","","5"
"Widowed","2001","inadequately","Male","2","","","","5"
"Widowed","2001","inadequately","Female","24","","","","5"
"Widowed","2001","general elemantary","Male","28","","","","5"
"Widowed","2001","general elemantary","Female","402","0.268888963942824","0.24989386169988","0.287884066185768","5"
"Widowed","2001","middle vocational","Male","198","0.0470029783233748","0.0414892122608808","0.0525167443858688","5"
"Widowed","2001","middle vocational","Female","572","0.136213746925053","0.127493630076768","0.144933863773338","5"
"Widowed","2001","vocational + Abi","Male","4","","","","5"
"Widowed","2001","vocational + Abi","Female","35","0.112808975419351","0.0873679116997425","0.138250039138959","5"
"Widowed","2001","higher vocational","Male","23","","","","5"
"Widowed","2001","higher vocational","Female","46","0.107388166209828","0.0847103561698656","0.130065976249789","5"
"Widowed","2001","higher education","Male","40","0.0246980310315532","0.0178943740395773","0.0315016880235292","5"
"Widowed","2001","higher education","Female","59","0.0466243981649252","0.0361554511786833","0.0570933451511672","5"
"Divorced","2002","general elemantary","Male","32","0.0451338382928772","0.0319673853557502","0.0583002912300042","4"
"Divorced","2002","general elemantary","Female","122","0.0776501338669209","0.0657719584606157","0.0895283092732261","4"
"Divorced","2002","middle vocational","Male","350","0.0732853178901562","0.0664451270546958","0.0801255087256165","4"
"Divorced","2002","middle vocational","Female","444","0.0875496344552391","0.0804128700763734","0.0946863988341048","4"
"Divorced","2002","vocational + Abi","Male","17","","","","4"
"Divorced","2002","vocational + Abi","Female","34","0.06987619295702","0.050686490448673","0.0890658954653669","4"
"Divorced","2002","higher vocational","Male","66","0.0875967154360848","0.0701356521362026","0.105057778735967","4"
"Divorced","2002","higher vocational","Female","67","0.116717396638203","0.0935364065319877","0.139898386744419","4"
"Divorced","2002","higher education","Male","133","0.0643629245919433","0.0549302899442687","0.0737955592396178","4"
"Divorced","2002","higher education","Female","169","0.124358468234082","0.109749453961447","0.138967482506716","4"
"Divorced","2002","in school","Female","","","","","4"
"Divorced","2002","inadequately","Male","5","","","","4"
"Divorced","2002","inadequately","Female","10","","","","4"
"Divorced","2002","in school","Male","","","","","4"
"Married","2002","in school","Male","","","","","1"
"Married","2002","in school","Female","1","","","","1"
"Married","2002","inadequately","Male","74","0.647873337814296","0.561326806012172","0.734419869616421","1"
"Married","2002","inadequately","Female","112","0.601552225350223","0.527520849304502","0.675583601395944","1"
"Married","2002","general elemantary","Male","403","0.427859849650055","0.3964801787003","0.45923952059981","1"
"Married","2002","general elemantary","Female","1000","0.46156493567036","0.439438377847623","0.483691493493097","1"
"Married","2002","middle vocational","Male","3553","0.611997527662958","0.599207284865529","0.624787770460387","1"
"Married","2002","middle vocational","Female","3828","0.577858999081921","0.56538776951516","0.590330228648682","1"
"Married","2002","vocational + Abi","Male","292","0.543182727725178","0.49947662801878","0.586888827431576","1"
"Married","2002","vocational + Abi","Female","403","0.493006709227087","0.455374408989717","0.530639009464457","1"
"Married","2002","higher vocational","Male","792","0.739578894331876","0.712473002589203","0.766684786074549","1"
"Married","2002","higher vocational","Female","491","0.563055983667355","0.527246089761404","0.598865877573305","1"
"Married","2002","higher education","Male","2000","0.677346170330523","0.659376704427622","0.695315636233424","1"
"Married","2002","higher education","Female","1336","0.561159665001693","0.539190348380467","0.583128981622919","1"
"Married, but separated","2002","in school","Male","","","","","2"
"Married, but separated","2002","in school","Female","1","","","","2"
"Married, but separated","2002","inadequately","Male","3","","","","2"
"Married, but separated","2002","inadequately","Female","5","","","","2"
"Married, but separated","2002","general elemantary","Male","15","","","","2"
"Married, but separated","2002","general elemantary","Female","39","0.0215556956852897","0.0151098506270055","0.0280015407435738","2"
"Married, but separated","2002","middle vocational","Male","128","0.022771168495354","0.0188557561779881","0.0266865808127198","2"
"Married, but separated","2002","middle vocational","Female","133","0.0223691318475851","0.018635069346605","0.0261031943485652","2"
"Married, but separated","2002","vocational + Abi","Male","10","","","","2"
"Married, but separated","2002","vocational + Abi","Female","9","","","","2"
"Married, but separated","2002","higher vocational","Male","19","","","","2"
"Married, but separated","2002","higher vocational","Female","19","","","","2"
"Married, but separated","2002","higher education","Male","49","0.0251591126005173","0.0191393974022164","0.0311788277988182","2"
"Married, but separated","2002","higher education","Female","34","0.0207698094299227","0.0144561855155194","0.0270834333443261","2"
"Single","2002","in school","Male","298","1","1","1","3"
"Single","2002","in school","Female","316","0.988679264262488","0.977051410259245","1.00030711826573","3"
"Single","2002","inadequately","Male","33","0.29824424586628","0.215348128840291","0.38114036289227","3"
"Single","2002","inadequately","Female","22","","","","3"
"Single","2002","general elemantary","Male","478","0.463720356521912","0.432092472195742","0.495348240848081","3"
"Single","2002","general elemantary","Female","403","0.176232632852299","0.159321362130045","0.193143903574553","3"
"Single","2002","middle vocational","Male","1360","0.249343017750889","0.23798752254093","0.260698512960848","3"
"Single","2002","middle vocational","Female","1066","0.176425381251862","0.166800362713757","0.186050399789967","3"
"Single","2002","vocational + Abi","Male","176","0.401560546791451","0.358549160008922","0.44457193357398","3"
"Single","2002","vocational + Abi","Female","197","0.318613438331085","0.283541314099245","0.353685562562925","3"
"Single","2002","higher vocational","Male","105","0.123020227929092","0.102733294337738","0.143307161520446","3"
"Single","2002","higher vocational","Female","110","0.183649385510623","0.155695160997979","0.211603610023266","3"
"Single","2002","higher education","Male","367","0.207233449817886","0.191653573556799","0.222813326078972","3"
"Single","2002","higher education","Female","354","0.2431662334666","0.224174179341486","0.262158287591713","3"
"Widowed","2002","in school","Male","","","","","5"
"Widowed","2002","in school","Female","","","","","5"
"Widowed","2002","inadequately","Male","2","","","","5"
"Widowed","2002","inadequately","Female","19","","","","5"
"Widowed","2002","general elemantary","Male","27","","","","5"
"Widowed","2002","general elemantary","Female","386","0.262996601925131","0.243455880246728","0.282537323603533","5"
"Widowed","2002","middle vocational","Male","185","0.0426029682006431","0.0373020307975905","0.0479039056036957","5"
"Widowed","2002","middle vocational","Female","554","0.135796853363393","0.127146729218708","0.144446977508078","5"
"Widowed","2002","vocational + Abi","Male","4","","","","5"
"Widowed","2002","vocational + Abi","Female","35","0.10867946338259","0.0852520714448808","0.132106855320299","5"
"Widowed","2002","higher vocational","Male","25","","","","5"
"Widowed","2002","higher vocational","Female","50","0.106320726144653","0.0840664149321793","0.128575037357127","5"
"Widowed","2002","higher education","Male","51","0.0258983426591306","0.0197931475939725","0.0320035377242888","5"
"Widowed","2002","higher education","Female","67","0.0505458238677025","0.0408474326314131","0.0602442151039919","5"
"Divorced","2003","higher education","Male","130","0.0625803404698683","0.0530091374822387","0.0721515434574978","4"
"Divorced","2003","higher education","Female","153","0.121562960507454","0.10685390189862","0.136272019116289","4"
"Divorced","2003","general elemantary","Male","39","0.0577286073052697","0.0426413501182048","0.0728158644923347","4"
"Divorced","2003","general elemantary","Female","111","0.075305161181354","0.0632215443798278","0.0873887779828802","4"
"Divorced","2003","middle vocational","Male","347","0.0770825319680262","0.0699193344131976","0.0842457295228547","4"
"Divorced","2003","middle vocational","Female","443","0.0889153542321803","0.0815822291111536","0.0962484793532069","4"
"Divorced","2003","vocational + Abi","Male","20","","","","4"
"Divorced","2003","vocational + Abi","Female","35","0.079926401290536","0.0594840354099838","0.100368767171088","4"
"Divorced","2003","higher vocational","Male","61","0.0784806457563892","0.0616003793057927","0.0953609122069856","4"
"Divorced","2003","higher vocational","Female","71","0.131335748851685","0.106525818445074","0.156145679258295","4"
"Divorced","2003","in school","Female","1","","","","4"
"Divorced","2003","inadequately","Male","4","","","","4"
"Divorced","2003","inadequately","Female","14","","","","4"
"Divorced","2003","in school","Male","1","","","","4"
"Married","2003","in school","Male","1","","","","1"
"Married","2003","in school","Female","","","","","1"
"Married","2003","inadequately","Male","65","0.603375130544958","0.511956350299915","0.69479391079","1"
"Married","2003","inadequately","Female","103","0.592515316953982","0.516615524527984","0.66841510937998","1"
"Married","2003","general elemantary","Male","378","0.405147385833389","0.373390496312299","0.436904275354478","1"
"Married","2003","general elemantary","Female","931","0.461984245010672","0.439154743130132","0.484813746891212","1"
"Married","2003","middle vocational","Male","3348","0.603786011945703","0.590650290338162","0.616921733553244","1"
"Married","2003","middle vocational","Female","3617","0.575865911096594","0.563132826485963","0.588598995707225","1"
"Married","2003","vocational + Abi","Male","286","0.541810429762779","0.497513233761226","0.586107625764333","1"
"Married","2003","vocational + Abi","Female","391","0.506582669094108","0.468894320619234","0.544271017568983","1"
"Married","2003","higher vocational","Male","750","0.717689295369282","0.689435441770936","0.745943148967629","1"
"Married","2003","higher vocational","Female","466","0.550899153879766","0.514363567369624","0.587434740389908","1"
"Married","2003","higher education","Male","1884","0.668960807874458","0.650364763170174","0.687556852578743","1"
"Married","2003","higher education","Female","1274","0.541163526308595","0.518733894204333","0.563593158412856","1"
"Married, but separated","2003","in school","Male","","","","","2"
"Married, but separated","2003","in school","Female","","","","","2"
"Married, but separated","2003","inadequately","Male","2","","","","2"
"Married, but separated","2003","inadequately","Female","3","","","","2"
"Married, but separated","2003","general elemantary","Male","12","","","","2"
"Married, but separated","2003","general elemantary","Female","41","0.0207333670360163","0.0142085137214366","0.0272582203505961","2"
"Married, but separated","2003","middle vocational","Male","126","0.0249652318457206","0.0207751224388185","0.0291553412526228","2"
"Married, but separated","2003","middle vocational","Female","139","0.0237952468983013","0.01986846376891","0.0277220300276926","2"
"Married, but separated","2003","vocational + Abi","Male","10","","","","2"
"Married, but separated","2003","vocational + Abi","Female","9","","","","2"
"Married, but separated","2003","higher vocational","Male","28","","","","2"
"Married, but separated","2003","higher vocational","Female","13","","","","2"
"Married, but separated","2003","higher education","Male","55","0.0273513764397369","0.0209060024947134","0.0337967503847604","2"
"Married, but separated","2003","higher education","Female","41","0.024154634794344","0.0172439726031949","0.0310652969854931","2"
"Single","2003","in school","Male","300","0.991916185454303","0.981816908577182","1.00201546233142","3"
"Single","2003","in school","Female","314","0.988143762957922","0.976190779518367","1.00009674639748","3"
"Single","2003","inadequately","Male","37","0.358607527700548","0.268983722584623","0.448231332816473","3"
"Single","2003","inadequately","Female","22","","","","3"
"Single","2003","general elemantary","Male","460","0.484484267835672","0.452155619157578","0.516812916513765","3"
"Single","2003","general elemantary","Female","384","0.178367590774884","0.160837582934826","0.195897598614941","3"
"Single","2003","middle vocational","Male","1318","0.250312213483086","0.238678221823686","0.261946205142487","3"
"Single","2003","middle vocational","Female","1041","0.174664724032264","0.164882465087563","0.184446982976965","3"
"Single","2003","vocational + Abi","Male","166","0.373246947878392","0.330246169433511","0.416247726323273","3"
"Single","2003","vocational + Abi","Female","208","0.300805043258827","0.266233684954847","0.335376401562806","3"
"Single","2003","higher vocational","Male","109","0.130846950553231","0.109679150962066","0.152014750144397","3"
"Single","2003","higher vocational","Female","111","0.187105563428949","0.158459264445569","0.215751862412329","3"
"Single","2003","higher education","Male","339","0.214500070921604","0.198279455313974","0.230720686529235","3"
"Single","2003","higher education","Female","357","0.262352603401047","0.242551197759312","0.282154009042783","3"
"Widowed","2003","in school","Male","","","","","5"
"Widowed","2003","in school","Female","","","","","5"
"Widowed","2003","inadequately","Male","2","","","","5"
"Widowed","2003","inadequately","Female","19","","","","5"
"Widowed","2003","general elemantary","Male","29","","","","5"
"Widowed","2003","general elemantary","Female","365","0.263609635997073","0.243434333940105","0.283784938054042","5"
"Widowed","2003","middle vocational","Male","187","0.043854010757464","0.0383546238779707","0.0493533976369573","5"
"Widowed","2003","middle vocational","Female","547","0.13675876374066","0.127906282360159","0.145611245121161","5"
"Widowed","2003","vocational + Abi","Male","4","","","","5"
"Widowed","2003","vocational + Abi","Female","33","0.103171258093134","0.0802410040966572","0.126101512089611","5"
"Widowed","2003","higher vocational","Male","27","","","","5"
"Widowed","2003","higher vocational","Female","51","0.11099406422919","0.0879207329487297","0.13406739550965","5"
"Widowed","2003","higher education","Male","52","0.0266074042943321","0.02024786271688","0.0329669458717842","5"
"Widowed","2003","higher education","Female","71","0.0507662749885595","0.0408852237048436","0.0606473262722755","5"
"Divorced","2004","in school","Male","1","","","","4"
"Divorced","2004","in school","Female","","","","","4"
"Divorced","2004","inadequately","Male","3","","","","4"
"Divorced","2004","inadequately","Female","13","","","","4"
"Divorced","2004","general elemantary","Male","38","0.0498624082342888","0.035169283032588","0.0645555334359895","4"
"Divorced","2004","general elemantary","Female","118","0.0842999496964388","0.0712565838957008","0.0973433154971769","4"
"Divorced","2004","middle vocational","Male","346","0.0763975098960391","0.0691532324082147","0.0836417873838634","4"
"Divorced","2004","middle vocational","Female","448","0.0936714178795757","0.0860584145702664","0.101284421188885","4"
"Divorced","2004","vocational + Abi","Male","22","","","","4"
"Divorced","2004","vocational + Abi","Female","40","0.0899631429426103","0.0684256551266513","0.111500630758569","4"
"Divorced","2004","higher vocational","Male","59","0.0821653439780223","0.0645630670024521","0.0997676209535925","4"
"Divorced","2004","higher vocational","Female","68","0.122194102956797","0.0980526861154669","0.146335519798128","4"
"Divorced","2004","higher education","Male","128","0.0717327332091526","0.061449602303449","0.0820158641148562","4"
"Divorced","2004","higher education","Female","157","0.123237727963911","0.108367120051371","0.138108335876451","4"
"Married","2004","in school","Male","","","","","1"
"Married","2004","in school","Female","","","","","1"
"Married","2004","inadequately","Male","61","0.584807065046936","0.489645678471283","0.679968451622589","1"
"Married","2004","inadequately","Female","95","0.572675825193786","0.494290361445739","0.651061288941834","1"
"Married","2004","general elemantary","Male","342","0.395603174132117","0.362594713221666","0.428611635042567","1"
"Married","2004","general elemantary","Female","877","0.444714272894963","0.42138516203641","0.468043383753515","1"
"Married","2004","middle vocational","Male","3217","0.597163603595763","0.58378767492024","0.610539532271285","1"
"Married","2004","middle vocational","Female","3483","0.56650388675118","0.553555857127709","0.57945191637465","1"
"Married","2004","vocational + Abi","Male","277","0.522527594849139","0.478165467488277","0.566889722210002","1"
"Married","2004","vocational + Abi","Female","388","0.491411927375568","0.45378149779132","0.529042356959815","1"
"Married","2004","higher vocational","Male","727","0.73292866815425","0.704569938250104","0.761287398058396","1"
"Married","2004","higher vocational","Female","463","0.550512165874136","0.513844706844549","0.587179624903724","1"
"Married","2004","higher education","Male","1827","0.648481993575441","0.629455756415609","0.667508230735274","1"
"Married","2004","higher education","Female","1250","0.538129219949014","0.515575432365288","0.560683007532741","1"
"Married, but separated","2004","in school","Male","","","","","2"
"Married, but separated","2004","in school","Female","","","","","2"
"Married, but separated","2004","inadequately","Male","2","","","","2"
"Married, but separated","2004","inadequately","Female","4","","","","2"
"Married, but separated","2004","general elemantary","Male","12","","","","2"
"Married, but separated","2004","general elemantary","Female","37","0.0209454147989594","0.0142226590456796","0.0276681705522393","2"
"Married, but separated","2004","middle vocational","Male","118","0.0274597955739862","0.0230030754693523","0.03191651567862","2"
"Married, but separated","2004","middle vocational","Female","130","0.025497804037908","0.0213791773053651","0.0296164307704508","2"
"Married, but separated","2004","vocational + Abi","Male","8","","","","2"
"Married, but separated","2004","vocational + Abi","Female","10","","","","2"
"Married, but separated","2004","higher vocational","Male","24","","","","2"
"Married, but separated","2004","higher vocational","Female","14","","","","2"
"Married, but separated","2004","higher education","Male","65","0.0366481247513692","0.0291604234894472","0.0441358260132913","2"
"Married, but separated","2004","higher education","Female","40","0.0204651725649721","0.0140599591993546","0.0268703859305895","2"
"Single","2004","higher vocational","Male","103","0.129295990248083","0.10778947302741","0.150802507468756","3"
"Single","2004","higher vocational","Female","111","0.198323074772026","0.168931375232135","0.227714774311918","3"
"Single","2004","higher education","Male","345","0.214134129089892","0.197786780757516","0.230481477422268","3"
"Single","2004","higher education","Female","356","0.266401849322694","0.246402600382796","0.286401098262593","3"
"Single","2004","in school","Male","307","0.996004552485237","0.988959469558039","1.00304963541243","3"
"Single","2004","in school","Female","327","1","1","1","3"
"Single","2004","inadequately","Male","35","0.384019409677379","0.290092598048884","0.477946221305875","3"
"Single","2004","inadequately","Female","22","","","","3"
"Single","2004","general elemantary","Male","425","0.505914464516637","0.472164453268924","0.53966447576435","3"
"Single","2004","general elemantary","Female","356","0.182104684155097","0.163986744182448","0.200222624127746","3"
"Single","2004","middle vocational","Male","1307","0.257152347860938","0.24523284746051","0.269071848261365","3"
"Single","2004","middle vocational","Female","1036","0.178770660061969","0.16875937140231","0.188781948721628","3"
"Single","2004","vocational + Abi","Male","177","0.382045833689501","0.338891990739316","0.425199676639685","3"
"Single","2004","vocational + Abi","Female","209","0.304903174349008","0.270250491038074","0.339555857659941","3"
"Widowed","2004","in school","Male","","","","","5"
"Widowed","2004","in school","Female","","","","","5"
"Widowed","2004","inadequately","Male","2","","","","5"
"Widowed","2004","inadequately","Female","19","","","","5"
"Widowed","2004","general elemantary","Male","26","","","","5"
"Widowed","2004","general elemantary","Female","355","0.267935678454542","0.247144012345575","0.288727344563509","5"
"Widowed","2004","middle vocational","Male","177","0.0418267430732748","0.0363671286165575","0.047286357529992","5"
"Widowed","2004","middle vocational","Female","530","0.135556231269368","0.126612108526733","0.144500354012003","5"
"Widowed","2004","vocational + Abi","Male","3","","","","5"
"Widowed","2004","vocational + Abi","Female","31","0.100945995995318","0.0782697749100153","0.123622217080621","5"
"Widowed","2004","higher vocational","Male","22","","","","5"
"Widowed","2004","higher vocational","Female","51","0.103628665607975","0.081162843439386","0.126094487776563","5"
"Widowed","2004","higher education","Male","54","0.0290030193741447","0.022315566988054","0.0356904717602355","5"
"Widowed","2004","higher education","Female","74","0.0517660301994082","0.0417430668991394","0.061788993499677","5"
"Divorced","2005","higher vocational","Male","61","0.0752481412869516","0.0579852965544932","0.0925109860194101","4"
"Divorced","2005","higher education","Female","160","0.119388835452596","0.104649349153419","0.134128321751772","4"
"Divorced","2005","higher vocational","Female","67","0.137658820119469","0.11149190288568","0.163825737353258","4"
"Divorced","2005","higher education","Male","118","0.0710344646340245","0.0605566555389058","0.0815122737291432","4"
"Divorced","2005","in school","Male","1","","","","4"
"Divorced","2005","in school","Female","","","","","4"
"Divorced","2005","inadequately","Male","3","","","","4"
"Divorced","2005","inadequately","Female","13","","","","4"
"Divorced","2005","general elemantary","Male","33","0.0505638082835769","0.0352169320997726","0.0659106844673812","4"
"Divorced","2005","general elemantary","Female","112","0.0884357677377606","0.0746182420913354","0.102253293384186","4"
"Divorced","2005","middle vocational","Male","343","0.0817937111732571","0.0741157449582176","0.0894716773882965","4"
"Divorced","2005","middle vocational","Female","444","0.0997027634988382","0.0916850549913741","0.107720472006302","4"
"Divorced","2005","vocational + Abi","Male","23","","","","4"
"Divorced","2005","vocational + Abi","Female","41","0.0946243707105153","0.0724116847715682","0.116837056649462","4"
"Married","2005","in school","Male","1","","","","1"
"Married","2005","in school","Female","","","","","1"
"Married","2005","inadequately","Male","62","0.559147644168918","0.463265152507688","0.655030135830148","1"
"Married","2005","inadequately","Female","87","0.561756141173181","0.480433419270831","0.64307886307553","1"
"Married","2005","general elemantary","Male","311","0.362006505935074","0.328345001435358","0.39566801043479","1"
"Married","2005","general elemantary","Female","801","0.442626029648861","0.418453924061779","0.466798135235943","1"
"Married","2005","middle vocational","Male","3039","0.584397108952851","0.570589788073345","0.598204429832356","1"
"Married","2005","middle vocational","Female","3272","0.556671869553796","0.54337755381832","0.569966185289271","1"
"Married","2005","vocational + Abi","Male","267","0.529850970563386","0.484632090336877","0.575069850789894","1"
"Married","2005","vocational + Abi","Female","376","0.488113211129893","0.450178881316841","0.526047540942946","1"
"Married","2005","higher vocational","Male","698","0.756035789481931","0.727930626575255","0.784140952388606","1"
"Married","2005","higher vocational","Female","437","0.541912653244444","0.504072771527977","0.579752534960911","1"
"Married","2005","higher education","Male","1728","0.638819938901349","0.619227556911192","0.658412320891505","1"
"Married","2005","higher education","Female","1208","0.534856926623421","0.512183326272191","0.557530526974651","1"
"Married, but separated","2005","general elemantary","Female","43","0.029329862231824","0.0211185321183926","0.0375411923452554","2"
"Married, but separated","2005","middle vocational","Male","113","0.0277438789339263","0.0231424783648818","0.0323452795029707","2"
"Married, but separated","2005","middle vocational","Female","125","0.0226854192139837","0.0187007314141182","0.0266701070138493","2"
"Married, but separated","2005","vocational + Abi","Male","11","","","","2"
"Married, but separated","2005","vocational + Abi","Female","13","","","","2"
"Married, but separated","2005","higher vocational","Male","15","","","","2"
"Married, but separated","2005","higher vocational","Female","13","","","","2"
"Married, but separated","2005","higher education","Male","61","0.0354363060952713","0.0278953605908727","0.0429772515996699","2"
"Married, but separated","2005","higher education","Female","53","0.0315016885868188","0.023561610984444","0.0394417661891936","2"
"Married, but separated","2005","in school","Male","","","","","2"
"Married, but separated","2005","in school","Female","","","","","2"
"Married, but separated","2005","inadequately","Male","4","","","","2"
"Married, but separated","2005","inadequately","Female","4","","","","2"
"Married, but separated","2005","general elemantary","Male","11","","","","2"
"Single","2005","general elemantary","Female","334","0.185903275636087","0.166970940187894","0.20483561108428","3"
"Single","2005","middle vocational","Male","1230","0.267163533196006","0.254766772043448","0.279560294348565","3"
"Single","2005","middle vocational","Female","995","0.184850065073579","0.174462057455808","0.195238072691351","3"
"Single","2005","higher vocational","Female","98","0.186219211228722","0.156654275830865","0.215784146626579","3"
"Single","2005","higher education","Male","342","0.222153169638949","0.205197715568527","0.239108623709371","3"
"Single","2005","higher education","Female","363","0.261778949683296","0.24179556866552","0.281762330701071","3"
"Single","2005","vocational + Abi","Male","165","0.385629082537892","0.341530423992751","0.429727741083034","3"
"Single","2005","vocational + Abi","Female","207","0.308123965036918","0.273084129674529","0.343163800399307","3"
"Single","2005","higher vocational","Male","100","0.125285194198333","0.103621376941427","0.14694901145524","3"
"Single","2005","in school","Male","308","0.992391323553776","0.982718276917878","1.00206437018967","3"
"Single","2005","in school","Female","339","1","1","1","3"
"Single","2005","inadequately","Male","33","0.393733035543192","0.299378591875975","0.48808747921041","3"
"Single","2005","inadequately","Female","22","","","","3"
"Single","2005","general elemantary","Male","401","0.543179625393491","0.508288765054771","0.57807048573221","3"
"Widowed","2005","in school","Male","","","","","5"
"Widowed","2005","in school","Female","","","","","5"
"Widowed","2005","inadequately","Male","1","","","","5"
"Widowed","2005","inadequately","Female","17","","","","5"
"Widowed","2005","general elemantary","Male","27","","","","5"
"Widowed","2005","general elemantary","Female","332","0.253705064745467","0.232529135274971","0.274880994215963","5"
"Widowed","2005","middle vocational","Male","169","0.0389017677439594","0.0334844455481726","0.0443190899397461","5"
"Widowed","2005","middle vocational","Female","528","0.136089882659803","0.126913935451449","0.145265829868157","5"
"Widowed","2005","vocational + Abi","Male","2","","","","5"
"Widowed","2005","vocational + Abi","Female","30","0.0916864352466582","0.0697858551767477","0.113587015316569","5"
"Widowed","2005","higher vocational","Male","23","","","","5"
"Widowed","2005","higher vocational","Female","51","0.106490128464828","0.0830632011876792","0.129917055741978","5"
"Widowed","2005","higher education","Male","60","0.0325561207304063","0.0253173413542104","0.0397949001066022","5"
"Widowed","2005","higher education","Female","75","0.052473599653869","0.0423374156785658","0.0626097836291723","5"
"Divorced","2006","in school","Male","1","","","","4"
"Divorced","2006","in school","Female","","","","","4"
"Divorced","2006","inadequately","Male","3","","","","4"
"Divorced","2006","inadequately","Female","12","","","","4"
"Divorced","2006","general elemantary","Male","29","","","","4"
"Divorced","2006","general elemantary","Female","121","0.0863022356601842","0.0730851456164174","0.099519325703951","4"
"Divorced","2006","middle vocational","Male","402","0.0923238864905341","0.0845126787140905","0.100135094266978","4"
"Divorced","2006","middle vocational","Female","488","0.0986349177795074","0.0909698916794767","0.106299943879538","4"
"Divorced","2006","vocational + Abi","Male","23","","","","4"
"Divorced","2006","vocational + Abi","Female","52","0.0994144782690305","0.0777679944918314","0.12106096204623","4"
"Divorced","2006","higher vocational","Male","67","0.0808734255771418","0.0634720802498182","0.0982747709044654","4"
"Divorced","2006","higher vocational","Female","69","0.12907021635765","0.104443149776838","0.153697282938463","4"
"Divorced","2006","higher education","Male","143","0.0753975158321739","0.0651536518675643","0.0856413797967834","4"
"Divorced","2006","higher education","Female","184","0.121785256770125","0.107548241968422","0.136022271571828","4"
"Married","2006","in school","Male","1","","","","1"
"Married","2006","in school","Female","2","","","","1"
"Married","2006","inadequately","Male","56","0.523940983166173","0.425562057237121","0.622319909095225","1"
"Married","2006","inadequately","Female","82","0.521522516593834","0.439933043317319","0.603111989870349","1"
"Married","2006","general elemantary","Male","326","0.381058100339258","0.347551384352622","0.414564816325894","1"
"Married","2006","general elemantary","Female","841","0.42681604629411","0.403535620156628","0.450096472431591","1"
"Married","2006","middle vocational","Male","3283","0.573800656282313","0.560456761581274","0.587144550983353","1"
"Married","2006","middle vocational","Female","3558","0.553331761817093","0.540551690854302","0.566111832779883","1"
"Married","2006","vocational + Abi","Male","274","0.538764003554619","0.494307489224379","0.583220517884859","1"
"Married","2006","vocational + Abi","Female","415","0.505566932761249","0.469397379433862","0.541736486088636","1"
"Married","2006","higher vocational","Male","719","0.714700142759716","0.685879414127443","0.743520871391989","1"
"Married","2006","higher vocational","Female","463","0.542067336161927","0.50547117557955","0.578663496744303","1"
"Married","2006","higher education","Male","1895","0.639741903103442","0.621116013257024","0.65836779294986","1"
"Married","2006","higher education","Female","1290","0.52736837532984","0.505634376116744","0.549102374542936","1"
"Married, but separated","2006","general elemantary","Female","44","0.0278188400021338","0.0200783820982839","0.0355592979059836","2"
"Married, but separated","2006","middle vocational","Male","110","0.0270835771412102","0.0227034524192489","0.0314637018631714","2"
"Married, but separated","2006","middle vocational","Female","131","0.0264265229409794","0.0223031529214636","0.0305498929604952","2"
"Married, but separated","2006","vocational + Abi","Male","10","","","","2"
"Married, but separated","2006","vocational + Abi","Female","13","","","","2"
"Married, but separated","2006","in school","Male","","","","","2"
"Married, but separated","2006","in school","Female","","","","","2"
"Married, but separated","2006","inadequately","Male","3","","","","2"
"Married, but separated","2006","inadequately","Female","3","","","","2"
"Married, but separated","2006","general elemantary","Male","15","","","","2"
"Married, but separated","2006","higher vocational","Male","24","","","","2"
"Married, but separated","2006","higher vocational","Female","19","","","","2"
