"pgfamstd","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"Married","2005","Baden-Württemberg","Male","750","0.589568261302392","0.561908561096001","0.617227961508784","1"
"Married","2005","Baden-Württemberg","Female","766","0.526067716252231","0.498976917674686","0.553158514829775","1"
"Married","2005","Bavaria","Male","888","0.591998985303232","0.566022054069711","0.617975916536753","1"
"Married","2005","Bavaria","Female","902","0.503193679037814","0.478148644174274","0.528238713901354","1"
"Married","2005","Berlin","Male","168","0.367200013429407","0.31761169819721","0.416788328661604","1"
"Married","2005","Berlin","Female","166","0.349653545033801","0.302447630688746","0.396859459378856","1"
"Married","2005","Brandenburg","Male","248","0.513550766560384","0.465976115094601","0.561125418026168","1"
"Married","2005","Hamburg","Male","74","0.383548585074866","0.303571874416451","0.463525295733282","1"
"Married","2005","Hamburg","Female","77","0.361280723423355","0.283360700837532","0.439200746009177","1"
"Married","2005","Lower Saxony","Male","538","0.59108728014138","0.558267506980652","0.623907053302108","1"
"Married","2005","Lower Saxony","Female","551","0.54918942396459","0.517175992085292","0.581202855843888","1"
"Married","2005","Bremen","Male","36","0.581384245434482","0.459564628300756","0.703203862568208","1"
"Married","2005","Bremen","Female","38","0.459780382362483","0.351910163727204","0.567650600997761","1"
"Married","2005","Mecklenburg-Western Pomerania","Female","132","0.429665676931939","0.370836371033961","0.488494982829917","1"
"Married","2005","Saxony","Male","434","0.506191677361225","0.470434368541206","0.541948986181244","1"
"Married","2005","Saxony","Female","436","0.499046910946158","0.463980461939545","0.534113359952771","1"
"Married","2005","Saxony-Anhalt","Male","265","0.640041946291741","0.594192171252798","0.685891721330685","1"
"Married","2005","Saxony-Anhalt","Female","265","0.520065280643012","0.475041958653661","0.565088602632364","1"
"Married","2005","Thuringia","Male","236","0.46527155013691","0.418236012566066","0.512307087707754","1"
"Married","2005","Thuringia","Female","249","0.472976418363387","0.427400818186564","0.51855201854021","1"
"Married","2005","Schleswig-Holstein","Male","205","0.638162461759675","0.584233680152534","0.692091243366816","1"
"Married","2005","Schleswig-Holstein","Female","204","0.544708749022502","0.492235631220653","0.597181866824352","1"
"Married","2005","Brandenburg","Female","246","0.445771128928406","0.400544976502248","0.490997281354564","1"
"Married","2005","Mecklenburg-Western Pomerania","Male","129","0.488390674185589","0.423929975497521","0.552851372873656","1"
"Married, but separated","2005","Schleswig-Holstein","Female","7","","","","2"
"Married, but separated","2005","Hamburg","Male","3","","","","2"
"Married, but separated","2005","Hamburg","Female","2","","","","2"
"Married, but separated","2005","Lower Saxony","Male","12","","","","2"
"Married, but separated","2005","Lower Saxony","Female","17","","","","2"
"Married, but separated","2005","Bremen","Male","3","","","","2"
"Married, but separated","2005","North Rhine-Westphalia","Male","56","0.0315737274949913","0.0241002167317034","0.0390472382582791","2"
"Married, but separated","2005","North Rhine-Westphalia","Female","56","0.0274784279390532","0.020737253914382","0.0342196019637244","2"
"Married, but separated","2005","Hesse","Male","23","","","","2"
"Married, but separated","2005","Hesse","Female","29","","","","2"
"Married, but separated","2005","Rhineland-Palatinate,Saarland","Male","16","","","","2"
"Married, but separated","2005","Bremen","Female","2","","","","2"
"Married, but separated","2005","Schleswig-Holstein","Male","4","","","","2"
"Married, but separated","2005","Bavaria","Male","29","","","","2"
"Married, but separated","2005","Bavaria","Female","33","0.0230452001030512","0.0155291793100467","0.0305612208960556","2"
"Married, but separated","2005","Berlin","Male","10","","","","2"
"Married, but separated","2005","Mecklenburg-Western Pomerania","Female","6","","","","2"
"Married, but separated","2005","Saxony","Male","12","","","","2"
"Married, but separated","2005","Saxony","Female","22","","","","2"
"Married, but separated","2005","Saxony-Anhalt","Male","7","","","","2"
"Married, but separated","2005","Thuringia","Female","6","","","","2"
"Married, but separated","2005","Rhineland-Palatinate,Saarland","Female","19","","","","2"
"Married, but separated","2005","Baden-Württemberg","Male","21","","","","2"
"Married, but separated","2005","Baden-Württemberg","Female","28","","","","2"
"Married, but separated","2005","Berlin","Female","13","","","","2"
"Married, but separated","2005","Brandenburg","Male","8","","","","2"
"Married, but separated","2005","Brandenburg","Female","6","","","","2"
"Married, but separated","2005","Saxony-Anhalt","Female","7","","","","2"
"Married, but separated","2005","Thuringia","Male","7","","","","2"
"Married, but separated","2005","Mecklenburg-Western Pomerania","Male","4","","","","2"
"Single","2005","Mecklenburg-Western Pomerania","Male","62","0.275653161510315","0.218030027575098","0.333276295445533","3"
"Single","2005","Mecklenburg-Western Pomerania","Female","66","0.216521789091658","0.167574583378266","0.26546899480505","3"
"Single","2005","Saxony","Male","237","0.351199796231412","0.317060014596873","0.385339577865951","3"
"Single","2005","Saxony","Female","185","0.235856249660909","0.206082481582709","0.265630017739109","3"
"Single","2005","Schleswig-Holstein","Male","68","0.26920146879195","0.219423666686129","0.31897927089777","3"
"Single","2005","Schleswig-Holstein","Female","80","0.241188948992239","0.196111890568027","0.286266007416451","3"
"Single","2005","Hamburg","Male","54","0.441463882651284","0.359791140170019","0.523136625132548","3"
"Single","2005","Hamburg","Female","40","0.306037490640521","0.231284773418904","0.380790207862138","3"
"Single","2005","Lower Saxony","Male","239","0.301114309331746","0.27049021671623","0.331738401947262","3"
"Single","2005","Lower Saxony","Female","188","0.198958766665876","0.173273559147078","0.224643974184673","3"
"Single","2005","Bremen","Male","17","","","","3"
"Single","2005","Bremen","Female","24","","","","3"
"Single","2005","North Rhine-Westphalia","Male","524","0.287917520529526","0.26856544048867","0.307269600570381","3"
"Single","2005","North Rhine-Westphalia","Female","466","0.197706628280893","0.181283072400525","0.214130184161261","3"
"Single","2005","Hesse","Male","166","0.286810786652961","0.25225384755818","0.321367725747741","3"
"Single","2005","Hesse","Female","144","0.214995514579466","0.184734587362091","0.245256441796842","3"
"Single","2005","Rhineland-Palatinate,Saarland","Male","132","0.287335196635646","0.250412173409054","0.324258219862238","3"
"Single","2005","Rhineland-Palatinate,Saarland","Female","132","0.209480002552775","0.178434132253542","0.240525872852007","3"
"Single","2005","Baden-Württemberg","Male","366","0.323637986216878","0.297330503036395","0.349945469397361","3"
"Single","2005","Baden-Württemberg","Female","305","0.243393166272428","0.220110529912886","0.26667580263197","3"
"Single","2005","Bavaria","Male","352","0.290049191541694","0.266063806171073","0.314034576912316","3"
"Single","2005","Bavaria","Female","354","0.240760060781893","0.219343869326146","0.262176252237641","3"
"Single","2005","Berlin","Male","139","0.423029067396408","0.372206470732166","0.473851664060649","3"
"Single","2005","Berlin","Female","128","0.325970581181674","0.279568903072088","0.372372259291261","3"
"Single","2005","Brandenburg","Male","128","0.367335015690763","0.321448696014508","0.413221335367018","3"
"Single","2005","Brandenburg","Female","124","0.271120140959563","0.230672055823899","0.311568226095226","3"
"Single","2005","Thuringia","Male","127","0.307802615404799","0.264275754510554","0.351329476299044","3"
"Single","2005","Saxony-Anhalt","Male","116","0.257064933750367","0.21531998895642","0.298809878544314","3"
"Single","2005","Saxony-Anhalt","Female","120","0.235038097700102","0.196825500577168","0.273250694823036","3"
"Single","2005","Thuringia","Female","122","0.280740592495685","0.239720842431343","0.321760342560026","3"
"Widowed","2005","Mecklenburg-Western Pomerania","Male","9","","","","5"
"Widowed","2005","Mecklenburg-Western Pomerania","Female","34","0.176294996046673","0.131008420272076","0.221581571821271","5"
"Widowed","2005","Schleswig-Holstein","Male","10","","","","5"
"Widowed","2005","Schleswig-Holstein","Female","38","0.127969438262113","0.0927705435528278","0.163168332971399","5"
"Widowed","2005","Hamburg","Male","4","","","","5"
"Widowed","2005","Bremen","Female","9","","","","5"
"Widowed","2005","North Rhine-Westphalia","Male","58","0.0314033983335785","0.0239494178870138","0.0388573787801432","5"
"Widowed","2005","Saxony","Male","23","","","","5"
"Widowed","2005","Saxony","Female","77","0.139937289871097","0.115606603386111","0.164267976356084","5"
"Widowed","2005","Saxony-Anhalt","Male","15","","","","5"
"Widowed","2005","Saxony-Anhalt","Female","48","0.141614930561983","0.110194428517577","0.173035432606388","5"
"Widowed","2005","Thuringia","Male","17","","","","5"
"Widowed","2005","Thuringia","Female","44","0.136049623467637","0.104753488969899","0.167345757965374","5"
"Widowed","2005","Hamburg","Female","16","","","","5"
"Widowed","2005","Lower Saxony","Male","24","","","","5"
"Widowed","2005","Lower Saxony","Female","107","0.145067100392244","0.122408943320093","0.167725257464396","5"
"Widowed","2005","Bremen","Male","3","","","","5"
"Widowed","2005","North Rhine-Westphalia","Female","207","0.135762714533619","0.121637445393182","0.149887983674056","5"
"Widowed","2005","Hesse","Male","12","","","","5"
"Widowed","2005","Hesse","Female","57","0.122187387802637","0.0980635966207673","0.146311178984508","5"
"Widowed","2005","Rhineland-Palatinate,Saarland","Male","24","","","","5"
"Widowed","2005","Rhineland-Palatinate,Saarland","Female","85","0.172073136419413","0.143277369621497","0.200868903217329","5"
"Widowed","2005","Baden-Württemberg","Male","24","","","","5"
"Widowed","2005","Baden-Württemberg","Female","115","0.120247241454611","0.102600654726334","0.137893828182888","5"
"Widowed","2005","Bavaria","Male","34","0.0280356346364988","0.0193104001112275","0.0367608691617701","5"
"Widowed","2005","Bavaria","Female","122","0.132640279615808","0.11565010528686","0.149630453944756","5"
"Widowed","2005","Berlin","Male","11","","","","5"
"Widowed","2005","Berlin","Female","31","0.125059583519865","0.0923139960852406","0.15780517095449","5"
"Widowed","2005","Brandenburg","Male","14","","","","5"
"Widowed","2005","Brandenburg","Female","49","0.158263442187999","0.12505354744019","0.191473336935807","5"
"Divorced","2006","Bavaria","Male","84","0.0739317358226153","0.0607428184437931","0.0871206532014375","4"
"Divorced","2006","Hesse","Male","39","0.0646287574025387","0.0466695670922561","0.0825879477128212","4"
"Divorced","2006","Hesse","Female","51","0.076451492967081","0.0578396212400633","0.0950633646940987","4"
"Divorced","2006","Rhineland-Palatinate,Saarland","Male","43","0.063843908974773","0.0444113421459799","0.083276475803566","4"
"Divorced","2006","Baden-Württemberg","Male","67","0.0642600471555769","0.0510315888828319","0.077488505428322","4"
"Divorced","2006","Baden-Württemberg","Female","105","0.0889613774608462","0.0742266312786724","0.10369612364302","4"
"Divorced","2006","North Rhine-Westphalia","Female","182","0.0963373441715797","0.0845132465747665","0.108161441768393","4"
"Divorced","2006","Rhineland-Palatinate,Saarland","Female","55","0.111130129532494","0.0878473903039136","0.134412868761073","4"
"Divorced","2006","Mecklenburg-Western Pomerania","Male","29","","","","4"
"Divorced","2006","Mecklenburg-Western Pomerania","Female","32","0.134758989071186","0.095989740889927","0.173528237252445","4"
"Divorced","2006","Saxony","Male","56","0.0890142842715383","0.0691191735440623","0.108909394999014","4"
"Divorced","2006","Thuringia","Male","46","0.137717157555212","0.106462945944444","0.16897136916598","4"
"Divorced","2006","Thuringia","Female","45","0.107287850077882","0.080215420880854","0.134360279274911","4"
"Divorced","2006","Saxony","Female","76","0.119054786258697","0.0969425653139544","0.141167007203439","4"
"Divorced","2006","Saxony-Anhalt","Male","23","","","","4"
"Divorced","2006","Saxony-Anhalt","Female","36","0.0863911245842106","0.0613881349749156","0.111394114193506","4"
"Divorced","2006","Schleswig-Holstein","Male","21","","","","4"
"Divorced","2006","Schleswig-Holstein","Female","20","","","","4"
"Divorced","2006","Hamburg","Male","6","","","","4"
"Divorced","2006","Hamburg","Female","12","","","","4"
"Divorced","2006","Bremen","Female","11","","","","4"
"Divorced","2006","North Rhine-Westphalia","Male","134","0.0777942193039559","0.0666296672415645","0.0889587713663474","4"
"Divorced","2006","Bavaria","Female","129","0.0989936916611212","0.0846656248274459","0.113321758494796","4"
"Divorced","2006","Berlin","Male","33","0.129081123580355","0.0949632970647816","0.163198950095928","4"
"Divorced","2006","Berlin","Female","60","0.16771280345109","0.132108899276933","0.203316707625247","4"
"Divorced","2006","Brandenburg","Male","30","0.0799742192441947","0.0552129654582932","0.104735473030096","4"
"Divorced","2006","Brandenburg","Female","40","0.0931874597248606","0.0675790277681095","0.118795891681612","4"
"Divorced","2006","Lower Saxony","Male","53","0.0625584498630354","0.0472871988177232","0.0778297009083475","4"
"Divorced","2006","Lower Saxony","Female","73","0.0811919678597252","0.0644712436519349","0.0979126920675155","4"
"Divorced","2006","Bremen","Male","5","","","","4"
"Married","2006","North Rhine-Westphalia","Female","1428","0.539835261351045","0.51986173273911","0.559808789962981","1"
"Married","2006","Hesse","Male","464","0.564560707162344","0.528344666006653","0.600776748318034","1"
"Married","2006","Hesse","Female","482","0.572801924366208","0.53815345228201","0.607450396450405","1"
"Married","2006","Rhineland-Palatinate,Saarland","Male","386","0.581853572346891","0.542646235010593","0.621060909683189","1"
"Married","2006","Rhineland-Palatinate,Saarland","Female","389","0.449771610706353","0.412919141842784","0.486624079569922","1"
"Married","2006","Baden-Württemberg","Male","805","0.563709921901288","0.536956666648261","0.590463177154314","1"
"Married","2006","Baden-Württemberg","Female","836","0.518423055644682","0.492561865199564","0.5442842460898","1"
"Married","2006","Bavaria","Male","961","0.579927787347681","0.555049462638356","0.604806112057005","1"
"Married","2006","Bavaria","Female","981","0.505146746473519","0.481160244517675","0.529133248429362","1"
"Married","2006","Berlin","Male","181","0.392611481497622","0.342920688991308","0.442302274003937","1"
"Married","2006","Berlin","Female","181","0.341168204561102","0.295987868454024","0.38634854066818","1"
"Married","2006","Brandenburg","Male","270","0.5069919580121","0.461354109191207","0.552629806832993","1"
"Married","2006","Brandenburg","Female","268","0.447829217117452","0.40402273130282","0.491635702932084","1"
"Married","2006","Mecklenburg-Western Pomerania","Male","153","0.539921795192921","0.479686439898762","0.60015715048708","1"
"Married","2006","Mecklenburg-Western Pomerania","Female","158","0.478744108298112","0.422026596697645","0.535461619898579","1"
"Married","2006","Saxony","Male","445","0.491882000063457","0.4569540192381","0.526809980888814","1"
"Married","2006","Saxony","Female","453","0.485257843805927","0.451133395724819","0.519382291887036","1"
"Married","2006","Saxony-Anhalt","Male","269","0.606554748695673","0.56101253740006","0.652096959991287","1"
"Married","2006","Saxony-Anhalt","Female","268","0.494493905975575","0.449997914185924","0.538989897765225","1"
"Married","2006","Thuringia","Male","256","0.457913765319291","0.412726538418407","0.503100992220174","1"
"Married","2006","Thuringia","Female","270","0.485146530405518","0.44142709757389","0.528865963237146","1"
"Married","2006","North Rhine-Westphalia","Male","1431","0.572750945674545","0.552131490667532","0.593370400681558","1"
"Married","2006","Hamburg","Male","83","0.427169116803698","0.347203634840886","0.50713459876651","1"
"Married","2006","Hamburg","Female","85","0.412937076205834","0.337118635298786","0.488755517112883","1"
"Married","2006","Lower Saxony","Male","623","0.597828763312983","0.566907770180214","0.628749756445751","1"
"Married","2006","Lower Saxony","Female","622","0.546466078968092","0.515989048434496","0.576943109501687","1"
"Married","2006","Schleswig-Holstein","Male","206","0.611152185110023","0.557232445923281","0.665071924296765","1"
"Married","2006","Schleswig-Holstein","Female","213","0.506348559488336","0.45498768696967","0.557709432007002","1"
"Married","2006","Bremen","Male","37","0.604149987476855","0.484339228057991","0.723960746895719","1"
"Married","2006","Bremen","Female","39","0.470184509117308","0.360814164158749","0.579554854075867","1"
"Married, but separated","2006","Rhineland-Palatinate,Saarland","Male","14","","","","2"
"Married, but separated","2006","Hesse","Female","29","","","","2"
"Married, but separated","2006","Hesse","Male","25","","","","2"
"Married, but separated","2006","North Rhine-Westphalia","Female","58","0.0294902876274409","0.0227106426764826","0.0362699325783991","2"
"Married, but separated","2006","North Rhine-Westphalia","Male","51","0.022415534840242","0.0162452470813172","0.0285858225991668","2"
"Married, but separated","2006","Mecklenburg-Western Pomerania","Male","1","","","","2"
"Married, but separated","2006","Mecklenburg-Western Pomerania","Female","3","","","","2"
"Married, but separated","2006","Saxony","Male","15","","","","2"
"Married, but separated","2006","Saxony","Female","21","","","","2"
"Married, but separated","2006","Saxony-Anhalt","Male","5","","","","2"
"Married, but separated","2006","Saxony-Anhalt","Female","7","","","","2"
"Married, but separated","2006","Thuringia","Male","3","","","","2"
"Married, but separated","2006","Thuringia","Female","9","","","","2"
"Married, but separated","2006","Schleswig-Holstein","Female","7","","","","2"
"Married, but separated","2006","Hamburg","Male","4","","","","2"
"Married, but separated","2006","Hamburg","Female","2","","","","2"
"Married, but separated","2006","Lower Saxony","Male","11","","","","2"
"Married, but separated","2006","Lower Saxony","Female","20","","","","2"
"Married, but separated","2006","Bremen","Male","1","","","","2"
"Married, but separated","2006","Bremen","Female","2","","","","2"
"Married, but separated","2006","Rhineland-Palatinate,Saarland","Female","20","","","","2"
"Married, but separated","2006","Baden-Württemberg","Male","27","","","","2"
"Married, but separated","2006","Baden-Württemberg","Female","31","0.0196225807329884","0.0124438406803305","0.0268013207856463","2"
"Married, but separated","2006","Bavaria","Male","42","0.0306099027742315","0.0219272494731886","0.0392925560752743","2"
"Married, but separated","2006","Bavaria","Female","40","0.0236313058368658","0.0163439377552725","0.0309186739184591","2"
"Married, but separated","2006","Berlin","Male","10","","","","2"
"Married, but separated","2006","Berlin","Female","12","","","","2"
"Married, but separated","2006","Brandenburg","Male","12","","","","2"
"Married, but separated","2006","Brandenburg","Female","9","","","","2"
"Married, but separated","2006","Schleswig-Holstein","Male","4","","","","2"
"Single","2006","Saxony","Female","193","0.231082816409244","0.202301669621658","0.259863963196831","3"
"Single","2006","Mecklenburg-Western Pomerania","Female","73","0.253654331437671","0.20425385826603","0.303054804609312","3"
"Single","2006","Saxony","Male","245","0.346622058568113","0.313373635080077","0.37987048205615","3"
"Single","2006","Mecklenburg-Western Pomerania","Male","71","0.276630170043375","0.222567164697587","0.330693175389163","3"
"Single","2006","North Rhine-Westphalia","Female","483","0.19248715787107","0.176687666636929","0.208286649105211","3"
"Single","2006","Hesse","Male","175","0.299276390507782","0.265826750614142","0.332726030401421","3"
"Single","2006","Hesse","Female","160","0.200758290320754","0.172701174539681","0.228815406101827","3"
"Single","2006","Rhineland-Palatinate,Saarland","Male","134","0.255387819810877","0.220725193934036","0.290050445687718","3"
"Single","2006","Rhineland-Palatinate,Saarland","Female","148","0.244398718903868","0.212564450300231","0.276232987507505","3"
"Single","2006","Baden-Württemberg","Male","389","0.323639871262455","0.298400348761889","0.348879393763021","3"
"Single","2006","Baden-Württemberg","Female","328","0.249272319389673","0.226882439833086","0.27166219894626","3"
"Single","2006","Bavaria","Male","389","0.288552822979196","0.265714921800418","0.311390724157974","3"
"Single","2006","Bavaria","Female","378","0.239627389742402","0.219148736917334","0.26010604256747","3"
"Single","2006","Berlin","Female","137","0.332555893146875","0.287658855898856","0.377452930394894","3"
"Single","2006","Brandenburg","Male","133","0.33932536832805","0.296103890862946","0.382546845793155","3"
"Single","2006","Brandenburg","Female","124","0.265533620608578","0.22662989348089","0.304437347736266","3"
"Single","2006","Berlin","Male","137","0.419019290367271","0.368812899704044","0.469225681030499","3"
"Single","2006","Schleswig-Holstein","Male","72","0.262937099182564","0.214244666033758","0.31162953233137","3"
"Single","2006","Schleswig-Holstein","Female","86","0.254570479456553","0.209819276578946","0.299321682334161","3"
"Single","2006","Hamburg","Male","50","0.404891174942157","0.325539376446668","0.484242973437646","3"
"Single","2006","Hamburg","Female","48","0.303328775307307","0.232540500862106","0.374117049752508","3"
"Single","2006","Lower Saxony","Male","252","0.294090848312544","0.265358264050069","0.32282343257502","3"
"Single","2006","Lower Saxony","Female","195","0.206938875264971","0.182138369862061","0.231739380667882","3"
"Single","2006","Bremen","Male","18","","","","3"
"Single","2006","Bremen","Female","19","","","","3"
"Single","2006","North Rhine-Westphalia","Male","526","0.289180604130754","0.270282513173502","0.308078695088007","3"
"Single","2006","Saxony-Anhalt","Male","128","0.289267055630398","0.246996333496872","0.331537777763924","3"
"Single","2006","Saxony-Anhalt","Female","125","0.263169601927156","0.223979278218853","0.302359925635458","3"
"Single","2006","Thuringia","Male","140","0.349354675743045","0.306113739620849","0.392595611865241","3"
"Single","2006","Thuringia","Female","118","0.228448302433933","0.191722379747742","0.265174225120124","3"
"Widowed","2006","Bremen","Female","9","","","","5"
"Widowed","2006","North Rhine-Westphalia","Male","69","0.037858696050503","0.0299034067992138","0.0458139853017922","5"
"Widowed","2006","Mecklenburg-Western Pomerania","Male","9","","","","5"
"Widowed","2006","Mecklenburg-Western Pomerania","Female","32","0.127284253928721","0.089443158009017","0.165125349848426","5"
"Widowed","2006","Saxony","Male","26","","","","5"
"Widowed","2006","Saxony","Female","81","0.140498644931483","0.116771589993111","0.164225699869855","5"
"Widowed","2006","Saxony-Anhalt","Male","17","","","","5"
"Widowed","2006","Saxony-Anhalt","Female","49","0.134598517708678","0.104224224729722","0.164972810687633","5"
"Widowed","2006","Thuringia","Male","22","","","","5"
"Widowed","2006","Thuringia","Female","60","0.16248207703809","0.130212296014843","0.194751858061338","5"
"Widowed","2006","Schleswig-Holstein","Male","11","","","","5"
"Widowed","2006","Schleswig-Holstein","Female","38","0.131238009369787","0.0965501402218575","0.165925878517716","5"
"Widowed","2006","Hamburg","Male","4","","","","5"
"Widowed","2006","Hamburg","Female","15","","","","5"
"Widowed","2006","Lower Saxony","Male","27","","","","5"
"Widowed","2006","Lower Saxony","Female","115","0.142728140064309","0.121314019394675","0.164142260733943","5"
"Widowed","2006","Bremen","Male","3","","","","5"
"Widowed","2006","North Rhine-Westphalia","Female","241","0.141849948978865","0.127868128822328","0.155831769135402","5"
"Widowed","2006","Hesse","Male","17","","","","5"
"Widowed","2006","Hesse","Female","61","0.11159146694831","0.0895373809381884","0.133645552958431","5"
"Widowed","2006","Rhineland-Palatinate,Saarland","Male","31","0.0810637946993657","0.0593691547118105","0.102758434686921","5"
"Widowed","2006","Rhineland-Palatinate,Saarland","Female","88","0.151015617173068","0.124490344767281","0.177540889578856","5"
"Widowed","2006","Baden-Württemberg","Male","32","0.0259697590895158","0.0173898772629249","0.0345496409161068","5"
"Widowed","2006","Baden-Württemberg","Female","134","0.123720666771811","0.106678848655625","0.140762484887996","5"
"Widowed","2006","Bavaria","Male","36","0.0269777510762766","0.0188112419369593","0.035144260215594","5"
"Widowed","2006","Bavaria","Female","141","0.132600866286092","0.116330302740094","0.14887142983209","5"
"Widowed","2006","Berlin","Male","10","","","","5"
"Widowed","2006","Berlin","Female","33","0.12203347319811","0.0908405286996454","0.153226417696575","5"
"Widowed","2006","Brandenburg","Male","16","","","","5"
"Widowed","2006","Brandenburg","Female","54","0.163273120829046","0.130712348409927","0.195833893248165","5"
"Divorced","2007","North Rhine-Westphalia","Female","171","0.0985224015775415","0.0861808703570284","0.110863932798055","4"
"Divorced","2007","Hesse","Male","37","0.0691015240814938","0.050122188453386","0.0880808597096016","4"
"Divorced","2007","Hesse","Female","51","0.0804675742258623","0.0607351410897333","0.100200007361991","4"
"Divorced","2007","Rhineland-Palatinate,Saarland","Male","32","0.0528286493881348","0.0340828718691545","0.0715744269071151","4"
"Divorced","2007","Bavaria","Male","86","0.0702092445718397","0.0569574788519354","0.083461010291744","4"
"Divorced","2007","Rhineland-Palatinate,Saarland","Female","53","0.115641418209318","0.0909999345801262","0.140282901838509","4"
"Divorced","2007","Baden-Württemberg","Male","64","0.0701918398533404","0.0558388363236628","0.0845448433830179","4"
"Divorced","2007","Baden-Württemberg","Female","93","0.0839236003865735","0.068977074301207","0.0988701264719399","4"
"Divorced","2007","Mecklenburg-Western Pomerania","Male","30","0.169269840696064","0.121926450789971","0.216613230602157","4"
"Divorced","2007","Mecklenburg-Western Pomerania","Female","30","0.131827513966924","0.0919158724526726","0.171739155481176","4"
"Divorced","2007","Saxony","Male","56","0.0863097261854117","0.066291916147428","0.106327536223395","4"
"Divorced","2007","Thuringia","Male","44","0.128720206317527","0.0978811432796039","0.15955926935545","4"
"Divorced","2007","Thuringia","Female","44","0.105278444947984","0.0777070781808731","0.132849811715095","4"
"Divorced","2007","Saxony","Female","76","0.118672740390671","0.0959185536709968","0.141426927110346","4"
"Divorced","2007","Saxony-Anhalt","Male","19","","","","4"
"Divorced","2007","Saxony-Anhalt","Female","34","0.0835043246620101","0.0581129996984939","0.108895649625526","4"
"Divorced","2007","Hamburg","Male","9","","","","4"
"Divorced","2007","Hamburg","Female","11","","","","4"
"Divorced","2007","Lower Saxony","Male","53","0.0632740142091399","0.0473862128910607","0.0791618155272191","4"
"Divorced","2007","Lower Saxony","Female","77","0.0914425587825839","0.073228323808844","0.109656793756324","4"
"Divorced","2007","Bremen","Male","5","","","","4"
"Divorced","2007","Bremen","Female","12","","","","4"
"Divorced","2007","North Rhine-Westphalia","Male","126","0.0807392801084658","0.068902661012563","0.0925758992043687","4"
"Divorced","2007","Schleswig-Holstein","Male","17","","","","4"
"Divorced","2007","Schleswig-Holstein","Female","20","","","","4"
"Divorced","2007","Bavaria","Female","130","0.102999763525185","0.0880404766032726","0.117959050447097","4"
"Divorced","2007","Berlin","Male","27","","","","4"
"Divorced","2007","Berlin","Female","58","0.163001885685203","0.127464735578044","0.198539035792361","4"
"Divorced","2007","Brandenburg","Male","28","","","","4"
"Divorced","2007","Brandenburg","Female","38","0.098163569566567","0.0710618620369657","0.125265277096168","4"
"Married","2007","North Rhine-Westphalia","Female","1330","0.535659171747637","0.515005998389154","0.556312345106119","1"
"Married","2007","Hesse","Male","435","0.559446757759346","0.52229626190999","0.596597253608703","1"
"Married","2007","Hesse","Female","445","0.569762539480143","0.533846559757007","0.605678519203279","1"
"Married","2007","Rhineland-Palatinate,Saarland","Male","346","0.564734017737427","0.523185669242468","0.606282366232386","1"
"Married","2007","Rhineland-Palatinate,Saarland","Female","347","0.411389200289718","0.373471978663657","0.449306421915779","1"
"Married","2007","Baden-Württemberg","Male","732","0.547736084731594","0.519773040637968","0.575699128825221","1"
"Married","2007","Baden-Württemberg","Female","756","0.51813516057978","0.491200189432924","0.545070131726636","1"
"Married","2007","Bavaria","Male","910","0.586381907932744","0.560838782743291","0.611925033122197","1"
"Married","2007","Bavaria","Female","928","0.501021192564233","0.476413799976483","0.525628585151983","1"
"Married","2007","Berlin","Male","175","0.406764783316395","0.355153625231924","0.458375941400865","1"
"Married","2007","Berlin","Female","178","0.352543119602525","0.306577238489249","0.398509000715801","1"
"Married","2007","Brandenburg","Male","244","0.505948512901122","0.457961984618266","0.553935041183977","1"
"Married","2007","Brandenburg","Female","244","0.445815535366856","0.400540127829743","0.49109094290397","1"
"Married","2007","Mecklenburg-Western Pomerania","Male","144","0.546862313345987","0.484013995382604","0.609710631309371","1"
"Married","2007","Mecklenburg-Western Pomerania","Female","149","0.476390479339901","0.417468292883906","0.535312665795896","1"
"Married","2007","Saxony","Male","420","0.480161962420391","0.444548426341288","0.515775498499493","1"
"Married","2007","Saxony","Female","422","0.47894041867847","0.443792333659464","0.514088503697477","1"
"Married","2007","Saxony-Anhalt","Male","255","0.600074417181355","0.55366369186635","0.64648514249636","1"
"Married","2007","Saxony-Anhalt","Female","251","0.505851643285098","0.459962924747818","0.551740361822377","1"
"Married","2007","Thuringia","Male","241","0.435454105689915","0.389795797891219","0.481112413488611","1"
"Married","2007","Thuringia","Female","253","0.46901790770973","0.424186821202246","0.513848994217214","1"
"Married","2007","North Rhine-Westphalia","Male","1319","0.572465254345657","0.550970813188504","0.59395969550281","1"
"Married","2007","Schleswig-Holstein","Female","186","0.493824168896731","0.43980013426697","0.547848203526491","1"
"Married","2007","Hamburg","Male","76","0.369348202671757","0.289402175457658","0.449294229885856","1"
"Married","2007","Hamburg","Female","82","0.370992866775712","0.295188127772656","0.446797605778769","1"
"Married","2007","Lower Saxony","Male","576","0.592332227419609","0.560263576248255","0.624400878590962","1"
"Married","2007","Lower Saxony","Female","581","0.54914049252901","0.517697570005707","0.580583415052313","1"
"Married","2007","Schleswig-Holstein","Male","186","0.603386685500097","0.547844691766216","0.658928679233978","1"
"Married","2007","Bremen","Male","38","0.600549825223998","0.483271833658836","0.71782781678916","1"
"Married","2007","Bremen","Female","39","0.511723078192321","0.402187880006547","0.621258276378095","1"
"Married, but separated","2007","Hesse","Male","23","","","","2"
