"pgfamstd","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"4","2002","Not Working","Male","139","0.0550325344243784","0.0470990711624294","0.0629659976863274"
"4","2002","Not Working","Female","253","0.0636022305929514","0.0568906417507192","0.0703138194351836"
"5","2002","Full Time","Male","40","0.00649950112401903","0.00453523451294903","0.00846376773508903"
"5","2002","Full Time","Female","70","0.0279119738876531","0.0221496123221169","0.0336743354531893"
"5","2002","Part Time","Male","19","","",""
"5","2002","Part Time","Female","105","0.0402685241213757","0.0339324191582481","0.0466046290845032"
"5","2002","Not Working","Male","235","0.0927432631058304","0.0826518748209758","0.102834651390685"
"5","2002","Not Working","Female","939","0.262062755305482","0.249968716683131","0.274156793927834"
"6","2002","Full Time","Male","2","","",""
"6","2002","Full Time","Female","","","",""
"6","2002","Part Time","Male","1","","",""
"6","2002","Part Time","Female","","","",""
"6","2002","Not Working","Male","1","","",""
"6","2002","Not Working","Female","","","",""
"7","2002","Full Time","Male","2","","",""
"7","2002","Full Time","Female","","","",""
"7","2002","Part Time","Male","","","",""
"7","2002","Part Time","Female","","","",""
"7","2002","Not Working","Male","","","",""
"7","2002","Not Working","Female","","","",""
"8","2002","Full Time","Male","","","",""
"8","2002","Full Time","Female","","","",""
"8","2002","Part Time","Male","","","",""
"8","2002","Part Time","Female","","","",""
"8","2002","Not Working","Male","","","",""
"8","2002","Not Working","Female","","","",""
"1","2003","Full Time","Male","3963","0.607741829939709","0.595347184905327","0.620136474974092"
"1","2003","Full Time","Female","1471","0.410415121057092","0.392630969820934","0.42819927229325"
"1","2003","Part Time","Male","747","0.441501405318255","0.416708703387931","0.466294107248579"
"1","2003","Part Time","Female","2419","0.642528239963817","0.626851063524574","0.65820541640306"
"1","2003","Not Working","Male","2009","0.616772055787537","0.599908872482236","0.633635239092838"
"1","2003","Not Working","Female","2907","0.520436448382205","0.506544465688448","0.534328431075963"
"2","2003","Full Time","Male","154","0.0275415663463799","0.023387070093628","0.0316960625991317"
"2","2003","Full Time","Female","70","0.0197904070276427","0.0147549935796748","0.0248258204756106"
"2","2003","Part Time","Male","27","","",""
"2","2003","Part Time","Female","101","0.0303329969860016","0.0247229068852109","0.0359430870867923"
"2","2003","Not Working","Male","49","0.014588164485555","0.0104294620708291","0.0187468669002809"
"2","2003","Not Working","Female","76","0.018052383050376","0.0143501075956302","0.0217546585051218"
"3","2003","Full Time","Male","1430","0.283588762541402","0.272146438737442","0.295031086345362"
"3","2003","Full Time","Female","1004","0.400487490213652","0.382772459881064","0.41820252054624"
"3","2003","Part Time","Male","665","0.43907026967893","0.414292168799747","0.463848370558113"
"3","2003","Part Time","Female","727","0.194376687828695","0.181432077903023","0.207321297754367"
"3","2003","Not Working","Male","738","0.215269972393026","0.201013880211842","0.22952606457421"
"3","2003","Not Working","Female","803","0.140055498868765","0.130405159378176","0.149705838359354"
"4","2003","Full Time","Male","369","0.0733732565535568","0.066753990418875","0.0799925226882385"
"4","2003","Full Time","Female","326","0.140400400111211","0.127840662311866","0.152960137910557"
"4","2003","Part Time","Male","84","0.0717991537853308","0.0589099106948423","0.0846883968758194"
"4","2003","Part Time","Female","247","0.0946666183136847","0.0850901899225771","0.104243046704792"
"4","2003","Not Working","Male","150","0.0583432788199817","0.050213282421972","0.0664732752179915"
"4","2003","Not Working","Female","257","0.0652766537302486","0.0584079025557937","0.0721454049047035"
"5","2003","Full Time","Male","42","0.00655352483869287","0.00450520278193174","0.00860184689545401"
"5","2003","Full Time","Female","68","0.0289065815904013","0.0228493082582869","0.0349638549225157"
"5","2003","Part Time","Male","13","","",""
"5","2003","Part Time","Female","96","0.0380954569078016","0.0318335955459063","0.0443573182696969"
"5","2003","Not Working","Male","246","0.0948090443954856","0.0846478766878541","0.104970212103117"
"5","2003","Not Working","Female","925","0.256179015968405","0.244040564478112","0.268317467458698"
"6","2003","Full Time","Male","1","","",""
"6","2003","Full Time","Female","","","",""
"6","2003","Part Time","Male","3","","",""
"6","2003","Part Time","Female","","","",""
"6","2003","Not Working","Male","1","","",""
"6","2003","Not Working","Female","","","",""
"7","2003","Full Time","Male","2","","",""
"7","2003","Full Time","Female","","","",""
"7","2003","Part Time","Male","2","","",""
"7","2003","Part Time","Female","","","",""
"7","2003","Not Working","Male","","","",""
"7","2003","Not Working","Female","","","",""
"8","2003","Full Time","Male","","","",""
"8","2003","Full Time","Female","","","",""
"8","2003","Part Time","Male","","","",""
"8","2003","Part Time","Female","","","",""
"8","2003","Not Working","Male","","","",""
"8","2003","Not Working","Female","","","",""
"1","2004","Full Time","Male","3708","0.598937672090148","0.586146648811748","0.611728695368548"
"1","2004","Full Time","Female","1405","0.404779007194597","0.386633639269783","0.42292437511941"
"1","2004","Part Time","Male","719","0.432054131029318","0.406994175361882","0.457114086696754"
"1","2004","Part Time","Female","2350","0.626561070201348","0.610572296471855","0.642549843930841"
"1","2004","Not Working","Male","2031","0.60258146088378","0.585775197864014","0.619387723903547"
"1","2004","Not Working","Female","2813","0.507497823276786","0.493513916695153","0.521481729858418"
"2","2004","Full Time","Male","155","0.0333151281317273","0.0286316149803888","0.0379986412830658"
"2","2004","Full Time","Female","72","0.0269883781265286","0.0209978505023458","0.0329789057507113"
"2","2004","Part Time","Male","23","","",""
"2","2004","Part Time","Female","83","0.0279182523910883","0.0224729855523306","0.0333635192298461"
"2","2004","Not Working","Male","50","0.0163662131802104","0.0120087870581414","0.0207236393022793"
"2","2004","Not Working","Female","83","0.0180895188143147","0.0143616827956121","0.0218173548330174"
"3","2004","Full Time","Male","1385","0.288221363852006","0.276400639291009","0.300042088413004"
"3","2004","Full Time","Female","965","0.398949389554697","0.380847158997415","0.41705162011198"
"3","2004","Part Time","Male","656","0.463752508701505","0.438524468312106","0.488980549090904"
"3","2004","Part Time","Female","709","0.202398331334753","0.189117656344897","0.215679006324608"
"3","2004","Not Working","Male","783","0.228205418177863","0.213792462531268","0.242618373824457"
"3","2004","Not Working","Female","848","0.14974878102564","0.139768043732421","0.15972951831886"
"4","2004","Full Time","Male","346","0.0709831846325487","0.0642812827339017","0.0776850865311957"
"4","2004","Full Time","Female","310","0.144900879450448","0.131888359487675","0.157913399413221"
"4","2004","Part Time","Male","90","0.0706827857959776","0.0577170680001699","0.0836485035917853"
"4","2004","Part Time","Female","268","0.0996258828439172","0.089726200707949","0.109525564979885"
"4","2004","Not Working","Male","162","0.0652128957609591","0.056733550666103","0.0736922408558152"
"4","2004","Not Working","Female","267","0.0676179913982316","0.0605947851848248","0.0746411976116383"
"5","2004","Full Time","Male","40","0.00642968565672187","0.00434374132926649","0.00851562998417725"
"5","2004","Full Time","Female","59","0.0243823456737293","0.018680765501405","0.0300839258460536"
"5","2004","Part Time","Male","13","","",""
"5","2004","Part Time","Female","106","0.0434964632288936","0.036754382933062","0.0502385435247252"
"5","2004","Not Working","Male","231","0.0876340119971876","0.0779230981198726","0.0973449258745025"
"5","2004","Not Working","Female","899","0.257045885485028","0.244822439173801","0.269269331796254"
"6","2004","Full Time","Male","1","","",""
"6","2004","Full Time","Female","","","",""
"6","2004","Part Time","Male","","","",""
"6","2004","Part Time","Female","","","",""
"6","2004","Not Working","Male","","","",""
"6","2004","Not Working","Female","","","",""
"7","2004","Full Time","Male","5","","",""
"7","2004","Full Time","Female","","","",""
"7","2004","Part Time","Male","","","",""
"7","2004","Part Time","Female","","","",""
"7","2004","Not Working","Male","","","",""
"7","2004","Not Working","Female","","","",""
"8","2004","Full Time","Male","","","",""
"8","2004","Full Time","Female","","","",""
"8","2004","Part Time","Male","","","",""
"8","2004","Part Time","Female","","","",""
"8","2004","Not Working","Male","","","",""
"8","2004","Not Working","Female","","","",""
"1","2005","Full Time","Male","3494","0.593247983491884","0.580082543303005","0.606413423680763"
"1","2005","Full Time","Female","1311","0.401266750082316","0.382706021931467","0.419827478233166"
"1","2005","Part Time","Male","641","0.390926751269533","0.365256163318239","0.416597339220827"
"1","2005","Part Time","Female","2260","0.613285666772625","0.596995042347763","0.629576291197487"
"1","2005","Not Working","Male","1972","0.594179399025017","0.577128352272052","0.611230445777981"
"1","2005","Not Working","Female","2628","0.496101690462565","0.48180153196502","0.510401848960111"
"2","2005","Full Time","Male","135","0.0295616841061476","0.0250222580580606","0.0341011101542346"
"2","2005","Full Time","Female","83","0.0301238962764267","0.0236513459555264","0.0365964465973271"
"2","2005","Part Time","Male","25","","",""
"2","2005","Part Time","Female","90","0.0314399958487174","0.0256026463712721","0.0372773453261626"
"2","2005","Not Working","Male","52","0.0176559717569839","0.0130829546849289","0.0222289888290389"
"2","2005","Not Working","Female","79","0.016373495151701","0.012743802468038","0.020003187835364"
"3","2005","Full Time","Male","1324","0.29412673104156","0.281914837555438","0.306338624527683"
"3","2005","Full Time","Female","905","0.386125495946603","0.367689535320893","0.404561456572313"
"3","2005","Part Time","Male","633","0.505209282072855","0.478906614845178","0.531511949300531"
"3","2005","Part Time","Female","733","0.22373137127602","0.209790797495949","0.23767194505609"
"3","2005","Not Working","Male","770","0.236802403532629","0.222040690603719","0.251564116461538"
"3","2005","Not Working","Female","840","0.158190052452003","0.147752932887426","0.168627172016581"
"4","2005","Full Time","Male","349","0.0748450314139727","0.0677925634504374","0.081897499377508"
"4","2005","Full Time","Female","316","0.153193460691417","0.139554730144488","0.166832191238346"
"4","2005","Part Time","Male","77","0.0691224842068373","0.0557777693872484","0.0824671990264261"
"4","2005","Part Time","Female","262","0.0981954311482156","0.0882410779641591","0.108149784332272"
"4","2005","Not Working","Male","158","0.0645323737753535","0.0560008146118396","0.0730639329388673"
"4","2005","Not Working","Female","259","0.0716646486389041","0.0642874924351373","0.0790418048426709"
"5","2005","Full Time","Male","39","0.00598893494247479","0.00392106700798171","0.00805680287696787"
"5","2005","Full Time","Female","62","0.0289554765683702","0.0226058722238706","0.0353050809128699"
"5","2005","Part Time","Male","10","","",""
"5","2005","Part Time","Female","87","0.0322612084291105","0.0263506218978772","0.0381717949603438"
"5","2005","Not Working","Male","233","0.0865975866352437","0.0768317562492661","0.0963634170212213"
"5","2005","Not Working","Female","890","0.257670113294826","0.245161345112885","0.270178881476767"
"6","2005","Full Time","Male","1","","",""
"6","2005","Full Time","Female","","","",""
"6","2005","Part Time","Male","1","","",""
"6","2005","Part Time","Female","1","","",""
"6","2005","Not Working","Male","1","","",""
"6","2005","Not Working","Female","","","",""
"7","2005","Full Time","Male","6","","",""
"7","2005","Full Time","Female","2","","",""
"7","2005","Part Time","Male","1","","",""
"7","2005","Part Time","Female","","","",""
"7","2005","Not Working","Male","","","",""
"7","2005","Not Working","Female","","","",""
"8","2005","Full Time","Male","","","",""
"8","2005","Full Time","Female","","","",""
"8","2005","Part Time","Male","","","",""
"8","2005","Part Time","Female","","","",""
"8","2005","Not Working","Male","","","",""
"8","2005","Not Working","Female","","","",""
"1","2006","Full Time","Male","3675","0.587710658857462","0.574825066694673","0.600596251020252"
"1","2006","Full Time","Female","1358","0.393353797598779","0.375317931102007","0.411389664095551"
"1","2006","Part Time","Male","660","0.397117225730094","0.371667698475487","0.422566752984701"
"1","2006","Part Time","Female","2394","0.61193428723559","0.596020217125843","0.627848357345336"
"1","2006","Not Working","Male","2225","0.571524537920433","0.555419760322168","0.587629315518698"
"1","2006","Not Working","Female","2919","0.496824908116835","0.483256136040597","0.510393680193073"
"2","2006","Full Time","Male","133","0.0280594851097856","0.023736524921433","0.0323824452981382"
"2","2006","Full Time","Female","83","0.0336724638333995","0.0270124179404022","0.0403325097263968"
"2","2006","Part Time","Male","30","0.0255737873889874","0.0173631679505745","0.0337844068274003"
"2","2006","Part Time","Female","93","0.0299824702391109","0.0244131815082302","0.0355517589699917"
"2","2006","Not Working","Male","58","0.0176239961896453","0.0133418116306906","0.0219061807486"
"2","2006","Not Working","Female","94","0.0217265572771281","0.0177701144983823","0.0256830000558739"
"3","2006","Full Time","Male","1369","0.294781651004541","0.282846344686957","0.306716957322124"
"3","2006","Full Time","Female","987","0.408765984935616","0.390615230662851","0.426916739208381"
"3","2006","Part Time","Male","616","0.477798510601817","0.451818138452463","0.503778882751172"
"3","2006","Part Time","Female","711","0.220276366876157","0.206742230819775","0.23381050293254"
"3","2006","Not Working","Male","874","0.247431908583765","0.233388418044725","0.261475399122804"
"3","2006","Not Working","Female","917","0.156139358355048","0.146288572897564","0.165990143812532"
"4","2006","Full Time","Male","386","0.0793740997296299","0.0722978598787974","0.0864503395804624"
"4","2006","Full Time","Female","320","0.138913744970742","0.126144255483844","0.151683234457641"
"4","2006","Part Time","Male","92","0.0830142504882966","0.068663932071466","0.0973645689051272"
"4","2006","Part Time","Female","304","0.10567764455011","0.0956380807805586","0.115717208319661"
"4","2006","Not Working","Male","191","0.0694678550067983","0.0611935419564592","0.0777421680571375"
"4","2006","Not Working","Female","303","0.0746875882998833","0.0675533483599891","0.0818218282397775"
"5","2006","Full Time","Male","30","0.00475357289849079","0.00295305709713191","0.00655408869984967"
"5","2006","Full Time","Female","68","0.0249679580053486","0.0192072143100253","0.0307287017006719"
"5","2006","Part Time","Male","21","","",""
"5","2006","Part Time","Female","100","0.0321292310990322","0.0263703900741445","0.0378880721239199"
"5","2006","Not Working","Male","279","0.0939517022993592","0.0844565417085449","0.103446862890173"
"5","2006","Not Working","Female","983","0.250621587951105","0.23886072667654","0.26238244922567"
"6","2006","Full Time","Male","3","","",""
"6","2006","Full Time","Female","","","",""
"6","2006","Part Time","Male","","","",""
"6","2006","Part Time","Female","","","",""
"6","2006","Not Working","Male","","","",""
"6","2006","Not Working","Female","","","",""
"7","2006","Full Time","Male","9","","",""
"7","2006","Full Time","Female","2","","",""
"7","2006","Part Time","Male","1","","",""
"7","2006","Part Time","Female","","","",""
"7","2006","Not Working","Male","","","",""
"7","2006","Not Working","Female","","","",""
"8","2006","Full Time","Male","1","","",""
"8","2006","Full Time","Female","","","",""
"8","2006","Part Time","Male","","","",""
"8","2006","Part Time","Female","","","",""
"8","2006","Not Working","Male","","","",""
"8","2006","Not Working","Female","","","",""
"1","2007","Full Time","Male","3416","0.576883821845785","0.563487704625063","0.590279939066508"
"1","2007","Full Time","Female","1247","0.385554068605576","0.36696288058447","0.404145256626681"
"1","2007","Part Time","Male","576","0.38986177263245","0.363288172393169","0.416435372871732"
"1","2007","Part Time","Female","2269","0.604355728262782","0.587974615344936","0.620736841180628"
"1","2007","Not Working","Male","2095","0.571858402237795","0.555332906913205","0.588383897562385"
"1","2007","Not Working","Female","2673","0.493670540549988","0.479611537023317","0.507729544076659"
"2","2007","Full Time","Male","110","0.0250373730696514","0.0208010086867183","0.0292737374525845"
"2","2007","Full Time","Female","79","0.0341603416534084","0.0272223099299995","0.0410983733768174"
"2","2007","Part Time","Male","29","","",""
"2","2007","Part Time","Female","107","0.041307951287108","0.0346414029522228","0.0479744996219931"
"2","2007","Not Working","Male","56","0.0182922662502416","0.0138167680912335","0.0227677644092497"
"2","2007","Not Working","Female","78","0.0175449903553519","0.0138530707235114","0.0212369099871923"
"3","2007","Full Time","Male","1287","0.305100913397141","0.292615941533602","0.31758588526068"
"3","2007","Full Time","Female","920","0.41132272906674","0.392527282456862","0.430118175676617"
"3","2007","Part Time","Male","599","0.50237670930709","0.475134266319048","0.529619152295133"
"3","2007","Part Time","Female","687","0.219453265046021","0.20558841679944","0.233318113292602"
"3","2007","Not Working","Male","846","0.250195079705685","0.235729693108269","0.264660466303101"
"3","2007","Not Working","Female","888","0.164309780192948","0.153889636619396","0.174729923766501"
"4","2007","Full Time","Male","381","0.0842485944803318","0.0767172056016075","0.0917799833590561"
"4","2007","Full Time","Female","316","0.14013485003821","0.126875845728546","0.153393854347874"
"4","2007","Part Time","Male","70","0.0691695718651142","0.0553442967449623","0.0829948469852662"
"4","2007","Part Time","Female","269","0.0987864040281404","0.0887908447900438","0.108781963266237"
"4","2007","Not Working","Male","182","0.0688404377037608","0.0603847217645296","0.077296153642992"
"4","2007","Not Working","Female","313","0.081512768530584","0.0738184755468208","0.0892070615143472"
"5","2007","Full Time","Male","21","","",""
"5","2007","Full Time","Female","69","0.0284617834305914","0.0221101758158445","0.0348133910453383"
"5","2007","Part Time","Male","19","","",""
"5","2007","Part Time","Female","91","0.0360966513759483","0.0298478770062619","0.0423454257456348"
"5","2007","Not Working","Male","264","0.0901459740688437","0.0805811816728173","0.09971076646487"
"5","2007","Not Working","Female","906","0.242961920371128","0.230901920468815","0.25502192027344"
"6","2007","Full Time","Male","","","",""
"6","2007","Full Time","Female","","","",""
"6","2007","Part Time","Male","","","",""
"6","2007","Part Time","Female","","","",""
"6","2007","Not Working","Male","1","","",""
"6","2007","Not Working","Female","","","",""
"7","2007","Full Time","Male","9","","",""
"7","2007","Full Time","Female","2","","",""
"7","2007","Part Time","Male","1","","",""
"7","2007","Part Time","Female","","","",""
"7","2007","Not Working","Male","","","",""
"7","2007","Not Working","Female","","","",""
"8","2007","Full Time","Male","1","","",""
"8","2007","Full Time","Female","","","",""
"8","2007","Part Time","Male","","","",""
"8","2007","Part Time","Female","","","",""
"8","2007","Not Working","Male","","","",""
"8","2007","Not Working","Female","","","",""
"1","2008","Full Time","Male","3184","0.569246321859256","0.555457260513611","0.583035383204901"
"1","2008","Full Time","Female","1218","0.388418172445598","0.369433928897453","0.407402415993743"
"1","2008","Part Time","Male","545","0.375409812816752","0.34811467262655","0.402704953006955"
"1","2008","Part Time","Female","2118","0.618942692860735","0.602131957977633","0.635753427743836"
"1","2008","Not Working","Male","1986","0.569643119773694","0.55248551046557","0.586800729081818"
"1","2008","Not Working","Female","2453","0.474283493658966","0.459716761818334","0.488850225499597"
"2","2008","Full Time","Male","110","0.0247853244051685","0.0204560261360469","0.0291146226742901"
"2","2008","Full Time","Female","73","0.033678315988674","0.0266516018384701","0.0407050301388779"
"2","2008","Part Time","Male","20","","",""
"2","2008","Part Time","Female","89","0.0308324542058762","0.0248487542146134","0.036816154197139"
"2","2008","Not Working","Male","59","0.0198235875821244","0.0149931750602025","0.0246540001040463"
"2","2008","Not Working","Female","73","0.0153709133688947","0.0117820784525557","0.0189597482852337"
"3","2008","Full Time","Male","1261","0.309533780112941","0.296660318755631","0.322407241470251"
"3","2008","Full Time","Female","866","0.416602650642216","0.397400075176408","0.435805226108025"
"3","2008","Part Time","Male","557","0.522124079156876","0.49396753332344","0.550280624990311"
"3","2008","Part Time","Female","643","0.213629731966642","0.199442073601662","0.227817390331622"
"3","2008","Not Working","Male","729","0.246489518620527","0.231555219411115","0.261423817829938"
"3","2008","Not Working","Female","819","0.173932840255624","0.162875115214652","0.184990565296596"
"4","2008","Full Time","Male","365","0.0869562125350016","0.0791098892055014","0.0948025358645018"
"4","2008","Full Time","Female","313","0.13148426390925","0.11832165505441","0.144646872764091"
"4","2008","Part Time","Male","77","0.0781913506381559","0.0630580141914954","0.0933246870848164"
"4","2008","Part Time","Female","259","0.0975451213303541","0.0872748514236129","0.107815391237095"
"4","2008","Not Working","Male","158","0.0662129683006567","0.0575963586525669","0.0748295779487465"
"4","2008","Not Working","Female","300","0.0876550553907543","0.0794054090126904","0.0959047017688181"
"5","2008","Full Time","Male","24","","",""
"5","2008","Full Time","Female","61","0.0296106928088325","0.0230081150300225","0.0362132705876425"
"5","2008","Part Time","Male","9","","",""
"5","2008","Part Time","Female","96","0.0389651925618761","0.0322667428052132","0.045663642318539"
"5","2008","Not Working","Male","266","0.0974700086860305","0.087192039894719","0.107747977477342"
"5","2008","Not Working","Female","869","0.248757697325761","0.236146811456632","0.261368583194891"
"6","2008","Full Time","Male","","","",""
"6","2008","Full Time","Female","","","",""
"6","2008","Part Time","Male","","","",""
"6","2008","Part Time","Female","","","",""
"6","2008","Not Working","Male","1","","",""
"6","2008","Not Working","Female","","","",""
"7","2008","Full Time","Male","8","","",""
"7","2008","Full Time","Female","1","","",""
"7","2008","Part Time","Male","1","","",""
"7","2008","Part Time","Female","1","","",""
"7","2008","Not Working","Male","","","",""
"7","2008","Not Working","Female","","","",""
"8","2008","Full Time","Male","2","","",""
"8","2008","Full Time","Female","","","",""
"8","2008","Part Time","Male","","","",""
"8","2008","Part Time","Female","","","",""
"8","2008","Not Working","Male","","","",""
"8","2008","Not Working","Female","","","",""
"1","2009","Full Time","Male","2871","0.553398500018152","0.539003899189772","0.567793100846531"
"1","2009","Full Time","Female","1136","0.373341837484985","0.354066639943004","0.392617035026965"
"1","2009","Part Time","Male","541","0.409247031140429","0.381132885976992","0.437361176303867"
"1","2009","Part Time","Female","1976","0.597234694020722","0.57983448892316","0.614634899118284"
"1","2009","Not Working","Male","1854","0.560574571953726","0.542814416906664","0.578334727000788"
"1","2009","Not Working","Female","2248","0.480675820346502","0.465337549113494","0.49601409157951"
"2","2009","Full Time","Male","114","0.028011738907997","0.0232340145160897","0.0327894632999043"
"2","2009","Full Time","Female","68","0.0311216652083416","0.0242018229843768","0.0380415074323065"
"2","2009","Part Time","Male","24","","",""
"2","2009","Part Time","Female","89","0.0299604299057446","0.0239122517956728","0.0360086080158165"
"2","2009","Not Working","Male","52","0.0199300625187881","0.0149289073648885","0.0249312176726877"
"2","2009","Not Working","Female","59","0.0139955754753485","0.0103892425614489","0.017601908389248"
"3","2009","Full Time","Male","1209","0.324678056786079","0.31111984391306","0.338236269659097"
"3","2009","Full Time","Female","847","0.427358872509044","0.407645188663666","0.447072556354421"
"3","2009","Part Time","Male","522","0.488191539882399","0.45961050088886","0.516772578875937"
"3","2009","Part Time","Female","624","0.231732427502143","0.216762989937622","0.246701865066664"
"3","2009","Not Working","Male","687","0.256421105561564","0.240795823169022","0.272046387954107"
"3","2009","Not Working","Female","686","0.167825686911712","0.156352941056833","0.179298432766592"
"4","2009","Full Time","Male","354","0.0839875576073641","0.0759563896035848","0.0920187256111434"
"4","2009","Full Time","Female","310","0.144348740111031","0.130343677563463","0.158353802658599"
"4","2009","Part Time","Male","77","0.0735003881473728","0.0585794340316868","0.0884213422630588"
"4","2009","Part Time","Female","270","0.0999410744931522","0.089300543402101","0.110581605584203"
"4","2009","Not Working","Male","153","0.0672014863416047","0.0582422534563813","0.0761607192268282"
"4","2009","Not Working","Female","250","0.0772597907447279","0.0690629312637588","0.0854566502256969"
"5","2009","Full Time","Male","24","","",""
"5","2009","Full Time","Female","56","0.0235122054694935","0.0174739671402953","0.0295504437986916"
"5","2009","Part Time","Male","10","","",""
"5","2009","Part Time","Female","92","0.0410555498267784","0.034016103730093","0.0480949959234637"
"5","2009","Not Working","Male","254","0.0958727736243167","0.0853374014219119","0.106408145826722"
"5","2009","Not Working","Female","833","0.260243126521709","0.246773202630781","0.273713050412637"
"6","2009","Full Time","Male","","","",""
"6","2009","Full Time","Female","1","","",""
"6","2009","Part Time","Male","","","",""
"6","2009","Part Time","Female","","","",""
"6","2009","Not Working","Male","","","",""
"6","2009","Not Working","Female","","","",""
"7","2009","Full Time","Male","8","","",""
"7","2009","Full Time","Female","1","","",""
"7","2009","Part Time","Male","1","","",""
"7","2009","Part Time","Female","1","","",""
"7","2009","Not Working","Male","","","",""
"7","2009","Not Working","Female","","","",""
"8","2009","Full Time","Male","2","","",""
"8","2009","Full Time","Female","","","",""
"8","2009","Part Time","Male","","","",""
"8","2009","Part Time","Female","","","",""
"8","2009","Not Working","Male","","","",""
"8","2009","Not Working","Female","","","",""
"1","2010","Full Time","Male","4387","0.553019860736785","0.540755506841513","0.565284214632057"
"1","2010","Full Time","Female","1338","0.369716991092787","0.352202079400364","0.38723190278521"
"1","2010","Part Time","Male","831","0.396878933623558","0.372654988976499","0.421102878270616"
"1","2010","Part Time","Female","2957","0.601833411826188","0.587950310730269","0.615716512922107"
"1","2010","Not Working","Male","1923","0.558410657158542","0.541242989565123","0.57557832475196"
"1","2010","Not Working","Female","3139","0.483606398145931","0.470467336872271","0.496745459419592"
"2","2010","Full Time","Male","123","0.0319490826367169","0.0276108933940165","0.0362872718794173"
"2","2010","Full Time","Female","97","0.0312676018627532","0.0249528738974719","0.0375823298280345"
"2","2010","Part Time","Male","31","0.0194875231188002","0.0126433895480777","0.0263316566895226"
"2","2010","Part Time","Female","181","0.0282167764474054","0.0235204926956112","0.0329130601991995"
"2","2010","Not Working","Male","55","0.0183653430403106","0.0137234020138221","0.0230072840667991"
"2","2010","Not Working","Female","101","0.0168296570564963","0.0134476079384874","0.0202117061745052"
"3","2010","Full Time","Male","1366","0.314041083488815","0.302591953591287","0.325490213386343"
"3","2010","Full Time","Female","1002","0.434900953756997","0.416913780643689","0.452888126870305"
"3","2010","Part Time","Male","591","0.494754171918639","0.469999356446279","0.519508987390998"
"3","2010","Part Time","Female","971","0.222357302463388","0.21056410203947","0.234150502887305"
"3","2010","Not Working","Male","835","0.261978713939528","0.246776998395683","0.277180429483373"
"3","2010","Not Working","Female","1102","0.160955851778721","0.151293703803612","0.17061799975383"
"4","2010","Full Time","Male","398","0.0903962848194965","0.0833228297369986","0.0974697399019945"
"4","2010","Full Time","Female","416","0.140686890305824","0.128071288254202","0.153302492357446"
"4","2010","Part Time","Male","87","0.0751198417409663","0.0620691462591419","0.0881705372227907"
"4","2010","Part Time","Female","557","0.107920530959019","0.0991207929798665","0.116720268938172"
"4","2010","Not Working","Male","159","0.0634494045678646","0.0550217921885731","0.0718770169471561"
"4","2010","Not Working","Female","419","0.081389843027178","0.0742006752414154","0.0885790108129406"
"5","2010","Full Time","Male","27","","",""
"5","2010","Full Time","Female","61","0.0227374039056135","0.0173288454991246","0.0281459623121025"
"5","2010","Part Time","Male","20","","",""
"5","2010","Part Time","Female","106","0.0391326402730562","0.0336332159808983","0.0446320645652142"
"5","2010","Not Working","Male","241","0.0974723030994732","0.0872182387638635","0.107726367435083"
"5","2010","Not Working","Female","794","0.257156635863223","0.245665171236977","0.26864810048947"
"6","2010","Full Time","Male","1","","",""
"6","2010","Full Time","Female","","","",""
"6","2010","Part Time","Male","1","","",""
"6","2010","Part Time","Female","","","",""
"6","2010","Not Working","Male","1","","",""
"6","2010","Not Working","Female","","","",""
"7","2010","Full Time","Male","9","","",""
"7","2010","Full Time","Female","4","","",""
"7","2010","Part Time","Male","6","","",""
"7","2010","Part Time","Female","4","","",""
"7","2010","Not Working","Male","","","",""
"7","2010","Not Working","Female","2","","",""
"8","2010","Full Time","Male","2","","",""
"8","2010","Full Time","Female","","","",""
"8","2010","Part Time","Male","","","",""
"8","2010","Part Time","Female","","","",""
"8","2010","Not Working","Male","","","",""
"8","2010","Not Working","Female","","","",""
"1","2011","Full Time","Male","5037","0.557647319684897","0.546187864517484","0.569106774852311"
"1","2011","Full Time","Female","1480","0.372915636956529","0.356579125634535","0.389252148278522"
"1","2011","Part Time","Male","982","0.403778771320776","0.381646674842898","0.425910867798654"
"1","2011","Part Time","Female","3552","0.598872815164058","0.586157871030581","0.611587759297534"
"1","2011","Not Working","Male","2382","0.561107540994919","0.545769031248014","0.576446050741824"
"1","2011","Not Working","Female","3639","0.481836430994494","0.469755076943073","0.493917785045916"
"2","2011","Full Time","Male","135","0.0248853401115999","0.0212911631014246","0.0284795171217752"
"2","2011","Full Time","Female","122","0.0263981497978336","0.0209822767581319","0.0318140228375352"
"2","2011","Part Time","Male","40","0.0202935212625668","0.0139332770495892","0.0266537654755444"
"2","2011","Part Time","Female","210","0.028162247258225","0.0238704752253259","0.0324540192911242"
"2","2011","Not Working","Male","67","0.0195875240068222","0.0153042560929401","0.0238707919207043"
"2","2011","Not Working","Female","141","0.0194610998670071","0.0161210845230822","0.0228011152109319"
"3","2011","Full Time","Male","1526","0.319382308733319","0.308624919733901","0.330139697732737"
"3","2011","Full Time","Female","1155","0.440744878674402","0.423972693160235","0.457517064188569"
"3","2011","Part Time","Male","702","0.477650286564955","0.455119165676065","0.500181407453844"
"3","2011","Part Time","Female","1117","0.226301549699449","0.215446402018313","0.237156697380585"
