"pgfamstd","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"4","2012","Single parent ","East Germany","176","0.206358687437011","0.174857496444211","0.237859878429811"
"4","2012","Couple + C. LE 16 ","West Germany","177","0.0282596640976463","0.0240276309914222","0.0324916972038704"
"4","2012","Couple + C. LE 16 ","East Germany","56","0.044190964318227","0.0335389344012774","0.0548429942351766"
"4","2012","Couple + C. GT 16 ","West Germany","52","0.0206723979504807","0.0151335615826287","0.0262112343183328"
"4","2012","Couple + C. GT 16 ","East Germany","21","","",""
"4","2012","Couple + C. LE and GT 16","West Germany","31","0.0125115142856503","0.00761185687649445","0.0174111716948061"
"4","2012","Couple + C. LE and GT 16","East Germany","2","","",""
"5","2012","1-pers.-HH","West Germany","840","0.278469349428107","0.261764671929388","0.295174026926827"
"5","2012","1-pers.-HH","East Germany","298","0.259376032216355","0.231549092761299","0.287202971671411"
"5","2012","(Married) couple without C. ","West Germany","77","0.0124516605146538","0.00966180096834179","0.0152415200609658"
"5","2012","(Married) couple without C. ","East Germany","45","0.0167145010654675","0.0112586276860817","0.0221703744448534"
"5","2012","Single parent ","West Germany","157","0.098264482799959","0.0861097692611928","0.110419196338725"
"5","2012","Single parent ","East Germany","31","0.0519425079925606","0.0346689319178507","0.0692160840672705"
"5","2012","Couple + C. LE 16 ","West Germany","10","","",""
"5","2012","Couple + C. LE 16 ","East Germany","3","","",""
"5","2012","Couple + C. GT 16 ","West Germany","4","","",""
"5","2012","Couple + C. GT 16 ","East Germany","5","","",""
"5","2012","Couple + C. LE and GT 16","West Germany","2","","",""
"5","2012","Couple + C. LE and GT 16","East Germany","","","",""
"6","2012","1-pers.-HH","West Germany","2","","",""
"6","2012","1-pers.-HH","East Germany","","","",""
"6","2012","(Married) couple without C. ","West Germany","","","",""
"6","2012","(Married) couple without C. ","East Germany","","","",""
"6","2012","Single parent ","West Germany","1","","",""
"6","2012","Single parent ","East Germany","","","",""
"6","2012","Couple + C. LE 16 ","West Germany","","","",""
"6","2012","Couple + C. LE 16 ","East Germany","","","",""
"6","2012","Couple + C. GT 16 ","West Germany","","","",""
"6","2012","Couple + C. GT 16 ","East Germany","","","",""
"6","2012","Couple + C. LE and GT 16","West Germany","","","",""
"6","2012","Couple + C. LE and GT 16","East Germany","","","",""
"7","2012","1-pers.-HH","West Germany","","","",""
"7","2012","1-pers.-HH","East Germany","","","",""
"7","2012","(Married) couple without C. ","West Germany","19","","",""
"7","2012","(Married) couple without C. ","East Germany","6","","",""
"7","2012","Single parent ","West Germany","","","",""
"7","2012","Single parent ","East Germany","","","",""
"7","2012","Couple + C. LE 16 ","West Germany","20","","",""
"7","2012","Couple + C. LE 16 ","East Germany","","","",""
"7","2012","Couple + C. GT 16 ","West Germany","2","","",""
"7","2012","Couple + C. GT 16 ","East Germany","","","",""
"7","2012","Couple + C. LE and GT 16","West Germany","","","",""
"7","2012","Couple + C. LE and GT 16","East Germany","","","",""
"8","2012","1-pers.-HH","West Germany","2","","",""
"8","2012","1-pers.-HH","East Germany","1","","",""
"8","2012","(Married) couple without C. ","West Germany","","","",""
"8","2012","(Married) couple without C. ","East Germany","","","",""
"8","2012","Single parent ","West Germany","2","","",""
"8","2012","Single parent ","East Germany","","","",""
"8","2012","Couple + C. LE 16 ","West Germany","","","",""
"8","2012","Couple + C. LE 16 ","East Germany","","","",""
"8","2012","Couple + C. GT 16 ","West Germany","","","",""
"8","2012","Couple + C. GT 16 ","East Germany","","","",""
"8","2012","Couple + C. LE and GT 16","West Germany","","","",""
"8","2012","Couple + C. LE and GT 16","East Germany","","","",""
"1","2013","1-pers.-HH","West Germany","3","","",""
"1","2013","1-pers.-HH","East Germany","","","",""
"1","2013","(Married) couple without C. ","West Germany","5191","0.792701485757245","0.782785554489657","0.802617417024832"
"1","2013","(Married) couple without C. ","East Germany","1785","0.834275816976009","0.818372554951982","0.850179079000035"
"1","2013","Single parent ","West Germany","1","","",""
"1","2013","Single parent ","East Germany","1","","",""
"1","2013","Couple + C. LE 16 ","West Germany","6050","0.88182832723614","0.874147254468928","0.889509400003352"
"1","2013","Couple + C. LE 16 ","East Germany","1020","0.703525213604243","0.679695528692902","0.727354898515584"
"1","2013","Couple + C. GT 16 ","West Germany","1717","0.56524262938554","0.547243800504721","0.583241458266359"
"1","2013","Couple + C. GT 16 ","East Germany","364","0.536498110726698","0.497340704143957","0.575655517309439"
"1","2013","Couple + C. LE and GT 16","West Germany","1416","0.585780981193438","0.566094268556394","0.605467693830481"
"1","2013","Couple + C. LE and GT 16","East Germany","225","0.578908274852387","0.529069122405239","0.628747427299536"
"2","2013","1-pers.-HH","West Germany","213","0.0534416983822461","0.0453759570539095","0.0615074397105826"
"2","2013","1-pers.-HH","East Germany","46","0.0367656168124235","0.0246251843576968","0.0489060492671502"
"2","2013","(Married) couple without C. ","West Germany","49","0.00658064756504712","0.0046028528997448","0.00855844223034944"
"2","2013","(Married) couple without C. ","East Germany","10","","",""
"2","2013","Single parent ","West Germany","263","0.0963276842828653","0.0847853863794078","0.107869982186323"
"2","2013","Single parent ","East Germany","52","0.0806101625900084","0.0593521546802533","0.101868170499763"
"2","2013","Couple + C. LE 16 ","West Germany","59","0.00960249032130188","0.00728205282918405","0.0119229278134197"
"2","2013","Couple + C. LE 16 ","East Germany","15","","",""
"2","2013","Couple + C. GT 16 ","West Germany","22","","",""
"2","2013","Couple + C. GT 16 ","East Germany","4","","",""
"2","2013","Couple + C. LE and GT 16","West Germany","9","","",""
"2","2013","Couple + C. LE and GT 16","East Germany","2","","",""
"3","2013","1-pers.-HH","West Germany","1247","0.435771792959195","0.417989513372256","0.453554072546133"
"3","2013","1-pers.-HH","East Germany","368","0.450473089606194","0.418375224396782","0.482570954815606"
"3","2013","(Married) couple without C. ","West Germany","846","0.147028155365125","0.138365556997629","0.155690753732622"
"3","2013","(Married) couple without C. ","East Germany","163","0.0976830710260247","0.084985295395883","0.110380846656166"
"3","2013","Single parent ","West Germany","1161","0.524274287204631","0.504736794796785","0.543811779612477"
"3","2013","Single parent ","East Germany","377","0.653225817845814","0.616060926708569","0.69039070898306"
"3","2013","Couple + C. LE 16 ","West Germany","463","0.0789981665026511","0.0725799861272793","0.0854163468780228"
"3","2013","Couple + C. LE 16 ","East Germany","319","0.251507206195969","0.22886839526907","0.274146017122868"
"3","2013","Couple + C. GT 16 ","West Germany","1098","0.406824681919392","0.388988639359211","0.424660724479572"
"3","2013","Couple + C. GT 16 ","East Germany","232","0.407357880420817","0.368775556241516","0.445940204600117"
"3","2013","Couple + C. LE and GT 16","West Germany","942","0.391544491382814","0.372037265024888","0.41105171774074"
"3","2013","Couple + C. LE and GT 16","East Germany","147","0.407343892267834","0.357746436065939","0.456941348469729"
"4","2013","1-pers.-HH","West Germany","703","0.228248094137891","0.213196832161028","0.243299356114754"
"4","2013","1-pers.-HH","East Germany","220","0.240440387476201","0.212870697513891","0.268010077438511"
"4","2013","(Married) couple without C. ","West Germany","234","0.0356592831917183","0.0311231882748621","0.0401953781085745"
"4","2013","(Married) couple without C. ","East Germany","82","0.0377421336094379","0.0295913868014752","0.0458928804174006"
"4","2013","Single parent ","West Germany","920","0.281955262082995","0.264352651379025","0.299557872786964"
"4","2013","Single parent ","East Germany","168","0.20862409130244","0.176895451244269","0.240352731360612"
"4","2013","Couple + C. LE 16 ","West Germany","184","0.02374189993718","0.0201193596398062","0.0273644402345539"
"4","2013","Couple + C. LE 16 ","East Germany","52","0.0361275170837883","0.0263907802342186","0.0458642539333581"
"4","2013","Couple + C. GT 16 ","West Germany","65","0.0207457320767351","0.0155706715185627","0.0259207926349074"
"4","2013","Couple + C. GT 16 ","East Germany","18","","",""
"4","2013","Couple + C. LE and GT 16","West Germany","35","0.0157673768640809","0.0107886402397284","0.0207461134884334"
"4","2013","Couple + C. LE and GT 16","East Germany","2","","",""
"5","2013","1-pers.-HH","West Germany","811","0.27794991239625","0.2618842952599","0.294015529532599"
"5","2013","1-pers.-HH","East Germany","287","0.270173331738122","0.241526384770272","0.298820278705972"
"5","2013","(Married) couple without C. ","West Germany","73","0.0121729236643446","0.00949055486229868","0.0148552924663904"
"5","2013","(Married) couple without C. ","East Germany","55","0.0203131141035596","0.0142795998229968","0.0263466283841225"
"5","2013","Single parent ","West Germany","163","0.0958647761538463","0.0843472964375531","0.107382255870139"
"5","2013","Single parent ","East Germany","32","0.054062926054439","0.036404226663875","0.071721625445003"
"5","2013","Couple + C. LE 16 ","West Germany","7","","",""
"5","2013","Couple + C. LE 16 ","East Germany","2","","",""
"5","2013","Couple + C. GT 16 ","West Germany","8","","",""
"5","2013","Couple + C. GT 16 ","East Germany","5","","",""
"5","2013","Couple + C. LE and GT 16","West Germany","2","","",""
"5","2013","Couple + C. LE and GT 16","East Germany","1","","",""
"6","2013","1-pers.-HH","West Germany","7","","",""
"6","2013","1-pers.-HH","East Germany","1","","",""
"6","2013","(Married) couple without C. ","West Germany","","","",""
"6","2013","(Married) couple without C. ","East Germany","","","",""
"6","2013","Single parent ","West Germany","","","",""
"6","2013","Single parent ","East Germany","","","",""
"6","2013","Couple + C. LE 16 ","West Germany","","","",""
"6","2013","Couple + C. LE 16 ","East Germany","","","",""
"6","2013","Couple + C. GT 16 ","West Germany","","","",""
"6","2013","Couple + C. GT 16 ","East Germany","","","",""
"6","2013","Couple + C. LE and GT 16","West Germany","","","",""
"6","2013","Couple + C. LE and GT 16","East Germany","","","",""
"7","2013","1-pers.-HH","West Germany","","","",""
"7","2013","1-pers.-HH","East Germany","","","",""
"7","2013","(Married) couple without C. ","West Germany","27","","",""
"7","2013","(Married) couple without C. ","East Germany","5","","",""
"7","2013","Single parent ","West Germany","","","",""
"7","2013","Single parent ","East Germany","","","",""
"7","2013","Couple + C. LE 16 ","West Germany","21","","",""
"7","2013","Couple + C. LE 16 ","East Germany","3","","",""
"7","2013","Couple + C. GT 16 ","West Germany","3","","",""
"7","2013","Couple + C. GT 16 ","East Germany","","","",""
"7","2013","Couple + C. LE and GT 16","West Germany","1","","",""
"7","2013","Couple + C. LE and GT 16","East Germany","","","",""
"8","2013","1-pers.-HH","West Germany","3","","",""
"8","2013","1-pers.-HH","East Germany","1","","",""
"8","2013","(Married) couple without C. ","West Germany","","","",""
"8","2013","(Married) couple without C. ","East Germany","","","",""
"8","2013","Single parent ","West Germany","2","","",""
"8","2013","Single parent ","East Germany","","","",""
"8","2013","Couple + C. LE 16 ","West Germany","1","","",""
"8","2013","Couple + C. LE 16 ","East Germany","","","",""
"8","2013","Couple + C. GT 16 ","West Germany","1","","",""
"8","2013","Couple + C. GT 16 ","East Germany","","","",""
"8","2013","Couple + C. LE and GT 16","West Germany","","","",""
"8","2013","Couple + C. LE and GT 16","East Germany","","","",""
"1","2014","1-pers.-HH","West Germany","4","","",""
"1","2014","1-pers.-HH","East Germany","","","",""
"1","2014","(Married) couple without C. ","West Germany","4833","0.796560643128957","0.78633976269588","0.806781523562034"
"1","2014","(Married) couple without C. ","East Germany","1705","0.832382488859377","0.816157650990681","0.848607326728072"
"1","2014","Single parent ","West Germany","1","","",""
"1","2014","Single parent ","East Germany","","","",""
"1","2014","Couple + C. LE 16 ","West Germany","4982","0.865055049461586","0.856137464910987","0.873972634012186"
"1","2014","Couple + C. LE 16 ","East Germany","901","0.704249332152025","0.678692552085767","0.729806112218283"
"1","2014","Couple + C. GT 16 ","West Germany","1535","0.553511279406131","0.53458019047952","0.572442368332741"
"1","2014","Couple + C. GT 16 ","East Germany","332","0.554869045991617","0.513485056465694","0.596253035517541"
"1","2014","Couple + C. LE and GT 16","West Germany","1250","0.595220301666345","0.574515551289855","0.615925052042835"
"1","2014","Couple + C. LE and GT 16","East Germany","191","0.558016211697405","0.50576336784641","0.6102690555484"
"2","2014","1-pers.-HH","West Germany","182","0.0522408296899869","0.0439001226657401","0.0605815367142336"
"2","2014","1-pers.-HH","East Germany","42","0.0359179833085704","0.0237673571608344","0.0480686094563065"
"2","2014","(Married) couple without C. ","West Germany","46","0.00612332750860109","0.00414261524197864","0.00810403977522354"
"2","2014","(Married) couple without C. ","East Germany","12","","",""
"2","2014","Single parent ","West Germany","178","0.0898739934877003","0.0776620831985391","0.102085903776862"
"2","2014","Single parent ","East Germany","39","0.101455870740514","0.0751482768301718","0.127763464650857"
"2","2014","Couple + C. LE 16 ","West Germany","60","0.0127911314694891","0.00985817208340391","0.0157240908555742"
"2","2014","Couple + C. LE 16 ","East Germany","11","","",""
"2","2014","Couple + C. GT 16 ","West Germany","18","","",""
"2","2014","Couple + C. GT 16 ","East Germany","3","","",""
"2","2014","Couple + C. LE and GT 16","West Germany","13","","",""
"2","2014","Couple + C. LE and GT 16","East Germany","2","","",""
"3","2014","1-pers.-HH","West Germany","1081","0.426288091611181","0.407750753617865","0.444825429604498"
"3","2014","1-pers.-HH","East Germany","355","0.459412941390448","0.426872747953175","0.491953134827721"
"3","2014","(Married) couple without C. ","West Germany","757","0.146831631779654","0.137845173061547","0.15581809049776"
"3","2014","(Married) couple without C. ","East Germany","181","0.0996460519693435","0.0866354949898177","0.112656608948869"
"3","2014","Single parent ","West Germany","1042","0.538404543755865","0.517118206242877","0.559690881268853"
"3","2014","Single parent ","East Germany","318","0.651011265204705","0.609480226925451","0.692542303483959"
"3","2014","Couple + C. LE 16 ","West Germany","414","0.0926186073921143","0.0850521759459872","0.100185038838241"
"3","2014","Couple + C. LE 16 ","East Germany","265","0.250908330464597","0.226630768530933","0.275185892398261"
"3","2014","Couple + C. GT 16 ","West Germany","1019","0.413846977012703","0.395091310157818","0.432602643867589"
"3","2014","Couple + C. GT 16 ","East Germany","198","0.388257699736787","0.347675320670551","0.428840078803024"
"3","2014","Couple + C. LE and GT 16","West Germany","849","0.381578339626921","0.361087678406238","0.402069000847604"
"3","2014","Couple + C. LE and GT 16","East Germany","149","0.425920881530391","0.373893293223271","0.477948469837511"
"4","2014","1-pers.-HH","West Germany","667","0.233744271200231","0.217880509005944","0.249608033394517"
"4","2014","1-pers.-HH","East Germany","217","0.238120186375103","0.210308518407796","0.26593185434241"
"4","2014","(Married) couple without C. ","West Germany","226","0.0339663548052244","0.0293671579846529","0.038565551625796"
"4","2014","(Married) couple without C. ","East Germany","82","0.0358883563395449","0.0278085741705317","0.0439681385085581"
"4","2014","Single parent ","West Germany","737","0.276130561478066","0.25704068220583","0.295220440750302"
"4","2014","Single parent ","East Germany","121","0.191187974877221","0.156924853961032","0.22545109579341"
"4","2014","Couple + C. LE 16 ","West Germany","157","0.0246919926925571","0.0206416104673896","0.0287423749177246"
"4","2014","Couple + C. LE 16 ","East Germany","41","0.031065581722361","0.0213500408433414","0.0407811226013806"
"4","2014","Couple + C. GT 16 ","West Germany","65","0.0223142272520657","0.0166895489892771","0.0279389055148542"
"4","2014","Couple + C. GT 16 ","East Germany","17","","",""
"4","2014","Couple + C. LE and GT 16","West Germany","43","0.0161500691554756","0.0108329867307875","0.0214671515801638"
"4","2014","Couple + C. LE and GT 16","East Germany","4","","",""
"5","2014","1-pers.-HH","West Germany","787","0.280748974310716","0.26390486039014","0.297593088231292"
"5","2014","1-pers.-HH","East Germany","284","0.264158827014394","0.235370906060785","0.292946747968003"
"5","2014","(Married) couple without C. ","West Germany","71","0.0123538826559366","0.00954932860355841","0.0151584367083148"
"5","2014","(Married) couple without C. ","East Germany","54","0.0232360909878115","0.0166922077668397","0.0297799742087834"
"5","2014","Single parent ","West Germany","146","0.09376679198975","0.0813199166949348","0.106213667284565"
"5","2014","Single parent ","East Germany","27","","",""
"5","2014","Couple + C. LE 16 ","West Germany","8","","",""
"5","2014","Couple + C. LE 16 ","East Germany","4","","",""
"5","2014","Couple + C. GT 16 ","West Germany","6","","",""
"5","2014","Couple + C. GT 16 ","East Germany","4","","",""
"5","2014","Couple + C. LE and GT 16","West Germany","2","","",""
"5","2014","Couple + C. LE and GT 16","East Germany","1","","",""
"6","2014","1-pers.-HH","West Germany","6","","",""
"6","2014","1-pers.-HH","East Germany","1","","",""
"6","2014","(Married) couple without C. ","West Germany","","","",""
"6","2014","(Married) couple without C. ","East Germany","","","",""
"6","2014","Single parent ","West Germany","1","","",""
"6","2014","Single parent ","East Germany","","","",""
"6","2014","Couple + C. LE 16 ","West Germany","","","",""
"6","2014","Couple + C. LE 16 ","East Germany","","","",""
"6","2014","Couple + C. GT 16 ","West Germany","","","",""
"6","2014","Couple + C. GT 16 ","East Germany","","","",""
"6","2014","Couple + C. LE and GT 16","West Germany","","","",""
"6","2014","Couple + C. LE and GT 16","East Germany","","","",""
"7","2014","1-pers.-HH","West Germany","1","","",""
"7","2014","1-pers.-HH","East Germany","","","",""
"7","2014","(Married) couple without C. ","West Germany","26","","",""
"7","2014","(Married) couple without C. ","East Germany","2","","",""
"7","2014","Single parent ","West Germany","","","",""
"7","2014","Single parent ","East Germany","","","",""
"7","2014","Couple + C. LE 16 ","West Germany","16","","",""
"7","2014","Couple + C. LE 16 ","East Germany","3","","",""
"7","2014","Couple + C. GT 16 ","West Germany","2","","",""
"7","2014","Couple + C. GT 16 ","East Germany","","","",""
"7","2014","Couple + C. LE and GT 16","West Germany","2","","",""
"7","2014","Couple + C. LE and GT 16","East Germany","","","",""
"8","2014","1-pers.-HH","West Germany","6","","",""
"8","2014","1-pers.-HH","East Germany","2","","",""
"8","2014","(Married) couple without C. ","West Germany","","","",""
"8","2014","(Married) couple without C. ","East Germany","","","",""
"8","2014","Single parent ","West Germany","2","","",""
"8","2014","Single parent ","East Germany","1","","",""
"8","2014","Couple + C. LE 16 ","West Germany","2","","",""
"8","2014","Couple + C. LE 16 ","East Germany","","","",""
"8","2014","Couple + C. GT 16 ","West Germany","4","","",""
"8","2014","Couple + C. GT 16 ","East Germany","","","",""
"8","2014","Couple + C. LE and GT 16","West Germany","","","",""
"8","2014","Couple + C. LE and GT 16","East Germany","","","",""
"1","2015","1-pers.-HH","West Germany","3","","",""
"1","2015","1-pers.-HH","East Germany","","","",""
"1","2015","(Married) couple without C. ","West Germany","4769","0.789074216486847","0.778698569427011","0.799449863546682"
"1","2015","(Married) couple without C. ","East Germany","1652","0.822231193257038","0.805500752606285","0.838961633907792"
"1","2015","Single parent ","West Germany","9","","",""
"1","2015","Single parent ","East Germany","3","","",""
"1","2015","Couple + C. LE 16 ","West Germany","4934","0.855364848648744","0.846180416790991","0.864549280506496"
"1","2015","Couple + C. LE 16 ","East Germany","838","0.651870513376064","0.624349684977483","0.679391341774646"
"1","2015","Couple + C. GT 16 ","West Germany","1489","0.546146760798059","0.526950606277395","0.565342915318723"
"1","2015","Couple + C. GT 16 ","East Germany","305","0.54435660108913","0.501048362252349","0.58766483992591"
"1","2015","Couple + C. LE and GT 16","West Germany","1211","0.601619337412847","0.580843301774079","0.622395373051614"
"1","2015","Couple + C. LE and GT 16","East Germany","192","0.592105457725305","0.54061964790564","0.643591267544971"
"2","2015","1-pers.-HH","West Germany","193","0.0529965468680852","0.044710467153113","0.0612826265830573"
"2","2015","1-pers.-HH","East Germany","39","0.0349304776078043","0.0228950674918418","0.0469658877237668"
"2","2015","(Married) couple without C. ","West Germany","56","0.00780381311704916","0.00556589786844739","0.0100417283656509"
"2","2015","(Married) couple without C. ","East Germany","13","","",""
"2","2015","Single parent ","West Germany","173","0.0850296065076096","0.0729228423178113","0.0971363706974079"
"2","2015","Single parent ","East Germany","42","0.121033043006867","0.0920051527569431","0.150060933256791"
"2","2015","Couple + C. LE 16 ","West Germany","53","0.0100571516020656","0.00745170468505629","0.0126625985190748"
"2","2015","Couple + C. LE 16 ","East Germany","16","","",""
"2","2015","Couple + C. GT 16 ","West Germany","18","","",""
"2","2015","Couple + C. GT 16 ","East Germany","4","","",""
"2","2015","Couple + C. LE and GT 16","West Germany","12","","",""
"2","2015","Couple + C. LE and GT 16","East Germany","5","","",""
"3","2015","1-pers.-HH","West Germany","1169","0.422338594158134","0.404069517392092","0.440607670924175"
"3","2015","1-pers.-HH","East Germany","357","0.462858520385354","0.430173571618709","0.495543469151999"
"3","2015","(Married) couple without C. ","West Germany","797","0.151660178392822","0.142537714850398","0.160782641935245"
"3","2015","(Married) couple without C. ","East Germany","190","0.0998281997235276","0.0867100691890678","0.112946330257987"
"3","2015","Single parent ","West Germany","1042","0.53906660124655","0.517430461411176","0.560702741081924"
"3","2015","Single parent ","East Germany","298","0.613292239086115","0.569950892518812","0.656633585653418"
"3","2015","Couple + C. LE 16 ","West Germany","496","0.109115461799999","0.100974166119497","0.117256757480501"
"3","2015","Couple + C. LE 16 ","East Germany","257","0.304655545213794","0.278065751337675","0.331245339089913"
"3","2015","Couple + C. GT 16 ","West Germany","992","0.415148284580514","0.396149476999435","0.434147092161594"
"3","2015","Couple + C. GT 16 ","East Germany","184","0.401531749945641","0.358903575120299","0.444159924770982"
"3","2015","Couple + C. LE and GT 16","West Germany","862","0.380640274128083","0.360034852147926","0.40124569610824"
"3","2015","Couple + C. LE and GT 16","East Germany","146","0.378904109644349","0.328081372089044","0.429726847199653"
"4","2015","1-pers.-HH","West Germany","663","0.24260069463426","0.226745995300198","0.258455393968322"
"4","2015","1-pers.-HH","East Germany","209","0.227796928361082","0.200304124997669","0.255289731724495"
"4","2015","(Married) couple without C. ","West Germany","225","0.036686633163765","0.0319055186003674","0.0414677477271626"
"4","2015","(Married) couple without C. ","East Germany","87","0.0441469956852689","0.0351576359883559","0.0531363553821819"
"4","2015","Single parent ","West Germany","675","0.278578347083867","0.259119919460163","0.298036774707571"
"4","2015","Single parent ","East Germany","116","0.194109575444918","0.158909896738388","0.229309254151448"
"4","2015","Couple + C. LE 16 ","West Germany","132","0.0224925517950473","0.0186206969091447","0.0263644066809499"
"4","2015","Couple + C. LE 16 ","East Germany","34","0.0299187804653093","0.0200767111086587","0.0397608498219599"
"4","2015","Couple + C. GT 16 ","West Germany","76","0.0297788179305123","0.0232250518007658","0.0363325840602587"
"4","2015","Couple + C. GT 16 ","East Germany","12","","",""
"4","2015","Couple + C. LE and GT 16","West Germany","45","0.0105805536822355","0.00623848107138876","0.0149226262930823"
"4","2015","Couple + C. LE and GT 16","East Germany","7","","",""
"5","2015","1-pers.-HH","West Germany","753","0.275854962278216","0.259323825502964","0.292386099053467"
"5","2015","1-pers.-HH","East Germany","286","0.272335074005718","0.243154297691626","0.30151585031981"
"5","2015","(Married) couple without C. ","West Germany","62","0.0102518805050209","0.00769001964425802","0.0128137413657838"
"5","2015","(Married) couple without C. ","East Germany","62","0.0276783108978547","0.0204994191421747","0.0348572026535346"
"5","2015","Single parent ","West Germany","137","0.093467528898154","0.0808329276225047","0.106102130173803"
"5","2015","Single parent ","East Germany","25","","",""
"5","2015","Couple + C. LE 16 ","West Germany","5","","",""
"5","2015","Couple + C. LE 16 ","East Germany","3","","",""
"5","2015","Couple + C. GT 16 ","West Germany","6","","",""
"5","2015","Couple + C. GT 16 ","East Germany","3","","",""
"5","2015","Couple + C. LE and GT 16","West Germany","2","","",""
"5","2015","Couple + C. LE and GT 16","East Germany","","","",""
"6","2015","1-pers.-HH","West Germany","21","","",""
"6","2015","1-pers.-HH","East Germany","3","","",""
"6","2015","(Married) couple without C. ","West Germany","","","",""
"6","2015","(Married) couple without C. ","East Germany","","","",""
"6","2015","Single parent ","West Germany","","","",""
"6","2015","Single parent ","East Germany","","","",""
"6","2015","Couple + C. LE 16 ","West Germany","","","",""
"6","2015","Couple + C. LE 16 ","East Germany","","","",""
"6","2015","Couple + C. GT 16 ","West Germany","","","",""
"6","2015","Couple + C. GT 16 ","East Germany","","","",""
"6","2015","Couple + C. LE and GT 16","West Germany","","","",""
"6","2015","Couple + C. LE and GT 16","East Germany","","","",""
"7","2015","1-pers.-HH","West Germany","","","",""
"7","2015","1-pers.-HH","East Germany","","","",""
"7","2015","(Married) couple without C. ","West Germany","30","0.00452327833449685","0.00281667087725382","0.00622988579173988"
"7","2015","(Married) couple without C. ","East Germany","2","","",""
"7","2015","Single parent ","West Germany","","","",""
"7","2015","Single parent ","East Germany","","","",""
"7","2015","Couple + C. LE 16 ","West Germany","13","","",""
"7","2015","Couple + C. LE 16 ","East Germany","3","","",""
"7","2015","Couple + C. GT 16 ","West Germany","1","","",""
"7","2015","Couple + C. GT 16 ","East Germany","","","",""
"7","2015","Couple + C. LE and GT 16","West Germany","1","","",""
"7","2015","Couple + C. LE and GT 16","East Germany","","","",""
"8","2015","1-pers.-HH","West Germany","6","","",""
"8","2015","1-pers.-HH","East Germany","","","",""
"8","2015","(Married) couple without C. ","West Germany","","","",""
"8","2015","(Married) couple without C. ","East Germany","","","",""
"8","2015","Single parent ","West Germany","3","","",""
"8","2015","Single parent ","East Germany","1","","",""
"8","2015","Couple + C. LE 16 ","West Germany","1","","",""
"8","2015","Couple + C. LE 16 ","East Germany","","","",""
"8","2015","Couple + C. GT 16 ","West Germany","2","","",""
"8","2015","Couple + C. GT 16 ","East Germany","","","",""
"8","2015","Couple + C. LE and GT 16","West Germany","","","",""
"8","2015","Couple + C. LE and GT 16","East Germany","","","",""
"1","2016","1-pers.-HH","West Germany","","","",""
"1","2016","1-pers.-HH","East Germany","1","","",""
"1","2016","(Married) couple without C. ","West Germany","4553","0.783321705118534","0.772542988731031","0.794100421506037"
"1","2016","(Married) couple without C. ","East Germany","1572","0.800961885421674","0.783078993511801","0.818844777331547"
"1","2016","Single parent ","West Germany","6","","",""
"1","2016","Single parent ","East Germany","2","","",""
"1","2016","Couple + C. LE 16 ","West Germany","5758","0.86290439901614","0.854458665196712","0.871350132835568"
"1","2016","Couple + C. LE 16 ","East Germany","1064","0.634735485964983","0.609040863161496","0.660430108768469"
"1","2016","Couple + C. GT 16 ","West Germany","1455","0.541512114002497","0.522069373189567","0.560954854815426"
"1","2016","Couple + C. GT 16 ","East Germany","262","0.527434254935208","0.480679442325042","0.574189067545374"
"1","2016","Couple + C. LE and GT 16","West Germany","1419","0.600467364632201","0.58050210278641","0.620432626477992"
"1","2016","Couple + C. LE and GT 16","East Germany","239","0.500843233988649","0.452267399162433","0.549419068814865"
"2","2016","1-pers.-HH","West Germany","209","0.0540580499015551","0.0464153450593544","0.0617007547437557"
"2","2016","1-pers.-HH","East Germany","53","0.0319734457838162","0.0214615677776705","0.0424853237899619"
"2","2016","(Married) couple without C. ","West Germany","48","0.00694241929881009","0.00477005880900296","0.00911477978861722"
"2","2016","(Married) couple without C. ","East Germany","16","","",""
"2","2016","Single parent ","West Germany","174","0.0701962889601242","0.0591879812720903","0.0812045966481581"
"2","2016","Single parent ","East Germany","53","0.120704978803925","0.0933786261473578","0.148031331460491"
"2","2016","Couple + C. LE 16 ","West Germany","50","0.00885519422991382","0.00655474904749266","0.011155639412335"
"2","2016","Couple + C. LE 16 ","East Germany","16","","",""
"2","2016","Couple + C. GT 16 ","West Germany","18","","",""
"2","2016","Couple + C. GT 16 ","East Germany","1","","",""
"2","2016","Couple + C. LE and GT 16","West Germany","16","","",""
"2","2016","Couple + C. LE and GT 16","East Germany","6","","",""
"3","2016","1-pers.-HH","West Germany","1609","0.432843915989047","0.416098281261199","0.449589550716894"
"3","2016","1-pers.-HH","East Germany","492","0.478072009699375","0.448225475484913","0.507918543913837"
"3","2016","(Married) couple without C. ","West Germany","687","0.151920547736279","0.142529462353651","0.161311633118906"
"3","2016","(Married) couple without C. ","East Germany","173","0.107522760400856","0.0936484157287314","0.12139710507298"
"3","2016","Single parent ","West Germany","1002","0.552598977464207","0.531173950837158","0.574024004091256"
"3","2016","Single parent ","East Germany","312","0.616956271114938","0.576180410178119","0.657732132051757"
"3","2016","Couple + C. LE 16 ","West Germany","433","0.10906435040845","0.101409990736683","0.116718710080216"
"3","2016","Couple + C. LE 16 ","East Germany","226","0.303327250995045","0.278796421023318","0.327858080966772"
