"pgfamstd","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"4","1991","Full Time","direct migration background","51","0.0606575223100534","0.0477853751413429","0.0735296694787639"
"4","1991","Full Time","indirect migration background","3","","",""
"4","1991","Part Time","no migration background","56","0.0521674152154789","0.0398991292524791","0.0644357011784787"
"4","1991","Part Time","direct migration background","14","","",""
"4","1991","Part Time","indirect migration background","3","","",""
"4","1991","Not Working","no migration background","70","0.036463568145004","0.0288883859181987","0.0440387503718092"
"4","1991","Not Working","direct migration background","19","","",""
"4","1991","Not Working","indirect migration background","","","",""
"5","1991","Full Time","no migration background","44","0.0162506835297329","0.0117011449090274","0.0208002221504384"
"5","1991","Full Time","direct migration background","16","","",""
"5","1991","Full Time","indirect migration background","","","",""
"5","1991","Part Time","no migration background","40","0.0370797618814468","0.0266546184426783","0.0475049053202152"
"5","1991","Part Time","direct migration background","10","","",""
"5","1991","Part Time","indirect migration background","","","",""
"5","1991","Not Working","no migration background","448","0.264050654964997","0.246235195868032","0.281866114061961"
"5","1991","Not Working","direct migration background","39","0.126886047827449","0.103128324664251","0.150643770990648"
"5","1991","Not Working","indirect migration background","1","","",""
"6","1991","Full Time","no migration background","","","",""
"6","1991","Full Time","direct migration background","35","0.025392240140124","0.0169089929290383","0.0338754873512096"
"6","1991","Full Time","indirect migration background","","","",""
"6","1991","Part Time","no migration background","","","",""
"6","1991","Part Time","direct migration background","5","","",""
"6","1991","Part Time","indirect migration background","","","",""
"6","1991","Not Working","no migration background","","","",""
"6","1991","Not Working","direct migration background","4","","",""
"6","1991","Not Working","indirect migration background","1","","",""
"7","1991","Full Time","no migration background","","","",""
"7","1991","Full Time","direct migration background","","","",""
"7","1991","Full Time","indirect migration background","","","",""
"7","1991","Part Time","no migration background","","","",""
"7","1991","Part Time","direct migration background","","","",""
"7","1991","Part Time","indirect migration background","","","",""
"7","1991","Not Working","no migration background","","","",""
"7","1991","Not Working","direct migration background","","","",""
"7","1991","Not Working","indirect migration background","","","",""
"8","1991","Full Time","no migration background","","","",""
"8","1991","Full Time","direct migration background","","","",""
"8","1991","Full Time","indirect migration background","","","",""
"8","1991","Part Time","no migration background","","","",""
"8","1991","Part Time","direct migration background","","","",""
"8","1991","Part Time","indirect migration background","","","",""
"8","1991","Not Working","no migration background","","","",""
"8","1991","Not Working","direct migration background","","","",""
"8","1991","Not Working","indirect migration background","","","",""
"1","1992","Full Time","no migration background","3352","0.597293262715094","0.583807927413079","0.610778598017109"
"1","1992","Full Time","direct migration background","1019","0.715829605227394","0.691690123290279","0.739969087164508"
"1","1992","Full Time","indirect migration background","37","0.223043331608147","0.159906486549674","0.286180176666621"
"1","1992","Part Time","no migration background","1311","0.61504952668252","0.593751058187551","0.636347995177489"
"1","1992","Part Time","direct migration background","313","0.744017166431909","0.701978897951968","0.78605543491185"
"1","1992","Part Time","indirect migration background","22","","",""
"1","1992","Not Working","no migration background","1931","0.535914031577051","0.518857398784853","0.552970664369248"
"1","1992","Not Working","direct migration background","620","0.686849082877376","0.654791736336649","0.718906429418103"
"1","1992","Not Working","indirect migration background","17","","",""
"2","1992","Full Time","no migration background","69","0.0185024920930945","0.0147971082130114","0.0222078759731777"
"2","1992","Full Time","direct migration background","34","0.0306804555197685","0.0214505322945867","0.0399103787449503"
"2","1992","Full Time","indirect migration background","1","","",""
"2","1992","Part Time","no migration background","41","0.0239105243147913","0.0172235405714583","0.0305975080581242"
"2","1992","Part Time","direct migration background","6","","",""
"2","1992","Part Time","indirect migration background","2","","",""
"2","1992","Not Working","no migration background","34","0.0117380890925012","0.00805441460529734","0.015421763579705"
"2","1992","Not Working","direct migration background","11","","",""
"2","1992","Not Working","indirect migration background","","","",""
"3","1992","Full Time","no migration background","1259","0.283821104051257","0.271424389655197","0.296217818447316"
"3","1992","Full Time","direct migration background","191","0.157655572239021","0.138151144242287","0.177160000235754"
"3","1992","Full Time","indirect migration background","125","0.706404922519045","0.637334661250569","0.775475183787521"
"3","1992","Part Time","no migration background","509","0.271082407765709","0.25162518793222","0.290539627599197"
"3","1992","Part Time","direct migration background","71","0.131733042846144","0.0991552303683268","0.164310855323962"
"3","1992","Part Time","indirect migration background","59","0.609261978716167","0.506141780260704","0.712382177171631"
"3","1992","Not Working","no migration background","583","0.150239819680593","0.138019368743622","0.162460270617564"
"3","1992","Not Working","direct migration background","81","0.101480012388687","0.0806075256568393","0.122352499120534"
"3","1992","Not Working","indirect migration background","138","0.7924499173764","0.729012479784236","0.855887354968565"
"4","1992","Full Time","no migration background","326","0.0825688628635013","0.0750010848699778","0.0901366408570248"
"4","1992","Full Time","direct migration background","49","0.0576730541632994","0.0451957436712209","0.0701503646553778"
"4","1992","Full Time","indirect migration background","4","","",""
"4","1992","Part Time","no migration background","91","0.0536913646957382","0.043824946362083","0.0635577830293934"
"4","1992","Part Time","direct migration background","13","","",""
"4","1992","Part Time","indirect migration background","3","","",""
"4","1992","Not Working","no migration background","128","0.0436977521299596","0.0367061991406334","0.0506893051192858"
"4","1992","Not Working","direct migration background","23","","",""
"4","1992","Not Working","indirect migration background","","","",""
"5","1992","Full Time","no migration background","75","0.017814278277053","0.0141771851783337","0.0214513713757723"
"5","1992","Full Time","direct migration background","20","","",""
"5","1992","Full Time","indirect migration background","","","",""
"5","1992","Part Time","no migration background","53","0.0362661765412413","0.0280830298033494","0.0444493232791333"
"5","1992","Part Time","direct migration background","6","","",""
"5","1992","Part Time","indirect migration background","","","",""
"5","1992","Not Working","no migration background","608","0.258410307519895","0.243438188334493","0.273382426705298"
"5","1992","Not Working","direct migration background","62","0.152763011476801","0.127895540131411","0.177630482822191"
"5","1992","Not Working","indirect migration background","1","","",""
"6","1992","Full Time","no migration background","","","",""
"6","1992","Full Time","direct migration background","28","","",""
"6","1992","Full Time","indirect migration background","","","",""
"6","1992","Part Time","no migration background","","","",""
"6","1992","Part Time","direct migration background","5","","",""
"6","1992","Part Time","indirect migration background","","","",""
"6","1992","Not Working","no migration background","","","",""
"6","1992","Not Working","direct migration background","7","","",""
"6","1992","Not Working","indirect migration background","1","","",""
"7","1992","Full Time","no migration background","","","",""
"7","1992","Full Time","direct migration background","","","",""
"7","1992","Full Time","indirect migration background","","","",""
"7","1992","Part Time","no migration background","","","",""
"7","1992","Part Time","direct migration background","","","",""
"7","1992","Part Time","indirect migration background","","","",""
"7","1992","Not Working","no migration background","","","",""
"7","1992","Not Working","direct migration background","","","",""
"7","1992","Not Working","indirect migration background","","","",""
"8","1992","Full Time","no migration background","","","",""
"8","1992","Full Time","direct migration background","","","",""
"8","1992","Full Time","indirect migration background","","","",""
"8","1992","Part Time","no migration background","","","",""
"8","1992","Part Time","direct migration background","","","",""
"8","1992","Part Time","indirect migration background","","","",""
"8","1992","Not Working","no migration background","","","",""
"8","1992","Not Working","direct migration background","","","",""
"8","1992","Not Working","indirect migration background","","","",""
"1","1993","Full Time","no migration background","3149","0.597900022551442","0.584063538376055","0.611736506726829"
"1","1993","Full Time","direct migration background","938","0.695727773709729","0.670191019831461","0.721264527587996"
"1","1993","Full Time","indirect migration background","43","0.216415551316852","0.156088970333342","0.276742132300362"
"1","1993","Part Time","no migration background","1229","0.618539561324281","0.596732600880115","0.640346521768448"
"1","1993","Part Time","direct migration background","320","0.709530645518525","0.666318990376298","0.752742300660752"
"1","1993","Part Time","indirect migration background","33","0.266455615430077","0.189866202036935","0.343045028823218"
"1","1993","Not Working","no migration background","2022","0.535940995874872","0.519248954990697","0.552633036759046"
"1","1993","Not Working","direct migration background","638","0.711017959979302","0.679897572308935","0.74213834764967"
"1","1993","Not Working","indirect migration background","18","","",""
"2","1993","Full Time","no migration background","85","0.0224551058470517","0.0182742003551502","0.0266360113389532"
"2","1993","Full Time","direct migration background","29","","",""
"2","1993","Full Time","indirect migration background","1","","",""
"2","1993","Part Time","no migration background","46","0.0300493031842827","0.0223848941285325","0.0377137122400329"
"2","1993","Part Time","direct migration background","11","","",""
"2","1993","Part Time","indirect migration background","3","","",""
"2","1993","Not Working","no migration background","44","0.012947569901921","0.00916376625293741","0.0167313735509046"
"2","1993","Not Working","direct migration background","12","","",""
"2","1993","Not Working","indirect migration background","","","",""
"3","1993","Full Time","no migration background","1234","0.284069910134181","0.271343897024463","0.296795923243899"
"3","1993","Full Time","direct migration background","182","0.175702841513428","0.154580300687509","0.196825382339347"
"3","1993","Full Time","indirect migration background","129","0.693576046815092","0.626040880438933","0.761111213191252"
"3","1993","Part Time","no migration background","480","0.253837073609579","0.234299033243329","0.273375113975828"
"3","1993","Part Time","direct migration background","70","0.151706586374704","0.117560539802209","0.1858526329472"
"3","1993","Part Time","indirect migration background","90","0.67331337364041","0.592064489611704","0.754562257669116"
"3","1993","Not Working","no migration background","602","0.148827794591176","0.136914960640694","0.160740628541658"
"3","1993","Not Working","direct migration background","70","0.0837356213686414","0.0647189364082879","0.102752306328995"
"3","1993","Not Working","indirect migration background","143","0.770335973116031","0.706350612167507","0.834321334064555"
"4","1993","Full Time","no migration background","289","0.0785831140802531","0.0709896989661045","0.0861765291944018"
"4","1993","Full Time","direct migration background","48","0.0619624297585695","0.048581410350401","0.075343449166738"
"4","1993","Full Time","indirect migration background","5","","",""
"4","1993","Part Time","no migration background","103","0.0643027498585624","0.0532906765913051","0.0753148231258197"
"4","1993","Part Time","direct migration background","15","","",""
"4","1993","Part Time","indirect migration background","","","",""
"4","1993","Not Working","no migration background","144","0.047546664697614","0.0404239388185424","0.0546693905766856"
"4","1993","Not Working","direct migration background","21","","",""
"4","1993","Not Working","indirect migration background","1","","",""
"5","1993","Full Time","no migration background","67","0.0169918473870724","0.0133447840912037","0.0206389106829411"
"5","1993","Full Time","direct migration background","22","","",""
"5","1993","Full Time","indirect migration background","","","",""
"5","1993","Part Time","no migration background","48","0.0332713120232951","0.025219865555063","0.0413227584915272"
"5","1993","Part Time","direct migration background","4","","",""
"5","1993","Part Time","indirect migration background","","","",""
"5","1993","Not Working","no migration background","617","0.254736974934417","0.240153361986504","0.269320587882331"
"5","1993","Not Working","direct migration background","64","0.148498637266565","0.124085522404755","0.172911752128375"
"5","1993","Not Working","indirect migration background","1","","",""
"6","1993","Full Time","no migration background","","","",""
"6","1993","Full Time","direct migration background","28","","",""
"6","1993","Full Time","indirect migration background","1","","",""
"6","1993","Part Time","no migration background","","","",""
"6","1993","Part Time","direct migration background","4","","",""
"6","1993","Part Time","indirect migration background","2","","",""
"6","1993","Not Working","no migration background","","","",""
"6","1993","Not Working","direct migration background","10","","",""
"6","1993","Not Working","indirect migration background","3","","",""
"7","1993","Full Time","no migration background","","","",""
"7","1993","Full Time","direct migration background","","","",""
"7","1993","Full Time","indirect migration background","","","",""
"7","1993","Part Time","no migration background","","","",""
"7","1993","Part Time","direct migration background","","","",""
"7","1993","Part Time","indirect migration background","","","",""
"7","1993","Not Working","no migration background","","","",""
"7","1993","Not Working","direct migration background","","","",""
"7","1993","Not Working","indirect migration background","","","",""
"8","1993","Full Time","no migration background","","","",""
"8","1993","Full Time","direct migration background","","","",""
"8","1993","Full Time","indirect migration background","","","",""
"8","1993","Part Time","no migration background","","","",""
"8","1993","Part Time","direct migration background","","","",""
"8","1993","Part Time","indirect migration background","","","",""
"8","1993","Not Working","no migration background","","","",""
"8","1993","Not Working","direct migration background","","","",""
"8","1993","Not Working","indirect migration background","","","",""
"1","1994","Full Time","no migration background","3017","0.60523395079796","0.591180166182273","0.619287735413647"
"1","1994","Full Time","direct migration background","837","0.685792070645904","0.658434638699114","0.713149502592694"
"1","1994","Full Time","indirect migration background","51","0.204687087862557","0.150629651632995","0.258744524092119"
"1","1994","Part Time","no migration background","1177","0.621625404908604","0.599429452368527","0.643821357448682"
"1","1994","Part Time","direct migration background","334","0.761281364733966","0.720704272357952","0.801858457109981"
"1","1994","Part Time","indirect migration background","30","0.293252481981969","0.207392813447798","0.379112150516139"
"1","1994","Not Working","no migration background","2070","0.529036641830971","0.512607489303044","0.545465794358898"
"1","1994","Not Working","direct migration background","652","0.70045226801341","0.669346002041349","0.731558533985471"
"1","1994","Not Working","indirect migration background","24","","",""
"2","1994","Full Time","no migration background","102","0.0223203240007675","0.018073049839078","0.026567598162457"
"2","1994","Full Time","direct migration background","25","","",""
"2","1994","Full Time","indirect migration background","2","","",""
"2","1994","Part Time","no migration background","48","0.0324186560298432","0.0243129719763091","0.0405243400833774"
"2","1994","Part Time","direct migration background","10","","",""
"2","1994","Part Time","indirect migration background","2","","",""
"2","1994","Not Working","no migration background","45","0.0161638004716636","0.0120131910761899","0.0203144098671373"
"2","1994","Not Working","direct migration background","11","","",""
"2","1994","Not Working","indirect migration background","2","","",""
"3","1994","Full Time","no migration background","1190","0.278186231441094","0.265302485526067","0.29106997735612"
"3","1994","Full Time","direct migration background","156","0.16281909315265","0.141060397838049","0.184577788467251"
"3","1994","Full Time","indirect migration background","152","0.703894413036259","0.642727260402696","0.765061565669822"
"3","1994","Part Time","no migration background","474","0.253197178278489","0.233295906474165","0.273098450082813"
"3","1994","Part Time","direct migration background","52","0.118077348892552","0.0873614161402026","0.148793281644901"
"3","1994","Part Time","indirect migration background","74","0.59191998790037","0.499228388139708","0.684611587661032"
"3","1994","Not Working","no migration background","651","0.15680618014243","0.144838112904449","0.168774247380411"
"3","1994","Not Working","direct migration background","74","0.0848983803305796","0.0659701524961583","0.103826608165001"
"3","1994","Not Working","indirect migration background","143","0.823441257507714","0.766291951512959","0.880590563502469"
"4","1994","Full Time","no migration background","276","0.0777299384554211","0.0700318132179311","0.085428063692911"
"4","1994","Full Time","direct migration background","47","0.0752577244496676","0.0597103726778762","0.090805076221459"
"4","1994","Full Time","indirect migration background","5","","",""
"4","1994","Part Time","no migration background","97","0.0633933729208229","0.0522414703044367","0.0745452755372091"
"4","1994","Part Time","direct migration background","18","","",""
"4","1994","Part Time","indirect migration background","1","","",""
"4","1994","Not Working","no migration background","159","0.0495110029333818","0.0423709220059644","0.0566510838607992"
"4","1994","Not Working","direct migration background","21","","",""
"4","1994","Not Working","indirect migration background","1","","",""
"5","1994","Full Time","no migration background","62","0.0165295553047579","0.0128637196054325","0.0201953910040832"
"5","1994","Full Time","direct migration background","20","","",""
"5","1994","Full Time","indirect migration background","","","",""
"5","1994","Part Time","no migration background","38","0.0293653878622405","0.0216386855041923","0.0370920902202886"
"5","1994","Part Time","direct migration background","7","","",""
"5","1994","Part Time","indirect migration background","","","",""
"5","1994","Not Working","no migration background","621","0.248482374621553","0.234259214310885","0.262705534932222"
"5","1994","Not Working","direct migration background","66","0.154179694286971","0.129656432517441","0.1787029560565"
"5","1994","Not Working","indirect migration background","1","","",""
"6","1994","Full Time","no migration background","","","",""
"6","1994","Full Time","direct migration background","21","","",""
"6","1994","Full Time","indirect migration background","4","","",""
"6","1994","Part Time","no migration background","","","",""
"6","1994","Part Time","direct migration background","3","","",""
"6","1994","Part Time","indirect migration background","1","","",""
"6","1994","Not Working","no migration background","","","",""
"6","1994","Not Working","direct migration background","9","","",""
"6","1994","Not Working","indirect migration background","","","",""
"7","1994","Full Time","no migration background","","","",""
"7","1994","Full Time","direct migration background","","","",""
"7","1994","Full Time","indirect migration background","","","",""
"7","1994","Part Time","no migration background","","","",""
"7","1994","Part Time","direct migration background","","","",""
"7","1994","Part Time","indirect migration background","","","",""
"7","1994","Not Working","no migration background","","","",""
"7","1994","Not Working","direct migration background","","","",""
"7","1994","Not Working","indirect migration background","","","",""
"8","1994","Full Time","no migration background","","","",""
"8","1994","Full Time","direct migration background","","","",""
"8","1994","Full Time","indirect migration background","","","",""
"8","1994","Part Time","no migration background","","","",""
"8","1994","Part Time","direct migration background","","","",""
"8","1994","Part Time","indirect migration background","","","",""
"8","1994","Not Working","no migration background","","","",""
"8","1994","Not Working","direct migration background","","","",""
"8","1994","Not Working","indirect migration background","","","",""
"1","1995","Full Time","no migration background","2938","0.605002116422007","0.590780667987418","0.619223564856597"
"1","1995","Full Time","direct migration background","894","0.723442096357564","0.697646116786921","0.749238075928208"
"1","1995","Full Time","indirect migration background","57","0.221864630082464","0.164986832052448","0.278742428112479"
"1","1995","Part Time","no migration background","1221","0.614522079381705","0.592785637758427","0.636258521004984"
"1","1995","Part Time","direct migration background","419","0.696514960996916","0.657950644578506","0.735079277415325"
"1","1995","Part Time","indirect migration background","38","0.282929243189579","0.206665939174515","0.359192547204642"
"1","1995","Not Working","no migration background","2041","0.532073643002035","0.515615764210369","0.5485315217937"
"1","1995","Not Working","direct migration background","832","0.673260572228906","0.645543706915338","0.700977437542473"
"1","1995","Not Working","indirect migration background","23","","",""
"2","1995","Full Time","no migration background","86","0.0208721778566549","0.0167133439247115","0.0250310117885983"
"2","1995","Full Time","direct migration background","23","","",""
"2","1995","Full Time","indirect migration background","1","","",""
"2","1995","Part Time","no migration background","49","0.0294145781929633","0.0218685548543895","0.0369606015315372"
"2","1995","Part Time","direct migration background","12","","",""
"2","1995","Part Time","indirect migration background","","","",""
"2","1995","Not Working","no migration background","42","0.0109039963854454","0.00747859629204493","0.0143293964788459"
"2","1995","Not Working","direct migration background","13","","",""
"2","1995","Not Working","indirect migration background","2","","",""
"3","1995","Full Time","no migration background","1162","0.276838891144469","0.263822245527624","0.289855536761314"
"3","1995","Full Time","direct migration background","162","0.162757231358606","0.141468344776004","0.184046117941208"
"3","1995","Full Time","indirect migration background","143","0.729293716387385","0.668470194355717","0.790117238419052"
"3","1995","Part Time","no migration background","481","0.244028032892555","0.224846087299799","0.263209978485311"
"3","1995","Part Time","direct migration background","80","0.184368941179822","0.151842052150794","0.216895830208851"
"3","1995","Part Time","indirect migration background","92","0.642637994982809","0.561498354443307","0.723777635522311"
"3","1995","Not Working","no migration background","683","0.154798350224392","0.142867742561294","0.16672895788749"
"3","1995","Not Working","direct migration background","132","0.128129372238838","0.108377779549025","0.14788096492865"
"3","1995","Not Working","indirect migration background","143","0.804115043418767","0.744455041064806","0.863775045772728"
"4","1995","Full Time","no migration background","293","0.082066524826568","0.0740818611976716","0.0900511884554644"
"4","1995","Full Time","direct migration background","44","0.0655112252947685","0.0512419471174325","0.0797805034721045"
"4","1995","Full Time","indirect migration background","4","","",""
"4","1995","Part Time","no migration background","124","0.0737414629598237","0.0620695527973047","0.0854133731223426"
"4","1995","Part Time","direct migration background","18","","",""
"4","1995","Part Time","indirect migration background","4","","",""
"4","1995","Not Working","no migration background","169","0.0546316050748909","0.0471357401511702","0.0621274699986115"
"4","1995","Not Working","direct migration background","33","0.0438151180710267","0.0317193158222164","0.0559109203198369"
"4","1995","Not Working","indirect migration background","1","","",""
"5","1995","Full Time","no migration background","60","0.015220289750301","0.0116586580688565","0.0187819214317455"
"5","1995","Full Time","direct migration background","17","","",""
"5","1995","Full Time","indirect migration background","","","",""
"5","1995","Part Time","no migration background","51","0.0382938465729528","0.0297233567505689","0.0468643363953367"
"5","1995","Part Time","direct migration background","14","","",""
"5","1995","Part Time","indirect migration background","","","",""
"5","1995","Not Working","no migration background","596","0.247592405313238","0.233356192320385","0.26182861830609"
"5","1995","Not Working","direct migration background","83","0.131207148589085","0.111255048417158","0.151159248761012"
"5","1995","Not Working","indirect migration background","1","","",""
"6","1995","Full Time","no migration background","","","",""
"6","1995","Full Time","direct migration background","15","","",""
"6","1995","Full Time","indirect migration background","","","",""
"6","1995","Part Time","no migration background","","","",""
"6","1995","Part Time","direct migration background","3","","",""
"6","1995","Part Time","indirect migration background","","","",""
"6","1995","Not Working","no migration background","","","",""
"6","1995","Not Working","direct migration background","7","","",""
"6","1995","Not Working","indirect migration background","","","",""
"7","1995","Full Time","no migration background","","","",""
"7","1995","Full Time","direct migration background","","","",""
"7","1995","Full Time","indirect migration background","","","",""
"7","1995","Part Time","no migration background","","","",""
"7","1995","Part Time","direct migration background","","","",""
"7","1995","Part Time","indirect migration background","","","",""
"7","1995","Not Working","no migration background","","","",""
"7","1995","Not Working","direct migration background","","","",""
"7","1995","Not Working","indirect migration background","","","",""
"8","1995","Full Time","no migration background","","","",""
"8","1995","Full Time","direct migration background","","","",""
"8","1995","Full Time","indirect migration background","","","",""
"8","1995","Part Time","no migration background","","","",""
"8","1995","Part Time","direct migration background","","","",""
"8","1995","Part Time","indirect migration background","","","",""
"8","1995","Not Working","no migration background","","","",""
"8","1995","Not Working","direct migration background","","","",""
"8","1995","Not Working","indirect migration background","","","",""
"1","1996","Full Time","no migration background","2837","0.58875125898004","0.574396842961121","0.603105674998959"
"1","1996","Full Time","direct migration background","760","0.688757219872044","0.6601746976306","0.717339742113488"
"1","1996","Full Time","indirect migration background","59","0.256760629745112","0.199035446525309","0.314485812964915"
"1","1996","Part Time","no migration background","1229","0.598319850296776","0.576633082366761","0.620006618226791"
"1","1996","Part Time","direct migration background","456","0.730194019322825","0.694256821945606","0.766131216700044"
"1","1996","Part Time","indirect migration background","44","0.288878007988846","0.215857217764724","0.361898798212969"
"1","1996","Not Working","no migration background","2016","0.537447178428637","0.520771001029245","0.554123355828028"
"1","1996","Not Working","direct migration background","777","0.669940136597504","0.641124738051039","0.698755535143968"
"1","1996","Not Working","indirect migration background","28","","",""
"2","1996","Full Time","no migration background","92","0.0194729504852134","0.015441948770562","0.0235039521998648"
"2","1996","Full Time","direct migration background","39","0.0378020650862243","0.0260285051787669","0.0495756249936817"
"2","1996","Full Time","indirect migration background","2","","",""
"2","1996","Part Time","no migration background","48","0.028503107371932","0.021141803365718","0.035864411378146"
"2","1996","Part Time","direct migration background","21","","",""
"2","1996","Part Time","indirect migration background","2","","",""
"2","1996","Not Working","no migration background","55","0.0205648180477952","0.0158180475843113","0.025311588511279"
"2","1996","Not Working","direct migration background","29","","",""
"2","1996","Not Working","indirect migration background","2","","",""
"3","1996","Full Time","no migration background","1228","0.289466215060458","0.276236252312173","0.302696177808742"
"3","1996","Full Time","direct migration background","148","0.179189568667721","0.155514261597865","0.202864875737577"
"3","1996","Full Time","indirect migration background","154","0.70480946526681","0.644536323704969","0.76508260682865"
"3","1996","Part Time","no migration background","504","0.253963890668734","0.234708432740684","0.273219348596784"
"3","1996","Part Time","direct migration background","81","0.150277529358979","0.12134510290557","0.179209955812388"
"3","1996","Part Time","indirect migration background","97","0.615027667693286","0.536634300457173","0.6934210349294"
"3","1996","Not Working","no migration background","634","0.149909550513819","0.137969802391904","0.161849298635735"
"3","1996","Not Working","direct migration background","101","0.116398314026364","0.0967460818207549","0.136050546231973"
"3","1996","Not Working","indirect migration background","150","0.82194248699128","0.766209839987805","0.877675133994754"
"4","1996","Full Time","no migration background","296","0.0853078527511736","0.0771589470107534","0.0934567584915937"
"4","1996","Full Time","direct migration background","40","0.065139408666974","0.0499054365218072","0.0803733808121407"
"4","1996","Full Time","indirect migration background","5","","",""
"4","1996","Part Time","no migration background","130","0.0849059840874222","0.0725752211360583","0.0972367470387862"
"4","1996","Part Time","direct migration background","20","","",""
"4","1996","Part Time","indirect migration background","5","","",""
"4","1996","Not Working","no migration background","154","0.0496020125699856","0.0423401111576668","0.0568639139823044"
"4","1996","Not Working","direct migration background","30","0.0422945063863982","0.0299615202346042","0.0546274925381921"
"4","1996","Not Working","indirect migration background","","","",""
"5","1996","Full Time","no migration background","61","0.0170017227231153","0.013230430751653","0.0207730146945777"
"5","1996","Full Time","direct migration background","21","","",""
"5","1996","Full Time","indirect migration background","","","",""
"5","1996","Part Time","no migration background","52","0.0343071675751354","0.0262552396797359","0.042359095470535"
"5","1996","Part Time","direct migration background","8","","",""
"5","1996","Part Time","indirect migration background","","","",""
"5","1996","Not Working","no migration background","575","0.242476440439763","0.228141998440198","0.256810882439329"
"5","1996","Not Working","direct migration background","86","0.136893921973621","0.115830232450763","0.157957611496478"
"5","1996","Not Working","indirect migration background","1","","",""
"6","1996","Full Time","no migration background","","","",""
"6","1996","Full Time","direct migration background","","","",""
"6","1996","Full Time","indirect migration background","","","",""
"6","1996","Part Time","no migration background","","","",""
"6","1996","Part Time","direct migration background","","","",""
"6","1996","Part Time","indirect migration background","","","",""
"6","1996","Not Working","no migration background","","","",""
"6","1996","Not Working","direct migration background","","","",""
"6","1996","Not Working","indirect migration background","","","",""
"7","1996","Full Time","no migration background","","","",""
"7","1996","Full Time","direct migration background","","","",""
"7","1996","Full Time","indirect migration background","","","",""
"7","1996","Part Time","no migration background","","","",""
"7","1996","Part Time","direct migration background","","","",""
"7","1996","Part Time","indirect migration background","","","",""
"7","1996","Not Working","no migration background","","","",""
"7","1996","Not Working","direct migration background","","","",""
"7","1996","Not Working","indirect migration background","","","",""
"8","1996","Full Time","no migration background","","","",""
"8","1996","Full Time","direct migration background","","","",""
"8","1996","Full Time","indirect migration background","","","",""
"8","1996","Part Time","no migration background","","","",""
"8","1996","Part Time","direct migration background","","","",""
"8","1996","Part Time","indirect migration background","","","",""
"8","1996","Not Working","no migration background","","","",""
"8","1996","Not Working","direct migration background","","","",""
"8","1996","Not Working","indirect migration background","","","",""
"1","1997","Full Time","no migration background","2725","0.580078205952912","0.565503405523928","0.594653006381896"
"1","1997","Full Time","direct migration background","721","0.715701843807479","0.687078063282954","0.744325624332004"
"1","1997","Full Time","indirect migration background","62","0.251731433061477","0.195519590025573","0.307943276097381"
"1","1997","Part Time","no migration background","1175","0.585683622927406","0.56346359060261","0.607903655252203"
"1","1997","Part Time","direct migration background","408","0.72949998448248","0.691208772727723","0.767791196237237"
"1","1997","Part Time","indirect migration background","41","0.21738703206965","0.150018484924163","0.284755579215138"
"1","1997","Not Working","no migration background","2044","0.533280320085883","0.516754695938668","0.549805944233099"
"1","1997","Not Working","direct migration background","773","0.675367423730085","0.646547341407752","0.704187506052418"
"1","1997","Not Working","indirect migration background","31","0.154238912287884","0.104431585509885","0.204046239065883"
"2","1997","Full Time","no migration background","101","0.0226317760119442","0.0182397635838108","0.0270237884400777"
"2","1997","Full Time","direct migration background","32","0.0469014808342152","0.0334850783436744","0.0603178833247559"
"2","1997","Full Time","indirect migration background","1","","",""
"2","1997","Part Time","no migration background","45","0.0314619052017039","0.0235878590004504","0.0393359514029575"
"2","1997","Part Time","direct migration background","22","","",""
"2","1997","Part Time","indirect migration background","3","","",""
"2","1997","Not Working","no migration background","60","0.0189890465262331","0.0144679836894804","0.0235101093629858"
"2","1997","Not Working","direct migration background","21","","",""
"2","1997","Not Working","indirect migration background","3","","",""
"3","1997","Full Time","no migration background","1222","0.296364772476286","0.282879422816882","0.309850122135689"
"3","1997","Full Time","direct migration background","144","0.157731813005709","0.134602712144592","0.180860913866826"
"3","1997","Full Time","indirect migration background","158","0.688892693001116","0.628932745385637","0.748852640616596"
"3","1997","Part Time","no migration background","482","0.259473797768621","0.239701184815304","0.279246410721937"
"3","1997","Part Time","direct migration background","58","0.140073216340733","0.110156693963585","0.169989738717882"
"3","1997","Part Time","indirect migration background","95","0.70780931609397","0.633531664448209","0.782086967739732"
"3","1997","Not Working","no migration background","666","0.152113079602559","0.140216988456664","0.164009170748454"
"3","1997","Not Working","direct migration background","94","0.104637497090629","0.0857978728613481","0.123477121319911"
"3","1997","Not Working","indirect migration background","165","0.770910251214592","0.712957088139805","0.828863414289379"
"4","1997","Full Time","no migration background","307","0.0864178184416273","0.0781202547590771","0.0947153821241775"
"4","1997","Full Time","direct migration background","34","0.0544429035585354","0.0400453592958516","0.0688404478212193"
"4","1997","Full Time","indirect migration background","8","","",""
"4","1997","Part Time","no migration background","124","0.0838401968369721","0.0713387909094449","0.0963416027644992"
"4","1997","Part Time","direct migration background","18","","",""
"4","1997","Part Time","indirect migration background","5","","",""
"4","1997","Not Working","no migration background","169","0.0578841585030304","0.0501487357975678","0.0656195812084929"
"4","1997","Not Working","direct migration background","32","0.0462492263576448","0.033322195028401","0.0591762576868887"
"4","1997","Not Working","indirect migration background","1","","",""
"5","1997","Full Time","no migration background","50","0.0145074271172312","0.0109764328606537","0.0180384213738087"
