"pgfamstd","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"Married, but separated","2005","35-65 y.","Not Employed","64","0.0206448433044525","0.0152863787907914","0.0260033078181136","2"
"Married, but separated","2005","16-34 y.","Employed","44","0.013453795369073","0.00974912300229468","0.0171584677358514","2"
"Married, but separated","2005","35-65 y.","Employed","288","0.0376673437989109","0.0337136494075613","0.0416210381902604","2"
"Married, but separated","2005","66 and older","Not Employed","50","0.01514813449925","0.0111319327636835","0.0191643362348165","2"
"Married, but separated","2005","66 and older","Employed","4","","","","2"
"Single","2005","16-34 y.","Not Employed","1316","0.803740140876167","0.784423631497079","0.823056650255254","3"
"Single","2005","16-34 y.","Employed","2690","0.723096011104582","0.708706989295404","0.73748503291376","3"
"Single","2005","35-65 y.","Not Employed","179","0.0900347651290939","0.0792482296940963","0.100821300564092","3"
"Single","2005","35-65 y.","Employed","896","0.141532718859724","0.134294223749065","0.148771213970384","3"
"Single","2005","66 and older","Not Employed","115","0.0446635760273056","0.037871455223834","0.0514556968307771","3"
"Single","2005","66 and older","Employed","9","","","","3"
"Widowed","2005","16-34 y.","Not Employed","2","","","","5"
"Widowed","2005","16-34 y.","Employed","4","","","","5"
"Widowed","2005","35-65 y.","Not Employed","150","0.0590290325205174","0.0501475513188681","0.0679105137221667","5"
"Widowed","2005","35-65 y.","Employed","172","0.0212571829760898","0.0182618498039824","0.0242525161481973","5"
"Widowed","2005","66 and older","Not Employed","971","0.334314884132253","0.318803063766156","0.349826704498351","5"
"Widowed","2005","66 and older","Employed","22","","","","5"
"Divorced","2006","16-34 y.","Not Employed","23","","","","4"
"Divorced","2006","16-34 y.","Employed","77","0.023916351283301","0.0189589720863516","0.0288737304802504","4"
"Divorced","2006","35-65 y.","Not Employed","287","0.134138740050362","0.121713624520591","0.146563855580134","4"
"Divorced","2006","35-65 y.","Employed","1005","0.131533441828737","0.12473951310666","0.138327370550815","4"
"Divorced","2006","66 and older","Not Employed","184","0.0551460856147913","0.0482079061823639","0.0620842650472186","4"
"Divorced","2006","66 and older","Employed","20","","","","4"
"Married","2006","16-34 y.","Not Employed","291","0.171689698823434","0.154244154876079","0.18913524277079","1"
"Married","2006","16-34 y.","Employed","891","0.238631999084293","0.22480197905276","0.252462019115825","1"
"Married","2006","35-65 y.","Not Employed","2199","0.702453540421026","0.685785468487743","0.719121612354309","1"
"Married","2006","35-65 y.","Employed","6992","0.659290596117072","0.649763581205448","0.668817611028697","1"
"Married","2006","66 and older","Not Employed","2654","0.544813312596795","0.529676846932763","0.559949778260828","1"
"Married","2006","66 and older","Employed","216","0.652720374060506","0.597923935975838","0.707516812145175","1"
"Married, but separated","2006","16-34 y.","Not Employed","13","","","","2"
"Married, but separated","2006","16-34 y.","Employed","31","0.0129803403276997","0.00930779554260649","0.016652885112793","2"
"Married, but separated","2006","35-65 y.","Not Employed","76","0.0287982578532978","0.0227009657117774","0.0348955499948182","2"
"Married, but separated","2006","35-65 y.","Employed","303","0.0368144741656836","0.0330292585879337","0.0405996897434334","2"
"Married, but separated","2006","66 and older","Not Employed","63","0.0169996172379042","0.0130704341736298","0.0209288003021787","2"
"Married, but separated","2006","66 and older","Employed","9","","","","2"
"Single","2006","16-34 y.","Not Employed","1465","0.796163562234765","0.777527338150738","0.814799786318792","3"
"Single","2006","16-34 y.","Employed","2648","0.724311175068482","0.70981233252809","0.738810017608874","3"
"Single","2006","35-65 y.","Not Employed","182","0.0814446195173183","0.0714726017934876","0.0914166372411491","3"
"Single","2006","35-65 y.","Employed","1024","0.152953162754957","0.145717817033701","0.160188508476213","3"
"Single","2006","66 and older","Not Employed","144","0.0495680120116178","0.0429706985187664","0.0561653255044691","3"
"Single","2006","66 and older","Employed","11","","","","3"
"Widowed","2006","16-34 y.","Not Employed","3","","","","5"
"Widowed","2006","35-65 y.","Not Employed","146","0.0531648421579959","0.0449849303386635","0.0613447539773284","5"
"Widowed","2006","16-34 y.","Employed","2","","","","5"
"Widowed","2006","35-65 y.","Employed","183","0.0194083251335501","0.0166352318787502","0.02218141838835","5"
"Widowed","2006","66 and older","Not Employed","1113","0.333472972538891","0.319143010127041","0.347802934950742","5"
"Widowed","2006","66 and older","Employed","34","0.16901619802373","0.125883210942204","0.212149185105257","5"
"Divorced","2007","16-34 y.","Employed","48","0.0134417001023776","0.00956465561173632","0.0173187445930188","4"
"Divorced","2007","16-34 y.","Not Employed","18","","","","4"
"Divorced","2007","35-65 y.","Not Employed","274","0.1365647496227","0.12320273165665","0.14992676758875","4"
"Divorced","2007","35-65 y.","Employed","966","0.133416211783507","0.126357962383356","0.140474461183657","4"
"Divorced","2007","66 and older","Not Employed","203","0.0627284317844149","0.0552982696963856","0.0701585938724441","4"
"Divorced","2007","66 and older","Employed","22","","","","4"
"Married","2007","16-34 y.","Not Employed","234","0.167865081309553","0.149961190520362","0.185768972098744","1"
"Married","2007","16-34 y.","Employed","807","0.22469407454655","0.210641863360395","0.238746285732704","1"
"Married","2007","35-65 y.","Not Employed","1869","0.675565598806839","0.657348254371394","0.693782943242284","1"
"Married","2007","35-65 y.","Employed","6519","0.653471849321753","0.643593824356237","0.663349874287268","1"
"Married","2007","66 and older","Not Employed","2665","0.562735364274135","0.547534872701709","0.577935855846561","1"
"Married","2007","66 and older","Employed","194","0.595900944327979","0.537476525606413","0.654325363049545","1"
"Married, but separated","2007","16-34 y.","Not Employed","7","","","","2"
"Married, but separated","2007","16-34 y.","Employed","28","","","","2"
"Married, but separated","2007","35-65 y.","Not Employed","64","0.0245745420810117","0.0185499504038105","0.0305991337582129","2"
"Married, but separated","2007","35-65 y.","Employed","286","0.038837719519539","0.0348270891567793","0.0428483498822987","2"
"Married, but separated","2007","66 and older","Not Employed","64","0.017104737697827","0.0131314941990809","0.0210779811965731","2"
"Married, but separated","2007","66 and older","Employed","12","","","","2"
"Single","2007","16-34 y.","Employed","2503","0.749221441191534","0.734627835543549","0.763815046839518","3"
"Single","2007","16-34 y.","Not Employed","1412","0.802967076569883","0.783912968062618","0.822021185077148","3"
"Single","2007","35-65 y.","Not Employed","185","0.0995267594255394","0.0878776373888764","0.111175881462202","3"
"Single","2007","35-65 y.","Employed","983","0.155421393589564","0.147900614108188","0.162942173070939","3"
"Single","2007","66 and older","Not Employed","137","0.0474648130656948","0.0409491329829643","0.0539804931484254","3"
"Single","2007","66 and older","Employed","7","","","","3"
"Widowed","2007","16-34 y.","Employed","3","","","","5"
"Widowed","2007","16-34 y.","Not Employed","3","","","","5"
"Widowed","2007","35-65 y.","Not Employed","145","0.0637683500639108","0.0542605047628184","0.0732761953650031","5"
"Widowed","2007","35-65 y.","Employed","161","0.018852825785638","0.0160296187793926","0.0216760327918835","5"
"Widowed","2007","66 and older","Not Employed","1022","0.309966653177928","0.295794825011023","0.324138481344834","5"
"Widowed","2007","66 and older","Employed","36","0.198140979621957","0.150684053132763","0.24559790611115","5"
"Divorced","2008","16-34 y.","Not Employed","16","","","","4"
"Divorced","2008","16-34 y.","Employed","42","0.0137492174911923","0.00969871505661016","0.0177997199257745","4"
"Divorced","2008","35-65 y.","Not Employed","237","0.1444596779826","0.129845583112606","0.159073772852593","4"
"Divorced","2008","35-65 y.","Employed","948","0.133339190650999","0.126086813948638","0.140591567353359","4"
"Divorced","2008","66 and older","Employed","24","","","","4"
"Divorced","2008","66 and older","Not Employed","205","0.0658361893361531","0.0581861691967303","0.0734862094755759","4"
"Married","2008","16-34 y.","Not Employed","174","0.132616166775642","0.115177263020657","0.150055070530627","1"
"Married","2008","16-34 y.","Employed","752","0.233496762019833","0.218781308397112","0.248212215642553","1"
"Married","2008","35-65 y.","Not Employed","1632","0.666654706643672","0.647058320063895","0.686251093223449","1"
"Married","2008","35-65 y.","Employed","6108","0.642921667720851","0.632699626030687","0.653143709411015","1"
"Married","2008","66 and older","Not Employed","2633","0.5593830132573","0.544068472732236","0.574697553782364","1"
"Married","2008","66 and older","Employed","216","0.640608448126597","0.584999415863993","0.6962174803892","1"
"Married, but separated","2008","16-34 y.","Employed","25","","","","2"
"Married, but separated","2008","16-34 y.","Not Employed","6","","","","2"
"Married, but separated","2008","35-65 y.","Not Employed","60","0.0216493626541595","0.0155994628301073","0.0276992624782117","2"
"Married, but separated","2008","35-65 y.","Employed","261","0.0375230568676057","0.0334687077696236","0.0415774059655878","2"
"Married, but separated","2008","66 and older","Not Employed","67","0.0193020741668087","0.0150579475225785","0.023546200811039","2"
"Married, but separated","2008","66 and older","Employed","8","","","","2"
"Single","2008","16-34 y.","Not Employed","1256","0.843703857251463","0.825032132730338","0.862375581772588","3"
"Single","2008","16-34 y.","Employed","2353","0.745776187924913","0.730630514235098","0.760921861614727","3"
"Single","2008","35-65 y.","Not Employed","163","0.0942503449295291","0.0821046065408196","0.106396083318239","3"
"Single","2008","35-65 y.","Employed","967","0.166895580408373","0.158940418831492","0.174850741985254","3"
"Single","2008","66 and older","Employed","7","","","","3"
"Single","2008","66 and older","Not Employed","129","0.0467209217270655","0.0402108698679377","0.0532309735861932","3"
"Widowed","2008","16-34 y.","Employed","3","","","","5"
"Widowed","2008","16-34 y.","Not Employed","1","","","","5"
"Widowed","2008","35-65 y.","Not Employed","131","0.07298590779004","0.0621730364654308","0.0837987791146492","5"
"Widowed","2008","35-65 y.","Employed","156","0.0193205043521722","0.0163838715546769","0.0222571371496676","5"
"Widowed","2008","66 and older","Not Employed","1003","0.308757801512673","0.294506884611425","0.32300871841392","5"
"Widowed","2008","66 and older","Employed","31","0.17660053350253","0.13240622217962","0.22079484482544","5"
"Divorced","2009","16-34 y.","Not Employed","12","","","","4"
"Divorced","2009","16-34 y.","Employed","33","0.0116191509993794","0.00776313633676352","0.0154751656619954","4"
"Divorced","2009","35-65 y.","Not Employed","200","0.132106263377702","0.116987989272581","0.147224537482824","4"
"Divorced","2009","35-65 y.","Employed","949","0.13799749941199","0.130414581479839","0.145580417344142","4"
"Divorced","2009","66 and older","Employed","29","","","","4"
"Divorced","2009","66 and older","Not Employed","191","0.0651562049760821","0.0573845108748734","0.0729278990772908","4"
"Married","2009","16-34 y.","Not Employed","140","0.119304138756137","0.101511771624551","0.137096505887722","1"
"Married","2009","16-34 y.","Employed","623","0.206813037771358","0.192239464182606","0.22138661136011","1"
"Married","2009","35-65 y.","Not Employed","1441","0.691512384456144","0.67089060766741","0.712134161244878","1"
"Married","2009","35-65 y.","Employed","5674","0.642136128202989","0.631596653513325","0.652675602892654","1"
"Married","2009","66 and older","Not Employed","2521","0.554681429194818","0.539031027135505","0.570331831254131","1"
"Married","2009","66 and older","Employed","238","0.691705216995929","0.640628040665409","0.742782393326448","1"
"Married, but separated","2009","16-34 y.","Not Employed","7","","","","2"
"Married, but separated","2009","16-34 y.","Employed","41","0.0107187208811027","0.00701344376561892","0.0144239979965864","2"
"Married, but separated","2009","35-65 y.","Not Employed","35","0.017440345126149","0.0115956180684962","0.0232850721838018","2"
"Married, but separated","2009","66 and older","Not Employed","69","0.0202317634787318","0.0157982622789594","0.0246652646785042","2"
"Married, but separated","2009","35-65 y.","Employed","250","0.0377773722596349","0.0335855762473012","0.0419691682719686","2"
"Married, but separated","2009","66 and older","Employed","7","","","","2"
"Single","2009","16-34 y.","Not Employed","1116","0.867755691215636","0.849161374265437","0.886350008165834","3"
"Single","2009","16-34 y.","Employed","2268","0.769268677415115","0.754109291103788","0.784428063726442","3"
"Single","2009","35-65 y.","Not Employed","128","0.0903446610416902","0.0775450457519549","0.103144276331426","3"
"Single","2009","35-65 y.","Employed","927","0.162198862290972","0.154094089222659","0.170303635359286","3"
"Single","2009","66 and older","Not Employed","129","0.0491736106083044","0.04236458535165","0.0559826358649588","3"
"Single","2009","66 and older","Employed","7","","","","3"
"Widowed","2009","16-34 y.","Not Employed","","","","","5"
"Widowed","2009","16-34 y.","Employed","2","","","","5"
"Widowed","2009","35-65 y.","Not Employed","123","0.0685963459983139","0.0573106929820602","0.0798819990145677","5"
"Widowed","2009","35-65 y.","Employed","147","0.0198901378344127","0.0168203895842782","0.0229598860845472","5"
"Widowed","2009","66 and older","Not Employed","964","0.310756991742064","0.296183456289716","0.325330527194411","5"
"Widowed","2009","66 and older","Employed","33","0.141666338134644","0.103096779108356","0.180235897160932","5"
"Divorced","2010","16-34 y.","Not Employed","67","0.0139693023731146","0.00929428452534812","0.018644320220881","4"
"Divorced","2010","35-65 y.","Not Employed","316","0.132527935042555","0.119514985010551","0.145540885074559","4"
"Divorced","2010","16-34 y.","Employed","76","0.00882202869031028","0.00609383325552506","0.0115502241250955","4"
"Divorced","2010","66 and older","Not Employed","195","0.0664764376018922","0.058494787037135","0.0744580881666494","4"
"Divorced","2010","35-65 y.","Employed","1352","0.143217045199082","0.136597083788716","0.149837006609449","4"
"Divorced","2010","66 and older","Employed","30","0.131768782090134","0.093809137646981","0.169728426533288","4"
"Married","2010","16-34 y.","Not Employed","729","0.12267781505239","0.109609690404099","0.13574593970068","1"
"Married","2010","16-34 y.","Employed","1735","0.210257458414696","0.19836877134113","0.222146145488261","1"
"Married","2010","35-65 y.","Not Employed","1893","0.689379580748847","0.67161976294652","0.707139398551174","1"
"Married","2010","35-65 y.","Employed","7575","0.633899759076229","0.624795743440308","0.643003774712149","1"
"Married","2010","66 and older","Not Employed","2442","0.55905023692436","0.543142215245129","0.574958258603591","1"
"Married","2010","66 and older","Employed","226","0.670894976518429","0.618160735828074","0.723629217208784","1"
"Married, but separated","2010","16-34 y.","Not Employed","28","","","","2"
"Married, but separated","2010","16-34 y.","Employed","58","0.0123495094649533","0.00912738791298081","0.0155716310169259","2"
"Married, but separated","2010","35-65 y.","Not Employed","64","0.0197263483637333","0.014389420761027","0.0250632759664397","2"
"Married, but separated","2010","35-65 y.","Employed","369","0.037947103049785","0.0343362361230807","0.0415579699764894","2"
"Married, but separated","2010","66 and older","Not Employed","65","0.019906361543925","0.0154310226434723","0.0243817004443777","2"
"Married, but separated","2010","66 and older","Employed","9","","","","2"
"Single","2010","16-34 y.","Not Employed","1594","0.854525574841361","0.840481066067956","0.868570083614765","3"
"Single","2010","16-34 y.","Employed","2643","0.768486668283882","0.756180535534616","0.780792801033148","3"
"Single","2010","35-65 y.","Not Employed","225","0.101620208620918","0.0900240452391657","0.11321637200267","3"
"Single","2010","35-65 y.","Employed","1279","0.164596253454088","0.157588466724352","0.171604040183825","3"
"Single","2010","66 and older","Not Employed","118","0.046083486837571","0.0393657335703429","0.0528012401047991","3"
"Single","2010","66 and older","Employed","8","","","","3"
"Widowed","2010","16-34 y.","Not Employed","3","","","","5"
"Widowed","2010","16-34 y.","Employed","1","","","","5"
"Widowed","2010","35-65 y.","Not Employed","110","0.056745927223947","0.0478666832257404","0.0656251712221536","5"
"Widowed","2010","35-65 y.","Employed","181","0.0203398392208156","0.0176721565005193","0.0230075219411118","5"
"Widowed","2010","66 and older","Not Employed","922","0.308483477092251","0.293685122350281","0.323281831834221","5"
"Widowed","2010","66 and older","Employed","32","0.128494387200682","0.0909387318952846","0.16605004250608","5"
"Divorced","2011","16-34 y.","Not Employed","52","0.013560855175059","0.00913131107571515","0.0179903992744028","4"
"Divorced","2011","16-34 y.","Employed","81","0.0114138725698132","0.00836532774003214","0.0144624173995943","4"
"Divorced","2011","35-65 y.","Not Employed","405","0.134443919745355","0.122589386875621","0.146298452615088","4"
"Divorced","2011","35-65 y.","Employed","1672","0.138492725286329","0.132584477740506","0.144400972832153","4"
"Divorced","2011","66 and older","Not Employed","258","0.0673573222733325","0.0602608953368999","0.074453749209765","4"
"Divorced","2011","66 and older","Employed","37","0.133608269545289","0.0995787123753609","0.167637826715217","4"
"Married","2011","16-34 y.","Not Employed","626","0.120914185169269","0.108427861034036","0.133400509304502","1"
"Married","2011","16-34 y.","Employed","1604","0.201323656028505","0.189815608813291","0.212831703243719","1"
"Married","2011","35-65 y.","Not Employed","2264","0.668222940351952","0.651860422855311","0.684585457848594","1"
"Married","2011","35-65 y.","Employed","9196","0.639781857190545","0.631570508785401","0.647993205595689","1"
"Married","2011","66 and older","Not Employed","3140","0.56925926263998","0.555239110937175","0.583279414342784","1"
"Married","2011","66 and older","Employed","285","0.648582523283639","0.600832149244287","0.69633289732299","1"
"Married, but separated","2011","16-34 y.","Not Employed","39","0.0133975767762788","0.00899441585344489","0.0178007376991127","2"
"Married, but separated","2011","16-34 y.","Employed","68","0.0103287090480291","0.00742711048069298","0.0132303076153651","2"
"Married, but separated","2011","35-65 y.","Not Employed","87","0.0247384104831166","0.0193406611530562","0.030136159813177","2"
"Married, but separated","2011","35-65 y.","Employed","436","0.0330294863496869","0.0299726425076454","0.0360863301917284","2"
"Married, but separated","2011","66 and older","Not Employed","83","0.0192325706553421","0.0153439876660022","0.0231211536446821","2"
"Married, but separated","2011","66 and older","Employed","8","","","","2"
"Single","2011","16-34 y.","Not Employed","1899","0.850634550550402","0.836983158910837","0.864285942189967","3"
"Single","2011","16-34 y.","Employed","2907","0.776442790638841","0.764485910080843","0.78839967119684","3"
"Single","2011","35-65 y.","Not Employed","283","0.111386423976226","0.10045343628618","0.122319411666272","3"
"Single","2011","35-65 y.","Employed","1579","0.167238557776955","0.160855272718969","0.173621842834941","3"
"Single","2011","66 and older","Employed","14","","","","3"
"Single","2011","66 and older","Not Employed","174","0.046731296730803","0.0407554249592928","0.0527071685023132","3"
"Widowed","2011","16-34 y.","Employed","4","","","","5"
"Widowed","2011","16-34 y.","Not Employed","3","","","","5"
"Widowed","2011","35-65 y.","Not Employed","142","0.0612083054433505","0.0528780934471249","0.069538517439576","5"
"Widowed","2011","35-65 y.","Employed","247","0.0214573733964836","0.01897884509815","0.0239359016948171","5"
"Widowed","2011","66 and older","Not Employed","1137","0.297419547700543","0.284476919605995","0.310362175795091","5"
"Widowed","2011","66 and older","Employed","40","0.129033982822376","0.0955038606932088","0.162564104951544","5"
"Divorced","2012","16-34 y.","Employed","83","0.012907699822155","0.00959535691769883","0.0162200427266113","4"
"Divorced","2012","16-34 y.","Not Employed","38","0.0119537552819606","0.00762203146453645","0.0162854790993848","4"
"Divorced","2012","35-65 y.","Not Employed","411","0.136259032170469","0.124147302101466","0.148370762239472","4"
"Divorced","2012","35-65 y.","Employed","1737","0.138403250281363","0.132465546300599","0.144340954262127","4"
"Divorced","2012","66 and older","Not Employed","272","0.0703076708922587","0.0630877781260438","0.0775275636584736","4"
"Divorced","2012","66 and older","Employed","44","0.132127355931545","0.0994291552632043","0.164825556599886","4"
"Married","2012","16-34 y.","Not Employed","511","0.136605110583513","0.122916538313981","0.150293682853045","1"
"Married","2012","16-34 y.","Employed","1419","0.213550908480258","0.201524997115797","0.225576819844718","1"
"Married","2012","35-65 y.","Not Employed","2151","0.651471715360643","0.634648904170002","0.668294526551284","1"
"Married","2012","35-65 y.","Employed","8985","0.6435097950572","0.635274204377138","0.651745385737262","1"
"Married","2012","66 and older","Not Employed","3194","0.584666904338723","0.57075097250138","0.598582836176067","1"
"Married","2012","66 and older","Employed","302","0.654347607027937","0.608425318151552","0.700269895904323","1"
"Married, but separated","2012","16-34 y.","Not Employed","28","","","","2"
"Married, but separated","2012","16-34 y.","Employed","69","0.00988297563740407","0.00698016232721506","0.0127857889475931","2"
"Married, but separated","2012","35-65 y.","Employed","433","0.0317852944454968","0.0287688708555721","0.0348017180354215","2"
"Married, but separated","2012","35-65 y.","Not Employed","91","0.0306318687434108","0.0245482373971467","0.0367155000896749","2"
"Married, but separated","2012","66 and older","Not Employed","81","0.0188867050977949","0.0150425805703854","0.0227308296252044","2"
"Married, but separated","2012","66 and older","Employed","11","","","","2"
"Single","2012","16-34 y.","Not Employed","1838","0.844374335551459","0.829925659154565","0.858823011948353","3"
"Single","2012","16-34 y.","Employed","2888","0.763274219636522","0.750800526530188","0.775747912742856","3"
"Single","2012","35-65 y.","Employed","1588","0.165332620243142","0.15894514299017","0.171720097496115","3"
"Single","2012","35-65 y.","Not Employed","282","0.122015639393498","0.110460294462541","0.133570984324455","3"
"Single","2012","66 and older","Employed","12","","","","3"
"Single","2012","66 and older","Not Employed","177","0.0491735352149069","0.0430672636555364","0.0552798067742774","3"
"Widowed","2012","16-34 y.","Not Employed","3","","","","5"
"Widowed","2012","16-34 y.","Employed","2","","","","5"
"Widowed","2012","35-65 y.","Not Employed","147","0.0596217443319796","0.051262146167067","0.0679813424968921","5"
"Widowed","2012","35-65 y.","Employed","250","0.0209690399727983","0.0185053794842931","0.0234327004613035","5"
"Widowed","2012","66 and older","Not Employed","1093","0.276965184456316","0.264327952330328","0.289602416582304","5"
"Widowed","2012","66 and older","Employed","43","0.130668557668895","0.0981240485349758","0.163213066802815","5"
"Divorced","2013","16-34 y.","Not Employed","78","0.0141907496848236","0.0106576114684416","0.0177238879012056","4"
"Divorced","2013","16-34 y.","Employed","66","0.0101002610506157","0.00703509115397098","0.0131654309472603","4"
"Divorced","2013","35-65 y.","Not Employed","611","0.134208141835067","0.125089334962649","0.143326948707485","4"
"Divorced","2013","35-65 y.","Employed","1688","0.138120554660418","0.132035956971731","0.144205152349105","4"
"Divorced","2013","66 and older","Not Employed","276","0.0737636129671376","0.0662483572250192","0.0812788687092559","4"
"Divorced","2013","66 and older","Employed","56","0.165600481335101","0.130466150771962","0.20073481189824","4"
"Married","2013","16-34 y.","Not Employed","1183","0.20315343255667","0.191134636977294","0.215172228136046","1"
"Married","2013","16-34 y.","Employed","1225","0.189990316144013","0.177964806646103","0.202015825641923","1"
"Married","2013","35-65 y.","Not Employed","3985","0.662953332933843","0.650308056286886","0.6755986095808","1"
"Married","2013","35-65 y.","Employed","8438","0.630180251349187","0.621666775789292","0.638693726909083","1"
"Married","2013","66 and older","Not Employed","3060","0.57190745026827","0.557681101001987","0.586133799534553","1"
"Married","2013","66 and older","Employed","302","0.613808099019378","0.567789673946794","0.659826524091962","1"
"Married, but separated","2013","16-34 y.","Not Employed","51","0.0112243735287962","0.00807741192012833","0.0143713351374641","2"
"Married, but separated","2013","16-34 y.","Employed","66","0.00748570646247558","0.00484343503219748","0.0101279778927537","2"
"Married, but separated","2013","35-65 y.","Not Employed","146","0.029733088270936","0.0251894111937239","0.0342767653481481","2"
"Married, but separated","2013","35-65 y.","Employed","441","0.0331608632081227","0.0300031733368437","0.0363185530794017","2"
"Married, but separated","2013","66 and older","Not Employed","80","0.0198347877451734","0.0158258881823026","0.0238436873080442","2"
"Married, but separated","2013","66 and older","Employed","8","","","","2"
"Single","2013","16-34 y.","Not Employed","2989","0.770516077102789","0.757954953237751","0.783077200967827","3"
"Single","2013","16-34 y.","Employed","2729","0.791995503680418","0.77955349881171","0.804437508549126","3"
"Single","2013","35-65 y.","Not Employed","446","0.124049477874148","0.115231295110216","0.132867660638079","3"
"Single","2013","35-65 y.","Employed","1549","0.177332711722078","0.170596961229552","0.184068462214603","3"
"Single","2013","66 and older","Not Employed","171","0.054046879843236","0.0475458542575192","0.0605479054289527","3"
"Single","2013","66 and older","Employed","12","","","","3"
"Widowed","2013","16-34 y.","Not Employed","4","","","","5"
"Widowed","2013","16-34 y.","Employed","2","","","","5"
"Widowed","2013","35-65 y.","Not Employed","180","0.0490559590860065","0.0432781231787221","0.0548337949932909","5"
"Widowed","2013","35-65 y.","Employed","236","0.0212056190601939","0.018664935011241","0.0237463031091469","5"
"Widowed","2013","66 and older","Not Employed","1060","0.280447269176183","0.26753154756977","0.293362990782595","5"
"Widowed","2013","66 and older","Employed","52","0.159452550504329","0.12484979248075","0.194055308527908","5"
"Divorced","2014","16-34 y.","Not Employed","34","0.00741038297850136","0.00406716458951023","0.0107536013674925","4"
"Divorced","2014","35-65 y.","Not Employed","400","0.165879906534393","0.152313629571531","0.179446183497255","4"
"Divorced","2014","16-34 y.","Employed","84","0.0130746267110752","0.00979517271211229","0.0163540807100381","4"
"Divorced","2014","35-65 y.","Employed","1618","0.134119807645275","0.128190187549931","0.140049427740619","4"
"Divorced","2014","66 and older","Not Employed","261","0.0748782511092205","0.0671969089345362","0.0825595932839048","4"
"Divorced","2014","66 and older","Employed","68","0.185152080145021","0.150221655557048","0.220082504732994","4"
"Married","2014","16-34 y.","Not Employed","455","0.139833987674705","0.126314598602303","0.153353376747108","1"
"Married","2014","16-34 y.","Employed","1375","0.212068514307897","0.200267290099662","0.223869738516132","1"
"Married","2014","35-65 y.","Not Employed","2004","0.622634064096441","0.604955487992119","0.640312640200763","1"
"Married","2014","35-65 y.","Employed","8916","0.634766828580341","0.626388763589624","0.643144893571058","1"
"Married","2014","66 and older","Not Employed","2979","0.568603039861894","0.554148544006676","0.583057535717112","1"
"Married","2014","66 and older","Employed","328","0.56811303302123","0.523567545974353","0.612658520068107","1"
"Married, but separated","2014","16-34 y.","Not Employed","22","","","","2"
"Married, but separated","2014","16-34 y.","Employed","71","0.0126698298733938","0.00944087977962464","0.0158987799671629","2"
"Married, but separated","2014","35-65 y.","Not Employed","89","0.0284588367002875","0.0223944250780715","0.0345232483225035","2"
"Married, but separated","2014","35-65 y.","Employed","386","0.0332085009489713","0.030090741863974","0.0363262600339686","2"
"Married, but separated","2014","66 and older","Not Employed","79","0.0194489694399871","0.0154186152185276","0.0234793236614466","2"
"Married, but separated","2014","66 and older","Employed","12","","","","2"
"Single","2014","16-34 y.","Not Employed","2015","0.843475495785598","0.829311461813135","0.857639529758061","3"
"Single","2014","16-34 y.","Employed","3075","0.761041106193938","0.74872962250526","0.773352589882616","3"
"Single","2014","35-65 y.","Not Employed","279","0.134345569526818","0.121908059352843","0.146783079700792","3"
"Single","2014","35-65 y.","Employed","1519","0.175566199947983","0.168946323942331","0.182186075953635","3"
"Single","2014","66 and older","Employed","15","","","","3"
"Single","2014","66 and older","Not Employed","154","0.0517585681135663","0.0452929446331602","0.0582241915939725","3"
"Widowed","2014","16-34 y.","Not Employed","2","","","","5"
"Widowed","2014","16-34 y.","Employed","4","","","","5"
"Widowed","2014","35-65 y.","Not Employed","116","0.0486816231420608","0.0408329731066854","0.0565302731774362","5"
"Widowed","2014","35-65 y.","Employed","249","0.0223386628774303","0.0197672352038376","0.0249100905510229","5"
"Widowed","2014","66 and older","Not Employed","1037","0.285311171475332","0.272132315696583","0.29849002725408","5"
"Widowed","2014","66 and older","Employed","52","0.147914110850144","0.115987870673438","0.179840351026851","5"
"Divorced","2015","16-34 y.","Employed","58","0.0101548378387274","0.00709269779656333","0.0132169778808915","4"
"Divorced","2015","16-34 y.","Not Employed","32","0.0112987916351838","0.00758832763577734","0.0150092556345904","4"
"Divorced","2015","35-65 y.","Not Employed","369","0.14649795853614","0.134337270449893","0.158658646622388","4"
"Divorced","2015","35-65 y.","Employed","1556","0.14448326727884","0.138183114652189","0.150783419905491","4"
"Divorced","2015","66 and older","Not Employed","275","0.0840184123742845","0.0758483408562701","0.0921884838922988","4"
"Divorced","2015","66 and older","Employed","63","0.138038478637096","0.108189228180561","0.167887729093632","4"
"Married","2015","16-34 y.","Not Employed","756","0.150506591160268","0.137953882293821","0.163059300026716","1"
"Married","2015","35-65 y.","Not Employed","2204","0.615454602821266","0.598723987975956","0.632185217666575","1"
"Married","2015","35-65 y.","Employed","8360","0.62042340974133","0.611727363551971","0.629119455930688","1"
"Married","2015","16-34 y.","Employed","1145","0.196862518263582","0.184717969436606","0.209007067090559","1"
"Married","2015","66 and older","Not Employed","2909","0.557174542721766","0.54254579422476","0.571803291218771","1"
"Married","2015","66 and older","Employed","358","0.602627255536531","0.560281212810768","0.644973298262293","1"
"Married, but separated","2015","16-34 y.","Not Employed","51","0.0129955896426292","0.00901967336073442","0.016971505924524","2"
"Married, but separated","2015","16-34 y.","Employed","61","0.0131224050128607","0.00964669701342247","0.0165981130122989","2"
"Married, but separated","2015","35-65 y.","Not Employed","116","0.031005195039268","0.0250442099032527","0.0369661801752834","2"
