"pgfamstd","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Single","2001","35-65 y.","Couple + C. LE 16 ","99","0.03095186918044","0.0247751090780881","0.0371286292827919","3"
"Single","2001","35-65 y.","Couple + C. GT 16 ","88","0.0438169045004881","0.0351243050803178","0.0525095039206585","3"
"Single","2001","35-65 y.","Couple + C. LE and GT 16","9","","","","3"
"Single","2001","66 and older","1-pers.-HH","100","0.104576710945682","0.0856953110629818","0.123458110828383","3"
"Single","2001","66 and older","(Married) couple without C. ","8","","","","3"
"Single","2001","66 and older","Couple + C. LE 16 ","","","","","3"
"Single","2001","66 and older","Couple + C. LE and GT 16","","","","","3"
"Single","2001","66 and older","Couple + C. GT 16 ","1","","","","3"
"Single","2001","66 and older","Single parent ","1","","","","3"
"Widowed","2001","16-34 y.","(Married) couple without C. ","","","","","5"
"Widowed","2001","16-34 y.","1-pers.-HH","1","","","","5"
"Widowed","2001","16-34 y.","Single parent ","2","","","","5"
"Widowed","2001","16-34 y.","Couple + C. LE 16 ","1","","","","5"
"Widowed","2001","16-34 y.","Couple + C. GT 16 ","2","","","","5"
"Widowed","2001","16-34 y.","Couple + C. LE and GT 16","","","","","5"
"Widowed","2001","35-65 y.","1-pers.-HH","206","0.1415817103584","0.122106949972298","0.161056470744502","5"
"Widowed","2001","35-65 y.","(Married) couple without C. ","47","0.0120722344698568","0.0086122409413096","0.0155322279984039","5"
"Widowed","2001","35-65 y.","Single parent ","110","0.174115332767495","0.143093292651168","0.205137372883821","5"
"Widowed","2001","35-65 y.","Couple + C. LE 16 ","7","","","","5"
"Widowed","2001","35-65 y.","Couple + C. GT 16 ","8","","","","5"
"Widowed","2001","35-65 y.","Couple + C. LE and GT 16","8","","","","5"
"Widowed","2001","66 and older","1-pers.-HH","792","0.785422589913909","0.760091947653759","0.81075323217406","5"
"Widowed","2001","66 and older","(Married) couple without C. ","56","0.0275733011914959","0.0203789046383151","0.0347676977446767","5"
"Widowed","2001","66 and older","Single parent ","62","0.835463972009803","0.750412657813764","0.920515286205842","5"
"Widowed","2001","66 and older","Couple + C. LE 16 ","1","","","","5"
"Widowed","2001","66 and older","Couple + C. GT 16 ","1","","","","5"
"Widowed","2001","66 and older","Couple + C. LE and GT 16","1","","","","5"
"Divorced","2002","16-34 y.","Single parent ","34","0.0824130322229771","0.057786577214198","0.107039487231756","4"
"Divorced","2002","16-34 y.","Couple + C. LE 16 ","47","0.0313328400150476","0.0225223453307933","0.0401433346993019","4"
"Divorced","2002","16-34 y.","1-pers.-HH","29","","","","4"
"Divorced","2002","16-34 y.","(Married) couple without C. ","18","","","","4"
"Divorced","2002","16-34 y.","Couple + C. GT 16 ","7","","","","4"
"Divorced","2002","16-34 y.","Couple + C. LE and GT 16","1","","","","4"
"Divorced","2002","35-65 y.","1-pers.-HH","429","0.339324214666983","0.312949401625896","0.36569902770807","4"
"Divorced","2002","35-65 y.","(Married) couple without C. ","213","0.0429929270626957","0.0369110487655267","0.0490748053598646","4"
"Divorced","2002","35-65 y.","Single parent ","271","0.529841741989016","0.48908194910212","0.570601534875912","4"
"Divorced","2002","35-65 y.","Couple + C. LE 16 ","128","0.0396007941147121","0.0328991107783262","0.046302477451098","4"
"Divorced","2002","35-65 y.","Couple + C. GT 16 ","72","0.0226038635101734","0.016589208331096","0.0286185186892509","4"
"Divorced","2002","35-65 y.","Couple + C. LE and GT 16","31","0.0227392035059816","0.0143845638078925","0.0310938432040707","4"
"Divorced","2002","66 and older","1-pers.-HH","103","0.0960210516139274","0.0778422648535941","0.114199838374261","4"
"Divorced","2002","66 and older","(Married) couple without C. ","22","","","","4"
"Divorced","2002","66 and older","Single parent ","8","","","","4"
"Divorced","2002","66 and older","Couple + C. LE 16 ","1","","","","4"
"Divorced","2002","66 and older","Couple + C. GT 16 ","","","","","4"
"Divorced","2002","66 and older","Couple + C. LE and GT 16","","","","","4"
"Married","2002","16-34 y.","1-pers.-HH","1","","","","1"
"Married","2002","16-34 y.","(Married) couple without C. ","381","0.362513662293161","0.333155618846106","0.391871705740215","1"
"Married","2002","16-34 y.","Single parent ","","","","","1"
"Married","2002","16-34 y.","Couple + C. LE 16 ","1232","0.822557103000194","0.803236287077456","0.841877918922932","1"
"Married","2002","16-34 y.","Couple + C. GT 16 ","13","","","","1"
"Married","2002","16-34 y.","Couple + C. LE and GT 16","11","","","","1"
"Married","2002","35-65 y.","1-pers.-HH","","","","","1"
"Married","2002","35-65 y.","(Married) couple without C. ","3784","0.897347061240663","0.888246931994678","0.906447190486647","1"
"Married","2002","35-65 y.","Single parent ","6","","","","1"
"Married","2002","35-65 y.","Couple + C. LE 16 ","2983","0.924040498616482","0.914936281317278","0.933144715915686","1"
"Married","2002","35-65 y.","Couple + C. GT 16 ","2154","0.925112816127267","0.91446194363475","0.935763688619783","1"
"Married","2002","35-65 y.","Couple + C. LE and GT 16","1158","0.944822415438221","0.932025912548664","0.957618918327779","1"
"Married","2002","66 and older","1-pers.-HH","","","","","1"
"Married","2002","66 and older","(Married) couple without C. ","2057","0.952460099580638","0.943496722438034","0.961423476723242","1"
"Married","2002","66 and older","Single parent ","","","","","1"
"Married","2002","66 and older","Couple + C. LE 16 ","3","","","","1"
"Married","2002","66 and older","Couple + C. LE and GT 16","4","","","","1"
"Married","2002","66 and older","Couple + C. GT 16 ","162","0.98315952036887","0.963585354248752","1.00273368648899","1"
"Married, but separated","2002","16-34 y.","1-pers.-HH","19","","","","2"
"Married, but separated","2002","16-34 y.","(Married) couple without C. ","10","","","","2"
"Married, but separated","2002","16-34 y.","Single parent ","24","","","","2"
"Married, but separated","2002","16-34 y.","Couple + C. LE 16 ","19","","","","2"
"Married, but separated","2002","16-34 y.","Couple + C. GT 16 ","3","","","","2"
"Married, but separated","2002","16-34 y.","Couple + C. LE and GT 16","4","","","","2"
"Married, but separated","2002","35-65 y.","1-pers.-HH","121","0.0754944139416427","0.0607780693845788","0.0902107584987065","2"
"Married, but separated","2002","35-65 y.","(Married) couple without C. ","43","0.0103929055894529","0.0073521498461778","0.0134336613327281","2"
"Married, but separated","2002","35-65 y.","Single parent ","95","0.136679393147699","0.108626708870572","0.164732077424826","2"
"Married, but separated","2002","35-65 y.","Couple + C. LE 16 ","32","0.00886612649792649","0.00564476709964055","0.0120874858962124","2"
"Married, but separated","2002","35-65 y.","Couple + C. GT 16 ","20","","","","2"
"Married, but separated","2002","35-65 y.","Couple + C. LE and GT 16","14","","","","2"
"Married, but separated","2002","66 and older","1-pers.-HH","26","","","","2"
"Married, but separated","2002","66 and older","(Married) couple without C. ","15","","","","2"
"Married, but separated","2002","66 and older","Single parent ","","","","","2"
"Married, but separated","2002","66 and older","Couple + C. LE 16 ","","","","","2"
"Married, but separated","2002","66 and older","Couple + C. GT 16 ","3","","","","2"
"Married, but separated","2002","66 and older","Couple + C. LE and GT 16","","","","","2"
"Single","2002","16-34 y.","Couple + C. LE 16 ","204","0.133217145100672","0.116032192365833","0.150402097835511","3"
"Single","2002","16-34 y.","(Married) couple without C. ","621","0.613915031186283","0.584182967183477","0.643647095189089","3"
"Single","2002","16-34 y.","1-pers.-HH","672","0.948668012945679","0.932560383677424","0.964775642213935","3"
"Single","2002","16-34 y.","Single parent ","418","0.856033984321932","0.82459591767634","0.887472050967523","3"
"Single","2002","16-34 y.","Couple + C. GT 16 ","1469","0.982145028165692","0.975427869867245","0.988862186464138","3"
"Single","2002","16-34 y.","Couple + C. LE and GT 16","710","0.971227185645724","0.959067247449907","0.983387123841542","3"
"Single","2002","35-65 y.","1-pers.-HH","491","0.448748317835065","0.421042935401804","0.476453700268326","3"
"Single","2002","35-65 y.","(Married) couple without C. ","175","0.036226323954773","0.0306238311443379","0.0418288167652081","3"
"Single","2002","35-65 y.","Single parent ","104","0.171644892625643","0.140851285179983","0.202438500071302","3"
"Single","2002","35-65 y.","Couple + C. LE 16 ","99","0.0258744582985205","0.0204187749216924","0.0313301416753487","3"
"Single","2002","35-65 y.","Couple + C. GT 16 ","91","0.0422515521461236","0.0341114257321119","0.0503916785601352","3"
"Single","2002","35-65 y.","Couple + C. LE and GT 16","15","","","","3"
"Single","2002","66 and older","1-pers.-HH","101","0.104662151356198","0.0857739410964355","0.123550361615961","3"
"Single","2002","66 and older","(Married) couple without C. ","10","","","","3"
"Single","2002","66 and older","Single parent ","1","","","","3"
"Single","2002","66 and older","Couple + C. LE 16 ","","","","","3"
"Single","2002","66 and older","Couple + C. GT 16 ","","","","","3"
"Single","2002","66 and older","Couple + C. LE and GT 16","","","","","3"
"Widowed","2002","16-34 y.","(Married) couple without C. ","","","","","5"
"Widowed","2002","16-34 y.","1-pers.-HH","","","","","5"
"Widowed","2002","16-34 y.","Single parent ","3","","","","5"
"Widowed","2002","16-34 y.","Couple + C. LE 16 ","","","","","5"
"Widowed","2002","16-34 y.","Couple + C. GT 16 ","1","","","","5"
"Widowed","2002","16-34 y.","Couple + C. LE and GT 16","","","","","5"
"Widowed","2002","35-65 y.","1-pers.-HH","197","0.13643305355631","0.117312715175943","0.155553391936676","5"
"Widowed","2002","35-65 y.","(Married) couple without C. ","58","0.0130407821524158","0.00963918351868086","0.0164423807861506","5"
"Widowed","2002","35-65 y.","Single parent ","100","0.150276533204379","0.121094117530098","0.179458948878659","5"
"Widowed","2002","35-65 y.","Couple + C. LE 16 ","11","","","","5"
"Widowed","2002","35-65 y.","Couple + C. GT 16 ","9","","","","5"
"Widowed","2002","35-65 y.","Couple + C. LE and GT 16","5","","","","5"
"Widowed","2002","66 and older","1-pers.-HH","779","0.775018277516018","0.749253161699106","0.80078339333293","5"
"Widowed","2002","66 and older","(Married) couple without C. ","61","0.0253428839837386","0.0187226538402775","0.0319631141271997","5"
"Widowed","2002","66 and older","Single parent ","69","0.861259533368562","0.784546459313309","0.937972607423814","5"
"Widowed","2002","66 and older","Couple + C. LE 16 ","1","","","","5"
"Widowed","2002","66 and older","Couple + C. GT 16 ","1","","","","5"
"Widowed","2002","66 and older","Couple + C. LE and GT 16","1","","","","5"
"Divorced","2003","16-34 y.","Single parent ","30","0.0659046123871477","0.0435209776341383","0.0882882471401571","4"
"Divorced","2003","16-34 y.","Couple + C. LE 16 ","43","0.0321366305195709","0.0228551542833048","0.041418106755837","4"
"Divorced","2003","35-65 y.","1-pers.-HH","431","0.341032691378172","0.314550799646844","0.3675145831095","4"
"Divorced","2003","35-65 y.","(Married) couple without C. ","218","0.0492351159747651","0.0425758446388765","0.0558943873106536","4"
"Divorced","2003","16-34 y.","1-pers.-HH","24","","","","4"
"Divorced","2003","16-34 y.","(Married) couple without C. ","16","","","","4"
"Divorced","2003","16-34 y.","Couple + C. GT 16 ","7","","","","4"
"Divorced","2003","16-34 y.","Couple + C. LE and GT 16","1","","","","4"
"Divorced","2003","35-65 y.","Single parent ","271","0.512914675173061","0.471988998855111","0.553840351491012","4"
"Divorced","2003","35-65 y.","Couple + C. LE 16 ","119","0.0445824224145091","0.0371860575090458","0.0519787873199723","4"
"Divorced","2003","35-65 y.","Couple + C. GT 16 ","67","0.0266022845617666","0.0200372832460565","0.0331672858774768","4"
"Divorced","2003","35-65 y.","Couple + C. LE and GT 16","31","0.0169297252951121","0.00951533452468329","0.024344116065541","4"
"Divorced","2003","66 and older","1-pers.-HH","115","0.108305968770503","0.0893824306757637","0.127229506865243","4"
"Divorced","2003","66 and older","(Married) couple without C. ","21","","","","4"
"Divorced","2003","66 and older","Single parent ","5","","","","4"
"Divorced","2003","66 and older","Couple + C. LE 16 ","1","","","","4"
"Divorced","2003","66 and older","Couple + C. GT 16 ","","","","","4"
"Divorced","2003","66 and older","Couple + C. LE and GT 16","","","","","4"
"Married","2003","16-34 y.","1-pers.-HH","1","","","","1"
"Married","2003","16-34 y.","(Married) couple without C. ","336","0.333536938089751","0.304659535768852","0.36241434041065","1"
"Married","2003","16-34 y.","Single parent ","","","","","1"
"Married","2003","16-34 y.","Couple + C. LE 16 ","1096","0.792280295285328","0.770930774258383","0.813629816312274","1"
"Married","2003","16-34 y.","Couple + C. LE and GT 16","7","","","","1"
"Married","2003","35-65 y.","1-pers.-HH","","","","","1"
"Married","2003","35-65 y.","(Married) couple without C. ","3533","0.876602974861066","0.866480039196442","0.88672591052569","1"
"Married","2003","16-34 y.","Couple + C. GT 16 ","6","","","","1"
"Married","2003","35-65 y.","Single parent ","7","","","","1"
"Married","2003","35-65 y.","Couple + C. LE 16 ","2725","0.915244446704417","0.905263022403943","0.92522587100489","1"
"Married","2003","35-65 y.","Couple + C. GT 16 ","2114","0.91523243707798","0.903868973107581","0.926595901048379","1"
"Married","2003","35-65 y.","Couple + C. LE and GT 16","1091","0.950637779535846","0.938187958396009","0.963087600675683","1"
"Married","2003","66 and older","1-pers.-HH","","","","","1"
"Married","2003","66 and older","(Married) couple without C. ","2123","0.957999607074016","0.949674209125637","0.966325005022395","1"
"Married","2003","66 and older","Single parent ","","","","","1"
"Married","2003","66 and older","Couple + C. LE 16 ","3","","","","1"
"Married","2003","66 and older","Couple + C. LE and GT 16","2","","","","1"
"Married","2003","66 and older","Couple + C. GT 16 ","173","0.982614710098453","0.96341384974415","1.00181557045276","1"
"Married, but separated","2003","16-34 y.","Single parent ","26","","","","2"
"Married, but separated","2003","16-34 y.","1-pers.-HH","15","","","","2"
"Married, but separated","2003","16-34 y.","(Married) couple without C. ","10","","","","2"
"Married, but separated","2003","16-34 y.","Couple + C. LE 16 ","20","","","","2"
"Married, but separated","2003","16-34 y.","Couple + C. GT 16 ","2","","","","2"
"Married, but separated","2003","16-34 y.","Couple + C. LE and GT 16","2","","","","2"
"Married, but separated","2003","35-65 y.","1-pers.-HH","131","0.0843139300526242","0.0687921317804707","0.0998357283247778","2"
"Married, but separated","2003","35-65 y.","(Married) couple without C. ","48","0.0120679869446539","0.00870725706777649","0.0154287168215313","2"
"Married, but separated","2003","35-65 y.","Single parent ","92","0.148509019367078","0.119392649925684","0.177625388808472","2"
"Married, but separated","2003","35-65 y.","Couple + C. LE 16 ","40","0.00982203633858068","0.00628778622002647","0.0133562864571349","2"
"Married, but separated","2003","35-65 y.","Couple + C. GT 16 ","19","","","","2"
"Married, but separated","2003","35-65 y.","Couple + C. LE and GT 16","12","","","","2"
"Married, but separated","2003","66 and older","1-pers.-HH","26","","","","2"
"Married, but separated","2003","66 and older","(Married) couple without C. ","15","","","","2"
"Married, but separated","2003","66 and older","Single parent ","2","","","","2"
"Married, but separated","2003","66 and older","Couple + C. LE 16 ","","","","","2"
"Married, but separated","2003","66 and older","Couple + C. GT 16 ","2","","","","2"
"Married, but separated","2003","66 and older","Couple + C. LE and GT 16","","","","","2"
"Single","2003","16-34 y.","Couple + C. GT 16 ","1452","0.988491782755746","0.983035766937855","0.993947798573637","3"
"Single","2003","16-34 y.","Couple + C. LE 16 ","228","0.163046511077464","0.14360561505175","0.182487407103178","3"
"Single","2003","16-34 y.","Single parent ","414","0.873032048850309","0.842996246285124","0.903067851415495","3"
"Single","2003","16-34 y.","(Married) couple without C. ","662","0.640970962391336","0.611588913447993","0.670353011334679","3"
"Single","2003","16-34 y.","Couple + C. LE and GT 16","669","0.974025265544786","0.962061335272471","0.985989195817101","3"
"Single","2003","16-34 y.","1-pers.-HH","634","0.960996791326192","0.946380766236921","0.975612816415462","3"
"Single","2003","35-65 y.","1-pers.-HH","487","0.44961640143708","0.42182740398471","0.47740539888945","3"
"Single","2003","35-65 y.","(Married) couple without C. ","196","0.0486547384483225","0.0420328126102972","0.0552766642863478","3"
"Single","2003","35-65 y.","Single parent ","109","0.183541038895053","0.151845031986485","0.21523704580362","3"
"Single","2003","35-65 y.","Couple + C. LE 16 ","101","0.0291431860687297","0.023115009138746","0.0351713629987133","3"
"Single","2003","35-65 y.","Couple + C. GT 16 ","97","0.0434869229046587","0.0351663164002841","0.0518075294090334","3"
"Single","2003","35-65 y.","Couple + C. LE and GT 16","18","","","","3"
"Single","2003","66 and older","1-pers.-HH","99","0.102624348036244","0.0841452589232203","0.121103437149267","3"
"Single","2003","66 and older","(Married) couple without C. ","8","","","","3"
"Single","2003","66 and older","Single parent ","1","","","","3"
"Single","2003","66 and older","Couple + C. LE 16 ","","","","","3"
"Single","2003","66 and older","Couple + C. LE and GT 16","","","","","3"
"Single","2003","66 and older","Couple + C. GT 16 ","1","","","","3"
"Widowed","2003","16-34 y.","Couple + C. GT 16 ","1","","","","5"
"Widowed","2003","16-34 y.","1-pers.-HH","","","","","5"
"Widowed","2003","16-34 y.","(Married) couple without C. ","","","","","5"
"Widowed","2003","16-34 y.","Couple + C. LE 16 ","","","","","5"
"Widowed","2003","16-34 y.","Single parent ","2","","","","5"
"Widowed","2003","16-34 y.","Couple + C. LE and GT 16","","","","","5"
"Widowed","2003","35-65 y.","1-pers.-HH","182","0.125036977132124","0.106559905300369","0.143514048963878","5"
"Widowed","2003","35-65 y.","(Married) couple without C. ","60","0.0134391837711924","0.00989512398760926","0.0169832435547756","5"
"Widowed","2003","35-65 y.","Single parent ","94","0.142952662709679","0.11429311649799","0.171612208921367","5"
"Widowed","2003","35-65 y.","Couple + C. LE 16 ","6","","","","5"
"Widowed","2003","35-65 y.","Couple + C. GT 16 ","11","","","","5"
"Widowed","2003","35-65 y.","Couple + C. LE and GT 16","11","","","","5"
"Widowed","2003","66 and older","1-pers.-HH","796","0.766048092598394","0.740269480814182","0.791826704382606","5"
"Widowed","2003","66 and older","(Married) couple without C. ","63","0.0258316944419051","0.0192477053179291","0.0324156835658811","5"
"Widowed","2003","66 and older","Couple + C. GT 16 ","2","","","","5"
"Widowed","2003","66 and older","Couple + C. LE and GT 16","","","","","5"
"Widowed","2003","66 and older","Single parent ","65","0.91879027286281","0.856129047854751","0.981451497870869","5"
"Widowed","2003","66 and older","Couple + C. LE 16 ","1","","","","5"
"Divorced","2004","16-34 y.","Single parent ","29","","","","4"
"Divorced","2004","16-34 y.","Couple + C. LE 16 ","28","","","","4"
"Divorced","2004","35-65 y.","1-pers.-HH","424","0.34944245050462","0.322318470022366","0.376566430986873","4"
"Divorced","2004","35-65 y.","(Married) couple without C. ","226","0.0545024613619612","0.047378880228639","0.0616260424952835","4"
"Divorced","2004","16-34 y.","1-pers.-HH","16","","","","4"
"Divorced","2004","16-34 y.","(Married) couple without C. ","14","","","","4"
"Divorced","2004","16-34 y.","Couple + C. GT 16 ","9","","","","4"
"Divorced","2004","16-34 y.","Couple + C. LE and GT 16","1","","","","4"
"Divorced","2004","35-65 y.","Single parent ","275","0.518586005427723","0.47731323275503","0.559858778100417","4"
"Divorced","2004","35-65 y.","Couple + C. LE 16 ","107","0.043107682596841","0.0356341265594482","0.0505812386342338","4"
"Divorced","2004","35-65 y.","Couple + C. GT 16 ","72","0.0229651417563667","0.0168500606626592","0.0290802228500742","4"
"Divorced","2004","35-65 y.","Couple + C. LE and GT 16","45","0.0341749912055386","0.0235539189224531","0.0447960634886242","4"
"Divorced","2004","66 and older","1-pers.-HH","130","0.119561237601163","0.099889862305486","0.139232612896839","4"
"Divorced","2004","66 and older","(Married) couple without C. ","27","","","","4"
"Divorced","2004","66 and older","Single parent ","5","","","","4"
"Divorced","2004","66 and older","Couple + C. LE 16 ","1","","","","4"
"Divorced","2004","66 and older","Couple + C. GT 16 ","","","","","4"
"Divorced","2004","66 and older","Couple + C. LE and GT 16","","","","","4"
"Married","2004","16-34 y.","1-pers.-HH","","","","","1"
"Married","2004","16-34 y.","(Married) couple without C. ","314","0.310195421245356","0.281932234276008","0.338458608214704","1"
"Married","2004","16-34 y.","Single parent ","1","","","","1"
"Married","2004","16-34 y.","Couple + C. LE 16 ","952","0.741402997209301","0.71686304149289","0.765942952925712","1"
"Married","2004","16-34 y.","Couple + C. LE and GT 16","12","","","","1"
"Married","2004","35-65 y.","1-pers.-HH","1","","","","1"
"Married","2004","35-65 y.","(Married) couple without C. ","3337","0.854609617369355","0.843548172897252","0.865671061841458","1"
"Married","2004","16-34 y.","Couple + C. GT 16 ","6","","","","1"
"Married","2004","35-65 y.","Single parent ","6","","","","1"
"Married","2004","35-65 y.","Couple + C. LE 16 ","2589","0.911216184283184","0.900749815369045","0.921682553197322","1"
"Married","2004","35-65 y.","Couple + C. GT 16 ","2097","0.917328602280688","0.906086365350813","0.928570839210563","1"
"Married","2004","35-65 y.","Couple + C. LE and GT 16","1037","0.934160026510173","0.919661615780826","0.948658437239519","1"
"Married","2004","66 and older","1-pers.-HH","2","","","","1"
"Married","2004","66 and older","Couple + C. LE 16 ","3","","","","1"
"Married","2004","66 and older","(Married) couple without C. ","2224","0.956915766347299","0.948690623947954","0.965140908746644","1"
"Married","2004","66 and older","Single parent ","","","","","1"
"Married","2004","66 and older","Couple + C. LE and GT 16","2","","","","1"
"Married","2004","66 and older","Couple + C. GT 16 ","164","0.988055453231344","0.97157893843141","1.00453196803128","1"
"Married, but separated","2004","16-34 y.","Single parent ","25","","","","2"
"Married, but separated","2004","16-34 y.","1-pers.-HH","13","","","","2"
"Married, but separated","2004","16-34 y.","(Married) couple without C. ","6","","","","2"
"Married, but separated","2004","16-34 y.","Couple + C. LE 16 ","15","","","","2"
"Married, but separated","2004","16-34 y.","Couple + C. GT 16 ","1","","","","2"
"Married, but separated","2004","16-34 y.","Couple + C. LE and GT 16","1","","","","2"
"Married, but separated","2004","35-65 y.","1-pers.-HH","123","0.083885654992924","0.0681153016762146","0.0996560083096334","2"
"Married, but separated","2004","35-65 y.","(Married) couple without C. ","59","0.0173029994563123","0.0132110465374708","0.0213949523751537","2"
"Married, but separated","2004","35-65 y.","Single parent ","88","0.152070361824362","0.122408658207428","0.181732065441296","2"
"Married, but separated","2004","35-65 y.","Couple + C. LE 16 ","33","0.00880592673441405","0.00536808954525035","0.0122437639235777","2"
"Married, but separated","2004","35-65 y.","Couple + C. GT 16 ","20","","","","2"
"Married, but separated","2004","35-65 y.","Couple + C. LE and GT 16","16","","","","2"
"Married, but separated","2004","66 and older","1-pers.-HH","26","","","","2"
"Married, but separated","2004","66 and older","Couple + C. LE and GT 16","","","","","2"
"Married, but separated","2004","66 and older","Couple + C. GT 16 ","2","","","","2"
"Married, but separated","2004","66 and older","(Married) couple without C. ","16","","","","2"
"Married, but separated","2004","66 and older","Single parent ","2","","","","2"
"Married, but separated","2004","66 and older","Couple + C. LE 16 ","","","","","2"
"Single","2004","16-34 y.","Single parent ","404","0.872727999263303","0.842370675258309","0.903085323268296","3"
"Single","2004","16-34 y.","Couple + C. LE 16 ","228","0.209979688640139","0.187153014729987","0.232806362550291","3"
"Single","2004","16-34 y.","Couple + C. GT 16 ","1433","0.983670569799453","0.977147163265543","0.990193976333362","3"
"Single","2004","16-34 y.","1-pers.-HH","623","0.966705138624834","0.95293431511715","0.980475962132519","3"
"Single","2004","16-34 y.","(Married) couple without C. ","695","0.672241192897078","0.643561126700727","0.700921259093429","3"
"Single","2004","16-34 y.","Couple + C. LE and GT 16","650","0.975103542169199","0.963252454816312","0.986954629522087","3"
"Single","2004","35-65 y.","1-pers.-HH","465","0.444716101773058","0.41644636929101","0.472985834255106","3"
"Single","2004","35-65 y.","(Married) couple without C. ","223","0.0600259070024835","0.0525719407291274","0.0674798732758395","3"
"Single","2004","35-65 y.","Single parent ","107","0.180949523017597","0.149149462336888","0.212749583698306","3"
"Single","2004","35-65 y.","Couple + C. LE 16 ","105","0.0357627189492955","0.0289294951087267","0.0425959427898642","3"
"Single","2004","35-65 y.","Couple + C. GT 16 ","105","0.0464323382748097","0.0378422295493508","0.0550224470002685","3"
"Single","2004","35-65 y.","Couple + C. LE and GT 16","16","","","","3"
"Single","2004","66 and older","1-pers.-HH","103","0.112731800753088","0.0935565688010554","0.13190703270512","3"
"Single","2004","66 and older","(Married) couple without C. ","10","","","","3"
"Single","2004","66 and older","Single parent ","1","","","","3"
"Single","2004","66 and older","Couple + C. LE 16 ","","","","","3"
"Single","2004","66 and older","Couple + C. LE and GT 16","","","","","3"
"Single","2004","66 and older","Couple + C. GT 16 ","1","","","","3"
"Widowed","2004","16-34 y.","Couple + C. LE 16 ","","","","","5"
"Widowed","2004","16-34 y.","1-pers.-HH","","","","","5"
"Widowed","2004","16-34 y.","Single parent ","4","","","","5"
"Widowed","2004","16-34 y.","Couple + C. GT 16 ","1","","","","5"
"Widowed","2004","16-34 y.","(Married) couple without C. ","","","","","5"
"Widowed","2004","16-34 y.","Couple + C. LE and GT 16","","","","","5"
"Widowed","2004","35-65 y.","1-pers.-HH","174","0.121572920932926","0.102982294898225","0.140163546967627","5"
"Widowed","2004","35-65 y.","(Married) couple without C. ","56","0.0135590148098878","0.00992982454240919","0.0171882050773665","5"
"Widowed","2004","35-65 y.","Single parent ","87","0.136735723371734","0.108356090396325","0.165115356347144","5"
"Widowed","2004","35-65 y.","Couple + C. LE 16 ","3","","","","5"
"Widowed","2004","35-65 y.","Couple + C. GT 16 ","11","","","","5"
"Widowed","2004","35-65 y.","Couple + C. LE and GT 16","10","","","","5"
"Widowed","2004","66 and older","1-pers.-HH","784","0.739248797380581","0.712629387761826","0.765868206999336","5"
"Widowed","2004","66 and older","(Married) couple without C. ","64","0.024525612762768","0.0182599754371895","0.0307912500883465","5"
"Widowed","2004","66 and older","Couple + C. GT 16 ","","","","","5"
"Widowed","2004","66 and older","Couple + C. LE and GT 16","","","","","5"
"Widowed","2004","66 and older","Single parent ","62","0.92398969375428","0.861907239711278","0.986072147797282","5"
"Widowed","2004","66 and older","Couple + C. LE 16 ","","","","","5"
"Divorced","2005","16-34 y.","Single parent ","28","","","","4"
"Divorced","2005","16-34 y.","Couple + C. LE 16 ","23","","","","4"
"Divorced","2005","35-65 y.","1-pers.-HH","422","0.34877583568919","0.321583561238837","0.375968110139543","4"
"Divorced","2005","35-65 y.","(Married) couple without C. ","215","0.0577587462502252","0.0502711600440013","0.0652463324564491","4"
"Divorced","2005","16-34 y.","1-pers.-HH","15","","","","4"
"Divorced","2005","16-34 y.","(Married) couple without C. ","15","","","","4"
"Divorced","2005","16-34 y.","Couple + C. GT 16 ","6","","","","4"
"Divorced","2005","16-34 y.","Couple + C. LE and GT 16","1","","","","4"
"Divorced","2005","35-65 y.","Single parent ","275","0.532554069441814","0.491913820961366","0.573194317922262","4"
"Divorced","2005","35-65 y.","Couple + C. LE 16 ","107","0.04262155623862","0.0348851936574857","0.0503579188197543","4"
"Divorced","2005","35-65 y.","Couple + C. GT 16 ","67","0.0262460680902989","0.0194838557091397","0.0330082804714581","4"
"Divorced","2005","35-65 y.","Couple + C. LE and GT 16","46","0.0555050277698189","0.0417731967013345","0.0692368588383032","4"
"Divorced","2005","66 and older","1-pers.-HH","130","0.12182596031667","0.102060795503531","0.141591125129808","4"
"Divorced","2005","66 and older","(Married) couple without C. ","30","0.00992574640588894","0.00593299093805179","0.0139185018737261","4"
"Divorced","2005","66 and older","Single parent ","4","","","","4"
"Divorced","2005","66 and older","Couple + C. LE 16 ","1","","","","4"
"Divorced","2005","66 and older","Couple + C. GT 16 ","","","","","4"
"Divorced","2005","66 and older","Couple + C. LE and GT 16","","","","","4"
"Married","2005","16-34 y.","1-pers.-HH","1","","","","1"
"Married","2005","16-34 y.","(Married) couple without C. ","298","0.348820646370442","0.318466047095426","0.379175245645459","1"
"Married","2005","16-34 y.","Single parent ","2","","","","1"
"Married","2005","16-34 y.","Couple + C. LE 16 ","835","0.732280831596515","0.706115254660252","0.758446408532778","1"
"Married","2005","35-65 y.","1-pers.-HH","1","","","","1"
"Married","2005","35-65 y.","(Married) couple without C. ","3193","0.850996918933011","0.83956777985413","0.862426058011891","1"
"Married","2005","16-34 y.","Couple + C. GT 16 ","1","","","","1"
"Married","2005","16-34 y.","Couple + C. LE and GT 16","10","","","","1"
"Married","2005","35-65 y.","Single parent ","8","","","","1"
