"pgfamstd","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Married, but separated","2000","Rural Area","East Germany","63","0.014529406120367","0.0107949668245723","0.0182638454161618","2"
"Married, but separated","2000","Urban Area","East Germany","43","0.022443401864828","0.0158128094387631","0.0290739942908929","2"
"Married, but separated","2000","Urban Area","West Germany","322","0.0236562236074924","0.0211359071968084","0.0261765400181764","2"
"Married, but separated","2000","Rural Area","West Germany","69","0.0166885077389158","0.0128804144357256","0.020496601042106","2"
"Single","2000","Rural Area","West Germany","955","0.22207185733712","0.209716088490569","0.234427626183672","3"
"Single","2000","Rural Area","East Germany","949","0.22729518679474","0.214215975187839","0.240374398401641","3"
"Single","2000","Urban Area","West Germany","3188","0.235441623805069","0.228405589871211","0.242477657738927","3"
"Single","2000","Urban Area","East Germany","522","0.263437211865405","0.243718411859438","0.283156011871371","3"
"Widowed","2000","Urban Area","West Germany","907","0.092786215371323","0.087974748183173","0.097597682559473","5"
"Widowed","2000","Urban Area","East Germany","127","0.0921764289852071","0.0792270869711245","0.10512577099929","5"
"Widowed","2000","Rural Area","West Germany","281","0.0908068119852093","0.0822651855862962","0.0993484383841224","5"
"Widowed","2000","Rural Area","East Germany","279","0.107574923206284","0.0979050441363861","0.117244802276183","5"
"Divorced","2001","Urban Area","East Germany","152","0.102322086429191","0.0883637446076077","0.116280428250774","4"
"Divorced","2001","Rural Area","West Germany","206","0.060289956274697","0.0528004765913768","0.0677794359580172","4"
"Divorced","2001","Rural Area","East Germany","254","0.0890988568776646","0.0798414695851229","0.0983562441702062","4"
"Divorced","2001","Urban Area","West Germany","771","0.0741310627051553","0.0695653137071071","0.0786968117032035","4"
"Married","2001","Urban Area","West Germany","7848","0.569249534616902","0.56061972167093","0.577879347562874","1"
"Married","2001","Urban Area","East Germany","989","0.497821579024669","0.474793657103737","0.520849500945601","1"
"Married","2001","Rural Area","East Germany","2183","0.558089956183956","0.541952473725183","0.574227438642728","1"
"Married","2001","Rural Area","West Germany","2493","0.601581355267308","0.586176797362493","0.616985913172123","1"
"Married, but separated","2001","Urban Area","East Germany","34","0.0201967080677129","0.0137178478958538","0.026675568239572","2"
"Married, but separated","2001","Rural Area","West Germany","64","0.0180725476623804","0.0138809304156536","0.0222641649091072","2"
"Married, but separated","2001","Rural Area","East Germany","68","0.0193781153679427","0.0148986797097913","0.0238575510260942","2"
"Married, but separated","2001","Urban Area","West Germany","295","0.0239478905043904","0.021283442211212","0.0266123387975688","2"
"Single","2001","Rural Area","East Germany","872","0.22286666058306","0.209343224058416","0.236390097107705","3"
"Single","2001","Rural Area","West Germany","860","0.228215253693195","0.215009820328335","0.241420687058054","3"
"Single","2001","Urban Area","West Germany","2926","0.241905583496319","0.234442440587482","0.249368726405156","3"
"Single","2001","Urban Area","East Germany","523","0.291519300827789","0.270588466776609","0.312450134878969","3"
"Widowed","2001","Urban Area","West Germany","808","0.0907659286772338","0.0857594030788128","0.0957724542756548","5"
"Widowed","2001","Urban Area","East Germany","113","0.0881403256506386","0.0750834220929538","0.101197229208323","5"
"Widowed","2001","Rural Area","West Germany","257","0.0918408871024203","0.0827536630547063","0.100928111150134","5"
"Widowed","2001","Rural Area","East Germany","261","0.110566410987377","0.100376154551499","0.120756667423255","5"
"Divorced","2002","Rural Area","West Germany","222","0.0644247752756349","0.05686178309172","0.0719877674595499","4"
"Divorced","2002","Rural Area","East Germany","257","0.091228414254862","0.0818253658974006","0.100631462612323","4"
"Divorced","2002","Urban Area","East Germany","152","0.105830271663327","0.0917668734431284","0.119893669883526","4"
"Divorced","2002","Urban Area","West Germany","825","0.076414625446448","0.0719451872789302","0.0808840636139658","4"
"Married","2002","Urban Area","West Germany","8590","0.571892365751802","0.563567834245455","0.580216897258149","1"
"Married","2002","Urban Area","East Germany","997","0.480804799001103","0.457963275409001","0.503646322593205","1"
"Married","2002","Rural Area","East Germany","2139","0.542870028941697","0.526601659826522","0.559138398056871","1"
"Married","2002","Rural Area","West Germany","2582","0.590092928956878","0.574942296961303","0.605243560952452","1"
"Married, but separated","2002","Rural Area","East Germany","72","0.019077099735984","0.0146097510781867","0.0235444483937812","2"
"Married, but separated","2002","Rural Area","West Germany","72","0.0182642725587207","0.0141392500093314","0.02238929510811","2"
"Married, but separated","2002","Urban Area","West Germany","291","0.02349667864442","0.0209482864479508","0.0260450708408891","2"
"Married, but separated","2002","Urban Area","East Germany","31","0.0185117289843698","0.012349449573407","0.0246740083953326","2"
"Single","2002","Rural Area","East Germany","876","0.238757179996115","0.224834717334131","0.252679642658099","3"
"Single","2002","Urban Area","East Germany","544","0.30988424401769","0.288742731406692","0.331025756628689","3"
"Single","2002","Rural Area","West Germany","925","0.23966399009975","0.226513800590807","0.252814179608693","3"
"Single","2002","Urban Area","West Germany","3077","0.238656527193097","0.231485140545294","0.2458279138409","3"
"Widowed","2002","Urban Area","East Germany","114","0.0849689563335098","0.0722215040903492","0.0977164085766704","5"
"Widowed","2002","Urban Area","West Germany","789","0.0895398029642326","0.0847362264269935","0.0943433795014717","5"
"Widowed","2002","Rural Area","West Germany","247","0.0875540331090169","0.0788470140477332","0.0962610521703005","5"
"Widowed","2002","Rural Area","East Germany","258","0.108067277071343","0.0979284109152111","0.118206143227474","5"
"Divorced","2003","Rural Area","East Germany","265","0.0953266220581312","0.0856280806951205","0.105025163421142","4"
"Divorced","2003","Urban Area","West Germany","823","0.0800533040443795","0.0753956888360392","0.0847109192527197","4"
"Divorced","2003","Urban Area","East Germany","139","0.102459559866914","0.0885580090670396","0.116361110666789","4"
"Divorced","2003","Rural Area","West Germany","206","0.061213308651859","0.0535924212418978","0.0688341960618202","4"
"Married","2003","Urban Area","West Germany","8095","0.560736572428355","0.552218631814319","0.569254513042392","1"
"Married","2003","Urban Area","East Germany","981","0.484030775723827","0.461121657026378","0.506939894421275","1"
"Married","2003","Rural Area","West Germany","2403","0.590654798396974","0.575022930493551","0.606286666300397","1"
"Married","2003","Rural Area","East Germany","2041","0.528626118463333","0.512140301215932","0.545111935710733","1"
"Married, but separated","2003","Rural Area","East Germany","70","0.0188353980039028","0.0143457555943405","0.0233250404134651","2"
"Married, but separated","2003","Urban Area","West Germany","309","0.0248684433522223","0.0221957535920425","0.0275411331124022","2"
"Married, but separated","2003","Urban Area","East Germany","33","0.0243903406583279","0.0173189150954256","0.0314617662212301","2"
"Married, but separated","2003","Rural Area","West Germany","70","0.0168168759885683","0.0127290817733429","0.0209046702037936","2"
"Single","2003","Rural Area","West Germany","879","0.240673762672616","0.227083503677433","0.254264021667799","3"
"Single","2003","Rural Area","East Germany","891","0.251176084281395","0.236853136412853","0.265499032149937","3"
"Single","2003","Urban Area","East Germany","562","0.305473323355379","0.284358322371589","0.326588324339168","3"
"Single","2003","Urban Area","West Germany","3035","0.245163420258501","0.237780180895318","0.252546659621683","3"
"Widowed","2003","Urban Area","East Germany","113","0.0836460003955524","0.0709544632553613","0.0963375375357434","5"
"Widowed","2003","Urban Area","West Germany","779","0.0891782599165423","0.0842867962204244","0.0940697236126602","5"
"Widowed","2003","Rural Area","West Germany","243","0.0906412542899828","0.081514218920687","0.0997682896592786","5"
"Widowed","2003","Rural Area","East Germany","255","0.106035777193238","0.095867679824797","0.116203874561679","5"
"Divorced","2004","Urban Area","East Germany","140","0.10478902975686","0.0907409064100193","0.118837153103701","4"
"Divorced","2004","Rural Area","East Germany","264","0.094145839776698","0.0843441577415641","0.103947521811832","4"
"Divorced","2004","Rural Area","West Germany","208","0.0619023237040436","0.0542039180858254","0.0696007293222619","4"
"Divorced","2004","Urban Area","West Germany","831","0.0834399306888444","0.0786179229650417","0.088261938412647","4"
"Married","2004","Urban Area","West Germany","7787","0.553788452216637","0.545120773234087","0.562456131199187","1"
"Married","2004","Urban Area","East Germany","962","0.456811177841141","0.433963530972528","0.479658824709754","1"
"Married","2004","Rural Area","West Germany","2328","0.571919323752635","0.55611217715825","0.587726470347019","1"
"Married","2004","Rural Area","East Germany","1954","0.519270083719767","0.502500660414635","0.536039507024899","1"
"Married, but separated","2004","Rural Area","West Germany","69","0.0167770003969715","0.012673953739279","0.020880047054664","2"
"Married, but separated","2004","Rural Area","East Germany","68","0.0231859751903063","0.0181348337672621","0.0282371166133505","2"
"Married, but separated","2004","Urban Area","East Germany","37","0.0281074109839566","0.0205265721874593","0.0356882497804539","2"
"Married, but separated","2004","Urban Area","West Germany","293","0.0265697968610604","0.0237656097197204","0.0293739840024004","2"
"Single","2004","Rural Area","West Germany","910","0.257401383734408","0.243434298286392","0.271368469182424","3"
"Single","2004","Rural Area","East Germany","878","0.258808878553292","0.244108599087402","0.273509158019182","3"
"Single","2004","Urban Area","West Germany","2978","0.248297739830004","0.240764708406077","0.255830771253931","3"
"Single","2004","Urban Area","East Germany","580","0.329282363162305","0.307727175779288","0.350837550545322","3"
"Widowed","2004","Urban Area","East Germany","107","0.0810100182557378","0.0684952601997106","0.093524776311765","5"
"Widowed","2004","Urban Area","West Germany","746","0.0879040804034541","0.0829668290014883","0.09284133180542","5"
"Widowed","2004","Rural Area","West Germany","249","0.0919999684119426","0.0827666023324761","0.101233334491409","5"
"Widowed","2004","Rural Area","East Germany","246","0.104589222759936","0.0943179200668885","0.114860525452985","5"
"Divorced","2005","Rural Area","West Germany","210","0.0647098879591085","0.056648934414266","0.0727708415039511","4"
"Divorced","2005","Urban Area","West Germany","808","0.0853470521483648","0.0803689948348197","0.09032510946191","4"
"Divorced","2005","Urban Area","East Germany","137","0.108549063867762","0.0940284927311738","0.123069635004351","4"
"Divorced","2005","Rural Area","East Germany","266","0.102264067366885","0.0919074478382205","0.11262068689555","4"
"Married","2005","Urban Area","West Germany","7327","0.540793728701011","0.531914869090093","0.549672588311928","1"
"Married","2005","Urban Area","East Germany","921","0.455922520301055","0.432673865329262","0.479171175272848","1"
"Married","2005","Rural Area","West Germany","2192","0.565835258125754","0.549594727992811","0.582075788258696","1"
"Married","2005","Rural Area","East Germany","1875","0.506991417167351","0.489902689442132","0.524080144892569","1"
"Married, but separated","2005","Rural Area","West Germany","78","0.0215435687629062","0.0167863021369676","0.0263008353888447","2"
"Married, but separated","2005","Rural Area","East Germany","52","0.0155486210924616","0.0113197420575475","0.0197775001273757","2"
"Married, but separated","2005","Urban Area","West Germany","295","0.0267576850851627","0.0238824575349822","0.0296329126353432","2"
"Married, but separated","2005","Urban Area","East Germany","43","0.0305726176069568","0.0225365073200313","0.0386087278938823","2"
"Single","2005","Rural Area","East Germany","858","0.278321195704667","0.263002305534319","0.293640085875014","3"
"Single","2005","Urban Area","East Germany","552","0.321129555397737","0.299334623081006","0.342924487714468","3"
"Single","2005","Rural Area","West Germany","850","0.260105560683527","0.245731230284608","0.274479891082445","3"
"Single","2005","Urban Area","West Germany","2945","0.262248259490649","0.254411276770457","0.270085242210841","3"
"Widowed","2005","Urban Area","West Germany","726","0.0848532745748129","0.0798882988550658","0.08981825029456","5"
"Widowed","2005","Urban Area","East Germany","110","0.0838262428264889","0.0708902174373836","0.0967622682155942","5"
"Widowed","2005","Rural Area","West Germany","248","0.087805724468705","0.0785324522360736","0.0970789967013364","5"
"Widowed","2005","Rural Area","East Germany","237","0.0968746986686359","0.0867644608000665","0.106984936537205","5"
"Divorced","2006","Urban Area","West Germany","889","0.0858884240133726","0.0810580257836757","0.0907188222430695","4"
"Divorced","2006","Rural Area","West Germany","255","0.0761736269454412","0.0679394068997892","0.0844078469910932","4"
"Divorced","2006","Rural Area","East Germany","300","0.104685682448039","0.0945863621165314","0.114785002779546","4"
"Divorced","2006","Urban Area","East Germany","152","0.106669072743951","0.092587288452276","0.120750857035627","4"
"Married","2006","Urban Area","West Germany","7829","0.539553302528401","0.530960736581549","0.548145868475254","1"
"Married","2006","Urban Area","East Germany","977","0.455859669791483","0.433139933490676","0.47857940609229","1"
"Married","2006","Rural Area","West Germany","2442","0.548280143838929","0.532832550686131","0.563727736991727","1"
"Married","2006","Rural Area","East Germany","1995","0.500559617239415","0.484065447077477","0.517053787401353","1"
"Married, but separated","2006","Rural Area","East Germany","54","0.0184244406700128","0.0139881523615779","0.0228607289784477","2"
"Married, but separated","2006","Urban Area","East Germany","35","0.0245226963025277","0.0174672427506028","0.0315781498544526","2"
"Married, but separated","2006","Rural Area","West Germany","82","0.0247888528300512","0.0199626839361424","0.0296150217239601","2"
"Married, but separated","2006","Urban Area","West Germany","324","0.0276807517757275","0.0248525564688531","0.0305089470826019","2"
"Single","2006","Urban Area","East Germany","568","0.329321555115029","0.307882803345697","0.350760306884361","3"
"Single","2006","Rural Area","West Germany","926","0.263613216973038","0.249937139378722","0.277289294567355","3"
"Single","2006","Rural Area","East Germany","912","0.280335497030525","0.265518341968408","0.295152652092643","3"
"Single","2006","Urban Area","West Germany","3068","0.260303752913864","0.252739205703622","0.267868300124107","3"
"Widowed","2006","Urban Area","West Germany","816","0.0865737687686343","0.081725955123338","0.0914215824139306","5"
"Widowed","2006","Urban Area","East Germany","114","0.0836270060470082","0.0709988000421239","0.0962552120518926","5"
"Widowed","2006","Rural Area","West Germany","282","0.0871441594125403","0.0783893798579144","0.0958989389671662","5"
"Widowed","2006","Rural Area","East Germany","269","0.0959947626120082","0.0862769173136404","0.105712607910376","5"
"Divorced","2007","Urban Area","East Germany","144","0.106086864092444","0.0916711686476896","0.120502559537198","4"
"Divorced","2007","Rural Area","East Germany","291","0.105804871344843","0.0953703169735273","0.116239425716159","4"
"Divorced","2007","Urban Area","West Germany","847","0.0872068844949529","0.0821679082442174","0.0922458607456884","4"
"Divorced","2007","Rural Area","West Germany","249","0.077102310801498","0.0685565909033589","0.085648030699637","4"
"Married","2007","Urban Area","West Germany","7238","0.53361080139306","0.524701014927422","0.542520587858699","1"
"Married","2007","Urban Area","East Germany","919","0.451113240081662","0.427819388857823","0.474407091305502","1"
"Married","2007","Rural Area","West Germany","2262","0.545960776547917","0.530010596676916","0.561910956418917","1"
"Married","2007","Rural Area","East Germany","1869","0.492974884615254","0.476014642093147","0.50993512713736","1"
"Married, but separated","2007","Urban Area","East Germany","30","0.023617929648544","0.016509266370265","0.0307265929268229","2"
"Married, but separated","2007","Rural Area","West Germany","88","0.0263398694420925","0.0212094995303979","0.0314702393537871","2"
"Married, but separated","2007","Rural Area","East Germany","44","0.0160828333933096","0.0118154125384964","0.0203502542481227","2"
"Married, but separated","2007","Urban Area","West Germany","299","0.0276734797039824","0.0247438097355172","0.0306031496724477","2"
"Single","2007","Rural Area","West Germany","877","0.260887925770025","0.246820315894694","0.274955535645357","3"
"Single","2007","Urban Area","West Germany","2912","0.267892712597143","0.259983221115492","0.275802204078793","3"
"Single","2007","Urban Area","East Germany","552","0.340222569165392","0.318043801034038","0.362401337296745","3"
"Single","2007","Rural Area","East Germany","886","0.29501648367652","0.279545513558202","0.310487453794839","3"
"Widowed","2007","Urban Area","West Germany","747","0.0836161218108614","0.0786722809998841","0.0885599626218387","5"
"Widowed","2007","Urban Area","East Germany","108","0.0789593970119582","0.0663353549609283","0.0915834390629882","5"
"Widowed","2007","Rural Area","West Germany","267","0.0897091174384673","0.080554365816181","0.0988638690607537","5"
"Widowed","2007","Rural Area","East Germany","248","0.0901209269700733","0.0804066699877905","0.099835183952356","5"
"Divorced","2008","Urban Area","East Germany","149","0.107402281292723","0.0926185936573306","0.122185968928115","4"
"Divorced","2008","Rural Area","West Germany","241","0.0772942323432012","0.0684606301405167","0.0861278345458857","4"
"Divorced","2008","Rural Area","East Germany","282","0.109783768688759","0.0988317861138363","0.120735751263682","4"
"Divorced","2008","Urban Area","West Germany","800","0.0888476581966793","0.0835988816861248","0.0940964347072339","4"
"Married","2008","Urban Area","West Germany","6731","0.526156829586839","0.516945665701521","0.535367993472157","1"
"Married","2008","Urban Area","East Germany","879","0.434293725635626","0.410627150533661","0.457960300737591","1"
"Married","2008","Rural Area","East Germany","1777","0.503860225364564","0.486344304151584","0.521376146577544","1"
"Married","2008","Rural Area","West Germany","2128","0.535559191481904","0.519062319617864","0.552056063345944","1"
"Married, but separated","2008","Rural Area","West Germany","86","0.0280971889226392","0.0226311146163717","0.0335632632289066","2"
"Married, but separated","2008","Urban Area","West Germany","282","0.0250819366036696","0.0221972131724985","0.0279666600348407","2"
"Married, but separated","2008","Urban Area","East Germany","19","","","","2"
"Married, but separated","2008","Rural Area","East Germany","40","0.0135179888029937","0.00947244834716887","0.0175635292588184","2"
"Single","2008","Urban Area","West Germany","2743","0.273581896794397","0.265358019946304","0.281805773642491","3"
"Single","2008","Urban Area","East Germany","533","0.365187670895308","0.342198205704131","0.388177136086486","3"
"Single","2008","Rural Area","East Germany","798","0.286714770868484","0.270871947829911","0.302557593907057","3"
"Single","2008","Rural Area","West Germany","801","0.269641697849607","0.254962774996041","0.284320620703174","3"
"Widowed","2008","Urban Area","West Germany","732","0.0863316788184152","0.0811506146939547","0.0915127429428757","5"
"Widowed","2008","Urban Area","East Germany","105","0.0767401157787136","0.0640308241152701","0.0894494074421571","5"
"Widowed","2008","Rural Area","West Germany","255","0.0894076894026483","0.0799696431509706","0.098845735654326","5"
"Widowed","2008","Rural Area","East Germany","233","0.0861232462751991","0.0762949116801066","0.0959515808702917","5"
"Divorced","2009","Urban Area","West Germany","759","0.0868976601014574","0.0814834269530039","0.0923118932499109","4"
"Divorced","2009","Rural Area","West Germany","242","0.078414240402792","0.0692769460897808","0.0875515347158033","4"
"Divorced","2009","Rural Area","East Germany","272","0.106547809190088","0.0954757248442976","0.117619893535877","4"
"Divorced","2009","Urban Area","East Germany","141","0.108965936416084","0.0936884384426807","0.124243434389488","4"
"Married","2009","Urban Area","West Germany","6080","0.514658745235629","0.505052438116089","0.524265052355169","1"
"Married","2009","Urban Area","East Germany","829","0.431887893171892","0.407601543663108","0.456174242680676","1"
"Married","2009","Rural Area","West Germany","2006","0.536041763824234","0.519090931639435","0.552992596009033","1"
"Married","2009","Rural Area","East Germany","1722","0.519803254064295","0.501874481101055","0.537732027027535","1"
"Married, but separated","2009","Rural Area","East Germany","33","0.0132620320974919","0.00915689730891057","0.0173671668860732","2"
"Married, but separated","2009","Urban Area","West Germany","272","0.0257015685990872","0.0226599902997503","0.0287431468984242","2"
"Married, but separated","2009","Urban Area","East Germany","26","","","","2"
"Married, but separated","2009","Rural Area","West Germany","78","0.0286844845088372","0.0230109205640198","0.0343580484536545","2"
"Single","2009","Urban Area","East Germany","498","0.36272807684522","0.339155194826142","0.386300958864297","3"
"Single","2009","Urban Area","West Germany","2586","0.285756823126555","0.277073328515175","0.294440317737935","3"
"Single","2009","Rural Area","West Germany","759","0.271506918991427","0.256390273350745","0.286623564632109","3"
"Single","2009","Rural Area","East Germany","732","0.277539515740416","0.261470438941808","0.293608592539024","3"
"Widowed","2009","Urban Area","West Germany","701","0.0869852029372713","0.0815685029388555","0.092401902935687","5"
"Widowed","2009","Urban Area","East Germany","104","0.0773429577997621","0.0642454024549374","0.0904405131445868","5"
"Widowed","2009","Rural Area","West Germany","240","0.08535259227271","0.0758555695303427","0.0948496150150772","5"
"Widowed","2009","Rural Area","East Germany","224","0.0828473889077094","0.0729554441937426","0.0927393336216762","5"
"Divorced","2010","Rural Area","East Germany","326","0.106792058997941","0.0966466663508376","0.116937451645044","4"
"Divorced","2010","Urban Area","West Germany","1160","0.0917331430733371","0.0869578912208776","0.0965083949257966","4"
"Divorced","2010","Urban Area","East Germany","170","0.111088481871913","0.0971624479572631","0.125014515786563","4"
"Divorced","2010","Rural Area","West Germany","380","0.0786909027187942","0.0710681940822547","0.0863136113553336","4"
"Married","2010","Urban Area","West Germany","8536","0.511251314102021","0.50298167739008","0.519520950813963","1"
"Married","2010","Urban Area","East Germany","1014","0.423843109459233","0.401943487927906","0.445742730990559","1"
"Married","2010","Rural Area","West Germany","3032","0.537072657027282","0.52295647290317","0.551188841151393","1"
"Married","2010","Rural Area","East Germany","2018","0.531221222364257","0.514828738246005","0.547613706482509","1"
"Married, but separated","2010","Urban Area","East Germany","45","0.0213498980912345","0.0149440698203124","0.0277557263621566","2"
"Married, but separated","2010","Rural Area","East Germany","46","0.0132644965080157","0.00950639198988901","0.0170226010261424","2"
"Married, but separated","2010","Urban Area","West Germany","385","0.0285758442278323","0.0258195194102791","0.0313321690453855","2"
"Married, but separated","2010","Rural Area","West Germany","117","0.0234701371796651","0.0191842083513405","0.0277560660079897","2"
"Single","2010","Urban Area","West Germany","3269","0.283255416263216","0.275801273046386","0.290709559480046","3"
"Single","2010","Rural Area","West Germany","1016","0.276432478218428","0.263771174039701","0.289093782397155","3"
"Single","2010","Rural Area","East Germany","957","0.266231221231454","0.251712371890967","0.28075007057194","3"
"Single","2010","Urban Area","East Germany","625","0.363394300219131","0.342079170365876","0.384709430072385","3"
"Widowed","2010","Rural Area","West Germany","248","0.0843338248558308","0.0764667395187482","0.0922009101929135","5"
"Widowed","2010","Urban Area","West Germany","686","0.0851842823335931","0.0805660800196421","0.0898024846475441","5"
"Widowed","2010","Urban Area","East Germany","102","0.0803242103584892","0.0682792805041972","0.0923691402127811","5"
"Widowed","2010","Rural Area","East Germany","213","0.0824910008983328","0.0734538497734476","0.091528152023218","5"
"Divorced","2011","Rural Area","East Germany","398","0.108883546750503","0.0993337499044251","0.11843334359658","4"
"Divorced","2011","Urban Area","East Germany","208","0.109598621699586","0.0967732078882813","0.12242403551089","4"
"Divorced","2011","Rural Area","West Germany","492","0.0801325701739603","0.0733132314761663","0.0869519088717543","4"
"Divorced","2011","Urban Area","West Germany","1407","0.0894732318608848","0.0850935004973493","0.0938529632244202","4"
"Married","2011","Urban Area","West Germany","9775","0.510207761771171","0.50253707883368","0.517878444708661","1"
"Married","2011","Urban Area","East Germany","1186","0.42780235617365","0.407489520878536","0.448115191468764","1"
"Married","2011","Rural Area","West Germany","3848","0.548188177691229","0.535687926737311","0.560688428645147","1"
"Married","2011","Rural Area","East Germany","2306","0.52200081757424","0.506686595497187","0.537315039651292","1"
"Married, but separated","2011","Rural Area","West Germany","137","0.0195614231184865","0.0160829750576359","0.0230398711793372","2"
"Married, but separated","2011","Urban Area","West Germany","464","0.0270321786981278","0.0245436404769268","0.0295207169193288","2"
"Married, but separated","2011","Urban Area","East Germany","45","0.0164983503838367","0.0112685665756201","0.0217281341920532","2"
"Married, but separated","2011","Rural Area","East Germany","75","0.0163870078640268","0.012494695090459","0.0202793206375946","2"
"Single","2011","Rural Area","East Germany","1044","0.266659471057432","0.253102048805586","0.280216893309277","3"
"Single","2011","Urban Area","West Germany","3813","0.289506006852907","0.282546739086724","0.296465274619091","3"
"Single","2011","Urban Area","East Germany","710","0.368528377961935","0.348722763742579","0.38833399218129","3"
"Single","2011","Rural Area","West Germany","1289","0.269646380733002","0.258499868561505","0.280792892904499","3"
"Widowed","2011","Rural Area","West Germany","323","0.0824714482833224","0.0755621059906712","0.0893807905759735","5"
"Widowed","2011","Urban Area","West Germany","856","0.0837808208169097","0.0795294738886481","0.0880321677451712","5"
"Widowed","2011","Urban Area","East Germany","130","0.0775722937809933","0.066589940380855","0.0885546471811315","5"
"Widowed","2011","Rural Area","East Germany","264","0.086069156753799","0.07747058710835","0.0946677263992479","5"
"Divorced","2012","Rural Area","West Germany","547","0.0888970972732336","0.0817558333496455","0.0960383611968218","4"
"Divorced","2012","Rural Area","East Germany","383","0.103347057453769","0.0939520911477741","0.112742023759764","4"
"Divorced","2012","Urban Area","West Germany","1450","0.0901883351894774","0.0857247681575141","0.0946519022214408","4"
"Divorced","2012","Urban Area","East Germany","205","0.103758709094536","0.0910963317381362","0.116421086450935","4"
"Married","2012","Urban Area","West Germany","9345","0.5199620197009","0.512177089255972","0.527746950145828","1"
"Married","2012","Urban Area","East Germany","1130","0.4231093541243","0.402594730206615","0.443623978041985","1"
"Married","2012","Rural Area","West Germany","3747","0.548459959098072","0.535972669723036","0.560947248473108","1"
"Married","2012","Rural Area","East Germany","2340","0.536046754040166","0.520655556080666","0.551437951999667","1"
"Married, but separated","2012","Urban Area","West Germany","453","0.0262281345380803","0.023737881730414","0.0287183873457466","2"
"Married, but separated","2012","Rural Area","West Germany","146","0.019698781626301","0.0162118210872108","0.0231857421653912","2"
"Married, but separated","2012","Rural Area","East Germany","68","0.0169672014739429","0.0129813318179845","0.0209530711299014","2"
"Married, but separated","2012","Urban Area","East Germany","46","0.0171913908931639","0.0117940421364268","0.0225887396499011","2"
"Single","2012","Rural Area","East Germany","983","0.258392374022657","0.244882200732985","0.271902547312328","3"
"Single","2012","Urban Area","East Germany","711","0.376183241050709","0.356068301180005","0.396298180921413","3"
"Single","2012","Rural Area","West Germany","1334","0.264659430294714","0.25358973851314","0.275729122076288","3"
"Single","2012","Urban Area","West Germany","3757","0.286687883506582","0.279641348796583","0.293734418216581","3"
"Widowed","2012","Urban Area","East Germany","136","0.0797573048372915","0.0685079679723399","0.0910066417022431","5"
"Widowed","2012","Rural Area","West Germany","327","0.0782847317076793","0.0715443498167688","0.0850251135985897","5"
"Widowed","2012","Urban Area","West Germany","816","0.0769336270649606","0.0727811647983455","0.0810860893315758","5"
"Widowed","2012","Rural Area","East Germany","259","0.0852466130094655","0.0766282544318869","0.0938649715870441","5"
"Divorced","2013","Rural Area","East Germany","354","0.0998479079300708","0.0905187075085496","0.109177108351592","4"
"Divorced","2013","Rural Area","West Germany","594","0.0947082190884854","0.0876181695367846","0.101798268640186","4"
"Divorced","2013","Urban Area","West Germany","1620","0.0901654032121037","0.0860288383831476","0.0943019680410598","4"
"Divorced","2013","Urban Area","East Germany","207","0.104610657681904","0.0919759539770532","0.117245361386756","4"
"Married","2013","Urban Area","West Germany","10796","0.515590746702118","0.508373070092028","0.522808423312208","1"
"Married","2013","Urban Area","East Germany","1129","0.424673232010728","0.404267326597971","0.445079137423485","1"
"Married","2013","Rural Area","West Germany","3933","0.527445614916559","0.515357018228658","0.539534211604459","1"
"Married","2013","Rural Area","East Germany","2335","0.54111172011436","0.525605214383582","0.556618225845137","1"
"Married, but separated","2013","Rural Area","East Germany","76","0.0179824691078872","0.0138472238465299","0.0221177143692445","2"
"Married, but separated","2013","Urban Area","East Germany","59","0.0204040382033782","0.0145675354834674","0.026240540923289","2"
"Married, but separated","2013","Urban Area","West Germany","494","0.0241933374435703","0.0219742805966812","0.0264123942904594","2"
"Married, but separated","2013","Rural Area","West Germany","163","0.0257535488181584","0.0219181184343412","0.0295889792019756","2"
"Single","2013","Rural Area","West Germany","1554","0.273746162211798","0.262949751771977","0.28454257265162","3"
"Single","2013","Rural Area","East Germany","944","0.253139767461431","0.239609173954039","0.266670360968823","3"
"Single","2013","Urban Area","West Germany","4677","0.291832241460378","0.285266657528824","0.298397825391931","3"
"Single","2013","Urban Area","East Germany","721","0.367042073727439","0.34714375048889","0.386940396965988","3"
"Widowed","2013","Rural Area","East Germany","258","0.0879181353862513","0.0791061628401804","0.0967301079323221","5"
"Widowed","2013","Urban Area","East Germany","138","0.0832699983765502","0.0718639256707857","0.0946760710823147","5"
"Widowed","2013","Rural Area","West Germany","308","0.0783464549649991","0.0718398465474246","0.0848530633825737","5"
"Widowed","2013","Urban Area","West Germany","830","0.0782182711818303","0.0743402801440365","0.0820962622196241","5"
"Divorced","2014","Urban Area","East Germany","180","0.10036454346956","0.0873886306400264","0.113340456299093","4"
"Divorced","2014","Rural Area","West Germany","523","0.0967276429947593","0.0891557164116135","0.104299569577905","4"
"Divorced","2014","Rural Area","East Germany","322","0.102022864818296","0.0921778502517613","0.111867879384831","4"
"Divorced","2014","Urban Area","West Germany","1440","0.0928757293001564","0.0883995651309102","0.0973518934694026","4"
"Married","2014","Urban Area","West Germany","9385","0.509003700383881","0.501294291608769","0.516713109158994","1"
"Married","2014","Urban Area","East Germany","1037","0.422771395622289","0.401438922811398","0.44410386843318","1"
