"pgfamstd","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Widowed","1990","Part Time","1-pers.-HH","16","","","","5"
"Widowed","1990","Part Time","(Married) couple without C. ","3","","","","5"
"Widowed","1990","Part Time","Couple + C. GT 16 ","","","","","5"
"Widowed","1990","Part Time","Couple + C. LE and GT 16","1","","","","5"
"Widowed","1990","Not Working","1-pers.-HH","344","0.75432221883193","0.715689943095021","0.79295449456884","5"
"Widowed","1990","Not Working","(Married) couple without C. ","25","","","","5"
"Widowed","1990","Not Working","Single parent ","62","0.418298070602993","0.340390275491782","0.496205865714204","5"
"Widowed","1990","Not Working","Couple + C. LE 16 ","1","","","","5"
"Widowed","1990","Not Working","Couple + C. GT 16 ","3","","","","5"
"Widowed","1990","Not Working","Couple + C. LE and GT 16","","","","","5"
"Divorced","1991","Full Time","Single parent ","60","0.296036867853209","0.234146536802292","0.357927198904126","4"
"Divorced","1991","Full Time","Couple + C. LE 16 ","13","","","","4"
"Divorced","1991","Full Time","1-pers.-HH","103","0.25452629576846","0.214054676722261","0.294997914814659","4"
"Divorced","1991","Full Time","(Married) couple without C. ","43","0.0418151598247611","0.0297651698209129","0.0538651498286093","4"
"Divorced","1991","Full Time","Couple + C. GT 16 ","11","","","","4"
"Divorced","1991","Full Time","Couple + C. LE and GT 16","2","","","","4"
"Divorced","1991","Part Time","(Married) couple without C. ","14","","","","4"
"Divorced","1991","Part Time","Couple + C. GT 16 ","3","","","","4"
"Divorced","1991","Part Time","Couple + C. LE and GT 16","1","","","","4"
"Divorced","1991","Not Working","1-pers.-HH","38","0.0805190242925755","0.0557078266066262","0.105330221978525","4"
"Divorced","1991","Not Working","Couple + C. LE 16 ","6","","","","4"
"Divorced","1991","Part Time","1-pers.-HH","19","","","","4"
"Divorced","1991","Part Time","Single parent ","24","","","","4"
"Divorced","1991","Part Time","Couple + C. LE 16 ","6","","","","4"
"Divorced","1991","Not Working","(Married) couple without C. ","8","","","","4"
"Divorced","1991","Not Working","Single parent ","22","","","","4"
"Divorced","1991","Not Working","Couple + C. GT 16 ","1","","","","4"
"Divorced","1991","Not Working","Couple + C. LE and GT 16","","","","","4"
"Married","1991","Full Time","1-pers.-HH","1","","","","1"
"Married","1991","Full Time","(Married) couple without C. ","764","0.735317162799263","0.708759160727288","0.761875164871237","1"
"Married","1991","Full Time","Single parent ","2","","","","1"
"Married","1991","Full Time","Couple + C. LE 16 ","1044","0.956796846233454","0.944721440161652","0.968872252305255","1"
"Married","1991","Full Time","Couple + C. GT 16 ","536","0.590933567197509","0.559300569130218","0.622566565264801","1"
"Married","1991","Full Time","Couple + C. LE and GT 16","293","0.705272452581809","0.662028739314051","0.748516165849568","1"
"Married","1991","Part Time","1-pers.-HH","","","","","1"
"Married","1991","Part Time","(Married) couple without C. ","235","0.81631060965274","0.772492138516","0.860129080789479","1"
"Married","1991","Part Time","Single parent ","3","","","","1"
"Married","1991","Part Time","Couple + C. LE 16 ","484","0.946603375728179","0.92712942638742","0.966077325068938","1"
"Married","1991","Part Time","Couple + C. GT 16 ","230","0.592401114420238","0.54495245896702","0.639849769873456","1"
"Married","1991","Part Time","Couple + C. LE and GT 16","121","0.641168376389061","0.574858004375216","0.707478748402905","1"
"Married","1991","Not Working","1-pers.-HH","3","","","","1"
"Married","1991","Not Working","(Married) couple without C. ","886","0.920994777688252","0.90397550808997","0.938014047286535","1"
"Married","1991","Not Working","Single parent ","2","","","","1"
"Married","1991","Not Working","Couple + C. LE 16 ","473","0.956701314002686","0.938717115674167","0.974685512331205","1"
"Married","1991","Not Working","Couple + C. GT 16 ","389","0.616635141848353","0.5789960304419","0.654274253254806","1"
"Married","1991","Not Working","Couple + C. LE and GT 16","130","0.505402764974044","0.444862809916513","0.565942720031575","1"
"Married, but separated","1991","Part Time","Couple + C. GT 16 ","2","","","","2"
"Married, but separated","1991","Full Time","Single parent ","18","","","","2"
"Married, but separated","1991","Full Time","Couple + C. LE 16 ","10","","","","2"
"Married, but separated","1991","Part Time","1-pers.-HH","6","","","","2"
"Married, but separated","1991","Part Time","(Married) couple without C. ","2","","","","2"
"Married, but separated","1991","Part Time","Couple + C. LE and GT 16","1","","","","2"
"Married, but separated","1991","Not Working","Single parent ","12","","","","2"
"Married, but separated","1991","Full Time","1-pers.-HH","54","0.0880842745760679","0.0617516208020891","0.114416928350047","2"
"Married, but separated","1991","Full Time","(Married) couple without C. ","16","","","","2"
"Married, but separated","1991","Full Time","Couple + C. GT 16 ","8","","","","2"
"Married, but separated","1991","Full Time","Couple + C. LE and GT 16","5","","","","2"
"Married, but separated","1991","Part Time","Single parent ","11","","","","2"
"Married, but separated","1991","Part Time","Couple + C. LE 16 ","7","","","","2"
"Married, but separated","1991","Not Working","(Married) couple without C. ","3","","","","2"
"Married, but separated","1991","Not Working","Couple + C. LE 16 ","5","","","","2"
"Married, but separated","1991","Not Working","1-pers.-HH","16","","","","2"
"Married, but separated","1991","Not Working","Couple + C. GT 16 ","4","","","","2"
"Married, but separated","1991","Not Working","Couple + C. LE and GT 16","1","","","","2"
"Single","1991","Full Time","1-pers.-HH","267","0.614689800656448","0.569472842647069","0.659906758665826","3"
"Single","1991","Full Time","(Married) couple without C. ","233","0.204156900835512","0.179891307335051","0.228422494335973","3"
"Single","1991","Full Time","Single parent ","99","0.50787297433151","0.440094606367524","0.575651342295497","3"
"Single","1991","Full Time","Couple + C. LE 16 ","21","","","","3"
"Single","1991","Full Time","Couple + C. GT 16 ","370","0.382132939012035","0.350870067781979","0.41339581024209","3"
"Single","1991","Full Time","Couple + C. LE and GT 16","127","0.276246102547431","0.233835182797363","0.318657022297498","3"
"Single","1991","Not Working","Couple + C. GT 16 ","244","0.372632083665637","0.335202038490092","0.410062128841182","3"
"Single","1991","Part Time","1-pers.-HH","61","0.586725929060823","0.492984433465854","0.680467424655792","3"
"Single","1991","Part Time","Couple + C. GT 16 ","176","0.388125772878285","0.34106957814","0.43518196761657","3"
"Single","1991","Part Time","Couple + C. LE and GT 16","78","0.34469908976145","0.278995285471069","0.410402894051831","3"
"Single","1991","Not Working","(Married) couple without C. ","35","0.0326330371655849","0.0214229546893194","0.0438431196418503","3"
"Single","1991","Not Working","Single parent ","68","0.401459466183954","0.325504577008335","0.477414355359573","3"
"Single","1991","Not Working","Couple + C. LE 16 ","7","","","","3"
"Single","1991","Not Working","Couple + C. LE and GT 16","131","0.492508984163399","0.431972289705302","0.553045678621496","3"
"Single","1991","Part Time","(Married) couple without C. ","45","0.128990809136314","0.0910612132153984","0.16692040505723","3"
"Single","1991","Part Time","Single parent ","54","0.458522407644702","0.364980683879145","0.552064131410259","3"
"Single","1991","Part Time","Couple + C. LE 16 ","13","","","","3"
"Single","1991","Not Working","1-pers.-HH","68","0.137427404174423","0.106032323521481","0.168822484827366","3"
"Widowed","1991","Full Time","1-pers.-HH","20","","","","5"
"Widowed","1991","Full Time","(Married) couple without C. ","4","","","","5"
"Widowed","1991","Part Time","Couple + C. LE 16 ","2","","","","5"
"Widowed","1991","Full Time","Single parent ","30","0.120158159486297","0.0760769109166873","0.164239408055907","5"
"Widowed","1991","Full Time","Couple + C. LE 16 ","1","","","","5"
"Widowed","1991","Full Time","Couple + C. GT 16 ","3","","","","5"
"Widowed","1991","Full Time","Couple + C. LE and GT 16","","","","","5"
"Widowed","1991","Part Time","1-pers.-HH","20","","","","5"
"Widowed","1991","Part Time","(Married) couple without C. ","4","","","","5"
"Widowed","1991","Part Time","Single parent ","17","","","","5"
"Widowed","1991","Part Time","Couple + C. GT 16 ","1","","","","5"
"Widowed","1991","Part Time","Couple + C. LE and GT 16","","","","","5"
"Widowed","1991","Not Working","1-pers.-HH","337","0.752995849024894","0.713670234292416","0.792321463757371","5"
"Widowed","1991","Not Working","(Married) couple without C. ","33","0.0359805287935465","0.0242298999684149","0.0477311576186782","5"
"Widowed","1991","Not Working","Single parent ","56","0.3815868540498","0.306316465398588","0.456857242701012","5"
"Widowed","1991","Not Working","Couple + C. LE 16 ","1","","","","5"
"Widowed","1991","Not Working","Couple + C. GT 16 ","3","","","","5"
"Widowed","1991","Not Working","Couple + C. LE and GT 16","","","","","5"
"Divorced","1992","Full Time","(Married) couple without C. ","61","0.0449859870067843","0.0343503392892861","0.0556216347242826","4"
"Divorced","1992","Full Time","Single parent ","97","0.345829822555067","0.291181329814964","0.400478315295171","4"
"Divorced","1992","Full Time","Couple + C. LE 16 ","26","","","","4"
"Divorced","1992","Full Time","1-pers.-HH","132","0.261123615941178","0.223763363768756","0.2984838681136","4"
"Divorced","1992","Full Time","Couple + C. GT 16 ","25","","","","4"
"Divorced","1992","Full Time","Couple + C. LE and GT 16","10","","","","4"
"Divorced","1992","Part Time","1-pers.-HH","21","","","","4"
"Divorced","1992","Part Time","(Married) couple without C. ","18","","","","4"
"Divorced","1992","Part Time","Single parent ","37","0.241942710522271","0.176197885498494","0.307687535546049","4"
"Divorced","1992","Part Time","Couple + C. GT 16 ","7","","","","4"
"Divorced","1992","Part Time","Couple + C. LE and GT 16","1","","","","4"
"Divorced","1992","Not Working","1-pers.-HH","81","0.0994244610016324","0.0765610070032506","0.122287915000014","4"
"Divorced","1992","Not Working","Couple + C. LE 16 ","6","","","","4"
"Divorced","1992","Part Time","Couple + C. LE 16 ","10","","","","4"
"Divorced","1992","Not Working","(Married) couple without C. ","18","","","","4"
"Divorced","1992","Not Working","Single parent ","25","","","","4"
"Divorced","1992","Not Working","Couple + C. GT 16 ","3","","","","4"
"Divorced","1992","Not Working","Couple + C. LE and GT 16","1","","","","4"
"Married","1992","Full Time","1-pers.-HH","2","","","","1"
"Married","1992","Full Time","(Married) couple without C. ","1085","0.737312914149212","0.714730741327146","0.759895086971277","1"
"Married","1992","Full Time","Single parent ","11","","","","1"
"Married","1992","Full Time","Couple + C. LE 16 ","1817","0.944766934844676","0.934554405568234","0.954979464121118","1"
"Married","1992","Full Time","Couple + C. GT 16 ","830","0.620983215043933","0.595359017526029","0.646607412561837","1"
"Married","1992","Full Time","Couple + C. LE and GT 16","435","0.731751827042093","0.696418875664343","0.767084778419843","1"
"Married","1992","Part Time","1-pers.-HH","","","","","1"
"Married","1992","Part Time","(Married) couple without C. ","355","0.785896687754767","0.748080887457386","0.823712488052147","1"
"Married","1992","Part Time","Single parent ","4","","","","1"
"Married","1992","Part Time","Couple + C. LE 16 ","734","0.938851323893453","0.922122056484549","0.955580591302356","1"
"Married","1992","Part Time","Couple + C. GT 16 ","323","0.579649365040534","0.538802832376794","0.620495897704275","1"
"Married","1992","Part Time","Couple + C. LE and GT 16","151","0.618224480017869","0.558360585347802","0.678088374687935","1"
"Married","1992","Not Working","1-pers.-HH","1","","","","1"
"Married","1992","Not Working","(Married) couple without C. ","1261","0.924702637125839","0.910735085191326","0.938670189060352","1"
"Married","1992","Not Working","Single parent ","1","","","","1"
"Married","1992","Not Working","Couple + C. LE 16 ","558","0.951286193152029","0.933856854245794","0.968715532058265","1"
"Married","1992","Not Working","Couple + C. GT 16 ","468","0.627289967415901","0.593804871642594","0.660775063189209","1"
"Married","1992","Not Working","Couple + C. LE and GT 16","131","0.43714191805613","0.381290081721149","0.492993754391111","1"
"Married, but separated","1992","Full Time","1-pers.-HH","45","0.0635339094674527","0.0427871797799089","0.0842806391549965","2"
"Married, but separated","1992","Full Time","(Married) couple without C. ","20","","","","2"
"Married, but separated","1992","Full Time","Single parent ","19","","","","2"
"Married, but separated","1992","Part Time","1-pers.-HH","9","","","","2"
"Married, but separated","1992","Part Time","(Married) couple without C. ","5","","","","2"
"Married, but separated","1992","Part Time","Couple + C. GT 16 ","7","","","","2"
"Married, but separated","1992","Not Working","Single parent ","13","","","","2"
"Married, but separated","1992","Full Time","Couple + C. LE 16 ","18","","","","2"
"Married, but separated","1992","Part Time","Couple + C. LE and GT 16","1","","","","2"
"Married, but separated","1992","Full Time","Couple + C. GT 16 ","7","","","","2"
"Married, but separated","1992","Full Time","Couple + C. LE and GT 16","5","","","","2"
"Married, but separated","1992","Part Time","Single parent ","18","","","","2"
"Married, but separated","1992","Part Time","Couple + C. LE 16 ","8","","","","2"
"Married, but separated","1992","Not Working","1-pers.-HH","19","","","","2"
"Married, but separated","1992","Not Working","(Married) couple without C. ","3","","","","2"
"Married, but separated","1992","Not Working","Couple + C. LE 16 ","7","","","","2"
"Married, but separated","1992","Not Working","Couple + C. GT 16 ","4","","","","2"
"Married, but separated","1992","Not Working","Couple + C. LE and GT 16","","","","","2"
"Single","1992","Full Time","1-pers.-HH","321","0.619352270069192","0.578054051406967","0.660650488731417","3"
"Single","1992","Full Time","(Married) couple without C. ","284","0.191714496841994","0.171515476016487","0.211913517667501","3"
"Single","1992","Full Time","Single parent ","125","0.444434061869135","0.38734234934916","0.501525774389109","3"
"Single","1992","Full Time","Couple + C. LE 16 ","57","0.0298599058075968","0.0222508136716796","0.0374689979435141","3"
"Single","1992","Full Time","Couple + C. GT 16 ","512","0.354722706802227","0.329453081210561","0.379992332393893","3"
"Single","1992","Full Time","Couple + C. LE and GT 16","152","0.253725704362657","0.219023177687329","0.288428231037986","3"
"Single","1992","Not Working","Couple + C. GT 16 ","322","0.355998895139445","0.322840044824688","0.389157745454201","3"
"Single","1992","Part Time","1-pers.-HH","75","0.591783967887851","0.50630232570561","0.677265610070091","3"
"Single","1992","Part Time","Couple + C. GT 16 ","224","0.401249482705762","0.36068958472402","0.441809380687505","3"
"Single","1992","Part Time","Couple + C. LE and GT 16","98","0.363249370753267","0.303987554557113","0.422511186949421","3"
"Single","1992","Not Working","(Married) couple without C. ","41","0.030259554791314","0.0211920376506819","0.0393270719319461","3"
"Single","1992","Not Working","Single parent ","80","0.410339047183118","0.338875428313966","0.48180266605227","3"
"Single","1992","Not Working","Couple + C. LE 16 ","14","","","","3"
"Single","1992","Not Working","Couple + C. LE and GT 16","171","0.561836973795085","0.505970688023886","0.617703259566285","3"
"Single","1992","Part Time","(Married) couple without C. ","67","0.128303366785111","0.0974728656313543","0.159133867938868","3"
"Single","1992","Part Time","Single parent ","83","0.478731786438882","0.402043145309106","0.555420427568659","3"
"Single","1992","Part Time","Couple + C. LE 16 ","33","0.0387959975669799","0.0253130070442855","0.0522789880896743","3"
"Single","1992","Not Working","1-pers.-HH","101","0.147553207792287","0.120454841283822","0.174651574300753","3"
"Widowed","1992","Full Time","1-pers.-HH","31","0.0530354945089494","0.0339742614149615","0.0720967276029372","5"
"Widowed","1992","Full Time","(Married) couple without C. ","9","","","","5"
"Widowed","1992","Part Time","Couple + C. LE 16 ","3","","","","5"
"Widowed","1992","Full Time","Single parent ","39","0.116865498940512","0.0799542975360025","0.153776700345022","5"
"Widowed","1992","Full Time","Couple + C. LE 16 ","4","","","","5"
"Widowed","1992","Full Time","Couple + C. GT 16 ","3","","","","5"
"Widowed","1992","Full Time","Couple + C. LE and GT 16","2","","","","5"
"Widowed","1992","Part Time","1-pers.-HH","22","","","","5"
"Widowed","1992","Part Time","(Married) couple without C. ","7","","","","5"
"Widowed","1992","Part Time","Single parent ","21","","","","5"
"Widowed","1992","Part Time","Couple + C. GT 16 ","","","","","5"
"Widowed","1992","Part Time","Couple + C. LE and GT 16","2","","","","5"
"Widowed","1992","Not Working","1-pers.-HH","456","0.726553037866517","0.692496118808556","0.760609956924477","5"
"Widowed","1992","Not Working","(Married) couple without C. ","48","0.032342621100255","0.0229782681027652","0.0417069740977448","5"
"Widowed","1992","Not Working","Single parent ","63","0.371714961304646","0.301505478019401","0.441924444589891","5"
"Widowed","1992","Not Working","Couple + C. LE 16 ","1","","","","5"
"Widowed","1992","Not Working","Couple + C. GT 16 ","4","","","","5"
"Widowed","1992","Not Working","Couple + C. LE and GT 16","","","","","5"
"Divorced","1993","Full Time","(Married) couple without C. ","52","0.0368049593797161","0.0270257580643275","0.0465841606951047","4"
"Divorced","1993","Full Time","Single parent ","85","0.367111615465867","0.307480373351864","0.426742857579869","4"
"Divorced","1993","Full Time","1-pers.-HH","128","0.25448594613659","0.218182709661576","0.290789182611604","4"
"Divorced","1993","Full Time","Couple + C. LE 16 ","23","","","","4"
"Divorced","1993","Full Time","Couple + C. GT 16 ","13","","","","4"
"Divorced","1993","Full Time","Couple + C. LE and GT 16","11","","","","4"
"Divorced","1993","Part Time","1-pers.-HH","26","","","","4"
"Divorced","1993","Part Time","(Married) couple without C. ","17","","","","4"
"Divorced","1993","Part Time","Single parent ","38","0.260952474159442","0.192259051142484","0.329645897176401","4"
"Divorced","1993","Part Time","Couple + C. LE 16 ","12","","","","4"
"Divorced","1993","Part Time","Couple + C. GT 16 ","8","","","","4"
"Divorced","1993","Part Time","Couple + C. LE and GT 16","4","","","","4"
"Divorced","1993","Not Working","1-pers.-HH","90","0.108146881886767","0.0849573410909909","0.131336422682542","4"
"Divorced","1993","Not Working","Couple + C. LE 16 ","7","","","","4"
"Divorced","1993","Not Working","(Married) couple without C. ","16","","","","4"
"Divorced","1993","Not Working","Single parent ","30","0.166406822027194","0.114131896285273","0.218681747769115","4"
"Divorced","1993","Not Working","Couple + C. GT 16 ","6","","","","4"
"Divorced","1993","Not Working","Couple + C. LE and GT 16","4","","","","4"
"Married","1993","Full Time","1-pers.-HH","3","","","","1"
"Married","1993","Full Time","(Married) couple without C. ","1027","0.736203885036786","0.713314909949917","0.759092860123655","1"
"Married","1993","Full Time","Single parent ","3","","","","1"
"Married","1993","Full Time","Couple + C. LE 16 ","1684","0.950267088793108","0.940167984082347","0.960366193503869","1"
"Married","1993","Full Time","Couple + C. GT 16 ","770","0.623355547856947","0.596685600026093","0.650025495687801","1"
"Married","1993","Full Time","Couple + C. LE and GT 16","433","0.709598711498077","0.6733363966796","0.745861026316554","1"
"Married","1993","Part Time","1-pers.-HH","","","","","1"
"Married","1993","Part Time","(Married) couple without C. ","356","0.813451637120048","0.777217477282231","0.849685796957865","1"
"Married","1993","Part Time","Single parent ","2","","","","1"
"Married","1993","Part Time","Couple + C. LE 16 ","687","0.930218164498274","0.911873803457973","0.948562525538576","1"
"Married","1993","Part Time","Couple + C. GT 16 ","306","0.592935559558275","0.552172542302183","0.633698576814367","1"
"Married","1993","Not Working","(Married) couple without C. ","1351","0.934752919774569","0.922102454208373","0.947403385340766","1"
"Married","1993","Not Working","Single parent ","1","","","","1"
"Married","1993","Not Working","Couple + C. LE 16 ","565","0.94725406672575","0.929368603380403","0.965139530071097","1"
"Married","1993","Part Time","Couple + C. LE and GT 16","162","0.625351663740578","0.566629520737292","0.684073806743864","1"
"Married","1993","Not Working","1-pers.-HH","2","","","","1"
"Married","1993","Not Working","Couple + C. GT 16 ","466","0.642813778442304","0.608880670111611","0.676746886772997","1"
"Married","1993","Not Working","Couple + C. LE and GT 16","124","0.375221329906472","0.322418927051948","0.428023732760996","1"
"Married, but separated","1993","Full Time","1-pers.-HH","56","0.0905957001113741","0.0666725800531199","0.114518820169628","2"
"Married, but separated","1993","Full Time","(Married) couple without C. ","16","","","","2"
"Married, but separated","1993","Full Time","Single parent ","19","","","","2"
"Married, but separated","1993","Full Time","Couple + C. LE 16 ","17","","","","2"
"Married, but separated","1993","Full Time","Couple + C. GT 16 ","15","","","","2"
"Married, but separated","1993","Full Time","Couple + C. LE and GT 16","1","","","","2"
"Married, but separated","1993","Part Time","1-pers.-HH","13","","","","2"
"Married, but separated","1993","Part Time","(Married) couple without C. ","4","","","","2"
"Married, but separated","1993","Part Time","Couple + C. GT 16 ","7","","","","2"
"Married, but separated","1993","Part Time","Couple + C. LE and GT 16","4","","","","2"
"Married, but separated","1993","Not Working","Single parent ","16","","","","2"
"Married, but separated","1993","Part Time","Single parent ","20","","","","2"
"Married, but separated","1993","Part Time","Couple + C. LE 16 ","12","","","","2"
"Married, but separated","1993","Not Working","1-pers.-HH","22","","","","2"
"Married, but separated","1993","Not Working","(Married) couple without C. ","6","","","","2"
"Married, but separated","1993","Not Working","Couple + C. LE 16 ","8","","","","2"
"Married, but separated","1993","Not Working","Couple + C. GT 16 ","5","","","","2"
"Married, but separated","1993","Not Working","Couple + C. LE and GT 16","1","","","","2"
"Single","1993","Full Time","(Married) couple without C. ","322","0.209921700592256","0.188769437914949","0.231073963269564","3"
"Single","1993","Full Time","1-pers.-HH","330","0.591709029336155","0.550742939649793","0.632675119022517","3"
"Single","1993","Full Time","Single parent ","112","0.473280732292793","0.411513200829548","0.535048263756037","3"
"Single","1993","Full Time","Couple + C. LE 16 ","51","0.0272500116133433","0.0196865248208501","0.0348134984058365","3"
"Single","1993","Full Time","Couple + C. GT 16 ","469","0.355822888966095","0.329471224643773","0.382174553288416","3"
"Single","1993","Full Time","Couple + C. LE and GT 16","154","0.275387259751051","0.239703159525879","0.311071359976223","3"
"Single","1993","Part Time","1-pers.-HH","79","0.565567625532011","0.483164430195619","0.647970820868403","3"
"Single","1993","Not Working","Couple + C. GT 16 ","285","0.34117469225542","0.307600370569211","0.37474901394163","3"
"Single","1993","Part Time","(Married) couple without C. ","62","0.107017824540081","0.0782633086497904","0.135772340430371","3"
"Single","1993","Part Time","Single parent ","77","0.420901650533593","0.343675436779296","0.49812786428789","3"
"Single","1993","Part Time","Couple + C. LE 16 ","28","","","","3"
"Single","1993","Part Time","Couple + C. GT 16 ","236","0.380930758065017","0.340638312719637","0.421223203410398","3"
"Single","1993","Part Time","Couple + C. LE and GT 16","91","0.342661615191888","0.28508381571833","0.400239414665446","3"
"Single","1993","Not Working","(Married) couple without C. ","41","0.0196459137919559","0.0125369688392247","0.026754858744687","3"
"Single","1993","Not Working","Single parent ","85","0.408949686204237","0.339945100764233","0.477954271644241","3"
"Single","1993","Not Working","Couple + C. LE 16 ","19","","","","3"
"Single","1993","Not Working","Couple + C. LE and GT 16","194","0.610214052569146","0.557027600433396","0.663400504704897","3"
"Single","1993","Not Working","1-pers.-HH","114","0.15917828148603","0.131861322763022","0.186495240209039","3"
"Widowed","1993","Full Time","1-pers.-HH","36","0.0596010795204408","0.0398691911755547","0.0793329678653269","5"
"Widowed","1993","Full Time","(Married) couple without C. ","7","","","","5"
"Widowed","1993","Full Time","Single parent ","32","0.0989210205057329","0.0619861182905935","0.135855922720872","5"
"Widowed","1993","Full Time","Couple + C. LE 16 ","5","","","","5"
"Widowed","1993","Full Time","Couple + C. GT 16 ","1","","","","5"
"Widowed","1993","Full Time","Couple + C. LE and GT 16","3","","","","5"
"Widowed","1993","Part Time","Couple + C. LE 16 ","2","","","","5"
"Widowed","1993","Part Time","1-pers.-HH","21","","","","5"
"Widowed","1993","Part Time","(Married) couple without C. ","5","","","","5"
"Widowed","1993","Part Time","Single parent ","20","","","","5"
"Widowed","1993","Part Time","Couple + C. GT 16 ","1","","","","5"
"Widowed","1993","Part Time","Couple + C. LE and GT 16","","","","","5"
"Widowed","1993","Not Working","1-pers.-HH","461","0.705817273472069","0.671792659564882","0.739841887379256","5"
"Widowed","1993","Not Working","(Married) couple without C. ","50","0.0334228021436209","0.0242158209830241","0.0426297833042176","5"
"Widowed","1993","Not Working","Single parent ","63","0.366710360568958","0.299071923001274","0.434348798136641","5"
"Widowed","1993","Not Working","Couple + C. LE 16 ","1","","","","5"
"Widowed","1993","Not Working","Couple + C. GT 16 ","4","","","","5"
"Widowed","1993","Not Working","Couple + C. LE and GT 16","","","","","5"
"Divorced","1994","Full Time","(Married) couple without C. ","54","0.04331564648404","0.0327648120468062","0.0538664809212739","4"
"Divorced","1994","Full Time","1-pers.-HH","118","0.25238411217814","0.215507182624747","0.289261041731532","4"
"Divorced","1994","Full Time","Single parent ","70","0.316693756862525","0.258444217647754","0.374943296077295","4"
"Divorced","1994","Full Time","Couple + C. LE 16 ","24","","","","4"
"Divorced","1994","Full Time","Couple + C. GT 16 ","21","","","","4"
"Divorced","1994","Full Time","Couple + C. LE and GT 16","12","","","","4"
"Divorced","1994","Part Time","(Married) couple without C. ","12","","","","4"
"Divorced","1994","Part Time","1-pers.-HH","29","","","","4"
"Divorced","1994","Part Time","Single parent ","35","0.265396414490231","0.1897851518084","0.341007677172061","4"
"Divorced","1994","Part Time","Couple + C. LE 16 ","13","","","","4"
"Divorced","1994","Part Time","Couple + C. GT 16 ","10","","","","4"
"Divorced","1994","Part Time","Couple + C. LE and GT 16","4","","","","4"
"Divorced","1994","Not Working","Couple + C. LE 16 ","12","","","","4"
"Divorced","1994","Not Working","1-pers.-HH","90","0.108535402240791","0.0855743760975648","0.131496428384018","4"
"Divorced","1994","Not Working","(Married) couple without C. ","22","","","","4"
"Divorced","1994","Not Working","Single parent ","30","0.172119237013403","0.119137110288048","0.225101363738757","4"
"Divorced","1994","Not Working","Couple + C. LE and GT 16","6","","","","4"
"Divorced","1994","Not Working","Couple + C. GT 16 ","4","","","","4"
"Married","1994","Full Time","1-pers.-HH","3","","","","1"
"Married","1994","Full Time","(Married) couple without C. ","1020","0.728823249322335","0.705781396004276","0.751865102640394","1"
"Married","1994","Full Time","Single parent ","1","","","","1"
"Married","1994","Full Time","Couple + C. LE 16 ","1575","0.947405590735501","0.936718762081442","0.958092419389561","1"
"Married","1994","Full Time","Couple + C. GT 16 ","696","0.632750099562921","0.604973545533785","0.660526653592058","1"
"Married","1994","Full Time","Couple + C. LE and GT 16","422","0.742405475541775","0.70669252386878","0.778118427214769","1"
"Married","1994","Part Time","1-pers.-HH","","","","","1"
"Married","1994","Part Time","(Married) couple without C. ","351","0.802232817827583","0.765471832375981","0.838993803279184","1"
"Married","1994","Part Time","Single parent ","3","","","","1"
"Married","1994","Part Time","Couple + C. LE 16 ","651","0.937155596294799","0.919151988800744","0.955159203788855","1"
"Married","1994","Part Time","Couple + C. GT 16 ","297","0.632121771163114","0.590104750894316","0.674138791431911","1"
"Married","1994","Not Working","(Married) couple without C. ","1400","0.93411251170802","0.921644863068262","0.946580160347778","1"
"Married","1994","Part Time","Couple + C. LE and GT 16","159","0.609155384099356","0.55138052167156","0.666930246527151","1"
"Married","1994","Not Working","1-pers.-HH","1","","","","1"
"Married","1994","Not Working","Single parent ","","","","","1"
"Married","1994","Not Working","Couple + C. LE and GT 16","125","0.356471571714995","0.304717269087177","0.408225874342814","1"
"Married","1994","Not Working","Couple + C. LE 16 ","604","0.939121113224721","0.920753541258559","0.957488685190882","1"
"Married","1994","Not Working","Couple + C. GT 16 ","463","0.601240624424195","0.567310714262552","0.635170534585838","1"
"Married, but separated","1994","Full Time","1-pers.-HH","52","0.077148006013653","0.054495676692632","0.099800335334674","2"
"Married, but separated","1994","Full Time","(Married) couple without C. ","26","","","","2"
"Married, but separated","1994","Full Time","Single parent ","19","","","","2"
"Married, but separated","1994","Full Time","Couple + C. LE 16 ","20","","","","2"
"Married, but separated","1994","Full Time","Couple + C. GT 16 ","10","","","","2"
"Married, but separated","1994","Full Time","Couple + C. LE and GT 16","2","","","","2"
"Married, but separated","1994","Part Time","1-pers.-HH","14","","","","2"
"Married, but separated","1994","Part Time","Couple + C. LE 16 ","12","","","","2"
"Married, but separated","1994","Part Time","Couple + C. GT 16 ","4","","","","2"
"Married, but separated","1994","Not Working","(Married) couple without C. ","5","","","","2"
"Married, but separated","1994","Not Working","Single parent ","14","","","","2"
"Married, but separated","1994","Not Working","Couple + C. LE and GT 16","2","","","","2"
"Married, but separated","1994","Part Time","(Married) couple without C. ","4","","","","2"
"Married, but separated","1994","Part Time","Single parent ","23","","","","2"
"Married, but separated","1994","Part Time","Couple + C. LE and GT 16","1","","","","2"
"Married, but separated","1994","Not Working","1-pers.-HH","28","","","","2"
"Married, but separated","1994","Not Working","Couple + C. LE 16 ","5","","","","2"
"Married, but separated","1994","Not Working","Couple + C. GT 16 ","9","","","","2"
"Single","1994","Full Time","1-pers.-HH","330","0.621092881164039","0.579908822424502","0.662276939903576","3"
"Single","1994","Full Time","(Married) couple without C. ","316","0.195496340208272","0.174941533358743","0.2160511470578","3"
