"pgfamstd","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"Married","2005","35-65 y.","Female","4452","0.672596437512413","0.660707720344445","0.684485154680381","1"
"Married","2005","66 and older","Male","1407","0.763829198080955","0.743872683357964","0.783785712803945","1"
"Married","2005","66 and older","Female","1030","0.416633242495102","0.395229298824109","0.438037186166094","1"
"Married, but separated","2005","16-34 y.","Male","17","","","","2"
"Married, but separated","2005","35-65 y.","Male","167","0.0338212602470795","0.0290985132758398","0.0385440072183192","2"
"Married, but separated","2005","16-34 y.","Female","45","0.0191949649671011","0.0140990696661759","0.0242908602680262","2"
"Married, but separated","2005","35-65 y.","Female","185","0.0332324892926713","0.028691416392448","0.0377735621928946","2"
"Married, but separated","2005","66 and older","Male","31","0.0220950463683029","0.0151883677390101","0.0290017249975957","2"
"Married, but separated","2005","66 and older","Female","23","","","","2"
"Single","2005","16-34 y.","Male","2057","0.799663231889508","0.784140379055167","0.815186084723848","3"
"Single","2005","16-34 y.","Female","1949","0.688619347218125","0.671421625634486","0.705817068801763","3"
"Single","2005","35-65 y.","Male","628","0.160743605381261","0.151147716093552","0.17033949466897","3"
"Single","2005","35-65 y.","Female","447","0.0971510299257824","0.0896478169889895","0.104654242862575","3"
"Single","2005","66 and older","Male","42","0.0345086506378859","0.0259321198844459","0.0430851813913259","3"
"Single","2005","66 and older","Female","82","0.052773811313192","0.0430668772500949","0.0624807453762891","3"
"Widowed","2005","16-34 y.","Male","2","","","","5"
"Widowed","2005","16-34 y.","Female","4","","","","5"
"Widowed","2005","35-65 y.","Male","71","0.0123579986018479","0.00947167584882444","0.0152443213548714","5"
"Widowed","2005","35-65 y.","Female","251","0.0485982650498228","0.0431506254795687","0.0540459046200769","5"
"Widowed","2005","66 and older","Male","209","0.13768982498321","0.121499478382373","0.153880171584047","5"
"Widowed","2005","66 and older","Female","784","0.458197737204639","0.436565926269448","0.479829548139829","5"
"Divorced","2006","16-34 y.","Male","29","","","","4"
"Divorced","2006","16-34 y.","Female","71","0.0320751958041259","0.0256028781292599","0.0385475134789919","4"
"Divorced","2006","35-65 y.","Male","573","0.11903614629192","0.110820991034108","0.127251301549732","4"
"Divorced","2006","35-65 y.","Female","719","0.145471209899359","0.13685210766561","0.154090312133107","4"
"Divorced","2006","66 and older","Male","67","0.0449869579827944","0.0360942336176148","0.0538796823479741","4"
"Divorced","2006","66 and older","Female","137","0.0652763873690944","0.055312707624366","0.0752400671138229","4"
"Married","2006","16-34 y.","Male","442","0.179468853960888","0.164709946952712","0.194227760969064","1"
"Married","2006","16-34 y.","Female","740","0.259638458323433","0.243533455924154","0.275743460722711","1"
"Married","2006","35-65 y.","Male","4466","0.672534593506371","0.66062937612854","0.684439810884202","1"
"Married","2006","35-65 y.","Female","4725","0.666947211629257","0.655425621418884","0.67846880183963","1"
"Married","2006","66 and older","Male","1662","0.736445665361237","0.717544338026044","0.755346992696429","1"
"Married","2006","66 and older","Female","1208","0.412511399237761","0.392654208989281","0.43236858948624","1"
"Married, but separated","2006","16-34 y.","Male","14","","","","2"
"Married, but separated","2006","16-34 y.","Female","30","0.0162632486508163","0.0116170533984862","0.0209094439031463","2"
"Married, but separated","2006","35-65 y.","Male","169","0.0322670421327781","0.0277841876075753","0.036749896657981","2"
"Married, but separated","2006","35-65 y.","Female","210","0.0375083399255859","0.0328634805930523","0.0421531992581196","2"
"Married, but separated","2006","66 and older","Male","42","0.0226405516225841","0.0162585409468393","0.0290225622983288","2"
"Married, but separated","2006","66 and older","Female","30","0.0151769292548598","0.0102455187118886","0.020108339797831","2"
"Single","2006","16-34 y.","Male","2111","0.798386293096316","0.782955839967431","0.813816746225202","3"
"Single","2006","16-34 y.","Female","2002","0.690747449463743","0.673770070321912","0.707724828605574","3"
"Single","2006","35-65 y.","Male","695","0.165702451285319","0.156270050366591","0.175134852204046","3"
"Single","2006","35-65 y.","Female","511","0.105110792338282","0.0976132582814969","0.112608326395068","3"
"Single","2006","66 and older","Male","53","0.0388865474715973","0.0305923592323323","0.0471807357108624","3"
"Single","2006","66 and older","Female","102","0.0582787463002213","0.0488290819262458","0.0677284106741968","3"
"Widowed","2006","16-34 y.","Male","1","","","","5"
"Widowed","2006","35-65 y.","Male","66","0.0104597667836115","0.00787884388626457","0.0130406896809585","5"
"Widowed","2006","16-34 y.","Female","4","","","","5"
"Widowed","2006","35-65 y.","Female","263","0.0449624462075157","0.0398966776136972","0.0500282148013342","5"
"Widowed","2006","66 and older","Male","263","0.157040277561787","0.141430532666186","0.172650022457389","5"
"Widowed","2006","66 and older","Female","884","0.448756537838064","0.428694399640184","0.468818676035944","5"
"Divorced","2007","16-34 y.","Female","50","0.0245151543958166","0.0186162180824565","0.0304140907091767","4"
"Divorced","2007","16-34 y.","Male","16","","","","4"
"Divorced","2007","35-65 y.","Male","539","0.120361319128506","0.111759687269487","0.128962950987524","4"
"Divorced","2007","35-65 y.","Female","701","0.148009276607919","0.138990053935815","0.157028499280024","4"
"Divorced","2007","66 and older","Male","78","0.0530589496446015","0.0433392083913058","0.0627786908978972","4"
"Divorced","2007","66 and older","Female","147","0.0742627608735937","0.0635912200694937","0.0849343016776937","4"
"Married","2007","16-34 y.","Male","389","0.172163864234236","0.157131940114873","0.1871957883536","1"
"Married","2007","16-34 y.","Female","652","0.244624725083809","0.228227223348274","0.261022226819344","1"
"Married","2007","35-65 y.","Male","4077","0.662249649767083","0.649747232331487","0.674752067202678","1"
"Married","2007","35-65 y.","Female","4311","0.654997004430606","0.642923362327761","0.667070646533452","1"
"Married","2007","66 and older","Male","1631","0.743375156548946","0.724435710258645","0.762314602839248","1"
"Married","2007","66 and older","Female","1228","0.431599709806206","0.411440874619369","0.451758544993044","1"
"Married, but separated","2007","16-34 y.","Male","10","","","","2"
"Married, but separated","2007","16-34 y.","Female","25","","","","2"
"Married, but separated","2007","35-65 y.","Male","146","0.029874672194079","0.0253742763140337","0.0343750680741243","2"
"Married, but separated","2007","35-65 y.","Female","204","0.0411655442493365","0.0361195592522768","0.0462115292463961","2"
"Married, but separated","2007","66 and older","Male","41","0.0238356602466181","0.0172212828612976","0.0304500376319385","2"
"Married, but separated","2007","66 and older","Female","35","0.0165285107992938","0.0113393698565431","0.0217176517420446","2"
"Single","2007","16-34 y.","Female","1909","0.713852901674286","0.696612587916148","0.731093215432424","3"
"Single","2007","16-34 y.","Male","2006","0.814766840672071","0.799298368373848","0.830235312970295","3"
"Single","2007","35-65 y.","Male","677","0.176953269204592","0.166864765334145","0.18704177307504","3"
"Single","2007","35-65 y.","Female","491","0.107610463292739","0.0997397934795209","0.115481133105957","3"
"Single","2007","66 and older","Male","49","0.0365182018376585","0.0283844604989517","0.0446519431763654","3"
"Single","2007","66 and older","Female","95","0.0550001542646765","0.0457212746683303","0.0642790338610227","3"
"Widowed","2007","16-34 y.","Female","4","","","","5"
"Widowed","2007","16-34 y.","Male","2","","","","5"
"Widowed","2007","35-65 y.","Male","58","0.01056108970574","0.0078587864720297","0.0132633929394504","5"
"Widowed","2007","35-65 y.","Female","248","0.048217711419399","0.0427767040483404","0.0536587187904577","5"
"Widowed","2007","66 and older","Male","244","0.143212031722176","0.128022641471043","0.158401421973309","5"
"Widowed","2007","66 and older","Female","814","0.42260886425623","0.402503957007412","0.442713771505047","5"
"Divorced","2008","16-34 y.","Male","12","","","","4"
"Divorced","2008","16-34 y.","Female","46","0.0260530007459355","0.0196985795815976","0.0324074219102734","4"
"Divorced","2008","35-65 y.","Male","507","0.123314674302803","0.114292585185599","0.132336763420007","4"
"Divorced","2008","35-65 y.","Female","678","0.148224230474327","0.138885370011519","0.157563090937136","4"
"Divorced","2008","66 and older","Female","148","0.0772757221612845","0.0663078069195517","0.0882436374030174","4"
"Divorced","2008","66 and older","Male","81","0.0561544173415178","0.0461788475175733","0.0661299871654623","4"
"Married","2008","16-34 y.","Male","353","0.17043071990112","0.154768275129533","0.186093164672707","1"
"Married","2008","16-34 y.","Female","573","0.238538277453477","0.221536961593742","0.255539593313212","1"
"Married","2008","35-65 y.","Male","3742","0.645846251166299","0.632723093184788","0.65896940914781","1"
"Married","2008","35-65 y.","Female","3998","0.650182594506143","0.637648007758866","0.662717181253419","1"
"Married","2008","66 and older","Male","1629","0.743411381395398","0.724486700139254","0.762336062651542","1"
"Married","2008","66 and older","Female","1220","0.428986725539191","0.408657932016599","0.449315519061783","1"
"Married, but separated","2008","16-34 y.","Female","23","","","","2"
"Married, but separated","2008","16-34 y.","Male","8","","","","2"
"Married, but separated","2008","35-65 y.","Male","138","0.0314119265714965","0.0266256839567694","0.0361981691862237","2"
"Married, but separated","2008","35-65 y.","Female","183","0.036853740186871","0.0319019920183057","0.0418054883554363","2"
"Married, but separated","2008","66 and older","Male","46","0.02529797603401","0.0184938225958909","0.0321021294721291","2"
"Married, but separated","2008","66 and older","Female","29","","","","2"
"Single","2008","16-34 y.","Male","1839","0.821295040236619","0.805337087081908","0.837252993391331","3"
"Single","2008","16-34 y.","Female","1770","0.726140687763187","0.708351603150355","0.74392977237602","3"
"Single","2008","35-65 y.","Male","659","0.18859053720627","0.177856629746174","0.199324444666366","3"
"Single","2008","35-65 y.","Female","471","0.113786936235189","0.105440772136967","0.122133100333411","3"
"Single","2008","66 and older","Female","87","0.0573048675310265","0.0477582842729404","0.0668514507891125","3"
"Single","2008","66 and older","Male","49","0.0331833890205497","0.0254222100672308","0.0409445679738686","3"
"Widowed","2008","16-34 y.","Female","2","","","","5"
"Widowed","2008","16-34 y.","Male","2","","","","5"
"Widowed","2008","35-65 y.","Male","56","0.0108366107531314","0.00799569328056678","0.013677528225696","5"
"Widowed","2008","35-65 y.","Female","231","0.0509524985974698","0.0451728908921307","0.0567321063028088","5"
"Widowed","2008","66 and older","Male","241","0.141952836208524","0.12683036057347","0.157075311843578","5"
"Widowed","2008","66 and older","Female","793","0.420190569890181","0.399916900326615","0.440464239453747","5"
"Divorced","2009","16-34 y.","Male","10","","","","4"
"Divorced","2009","16-34 y.","Female","35","0.0192302525734785","0.013471898107166","0.0249886070397909","4"
"Divorced","2009","35-65 y.","Male","493","0.121110140516634","0.111793721359528","0.130426559673739","4"
"Divorced","2009","35-65 y.","Female","656","0.152702054927137","0.142890506634927","0.162513603219348","4"
"Divorced","2009","66 and older","Female","139","0.0753842807864188","0.0643496829283836","0.086418878644454","4"
"Divorced","2009","66 and older","Male","81","0.0571525633599798","0.0469509403950401","0.0673541863249194","4"
"Married","2009","16-34 y.","Male","282","0.14894482742346","0.133558941227994","0.164330713618927","1"
"Married","2009","16-34 y.","Female","481","0.218191129067344","0.200873389184208","0.23550886895048","1"
"Married","2009","35-65 y.","Male","3419","0.651086857084249","0.637476495359385","0.664697218809113","1"
"Married","2009","35-65 y.","Female","3696","0.652897648078678","0.63991245657936","0.665882839577997","1"
"Married","2009","66 and older","Male","1574","0.735855027145509","0.716479746363787","0.755230307927231","1"
"Married","2009","66 and older","Female","1185","0.434297076002562","0.413580253706063","0.455013898299061","1"
"Married, but separated","2009","16-34 y.","Male","16","","","","2"
"Married, but separated","2009","16-34 y.","Female","32","0.0100515773387172","0.00586898282327936","0.014234171854155","2"
"Married, but separated","2009","35-65 y.","Male","129","0.033708375973512","0.0285547302445093","0.0388620217025147","2"
"Married, but separated","2009","66 and older","Male","47","0.028100732621799","0.0208379984564201","0.0353634667871779","2"
"Married, but separated","2009","35-65 y.","Female","156","0.0337314016739665","0.028806890177413","0.03865591317052","2"
"Married, but separated","2009","66 and older","Female","29","","","","2"
"Single","2009","16-34 y.","Male","1748","0.840405235897815","0.824578744738612","0.856231727057018","3"
"Single","2009","16-34 y.","Female","1636","0.750201924559797","0.732050697006329","0.768353152113265","3"
"Single","2009","35-65 y.","Male","617","0.184631263247188","0.173551737087514","0.195710789406862","3"
"Single","2009","35-65 y.","Female","438","0.110701366111662","0.102142872491875","0.119259859731449","3"
"Single","2009","66 and older","Male","53","0.0365121229564692","0.0282693683759114","0.044754877537027","3"
"Single","2009","66 and older","Female","83","0.0581988927602608","0.0484136312687002","0.0679841542518215","3"
"Widowed","2009","16-34 y.","Male","1","","","","5"
"Widowed","2009","16-34 y.","Female","1","","","","5"
"Widowed","2009","35-65 y.","Male","53","0.00946336317841729","0.00669865329980869","0.0122280730570259","5"
"Widowed","2009","35-65 y.","Female","217","0.0499675292085554","0.0440244681722723","0.0559105902448384","5"
"Widowed","2009","66 and older","Male","234","0.142379553916243","0.12702270623974","0.157736401592746","5"
"Widowed","2009","66 and older","Female","763","0.417076073688422","0.396467446859961","0.437684700516883","5"
"Divorced","2010","16-34 y.","Male","12","","","","4"
"Divorced","2010","35-65 y.","Male","553","0.125265405415204","0.117035757602471","0.133495053227937","4"
"Divorced","2010","16-34 y.","Female","131","0.0185113058462137","0.0143247330995402","0.0226978785928872","4"
"Divorced","2010","66 and older","Male","79","0.0578454660281628","0.047422220523908","0.0682687115324175","4"
"Divorced","2010","35-65 y.","Female","1115","0.157262293224002","0.148823429810804","0.165701156637201","4"
"Divorced","2010","66 and older","Female","146","0.0815125458229585","0.0698651454727205","0.0931599461731965","4"
"Married","2010","16-34 y.","Male","905","0.148474668399443","0.135647970017098","0.161301366781789","1"
"Married","2010","16-34 y.","Female","1559","0.22508444095904","0.212112726168314","0.238056155749765","1"
"Married","2010","35-65 y.","Male","4729","0.644595952386092","0.632696348731913","0.656495556040271","1"
"Married","2010","35-65 y.","Female","4739","0.644274997043471","0.633177672758761","0.655372321328182","1"
"Married","2010","66 and older","Male","1522","0.732152753445403","0.712380704503656","0.751924802387151","1"
"Married","2010","66 and older","Female","1146","0.440205243273598","0.419074139671387","0.461336346875808","1"
"Married, but separated","2010","16-34 y.","Male","20","","","","2"
"Married, but separated","2010","16-34 y.","Female","66","0.0123883984844612","0.00895283373631392","0.0158239632326084","2"
"Married, but separated","2010","35-65 y.","Male","149","0.0355284898993252","0.0309263416920613","0.0401306381065891","2"
"Married, but separated","2010","35-65 y.","Female","284","0.0334348484669048","0.0292676835452554","0.0376020133885541","2"
"Married, but separated","2010","66 and older","Male","45","0.0258113324971596","0.0187313206731873","0.0328913443211319","2"
"Married, but separated","2010","66 and older","Female","29","","","","2"
"Single","2010","16-34 y.","Male","2015","0.839737191952209","0.826503592585903","0.852970791318514","3"
"Single","2010","16-34 y.","Female","2222","0.74294715688181","0.729373788639112","0.756520525124509","3"
"Single","2010","35-65 y.","Male","723","0.185849648397238","0.176178886207992","0.195520410586485","3"
"Single","2010","35-65 y.","Female","781","0.119102026500748","0.111593619197884","0.126610433803613","3"
"Single","2010","66 and older","Male","54","0.0382318278752593","0.0296702272520847","0.0467934284984338","3"
"Single","2010","66 and older","Female","72","0.0514734628291552","0.0420676442786276","0.0608792813796829","3"
"Widowed","2010","16-34 y.","Male","","","","","5"
"Widowed","2010","16-34 y.","Female","4","","","","5"
"Widowed","2010","35-65 y.","Male","61","0.00876050390214051","0.00644374218931403","0.011077265614967","5"
"Widowed","2010","35-65 y.","Female","230","0.0459258347648731","0.0410735638576688","0.0507781056720775","5"
"Widowed","2010","66 and older","Male","227","0.145958620154015","0.130194796605008","0.161722443703022","5"
"Widowed","2010","66 and older","Female","727","0.410427519406075","0.389487986060299","0.431367052751851","5"
"Divorced","2011","16-34 y.","Male","20","","","","4"
"Divorced","2011","16-34 y.","Female","113","0.0140485818502412","0.0104491849305952","0.0176479787698872","4"
"Divorced","2011","35-65 y.","Male","679","0.122079834776756","0.114650872449923","0.129508797103589","4"
"Divorced","2011","35-65 y.","Female","1398","0.153331386291765","0.145825116288891","0.160837656294639","4"
"Divorced","2011","66 and older","Male","112","0.0608609519390982","0.0514686950541006","0.0702532088240959","4"
"Divorced","2011","66 and older","Female","183","0.0811992153116342","0.070871580976803","0.0915268496464655","4"
"Married","2011","16-34 y.","Male","803","0.142182889141287","0.13003701255482","0.154328765727753","1"
"Married","2011","16-34 y.","Female","1427","0.217920309816062","0.205294475168571","0.230546144463553","1"
"Married","2011","35-65 y.","Male","5666","0.65427511158788","0.643482558342433","0.665067664833327","1"
"Married","2011","35-65 y.","Female","5794","0.635799370447344","0.625774418178719","0.645824322715968","1"
"Married","2011","66 and older","Male","1954","0.733809382534748","0.716446427332895","0.751172337736602","1"
"Married","2011","66 and older","Female","1471","0.453522846131427","0.434699369128773","0.472346323134082","1"
"Married, but separated","2011","16-34 y.","Male","22","","","","2"
"Married, but separated","2011","16-34 y.","Female","85","0.0138164080353238","0.0102464574793052","0.0173863585913424","2"
"Married, but separated","2011","35-65 y.","Male","173","0.0311002601434162","0.0271611320109993","0.0350393882758331","2"
"Married, but separated","2011","35-65 y.","Female","350","0.0319071088533152","0.0282456499565304","0.0355685677501","2"
"Married, but separated","2011","66 and older","Male","52","0.0215301373653658","0.0158280644058833","0.0272322103248482","2"
"Married, but separated","2011","66 and older","Female","39","0.0177154667696872","0.0127276647062377","0.0227032688331367","2"
"Single","2011","16-34 y.","Male","2331","0.839118029639881","0.826339730265379","0.851896329014383","3"
"Single","2011","16-34 y.","Female","2475","0.752645704573492","0.739449751527978","0.765841657619006","3"
"Single","2011","35-65 y.","Male","866","0.183097612001728","0.174321440527222","0.191873783476234","3"
"Single","2011","35-65 y.","Female","996","0.13097936141352","0.123950768337104","0.138007954489935","3"
"Single","2011","66 and older","Female","111","0.0540258769004682","0.0454780681151526","0.0625736856857837","3"
"Single","2011","66 and older","Male","77","0.0408795123167267","0.0331004888827491","0.0486585357507043","3"
"Widowed","2011","16-34 y.","Female","7","","","","5"
"Widowed","2011","16-34 y.","Male","","","","","5"
"Widowed","2011","35-65 y.","Male","76","0.00944718149022015","0.00725200913067434","0.011642353849766","5"
"Widowed","2011","35-65 y.","Female","313","0.0479827729940568","0.0435301390205462","0.0524354069675673","5"
"Widowed","2011","66 and older","Male","294","0.142920015844061","0.129170327733517","0.156669703954605","5"
"Widowed","2011","66 and older","Female","883","0.393536594886783","0.375064799059641","0.412008390713926","5"
"Divorced","2012","16-34 y.","Female","104","0.0142260548124281","0.0104853913923671","0.017966718232489","4"
"Divorced","2012","16-34 y.","Male","17","","","","4"
"Divorced","2012","35-65 y.","Male","682","0.122908446797137","0.115353824023187","0.130463069571088","4"
"Divorced","2012","35-65 y.","Female","1466","0.153103902553417","0.145588597461463","0.16061920764537","4"
"Divorced","2012","66 and older","Male","119","0.0602795529038442","0.0510182474767243","0.0695408583309641","4"
"Divorced","2012","66 and older","Female","197","0.0865790240207954","0.0759558964595329","0.097202151582058","4"
"Married","2012","16-34 y.","Male","684","0.147962605120394","0.135318043801284","0.160607166439504","1"
"Married","2012","16-34 y.","Female","1246","0.239548981125404","0.226067099384159","0.253030862866649","1"
"Married","2012","35-65 y.","Male","5464","0.656192605989057","0.645263799744991","0.667121412233122","1"
"Married","2012","35-65 y.","Female","5672","0.633833357964969","0.623778745081101","0.643887970848836","1"
"Married","2012","66 and older","Male","1996","0.741470042766665","0.724433161405017","0.758506924128313","1"
"Married","2012","66 and older","Female","1500","0.472532046932816","0.453672804803309","0.491391289062323","1"
"Married, but separated","2012","16-34 y.","Male","23","","","","2"
"Married, but separated","2012","16-34 y.","Female","74","0.0112684222293193","0.00793424651011577","0.0146025979485229","2"
"Married, but separated","2012","35-65 y.","Female","344","0.0317094693878091","0.0280523785362608","0.0353665602393575","2"
"Married, but separated","2012","35-65 y.","Male","180","0.031423700022952","0.0274095367491988","0.0354378632967053","2"
"Married, but separated","2012","66 and older","Male","51","0.0207547674484111","0.0152073285667377","0.0263022063300845","2"
"Married, but separated","2012","66 and older","Female","41","0.0195566463912438","0.0143258356332219","0.0247874571492657","2"
"Single","2012","16-34 y.","Male","2305","0.834622774926003","0.821392117632179","0.847853432219826","3"
"Single","2012","16-34 y.","Female","2421","0.733612047387321","0.719648098720847","0.747575996053795","3"
"Single","2012","35-65 y.","Female","1010","0.132623786919903","0.125545097043432","0.139702476796375","3"
"Single","2012","35-65 y.","Male","860","0.181575884170819","0.172706004121589","0.19044576422005","3"
"Single","2012","66 and older","Female","107","0.054397275566002","0.0458297877562703","0.0629647633757337","3"
"Single","2012","66 and older","Male","82","0.042329474092968","0.0344948645989136","0.0501640835870223","3"
"Widowed","2012","16-34 y.","Male","","","","","5"
"Widowed","2012","16-34 y.","Female","5","","","","5"
"Widowed","2012","35-65 y.","Male","70","0.00789936302003462","0.00586244591818952","0.00993628012187972","5"
"Widowed","2012","35-65 y.","Female","327","0.0487294831739023","0.0442359666744877","0.0532229996733168","5"
"Widowed","2012","66 and older","Male","289","0.135166162788112","0.121861980507984","0.14847034506824","5"
"Widowed","2012","66 and older","Female","847","0.366935007089143","0.348728388839143","0.385141625339143","5"
"Divorced","2013","16-34 y.","Male","26","","","","4"
"Divorced","2013","16-34 y.","Female","118","0.0154534510448848","0.011910059734381","0.0189968423553887","4"
"Divorced","2013","35-65 y.","Male","725","0.123613212493739","0.116424971387395","0.130801453600083","4"
"Divorced","2013","35-65 y.","Female","1574","0.150718322721399","0.143585957082059","0.15785068836074","4"
"Divorced","2013","66 and older","Male","133","0.0702389628639946","0.060150747486406","0.0803271782415831","4"
"Divorced","2013","66 and older","Female","199","0.0898856231813654","0.0789169370580001","0.100854309304731","4"
"Married","2013","16-34 y.","Male","860","0.155711192151664","0.144087773687945","0.167334610615383","1"
"Married","2013","16-34 y.","Female","1548","0.235202100753256","0.22301831678906","0.247385884717452","1"
"Married","2013","35-65 y.","Male","6116","0.646569643301343","0.636129610621313","0.657009675981372","1"
"Married","2013","35-65 y.","Female","6307","0.629688965329698","0.620062406620902","0.639315524038495","1"
"Married","2013","66 and older","Male","1917","0.72119878351518","0.703497104796044","0.738900462234317","1"
"Married","2013","66 and older","Female","1445","0.460849194986074","0.441733237749195","0.479965152222952","1"
"Married, but separated","2013","16-34 y.","Male","33","0.00728412156028057","0.0045580985388634","0.0100101445816977","2"
"Married, but separated","2013","16-34 y.","Female","84","0.0105803057366789","0.00764111593203598","0.0135194955413218","2"
"Married, but separated","2013","35-65 y.","Male","213","0.0308556714843892","0.0270790452235447","0.0346322977452338","2"
"Married, but separated","2013","35-65 y.","Female","374","0.0338027036009998","0.0301999602674818","0.0374054469345178","2"
"Married, but separated","2013","66 and older","Male","53","0.0235718731108946","0.0175828385800605","0.0295609076417287","2"
"Married, but separated","2013","66 and older","Female","35","0.0164005302333686","0.0115297381414511","0.021271322325286","2"
"Single","2013","16-34 y.","Male","2817","0.828895109804212","0.816822269883084","0.840967949725339","3"
"Single","2013","16-34 y.","Female","2901","0.737679672056311","0.725042842447506","0.750316501665116","3"
"Single","2013","35-65 y.","Male","929","0.191139637278753","0.182552380805212","0.199726893752293","3"
"Single","2013","35-65 y.","Female","1066","0.137715913070282","0.130846147069618","0.144585679070946","3"
"Single","2013","66 and older","Male","83","0.0492243784225646","0.0406841641255468","0.0577645927195824","3"
"Single","2013","66 and older","Female","100","0.0564796578925413","0.0476268066354784","0.0653325091496042","3"
"Widowed","2013","16-34 y.","Male","2","","","","5"
"Widowed","2013","16-34 y.","Female","4","","","","5"
"Widowed","2013","35-65 y.","Male","71","0.00782183544177627","0.00589789577694253","0.00974577510661","5"
"Widowed","2013","35-65 y.","Female","345","0.0480740952776204","0.0438094606566878","0.0523387298985529","5"
"Widowed","2013","66 and older","Male","279","0.135766002087366","0.122243694283382","0.14928830989135","5"
"Widowed","2013","66 and older","Female","833","0.376384993706651","0.357805411953059","0.394964575460244","5"
"Divorced","2014","16-34 y.","Male","19","","","","4"
"Divorced","2014","35-65 y.","Male","644","0.121432178205836","0.113802322925518","0.129062033486154","4"
"Divorced","2014","16-34 y.","Female","99","0.0153135741374785","0.0114447421781844","0.0191824060967726","4"
"Divorced","2014","35-65 y.","Female","1374","0.158785855117736","0.15103267136049","0.166539038874983","4"
"Divorced","2014","66 and older","Male","133","0.0732552902752953","0.0629169045318964","0.0835936760186943","4"
"Divorced","2014","66 and older","Female","196","0.0938697760458432","0.0825389284852097","0.105200623606477","4"
"Married","2014","16-34 y.","Male","668","0.153503566397917","0.141142802099301","0.165864330696533","1"
"Married","2014","16-34 y.","Female","1162","0.233753373981934","0.220419515538421","0.247087232425447","1"
"Married","2014","35-65 y.","Male","5325","0.642757002122174","0.631563473031335","0.653950531213012","1"
"Married","2014","35-65 y.","Female","5595","0.622200718965162","0.611915425074778","0.632486012855547","1"
"Married","2014","66 and older","Male","1892","0.711739435287513","0.693767025634259","0.729711844940768","1"
"Married","2014","66 and older","Female","1415","0.454635644969413","0.435290173710904","0.473981116227923","1"
"Married, but separated","2014","16-34 y.","Male","26","","","","2"
"Married, but separated","2014","16-34 y.","Female","67","0.0147924372450254","0.0109889992139295","0.0185958752761214","2"
"Married, but separated","2014","35-65 y.","Male","181","0.0332695527654099","0.0290802867240758","0.037458818806744","2"
"Married, but separated","2014","35-65 y.","Female","294","0.0313561145640831","0.0276589900288773","0.0350532390992889","2"
"Married, but separated","2014","66 and older","Male","58","0.027143020612591","0.0206952917623904","0.0335907494627916","2"
"Married, but separated","2014","66 and older","Female","33","0.0159564218629963","0.0110881018494416","0.0208247418765509","2"
"Single","2014","16-34 y.","Male","2553","0.829625356141787","0.816733453626915","0.84251725865666","3"
"Single","2014","16-34 y.","Female","2537","0.734468160418918","0.720554628218775","0.748381692619061","3"
"Single","2014","35-65 y.","Male","828","0.19491523949854","0.185661751578477","0.204168727418603","3"
"Single","2014","35-65 y.","Female","970","0.140670649331609","0.133294962701096","0.148046335962123","3"
"Single","2014","66 and older","Female","92","0.0561167583991413","0.0471752739959455","0.0650582428023371","3"
"Single","2014","66 and older","Male","77","0.0485470427734906","0.0400194151432635","0.0570746704037176","3"
"Widowed","2014","16-34 y.","Male","1","","","","5"
"Widowed","2014","16-34 y.","Female","5","","","","5"
"Widowed","2014","35-65 y.","Male","62","0.0076260274080406","0.0055939108011278","0.00965814401495341","5"
"Widowed","2014","35-65 y.","Female","303","0.0469866620214087","0.0424975786215462","0.0514757454212711","5"
"Widowed","2014","66 and older","Male","280","0.13931521105111","0.125575597733314","0.153054824368906","5"
"Widowed","2014","66 and older","Female","809","0.379421398722606","0.360569135012547","0.398273662432665","5"
"Divorced","2015","16-34 y.","Female","72","0.0116563758057984","0.00829378955204424","0.0150189620595525","4"
"Divorced","2015","16-34 y.","Male","18","","","","4"
"Divorced","2015","35-65 y.","Male","621","0.130433295306196","0.122473061177384","0.138393529435007","4"
"Divorced","2015","35-65 y.","Female","1304","0.159150230707478","0.151296823261076","0.167003638153881","4"
"Divorced","2015","66 and older","Male","143","0.0778143439508357","0.0671260487132143","0.0885026391884571","4"
"Divorced","2015","66 and older","Female","195","0.0981741733545054","0.0865774943205986","0.109770852388412","4"
"Married","2015","16-34 y.","Male","719","0.151235857195597","0.139050604181357","0.163421110209836","1"
"Married","2015","35-65 y.","Male","5122","0.627524363788874","0.61609704380903","0.638951683768719","1"
"Married","2015","35-65 y.","Female","5442","0.611537854991978","0.601074250546586","0.62200145943737","1"
"Married","2015","16-34 y.","Female","1182","0.216689484275779","0.203782535788045","0.229596432763513","1"
"Married","2015","66 and older","Male","1863","0.702746318809974","0.684510203042842","0.720982434577105","1"
"Married","2015","66 and older","Female","1404","0.448881486236826","0.429496655043456","0.468266317430196","1"
"Married, but separated","2015","16-34 y.","Male","38","0.0103274542612458","0.00688905698020856","0.0137658515422831","2"
"Married, but separated","2015","16-34 y.","Female","74","0.016028726133707","0.0120943271920894","0.0199631250753247","2"
"Married, but separated","2015","35-65 y.","Male","186","0.0286700729274252","0.02472570025987","0.0326144455949805","2"
"Married, but separated","2015","35-65 y.","Female","286","0.0336534273667517","0.0297819529421552","0.0375249017913481","2"
"Married, but separated","2015","66 and older","Female","37","0.0163621983025319","0.0114178152685972","0.0213065813364667","2"
