"pgfamstd","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Married","1992","Couple + C. LE and GT 16","Female","360","0.67496820603791","0.635859191564096","0.714077220511724","1"
"Married","1992","Couple + C. LE 16 ","Female","1564","0.939190777850563","0.927708367486673","0.950673188214453","1"
"Married","1992","Couple + C. GT 16 ","Male","804","0.550534516505218","0.525411252942799","0.575657780067637","1"
"Married","1992","Couple + C. GT 16 ","Female","817","0.696533034056225","0.670870879093037","0.722195189019413","1"
"Married","1992","Couple + C. LE and GT 16","Male","357","0.586151236486368","0.547034274462461","0.625268198510274","1"
"Married, but separated","1992","1-pers.-HH","Female","19","","","","2"
"Married, but separated","1992","1-pers.-HH","Male","54","0.0805232490602011","0.0561302519679312","0.104916246152471","2"
"Married, but separated","1992","(Married) couple without C. ","Male","18","","","","2"
"Married, but separated","1992","(Married) couple without C. ","Female","10","","","","2"
"Married, but separated","1992","Single parent ","Male","7","","","","2"
"Married, but separated","1992","Single parent ","Female","43","0.0909424256480471","0.0635743586444125","0.118310492651682","2"
"Married, but separated","1992","Couple + C. LE 16 ","Male","14","","","","2"
"Married, but separated","1992","Couple + C. LE 16 ","Female","19","","","","2"
"Married, but separated","1992","Couple + C. GT 16 ","Male","8","","","","2"
"Married, but separated","1992","Couple + C. LE and GT 16","Female","4","","","","2"
"Married, but separated","1992","Couple + C. GT 16 ","Female","10","","","","2"
"Married, but separated","1992","Couple + C. LE and GT 16","Male","2","","","","2"
"Single","1992","1-pers.-HH","Male","251","0.518393907665018","0.473600915601159","0.563186899728876","3"
"Single","1992","1-pers.-HH","Female","246","0.265170408080961","0.235283435248319","0.295057380913602","3"
"Single","1992","(Married) couple without C. ","Male","187","0.0989567782806031","0.084460721729092","0.113452834832114","3"
"Single","1992","(Married) couple without C. ","Female","205","0.114905688562531","0.0995273786408489","0.130283998484213","3"
"Single","1992","Single parent ","Male","156","0.729198799995767","0.669381276967482","0.789016323024053","3"
"Single","1992","Single parent ","Female","132","0.297574086634798","0.254056682649768","0.341091490619827","3"
"Single","1992","Couple + C. LE 16 ","Female","57","0.0332845609049571","0.0246658527814927","0.0419032690284215","3"
"Single","1992","Couple + C. LE 16 ","Male","47","0.0277824359664563","0.0198088275032926","0.03575604442962","3"
"Single","1992","Couple + C. GT 16 ","Male","670","0.430951740799288","0.405941119847537","0.455962361751039","3"
"Single","1992","Couple + C. GT 16 ","Female","388","0.279512602634091","0.254464176441949","0.304561028826233","3"
"Single","1992","Couple + C. LE and GT 16","Male","242","0.405920406478601","0.366918826183188","0.444921986774014","3"
"Single","1992","Couple + C. LE and GT 16","Female","179","0.308505753362704","0.269940320442135","0.347071186283272","3"
"Widowed","1992","1-pers.-HH","Female","439","0.579727899596569","0.546308129135929","0.61314767005721","5"
"Widowed","1992","(Married) couple without C. ","Male","32","0.0196961895359405","0.0129505094393244","0.0264418696325566","5"
"Widowed","1992","1-pers.-HH","Male","70","0.178161063941314","0.143857922193088","0.21246420568954","5"
"Widowed","1992","(Married) couple without C. ","Female","32","0.0203268244900293","0.0135219762117068","0.0271316727683518","5"
"Widowed","1992","Single parent ","Male","24","","","","5"
"Widowed","1992","Single parent ","Female","99","0.258310042298458","0.216647381063523","0.299972703533392","5"
"Widowed","1992","Couple + C. LE 16 ","Male","4","","","","5"
"Widowed","1992","Couple + C. LE 16 ","Female","4","","","","5"
"Widowed","1992","Couple + C. GT 16 ","Male","2","","","","5"
"Widowed","1992","Couple + C. GT 16 ","Female","5","","","","5"
"Widowed","1992","Couple + C. LE and GT 16","Male","3","","","","5"
"Widowed","1992","Couple + C. LE and GT 16","Female","1","","","","5"
"Divorced","1993","1-pers.-HH","Male","108","0.221239030034651","0.185597019770599","0.256881040298703","4"
"Divorced","1993","1-pers.-HH","Female","136","0.135361673666914","0.112497054912442","0.158226292421387","4"
"Divorced","1993","(Married) couple without C. ","Female","40","0.0275305893842673","0.019685360922553","0.0353758178459815","4"
"Divorced","1993","(Married) couple without C. ","Male","45","0.0252037695098796","0.0176658248453155","0.0327417141744436","4"
"Divorced","1993","Single parent ","Male","18","","","","4"
"Divorced","1993","Single parent ","Female","135","0.336616351191349","0.29126084179547","0.381971860587228","4"
"Divorced","1993","Couple + C. LE 16 ","Male","18","","","","4"
"Divorced","1993","Couple + C. LE 16 ","Female","24","","","","4"
"Divorced","1993","Couple + C. GT 16 ","Male","15","","","","4"
"Divorced","1993","Couple + C. GT 16 ","Female","12","","","","4"
"Divorced","1993","Couple + C. LE and GT 16","Male","10","","","","4"
"Divorced","1993","Couple + C. LE and GT 16","Female","9","","","","4"
"Married","1993","1-pers.-HH","Male","1","","","","1"
"Married","1993","1-pers.-HH","Female","4","","","","1"
"Married","1993","(Married) couple without C. ","Male","1361","0.84138029511939","0.823811660453005","0.858948929785775","1"
"Married","1993","(Married) couple without C. ","Female","1373","0.845419423584659","0.828086435516413","0.862752411652904","1"
"Married","1993","Single parent ","Female","3","","","","1"
"Married","1993","Single parent ","Male","3","","","","1"
"Married","1993","Couple + C. LE 16 ","Male","1468","0.951985844724505","0.941338966816703","0.962632722632307","1"
"Married","1993","Couple + C. LE 16 ","Female","1468","0.936894868049804","0.92487500305467","0.948914733044939","1"
"Married","1993","Couple + C. LE and GT 16","Male","362","0.559526292212928","0.520605799741756","0.5984467846841","1"
"Married","1993","Couple + C. LE and GT 16","Female","357","0.646881039028673","0.607331685390725","0.686430392666621","1"
"Married","1993","Couple + C. GT 16 ","Male","769","0.556642703956625","0.530930535441267","0.582354872471983","1"
"Married","1993","Couple + C. GT 16 ","Female","773","0.708524224173207","0.682350085658004","0.734698362688409","1"
"Married, but separated","1993","(Married) couple without C. ","Male","15","","","","2"
"Married, but separated","1993","1-pers.-HH","Female","28","","","","2"
"Married, but separated","1993","1-pers.-HH","Male","63","0.0983789943192693","0.0728053612686091","0.123952627369929","2"
"Married, but separated","1993","(Married) couple without C. ","Female","11","","","","2"
"Married, but separated","1993","Single parent ","Male","5","","","","2"
"Married, but separated","1993","Single parent ","Female","50","0.0976811905657745","0.0691863952967159","0.126175985834833","2"
"Married, but separated","1993","Couple + C. LE 16 ","Female","23","","","","2"
"Married, but separated","1993","Couple + C. LE 16 ","Male","14","","","","2"
"Married, but separated","1993","Couple + C. GT 16 ","Male","16","","","","2"
"Married, but separated","1993","Couple + C. GT 16 ","Female","11","","","","2"
"Married, but separated","1993","Couple + C. LE and GT 16","Female","4","","","","2"
"Married, but separated","1993","Couple + C. LE and GT 16","Male","2","","","","2"
"Single","1993","1-pers.-HH","Male","272","0.495990738538544","0.453058328219288","0.5389231488578","3"
"Single","1993","1-pers.-HH","Female","251","0.265877946897602","0.236350618181351","0.295405275613853","3"
"Single","1993","(Married) couple without C. ","Female","216","0.101218571846509","0.0867569495816028","0.115680194111416","3"
"Single","1993","(Married) couple without C. ","Male","209","0.105503735809171","0.0907301316202156","0.120277339998127","3"
"Single","1993","Single parent ","Male","141","0.750657541220992","0.68848327566923","0.812831806772754","3"
"Single","1993","Single parent ","Female","133","0.297522045556901","0.253643119569125","0.341400971544677","3"
"Single","1993","Couple + C. LE 16 ","Male","45","0.0281864185391227","0.0199443957222772","0.0364284413559681","3"
"Single","1993","Couple + C. LE 16 ","Female","53","0.0334911926382019","0.0245973378418107","0.0423850474345932","3"
"Single","1993","Couple + C. GT 16 ","Male","631","0.421188513592373","0.395633251153148","0.446743776031597","3"
"Single","1993","Couple + C. GT 16 ","Female","359","0.273032871556686","0.247372752533732","0.29869299057964","3"
"Single","1993","Couple + C. LE and GT 16","Male","249","0.426792431045548","0.388015592805361","0.465569269285735","3"
"Single","1993","Couple + C. LE and GT 16","Female","190","0.328325014419329","0.289465422665547","0.36718460617311","3"
"Widowed","1993","1-pers.-HH","Male","77","0.181883190645467","0.148759923338587","0.215006457952348","5"
"Widowed","1993","1-pers.-HH","Female","441","0.565722666464973","0.532595504081567","0.598849828848379","5"
"Widowed","1993","(Married) couple without C. ","Male","31","0.018819213463605","0.0122843197767049","0.0253541071505051","5"
"Widowed","1993","(Married) couple without C. ","Female","31","0.0203053009461177","0.0135427591787669","0.0270678427134684","5"
"Widowed","1993","Single parent ","Male","19","","","","5"
"Widowed","1993","Single parent ","Female","96","0.259892867740972","0.21779844687383","0.301987288608114","5"
"Widowed","1993","Couple + C. LE 16 ","Male","4","","","","5"
"Widowed","1993","Couple + C. LE 16 ","Female","4","","","","5"
"Widowed","1993","Couple + C. GT 16 ","Male","3","","","","5"
"Widowed","1993","Couple + C. GT 16 ","Female","3","","","","5"
"Widowed","1993","Couple + C. LE and GT 16","Male","2","","","","5"
"Widowed","1993","Couple + C. LE and GT 16","Female","1","","","","5"
"Divorced","1994","1-pers.-HH","Male","104","0.215551909324272","0.180037669861025","0.251066148787519","4"
"Divorced","1994","(Married) couple without C. ","Male","49","0.0313766208222515","0.0230797233123326","0.0396735183321703","4"
"Divorced","1994","1-pers.-HH","Female","133","0.13757591266368","0.114594626357087","0.160557198970272","4"
"Divorced","1994","(Married) couple without C. ","Female","39","0.021214247624581","0.0143764504566547","0.0280520447925074","4"
"Divorced","1994","Single parent ","Male","15","","","","4"
"Divorced","1994","Single parent ","Female","120","0.333108807069338","0.286569433987614","0.379648180151061","4"
"Divorced","1994","Couple + C. LE 16 ","Male","19","","","","4"
"Divorced","1994","Couple + C. LE 16 ","Female","30","0.0187232114520741","0.0119335764241263","0.0255128464800219","4"
"Divorced","1994","Couple + C. GT 16 ","Male","17","","","","4"
"Divorced","1994","Couple + C. LE and GT 16","Male","11","","","","4"
"Divorced","1994","Couple + C. GT 16 ","Female","18","","","","4"
"Divorced","1994","Couple + C. LE and GT 16","Female","11","","","","4"
"Married","1994","1-pers.-HH","Male","","","","","1"
"Married","1994","1-pers.-HH","Female","4","","","","1"
"Married","1994","(Married) couple without C. ","Male","1378","0.8358924824436","0.818265636259491","0.85351932862771","1"
"Married","1994","(Married) couple without C. ","Female","1393","0.843564772090872","0.826326843602374","0.86080270057937","1"
"Married","1994","Single parent ","Female","2","","","","1"
"Married","1994","Single parent ","Male","2","","","","1"
"Married","1994","Couple + C. LE 16 ","Male","1406","0.951733121234773","0.94086498705169","0.962601255417856","1"
"Married","1994","Couple + C. LE 16 ","Female","1424","0.934225078502345","0.921808085808614","0.946642071196075","1"
"Married","1994","Couple + C. GT 16 ","Female","729","0.705012422427073","0.678075084160966","0.73194976069318","1"
"Married","1994","Couple + C. LE and GT 16","Female","354","0.626871571233725","0.587477826511338","0.666265315956112","1"
"Married","1994","Couple + C. GT 16 ","Male","727","0.558950031691154","0.532581258335653","0.585318805046655","1"
"Married","1994","Couple + C. LE and GT 16","Male","352","0.574924974502475","0.535369112973323","0.614480836031628","1"
"Married, but separated","1994","1-pers.-HH","Female","31","0.0363325410803491","0.0238485290991737","0.0488165530615245","2"
"Married, but separated","1994","1-pers.-HH","Male","63","0.0931532264221962","0.0680511074628598","0.118255345381533","2"
"Married, but separated","1994","(Married) couple without C. ","Female","13","","","","2"
"Married, but separated","1994","(Married) couple without C. ","Male","22","","","","2"
"Married, but separated","1994","Single parent ","Male","5","","","","2"
"Married, but separated","1994","Single parent ","Female","51","0.116949389286055","0.0852178049368934","0.148680973635217","2"
"Married, but separated","1994","Couple + C. LE 16 ","Male","16","","","","2"
"Married, but separated","1994","Couple + C. LE 16 ","Female","21","","","","2"
"Married, but separated","1994","Couple + C. GT 16 ","Male","17","","","","2"
"Married, but separated","1994","Couple + C. LE and GT 16","Female","1","","","","2"
"Married, but separated","1994","Couple + C. LE and GT 16","Male","4","","","","2"
"Married, but separated","1994","Couple + C. GT 16 ","Female","6","","","","2"
"Single","1994","1-pers.-HH","Male","275","0.507122393389886","0.463943608735522","0.550301178044249","3"
"Single","1994","1-pers.-HH","Female","251","0.26671423155938","0.237208769767474","0.296219693351285","3"
"Single","1994","(Married) couple without C. ","Male","214","0.101054026181286","0.0867097455379287","0.115398306824643","3"
"Single","1994","(Married) couple without C. ","Female","226","0.104848122695613","0.09031070495112","0.119385540440107","3"
"Single","1994","Single parent ","Male","136","0.763072721421464","0.700432691700395","0.825712751142533","3"
"Single","1994","Single parent ","Female","127","0.28862745154911","0.243885250141767","0.333369652956454","3"
"Single","1994","Couple + C. LE 16 ","Male","50","0.0284787424987813","0.0200442423445408","0.0369132426530219","3"
"Single","1994","Couple + C. LE 16 ","Female","52","0.0327016672043554","0.0237927348251396","0.0416105995835713","3"
"Single","1994","Couple + C. GT 16 ","Male","599","0.419101466345175","0.392897365175522","0.445305567514827","3"
"Single","1994","Couple + C. GT 16 ","Female","344","0.271798400408888","0.245519711477223","0.298077089340554","3"
"Single","1994","Couple + C. LE and GT 16","Male","231","0.4042127446323","0.364946165145255","0.443479324119344","3"
"Single","1994","Couple + C. LE and GT 16","Female","212","0.34826516791385","0.309459130723405","0.387071205104295","3"
"Widowed","1994","1-pers.-HH","Male","73","0.184172470863647","0.150694740140282","0.217650201587011","5"
"Widowed","1994","1-pers.-HH","Female","444","0.556175750944101","0.523027987448402","0.589323514439799","5"
"Widowed","1994","(Married) couple without C. ","Male","33","0.0203951604351996","0.0136681176318688","0.0271222032385304","5"
"Widowed","1994","(Married) couple without C. ","Female","35","0.0220486991044066","0.015080690515103","0.0290167076937102","5"
"Widowed","1994","Single parent ","Male","19","","","","5"
"Widowed","1994","Single parent ","Female","94","0.253300404485663","0.210357552923937","0.296243256047388","5"
"Widowed","1994","Couple + C. LE 16 ","Male","3","","","","5"
"Widowed","1994","Couple + C. LE 16 ","Female","4","","","","5"
"Widowed","1994","Couple + C. GT 16 ","Male","2","","","","5"
"Widowed","1994","Couple + C. GT 16 ","Female","4","","","","5"
"Widowed","1994","Couple + C. LE and GT 16","Male","2","","","","5"
"Widowed","1994","Couple + C. LE and GT 16","Female","1","","","","5"
"Divorced","1995","1-pers.-HH","Male","109","0.220011997541166","0.184942233849945","0.255081761232388","4"
"Divorced","1995","1-pers.-HH","Female","138","0.138731569089204","0.115983570395226","0.161479567783182","4"
"Divorced","1995","(Married) couple without C. ","Male","55","0.0342390936328614","0.0257266730440453","0.0427515142216774","4"
"Divorced","1995","(Married) couple without C. ","Female","51","0.0321451626251544","0.023925630433758","0.0403646948165508","4"
"Divorced","1995","Single parent ","Male","20","","","","4"
"Divorced","1995","Single parent ","Female","132","0.333236122203497","0.287939742394781","0.378532502012214","4"
"Divorced","1995","Couple + C. LE 16 ","Male","27","","","","4"
"Divorced","1995","Couple + C. LE 16 ","Female","34","0.0224853171616092","0.0152186542781802","0.0297519800450382","4"
"Divorced","1995","Couple + C. GT 16 ","Male","18","","","","4"
"Divorced","1995","Couple + C. GT 16 ","Female","18","","","","4"
"Divorced","1995","Couple + C. LE and GT 16","Female","12","","","","4"
"Divorced","1995","Couple + C. LE and GT 16","Male","11","","","","4"
"Married","1995","1-pers.-HH","Male","","","","","1"
"Married","1995","1-pers.-HH","Female","1","","","","1"
"Married","1995","(Married) couple without C. ","Male","1421","0.842814074285586","0.825775633424604","0.859852515146568","1"
"Married","1995","(Married) couple without C. ","Female","1439","0.839028508948187","0.821902860807074","0.856154157089301","1"
"Married","1995","Single parent ","Male","3","","","","1"
"Married","1995","Single parent ","Female","4","","","","1"
"Married","1995","Couple + C. LE 16 ","Male","1465","0.947261465614998","0.936159426622817","0.958363504607179","1"
"Married","1995","Couple + C. LE 16 ","Female","1489","0.933750906725515","0.921560186996234","0.945941626454797","1"
"Married","1995","Couple + C. GT 16 ","Male","749","0.565591064430915","0.539333949103801","0.59184817975803","1"
"Married","1995","Couple + C. LE and GT 16","Male","363","0.568830629967953","0.53046224299305","0.607199016942857","1"
"Married","1995","Couple + C. GT 16 ","Female","749","0.698235368393821","0.671530819222856","0.724939917564786","1"
"Married","1995","Couple + C. LE and GT 16","Female","366","0.62939871250096","0.590977582611563","0.667819842390358","1"
"Married, but separated","1995","1-pers.-HH","Female","26","","","","2"
"Married, but separated","1995","(Married) couple without C. ","Male","16","","","","2"
"Married, but separated","1995","1-pers.-HH","Male","56","0.0791017964653837","0.0562529287951712","0.101950664135596","2"
"Married, but separated","1995","(Married) couple without C. ","Female","10","","","","2"
"Married, but separated","1995","Single parent ","Male","5","","","","2"
"Married, but separated","1995","Single parent ","Female","47","0.105220583113708","0.0757349966369251","0.134706169590491","2"
"Married, but separated","1995","Couple + C. LE 16 ","Male","14","","","","2"
"Married, but separated","1995","Couple + C. LE 16 ","Female","22","","","","2"
"Married, but separated","1995","Couple + C. GT 16 ","Female","4","","","","2"
"Married, but separated","1995","Couple + C. GT 16 ","Male","9","","","","2"
"Married, but separated","1995","Couple + C. LE and GT 16","Male","4","","","","2"
"Married, but separated","1995","Couple + C. LE and GT 16","Female","3","","","","2"
"Single","1995","1-pers.-HH","Male","301","0.536265747219694","0.494048460989771","0.578483033449617","3"
"Single","1995","1-pers.-HH","Female","264","0.262602299442075","0.233643107934738","0.291561490949413","3"
"Single","1995","(Married) couple without C. ","Male","230","0.0948683895949375","0.0811509276729986","0.108585851516876","3"
"Single","1995","(Married) couple without C. ","Female","236","0.103851235271565","0.0896351485815069","0.118067321961622","3"
"Single","1995","Single parent ","Male","140","0.743950504640349","0.681891433078428","0.80600957620227","3"
"Single","1995","Single parent ","Female","139","0.304255660886904","0.260043107211181","0.348468214562626","3"
"Single","1995","Couple + C. LE 16 ","Male","48","0.0276113113194497","0.0194723825014658","0.0357502401374337","3"
"Single","1995","Couple + C. GT 16 ","Male","591","0.416054259729723","0.389944215906906","0.442164303552541","3"
"Single","1995","Couple + C. LE 16 ","Female","50","0.0311973380496711","0.0226761472396788","0.0397185288596635","3"
"Single","1995","Couple + C. GT 16 ","Female","360","0.279805145390485","0.253689364535399","0.305920926245572","3"
"Single","1995","Couple + C. LE and GT 16","Male","259","0.409765038884437","0.371663894507131","0.447866183261742","3"
"Single","1995","Couple + C. LE and GT 16","Female","225","0.349668058052159","0.311732256128279","0.387603859976039","3"
"Widowed","1995","1-pers.-HH","Male","70","0.164620458773756","0.133226251772398","0.196014665775114","5"
"Widowed","1995","1-pers.-HH","Female","458","0.573051767121153","0.540500281112804","0.605603253129502","5"
"Widowed","1995","(Married) couple without C. ","Female","33","0.0214568646653789","0.0147044781660831","0.0282092511646747","5"
"Widowed","1995","(Married) couple without C. ","Male","31","0.0183268659974755","0.0120479497821309","0.0246057822128201","5"
"Widowed","1995","Single parent ","Male","22","","","","5"
"Widowed","1995","Single parent ","Female","94","0.243392917388434","0.202155581986636","0.284630252790232","5"
"Widowed","1995","Couple + C. LE 16 ","Male","3","","","","5"
"Widowed","1995","Couple + C. LE 16 ","Female","4","","","","5"
"Widowed","1995","Couple + C. GT 16 ","Male","2","","","","5"
"Widowed","1995","Couple + C. GT 16 ","Female","4","","","","5"
"Widowed","1995","Couple + C. LE and GT 16","Male","3","","","","5"
"Widowed","1995","Couple + C. LE and GT 16","Female","1","","","","5"
"Divorced","1996","1-pers.-HH","Male","108","0.202227923648485","0.168629268386323","0.235826578910647","4"
"Divorced","1996","1-pers.-HH","Female","141","0.146443216005697","0.123447019830727","0.169439412180667","4"
"Divorced","1996","(Married) couple without C. ","Male","61","0.0372160050369307","0.0284025632729145","0.046029446800947","4"
"Divorced","1996","(Married) couple without C. ","Female","56","0.0310348044212578","0.0230170518858205","0.0390525569566952","4"
"Divorced","1996","Single parent ","Male","23","","","","4"
"Divorced","1996","Single parent ","Female","128","0.339572210733671","0.294549424627848","0.384594996839495","4"
"Divorced","1996","Couple + C. LE 16 ","Male","23","","","","4"
"Divorced","1996","Couple + C. LE 16 ","Female","30","0.0218252855892343","0.0144967575092348","0.0291538136692339","4"
"Divorced","1996","Couple + C. GT 16 ","Male","14","","","","4"
"Divorced","1996","Couple + C. GT 16 ","Female","19","","","","4"
"Divorced","1996","Couple + C. LE and GT 16","Male","11","","","","4"
"Divorced","1996","Couple + C. LE and GT 16","Female","10","","","","4"
"Married","1996","1-pers.-HH","Male","","","","","1"
"Married","1996","1-pers.-HH","Female","","","","","1"
"Married","1996","(Married) couple without C. ","Male","1409","0.833066675140437","0.81570356041148","0.850429789869393","1"
"Married","1996","(Married) couple without C. ","Female","1426","0.828896455894254","0.811484253907231","0.846308657881278","1"
"Married","1996","Single parent ","Female","3","","","","1"
"Married","1996","Single parent ","Male","3","","","","1"
"Married","1996","Couple + C. LE 16 ","Male","1397","0.951651437888873","0.940723254643215","0.962579621134531","1"
"Married","1996","Couple + C. LE 16 ","Female","1427","0.937726670490299","0.925606248246208","0.94984709273439","1"
"Married","1996","Couple + C. GT 16 ","Male","708","0.571342247792116","0.544305009528377","0.598379486055854","1"
"Married","1996","Couple + C. GT 16 ","Female","712","0.689778609862198","0.662279157184197","0.717278062540198","1"
"Married","1996","Couple + C. LE and GT 16","Male","377","0.585023369787012","0.547145125544067","0.622901614029958","1"
"Married","1996","Couple + C. LE and GT 16","Female","382","0.638495107253669","0.600116808258786","0.676873406248552","1"
"Married, but separated","1996","1-pers.-HH","Male","66","0.10942927439322","0.0833159065695915","0.135542642216849","2"
"Married, but separated","1996","1-pers.-HH","Female","25","","","","2"
"Married, but separated","1996","(Married) couple without C. ","Male","23","","","","2"
"Married, but separated","1996","(Married) couple without C. ","Female","15","","","","2"
"Married, but separated","1996","Single parent ","Female","65","0.142325829731924","0.109109116763478","0.175542542700369","2"
"Married, but separated","1996","Single parent ","Male","13","","","","2"
"Married, but separated","1996","Couple + C. LE 16 ","Male","13","","","","2"
"Married, but separated","1996","Couple + C. LE 16 ","Female","18","","","","2"
"Married, but separated","1996","Couple + C. GT 16 ","Male","12","","","","2"
"Married, but separated","1996","Couple + C. LE and GT 16","Male","2","","","","2"
"Married, but separated","1996","Couple + C. LE and GT 16","Female","2","","","","2"
"Married, but separated","1996","Couple + C. GT 16 ","Female","3","","","","2"
"Single","1996","1-pers.-HH","Male","311","0.541651766658498","0.4999725275762","0.583331005740797","3"
"Single","1996","1-pers.-HH","Female","284","0.281632360771934","0.252376032211558","0.31088868933231","3"
"Single","1996","(Married) couple without C. ","Male","248","0.0986626499443688","0.0847779562252989","0.112547343663439","3"
"Single","1996","Single parent ","Male","162","0.711237410725862","0.652153173762315","0.770321647689409","3"
"Single","1996","(Married) couple without C. ","Female","261","0.105282219563495","0.0910918207067025","0.119472618420288","3"
"Single","1996","Single parent ","Female","138","0.295728798188962","0.252340721387361","0.339116874990564","3"
"Single","1996","Couple + C. LE 16 ","Male","46","0.0271983017202237","0.0189112454647399","0.0354853579757075","3"
"Single","1996","Couple + C. LE 16 ","Female","48","0.0313233929830989","0.0225865933063426","0.0400601926598553","3"
"Single","1996","Couple + C. GT 16 ","Female","349","0.289165925906111","0.262213926032939","0.316117925779283","3"
"Single","1996","Couple + C. GT 16 ","Male","551","0.408149867562475","0.381297998418502","0.435001736706448","3"
"Single","1996","Couple + C. LE and GT 16","Male","258","0.393938407442088","0.356375088612455","0.431501726271721","3"
"Single","1996","Couple + C. LE and GT 16","Female","207","0.342323845770192","0.304420768619785","0.380226922920599","3"
"Widowed","1996","1-pers.-HH","Male","64","0.146691035299797","0.117096136462689","0.176285934136904","5"
"Widowed","1996","1-pers.-HH","Female","458","0.550590316568873","0.51823537169294","0.582945261444805","5"
"Widowed","1996","(Married) couple without C. ","Male","31","0.0174630353587403","0.0113641489036797","0.023561921813801","5"
"Widowed","1996","(Married) couple without C. ","Female","39","0.0282922963950114","0.0206261700078461","0.0359584227821767","5"
"Widowed","1996","Single parent ","Male","25","","","","5"
"Widowed","1996","Single parent ","Female","91","0.218868721074216","0.179558318590028","0.258179123558404","5"
"Widowed","1996","Couple + C. LE 16 ","Male","1","","","","5"
"Widowed","1996","Couple + C. LE 16 ","Female","4","","","","5"
"Widowed","1996","Couple + C. GT 16 ","Male","2","","","","5"
"Widowed","1996","Couple + C. GT 16 ","Female","4","","","","5"
"Widowed","1996","Couple + C. LE and GT 16","Male","2","","","","5"
"Widowed","1996","Couple + C. LE and GT 16","Female","1","","","","5"
"Divorced","1997","(Married) couple without C. ","Male","73","0.0439121830695425","0.0344491002525785","0.0533752658865066","4"
"Divorced","1997","1-pers.-HH","Male","100","0.189424811252244","0.156190051235565","0.222659571268924","4"
"Divorced","1997","1-pers.-HH","Female","134","0.138992876519992","0.116278078325588","0.161707674714396","4"
"Divorced","1997","(Married) couple without C. ","Female","61","0.0366103829759458","0.0279608634672546","0.0452599024846371","4"
"Divorced","1997","Single parent ","Male","31","0.161317534801837","0.113041095637183","0.20959397396649","4"
"Divorced","1997","Single parent ","Female","131","0.365653951837036","0.319149156432378","0.412158747241694","4"
"Divorced","1997","Couple + C. LE 16 ","Female","38","0.0240875610714232","0.0161932226634352","0.0319818994794112","4"
"Divorced","1997","Couple + C. LE 16 ","Male","23","","","","4"
"Divorced","1997","Couple + C. GT 16 ","Female","17","","","","4"
"Divorced","1997","Couple + C. GT 16 ","Male","17","","","","4"
"Divorced","1997","Couple + C. LE and GT 16","Male","9","","","","4"
"Divorced","1997","Couple + C. LE and GT 16","Female","8","","","","4"
"Married","1997","1-pers.-HH","Male","","","","","1"
"Married","1997","1-pers.-HH","Female","1","","","","1"
"Married","1997","(Married) couple without C. ","Male","1422","0.835285656189935","0.818154981945705","0.852416330434165","1"
"Married","1997","(Married) couple without C. ","Female","1425","0.816108510674279","0.798266506593588","0.83395051475497","1"
"Married","1997","Single parent ","Male","2","","","","1"
"Married","1997","Single parent ","Female","2","","","","1"
"Married","1997","Couple + C. LE 16 ","Male","1304","0.948906768343778","0.937352180842515","0.960461355845042","1"
"Married","1997","Couple + C. LE 16 ","Female","1330","0.926335821232895","0.912885696766227","0.939785945699564","1"
"Married","1997","Couple + C. GT 16 ","Male","697","0.562146938895263","0.53516751723992","0.589126360550607","1"
"Married","1997","Couple + C. GT 16 ","Female","705","0.67813912650966","0.650224266811044","0.706053986208276","1"
"Married","1997","Couple + C. LE and GT 16","Female","371","0.596148905868848","0.556623599476568","0.635674212261129","1"
"Married","1997","Couple + C. LE and GT 16","Male","368","0.608758131422774","0.570374386831366","0.647141876014181","1"
"Married, but separated","1997","1-pers.-HH","Male","61","0.0837896940105832","0.0602895593412306","0.107289828679936","2"
"Married, but separated","1997","1-pers.-HH","Female","31","0.0279564407780645","0.0171323097187554","0.0387805718373736","2"
"Married, but separated","1997","(Married) couple without C. ","Male","25","","","","2"
"Married, but separated","1997","(Married) couple without C. ","Female","13","","","","2"
"Married, but separated","1997","Single parent ","Male","16","","","","2"
"Married, but separated","1997","Single parent ","Female","71","0.176103264015728","0.139322599027909","0.212883929003547","2"
"Married, but separated","1997","Couple + C. LE 16 ","Male","11","","","","2"
"Married, but separated","1997","Couple + C. LE 16 ","Female","24","","","","2"
"Married, but separated","1997","Couple + C. GT 16 ","Male","5","","","","2"
"Married, but separated","1997","Couple + C. GT 16 ","Female","4","","","","2"
"Married, but separated","1997","Couple + C. LE and GT 16","Female","6","","","","2"
"Married, but separated","1997","Couple + C. LE and GT 16","Male","6","","","","2"
"Single","1997","1-pers.-HH","Male","311","0.571482925570119","0.52951058793301","0.613455263207229","3"
"Single","1997","1-pers.-HH","Female","283","0.283882489367745","0.254277106077743","0.313487872657747","3"
"Single","1997","(Married) couple without C. ","Male","252","0.0908785246534462","0.0776035767008107","0.104153472606082","3"
"Single","1997","(Married) couple without C. ","Female","268","0.108819156329126","0.0944766693457255","0.123161643312527","3"
"Single","1997","Single parent ","Female","120","0.26401094303558","0.221446581267444","0.306575304803716","3"
"Single","1997","Single parent ","Male","150","0.635464391184042","0.572294337186212","0.698634445181873","3"
"Single","1997","Couple + C. LE 16 ","Male","56","0.0307977753941197","0.0217315218121357","0.0398640289761036","3"
"Single","1997","Couple + C. LE 16 ","Female","53","0.0337614745624101","0.0244618208689686","0.0430611282558515","3"
