"pgfamstd","year","e11102","e11103","n","percent","lower_confidence","upper_confidence","value"
"Single","2008","Employed","Part Time","1200","0.311059485708549","0.297404371893364","0.324714599523734","3"
"Widowed","2008","Not Employed","Part Time","","","","","5"
"Widowed","2008","Not Employed","Full Time","","","","","5"
"Widowed","2008","Not Employed","Not Working","1135","0.187971755303554","0.17925272290232","0.196690787704788","5"
"Widowed","2008","Employed","Full Time","85","0.0123805672956447","0.00987567956487791","0.0148854550264116","5"
"Widowed","2008","Employed","Part Time","105","0.0282408711700536","0.0233543352397357","0.0331274071003716","5"
"Widowed","2008","Employed","Not Working","","","","","5"
"Divorced","2009","Not Employed","Full Time","","","","","4"
"Divorced","2009","Not Employed","Part Time","","","","","4"
"Divorced","2009","Not Employed","Not Working","403","0.0730757169928071","0.0670116659063271","0.0791397680792872","4"
"Divorced","2009","Employed","Full Time","664","0.103551532634878","0.096414642976542","0.110688422293214","4"
"Divorced","2009","Employed","Not Working","","","","","4"
"Divorced","2009","Employed","Part Time","347","0.091954035250283","0.0832429697429558","0.10066510075761","4"
"Married","2009","Not Employed","Full Time","","","","","1"
"Married","2009","Not Employed","Part Time","","","","","1"
"Married","2009","Not Employed","Not Working","4102","0.513912264185607","0.502266821513829","0.525557706857384","1"
"Married","2009","Employed","Full Time","4016","0.497653848870799","0.485941789226325","0.509365908515272","1"
"Married","2009","Employed","Part Time","2519","0.540770542337258","0.525747657108215","0.5557934275663","1"
"Married","2009","Employed","Not Working","","","","","1"
"Married, but separated","2009","Not Employed","Full Time","","","","","2"
"Married, but separated","2009","Not Employed","Part Time","","","","","2"
"Married, but separated","2009","Not Employed","Not Working","111","0.0164642153647775","0.0134992489319297","0.0194291817976254","2"
"Married, but separated","2009","Employed","Part Time","113","0.0282146109506619","0.023222845363277","0.0332063765380469","2"
"Married, but separated","2009","Employed","Full Time","185","0.0301152508863615","0.0261119211713411","0.0341185806013818","2"
"Married, but separated","2009","Employed","Not Working","","","","","2"
"Single","2009","Not Employed","Full Time","","","","","3"
"Single","2009","Not Employed","Part Time","","","","","3"
"Single","2009","Not Employed","Not Working","1373","0.204679787847271","0.19527903428762","0.214080541406923","3"
"Single","2009","Employed","Full Time","2056","0.357958466998168","0.34672882442291","0.369188109573427","3"
"Single","2009","Employed","Part Time","1146","0.309202012367873","0.295269525099695","0.323134499636051","3"
"Single","2009","Employed","Not Working","","","","","3"
"Widowed","2009","Not Employed","Full Time","","","","","5"
"Widowed","2009","Not Employed","Part Time","","","","","5"
"Widowed","2009","Not Employed","Not Working","1087","0.191868015609537","0.182693215339484","0.201042815879591","5"
"Widowed","2009","Employed","Full Time","80","0.010720900609794","0.00830853513681241","0.0131332660827755","5"
"Widowed","2009","Employed","Part Time","102","0.0298587990939247","0.0247279929049239","0.0349896052829254","5"
"Widowed","2009","Employed","Not Working","","","","","5"
"Divorced","2010","Not Employed","Full Time","","","","","4"
"Divorced","2010","Not Employed","Not Working","578","0.0739038964288829","0.0684288824528434","0.0793789104049223","4"
"Divorced","2010","Not Employed","Part Time","","","","","4"
"Divorced","2010","Employed","Part Time","644","0.0976425791255827","0.0903377568585566","0.104947401392609","4"
"Divorced","2010","Employed","Full Time","814","0.107321702897375","0.101007551641521","0.113635854153229","4"
"Divorced","2010","Employed","Not Working","","","","","4"
"Married","2010","Not Employed","Full Time","","","","","1"
"Married","2010","Not Employed","Part Time","","","","","1"
"Married","2010","Not Employed","Not Working","5064","0.514855625079223","0.504396345627849","0.525314904530598","1"
"Married","2010","Employed","Full Time","5738","0.494401494775964","0.484202285719347","0.50460070383258","1"
"Married","2010","Employed","Part Time","3798","0.54004519268742","0.527780028430217","0.552310356944623","1"
"Married","2010","Employed","Not Working","","","","","1"
"Married, but separated","2010","Not Employed","Full Time","","","","","2"
"Married, but separated","2010","Not Employed","Part Time","","","","","2"
"Married, but separated","2010","Not Employed","Not Working","157","0.0176054659856324","0.0148532008641098","0.0203577311071549","2"
"Married, but separated","2010","Employed","Full Time","223","0.032872882668973","0.0292355385474555","0.0365102267904905","2"
"Married, but separated","2010","Employed","Part Time","213","0.0257054122119064","0.0218108542956611","0.0295999701281517","2"
"Married, but separated","2010","Employed","Not Working","","","","","2"
"Single","2010","Not Employed","Full Time","","","","","3"
"Single","2010","Not Employed","Part Time","","","","","3"
"Single","2010","Not Employed","Not Working","1937","0.203109322724139","0.194689792940703","0.211528852507575","3"
"Single","2010","Employed","Full Time","2368","0.354716748721822","0.34495697475802","0.364476522685625","3"
"Single","2010","Employed","Part Time","1562","0.307711664538776","0.296353289036392","0.319070040041161","3"
"Single","2010","Employed","Not Working","","","","","3"
"Widowed","2010","Not Employed","Full Time","","","","","5"
"Widowed","2010","Not Employed","Part Time","","","","","5"
"Widowed","2010","Not Employed","Not Working","1035","0.190525689782122","0.182307014119605","0.198744365444639","5"
"Widowed","2010","Employed","Full Time","88","0.0106871709358662","0.00858957460890704","0.0127847672628253","5"
"Widowed","2010","Employed","Part Time","126","0.0288951514363149","0.0247727879377401","0.0330175149348896","5"
"Widowed","2010","Employed","Not Working","","","","","5"
"Divorced","2011","Not Employed","Full Time","","","","","4"
"Divorced","2011","Not Employed","Part Time","","","","","4"
"Divorced","2011","Not Employed","Not Working","715","0.0743949897088582","0.0693975933345709","0.0793923860831455","4"
"Divorced","2011","Employed","Full Time","998","0.104100343586002","0.0982817238070789","0.109918963364925","4"
"Divorced","2011","Employed","Part Time","792","0.0973237203630963","0.0906582472757859","0.103989193450407","4"
"Divorced","2011","Employed","Not Working","","","","","4"
"Married","2011","Not Employed","Full Time","","","","","1"
"Married","2011","Not Employed","Part Time","","","","","1"
"Married","2011","Not Employed","Not Working","6030","0.514697842791185","0.505179937261332","0.524215748321039","1"
"Married","2011","Employed","Full Time","6536","0.497972931292736","0.488446491047353","0.507499371538118","1"
"Married","2011","Employed","Part Time","4549","0.539302515481186","0.528093182859582","0.550511848102791","1"
"Married","2011","Employed","Not Working","","","","","1"
"Married, but separated","2011","Not Employed","Full Time","","","","","2"
"Married, but separated","2011","Not Employed","Part Time","","","","","2"
"Married, but separated","2011","Not Employed","Not Working","209","0.0195602512295947","0.0169229679932205","0.0221975344659689","2"
"Married, but separated","2011","Employed","Full Time","258","0.0259232212911704","0.0228955739239103","0.0289508686584305","2"
"Married, but separated","2011","Employed","Part Time","254","0.0264342056716634","0.0228265805809465","0.0300418307623803","2"
"Married, but separated","2011","Employed","Not Working","","","","","2"
"Single","2011","Not Employed","Full Time","","","","","3"
"Single","2011","Not Employed","Part Time","","","","","3"
"Single","2011","Not Employed","Not Working","2356","0.204129364128477","0.19645339733921","0.211805330917745","3"
"Single","2011","Employed","Full Time","2681","0.360606350443534","0.35145753099315","0.369755169893918","3"
"Single","2011","Employed","Not Working","","","","","3"
"Single","2011","Employed","Part Time","1819","0.306132132110548","0.295767629642992","0.316496634578104","3"
"Widowed","2011","Not Employed","Part Time","","","","","5"
"Widowed","2011","Not Employed","Full Time","","","","","5"
"Widowed","2011","Not Employed","Not Working","1282","0.187217552141884","0.179788737121013","0.194646367162756","5"
"Widowed","2011","Employed","Full Time","109","0.011397153386558","0.00937472413853245","0.0134195826345835","5"
"Widowed","2011","Employed","Part Time","182","0.0308074263735057","0.0269215555316777","0.0346932972153338","5"
"Widowed","2011","Employed","Not Working","","","","","5"
"Divorced","2012","Not Employed","Part Time","","","","","4"
"Divorced","2012","Not Employed","Full Time","","","","","4"
"Divorced","2012","Not Employed","Not Working","721","0.0773762588850481","0.0722205599071421","0.0825319578629541","4"
"Divorced","2012","Employed","Full Time","1012","0.106121920549602","0.100205710812042","0.112038130287162","4"
"Divorced","2012","Employed","Part Time","852","0.0937552446470716","0.0871384934298085","0.100371995864335","4"
"Divorced","2012","Employed","Not Working","","","","","4"
"Married","2012","Not Employed","Full Time","","","","","1"
"Married","2012","Not Employed","Part Time","","","","","1"
"Married","2012","Not Employed","Not Working","5856","0.526552801337166","0.516918324983341","0.53618727769099","1"
"Married","2012","Employed","Full Time","6362","0.507594147702048","0.49799081944762","0.517197475956477","1"
"Married","2012","Employed","Part Time","4344","0.536174089656154","0.524853874494873","0.547494304817435","1"
"Married","2012","Employed","Not Working","","","","","1"
"Married, but separated","2012","Not Employed","Full Time","","","","","2"
"Married, but separated","2012","Not Employed","Part Time","","","","","2"
"Married, but separated","2012","Employed","Full Time","260","0.0243272452465341","0.0213678673668003","0.0272866231262679","2"
"Married, but separated","2012","Not Employed","Not Working","200","0.0196614374997171","0.016982472421015","0.0223404025784193","2"
"Married, but separated","2012","Employed","Part Time","253","0.027386495512744","0.0236817136174721","0.031091277408016","2"
"Married, but separated","2012","Employed","Not Working","","","","","2"
"Single","2012","Not Employed","Full Time","","","","","3"
"Single","2012","Not Employed","Part Time","","","","","3"
"Single","2012","Employed","Full Time","2662","0.351021655683612","0.341853458916503","0.360189852450721","3"
"Single","2012","Not Employed","Not Working","2297","0.201247656831905","0.193511186497174","0.208984127166635","3"
"Single","2012","Employed","Not Working","","","","","3"
"Single","2012","Employed","Part Time","1826","0.312027751429441","0.30151040116078","0.322545101698102","3"
"Widowed","2012","Not Employed","Full Time","","","","","5"
"Widowed","2012","Not Employed","Part Time","","","","","5"
"Widowed","2012","Not Employed","Not Working","1243","0.175161845446164","0.167827261175469","0.182496429716859","5"
"Widowed","2012","Employed","Full Time","115","0.0109350308182038","0.00893735835302439","0.0129327032833832","5"
"Widowed","2012","Employed","Part Time","180","0.0306564187545888","0.0267432926256819","0.0345695448834957","5"
"Widowed","2012","Employed","Not Working","","","","","5"
"Divorced","2013","Not Employed","Full Time","","","","","4"
"Divorced","2013","Not Employed","Part Time","","","","","4"
"Divorced","2013","Not Employed","Not Working","965","0.0783527918979581","0.0739514391567873","0.0827541446391288","4"
"Divorced","2013","Employed","Full Time","999","0.108081300307012","0.101904785436737","0.114257815177287","4"
"Divorced","2013","Employed","Part Time","811","0.0990979558680586","0.0921785030917537","0.106017408644363","4"
"Divorced","2013","Employed","Not Working","","","","","4"
"Married","2013","Not Employed","Full Time","","","","","1"
"Married","2013","Not Employed","Part Time","","","","","1"
"Married","2013","Not Employed","Not Working","8228","0.519700511979853","0.511517574817101","0.527883449142606","1"
"Married","2013","Employed","Full Time","5788","0.494300066095942","0.484354091195667","0.504246040996217","1"
"Married","2013","Employed","Part Time","4177","0.540386873692144","0.528845720046673","0.551928027337615","1"
"Married","2013","Employed","Not Working","","","","","1"
"Married, but separated","2013","Not Employed","Full Time","","","","","2"
"Married, but separated","2013","Not Employed","Part Time","","","","","2"
"Married, but separated","2013","Not Employed","Not Working","277","0.0208289395315055","0.0184898898501924","0.0231679892128186","2"
"Married, but separated","2013","Employed","Full Time","284","0.0247792151207189","0.0216867783855287","0.027871651855909","2"
"Married, but separated","2013","Employed","Part Time","231","0.027207112964746","0.0234396235692327","0.0309746023602593","2"
"Married, but separated","2013","Employed","Not Working","","","","","2"
"Single","2013","Not Employed","Full Time","","","","","3"
"Single","2013","Not Employed","Part Time","","","","","3"
"Single","2013","Not Employed","Not Working","3606","0.225786896113078","0.218939015068407","0.232634777157749","3"
"Single","2013","Employed","Full Time","2527","0.360768945442906","0.351215740771357","0.370322150114454","3"
"Single","2013","Employed","Part Time","1763","0.298736931787872","0.288137427440727","0.309336436135016","3"
"Single","2013","Employed","Not Working","","","","","3"
"Widowed","2013","Not Employed","Full Time","","","","","5"
"Widowed","2013","Not Employed","Part Time","","","","","5"
"Widowed","2013","Not Employed","Not Working","1244","0.155330860477605","0.149398209902951","0.161263511052258","5"
"Widowed","2013","Employed","Full Time","109","0.0120704730334214","0.00989811850235158","0.0142428275644913","5"
"Widowed","2013","Employed","Part Time","181","0.0345711256871799","0.0303403741802946","0.0388018771940652","5"
"Widowed","2013","Employed","Not Working","","","","","5"
"Divorced","2014","Not Employed","Full Time","","","","","4"
"Divorced","2014","Not Employed","Not Working","695","0.0863102593094205","0.0807857775937172","0.0918347410251238","4"
"Divorced","2014","Not Employed","Part Time","","","","","4"
"Divorced","2014","Employed","Full Time","1012","0.103869130507191","0.0979533049212161","0.109784956093166","4"
"Divorced","2014","Employed","Part Time","758","0.0956831254071263","0.0890501429224483","0.102316107891804","4"
"Divorced","2014","Employed","Not Working","","","","","4"
"Married","2014","Not Employed","Full Time","","","","","1"
"Married","2014","Not Employed","Part Time","","","","","1"
"Married","2014","Not Employed","Not Working","5438","0.50895946786765","0.499124765406936","0.518794170328364","1"
"Married","2014","Employed","Full Time","6152","0.506543286226485","0.496848924798154","0.516237647654816","1"
"Married","2014","Employed","Part Time","4467","0.51398507765401","0.502714896059349","0.52525525924867","1"
"Married","2014","Employed","Not Working","","","","","1"
"Married, but separated","2014","Not Employed","Full Time","","","","","2"
"Married, but separated","2014","Not Employed","Part Time","","","","","2"
"Married, but separated","2014","Not Employed","Not Working","190","0.0199563874593094","0.0172051718902027","0.022707603028416","2"
"Married, but separated","2014","Employed","Full Time","269","0.0270995398274621","0.0239510553473721","0.0302480243075521","2"
"Married, but separated","2014","Employed","Part Time","200","0.027679079804233","0.023979848431614","0.0313783111768519","2"
"Married, but separated","2014","Employed","Not Working","","","","","2"
"Single","2014","Not Employed","Full Time","","","","","3"
"Single","2014","Not Employed","Part Time","","","","","3"
"Single","2014","Not Employed","Not Working","2448","0.207903062518193","0.199919797143611","0.215886327892775","3"
"Single","2014","Employed","Full Time","2672","0.351774126515208","0.342514754742432","0.361033498287985","3"
"Single","2014","Employed","Not Working","","","","","3"
"Single","2014","Employed","Part Time","1937","0.326503110786526","0.315929037515349","0.337077184057704","3"
"Widowed","2014","Not Employed","Full Time","","","","","5"
"Widowed","2014","Not Employed","Part Time","","","","","5"
"Widowed","2014","Not Employed","Not Working","1155","0.176870822845427","0.169364572377146","0.184377073313708","5"
"Widowed","2014","Employed","Full Time","112","0.0107139169236535","0.00871763680579613","0.0127101970415108","5"
"Widowed","2014","Employed","Part Time","193","0.0361496063481047","0.0319405236619149","0.0403586890342945","5"
"Widowed","2014","Employed","Not Working","","","","","5"
"Divorced","2015","Not Employed","Part Time","","","","","4"
"Divorced","2015","Not Employed","Full Time","","","","","4"
"Divorced","2015","Not Employed","Not Working","676","0.0858588313892726","0.0805736973682529","0.0911439654102923","4"
"Divorced","2015","Employed","Full Time","975","0.110438454226468","0.104126998197354","0.116749910255582","4"
"Divorced","2015","Employed","Part Time","702","0.101794131288891","0.0947705694810551","0.108817693096726","4"
"Divorced","2015","Employed","Not Working","","","","","4"
"Married","2015","Not Employed","Full Time","","","","","1"
"Married","2015","Not Employed","Not Working","5869","0.495808014205795","0.48637584410086","0.505240184310729","1"
"Married","2015","Employed","Full Time","5665","0.495318227870076","0.485250479190962","0.50538597654919","1"
"Married","2015","Not Employed","Part Time","","","","","1"
"Married","2015","Employed","Part Time","4198","0.513954612099238","0.502345235723033","0.525563988475443","1"
"Married","2015","Employed","Not Working","","","","","1"
"Married, but separated","2015","Not Employed","Full Time","","","","","2"
"Married, but separated","2015","Not Employed","Part Time","","","","","2"
"Married, but separated","2015","Not Employed","Not Working","248","0.0216020724416196","0.0188594731766816","0.0243446717065576","2"
"Married, but separated","2015","Employed","Full Time","239","0.0253466819355978","0.0221817305671754","0.0285116333040201","2"
"Married, but separated","2015","Employed","Not Working","","","","","2"
"Married, but separated","2015","Employed","Part Time","196","0.0290634841025737","0.0251615731895509","0.0329653950155965","2"
"Single","2015","Not Employed","Part Time","","","","","3"
"Single","2015","Not Employed","Full Time","","","","","3"
"Single","2015","Not Employed","Not Working","2878","0.22224012860637","0.214396971942179","0.230083285270561","3"
"Single","2015","Employed","Full Time","2494","0.357917539329473","0.34826440622278","0.367570672436166","3"
"Single","2015","Employed","Not Working","","","","","3"
"Single","2015","Employed","Part Time","1849","0.319576336975202","0.308744924223711","0.330407749726693","3"
"Widowed","2015","Not Employed","Full Time","","","","","5"
"Widowed","2015","Not Employed","Part Time","","","","","5"
"Widowed","2015","Not Employed","Not Working","1123","0.174490953356943","0.1673310978088","0.181650808905086","5"
"Widowed","2015","Employed","Full Time","101","0.010979096638385","0.00888079731758556","0.0130773959591844","5"
"Widowed","2015","Employed","Part Time","175","0.0356114355340955","0.0313068745932335","0.0399159964749574","5"
"Widowed","2015","Employed","Not Working","","","","","5"
"Divorced","2016","Not Employed","Full Time","","","","","4"
"Divorced","2016","Not Employed","Part Time","","","","","4"
"Divorced","2016","Not Employed","Not Working","740","0.0936054391384493","0.0886174944251777","0.0985933838517209","4"
"Divorced","2016","Employed","Full Time","914","0.106953371671524","0.100617110645187","0.113289632697862","4"
"Divorced","2016","Employed","Not Working","","","","","4"
"Divorced","2016","Employed","Part Time","631","0.0918869113668357","0.0850887676245697","0.0986850551091018","4"
"Married","2016","Not Employed","Full Time","","","","","1"
"Married","2016","Not Employed","Not Working","7161","0.476541144597095","0.467988431168305","0.485093858025885","1"
"Married","2016","Not Employed","Part Time","","","","","1"
"Married","2016","Employed","Full Time","5447","0.501678527237308","0.491427525444565","0.511929529030051","1"
"Married","2016","Employed","Part Time","4112","0.516772115885672","0.505011797537542","0.528532434233801","1"
"Married","2016","Employed","Not Working","","","","","1"
"Married, but separated","2016","Not Employed","Full Time","","","","","2"
"Married, but separated","2016","Not Employed","Part Time","","","","","2"
"Married, but separated","2016","Not Employed","Not Working","619","0.0232491396473409","0.0206686163311596","0.0258296629635223","2"
"Married, but separated","2016","Employed","Full Time","247","0.0270853565215904","0.0237572026216381","0.0304135104215428","2"
"Married, but separated","2016","Employed","Not Working","","","","","2"
"Married, but separated","2016","Employed","Part Time","198","0.0271418134325821","0.0233176385195124","0.0309659883456518","2"
"Single","2016","Not Employed","Full Time","","","","","3"
"Single","2016","Not Employed","Part Time","","","","","3"
"Single","2016","Not Employed","Not Working","3427","0.232107497177095","0.224878014170597","0.239336980183593","3"
"Single","2016","Employed","Full Time","2438","0.353509811780211","0.34370858455997","0.363311039000452","3"
"Single","2016","Employed","Part Time","1820","0.326865522256707","0.315826540302366","0.337904504211048","3"
"Single","2016","Employed","Not Working","","","","","3"
"Widowed","2016","Not Employed","Full Time","","","","","5"
"Widowed","2016","Not Employed","Part Time","","","","","5"
"Widowed","2016","Not Employed","Not Working","1153","0.17449677944002","0.167997495106117","0.180996063773923","5"
"Widowed","2016","Employed","Full Time","93","0.0107729327893664","0.00865645496219341","0.0128894106165394","5"
"Widowed","2016","Employed","Part Time","175","0.0373336370582036","0.0328721298608531","0.0417951442555541","5"
"Widowed","2016","Employed","Not Working","","","","","5"
"Divorced","2017","Not Employed","Full Time","","","","","4"
"Divorced","2017","Not Employed","Part Time","","","","","4"
"Divorced","2017","Employed","Full Time","1011","0.102197464686904","0.0963859206833022","0.108009008690506","4"
"Divorced","2017","Not Employed","Not Working","825","0.0996128783215133","0.0947374658592919","0.104488290783735","4"
"Divorced","2017","Employed","Not Working","","","","","4"
"Divorced","2017","Employed","Part Time","724","0.098126824767302","0.0915338174776804","0.104719832056924","4"
"Married","2017","Not Employed","Full Time","","","","","1"
"Married","2017","Not Employed","Part Time","","","","","1"
"Married","2017","Not Employed","Not Working","7864","0.471190108135292","0.463063920450972","0.479316295819612","1"
"Married","2017","Employed","Full Time","6088","0.496892904916891","0.487300164894753","0.506485644939029","1"
"Married","2017","Employed","Part Time","4559","0.523730763771255","0.512662047490415","0.534799480052096","1"
"Married","2017","Employed","Not Working","","","","","1"
"Married, but separated","2017","Not Employed","Full Time","","","","","2"
"Married, but separated","2017","Not Employed","Part Time","","","","","2"
"Married, but separated","2017","Not Employed","Not Working","626","0.0235042419603021","0.0210379341042544","0.0259705498163498","2"
"Married, but separated","2017","Employed","Full Time","295","0.0294316025232071","0.0261889449915057","0.0326742600549084","2"
"Married, but separated","2017","Employed","Part Time","227","0.025871642457595","0.0223533086496927","0.0293899762654972","2"
"Married, but separated","2017","Employed","Not Working","","","","","2"
"Single","2017","Not Employed","Full Time","","","","","3"
"Single","2017","Not Employed","Part Time","","","","","3"
"Single","2017","Not Employed","Not Working","3999","0.229812935957039","0.222963980736955","0.236661891177123","3"
"Single","2017","Employed","Full Time","2936","0.362062905991714","0.352842246165445","0.371283565817984","3"
"Single","2017","Employed","Part Time","2110","0.317085516744602","0.306772438504657","0.327398594984547","3"
"Single","2017","Employed","Not Working","","","","","3"
"Widowed","2017","Not Employed","Full Time","","","","","5"
"Widowed","2017","Not Employed","Part Time","","","","","5"
"Widowed","2017","Not Employed","Not Working","1181","0.175879835625853","0.169681968276663","0.182077702975044","5"
"Widowed","2017","Employed","Full Time","106","0.00941512188128335","0.00756227352743446","0.0112679702351322","5"
"Widowed","2017","Employed","Part Time","201","0.0351852522592455","0.0311018774125094","0.0392686271059817","5"
"Widowed","2017","Employed","Not Working","","","","","5"
"Divorced","2018","Not Employed","Full Time","","","","","4"
"Divorced","2018","Not Employed","Part Time","","","","","4"
"Divorced","2018","Not Employed","Not Working","850","0.10337129332838","0.0980597013278487","0.108682885328912","4"
"Divorced","2018","Employed","Part Time","733","0.0972347934260673","0.0906981799197132","0.103771406932421","4"
"Divorced","2018","Employed","Full Time","1012","0.103990382480777","0.0980287566292736","0.10995200833228","4"
"Divorced","2018","Employed","Not Working","","","","","4"
"Married","2018","Not Employed","Full Time","","","","","1"
"Married","2018","Not Employed","Part Time","","","","","1"
"Married","2018","Not Employed","Not Working","6868","0.478070906380769","0.469355847530288","0.486785965231251","1"
"Married","2018","Employed","Full Time","5702","0.498891374572001","0.489126183849907","0.508656565294095","1"
"Married","2018","Employed","Part Time","4465","0.517770771015536","0.506746494876774","0.528795047154298","1"
"Married","2018","Employed","Not Working","","","","","1"
"Married, but separated","2018","Not Employed","Full Time","","","","","2"
"Married, but separated","2018","Not Employed","Part Time","","","","","2"
"Married, but separated","2018","Not Employed","Not Working","464","0.0230391682735876","0.0204216459869401","0.025656690560235","2"
"Married, but separated","2018","Employed","Full Time","301","0.0294073707918536","0.0261077928907933","0.0327069486929139","2"
"Married, but separated","2018","Employed","Part Time","250","0.0275737239209314","0.0239610346697055","0.0311864131721573","2"
"Married, but separated","2018","Employed","Not Working","","","","","2"
"Single","2018","Not Employed","Full Time","","","","","3"
"Single","2018","Not Employed","Part Time","","","","","3"
"Single","2018","Not Employed","Not Working","3292","0.216971310682621","0.209779994117485","0.224162627247756","3"
"Single","2018","Employed","Full Time","2962","0.358210560486574","0.348846218431581","0.367574902541566","3"
"Single","2018","Employed","Part Time","2245","0.322504604120241","0.312191825706461","0.33281738253402","3"
"Single","2018","Employed","Not Working","","","","","3"
"Widowed","2018","Not Employed","Full Time","","","","","5"
"Widowed","2018","Not Employed","Part Time","","","","","5"
"Widowed","2018","Not Employed","Not Working","1146","0.178547321334642","0.171865630785727","0.185229011883558","5"
"Widowed","2018","Employed","Full Time","94","0.00950031166879556","0.00760575373043644","0.0113948696071547","5"
"Widowed","2018","Employed","Part Time","199","0.0349161075172242","0.0308661543850646","0.0389660606493837","5"
"Widowed","2018","Employed","Not Working","","","","","5"
"Divorced","2019","Not Employed","Full Time","","","","","4"
"Divorced","2019","Not Employed","Part Time","","","","","4"
"Divorced","2019","Not Employed","Not Working","868","0.109038173695858","0.103347478834997","0.114728868556718","4"
"Divorced","2019","Employed","Full Time","1098","0.102897608357933","0.0971778572589199","0.108617359456946","4"
"Divorced","2019","Employed","Not Working","","","","","4"
"Divorced","2019","Employed","Part Time","694","0.0960038779303211","0.0894374400502335","0.102570315810409","4"
"Married","2019","Not Employed","Full Time","","","","","1"
"Married","2019","Not Employed","Not Working","6473","0.487088291608112","0.477962477502791","0.496214105713433","1"
"Married","2019","Not Employed","Part Time","","","","","1"
"Married","2019","Employed","Full Time","6271","0.497199891607531","0.487787138297112","0.506612644917949","1"
"Married","2019","Employed","Part Time","4494","0.537997156199768","0.526884586888567","0.549109725510968","1"
"Married","2019","Employed","Not Working","","","","","1"
"Married, but separated","2019","Not Employed","Full Time","","","","","2"
"Married, but separated","2019","Not Employed","Part Time","","","","","2"
"Married, but separated","2019","Not Employed","Not Working","342","0.0187301280337449","0.0162549236148066","0.0212053324526833","2"
"Married, but separated","2019","Employed","Full Time","285","0.0259473862577632","0.0229544911294257","0.0289402813861007","2"
"Married, but separated","2019","Employed","Part Time","234","0.025446283075652","0.0219362012836359","0.0289563648676681","2"
"Married, but separated","2019","Employed","Not Working","","","","","2"
"Single","2019","Not Employed","Full Time","","","","","3"
"Single","2019","Not Employed","Part Time","","","","","3"
"Single","2019","Employed","Full Time","3059","0.363395839682607","0.354341053600767","0.372450625764447","3"
"Single","2019","Not Employed","Not Working","2756","0.210522768919325","0.203079464049705","0.217966073788944","3"
"Single","2019","Employed","Not Working","","","","","3"
"Single","2019","Employed","Part Time","2135","0.311252849124911","0.300932634154012","0.321573064095809","3"
"Widowed","2019","Not Employed","Full Time","","","","","5"
"Widowed","2019","Not Employed","Part Time","","","","","5"
"Widowed","2019","Not Employed","Not Working","1085","0.174620637742961","0.167689236274519","0.181552039211403","5"
"Widowed","2019","Employed","Full Time","126","0.010559274094166","0.00863500676813904","0.0124835414201929","5"
"Widowed","2019","Employed","Part Time","175","0.0292998336693486","0.0255407906333491","0.0330588767053482","5"
"Widowed","2019","Employed","Not Working","","","","","5"
