"pgfamstd","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Married","1994","Not Working","higher education","247","0.682657669318171","0.633543813173608","0.731771525462734","1"
"Married","1994","Not Working","vocational + Abi","52","0.435882439780644","0.342362178973133","0.529402700588155","1"
"Married","1994","Not Working","higher vocational","147","0.613064268113594","0.545563997521659","0.680564538705529","1"
"Married","1994","Full Time","higher education","780","0.669458373493353","0.640646401654695","0.698270345332011","1"
"Married","1994","Part Time","middle vocational","799","0.652901622418824","0.626000807090808","0.67980243774684","1"
"Married","1994","Part Time","vocational + Abi","42","0.489459542486693","0.381262685181587","0.597656399791798","1"
"Married","1994","Part Time","higher vocational","99","0.732881686390467","0.656231736892972","0.809531635887962","1"
"Married","1994","Part Time","higher education","203","0.662683477476221","0.607792932897232","0.717574022055209","1"
"Married","1994","Not Working","in school","","","","","1"
"Married","1994","Not Working","inadequately","190","0.608793806430645","0.548659015676535","0.668928597184755","1"
"Married","1994","Not Working","general elemantary","662","0.481433912133704","0.453092836891542","0.509774987375865","1"
"Married","1994","Not Working","middle vocational","1410","0.583787837390833","0.562995339086996","0.604580335694671","1"
"Married","1994","Part Time","inadequately","77","0.654703470997155","0.561044599249108","0.748362342745203","1"
"Married","1994","Part Time","in school","","","","","1"
"Married","1994","Part Time","general elemantary","286","0.570021987452758","0.52636502205394","0.613678952851575","1"
"Married, but separated","1994","Not Working","higher vocational","2","","","","2"
"Married, but separated","1994","Not Working","higher education","6","","","","2"
"Married, but separated","1994","Not Working","inadequately","7","","","","2"
"Married, but separated","1994","Full Time","higher vocational","8","","","","2"
"Married, but separated","1994","Not Working","general elemantary","22","","","","2"
"Married, but separated","1994","Full Time","general elemantary","28","","","","2"
"Married, but separated","1994","Part Time","inadequately","4","","","","2"
"Married, but separated","1994","Part Time","middle vocational","33","0.0317399962079974","0.0218336224615959","0.0416463699543988","2"
"Married, but separated","1994","Not Working","in school","","","","","2"
"Married, but separated","1994","Not Working","middle vocational","28","","","","2"
"Married, but separated","1994","Not Working","vocational + Abi","2","","","","2"
"Married, but separated","1994","Part Time","general elemantary","16","","","","2"
"Married, but separated","1994","Part Time","vocational + Abi","3","","","","2"
"Married, but separated","1994","Full Time","vocational + Abi","4","","","","2"
"Married, but separated","1994","Full Time","in school","","","","","2"
"Married, but separated","1994","Part Time","higher vocational","1","","","","2"
"Married, but separated","1994","Part Time","higher education","4","","","","2"
"Married, but separated","1994","Full Time","inadequately","11","","","","2"
"Married, but separated","1994","Part Time","in school","","","","","2"
"Married, but separated","1994","Full Time","middle vocational","81","0.0239326468719893","0.0186429124170431","0.0292223813269354","2"
"Married, but separated","1994","Full Time","higher education","20","","","","2"
"Single","1994","Not Working","higher vocational","11","","","","3"
"Single","1994","Full Time","in school","5","","","","3"
"Single","1994","Full Time","inadequately","22","","","","3"
"Single","1994","Full Time","general elemantary","297","0.386009524808934","0.352358376071583","0.419660673546286","3"
"Single","1994","Full Time","middle vocational","838","0.26703996232972","0.251728139741608","0.282351784917832","3"
"Single","1994","Full Time","vocational + Abi","76","0.450973213089079","0.382354187514277","0.519592238663882","3"
"Single","1994","Full Time","higher vocational","79","0.207703437942603","0.169316349508642","0.246090526376563","3"
"Single","1994","Full Time","higher education","145","0.204282062915056","0.179587985565481","0.228976140264631","3"
"Single","1994","Part Time","in school","12","","","","3"
"Single","1994","Part Time","inadequately","15","","","","3"
"Single","1994","Part Time","general elemantary","159","0.290676123474585","0.250634508449923","0.330717738499248","3"
"Single","1994","Part Time","middle vocational","283","0.220487504206481","0.197060389239192","0.24391461917377","3"
"Single","1994","Part Time","vocational + Abi","34","0.424165085933837","0.317196163600847","0.531134008266827","3"
"Single","1994","Part Time","higher vocational","21","","","","3"
"Single","1994","Part Time","higher education","54","0.197847821512355","0.151596975521286","0.244098667503425","3"
"Single","1994","Not Working","in school","223","1","1","1","3"
"Single","1994","Not Working","inadequately","32","0.205608239561918","0.155808685569274","0.255407793554562","3"
"Single","1994","Not Working","general elemantary","188","0.121912922536628","0.103354562676455","0.1404712823968","3"
"Single","1994","Not Working","middle vocational","300","0.12143841696574","0.107660425134455","0.135216408797025","3"
"Single","1994","Not Working","vocational + Abi","46","0.418571285365424","0.325531399867833","0.511611170863015","3"
"Single","1994","Not Working","higher education","43","0.13909542444458","0.102580326193691","0.17561052269547","3"
"Widowed","1994","Not Working","higher vocational","33","0.265588818200677","0.204380897440788","0.326796738960567","5"
"Widowed","1994","Not Working","higher education","32","0.107383051752877","0.0747138157048628","0.140052287800892","5"
"Widowed","1994","Full Time","in school","","","","","5"
"Widowed","1994","Full Time","inadequately","6","","","","5"
"Widowed","1994","Full Time","general elemantary","25","","","","5"
"Widowed","1994","Full Time","middle vocational","33","0.0113598408919721","0.00769205598332606","0.0150276258006181","5"
"Widowed","1994","Full Time","vocational + Abi","","","","","5"
"Widowed","1994","Full Time","higher vocational","5","","","","5"
"Widowed","1994","Full Time","higher education","12","","","","5"
"Widowed","1994","Part Time","in school","","","","","5"
"Widowed","1994","Part Time","vocational + Abi","","","","","5"
"Widowed","1994","Part Time","higher vocational","1","","","","5"
"Widowed","1994","Part Time","higher education","2","","","","5"
"Widowed","1994","Not Working","in school","","","","","5"
"Widowed","1994","Not Working","inadequately","17","","","","5"
"Widowed","1994","Not Working","general elemantary","276","0.335687290607875","0.308901796775657","0.362472784440092","5"
"Widowed","1994","Not Working","middle vocational","322","0.223930230395694","0.20634579143066","0.241514669360729","5"
"Widowed","1994","Not Working","vocational + Abi","5","","","","5"
"Widowed","1994","Part Time","inadequately","1","","","","5"
"Widowed","1994","Part Time","general elemantary","17","","","","5"
"Widowed","1994","Part Time","middle vocational","24","","","","5"
"Divorced","1995","Not Working","higher vocational","5","","","","4"
"Divorced","1995","Not Working","higher education","20","","","","4"
"Divorced","1995","Not Working","in school","","","","","4"
"Divorced","1995","Part Time","higher education","28","","","","4"
"Divorced","1995","Not Working","inadequately","8","","","","4"
"Divorced","1995","Full Time","higher vocational","23","","","","4"
"Divorced","1995","Full Time","in school","","","","","4"
"Divorced","1995","Full Time","inadequately","4","","","","4"
"Divorced","1995","Full Time","general elemantary","34","0.0772399697554981","0.0581714914193104","0.0963084480916858","4"
"Divorced","1995","Full Time","middle vocational","190","0.0845852411962207","0.0748149925225838","0.0943554898698577","4"
"Divorced","1995","Full Time","vocational + Abi","5","","","","4"
"Divorced","1995","Part Time","general elemantary","23","","","","4"
"Divorced","1995","Part Time","middle vocational","76","0.0681403638892055","0.0547774793530638","0.0815032484253471","4"
"Divorced","1995","Part Time","vocational + Abi","4","","","","4"
"Divorced","1995","Part Time","higher vocational","7","","","","4"
"Divorced","1995","Not Working","general elemantary","48","0.0464740686287596","0.0347288227517209","0.0582193145057984","4"
"Divorced","1995","Not Working","middle vocational","115","0.0609155144599525","0.0510196678305562","0.0708113610893487","4"
"Divorced","1995","Not Working","vocational + Abi","5","","","","4"
"Divorced","1995","Part Time","in school","","","","","4"
"Divorced","1995","Part Time","inadequately","3","","","","4"
"Divorced","1995","Full Time","higher education","79","0.0902247132063442","0.0730339283885346","0.107415498024154","4"
"Married","1995","Full Time","in school","1","","","","1"
"Married","1995","Full Time","inadequately","137","0.695293647469285","0.626705365521528","0.763881929417043","1"
"Married","1995","Full Time","general elemantary","401","0.445397975704059","0.409899030606038","0.48089692080208","1"
"Married","1995","Full Time","middle vocational","2014","0.62250266050004","0.605481979979144","0.639523341020936","1"
"Married","1995","Full Time","vocational + Abi","148","0.502152630120396","0.438763452138803","0.565541808101989","1"
"Married","1995","Full Time","higher vocational","334","0.702293356288021","0.659761910190803","0.744824802385239","1"
"Married","1995","Full Time","higher education","792","0.665719156354577","0.637413896050018","0.694024416659137","1"
"Married","1995","Part Time","in school","","","","","1"
"Married","1995","Part Time","inadequately","84","0.795006535949802","0.716276081033436","0.873736990866168","1"
"Married","1995","Part Time","general elemantary","291","0.560801195184491","0.517601652293508","0.604000738075474","1"
"Married","1995","Part Time","middle vocational","887","0.626974786855215","0.601328950118833","0.652620623591597","1"
"Married","1995","Part Time","vocational + Abi","64","0.543895809219695","0.45039298481458","0.637398633624809","1"
"Married","1995","Part Time","higher vocational","102","0.791414888821682","0.721572324625587","0.861257453017778","1"
"Married","1995","Part Time","higher education","217","0.594398970393118","0.541016955864068","0.647780984922168","1"
"Married","1995","Not Working","in school","","","","","1"
"Married","1995","Not Working","inadequately","195","0.563044608357788","0.502520529096736","0.62356868761884","1"
"Married","1995","Not Working","general elemantary","686","0.475851461757332","0.447986823809805","0.503716099704859","1"
"Married","1995","Not Working","middle vocational","1465","0.588305043909515","0.567942795853203","0.608667291965828","1"
"Married","1995","Not Working","vocational + Abi","74","0.529600169191572","0.443800808689361","0.615399529693783","1"
"Married","1995","Not Working","higher vocational","145","0.694708548832992","0.62922534285842","0.760191754807564","1"
"Married","1995","Not Working","higher education","274","0.707162240777796","0.660668204426756","0.753656277128836","1"
"Married, but separated","1995","Not Working","higher vocational","2","","","","2"
"Married, but separated","1995","Not Working","higher education","6","","","","2"
"Married, but separated","1995","Full Time","in school","","","","","2"
"Married, but separated","1995","Full Time","inadequately","10","","","","2"
"Married, but separated","1995","Full Time","general elemantary","22","","","","2"
"Married, but separated","1995","Full Time","middle vocational","65","0.0208288517952646","0.0158145399975378","0.0258431635929913","2"
"Married, but separated","1995","Full Time","vocational + Abi","4","","","","2"
"Married, but separated","1995","Full Time","higher vocational","6","","","","2"
"Married, but separated","1995","Full Time","higher education","17","","","","2"
"Married, but separated","1995","Part Time","in school","","","","","2"
"Married, but separated","1995","Part Time","inadequately","2","","","","2"
"Married, but separated","1995","Part Time","vocational + Abi","4","","","","2"
"Married, but separated","1995","Part Time","higher vocational","3","","","","2"
"Married, but separated","1995","Part Time","higher education","4","","","","2"
"Married, but separated","1995","Not Working","in school","","","","","2"
"Married, but separated","1995","Not Working","inadequately","6","","","","2"
"Married, but separated","1995","Not Working","vocational + Abi","4","","","","2"
"Married, but separated","1995","Part Time","general elemantary","14","","","","2"
"Married, but separated","1995","Part Time","middle vocational","35","0.0320400623421287","0.0227011110777943","0.041379013606463","2"
"Married, but separated","1995","Not Working","general elemantary","16","","","","2"
"Married, but separated","1995","Not Working","middle vocational","29","","","","2"
"Single","1995","Not Working","higher vocational","16","","","","3"
"Single","1995","Full Time","in school","5","","","","3"
"Single","1995","Full Time","inadequately","18","","","","3"
"Single","1995","Full Time","general elemantary","273","0.399885287191614","0.364895971168889","0.434874603214338","3"
"Single","1995","Full Time","middle vocational","817","0.263146867461037","0.24768581919885","0.278607915723224","3"
"Single","1995","Full Time","vocational + Abi","81","0.45081783388816","0.387735478993522","0.513900188782799","3"
"Single","1995","Full Time","higher vocational","76","0.192144344437202","0.155497440158463","0.228791248715941","3"
"Single","1995","Full Time","higher education","166","0.210277105334026","0.185825958109394","0.234728252558658","3"
"Single","1995","Part Time","in school","4","","","","3"
"Single","1995","Part Time","inadequately","10","","","","3"
"Single","1995","Part Time","general elemantary","162","0.291555479515338","0.251995356068866","0.331115602961811","3"
"Single","1995","Part Time","middle vocational","329","0.235675056449938","0.213168006866874","0.258182106033002","3"
"Single","1995","Part Time","vocational + Abi","37","0.358139183980023","0.268131166944561","0.448147201015484","3"
"Single","1995","Part Time","higher vocational","16","","","","3"
"Single","1995","Part Time","higher education","71","0.256137719351927","0.208681903041264","0.303593535662589","3"
"Single","1995","Not Working","in school","277","1","1","1","3"
"Single","1995","Not Working","inadequately","28","","","","3"
"Single","1995","Not Working","general elemantary","201","0.11561719868613","0.0977760884531424","0.133458308919118","3"
"Single","1995","Not Working","middle vocational","318","0.117032284291344","0.103731969560989","0.1303325990217","3"
"Single","1995","Not Working","vocational + Abi","41","0.328679140784057","0.247931924864256","0.409426356703858","3"
"Single","1995","Not Working","higher education","40","0.126502218868893","0.0925393665766107","0.160465071161175","3"
"Widowed","1995","Not Working","higher vocational","22","","","","5"
"Widowed","1995","Not Working","higher education","28","","","","5"
"Widowed","1995","Full Time","in school","","","","","5"
"Widowed","1995","Full Time","inadequately","4","","","","5"
"Widowed","1995","Full Time","general elemantary","23","","","","5"
"Widowed","1995","Full Time","middle vocational","30","0.00893637904743805","0.00563206798222768","0.0122406901126484","5"
"Widowed","1995","Full Time","vocational + Abi","1","","","","5"
"Widowed","1995","Full Time","higher vocational","5","","","","5"
"Widowed","1995","Full Time","higher education","13","","","","5"
"Widowed","1995","Part Time","in school","","","","","5"
"Widowed","1995","Part Time","vocational + Abi","","","","","5"
"Widowed","1995","Part Time","higher vocational","2","","","","5"
"Widowed","1995","Part Time","higher education","5","","","","5"
"Widowed","1995","Not Working","in school","","","","","5"
"Widowed","1995","Not Working","inadequately","21","","","","5"
"Widowed","1995","Not Working","general elemantary","283","0.350751408490103","0.324126033621977","0.377376783358229","5"
"Widowed","1995","Not Working","middle vocational","317","0.222978680451679","0.20575663215855","0.240200728744808","5"
"Widowed","1995","Not Working","vocational + Abi","6","","","","5"
"Widowed","1995","Part Time","inadequately","2","","","","5"
"Widowed","1995","Part Time","general elemantary","17","","","","5"
"Widowed","1995","Part Time","middle vocational","39","0.0371697304635126","0.0271376197844556","0.0472018411425696","5"
"Divorced","1996","Not Working","higher vocational","4","","","","4"
"Divorced","1996","Not Working","higher education","17","","","","4"
"Divorced","1996","Not Working","in school","","","","","4"
"Divorced","1996","Part Time","higher education","27","","","","4"
"Divorced","1996","Not Working","inadequately","9","","","","4"
"Divorced","1996","Full Time","vocational + Abi","8","","","","4"
"Divorced","1996","Part Time","vocational + Abi","3","","","","4"
"Divorced","1996","Part Time","higher vocational","9","","","","4"
"Divorced","1996","Full Time","inadequately","6","","","","4"
"Divorced","1996","Full Time","general elemantary","38","0.0857601081128983","0.0647912129265924","0.106729003299204","4"
"Divorced","1996","Full Time","middle vocational","196","0.090288996621849","0.0801195780209435","0.100458415222755","4"
"Divorced","1996","Full Time","in school","","","","","4"
"Divorced","1996","Not Working","vocational + Abi","3","","","","4"
"Divorced","1996","Full Time","higher vocational","16","","","","4"
"Divorced","1996","Part Time","general elemantary","19","","","","4"
"Divorced","1996","Part Time","middle vocational","92","0.0865260923904627","0.0717730154943254","0.1012791692866","4"
"Divorced","1996","Not Working","middle vocational","99","0.0535301288033531","0.0440749136091097","0.0629853439975965","4"
"Divorced","1996","Not Working","general elemantary","49","0.0477286741602072","0.0355954621765326","0.0598618861438818","4"
"Divorced","1996","Full Time","higher education","70","0.0860210280280106","0.069313781659481","0.10272827439654","4"
"Divorced","1996","Part Time","inadequately","2","","","","4"
"Divorced","1996","Part Time","in school","","","","","4"
"Married","1996","Part Time","in school","","","","","1"
"Married","1996","Part Time","inadequately","88","0.699222674014791","0.614667698574438","0.783777649455145","1"
"Married","1996","Part Time","general elemantary","304","0.550412380391905","0.507738306173602","0.593086454610208","1"
"Married","1996","Full Time","in school","","","","","1"
"Married","1996","Full Time","inadequately","104","0.705192674214369","0.628562172583774","0.781823175844964","1"
"Married","1996","Full Time","general elemantary","341","0.433992299323688","0.396876827398422","0.471107771248953","1"
"Married","1996","Full Time","middle vocational","1898","0.601821318082945","0.584451319889708","0.619191316276183","1"
"Married","1996","Full Time","vocational + Abi","137","0.432556122526914","0.371143057099664","0.493969187954164","1"
"Married","1996","Full Time","higher vocational","327","0.693435550469961","0.650549055576872","0.73632204536305","1"
"Married","1996","Full Time","higher education","792","0.655940317131477","0.627633990372116","0.684246643890839","1"
"Married","1996","Part Time","middle vocational","906","0.624028135227071","0.59861017206765","0.649446098386491","1"
"Married","1996","Part Time","vocational + Abi","69","0.58335249759039","0.49080072003557","0.67590427514521","1"
"Married","1996","Part Time","higher vocational","105","0.710471720265259","0.635874471283092","0.785068969247425","1"
"Married","1996","Part Time","higher education","221","0.59957484739537","0.546947879124935","0.652201815665805","1"
"Married","1996","Not Working","in school","2","","","","1"
"Married","1996","Not Working","inadequately","182","0.583500718005211","0.521771201587951","0.645230234422471","1"
"Married","1996","Not Working","general elemantary","685","0.486823650516433","0.458377408714828","0.515269892318037","1"
"Married","1996","Not Working","middle vocational","1433","0.593695968412317","0.573064673255874","0.614327263568759","1"
"Married","1996","Not Working","vocational + Abi","71","0.554850033361367","0.465557408212088","0.644142658510645","1"
"Married","1996","Not Working","higher vocational","138","0.685469420468011","0.617824641232266","0.753114199703756","1"
"Married","1996","Not Working","higher education","260","0.701286987944996","0.653541130253785","0.749032845636207","1"
"Married, but separated","1996","Not Working","higher education","6","","","","2"
"Married, but separated","1996","Not Working","higher vocational","4","","","","2"
"Married, but separated","1996","Full Time","in school","","","","","2"
"Married, but separated","1996","Part Time","in school","","","","","2"
"Married, but separated","1996","Full Time","inadequately","8","","","","2"
"Married, but separated","1996","Full Time","general elemantary","17","","","","2"
"Married, but separated","1996","Full Time","middle vocational","70","0.0206177313859809","0.0155754910264571","0.0256599717455047","2"
"Married, but separated","1996","Full Time","vocational + Abi","3","","","","2"
"Married, but separated","1996","Full Time","higher vocational","10","","","","2"
"Married, but separated","1996","Full Time","higher education","25","","","","2"
"Married, but separated","1996","Part Time","inadequately","4","","","","2"
"Married, but separated","1996","Part Time","general elemantary","15","","","","2"
"Married, but separated","1996","Part Time","middle vocational","46","0.0415869975358647","0.0311104999065981","0.0520634951651313","2"
"Married, but separated","1996","Part Time","vocational + Abi","1","","","","2"
"Married, but separated","1996","Part Time","higher vocational","3","","","","2"
"Married, but separated","1996","Part Time","higher education","1","","","","2"
"Married, but separated","1996","Not Working","in school","","","","","2"
"Married, but separated","1996","Not Working","inadequately","8","","","","2"
"Married, but separated","1996","Not Working","general elemantary","16","","","","2"
"Married, but separated","1996","Not Working","middle vocational","44","0.0237548991998562","0.0173579204776223","0.0301518779220902","2"
"Married, but separated","1996","Not Working","vocational + Abi","4","","","","2"
"Single","1996","Full Time","in school","6","","","","3"
"Single","1996","Not Working","higher vocational","11","","","","3"
"Single","1996","Full Time","inadequately","15","","","","3"
"Single","1996","Full Time","general elemantary","265","0.412587235609957","0.375720694859213","0.449453776360701","3"
"Single","1996","Full Time","middle vocational","851","0.27229898898896","0.256503739473812","0.288094238504109","3"
"Single","1996","Full Time","vocational + Abi","100","0.510973604947918","0.449009030659669","0.572938179236168","3"
"Single","1996","Full Time","higher vocational","86","0.212636673785664","0.174577155936043","0.250696191635284","3"
"Single","1996","Full Time","higher education","184","0.22078774504582","0.196073358799121","0.24550213129252","3"
"Single","1996","Part Time","in school","11","","","","3"
"Single","1996","Part Time","inadequately","16","","","","3"
"Single","1996","Part Time","general elemantary","169","0.304901603369343","0.265408993324214","0.344394213414471","3"
"Single","1996","Part Time","middle vocational","317","0.216686986191317","0.195067514712123","0.238306457670511","3"
"Single","1996","Part Time","vocational + Abi","36","0.364152791594498","0.27381841572543","0.454487167463565","3"
"Single","1996","Part Time","higher vocational","24","","","","3"
"Single","1996","Part Time","higher education","77","0.260877545115072","0.213714425696267","0.308040664533878","3"
"Single","1996","Not Working","in school","275","0.996964002214682","0.990485141097618","1.00344286333175","3"
"Single","1996","Not Working","inadequately","25","","","","3"
"Single","1996","Not Working","general elemantary","171","0.106006380494963","0.0884861845424605","0.123526576447465","3"
"Single","1996","Not Working","vocational + Abi","36","0.312172114310228","0.228916878991395","0.395427349629062","3"
"Single","1996","Not Working","higher education","41","0.152372533285965","0.114882433794427","0.189862632777503","3"
"Single","1996","Not Working","middle vocational","285","0.108623205272582","0.0955521441535065","0.121694266391658","3"
"Widowed","1996","Not Working","higher vocational","24","","","","5"
"Widowed","1996","Not Working","higher education","29","","","","5"
"Widowed","1996","Full Time","in school","","","","","5"
"Widowed","1996","Full Time","inadequately","3","","","","5"
"Widowed","1996","Full Time","general elemantary","24","","","","5"
"Widowed","1996","Full Time","middle vocational","36","0.0149729649202642","0.0106636824182268","0.0192822474223015","5"
"Widowed","1996","Full Time","vocational + Abi","2","","","","5"
"Widowed","1996","Full Time","higher vocational","5","","","","5"
"Widowed","1996","Full Time","higher education","11","","","","5"
"Widowed","1996","Part Time","in school","","","","","5"
"Widowed","1996","Part Time","inadequately","3","","","","5"
"Widowed","1996","Part Time","general elemantary","15","","","","5"
"Widowed","1996","Part Time","middle vocational","34","0.0311717886552852","0.022052410248948","0.0402911670616224","5"
"Widowed","1996","Part Time","vocational + Abi","","","","","5"
"Widowed","1996","Part Time","higher vocational","1","","","","5"
"Widowed","1996","Part Time","higher education","7","","","","5"
"Widowed","1996","Not Working","in school","","","","","5"
"Widowed","1996","Not Working","inadequately","21","","","","5"
"Widowed","1996","Not Working","general elemantary","265","0.343493210965033","0.316467045200452","0.370519376729615","5"
"Widowed","1996","Not Working","middle vocational","316","0.220395798311892","0.202983439121245","0.237808157502538","5"
"Widowed","1996","Not Working","vocational + Abi","5","","","","5"
"Divorced","1997","Not Working","higher vocational","10","","","","4"
"Divorced","1997","Not Working","higher education","15","","","","4"
"Divorced","1997","Full Time","vocational + Abi","7","","","","4"
"Divorced","1997","Not Working","in school","","","","","4"
"Divorced","1997","Full Time","higher vocational","17","","","","4"
"Divorced","1997","Full Time","in school","","","","","4"
"Divorced","1997","Part Time","general elemantary","17","","","","4"
"Divorced","1997","Part Time","middle vocational","90","0.0907310848350909","0.0755327762104323","0.105929393459749","4"
"Divorced","1997","Part Time","inadequately","2","","","","4"
"Divorced","1997","Full Time","inadequately","8","","","","4"
"Divorced","1997","Full Time","general elemantary","36","0.0867242780918694","0.0656489614494572","0.107799594734282","4"
"Divorced","1997","Full Time","middle vocational","197","0.0904478200949677","0.0799997357798925","0.100895904410043","4"
"Divorced","1997","Not Working","general elemantary","52","0.0585341150891351","0.0452243325242235","0.0718438976540466","4"
"Divorced","1997","Not Working","middle vocational","108","0.0589340031679374","0.0491288084001345","0.0687391979357402","4"
"Divorced","1997","Not Working","vocational + Abi","4","","","","4"
"Divorced","1997","Full Time","higher education","78","0.0868970860976403","0.0702509201601922","0.103543252035088","4"
"Divorced","1997","Part Time","higher education","23","","","","4"
"Divorced","1997","Not Working","inadequately","9","","","","4"
"Divorced","1997","Part Time","in school","","","","","4"
"Divorced","1997","Part Time","vocational + Abi","2","","","","4"
"Divorced","1997","Part Time","higher vocational","8","","","","4"
"Married","1997","Full Time","inadequately","92","0.716823607485727","0.636876482970385","0.79677073200107","1"
"Married","1997","Full Time","general elemantary","334","0.432639360188374","0.395537522518044","0.469741197858704","1"
"Married","1997","Full Time","middle vocational","1797","0.594685376667008","0.576801421473869","0.612569331860147","1"
"Married","1997","Full Time","vocational + Abi","136","0.467056216357059","0.404583508936093","0.529528923778025","1"
"Married","1997","Full Time","higher vocational","326","0.722904703149925","0.681180114985967","0.764629291313883","1"
"Married","1997","Full Time","higher education","770","0.629885606720779","0.601352400316602","0.658418813124957","1"
"Married","1997","Part Time","in school","","","","","1"
"Married","1997","Part Time","inadequately","81","0.76661493315285","0.68286967557453","0.850360190731171","1"
"Married","1997","Part Time","general elemantary","257","0.539046045234862","0.493143084881357","0.584949005588367","1"
"Married","1997","Full Time","in school","","","","","1"
"Married","1997","Part Time","middle vocational","884","0.608047952680762","0.582216048608783","0.633879856752742","1"
"Married","1997","Part Time","vocational + Abi","63","0.559953673682026","0.461674770240065","0.658232577123986","1"
"Married","1997","Part Time","higher vocational","109","0.755376873634988","0.683657061017477","0.827096686252499","1"
"Married","1997","Part Time","higher education","204","0.575694128602718","0.520587445412154","0.630800811793283","1"
"Married","1997","Not Working","in school","2","","","","1"
"Married","1997","Not Working","inadequately","180","0.5681559678628","0.506131607193102","0.630180328532498","1"
"Married","1997","Not Working","general elemantary","675","0.459915328562066","0.431657810991976","0.488172846132157","1"
"Married","1997","Not Working","middle vocational","1465","0.603312735648613","0.582944257174168","0.623681214123058","1"
"Married","1997","Not Working","vocational + Abi","71","0.572798215078729","0.482388202821488","0.663208227335971","1"
"Married","1997","Not Working","higher vocational","129","0.624104078642342","0.553346305653259","0.694861851631425","1"
"Married","1997","Not Working","higher education","272","0.72222680839374","0.676087001486048","0.768366615301432","1"
"Married, but separated","1997","Not Working","higher vocational","3","","","","2"
"Married, but separated","1997","Not Working","higher education","9","","","","2"
"Married, but separated","1997","Full Time","vocational + Abi","5","","","","2"
"Married, but separated","1997","Full Time","in school","","","","","2"
"Married, but separated","1997","Full Time","inadequately","6","","","","2"
"Married, but separated","1997","Full Time","general elemantary","12","","","","2"
"Married, but separated","1997","Full Time","middle vocational","76","0.0270886990006177","0.0211750641481617","0.0330023338530738","2"
"Married, but separated","1997","Full Time","higher vocational","11","","","","2"
"Married, but separated","1997","Full Time","higher education","28","","","","2"
"Married, but separated","1997","Part Time","in school","","","","","2"
"Married, but separated","1997","Part Time","general elemantary","14","","","","2"
"Married, but separated","1997","Not Working","general elemantary","17","","","","2"
"Married, but separated","1997","Part Time","middle vocational","44","0.044362979024696","0.0334679631056837","0.0552579949437084","2"
"Married, but separated","1997","Part Time","inadequately","5","","","","2"
"Married, but separated","1997","Part Time","vocational + Abi","","","","","2"
"Married, but separated","1997","Part Time","higher vocational","1","","","","2"
"Married, but separated","1997","Part Time","higher education","5","","","","2"
"Married, but separated","1997","Not Working","in school","","","","","2"
"Married, but separated","1997","Not Working","inadequately","9","","","","2"
"Married, but separated","1997","Not Working","middle vocational","46","0.0209965862217769","0.0150272002459727","0.0269659721975811","2"
"Married, but separated","1997","Not Working","vocational + Abi","3","","","","2"
"Single","1997","Not Working","higher vocational","13","","","","3"
"Single","1997","Full Time","in school","3","","","","3"
"Single","1997","Full Time","inadequately","13","","","","3"
"Single","1997","Full Time","general elemantary","285","0.428146224110767","0.391091689683464","0.465200758538069","3"
"Single","1997","Full Time","middle vocational","793","0.272466227531489","0.256247875402534","0.288684579660444","3"
"Single","1997","Full Time","vocational + Abi","95","0.456352187190614","0.393982446335033","0.518721928046194","3"
"Single","1997","Full Time","higher vocational","87","0.222270758410341","0.183509993748573","0.26103152307211","3"
"Single","1997","Full Time","higher education","213","0.246396948815051","0.220932121507764","0.271861776122338","3"
"Single","1997","Part Time","in school","11","","","","3"
"Single","1997","Part Time","inadequately","8","","","","3"
"Single","1997","Part Time","general elemantary","143","0.300609986412962","0.25838588602477","0.342834086801155","3"
"Single","1997","Part Time","middle vocational","314","0.225258224262619","0.203153258286578","0.247363190238659","3"
"Single","1997","Part Time","higher vocational","18","","","","3"
"Single","1997","Part Time","higher education","71","0.274241380038714","0.224498440571403","0.323984319506025","3"
"Single","1997","Not Working","inadequately","25","","","","3"
"Single","1997","Not Working","general elemantary","193","0.12623555089812","0.107405470968904","0.145065630827335","3"
"Single","1997","Not Working","vocational + Abi","32","0.268505978701344","0.187506627268418","0.34950533013427","3"
"Single","1997","Not Working","higher education","35","0.117810934157622","0.0846010438656893","0.151020824449554","3"
"Single","1997","Not Working","in school","300","0.997414470315997","0.991687074262315","1.00314186636968","3"
"Single","1997","Part Time","vocational + Abi","33","0.397643460055126","0.300746803869445","0.494540116240807","3"
"Single","1997","Not Working","middle vocational","286","0.10681746282459","0.0939570635034051","0.119677862145776","3"
"Widowed","1997","Not Working","higher vocational","25","","","","5"
"Widowed","1997","Not Working","higher education","31","0.0924849889588406","0.0626410365368356","0.122328941380846","5"
"Widowed","1997","Full Time","in school","","","","","5"
"Widowed","1997","Full Time","inadequately","3","","","","5"
"Widowed","1997","Full Time","general elemantary","18","","","","5"
"Widowed","1997","Full Time","middle vocational","32","0.0153118767059179","0.0108389954529547","0.0197847579588812","5"
"Widowed","1997","Full Time","vocational + Abi","2","","","","5"
"Widowed","1997","Full Time","higher vocational","1","","","","5"
"Widowed","1997","Full Time","higher education","11","","","","5"
"Widowed","1997","Part Time","in school","","","","","5"
"Widowed","1997","Part Time","inadequately","2","","","","5"
"Widowed","1997","Part Time","general elemantary","22","","","","5"
"Widowed","1997","Part Time","middle vocational","40","0.0315997591968322","0.0223433964399363","0.0408561219537281","5"
