"year","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2010","(2c_gen) general maturity certificate","1174.15","764.49","459","200","400","1500","2950","986.3","1362","720","900"
"2010","(2c_voc) vocational maturity certificate","2607.94","2300","1480","600","1500","3200","4400","2501.24","2714.64","2100","2300"
"2010","(3a) lower tertiary education","3306.89","3000","1320","1000","2000","4089","5500","3163.37","3450.41","2851","3011"
"2010","(3b) higher tertiary education","3908.29","3328.07","2419","930","2000","5000","7000","3774.72","4041.86","3500","3700"
"2011","(0) in school","303.18","259.75","57","80","120","400","560","241.67","364.69","120","288"
"2011","(1a) inadequately completed","1711.5","1526.4","170","190","587","2300","3150","1512.73","1910.27","1000","1600"
"2011","(1b) general elementary school","1389.79","1200","791","320","474","2000","2700","1314.36","1465.22","1080","1300"
"2011","(1c) basic vocational qualification","2180.26","2145","3214","400","1200","2900","3700","2129.95","2230.57","2000","2100"
"2011","(2a) intermediate vocational","2232.77","2100","5092","550","1300","2900","3800","2191.03","2274.51","1852","1950"
"2011","(2b) intermediate general qualification","1094.2","800","445","310","510","1544","2300","1012.33","1176.07","681","800"
"2011","(2c_gen) general maturity certificate","1260.72","800","521","290","400","1800","2950","1086.09","1435.35","813","980"
"2011","(2c_voc) vocational maturity certificate","2616.97","2400","1802","800","1500","3300","4700","2530.71","2703.23","2100","2300"
"2011","(3a) lower tertiary education","3359.32","3000","1588","1100","2000","4262","5800","3244.39","3474.25","2999","3100"
"2011","(3b) higher tertiary education","3996.14","3500","2867","1000","2300","5000","7000","3865.12","4127.16","3500","3700"
"2012","(0) in school","270.85","234.91","73","80","160","393","411","219.54","322.16","180","270"
"2012","(1a) inadequately completed","1731.5","1580.01","175","350","500","2300","3924","1559.15","1903.85","1000","1550"
"2012","(1b) general elementary school","1402.82","1230.46","849","316","476","2100","2700","1325.16","1480.48","1050","1300"
"2012","(1c) basic vocational qualification","2186.46","2200","3111","400","1200","2900","3700","2133.15","2239.77","2000","2100"
"2012","(2a) intermediate vocational","2269.64","2100","5002","570","1300","3000","3944","2227.55","2311.73","1860","1960"
"2012","(2b) intermediate general qualification","1256.49","869.48","423","325","520","1800","2600","1138.99","1373.99","750","850"
"2012","(2c_gen) general maturity certificate","1224.87","733.32","563","200","390","1700","2800","1059.6","1390.14","700","850"
"2012","(2c_voc) vocational maturity certificate","2582.69","2400","1848","790","1515","3300","4500","2503.91","2661.47","2100","2300"
"2012","(3a) lower tertiary education","3481.76","3100","1546","1200","2200","4400","6000","3366","3597.52","3000","3202"
"2012","(3b) higher tertiary education","4018.85","3500","2815","1000","2200","5000","7010","3877.27","4160.43","3500","3700"
"2013","(0) in school","288.06","276.37","104","50","120","400","518","233.29","342.83","200","340"
"2013","(1a) inadequately completed","1536.95","1200","291","250","420","2200","3112","1409.67","1664.23","900","1300"
"2013","(1b) general elementary school","1421.61","1251.39","1266","300","450","2099","2732","1363.39","1479.83","1099","1250"
"2013","(1c) basic vocational qualification","2213.68","2100","3406","420","1200","2950","3800","2162.36","2265","2000","2098"
"2013","(2a) intermediate vocational","2301.49","2200","4968","630","1300","3000","4000","2259.2","2343.78","1900","2000"
"2013","(2b) intermediate general qualification","1214.07","825.63","569","318","511","1800","2500","1119.86","1308.28","710","800"
"2013","(2c_gen) general maturity certificate","1315.46","824","909","210","400","1800","2950","1197.01","1433.91","850","1000"
"2013","(2c_voc) vocational maturity certificate","2582.2","2400","2175","700","1582","3300","4700","2509.18","2655.22","2100","2200"
"2013","(3a) lower tertiary education","3548.35","3200","1571","1100","2100","4400","6000","3426.53","3670.17","3013","3290"
"2013","(3b) higher tertiary education","4010.44","3500","3423","944","2100","5100","7500","3892.25","4128.63","3299","3500"
"2014","(0) in school","346.67","234.21","67","30","35","385","650","253.47","439.87","200","300"
"2014","(1a) inadequately completed","1686.04","1296.29","211","250","400","2400","3500","1482.8","1889.28","1000","1600"
"2014","(1b) general elementary school","1441.76","1200","1038","300","450","2100","2885","1370.41","1513.11","1100","1300"
"2014","(1c) basic vocational qualification","2225.91","2200","2949","437","1200","3000","3850","2170.22","2281.6","2000","2180"
"2014","(2a) intermediate vocational","2383.98","2200","4396","700","1350","3066","4000","2336.93","2431.03","2000","2100"
"2014","(2b) intermediate general qualification","1268.55","862.15","484","395","530","1800","2600","1165.1","1372","750","900"
"2014","(2c_gen) general maturity certificate","1369.7","845.82","839","250","450","1900","3000","1238.17","1501.23","810","950"
"2014","(2c_voc) vocational maturity certificate","2579.89","2400","1944","736","1600","3300","4500","2506.62","2653.16","2180","2300"
"2014","(3a) lower tertiary education","3567.82","3200","1426","1000","2100","4500","6100","3440.03","3695.61","3100","3364"
"2014","(3b) higher tertiary education","4007.57","3562.87","3018","1000","2200","5000","7100","3879.01","4136.13","3400","3600"
"2015","(0) in school","420.75","293.59","62","90","120","400","1395","302.55","538.95","135","330"
"2015","(1a) inadequately completed","1575.29","1300","244","200","450","2400","3300","1429.84","1720.74","1200","1500"
"2015","(1b) general elementary school","1488.46","1292.7","983","320","550","2100","2900","1409.27","1567.65","1180","1400"
"2015","(1c) basic vocational qualification","2232.32","2200","2757","420","1200","3064","4000","2177.79","2286.85","2011","2200"
"2015","(2a) intermediate vocational","2443.08","2200","4161","700","1400","3100","4170","2392.63","2493.53","2000","2100"
"2015","(2b) intermediate general qualification","1315.68","1000","457","390","578","2000","2600","1214.63","1416.73","850","954"
"2015","(2c_gen) general maturity certificate","1473.26","1000","896","271","450","1900","3000","1360.39","1586.13","980","1200"
"2015","(2c_voc) vocational maturity certificate","2682.38","2500","1987","680","1680","3500","4800","2607.08","2757.68","2190","2300"
"2015","(3a) lower tertiary education","3755.76","3300","1341","964","2200","4839","6500","3620.67","3890.85","3208","3500"
"2015","(3b) higher tertiary education","4076.88","3600","3225","1000","2100","5116","7100","3950.92","4202.84","3300","3500"
"2016","(0) in school","240.51","200","131","30","85","350","450","201.28","279.74","120","249"
"2016","(1a) inadequately completed","1711.42","1474.49","353","137","448","2800","3800","1598.56","1824.28","720","1200"
"2016","(1b) general elementary school","1479.08","1200","954","290","450","2200","3000","1403.66","1554.5","1000","1200"
"2016","(1c) basic vocational qualification","2290.7","2290","2561","450","1200","3150","4000","2231.92","2349.48","2018","2200"
"2016","(2a) intermediate vocational","2516.63","2300","3818","750","1500","3200","4300","2464.03","2569.23","2080","2200"
"2016","(2b) intermediate general qualification","1368.08","980","458","400","640","2000","2800","1264.51","1471.65","850","964"
"2016","(2c_gen) general maturity certificate","1542.31","948.35","843","287","450","2000","3100","1390.54","1694.08","850","980"
"2016","(2c_voc) vocational maturity certificate","2654.7","2500","1920","740","1676","3300","4500","2582.38","2727.02","2200","2325"
"2016","(3a) lower tertiary education","3720.78","3331.97","1249","1071","2182","4749","6449","3583.7","3857.86","3200","3500"
"2016","(3b) higher tertiary education","4154.49","3600","3009","1000","2280","5200","7400","4022.27","4286.71","3300","3500"
"2017","(0) in school","214.8","150","148","30","50","250","450","171.33","258.27","120","193"
"2017","(1a) inadequately completed","1717.58","1589.72","485","220","490","2500","3500","1625.41","1809.75","923","1200"
"2017","(1b) general elementary school","1493.26","1300","1136","300","488","2200","3000","1430.55","1555.97","1079","1264"
"2017","(1c) basic vocational qualification","2329.06","2300","2689","450","1200","3200","4000","2270.74","2387.38","2100","2200"
"2017","(2a) intermediate vocational","2552.08","2400","4481","823","1500","3262","4490","2505.43","2598.73","2200","2300"
"2017","(2b) intermediate general qualification","1434.4","1000","499","170","560","2200","3000","1319.74","1549.06","895","1043"
"2017","(2c_gen) general maturity certificate","1541.22","1000","1054","300","450","2100","3200","1438.53","1643.91","932","1050"
"2017","(2c_voc) vocational maturity certificate","2728.86","2500","2111","787","1628","3436","4600","2655.11","2802.61","2300","2400"
"2017","(3a) lower tertiary education","3908.5","3500","1426","1000","2300","5000","6892","3776.76","4040.24","3300","3600"
"2017","(3b) higher tertiary education","4110.53","3700","3470","924","2200","5200","7300","3993.44","4227.62","3400","3502"
"2018","(0) in school","243.02","204.67","129","40","90","321","450","204.65","281.39","120","200"
"2018","(1a) inadequately completed","1588.38","1414.51","550","250","500","2300","3200","1503.69","1673.07","1200","1422"
"2018","(1b) general elementary school","1513.41","1372.12","1156","292","450","2200","3200","1441.5","1585.32","1140","1370"
"2018","(1c) basic vocational qualification","2366.49","2350","2451","450","1300","3247","4200","2308.34","2424.64","2100","2300"
"2018","(2a) intermediate vocational","2631.22","2446.57","4181","820","1600","3400","4500","2581.61","2680.83","2292","2365"
"2018","(2b) intermediate general qualification","1520.39","1200","519","400","750","2100","3000","1414.85","1625.93","920","1100"
"2018","(2c_gen) general maturity certificate","1732","1100","1089","250","450","2300","3800","1613.59","1850.41","950","1068"
"2018","(2c_voc) vocational maturity certificate","2807.24","2621.11","2010","750","1700","3600","4900","2727.39","2887.09","2338","2500"
"2018","(3a) lower tertiary education","3969.34","3600","1390","1100","2400","5000","6837","3838.59","4100.09","3500","3700"
"2018","(3b) higher tertiary education","4223.92","3758.75","3385","1000","2333","5497","7500","4097.12","4350.72","3380","3500"
"2019","(0) in school","336.71","272.32","124","60","110","450","893","248.27","425.15","160","270"
"2019","(1a) inadequately completed","1659.61","1300","614","300","550","2130","3420","1548","1771.22","1319","1590"
"2019","(1b) general elementary school","1700.58","1500","1045","350","620","2400","3500","1613.41","1787.75","1200","1450"
"2019","(1c) basic vocational qualification","2498.76","2401.82","2301","450","1400","3400","4300","2413.56","2583.96","2279","2400"
"2019","(2a) intermediate vocational","2978.53","2500","4298","850","1700","3500","4500","1723.68","4233.38","2500","2600"
"2019","(2b) intermediate general qualification","1648.45","1274.23","545","447","750","2400","3000","1486.44","1810.46","1000","1158"
"2019","(2c_gen) general maturity certificate","1812.44","1100","1117","300","450","2300","4000","1623.32","2001.56","1100","1280"
"2019","(2c_voc) vocational maturity certificate","2939.35","2700","2161","780","1750","3600","5000","2785.17","3093.53","2560","2781"
"2019","(3a) lower tertiary education","4383.68","3800","1613","1350","2600","5300","7387","4210.48","4556.88","3800","4050"
"2019","(3b) higher tertiary education","4317.37","3900","3867","1200","2500","5499","7500","4131.48","4503.26","3774","4000"
