"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2009","no migration background","Urban Area","2683.57","2400","5749","435","1300","3417","4853","10600","2618.35","2748.79","0","46856","2350","2499"
"2010","direct migration background","Rural Area","1743.47","1350.99","299","270","400","2700","3200","10000","1554.77","1932.17","0","12656","1527","1860"
"2010","direct migration background","Urban Area","2229.86","1864.53","1200","400","950","2700","4000","9819","2102.9","2356.82","0","38446","1865","2000"
"2010","indirect migration background","Rural Area","1598.43","1400","117","610","778","2300","2800","4459","1376.65","1820.21","38","6003","1500","2040"
"2010","indirect migration background","Urban Area","2042.72","1800","560","310","650","2900","4000","7202","1870.56","2214.88","0","23961","1800","2200"
"2010","no migration background","Rural Area","2169.72","2000","4457","400","1100","2800","3800","8400","2113.84","2225.6","0","30000","1800","1900"
"2010","no migration background","Urban Area","2683.57","2400","7480","400","1260","3492","4980","10000","2626.19","2740.95","0","40000","2300","2400"
"2011","direct migration background","Rural Area","1881.29","1700","427","399","702","2590","3137","9988","1744.06","2018.52","0","10000","1529","1900"
"2011","direct migration background","Urban Area","2287.2","2000","1362","400","1100","2900","4500","9000","2183.78","2390.62","0","27000","1825","2000"
"2011","indirect migration background","Rural Area","1540.16","1300","157","450","630","2160","2800","6500","1315.91","1764.41","0","7000","1300","1800"
"2011","indirect migration background","Urban Area","2265.43","1974.46","679","400","1000","3100","4391","8000","2104.39","2426.47","0","20000","1852","2122"
"2011","no migration background","Rural Area","2201.66","2000","5463","400","1136","2889","3900","8000","2153.69","2249.63","0","35000","1900","2000"
"2011","no migration background","Urban Area","2703.63","2400","8942","450","1300","3500","5000","10000","2650.16","2757.1","0","70000","2300","2400"
"2012","direct migration background","Rural Area","1901.73","1800","440","360","750","2500","3500","8004","1764.31","2039.15","0","10000","1500","1800"
"2012","direct migration background","Urban Area","2275.76","2000","1352","400","1000","2900","4105","9000","2138.59","2412.93","0","48688","1812","2050"
"2012","indirect migration background","Rural Area","1793.81","1614.63","159","450","955","2200","3200","5500","1585.73","2001.89","0","6000","1500","1870"
"2012","indirect migration background","Urban Area","2250.86","2000","696","400","840","3000","4300","8333","2090.51","2411.21","0","20000","1800","2200"
"2012","no migration background","Rural Area","2218.58","2000","5409","400","1100","2950","4000","8000","2170.25","2266.91","0","35000","1900","2000"
"2012","no migration background","Urban Area","2742.87","2402.09","8711","400","1350","3524","5000","10000","2687.76","2797.98","0","65000","2300","2400"
"2013","direct migration background","Rural Area","2049.26","1875.09","959","380","915","2700","3600","8000","1962.34","2136.18","0","13000","1550","1800"
"2013","direct migration background","Urban Area","2138.11","1900","3092","400","900","2800","4000","8600","2077.9","2198.32","0","24900","1700","1860"
"2013","indirect migration background","Rural Area","2059.95","1877.2","236","410","1000","2513","3600","6471","1853.76","2266.14","0","10500","1500","1800"
"2013","indirect migration background","Urban Area","2318.26","2045.77","1171","370","775","3130","4500","10000","2184.86","2451.66","0","35000","1700","2000"
"2013","no migration background","Rural Area","2286.96","2049.14","5163","450","1200","3000","4100","8000","2233.85","2340.07","0","50000","1900","2000"
"2013","no migration background","Urban Area","2794.95","2467","8501","450","1300","3600","5225","10000","2738.87","2851.03","0","65000","2338","2405"
"2014","direct migration background","Rural Area","2049.14","1800","799","366","850","2800","3700","9999","1951.1","2147.18","0","13003","1550","1800"
"2014","direct migration background","Urban Area","2233.92","1900","2442","450","1000","2800","4300","9000","2158.74","2309.1","0","30000","1800","1900"
"2014","indirect migration background","Rural Area","1977.34","1900","229","315","1100","2500","4000","5600","1801.84","2152.84","30","6997","1500","1900"
"2014","indirect migration background","Urban Area","2313.66","1950","975","400","830","3000","4850","10000","2159.66","2467.66","0","35000","1700","2000"
"2014","no migration background","Rural Area","2314.15","2100","4712","440","1100","3007","4240","8000","2258.41","2369.89","0","50000","2000","2100"
"2014","no migration background","Urban Area","2842.97","2500","7700","450","1350","3684","5200","10000","2783.55","2902.39","0","50000","2400","2500"
"2015","direct migration background","Rural Area","2176.22","1828.16","962","450","1000","2800","4000","10000","2082.3","2270.14","0","10500","1699","1800"
"2015","direct migration background","Urban Area","2339.14","2000","2808","436","1049","3000","4300","9800","2264.39","2413.89","0","30000","1800","2000"
"2015","indirect migration background","Rural Area","2239.76","2150","211","450","924","2623","4800","6000","2004.08","2475.44","0","15000","1700","2100"
"2015","indirect migration background","Urban Area","2404.08","2045.49","909","390","830","3200","4500","10000","2242.38","2565.78","0","40000","1800","2040"
"2015","no migration background","Rural Area","2394.98","2140.18","4487","450","1200","3100","4350","9000","2335.17","2454.79","0","56500","2000","2100"
"2015","no migration background","Urban Area","2925.19","2538.88","7256","450","1400","3800","5500","10000","2862.04","2988.34","0","50000","2500","2550"
"2016","direct migration background","Rural Area","2230.19","1900","962","420","900","2800","4300","10300","2130.61","2329.77","0","12400","1560","1800"
"2016","direct migration background","Urban Area","2383.05","2000","2687","400","962","3000","4500","11000","2308.04","2458.06","0","30000","1700","1870"
"2016","indirect migration background","Rural Area","2256.12","2000","222","400","920","2621","4002","6000","1838.79","2673.45","0","43000","1500","2000"
"2016","indirect migration background","Urban Area","2554.82","2300","879","424","913","3400","5000","10300","2393.15","2716.49","0","35000","1700","2069"
"2016","no migration background","Rural Area","2466.48","2200","4236","450","1200","3200","4400","9250","2404.44","2528.52","0","56000","2000","2160"
"2016","no migration background","Urban Area","2926.24","2600","6815","450","1460","3800","5400","10000","2861.12","2991.36","0","57000","2500","2575"
"2017","direct migration background","Rural Area","2091.58","1800","1053","400","830","2700","3800","10000","2005.12","2178.04","0","12000","1520","1700"
"2017","direct migration background","Urban Area","2454.64","2200","2849","450","1000","3200","4650","9300","2383.66","2525.62","0","30000","1700","1800"
"2017","indirect migration background","Rural Area","2395.3","2177.73","231","280","1150","3300","5500","6000","2157.69","2632.91","0","17000","1550","2000"
"2017","indirect migration background","Urban Area","2398.79","2100","975","350","900","3200","4560","10500","2237.38","2560.2","0","40000","1800","2100"
"2017","no migration background","Rural Area","2522.98","2260.24","5044","450","1300","3298","4500","9000","2466.3","2579.66","0","61000","2100","2250"
"2017","no migration background","Urban Area","2986.29","2620.29","7908","450","1445","4000","5600","10000","2928.07","3044.51","0","50000","2500","2600"
"2018","direct migration background","Rural Area","2373.8","2000","1075","380","1100","3000","4250","12000","2282.61","2464.99","0","15000","1600","1700"
"2018","direct migration background","Urban Area","2509.31","2200","2967","450","1200","3200","4990","9707","2441.96","2576.66","0","30000","1700","1800"
"2018","indirect migration background","Rural Area","2715.44","2218.48","239","450","1400","3300","5500","7000","2351.93","3078.95","0","39151","1600","2000"
"2018","indirect migration background","Urban Area","2442.15","2086.85","985","350","850","3350","4700","10500","2297.61","2586.69","0","27000","1800","2005"
"2018","no migration background","Rural Area","2599.29","2400","4769","450","1379","3500","4618","9000","2544.15","2654.43","0","25400","2200","2300"
"2018","no migration background","Urban Area","3095.37","2700","7600","455","1500","4060","5700","10500","3030.38","3160.36","0","70000","2600","2700"
"2019","direct migration background","Rural Area","2444.05","2100","1020","435","1040","3200","4500","15000","2344.59","2543.51","0","15000","1750","1900"
"2019","direct migration background","Urban Area","2664.59","2300","2651","450","1300","3300","4900","12200","2556.43","2772.75","0","90000","1800","2000"
"2019","indirect migration background","Rural Area","2586.23","2250.84","251","610","1120","3200","4600","9500","2120.98","3051.48","0","40000","1800","2200"
"2019","indirect migration background","Urban Area","2885.7","2500","924","450","1200","3800","5000","12798","2454.05","3317.35","0","150000","2300","2600"
"2019","no migration background","Rural Area","2752.65","2500","4907","500","1450","3500","4800","11200","2672.31","2832.99","0","50000","2500","2600"
"2019","no migration background","Urban Area","3397.88","2900","7614","520","1600","4203","6000","11000","2684.36","4111.4","0","2700000","2975","3000"
