"erwst","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Full-time","1998","Couple + C. LE 16 ","(1b) general elementary school","132","0.40979598055212","0.354603095021825","0.464988866082416"
"Full-time","1998","Couple + C. LE 16 ","(1c) basic vocational qualification","469","0.579482825087775","0.545254404897534","0.613711245278017"
"Full-time","1998","Couple + C. LE 16 ","(2b) intermediate general qualification","23","","",""
"Full-time","1998","Couple + C. LE 16 ","(2a) intermediate vocational","495","0.507586452687432","0.475728157614658","0.539444747760206"
"Full-time","1998","Couple + C. LE 16 ","(2c_gen) general maturity certificate","28","","",""
"Full-time","1998","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","99","0.445544864340114","0.379566921475552","0.511522807204675"
"Full-time","1998","Couple + C. LE 16 ","(3a) lower tertiary education","166","0.75315860324715","0.697556103172576","0.808761103321724"
"Full-time","1998","Couple + C. LE 16 ","(3b) higher tertiary education","180","0.647336270607378","0.589700580681808","0.704971960532948"
"Full-time","1998","Couple + C. GT 16 ","(0) in school","","","",""
"Full-time","1998","Couple + C. GT 16 ","(1a) inadequately completed","42","0.390589384221033","0.306397842729803","0.474780925712263"
"Full-time","1998","Couple + C. GT 16 ","(1b) general elementary school","111","0.244561863973285","0.201902968355692","0.287220759590879"
"Full-time","1998","Couple + C. GT 16 ","(1c) basic vocational qualification","352","0.493122790106657","0.45515285139905","0.531092728814265"
"Full-time","1998","Couple + C. GT 16 ","(2b) intermediate general qualification","21","","",""
"Full-time","1998","Couple + C. GT 16 ","(2a) intermediate vocational","298","0.662137378649826","0.617484076367584","0.706790680932069"
"Full-time","1998","Couple + C. GT 16 ","(2c_gen) general maturity certificate","12","","",""
"Full-time","1998","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","49","0.613871727923813","0.510371037925184","0.717372417922442"
"Full-time","1998","Couple + C. GT 16 ","(3a) lower tertiary education","104","0.707454983753184","0.633661600823014","0.781248366683354"
"Full-time","1998","Couple + C. GT 16 ","(3b) higher tertiary education","111","0.645446108866734","0.570377751411345","0.720514466322123"
"Full-time","1998","Couple + C. LE and GT 16","(0) in school","","","",""
"Full-time","1998","Couple + C. LE and GT 16","(1a) inadequately completed","31","0.452753865193941","0.339342999411172","0.56616473097671"
"Full-time","1998","Couple + C. LE and GT 16","(1b) general elementary school","49","0.283600071083517","0.216238097566094","0.350962044600939"
"Full-time","1998","Couple + C. LE and GT 16","(1c) basic vocational qualification","119","0.508685849087232","0.443363574844564","0.5740081233299"
"Full-time","1998","Couple + C. LE and GT 16","(2b) intermediate general qualification","3","","",""
"Full-time","1998","Couple + C. LE and GT 16","(2a) intermediate vocational","135","0.565703840452732","0.500793835858614","0.63061384504685"
"Full-time","1998","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","15","","",""
"Full-time","1998","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","32","0.664342710921902","0.523200150440744","0.80548527140306"
"Full-time","1998","Couple + C. LE and GT 16","(3a) lower tertiary education","49","0.629327629976482","0.517765871811596","0.740889388141367"
"Full-time","1998","Couple + C. LE and GT 16","(3b) higher tertiary education","59","0.753739265202857","0.657509176990659","0.849969353415054"
"Part-time","1998","1-pers.-HH","(0) in school","","","",""
"Part-time","1998","1-pers.-HH","(1a) inadequately completed","","","",""
"Part-time","1998","1-pers.-HH","(1b) general elementary school","5","","",""
"Part-time","1998","1-pers.-HH","(1c) basic vocational qualification","13","","",""
"Part-time","1998","1-pers.-HH","(2b) intermediate general qualification","1","","",""
"Part-time","1998","1-pers.-HH","(2a) intermediate vocational","9","","",""
"Part-time","1998","1-pers.-HH","(2c_gen) general maturity certificate","5","","",""
"Part-time","1998","1-pers.-HH","(2c_voc) vocational maturity certificate","5","","",""
"Part-time","1998","1-pers.-HH","(3a) lower tertiary education","10","","",""
"Part-time","1998","1-pers.-HH","(3b) higher tertiary education","7","","",""
"Part-time","1998","(Married) couple without C. ","(0) in school","","","",""
"Part-time","1998","(Married) couple without C. ","(1a) inadequately completed","6","","",""
"Part-time","1998","(Married) couple without C. ","(1b) general elementary school","32","0.0537816818771811","0.0357011848681707","0.0718621788861915"
"Part-time","1998","(Married) couple without C. ","(1c) basic vocational qualification","83","0.048741022176247","0.0382458448270566","0.0592361995254375"
"Part-time","1998","(Married) couple without C. ","(2b) intermediate general qualification","2","","",""
"Part-time","1998","(Married) couple without C. ","(2a) intermediate vocational","49","0.0868107195058718","0.0654752545139715","0.108146184497772"
"Part-time","1998","(Married) couple without C. ","(2c_gen) general maturity certificate","6","","",""
"Part-time","1998","(Married) couple without C. ","(2c_voc) vocational maturity certificate","12","","",""
"Part-time","1998","(Married) couple without C. ","(3a) lower tertiary education","22","","",""
"Part-time","1998","(Married) couple without C. ","(3b) higher tertiary education","26","","",""
"Part-time","1998","Single parent ","(0) in school","","","",""
"Part-time","1998","Single parent ","(1a) inadequately completed","","","",""
"Part-time","1998","Single parent ","(1b) general elementary school","8","","",""
"Part-time","1998","Single parent ","(1c) basic vocational qualification","25","","",""
"Part-time","1998","Single parent ","(2b) intermediate general qualification","1","","",""
"Part-time","1998","Single parent ","(2a) intermediate vocational","28","","",""
"Part-time","1998","Single parent ","(2c_gen) general maturity certificate","","","",""
"Part-time","1998","Single parent ","(2c_voc) vocational maturity certificate","5","","",""
"Part-time","1998","Single parent ","(3a) lower tertiary education","4","","",""
"Part-time","1998","Single parent ","(3b) higher tertiary education","4","","",""
"Part-time","1998","Couple + C. LE 16 ","(0) in school","","","",""
"Part-time","1998","Couple + C. LE 16 ","(1a) inadequately completed","8","","",""
"Part-time","1998","Couple + C. LE 16 ","(1b) general elementary school","22","","",""
"Part-time","1998","Couple + C. LE 16 ","(1c) basic vocational qualification","86","0.136643395871033","0.112827653021071","0.160459138720994"
"Part-time","1998","Couple + C. LE 16 ","(2b) intermediate general qualification","9","","",""
"Part-time","1998","Couple + C. LE 16 ","(2a) intermediate vocational","129","0.144566336109528","0.12215698513618","0.166975687082875"
"Part-time","1998","Couple + C. LE 16 ","(2c_gen) general maturity certificate","10","","",""
"Part-time","1998","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","29","","",""
"Part-time","1998","Couple + C. LE 16 ","(3a) lower tertiary education","35","0.120941422396876","0.0788940806103333","0.162988764183418"
"Part-time","1998","Couple + C. LE 16 ","(3b) higher tertiary education","23","","",""
"Part-time","1998","Couple + C. GT 16 ","(0) in school","","","",""
"Part-time","1998","Couple + C. GT 16 ","(1a) inadequately completed","7","","",""
"Part-time","1998","Couple + C. GT 16 ","(1b) general elementary school","28","","",""
"Part-time","1998","Couple + C. GT 16 ","(1c) basic vocational qualification","64","0.109120492251226","0.0854409327423511","0.132800051760101"
"Part-time","1998","Couple + C. GT 16 ","(2b) intermediate general qualification","5","","",""
"Part-time","1998","Couple + C. GT 16 ","(2a) intermediate vocational","33","0.0743724986231361","0.0496020560127501","0.0991429412335221"
"Part-time","1998","Couple + C. GT 16 ","(2c_gen) general maturity certificate","12","","",""
"Part-time","1998","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","1","","",""
"Part-time","1998","Couple + C. GT 16 ","(3a) lower tertiary education","13","","",""
"Part-time","1998","Couple + C. GT 16 ","(3b) higher tertiary education","10","","",""
"Part-time","1998","Couple + C. LE and GT 16","(0) in school","","","",""
"Part-time","1998","Couple + C. LE and GT 16","(1a) inadequately completed","8","","",""
"Part-time","1998","Couple + C. LE and GT 16","(1b) general elementary school","16","","",""
"Part-time","1998","Couple + C. LE and GT 16","(1c) basic vocational qualification","39","0.203706387192522","0.151080943397936","0.256331830987107"
"Part-time","1998","Couple + C. LE and GT 16","(2b) intermediate general qualification","2","","",""
"Part-time","1998","Couple + C. LE and GT 16","(2a) intermediate vocational","30","0.143780644037323","0.0978326226162158","0.189728665458431"
"Part-time","1998","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"Part-time","1998","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","5","","",""
"Part-time","1998","Couple + C. LE and GT 16","(3a) lower tertiary education","12","","",""
"Part-time","1998","Couple + C. LE and GT 16","(3b) higher tertiary education","11","","",""
"Non-working","1998","1-pers.-HH","(0) in school","1","","",""
"Non-working","1998","1-pers.-HH","(1a) inadequately completed","19","","",""
"Non-working","1998","1-pers.-HH","(1b) general elementary school","289","0.874783519147355","0.840060584677208","0.909506453617502"
"Non-working","1998","1-pers.-HH","(1c) basic vocational qualification","340","0.720947502890358","0.68171093515123","0.760184070629486"
"Non-working","1998","1-pers.-HH","(2b) intermediate general qualification","29","","",""
"Non-working","1998","1-pers.-HH","(2a) intermediate vocational","127","0.49669957162921","0.442917244258351","0.550481899000069"
"Non-working","1998","1-pers.-HH","(2c_gen) general maturity certificate","24","","",""
"Non-working","1998","1-pers.-HH","(2c_voc) vocational maturity certificate","34","0.335063071242353","0.241611079434468","0.428515063050237"
"Non-working","1998","1-pers.-HH","(3a) lower tertiary education","46","0.354936044189172","0.269678690975962","0.440193397402383"
"Non-working","1998","1-pers.-HH","(3b) higher tertiary education","35","0.320221788000558","0.234576253370716","0.4058673226304"
"Non-working","1998","(Married) couple without C. ","(0) in school","3","","",""
"Non-working","1998","(Married) couple without C. ","(1a) inadequately completed","70","0.610375145251143","0.517098012356386","0.703652278145899"
"Non-working","1998","(Married) couple without C. ","(1b) general elementary school","455","0.81477332274742","0.783636975109615","0.845909670385224"
"Non-working","1998","(Married) couple without C. ","(1c) basic vocational qualification","991","0.652471200226679","0.629261520118812","0.675680880334545"
"Non-working","1998","(Married) couple without C. ","(2b) intermediate general qualification","33","0.460377345586293","0.351156595000681","0.569598096171905"
"Non-working","1998","(Married) couple without C. ","(2a) intermediate vocational","188","0.356359132351821","0.320067977842941","0.392650286860701"
"Non-working","1998","(Married) couple without C. ","(2c_gen) general maturity certificate","26","","",""
"Non-working","1998","(Married) couple without C. ","(2c_voc) vocational maturity certificate","41","0.279557701028171","0.21523524486899","0.343880157187352"
"Non-working","1998","(Married) couple without C. ","(3a) lower tertiary education","137","0.461788757015781","0.40742056509243","0.516156948939133"
"Non-working","1998","(Married) couple without C. ","(3b) higher tertiary education","105","0.363964946793136","0.310405319128645","0.417524574457627"
"Non-working","1998","Single parent ","(0) in school","29","","",""
"Non-working","1998","Single parent ","(1a) inadequately completed","15","","",""
"Non-working","1998","Single parent ","(1b) general elementary school","68","0.673170116348658","0.588895282654521","0.757444950042795"
"Non-working","1998","Single parent ","(1c) basic vocational qualification","65","0.316222815894393","0.247130878566897","0.38531475322189"
"Non-working","1998","Single parent ","(2b) intermediate general qualification","20","","",""
"Non-working","1998","Single parent ","(2a) intermediate vocational","44","0.267957440563261","0.193522008656876","0.342392872469646"
"Non-working","1998","Single parent ","(2c_gen) general maturity certificate","25","","",""
"Non-working","1998","Single parent ","(2c_voc) vocational maturity certificate","8","","",""
"Non-working","1998","Single parent ","(3a) lower tertiary education","4","","",""
"Non-working","1998","Single parent ","(3b) higher tertiary education","9","","",""
"Non-working","1998","Couple + C. LE 16 ","(0) in school","2","","",""
"Non-working","1998","Couple + C. LE 16 ","(1a) inadequately completed","30","0.332167137921398","0.223375862608465","0.440958413234331"
"Non-working","1998","Couple + C. LE 16 ","(1b) general elementary school","138","0.458473923651547","0.402554179172419","0.514393668130675"
"Non-working","1998","Couple + C. LE 16 ","(1c) basic vocational qualification","214","0.249683106776565","0.219671334430931","0.279694879122199"
"Non-working","1998","Couple + C. LE 16 ","(2b) intermediate general qualification","38","0.55973363634053","0.446628927148024","0.672838345533035"
"Non-working","1998","Couple + C. LE 16 ","(2a) intermediate vocational","281","0.310080148036502","0.280606165287187","0.339554130785817"
"Non-working","1998","Couple + C. LE 16 ","(2c_gen) general maturity certificate","31","0.374973043684601","0.264671490167392","0.485274597201811"
"Non-working","1998","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","78","0.369132060878309","0.305073090138116","0.433191031618501"
"Non-working","1998","Couple + C. LE 16 ","(3a) lower tertiary education","27","","",""
"Non-working","1998","Couple + C. LE 16 ","(3b) higher tertiary education","55","0.203570972305062","0.154999910982721","0.252142033627403"
"Non-working","1998","Couple + C. GT 16 ","(0) in school","125","0.950079941622569","0.912643545692789","0.987516337552349"
"Non-working","1998","Couple + C. GT 16 ","(1a) inadequately completed","74","0.502845016431408","0.416563809878251","0.589126222984565"
"Non-working","1998","Couple + C. GT 16 ","(1b) general elementary school","180","0.477906048282879","0.428331201344823","0.527480895220934"
"Non-working","1998","Couple + C. GT 16 ","(1c) basic vocational qualification","233","0.372482249921578","0.335764439530786","0.40920006031237"
"Non-working","1998","Couple + C. GT 16 ","(2b) intermediate general qualification","56","0.414603735695668","0.337295213660031","0.491912257731305"
"Non-working","1998","Couple + C. GT 16 ","(2a) intermediate vocational","81","0.206066554534049","0.167880458576961","0.244252650491138"
"Non-working","1998","Couple + C. GT 16 ","(2c_gen) general maturity certificate","98","0.687088373537438","0.6140923181904","0.760084428884475"
"Non-working","1998","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","28","","",""
"Non-working","1998","Couple + C. GT 16 ","(3a) lower tertiary education","29","","",""
"Non-working","1998","Couple + C. GT 16 ","(3b) higher tertiary education","28","","",""
"Non-working","1998","Couple + C. LE and GT 16","(0) in school","146","0.980058186325958","0.957610932668185","1.00250543998373"
"Non-working","1998","Couple + C. LE and GT 16","(1a) inadequately completed","32","0.432420193005282","0.319544954159551","0.545295431851013"
"Non-working","1998","Couple + C. LE and GT 16","(1b) general elementary school","60","0.333207025625981","0.262764251592024","0.403649799659938"
"Non-working","1998","Couple + C. LE and GT 16","(1c) basic vocational qualification","57","0.241558476174913","0.185630510360124","0.297486441989702"
"Non-working","1998","Couple + C. LE and GT 16","(2b) intermediate general qualification","38","0.42392739147942","0.327550757025686","0.520304025933153"
"Non-working","1998","Couple + C. LE and GT 16","(2a) intermediate vocational","46","0.222961238010919","0.168453255571388","0.277469220450449"
"Non-working","1998","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","33","0.613630397816907","0.492429132345799","0.734831663288015"
"Non-working","1998","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","5","","",""
"Non-working","1998","Couple + C. LE and GT 16","(3a) lower tertiary education","10","","",""
"Non-working","1998","Couple + C. LE and GT 16","(3b) higher tertiary education","6","","",""
"Other","1998","1-pers.-HH","(0) in school","","","",""
"Other","1998","1-pers.-HH","(1a) inadequately completed","2","","",""
"Other","1998","1-pers.-HH","(1b) general elementary school","8","","",""
"Other","1998","1-pers.-HH","(1c) basic vocational qualification","3","","",""
"Other","1998","1-pers.-HH","(2b) intermediate general qualification","9","","",""
"Other","1998","1-pers.-HH","(2a) intermediate vocational","5","","",""
"Other","1998","1-pers.-HH","(2c_gen) general maturity certificate","12","","",""
"Other","1998","1-pers.-HH","(2c_voc) vocational maturity certificate","2","","",""
"Other","1998","1-pers.-HH","(3a) lower tertiary education","","","",""
"Other","1998","1-pers.-HH","(3b) higher tertiary education","2","","",""
"Other","1998","(Married) couple without C. ","(0) in school","","","",""
"Other","1998","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Other","1998","(Married) couple without C. ","(1b) general elementary school","15","","",""
"Other","1998","(Married) couple without C. ","(1c) basic vocational qualification","23","","",""
"Other","1998","(Married) couple without C. ","(2b) intermediate general qualification","11","","",""
"Other","1998","(Married) couple without C. ","(2a) intermediate vocational","15","","",""
"Other","1998","(Married) couple without C. ","(2c_gen) general maturity certificate","9","","",""
"Other","1998","(Married) couple without C. ","(2c_voc) vocational maturity certificate","7","","",""
"Other","1998","(Married) couple without C. ","(3a) lower tertiary education","5","","",""
"Other","1998","(Married) couple without C. ","(3b) higher tertiary education","8","","",""
"Other","1998","Single parent ","(0) in school","3","","",""
"Other","1998","Single parent ","(1a) inadequately completed","2","","",""
"Other","1998","Single parent ","(1b) general elementary school","16","","",""
"Other","1998","Single parent ","(1c) basic vocational qualification","6","","",""
"Other","1998","Single parent ","(2b) intermediate general qualification","17","","",""
"Other","1998","Single parent ","(2a) intermediate vocational","6","","",""
"Other","1998","Single parent ","(2c_gen) general maturity certificate","6","","",""
"Other","1998","Single parent ","(2c_voc) vocational maturity certificate","1","","",""
"Other","1998","Single parent ","(3a) lower tertiary education","","","",""
"Other","1998","Single parent ","(3b) higher tertiary education","","","",""
"Other","1998","Couple + C. LE 16 ","(0) in school","","","",""
"Other","1998","Couple + C. LE 16 ","(1a) inadequately completed","1","","",""
"Other","1998","Couple + C. LE 16 ","(1b) general elementary school","13","","",""
"Other","1998","Couple + C. LE 16 ","(1c) basic vocational qualification","30","0.0341906722646275","0.0215905656713421","0.0467907788579128"
"Other","1998","Couple + C. LE 16 ","(2b) intermediate general qualification","4","","",""
"Other","1998","Couple + C. LE 16 ","(2a) intermediate vocational","41","0.0377670631665385","0.0256192182367249","0.049914908096352"
"Other","1998","Couple + C. LE 16 ","(2c_gen) general maturity certificate","5","","",""
"Other","1998","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","12","","",""
"Other","1998","Couple + C. LE 16 ","(3a) lower tertiary education","3","","",""
"Other","1998","Couple + C. LE 16 ","(3b) higher tertiary education","6","","",""
"Other","1998","Couple + C. GT 16 ","(0) in school","5","","",""
"Other","1998","Couple + C. GT 16 ","(1a) inadequately completed","6","","",""
"Other","1998","Couple + C. GT 16 ","(1b) general elementary school","71","0.204241109765863","0.164230228423577","0.24425199110815"
"Other","1998","Couple + C. GT 16 ","(1c) basic vocational qualification","17","","",""
"Other","1998","Couple + C. GT 16 ","(2b) intermediate general qualification","74","0.406124346803289","0.329058302941126","0.483190390665453"
"Other","1998","Couple + C. GT 16 ","(2a) intermediate vocational","19","","",""
"Other","1998","Couple + C. GT 16 ","(2c_gen) general maturity certificate","33","0.160971560658468","0.103115992860478","0.218827128456459"
"Other","1998","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","7","","",""
"Other","1998","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Other","1998","Couple + C. GT 16 ","(3b) higher tertiary education","7","","",""
"Other","1998","Couple + C. LE and GT 16","(0) in school","3","","",""
"Other","1998","Couple + C. LE and GT 16","(1a) inadequately completed","3","","",""
"Other","1998","Couple + C. LE and GT 16","(1b) general elementary school","47","0.259081892296858","0.193605083867348","0.324558700726368"
"Other","1998","Couple + C. LE and GT 16","(1c) basic vocational qualification","10","","",""
"Other","1998","Couple + C. LE and GT 16","(2b) intermediate general qualification","58","0.524457780480058","0.427062657413514","0.621852903546602"
"Other","1998","Couple + C. LE and GT 16","(2a) intermediate vocational","13","","",""
"Other","1998","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","13","","",""
"Other","1998","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","1","","",""
"Other","1998","Couple + C. LE and GT 16","(3a) lower tertiary education","1","","",""
"Other","1998","Couple + C. LE and GT 16","(3b) higher tertiary education","1","","",""
"Full-time","1999","1-pers.-HH","(0) in school","","","",""
"Full-time","1999","1-pers.-HH","(1a) inadequately completed","12","","",""
"Full-time","1999","1-pers.-HH","(1b) general elementary school","50","0.104249891813485","0.0720974030781844","0.136402380548786"
"Full-time","1999","1-pers.-HH","(1c) basic vocational qualification","166","0.29545468000334","0.255701421151097","0.335207938855582"
"Full-time","1999","1-pers.-HH","(2b) intermediate general qualification","17","","",""
"Full-time","1999","1-pers.-HH","(2a) intermediate vocational","197","0.474643835885782","0.42084846168069","0.528439210090873"
"Full-time","1999","1-pers.-HH","(2c_gen) general maturity certificate","15","","",""
"Full-time","1999","1-pers.-HH","(2c_voc) vocational maturity certificate","59","0.602280223479503","0.503340188626425","0.701220258332581"
"Full-time","1999","1-pers.-HH","(3a) lower tertiary education","56","0.466860385744616","0.374874147626142","0.558846623863089"
"Full-time","1999","1-pers.-HH","(3b) higher tertiary education","81","0.600368531455277","0.513805125700324","0.68693193721023"
"Full-time","1999","(Married) couple without C. ","(0) in school","1","","",""
"Full-time","1999","(Married) couple without C. ","(1a) inadequately completed","37","0.370045853628933","0.282183802629201","0.457907904628665"
"Full-time","1999","(Married) couple without C. ","(1b) general elementary school","94","0.112708802762055","0.0870167619372111","0.138400843586898"
"Full-time","1999","(Married) couple without C. ","(1c) basic vocational qualification","515","0.300250013713639","0.277888083227715","0.322611944199562"
"Full-time","1999","(Married) couple without C. ","(2b) intermediate general qualification","34","0.354073695665175","0.2535827849447","0.454564606385651"
"Full-time","1999","(Married) couple without C. ","(2a) intermediate vocational","464","0.537736905852213","0.501766159997846","0.57370765170658"
"Full-time","1999","(Married) couple without C. ","(2c_gen) general maturity certificate","27","","",""
"Full-time","1999","(Married) couple without C. ","(2c_voc) vocational maturity certificate","129","0.539172069039271","0.46956584612503","0.608778291953513"
"Full-time","1999","(Married) couple without C. ","(3a) lower tertiary education","171","0.467098754119544","0.413187694954243","0.521009813284844"
"Full-time","1999","(Married) couple without C. ","(3b) higher tertiary education","189","0.560939635290224","0.507476518339957","0.614402752240491"
"Full-time","1999","Single parent ","(0) in school","","","",""
"Full-time","1999","Single parent ","(1a) inadequately completed","10","","",""
"Full-time","1999","Single parent ","(1b) general elementary school","30","0.194380897032601","0.12582658529087","0.262935208774333"
"Full-time","1999","Single parent ","(1c) basic vocational qualification","79","0.472144474221821","0.397753536834213","0.54653541160943"
"Full-time","1999","Single parent ","(2b) intermediate general qualification","9","","",""
"Full-time","1999","Single parent ","(2a) intermediate vocational","70","0.456294423700752","0.375500976703132","0.537087870698372"
"Full-time","1999","Single parent ","(2c_gen) general maturity certificate","4","","",""
"Full-time","1999","Single parent ","(2c_voc) vocational maturity certificate","5","","",""
"Full-time","1999","Single parent ","(3a) lower tertiary education","20","","",""
"Full-time","1999","Single parent ","(3b) higher tertiary education","27","","",""
"Full-time","1999","Couple + C. LE 16 ","(0) in school","1","","",""
"Full-time","1999","Couple + C. LE 16 ","(1a) inadequately completed","31","0.48748325346304","0.371217235764362","0.603749271161719"
"Full-time","1999","Couple + C. LE 16 ","(1b) general elementary school","129","0.469645378579817","0.411395940225842","0.527894816933792"
"Full-time","1999","Couple + C. LE 16 ","(1c) basic vocational qualification","475","0.610777118042335","0.57662577628142","0.64492845980325"
"Full-time","1999","Couple + C. LE 16 ","(2b) intermediate general qualification","25","","",""
"Full-time","1999","Couple + C. LE 16 ","(2a) intermediate vocational","482","0.527632036965304","0.495477045848133","0.559787028082476"
"Full-time","1999","Couple + C. LE 16 ","(2c_gen) general maturity certificate","23","","",""
"Full-time","1999","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","102","0.42574161003037","0.361277113517124","0.490206106543616"
"Full-time","1999","Couple + C. LE 16 ","(3a) lower tertiary education","166","0.730935249394949","0.673869969121995","0.788000529667902"
"Full-time","1999","Couple + C. LE 16 ","(3b) higher tertiary education","183","0.636994916837558","0.579530859385206","0.694458974289911"
"Full-time","1999","Couple + C. GT 16 ","(0) in school","","","",""
"Full-time","1999","Couple + C. GT 16 ","(1a) inadequately completed","45","0.372920926469156","0.291347118155532","0.454494734782781"
"Full-time","1999","Couple + C. GT 16 ","(1b) general elementary school","102","0.262780368607082","0.217376862109464","0.3081838751047"
"Full-time","1999","Couple + C. GT 16 ","(1c) basic vocational qualification","341","0.496388019219638","0.458039361050449","0.534736677388826"
"Full-time","1999","Couple + C. GT 16 ","(2b) intermediate general qualification","23","","",""
"Full-time","1999","Couple + C. GT 16 ","(2a) intermediate vocational","280","0.612842092085279","0.567015075307457","0.658669108863101"
"Full-time","1999","Couple + C. GT 16 ","(2c_gen) general maturity certificate","20","","",""
"Full-time","1999","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","49","0.577112343745957","0.468857887341985","0.685366800149929"
"Full-time","1999","Couple + C. GT 16 ","(3a) lower tertiary education","105","0.719894600024736","0.647303291956894","0.792485908092577"
"Full-time","1999","Couple + C. GT 16 ","(3b) higher tertiary education","122","0.7231311564065","0.653799164135814","0.792463148677186"
"Full-time","1999","Couple + C. LE and GT 16","(0) in school","","","",""
"Full-time","1999","Couple + C. LE and GT 16","(1a) inadequately completed","22","","",""
"Full-time","1999","Couple + C. LE and GT 16","(1b) general elementary school","41","0.253304693567237","0.184838596544494","0.32177079058998"
"Full-time","1999","Couple + C. LE and GT 16","(1c) basic vocational qualification","127","0.534185832663202","0.469578341139786","0.598793324186617"
"Full-time","1999","Couple + C. LE and GT 16","(2b) intermediate general qualification","6","","",""
"Full-time","1999","Couple + C. LE and GT 16","(2a) intermediate vocational","144","0.594871147672158","0.531149249087319","0.658593046256997"
"Full-time","1999","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","10","","",""
"Full-time","1999","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","23","","",""
"Full-time","1999","Couple + C. LE and GT 16","(3a) lower tertiary education","52","0.669958166396662","0.561343072727763","0.778573260065561"
"Full-time","1999","Couple + C. LE and GT 16","(3b) higher tertiary education","52","0.793215976234831","0.693992983633092","0.892438968836569"
"Part-time","1999","1-pers.-HH","(0) in school","","","",""
"Part-time","1999","1-pers.-HH","(1a) inadequately completed","","","",""
"Part-time","1999","1-pers.-HH","(1b) general elementary school","8","","",""
"Part-time","1999","1-pers.-HH","(1c) basic vocational qualification","7","","",""
"Part-time","1999","1-pers.-HH","(2b) intermediate general qualification","3","","",""
"Part-time","1999","1-pers.-HH","(2a) intermediate vocational","11","","",""
"Part-time","1999","1-pers.-HH","(2c_gen) general maturity certificate","7","","",""
"Part-time","1999","1-pers.-HH","(2c_voc) vocational maturity certificate","1","","",""
"Part-time","1999","1-pers.-HH","(3a) lower tertiary education","7","","",""
"Part-time","1999","1-pers.-HH","(3b) higher tertiary education","5","","",""
"Part-time","1999","(Married) couple without C. ","(0) in school","","","",""
"Part-time","1999","(Married) couple without C. ","(1a) inadequately completed","6","","",""
"Part-time","1999","(Married) couple without C. ","(1b) general elementary school","30","0.049823870563689","0.0321469183495641","0.0675008227778139"
"Part-time","1999","(Married) couple without C. ","(1c) basic vocational qualification","88","0.0549102854472901","0.0437965592045817","0.0660240116899986"
"Part-time","1999","(Married) couple without C. ","(2b) intermediate general qualification","5","","",""
"Part-time","1999","(Married) couple without C. ","(2a) intermediate vocational","54","0.082634876246348","0.0627706015084137","0.102499150984282"
"Part-time","1999","(Married) couple without C. ","(2c_gen) general maturity certificate","6","","",""
"Part-time","1999","(Married) couple without C. ","(2c_voc) vocational maturity certificate","15","","",""
"Part-time","1999","(Married) couple without C. ","(3a) lower tertiary education","18","","",""
"Part-time","1999","(Married) couple without C. ","(3b) higher tertiary education","25","","",""
"Part-time","1999","Single parent ","(0) in school","","","",""
"Part-time","1999","Single parent ","(1a) inadequately completed","3","","",""
"Part-time","1999","Single parent ","(1b) general elementary school","9","","",""
"Part-time","1999","Single parent ","(1c) basic vocational qualification","19","","",""
"Part-time","1999","Single parent ","(2b) intermediate general qualification","2","","",""
"Part-time","1999","Single parent ","(2a) intermediate vocational","23","","",""
"Part-time","1999","Single parent ","(2c_gen) general maturity certificate","4","","",""
"Part-time","1999","Single parent ","(2c_voc) vocational maturity certificate","6","","",""
"Part-time","1999","Single parent ","(3a) lower tertiary education","3","","",""
"Part-time","1999","Single parent ","(3b) higher tertiary education","7","","",""
"Part-time","1999","Couple + C. LE 16 ","(0) in school","","","",""
"Part-time","1999","Couple + C. LE 16 ","(1a) inadequately completed","10","","",""
"Part-time","1999","Couple + C. LE 16 ","(1b) general elementary school","31","0.116853288453166","0.079359404205577","0.154347172700755"
"Part-time","1999","Couple + C. LE 16 ","(1c) basic vocational qualification","80","0.095557509121689","0.0749659088530686","0.116149109390309"
"Part-time","1999","Couple + C. LE 16 ","(2b) intermediate general qualification","13","","",""
"Part-time","1999","Couple + C. LE 16 ","(2a) intermediate vocational","142","0.166806918445734","0.142795243533618","0.19081859335785"
