"erwst","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Part-time","1993","Part Time","middle vocational","422","0.372204800915948","0.345439475008043","0.398970126823854","2"
"Part-time","1993","Part Time","vocational + Abi","21","","","","2"
"Part-time","1993","Part Time","higher vocational","45","0.370572567178354","0.284161984300832","0.456983150055876","2"
"Part-time","1993","Part Time","higher education","88","0.3221402954973","0.26899530891968","0.375285282074919","2"
"Part-time","1993","Not Working","in school","","","","","2"
"Part-time","1993","Not Working","inadequately","2","","","","2"
"Part-time","1993","Not Working","general elemantary","7","","","","2"
"Part-time","1993","Not Working","middle vocational","14","","","","2"
"Part-time","1993","Not Working","vocational + Abi","2","","","","2"
"Part-time","1993","Not Working","higher vocational","2","","","","2"
"Part-time","1993","Not Working","higher education","7","","","","2"
"Full-time","1994","Full Time","in school","","","","","1"
"Full-time","1994","Full Time","inadequately","181","0.856549380367486","0.808565145144133","0.90453361559084","1"
"Full-time","1994","Full Time","general elemantary","601","0.743502420239794","0.713410031790943","0.773594808688645","1"
"Full-time","1994","Full Time","middle vocational","2942","0.922958479106299","0.913742455535649","0.93217450267695","1"
"Full-time","1994","Full Time","vocational + Abi","184","0.907084027947847","0.867147618218441","0.947020437677253","1"
"Full-time","1994","Full Time","higher vocational","410","0.959493193551401","0.940837800807917","0.978148586294886","1"
"Full-time","1994","Full Time","higher education","975","0.96310490567986","0.951564866899111","0.974644944460609","1"
"Full-time","1994","Part Time","in school","","","","","1"
"Full-time","1994","Part Time","inadequately","30","0.338301515024701","0.245102239758857","0.431500790290545","1"
"Full-time","1994","Part Time","general elemantary","82","0.123801033164193","0.0948453777587835","0.152756688569602","1"
"Full-time","1994","Part Time","middle vocational","273","0.192274741588819","0.17001460639152","0.214534876786119","1"
"Full-time","1994","Part Time","vocational + Abi","22","","","","1"
"Full-time","1994","Part Time","higher vocational","40","0.297813024548015","0.218591839490592","0.377034209605438","1"
"Full-time","1994","Part Time","higher education","108","0.329433968470151","0.274866899711893","0.384001037228409","1"
"Full-time","1994","Not Working","in school","","","","","1"
"Full-time","1994","Not Working","inadequately","1","","","","1"
"Full-time","1994","Not Working","general elemantary","9","","","","1"
"Full-time","1994","Not Working","middle vocational","30","0.0116677937602056","0.00715584154688727","0.0161797459735239","1"
"Full-time","1994","Not Working","vocational + Abi","3","","","","1"
"Full-time","1994","Not Working","higher vocational","3","","","","1"
"Full-time","1994","Not Working","higher education","14","","","","1"
"Non-working","1994","Full Time","inadequately","14","","","","5"
"Non-working","1994","Full Time","vocational + Abi","11","","","","5"
"Non-working","1994","Part Time","higher education","59","0.224330266119989","0.175900985304728","0.27275954693525","5"
"Non-working","1994","Full Time","general elemantary","44","0.0577412711494533","0.0416680809047844","0.0738144613941222","5"
"Non-working","1994","Part Time","vocational + Abi","22","","","","5"
"Non-working","1994","Part Time","higher vocational","27","","","","5"
"Non-working","1994","Full Time","middle vocational","149","0.040705174537467","0.0338756427219274","0.0475347063530066","5"
"Non-working","1994","Full Time","in school","1","","","","5"
"Non-working","1994","Full Time","higher vocational","13","","","","5"
"Non-working","1994","Part Time","middle vocational","373","0.310354895851891","0.284222635480427","0.336487156223356","5"
"Non-working","1994","Full Time","higher education","19","","","","5"
"Non-working","1994","Part Time","in school","6","","","","5"
"Non-working","1994","Part Time","inadequately","27","","","","5"
"Non-working","1994","Part Time","general elemantary","150","0.295256705507098","0.255152930269708","0.335360480744487","5"
"Non-working","1994","Not Working","inadequately","249","0.97112789136489","0.950575826302445","0.991679956427334","5"
"Non-working","1994","Not Working","general elemantary","1183","0.988943585676772","0.983051781319185","0.99483539003436","5"
"Non-working","1994","Not Working","in school","222","0.992368977447027","0.980947464992253","1.0037904899018","5"
"Non-working","1994","Not Working","middle vocational","2094","0.972729832391742","0.965886641312226","0.979573023471258","5"
"Non-working","1994","Not Working","vocational + Abi","103","0.910672854838448","0.856881914525701","0.964463795151196","5"
"Non-working","1994","Not Working","higher vocational","192","0.972384953064318","0.949731100480648","0.995038805647988","5"
"Non-working","1994","Not Working","higher education","322","0.954490740930101","0.932530060913762","0.97645142094644","5"
"Other","1994","Full Time","general elemantary","157","0.189050331912677","0.162069241173843","0.216031422651512","6"
"Other","1994","Full Time","inadequately","10","","","","6"
"Other","1994","Not Working","higher education","8","","","","6"
"Other","1994","Part Time","vocational + Abi","17","","","","6"
"Other","1994","Full Time","in school","4","","","","6"
"Other","1994","Full Time","middle vocational","72","0.0195041626479988","0.0147247271697484","0.0242835981262493","6"
"Other","1994","Part Time","middle vocational","147","0.119528497325946","0.101204162043836","0.137852832608056","6"
"Other","1994","Part Time","higher vocational","17","","","","6"
"Other","1994","Not Working","higher vocational","3","","","","6"
"Other","1994","Full Time","vocational + Abi","3","","","","6"
"Other","1994","Full Time","higher vocational","3","","","","6"
"Other","1994","Full Time","higher education","9","","","","6"
"Other","1994","Part Time","in school","5","","","","6"
"Other","1994","Part Time","inadequately","7","","","","6"
"Other","1994","Part Time","general elemantary","116","0.239784412887131","0.202248346730672","0.27732047904359","6"
"Other","1994","Part Time","higher education","20","","","","6"
"Other","1994","Not Working","in school","1","","","","6"
"Other","1994","Not Working","inadequately","3","","","","6"
"Other","1994","Not Working","general elemantary","14","","","","6"
"Other","1994","Not Working","middle vocational","37","0.0110707377740652","0.00667441529388452","0.0154670602542458","6"
"Other","1994","Not Working","vocational + Abi","2","","","","6"
"Part-time","1994","Full Time","inadequately","","","","","2"
"Part-time","1994","Full Time","general elemantary","7","","","","2"
"Part-time","1994","Full Time","middle vocational","53","0.0168321837082347","0.0123861358932517","0.0212782315232178","2"
"Part-time","1994","Full Time","higher education","22","","","","2"
"Part-time","1994","Full Time","vocational + Abi","5","","","","2"
"Part-time","1994","Full Time","higher vocational","3","","","","2"
"Part-time","1994","Full Time","in school","","","","","2"
"Part-time","1994","Part Time","in school","1","","","","2"
"Part-time","1994","Part Time","inadequately","35","0.300448137580181","0.210140348409758","0.390755926750604","2"
"Part-time","1994","Part Time","general elemantary","149","0.341157848441579","0.299476835144458","0.382838861738699","2"
"Part-time","1994","Part Time","middle vocational","411","0.377841865233343","0.35045512908065","0.405228601386037","2"
"Part-time","1994","Part Time","vocational + Abi","21","","","","2"
"Part-time","1994","Part Time","higher vocational","44","0.350457821029825","0.267803671163888","0.433111970895761","2"
"Part-time","1994","Part Time","higher education","98","0.332467686345903","0.277774084037213","0.387161288654593","2"
"Part-time","1994","Not Working","in school","","","","","2"
"Part-time","1994","Not Working","inadequately","2","","","","2"
"Part-time","1994","Not Working","general elemantary","4","","","","2"
"Part-time","1994","Not Working","middle vocational","15","","","","2"
"Part-time","1994","Not Working","vocational + Abi","","","","","2"
"Part-time","1994","Not Working","higher vocational","3","","","","2"
"Part-time","1994","Not Working","higher education","2","","","","2"
"Full-time","1995","Full Time","general elemantary","566","0.744298482077222","0.713200843414968","0.775396120739475","1"
"Full-time","1995","Full Time","middle vocational","2859","0.922689288909653","0.913326587406333","0.932051990412972","1"
"Full-time","1995","Full Time","vocational + Abi","221","0.901815513692831","0.864169173941742","0.939461853443919","1"
"Full-time","1995","Full Time","higher vocational","423","0.941867206837265","0.920102038056356","0.963632375618174","1"
"Full-time","1995","Full Time","higher education","1005","0.944053826988001","0.930270754657088","0.957836899318915","1"
"Full-time","1995","Part Time","in school","","","","","1"
"Full-time","1995","Part Time","inadequately","28","","","","1"
"Full-time","1995","Full Time","in school","1","","","","1"
"Full-time","1995","Full Time","inadequately","160","0.902051515896118","0.858011892491755","0.94609113930048","1"
"Full-time","1995","Part Time","general elemantary","117","0.186023161770369","0.152251491733237","0.219794831807502","1"
"Full-time","1995","Part Time","middle vocational","383","0.266713089758035","0.243295244118412","0.290130935397659","1"
"Full-time","1995","Part Time","vocational + Abi","29","","","","1"
"Full-time","1995","Part Time","higher vocational","41","0.288013577423633","0.210170723206635","0.36585643164063","1"
"Full-time","1995","Part Time","higher education","135","0.366464176167704","0.31415948490477","0.418768867430638","1"
"Full-time","1995","Not Working","in school","","","","","1"
"Full-time","1995","Not Working","inadequately","1","","","","1"
"Full-time","1995","Not Working","general elemantary","14","","","","1"
"Full-time","1995","Not Working","middle vocational","52","0.0169196430666288","0.0116024310300065","0.022236855103251","1"
"Full-time","1995","Not Working","vocational + Abi","3","","","","1"
"Full-time","1995","Not Working","higher vocational","4","","","","1"
"Full-time","1995","Not Working","higher education","11","","","","1"
"Non-working","1995","Full Time","inadequately","8","","","","5"
"Non-working","1995","Full Time","middle vocational","120","0.0350628094998487","0.0286147879110123","0.0415108310886851","5"
"Non-working","1995","Full Time","vocational + Abi","11","","","","5"
"Non-working","1995","Full Time","general elemantary","31","0.0447394720995846","0.0300029996224627","0.0594759445767065","5"
"Non-working","1995","Full Time","in school","","","","","5"
"Non-working","1995","Part Time","higher vocational","27","","","","5"
"Non-working","1995","Full Time","higher vocational","12","","","","5"
"Non-working","1995","Part Time","middle vocational","359","0.247896987893186","0.22503246748308","0.270761508303293","5"
"Non-working","1995","Part Time","vocational + Abi","32","0.26374541750222","0.18101955405033","0.346471280954109","5"
"Non-working","1995","Part Time","higher education","45","0.17034259351589","0.129534123190778","0.211151063841002","5"
"Non-working","1995","Full Time","higher education","22","","","","5"
"Non-working","1995","Part Time","in school","2","","","","5"
"Non-working","1995","Part Time","inadequately","30","0.266067879702068","0.179886870411235","0.352248888992901","5"
"Non-working","1995","Part Time","general elemantary","117","0.243055580075749","0.205829458025874","0.280281702125623","5"
"Non-working","1995","Not Working","in school","272","0.965125118747576","0.943520013578744","0.986730223916409","5"
"Non-working","1995","Not Working","inadequately","259","0.998912676798515","0.994906736183402","1.00291861741363","5"
"Non-working","1995","Not Working","general elemantary","1209","0.982064010934052","0.974706589253024","0.989421432615081","5"
"Non-working","1995","Not Working","middle vocational","2160","0.966650941101667","0.959248575996952","0.974053306206382","5"
"Non-working","1995","Not Working","vocational + Abi","124","0.942365319279979","0.902303745313868","0.98242689324609","5"
"Non-working","1995","Not Working","higher vocational","180","0.975389872852567","0.953417474845754","0.997362270859379","5"
"Non-working","1995","Not Working","higher education","348","0.948090101179496","0.925454876732636","0.970725325626356","5"
"Other","1995","Full Time","inadequately","5","","","","6"
"Other","1995","Full Time","general elemantary","150","0.202228776315415","0.173597028929191","0.230860523701639","6"
"Other","1995","Part Time","middle vocational","158","0.119792344030722","0.102597631882934","0.13698705617851","6"
"Other","1995","Part Time","vocational + Abi","19","","","","6"
"Other","1995","Not Working","higher education","7","","","","6"
"Other","1995","Full Time","in school","5","","","","6"
"Other","1995","Full Time","middle vocational","93","0.025697347364312","0.0201505194274693","0.0312441753011546","6"
"Other","1995","Full Time","vocational + Abi","3","","","","6"
"Other","1995","Full Time","higher vocational","4","","","","6"
"Other","1995","Full Time","higher education","12","","","","6"
"Other","1995","Part Time","in school","2","","","","6"
"Other","1995","Part Time","inadequately","12","","","","6"
"Other","1995","Part Time","general elemantary","152","0.298347485919802","0.258638825429079","0.338056146410525","6"
"Other","1995","Part Time","higher vocational","13","","","","6"
"Other","1995","Not Working","higher vocational","3","","","","6"
"Other","1995","Part Time","higher education","18","","","","6"
"Other","1995","Not Working","in school","5","","","","6"
"Other","1995","Not Working","inadequately","","","","","6"
"Other","1995","Not Working","general elemantary","24","","","","6"
"Other","1995","Not Working","middle vocational","27","","","","6"
"Other","1995","Not Working","vocational + Abi","2","","","","6"
"Part-time","1995","Full Time","inadequately","2","","","","2"
"Part-time","1995","Full Time","general elemantary","9","","","","2"
"Part-time","1995","Full Time","vocational + Abi","5","","","","2"
"Part-time","1995","Full Time","higher vocational","5","","","","2"
"Part-time","1995","Full Time","higher education","29","","","","2"
"Part-time","1995","Full Time","middle vocational","54","0.0165505542261868","0.0120782030790487","0.0210229053733249","2"
"Part-time","1995","Full Time","in school","","","","","2"
"Part-time","1995","Part Time","in school","","","","","2"
"Part-time","1995","Part Time","inadequately","31","0.22783998830876","0.146039474353367","0.309640502264154","2"
"Part-time","1995","Part Time","general elemantary","124","0.272573772234081","0.233928220401339","0.311219324066823","2"
"Part-time","1995","Part Time","middle vocational","470","0.365597578318056","0.340095717058414","0.391099439577699","2"
"Part-time","1995","Part Time","vocational + Abi","29","","","","2"
"Part-time","1995","Part Time","higher vocational","49","0.348933779765622","0.267000469065254","0.430867090465989","2"
"Part-time","1995","Part Time","higher education","128","0.403654699191753","0.35039567586115","0.456913722522355","2"
"Part-time","1995","Not Working","in school","","","","","2"
"Part-time","1995","Not Working","inadequately","","","","","2"
"Part-time","1995","Not Working","general elemantary","3","","","","2"
"Part-time","1995","Not Working","middle vocational","21","","","","2"
"Part-time","1995","Not Working","vocational + Abi","1","","","","2"
"Part-time","1995","Not Working","higher vocational","4","","","","2"
"Part-time","1995","Not Working","higher education","3","","","","2"
"Full-time","1996","Full Time","general elemantary","486","0.695689525465334","0.66128338917152","0.730095661759149","1"
"Full-time","1996","Full Time","middle vocational","2782","0.920831797298087","0.911259041886568","0.930404552709606","1"
"Full-time","1996","Full Time","vocational + Abi","231","0.892553579413572","0.854165957316961","0.930941201510183","1"
"Full-time","1996","Full Time","higher vocational","420","0.954909264987947","0.935651522612006","0.974167007363889","1"
"Full-time","1996","Full Time","higher education","1010","0.935847631910384","0.921254692417412","0.950440571403356","1"
"Full-time","1996","Part Time","in school","","","","","1"
"Full-time","1996","Part Time","inadequately","41","0.299603388732444","0.215142772066307","0.384064005398581","1"
"Full-time","1996","Part Time","vocational + Abi","24","","","","1"
"Full-time","1996","Part Time","higher vocational","43","0.292142161659355","0.217346904310175","0.366937419008534","1"
"Full-time","1996","Part Time","higher education","126","0.325801537073904","0.275463483602677","0.376139590545131","1"
"Full-time","1996","Not Working","in school","","","","","1"
"Full-time","1996","Not Working","inadequately","2","","","","1"
"Full-time","1996","Not Working","general elemantary","10","","","","1"
"Full-time","1996","Not Working","middle vocational","34","0.0098483353610161","0.00571443417253963","0.0139822365494926","1"
"Full-time","1996","Full Time","in school","","","","","1"
"Full-time","1996","Full Time","inadequately","124","0.916632680486586","0.870173213357824","0.963092147615348","1"
"Full-time","1996","Part Time","general elemantary","127","0.205739076776689","0.171094342229995","0.240383811323384","1"
"Full-time","1996","Part Time","middle vocational","352","0.236094755249987","0.213833101635542","0.258356408864432","1"
"Full-time","1996","Not Working","vocational + Abi","1","","","","1"
"Full-time","1996","Not Working","higher vocational","4","","","","1"
"Full-time","1996","Not Working","higher education","7","","","","1"
"Non-working","1996","Full Time","inadequately","6","","","","5"
"Non-working","1996","Full Time","middle vocational","146","0.0438775616093726","0.0366156758316403","0.0511394473871049","5"
"Non-working","1996","Full Time","vocational + Abi","9","","","","5"
"Non-working","1996","Full Time","general elemantary","34","0.0550227543435937","0.0379716873250964","0.072073821362091","5"
"Non-working","1996","Full Time","in school","1","","","","5"
"Non-working","1996","Full Time","higher vocational","14","","","","5"
"Non-working","1996","Part Time","middle vocational","377","0.251232184518489","0.228496620790601","0.273967748246376","5"
"Non-working","1996","Part Time","vocational + Abi","36","0.328206126499829","0.240055337605772","0.416356915393886","5"
"Non-working","1996","Part Time","higher vocational","28","","","","5"
"Non-working","1996","Part Time","higher education","64","0.176528174214557","0.135577848409415","0.2174785000197","5"
"Non-working","1996","Full Time","higher education","35","0.0288200214024669","0.0188560867060674","0.0387839560988665","5"
"Non-working","1996","Part Time","in school","8","","","","5"
"Non-working","1996","Part Time","inadequately","26","","","","5"
"Non-working","1996","Part Time","general elemantary","127","0.241232166512572","0.204565678787423","0.27789865423772","5"
"Non-working","1996","Not Working","inadequately","244","0.991992603940592","0.980877859372685","1.0031073485085","5"
"Non-working","1996","Not Working","in school","274","0.983656816948946","0.9687254925173","0.998588141380593","5"
"Non-working","1996","Not Working","general elemantary","1162","0.978418900311308","0.97019386631594","0.986643934306677","5"
"Non-working","1996","Not Working","middle vocational","2112","0.976645536710823","0.970323147227269","0.982967926194377","5"
"Non-working","1996","Not Working","vocational + Abi","113","0.942570977694759","0.900768949540704","0.984373005848813","5"
"Non-working","1996","Not Working","higher vocational","174","0.952410191798498","0.921480087010032","0.983340296586963","5"
"Non-working","1996","Not Working","higher education","340","0.96958246986763","0.951692862421782","0.987472077313479","5"
"Other","1996","Full Time","inadequately","5","","","","6"
"Other","1996","Full Time","general elemantary","155","0.232012149065368","0.200447405834556","0.263576892296179","6"
"Other","1996","Part Time","middle vocational","158","0.117399900692264","0.100526199424794","0.134273601959733","6"
"Other","1996","Part Time","vocational + Abi","12","","","","6"
"Other","1996","Not Working","higher vocational","2","","","","6"
"Other","1996","Not Working","higher education","3","","","","6"
"Other","1996","Full Time","in school","5","","","","6"
"Other","1996","Full Time","middle vocational","74","0.0187564983220634","0.0139466022330878","0.0235663944110389","6"
"Other","1996","Full Time","vocational + Abi","3","","","","6"
"Other","1996","Full Time","higher vocational","4","","","","6"
"Other","1996","Full Time","higher education","7","","","","6"
"Other","1996","Part Time","in school","2","","","","6"
"Other","1996","Part Time","inadequately","12","","","","6"
"Other","1996","Part Time","general elemantary","143","0.283327711863977","0.244708617992763","0.321946805735191","6"
"Other","1996","Part Time","higher vocational","12","","","","6"
"Other","1996","Part Time","higher education","21","","","","6"
"Other","1996","Not Working","in school","2","","","","6"
"Other","1996","Not Working","inadequately","1","","","","6"
"Other","1996","Not Working","general elemantary","20","","","","6"
"Other","1996","Not Working","middle vocational","25","","","","6"
"Other","1996","Not Working","vocational + Abi","5","","","","6"
"Part-time","1996","Full Time","inadequately","1","","","","2"
"Part-time","1996","Full Time","general elemantary","12","","","","2"
"Part-time","1996","Full Time","vocational + Abi","7","","","","2"
"Part-time","1996","Full Time","higher vocational","8","","","","2"
"Part-time","1996","Full Time","middle vocational","54","0.0165341427704771","0.0120130657948877","0.0210552197460664","2"
"Part-time","1996","Full Time","higher education","31","0.0283270533302266","0.0184461962303982","0.0382079104300551","2"
"Part-time","1996","Full Time","in school","","","","","2"
"Part-time","1996","Part Time","vocational + Abi","37","0.324870716492377","0.236951542730178","0.412789890254575","2"
"Part-time","1996","Part Time","higher vocational","59","0.407520715248808","0.326701366045841","0.488340064451775","2"
"Part-time","1996","Part Time","higher education","122","0.396295397633511","0.34376051915793","0.448830276109091","2"
"Part-time","1996","Not Working","in school","1","","","","2"
"Part-time","1996","Not Working","inadequately","","","","","2"
"Part-time","1996","Part Time","in school","1","","","","2"
"Part-time","1996","Part Time","inadequately","34","0.364209151606137","0.275485086346786","0.452933216865488","2"
"Part-time","1996","Part Time","general elemantary","126","0.269701044846762","0.231665564901444","0.307736524792081","2"
"Part-time","1996","Part Time","middle vocational","511","0.395273159539261","0.369644683019779","0.420901636058743","2"
"Part-time","1996","Not Working","general elemantary","7","","","","2"
"Part-time","1996","Not Working","middle vocational","21","","","","2"
"Part-time","1996","Not Working","vocational + Abi","","","","","2"
"Part-time","1996","Not Working","higher vocational","2","","","","2"
"Part-time","1996","Not Working","higher education","4","","","","2"
"Full-time","1997","Full Time","general elemantary","472","0.693298576067462","0.658816947231264","0.72778020490366","1"
"Full-time","1997","Full Time","middle vocational","2648","0.913248224620082","0.903016256480907","0.923480192759257","1"
"Full-time","1997","Full Time","vocational + Abi","222","0.879265966446902","0.83846785729633","0.920064075597474","1"
"Full-time","1997","Full Time","higher vocational","426","0.968012406358489","0.951626235658113","0.984398577058865","1"
"Full-time","1997","Full Time","higher education","1041","0.945113674754207","0.931666489291913","0.958560860216502","1"
"Full-time","1997","Part Time","in school","1","","","","1"
"Full-time","1997","Part Time","inadequately","38","0.349757423280428","0.255339112776789","0.444175733784067","1"
"Full-time","1997","Part Time","vocational + Abi","27","","","","1"
"Full-time","1997","Part Time","higher vocational","34","0.269363400194659","0.195613625914764","0.343113174474553","1"
"Full-time","1997","Part Time","higher education","120","0.360871150150038","0.307323656985651","0.414418643314425","1"
"Full-time","1997","Not Working","in school","","","","","1"
"Full-time","1997","Not Working","inadequately","2","","","","1"
"Full-time","1997","Not Working","general elemantary","6","","","","1"
"Full-time","1997","Not Working","middle vocational","27","","","","1"
"Full-time","1997","Not Working","higher education","8","","","","1"
"Full-time","1997","Full Time","in school","1","","","","1"
"Full-time","1997","Full Time","inadequately","104","0.893691770581888","0.83899703871917","0.948386502444606","1"
"Full-time","1997","Part Time","general elemantary","113","0.235254883406478","0.196281323879392","0.274228442933563","1"
"Full-time","1997","Part Time","middle vocational","366","0.237663332401286","0.215181297549001","0.260145367253571","1"
"Full-time","1997","Not Working","vocational + Abi","1","","","","1"
"Full-time","1997","Not Working","higher vocational","","","","","1"
"Non-working","1997","Full Time","inadequately","9","","","","5"
"Non-working","1997","Full Time","general elemantary","23","","","","5"
"Non-working","1997","Full Time","middle vocational","152","0.04953918547996","0.0416511816239763","0.0574271893359438","5"
"Non-working","1997","Full Time","vocational + Abi","14","","","","5"
"Non-working","1997","Full Time","in school","","","","","5"
"Non-working","1997","Full Time","higher vocational","9","","","","5"
"Non-working","1997","Part Time","middle vocational","371","0.275439128639162","0.251843509512781","0.299034747765543","5"
"Non-working","1997","Part Time","vocational + Abi","21","","","","5"
"Non-working","1997","Part Time","higher vocational","35","0.222913655264519","0.153723601785397","0.292103708743642","5"
"Non-working","1997","Part Time","higher education","55","0.163027822894691","0.12184129075198","0.204214355037402","5"
"Non-working","1997","Full Time","higher education","21","","","","5"
"Non-working","1997","Part Time","in school","4","","","","5"
"Non-working","1997","Part Time","inadequately","24","","","","5"
"Non-working","1997","Part Time","general elemantary","112","0.235100750728423","0.196136034475163","0.274065466981684","5"
"Non-working","1997","Not Working","higher education","348","0.97688471529104","0.961447509989361","0.992321920592719","5"
"Non-working","1997","Not Working","in school","300","0.990382068957217","0.979374616117903","1.00138952179653","5"
"Non-working","1997","Not Working","inadequately","243","0.985935509850187","0.971279744549512","1.00059127515086","5"
"Non-working","1997","Not Working","general elemantary","1183","0.986846180202744","0.980421296068743","0.993271064336746","5"
"Non-working","1997","Not Working","middle vocational","2161","0.974396518447709","0.967843847346437","0.980949189548982","5"
"Non-working","1997","Not Working","vocational + Abi","110","0.97888013900422","0.952601101357245","1.0051591766512","5"
"Non-working","1997","Not Working","higher vocational","178","0.986058074976493","0.968976755244121","1.00313939470886","5"
"Other","1997","Full Time","inadequately","6","","","","6"
"Other","1997","Full Time","general elemantary","179","0.250129785537146","0.217744667855315","0.282514903218976","6"
"Other","1997","Part Time","middle vocational","165","0.118237084335827","0.101182784599665","0.135291384071988","6"
"Other","1997","Part Time","vocational + Abi","17","","","","6"
"Other","1997","Not Working","higher vocational","2","","","","6"
"Other","1997","Not Working","higher education","6","","","","6"
"Other","1997","Full Time","in school","2","","","","6"
"Other","1997","Full Time","middle vocational","54","0.0165349349903339","0.0118993314091952","0.0211705385714726","6"
"Other","1997","Full Time","vocational + Abi","2","","","","6"
"Other","1997","Full Time","higher vocational","2","","","","6"
"Other","1997","Full Time","higher education","3","","","","6"
"Other","1997","Part Time","in school","6","","","","6"
"Other","1997","Part Time","inadequately","8","","","","6"
"Other","1997","Part Time","general elemantary","105","0.215091140353572","0.177337114461122","0.252845166246023","6"
"Other","1997","Part Time","higher vocational","11","","","","6"
"Other","1997","Part Time","higher education","23","","","","6"
"Other","1997","Not Working","in school","2","","","","6"
"Other","1997","Not Working","inadequately","2","","","","6"
"Other","1997","Not Working","general elemantary","15","","","","6"
"Other","1997","Not Working","middle vocational","28","","","","6"
"Other","1997","Not Working","vocational + Abi","2","","","","6"
"Part-time","1997","Full Time","inadequately","3","","","","2"
"Part-time","1997","Full Time","vocational + Abi","7","","","","2"
"Part-time","1997","Full Time","general elemantary","13","","","","2"
"Part-time","1997","Full Time","middle vocational","53","0.0206776549096241","0.0155046957626892","0.0258506140565589","2"
"Part-time","1997","Full Time","higher vocational","6","","","","2"
"Part-time","1997","Full Time","higher education","37","0.0335693026793587","0.0229348825976084","0.044203722761109","2"
"Part-time","1997","Full Time","in school","","","","","2"
"Part-time","1997","Part Time","vocational + Abi","33","0.400848299689698","0.303821105191726","0.497875494187671","2"
"Part-time","1997","Part Time","higher vocational","59","0.427707711041184","0.345460121631429","0.509955300450939","2"
"Part-time","1997","Part Time","higher education","111","0.377885125026773","0.323824129053762","0.431946120999784","2"
"Part-time","1997","Not Working","in school","","","","","2"
"Part-time","1997","Not Working","inadequately","1","","","","2"
"Part-time","1997","Not Working","higher education","2","","","","2"
"Part-time","1997","Part Time","in school","","","","","2"
"Part-time","1997","Part Time","inadequately","28","","","","2"
"Part-time","1997","Part Time","general elemantary","125","0.314553225511527","0.27188777530236","0.357218675720693","2"
"Part-time","1997","Part Time","middle vocational","475","0.368660454623726","0.343178901527358","0.394142007720094","2"
"Part-time","1997","Not Working","general elemantary","4","","","","2"
"Part-time","1997","Not Working","middle vocational","16","","","","2"
"Part-time","1997","Not Working","vocational + Abi","2","","","","2"
"Part-time","1997","Not Working","higher vocational","1","","","","2"
"Full-time","1998","Full Time","general elemantary","476","0.696133177348274","0.662231109184495","0.730035245512053","1"
"Full-time","1998","Full Time","middle vocational","2794","0.91414228817911","0.904203066401229","0.924081509956991","1"
"Full-time","1998","Full Time","vocational + Abi","244","0.912677688942417","0.878559062070355","0.946796315814479","1"
"Full-time","1998","Full Time","higher vocational","458","0.931200858940622","0.908651271413537","0.953750446467707","1"
"Full-time","1998","Full Time","higher education","1076","0.942952925061471","0.929513002222741","0.956392847900201","1"
"Full-time","1998","Part Time","in school","","","","","1"
"Full-time","1998","Part Time","inadequately","32","0.318013094456764","0.223363853345153","0.412662335568376","1"
"Full-time","1998","Part Time","vocational + Abi","40","0.313673564417457","0.231676206606824","0.395670922228091","1"
"Full-time","1998","Part Time","higher vocational","34","0.252900292525516","0.180377837589835","0.325422747461196","1"
"Full-time","1998","Part Time","higher education","156","0.35526998509227","0.308543429205918","0.401996540978621","1"
"Full-time","1998","Not Working","in school","","","","","1"
"Full-time","1998","Not Working","inadequately","3","","","","1"
"Full-time","1998","Not Working","general elemantary","7","","","","1"
"Full-time","1998","Not Working","middle vocational","18","","","","1"
"Full-time","1998","Not Working","higher education","19","","","","1"
"Full-time","1998","Full Time","in school","3","","","","1"
"Full-time","1998","Full Time","inadequately","97","0.834890186855852","0.767900459760346","0.901879913951357","1"
"Full-time","1998","Part Time","general elemantary","108","0.178781215067159","0.145026389241527","0.212536040892791","1"
"Full-time","1998","Part Time","middle vocational","444","0.27683814644167","0.254119331298332","0.299556961585009","1"
"Full-time","1998","Not Working","vocational + Abi","1","","","","1"
"Full-time","1998","Not Working","higher vocational","4","","","","1"
"Non-working","1998","Full Time","vocational + Abi","10","","","","5"
"Non-working","1998","Full Time","inadequately","3","","","","5"
"Non-working","1998","Full Time","general elemantary","39","0.0617559651089267","0.0440126099083127","0.0794993203095408","5"
"Non-working","1998","Full Time","in school","1","","","","5"
"Non-working","1998","Full Time","middle vocational","128","0.043528417508638","0.0362894220979272","0.0507674129193488","5"
"Non-working","1998","Full Time","higher vocational","13","","","","5"
"Non-working","1998","Part Time","vocational + Abi","22","","","","5"
"Non-working","1998","Part Time","higher vocational","28","","","","5"
"Non-working","1998","Part Time","higher education","77","0.168398895343387","0.131862750873039","0.204935039813735","5"
"Non-working","1998","Full Time","higher education","27","","","","5"
"Non-working","1998","Part Time","middle vocational","336","0.213775852913014","0.1929593644683","0.234592341357727","5"
"Non-working","1998","Part Time","in school","3","","","","5"
"Non-working","1998","Part Time","inadequately","25","","","","5"
"Non-working","1998","Part Time","general elemantary","118","0.250183293492355","0.212028228244278","0.288338358740431","5"
"Non-working","1998","Not Working","higher education","407","0.943542869688186","0.92177848287924","0.965307256497132","5"
"Non-working","1998","Not Working","inadequately","234","0.974503862054729","0.95443591713208","0.994571806977378","5"
"Non-working","1998","Not Working","higher vocational","199","0.982386729228516","0.964423859090521","1.00034959936651","5"
"Non-working","1998","Not Working","in school","316","0.994109840311982","0.985686212286404","1.00253346833756","5"
