"erwst","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Non-working","1993","66 and older","Other degree","","","",""
"Non-working","1993","66 and older","no degree/no degree yet","","","",""
"Other","1993","16-34 y.","lower secondary degree","183","0.129727439950483","0.112275783080523","0.147179096820443"
"Other","1993","16-34 y.","secondary school degree","236","0.115270991251213","0.100835408722973","0.129706573779452"
"Other","1993","16-34 y.","college entrance qualification","109","0.125776545489257","0.103176651891116","0.148376439087399"
"Other","1993","16-34 y.","Other degree","","","",""
"Other","1993","16-34 y.","no degree/no degree yet","","","",""
"Other","1993","35-65 y.","lower secondary degree","67","0.0250238440896737","0.0195881436879729","0.0304595444913744"
"Other","1993","35-65 y.","secondary school degree","","","",""
"Other","1993","35-65 y.","college entrance qualification","","","",""
"Other","1993","35-65 y.","Other degree","","","",""
"Other","1993","35-65 y.","no degree/no degree yet","","","",""
"Other","1993","66 and older","lower secondary degree","","","",""
"Other","1993","66 and older","secondary school degree","","","",""
"Other","1993","66 and older","college entrance qualification","","","",""
"Other","1993","66 and older","Other degree","","","",""
"Other","1993","66 and older","no degree/no degree yet","","","",""
"Full-time","1994","16-34 y.","lower secondary degree","737","0.552396933223664","0.52571346159751","0.579080404849818"
"Full-time","1994","16-34 y.","secondary school degree","990","0.549537753662623","0.526482447865508","0.572593059459737"
"Full-time","1994","16-34 y.","college entrance qualification","392","0.484298704592237","0.451109657879032","0.517487751305442"
"Full-time","1994","16-34 y.","Other degree","95","0.514587060893858","0.44600380282721","0.583170318960506"
"Full-time","1994","16-34 y.","no degree/no degree yet","44","0.0896755432104354","0.0605628527783888","0.118788233642482"
"Full-time","1994","35-65 y.","lower secondary degree","1390","0.44323358285996","0.425664017095745","0.460803148624174"
"Full-time","1994","35-65 y.","secondary school degree","974","0.617106043991693","0.592596512233987","0.641615575749399"
"Full-time","1994","35-65 y.","college entrance qualification","608","0.683903159921005","0.652535346211501","0.715270973630509"
"Full-time","1994","35-65 y.","Other degree","413","0.615766791225432","0.578990406416092","0.652543176034771"
"Full-time","1994","35-65 y.","no degree/no degree yet","194","0.431738507323043","0.385030566173483","0.478446448472603"
"Full-time","1994","66 and older","lower secondary degree","","","",""
"Full-time","1994","66 and older","secondary school degree","","","",""
"Full-time","1994","66 and older","college entrance qualification","","","",""
"Full-time","1994","66 and older","Other degree","","","",""
"Full-time","1994","66 and older","no degree/no degree yet","","","",""
"Part-time","1994","16-34 y.","lower secondary degree","73","0.0673465595872172","0.0538976203374434","0.0807954988369911"
"Part-time","1994","16-34 y.","secondary school degree","131","0.0800877938310014","0.067510150455187","0.0926654372068157"
"Part-time","1994","16-34 y.","college entrance qualification","49","0.0565777624440882","0.0412345975710534","0.0719209273171229"
"Part-time","1994","16-34 y.","Other degree","","","",""
"Part-time","1994","16-34 y.","no degree/no degree yet","","","",""
"Part-time","1994","35-65 y.","lower secondary degree","289","0.0957525332604444","0.085345499354444","0.106159567166445"
"Part-time","1994","35-65 y.","secondary school degree","154","0.112871432950016","0.0969162730708762","0.128826592829155"
"Part-time","1994","35-65 y.","college entrance qualification","73","0.106114195362511","0.0853361528458926","0.126892237879129"
"Part-time","1994","35-65 y.","Other degree","39","0.0470524759837978","0.0310425550053304","0.0630623969622652"
"Part-time","1994","35-65 y.","no degree/no degree yet","34","0.0679106086538939","0.0441857402830331","0.0916354770247547"
"Part-time","1994","66 and older","lower secondary degree","","","",""
"Part-time","1994","66 and older","secondary school degree","","","",""
"Part-time","1994","66 and older","college entrance qualification","","","",""
"Part-time","1994","66 and older","Other degree","","","",""
"Part-time","1994","66 and older","no degree/no degree yet","","","",""
"Non-working","1994","16-34 y.","lower secondary degree","378","0.281444825783204","0.257312628273407","0.305577023293001"
"Non-working","1994","16-34 y.","secondary school degree","465","0.261645348001365","0.241278119433299","0.282012576569431"
"Non-working","1994","16-34 y.","college entrance qualification","306","0.325883617611022","0.294756585146555","0.35701065007549"
"Non-working","1994","16-34 y.","Other degree","88","0.374307052320016","0.307897945041367","0.440716159598664"
"Non-working","1994","16-34 y.","no degree/no degree yet","305","0.858807580120689","0.823326171402323","0.894288988839054"
"Non-working","1994","35-65 y.","lower secondary degree","1320","0.436156197759252","0.418617044929192","0.453695350589312"
"Non-working","1994","35-65 y.","secondary school degree","348","0.245276302268441","0.223582401598261","0.266970202938621"
"Non-working","1994","35-65 y.","college entrance qualification","143","0.178428180028461","0.152597766572074","0.204258593484848"
"Non-working","1994","35-65 y.","Other degree","213","0.327685226803682","0.292197497409502","0.363172956197862"
"Non-working","1994","35-65 y.","no degree/no degree yet","199","0.493245411351927","0.446100308294803","0.54039051440905"
"Non-working","1994","66 and older","lower secondary degree","1112","0.992048042070326","0.986848696615902","0.99724738752475"
"Non-working","1994","66 and older","secondary school degree","218","0.990623478821016","0.977916943965006","1.00333001367703"
"Non-working","1994","66 and older","college entrance qualification","97","0.904851515586133","0.849767646355137","0.95993538481713"
"Non-working","1994","66 and older","Other degree","","","",""
"Non-working","1994","66 and older","no degree/no degree yet","32","1","1","1"
"Other","1994","16-34 y.","lower secondary degree","146","0.0988116814059144","0.0827983350285137","0.114825027783315"
"Other","1994","16-34 y.","secondary school degree","203","0.108729104505011","0.0943039428502375","0.123154266159784"
"Other","1994","16-34 y.","college entrance qualification","124","0.133239915352653","0.110671262349842","0.155808568355463"
"Other","1994","16-34 y.","Other degree","","","",""
"Other","1994","16-34 y.","no degree/no degree yet","","","",""
"Other","1994","35-65 y.","lower secondary degree","72","0.0248576861203437","0.019351225550521","0.0303641466901663"
"Other","1994","35-65 y.","secondary school degree","35","0.0247462207898497","0.016913202843919","0.0325792387357805"
"Other","1994","35-65 y.","college entrance qualification","","","",""
"Other","1994","35-65 y.","Other degree","","","",""
"Other","1994","35-65 y.","no degree/no degree yet","","","",""
"Other","1994","66 and older","lower secondary degree","","","",""
"Other","1994","66 and older","secondary school degree","","","",""
"Other","1994","66 and older","college entrance qualification","","","",""
"Other","1994","66 and older","Other degree","","","",""
"Other","1994","66 and older","no degree/no degree yet","","","",""
"Full-time","1995","16-34 y.","lower secondary degree","734","0.561216095775111","0.534415428525925","0.588016763024296"
"Full-time","1995","16-34 y.","secondary school degree","986","0.56621539175842","0.543055150676804","0.589375632840036"
"Full-time","1995","16-34 y.","college entrance qualification","401","0.469235481419745","0.436576831089202","0.501894131750288"
"Full-time","1995","16-34 y.","Other degree","150","0.481329656285686","0.425438136100163","0.537221176471208"
"Full-time","1995","16-34 y.","no degree/no degree yet","42","0.0716847019532365","0.0464988547885757","0.0968705491178973"
"Full-time","1995","35-65 y.","lower secondary degree","1335","0.432249778212222","0.414508058107602","0.449991498316843"
"Full-time","1995","35-65 y.","secondary school degree","1031","0.613929707141082","0.590134056414598","0.637725357867565"
"Full-time","1995","35-65 y.","college entrance qualification","645","0.674975480161022","0.644459602694881","0.705491357627163"
"Full-time","1995","35-65 y.","Other degree","475","0.537556053287375","0.503595531802658","0.571516574772092"
"Full-time","1995","35-65 y.","no degree/no degree yet","176","0.400800486870594","0.354209332372833","0.447391641368355"
"Full-time","1995","66 and older","lower secondary degree","","","",""
"Full-time","1995","66 and older","secondary school degree","","","",""
"Full-time","1995","66 and older","college entrance qualification","","","",""
"Full-time","1995","66 and older","Other degree","","","",""
"Full-time","1995","66 and older","no degree/no degree yet","","","",""
"Part-time","1995","16-34 y.","lower secondary degree","75","0.0647927298990803","0.0514982215878334","0.0780872382103272"
"Part-time","1995","16-34 y.","secondary school degree","133","0.0798294905999871","0.0671637378600334","0.0924952433399408"
"Part-time","1995","16-34 y.","college entrance qualification","56","0.0636492638610923","0.0476732716470324","0.0796252560751521"
"Part-time","1995","16-34 y.","Other degree","","","",""
"Part-time","1995","16-34 y.","no degree/no degree yet","","","",""
"Part-time","1995","35-65 y.","lower secondary degree","301","0.0957849031396126","0.0852450614740694","0.106324744805156"
"Part-time","1995","35-65 y.","secondary school degree","188","0.114654547409015","0.0990820921618176","0.130227002656212"
"Part-time","1995","35-65 y.","college entrance qualification","94","0.120170167419688","0.0989855084886723","0.141354826350704"
"Part-time","1995","35-65 y.","Other degree","49","0.0711058604495403","0.0536005937352451","0.0886111271638354"
"Part-time","1995","35-65 y.","no degree/no degree yet","30","0.0656918824350504","0.0421384318386101","0.0892453330314908"
"Part-time","1995","66 and older","lower secondary degree","","","",""
"Part-time","1995","66 and older","secondary school degree","","","",""
"Part-time","1995","66 and older","college entrance qualification","","","",""
"Part-time","1995","66 and older","Other degree","","","",""
"Part-time","1995","66 and older","no degree/no degree yet","","","",""
"Non-working","1995","16-34 y.","lower secondary degree","365","0.267939895437309","0.244020661570433","0.291859129304185"
"Non-working","1995","16-34 y.","secondary school degree","420","0.241261119293242","0.221266874256712","0.261255364329772"
"Non-working","1995","16-34 y.","college entrance qualification","317","0.336106978092451","0.305194082575238","0.367019873609665"
"Non-working","1995","16-34 y.","Other degree","120","0.374391463172695","0.320254585399575","0.428528340945815"
"Non-working","1995","16-34 y.","no degree/no degree yet","341","0.868984656029789","0.836041689679134","0.901927622380445"
"Non-working","1995","35-65 y.","lower secondary degree","1275","0.443027153958558","0.425236911711177","0.460817396205939"
"Non-working","1995","35-65 y.","secondary school degree","350","0.244305469521576","0.223304236036053","0.2653067030071"
"Non-working","1995","35-65 y.","college entrance qualification","143","0.167843762018656","0.143494890361047","0.192192633676265"
"Non-working","1995","35-65 y.","Other degree","284","0.366664007676978","0.333840563641945","0.399487451712012"
"Non-working","1995","35-65 y.","no degree/no degree yet","217","0.529954010958746","0.482503281490337","0.577404740427154"
"Non-working","1995","66 and older","lower secondary degree","1103","0.986802736248988","0.980113380238538","0.993492092259439"
"Non-working","1995","66 and older","secondary school degree","219","0.959166336489998","0.93336453626459","0.984968136715405"
"Non-working","1995","66 and older","college entrance qualification","107","0.942472107283429","0.900098778550809","0.984845436016048"
"Non-working","1995","66 and older","Other degree","45","0.995031415945754","0.974712342869992","1.01535048902152"
"Non-working","1995","66 and older","no degree/no degree yet","38","1","1","1"
"Other","1995","16-34 y.","lower secondary degree","143","0.1060512788885","0.0894221514221429","0.122680406354857"
"Other","1995","16-34 y.","secondary school degree","220","0.112693998348351","0.0979164538860353","0.127471542810666"
"Other","1995","16-34 y.","college entrance qualification","123","0.131008276626712","0.108927768855154","0.153088784398271"
"Other","1995","16-34 y.","Other degree","","","",""
"Other","1995","16-34 y.","no degree/no degree yet","","","",""
"Other","1995","35-65 y.","lower secondary degree","84","0.0289381646896077","0.022934608046547","0.0349417213326683"
"Other","1995","35-65 y.","secondary school degree","39","0.0271102759283272","0.0191724084182363","0.035048143438418"
"Other","1995","35-65 y.","college entrance qualification","","","",""
"Other","1995","35-65 y.","Other degree","","","",""
"Other","1995","35-65 y.","no degree/no degree yet","","","",""
"Other","1995","66 and older","lower secondary degree","","","",""
"Other","1995","66 and older","secondary school degree","","","",""
"Other","1995","66 and older","college entrance qualification","","","",""
"Other","1995","66 and older","Other degree","","","",""
"Other","1995","66 and older","no degree/no degree yet","","","",""
"Full-time","1996","16-34 y.","lower secondary degree","712","0.562567167764487","0.535284357039373","0.589849978489601"
"Full-time","1996","16-34 y.","secondary school degree","895","0.539923190989304","0.515961705232098","0.563884676746509"
"Full-time","1996","16-34 y.","college entrance qualification","428","0.483961912295344","0.451184940137125","0.516738884453563"
"Full-time","1996","16-34 y.","Other degree","123","0.471590059163609","0.411824841632027","0.531355276695191"
"Full-time","1996","16-34 y.","no degree/no degree yet","31","0.0417840078538545","0.0221258277534082","0.0614421879543007"
"Full-time","1996","35-65 y.","lower secondary degree","1282","0.432366259830601","0.414326371602002","0.450406148059199"
"Full-time","1996","35-65 y.","secondary school degree","1055","0.593978404760969","0.570702319988413","0.617254489533525"
"Full-time","1996","35-65 y.","college entrance qualification","637","0.655923193397313","0.62500610121798","0.686840285576646"
"Full-time","1996","35-65 y.","Other degree","414","0.502949277936276","0.467928187934957","0.537970367937595"
"Full-time","1996","35-65 y.","no degree/no degree yet","161","0.431008212937621","0.381477081278393","0.480539344596849"
"Full-time","1996","66 and older","lower secondary degree","","","",""
"Full-time","1996","66 and older","secondary school degree","","","",""
"Full-time","1996","66 and older","college entrance qualification","","","",""
"Full-time","1996","66 and older","Other degree","","","",""
"Full-time","1996","66 and older","no degree/no degree yet","","","",""
"Part-time","1996","16-34 y.","lower secondary degree","74","0.0683799204114101","0.0544986266100995","0.0822612142127207"
"Part-time","1996","16-34 y.","secondary school degree","122","0.0848355152102612","0.0714396425327524","0.09823138788777"
"Part-time","1996","16-34 y.","college entrance qualification","60","0.0701143825981578","0.0533672413247381","0.0868615238715775"
"Part-time","1996","16-34 y.","Other degree","","","",""
"Part-time","1996","16-34 y.","no degree/no degree yet","","","",""
"Part-time","1996","35-65 y.","lower secondary degree","308","0.102311008357954","0.091275356898084","0.113346659817823"
"Part-time","1996","35-65 y.","secondary school degree","223","0.126012569663638","0.110283263600578","0.141741875726697"
"Part-time","1996","35-65 y.","college entrance qualification","107","0.144113755558178","0.121257494451137","0.166970016665219"
"Part-time","1996","35-65 y.","Other degree","64","0.093724438037786","0.0733106421916657","0.114138233883906"
"Part-time","1996","35-65 y.","no degree/no degree yet","31","0.0713073974252979","0.0455687473899202","0.0970460474606756"
"Part-time","1996","66 and older","lower secondary degree","","","",""
"Part-time","1996","66 and older","secondary school degree","","","",""
"Part-time","1996","66 and older","college entrance qualification","","","",""
"Part-time","1996","66 and older","Other degree","","","",""
"Part-time","1996","66 and older","no degree/no degree yet","","","",""
"Non-working","1996","16-34 y.","lower secondary degree","346","0.270871267648152","0.246429657823795","0.295312877472509"
"Non-working","1996","16-34 y.","secondary school degree","421","0.246163445508323","0.225453309125592","0.266873581891054"
"Non-working","1996","16-34 y.","college entrance qualification","305","0.333238993390899","0.302322846268768","0.36415514051303"
"Non-working","1996","16-34 y.","Other degree","115","0.418610563598599","0.359547039782285","0.477674087414914"
"Non-working","1996","16-34 y.","no degree/no degree yet","344","0.885842170370189","0.854600259997598","0.917084080742779"
"Non-working","1996","35-65 y.","lower secondary degree","1224","0.438064202034003","0.419997200743846","0.456131203324161"
"Non-working","1996","35-65 y.","secondary school degree","394","0.254828242909782","0.2341743458189","0.275482140000664"
"Non-working","1996","35-65 y.","college entrance qualification","147","0.170219026378707","0.145760502959165","0.194677549798248"
"Non-working","1996","35-65 y.","Other degree","289","0.375636527465163","0.341715432539688","0.409557622390638"
"Non-working","1996","35-65 y.","no degree/no degree yet","188","0.491613878728735","0.441611416633524","0.541616340823947"
"Non-working","1996","66 and older","lower secondary degree","1116","0.988423006631458","0.98218597158635","0.994660041676567"
"Non-working","1996","66 and older","secondary school degree","216","0.972081149786608","0.950410515207157","0.993751784366059"
"Non-working","1996","66 and older","college entrance qualification","101","0.884334288383099","0.826382651241364","0.942285925524835"
"Non-working","1996","66 and older","Other degree","49","0.996835986807047","0.981269375343138","1.01240259827096"
"Non-working","1996","66 and older","no degree/no degree yet","47","1","1","1"
"Other","1996","16-34 y.","lower secondary degree","138","0.0981816441759509","0.0818164592848886","0.114546829067013"
"Other","1996","16-34 y.","secondary school degree","224","0.129077848292112","0.112958476650539","0.145197219933684"
"Other","1996","16-34 y.","college entrance qualification","100","0.112684711715599","0.0919454237059532","0.133423999725244"
"Other","1996","16-34 y.","Other degree","","","",""
"Other","1996","16-34 y.","no degree/no degree yet","","","",""
"Other","1996","35-65 y.","lower secondary degree","83","0.0272585297774421","0.021328951959215","0.0331881075956692"
"Other","1996","35-65 y.","secondary school degree","38","0.0251807826656111","0.017754923827629","0.0326066415035933"
"Other","1996","35-65 y.","college entrance qualification","","","",""
"Other","1996","35-65 y.","Other degree","","","",""
"Other","1996","35-65 y.","no degree/no degree yet","","","",""
"Other","1996","66 and older","lower secondary degree","","","",""
"Other","1996","66 and older","secondary school degree","","","",""
"Other","1996","66 and older","college entrance qualification","","","",""
"Other","1996","66 and older","Other degree","","","",""
"Other","1996","66 and older","no degree/no degree yet","","","",""
"Full-time","1997","16-34 y.","lower secondary degree","656","0.554399505111331","0.526359460181528","0.582439550041133"
"Full-time","1997","16-34 y.","secondary school degree","847","0.531353850594059","0.506825747016814","0.555881954171304"
"Full-time","1997","16-34 y.","college entrance qualification","454","0.513613042013724","0.480849691069969","0.546376392957479"
"Full-time","1997","16-34 y.","Other degree","107","0.41965006604013","0.356820720548379","0.482479411531881"
"Full-time","1997","16-34 y.","no degree/no degree yet","","","",""
"Full-time","1997","35-65 y.","lower secondary degree","1229","0.42385237008278","0.405584333777318","0.442120406388242"
"Full-time","1997","35-65 y.","secondary school degree","1071","0.576907572423885","0.553740434483806","0.600074710363964"
"Full-time","1997","35-65 y.","college entrance qualification","647","0.669009945817169","0.638750289357101","0.699269602277237"
"Full-time","1997","35-65 y.","Other degree","380","0.494411706645922","0.458192792328546","0.530630620963299"
"Full-time","1997","35-65 y.","no degree/no degree yet","146","0.436806424208704","0.38613098326458","0.487481865152827"
"Full-time","1997","66 and older","lower secondary degree","","","",""
"Full-time","1997","66 and older","secondary school degree","","","",""
"Full-time","1997","66 and older","college entrance qualification","","","",""
"Full-time","1997","66 and older","Other degree","","","",""
"Full-time","1997","66 and older","no degree/no degree yet","","","",""
"Part-time","1997","16-34 y.","lower secondary degree","74","0.0590705085055816","0.0457703030098584","0.0723707140013048"
"Part-time","1997","16-34 y.","secondary school degree","110","0.0847030366492061","0.071016926538258","0.0983891467601542"
"Part-time","1997","16-34 y.","college entrance qualification","64","0.0888533560665082","0.070202001010108","0.107504711122908"
"Part-time","1997","16-34 y.","Other degree","","","",""
"Part-time","1997","16-34 y.","no degree/no degree yet","","","",""
"Part-time","1997","35-65 y.","lower secondary degree","293","0.105862917225002","0.0944894822127385","0.117236352237265"
"Part-time","1997","35-65 y.","secondary school degree","228","0.124988734528175","0.109481159313675","0.140496309742676"
"Part-time","1997","35-65 y.","college entrance qualification","98","0.121647975491382","0.100628252897457","0.142667698085307"
"Part-time","1997","35-65 y.","Other degree","51","0.0733354363714859","0.0544507068688262","0.0922201658741457"
"Part-time","1997","35-65 y.","no degree/no degree yet","","","",""
"Part-time","1997","66 and older","lower secondary degree","","","",""
"Part-time","1997","66 and older","secondary school degree","","","",""
"Part-time","1997","66 and older","college entrance qualification","","","",""
"Part-time","1997","66 and older","Other degree","","","",""
"Part-time","1997","66 and older","no degree/no degree yet","","","",""
"Non-working","1997","16-34 y.","lower secondary degree","343","0.281302806425834","0.255936661877678","0.30666895097399"
"Non-working","1997","16-34 y.","secondary school degree","415","0.268070838722338","0.246298311577065","0.289843365867611"
"Non-working","1997","16-34 y.","college entrance qualification","277","0.28447025161592","0.254896146832839","0.314044356399002"
"Non-working","1997","16-34 y.","Other degree","108","0.422272796174769","0.359389995076214","0.485155597273323"
"Non-working","1997","16-34 y.","no degree/no degree yet","355","0.898147181207805","0.868617697768709","0.9276766646469"
"Non-working","1997","35-65 y.","lower secondary degree","1220","0.450031690679417","0.431640576131602","0.468422805227232"
"Non-working","1997","35-65 y.","secondary school degree","406","0.269557577887007","0.248750053842614","0.290365101931399"
"Non-working","1997","35-65 y.","college entrance qualification","166","0.190257501253912","0.16501777762751","0.215497224880313"
"Non-working","1997","35-65 y.","Other degree","289","0.408567637864972","0.372957219604363","0.444178056125581"
"Non-working","1997","35-65 y.","no degree/no degree yet","192","0.499092362646834","0.448007354089103","0.550177371204564"
"Non-working","1997","66 and older","lower secondary degree","1145","0.988523165336801","0.982391042284225","0.994655288389377"
"Non-working","1997","66 and older","secondary school degree","212","0.99722467878445","0.990176217137097","1.0042731404318"
"Non-working","1997","66 and older","college entrance qualification","103","0.852032142307413","0.78850356197758","0.915560722637247"
"Non-working","1997","66 and older","Other degree","55","0.973007327226552","0.931299737330977","1.01471491712213"
"Non-working","1997","66 and older","no degree/no degree yet","50","1","1","1"
"Other","1997","16-34 y.","lower secondary degree","134","0.105227179957254","0.0879164726436576","0.122537887270849"
"Other","1997","16-34 y.","secondary school degree","218","0.115872274034397","0.100139808136377","0.131604739932416"
"Other","1997","16-34 y.","college entrance qualification","99","0.113063350303847","0.0923053001307006","0.133821400476994"
"Other","1997","16-34 y.","Other degree","","","",""
"Other","1997","16-34 y.","no degree/no degree yet","","","",""
"Other","1997","35-65 y.","lower secondary degree","69","0.0202530220128014","0.015045638642089","0.0254604053835138"
"Other","1997","35-65 y.","secondary school degree","42","0.0285461151609327","0.0207372802754271","0.0363549500464384"
"Other","1997","35-65 y.","college entrance qualification","","","",""
"Other","1997","35-65 y.","Other degree","","","",""
"Other","1997","35-65 y.","no degree/no degree yet","","","",""
"Other","1997","66 and older","lower secondary degree","","","",""
"Other","1997","66 and older","secondary school degree","","","",""
"Other","1997","66 and older","college entrance qualification","","","",""
"Other","1997","66 and older","Other degree","","","",""
"Other","1997","66 and older","no degree/no degree yet","","","",""
"Full-time","1998","16-34 y.","lower secondary degree","633","0.516657031136238","0.488383090443752","0.544930971828725"
"Full-time","1998","16-34 y.","secondary school degree","878","0.519734687301004","0.495794277384089","0.543675097217918"
"Full-time","1998","16-34 y.","college entrance qualification","492","0.476756145141303","0.445690978698795","0.50782131158381"
"Full-time","1998","16-34 y.","Other degree","95","0.441247822529314","0.375931382567666","0.506564262490961"
"Full-time","1998","16-34 y.","no degree/no degree yet","","","",""
"Full-time","1998","35-65 y.","lower secondary degree","1320","0.406957669687568","0.389807340819407","0.424107998555729"
"Full-time","1998","35-65 y.","secondary school degree","1209","0.586515546581246","0.564769298673883","0.608261794488608"
"Full-time","1998","35-65 y.","college entrance qualification","757","0.67744838726734","0.649710496652132","0.705186277882547"
"Full-time","1998","35-65 y.","Other degree","373","0.523716821285523","0.487031782924196","0.560401859646851"
"Full-time","1998","35-65 y.","no degree/no degree yet","135","0.452572566244747","0.400276880731635","0.50486825175786"
"Full-time","1998","66 and older","lower secondary degree","","","",""
"Full-time","1998","66 and older","secondary school degree","","","",""
"Full-time","1998","66 and older","college entrance qualification","","","",""
"Full-time","1998","66 and older","Other degree","","","",""
"Full-time","1998","66 and older","no degree/no degree yet","","","",""
"Part-time","1998","16-34 y.","lower secondary degree","58","0.0479205456731356","0.0358353150635254","0.0600057762827457"
"Part-time","1998","16-34 y.","secondary school degree","105","0.0692738581170933","0.0571065147378062","0.0814412014963804"
"Part-time","1998","16-34 y.","college entrance qualification","63","0.091952388676926","0.0739798558843052","0.109924921469547"
"Part-time","1998","16-34 y.","Other degree","","","",""
"Part-time","1998","16-34 y.","no degree/no degree yet","","","",""
"Part-time","1998","35-65 y.","lower secondary degree","342","0.110495063643903","0.0995504456917218","0.121439681596085"
"Part-time","1998","35-65 y.","secondary school degree","264","0.134800669146037","0.119720052874755","0.149881285417318"
"Part-time","1998","35-65 y.","college entrance qualification","114","0.119096723900919","0.0998768853217229","0.138316562480115"
"Part-time","1998","35-65 y.","Other degree","58","0.0895191229222278","0.0685489786783449","0.110489267166111"
"Part-time","1998","35-65 y.","no degree/no degree yet","","","",""
"Part-time","1998","66 and older","lower secondary degree","","","",""
"Part-time","1998","66 and older","secondary school degree","","","",""
"Part-time","1998","66 and older","college entrance qualification","","","",""
"Part-time","1998","66 and older","Other degree","","","",""
"Part-time","1998","66 and older","no degree/no degree yet","","","",""
"Non-working","1998","16-34 y.","lower secondary degree","352","0.306359423767038","0.280277457122787","0.33244139041129"
"Non-working","1998","16-34 y.","secondary school degree","451","0.280792849222423","0.259259075718103","0.302326622726743"
"Non-working","1998","16-34 y.","college entrance qualification","343","0.333385023951045","0.304063668460776","0.362706379441313"
"Non-working","1998","16-34 y.","Other degree","93","0.385754242159706","0.321722098391894","0.449786385927518"
"Non-working","1998","16-34 y.","no degree/no degree yet","361","0.894433444636385","0.864689856890766","0.924177032382003"
"Non-working","1998","35-65 y.","lower secondary degree","1404","0.457820647279521","0.440427660713692","0.47521363384535"
"Non-working","1998","35-65 y.","secondary school degree","451","0.255228423401823","0.2359757499929","0.274481096810746"
"Non-working","1998","35-65 y.","college entrance qualification","190","0.175228464029762","0.152670241578298","0.197786686481226"
"Non-working","1998","35-65 y.","Other degree","264","0.371408272571873","0.335917274621503","0.406899270522243"
"Non-working","1998","35-65 y.","no degree/no degree yet","181","0.461417751871509","0.409041835329875","0.513793668413144"
"Non-working","1998","66 and older","lower secondary degree","1288","0.989999557690608","0.984596955530902","0.995402159850314"
"Non-working","1998","66 and older","secondary school degree","240","0.989418199878844","0.9766317417209","1.00220465803679"
"Non-working","1998","66 and older","college entrance qualification","119","0.901608454053763","0.850989851606761","0.952227056500765"
"Non-working","1998","66 and older","Other degree","65","0.97628236621169","0.940114987248685","1.01244974517469"
"Non-working","1998","66 and older","no degree/no degree yet","54","1","1","1"
"Other","1998","16-34 y.","lower secondary degree","157","0.129062999423588","0.110093681486918","0.148032317360258"
"Other","1998","16-34 y.","secondary school degree","239","0.13019860535948","0.11407309990468","0.14632411081428"
"Other","1998","16-34 y.","college entrance qualification","95","0.0979064422307266","0.0794220620622335","0.11639082239922"
"Other","1998","16-34 y.","Other degree","","","",""
"Other","1998","16-34 y.","no degree/no degree yet","","","",""
"Other","1998","35-65 y.","lower secondary degree","86","0.0247266193890077","0.019305355549049","0.0301478832289664"
"Other","1998","35-65 y.","secondary school degree","46","0.0234553608708949","0.0167721973462897","0.0301385243955001"
"Other","1998","35-65 y.","college entrance qualification","30","0.0282264248019795","0.0183988536893596","0.0380539959145994"
"Other","1998","35-65 y.","Other degree","","","",""
"Other","1998","35-65 y.","no degree/no degree yet","","","",""
"Other","1998","66 and older","lower secondary degree","","","",""
"Other","1998","66 and older","secondary school degree","","","",""
"Other","1998","66 and older","college entrance qualification","","","",""
"Other","1998","66 and older","Other degree","","","",""
"Other","1998","66 and older","no degree/no degree yet","","","",""
"Full-time","1999","16-34 y.","lower secondary degree","635","0.538346033314286","0.509595484229576","0.567096582398995"
"Full-time","1999","16-34 y.","secondary school degree","848","0.528099195098347","0.503615399521229","0.552582990675466"
"Full-time","1999","16-34 y.","college entrance qualification","478","0.464545270368475","0.433287782986934","0.495802757750016"
"Full-time","1999","16-34 y.","Other degree","80","0.497820184723033","0.426911850262917","0.56872851918315"
"Full-time","1999","16-34 y.","no degree/no degree yet","","","",""
"Full-time","1999","35-65 y.","lower secondary degree","1302","0.43232168843555","0.414774798148768","0.449868578722331"
"Full-time","1999","35-65 y.","secondary school degree","1226","0.571504427329342","0.550003912791377","0.593004941867308"
"Full-time","1999","35-65 y.","college entrance qualification","799","0.68889036392864","0.661680430215179","0.7161002976421"
"Full-time","1999","35-65 y.","Other degree","353","0.533359645251575","0.495779800632374","0.570939489870776"
"Full-time","1999","35-65 y.","no degree/no degree yet","126","0.488704722682799","0.434275172588033","0.543134272777566"
"Full-time","1999","66 and older","lower secondary degree","","","",""
"Full-time","1999","66 and older","secondary school degree","","","",""
"Full-time","1999","66 and older","college entrance qualification","","","",""
"Full-time","1999","66 and older","Other degree","","","",""
"Full-time","1999","66 and older","no degree/no degree yet","","","",""
"Part-time","1999","16-34 y.","lower secondary degree","59","0.0460709204117141","0.0339808567613495","0.0581609840620788"
"Part-time","1999","16-34 y.","secondary school degree","113","0.0844870817287343","0.0708468098740609","0.0981273535834076"
"Part-time","1999","16-34 y.","college entrance qualification","73","0.082182196620189","0.0649696244164657","0.0993947688239123"
"Part-time","1999","16-34 y.","Other degree","","","",""
"Part-time","1999","16-34 y.","no degree/no degree yet","","","",""
"Part-time","1999","35-65 y.","lower secondary degree","318","0.0997348026848116","0.0891214133735696","0.110348191996054"
"Part-time","1999","35-65 y.","secondary school degree","292","0.136356608899959","0.121446829862296","0.151266387937622"
"Part-time","1999","35-65 y.","college entrance qualification","120","0.119597930761871","0.100525850858279","0.138670010665464"
"Part-time","1999","35-65 y.","Other degree","48","0.0728697633040093","0.0532904340993991","0.0924490925086195"
