"erwst","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Part-time","2010","Employed","1-pers.-HH","155","0.0944825076740003","0.0789370767737297","0.110027938574271"
"Part-time","2010","Employed","(Married) couple without C. ","479","0.150882126007853","0.138384521465116","0.163379730550591"
"Part-time","2010","Employed","Single parent ","549","0.239227295893739","0.218225023618506","0.260229568168973"
"Part-time","2010","Employed","Couple + C. LE 16 ","1127","0.224343697048942","0.21381833515073","0.234869058947155"
"Part-time","2010","Employed","Couple + C. GT 16 ","350","0.147295251744915","0.132255302263662","0.162335201226168"
"Part-time","2010","Employed","Couple + C. LE and GT 16","233","0.181692371013762","0.15927965414567","0.204105087881854"
"Non-working","2010","Not Employed","1-pers.-HH","1382","0.989592082574315","0.984270265863054","0.994913899285576"
"Non-working","2010","Not Employed","(Married) couple without C. ","3164","0.994935750455219","0.992471345199346","0.997400155711093"
"Non-working","2010","Not Employed","Single parent ","705","0.894314328112619","0.873037148601893","0.915591507623344"
"Non-working","2010","Not Employed","Couple + C. LE 16 ","1566","0.88870885134678","0.873978432926252","0.903439269767308"
"Non-working","2010","Not Employed","Couple + C. GT 16 ","775","0.910363150134352","0.891091118694969","0.929635181573734"
"Non-working","2010","Not Employed","Couple + C. LE and GT 16","558","0.806558388681636","0.776145796040249","0.836970981323022"
"Non-working","2010","Employed","1-pers.-HH","153","0.113087187777703","0.0962555722107632","0.129918803344643"
"Non-working","2010","Employed","(Married) couple without C. ","299","0.0879508582720136","0.0780618429479435","0.0978398735960837"
"Non-working","2010","Employed","Single parent ","201","0.172494360312624","0.153894641053461","0.191094079571787"
"Non-working","2010","Employed","Couple + C. LE 16 ","946","0.084884229731188","0.0778519366232065","0.0919165228391694"
"Non-working","2010","Employed","Couple + C. GT 16 ","203","0.111209075571857","0.0978670249441628","0.124551126199551"
"Non-working","2010","Employed","Couple + C. LE and GT 16","105","0.0712504035100177","0.0562980057395251","0.0862028012805102"
"Other","2010","Not Employed","1-pers.-HH","7","","",""
"Other","2010","Not Employed","(Married) couple without C. ","10","","",""
"Other","2010","Not Employed","Single parent ","58","0.049659076282955","0.0346241971541066","0.0646939554118034"
"Other","2010","Not Employed","Couple + C. LE 16 ","63","0.0358005893489295","0.0270982996498844","0.0445028790479747"
"Other","2010","Not Employed","Couple + C. GT 16 ","56","0.0605031096933542","0.0444183939754515","0.076587825411257"
"Other","2010","Not Employed","Couple + C. LE and GT 16","77","0.174408462141776","0.14519204336772","0.203624880915832"
"Other","2010","Employed","1-pers.-HH","125","0.0911938247768421","0.0758936290348701","0.106494020518814"
"Other","2010","Employed","(Married) couple without C. ","284","0.0930683796033839","0.0829243095975104","0.103212449609257"
"Other","2010","Employed","Single parent ","247","0.167275442273392","0.148901589275685","0.185649295271099"
"Other","2010","Employed","Couple + C. LE 16 ","524","0.0966395110873184","0.0891844132738454","0.104094608900791"
"Other","2010","Employed","Couple + C. GT 16 ","349","0.19651010292713","0.179647084481908","0.213373121372351"
"Other","2010","Employed","Couple + C. LE and GT 16","244","0.247235242801193","0.222159564649041","0.272310920953345"
"Full-time","2011","Not Employed","1-pers.-HH","14","","",""
"Full-time","2011","Not Employed","(Married) couple without C. ","4","","",""
"Full-time","2011","Not Employed","Single parent ","16","","",""
"Full-time","2011","Not Employed","Couple + C. LE 16 ","36","0.0188470633697186","0.0122916231149129","0.0254025036245243"
"Full-time","2011","Not Employed","Couple + C. GT 16 ","8","","",""
"Full-time","2011","Not Employed","Couple + C. LE and GT 16","6","","",""
"Full-time","2011","Employed","1-pers.-HH","1178","0.708759957392534","0.68735077071108","0.730169144073989"
"Full-time","2011","Employed","(Married) couple without C. ","2635","0.681977300351056","0.667539699313282","0.696414901388829"
"Full-time","2011","Employed","Single parent ","824","0.451041178123245","0.429453567829109","0.472628788417381"
"Full-time","2011","Employed","Couple + C. LE 16 ","3790","0.614324476181451","0.602364589137858","0.626284363225045"
"Full-time","2011","Employed","Couple + C. GT 16 ","1401","0.556378262289217","0.536572058100213","0.576184466478221"
"Full-time","2011","Employed","Couple + C. LE and GT 16","766","0.532395400259926","0.507111805037894","0.557678995481959"
"Part-time","2011","Not Employed","1-pers.-HH","2","","",""
"Part-time","2011","Not Employed","(Married) couple without C. ","5","","",""
"Part-time","2011","Not Employed","Single parent ","22","","",""
"Part-time","2011","Not Employed","Couple + C. LE 16 ","115","0.0598090308347074","0.0483775344216453","0.0712405272477694"
"Part-time","2011","Not Employed","Couple + C. GT 16 ","7","","",""
"Part-time","2011","Not Employed","Couple + C. LE and GT 16","6","","",""
"Part-time","2011","Employed","1-pers.-HH","191","0.0985716181306527","0.0845251675242091","0.112618068737096"
"Part-time","2011","Employed","(Married) couple without C. ","601","0.139622450901983","0.128877531055381","0.150367370748584"
"Part-time","2011","Employed","Single parent ","714","0.253219502786319","0.234353858207792","0.272085147364846"
"Part-time","2011","Employed","Couple + C. LE 16 ","1493","0.220132732835279","0.209952216896789","0.230313248773768"
"Part-time","2011","Employed","Couple + C. GT 16 ","406","0.160149418184477","0.145528539885993","0.174770296482961"
"Part-time","2011","Employed","Couple + C. LE and GT 16","328","0.186806047731665","0.16705569617924","0.20655639928409"
"Non-working","2011","Not Employed","1-pers.-HH","1838","0.976863553048015","0.970047880356063","0.983679225739967"
"Non-working","2011","Not Employed","(Married) couple without C. ","4122","0.991908499892921","0.989182823010903","0.994634176774939"
"Non-working","2011","Not Employed","Single parent ","868","0.906883965817842","0.888568289865781","0.925199641769903"
"Non-working","2011","Not Employed","Couple + C. LE 16 ","1419","0.873408823550558","0.857379242576218","0.889438404524899"
"Non-working","2011","Not Employed","Couple + C. GT 16 ","936","0.923657642882699","0.907182806242867","0.940132479522531"
"Non-working","2011","Not Employed","Couple + C. LE and GT 16","698","0.844411524841451","0.819632856054764","0.869190193628138"
"Non-working","2011","Employed","1-pers.-HH","200","0.11246253064275","0.0975750121562623","0.127350049129238"
"Non-working","2011","Employed","(Married) couple without C. ","446","0.0965221646560418","0.0873672711922593","0.105677058119824"
"Non-working","2011","Employed","Single parent ","225","0.129433051666461","0.114870071050247","0.143996032282675"
"Non-working","2011","Employed","Couple + C. LE 16 ","570","0.0910933423205065","0.0840233313079027","0.0981633533331103"
"Non-working","2011","Employed","Couple + C. GT 16 ","229","0.0938202839595651","0.0821960242159209","0.105444543703209"
"Non-working","2011","Employed","Couple + C. LE and GT 16","122","0.0906599033558793","0.0761102351114452","0.105209571600313"
"Other","2011","Not Employed","1-pers.-HH","15","","",""
"Other","2011","Not Employed","(Married) couple without C. ","19","","",""
"Other","2011","Not Employed","Single parent ","61","0.0632907032551473","0.0479442779484186","0.078637128561876"
"Other","2011","Not Employed","Couple + C. LE 16 ","83","0.0479350822450155","0.037636636536472","0.0582335279535591"
"Other","2011","Not Employed","Couple + C. GT 16 ","47","0.0545694635379971","0.0404774687046358","0.0686614583713583"
"Other","2011","Not Employed","Couple + C. LE and GT 16","112","0.136624208268107","0.113145405639114","0.1601030108971"
"Other","2011","Employed","1-pers.-HH","161","0.0802058938340631","0.0674069688925244","0.0930048187756018"
"Other","2011","Employed","(Married) couple without C. ","315","0.0818780840909199","0.0733781603385114","0.0903780078433283"
"Other","2011","Employed","Single parent ","278","0.166306267423974","0.150152115417672","0.182460419430276"
"Other","2011","Employed","Couple + C. LE 16 ","510","0.0744494486627635","0.0679996234697332","0.0808992738557939"
"Other","2011","Employed","Couple + C. GT 16 ","381","0.189652035566741","0.174023283817731","0.205280787315751"
"Other","2011","Employed","Couple + C. LE and GT 16","280","0.190138648652529","0.170253775146075","0.210023522158984"
"Full-time","2012","Not Employed","1-pers.-HH","21","","",""
"Full-time","2012","Not Employed","(Married) couple without C. ","17","","",""
"Full-time","2012","Not Employed","Single parent ","14","","",""
"Full-time","2012","Not Employed","Couple + C. LE 16 ","73","0.0644212177711349","0.0514496185748353","0.0773928169674345"
"Full-time","2012","Not Employed","Couple + C. GT 16 ","22","","",""
"Full-time","2012","Not Employed","Couple + C. LE and GT 16","18","","",""
"Full-time","2012","Employed","1-pers.-HH","1267","0.702364326186463","0.681702085911268","0.723026566461658"
"Full-time","2012","Employed","(Married) couple without C. ","2553","0.669309410022717","0.654687817408216","0.683931002637218"
"Full-time","2012","Employed","Single parent ","804","0.467056266877664","0.445228983515344","0.488883550239984"
"Full-time","2012","Employed","Couple + C. LE 16 ","3486","0.600729411928368","0.588294735007434","0.613164088849303"
"Full-time","2012","Employed","Couple + C. GT 16 ","1317","0.545812023406866","0.525521201437538","0.566102845376193"
"Full-time","2012","Employed","Couple + C. LE and GT 16","763","0.540604936651331","0.515385485716969","0.565824387585694"
"Part-time","2012","Not Employed","1-pers.-HH","9","","",""
"Part-time","2012","Not Employed","(Married) couple without C. ","9","","",""
"Part-time","2012","Not Employed","Single parent ","24","","",""
"Part-time","2012","Not Employed","Couple + C. LE 16 ","81","0.0469622540848888","0.0357841437558221","0.0581403644139555"
"Part-time","2012","Not Employed","Couple + C. GT 16 ","6","","",""
"Part-time","2012","Not Employed","Couple + C. LE and GT 16","10","","",""
"Part-time","2012","Employed","1-pers.-HH","218","0.101311339612783","0.0876753282914851","0.114947350934082"
"Part-time","2012","Employed","(Married) couple without C. ","638","0.15478273573771","0.143541456541621","0.166024014933799"
"Part-time","2012","Employed","Single parent ","682","0.243272321373094","0.224501185033493","0.262043457712696"
"Part-time","2012","Employed","Couple + C. LE 16 ","1493","0.228302298321803","0.21764517126695","0.238959425376657"
"Part-time","2012","Employed","Couple + C. GT 16 ","402","0.163454645879598","0.148384978902848","0.178524312856348"
"Part-time","2012","Employed","Couple + C. LE and GT 16","327","0.18279464229437","0.163235500490599","0.202353784098141"
"Non-working","2012","Not Employed","1-pers.-HH","1837","0.977103459276775","0.970340451095562","0.983866467457987"
"Non-working","2012","Not Employed","(Married) couple without C. ","4191","0.98955734929939","0.986494310920938","0.992620387677841"
"Non-working","2012","Not Employed","Single parent ","828","0.909032506085723","0.890669005991944","0.927396006179501"
"Non-working","2012","Not Employed","Couple + C. LE 16 ","1164","0.852630790153431","0.833901437912627","0.871360142394234"
"Non-working","2012","Not Employed","Couple + C. GT 16 ","837","0.901094784652002","0.881751403989459","0.920438165314544"
"Non-working","2012","Not Employed","Couple + C. LE and GT 16","640","0.853634751240889","0.828844689690007","0.878424812791772"
"Non-working","2012","Employed","1-pers.-HH","201","0.101375762532243","0.0877359053109302","0.115015619753556"
"Non-working","2012","Employed","(Married) couple without C. ","428","0.0907524828650167","0.0818247617510839","0.0996802039789496"
"Non-working","2012","Employed","Single parent ","213","0.109556311922165","0.0958917303807444","0.123220893463587"
"Non-working","2012","Employed","Couple + C. LE 16 ","517","0.0907273832303949","0.083434862926058","0.0980199035347318"
"Non-working","2012","Employed","Couple + C. GT 16 ","204","0.106977640934042","0.0943814872929384","0.119573794575145"
"Non-working","2012","Employed","Couple + C. LE and GT 16","100","0.0754719376574694","0.0621042816721769","0.0888395936427619"
"Other","2012","Not Employed","1-pers.-HH","12","","",""
"Other","2012","Not Employed","(Married) couple without C. ","14","","",""
"Other","2012","Not Employed","Single parent ","76","0.0618411902798692","0.0464596530782703","0.0772227274814681"
"Other","2012","Not Employed","Couple + C. LE 16 ","58","0.0359857379905454","0.0261445889204108","0.0458268870606801"
"Other","2012","Not Employed","Couple + C. GT 16 ","50","0.0550579147448122","0.040278745607863","0.0698370838817614"
"Other","2012","Not Employed","Couple + C. LE and GT 16","113","0.108300481038014","0.0865059748651516","0.130094987210875"
"Other","2012","Employed","1-pers.-HH","195","0.0949485716685109","0.0817010529978838","0.108196090339138"
"Other","2012","Employed","(Married) couple without C. ","358","0.0851553713745563","0.0764807607374612","0.0938299820116514"
"Other","2012","Employed","Single parent ","308","0.180115099827076","0.163302847078812","0.19692735257534"
"Other","2012","Employed","Couple + C. LE 16 ","463","0.0802409065194331","0.0733433327063285","0.0871384803325378"
"Other","2012","Employed","Couple + C. GT 16 ","390","0.183755689779494","0.167972646195108","0.199538733363881"
"Other","2012","Employed","Couple + C. LE and GT 16","310","0.20112848339683","0.180843356944025","0.221413609849634"
"Full-time","2013","Not Employed","1-pers.-HH","194","0.0485638748182129","0.0394480923932466","0.0576796572431792"
"Full-time","2013","Not Employed","(Married) couple without C. ","430","0.0490246359266894","0.0429023044437212","0.0551469674096576"
"Full-time","2013","Not Employed","Single parent ","89","0.0666528644680711","0.0526627500074746","0.0806429789286677"
"Full-time","2013","Not Employed","Couple + C. LE 16 ","787","0.278850824106425","0.262087534693391","0.29561411351946"
"Full-time","2013","Not Employed","Couple + C. GT 16 ","260","0.108399270105581","0.0921838154801332","0.124614724731029"
"Full-time","2013","Not Employed","Couple + C. LE and GT 16","198","0.118189398973182","0.100448261743754","0.135930536202609"
"Full-time","2013","Employed","1-pers.-HH","1188","0.684737108088824","0.663350222376824","0.706123993800825"
"Full-time","2013","Employed","(Married) couple without C. ","2371","0.656830327764806","0.641667193457718","0.671993462071895"
"Full-time","2013","Employed","Single parent ","773","0.458181887414895","0.435981869529343","0.480381905300447"
"Full-time","2013","Employed","Couple + C. LE 16 ","3116","0.589633165147405","0.576586813454145","0.602679516840666"
"Full-time","2013","Employed","Couple + C. GT 16 ","1185","0.554714040986137","0.533642324716976","0.575785757255298"
"Full-time","2013","Employed","Couple + C. LE and GT 16","737","0.51853055669415","0.493420076038365","0.543641037349935"
"Part-time","2013","Not Employed","1-pers.-HH","39","0.00937855601310293","0.00529094728712918","0.0134661647390767"
"Part-time","2013","Not Employed","(Married) couple without C. ","106","0.0112514961860677","0.00826079463036719","0.0142421977417681"
"Part-time","2013","Not Employed","Single parent ","65","0.0446837506598877","0.0330949457632119","0.0562725555565635"
"Part-time","2013","Not Employed","Couple + C. LE 16 ","317","0.107460592223464","0.0958835121768712","0.119037672270056"
"Part-time","2013","Not Employed","Couple + C. GT 16 ","84","0.0341440712631579","0.0246720084418537","0.0436161340844621"
"Part-time","2013","Not Employed","Couple + C. LE and GT 16","61","0.0332440713798622","0.0233921698939748","0.0430959728657495"
"Part-time","2013","Employed","1-pers.-HH","227","0.111681101608925","0.0971825878744893","0.12617961534336"
"Part-time","2013","Employed","(Married) couple without C. ","598","0.150762080650468","0.139334121397141","0.162190039903796"
"Part-time","2013","Employed","Single parent ","645","0.251227534532774","0.231902683385041","0.270552385680506"
"Part-time","2013","Employed","Couple + C. LE 16 ","1473","0.259880137380775","0.24824826640115","0.271512008360399"
"Part-time","2013","Employed","Couple + C. GT 16 ","406","0.176061488965899","0.159913240752128","0.19220973717967"
"Part-time","2013","Employed","Couple + C. LE and GT 16","340","0.208724830468691","0.188301135701219","0.229148525236164"
"Non-working","2013","Not Employed","1-pers.-HH","1836","0.920612354956762","0.90914766469689","0.932077045216633"
"Non-working","2013","Not Employed","(Married) couple without C. ","4145","0.926292556063883","0.918883638191286","0.933701473936481"
"Non-working","2013","Not Employed","Single parent ","923","0.796276496709564","0.773685115940856","0.818867877478273"
"Non-working","2013","Not Employed","Couple + C. LE 16 ","1465","0.556618773970282","0.53804807302876","0.575189474911804"
"Non-working","2013","Not Employed","Couple + C. GT 16 ","914","0.773853374184552","0.75203335444709","0.795673393922015"
"Non-working","2013","Not Employed","Couple + C. LE and GT 16","809","0.699868399391985","0.674681854785774","0.725054943998195"
"Non-working","2013","Employed","1-pers.-HH","190","0.0968310681081771","0.0832184693004581","0.110443666915896"
"Non-working","2013","Employed","(Married) couple without C. ","414","0.0989842173669064","0.0894462219554034","0.108522212778409"
"Non-working","2013","Employed","Single parent ","185","0.112864666117468","0.0987658857362862","0.12696344649865"
"Non-working","2013","Employed","Couple + C. LE 16 ","452","0.0836322177702326","0.0762898908885648","0.0909745446519004"
"Non-working","2013","Employed","Couple + C. GT 16 ","180","0.0839962746682179","0.0722358105170737","0.0957567388193621"
"Non-working","2013","Employed","Couple + C. LE and GT 16","118","0.0742582868772764","0.0610817626918181","0.0874348110627346"
"Other","2013","Not Employed","1-pers.-HH","67","0.0214452142119226","0.0153018645642696","0.0275885638595756"
"Other","2013","Not Employed","(Married) couple without C. ","97","0.0134313118233596","0.0101673287485738","0.0166952948981453"
"Other","2013","Not Employed","Single parent ","144","0.0923868881624768","0.0761446524330116","0.108629123891942"
"Other","2013","Not Employed","Couple + C. LE 16 ","180","0.0570698096998288","0.0483981205044817","0.065741498895176"
"Other","2013","Not Employed","Couple + C. GT 16 ","154","0.0836032844467089","0.0691660445033211","0.0980405243900966"
"Other","2013","Not Employed","Couple + C. LE and GT 16","204","0.148698130254971","0.129145774850403","0.168250485659539"
"Other","2013","Employed","1-pers.-HH","208","0.106750722194074","0.0925365708007705","0.120964873587378"
"Other","2013","Employed","(Married) couple without C. ","383","0.093423374217819","0.0841286187975525","0.102718129638086"
"Other","2013","Employed","Single parent ","332","0.177725911934863","0.1606929065238","0.194758917345926"
"Other","2013","Employed","Couple + C. LE 16 ","420","0.0668544797015875","0.0602299973544863","0.0734789620486888"
"Other","2013","Employed","Couple + C. GT 16 ","366","0.185228195379746","0.168757293744616","0.201699097014876"
"Other","2013","Employed","Couple + C. LE and GT 16","326","0.198486325959882","0.178441409601502","0.218531242318263"
"Full-time","2014","Not Employed","1-pers.-HH","20","","",""
"Full-time","2014","Not Employed","(Married) couple without C. ","52","0.0118136218502259","0.00844543909558667","0.0151818046048652"
"Full-time","2014","Not Employed","Single parent ","22","","",""
"Full-time","2014","Not Employed","Couple + C. LE 16 ","75","0.0769612467057252","0.0619930162345811","0.0919294771768692"
"Full-time","2014","Not Employed","Couple + C. GT 16 ","29","","",""
"Full-time","2014","Not Employed","Couple + C. LE and GT 16","23","","",""
"Full-time","2014","Employed","1-pers.-HH","1202","0.646436252941229","0.625012905950091","0.667859599932367"
"Full-time","2014","Employed","(Married) couple without C. ","2532","0.650813602402394","0.636148147631349","0.665479057173438"
"Full-time","2014","Employed","Single parent ","694","0.447283990313894","0.423874524223593","0.470693456404194"
"Full-time","2014","Employed","Couple + C. LE 16 ","3236","0.583023511703556","0.570173834767732","0.595873188639381"
"Full-time","2014","Employed","Couple + C. GT 16 ","1225","0.552010091211297","0.531521436745737","0.572498745676857"
"Full-time","2014","Employed","Couple + C. LE and GT 16","864","0.566910246227807","0.543073874217386","0.590746618238229"
"Part-time","2014","Not Employed","1-pers.-HH","5","","",""
"Part-time","2014","Not Employed","(Married) couple without C. ","14","","",""
"Part-time","2014","Not Employed","Single parent ","16","","",""
"Part-time","2014","Not Employed","Couple + C. LE 16 ","75","0.0584004372207126","0.0452310484001031","0.0715698260413221"
"Part-time","2014","Not Employed","Couple + C. GT 16 ","13","","",""
"Part-time","2014","Not Employed","Couple + C. LE and GT 16","17","","",""
"Part-time","2014","Employed","1-pers.-HH","254","0.125773567625092","0.110914304858773","0.140632830391412"
"Part-time","2014","Employed","(Married) couple without C. ","661","0.158648814453536","0.147409349527101","0.169888279379971"
"Part-time","2014","Employed","Single parent ","538","0.26252955442792","0.241813348443147","0.283245760412693"
"Part-time","2014","Employed","Couple + C. LE 16 ","1495","0.249831222951314","0.23854895942089","0.261113486481738"
"Part-time","2014","Employed","Couple + C. GT 16 ","395","0.163372380304795","0.148140229479952","0.178604531129638"
"Part-time","2014","Employed","Couple + C. LE and GT 16","330","0.176039265376794","0.15771814286373","0.194360387889859"
"Non-working","2014","Not Employed","1-pers.-HH","1715","0.985364452195794","0.979742850524831","0.990986053866758"
"Non-working","2014","Not Employed","(Married) couple without C. ","3855","0.977456688286171","0.972829232229703","0.98208414434264"
"Non-working","2014","Not Employed","Single parent ","758","0.888248504617636","0.867595975374898","0.908901033860375"
"Non-working","2014","Not Employed","Couple + C. LE 16 ","1007","0.797254574991487","0.774675898114165","0.819833251868809"
"Non-working","2014","Not Employed","Couple + C. GT 16 ","832","0.888742360453313","0.868661815218961","0.908822905687665"
"Non-working","2014","Not Employed","Couple + C. LE and GT 16","678","0.795389696532394","0.768253562475515","0.822525830589274"
"Non-working","2014","Employed","1-pers.-HH","210","0.100055801137447","0.086608982923357","0.113502619351538"
"Non-working","2014","Employed","(Married) couple without C. ","420","0.0894629966055105","0.0806827020461987","0.0982432911648223"
"Non-working","2014","Employed","Single parent ","180","0.0972657253472552","0.0833146176753284","0.111216833019182"
"Non-working","2014","Employed","Couple + C. LE 16 ","479","0.103146354748325","0.0952198609961635","0.111072848500487"
"Non-working","2014","Employed","Couple + C. GT 16 ","194","0.0860502678235396","0.0744959826515898","0.0976045529954895"
"Non-working","2014","Employed","Couple + C. LE and GT 16","128","0.0548753709519201","0.0439199940883038","0.0658307478155365"
"Other","2014","Not Employed","1-pers.-HH","13","","",""
"Other","2014","Not Employed","(Married) couple without C. ","32","0.0074084710097564","0.00473525373470791","0.0100816882848049"
"Other","2014","Not Employed","Single parent ","98","0.070841720571368","0.0540239380361906","0.0876595031065455"
"Other","2014","Not Employed","Couple + C. LE 16 ","61","0.0673837410820755","0.0533053346879423","0.0814621474762087"
"Other","2014","Not Employed","Couple + C. GT 16 ","68","0.0584941658985951","0.0435080038770792","0.073480327920111"
"Other","2014","Not Employed","Couple + C. LE and GT 16","131","0.146197854440758","0.122432550862233","0.169963158019284"
"Other","2014","Employed","1-pers.-HH","247","0.127734378296231","0.112776538297515","0.142692218294947"
"Other","2014","Employed","(Married) couple without C. ","446","0.10107458653856","0.091801562591031","0.110347610486088"
"Other","2014","Employed","Single parent ","321","0.192920729910931","0.174342841320294","0.211498618501569"
"Other","2014","Employed","Couple + C. LE 16 ","446","0.0639989105968045","0.0576204208988132","0.0703774002947958"
"Other","2014","Employed","Couple + C. GT 16 ","449","0.198567260660368","0.182131372544598","0.215003148776138"
"Other","2014","Employed","Couple + C. LE and GT 16","338","0.202175117443478","0.182854914344865","0.221495320542091"
"Full-time","2015","Not Employed","1-pers.-HH","140","0.0263350238385446","0.0191705840739962","0.0334994636030931"
"Full-time","2015","Not Employed","(Married) couple without C. ","299","0.0331674341508348","0.0277146011475126","0.0386202671541571"
"Full-time","2015","Not Employed","Single parent ","19","","",""
"Full-time","2015","Not Employed","Couple + C. LE 16 ","296","0.140034332619593","0.123156646802104","0.156912018437082"
"Full-time","2015","Not Employed","Couple + C. GT 16 ","30","0.0163767063746529","0.00821524522374947","0.0245381675255564"
"Full-time","2015","Not Employed","Couple + C. LE and GT 16","38","0.0306872614364991","0.0191738112888095","0.0422007115841888"
"Full-time","2015","Employed","1-pers.-HH","1136","0.648439434561743","0.626515995021582","0.670362874101904"
"Full-time","2015","Employed","(Married) couple without C. ","2325","0.636728223979719","0.621476838828307","0.651979609131132"
"Full-time","2015","Employed","Single parent ","665","0.412233876491327","0.388352347496449","0.436115405486206"
"Full-time","2015","Employed","Couple + C. LE 16 ","2934","0.587085369998462","0.573669598792107","0.600501141204817"
"Full-time","2015","Employed","Couple + C. GT 16 ","1181","0.569833406499239","0.549026344866074","0.590640468132405"
"Full-time","2015","Employed","Couple + C. LE and GT 16","802","0.524550338584974","0.500321428910434","0.548779248259514"
"Part-time","2015","Not Employed","1-pers.-HH","24","","",""
"Part-time","2015","Not Employed","(Married) couple without C. ","51","0.00465642109532883","0.00258340221285014","0.00672943997780751"
"Part-time","2015","Not Employed","Single parent ","21","","",""
"Part-time","2015","Not Employed","Couple + C. LE 16 ","110","0.0733492052990922","0.0606694510544511","0.0860289595437333"
"Part-time","2015","Not Employed","Couple + C. GT 16 ","19","","",""
"Part-time","2015","Not Employed","Couple + C. LE and GT 16","17","","",""
"Part-time","2015","Employed","1-pers.-HH","264","0.125187374694842","0.109991990267696","0.140382759121987"
"Part-time","2015","Employed","(Married) couple without C. ","656","0.16837587470372","0.156509450164131","0.180242299243309"
"Part-time","2015","Employed","Single parent ","518","0.291563386031025","0.269513568203747","0.313613203858302"
"Part-time","2015","Employed","Couple + C. LE 16 ","1425","0.265675642116133","0.253640403218299","0.277710881013968"
"Part-time","2015","Employed","Couple + C. GT 16 ","411","0.169352971852626","0.153590543364176","0.185115400341076"
"Part-time","2015","Employed","Couple + C. LE and GT 16","351","0.202913754852307","0.183401996220941","0.222425513483674"
"Non-working","2015","Not Employed","1-pers.-HH","1720","0.95731750772825","0.948273446588898","0.966361568867602"
"Non-working","2015","Not Employed","(Married) couple without C. ","3727","0.948163809087779","0.941413108411112","0.954914509764445"
"Non-working","2015","Not Employed","Single parent ","769","0.844876426243921","0.821432202837592","0.868320649650249"
"Non-working","2015","Not Employed","Couple + C. LE 16 ","1126","0.72883954857098","0.707218128331357","0.750460968810603"
"Non-working","2015","Not Employed","Couple + C. GT 16 ","786","0.897266671658455","0.877743216398402","0.916790126918508"
"Non-working","2015","Not Employed","Couple + C. LE and GT 16","663","0.812998882519528","0.786969639790172","0.839028125248883"
"Non-working","2015","Employed","1-pers.-HH","192","0.104045421917207","0.0900260554300377","0.118064788404377"
"Non-working","2015","Employed","(Married) couple without C. ","436","0.095242487568425","0.0859335981039301","0.10455137703292"
"Non-working","2015","Employed","Single parent ","154","0.0971372649343512","0.0827694140043947","0.111505115864308"
"Non-working","2015","Employed","Couple + C. LE 16 ","437","0.0871814932917079","0.0794948053748981","0.0948681812085176"
"Non-working","2015","Employed","Couple + C. GT 16 ","202","0.0799943523099585","0.0685933411636171","0.0913953634562999"
"Non-working","2015","Employed","Couple + C. LE and GT 16","159","0.0793701719139383","0.0662554467086187","0.0924848971192579"
"Other","2015","Not Employed","1-pers.-HH","35","0.0106656128366484","0.00606966529234803","0.0152615603809487"
"Other","2015","Not Employed","(Married) couple without C. ","66","0.0140123356660579","0.0104331713962067","0.0175914999359091"
"Other","2015","Not Employed","Single parent ","107","0.116656591713962","0.095868253096364","0.137444930331561"
"Other","2015","Not Employed","Couple + C. LE 16 ","92","0.0577769135103351","0.0464291802678715","0.0691246467527987"
"Other","2015","Not Employed","Couple + C. GT 16 ","94","0.078338246947508","0.06105947227502","0.0956170216199961"
"Other","2015","Not Employed","Couple + C. LE and GT 16","144","0.147582960422619","0.123905308695144","0.171260612150094"
"Other","2015","Employed","1-pers.-HH","230","0.122327768826208","0.10728240788831","0.137373129764106"
"Other","2015","Employed","(Married) couple without C. ","403","0.099653413748136","0.0901546439880695","0.109152183508202"
"Other","2015","Employed","Single parent ","295","0.199065472543297","0.179693025096633","0.218437919989961"
"Other","2015","Employed","Couple + C. LE 16 ","378","0.0600574945936968","0.053583547753162","0.0665314414342316"
"Other","2015","Employed","Couple + C. GT 16 ","381","0.180819269338176","0.164644776224605","0.196993762451747"
"Other","2015","Employed","Couple + C. LE and GT 16","320","0.19316573464878","0.174012363435742","0.212319105861819"
"Full-time","2016","Not Employed","1-pers.-HH","56","0.00531916729144835","0.00255599627533823","0.00808233830755848"
"Full-time","2016","Not Employed","(Married) couple without C. ","34","0.00536133591425195","0.00299844641003199","0.00772422541847191"
"Full-time","2016","Not Employed","Single parent ","19","","",""
"Full-time","2016","Not Employed","Couple + C. LE 16 ","90","0.0540830069157495","0.0457732643107593","0.0623927495207397"
"Full-time","2016","Not Employed","Couple + C. GT 16 ","10","","",""
"Full-time","2016","Not Employed","Couple + C. LE and GT 16","25","","",""
"Full-time","2016","Employed","1-pers.-HH","1143","0.646831747776525","0.625010885142337","0.668652610410713"
"Full-time","2016","Employed","(Married) couple without C. ","2453","0.655291500493859","0.640340729511881","0.670242271475836"
"Full-time","2016","Employed","Single parent ","625","0.445862506282499","0.420980450571694","0.470744561993303"
"Full-time","2016","Employed","Couple + C. LE 16 ","2777","0.590211561155028","0.57643594308468","0.603987179225377"
"Full-time","2016","Employed","Couple + C. GT 16 ","1093","0.561954999256259","0.540493317531474","0.583416680981043"
"Full-time","2016","Employed","Couple + C. LE and GT 16","766","0.500488584217363","0.475779677677332","0.525197490757394"
"Part-time","2016","Not Employed","1-pers.-HH","47","0.00511040741107531","0.00240171761644101","0.00781909720570961"
