"erwst","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Non-working","1994","North Rhine-Westphalia","Urban Area","1026","0.452967704650732","0.433069176112983","0.47286623318848"
"Non-working","1994","North Rhine-Westphalia","Rural Area","21","","",""
"Non-working","1994","Hesse","Urban Area","322","0.481108360753042","0.446550240858998","0.515666480647086"
"Non-working","1994","Hesse","Rural Area","54","0.544351786441859","0.456338102885134","0.632365469998585"
"Non-working","1994","Rhineland-Palatinate,Saarland","Urban Area","235","0.479941059580988","0.437164812078368","0.522717307083608"
"Non-working","1994","Rhineland-Palatinate,Saarland","Rural Area","52","0.472138563801564","0.379682843908679","0.564594283694449"
"Non-working","1994","Baden-Württemberg","Urban Area","602","0.441483525008702","0.416577534547995","0.46638951546941"
"Non-working","1994","Baden-Württemberg","Rural Area","97","0.48905620871342","0.422546633267698","0.555565784159141"
"Non-working","1994","Bavaria","Urban Area","322","0.457671220079919","0.423319337843982","0.492023102315856"
"Non-working","1994","Bavaria","Rural Area","296","0.43574563442652","0.401124685396869","0.470366583456171"
"Non-working","1994","Berlin","Urban Area","216","0.427665058184897","0.386541781682084","0.46878833468771"
"Non-working","1994","Berlin","Rural Area","","","",""
"Non-working","1994","Brandenburg","Urban Area","9","","",""
"Non-working","1994","Brandenburg","Rural Area","238","0.482481553448841","0.440758549810961","0.524204557086722"
"Non-working","1994","Mecklenburg-Western Pomerania","Urban Area","27","","",""
"Non-working","1994","Mecklenburg-Western Pomerania","Rural Area","149","0.494953620726522","0.44294422615806","0.546963015294985"
"Non-working","1994","Saxony","Urban Area","256","0.503620991198466","0.463139369834675","0.544102612562257"
"Non-working","1994","Saxony","Rural Area","237","0.527316712492403","0.485478288240208","0.569155136744598"
"Non-working","1994","Saxony-Anhalt","Urban Area","96","0.546652593695346","0.479954644812514","0.613350542578177"
"Non-working","1994","Saxony-Anhalt","Rural Area","193","0.489167988957204","0.445042178198109","0.533293799716299"
"Non-working","1994","Thuringia","Urban Area","69","0.412140723918038","0.34215157005994","0.482129877776137"
"Non-working","1994","Thuringia","Rural Area","209","0.542702290749847","0.497901918096429","0.587502663403266"
"Other","1994","Schleswig-Holstein","Urban Area","5","","",""
"Other","1994","Schleswig-Holstein","Rural Area","11","","",""
"Other","1994","Hamburg","Urban Area","8","","",""
"Other","1994","Hamburg","Rural Area","","","",""
"Other","1994","Lower Saxony","Urban Area","21","","",""
"Other","1994","Lower Saxony","Rural Area","28","","",""
"Other","1994","Bremen","Urban Area","1","","",""
"Other","1994","Bremen","Rural Area","","","",""
"Other","1994","North Rhine-Westphalia","Urban Area","134","0.0481020369597473","0.0395482625581272","0.0566558113613674"
"Other","1994","North Rhine-Westphalia","Rural Area","4","","",""
"Other","1994","Hesse","Urban Area","43","0.0523801314782632","0.0369705554670483","0.067789707489478"
"Other","1994","Hesse","Rural Area","4","","",""
"Other","1994","Rhineland-Palatinate,Saarland","Urban Area","29","","",""
"Other","1994","Rhineland-Palatinate,Saarland","Rural Area","6","","",""
"Other","1994","Baden-Württemberg","Urban Area","86","0.0494258911152943","0.0385541571362462","0.0602976250943424"
"Other","1994","Baden-Württemberg","Rural Area","7","","",""
"Other","1994","Bavaria","Urban Area","36","0.0370458593371776","0.0240227391132382","0.050068979561117"
"Other","1994","Bavaria","Rural Area","57","0.0672890645580148","0.0497974152311607","0.0847807138848688"
"Other","1994","Berlin","Urban Area","28","","",""
"Other","1994","Berlin","Rural Area","","","",""
"Other","1994","Brandenburg","Urban Area","3","","",""
"Other","1994","Brandenburg","Rural Area","37","0.0582477805612523","0.0386917679461984","0.0778037931763063"
"Other","1994","Mecklenburg-Western Pomerania","Urban Area","3","","",""
"Other","1994","Mecklenburg-Western Pomerania","Rural Area","15","","",""
"Other","1994","Saxony","Urban Area","21","","",""
"Other","1994","Saxony","Rural Area","30","0.0366780733891328","0.0209257939206704","0.0524303528575953"
"Other","1994","Saxony-Anhalt","Urban Area","6","","",""
"Other","1994","Saxony-Anhalt","Rural Area","27","","",""
"Other","1994","Thuringia","Urban Area","10","","",""
"Other","1994","Thuringia","Rural Area","36","0.0593752075682376","0.0381226076161568","0.0806278075203184"
"Full-time","1995","Schleswig-Holstein","Urban Area","60","0.393207569154387","0.312295168795588","0.474119969513186"
"Full-time","1995","Schleswig-Holstein","Rural Area","57","0.335355728314933","0.258511440938628","0.412200015691238"
"Full-time","1995","Hamburg","Urban Area","57","0.379102291379233","0.29664852398126","0.461556058777206"
"Full-time","1995","Hamburg","Rural Area","","","",""
"Full-time","1995","Lower Saxony","Urban Area","252","0.429648436754855","0.388866503312057","0.470430370197653"
"Full-time","1995","Lower Saxony","Rural Area","203","0.378887663113452","0.335579986821937","0.422195339404966"
"Full-time","1995","Bremen","Urban Area","33","0.261497384032672","0.173590645412248","0.349404122653096"
"Full-time","1995","Bremen","Rural Area","","","",""
"Full-time","1995","North Rhine-Westphalia","Urban Area","1137","0.423147128158762","0.403887948494049","0.442406307823475"
"Full-time","1995","North Rhine-Westphalia","Rural Area","33","0.408610574153143","0.293453492813779","0.523767655492507"
"Full-time","1995","Hesse","Urban Area","370","0.385948682792942","0.35246469371571","0.419432671870175"
"Full-time","1995","Hesse","Rural Area","61","0.358188947684529","0.279877269408398","0.43650062596066"
"Full-time","1995","Rhineland-Palatinate,Saarland","Urban Area","239","0.37571540176846","0.33626698128678","0.415163822250141"
"Full-time","1995","Rhineland-Palatinate,Saarland","Rural Area","54","0.402020798132742","0.31931260997384","0.484728986291644"
"Full-time","1995","Baden-Württemberg","Urban Area","749","0.427180515517515","0.402827762369818","0.451533268665212"
"Full-time","1995","Baden-Württemberg","Rural Area","94","0.343729906974307","0.281808069035806","0.405651744912809"
"Full-time","1995","Bavaria","Urban Area","410","0.429876200488469","0.396653887788017","0.463098513188921"
"Full-time","1995","Bavaria","Rural Area","402","0.429482070109766","0.396126368721325","0.462837771498208"
"Full-time","1995","Berlin","Urban Area","274","0.444629270107119","0.403906192242688","0.48535234797155"
"Full-time","1995","Berlin","Rural Area","","","",""
"Full-time","1995","Brandenburg","Urban Area","13","","",""
"Full-time","1995","Brandenburg","Rural Area","279","0.447005290535763","0.406260987198985","0.487749593872541"
"Full-time","1995","Mecklenburg-Western Pomerania","Urban Area","23","","",""
"Full-time","1995","Mecklenburg-Western Pomerania","Rural Area","189","0.456993590062234","0.405606736972608","0.508380443151861"
"Full-time","1995","Saxony","Urban Area","268","0.407540845808954","0.367481952213607","0.447599739404302"
"Full-time","1995","Saxony","Rural Area","256","0.433578654629224","0.391187798115306","0.475969511143143"
"Full-time","1995","Saxony-Anhalt","Urban Area","93","0.473541049591401","0.401592291856309","0.545489807326494"
"Full-time","1995","Saxony-Anhalt","Rural Area","241","0.403384766071445","0.360724540200595","0.446044991942296"
"Full-time","1995","Thuringia","Urban Area","97","0.47632091741295","0.405117698175119","0.54752413665078"
"Full-time","1995","Thuringia","Rural Area","213","0.364765959518077","0.320967066582267","0.408564852453887"
"Part-time","1995","Schleswig-Holstein","Urban Area","18","","",""
"Part-time","1995","Schleswig-Holstein","Rural Area","14","","",""
"Part-time","1995","Hamburg","Urban Area","14","","",""
"Part-time","1995","Hamburg","Rural Area","","","",""
"Part-time","1995","Lower Saxony","Urban Area","40","0.063587535302001","0.0434846004928911","0.0836904701111109"
"Part-time","1995","Lower Saxony","Rural Area","51","0.0955889100355697","0.0693400004952627","0.121837819575877"
"Part-time","1995","Bremen","Urban Area","6","","",""
"Part-time","1995","Bremen","Rural Area","","","",""
"Part-time","1995","North Rhine-Westphalia","Urban Area","191","0.0757169192979238","0.0654045483772684","0.0860292902185791"
"Part-time","1995","North Rhine-Westphalia","Rural Area","8","","",""
"Part-time","1995","Hesse","Urban Area","76","0.0770671094001196","0.0587232939280894","0.0954109248721499"
"Part-time","1995","Hesse","Rural Area","9","","",""
"Part-time","1995","Rhineland-Palatinate,Saarland","Urban Area","44","0.0716121058281927","0.0506098102661521","0.0926144013902334"
"Part-time","1995","Rhineland-Palatinate,Saarland","Rural Area","12","","",""
"Part-time","1995","Baden-Württemberg","Urban Area","113","0.0708278541225339","0.0581984287506335","0.0834572794944342"
"Part-time","1995","Baden-Württemberg","Rural Area","19","","",""
"Part-time","1995","Bavaria","Urban Area","62","0.0724726761491238","0.0550736844534584","0.0898716678447892"
"Part-time","1995","Bavaria","Rural Area","65","0.0866170724810992","0.067663498928307","0.105570646033891"
"Part-time","1995","Berlin","Urban Area","40","0.063216198913281","0.0432734990953769","0.083158898731185"
"Part-time","1995","Berlin","Rural Area","","","",""
"Part-time","1995","Brandenburg","Urban Area","3","","",""
"Part-time","1995","Brandenburg","Rural Area","26","","",""
"Part-time","1995","Mecklenburg-Western Pomerania","Urban Area","3","","",""
"Part-time","1995","Mecklenburg-Western Pomerania","Rural Area","21","","",""
"Part-time","1995","Saxony","Urban Area","37","0.0431257429724546","0.0265649967405499","0.0596864892043594"
"Part-time","1995","Saxony","Rural Area","26","","",""
"Part-time","1995","Saxony-Anhalt","Urban Area","7","","",""
"Part-time","1995","Saxony-Anhalt","Rural Area","29","","",""
"Part-time","1995","Thuringia","Urban Area","16","","",""
"Part-time","1995","Thuringia","Rural Area","28","","",""
"Non-working","1995","Schleswig-Holstein","Urban Area","59","0.445916717103436","0.3635790659171","0.528254368289771"
"Non-working","1995","Schleswig-Holstein","Rural Area","62","0.517152562880984","0.435817389678348","0.598487736083619"
"Non-working","1995","Hamburg","Urban Area","56","0.440231948337123","0.35586601745068","0.524597879223566"
"Non-working","1995","Hamburg","Rural Area","","","",""
"Non-working","1995","Lower Saxony","Urban Area","256","0.480745210325545","0.439584049515451","0.521906371135639"
"Non-working","1995","Lower Saxony","Rural Area","191","0.457863715455243","0.413385544115017","0.502341886795469"
"Non-working","1995","Bremen","Urban Area","55","0.666192118030393","0.571859798562087","0.760524437498698"
"Non-working","1995","Bremen","Rural Area","","","",""
"Non-working","1995","North Rhine-Westphalia","Urban Area","1053","0.447483689212545","0.428100701840276","0.466866676584814"
"Non-working","1995","North Rhine-Westphalia","Rural Area","24","","",""
"Non-working","1995","Hesse","Urban Area","324","0.487623856717755","0.453243767518754","0.522003945916755"
"Non-working","1995","Hesse","Rural Area","66","0.538834927223934","0.457416460721632","0.620253393726236"
"Non-working","1995","Rhineland-Palatinate,Saarland","Urban Area","266","0.508491548508289","0.467770760501929","0.549212336514649"
"Non-working","1995","Rhineland-Palatinate,Saarland","Rural Area","60","0.489450693128285","0.405126047226045","0.573775339030525"
"Non-working","1995","Baden-Württemberg","Urban Area","622","0.441581913983025","0.417135293278387","0.466028534687663"
"Non-working","1995","Baden-Württemberg","Rural Area","96","0.496109138092063","0.430923679384863","0.561294596799264"
"Non-working","1995","Bavaria","Urban Area","336","0.455091798776668","0.42167346809139","0.488510129461947"
"Non-working","1995","Bavaria","Rural Area","319","0.419592509121685","0.386338556240834","0.452846462002536"
"Non-working","1995","Berlin","Urban Area","235","0.460267247295942","0.419421720748814","0.50111277384307"
"Non-working","1995","Berlin","Rural Area","","","",""
"Non-working","1995","Brandenburg","Urban Area","1","","",""
"Non-working","1995","Brandenburg","Rural Area","232","0.464060070014144","0.423190954878923","0.504929185149364"
"Non-working","1995","Mecklenburg-Western Pomerania","Urban Area","28","","",""
"Non-working","1995","Mecklenburg-Western Pomerania","Rural Area","137","0.456192180227088","0.404812531291495","0.50757182916268"
"Non-working","1995","Saxony","Urban Area","242","0.504716367719634","0.463956303997758","0.54547643144151"
"Non-working","1995","Saxony","Rural Area","218","0.494578522850895","0.451811116582777","0.537345929119012"
"Non-working","1995","Saxony-Anhalt","Urban Area","80","0.49371833311376","0.421674310395359","0.565762355832162"
"Non-working","1995","Saxony-Anhalt","Rural Area","203","0.488242761297642","0.44477511358322","0.531710409012064"
"Non-working","1995","Thuringia","Urban Area","66","0.397160638800123","0.32740150333391","0.466919774266337"
"Non-working","1995","Thuringia","Rural Area","197","0.530688314298939","0.485279564278659","0.57609706431922"
"Other","1995","Schleswig-Holstein","Urban Area","3","","",""
"Other","1995","Schleswig-Holstein","Rural Area","12","","",""
"Other","1995","Hamburg","Urban Area","6","","",""
"Other","1995","Hamburg","Rural Area","","","",""
"Other","1995","Lower Saxony","Urban Area","18","","",""
"Other","1995","Lower Saxony","Rural Area","37","0.0676597113957353","0.0452375812964678","0.0900818414950028"
"Other","1995","Bremen","Urban Area","2","","",""
"Other","1995","Bremen","Rural Area","","","",""
"Other","1995","North Rhine-Westphalia","Urban Area","147","0.0536522633307694","0.0448685338128873","0.0624359928486515"
"Other","1995","North Rhine-Westphalia","Rural Area","5","","",""
"Other","1995","Hesse","Urban Area","42","0.0493603510891836","0.0344610067144226","0.0642596954639446"
"Other","1995","Hesse","Rural Area","8","","",""
"Other","1995","Rhineland-Palatinate,Saarland","Urban Area","30","0.0441809438950578","0.027442536012756","0.0609193517773597"
"Other","1995","Rhineland-Palatinate,Saarland","Rural Area","9","","",""
"Other","1995","Baden-Württemberg","Urban Area","101","0.060409716376926","0.0486808479449665","0.0721385848088856"
"Other","1995","Baden-Württemberg","Rural Area","17","","",""
"Other","1995","Bavaria","Urban Area","45","0.0425593245857389","0.0290128316164555","0.0561058175550223"
"Other","1995","Bavaria","Rural Area","60","0.0643083482874495","0.0477787246804299","0.080837971894469"
"Other","1995","Berlin","Urban Area","23","","",""
"Other","1995","Berlin","Rural Area","","","",""
"Other","1995","Brandenburg","Urban Area","2","","",""
"Other","1995","Brandenburg","Rural Area","35","0.0495523199421409","0.0317676348302207","0.0673370050540611"
"Other","1995","Mecklenburg-Western Pomerania","Urban Area","2","","",""
"Other","1995","Mecklenburg-Western Pomerania","Rural Area","14","","",""
"Other","1995","Saxony","Urban Area","31","0.0446170434989566","0.0277855245268374","0.0614485624710758"
"Other","1995","Saxony","Rural Area","25","","",""
"Other","1995","Saxony-Anhalt","Urban Area","5","","",""
"Other","1995","Saxony-Anhalt","Rural Area","35","0.0597840005104251","0.0391671396494859","0.0804008613713644"
"Other","1995","Thuringia","Urban Area","10","","",""
"Other","1995","Thuringia","Rural Area","26","","",""
"Full-time","1996","Schleswig-Holstein","Urban Area","58","0.381017048675976","0.300858456195023","0.461175641156929"
"Full-time","1996","Schleswig-Holstein","Rural Area","63","0.401512089518756","0.322268082482428","0.480756096555084"
"Full-time","1996","Hamburg","Urban Area","55","0.379161023816072","0.295109723445284","0.46321232418686"
"Full-time","1996","Hamburg","Rural Area","","","",""
"Full-time","1996","Lower Saxony","Urban Area","251","0.423940474648451","0.382974026741317","0.464906922555584"
"Full-time","1996","Lower Saxony","Rural Area","205","0.372996051021094","0.330220599749632","0.415771502292556"
"Full-time","1996","Bremen","Urban Area","33","0.291145288784621","0.199792925529546","0.382497652039695"
"Full-time","1996","Bremen","Rural Area","","","",""
"Full-time","1996","North Rhine-Westphalia","Urban Area","1091","0.409246258320491","0.389983731100478","0.428508785540505"
"Full-time","1996","North Rhine-Westphalia","Rural Area","30","0.410265809045508","0.288804311173136","0.531727306917879"
"Full-time","1996","Hesse","Urban Area","340","0.385500206521948","0.35121152476209","0.419788888281805"
"Full-time","1996","Hesse","Rural Area","62","0.382865353463458","0.302346594700704","0.463384112226211"
"Full-time","1996","Rhineland-Palatinate,Saarland","Urban Area","237","0.38816786437134","0.347841173004025","0.428494555738655"
"Full-time","1996","Rhineland-Palatinate,Saarland","Rural Area","62","0.440069919951192","0.356334549045671","0.523805290856713"
"Full-time","1996","Baden-Württemberg","Urban Area","698","0.421301593424664","0.396322283351377","0.446280903497951"
"Full-time","1996","Baden-Württemberg","Rural Area","91","0.367437258144572","0.303586003762735","0.431288512526409"
"Full-time","1996","Bavaria","Urban Area","388","0.421385681190834","0.387691446837438","0.455079915544231"
"Full-time","1996","Bavaria","Rural Area","383","0.386181830696114","0.353296074438517","0.419067586953711"
"Full-time","1996","Berlin","Urban Area","259","0.444863149247656","0.403217688383769","0.486508610111542"
"Full-time","1996","Berlin","Rural Area","","","",""
"Full-time","1996","Brandenburg","Urban Area","21","","",""
"Full-time","1996","Brandenburg","Rural Area","260","0.415866696434779","0.375333861674882","0.456399531194676"
"Full-time","1996","Mecklenburg-Western Pomerania","Urban Area","23","","",""
"Full-time","1996","Mecklenburg-Western Pomerania","Rural Area","157","0.404928639472335","0.353205626757306","0.456651652187365"
"Full-time","1996","Saxony","Urban Area","262","0.394762196424433","0.354669908693208","0.434854484155657"
"Full-time","1996","Saxony","Rural Area","268","0.425562067491888","0.383898882335444","0.467225252648332"
"Full-time","1996","Saxony-Anhalt","Urban Area","97","0.430459147818734","0.363007691710225","0.497910603927244"
"Full-time","1996","Saxony-Anhalt","Rural Area","217","0.379392750036824","0.335617359645827","0.423168140427821"
"Full-time","1996","Thuringia","Urban Area","88","0.429860971112141","0.359653100535028","0.500068841689255"
"Full-time","1996","Thuringia","Rural Area","217","0.388242237377257","0.344182663047074","0.432301811707439"
"Part-time","1996","Schleswig-Holstein","Urban Area","14","","",""
"Part-time","1996","Schleswig-Holstein","Rural Area","18","","",""
"Part-time","1996","Hamburg","Urban Area","13","","",""
"Part-time","1996","Hamburg","Rural Area","","","",""
"Part-time","1996","Lower Saxony","Urban Area","53","0.0934331908501723","0.0693067819067149","0.11755959979363"
"Part-time","1996","Lower Saxony","Rural Area","46","0.0881021818969896","0.0630310601829046","0.113173303611075"
"Part-time","1996","Bremen","Urban Area","6","","",""
"Part-time","1996","Bremen","Rural Area","","","",""
"Part-time","1996","North Rhine-Westphalia","Urban Area","218","0.0820833570782884","0.0713299312635734","0.0928367828930035"
"Part-time","1996","North Rhine-Westphalia","Rural Area","11","","",""
"Part-time","1996","Hesse","Urban Area","84","0.101364743896667","0.0801023185878587","0.122627169205475"
"Part-time","1996","Hesse","Rural Area","10","","",""
"Part-time","1996","Rhineland-Palatinate,Saarland","Urban Area","45","0.0775933832703462","0.0554552901692263","0.0997314763714661"
"Part-time","1996","Rhineland-Palatinate,Saarland","Rural Area","12","","",""
"Part-time","1996","Baden-Württemberg","Urban Area","116","0.0711666188229556","0.0581599878428588","0.0841732498030524"
"Part-time","1996","Baden-Württemberg","Rural Area","19","","",""
"Part-time","1996","Bavaria","Urban Area","77","0.0907312183347721","0.0711316896310172","0.110330747038527"
"Part-time","1996","Bavaria","Rural Area","77","0.0955493672922952","0.0756930645145021","0.115405670070088"
"Part-time","1996","Berlin","Urban Area","37","0.0598696613065844","0.0399880370202842","0.0797512855928845"
"Part-time","1996","Berlin","Rural Area","","","",""
"Part-time","1996","Brandenburg","Urban Area","4","","",""
"Part-time","1996","Brandenburg","Rural Area","24","","",""
"Part-time","1996","Mecklenburg-Western Pomerania","Urban Area","4","","",""
"Part-time","1996","Mecklenburg-Western Pomerania","Rural Area","23","","",""
"Part-time","1996","Saxony","Urban Area","36","0.0499935383862748","0.032118365356025","0.0678687114165247"
"Part-time","1996","Saxony","Rural Area","27","","",""
"Part-time","1996","Saxony-Anhalt","Urban Area","9","","",""
"Part-time","1996","Saxony-Anhalt","Rural Area","29","","",""
"Part-time","1996","Thuringia","Urban Area","15","","",""
"Part-time","1996","Thuringia","Rural Area","28","","",""
"Non-working","1996","Schleswig-Holstein","Urban Area","64","0.470615923350028","0.388229190548369","0.553002656151687"
"Non-working","1996","Schleswig-Holstein","Rural Area","51","0.4009798913293","0.321753217864245","0.480206564794355"
"Non-working","1996","Hamburg","Urban Area","52","0.468895713713743","0.382444490853449","0.555346936574038"
"Non-working","1996","Hamburg","Rural Area","","","",""
"Non-working","1996","Lower Saxony","Urban Area","239","0.456021654827157","0.414733476106112","0.497309833548202"
"Non-working","1996","Lower Saxony","Rural Area","203","0.480310745615982","0.43611908059465","0.524502410637314"
"Non-working","1996","Bremen","Urban Area","54","0.633102300970577","0.53618624581862","0.730018356122533"
"Non-working","1996","Bremen","Rural Area","","","",""
"Non-working","1996","North Rhine-Westphalia","Urban Area","1052","0.455712574594264","0.436201673701806","0.475223475486721"
"Non-working","1996","North Rhine-Westphalia","Rural Area","20","","",""
"Non-working","1996","Hesse","Urban Area","312","0.471545827224557","0.43637818686454","0.506713467584574"
"Non-working","1996","Hesse","Rural Area","64","0.55081987818954","0.468425204165152","0.633214552213928"
"Non-working","1996","Rhineland-Palatinate,Saarland","Urban Area","245","0.487235586490184","0.445874198981029","0.528596973999339"
"Non-working","1996","Rhineland-Palatinate,Saarland","Rural Area","56","0.447854471506755","0.363970990643798","0.531737952369712"
"Non-working","1996","Baden-Württemberg","Urban Area","597","0.444956516292007","0.419815661786296","0.470097370797718"
"Non-working","1996","Baden-Württemberg","Rural Area","98","0.506535161080594","0.440319771469301","0.572750550691887"
"Non-working","1996","Bavaria","Urban Area","320","0.444697719171741","0.410788460414596","0.478606977928885"
"Non-working","1996","Bavaria","Rural Area","327","0.453120772019191","0.419497130631933","0.486744413406449"
"Non-working","1996","Berlin","Urban Area","229","0.463843834015815","0.422052525041115","0.505635142990515"
"Non-working","1996","Berlin","Rural Area","","","",""
"Non-working","1996","Brandenburg","Urban Area","5","","",""
"Non-working","1996","Brandenburg","Rural Area","253","0.505238482107978","0.464121607958223","0.546355356257734"
"Non-working","1996","Mecklenburg-Western Pomerania","Urban Area","25","","",""
"Non-working","1996","Mecklenburg-Western Pomerania","Rural Area","148","0.496783201979102","0.4441001340252","0.549466269933003"
"Non-working","1996","Saxony","Urban Area","238","0.505086095433413","0.464077247280741","0.546094943586085"
"Non-working","1996","Saxony","Rural Area","222","0.493996939069054","0.451867259164383","0.536126618973725"
"Non-working","1996","Saxony-Anhalt","Urban Area","93","0.510670072884445","0.442572127178571","0.578768018590319"
"Non-working","1996","Saxony-Anhalt","Rural Area","200","0.529302474394463","0.484272675076627","0.574332273712299"
"Non-working","1996","Thuringia","Urban Area","76","0.421729018579169","0.351694225533876","0.491763811624461"
"Non-working","1996","Thuringia","Rural Area","199","0.525599457048181","0.480455543589561","0.570743370506801"
"Other","1996","Schleswig-Holstein","Urban Area","5","","",""
"Other","1996","Schleswig-Holstein","Rural Area","15","","",""
"Other","1996","Hamburg","Urban Area","8","","",""
"Other","1996","Hamburg","Rural Area","","","",""
"Other","1996","Lower Saxony","Urban Area","16","","",""
"Other","1996","Lower Saxony","Rural Area","37","0.0585910214659341","0.0378174079401723","0.079364634991696"
"Other","1996","Bremen","Urban Area","2","","",""
"Other","1996","Bremen","Rural Area","","","",""
"Other","1996","North Rhine-Westphalia","Urban Area","142","0.0529578100069567","0.0441844219672883","0.0617311980466251"
"Other","1996","North Rhine-Westphalia","Rural Area","2","","",""
"Other","1996","Hesse","Urban Area","38","0.0415892223568286","0.0275240889729038","0.0556543557407534"
"Other","1996","Hesse","Rural Area","4","","",""
"Other","1996","Rhineland-Palatinate,Saarland","Urban Area","34","0.0470031658681294","0.0294895449726004","0.0645167867636585"
"Other","1996","Rhineland-Palatinate,Saarland","Rural Area","5","","",""
"Other","1996","Baden-Württemberg","Urban Area","90","0.0625752714603732","0.0503226978901795","0.074827845030567"
"Other","1996","Baden-Württemberg","Rural Area","11","","",""
"Other","1996","Bavaria","Urban Area","40","0.0431853813026532","0.0293145210258587","0.0570562415794477"
"Other","1996","Bavaria","Rural Area","55","0.0651480299923995","0.0484788547294009","0.081817205255398"
"Other","1996","Berlin","Urban Area","22","","",""
"Other","1996","Berlin","Rural Area","","","",""
"Other","1996","Brandenburg","Urban Area","2","","",""
"Other","1996","Brandenburg","Rural Area","31","0.0441495981818313","0.0272556069540118","0.0610435894096509"
"Other","1996","Mecklenburg-Western Pomerania","Urban Area","2","","",""
"Other","1996","Mecklenburg-Western Pomerania","Rural Area","18","","",""
"Other","1996","Saxony","Urban Area","35","0.0501581697558797","0.0322551404246986","0.0680611990870608"
"Other","1996","Saxony","Rural Area","24","","",""
"Other","1996","Saxony-Anhalt","Urban Area","8","","",""
"Other","1996","Saxony-Anhalt","Rural Area","26","","",""
"Other","1996","Thuringia","Urban Area","12","","",""
"Other","1996","Thuringia","Rural Area","26","","",""
"Full-time","1997","Schleswig-Holstein","Urban Area","54","0.394598273113738","0.310900893559673","0.478295652667802"
"Full-time","1997","Schleswig-Holstein","Rural Area","65","0.398171788167915","0.317372032298773","0.478971544037058"
"Full-time","1997","Hamburg","Urban Area","51","0.3938255730417","0.308172322990321","0.479478823093078"
"Full-time","1997","Hamburg","Rural Area","","","",""
"Full-time","1997","Lower Saxony","Urban Area","243","0.388439180429321","0.34814324195036","0.428735118908282"
"Full-time","1997","Lower Saxony","Rural Area","206","0.371579885644062","0.328485006935647","0.414674764352477"
"Full-time","1997","Bremen","Urban Area","34","0.315116696448312","0.221203167296728","0.409030225599897"
"Full-time","1997","Bremen","Rural Area","","","",""
"Full-time","1997","North Rhine-Westphalia","Urban Area","1064","0.414082809011616","0.394594572910846","0.433571045112386"
"Full-time","1997","North Rhine-Westphalia","Rural Area","28","","",""
"Full-time","1997","Hesse","Urban Area","311","0.368281867428346","0.333147620627149","0.403416114229544"
"Full-time","1997","Hesse","Rural Area","56","0.361229904615873","0.279284375901528","0.443175433330217"
"Full-time","1997","Rhineland-Palatinate,Saarland","Urban Area","231","0.359029222634603","0.319784961292714","0.398273483976491"
"Full-time","1997","Rhineland-Palatinate,Saarland","Rural Area","63","0.434045025831674","0.352236820182507","0.515853231480841"
"Full-time","1997","Baden-Württemberg","Urban Area","685","0.417064036337197","0.392251732171864","0.44187634050253"
"Full-time","1997","Baden-Württemberg","Rural Area","81","0.343807878938086","0.279258830887667","0.408356926988506"
"Full-time","1997","Bavaria","Urban Area","367","0.415157576215931","0.38132810536993","0.448987047061933"
"Full-time","1997","Bavaria","Rural Area","388","0.404321451035405","0.370669795493937","0.437973106576873"
"Full-time","1997","Berlin","Urban Area","243","0.441475656647225","0.398505806178087","0.484445507116363"
"Full-time","1997","Berlin","Rural Area","","","",""
"Full-time","1997","Brandenburg","Urban Area","18","","",""
"Full-time","1997","Brandenburg","Rural Area","260","0.405006738025596","0.364813043446746","0.445200432604445"
"Full-time","1997","Mecklenburg-Western Pomerania","Urban Area","20","","",""
"Full-time","1997","Mecklenburg-Western Pomerania","Rural Area","157","0.399083603398511","0.346564920352334","0.451602286444688"
"Full-time","1997","Saxony","Urban Area","261","0.398512544221777","0.357962777232395","0.439062311211159"
"Full-time","1997","Saxony","Rural Area","254","0.420296229637216","0.378391282604084","0.462201176670349"
"Full-time","1997","Saxony-Anhalt","Urban Area","87","0.372164522806243","0.305339290962036","0.438989754650451"
"Full-time","1997","Saxony-Anhalt","Rural Area","218","0.389893879294393","0.345706213136348","0.434081545452439"
"Full-time","1997","Thuringia","Urban Area","86","0.400351051005787","0.331403911790672","0.469298190220902"
"Full-time","1997","Thuringia","Rural Area","214","0.384029518012838","0.339965162907131","0.428093873118545"
"Part-time","1997","Schleswig-Holstein","Urban Area","14","","",""
"Part-time","1997","Schleswig-Holstein","Rural Area","14","","",""
"Part-time","1997","Hamburg","Urban Area","12","","",""
"Part-time","1997","Hamburg","Rural Area","","","",""
"Part-time","1997","Lower Saxony","Urban Area","48","0.082757808214731","0.059979239332319","0.105536377097143"
"Part-time","1997","Lower Saxony","Rural Area","54","0.0927965133634961","0.0669207774332701","0.118672249293722"
"Part-time","1997","Bremen","Urban Area","5","","",""
"Part-time","1997","Bremen","Rural Area","","","",""
"Part-time","1997","North Rhine-Westphalia","Urban Area","225","0.091978582291603","0.0805444763002211","0.103412688282985"
"Part-time","1997","North Rhine-Westphalia","Rural Area","7","","",""
"Part-time","1997","Hesse","Urban Area","79","0.100188438344269","0.078317702454651","0.122059174233886"
"Part-time","1997","Hesse","Rural Area","5","","",""
"Part-time","1997","Rhineland-Palatinate,Saarland","Urban Area","43","0.0664124386860247","0.0460422811748518","0.0867825961971975"
"Part-time","1997","Rhineland-Palatinate,Saarland","Rural Area","9","","",""
