"erwst","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Non-working","1993","Couple + C. LE and GT 16","Male","141","0.222428543052665","0.189850399093678","0.255006687011653","5"
"Non-working","1993","Single parent ","Female","178","0.444664613508555","0.397252881126675","0.492076345890436","5"
"Non-working","1993","Single parent ","Male","62","0.311904449258763","0.245327057266749","0.378481841250776","5"
"Non-working","1993","Couple + C. LE and GT 16","Female","227","0.416035405218259","0.375392731446141","0.456678078990376","5"
"Other","1993","1-pers.-HH","Male","15","","","","6"
"Other","1993","(Married) couple without C. ","Female","43","0.0221023828188077","0.0150597246977492","0.0291450409398662","6"
"Other","1993","(Married) couple without C. ","Male","28","","","","6"
"Other","1993","1-pers.-HH","Female","27","","","","6"
"Other","1993","Couple + C. LE and GT 16","Male","97","0.169100455359412","0.139736972051711","0.198463938667112","6"
"Other","1993","Single parent ","Female","31","0.0849852494396123","0.0583793656474267","0.111591133231798","6"
"Other","1993","Single parent ","Male","21","","","","6"
"Other","1993","Couple + C. GT 16 ","Female","137","0.131218606841443","0.111780259429731","0.150656954253155","6"
"Other","1993","Couple + C. LE 16 ","Male","11","","","","6"
"Other","1993","Couple + C. GT 16 ","Male","125","0.0868088851683985","0.0722515247365915","0.101366245600205","6"
"Other","1993","Couple + C. LE 16 ","Female","64","0.0469380004417845","0.0364858272118645","0.0573901736717045","6"
"Other","1993","Couple + C. LE and GT 16","Female","70","0.119537297377533","0.0927868490412165","0.146287745713849","6"
"Part-time","1993","1-pers.-HH","Male","9","","","","2"
"Part-time","1993","(Married) couple without C. ","Female","142","0.0885954496989571","0.0749831447778202","0.102207754620094","2"
"Part-time","1993","(Married) couple without C. ","Male","13","","","","2"
"Part-time","1993","1-pers.-HH","Female","23","","","","2"
"Part-time","1993","Couple + C. GT 16 ","Female","154","0.170193157929766","0.148557708204321","0.191828607655212","2"
"Part-time","1993","Couple + C. GT 16 ","Male","19","","","","2"
"Part-time","1993","Couple + C. LE 16 ","Female","342","0.27058586670609","0.24863137578958","0.292540357622601","2"
"Part-time","1993","Couple + C. LE 16 ","Male","11","","","","2"
"Part-time","1993","Couple + C. LE and GT 16","Female","93","0.196960793783666","0.164167719366269","0.229753868201062","2"
"Part-time","1993","Couple + C. LE and GT 16","Male","1","","","","2"
"Part-time","1993","Single parent ","Female","51","0.135480629833861","0.102828024943616","0.168133234724107","2"
"Part-time","1993","Single parent ","Male","5","","","","2"
"Full-time","1994","(Married) couple without C. ","Female","617","0.31883873116345","0.296744058660584","0.340933403666316","1"
"Full-time","1994","(Married) couple without C. ","Male","862","0.457691933298921","0.433981208580289","0.481402658017553","1"
"Full-time","1994","1-pers.-HH","Female","234","0.222013171455686","0.194830920653737","0.249195422257635","1"
"Full-time","1994","1-pers.-HH","Male","317","0.557073730124468","0.514255877952216","0.599891582296721","1"
"Full-time","1994","Couple + C. GT 16 ","Female","364","0.269835934151532","0.243628927805546","0.296042940497517","1"
"Full-time","1994","Couple + C. GT 16 ","Male","770","0.554210393429111","0.527832311772923","0.580588475085299","1"
"Full-time","1994","Couple + C. LE 16 ","Female","404","0.199876116278217","0.17985087411623","0.219901358440205","1"
"Full-time","1994","Couple + C. LE 16 ","Male","1325","0.897751436043661","0.882393453927029","0.913109418160293","1"
"Full-time","1994","Couple + C. LE and GT 16","Female","149","0.212070190866868","0.178831523449928","0.245308858283808","1"
"Full-time","1994","Couple + C. LE and GT 16","Male","372","0.610452833958527","0.571466092617023","0.649439575300031","1"
"Full-time","1994","Single parent ","Female","147","0.32992500620158","0.283962427475391","0.375887584927769","1"
"Full-time","1994","Single parent ","Male","85","0.482983874323266","0.409573667136923","0.556394081509609","1"
"Non-working","1994","(Married) couple without C. ","Female","895","0.561318722200101","0.537792273617779","0.584845170782423","5"
"Non-working","1994","1-pers.-HH","Male","171","0.385663132363152","0.343705577500147","0.427620687226158","5"
"Non-working","1994","Couple + C. GT 16 ","Male","475","0.359315075037392","0.333852584669201","0.384777565405584","5"
"Non-working","1994","Couple + C. LE 16 ","Female","729","0.482583677264957","0.457561500651795","0.507605853878118","5"
"Non-working","1994","(Married) couple without C. ","Male","800","0.524028229782319","0.500259656898721","0.547796802665917","5"
"Non-working","1994","1-pers.-HH","Female","620","0.740997959083445","0.712344964232269","0.769650953934622","5"
"Non-working","1994","Couple + C. GT 16 ","Female","486","0.47103425457646","0.441563088904611","0.500505420248309","5"
"Non-working","1994","Couple + C. LE 16 ","Male","141","0.0803223082265609","0.0665450305705662","0.0940995858825556","5"
"Non-working","1994","Couple + C. LE and GT 16","Male","145","0.243411672925667","0.209102411122416","0.277720934728917","5"
"Non-working","1994","Single parent ","Female","182","0.464685960745443","0.415930961168911","0.513440960321976","5"
"Non-working","1994","Single parent ","Male","63","0.318446855101566","0.250007417032636","0.386886293170495","5"
"Non-working","1994","Couple + C. LE and GT 16","Female","248","0.45420708553976","0.413721453474935","0.494692717604585","5"
"Other","1994","1-pers.-HH","Male","15","","","","6"
"Other","1994","(Married) couple without C. ","Female","43","0.0231539173095585","0.016023706532777","0.03028412808634","6"
"Other","1994","(Married) couple without C. ","Male","23","","","","6"
"Other","1994","1-pers.-HH","Female","18","","","","6"
"Other","1994","Couple + C. LE and GT 16","Male","80","0.140758061303393","0.112954192762405","0.168561929844382","6"
"Other","1994","Single parent ","Female","30","0.0816472148939478","0.0548795475993534","0.108414882188542","6"
"Other","1994","Single parent ","Male","27","","","","6"
"Other","1994","Couple + C. GT 16 ","Female","104","0.0928757091143388","0.0757384342119836","0.110012984016694","6"
"Other","1994","Couple + C. LE 16 ","Male","21","","","","6"
"Other","1994","Couple + C. GT 16 ","Male","103","0.0734235300180474","0.0595815196651716","0.0872655403709231","6"
"Other","1994","Couple + C. LE 16 ","Female","84","0.0726427156604528","0.0596458602364814","0.0856395710844243","6"
"Other","1994","Couple + C. LE and GT 16","Female","96","0.147218762226372","0.118407623459555","0.176029900993189","6"
"Part-time","1994","(Married) couple without C. ","Female","154","0.0966886293268908","0.0826771658197505","0.110700092834031","2"
"Part-time","1994","(Married) couple without C. ","Male","11","","","","2"
"Part-time","1994","1-pers.-HH","Female","26","","","","2"
"Part-time","1994","1-pers.-HH","Male","14","","","","2"
"Part-time","1994","Couple + C. GT 16 ","Female","148","0.16625410215767","0.144272449870325","0.188235754445015","2"
"Part-time","1994","Couple + C. GT 16 ","Male","16","","","","2"
"Part-time","1994","Couple + C. LE 16 ","Female","315","0.244897490796373","0.223364030060428","0.266430951532318","2"
"Part-time","1994","Couple + C. LE 16 ","Male","8","","","","2"
"Part-time","1994","Couple + C. LE and GT 16","Female","88","0.186503961366999","0.15483150282023","0.218176419913769","2"
"Part-time","1994","Couple + C. LE and GT 16","Male","4","","","","2"
"Part-time","1994","Single parent ","Female","43","0.123741818159028","0.0915526796250467","0.15593095669301","2"
"Part-time","1994","Single parent ","Male","3","","","","2"
"Full-time","1995","(Married) couple without C. ","Female","640","0.307113261454312","0.285635122787607","0.328591400121018","1"
"Full-time","1995","(Married) couple without C. ","Male","890","0.451582536203162","0.428299814998378","0.474865257407946","1"
"Full-time","1995","1-pers.-HH","Female","244","0.21487984777744","0.18838184466556","0.24137785088932","1"
"Full-time","1995","1-pers.-HH","Male","328","0.549298565625142","0.507215278930588","0.591381852319695","1"
"Full-time","1995","Couple + C. GT 16 ","Female","349","0.249468483388289","0.224306131256075","0.274630835520502","1"
"Full-time","1995","Couple + C. GT 16 ","Male","764","0.538990401197332","0.512594693709556","0.565386108685108","1"
"Full-time","1995","Couple + C. LE 16 ","Female","393","0.192225169587153","0.172917120936181","0.211533218238124","1"
"Full-time","1995","Couple + C. LE 16 ","Male","1389","0.899731880866139","0.884817598771569","0.914646162960708","1"
"Full-time","1995","Couple + C. LE and GT 16","Female","173","0.224680585551906","0.191532187310545","0.257828983793267","1"
"Full-time","1995","Couple + C. LE and GT 16","Male","384","0.598444061751232","0.560494751780863","0.636393371721601","1"
"Full-time","1995","Single parent ","Female","148","0.324095590904366","0.279545933984221","0.368645247824511","1"
"Full-time","1995","Single parent ","Male","97","0.507306054126709","0.436589496433313","0.578022611820106","1"
"Non-working","1995","(Married) couple without C. ","Female","912","0.568291495137091","0.545229487436787","0.591353502837394","5"
"Non-working","1995","1-pers.-HH","Male","173","0.382647514820427","0.341539453368249","0.423755576272605","5"
"Non-working","1995","Couple + C. GT 16 ","Female","506","0.495139509584464","0.466065267058329","0.524213752110599","5"
"Non-working","1995","Couple + C. GT 16 ","Male","460","0.354967054592651","0.329629028477486","0.380305080707815","5"
"Non-working","1995","Couple + C. LE 16 ","Female","772","0.495116845239265","0.470618463853727","0.519615226624803","5"
"Non-working","1995","Couple + C. LE 16 ","Male","144","0.0810016822383918","0.0674538833297791","0.0945494811470045","5"
"Non-working","1995","(Married) couple without C. ","Male","811","0.517634625775106","0.49425652356819","0.541012727982021","5"
"Non-working","1995","1-pers.-HH","Female","624","0.730356781620295","0.701727561041382","0.758986002199208","5"
"Non-working","1995","Couple + C. LE and GT 16","Male","165","0.252738589713045","0.219095867258575","0.286381312167516","5"
"Non-working","1995","Single parent ","Female","187","0.44526915811986","0.397963005763491","0.49257531047623","5"
"Non-working","1995","Single parent ","Male","70","0.323083351595588","0.256934491574502","0.389232211616674","5"
"Non-working","1995","Couple + C. LE and GT 16","Female","268","0.465826460890018","0.426208446308553","0.505444475471482","5"
"Other","1995","1-pers.-HH","Male","21","","","","6"
"Other","1995","(Married) couple without C. ","Female","51","0.0278862376289136","0.0202202213008441","0.0355522539569831","6"
"Other","1995","(Married) couple without C. ","Male","35","0.0190799279581776","0.0126794160992249","0.0254804398171304","6"
"Other","1995","1-pers.-HH","Female","26","","","","6"
"Other","1995","Couple + C. LE and GT 16","Male","90","0.145168075964525","0.117897456515441","0.172438695413608","6"
"Other","1995","Single parent ","Female","36","0.0910943378266652","0.0637057109946876","0.118482964658643","6"
"Other","1995","Single parent ","Male","23","","","","6"
"Other","1995","Couple + C. GT 16 ","Male","125","0.0892419946563903","0.0741455756813258","0.104338413631455","6"
"Other","1995","Couple + C. LE 16 ","Female","88","0.0642139202420456","0.0522025934736168","0.0762252470104744","6"
"Other","1995","Couple + C. LE and GT 16","Female","76","0.11795322619558","0.0923355244772178","0.143570927913943","6"
"Other","1995","Couple + C. GT 16 ","Female","123","0.0992987392246151","0.0819078744630515","0.116689603986179","6"
"Other","1995","Couple + C. LE 16 ","Male","13","","","","6"
"Part-time","1995","(Married) couple without C. ","Female","169","0.0967090057796831","0.0829475768465248","0.110470434712841","2"
"Part-time","1995","(Married) couple without C. ","Male","19","","","","2"
"Part-time","1995","1-pers.-HH","Female","29","","","","2"
"Part-time","1995","1-pers.-HH","Male","15","","","","2"
"Part-time","1995","Couple + C. GT 16 ","Female","158","0.156093267802632","0.134987641833103","0.177198893772161","2"
"Part-time","1995","Couple + C. GT 16 ","Male","21","","","","2"
"Part-time","1995","Couple + C. LE 16 ","Female","347","0.248444064931537","0.227271032279193","0.26961709758388","2"
"Part-time","1995","Couple + C. LE 16 ","Male","12","","","","2"
"Part-time","1995","Couple + C. LE and GT 16","Female","92","0.191539727362496","0.160286259092125","0.222793195632867","2"
"Part-time","1995","Couple + C. LE and GT 16","Male","2","","","","2"
"Part-time","1995","Single parent ","Female","53","0.139540913149109","0.106558604181311","0.172523222116907","2"
"Part-time","1995","Single parent ","Male","2","","","","2"
"Full-time","1996","(Married) couple without C. ","Female","643","0.294704127766202","0.27363085309647","0.315777402435935","1"
"Full-time","1996","(Married) couple without C. ","Male","856","0.427607773727243","0.404572897041533","0.450642650412953","1"
"Full-time","1996","1-pers.-HH","Female","241","0.214603232290299","0.188358215891313","0.240848248689286","1"
"Full-time","1996","1-pers.-HH","Male","345","0.57150360939278","0.530146534049449","0.612860684736111","1"
"Full-time","1996","Couple + C. GT 16 ","Female","339","0.259114782939509","0.233079925526626","0.285149640352393","1"
"Full-time","1996","Couple + C. GT 16 ","Male","706","0.53367193887968","0.506438367933029","0.560905509826331","1"
"Full-time","1996","Couple + C. LE 16 ","Female","342","0.175326812674229","0.156261166894408","0.194392458454049","1"
"Full-time","1996","Couple + C. LE 16 ","Male","1317","0.899070042941723","0.883728205753059","0.914411880130387","1"
"Full-time","1996","Couple + C. LE and GT 16","Female","160","0.192714924741367","0.161233051091575","0.224196798391159","1"
"Full-time","1996","Couple + C. LE and GT 16","Male","390","0.598122203253372","0.560460533982749","0.635783872523994","1"
"Full-time","1996","Single parent ","Female","144","0.311242788442181","0.267378717543577","0.355106859340786","1"
"Full-time","1996","Single parent ","Male","108","0.473336866326455","0.408242186306918","0.538431546345992","1"
"Non-working","1996","(Married) couple without C. ","Female","923","0.577051048671015","0.554215873847185","0.599886223494845","5"
"Non-working","1996","(Married) couple without C. ","Male","864","0.542974631086633","0.519780604232939","0.566168657940327","5"
"Non-working","1996","1-pers.-HH","Female","641","0.724084461186029","0.69551073637661","0.752658185995447","5"
"Non-working","1996","1-pers.-HH","Male","168","0.360774058768509","0.320640137618526","0.400907979918492","5"
"Non-working","1996","Couple + C. GT 16 ","Female","488","0.47028899000438","0.44063142103683","0.49994655897193","5"
"Non-working","1996","Couple + C. GT 16 ","Male","445","0.361926192514374","0.335692036431099","0.388160348597649","5"
"Non-working","1996","Couple + C. LE 16 ","Female","747","0.499147930204644","0.474077846290708","0.52421801411858","5"
"Non-working","1996","Couple + C. LE 16 ","Male","136","0.0795196497018204","0.0657407337242375","0.0932985656794032","5"
"Non-working","1996","Single parent ","Female","185","0.43220347070819","0.385271726139387","0.479135215276993","5"
"Non-working","1996","Single parent ","Male","85","0.366533755420086","0.303711633899364","0.429355876940809","5"
"Non-working","1996","Couple + C. LE and GT 16","Male","164","0.250813084547696","0.217514345863505","0.284111823231887","5"
"Non-working","1996","Couple + C. LE and GT 16","Female","244","0.433016157935875","0.393467948320705","0.472564367551046","5"
"Other","1996","1-pers.-HH","Male","19","","","","6"
"Other","1996","(Married) couple without C. ","Female","66","0.033978408689117","0.0256041151124366","0.0423527022657974","6"
"Other","1996","(Married) couple without C. ","Male","25","","","","6"
"Other","1996","1-pers.-HH","Female","25","","","","6"
"Other","1996","Couple + C. LE and GT 16","Male","88","0.136679057906874","0.110291771977417","0.163066343836332","6"
"Other","1996","Single parent ","Female","35","0.0844584953980723","0.0581141813301924","0.110802809465952","6"
"Other","1996","Single parent ","Male","29","","","","6"
"Other","1996","Couple + C. GT 16 ","Female","93","0.0813116306625676","0.0650713291562056","0.0975519321689296","6"
"Other","1996","Couple + C. GT 16 ","Male","114","0.084657006517708","0.0694604560403831","0.0998535569950328","6"
"Other","1996","Couple + C. LE 16 ","Female","89","0.0672729687564234","0.0547131320735885","0.0798328054392584","6"
"Other","1996","Couple + C. LE and GT 16","Female","83","0.134424248312992","0.107198439901948","0.161650056724037","6"
"Other","1996","Couple + C. LE 16 ","Male","13","","","","6"
"Part-time","1996","(Married) couple without C. ","Female","166","0.0942664148736655","0.0807602521303259","0.107772577617005","2"
"Part-time","1996","(Married) couple without C. ","Male","27","","","","2"
"Part-time","1996","1-pers.-HH","Female","33","0.0366750749930592","0.0246591815550917","0.0486909684310267","2"
"Part-time","1996","1-pers.-HH","Male","18","","","","2"
"Part-time","1996","Couple + C. GT 16 ","Female","168","0.189284596393543","0.166007677551043","0.212561515236043","2"
"Part-time","1996","Couple + C. GT 16 ","Male","24","","","","2"
"Part-time","1996","Couple + C. LE 16 ","Female","350","0.258252288364704","0.236307236544234","0.280197340185174","2"
"Part-time","1996","Couple + C. LE 16 ","Male","15","","","","2"
"Part-time","1996","Couple + C. LE and GT 16","Female","116","0.239844669009765","0.205764193732605","0.273925144286926","2"
"Part-time","1996","Couple + C. LE and GT 16","Male","9","","","","2"
"Part-time","1996","Single parent ","Female","64","0.172095245451557","0.136334972017215","0.207855518885898","2"
"Part-time","1996","Single parent ","Male","4","","","","2"
"Full-time","1997","(Married) couple without C. ","Female","634","0.287005420454881","0.266182705570608","0.307828135339154","1"
"Full-time","1997","(Married) couple without C. ","Male","851","0.420931161124808","0.398148709297976","0.443713612951641","1"
"Full-time","1997","1-pers.-HH","Female","242","0.209852804085775","0.183582891330253","0.236122716841297","1"
"Full-time","1997","1-pers.-HH","Male","320","0.539380243427381","0.497339536586423","0.581420950268339","1"
"Full-time","1997","Couple + C. GT 16 ","Female","351","0.268821891415571","0.24235623823985","0.295287544591292","1"
"Full-time","1997","Couple + C. GT 16 ","Male","704","0.522606534077745","0.495475380992873","0.549737687162617","1"
"Full-time","1997","Couple + C. LE 16 ","Female","312","0.181550491882806","0.161709711457533","0.201391272308079","1"
"Full-time","1997","Couple + C. LE 16 ","Male","1239","0.881253270893847","0.864296009915364","0.898210531872331","1"
"Full-time","1997","Couple + C. LE and GT 16","Female","157","0.200133106248871","0.167903457931406","0.232362754566337","1"
"Full-time","1997","Couple + C. LE and GT 16","Male","381","0.635210927839057","0.597350790827328","0.673071064850786","1"
"Full-time","1997","Single parent ","Female","137","0.303182297676054","0.258960585841028","0.34740400951108","1"
"Full-time","1997","Single parent ","Male","108","0.464403331604204","0.39894540327101","0.529861259937397","1"
"Non-working","1997","(Married) couple without C. ","Female","955","0.587642662763799","0.564983559885689","0.610301765641909","5"
"Non-working","1997","1-pers.-HH","Female","628","0.73950053352974","0.711185315804105","0.767815751255375","5"
"Non-working","1997","Couple + C. LE 16 ","Female","712","0.48791762159864","0.462189548722864","0.513645694474416","5"
"Non-working","1997","Couple + C. LE 16 ","Male","133","0.0955704841899073","0.0801590249518796","0.110981943427935","5"
"Non-working","1997","(Married) couple without C. ","Male","904","0.553553118909604","0.530613068278256","0.576493169540953","5"
"Non-working","1997","1-pers.-HH","Male","188","0.400336367148684","0.359010917397753","0.441661816899614","5"
"Non-working","1997","Couple + C. GT 16 ","Male","453","0.361495694055582","0.335399565784977","0.387591822326187","5"
"Non-working","1997","Couple + C. GT 16 ","Female","475","0.474946356097387","0.445136297547687","0.504756414647087","5"
"Non-working","1997","Couple + C. LE and GT 16","Female","253","0.461494475884803","0.421337077187311","0.501651874582296","5"
"Non-working","1997","Couple + C. LE and GT 16","Male","162","0.243819605226211","0.210048186196095","0.277591024256327","5"
"Non-working","1997","Single parent ","Female","182","0.435472099683245","0.387768965306848","0.483175234059643","5"
"Non-working","1997","Single parent ","Male","81","0.358821377520486","0.295867232360492","0.42177552268048","5"
"Other","1997","(Married) couple without C. ","Male","25","","","","6"
"Other","1997","(Married) couple without C. ","Female","52","0.0216828538954374","0.0149786495495335","0.0283870582413413","6"
"Other","1997","1-pers.-HH","Male","14","","","","6"
"Other","1997","1-pers.-HH","Female","22","","","","6"
"Other","1997","Couple + C. GT 16 ","Female","107","0.100610803695038","0.0826537594423414","0.118567847947735","6"
"Other","1997","Couple + C. GT 16 ","Male","125","0.0931327202127215","0.0773469560867017","0.108918484338741","6"
"Other","1997","Couple + C. LE 16 ","Female","95","0.0697834111808285","0.056669500315252","0.082897322046405","6"
"Other","1997","Couple + C. LE 16 ","Male","13","","","","6"
"Other","1997","Couple + C. LE and GT 16","Female","69","0.126547348998182","0.0997659384474179","0.153328759548946","6"
"Other","1997","Couple + C. LE and GT 16","Male","73","0.117099799504626","0.0918105364216606","0.142389062587592","6"
"Other","1997","Single parent ","Female","29","","","","6"
"Other","1997","Single parent ","Male","27","","","","6"
"Part-time","1997","(Married) couple without C. ","Female","172","0.103669062885883","0.0896374379155239","0.117700687856242","2"
"Part-time","1997","(Married) couple without C. ","Male","24","","","","2"
"Part-time","1997","1-pers.-HH","Male","18","","","","2"
"Part-time","1997","1-pers.-HH","Female","31","0.03218032905257","0.0207951542424686","0.0435655038626713","2"
"Part-time","1997","Couple + C. GT 16 ","Female","145","0.155620948792003","0.133981735631312","0.177260161952695","2"
"Part-time","1997","Couple + C. GT 16 ","Male","20","","","","2"
"Part-time","1997","Couple + C. LE 16 ","Female","331","0.260748475337725","0.238150418678712","0.283346531996738","2"
"Part-time","1997","Couple + C. LE 16 ","Male","13","","","","2"
"Part-time","1997","Couple + C. LE and GT 16","Female","113","0.211825068868143","0.178910571719926","0.24473956601636","2"
"Part-time","1997","Couple + C. LE and GT 16","Male","5","","","","2"
"Part-time","1997","Single parent ","Female","67","0.192687085883572","0.154740623281153","0.23063354848599","2"
"Part-time","1997","Single parent ","Male","7","","","","2"
"Full-time","1998","Couple + C. GT 16 ","Female","373","0.268467961702743","0.242998419314022","0.293937504091465","1"
"Full-time","1998","Couple + C. GT 16 ","Male","775","0.541049702188295","0.515012012224033","0.567087392152557","1"
"Full-time","1998","Couple + C. LE 16 ","Female","320","0.176776550383646","0.15797241584038","0.195580684926912","1"
"Full-time","1998","Couple + C. LE 16 ","Male","1364","0.883066131049928","0.866975040375485","0.899157221724372","1"
"Full-time","1998","Couple + C. LE and GT 16","Female","140","0.173787562023904","0.14371721893547","0.203857905112337","1"
"Full-time","1998","Couple + C. LE and GT 16","Male","374","0.588551285646441","0.550633238531816","0.626469332761067","1"
"Full-time","1998","Single parent ","Female","150","0.292882475212399","0.251783581587897","0.3339813688369","1"
"Full-time","1998","Single parent ","Male","112","0.458581157720186","0.395931350300829","0.521230965139544","1"
"Full-time","1998","(Married) couple without C. ","Female","726","0.287688286935088","0.268359172545399","0.307017401324778","1"
"Full-time","1998","(Married) couple without C. ","Male","950","0.409530950128978","0.388403164356743","0.430658735901212","1"
"Full-time","1998","1-pers.-HH","Female","294","0.217925388336089","0.193506553967183","0.242344222704995","1"
"Full-time","1998","1-pers.-HH","Male","375","0.516679940406555","0.478756006183121","0.554603874629988","1"
"Non-working","1998","(Married) couple without C. ","Female","1107","0.577961612795954","0.556873326074281","0.599049899517626","5"
"Non-working","1998","Couple + C. LE 16 ","Male","138","0.0905499368167188","0.0761800875398955","0.104919786093542","5"
"Non-working","1998","1-pers.-HH","Male","247","0.401523487983166","0.364321666274317","0.438725309692016","5"
"Non-working","1998","Couple + C. GT 16 ","Male","468","0.338125135629374","0.313406316777807","0.36284395448094","5"
"Non-working","1998","(Married) couple without C. ","Male","1059","0.553538457381211","0.532179601850824","0.574897312911597","5"
"Non-working","1998","1-pers.-HH","Female","739","0.73591606655544","0.709840602072296","0.761991531038584","5"
"Non-working","1998","Couple + C. LE 16 ","Female","807","0.507821102339691","0.483177793341575","0.532464411337808","5"
"Non-working","1998","Couple + C. GT 16 ","Female","510","0.483342267153522","0.454622091745995","0.512062442561049","5"
"Non-working","1998","Couple + C. LE and GT 16","Female","277","0.48796242383311","0.448295613464409","0.527629234201812","5"
"Non-working","1998","Couple + C. LE and GT 16","Male","176","0.270087098736026","0.235874710593275","0.304299486878777","5"
"Non-working","1998","Single parent ","Female","208","0.42550739485375","0.380856166080307","0.470158623627193","5"
"Non-working","1998","Single parent ","Male","96","0.389067302859674","0.327768215876711","0.450366389842637","5"
"Other","1998","(Married) couple without C. ","Female","59","0.0235752792134953","0.0170969408297353","0.0300536175972553","6"
"Other","1998","(Married) couple without C. ","Male","38","0.0200412376347475","0.0140201046401953","0.0260623706292997","6"
"Other","1998","1-pers.-HH","Male","20","","","","6"
"Other","1998","1-pers.-HH","Female","30","0.0149468512042012","0.00776970805586693","0.0221239943525355","6"
"Other","1998","Couple + C. GT 16 ","Female","116","0.0923704042711575","0.0757294211444918","0.109011387397823","6"
"Other","1998","Couple + C. GT 16 ","Male","148","0.107925945776138","0.0917129067540978","0.124138984798177","6"
"Other","1998","Couple + C. LE 16 ","Female","105","0.0645933806912043","0.0524769031095966","0.076709858272812","6"
"Other","1998","Couple + C. LE 16 ","Male","15","","","","6"
"Other","1998","Couple + C. LE and GT 16","Female","74","0.105265037530121","0.0809109169264521","0.12961915813379","6"
"Other","1998","Couple + C. LE and GT 16","Male","90","0.128609393147318","0.102814203079369","0.154404583215266","6"
"Other","1998","Single parent ","Female","36","0.0726599497937508","0.0492174083490384","0.0961024912384632","6"
"Other","1998","Single parent ","Male","31","0.133851740456092","0.0910409660323311","0.176662514879853","6"
"Part-time","1998","(Married) couple without C. ","Male","34","0.016889354855064","0.0113530527518957","0.0224256569582324","2"
"Part-time","1998","(Married) couple without C. ","Female","215","0.110774821055463","0.0973736661417855","0.12417597596914","2"
"Part-time","1998","1-pers.-HH","Male","25","","","","2"
"Part-time","1998","1-pers.-HH","Female","35","0.0312116939042701","0.02092632117797","0.0414970666305701","2"
"Part-time","1998","Couple + C. GT 16 ","Female","164","0.155819366872577","0.134975099100992","0.176663634644162","2"
"Part-time","1998","Couple + C. GT 16 ","Male","16","","","","2"
"Part-time","1998","Couple + C. LE 16 ","Female","349","0.250808966585458","0.229441650679646","0.272176282491271","2"
"Part-time","1998","Couple + C. LE 16 ","Male","15","","","","2"
"Part-time","1998","Couple + C. LE and GT 16","Female","119","0.232984976612865","0.19943833356716","0.266531619658571","2"
"Part-time","1998","Couple + C. LE and GT 16","Male","7","","","","2"
"Part-time","1998","Single parent ","Female","77","0.2089501801401","0.172233709306992","0.245666650973209","2"
"Part-time","1998","Single parent ","Male","4","","","","2"
"Full-time","1999","(Married) couple without C. ","Female","724","0.293135515471739","0.273563857390023","0.312707173553456","1"
"Full-time","1999","(Married) couple without C. ","Male","974","0.423894480646272","0.40260094668967","0.445188014602873","1"
"Full-time","1999","1-pers.-HH","Female","295","0.236224097705035","0.210421240341778","0.262026955068292","1"
"Full-time","1999","1-pers.-HH","Male","379","0.526461373672971","0.488311236353292","0.56461151099265","1"
"Full-time","1999","Couple + C. GT 16 ","Female","372","0.274605457331781","0.248943678898792","0.300267235764771","1"
"Full-time","1999","Couple + C. GT 16 ","Male","736","0.529450242554923","0.502795183693232","0.556105301416614","1"
"Full-time","1999","Couple + C. LE 16 ","Female","291","0.166985763513305","0.148291417210957","0.185680109815653","1"
"Full-time","1999","Couple + C. LE 16 ","Male","1367","0.905344171321233","0.8905544368481","0.920133905794366","1"
"Full-time","1999","Couple + C. LE and GT 16","Female","137","0.175901241164996","0.144479328225601","0.207323154104392","1"
"Full-time","1999","Couple + C. LE and GT 16","Male","349","0.57596488246329","0.536421721666541","0.61550804326004","1"
"Full-time","1999","Single parent ","Female","151","0.293038322818052","0.251933026468202","0.334143619167903","1"
"Full-time","1999","Single parent ","Male","111","0.451524294388845","0.389588528886065","0.513460059891625","1"
"Non-working","1999","(Married) couple without C. ","Male","1011","0.53437697011021","0.512883381183862","0.555870559036558","5"
"Non-working","1999","1-pers.-HH","Female","677","0.712408914649586","0.684912560752873","0.739905268546299","5"
"Non-working","1999","1-pers.-HH","Male","227","0.393082327782736","0.355762313992554","0.430402341572918","5"
"Non-working","1999","Couple + C. GT 16 ","Female","503","0.45613245209501","0.427494821303533","0.484770082886486","5"
"Non-working","1999","(Married) couple without C. ","Female","1063","0.566176108363067","0.544867365837226","0.587484850888908","5"
"Non-working","1999","Couple + C. LE 16 ","Male","110","0.0696959778533449","0.0568313819698618","0.0825605737368279","5"
"Non-working","1999","Couple + C. GT 16 ","Male","439","0.326822500045263","0.3017738074503","0.351871192640227","5"
"Non-working","1999","Couple + C. LE 16 ","Female","712","0.459236459376333","0.434257966564432","0.484214952188235","5"
"Non-working","1999","Couple + C. LE and GT 16","Female","229","0.436057109279343","0.395131251772804","0.476982966785883","5"
"Non-working","1999","Couple + C. LE and GT 16","Male","157","0.283103723765126","0.247056367482371","0.319151080047881","5"
"Non-working","1999","Single parent ","Female","188","0.39193823614478","0.347850245907718","0.436026226381841","5"
"Non-working","1999","Single parent ","Male","94","0.374735220729879","0.314490847511253","0.434979593948505","5"
"Other","1999","(Married) couple without C. ","Male","42","0.0199525032253082","0.013927044686734","0.0259779617638825","6"
"Other","1999","1-pers.-HH","Male","34","0.0454594493700196","0.0295430649059055","0.0613758338341337","6"
"Other","1999","(Married) couple without C. ","Female","81","0.0364548697700134","0.0283966496706884","0.0445130898693383","6"
