"erwst","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Non-working","2000","lower secondary degree","Female","3403","0.681923272085884","0.669228160486641","0.694618383685127"
"Non-working","2000","secondary school degree","Male","641","0.229611694733265","0.214623916988393","0.244599472478137"
"Non-working","2000","secondary school degree","Female","1444","0.400962566273663","0.38572700633456","0.416198126212766"
"Non-working","2000","college entrance qualification","Male","652","0.2562832906626","0.239459889848871","0.273106691476328"
"Non-working","2000","college entrance qualification","Female","768","0.375973359351054","0.355565400749373","0.396381317952736"
"Non-working","2000","Other degree","Male","277","0.350902322311028","0.317345121213607","0.384459523408449"
"Non-working","2000","Other degree","Female","415","0.514319517935996","0.478948933374693","0.549690102497298"
"Non-working","2000","no degree/no degree yet","Male","310","0.686213252308802","0.642096810696382","0.730329693921223"
"Non-working","2000","no degree/no degree yet","Female","413","0.814402006940107","0.780358422265642","0.848445591614572"
"Other","2000","lower secondary degree","Male","201","0.0395162038265696","0.0340157027051397","0.0450167049479995"
"Other","2000","lower secondary degree","Female","288","0.0482608970731031","0.0424189250728961","0.05410286907331"
"Other","2000","secondary school degree","Male","214","0.0639362235856308","0.0552183290336746","0.0726541181375871"
"Other","2000","secondary school degree","Female","335","0.0788851844006202","0.0705053751882483","0.0872649936129922"
"Other","2000","college entrance qualification","Male","142","0.0572348277062667","0.0482836159389523","0.0661860394735812"
"Other","2000","college entrance qualification","Female","187","0.0879168637450409","0.0759859757301487","0.0998477517599331"
"Other","2000","Other degree","Male","","","",""
"Other","2000","Other degree","Female","55","0.0755308358168055","0.0568300968053055","0.0942315748283055"
"Other","2000","no degree/no degree yet","Male","","","",""
"Other","2000","no degree/no degree yet","Female","36","0.0772059689034784","0.0538333673626364","0.10057857044432"
"Full-time","2001","lower secondary degree","Male","2147","0.4850185868129","0.470019544110927","0.500017629514874"
"Full-time","2001","lower secondary degree","Female","672","0.147380094533287","0.137049342287994","0.157710846778581"
"Full-time","2001","secondary school degree","Male","1957","0.687873882592811","0.670658726967573","0.70508903821805"
"Full-time","2001","secondary school degree","Female","1302","0.33178131565269","0.316539485046587","0.347023146258794"
"Full-time","2001","college entrance qualification","Male","1565","0.638976283998028","0.619756734541549","0.658195833454507"
"Full-time","2001","college entrance qualification","Female","762","0.340635336206526","0.320174810947572","0.361095861465479"
"Full-time","2001","Other degree","Male","404","0.579290362812763","0.542048140638035","0.616532584987492"
"Full-time","2001","Other degree","Female","167","0.244484788619715","0.212669445593009","0.27630013164642"
"Full-time","2001","no degree/no degree yet","Male","64","0.174000043209182","0.137214031915709","0.210786054502656"
"Full-time","2001","no degree/no degree yet","Female","","","",""
"Part-time","2001","lower secondary degree","Male","49","0.0123339347877448","0.00902152191788886","0.0156463476576007"
"Part-time","2001","lower secondary degree","Female","622","0.128402377669742","0.11865294490789","0.138151810431594"
"Part-time","2001","secondary school degree","Male","37","0.0175012387527995","0.0126294114120538","0.0223730660935452"
"Part-time","2001","secondary school degree","Female","742","0.189165312257636","0.176487661860541","0.201842962654731"
"Part-time","2001","college entrance qualification","Male","102","0.0517162626427387","0.0428545903724706","0.0605779349130068"
"Part-time","2001","college entrance qualification","Female","360","0.175195664963157","0.158784241924951","0.191607088001363"
"Part-time","2001","Other degree","Male","","","",""
"Part-time","2001","Other degree","Female","119","0.167088719234476","0.139472640060599","0.194704798408353"
"Part-time","2001","no degree/no degree yet","Male","","","",""
"Part-time","2001","no degree/no degree yet","Female","","","",""
"Non-working","2001","lower secondary degree","Male","1872","0.457012533522832","0.442062315326574","0.471962751719091"
"Non-working","2001","lower secondary degree","Female","2962","0.67324687501804","0.6595780291885","0.686915720847579"
"Non-working","2001","secondary school degree","Male","606","0.23435507039009","0.218617330238547","0.250092810541633"
"Non-working","2001","secondary school degree","Female","1305","0.397207721256125","0.381368109146143","0.413047333366106"
"Non-working","2001","college entrance qualification","Male","601","0.255956756870053","0.238493897566361","0.273419616173744"
"Non-working","2001","college entrance qualification","Female","736","0.385239694810469","0.364229623862357","0.406249765758581"
"Non-working","2001","Other degree","Male","251","0.386489167814119","0.349754511132108","0.42322382449613"
"Non-working","2001","Other degree","Female","365","0.518220269282556","0.481231443724331","0.555209094840782"
"Non-working","2001","no degree/no degree yet","Male","302","0.724552747558115","0.681204431055938","0.767901064060291"
"Non-working","2001","no degree/no degree yet","Female","375","0.791337951498357","0.754522689541434","0.82815321345528"
"Other","2001","lower secondary degree","Male","197","0.0456349448765227","0.0393717690643538","0.0518981206886915"
"Other","2001","lower secondary degree","Female","267","0.0509706527789311","0.0445609968641983","0.0573803086936639"
"Other","2001","secondary school degree","Male","183","0.0602698082642988","0.0514279615233499","0.0691116550052478"
"Other","2001","secondary school degree","Female","317","0.081845650833549","0.0729718942405286","0.0907194074265694"
"Other","2001","college entrance qualification","Male","131","0.0533506964891808","0.0443578418477756","0.062343551130586"
"Other","2001","college entrance qualification","Female","203","0.098929304019848","0.0860393607772553","0.111819247262441"
"Other","2001","Other degree","Male","","","",""
"Other","2001","Other degree","Female","50","0.0702062228632531","0.051292796895583","0.0891196488309232"
"Other","2001","no degree/no degree yet","Male","40","0.0966707735338782","0.0679967500109152","0.125344797056841"
"Other","2001","no degree/no degree yet","Female","48","0.121264197625432","0.0916894788351538","0.150838916415711"
"Full-time","2002","lower secondary degree","Male","1982","0.467968252127816","0.452629332009596","0.483307172246035"
"Full-time","2002","lower secondary degree","Female","607","0.139187909576971","0.128859995259836","0.149515823894107"
"Full-time","2002","secondary school degree","Male","1994","0.668479210727468","0.651304111127682","0.685654310327253"
"Full-time","2002","secondary school degree","Female","1317","0.309902337120908","0.295252600038755","0.324552074203061"
"Full-time","2002","college entrance qualification","Male","2054","0.630204465448832","0.613072004889895","0.647336926007769"
"Full-time","2002","college entrance qualification","Female","972","0.342088707861654","0.323732929523364","0.360444486199945"
"Full-time","2002","Other degree","Male","373","0.576178562739842","0.537953290696145","0.614403834783539"
"Full-time","2002","Other degree","Female","167","0.237320078738762","0.205506822690379","0.269133334787144"
"Full-time","2002","no degree/no degree yet","Male","50","0.131343542069303","0.0994177080335636","0.163269376105042"
"Full-time","2002","no degree/no degree yet","Female","","","",""
"Part-time","2002","lower secondary degree","Male","49","0.0140345786405541","0.0104184127340831","0.0176507445470251"
"Part-time","2002","lower secondary degree","Female","604","0.129633685784167","0.119611379686274","0.13965599188206"
"Part-time","2002","secondary school degree","Male","38","0.0165243145839339","0.0118733453310515","0.0211752838368164"
"Part-time","2002","secondary school degree","Female","829","0.19197772772576","0.179501042572925","0.204454412878596"
"Part-time","2002","college entrance qualification","Male","98","0.0383732737239504","0.0315559195076495","0.0451906279402512"
"Part-time","2002","college entrance qualification","Female","520","0.171429111587851","0.15684678275318","0.186011440422522"
"Part-time","2002","Other degree","Male","","","",""
"Part-time","2002","Other degree","Female","108","0.176915559366355","0.148380752762804","0.205450365969907"
"Part-time","2002","no degree/no degree yet","Male","","","",""
"Part-time","2002","no degree/no degree yet","Female","","","",""
"Non-working","2002","lower secondary degree","Male","1865","0.483196710584813","0.467834898960249","0.498558522209378"
"Non-working","2002","lower secondary degree","Female","2823","0.671438365319894","0.657424136873232","0.685452593766556"
"Non-working","2002","secondary school degree","Male","668","0.246313029096746","0.230593514764785","0.262032543428707"
"Non-working","2002","secondary school degree","Female","1369","0.410825451817207","0.39524023724205","0.426410666392365"
"Non-working","2002","college entrance qualification","Male","737","0.27226635046282","0.256469104336221","0.288063596589419"
"Non-working","2002","college entrance qualification","Female","840","0.390901430057435","0.372021638961113","0.409781221153756"
"Non-working","2002","Other degree","Male","244","0.374760391754399","0.337316527659783","0.412204255849016"
"Non-working","2002","Other degree","Female","363","0.517937528604864","0.48057295125883","0.555302105950897"
"Non-working","2002","no degree/no degree yet","Male","342","0.776347738002372","0.736962936890096","0.815732539114648"
"Non-working","2002","no degree/no degree yet","Female","396","0.826704543878536","0.793053487169557","0.860355600587515"
"Other","2002","lower secondary degree","Male","169","0.0348004586468168","0.02916643256259","0.0404344847310435"
"Other","2002","lower secondary degree","Female","281","0.0597400393189675","0.052668492607647","0.066811586030288"
"Other","2002","secondary school degree","Male","186","0.0686834455918523","0.0594561459048046","0.0779107452788999"
"Other","2002","secondary school degree","Female","313","0.0872944833361238","0.0783527675077287","0.0962361991645189"
"Other","2002","college entrance qualification","Male","161","0.0591559103643975","0.0507833926908856","0.0675284280379094"
"Other","2002","college entrance qualification","Female","234","0.0955807504930602","0.0842047426780297","0.106956758308091"
"Other","2002","Other degree","Male","","","",""
"Other","2002","Other degree","Female","49","0.0678268332900192","0.0490241949921863","0.0866294715878521"
"Other","2002","no degree/no degree yet","Male","35","0.083787195268851","0.0575992835507385","0.109975106986963"
"Other","2002","no degree/no degree yet","Female","42","0.0675615131228772","0.0452468807867263","0.0898761454590281"
"Full-time","2003","lower secondary degree","Male","1814","0.449748926548217","0.434077734880372","0.465420118216061"
"Full-time","2003","lower secondary degree","Female","552","0.138178239768034","0.127590741572055","0.148765737964013"
"Full-time","2003","secondary school degree","Male","1868","0.655131517925451","0.637471851846585","0.672791184004316"
"Full-time","2003","secondary school degree","Female","1214","0.301478237908158","0.286667708276271","0.316288767540046"
"Full-time","2003","college entrance qualification","Male","1908","0.617952281703677","0.60031968998071","0.635584873426644"
"Full-time","2003","college entrance qualification","Female","930","0.333707864959528","0.315333878370178","0.352081851548878"
"Full-time","2003","Other degree","Male","324","0.524677393040054","0.484751810065776","0.564602976014332"
"Full-time","2003","Other degree","Female","143","0.209377932350842","0.178099762612403","0.240656102089281"
"Full-time","2003","no degree/no degree yet","Male","43","0.137394159448027","0.104587029394077","0.170201289501978"
"Full-time","2003","no degree/no degree yet","Female","","","",""
"Part-time","2003","lower secondary degree","Male","44","0.0125357675701308","0.00903089156815578","0.0160406435721057"
"Part-time","2003","lower secondary degree","Female","549","0.117885621774077","0.107991946241632","0.127779297306523"
"Part-time","2003","secondary school degree","Male","52","0.0214765583884589","0.0160906439675355","0.0268624728093823"
"Part-time","2003","secondary school degree","Female","849","0.206864349928494","0.1937915324766","0.219937167380387"
"Part-time","2003","college entrance qualification","Male","106","0.0436495296223694","0.0362350922978552","0.0510639669468836"
"Part-time","2003","college entrance qualification","Female","529","0.176854317541779","0.161986952117112","0.191721682966445"
"Part-time","2003","Other degree","Male","","","",""
"Part-time","2003","Other degree","Female","111","0.185241401099942","0.155375548480824","0.21510725371906"
"Part-time","2003","no degree/no degree yet","Male","","","",""
"Part-time","2003","no degree/no degree yet","Female","","","",""
"Non-working","2003","lower secondary degree","Male","1850","0.501247919891544","0.485497027769225","0.516998812013864"
"Non-working","2003","lower secondary degree","Female","2714","0.683706562151926","0.669439164736478","0.697973959567374"
"Non-working","2003","secondary school degree","Male","673","0.259722590610275","0.24343174607695","0.2760134351436"
"Non-working","2003","secondary school degree","Female","1345","0.4169195140064","0.401006846079881","0.432832181932918"
"Non-working","2003","college entrance qualification","Male","756","0.283901642558284","0.267539123408027","0.300264161708542"
"Non-working","2003","college entrance qualification","Female","834","0.387226590077017","0.368245534003056","0.406207646150977"
"Non-working","2003","Other degree","Male","247","0.397864644074751","0.358733225397945","0.436996062751557"
"Non-working","2003","Other degree","Female","347","0.523722224370216","0.485327454142541","0.562116994597892"
"Non-working","2003","no degree/no degree yet","Male","345","0.770276282707827","0.730189233619504","0.810363331796151"
"Non-working","2003","no degree/no degree yet","Female","405","0.834211057621581","0.800872262948765","0.867549852294396"
"Other","2003","lower secondary degree","Male","163","0.0364673859901081","0.0305623570282817","0.0423724149519346"
"Other","2003","lower secondary degree","Female","266","0.0602295763059629","0.0529302868836164","0.0675288657283093"
"Other","2003","secondary school degree","Male","190","0.0636693330758158","0.0545979968943425","0.0727406692572892"
"Other","2003","secondary school degree","Female","280","0.0747378981569487","0.0662508735389112","0.0832249227749862"
"Other","2003","college entrance qualification","Male","147","0.0544965461156691","0.0462590366719772","0.0627340555593609"
"Other","2003","college entrance qualification","Female","237","0.102211227421677","0.0904073628737279","0.114015091969626"
"Other","2003","Other degree","Male","","","",""
"Other","2003","Other degree","Female","49","0.0816584421789995","0.0606064074919923","0.102710476866007"
"Other","2003","no degree/no degree yet","Male","32","0.0778244681590878","0.0522949401576262","0.103353996160549"
"Other","2003","no degree/no degree yet","Female","37","0.0784352406604591","0.0543332624823385","0.10253721883858"
"Full-time","2004","lower secondary degree","Male","1695","0.434167511047903","0.418183997758245","0.450151024337561"
"Full-time","2004","lower secondary degree","Female","514","0.132427939485776","0.121792705529241","0.143063173442311"
"Full-time","2004","secondary school degree","Male","1808","0.650445588969113","0.632433111810494","0.668458066127733"
"Full-time","2004","secondary school degree","Female","1160","0.303665964971143","0.288671845012639","0.318660084929647"
"Full-time","2004","college entrance qualification","Male","1872","0.61919468001312","0.601435578697143","0.636953781329097"
"Full-time","2004","college entrance qualification","Female","917","0.327465799607615","0.309143162405795","0.345788436809435"
"Full-time","2004","Other degree","Male","311","0.532473538570484","0.491832862636256","0.573114214504711"
"Full-time","2004","Other degree","Female","127","0.218682954134882","0.186172472267058","0.251193436002706"
"Full-time","2004","no degree/no degree yet","Male","43","0.126925817177835","0.0952399410626997","0.158611693292971"
"Full-time","2004","no degree/no degree yet","Female","","","",""
"Part-time","2004","lower secondary degree","Male","49","0.0190775493582688","0.0146661307009593","0.0234889680155783"
"Part-time","2004","lower secondary degree","Female","534","0.120271188965019","0.110065092512844","0.130477285417194"
"Part-time","2004","secondary school degree","Male","49","0.0215317836302949","0.0160487118894801","0.0270148553711098"
"Part-time","2004","secondary school degree","Female","793","0.192922512549798","0.180055930863082","0.205789094236514"
"Part-time","2004","college entrance qualification","Male","96","0.0360197302929277","0.0292048195193616","0.0428346410664938"
"Part-time","2004","college entrance qualification","Female","524","0.186055734004699","0.170861924252211","0.201249543757186"
"Part-time","2004","Other degree","Male","","","",""
"Part-time","2004","Other degree","Female","101","0.16362950252127","0.134533558774586","0.192725446267953"
"Part-time","2004","no degree/no degree yet","Male","","","",""
"Part-time","2004","no degree/no degree yet","Female","","","",""
"Non-working","2004","lower secondary degree","Male","1796","0.508998717128112","0.492877445230113","0.525119989026112"
"Non-working","2004","lower secondary degree","Female","2588","0.682473832770924","0.66786763350307","0.697080032038779"
"Non-working","2004","secondary school degree","Male","663","0.267584661515902","0.250861442164083","0.284307880867721"
"Non-working","2004","secondary school degree","Female","1332","0.415171465872156","0.399104194238774","0.431238737505539"
"Non-working","2004","college entrance qualification","Male","745","0.28799711354067","0.2714359510651","0.304558276016239"
"Non-working","2004","college entrance qualification","Female","835","0.380677584047946","0.361719917830937","0.399635250264954"
"Non-working","2004","Other degree","Male","238","0.412669622621585","0.372568983782139","0.452770261461031"
"Non-working","2004","Other degree","Female","347","0.555612522823197","0.51653120409523","0.594693841551164"
"Non-working","2004","no degree/no degree yet","Male","358","0.815947617988401","0.779061154123264","0.852834081853539"
"Non-working","2004","no degree/no degree yet","Female","419","0.851342242480913","0.819746432698534","0.882938052263291"
"Other","2004","lower secondary degree","Male","154","0.0377562224657156","0.0316096009854813","0.04390284394595"
"Other","2004","lower secondary degree","Female","266","0.0648270387782811","0.0571015045459457","0.0725525730106165"
"Other","2004","secondary school degree","Male","172","0.0604379658846901","0.0514361896607027","0.0694397421086775"
"Other","2004","secondary school degree","Female","328","0.0882400566069025","0.078991216884654","0.097488896329151"
"Other","2004","college entrance qualification","Male","159","0.0567884761532824","0.048324186244624","0.0652527660619409"
"Other","2004","college entrance qualification","Female","244","0.105800882339741","0.0937918065989625","0.117809958080519"
"Other","2004","Other degree","Male","","","",""
"Other","2004","Other degree","Female","46","0.0620750205206511","0.0430972680378143","0.0810527730034878"
"Other","2004","no degree/no degree yet","Male","","","",""
"Other","2004","no degree/no degree yet","Female","34","0.071140985079351","0.0483103260562732","0.0939716441024288"
"Full-time","2005","lower secondary degree","Male","1539","0.439447968752861","0.422953246836299","0.455942690669423"
"Full-time","2005","lower secondary degree","Female","441","0.124656168989954","0.113939794438454","0.135372543541453"
"Full-time","2005","secondary school degree","Male","1751","0.659285059411986","0.641000424434939","0.677569694389032"
"Full-time","2005","secondary school degree","Female","1091","0.299430720698263","0.28416969358289","0.314691747813636"
"Full-time","2005","college entrance qualification","Male","1742","0.609315815268669","0.591000293043253","0.627631337494085"
"Full-time","2005","college entrance qualification","Female","905","0.340462429805098","0.321820040648764","0.359104818961433"
"Full-time","2005","Other degree","Male","274","0.481212849820579","0.439070919541111","0.523354780100048"
"Full-time","2005","Other degree","Female","125","0.221127134190434","0.18778112127607","0.254473147104798"
"Full-time","2005","no degree/no degree yet","Male","38","0.132345625116071","0.100014557875027","0.164676692357115"
"Full-time","2005","no degree/no degree yet","Female","","","",""
"Part-time","2005","lower secondary degree","Male","50","0.0183241120921444","0.0138667405703347","0.0227814836139542"
"Part-time","2005","lower secondary degree","Female","495","0.126556871206106","0.115770835842313","0.1373429065699"
"Part-time","2005","secondary school degree","Male","46","0.0202550945072414","0.014820367515131","0.0256898214993517"
"Part-time","2005","secondary school degree","Female","769","0.195105354044569","0.181901091389793","0.208309616699344"
"Part-time","2005","college entrance qualification","Male","102","0.0385689188603648","0.031340172663909","0.0457976650568205"
"Part-time","2005","college entrance qualification","Female","501","0.18951032315099","0.174091991529875","0.204928654772106"
"Part-time","2005","Other degree","Male","","","",""
"Part-time","2005","Other degree","Female","88","0.149756515395074","0.121084770259082","0.178428260531066"
"Part-time","2005","no degree/no degree yet","Male","","","",""
"Part-time","2005","no degree/no degree yet","Female","","","",""
"Non-working","2005","lower secondary degree","Male","1760","0.502636002978901","0.486019207634799","0.519252798323002"
"Non-working","2005","lower secondary degree","Female","2450","0.679113893945463","0.663969621177455","0.694258166713472"
"Non-working","2005","secondary school degree","Male","639","0.264140903917079","0.24713227720032","0.281149530633837"
"Non-working","2005","secondary school degree","Female","1277","0.412123386012429","0.39572252065332","0.428524251371538"
"Non-working","2005","college entrance qualification","Male","726","0.285749259216955","0.268790148650594","0.302708369783316"
"Non-working","2005","college entrance qualification","Female","842","0.376273792630807","0.357214964922054","0.395332620339561"
"Non-working","2005","Other degree","Male","234","0.433461836729717","0.391665210289587","0.475258463169847"
"Non-working","2005","Other degree","Female","321","0.528348891613102","0.488238173422298","0.568459609803906"
"Non-working","2005","no degree/no degree yet","Male","354","0.770276471263049","0.730141965334307","0.810410977191791"
"Non-working","2005","no degree/no degree yet","Female","427","0.867211778917719","0.837041986861195","0.897381570974243"
"Other","2005","lower secondary degree","Male","129","0.0395919161760939","0.033111327370246","0.0460725049819419"
"Other","2005","lower secondary degree","Female","264","0.0696730658584765","0.061413600866128","0.077932530850825"
"Other","2005","secondary school degree","Male","145","0.0563189421636943","0.047425007145483","0.0652128771819056"
"Other","2005","secondary school degree","Female","323","0.0933405392447399","0.0836473365754953","0.103033741913985"
"Other","2005","college entrance qualification","Male","156","0.066366006654011","0.0570217160510519","0.0757102972569701"
"Other","2005","college entrance qualification","Female","234","0.0937534544131038","0.0822860791755273","0.10522082965068"
"Other","2005","Other degree","Male","","","",""
"Other","2005","Other degree","Female","61","0.100767458801391","0.0765802491674696","0.124954668435311"
"Other","2005","no degree/no degree yet","Male","","","",""
"Other","2005","no degree/no degree yet","Female","30","0.0594529933826235","0.0384293940094977","0.0804765927557492"
"Full-time","2006","lower secondary degree","Male","1596","0.437701488442508","0.421806190304012","0.453596786581005"
"Full-time","2006","lower secondary degree","Female","457","0.118615460779086","0.108505244625401","0.128725676932772"
"Full-time","2006","secondary school degree","Male","1806","0.652475751466579","0.634739519598749","0.67021198333441"
"Full-time","2006","secondary school degree","Female","1135","0.291298638905871","0.276758270172451","0.305839007639291"
"Full-time","2006","college entrance qualification","Male","1842","0.613490296108866","0.595867447541748","0.631113144675984"
"Full-time","2006","college entrance qualification","Female","943","0.338177119231757","0.320325808185762","0.356028430277751"
"Full-time","2006","Other degree","Male","277","0.456225228880101","0.415045914715143","0.49740454304506"
"Full-time","2006","Other degree","Female","124","0.199474840579547","0.168563906198338","0.230385774960756"
"Full-time","2006","no degree/no degree yet","Male","34","0.113435080073884","0.0836681663427124","0.143201993805056"
"Full-time","2006","no degree/no degree yet","Female","","","",""
"Part-time","2006","lower secondary degree","Male","62","0.0177465651535718","0.0135163239461786","0.0219768063609649"
"Part-time","2006","lower secondary degree","Female","524","0.119985195467601","0.109824676346668","0.130145714588535"
"Part-time","2006","secondary school degree","Male","48","0.0177661795839148","0.0128458852990198","0.0226864738688098"
"Part-time","2006","secondary school degree","Female","850","0.199097401949902","0.186318392048763","0.21187641185104"
"Part-time","2006","college entrance qualification","Male","109","0.0424218536178011","0.0351277153235498","0.0497159919120524"
"Part-time","2006","college entrance qualification","Female","567","0.192734600682708","0.177850755920374","0.207618445445042"
"Part-time","2006","Other degree","Male","","","",""
"Part-time","2006","Other degree","Female","101","0.147994339463947","0.120526508291817","0.175462170636076"
"Part-time","2006","no degree/no degree yet","Male","","","",""
"Part-time","2006","no degree/no degree yet","Female","","","",""
"Non-working","2006","lower secondary degree","Male","1919","0.498840658684437","0.482820565559072","0.514860751809803"
"Non-working","2006","lower secondary degree","Female","2681","0.692871753414368","0.678447498626204","0.707296008202531"
"Non-working","2006","secondary school degree","Male","749","0.263580036647712","0.247170147522036","0.279989925773388"
"Non-working","2006","secondary school degree","Female","1401","0.414773162786371","0.399006419375043","0.430539906197698"
"Non-working","2006","college entrance qualification","Male","830","0.289111729987495","0.272704865544911","0.305518594430078"
"Non-working","2006","college entrance qualification","Female","933","0.368006355747498","0.349808880664443","0.386203830830554"
"Non-working","2006","Other degree","Male","247","0.466834685162024","0.425587678622841","0.508081691701207"
"Non-working","2006","Other degree","Female","356","0.557029820451162","0.518605424828655","0.595454216073668"
"Non-working","2006","no degree/no degree yet","Male","333","0.73931416156509","0.698106489709113","0.780521833421067"
"Non-working","2006","no degree/no degree yet","Female","376","0.822472949451522","0.787704751532768","0.857241147370276"
"Other","2006","lower secondary degree","Male","165","0.0457112877194826","0.0390194127077169","0.0524031627312483"
"Other","2006","lower secondary degree","Female","267","0.0685275903389448","0.0606276319308988","0.0764275487469907"
"Other","2006","secondary school degree","Male","166","0.0661780323017939","0.0569187871830835","0.0754372774205044"
"Other","2006","secondary school degree","Female","365","0.0948307963578564","0.0854548709712829","0.10420672174443"
"Other","2006","college entrance qualification","Male","152","0.0549761202858383","0.0467271356455202","0.0632251049261563"
"Other","2006","college entrance qualification","Female","255","0.101081924338037","0.0897076440605967","0.112456204615478"
"Other","2006","Other degree","Male","","","",""
"Other","2006","Other degree","Female","61","0.0955009995053443","0.0727663333585376","0.118235665652151"
"Other","2006","no degree/no degree yet","Male","63","0.123119613792554","0.0922778897734465","0.153961337811662"
"Other","2006","no degree/no degree yet","Female","63","0.126601424663383","0.0963452069341891","0.156857642392577"
"Full-time","2007","lower secondary degree","Male","1501","0.450073395477881","0.433421702886994","0.466725088068768"
"Full-time","2007","lower secondary degree","Female","414","0.125764042806784","0.114871841245747","0.13665624436782"
"Full-time","2007","secondary school degree","Male","1746","0.68109117129678","0.663149351557593","0.699032991035967"
"Full-time","2007","secondary school degree","Female","1024","0.277858614437725","0.263050202853634","0.292667026021817"
"Full-time","2007","college entrance qualification","Male","1755","0.606875032722234","0.588872925788462","0.624877139656007"
"Full-time","2007","college entrance qualification","Female","932","0.346754743586767","0.328544510131001","0.364964977042532"
"Full-time","2007","Other degree","Male","248","0.450645466435482","0.40712033491833","0.494170597952634"
"Full-time","2007","Other degree","Female","112","0.192285399209958","0.160101476973889","0.224469321446028"
"Full-time","2007","no degree/no degree yet","Male","","","",""
"Full-time","2007","no degree/no degree yet","Female","","","",""
"Part-time","2007","lower secondary degree","Male","51","0.0201622578755083","0.0154577845224117","0.024866731228605"
"Part-time","2007","lower secondary degree","Female","494","0.124514989003755","0.113669272035494","0.135360705972016"
"Part-time","2007","secondary school degree","Male","53","0.0241947298790592","0.0182794872780875","0.0301099724800308"
"Part-time","2007","secondary school degree","Female","863","0.219946358204597","0.206253123615045","0.233639592794148"
"Part-time","2007","college entrance qualification","Male","111","0.0438243862784199","0.0362798050008755","0.0513689675559643"
"Part-time","2007","college entrance qualification","Female","584","0.210695416364079","0.195092131693641","0.226298701034516"
"Part-time","2007","Other degree","Male","","","",""
"Part-time","2007","Other degree","Female","95","0.155459364155033","0.125868641718436","0.185050086591631"
"Part-time","2007","no degree/no degree yet","Male","","","",""
"Part-time","2007","no degree/no degree yet","Female","","","",""
"Non-working","2007","lower secondary degree","Male","1721","0.482259346904764","0.465534551685812","0.498984142123716"
"Non-working","2007","lower secondary degree","Female","2405","0.680547920051097","0.665231569148657","0.695864270953537"
"Non-working","2007","secondary school degree","Male","656","0.247012681657929","0.230409777967038","0.26361558534882"
"Non-working","2007","secondary school degree","Female","1317","0.411607859603281","0.3953388660421","0.427876853164462"
"Non-working","2007","college entrance qualification","Male","804","0.28295500441595","0.266353773796402","0.299556235035498"
"Non-working","2007","college entrance qualification","Female","871","0.344906667377138","0.32671935357182","0.363093981182457"
"Non-working","2007","Other degree","Male","228","0.491486024838416","0.447753629487325","0.535218420189507"
"Non-working","2007","Other degree","Female","321","0.55565422052616","0.51507537494211","0.59623306611021"
"Non-working","2007","no degree/no degree yet","Male","314","0.760706646602997","0.718843143537568","0.802570149668425"
"Non-working","2007","no degree/no degree yet","Female","367","0.801025592546742","0.764098362964637","0.837952822128847"
"Other","2007","lower secondary degree","Male","156","0.047504999741847","0.0403852396337245","0.0546247598499695"
"Other","2007","lower secondary degree","Female","247","0.0691730481383645","0.0608376562382402","0.0775084400384889"
"Other","2007","secondary school degree","Male","137","0.0477014171662317","0.0394963374969101","0.0559064968355534"
"Other","2007","secondary school degree","Female","311","0.0905871677543968","0.0810986296479073","0.100075705860886"
"Other","2007","college entrance qualification","Male","158","0.0663455765833956","0.0571726597836793","0.0755184933831119"
"Other","2007","college entrance qualification","Female","237","0.0976431726720164","0.0862858419859858","0.109000503358047"
"Other","2007","Other degree","Male","","","",""
"Other","2007","Other degree","Female","48","0.0966010161088488","0.0724760064723653","0.120726025745332"
"Other","2007","no degree/no degree yet","Male","52","0.108200098976118","0.0777205046694822","0.138679693282753"
"Other","2007","no degree/no degree yet","Female","59","0.139384123068028","0.107348273108487","0.171419973027568"
"Full-time","2008","lower secondary degree","Male","1403","0.460195104531033","0.442910078347811","0.477480130714255"
"Full-time","2008","lower secondary degree","Female","405","0.135520037666488","0.123896455307464","0.147143620025513"
"Full-time","2008","secondary school degree","Male","1635","0.673366949713429","0.654864404468409","0.69186949495845"
"Full-time","2008","secondary school degree","Female","1036","0.292118765956255","0.276676155976642","0.307561375935867"
"Full-time","2008","college entrance qualification","Male","1657","0.619246506005535","0.600817992117507","0.637675019893563"
"Full-time","2008","college entrance qualification","Female","910","0.35385650712254","0.335063846146271","0.372649168098809"
"Full-time","2008","Other degree","Male","216","0.476187722354462","0.429574864560944","0.522800580147981"
"Full-time","2008","Other degree","Female","101","0.20449071355813","0.169486330716989","0.239495096399271"
"Full-time","2008","no degree/no degree yet","Male","31","0.126122748175191","0.0920176480413171","0.160227848309065"
"Full-time","2008","no degree/no degree yet","Female","","","",""
"Part-time","2008","lower secondary degree","Male","46","0.0144371014552421","0.010300317765948","0.0185738851445362"
"Part-time","2008","lower secondary degree","Female","452","0.130584268090687","0.119141793637295","0.142026742544079"
"Part-time","2008","secondary school degree","Male","49","0.019663055240055","0.0141854756351156","0.0251406348449945"
"Part-time","2008","secondary school degree","Female","782","0.211515576314584","0.197647107593666","0.225384045035502"
"Part-time","2008","college entrance qualification","Male","96","0.0402330251760402","0.0327752235242302","0.0476908268278502"
"Part-time","2008","college entrance qualification","Female","556","0.210957384074799","0.194922796494357","0.226991971655241"
"Part-time","2008","Other degree","Male","","","",""
"Part-time","2008","Other degree","Female","96","0.158760714737913","0.127043554335489","0.190477875140337"
