"erwst","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Other","2007","(Married) couple without C. ","287","0.040584874942347","0.0360853150799878","0.0450844348047063","6"
"Other","2007","1-pers.-HH","156","0.0470341050279434","0.0396780812432135","0.0543901288126732","6"
"Other","2007","Couple + C. LE 16 ","251","0.0708854371047991","0.0624940718179373","0.0792768023916608","6"
"Other","2007","Couple + C. GT 16 ","435","0.145638354759709","0.134246197134116","0.157030512385302","6"
"Other","2007","Single parent ","161","0.135458986594576","0.115731766704095","0.155186206485057","6"
"Other","2007","Couple + C. LE and GT 16","241","0.173557232349936","0.154262223458744","0.192852241241128","6"
"Part-time","2007","(Married) couple without C. ","555","0.0709004037467088","0.0650479210618925","0.0767528864315252","2"
"Part-time","2007","1-pers.-HH","163","0.0504699876806305","0.0428637664860685","0.0580762088751924","2"
"Part-time","2007","Couple + C. GT 16 ","417","0.0999101878877909","0.0902252900813875","0.109595085694194","2"
"Part-time","2007","Couple + C. LE 16 ","746","0.19702784121227","0.184022147394475","0.210033535030065","2"
"Part-time","2007","Couple + C. LE and GT 16","207","0.134157553640236","0.116793775236879","0.151521332043593","2"
"Part-time","2007","Single parent ","173","0.150344544611488","0.129741356105373","0.170947733117602","2"
"Full-time","2008","(Married) couple without C. ","2349","0.337437769895594","0.326427743826179","0.348447795965009","1"
"Full-time","2008","1-pers.-HH","1103","0.367485863304571","0.350398117015004","0.384573609594137","1"
"Full-time","2008","Couple + C. GT 16 ","1482","0.407969601439596","0.391603506928755","0.424335695950437","1"
"Full-time","2008","Couple + C. LE 16 ","1634","0.516577736839151","0.499303901770152","0.53385157190815","1"
"Full-time","2008","Couple + C. LE and GT 16","489","0.360382231497466","0.334598965826663","0.386165497168268","1"
"Full-time","2008","Single parent ","342","0.293559057029882","0.267007221940308","0.320110892119457","1"
"Non-working","2008","(Married) couple without C. ","3922","0.546320657480095","0.534728174221983","0.557913140738208","5"
"Non-working","2008","1-pers.-HH","1657","0.534800848367147","0.517122371227549","0.552479325506745","5"
"Non-working","2008","Couple + C. LE 16 ","675","0.211890247030695","0.197764662219219","0.226015831842171","5"
"Non-working","2008","Couple + C. GT 16 ","1168","0.34473933445693","0.328911860117935","0.360566808795926","5"
"Non-working","2008","Single parent ","450","0.399998595863779","0.371434910797289","0.428562280930269","5"
"Non-working","2008","Couple + C. LE and GT 16","430","0.317278154021267","0.292284027521784","0.34227228052075","5"
"Other","2008","(Married) couple without C. ","294","0.0431029502577527","0.0383740051798224","0.047831895335683","6"
"Other","2008","1-pers.-HH","152","0.0528759681120784","0.0449443472819116","0.0608075889422452","6"
"Other","2008","Couple + C. LE 16 ","248","0.0838943127618719","0.0743114194648944","0.0934772060588493","6"
"Other","2008","Couple + C. GT 16 ","408","0.138178085024953","0.126686299795009","0.149669870254898","6"
"Other","2008","Single parent ","161","0.155695567798207","0.134555979321837","0.176835156274577","6"
"Other","2008","Couple + C. LE and GT 16","228","0.191689163625011","0.170550186909458","0.212828140340564","6"
"Part-time","2008","1-pers.-HH","146","0.0448373202162042","0.0375025274619723","0.0521721129704361","2"
"Part-time","2008","(Married) couple without C. ","520","0.073138622366558","0.0670760219595273","0.0792012227735886","2"
"Part-time","2008","Couple + C. LE 16 ","658","0.187637703368282","0.174142092849716","0.201133313886847","2"
"Part-time","2008","Couple + C. GT 16 ","406","0.10911297907852","0.0987303181339648","0.119495640023075","2"
"Part-time","2008","Couple + C. LE and GT 16","185","0.130650450856256","0.112551697919349","0.148749203793163","2"
"Part-time","2008","Single parent ","177","0.150746779308132","0.129884993040155","0.171608565576108","2"
"Full-time","2009","(Married) couple without C. ","2214","0.341702077429221","0.330329408225979","0.353074746632462","1"
"Full-time","2009","1-pers.-HH","1042","0.375723425630204","0.35812700834085","0.393319842919559","1"
"Full-time","2009","Couple + C. GT 16 ","1399","0.410646839427619","0.393733535181287","0.427560143673951","1"
"Full-time","2009","Couple + C. LE 16 ","1431","0.500713901665691","0.482389296065487","0.519038507265894","1"
"Full-time","2009","Single parent ","325","0.289250535879193","0.261587260569054","0.316913811189331","1"
"Full-time","2009","Couple + C. LE and GT 16","470","0.356703176593701","0.330593107535887","0.382813245651515","1"
"Non-working","2009","(Married) couple without C. ","3675","0.530133429033698","0.518165824642075","0.542101033425322","5"
"Non-working","2009","1-pers.-HH","1586","0.530978966482338","0.512847354560151","0.549110578404524","5"
"Non-working","2009","Couple + C. LE 16 ","610","0.223488331674044","0.208220882099875","0.238755781248213","5"
"Non-working","2009","Couple + C. GT 16 ","1082","0.333900469319796","0.317686681360384","0.350114257279207","5"
"Non-working","2009","Couple + C. LE and GT 16","418","0.319882500196226","0.29445895889359","0.345306041498862","5"
"Non-working","2009","Single parent ","405","0.429558976089148","0.399357719228825","0.459760232949472","5"
"Other","2009","(Married) couple without C. ","291","0.0477455383295526","0.042632603461755","0.0528584731973502","6"
"Other","2009","1-pers.-HH","138","0.0511992808199673","0.0431913367829569","0.0592072248569777","6"
"Other","2009","Couple + C. LE 16 ","214","0.0801294860501172","0.0701794511963387","0.0900795209038956","6"
"Other","2009","Couple + C. GT 16 ","396","0.155842459638913","0.143372614514","0.168312304763825","6"
"Other","2009","Couple + C. LE and GT 16","220","0.180457871825734","0.159496370454584","0.201419373196884","6"
"Other","2009","Single parent ","139","0.145714041368784","0.12418817805624","0.167239904681327","6"
"Part-time","2009","(Married) couple without C. ","501","0.0804189552075286","0.0738981447935756","0.0869397656214815","2"
"Part-time","2009","1-pers.-HH","144","0.0420983270674906","0.0348021648478877","0.0493944892870936","2"
"Part-time","2009","Couple + C. GT 16 ","373","0.0996102316136726","0.0893141100600027","0.109906353167342","2"
"Part-time","2009","Couple + C. LE 16 ","605","0.195668280610148","0.181129001066695","0.210207560153601","2"
"Part-time","2009","Couple + C. LE and GT 16","185","0.142956451384339","0.123877603157033","0.162035299611645","2"
"Part-time","2009","Single parent ","163","0.135476446662875","0.114596539858001","0.15635635346775","2"
"Full-time","2010","(Married) couple without C. ","2095","0.346419754583096","0.334705281549253","0.35813422761694","1"
"Full-time","2010","1-pers.-HH","933","0.366938951643741","0.348948195696634","0.384929707590849","1"
"Full-time","2010","Couple + C. GT 16 ","1241","0.397385940247302","0.379807329376911","0.414964551117693","1"
"Full-time","2010","Couple + C. LE 16 ","3475","0.500972585131881","0.48986581035629","0.512079359907472","1"
"Full-time","2010","Couple + C. LE and GT 16","559","0.347461806886932","0.325372327229354","0.369551286544511","1"
"Full-time","2010","Single parent ","604","0.289883941969722","0.271682800405902","0.308085083533542","1"
"Non-working","2010","(Married) couple without C. ","3463","0.525901516443249","0.513608499838479","0.53819453304802","5"
"Non-working","2010","1-pers.-HH","1535","0.533365192852248","0.514743009068011","0.551987376636485","5"
"Non-working","2010","Couple + C. LE 16 ","2512","0.2165956091374","0.207445282286541","0.225745935988259","5"
"Non-working","2010","Couple + C. GT 16 ","978","0.335361355758515","0.318402053655264","0.352320657861766","5"
"Non-working","2010","Single parent ","906","0.41830474876534","0.398516104647429","0.438093392883252","5"
"Non-working","2010","Couple + C. LE and GT 16","663","0.300406081392864","0.279139075386854","0.321673087398875","5"
"Other","2010","(Married) couple without C. ","294","0.0490709509040687","0.0437528292498254","0.0543890725583119","6"
"Other","2010","1-pers.-HH","132","0.0494296610251919","0.0413384104030203","0.0575209116473634","6"
"Other","2010","Couple + C. GT 16 ","405","0.158361917708438","0.145247568649911","0.171476266766965","6"
"Other","2010","Couple + C. LE 16 ","587","0.0866706968854789","0.0804208608653276","0.0929205329056303","6"
"Other","2010","Single parent ","305","0.127222068991653","0.11385442143505","0.140589716548256","6"
"Other","2010","Couple + C. LE and GT 16","321","0.22453907925261","0.205181327871088","0.243896830634132","6"
"Part-time","2010","(Married) couple without C. ","486","0.0786077780695853","0.0719821507360641","0.0852334054031065","2"
"Part-time","2010","1-pers.-HH","157","0.0502661944788188","0.042110355178781","0.0584220337788565","2"
"Part-time","2010","Couple + C. GT 16 ","353","0.108890786285745","0.0977010537037546","0.120080518867735","2"
"Part-time","2010","Couple + C. LE 16 ","1211","0.19576110884524","0.186947078809963","0.204575138880517","2"
"Part-time","2010","Couple + C. LE and GT 16","242","0.127593032467594","0.112115489327895","0.143070575607292","2"
"Part-time","2010","Single parent ","572","0.164589240273285","0.149713703905644","0.179464776640925","2"
"Full-time","2011","(Married) couple without C. ","2639","0.35855590261399","0.348142154290238","0.368969650937743","1"
"Full-time","2011","Couple + C. GT 16 ","1409","0.404863488809769","0.388400247610534","0.421326730009004","1"
"Full-time","2011","1-pers.-HH","1192","0.369753362962182","0.353982026298948","0.385524699625417","1"
"Full-time","2011","Couple + C. LE 16 ","3826","0.524981031547269","0.514049109685666","0.535912953408872","1"
"Full-time","2011","Couple + C. LE and GT 16","772","0.378178878815511","0.358437715338299","0.397920042292723","1"
"Full-time","2011","Single parent ","840","0.300023574604721","0.283646792435987","0.316400356773455","1"
"Non-working","2011","(Married) couple without C. ","4568","0.522889832644881","0.512043980808882","0.533735684480879","5"
"Non-working","2011","1-pers.-HH","2038","0.533437371951273","0.51713863835419","0.549736105548357","5"
"Non-working","2011","Couple + C. LE 16 ","1989","0.208469347488715","0.19957684062216","0.217361854355269","5"
"Non-working","2011","Couple + C. GT 16 ","1165","0.325844831993179","0.310125355096913","0.341564308889445","5"
"Non-working","2011","Couple + C. LE and GT 16","820","0.312494128291959","0.293625057590894","0.331363198993024","5"
"Non-working","2011","Single parent ","1093","0.396823763107223","0.379340192876734","0.414307333337712","5"
"Other","2011","(Married) couple without C. ","334","0.044878110565621","0.0403824251485738","0.0493737959826681","6"
"Other","2011","1-pers.-HH","176","0.0448616788021553","0.0380988551420705","0.0516245024622401","6"
"Other","2011","Couple + C. LE 16 ","593","0.0704713215716467","0.0648684993623236","0.0760741437809699","6"
"Other","2011","Couple + C. GT 16 ","428","0.151882619204407","0.139845161956571","0.163920076452243","6"
"Other","2011","Couple + C. LE and GT 16","392","0.174388985146441","0.158942181016996","0.189835789275886","6"
"Other","2011","Single parent ","339","0.130875856974665","0.118823281732961","0.142928432216369","6"
"Part-time","2011","(Married) couple without C. ","606","0.0736761541755083","0.0680033978484105","0.079348910502606","2"
"Part-time","2011","1-pers.-HH","193","0.0519475862843893","0.0446972854266931","0.0591978871420855","2"
"Part-time","2011","Couple + C. GT 16 ","413","0.117409059992646","0.106612552884833","0.128205567100458","2"
"Part-time","2011","Couple + C. LE 16 ","1608","0.19607829939237","0.187386876561772","0.204769722222968","2"
"Part-time","2011","Couple + C. LE and GT 16","334","0.134938007746089","0.121029448728604","0.148846566763574","2"
"Part-time","2011","Single parent ","736","0.172276805313391","0.158782046017048","0.185771564609734","2"
"Full-time","2012","(Married) couple without C. ","2570","0.351901350225008","0.341569920116473","0.362232780333543","1"
"Full-time","2012","Couple + C. GT 16 ","1339","0.40719283721704","0.39024407002824","0.424141604405839","1"
"Full-time","2012","Couple + C. LE 16 ","3559","0.520634451984356","0.509201776068561","0.53206712790015","1"
"Full-time","2012","1-pers.-HH","1288","0.374475972023838","0.359006049264793","0.389945894782883","1"
"Full-time","2012","Couple + C. LE and GT 16","781","0.383539160814883","0.363584559655165","0.403493761974602","1"
"Full-time","2012","Single parent ","818","0.315915062449039","0.299136649257415","0.332693475640664","1"
"Non-working","2012","(Married) couple without C. ","4619","0.520256278327731","0.509448343131254","0.531064213524209","5"
"Non-working","2012","1-pers.-HH","2038","0.517624063178218","0.501652250250225","0.533595876106211","5"
"Non-working","2012","Couple + C. LE 16 ","1681","0.204513865561889","0.195283355123495","0.213744376000283","5"
"Non-working","2012","Couple + C. GT 16 ","1041","0.32296807449032","0.30683691075844","0.3390992382222","5"
"Non-working","2012","Single parent ","1041","0.374026081138319","0.356562240181489","0.391489922095148","5"
"Non-working","2012","Couple + C. LE and GT 16","740","0.315859085202592","0.296782311980009","0.334935858425174","5"
"Other","2012","(Married) couple without C. ","372","0.0459087100284847","0.0413810696162766","0.0504363504406927","6"
"Other","2012","1-pers.-HH","207","0.0525178666836484","0.0453878060782179","0.0596479272890789","6"
"Other","2012","Couple + C. GT 16 ","440","0.148751423157917","0.136475897676183","0.16102694863965","6"
"Other","2012","Couple + C. LE 16 ","521","0.0736316173285288","0.0676547713563127","0.079608463300745","6"
"Other","2012","Single parent ","384","0.140989640194137","0.128429239141396","0.153550041246878","6"
"Other","2012","Couple + C. LE and GT 16","423","0.172452403905715","0.156949374692048","0.187955433119381","6"
"Part-time","2012","(Married) couple without C. ","647","0.081933661418776","0.076000343345897","0.0878669794916551","2"
"Part-time","2012","1-pers.-HH","227","0.0553820981142957","0.0480712635436415","0.0626929326849498","2"
"Part-time","2012","Couple + C. GT 16 ","408","0.121087665134724","0.109833739001863","0.132341591267585","2"
"Part-time","2012","Couple + C. LE 16 ","1574","0.201220065125227","0.1920452515599","0.210394878690553","2"
"Part-time","2012","Couple + C. LE and GT 16","337","0.12814935007681","0.114432174416931","0.14186652573669","2"
"Part-time","2012","Single parent ","706","0.169069216218505","0.155541471510609","0.182596960926401","2"
"Full-time","2013","(Married) couple without C. ","2801","0.34558867288695","0.335504910002843","0.355672435771056","1"
"Full-time","2013","Couple + C. GT 16 ","1445","0.41911912284524","0.40288580211258","0.4353524435779","1"
"Full-time","2013","1-pers.-HH","1382","0.360618265660988","0.345641828900001","0.375594702421975","1"
"Full-time","2013","Couple + C. LE 16 ","3903","0.503984831823851","0.493169677418563","0.51479998622914","1"
"Full-time","2013","Couple + C. LE and GT 16","935","0.365684134506551","0.347822612233202","0.3835456567799","1"
"Full-time","2013","Single parent ","862","0.301406551464412","0.28539740448038","0.317415698448444","1"
"Non-working","2013","(Married) couple without C. ","4559","0.522627529510943","0.512036399541785","0.5332186594801","5"
"Non-working","2013","1-pers.-HH","2026","0.516532846088359","0.500946763152994","0.532118929023724","5"
"Non-working","2013","Couple + C. LE 16 ","1917","0.213982320955922","0.205111136357331","0.222853505554512","5"
"Non-working","2013","Couple + C. GT 16 ","1094","0.293581802732374","0.278599085028434","0.308564520436314","5"
"Non-working","2013","Couple + C. LE and GT 16","927","0.313110239863089","0.295911177165202","0.330309302560977","5"
"Non-working","2013","Single parent ","1108","0.386515182565037","0.369526301250267","0.403504063879808","5"
"Other","2013","(Married) couple without C. ","480","0.0524614974024644","0.0477339461531901","0.0571890486517387","6"
"Other","2013","1-pers.-HH","275","0.0632890971933689","0.0556950767480298","0.0708831176387079","6"
"Other","2013","Couple + C. GT 16 ","520","0.154353524904793","0.142467194760305","0.166239855049282","6"
"Other","2013","Couple + C. LE 16 ","600","0.0641579279124332","0.0588575973004117","0.0694582585244548","6"
"Other","2013","Couple + C. LE and GT 16","530","0.179477669383094","0.16524576437662","0.193709574389568","6"
"Other","2013","Single parent ","476","0.143554615970888","0.131321474136097","0.155787757805678","6"
"Part-time","2013","(Married) couple without C. ","704","0.079322300199643","0.0735921113806419","0.0850524890186441","2"
"Part-time","2013","1-pers.-HH","266","0.0595597910572844","0.0521782557472765","0.0669413263672923","2"
"Part-time","2013","Couple + C. GT 16 ","490","0.132945549517593","0.121775497927306","0.14411560110788","2"
"Part-time","2013","Couple + C. LE 16 ","1790","0.217874919307794","0.208945602362268","0.22680423625332","2"
"Part-time","2013","Couple + C. LE and GT 16","401","0.141727956247266","0.128793360239606","0.154662552254926","2"
"Part-time","2013","Single parent ","710","0.168523649999663","0.155463896715783","0.181583403283544","2"
"Full-time","2014","(Married) couple without C. ","2584","0.351631652231055","0.34117644840326","0.36208685605885","1"
"Full-time","2014","Couple + C. GT 16 ","1254","0.409320873459175","0.392297648739865","0.426344098178484","1"
"Full-time","2014","Couple + C. LE 16 ","3311","0.500940764396727","0.489120898133363","0.512760630660092","1"
"Full-time","2014","1-pers.-HH","1222","0.3447813382382","0.329395652218897","0.360167024257502","1"
"Full-time","2014","Couple + C. LE and GT 16","887","0.395860001714093","0.376724609580375","0.414995393847812","1"
"Full-time","2014","Single parent ","716","0.298404385073682","0.28090736508239","0.315901405064975","1"
"Non-working","2014","(Married) couple without C. ","4275","0.50522464371432","0.494276917849845","0.516172369578795","5"
"Non-working","2014","1-pers.-HH","1925","0.518366496529311","0.502192078338227","0.534540914720394","5"
"Non-working","2014","Couple + C. LE 16 ","1486","0.215729950851972","0.206006255039188","0.225453646664755","5"
"Non-working","2014","Couple + C. GT 16 ","1026","0.304210897128187","0.288282933001718","0.320138861254656","5"
"Non-working","2014","Single parent ","938","0.373865528879152","0.355363916679477","0.392367141078826","5"
"Non-working","2014","Couple + C. LE and GT 16","806","0.295561849859667","0.277707527061333","0.313416172658001","5"
"Other","2014","(Married) couple without C. ","478","0.0572197947361154","0.0521340331612285","0.0623055563110023","6"
"Other","2014","1-pers.-HH","260","0.0695095854002503","0.0612771153092148","0.0777420554912858","6"
"Other","2014","Couple + C. LE 16 ","507","0.0645479264089203","0.0587390084115727","0.0703568444062679","6"
"Other","2014","Couple + C. GT 16 ","517","0.160497327266901","0.147789274251366","0.173205380282437","6"
"Other","2014","Single parent ","419","0.150230761325472","0.136567700820195","0.163893821830749","6"
"Other","2014","Couple + C. LE and GT 16","469","0.18398104628833","0.168819816655088","0.199142275921572","6"
"Part-time","2014","(Married) couple without C. ","675","0.0859239093185094","0.0797873376676682","0.0920604809693507","2"
"Part-time","2014","1-pers.-HH","259","0.0673425798322393","0.0592300219119158","0.0754551377525629","2"
"Part-time","2014","Couple + C. GT 16 ","408","0.125970902145737","0.114483227168351","0.137458577123123","2"
"Part-time","2014","Couple + C. LE 16 ","1570","0.218781358342381","0.209008203417077","0.228554513267685","2"
"Part-time","2014","Couple + C. LE and GT 16","347","0.12459710213791","0.111674328972895","0.137519875302924","2"
"Part-time","2014","Single parent ","554","0.177499324721694","0.162888170028504","0.192110479414883","2"
"Full-time","2015","(Married) couple without C. ","2624","0.352064591171121","0.341574318801739","0.362554863540503","1"
"Full-time","2015","1-pers.-HH","1276","0.345179501044233","0.329944662064049","0.360414340024418","1"
"Full-time","2015","Couple + C. GT 16 ","1211","0.42403751390577","0.406652042407463","0.441422985404076","1"
"Full-time","2015","Couple + C. LE 16 ","3230","0.510371348853692","0.498488130825057","0.522254566882327","1"
"Full-time","2015","Couple + C. LE and GT 16","840","0.373292227536965","0.35430957577758","0.392274879296351","1"
"Full-time","2015","Single parent ","684","0.268629825475668","0.251419300534893","0.285840350416443","1"
"Non-working","2015","(Married) couple without C. ","4163","0.497514613218676","0.486532791929195","0.508496434508157","5"
"Non-working","2015","1-pers.-HH","1912","0.519993663972894","0.503984201595537","0.536003126350251","5"
"Non-working","2015","Couple + C. GT 16 ","988","0.295286618650807","0.279238823308798","0.311334413992815","5"
"Non-working","2015","Couple + C. LE 16 ","1563","0.197290106189723","0.187830142441471","0.206750069937975","5"
"Non-working","2015","Couple + C. LE and GT 16","822","0.304062598036384","0.286008888278549","0.32211630779422","5"
"Non-working","2015","Single parent ","923","0.366227619735856","0.347521204053893","0.384934035417819","5"
"Other","2015","(Married) couple without C. ","469","0.0592616241963315","0.0540756429903162","0.0644476054023468","6"
"Other","2015","1-pers.-HH","265","0.0678953336623902","0.0598340066025614","0.075956660722219","6"
"Other","2015","Couple + C. LE 16 ","470","0.0596661465577384","0.0540354445746177","0.065296848540859","6"
"Other","2015","Couple + C. GT 16 ","475","0.153822916904507","0.14113096593826","0.166514867870754","6"
"Other","2015","Couple + C. LE and GT 16","464","0.179204852281168","0.164152924046208","0.194256780516128","6"
"Other","2015","Single parent ","402","0.169408827380667","0.154843842002951","0.183973812758382","6"
"Part-time","2015","(Married) couple without C. ","707","0.0911591714138717","0.0848371810119636","0.0974811618157797","2"
"Part-time","2015","1-pers.-HH","288","0.0669315013204821","0.0589234603947562","0.0749395422462081","2"
"Part-time","2015","Couple + C. GT 16 ","430","0.126852950538917","0.115144990897823","0.13856091018001","2"
"Part-time","2015","Couple + C. LE 16 ","1535","0.232672398398846","0.222628082698496","0.242716714099197","2"
"Part-time","2015","Couple + C. LE and GT 16","368","0.143440322145482","0.129683620907219","0.157197023383745","2"
"Part-time","2015","Single parent ","539","0.19573372740781","0.180328037895331","0.211139416920288","2"
"Full-time","2016","(Married) couple without C. ","2487","0.371808155675924","0.360907529188518","0.382708782163329","1"
"Full-time","2016","Couple + C. GT 16 ","1103","0.401837838971865","0.384199770434595","0.419475907509135","1"
"Full-time","2016","1-pers.-HH","1199","0.341043113768359","0.327199998468154","0.354886229068565","1"
"Full-time","2016","Couple + C. LE 16 ","2867","0.504152802775921","0.493016308819399","0.515289296732443","1"
"Full-time","2016","Couple + C. LE and GT 16","791","0.358734630151837","0.340769229196911","0.376700031106763","1"
"Full-time","2016","Single parent ","644","0.294781864457072","0.277516575509166","0.312047153404977","1"
"Non-working","2016","(Married) couple without C. ","3949","0.474708884422932","0.463445742318086","0.485972026527779","5"
"Non-working","2016","1-pers.-HH","2668","0.52520650879522","0.510624474291647","0.539788543298793","5"
"Non-working","2016","Couple + C. LE 16 ","2950","0.206317632897359","0.197304308529609","0.215330957265109","5"
"Non-working","2016","Couple + C. GT 16 ","991","0.315999479962752","0.299273655189426","0.332725304736078","5"
"Non-working","2016","Single parent ","1177","0.385437747401019","0.367007897537014","0.403867597265025","5"
"Non-working","2016","Couple + C. LE and GT 16","1117","0.305419541366072","0.288167477397425","0.322671605334719","5"
"Other","2016","(Married) couple without C. ","426","0.0587850725758398","0.0534796034886502","0.0640905416630293","6"
"Other","2016","1-pers.-HH","333","0.0660897520523797","0.0588350375668902","0.0733444665378692","6"
"Other","2016","Couple + C. LE 16 ","452","0.0523435255197814","0.047382740422129","0.0573043106174338","6"
"Other","2016","Couple + C. GT 16 ","453","0.147527065538839","0.134768780687172","0.160285350390505","6"
"Other","2016","Single parent ","360","0.142174267778718","0.128949995905732","0.155398539651704","6"
"Other","2016","Couple + C. LE and GT 16","446","0.179772250208891","0.165388904285937","0.194155596131845","6"
"Part-time","2016","(Married) couple without C. ","689","0.0946978873253043","0.0880938005986188","0.10130197405199","2"
"Part-time","2016","1-pers.-HH","305","0.067660625384041","0.060326375374924","0.074994875393158","2"
"Part-time","2016","Couple + C. GT 16 ","421","0.134635615526545","0.122355692872856","0.146915538180234","2"
"Part-time","2016","Couple + C. LE 16 ","1474","0.237186038806939","0.227711734300673","0.246660343313205","2"
"Part-time","2016","Couple + C. LE and GT 16","384","0.1560735782732","0.142479544176823","0.169667612369577","2"
"Part-time","2016","Single parent ","498","0.177606120363191","0.163134051085464","0.192078189640917","2"
"Full-time","2017","(Married) couple without C. ","2907","0.369738715207411","0.359456395807519","0.380021034607303","1"
"Full-time","2017","Couple + C. GT 16 ","1319","0.390514718811449","0.374356617200403","0.406672820422496","1"
"Full-time","2017","1-pers.-HH","1574","0.351932450739381","0.338789337091101","0.365075564387661","1"
"Full-time","2017","Couple + C. LE 16 ","3081","0.508010258159695","0.497224357071098","0.518796159248291","1"
"Full-time","2017","Couple + C. LE and GT 16","876","0.36426605415002","0.34756407708578","0.380968031214261","1"
"Full-time","2017","Single parent ","689","0.292065250535196","0.275195652586864","0.308934848483528","1"
"Non-working","2017","(Married) couple without C. ","4226","0.475412373798254","0.464775167724003","0.486049579872505","5"
"Non-working","2017","1-pers.-HH","2698","0.503235629281651","0.489475599330705","0.516995659232598","5"
"Non-working","2017","Couple + C. GT 16 ","1140","0.312327811638584","0.296978599815458","0.32767702346171","5"
"Non-working","2017","Couple + C. LE 16 ","3138","0.202767643164119","0.194093352843118","0.211441933485119","5"
"Non-working","2017","Couple + C. LE and GT 16","1421","0.29978315192488","0.283881555750103","0.315684748099656","5"
"Non-working","2017","Single parent ","1216","0.374402945499515","0.356447956276537","0.392357934722493","5"
"Other","2017","(Married) couple without C. ","512","0.0614923232142426","0.0563753555037782","0.066609290924707","6"
"Other","2017","1-pers.-HH","417","0.0741303450446782","0.0669204091284421","0.0813402809609143","6"
"Other","2017","Couple + C. GT 16 ","510","0.160216486884855","0.148067857187095","0.172365116582615","6"
"Other","2017","Couple + C. LE 16 ","441","0.0481989545713133","0.0435779748094123","0.0528199343332144","6"
"Other","2017","Couple + C. LE and GT 16","460","0.175278205201367","0.162082320081291","0.188474090321443","6"
"Other","2017","Single parent ","371","0.152107141188119","0.138783790368728","0.165430492007509","6"
"Part-time","2017","(Married) couple without C. ","822","0.0933565877800921","0.0871596940133123","0.099553481546872","2"
"Part-time","2017","1-pers.-HH","383","0.0707015749342893","0.0636473287288359","0.0777558211397426","2"
"Part-time","2017","Couple + C. GT 16 ","533","0.136940982665111","0.125554830397301","0.148327134932922","2"
"Part-time","2017","Couple + C. LE 16 ","1593","0.241023144104873","0.231795606822053","0.250250681387693","2"
"Part-time","2017","Couple + C. LE and GT 16","432","0.160672588723733","0.147927072494674","0.173418104952791","2"
"Part-time","2017","Single parent ","515","0.18142466277717","0.167127638228673","0.195721687325667","2"
"Full-time","2018","(Married) couple without C. ","2740","0.364712075453979","0.354277106868393","0.375147044039565","1"
"Full-time","2018","Couple + C. GT 16 ","1256","0.414396140977208","0.397444276002864","0.431348005951553","1"
"Full-time","2018","1-pers.-HH","1663","0.352513934446651","0.33918056494474","0.365847303948562","1"
"Full-time","2018","Couple + C. LE 16 ","2912","0.531156321069526","0.51969622305265","0.542616419086402","1"
"Full-time","2018","Couple + C. LE and GT 16","847","0.367369198202842","0.350393254703298","0.384345141702385","1"
"Full-time","2018","Single parent ","683","0.296177118473245","0.278996822680395","0.313357414266095","1"
"Non-working","2018","(Married) couple without C. ","4081","0.471455783788677","0.460634172732797","0.482277394844558","5"
"Non-working","2018","1-pers.-HH","2412","0.500721855697999","0.486767618248441","0.514676093147556","5"
"Non-working","2018","Couple + C. GT 16 ","1017","0.295258189917579","0.27956093671998","0.310955443115178","5"
"Non-working","2018","Couple + C. LE 16 ","2393","0.181004664405409","0.172162700862033","0.189846627948786","5"
"Non-working","2018","Couple + C. LE and GT 16","1319","0.305612055279857","0.289390454414777","0.321833656144937","5"
"Non-working","2018","Single parent ","1167","0.362178816553216","0.344093163873826","0.380264469232607","5"
"Other","2018","(Married) couple without C. ","503","0.0594601577690904","0.0543335227278899","0.0645867928102909","6"
"Other","2018","1-pers.-HH","417","0.069204623303349","0.0621213953213578","0.0762878512853403","6"
"Other","2018","Couple + C. LE 16 ","414","0.049530046907407","0.0445473245533663","0.0545127692614478","6"
"Other","2018","Couple + C. GT 16 ","459","0.147397803382709","0.135198742533747","0.15959686423167","6"
"Other","2018","Couple + C. LE and GT 16","479","0.156579465864731","0.143782798736789","0.169376132992673","6"
"Other","2018","Single parent ","369","0.156282128250153","0.142618171559891","0.169946084940415","6"
"Part-time","2018","(Married) couple without C. ","850","0.104371982988253","0.0977439207614347","0.111000045215072","2"
"Part-time","2018","1-pers.-HH","440","0.0775595865520014","0.0700946957251639","0.0850244773788389","2"
"Part-time","2018","Couple + C. GT 16 ","512","0.142947865722504","0.130903050931396","0.154992680513613","2"
"Part-time","2018","Couple + C. LE 16 ","1565","0.238308967617658","0.228524825859995","0.24809310937532","2"
"Part-time","2018","Couple + C. LE and GT 16","453","0.17043928065257","0.157198416789444","0.183680144515697","2"
"Part-time","2018","Single parent ","494","0.185361936723386","0.17073963225909","0.199984241187681","2"
"Full-time","2019","(Married) couple without C. ","3202","0.371579438989993","0.361417789497124","0.381741088482863","1"
"Full-time","2019","Couple + C. GT 16 ","1321","0.416342737557906","0.39928179366651","0.433403681449302","1"
"Full-time","2019","1-pers.-HH","1839","0.352157171351533","0.338855168908091","0.365459173794975","1"
"Full-time","2019","Couple + C. LE 16 ","3028","0.515524562369065","0.5036784495605","0.527370675177631","1"
"Full-time","2019","Couple + C. LE and GT 16","928","0.356476677020028","0.339600050385995","0.373353303654061","1"
"Full-time","2019","Single parent ","709","0.333829235408903","0.315190184469107","0.352468286348699","1"
