"erwst","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Other","2011","Part Time","Couple + C. LE and GT 16","201","0.300231164142086","0.266055713408748","0.334406614875424"
"Other","2011","Not Working","1-pers.-HH","15","","",""
"Other","2011","Not Working","(Married) couple without C. ","19","","",""
"Other","2011","Not Working","Single parent ","61","0.0632907032551473","0.0479442779484186","0.078637128561876"
"Other","2011","Not Working","Couple + C. LE 16 ","83","0.0479350822450155","0.037636636536472","0.0582335279535591"
"Other","2011","Not Working","Couple + C. GT 16 ","47","0.0545694635379971","0.0404774687046358","0.0686614583713583"
"Other","2011","Not Working","Couple + C. LE and GT 16","112","0.136624208268107","0.113145405639114","0.1601030108971"
"Full-time","2012","Full Time","1-pers.-HH","1109","0.910860227245088","0.894987578724023","0.926732875766153"
"Full-time","2012","Full Time","(Married) couple without C. ","2314","0.899437833807264","0.887810385561374","0.911065282053154"
"Full-time","2012","Full Time","Single parent ","616","0.747092107946751","0.717538136841508","0.776646079051994"
"Full-time","2012","Full Time","Couple + C. LE 16 ","3082","0.902271433600973","0.892294513728307","0.912248353473638"
"Full-time","2012","Full Time","Couple + C. GT 16 ","1189","0.812504732166239","0.792196832999157","0.83281263133332"
"Full-time","2012","Full Time","Couple + C. LE and GT 16","695","0.840620977478689","0.815794188977433","0.865447765979945"
"Full-time","2012","Part Time","1-pers.-HH","158","0.270163056143892","0.235841378624109","0.304484733663675"
"Full-time","2012","Part Time","(Married) couple without C. ","239","0.188927578366341","0.16847356485154","0.209381591881141"
"Full-time","2012","Part Time","Single parent ","188","0.207422389197745","0.184248808407212","0.230595969988278"
"Full-time","2012","Part Time","Couple + C. LE 16 ","404","0.156770993252662","0.142675726799481","0.170866259705842"
"Full-time","2012","Part Time","Couple + C. GT 16 ","128","0.129953805996847","0.107912110972454","0.151995501021239"
"Full-time","2012","Part Time","Couple + C. LE and GT 16","68","0.105069465765543","0.0817633342175749","0.128375597313511"
"Full-time","2012","Not Working","1-pers.-HH","21","","",""
"Full-time","2012","Not Working","(Married) couple without C. ","17","","",""
"Full-time","2012","Not Working","Single parent ","14","","",""
"Full-time","2012","Not Working","Couple + C. LE 16 ","73","0.0644212177711349","0.0514496185748353","0.0773928169674345"
"Full-time","2012","Not Working","Couple + C. GT 16 ","22","","",""
"Full-time","2012","Not Working","Couple + C. LE and GT 16","18","","",""
"Part-time","2012","Full Time","1-pers.-HH","46","0.0297056965299934","0.0202485660827414","0.0391628269772455"
"Part-time","2012","Full Time","(Married) couple without C. ","133","0.0553060304445938","0.0464688576873492","0.0641432032018383"
"Part-time","2012","Full Time","Single parent ","109","0.0833647565647024","0.0645699829942164","0.102159530135188"
"Part-time","2012","Full Time","Couple + C. LE 16 ","173","0.0504730381476556","0.0431177364599533","0.057828339835358"
"Part-time","2012","Full Time","Couple + C. GT 16 ","65","0.0383454708683793","0.0283541369996289","0.0483368047371298"
"Part-time","2012","Full Time","Couple + C. LE and GT 16","39","0.0291747815289173","0.0177596956237274","0.0405898674341071"
"Part-time","2012","Part Time","1-pers.-HH","172","0.249746151642468","0.216288448548548","0.283203854736388"
"Part-time","2012","Part Time","(Married) couple without C. ","505","0.362435493749854","0.33731787471489","0.387553112784819"
"Part-time","2012","Part Time","Single parent ","573","0.39152984784919","0.363633554096905","0.419426141601475"
"Part-time","2012","Part Time","Couple + C. LE 16 ","1320","0.490119197682196","0.470739238701777","0.509499156662615"
"Part-time","2012","Part Time","Couple + C. GT 16 ","337","0.358539388705268","0.327102991656754","0.389975785753781"
"Part-time","2012","Part Time","Couple + C. LE and GT 16","288","0.405805712673742","0.368484084425597","0.443127340921887"
"Part-time","2012","Not Working","1-pers.-HH","9","","",""
"Part-time","2012","Not Working","(Married) couple without C. ","9","","",""
"Part-time","2012","Not Working","Single parent ","24","","",""
"Part-time","2012","Not Working","Couple + C. LE 16 ","81","0.0469622540848888","0.0357841437558221","0.0581403644139555"
"Part-time","2012","Not Working","Couple + C. GT 16 ","6","","",""
"Part-time","2012","Not Working","Couple + C. LE and GT 16","10","","",""
"Non-working","2012","Full Time","1-pers.-HH","42","0.0312551084489955","0.0215622250937645","0.0409479918042265"
"Non-working","2012","Full Time","(Married) couple without C. ","83","0.0273751009971775","0.021066514151753","0.033683687842602"
"Non-working","2012","Full Time","Single parent ","18","","",""
"Non-working","2012","Full Time","Couple + C. LE 16 ","102","0.0333717946005321","0.0273373593859761","0.039406229815088"
"Non-working","2012","Full Time","Couple + C. GT 16 ","31","0.0289991739390294","0.0202682640398505","0.0377300838382083"
"Non-working","2012","Full Time","Couple + C. LE and GT 16","14","","",""
"Non-working","2012","Part Time","1-pers.-HH","159","0.246732268809428","0.213410330012794","0.280054207606061"
"Non-working","2012","Part Time","(Married) couple without C. ","345","0.223049668438938","0.201297705156628","0.244801631721249"
"Non-working","2012","Part Time","Single parent ","195","0.192941984505807","0.170388680275678","0.215495288735935"
"Non-working","2012","Part Time","Couple + C. LE 16 ","415","0.175171655007464","0.160435595340609","0.189907714674319"
"Non-working","2012","Part Time","Couple + C. GT 16 ","173","0.228570714969562","0.201045058476962","0.256096371462162"
"Non-working","2012","Part Time","Couple + C. LE and GT 16","86","0.165089983870594","0.136872553210851","0.193307414530336"
"Non-working","2012","Not Working","1-pers.-HH","1837","0.977103459276775","0.970340451095562","0.983866467457987"
"Non-working","2012","Not Working","(Married) couple without C. ","4191","0.98955734929939","0.986494310920938","0.992620387677841"
"Non-working","2012","Not Working","Single parent ","828","0.909032506085723","0.890669005991944","0.927396006179501"
"Non-working","2012","Not Working","Couple + C. LE 16 ","1164","0.852630790153431","0.833901437912627","0.871360142394234"
"Non-working","2012","Not Working","Couple + C. GT 16 ","837","0.901094784652002","0.881751403989459","0.920438165314544"
"Non-working","2012","Not Working","Couple + C. LE and GT 16","640","0.853634751240889","0.828844689690007","0.878424812791772"
"Other","2012","Full Time","1-pers.-HH","41","0.0281789677759229","0.018960824461417","0.0373971110904287"
"Other","2012","Full Time","(Married) couple without C. ","40","0.0178810347509651","0.0127576154295367","0.0230044540723934"
"Other","2012","Full Time","Single parent ","88","0.149924920873771","0.125652497677327","0.174197344070216"
"Other","2012","Full Time","Couple + C. LE 16 ","46","0.0138837336508395","0.00995245059476965","0.0178150167069093"
"Other","2012","Full Time","Couple + C. GT 16 ","134","0.120150623026353","0.103233594864621","0.137067651188084"
"Other","2012","Full Time","Couple + C. LE and GT 16","87","0.116465166003635","0.0947073792188068","0.138222952788464"
"Other","2012","Part Time","1-pers.-HH","154","0.233358523404212","0.200665838070995","0.266051208737429"
"Other","2012","Part Time","(Married) couple without C. ","318","0.225587259444867","0.203747664914489","0.247426853975244"
"Other","2012","Part Time","Single parent ","220","0.208105778447258","0.184904063500376","0.231307493394141"
"Other","2012","Part Time","Couple + C. LE 16 ","417","0.177938154057678","0.163111114280411","0.192765193834946"
"Other","2012","Part Time","Couple + C. GT 16 ","256","0.282936090328324","0.25341023836176","0.312461942294887"
"Other","2012","Part Time","Couple + C. LE and GT 16","223","0.324034837690121","0.288463902960154","0.359605772420088"
"Other","2012","Not Working","1-pers.-HH","12","","",""
"Other","2012","Not Working","(Married) couple without C. ","14","","",""
"Other","2012","Not Working","Single parent ","76","0.0618411902798692","0.0464596530782703","0.0772227274814681"
"Other","2012","Not Working","Couple + C. LE 16 ","58","0.0359857379905454","0.0261445889204108","0.0458268870606801"
"Other","2012","Not Working","Couple + C. GT 16 ","50","0.0550579147448122","0.040278745607863","0.0698370838817614"
"Other","2012","Not Working","Couple + C. LE and GT 16","113","0.108300481038014","0.0865059748651516","0.130094987210875"
"Full-time","2013","Full Time","1-pers.-HH","1062","0.87979850179613","0.861437299436811","0.898159704155448"
"Full-time","2013","Full Time","(Married) couple without C. ","2144","0.89609593982572","0.883885635703874","0.908306243947565"
"Full-time","2013","Full Time","Single parent ","620","0.739334648319165","0.709805125477771","0.768864171160559"
"Full-time","2013","Full Time","Couple + C. LE 16 ","2767","0.908738783630449","0.898550235414766","0.918927331846131"
"Full-time","2013","Full Time","Couple + C. GT 16 ","1041","0.826050463489053","0.804977410740077","0.847123516238028"
"Full-time","2013","Full Time","Couple + C. LE and GT 16","658","0.839065210185361","0.813743288806239","0.864387131564484"
"Full-time","2013","Part Time","1-pers.-HH","126","0.22992892027229","0.196481817228748","0.263376023315833"
"Full-time","2013","Part Time","(Married) couple without C. ","227","0.182328122878582","0.161859897301605","0.202796348455559"
"Full-time","2013","Part Time","Single parent ","153","0.17026627476069","0.147911676633635","0.192620872887746"
"Full-time","2013","Part Time","Couple + C. LE 16 ","349","0.143442743775439","0.129395698101521","0.157489789449357"
"Full-time","2013","Part Time","Couple + C. GT 16 ","144","0.164559093470431","0.140253952582525","0.188864234358337"
"Full-time","2013","Part Time","Couple + C. LE and GT 16","79","0.130804032942384","0.106036798640316","0.155571267244452"
"Full-time","2013","Not Working","1-pers.-HH","194","0.0485638748182129","0.0394480923932466","0.0576796572431792"
"Full-time","2013","Not Working","(Married) couple without C. ","430","0.0490246359266894","0.0429023044437212","0.0551469674096576"
"Full-time","2013","Not Working","Single parent ","89","0.0666528644680711","0.0526627500074746","0.0806429789286677"
"Full-time","2013","Not Working","Couple + C. LE 16 ","787","0.278850824106425","0.262087534693391","0.29561411351946"
"Full-time","2013","Not Working","Couple + C. GT 16 ","260","0.108399270105581","0.0921838154801332","0.124614724731029"
"Full-time","2013","Not Working","Couple + C. LE and GT 16","198","0.118189398973182","0.100448261743754","0.135930536202609"
"Part-time","2013","Full Time","1-pers.-HH","47","0.0388452176404381","0.027935336661932","0.0497550986189442"
"Part-time","2013","Full Time","(Married) couple without C. ","131","0.0593018952016408","0.0498505769330772","0.0687532134702044"
"Part-time","2013","Full Time","Single parent ","116","0.0917820599897875","0.0723612122003188","0.111202907779256"
"Part-time","2013","Full Time","Couple + C. LE 16 ","177","0.0493263043703568","0.0416649654535773","0.0569876432871362"
"Part-time","2013","Full Time","Couple + C. GT 16 ","62","0.0447554868353516","0.0332609111181771","0.0562500625525261"
"Part-time","2013","Full Time","Couple + C. LE and GT 16","39","0.037440376776594","0.0243588704490775","0.0505218831041105"
"Part-time","2013","Part Time","1-pers.-HH","180","0.281506384644837","0.245758373666637","0.317254395623038"
"Part-time","2013","Part Time","(Married) couple without C. ","467","0.332142343701905","0.307175254597902","0.357109432805909"
"Part-time","2013","Part Time","Single parent ","529","0.414508312357378","0.385208815179686","0.443807809535071"
"Part-time","2013","Part Time","Couple + C. LE 16 ","1296","0.554287687830699","0.534368921594636","0.574206454066762"
"Part-time","2013","Part Time","Couple + C. GT 16 ","344","0.364866537315759","0.333310762627496","0.396422312004021"
"Part-time","2013","Part Time","Couple + C. LE and GT 16","301","0.415914677430365","0.37971136034582","0.452117994514911"
"Part-time","2013","Not Working","1-pers.-HH","39","0.00937855601310293","0.00529094728712918","0.0134661647390767"
"Part-time","2013","Not Working","(Married) couple without C. ","106","0.0112514961860677","0.00826079463036719","0.0142421977417681"
"Part-time","2013","Not Working","Single parent ","65","0.0446837506598877","0.0330949457632119","0.0562725555565635"
"Part-time","2013","Not Working","Couple + C. LE 16 ","317","0.107460592223464","0.0958835121768712","0.119037672270056"
"Part-time","2013","Not Working","Couple + C. GT 16 ","84","0.0341440712631579","0.0246720084418537","0.0436161340844621"
"Part-time","2013","Not Working","Couple + C. LE and GT 16","61","0.0332440713798622","0.0233921698939748","0.0430959728657495"
"Non-working","2013","Full Time","1-pers.-HH","44","0.0393592020512321","0.0283803173642415","0.0503380867382228"
"Non-working","2013","Full Time","(Married) couple without C. ","77","0.0268292569767438","0.0203633148719513","0.0332951990815362"
"Non-working","2013","Full Time","Single parent ","25","","",""
"Non-working","2013","Full Time","Couple + C. LE 16 ","89","0.0313809957926232","0.0252127808379277","0.0375492107473187"
"Non-working","2013","Full Time","Couple + C. GT 16 ","22","","",""
"Non-working","2013","Full Time","Couple + C. LE and GT 16","23","","",""
"Non-working","2013","Part Time","1-pers.-HH","146","0.230833367358717","0.197340231369597","0.264326503347837"
"Non-working","2013","Part Time","(Married) couple without C. ","337","0.242079113050846","0.21937239165784","0.264785834443851"
"Non-working","2013","Part Time","Single parent ","160","0.183041231549703","0.160042297271676","0.20604016582773"
"Non-working","2013","Part Time","Couple + C. LE 16 ","363","0.156692651059434","0.142125160006117","0.17126014211275"
"Non-working","2013","Part Time","Couple + C. GT 16 ","158","0.177424146242838","0.152381877487174","0.202466414998502"
"Non-working","2013","Part Time","Couple + C. LE and GT 16","95","0.12370204259684","0.099518360273308","0.147885724920373"
"Non-working","2013","Not Working","1-pers.-HH","1836","0.920612354956762","0.90914766469689","0.932077045216633"
"Non-working","2013","Not Working","(Married) couple without C. ","4145","0.926292556063883","0.918883638191286","0.933701473936481"
"Non-working","2013","Not Working","Single parent ","923","0.796276496709564","0.773685115940856","0.818867877478273"
"Non-working","2013","Not Working","Couple + C. LE 16 ","1465","0.556618773970282","0.53804807302876","0.575189474911804"
"Non-working","2013","Not Working","Couple + C. GT 16 ","914","0.773853374184552","0.75203335444709","0.795673393922015"
"Non-working","2013","Not Working","Couple + C. LE and GT 16","809","0.699868399391985","0.674681854785774","0.725054943998195"
"Other","2013","Full Time","1-pers.-HH","52","0.0419970785122001","0.0306718356382804","0.0533223213861198"
"Other","2013","Full Time","(Married) couple without C. ","47","0.0177729079958955","0.0124858001672773","0.0230600158245137"
"Other","2013","Full Time","Single parent ","88","0.124546813191348","0.102335357628912","0.146758268753784"
"Other","2013","Full Time","Couple + C. LE 16 ","36","0.0105539162065714","0.00693854799913484","0.014169284414008"
"Other","2013","Full Time","Couple + C. GT 16 ","118","0.110172946017092","0.0927667924471941","0.12757909958699"
"Other","2013","Full Time","Couple + C. LE and GT 16","89","0.0901114239183733","0.070380025654811","0.109842822181936"
"Other","2013","Part Time","1-pers.-HH","156","0.257731327724156","0.222964867682267","0.292497787766044"
"Other","2013","Part Time","(Married) couple without C. ","336","0.243450420368667","0.220700085409303","0.26620075532803"
"Other","2013","Part Time","Single parent ","244","0.232184181332228","0.207072371142986","0.257295991521471"
"Other","2013","Part Time","Couple + C. LE 16 ","384","0.145576917334428","0.131443400224585","0.159710434444271"
"Other","2013","Part Time","Couple + C. GT 16 ","248","0.293150222970972","0.263310965713395","0.32298948022855"
"Other","2013","Part Time","Couple + C. LE and GT 16","237","0.32957924703041","0.295052016256486","0.364106477804335"
"Other","2013","Not Working","1-pers.-HH","67","0.0214452142119226","0.0153018645642696","0.0275885638595756"
"Other","2013","Not Working","(Married) couple without C. ","97","0.0134313118233596","0.0101673287485738","0.0166952948981453"
"Other","2013","Not Working","Single parent ","144","0.0923868881624768","0.0761446524330116","0.108629123891942"
"Other","2013","Not Working","Couple + C. LE 16 ","180","0.0570698096998288","0.0483981205044817","0.065741498895176"
"Other","2013","Not Working","Couple + C. GT 16 ","154","0.0836032844467089","0.0691660445033211","0.0980405243900966"
"Other","2013","Not Working","Couple + C. LE and GT 16","204","0.148698130254971","0.129145774850403","0.168250485659539"
"Full-time","2014","Full Time","1-pers.-HH","1053","0.890812787129946","0.873063338858725","0.908562235401168"
"Full-time","2014","Full Time","(Married) couple without C. ","2272","0.907322349688046","0.896040752378485","0.918603946997608"
"Full-time","2014","Full Time","Single parent ","577","0.75778229018529","0.727888239822133","0.787676340548447"
"Full-time","2014","Full Time","Couple + C. LE 16 ","2841","0.895756967277585","0.885146272510408","0.906367662044761"
"Full-time","2014","Full Time","Couple + C. GT 16 ","1113","0.825230121901532","0.804919140322639","0.845541103480424"
"Full-time","2014","Full Time","Couple + C. LE and GT 16","753","0.847416485388379","0.824168110689237","0.870664860087522"
"Full-time","2014","Part Time","1-pers.-HH","149","0.22572051211194","0.195331591392845","0.256109432831035"
"Full-time","2014","Part Time","(Married) couple without C. ","260","0.173752206734307","0.154710590645107","0.192793822823508"
"Full-time","2014","Part Time","Single parent ","117","0.134257031474933","0.112508742220495","0.156005320729372"
"Full-time","2014","Part Time","Couple + C. LE 16 ","395","0.158117803567957","0.143729298849423","0.172506308286491"
"Full-time","2014","Part Time","Couple + C. GT 16 ","112","0.122549961296624","0.101360399999248","0.143739522594"
"Full-time","2014","Part Time","Couple + C. LE and GT 16","111","0.150320790701864","0.12458864459612","0.176052936807608"
"Full-time","2014","Not Working","1-pers.-HH","20","","",""
"Full-time","2014","Not Working","(Married) couple without C. ","52","0.0118136218502259","0.00844543909558667","0.0151818046048652"
"Full-time","2014","Not Working","Single parent ","22","","",""
"Full-time","2014","Not Working","Couple + C. LE 16 ","75","0.0769612467057252","0.0619930162345811","0.0919294771768692"
"Full-time","2014","Not Working","Couple + C. GT 16 ","29","","",""
"Full-time","2014","Not Working","Couple + C. LE and GT 16","23","","",""
"Part-time","2014","Full Time","1-pers.-HH","52","0.0399642630487982","0.0288165610440454","0.051111965053551"
"Part-time","2014","Full Time","(Married) couple without C. ","130","0.0537406049122942","0.0449673921909059","0.0625138176336825"
"Part-time","2014","Full Time","Single parent ","97","0.0924289875563451","0.072219560771562","0.112638414341128"
"Part-time","2014","Full Time","Couple + C. LE 16 ","199","0.0590894557281194","0.0509018981360822","0.0672770133201566"
"Part-time","2014","Full Time","Couple + C. GT 16 ","53","0.0373160496639354","0.027179275252821","0.0474528240750498"
"Part-time","2014","Full Time","Couple + C. LE and GT 16","48","0.0334369674726528","0.0218139506291358","0.0450599843161697"
"Part-time","2014","Part Time","1-pers.-HH","202","0.273501847939367","0.2410993661597","0.305904329719034"
"Part-time","2014","Part Time","(Married) couple without C. ","531","0.353759731295101","0.329730787041076","0.377788675549126"
"Part-time","2014","Part Time","Single parent ","441","0.434015398848472","0.402398667364692","0.465632130332252"
"Part-time","2014","Part Time","Couple + C. LE 16 ","1296","0.508988867355694","0.489273747320003","0.528703987391386"
"Part-time","2014","Part Time","Couple + C. GT 16 ","342","0.361513665908295","0.330468617597176","0.392558714219413"
"Part-time","2014","Part Time","Couple + C. LE and GT 16","282","0.387822838599307","0.352740039292901","0.422905637905713"
"Part-time","2014","Not Working","1-pers.-HH","5","","",""
"Part-time","2014","Not Working","(Married) couple without C. ","14","","",""
"Part-time","2014","Not Working","Single parent ","16","","",""
"Part-time","2014","Not Working","Couple + C. LE 16 ","75","0.0584004372207126","0.0452310484001031","0.0715698260413221"
"Part-time","2014","Not Working","Couple + C. GT 16 ","13","","",""
"Part-time","2014","Not Working","Couple + C. LE and GT 16","17","","",""
"Non-working","2014","Full Time","1-pers.-HH","38","0.0240020038000589","0.0152912856907939","0.032712721909324"
"Non-working","2014","Full Time","(Married) couple without C. ","71","0.0215974119523174","0.0159420300903296","0.0272527938143051"
"Non-working","2014","Full Time","Single parent ","25","","",""
"Non-working","2014","Full Time","Couple + C. LE 16 ","102","0.0337193542773684","0.02745153493367","0.0399871736210669"
"Non-working","2014","Full Time","Couple + C. GT 16 ","36","0.0282033879189948","0.019349206516521","0.0370575693214685"
"Non-working","2014","Full Time","Couple + C. LE and GT 16","19","","",""
"Non-working","2014","Part Time","1-pers.-HH","172","0.23098911597434","0.200352352249902","0.261625879698779"
"Non-working","2014","Part Time","(Married) couple without C. ","349","0.215681111484955","0.19501133037551","0.2363508925944"
"Non-working","2014","Part Time","Single parent ","155","0.173287853521289","0.149143070092416","0.197432636950162"
"Non-working","2014","Part Time","Couple + C. LE 16 ","377","0.197475657459782","0.181776168858138","0.213175146061426"
"Non-working","2014","Part Time","Couple + C. GT 16 ","158","0.17697672184744","0.152315288765247","0.201638154929634"
"Non-working","2014","Part Time","Couple + C. LE and GT 16","109","0.122140336125626","0.0985637407769777","0.145716931474275"
"Non-working","2014","Not Working","1-pers.-HH","1715","0.985364452195794","0.979742850524831","0.990986053866758"
"Non-working","2014","Not Working","(Married) couple without C. ","3855","0.977456688286171","0.972829232229703","0.98208414434264"
"Non-working","2014","Not Working","Single parent ","758","0.888248504617636","0.867595975374898","0.908901033860375"
"Non-working","2014","Not Working","Couple + C. LE 16 ","1007","0.797254574991487","0.774675898114165","0.819833251868809"
"Non-working","2014","Not Working","Couple + C. GT 16 ","832","0.888742360453313","0.868661815218961","0.908822905687665"
"Non-working","2014","Not Working","Couple + C. LE and GT 16","678","0.795389696532394","0.768253562475515","0.822525830589274"
"Other","2014","Full Time","1-pers.-HH","43","0.0452209460211966","0.0333952418744929","0.0570466501679002"
"Other","2014","Full Time","(Married) couple without C. ","65","0.0173396334473423","0.0122612679039849","0.0224179989906997"
"Other","2014","Full Time","Single parent ","90","0.127931011729368","0.104624733430097","0.15123729002864"
"Other","2014","Full Time","Couple + C. LE 16 ","44","0.0114342227169276","0.00774248095226346","0.0151259644815918"
"Other","2014","Full Time","Couple + C. GT 16 ","141","0.109250440515538","0.0925664670216138","0.125934414009463"
"Other","2014","Full Time","Couple + C. LE and GT 16","99","0.109563350911734","0.0893692509448675","0.129757450878601"
"Other","2014","Part Time","1-pers.-HH","204","0.269788523974353","0.23752461760531","0.302052430343396"
"Other","2014","Part Time","(Married) couple without C. ","381","0.256806950485636","0.23485173567748","0.278762165293793"
"Other","2014","Part Time","Single parent ","231","0.258439716155306","0.230513316265906","0.286366116044706"
"Other","2014","Part Time","Couple + C. LE 16 ","402","0.135417671616566","0.121923679168342","0.148911664064791"
"Other","2014","Part Time","Couple + C. GT 16 ","308","0.338959650947641","0.308372279031482","0.369547022863799"
"Other","2014","Part Time","Couple + C. LE and GT 16","239","0.339716034573203","0.305615405914306","0.373816663232099"
"Other","2014","Not Working","1-pers.-HH","13","","",""
"Other","2014","Not Working","(Married) couple without C. ","32","0.0074084710097564","0.00473525373470791","0.0100816882848049"
"Other","2014","Not Working","Single parent ","98","0.070841720571368","0.0540239380361906","0.0876595031065455"
"Other","2014","Not Working","Couple + C. LE 16 ","61","0.0673837410820755","0.0533053346879423","0.0814621474762087"
"Other","2014","Not Working","Couple + C. GT 16 ","68","0.0584941658985951","0.0435080038770792","0.073480327920111"
"Other","2014","Not Working","Couple + C. LE and GT 16","131","0.146197854440758","0.122432550862233","0.169963158019284"
"Full-time","2015","Full Time","1-pers.-HH","1001","0.868150873571318","0.848554235157973","0.887747511984664"
"Full-time","2015","Full Time","(Married) couple without C. ","2085","0.892540615800899","0.880077491786192","0.905003739815606"
"Full-time","2015","Full Time","Single parent ","539","0.753201007940197","0.722220483849483","0.784181532030911"
"Full-time","2015","Full Time","Couple + C. LE 16 ","2593","0.893338998709958","0.882150536951563","0.904527460468353"
"Full-time","2015","Full Time","Couple + C. GT 16 ","1049","0.837801916174073","0.817366352620393","0.858237479727754"
"Full-time","2015","Full Time","Couple + C. LE and GT 16","708","0.842337524015594","0.81800978750891","0.866665260522278"
"Full-time","2015","Part Time","1-pers.-HH","135","0.238270869357295","0.206179406557806","0.270362332156785"
"Full-time","2015","Part Time","(Married) couple without C. ","240","0.16670913722217","0.147511763396027","0.185906511048312"
"Full-time","2015","Part Time","Single parent ","126","0.122971082436676","0.101371265884685","0.144570898988667"
"Full-time","2015","Part Time","Couple + C. LE 16 ","341","0.164358482372756","0.149045390160006","0.179671574585506"
"Full-time","2015","Part Time","Couple + C. GT 16 ","132","0.156104495488416","0.13271454694679","0.179494444030041"
"Full-time","2015","Part Time","Couple + C. LE and GT 16","94","0.139800463369957","0.115306636938491","0.164294289801423"
"Full-time","2015","Not Working","1-pers.-HH","140","0.0263350238385446","0.0191705840739962","0.0334994636030931"
"Full-time","2015","Not Working","(Married) couple without C. ","299","0.0331674341508348","0.0277146011475126","0.0386202671541571"
"Full-time","2015","Not Working","Single parent ","19","","",""
"Full-time","2015","Not Working","Couple + C. LE 16 ","296","0.140034332619593","0.123156646802104","0.156912018437082"
"Full-time","2015","Not Working","Couple + C. GT 16 ","30","0.0163767063746529","0.00821524522374947","0.0245381675255564"
"Full-time","2015","Not Working","Couple + C. LE and GT 16","38","0.0306872614364991","0.0191738112888095","0.0422007115841888"
"Part-time","2015","Full Time","1-pers.-HH","72","0.0555484407027073","0.0422814896191024","0.0688153917863122"
"Part-time","2015","Full Time","(Married) couple without C. ","141","0.0608865444686735","0.0512635454008925","0.0705095435364545"
"Part-time","2015","Full Time","Single parent ","90","0.0752043770866359","0.0562545144936573","0.0941542396796144"
"Part-time","2015","Full Time","Couple + C. LE 16 ","195","0.0631319507414078","0.0543169322953116","0.0719469691875039"
"Part-time","2015","Full Time","Couple + C. GT 16 ","49","0.0373764038450164","0.0268611419727477","0.0478916657172851"
"Part-time","2015","Full Time","Couple + C. LE and GT 16","44","0.033934379186102","0.0218474013452034","0.0460213570270005"
"Part-time","2015","Part Time","1-pers.-HH","192","0.255192902703223","0.222352387948519","0.288033417457926"
"Part-time","2015","Part Time","(Married) couple without C. ","515","0.365872315253689","0.341062876398805","0.390681754108574"
"Part-time","2015","Part Time","Single parent ","428","0.475113663092068","0.442268380555695","0.507958945628441"
"Part-time","2015","Part Time","Couple + C. LE 16 ","1230","0.545250008706636","0.524674952879844","0.565825064533428"
"Part-time","2015","Part Time","Couple + C. GT 16 ","362","0.373117667290129","0.34195080036757","0.404284534212689"
"Part-time","2015","Part Time","Couple + C. LE and GT 16","307","0.40749970633863","0.372793218782316","0.442206193894944"
"Part-time","2015","Not Working","1-pers.-HH","24","","",""
"Part-time","2015","Not Working","(Married) couple without C. ","51","0.00465642109532883","0.00258340221285014","0.00672943997780751"
"Part-time","2015","Not Working","Single parent ","21","","",""
"Part-time","2015","Not Working","Couple + C. LE 16 ","110","0.0733492052990922","0.0606694510544511","0.0860289595437333"
"Part-time","2015","Not Working","Couple + C. GT 16 ","19","","",""
"Part-time","2015","Not Working","Couple + C. LE and GT 16","17","","",""
"Non-working","2015","Full Time","1-pers.-HH","28","","",""
"Non-working","2015","Full Time","(Married) couple without C. ","87","0.0316167604268443","0.0245751326398441","0.0386583882138445"
"Non-working","2015","Full Time","Single parent ","28","","",""
"Non-working","2015","Full Time","Couple + C. LE 16 ","91","0.0318970659610831","0.0255277096696107","0.0382664222525555"
"Non-working","2015","Full Time","Couple + C. GT 16 ","29","","",""
"Non-working","2015","Full Time","Couple + C. LE and GT 16","19","","",""
"Non-working","2015","Part Time","1-pers.-HH","164","0.241550721510631","0.209308779133512","0.27379266388775"
"Non-working","2015","Part Time","(Married) couple without C. ","349","0.21214576169236","0.191088401409831","0.233203121974889"
"Non-working","2015","Part Time","Single parent ","126","0.149946263911459","0.126464396960024","0.173428130862894"
"Non-working","2015","Part Time","Couple + C. LE 16 ","346","0.163491491635141","0.148210920344846","0.178772062925436"
"Non-working","2015","Part Time","Couple + C. GT 16 ","173","0.180421664409843","0.155640779992706","0.205202548826979"
"Non-working","2015","Part Time","Couple + C. LE and GT 16","140","0.157535789247865","0.13180411319872","0.18326746529701"
"Non-working","2015","Not Working","1-pers.-HH","1720","0.95731750772825","0.948273446588898","0.966361568867602"
"Non-working","2015","Not Working","(Married) couple without C. ","3727","0.948163809087779","0.941413108411112","0.954914509764445"
"Non-working","2015","Not Working","Single parent ","769","0.844876426243921","0.821432202837592","0.868320649650249"
"Non-working","2015","Not Working","Couple + C. LE 16 ","1126","0.72883954857098","0.707218128331357","0.750460968810603"
"Non-working","2015","Not Working","Couple + C. GT 16 ","786","0.897266671658455","0.877743216398402","0.916790126918508"
"Non-working","2015","Not Working","Couple + C. LE and GT 16","663","0.812998882519528","0.786969639790172","0.839028125248883"
"Other","2015","Full Time","1-pers.-HH","44","0.0459115354200622","0.0337888013393303","0.058034269500794"
"Other","2015","Full Time","(Married) couple without C. ","59","0.0149560793035831","0.0100714970659437","0.0198406615412225"
"Other","2015","Full Time","Single parent ","87","0.136705704358829","0.112020633550859","0.161390775166799"
"Other","2015","Full Time","Couple + C. LE 16 ","45","0.0116319845875513","0.00774560105479466","0.015518368120308"
"Other","2015","Full Time","Couple + C. GT 16 ","123","0.109873198137934","0.0925365591197695","0.127209837156098"
