"erwst","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Other","1991","Bremen","Female","","","",""
"Other","1991","North Rhine-Westphalia","Male","74","0.0542082418941601","0.0417008819136273","0.0667156018746929"
"Other","1991","North Rhine-Westphalia","Female","96","0.0617690413529075","0.0486978192735592","0.0748402634322558"
"Other","1991","Hesse","Male","","","",""
"Other","1991","Hesse","Female","31","0.0584976669617895","0.0375900091622867","0.0794053247612924"
"Other","1991","Rhineland-Palatinate,Saarland","Male","","","",""
"Other","1991","Rhineland-Palatinate,Saarland","Female","","","",""
"Other","1991","Baden-Württemberg","Male","53","0.0546316040020638","0.0398171247033644","0.0694460833007632"
"Other","1991","Baden-Württemberg","Female","74","0.0834401781536206","0.0654624765121268","0.101417879795114"
"Other","1991","Bavaria","Male","48","0.0546763925798041","0.0389419600228936","0.0704108251367146"
"Other","1991","Bavaria","Female","46","0.051606499713915","0.0363805584510024","0.0668324409768277"
"Other","1991","Berlin","Male","","","",""
"Other","1991","Berlin","Female","","","",""
"Other","1991","Brandenburg","Male","","","",""
"Other","1991","Brandenburg","Female","","","",""
"Other","1991","Mecklenburg-Western Pomerania","Male","","","",""
"Other","1991","Mecklenburg-Western Pomerania","Female","","","",""
"Other","1991","Saxony","Male","","","",""
"Other","1991","Saxony","Female","","","",""
"Other","1991","Saxony-Anhalt","Male","","","",""
"Other","1991","Saxony-Anhalt","Female","","","",""
"Other","1991","Thuringia","Male","","","",""
"Other","1991","Thuringia","Female","","","",""
"Full-time","1992","Schleswig-Holstein","Male","86","0.657658267468965","0.575777236924943","0.739539298012986"
"Full-time","1992","Schleswig-Holstein","Female","31","0.175304142866308","0.112984770821502","0.237623514911115"
"Full-time","1992","Hamburg","Male","44","0.650045735260134","0.536682759755554","0.763408710764714"
"Full-time","1992","Hamburg","Female","","","",""
"Full-time","1992","Lower Saxony","Male","310","0.624021100325539","0.580643881028464","0.667398319622614"
"Full-time","1992","Lower Saxony","Female","125","0.206005038404093","0.170412820859107","0.24159725594908"
"Full-time","1992","Bremen","Male","","","",""
"Full-time","1992","Bremen","Female","","","",""
"Full-time","1992","North Rhine-Westphalia","Male","815","0.635507096538267","0.608740568950052","0.662273624126482"
"Full-time","1992","North Rhine-Westphalia","Female","337","0.247200553698919","0.223732606097019","0.27066850130082"
"Full-time","1992","Hesse","Male","317","0.59619227334342","0.551974384395553","0.640410162291288"
"Full-time","1992","Hesse","Female","131","0.2110636694422","0.174821738336429","0.247305600547972"
"Full-time","1992","Rhineland-Palatinate,Saarland","Male","205","0.609138711460046","0.554995972264773","0.663281450655319"
"Full-time","1992","Rhineland-Palatinate,Saarland","Female","85","0.232132822150149","0.187775042739861","0.276490601560437"
"Full-time","1992","Baden-Württemberg","Male","615","0.650224241335466","0.618768916738328","0.681679565932604"
"Full-time","1992","Baden-Württemberg","Female","284","0.27899909996609","0.249533018022989","0.308465181909191"
"Full-time","1992","Bavaria","Male","565","0.617892450970293","0.584594255934504","0.651190646006081"
"Full-time","1992","Bavaria","Female","258","0.26824002217644","0.238117336243739","0.298362708109142"
"Full-time","1992","Berlin","Male","180","0.625846373873573","0.569267567570274","0.682425180176873"
"Full-time","1992","Berlin","Female","137","0.397828259596469","0.344368357962676","0.451288161230263"
"Full-time","1992","Brandenburg","Male","216","0.633082291001033","0.580275774274051","0.685888807728014"
"Full-time","1992","Brandenburg","Female","145","0.355210079218416","0.304928347171283","0.40549181126555"
"Full-time","1992","Mecklenburg-Western Pomerania","Male","132","0.573343272420934","0.506128755291464","0.640557789550405"
"Full-time","1992","Mecklenburg-Western Pomerania","Female","85","0.358725211541213","0.293855573169321","0.423594849913104"
"Full-time","1992","Saxony","Male","348","0.585225775922306","0.543594036554462","0.62685751529015"
"Full-time","1992","Saxony","Female","248","0.332857512308633","0.295972256295559","0.369742768321706"
"Full-time","1992","Saxony-Anhalt","Male","238","0.595115892715199","0.545099384622154","0.645132400808243"
"Full-time","1992","Saxony-Anhalt","Female","175","0.36465371525287","0.318005825102177","0.411301605403563"
"Full-time","1992","Thuringia","Male","211","0.579058615614978","0.525465208517166","0.63265202271279"
"Full-time","1992","Thuringia","Female","141","0.339242832867771","0.290130533820765","0.388355131914776"
"Part-time","1992","Schleswig-Holstein","Male","","","",""
"Part-time","1992","Schleswig-Holstein","Female","33","0.20564822203928","0.139403849963629","0.271892594114931"
"Part-time","1992","Hamburg","Male","","","",""
"Part-time","1992","Hamburg","Female","","","",""
"Part-time","1992","Lower Saxony","Male","","","",""
"Part-time","1992","Lower Saxony","Female","67","0.130727070379509","0.101060448604256","0.160393692154762"
"Part-time","1992","Bremen","Male","","","",""
"Part-time","1992","Bremen","Female","","","",""
"Part-time","1992","North Rhine-Westphalia","Male","","","",""
"Part-time","1992","North Rhine-Westphalia","Female","190","0.139479959744187","0.120632746432615","0.158327173055759"
"Part-time","1992","Hesse","Male","","","",""
"Part-time","1992","Hesse","Female","79","0.1433818405963","0.112255768120636","0.174507913071965"
"Part-time","1992","Rhineland-Palatinate,Saarland","Male","","","",""
"Part-time","1992","Rhineland-Palatinate,Saarland","Female","43","0.127996527521663","0.0928957553855577","0.163097299657768"
"Part-time","1992","Baden-Württemberg","Male","","","",""
"Part-time","1992","Baden-Württemberg","Female","146","0.158369305684009","0.134383772502317","0.182354838865701"
"Part-time","1992","Bavaria","Male","","","",""
"Part-time","1992","Bavaria","Female","136","0.162968005027305","0.137856671106242","0.188079338948368"
"Part-time","1992","Berlin","Male","","","",""
"Part-time","1992","Berlin","Female","","","",""
"Part-time","1992","Brandenburg","Male","","","",""
"Part-time","1992","Brandenburg","Female","","","",""
"Part-time","1992","Mecklenburg-Western Pomerania","Male","","","",""
"Part-time","1992","Mecklenburg-Western Pomerania","Female","","","",""
"Part-time","1992","Saxony","Male","","","",""
"Part-time","1992","Saxony","Female","36","0.047270187633621","0.0306592992014354","0.0638810760658066"
"Part-time","1992","Saxony-Anhalt","Male","","","",""
"Part-time","1992","Saxony-Anhalt","Female","37","0.0655407465975197","0.0415567080434655","0.0895247851515739"
"Part-time","1992","Thuringia","Male","","","",""
"Part-time","1992","Thuringia","Female","33","0.0748669000047928","0.0475670023944614","0.102166797615124"
"Non-working","1992","Schleswig-Holstein","Male","34","0.28997021028223","0.211669047269354","0.368271373295105"
"Non-working","1992","Schleswig-Holstein","Female","72","0.544914962264601","0.463296066044419","0.626533858484783"
"Non-working","1992","Hamburg","Male","","","",""
"Non-working","1992","Hamburg","Female","44","0.600757703974473","0.49664431704052","0.704871090908426"
"Non-working","1992","Lower Saxony","Male","137","0.309197700988128","0.267809614354232","0.350585787622025"
"Non-working","1992","Lower Saxony","Female","285","0.624619712782985","0.582005857462518","0.667233568103451"
"Non-working","1992","Bremen","Male","","","",""
"Non-working","1992","Bremen","Female","34","0.743375899127665","0.622311612405603","0.864440185849727"
"Non-working","1992","North Rhine-Westphalia","Male","339","0.303119901446478","0.277559153975812","0.328680648917144"
"Non-working","1992","North Rhine-Westphalia","Female","697","0.566614128844829","0.539655871238124","0.593572386451534"
"Non-working","1992","Hesse","Male","129","0.344699794961014","0.301868797833609","0.387530792088419"
"Non-working","1992","Hesse","Female","247","0.586173394401435","0.542430666212623","0.629916122590247"
"Non-working","1992","Rhineland-Palatinate,Saarland","Male","91","0.344367742879129","0.291643277781671","0.397092207976586"
"Non-working","1992","Rhineland-Palatinate,Saarland","Female","206","0.607727234457274","0.556428470936683","0.659025997977864"
"Non-working","1992","Baden-Württemberg","Male","211","0.287358314542238","0.257510314659076","0.3172063144254"
"Non-working","1992","Baden-Württemberg","Female","406","0.504177979186813","0.471330054987347","0.537025903386279"
"Non-working","1992","Bavaria","Male","199","0.309409997772938","0.27773265428084","0.341087341265036"
"Non-working","1992","Bavaria","Female","390","0.525890812406449","0.491941220622748","0.55984040419015"
"Non-working","1992","Berlin","Male","85","0.327457161763414","0.27258751632196","0.382326807204868"
"Non-working","1992","Berlin","Female","138","0.476495819936254","0.42194393271041","0.531047707162097"
"Non-working","1992","Brandenburg","Male","89","0.317781288282016","0.266766149082578","0.368796427481454"
"Non-working","1992","Brandenburg","Female","171","0.557447264263907","0.505262601870476","0.609631926657339"
"Non-working","1992","Mecklenburg-Western Pomerania","Male","62","0.384542807975623","0.318429681445524","0.450655934505722"
"Non-working","1992","Mecklenburg-Western Pomerania","Female","99","0.54441223035599","0.477054350543318","0.611770110168661"
"Non-working","1992","Saxony","Male","165","0.374229962493473","0.333338408652506","0.415121516334439"
"Non-working","1992","Saxony","Female","312","0.578261528050862","0.539607204242312","0.616915851859413"
"Non-working","1992","Saxony-Anhalt","Male","112","0.353738950828267","0.305020590707607","0.402457310948926"
"Non-working","1992","Saxony-Anhalt","Female","185","0.551623547248093","0.503425523229079","0.599821571267107"
"Non-working","1992","Thuringia","Male","97","0.37053869571681","0.318113435611243","0.422963955822376"
"Non-working","1992","Thuringia","Female","173","0.56421029817762","0.512773613459373","0.615646982895868"
"Other","1992","Schleswig-Holstein","Male","","","",""
"Other","1992","Schleswig-Holstein","Female","","","",""
"Other","1992","Hamburg","Male","","","",""
"Other","1992","Hamburg","Female","","","",""
"Other","1992","Lower Saxony","Male","","","",""
"Other","1992","Lower Saxony","Female","","","",""
"Other","1992","Bremen","Male","","","",""
"Other","1992","Bremen","Female","","","",""
"Other","1992","North Rhine-Westphalia","Male","66","0.0461272289787962","0.0344615182844067","0.0577929396731858"
"Other","1992","North Rhine-Westphalia","Female","74","0.0467053577120645","0.0352262621270703","0.0581844532970587"
"Other","1992","Hesse","Male","","","",""
"Other","1992","Hesse","Female","30","0.0593810955600641","0.0383909927962731","0.0803711983238551"
"Other","1992","Rhineland-Palatinate,Saarland","Male","","","",""
"Other","1992","Rhineland-Palatinate,Saarland","Female","","","",""
"Other","1992","Baden-Württemberg","Male","46","0.045179874659254","0.0314804908816638","0.0588792584368442"
"Other","1992","Baden-Württemberg","Female","54","0.0584536151630873","0.0430408828461284","0.0738663474800463"
"Other","1992","Bavaria","Male","44","0.0519604947749309","0.0367507720957077","0.0671702174541542"
"Other","1992","Bavaria","Female","47","0.0429011603898057","0.029123975282317","0.0566783454972945"
"Other","1992","Berlin","Male","","","",""
"Other","1992","Berlin","Female","","","",""
"Other","1992","Brandenburg","Male","","","",""
"Other","1992","Brandenburg","Female","","","",""
"Other","1992","Mecklenburg-Western Pomerania","Male","","","",""
"Other","1992","Mecklenburg-Western Pomerania","Female","","","",""
"Other","1992","Saxony","Male","","","",""
"Other","1992","Saxony","Female","31","0.0416107720068842","0.02597972140016","0.0572418226136084"
"Other","1992","Saxony-Anhalt","Male","","","",""
"Other","1992","Saxony-Anhalt","Female","","","",""
"Other","1992","Thuringia","Male","","","",""
"Other","1992","Thuringia","Female","","","",""
"Full-time","1993","Schleswig-Holstein","Male","84","0.554874416928176","0.471956730396012","0.637792103460339"
"Full-time","1993","Schleswig-Holstein","Female","39","0.202566034447278","0.138032472787366","0.26709959610719"
"Full-time","1993","Hamburg","Male","41","0.605824938870857","0.489676927059704","0.72197295068201"
"Full-time","1993","Hamburg","Female","","","",""
"Full-time","1993","Lower Saxony","Male","311","0.631451392384053","0.588694019677432","0.674208765090674"
"Full-time","1993","Lower Saxony","Female","120","0.200298420768516","0.16504118734301","0.235555654194023"
"Full-time","1993","Bremen","Male","","","",""
"Full-time","1993","Bremen","Female","","","",""
"Full-time","1993","North Rhine-Westphalia","Male","804","0.639653110311495","0.612701862016133","0.666604358606857"
"Full-time","1993","North Rhine-Westphalia","Female","346","0.253075612246476","0.229432372641953","0.276718851851"
"Full-time","1993","Hesse","Male","309","0.599898641180255","0.555225030458626","0.644572251901885"
"Full-time","1993","Hesse","Female","133","0.225461131582618","0.188038201875862","0.262884061289373"
"Full-time","1993","Rhineland-Palatinate,Saarland","Male","193","0.580395004402021","0.525192210178939","0.635597798625102"
"Full-time","1993","Rhineland-Palatinate,Saarland","Female","73","0.201520770360401","0.158565406056359","0.244476134664443"
"Full-time","1993","Baden-Württemberg","Male","607","0.635809000465171","0.604371010112573","0.667246990817768"
"Full-time","1993","Baden-Württemberg","Female","280","0.274162658291072","0.244904555158945","0.303420761423199"
"Full-time","1993","Bavaria","Male","560","0.645407913772402","0.612299180173002","0.678516647371803"
"Full-time","1993","Bavaria","Female","253","0.26329202909541","0.233275402935103","0.293308655255718"
"Full-time","1993","Berlin","Male","173","0.60698376591321","0.549151981541391","0.66481555028503"
"Full-time","1993","Berlin","Female","126","0.380626879583153","0.32622507801469","0.435028681151616"
"Full-time","1993","Brandenburg","Male","188","0.569262852925569","0.513690247621785","0.624835458229352"
"Full-time","1993","Brandenburg","Female","135","0.361429538580744","0.309359194318698","0.41349988284279"
"Full-time","1993","Mecklenburg-Western Pomerania","Male","115","0.523644428319141","0.454078054843149","0.593210801795133"
"Full-time","1993","Mecklenburg-Western Pomerania","Female","73","0.296320386002185","0.234264258088258","0.358376513916112"
"Full-time","1993","Saxony","Male","326","0.545280204224028","0.502522830117728","0.588037578330328"
"Full-time","1993","Saxony","Female","234","0.337614437069675","0.299775546040252","0.375453328099098"
"Full-time","1993","Saxony-Anhalt","Male","221","0.565808043077664","0.513732487196063","0.617883598959264"
"Full-time","1993","Saxony-Anhalt","Female","153","0.327638002917063","0.281410630109176","0.373865375724949"
"Full-time","1993","Thuringia","Male","191","0.549891717857783","0.495211325466987","0.60457211024858"
"Full-time","1993","Thuringia","Female","129","0.29687012962069","0.248659859086912","0.345080400154469"
"Part-time","1993","Schleswig-Holstein","Male","","","",""
"Part-time","1993","Schleswig-Holstein","Female","33","0.223389412152801","0.15651069976887","0.290268124536732"
"Part-time","1993","Hamburg","Male","","","",""
"Part-time","1993","Hamburg","Female","","","",""
"Part-time","1993","Lower Saxony","Male","","","",""
"Part-time","1993","Lower Saxony","Female","77","0.155070555491804","0.123183061829589","0.186958049154019"
"Part-time","1993","Bremen","Male","","","",""
"Part-time","1993","Bremen","Female","","","",""
"Part-time","1993","North Rhine-Westphalia","Male","","","",""
"Part-time","1993","North Rhine-Westphalia","Female","186","0.134312479308203","0.115769382017464","0.152855576598942"
"Part-time","1993","Hesse","Male","","","",""
"Part-time","1993","Hesse","Female","81","0.152035930906123","0.119881399994514","0.184190461817732"
"Part-time","1993","Rhineland-Palatinate,Saarland","Male","","","",""
"Part-time","1993","Rhineland-Palatinate,Saarland","Female","45","0.137804288728072","0.100892934127593","0.17471564332855"
"Part-time","1993","Baden-Württemberg","Male","","","",""
"Part-time","1993","Baden-Württemberg","Female","128","0.139590991640712","0.116860777240912","0.162321206040513"
"Part-time","1993","Bavaria","Male","","","",""
"Part-time","1993","Bavaria","Female","130","0.154378226382872","0.129753215093746","0.179003237671997"
"Part-time","1993","Berlin","Male","","","",""
"Part-time","1993","Berlin","Female","34","0.103349667494382","0.0692418856478304","0.137457449340933"
"Part-time","1993","Brandenburg","Male","","","",""
"Part-time","1993","Brandenburg","Female","","","",""
"Part-time","1993","Mecklenburg-Western Pomerania","Male","","","",""
"Part-time","1993","Mecklenburg-Western Pomerania","Female","","","",""
"Part-time","1993","Saxony","Male","","","",""
"Part-time","1993","Saxony","Female","35","0.0495600033866959","0.0321939760006439","0.0669260307727478"
"Part-time","1993","Saxony-Anhalt","Male","","","",""
"Part-time","1993","Saxony-Anhalt","Female","30","0.0576277258341709","0.0346753583438336","0.0805800933245083"
"Part-time","1993","Thuringia","Male","","","",""
"Part-time","1993","Thuringia","Female","","","",""
"Non-working","1993","Schleswig-Holstein","Male","46","0.400110049105446","0.318370154979176","0.481849943231716"
"Non-working","1993","Schleswig-Holstein","Female","70","0.514745727339329","0.434497394988863","0.594994059689795"
"Non-working","1993","Hamburg","Male","","","",""
"Non-working","1993","Hamburg","Female","39","0.569570160901069","0.458977189113058","0.68016313268908"
"Non-working","1993","Lower Saxony","Male","144","0.306159638586318","0.26530913548484","0.347010141687797"
"Non-working","1993","Lower Saxony","Female","261","0.569377475399236","0.525756637439997","0.612998313358476"
"Non-working","1993","Bremen","Male","","","",""
"Non-working","1993","Bremen","Female","33","0.7728698373326","0.655558324285688","0.890181350379512"
"Non-working","1993","North Rhine-Westphalia","Male","341","0.305183457885012","0.279333382869919","0.331033532900105"
"Non-working","1993","North Rhine-Westphalia","Female","697","0.563432534964272","0.536461962810827","0.590403107117717"
"Non-working","1993","Hesse","Male","126","0.341242601134793","0.298008993369184","0.384476208900402"
"Non-working","1993","Hesse","Female","232","0.562895149766697","0.51847429610697","0.607316003426424"
"Non-working","1993","Rhineland-Palatinate,Saarland","Male","101","0.386218295363167","0.331755203301698","0.440681387424636"
"Non-working","1993","Rhineland-Palatinate,Saarland","Female","191","0.598741703233381","0.546254013879685","0.651229392587077"
"Non-working","1993","Baden-Württemberg","Male","233","0.289521725043223","0.259890963295648","0.319152486790798"
"Non-working","1993","Baden-Württemberg","Female","416","0.511700663862488","0.478915797427068","0.544485530297908"
"Non-working","1993","Bavaria","Male","197","0.299326977869913","0.267631920993029","0.331022034746797"
"Non-working","1993","Bavaria","Female","395","0.535344252078393","0.50135218577386","0.569336318382927"
"Non-working","1993","Berlin","Male","83","0.326935819897983","0.271392440268574","0.382479199527391"
"Non-working","1993","Berlin","Female","136","0.484373270376791","0.428378795819466","0.540367744934117"
"Non-working","1993","Brandenburg","Male","97","0.35994270444441","0.306075518895215","0.413809889993605"
"Non-working","1993","Brandenburg","Female","154","0.535538844408775","0.481482782606794","0.589594906210756"
"Non-working","1993","Mecklenburg-Western Pomerania","Male","72","0.435868185050653","0.366799151775403","0.504937218325902"
"Non-working","1993","Mecklenburg-Western Pomerania","Female","107","0.590767738936284","0.523947235917366","0.657588241955202"
"Non-working","1993","Saxony","Male","165","0.40591483478398","0.363747995848182","0.448081673719777"
"Non-working","1993","Saxony","Female","299","0.575084264298213","0.535530336609629","0.614638191986796"
"Non-working","1993","Saxony-Anhalt","Male","109","0.392610041499377","0.34130347235689","0.443916610641865"
"Non-working","1993","Saxony-Anhalt","Female","200","0.592684284677099","0.5442918149213","0.641076754432898"
"Non-working","1993","Thuringia","Male","105","0.367515461092051","0.314525049237766","0.420505872946335"
"Non-working","1993","Thuringia","Female","168","0.58758273923219","0.535638011419679","0.639527467044701"
"Other","1993","Schleswig-Holstein","Male","","","",""
"Other","1993","Schleswig-Holstein","Female","","","",""
"Other","1993","Hamburg","Male","","","",""
"Other","1993","Hamburg","Female","","","",""
"Other","1993","Lower Saxony","Male","","","",""
"Other","1993","Lower Saxony","Female","37","0.0752535483404435","0.052014394036682","0.098492702644205"
"Other","1993","Bremen","Male","","","",""
"Other","1993","Bremen","Female","","","",""
"Other","1993","North Rhine-Westphalia","Male","57","0.0403808406966788","0.0293303039892308","0.0514313774041268"
"Other","1993","North Rhine-Westphalia","Female","70","0.0491793734810485","0.0374199966235453","0.0609387503385516"
"Other","1993","Hesse","Male","","","",""
"Other","1993","Hesse","Female","33","0.0596077877445624","0.0384053230735096","0.0808102524156153"
"Other","1993","Rhineland-Palatinate,Saarland","Male","","","",""
"Other","1993","Rhineland-Palatinate,Saarland","Female","","","",""
"Other","1993","Baden-Württemberg","Male","49","0.0596441263664315","0.044171757951095","0.075116494781768"
"Other","1993","Baden-Württemberg","Female","69","0.0745456862057276","0.0573186283577832","0.091772744053672"
"Other","1993","Bavaria","Male","38","0.0484341761363605","0.0335763154086487","0.0632920368640722"
"Other","1993","Bavaria","Female","49","0.0469854924433248","0.0325634428828622","0.0614075420037874"
"Other","1993","Berlin","Male","","","",""
"Other","1993","Berlin","Female","","","",""
"Other","1993","Brandenburg","Male","","","",""
"Other","1993","Brandenburg","Female","","","",""
"Other","1993","Mecklenburg-Western Pomerania","Male","","","",""
"Other","1993","Mecklenburg-Western Pomerania","Female","","","",""
"Other","1993","Saxony","Male","","","",""
"Other","1993","Saxony","Female","32","0.0377412952454168","0.0224928069616348","0.0529897835291989"
"Other","1993","Saxony-Anhalt","Male","","","",""
"Other","1993","Saxony-Anhalt","Female","","","",""
"Other","1993","Thuringia","Male","","","",""
"Other","1993","Thuringia","Female","","","",""
"Full-time","1994","Schleswig-Holstein","Male","85","0.577879664670263","0.49517601965473","0.660583309685797"
"Full-time","1994","Schleswig-Holstein","Female","36","0.192828280191587","0.129902595462172","0.255753964921002"
"Full-time","1994","Hamburg","Male","35","0.560401464093625","0.439739841277271","0.681063086909979"
"Full-time","1994","Hamburg","Female","","","",""
"Full-time","1994","Lower Saxony","Male","304","0.617485839251066","0.574053540820838","0.660918137681294"
"Full-time","1994","Lower Saxony","Female","121","0.205174008150294","0.16949089465576","0.240857121644828"
"Full-time","1994","Bremen","Male","","","",""
"Full-time","1994","Bremen","Female","","","",""
"Full-time","1994","North Rhine-Westphalia","Male","777","0.634641568602818","0.607259661352001","0.662023475853635"
"Full-time","1994","North Rhine-Westphalia","Female","325","0.235002994010026","0.211756940696324","0.258249047323729"
"Full-time","1994","Hesse","Male","303","0.591602129557279","0.546237599234447","0.636966659880111"
"Full-time","1994","Hesse","Female","133","0.217826648632763","0.180706620320845","0.254946676944682"
"Full-time","1994","Rhineland-Palatinate,Saarland","Male","192","0.611900837234068","0.556756700761201","0.667044973706934"
"Full-time","1994","Rhineland-Palatinate,Saarland","Female","77","0.226319518000575","0.181577014833568","0.271062021167582"
"Full-time","1994","Baden-Württemberg","Male","563","0.604288641999201","0.571682253899528","0.636895030098874"
"Full-time","1994","Baden-Württemberg","Female","258","0.261930761203278","0.232880599104751","0.290980923301805"
"Full-time","1994","Bavaria","Male","524","0.607446959396302","0.573111652331517","0.641782266461087"
"Full-time","1994","Bavaria","Female","236","0.254221540068039","0.224400881478442","0.284042198657636"
"Full-time","1994","Berlin","Male","162","0.603498486021665","0.544152909285358","0.662844062757972"
"Full-time","1994","Berlin","Female","117","0.361770275743093","0.30693727203508","0.416603279451105"
"Full-time","1994","Brandenburg","Male","179","0.583053326050021","0.526693606772714","0.639413045327328"
"Full-time","1994","Brandenburg","Female","119","0.338454954444478","0.286200542739669","0.390709366149286"
"Full-time","1994","Mecklenburg-Western Pomerania","Male","122","0.540037648268875","0.471812526092592","0.608262770445158"
"Full-time","1994","Mecklenburg-Western Pomerania","Female","75","0.290243771512094","0.228562618403227","0.35192492462096"
"Full-time","1994","Saxony","Male","319","0.539562872475556","0.497088550785047","0.582037194166065"
"Full-time","1994","Saxony","Female","220","0.307710794601678","0.270902578712656","0.344519010490701"
"Full-time","1994","Saxony-Anhalt","Male","210","0.54299757107575","0.489251178660549","0.59674396349095"
"Full-time","1994","Saxony-Anhalt","Female","150","0.338159789805987","0.290405216055532","0.385914363556442"
"Full-time","1994","Thuringia","Male","187","0.532524283924226","0.477512746053341","0.587535821795111"
"Full-time","1994","Thuringia","Female","113","0.251966397767893","0.206418614581686","0.2975141809541"
"Part-time","1994","Schleswig-Holstein","Male","","","",""
"Part-time","1994","Schleswig-Holstein","Female","32","0.20576094118437","0.141282176762367","0.270239705606373"
"Part-time","1994","Hamburg","Male","","","",""
"Part-time","1994","Hamburg","Female","","","",""
"Part-time","1994","Lower Saxony","Male","","","",""
"Part-time","1994","Lower Saxony","Female","89","0.168964137168138","0.135853107223757","0.202075167112519"
"Part-time","1994","Bremen","Male","","","",""
"Part-time","1994","Bremen","Female","","","",""
"Part-time","1994","North Rhine-Westphalia","Male","","","",""
"Part-time","1994","North Rhine-Westphalia","Female","167","0.133163831291866","0.114536771140332","0.151790891443401"
"Part-time","1994","Hesse","Male","","","",""
"Part-time","1994","Hesse","Female","66","0.120973542361698","0.0916479050782667","0.15029917964513"
"Part-time","1994","Rhineland-Palatinate,Saarland","Male","","","",""
"Part-time","1994","Rhineland-Palatinate,Saarland","Female","44","0.121157801785276","0.0862671087654375","0.156048494805114"
"Part-time","1994","Baden-Württemberg","Male","","","",""
"Part-time","1994","Baden-Württemberg","Female","123","0.137123907090647","0.114397145152107","0.159850669029188"
"Part-time","1994","Bavaria","Male","","","",""
"Part-time","1994","Bavaria","Female","113","0.137179701560069","0.113617750814154","0.160741652305983"
"Part-time","1994","Berlin","Male","","","",""
"Part-time","1994","Berlin","Female","","","",""
"Part-time","1994","Brandenburg","Male","","","",""
"Part-time","1994","Brandenburg","Female","","","",""
"Part-time","1994","Mecklenburg-Western Pomerania","Male","","","",""
"Part-time","1994","Mecklenburg-Western Pomerania","Female","","","",""
"Part-time","1994","Saxony","Male","","","",""
"Part-time","1994","Saxony","Female","47","0.0608910609025343","0.0418204599229147","0.0799616618821539"
"Part-time","1994","Saxony-Anhalt","Male","","","",""
"Part-time","1994","Saxony-Anhalt","Female","","","",""
"Part-time","1994","Thuringia","Male","","","",""
"Part-time","1994","Thuringia","Female","38","0.0989655969763016","0.067636477524382","0.130294716428221"
"Non-working","1994","Schleswig-Holstein","Male","44","0.350509713137725","0.270613873269193","0.430405553006257"
"Non-working","1994","Schleswig-Holstein","Female","73","0.521039633026308","0.441360465875421","0.600718800177195"
"Non-working","1994","Hamburg","Male","","","",""
"Non-working","1994","Hamburg","Female","38","0.524643928616261","0.413817678714866","0.635470178517656"
"Non-working","1994","Lower Saxony","Male","147","0.315349868194519","0.273825194558753","0.356874541830284"
"Non-working","1994","Lower Saxony","Female","258","0.592421244978291","0.549001564712075","0.635840925244507"
"Non-working","1994","Bremen","Male","","","",""
"Non-working","1994","Bremen","Female","33","0.770670598381564","0.650481956889368","0.89085923987376"
"Non-working","1994","North Rhine-Westphalia","Male","346","0.31158912613713","0.285252819013444","0.337925433260817"
"Non-working","1994","North Rhine-Westphalia","Female","701","0.575041214957231","0.547938951887595","0.602143478026867"
"Non-working","1994","Hesse","Male","132","0.363257827930049","0.318871510135992","0.407644145724106"
"Non-working","1994","Hesse","Female","244","0.608686145864082","0.564796648549234","0.652575643178929"
"Non-working","1994","Rhineland-Palatinate,Saarland","Male","97","0.351673063066151","0.297640689135063","0.40570543699724"
"Non-working","1994","Rhineland-Palatinate,Saarland","Female","190","0.599197141510744","0.546797450762912","0.651596832258576"
"Non-working","1994","Baden-Württemberg","Male","255","0.346168768010413","0.314446225211294","0.377891310809531"
"Non-working","1994","Baden-Württemberg","Female","444","0.542485553871161","0.509569842190609","0.575401265551713"
"Non-working","1994","Bavaria","Male","205","0.335229805147019","0.302036945949532","0.368422664344505"
"Non-working","1994","Bavaria","Female","413","0.548913045435512","0.51483395068178","0.582992140189244"
"Non-working","1994","Berlin","Male","81","0.331580241801626","0.274465686618372","0.38869479698488"
"Non-working","1994","Berlin","Female","135","0.513119402166768","0.456082289115987","0.57015651521755"
"Non-working","1994","Brandenburg","Male","94","0.35214777468972","0.297550008117579","0.40674554126186"
"Non-working","1994","Brandenburg","Female","153","0.539416073626492","0.484372180273525","0.594459966979459"
"Non-working","1994","Mecklenburg-Western Pomerania","Male","71","0.413897008271811","0.346474598117108","0.481319418426515"
"Non-working","1994","Mecklenburg-Western Pomerania","Female","105","0.589493331857896","0.522641089337555","0.656345574378236"
"Non-working","1994","Saxony","Male","184","0.420649542066735","0.378581612073373","0.462717472060097"
"Non-working","1994","Saxony","Female","309","0.599375210860579","0.560295807955859","0.638454613765299"
"Non-working","1994","Saxony-Anhalt","Male","107","0.421717836720493","0.368436881212128","0.474998792228858"
"Non-working","1994","Saxony-Anhalt","Female","182","0.586975518587577","0.537273353528123","0.63667768364703"
"Non-working","1994","Thuringia","Male","105","0.381359791899457","0.327805895722001","0.434913688076912"
"Non-working","1994","Thuringia","Female","173","0.613783130412948","0.562702238571194","0.664864022254702"
"Other","1994","Schleswig-Holstein","Male","","","",""
"Other","1994","Schleswig-Holstein","Female","","","",""
"Other","1994","Hamburg","Male","","","",""
"Other","1994","Hamburg","Female","","","",""
"Other","1994","Lower Saxony","Male","","","",""
"Other","1994","Lower Saxony","Female","","","",""
"Other","1994","Bremen","Male","","","",""
"Other","1994","Bremen","Female","","","",""
