"erwst","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Full-time","2004","Rhineland-Palatinate,Saarland","Not Working","3","","","","1"
"Full-time","2004","Bavaria","Full Time","1109","0.891184236162714","0.873982793135525","0.908385679189903","1"
"Full-time","2004","Bavaria","Part Time","125","0.166242008768901","0.139544042264564","0.192939975273239","1"
"Full-time","2004","Hesse","Full Time","538","0.851266455161649","0.823121463141697","0.879411447181602","1"
"Full-time","2004","Hesse","Part Time","59","0.144408782016216","0.108249088556691","0.18056847547574","1"
"Full-time","2004","Hesse","Not Working","3","","","","1"
"Full-time","2004","North Rhine-Westphalia","Part Time","207","0.219656817839049","0.195056041796001","0.244257593882096","1"
"Full-time","2004","North Rhine-Westphalia","Not Working","9","","","","1"
"Full-time","2004","Bavaria","Not Working","4","","","","1"
"Full-time","2004","Berlin","Full Time","287","0.891602288919589","0.857646345721423","0.925558232117755","1"
"Full-time","2004","Berlin","Part Time","35","0.144522802859766","0.0943937388538038","0.194651866865729","1"
"Full-time","2004","Berlin","Not Working","1","","","","1"
"Full-time","2004","Brandenburg","Full Time","284","0.798755267147329","0.755693177275794","0.841817357018864","1"
"Full-time","2004","Brandenburg","Part Time","36","0.167389184443706","0.113738367468784","0.221040001418628","1"
"Full-time","2004","Brandenburg","Not Working","1","","","","1"
"Full-time","2004","Mecklenburg-Western Pomerania","Full Time","174","0.80562758403767","0.751325376211877","0.859929791863463","1"
"Full-time","2004","Mecklenburg-Western Pomerania","Part Time","31","0.261044100126326","0.179338315829378","0.342749884423275","1"
"Full-time","2004","Mecklenburg-Western Pomerania","Not Working","2","","","","1"
"Full-time","2004","Saxony","Full Time","565","0.877169826685208","0.851818567713233","0.902521085657183","1"
"Full-time","2004","Saxony","Not Working","5","","","","1"
"Full-time","2004","Saxony","Part Time","75","0.241661418754528","0.192975305766614","0.290347531742443","1"
"Full-time","2004","Saxony-Anhalt","Full Time","302","0.842981197003434","0.804811373437339","0.881151020569529","1"
"Full-time","2004","Saxony-Anhalt","Part Time","49","0.201894280795983","0.14137455404927","0.262414007542696","1"
"Full-time","2004","Thuringia","Part Time","33","0.192850245142257","0.13388840556743","0.251812084717084","1"
"Full-time","2004","Thuringia","Not Working","3","","","","1"
"Full-time","2004","Thuringia","Full Time","327","0.820309641021713","0.782009027153511","0.858610254889915","1"
"Full-time","2004","Saxony-Anhalt","Not Working","1","","","","1"
"Non-working","2004","Schleswig-Holstein","Full Time","11","","","","5"
"Non-working","2004","Schleswig-Holstein","Part Time","41","0.299815914625227","0.228599027379163","0.37103280187129","5"
"Non-working","2004","Schleswig-Holstein","Not Working","250","0.983909719068633","0.968496705985702","0.999322732151563","5"
"Non-working","2004","Hamburg","Full Time","4","","","","5"
"Non-working","2004","Hamburg","Part Time","22","","","","5"
"Non-working","2004","Lower Saxony","Not Working","692","0.986743256667089","0.978318604680215","0.995167908653963","5"
"Non-working","2004","Bremen","Full Time","4","","","","5"
"Non-working","2004","Hamburg","Not Working","106","0.981547682435129","0.956282874378232","1.00681249049203","5"
"Non-working","2004","Lower Saxony","Full Time","25","","","","5"
"Non-working","2004","Lower Saxony","Part Time","108","0.245317912113925","0.207181457812763","0.283454366415086","5"
"Non-working","2004","Bremen","Part Time","10","","","","5"
"Non-working","2004","North Rhine-Westphalia","Full Time","43","0.0234090450562397","0.0162405951083328","0.0305774950041465","5"
"Non-working","2004","North Rhine-Westphalia","Part Time","227","0.217110657626368","0.192613008772261","0.241608306480475","5"
"Non-working","2004","Bremen","Not Working","63","0.973073962717786","0.93341720067128","1.01273072476429","5"
"Non-working","2004","North Rhine-Westphalia","Not Working","1731","0.983512300447454","0.977569806733426","0.989454794161482","5"
"Non-working","2004","Hesse","Full Time","20","","","","5"
"Non-working","2004","Hesse","Not Working","457","0.974687774453228","0.960487488587641","0.988888060318815","5"
"Non-working","2004","Hesse","Part Time","84","0.262675647424609","0.217403199979094","0.307948094870123","5"
"Non-working","2004","Rhineland-Palatinate,Saarland","Full Time","13","","","","5"
"Non-working","2004","Rhineland-Palatinate,Saarland","Part Time","61","0.241658716240851","0.193850084507615","0.289467347974086","5"
"Non-working","2004","Rhineland-Palatinate,Saarland","Not Working","522","0.973309070725268","0.95961288906969","0.987005252380845","5"
"Non-working","2004","Baden-Württemberg","Full Time","26","","","","5"
"Non-working","2004","Baden-Württemberg","Part Time","129","0.215452369787668","0.183624734607571","0.247280004967765","5"
"Non-working","2004","Baden-Württemberg","Not Working","912","0.977076262359305","0.967457624749494","0.986694899969115","5"
"Non-working","2004","Bavaria","Full Time","37","0.0375650720557782","0.0270620802434942","0.0480680638680623","5"
"Non-working","2004","Bavaria","Part Time","152","0.232463394009532","0.202172323217847","0.262754464801217","5"
"Non-working","2004","Bavaria","Not Working","1039","0.989177799437664","0.982937418502174","0.995418180373154","5"
"Non-working","2004","Berlin","Full Time","8","","","","5"
"Non-working","2004","Thuringia","Not Working","376","0.966509699051745","0.948607974866044","0.984411423237445","5"
"Non-working","2004","Berlin","Part Time","51","0.252370451167998","0.190443504154653","0.314297398181342","5"
"Non-working","2004","Berlin","Not Working","289","0.959021664009444","0.936626398705176","0.981416929313711","5"
"Non-working","2004","Brandenburg","Full Time","13","","","","5"
"Non-working","2004","Brandenburg","Part Time","58","0.314992604218655","0.248236739230978","0.381748469206332","5"
"Non-working","2004","Brandenburg","Not Working","384","0.972067865416992","0.955817995100852","0.988317735733132","5"
"Non-working","2004","Mecklenburg-Western Pomerania","Full Time","11","","","","5"
"Non-working","2004","Saxony","Not Working","621","0.978540947157701","0.967305446272709","0.989776448042694","5"
"Non-working","2004","Saxony-Anhalt","Full Time","18","","","","5"
"Non-working","2004","Saxony-Anhalt","Not Working","403","0.985554261453666","0.974004678356573","0.99710384455076","5"
"Non-working","2004","Thuringia","Full Time","15","","","","5"
"Non-working","2004","Thuringia","Part Time","62","0.374451503017863","0.30212255491226","0.446780451123466","5"
"Non-working","2004","Mecklenburg-Western Pomerania","Not Working","196","0.98879821945372","0.974212412505408","1.00338402640203","5"
"Non-working","2004","Saxony","Full Time","19","","","","5"
"Non-working","2004","Mecklenburg-Western Pomerania","Part Time","36","0.335138049313538","0.247323958316395","0.422952140310681","5"
"Non-working","2004","Saxony","Part Time","78","0.277578851185437","0.226650656780729","0.328507045590145","5"
"Non-working","2004","Saxony-Anhalt","Part Time","39","0.324993476933162","0.25437862616034","0.395608327705985","5"
"Other","2004","Hamburg","Not Working","2","","","","6"
"Other","2004","Schleswig-Holstein","Not Working","2","","","","6"
"Other","2004","Hamburg","Full Time","4","","","","6"
"Other","2004","Schleswig-Holstein","Part Time","32","0.165051115935953","0.107349403022775","0.222752828849131","6"
"Other","2004","Hamburg","Part Time","14","","","","6"
"Other","2004","Lower Saxony","Part Time","109","0.21319120653544","0.17689068140404","0.24949173166684","6"
"Other","2004","Lower Saxony","Not Working","6","","","","6"
"Other","2004","Bremen","Full Time","2","","","","6"
"Other","2004","Bremen","Part Time","5","","","","6"
"Other","2004","Bremen","Not Working","1","","","","6"
"Other","2004","Schleswig-Holstein","Full Time","15","","","","6"
"Other","2004","Lower Saxony","Full Time","29","","","","6"
"Other","2004","North Rhine-Westphalia","Full Time","70","0.0360277408843956","0.0271923077812048","0.0448631739875864","6"
"Other","2004","North Rhine-Westphalia","Part Time","230","0.221069304459466","0.196411904769061","0.24572670414987","6"
"Other","2004","North Rhine-Westphalia","Not Working","18","","","","6"
"Other","2004","Hesse","Full Time","32","0.064413555181307","0.044996002109003","0.083831108253611","6"
"Other","2004","Hesse","Part Time","66","0.170121623656878","0.131468752214686","0.20877449509907","6"
"Other","2004","Hesse","Not Working","9","","","","6"
"Other","2004","Rhineland-Palatinate,Saarland","Full Time","29","","","","6"
"Other","2004","Rhineland-Palatinate,Saarland","Part Time","59","0.171303865625389","0.129225973980763","0.213381757270015","6"
"Other","2004","Rhineland-Palatinate,Saarland","Not Working","4","","","","6"
"Other","2004","Baden-Württemberg","Full Time","51","0.0552998458606862","0.0414946408969374","0.069105050824435","6"
"Other","2004","Baden-Württemberg","Part Time","134","0.195713973622412","0.165000053162352","0.226427894082472","6"
"Other","2004","Baden-Württemberg","Not Working","10","","","","6"
"Other","2004","Bavaria","Full Time","60","0.0382282546059027","0.0276366083387291","0.0488199008730762","6"
"Other","2004","Bavaria","Part Time","173","0.253615410980331","0.222415242301428","0.284815579659235","6"
"Other","2004","Bavaria","Not Working","12","","","","6"
"Other","2004","Berlin","Full Time","13","","","","6"
"Other","2004","Berlin","Part Time","47","0.296499785805173","0.231387716473227","0.36161185513712","6"
"Other","2004","Berlin","Not Working","8","","","","6"
"Other","2004","Brandenburg","Full Time","15","","","","6"
"Other","2004","Brandenburg","Part Time","37","0.189651011292991","0.133312515473748","0.245989507112234","6"
"Other","2004","Mecklenburg-Western Pomerania","Full Time","13","","","","6"
"Other","2004","Mecklenburg-Western Pomerania","Part Time","14","","","","6"
"Other","2004","Mecklenburg-Western Pomerania","Not Working","1","","","","6"
"Other","2004","Saxony","Full Time","30","0.0439916240467784","0.0281528704117397","0.0598303776818171","6"
"Other","2004","Saxony","Part Time","51","0.191447734414004","0.146702268846826","0.236193199981183","6"
"Other","2004","Saxony","Not Working","10","","","","6"
"Other","2004","Saxony-Anhalt","Full Time","17","","","","6"
"Other","2004","Saxony-Anhalt","Part Time","30","0.184458368077085","0.125982458254366","0.242934277899803","6"
"Other","2004","Saxony-Anhalt","Not Working","4","","","","6"
"Other","2004","Thuringia","Full Time","27","","","","6"
"Other","2004","Thuringia","Part Time","31","0.186062507748404","0.127904592600408","0.244220422896401","6"
"Other","2004","Thuringia","Not Working","6","","","","6"
"Other","2004","Brandenburg","Not Working","9","","","","6"
"Part-time","2004","North Rhine-Westphalia","Part Time","424","0.342163220075118","0.313972291500464","0.370354148649772","2"
"Part-time","2004","North Rhine-Westphalia","Not Working","6","","","","2"
"Part-time","2004","Hamburg","Part Time","24","","","","2"
"Part-time","2004","Lower Saxony","Part Time","177","0.335908534778021","0.294046712447643","0.377770357108399","2"
"Part-time","2004","Lower Saxony","Not Working","3","","","","2"
"Part-time","2004","Bremen","Full Time","1","","","","2"
"Part-time","2004","Bremen","Part Time","18","","","","2"
"Part-time","2004","Bremen","Not Working","","","","","2"
"Part-time","2004","North Rhine-Westphalia","Full Time","49","0.0377329583373269","0.0286988500220757","0.0467670666525782","2"
"Part-time","2004","Hesse","Full Time","24","","","","2"
"Part-time","2004","Hesse","Part Time","154","0.422793946902298","0.371975124472497","0.473612769332098","2"
"Part-time","2004","Hesse","Not Working","1","","","","2"
"Part-time","2004","Rhineland-Palatinate,Saarland","Full Time","14","","","","2"
"Part-time","2004","Rhineland-Palatinate,Saarland","Part Time","124","0.353080744007705","0.299706124940422","0.406455363074989","2"
"Part-time","2004","Rhineland-Palatinate,Saarland","Not Working","3","","","","2"
"Part-time","2004","Baden-Württemberg","Full Time","25","","","","2"
"Part-time","2004","Schleswig-Holstein","Part Time","64","0.36171853078697","0.287032216826259","0.43640484474768","2"
"Part-time","2004","Schleswig-Holstein","Not Working","2","","","","2"
"Part-time","2004","Hamburg","Full Time","6","","","","2"
"Part-time","2004","Hamburg","Not Working","","","","","2"
"Part-time","2004","Lower Saxony","Full Time","24","","","","2"
"Part-time","2004","Baden-Württemberg","Part Time","239","0.357913146033292","0.320801963730214","0.39502432833637","2"
"Part-time","2004","Baden-Württemberg","Not Working","4","","","","2"
"Part-time","2004","Bavaria","Full Time","53","0.0330224371756051","0.0231517364207125","0.0428931379304978","2"
"Part-time","2004","Bavaria","Part Time","297","0.347679186241235","0.313527845809816","0.381830526672654","2"
"Part-time","2004","Bavaria","Not Working","1","","","","2"
"Part-time","2004","Berlin","Not Working","3","","","","2"
"Part-time","2004","Brandenburg","Full Time","21","","","","2"
"Part-time","2004","Mecklenburg-Western Pomerania","Full Time","6","","","","2"
"Part-time","2004","Schleswig-Holstein","Full Time","10","","","","2"
"Part-time","2004","Berlin","Full Time","14","","","","2"
"Part-time","2004","Berlin","Part Time","56","0.306606960167063","0.240871768644695","0.37234215168943","2"
"Part-time","2004","Brandenburg","Part Time","55","0.327967200044648","0.260498543865148","0.395435856224148","2"
"Part-time","2004","Brandenburg","Not Working","1","","","","2"
"Part-time","2004","Mecklenburg-Western Pomerania","Part Time","30","0.300687889731204","0.215381788292979","0.385993991169428","2"
"Part-time","2004","Mecklenburg-Western Pomerania","Not Working","1","","","","2"
"Part-time","2004","Saxony","Part Time","93","0.28931199564603","0.237742536166153","0.340881455125906","2"
"Part-time","2004","Saxony","Not Working","3","","","","2"
"Part-time","2004","Saxony","Full Time","30","0.0461559578992585","0.0299506335709188","0.0623612822275982","2"
"Part-time","2004","Saxony-Anhalt","Full Time","12","","","","2"
"Part-time","2004","Thuringia","Full Time","17","","","","2"
"Part-time","2004","Thuringia","Part Time","46","0.246635744091476","0.182216684315109","0.311054803867843","2"
"Part-time","2004","Saxony-Anhalt","Part Time","51","0.28865387419377","0.22033606682724","0.3569716815603","2"
"Part-time","2004","Saxony-Anhalt","Not Working","2","","","","2"
"Part-time","2004","Thuringia","Not Working","3","","","","2"
"Full-time","2005","Schleswig-Holstein","Full Time","216","0.871200176561079","0.829509507788416","0.912890845333741","1"
"Full-time","2005","Schleswig-Holstein","Part Time","24","","","","1"
"Full-time","2005","Schleswig-Holstein","Not Working","2","","","","1"
"Full-time","2005","Hamburg","Full Time","90","0.831500584680031","0.760243895952631","0.90275727340743","1"
"Full-time","2005","Hamburg","Part Time","16","","","","1"
"Full-time","2005","Hamburg","Not Working","1","","","","1"
"Full-time","2005","Lower Saxony","Full Time","567","0.909979000519125","0.887770187277753","0.932187813760496","1"
"Full-time","2005","Lower Saxony","Part Time","90","0.156624198256622","0.123660976723251","0.189587419789992","1"
"Full-time","2005","Lower Saxony","Not Working","3","","","","1"
"Full-time","2005","Bremen","Full Time","44","0.909236983196738","0.829610763771968","0.988863202621507","1"
"Full-time","2005","Bremen","Part Time","7","","","","1"
"Full-time","2005","Bremen","Not Working","","","","","1"
"Full-time","2005","North Rhine-Westphalia","Full Time","1474","0.88387965394999","0.868407455731965","0.899351852168016","1"
"Full-time","2005","Bavaria","Full Time","1052","0.861134551191513","0.841609725023581","0.880659377359446","1"
"Full-time","2005","Bavaria","Part Time","118","0.168264530135802","0.141237515070238","0.195291545201365","1"
"Full-time","2005","Baden-Württemberg","Full Time","933","0.891520524814082","0.872629209928425","0.910411839699739","1"
"Full-time","2005","Baden-Württemberg","Part Time","96","0.187060038337226","0.155323917572098","0.218796159102354","1"
"Full-time","2005","Baden-Württemberg","Not Working","3","","","","1"
"Full-time","2005","Rhineland-Palatinate,Saarland","Full Time","391","0.827340091585688","0.792419658415782","0.862260524755593","1"
"Full-time","2005","Rhineland-Palatinate,Saarland","Part Time","47","0.149514227691109","0.109229574375241","0.189798881006977","1"
"Full-time","2005","Rhineland-Palatinate,Saarland","Not Working","5","","","","1"
"Full-time","2005","Hesse","Full Time","512","0.910564452060469","0.887137213766074","0.933991690354864","1"
"Full-time","2005","Hesse","Part Time","56","0.192657122642902","0.15104114635163","0.234273098934173","1"
"Full-time","2005","Hesse","Not Working","2","","","","1"
"Full-time","2005","North Rhine-Westphalia","Part Time","170","0.179000295253118","0.155485911904233","0.202514678602004","1"
"Full-time","2005","North Rhine-Westphalia","Not Working","6","","","","1"
"Full-time","2005","Bavaria","Not Working","9","","","","1"
"Full-time","2005","Berlin","Full Time","258","0.837087093623467","0.795088675288625","0.879085511958308","1"
"Full-time","2005","Berlin","Part Time","40","0.197219053573016","0.13826658031561","0.256171526830422","1"
"Full-time","2005","Berlin","Not Working","1","","","","1"
"Full-time","2005","Brandenburg","Full Time","276","0.845215775693693","0.805399044364715","0.88503250702267","1"
"Full-time","2005","Brandenburg","Part Time","34","0.217649707384519","0.158347441538857","0.276951973230181","1"
"Full-time","2005","Brandenburg","Not Working","6","","","","1"
"Full-time","2005","Mecklenburg-Western Pomerania","Full Time","163","0.778559483202693","0.719674324475533","0.837444641929854","1"
"Full-time","2005","Mecklenburg-Western Pomerania","Part Time","23","","","","1"
"Full-time","2005","Mecklenburg-Western Pomerania","Not Working","2","","","","1"
"Full-time","2005","Saxony","Full Time","542","0.83698966890193","0.808237469242589","0.865741868561271","1"
"Full-time","2005","Saxony","Part Time","62","0.212275022463887","0.164378296100406","0.260171748827368","1"
"Full-time","2005","Saxony","Not Working","3","","","","1"
"Full-time","2005","Saxony-Anhalt","Full Time","286","0.856679424252877","0.818584259979736","0.894774588526018","1"
"Full-time","2005","Saxony-Anhalt","Not Working","4","","","","1"
"Full-time","2005","Saxony-Anhalt","Part Time","52","0.365936943187351","0.296337056504421","0.435536829870281","1"
"Full-time","2005","Thuringia","Full Time","287","0.811042378149433","0.769058859075397","0.85302589722347","1"
"Full-time","2005","Thuringia","Not Working","3","","","","1"
"Full-time","2005","Thuringia","Part Time","25","","","","1"
"Non-working","2005","Schleswig-Holstein","Full Time","7","","","","5"
"Non-working","2005","Schleswig-Holstein","Part Time","45","0.31859997625805","0.245948659623086","0.391251292893013","5"
"Non-working","2005","Schleswig-Holstein","Not Working","242","0.973447425253493","0.953438128692398","0.993456721814589","5"
"Non-working","2005","Hamburg","Part Time","20","","","","5"
"Non-working","2005","Lower Saxony","Not Working","676","0.981835816191393","0.971878634162021","0.991792998220765","5"
"Non-working","2005","Hamburg","Full Time","3","","","","5"
"Non-working","2005","Hamburg","Not Working","110","0.963945815657596","0.929420057160589","0.998471574154604","5"
"Non-working","2005","Lower Saxony","Full Time","17","","","","5"
"Non-working","2005","Lower Saxony","Part Time","105","0.281470425799447","0.240682806238743","0.322258045360152","5"
"Non-working","2005","Bremen","Full Time","2","","","","5"
"Non-working","2005","North Rhine-Westphalia","Full Time","46","0.0274749745253882","0.0195805526097589","0.0353693964410175","5"
"Non-working","2005","North Rhine-Westphalia","Part Time","215","0.220659887502286","0.195223207230156","0.246096567774417","5"
"Non-working","2005","Bremen","Part Time","5","","","","5"
"Non-working","2005","Bremen","Not Working","63","1","1","1","5"
"Non-working","2005","North Rhine-Westphalia","Not Working","1681","0.985643141321852","0.980006600572849","0.991279682070855","5"
"Non-working","2005","Hesse","Not Working","445","0.972883308337812","0.957975479518453","0.987791137157171","5"
"Non-working","2005","Hesse","Full Time","13","","","","5"
"Non-working","2005","Hesse","Part Time","69","0.197349522253056","0.155352372444079","0.239346672062032","5"
"Non-working","2005","Rhineland-Palatinate,Saarland","Full Time","24","","","","5"
"Non-working","2005","Rhineland-Palatinate,Saarland","Part Time","52","0.194457096242822","0.149745406865868","0.239168785619775","5"
"Non-working","2005","Baden-Württemberg","Full Time","28","","","","5"
"Non-working","2005","Baden-Württemberg","Part Time","146","0.236194720973377","0.20162781443054","0.270761627516213","5"
"Non-working","2005","Bavaria","Part Time","167","0.284648224432663","0.252047800086046","0.317248648779279","5"
"Non-working","2005","Bavaria","Not Working","955","0.984390456302791","0.976609650352281","0.992171262253301","5"
"Non-working","2005","Rhineland-Palatinate,Saarland","Not Working","478","0.963218167642767","0.946569236467784","0.97986709881775","5"
"Non-working","2005","Baden-Württemberg","Not Working","898","0.988307498888448","0.981342239421208","0.995272758355688","5"
"Non-working","2005","Bavaria","Full Time","40","0.0412945056636787","0.0300602756509806","0.0525287356763768","5"
"Non-working","2005","Berlin","Full Time","10","","","","5"
"Non-working","2005","Berlin","Part Time","52","0.361389428343771","0.290213221356015","0.432565635331527","5"
"Non-working","2005","Berlin","Not Working","281","0.974513122134721","0.956280072792844","0.992746171476599","5"
"Non-working","2005","Brandenburg","Full Time","13","","","","5"
"Non-working","2005","Brandenburg","Part Time","56","0.31450619851863","0.247778216742612","0.381234180294647","5"
"Non-working","2005","Brandenburg","Not Working","371","0.961334017882525","0.942100615532523","0.980567420232528","5"
"Non-working","2005","Mecklenburg-Western Pomerania","Full Time","11","","","","5"
"Non-working","2005","Mecklenburg-Western Pomerania","Part Time","35","0.30849692376593","0.220153155780146","0.396840691751714","5"
"Non-working","2005","Mecklenburg-Western Pomerania","Not Working","199","0.958658659668093","0.931668887146265","0.985648432189921","5"
"Non-working","2005","Saxony","Full Time","34","0.0718773700591754","0.0517724554827156","0.0919822846356353","5"
"Non-working","2005","Saxony","Part Time","78","0.309011995283405","0.254887731919597","0.363136258647214","5"
"Non-working","2005","Saxony","Not Working","606","0.97987304641618","0.968809950063841","0.990936142768519","5"
"Non-working","2005","Saxony-Anhalt","Not Working","383","0.990297851924391","0.980569648234467","1.00002605561431","5"
"Non-working","2005","Thuringia","Full Time","16","","","","5"
"Non-working","2005","Thuringia","Part Time","74","0.498154184540451","0.425909445857714","0.570398923223187","5"
"Non-working","2005","Thuringia","Not Working","367","0.988760563956176","0.978105109012409","0.999416018899942","5"
"Non-working","2005","Saxony-Anhalt","Full Time","13","","","","5"
"Non-working","2005","Saxony-Anhalt","Part Time","56","0.284816847581117","0.219604376857833","0.350029318304401","5"
"Other","2005","Schleswig-Holstein","Full Time","17","","","","6"
"Other","2005","Schleswig-Holstein","Part Time","30","0.153729746741596","0.0974887458284178","0.209970747654774","6"
"Other","2005","Schleswig-Holstein","Not Working","3","","","","6"
"Other","2005","Hamburg","Not Working","1","","","","6"
"Other","2005","Bremen","Full Time","2","","","","6"
"Other","2005","Bremen","Part Time","5","","","","6"
"Other","2005","Lower Saxony","Not Working","9","","","","6"
"Other","2005","Hamburg","Full Time","6","","","","6"
"Other","2005","Hamburg","Part Time","14","","","","6"
"Other","2005","Lower Saxony","Full Time","27","","","","6"
"Other","2005","Lower Saxony","Part Time","103","0.249036185389278","0.209814126816902","0.288258243961653","6"
"Other","2005","North Rhine-Westphalia","Part Time","217","0.222234162124685","0.196732701152285","0.247735623097085","6"
"Other","2005","Bremen","Not Working","","","","","6"
"Other","2005","North Rhine-Westphalia","Full Time","77","0.0474567078914967","0.0371885519238906","0.0577248638591027","6"
"Other","2005","North Rhine-Westphalia","Not Working","19","","","","6"
"Other","2005","Hesse","Full Time","24","","","","6"
"Other","2005","Hesse","Not Working","6","","","","6"
"Other","2005","Rhineland-Palatinate,Saarland","Full Time","23","","","","6"
"Other","2005","Hesse","Part Time","82","0.262519909177289","0.216090322621172","0.308949495733406","6"
"Other","2005","Rhineland-Palatinate,Saarland","Part Time","82","0.308575755420557","0.256394076814386","0.360757434026728","6"
"Other","2005","Rhineland-Palatinate,Saarland","Not Working","4","","","","6"
"Other","2005","Baden-Württemberg","Full Time","48","0.0539719556061395","0.0402454873838948","0.0676984238283841","6"
"Other","2005","Baden-Württemberg","Part Time","127","0.209403246155719","0.176289881438836","0.242516610872602","6"
"Other","2005","Baden-Württemberg","Not Working","8","","","","6"
"Other","2005","Bavaria","Full Time","58","0.0488281586675062","0.0366601577561859","0.0609961595788264","6"
"Other","2005","Bavaria","Part Time","180","0.233426896070742","0.202866328184809","0.263987463956674","6"
"Other","2005","Bavaria","Not Working","10","","","","6"
"Other","2005","Berlin","Full Time","16","","","","6"
"Other","2005","Berlin","Part Time","34","0.170264712385315","0.114576769994119","0.225952654776511","6"
"Other","2005","Berlin","Not Working","2","","","","6"
"Other","2005","Brandenburg","Full Time","13","","","","6"
"Other","2005","Brandenburg","Part Time","36","0.161338147383284","0.108474929449203","0.214201365317366","6"
"Other","2005","Mecklenburg-Western Pomerania","Full Time","11","","","","6"
"Other","2005","Mecklenburg-Western Pomerania","Part Time","17","","","","6"
"Other","2005","Mecklenburg-Western Pomerania","Not Working","6","","","","6"
"Other","2005","Saxony","Full Time","31","0.0507030400545516","0.0336256496500281","0.0677804304590752","6"
"Other","2005","Saxony","Part Time","52","0.204703958352507","0.157443643987968","0.251964272717045","6"
"Other","2005","Saxony","Not Working","8","","","","6"
"Other","2005","Saxony-Anhalt","Full Time","13","","","","6"
"Other","2005","Saxony-Anhalt","Part Time","27","","","","6"
"Other","2005","Saxony-Anhalt","Not Working","3","","","","6"
"Other","2005","Thuringia","Full Time","15","","","","6"
"Other","2005","Thuringia","Part Time","31","0.152396292007176","0.100465756197616","0.204326827816736","6"
"Other","2005","Thuringia","Not Working","5","","","","6"
"Other","2005","Brandenburg","Not Working","6","","","","6"
"Part-time","2005","North Rhine-Westphalia","Part Time","419","0.37810565511991","0.348361604587907","0.407849705651914","2"
"Part-time","2005","Hesse","Part Time","138","0.347473445926754","0.297227798229433","0.397719093624074","2"
"Part-time","2005","Hesse","Not Working","3","","","","2"
"Part-time","2005","Rhineland-Palatinate,Saarland","Full Time","12","","","","2"
"Part-time","2005","Rhineland-Palatinate,Saarland","Part Time","120","0.347452920645513","0.293660789365767","0.401245051925258","2"
"Part-time","2005","Lower Saxony","Part Time","169","0.312869190554653","0.270816793054629","0.354921588054678","2"
"Part-time","2005","Lower Saxony","Not Working","3","","","","2"
"Part-time","2005","Bremen","Part Time","17","","","","2"
"Part-time","2005","Bremen","Not Working","","","","","2"
"Part-time","2005","North Rhine-Westphalia","Full Time","50","0.0411886636331246","0.0315911945386684","0.0507861327275808","2"
"Part-time","2005","North Rhine-Westphalia","Not Working","5","","","","2"
"Part-time","2005","Hesse","Full Time","21","","","","2"
"Part-time","2005","Rhineland-Palatinate,Saarland","Not Working","4","","","","2"
"Part-time","2005","Baden-Württemberg","Full Time","32","0.0295685993594758","0.0192784773773532","0.0398587213415983","2"
"Part-time","2005","Baden-Württemberg","Part Time","211","0.367341994533678","0.328108780455543","0.406575208611813","2"
"Part-time","2005","Baden-Württemberg","Not Working","6","","","","2"
"Part-time","2005","Bavaria","Full Time","55","0.0487427844773016","0.0365848802739355","0.0609006886806678","2"
"Part-time","2005","Bavaria","Part Time","271","0.313660349360794","0.280139999762258","0.34718069895933","2"
"Part-time","2005","Schleswig-Holstein","Part Time","59","0.346638751923049","0.272433475057235","0.420844028788864","2"
"Part-time","2005","Schleswig-Holstein","Not Working","1","","","","2"
"Part-time","2005","Hamburg","Part Time","24","","","","2"
"Part-time","2005","Hamburg","Not Working","","","","","2"
"Part-time","2005","Lower Saxony","Full Time","27","","","","2"
"Part-time","2005","Bremen","Full Time","2","","","","2"
"Part-time","2005","Bavaria","Not Working","1","","","","2"
"Part-time","2005","Berlin","Full Time","13","","","","2"
"Part-time","2005","Berlin","Part Time","49","0.271126805697899","0.205263839653499","0.336989771742299","2"
"Part-time","2005","Berlin","Not Working","3","","","","2"
"Part-time","2005","Brandenburg","Full Time","15","","","","2"
"Part-time","2005","Schleswig-Holstein","Full Time","8","","","","2"
"Part-time","2005","Hamburg","Full Time","7","","","","2"
"Part-time","2005","Brandenburg","Part Time","60","0.306505946713567","0.240248843862111","0.372763049565024","2"
"Part-time","2005","Brandenburg","Not Working","3","","","","2"
"Part-time","2005","Mecklenburg-Western Pomerania","Full Time","6","","","","2"
"Part-time","2005","Mecklenburg-Western Pomerania","Part Time","30","0.381422488357045","0.288514372540856","0.474330604173234","2"
"Part-time","2005","Mecklenburg-Western Pomerania","Not Working","2","","","","2"
"Part-time","2005","Saxony","Part Time","88","0.274009023900201","0.221767345728721","0.326250702071681","2"
"Part-time","2005","Saxony","Full Time","27","","","","2"
"Part-time","2005","Saxony","Not Working","2","","","","2"
"Part-time","2005","Saxony-Anhalt","Full Time","13","","","","2"
"Part-time","2005","Thuringia","Full Time","16","","","","2"
"Part-time","2005","Saxony-Anhalt","Part Time","49","0.238143728026877","0.176598373586584","0.29968908246717","2"
"Part-time","2005","Saxony-Anhalt","Not Working","","","","","2"
"Part-time","2005","Thuringia","Part Time","54","0.222519258491063","0.162420181564491","0.282618335417636","2"
"Part-time","2005","Thuringia","Not Working","1","","","","2"
"Full-time","2006","Schleswig-Holstein","Full Time","207","0.844581100602292","0.798839415079948","0.890322786124636","1"
"Full-time","2006","Schleswig-Holstein","Part Time","24","","","","1"
