"erwst","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Full-time","1989","Hesse","Employed","466","0.710062282342721","0.675046098506169","0.745078466179274"
"Full-time","1989","Rhineland-Palatinate,Saarland","Not Employed","4","","",""
"Full-time","1989","Rhineland-Palatinate,Saarland","Employed","309","0.70961815485655","0.666256671327137","0.752979638385964"
"Full-time","1989","Baden-Württemberg","Not Employed","12","","",""
"Full-time","1989","Baden-Württemberg","Employed","938","0.701289105104389","0.67620567666434","0.726372533544437"
"Full-time","1989","Bavaria","Not Employed","7","","",""
"Full-time","1989","Bavaria","Employed","807","0.720740143487826","0.694288018675481","0.74719226830017"
"Full-time","1989","Berlin","Not Employed","4","","",""
"Full-time","1989","Berlin","Employed","173","0.785428244580764","0.731906112440049","0.838950376721479"
"Full-time","1989","Brandenburg","Not Employed","","","",""
"Full-time","1989","Brandenburg","Employed","","","",""
"Full-time","1989","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Full-time","1989","Mecklenburg-Western Pomerania","Employed","","","",""
"Full-time","1989","Saxony","Not Employed","","","",""
"Full-time","1989","Saxony","Employed","","","",""
"Full-time","1989","Saxony-Anhalt","Not Employed","","","",""
"Full-time","1989","Saxony-Anhalt","Employed","","","",""
"Full-time","1989","Thuringia","Not Employed","","","",""
"Full-time","1989","Thuringia","Employed","","","",""
"Part-time","1989","Schleswig-Holstein","Not Employed","","","",""
"Part-time","1989","Schleswig-Holstein","Employed","23","","",""
"Part-time","1989","Hamburg","Not Employed","","","",""
"Part-time","1989","Hamburg","Employed","16","","",""
"Part-time","1989","Lower Saxony","Not Employed","5","","",""
"Part-time","1989","Lower Saxony","Employed","62","0.110555418300405","0.0858122692104706","0.13529856739034"
"Part-time","1989","Bremen","Not Employed","","","",""
"Part-time","1989","Bremen","Employed","3","","",""
"Part-time","1989","North Rhine-Westphalia","Not Employed","7","","",""
"Part-time","1989","North Rhine-Westphalia","Employed","147","0.0939305413582208","0.0796403980682341","0.108220684648207"
"Part-time","1989","Hesse","Not Employed","5","","",""
"Part-time","1989","Hesse","Employed","69","0.128218797450414","0.10241712642498","0.154020468475847"
"Part-time","1989","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Part-time","1989","Rhineland-Palatinate,Saarland","Employed","42","0.11948855491889","0.0885045394910473","0.150472570346733"
"Part-time","1989","Baden-Württemberg","Not Employed","3","","",""
"Part-time","1989","Baden-Württemberg","Employed","135","0.125788408355364","0.107614789731","0.143962026979728"
"Part-time","1989","Bavaria","Not Employed","3","","",""
"Part-time","1989","Bavaria","Employed","126","0.128782515728496","0.109032897920503","0.148532133536489"
"Part-time","1989","Berlin","Not Employed","","","",""
"Part-time","1989","Berlin","Employed","28","","",""
"Part-time","1989","Brandenburg","Not Employed","","","",""
"Part-time","1989","Brandenburg","Employed","","","",""
"Part-time","1989","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Part-time","1989","Mecklenburg-Western Pomerania","Employed","","","",""
"Part-time","1989","Saxony","Not Employed","","","",""
"Part-time","1989","Saxony","Employed","","","",""
"Part-time","1989","Saxony-Anhalt","Not Employed","","","",""
"Part-time","1989","Saxony-Anhalt","Employed","","","",""
"Part-time","1989","Thuringia","Not Employed","","","",""
"Part-time","1989","Thuringia","Employed","","","",""
"Non-working","1989","Schleswig-Holstein","Not Employed","108","0.98094047043148","0.955388219529548","1.00649272133341"
"Non-working","1989","Schleswig-Holstein","Employed","21","","",""
"Non-working","1989","Hamburg","Not Employed","70","0.980698501400528","0.948919143838055","1.012477858963"
"Non-working","1989","Hamburg","Employed","8","","",""
"Non-working","1989","Lower Saxony","Not Employed","371","0.971916274900252","0.955413403699969","0.988419146100535"
"Non-working","1989","Lower Saxony","Employed","63","0.0991254572710615","0.0755461920096739","0.122704722532449"
"Non-working","1989","Bremen","Not Employed","50","0.986048308900075","0.953857971751784","1.01823864604837"
"Non-working","1989","Bremen","Employed","10","","",""
"Non-working","1989","North Rhine-Westphalia","Not Employed","997","0.97225296429918","0.962212600061615","0.982293328536744"
"Non-working","1989","North Rhine-Westphalia","Employed","131","0.0796798857212708","0.0664152223403747","0.092944549102167"
"Non-working","1989","Hesse","Not Employed","340","0.978597940941726","0.963500940553612","0.99369494132984"
"Non-working","1989","Hesse","Employed","54","0.0775649882444899","0.056922170010092","0.0982078064788879"
"Non-working","1989","Rhineland-Palatinate,Saarland","Not Employed","267","0.966231014189621","0.944881832187582","0.987580196191659"
"Non-working","1989","Rhineland-Palatinate,Saarland","Employed","33","0.0745507554246059","0.0494602523029723","0.0996412585462395"
"Non-working","1989","Baden-Württemberg","Not Employed","520","0.978764699012391","0.966649878050063","0.990879519974719"
"Non-working","1989","Baden-Württemberg","Employed","100","0.083418996756437","0.0682648766151964","0.0985731168976777"
"Non-working","1989","Bavaria","Not Employed","493","0.962892746605466","0.946567383893944","0.979218109316989"
"Non-working","1989","Bavaria","Employed","82","0.0800899425952256","0.0640859394993197","0.0960939456911315"
"Non-working","1989","Berlin","Not Employed","97","0.953224483520614","0.913026705419749","0.993422261621479"
"Non-working","1989","Berlin","Employed","14","","",""
"Non-working","1989","Brandenburg","Not Employed","","","",""
"Non-working","1989","Brandenburg","Employed","","","",""
"Non-working","1989","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Non-working","1989","Mecklenburg-Western Pomerania","Employed","","","",""
"Non-working","1989","Saxony","Not Employed","","","",""
"Non-working","1989","Saxony","Employed","","","",""
"Non-working","1989","Saxony-Anhalt","Not Employed","","","",""
"Non-working","1989","Saxony-Anhalt","Employed","","","",""
"Non-working","1989","Thuringia","Not Employed","","","",""
"Non-working","1989","Thuringia","Employed","","","",""
"Other","1989","Schleswig-Holstein","Not Employed","","","",""
"Other","1989","Schleswig-Holstein","Employed","16","","",""
"Other","1989","Hamburg","Not Employed","2","","",""
"Other","1989","Hamburg","Employed","8","","",""
"Other","1989","Lower Saxony","Not Employed","6","","",""
"Other","1989","Lower Saxony","Employed","52","0.0734675641635023","0.0528810107571201","0.0940541175698844"
"Other","1989","Bremen","Not Employed","1","","",""
"Other","1989","Bremen","Employed","6","","",""
"Other","1989","North Rhine-Westphalia","Not Employed","7","","",""
"Other","1989","North Rhine-Westphalia","Employed","142","0.090264262398458","0.0762274669334849","0.104301057863431"
"Other","1989","Hesse","Not Employed","4","","",""
"Other","1989","Hesse","Employed","56","0.0841539319623751","0.0627291365952634","0.105578727329487"
"Other","1989","Rhineland-Palatinate,Saarland","Not Employed","4","","",""
"Other","1989","Rhineland-Palatinate,Saarland","Employed","37","0.0963425347999535","0.0681575374891343","0.124527532110773"
"Other","1989","Baden-Württemberg","Not Employed","9","","",""
"Other","1989","Baden-Württemberg","Employed","106","0.0895034897838102","0.0738586202413293","0.105148359326291"
"Other","1989","Bavaria","Not Employed","12","","",""
"Other","1989","Bavaria","Employed","90","0.0703873981884525","0.0553051734010856","0.0854696229758194"
"Other","1989","Berlin","Not Employed","5","","",""
"Other","1989","Berlin","Employed","11","","",""
"Other","1989","Brandenburg","Not Employed","","","",""
"Other","1989","Brandenburg","Employed","","","",""
"Other","1989","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Other","1989","Mecklenburg-Western Pomerania","Employed","","","",""
"Other","1989","Saxony","Not Employed","","","",""
"Other","1989","Saxony","Employed","","","",""
"Other","1989","Saxony-Anhalt","Not Employed","","","",""
"Other","1989","Saxony-Anhalt","Employed","","","",""
"Other","1989","Thuringia","Not Employed","","","",""
"Other","1989","Thuringia","Employed","","","",""
"Full-time","1990","Schleswig-Holstein","Not Employed","","","",""
"Full-time","1990","Schleswig-Holstein","Employed","123","0.681420073984882","0.61335434445356","0.749485803516205"
"Full-time","1990","Hamburg","Not Employed","","","",""
"Full-time","1990","Hamburg","Employed","80","0.835705157196797","0.765165447972803","0.906244866420791"
"Full-time","1990","Lower Saxony","Not Employed","2","","",""
"Full-time","1990","Lower Saxony","Employed","436","0.710189127808345","0.674098196233316","0.746280059383374"
"Full-time","1990","Bremen","Not Employed","1","","",""
"Full-time","1990","Bremen","Employed","34","0.71408396523687","0.587568403641306","0.840599526832434"
"Full-time","1990","North Rhine-Westphalia","Not Employed","5","","",""
"Full-time","1990","North Rhine-Westphalia","Employed","1176","0.746877166908887","0.72537658316771","0.768377750650065"
"Full-time","1990","Hesse","Not Employed","4","","",""
"Full-time","1990","Hesse","Employed","465","0.696996885996442","0.661695109456057","0.732298662536827"
"Full-time","1990","Rhineland-Palatinate,Saarland","Not Employed","3","","",""
"Full-time","1990","Rhineland-Palatinate,Saarland","Employed","286","0.669206666356865","0.623327458361391","0.71508587435234"
"Full-time","1990","Baden-Württemberg","Not Employed","11","","",""
"Full-time","1990","Baden-Württemberg","Employed","930","0.711850817644317","0.686902892742203","0.73679874254643"
"Full-time","1990","Bavaria","Not Employed","7","","",""
"Full-time","1990","Bavaria","Employed","803","0.706525455318638","0.679773863182697","0.73327704745458"
"Full-time","1990","Berlin","Not Employed","1","","",""
"Full-time","1990","Berlin","Employed","156","0.739282347418033","0.681917318256158","0.796647376579908"
"Full-time","1990","Brandenburg","Not Employed","","","",""
"Full-time","1990","Brandenburg","Employed","","","",""
"Full-time","1990","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Full-time","1990","Mecklenburg-Western Pomerania","Employed","","","",""
"Full-time","1990","Saxony","Not Employed","","","",""
"Full-time","1990","Saxony","Employed","","","",""
"Full-time","1990","Saxony-Anhalt","Not Employed","","","",""
"Full-time","1990","Saxony-Anhalt","Employed","","","",""
"Full-time","1990","Thuringia","Not Employed","","","",""
"Full-time","1990","Thuringia","Employed","","","",""
"Part-time","1990","Schleswig-Holstein","Not Employed","4","","",""
"Part-time","1990","Schleswig-Holstein","Employed","26","","",""
"Part-time","1990","Hamburg","Not Employed","","","",""
"Part-time","1990","Hamburg","Employed","10","","",""
"Part-time","1990","Lower Saxony","Not Employed","","","",""
"Part-time","1990","Lower Saxony","Employed","72","0.130581494524195","0.103776914760332","0.157386074288059"
"Part-time","1990","Bremen","Not Employed","","","",""
"Part-time","1990","Bremen","Employed","2","","",""
"Part-time","1990","North Rhine-Westphalia","Not Employed","14","","",""
"Part-time","1990","North Rhine-Westphalia","Employed","155","0.108438787133902","0.0930633345821516","0.123814239685652"
"Part-time","1990","Hesse","Not Employed","2","","",""
"Part-time","1990","Hesse","Employed","76","0.125709735249333","0.100243199346536","0.151176271152129"
"Part-time","1990","Rhineland-Palatinate,Saarland","Not Employed","3","","",""
"Part-time","1990","Rhineland-Palatinate,Saarland","Employed","38","0.119605266117747","0.0879627305181997","0.151247801717294"
"Part-time","1990","Baden-Württemberg","Not Employed","7","","",""
"Part-time","1990","Baden-Württemberg","Employed","144","0.136801072841255","0.117871908760488","0.155730236922021"
"Part-time","1990","Bavaria","Not Employed","4","","",""
"Part-time","1990","Bavaria","Employed","135","0.127068990538251","0.107502620643125","0.146635360433377"
"Part-time","1990","Berlin","Not Employed","2","","",""
"Part-time","1990","Berlin","Employed","29","","",""
"Part-time","1990","Brandenburg","Not Employed","","","",""
"Part-time","1990","Brandenburg","Employed","","","",""
"Part-time","1990","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Part-time","1990","Mecklenburg-Western Pomerania","Employed","","","",""
"Part-time","1990","Saxony","Not Employed","","","",""
"Part-time","1990","Saxony","Employed","","","",""
"Part-time","1990","Saxony-Anhalt","Not Employed","","","",""
"Part-time","1990","Saxony-Anhalt","Employed","","","",""
"Part-time","1990","Thuringia","Not Employed","","","",""
"Part-time","1990","Thuringia","Employed","","","",""
"Non-working","1990","Schleswig-Holstein","Not Employed","100","0.946422174875977","0.903144251341768","0.989700098410187"
"Non-working","1990","Schleswig-Holstein","Employed","16","","",""
"Non-working","1990","Hamburg","Not Employed","63","1","1","1"
"Non-working","1990","Hamburg","Employed","9","","",""
"Non-working","1990","Lower Saxony","Not Employed","369","0.991286190726485","0.981879518525123","1.00069286292785"
"Non-working","1990","Lower Saxony","Employed","55","0.101363977430093","0.0773542362169787","0.125373718643207"
"Non-working","1990","Bremen","Not Employed","51","0.958595805013379","0.905459525137936","1.01173208488882"
"Non-working","1990","Bremen","Employed","7","","",""
"Non-working","1990","North Rhine-Westphalia","Not Employed","970","0.975193652544644","0.965572921389432","0.984814383699856"
"Non-working","1990","North Rhine-Westphalia","Employed","107","0.0689771918719906","0.0564459845954306","0.0815083991485506"
"Non-working","1990","Hesse","Not Employed","329","0.986149857244865","0.973672238155906","0.998627476333825"
"Non-working","1990","Hesse","Employed","55","0.0875253530836711","0.0658165971669261","0.109234109000416"
"Non-working","1990","Rhineland-Palatinate,Saarland","Not Employed","262","0.981994475219414","0.966104275160474","0.997884675278354"
"Non-working","1990","Rhineland-Palatinate,Saarland","Employed","43","0.111352379704142","0.0806782710959211","0.142026488312363"
"Non-working","1990","Baden-Württemberg","Not Employed","517","0.975363346348411","0.962264560927722","0.9884621317691"
"Non-working","1990","Baden-Württemberg","Employed","91","0.0610787838110548","0.0478873803063862","0.0742701873157233"
"Non-working","1990","Bavaria","Not Employed","480","0.976600937668734","0.963284033110802","0.989917842226667"
"Non-working","1990","Bavaria","Employed","97","0.0969128707502539","0.079532618935736","0.114293122564772"
"Non-working","1990","Berlin","Not Employed","103","0.984529182278088","0.96103468861845","1.00802367593773"
"Non-working","1990","Berlin","Employed","24","","",""
"Non-working","1990","Brandenburg","Not Employed","","","",""
"Non-working","1990","Brandenburg","Employed","","","",""
"Non-working","1990","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Non-working","1990","Mecklenburg-Western Pomerania","Employed","","","",""
"Non-working","1990","Saxony","Not Employed","","","",""
"Non-working","1990","Saxony","Employed","","","",""
"Non-working","1990","Saxony-Anhalt","Not Employed","","","",""
"Non-working","1990","Saxony-Anhalt","Employed","","","",""
"Non-working","1990","Thuringia","Not Employed","","","",""
"Non-working","1990","Thuringia","Employed","","","",""
"Other","1990","Schleswig-Holstein","Not Employed","","","",""
"Other","1990","Schleswig-Holstein","Employed","15","","",""
"Other","1990","Hamburg","Not Employed","","","",""
"Other","1990","Hamburg","Employed","7","","",""
"Other","1990","Lower Saxony","Not Employed","4","","",""
"Other","1990","Lower Saxony","Employed","44","0.0578654002373671","0.0392907902802157","0.0764400101945184"
"Other","1990","Bremen","Not Employed","2","","",""
"Other","1990","Bremen","Employed","6","","",""
"Other","1990","North Rhine-Westphalia","Not Employed","15","","",""
"Other","1990","North Rhine-Westphalia","Employed","133","0.07570685408522","0.0626261095291361","0.0887875986413039"
"Other","1990","Hesse","Not Employed","2","","",""
"Other","1990","Hesse","Employed","55","0.0897680256705539","0.067809939901967","0.111726111439141"
"Other","1990","Rhineland-Palatinate,Saarland","Not Employed","1","","",""
"Other","1990","Rhineland-Palatinate,Saarland","Employed","37","0.0998356878212456","0.0706035073570986","0.129067868285393"
"Other","1990","Baden-Württemberg","Not Employed","3","","",""
"Other","1990","Baden-Württemberg","Employed","101","0.0902693257033738","0.0744838470013529","0.106054804405395"
"Other","1990","Bavaria","Not Employed","4","","",""
"Other","1990","Bavaria","Employed","78","0.0694926833928569","0.0545533938010352","0.0844319729846787"
"Other","1990","Berlin","Not Employed","","","",""
"Other","1990","Berlin","Employed","16","","",""
"Other","1990","Brandenburg","Not Employed","","","",""
"Other","1990","Brandenburg","Employed","","","",""
"Other","1990","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Other","1990","Mecklenburg-Western Pomerania","Employed","","","",""
"Other","1990","Saxony","Not Employed","","","",""
"Other","1990","Saxony","Employed","","","",""
"Other","1990","Saxony-Anhalt","Not Employed","","","",""
"Other","1990","Saxony-Anhalt","Employed","","","",""
"Other","1990","Thuringia","Not Employed","","","",""
"Other","1990","Thuringia","Employed","","","",""
"Full-time","1991","Schleswig-Holstein","Not Employed","2","","",""
"Full-time","1991","Schleswig-Holstein","Employed","122","0.61056666026093","0.542986969395877","0.678146351125982"
"Full-time","1991","Hamburg","Not Employed","1","","",""
"Full-time","1991","Hamburg","Employed","73","0.786871835568166","0.70700622302814","0.866737448108192"
"Full-time","1991","Lower Saxony","Not Employed","4","","",""
"Full-time","1991","Lower Saxony","Employed","429","0.702085669596675","0.665642918469377","0.738528420723973"
"Full-time","1991","Bremen","Not Employed","","","",""
"Full-time","1991","Bremen","Employed","34","0.810930747489605","0.695233216751761","0.926628278227448"
"Full-time","1991","North Rhine-Westphalia","Not Employed","14","","",""
"Full-time","1991","North Rhine-Westphalia","Employed","1147","0.705767704170923","0.683445941520941","0.728089466820905"
"Full-time","1991","Hesse","Not Employed","6","","",""
"Full-time","1991","Hesse","Employed","468","0.701003737787936","0.665479006785478","0.736528468790395"
"Full-time","1991","Rhineland-Palatinate,Saarland","Not Employed","7","","",""
"Full-time","1991","Rhineland-Palatinate,Saarland","Employed","295","0.716405080734847","0.672397841975652","0.760412319494042"
"Full-time","1991","Baden-Württemberg","Not Employed","11","","",""
"Full-time","1991","Baden-Württemberg","Employed","915","0.698914983290601","0.673695739318559","0.724134227262643"
"Full-time","1991","Bavaria","Not Employed","11","","",""
"Full-time","1991","Bavaria","Employed","800","0.715015207719926","0.688375539179267","0.741654876260585"
"Full-time","1991","Berlin","Not Employed","4","","",""
"Full-time","1991","Berlin","Employed","158","0.754858551437472","0.699385345604614","0.81033175727033"
"Full-time","1991","Brandenburg","Not Employed","","","",""
"Full-time","1991","Brandenburg","Employed","","","",""
"Full-time","1991","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Full-time","1991","Mecklenburg-Western Pomerania","Employed","","","",""
"Full-time","1991","Saxony","Not Employed","","","",""
"Full-time","1991","Saxony","Employed","","","",""
"Full-time","1991","Saxony-Anhalt","Not Employed","","","",""
"Full-time","1991","Saxony-Anhalt","Employed","","","",""
"Full-time","1991","Thuringia","Not Employed","","","",""
"Full-time","1991","Thuringia","Employed","","","",""
"Part-time","1991","Schleswig-Holstein","Not Employed","1","","",""
"Part-time","1991","Schleswig-Holstein","Employed","30","0.149212483826795","0.0998330362007351","0.198591931452854"
"Part-time","1991","Hamburg","Not Employed","1","","",""
"Part-time","1991","Hamburg","Employed","11","","",""
"Part-time","1991","Lower Saxony","Not Employed","2","","",""
"Part-time","1991","Lower Saxony","Employed","74","0.127186199427242","0.100637013989259","0.153735384865225"
"Part-time","1991","Bremen","Not Employed","1","","",""
"Part-time","1991","Bremen","Employed","3","","",""
"Part-time","1991","North Rhine-Westphalia","Not Employed","12","","",""
"Part-time","1991","North Rhine-Westphalia","Employed","176","0.12341305441256","0.107301758477188","0.139524350347932"
"Part-time","1991","Hesse","Not Employed","2","","",""
"Part-time","1991","Hesse","Employed","82","0.139574848346833","0.112684409956797","0.166465286736869"
"Part-time","1991","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Part-time","1991","Rhineland-Palatinate,Saarland","Employed","45","0.131702134082821","0.0986859907788315","0.16471827738681"
"Part-time","1991","Baden-Württemberg","Not Employed","7","","",""
"Part-time","1991","Baden-Württemberg","Employed","151","0.141162618494546","0.122020471884735","0.160304765104357"
"Part-time","1991","Bavaria","Not Employed","","","",""
"Part-time","1991","Bavaria","Employed","130","0.128044951607204","0.108325782419456","0.147764120794951"
"Part-time","1991","Berlin","Not Employed","","","",""
"Part-time","1991","Berlin","Employed","22","","",""
"Part-time","1991","Brandenburg","Not Employed","","","",""
"Part-time","1991","Brandenburg","Employed","","","",""
"Part-time","1991","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Part-time","1991","Mecklenburg-Western Pomerania","Employed","","","",""
"Part-time","1991","Saxony","Not Employed","","","",""
"Part-time","1991","Saxony","Employed","","","",""
"Part-time","1991","Saxony-Anhalt","Not Employed","","","",""
"Part-time","1991","Saxony-Anhalt","Employed","","","",""
"Part-time","1991","Thuringia","Not Employed","","","",""
"Part-time","1991","Thuringia","Employed","","","",""
"Non-working","1991","Schleswig-Holstein","Not Employed","89","0.949119775093822","0.905160806228726","0.993078743958917"
"Non-working","1991","Schleswig-Holstein","Employed","26","","",""
"Non-working","1991","Hamburg","Not Employed","57","0.982659798485204","0.949902216387159","1.01541738058325"
"Non-working","1991","Hamburg","Employed","8","","",""
"Non-working","1991","Lower Saxony","Not Employed","360","0.97791445750851","0.962980287527469","0.992848627489551"
"Non-working","1991","Lower Saxony","Employed","45","0.0808620466123303","0.0591383805581539","0.102585712666507"
"Non-working","1991","Bremen","Not Employed","51","0.97665118006416","0.93599632999562","1.0173060301327"
"Non-working","1991","Bremen","Employed","2","","",""
"Non-working","1991","North Rhine-Westphalia","Not Employed","906","0.964311384589015","0.952539461925645","0.976083307252384"
"Non-working","1991","North Rhine-Westphalia","Employed","131","0.0842376610196053","0.0706327105707959","0.0978426114684148"
"Non-working","1991","Hesse","Not Employed","318","0.983991338494875","0.970429352525459","0.99755332446429"
"Non-working","1991","Hesse","Employed","37","0.0657086948354372","0.0464826334009419","0.0849347562699325"
"Non-working","1991","Rhineland-Palatinate,Saarland","Not Employed","251","0.970911365535492","0.950600815894119","0.991221915176866"
"Non-working","1991","Rhineland-Palatinate,Saarland","Employed","30","0.0800130996148288","0.0535240158238771","0.106502183405781"
"Non-working","1991","Baden-Württemberg","Not Employed","506","0.966926410477978","0.951744659488935","0.982108161467021"
"Non-working","1991","Baden-Württemberg","Employed","87","0.058596047828665","0.0456839298144589","0.071508165842871"
"Non-working","1991","Bavaria","Not Employed","489","0.979082182930706","0.966563345880763","0.99160101998065"
"Non-working","1991","Bavaria","Employed","82","0.0746154460884362","0.0591081589764725","0.0901227332004"
"Non-working","1991","Berlin","Not Employed","102","0.986254710448914","0.96408976585295","1.00841965504488"
"Non-working","1991","Berlin","Employed","30","0.0865831480746643","0.0503176791756268","0.122848616973702"
"Non-working","1991","Brandenburg","Not Employed","","","",""
"Non-working","1991","Brandenburg","Employed","","","",""
"Non-working","1991","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Non-working","1991","Mecklenburg-Western Pomerania","Employed","","","",""
"Non-working","1991","Saxony","Not Employed","","","",""
"Non-working","1991","Saxony","Employed","","","",""
"Non-working","1991","Saxony-Anhalt","Not Employed","","","",""
"Non-working","1991","Saxony-Anhalt","Employed","","","",""
"Non-working","1991","Thuringia","Not Employed","","","",""
"Non-working","1991","Thuringia","Employed","","","",""
"Other","1991","Schleswig-Holstein","Not Employed","4","","",""
"Other","1991","Schleswig-Holstein","Employed","22","","",""
"Other","1991","Hamburg","Not Employed","2","","",""
"Other","1991","Hamburg","Employed","9","","",""
"Other","1991","Lower Saxony","Not Employed","6","","",""
"Other","1991","Lower Saxony","Employed","57","0.0898660843637526","0.0670773103123004","0.112654858415205"
"Other","1991","Bremen","Not Employed","1","","",""
"Other","1991","Bremen","Employed","5","","",""
"Other","1991","North Rhine-Westphalia","Not Employed","22","","",""
"Other","1991","North Rhine-Westphalia","Employed","147","0.0865815803969118","0.0728063122324007","0.100356848561423"
"Other","1991","Hesse","Not Employed","3","","",""
"Other","1991","Hesse","Employed","51","0.0937127190297937","0.0710991056090749","0.116326332450512"
"Other","1991","Rhineland-Palatinate,Saarland","Not Employed","5","","",""
"Other","1991","Rhineland-Palatinate,Saarland","Employed","33","0.0718796855675036","0.0466622574512719","0.0970971136837354"
"Other","1991","Baden-Württemberg","Not Employed","9","","",""
"Other","1991","Baden-Württemberg","Employed","118","0.101326350386188","0.0847366890720565","0.117916011700319"
"Other","1991","Bavaria","Not Employed","2","","",""
"Other","1991","Bavaria","Employed","91","0.0823243945844337","0.0661037091899715","0.098545079978896"
"Other","1991","Berlin","Not Employed","","","",""
"Other","1991","Berlin","Employed","21","","",""
"Other","1991","Brandenburg","Not Employed","","","",""
"Other","1991","Brandenburg","Employed","","","",""
"Other","1991","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Other","1991","Mecklenburg-Western Pomerania","Employed","","","",""
"Other","1991","Saxony","Not Employed","","","",""
"Other","1991","Saxony","Employed","","","",""
"Other","1991","Saxony-Anhalt","Not Employed","","","",""
"Other","1991","Saxony-Anhalt","Employed","","","",""
"Other","1991","Thuringia","Not Employed","","","",""
"Other","1991","Thuringia","Employed","","","",""
"Full-time","1992","Schleswig-Holstein","Not Employed","","","",""
"Full-time","1992","Schleswig-Holstein","Employed","117","0.669011935304936","0.599292772032668","0.738731098577204"
"Full-time","1992","Hamburg","Not Employed","","","",""
"Full-time","1992","Hamburg","Employed","70","0.810775130517558","0.730299069464786","0.89125119157033"
"Full-time","1992","Lower Saxony","Not Employed","5","","",""
"Full-time","1992","Lower Saxony","Employed","430","0.699359322338381","0.662881592672165","0.735837052004597"
"Full-time","1992","Bremen","Not Employed","","","",""
"Full-time","1992","Bremen","Employed","35","0.790821083907024","0.673286073793186","0.908356094020863"
"Full-time","1992","North Rhine-Westphalia","Not Employed","6","","",""
"Full-time","1992","North Rhine-Westphalia","Employed","1146","0.715921978858296","0.69391387777512","0.737930079941472"
"Full-time","1992","Hesse","Not Employed","1","","",""
"Full-time","1992","Hesse","Employed","447","0.692394830691322","0.656556143053408","0.728233518329236"
"Full-time","1992","Rhineland-Palatinate,Saarland","Not Employed","3","","",""
"Full-time","1992","Rhineland-Palatinate,Saarland","Employed","287","0.701550908643659","0.657205244526203","0.745896572761115"
"Full-time","1992","Baden-Württemberg","Not Employed","9","","",""
"Full-time","1992","Baden-Württemberg","Employed","890","0.689282352194378","0.66357573352839","0.714988970860366"
"Full-time","1992","Bavaria","Not Employed","10","","",""
"Full-time","1992","Bavaria","Employed","813","0.694699445427586","0.667895184532276","0.721503706322896"
"Full-time","1992","Berlin","Not Employed","5","","",""
"Full-time","1992","Berlin","Employed","312","0.74817341626532","0.707146791747639","0.789200040783"
"Full-time","1992","Brandenburg","Not Employed","","","",""
"Full-time","1992","Brandenburg","Employed","361","0.72366558967026","0.68407094075516","0.763260238585359"
"Full-time","1992","Mecklenburg-Western Pomerania","Not Employed","2","","",""
"Full-time","1992","Mecklenburg-Western Pomerania","Employed","215","0.649416514959276","0.596890330892733","0.701942699025819"
"Full-time","1992","Saxony","Not Employed","1","","",""
"Full-time","1992","Saxony","Employed","595","0.676535179755911","0.645197277032985","0.707873082478838"
"Full-time","1992","Saxony-Anhalt","Not Employed","3","","",""
"Full-time","1992","Saxony-Anhalt","Employed","410","0.728781512253293","0.69212237958468","0.765440644921906"
"Full-time","1992","Thuringia","Not Employed","5","","",""
"Full-time","1992","Thuringia","Employed","347","0.674426832301614","0.633353984900252","0.715499679702977"
"Part-time","1992","Schleswig-Holstein","Not Employed","2","","",""
"Part-time","1992","Schleswig-Holstein","Employed","33","0.18432708590875","0.126878192744714","0.241775979072786"
"Part-time","1992","Hamburg","Not Employed","","","",""
"Part-time","1992","Hamburg","Employed","10","","",""
"Part-time","1992","Lower Saxony","Not Employed","2","","",""
"Part-time","1992","Lower Saxony","Employed","68","0.120433176459343","0.0945414365372234","0.146324916381463"
"Part-time","1992","Bremen","Not Employed","","","",""
"Part-time","1992","Bremen","Employed","4","","",""
"Part-time","1992","North Rhine-Westphalia","Not Employed","12","","",""
"Part-time","1992","North Rhine-Westphalia","Employed","200","0.130478775847833","0.114041080099603","0.146916471596063"
"Part-time","1992","Hesse","Not Employed","","","",""
"Part-time","1992","Hesse","Employed","84","0.139498931834593","0.11259352751213","0.166404336157056"
"Part-time","1992","Rhineland-Palatinate,Saarland","Not Employed","2","","",""
"Part-time","1992","Rhineland-Palatinate,Saarland","Employed","42","0.113855730432118","0.0830723648083005","0.144639096055936"
"Part-time","1992","Baden-Württemberg","Not Employed","5","","",""
"Part-time","1992","Baden-Württemberg","Employed","152","0.138871286302343","0.119662333929174","0.158080238675513"
"Part-time","1992","Bavaria","Not Employed","5","","",""
"Part-time","1992","Bavaria","Employed","141","0.144097796070562","0.123657729527704","0.16453786261342"
"Part-time","1992","Berlin","Not Employed","","","",""
