"erwst","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Other","2011","Couple + C. LE and GT 16","vocational + Abi","9","","","","6"
"Other","2011","Couple + C. LE and GT 16","higher vocational","8","","","","6"
"Other","2011","Couple + C. LE and GT 16","higher education","15","","","","6"
"Part-time","2011","1-pers.-HH","in school","1","","","","2"
"Part-time","2011","1-pers.-HH","inadequately","1","","","","2"
"Part-time","2011","1-pers.-HH","general elemantary","11","","","","2"
"Part-time","2011","1-pers.-HH","middle vocational","98","0.0531719680347556","0.042914214531899","0.0634297215376122","2"
"Part-time","2011","1-pers.-HH","vocational + Abi","14","","","","2"
"Part-time","2011","1-pers.-HH","higher vocational","14","","","","2"
"Part-time","2011","1-pers.-HH","higher education","52","0.0683832510290622","0.0503314042610527","0.0864350977970716","2"
"Part-time","2011","(Married) couple without C. ","in school","","","","","2"
"Part-time","2011","(Married) couple without C. ","inadequately","5","","","","2"
"Part-time","2011","(Married) couple without C. ","general elemantary","47","0.0656688612019709","0.0474102164819031","0.0839275059220387","2"
"Part-time","2011","(Married) couple without C. ","middle vocational","328","0.0786239790939695","0.070570847494663","0.086677110693276","2"
"Part-time","2011","(Married) couple without C. ","vocational + Abi","36","0.0789591545989972","0.0517372751783084","0.106181034019686","2"
"Part-time","2011","(Married) couple without C. ","higher vocational","40","0.0574976635462485","0.0393485311733388","0.0756467959191581","2"
"Part-time","2011","(Married) couple without C. ","higher education","146","0.070496759657437","0.0593722046335756","0.0816213146812984","2"
"Part-time","2011","Single parent ","in school","2","","","","2"
"Part-time","2011","Single parent ","inadequately","4","","","","2"
"Part-time","2011","Single parent ","general elemantary","58","0.0994720216552362","0.0722394798988825","0.12670456341159","2"
"Part-time","2011","Single parent ","middle vocational","400","0.212435725609894","0.190831539900853","0.234039911318936","2"
"Part-time","2011","Single parent ","vocational + Abi","106","0.328141972233748","0.270170081094776","0.386113863372719","2"
"Part-time","2011","Single parent ","higher vocational","27","","","","2"
"Part-time","2011","Single parent ","higher education","136","0.22119391448582","0.181964202592212","0.260423626379428","2"
"Part-time","2011","Couple + C. LE 16 ","in school","","","","","2"
"Part-time","2011","Couple + C. LE 16 ","inadequately","11","","","","2"
"Part-time","2011","Couple + C. LE 16 ","general elemantary","53","0.128700327208092","0.100965358609092","0.156435295807093","2"
"Part-time","2011","Couple + C. LE 16 ","middle vocational","712","0.18884996771434","0.176233655784441","0.20146627964424","2"
"Part-time","2011","Couple + C. LE 16 ","vocational + Abi","223","0.281517006396262","0.251157488694503","0.311876524098021","2"
"Part-time","2011","Couple + C. LE 16 ","higher vocational","97","0.164109447948618","0.133488302402131","0.194730593495104","2"
"Part-time","2011","Couple + C. LE 16 ","higher education","501","0.216853185405344","0.199035689248008","0.234670681562681","2"
"Part-time","2011","Couple + C. GT 16 ","in school","","","","","2"
"Part-time","2011","Couple + C. GT 16 ","inadequately","3","","","","2"
"Part-time","2011","Couple + C. GT 16 ","general elemantary","33","0.11343008100761","0.0806720750443785","0.146188086970842","2"
"Part-time","2011","Couple + C. GT 16 ","middle vocational","217","0.13038115763424","0.114064607927415","0.146697707341065","2"
"Part-time","2011","Couple + C. GT 16 ","vocational + Abi","34","0.170094915502601","0.116671559175945","0.223518271829257","2"
"Part-time","2011","Couple + C. GT 16 ","higher vocational","28","","","","2"
"Part-time","2011","Couple + C. GT 16 ","higher education","89","0.141462296643277","0.113341855876545","0.16958273741001","2"
"Part-time","2011","Couple + C. LE and GT 16","in school","1","","","","2"
"Part-time","2011","Couple + C. LE and GT 16","inadequately","6","","","","2"
"Part-time","2011","Couple + C. LE and GT 16","general elemantary","33","0.117925724270193","0.0848386388004728","0.151012809739913","2"
"Part-time","2011","Couple + C. LE and GT 16","middle vocational","166","0.167991673037939","0.143220203088264","0.192763142987615","2"
"Part-time","2011","Couple + C. LE and GT 16","vocational + Abi","31","0.237141604194479","0.16135695445613","0.312926253932828","2"
"Part-time","2011","Couple + C. LE and GT 16","higher vocational","22","","","","2"
"Part-time","2011","Couple + C. LE and GT 16","higher education","71","0.176179568899197","0.134241105839143","0.21811803195925","2"
"Full-time","2012","1-pers.-HH","in school","","","","","1"
"Full-time","2012","1-pers.-HH","inadequately","8","","","","1"
"Full-time","2012","1-pers.-HH","general elemantary","50","0.107943312137213","0.0805516284390696","0.135334995835356","1"
"Full-time","2012","1-pers.-HH","middle vocational","585","0.353846522037571","0.332447245139009","0.375245798936134","1"
"Full-time","2012","Couple + C. LE 16 ","middle vocational","1606","0.498772163759335","0.482005067605705","0.515539259912964","1"
"Full-time","2012","Couple + C. LE 16 ","vocational + Abi","294","0.410371195211169","0.375672174248954","0.445070216173383","1"
"Full-time","2012","Couple + C. LE 16 ","higher vocational","340","0.670480473263229","0.629646386751126","0.711314559775332","1"
"Full-time","2012","Single parent ","general elemantary","55","0.176529878684032","0.142097210948758","0.210962546419307","1"
"Full-time","2012","Single parent ","middle vocational","403","0.356499185537038","0.330542571435496","0.38245579963858","1"
"Full-time","2012","Single parent ","vocational + Abi","86","0.498498154638097","0.435889684173436","0.561106625102758","1"
"Full-time","2012","Single parent ","higher vocational","49","0.505308255189485","0.404769890572495","0.605846619806475","1"
"Full-time","2012","Single parent ","higher education","210","0.556074732256004","0.508330277387718","0.60381918712429","1"
"Full-time","2012","Couple + C. LE 16 ","in school","","","","","1"
"Full-time","2012","Couple + C. LE 16 ","inadequately","38","0.386738715666668","0.301704361446721","0.471773069886614","1"
"Full-time","2012","Couple + C. LE 16 ","general elemantary","195","0.438554530714865","0.396933065815138","0.480175995614592","1"
"Full-time","2012","1-pers.-HH","vocational + Abi","118","0.509396409171295","0.443337704798518","0.575455113544072","1"
"Full-time","2012","1-pers.-HH","higher vocational","99","0.493646383834655","0.427278987192452","0.560013780476859","1"
"Full-time","2012","Couple + C. LE 16 ","higher education","1072","0.588656128635973","0.56671404427327","0.610598212998675","1"
"Full-time","2012","Couple + C. GT 16 ","in school","","","","","1"
"Full-time","2012","Couple + C. GT 16 ","inadequately","6","","","","1"
"Full-time","2012","1-pers.-HH","higher education","425","0.549775471580212","0.515785137807923","0.5837658053525","1"
"Full-time","2012","(Married) couple without C. ","in school","","","","","1"
"Full-time","2012","(Married) couple without C. ","inadequately","6","","","","1"
"Full-time","2012","(Married) couple without C. ","general elemantary","89","0.175671667817032","0.14768057255342","0.203662763080644","1"
"Full-time","2012","Single parent ","inadequately","7","","","","1"
"Full-time","2012","Couple + C. GT 16 ","vocational + Abi","86","0.50928981968003","0.433695618576633","0.584884020783427","1"
"Full-time","2012","Couple + C. GT 16 ","higher vocational","126","0.707957825707202","0.645713804722172","0.770201846692233","1"
"Full-time","2012","Couple + C. GT 16 ","higher education","364","0.585920644847656","0.54512486241623","0.626716427279083","1"
"Full-time","2012","Couple + C. LE and GT 16","in school","","","","","1"
"Full-time","2012","Couple + C. LE and GT 16","inadequately","12","","","","1"
"Full-time","2012","(Married) couple without C. ","middle vocational","1163","0.305353885341622","0.291525360488444","0.3191824101948","1"
"Full-time","2012","(Married) couple without C. ","vocational + Abi","211","0.58283815619301","0.534394955248983","0.631281357137037","1"
"Full-time","2012","(Married) couple without C. ","higher vocational","237","0.438799606225179","0.400591748651164","0.477007463799195","1"
"Full-time","2012","(Married) couple without C. ","higher education","853","0.462817885289398","0.44140529066657","0.484230479912227","1"
"Full-time","2012","Single parent ","in school","1","","","","1"
"Full-time","2012","Couple + C. GT 16 ","general elemantary","56","0.167258431246306","0.126745989207649","0.207770873284962","1"
"Full-time","2012","Couple + C. GT 16 ","middle vocational","691","0.43869066378814","0.414307316176494","0.463074011399785","1"
"Full-time","2012","Couple + C. LE and GT 16","general elemantary","69","0.246926363734329","0.201489066084687","0.292363661383971","1"
"Full-time","2012","Couple + C. LE and GT 16","middle vocational","357","0.484959419994696","0.451302078448911","0.518616761540482","1"
"Full-time","2012","Couple + C. LE and GT 16","vocational + Abi","69","0.639608202534781","0.562775356117993","0.716441048951568","1"
"Full-time","2012","Couple + C. LE and GT 16","higher vocational","81","0.716319035792046","0.635999026640513","0.796639044943579","1"
"Full-time","2012","Couple + C. LE and GT 16","higher education","180","0.617943532372677","0.562776689247192","0.673110375498162","1"
"Non-working","2012","1-pers.-HH","in school","5","","","","5"
"Non-working","2012","Single parent ","inadequately","33","0.609259050973857","0.481468266597935","0.737049835349778","5"
"Non-working","2012","Single parent ","general elemantary","244","0.482642376420016","0.437514407322085","0.527770345517948","5"
"Non-working","2012","Single parent ","middle vocational","377","0.321936277112143","0.296616234473406","0.34725631975088","5"
"Non-working","2012","Single parent ","vocational + Abi","46","0.166477796538628","0.119833151240439","0.213122441836818","5"
"Non-working","2012","Single parent ","higher vocational","18","","","","5"
"Non-working","2012","Single parent ","higher education","62","0.179211509981235","0.142356205449786","0.216066814512683","5"
"Non-working","2012","Couple + C. LE 16 ","in school","1","","","","5"
"Non-working","2012","Couple + C. LE 16 ","inadequately","70","0.470290830037528","0.383141346161916","0.55744031391314","5"
"Non-working","2012","Couple + C. LE 16 ","general elemantary","225","0.323376376819712","0.284140849552527","0.362611904086896","5"
"Non-working","2012","Couple + C. LE 16 ","middle vocational","799","0.209233983619378","0.195593515642135","0.222874451596621","5"
"Non-working","2012","1-pers.-HH","inadequately","37","0.717507918399236","0.588796922516144","0.846218914282327","5"
"Non-working","2012","1-pers.-HH","general elemantary","389","0.79019968987895","0.754258196207058","0.826141183550842","5"
"Non-working","2012","Single parent ","in school","219","0.810028088058715","0.763495039736572","0.856561136380858","5"
"Non-working","2012","Couple + C. LE 16 ","vocational + Abi","192","0.21959152006399","0.190389814800609","0.24879322532737","5"
"Non-working","2012","Couple + C. LE 16 ","higher vocational","58","0.100105993419519","0.0740315576486966","0.126180429190342","5"
"Non-working","2012","Couple + C. LE 16 ","higher education","320","0.16812927361961","0.151453187888053","0.184805359351167","5"
"Non-working","2012","Couple + C. GT 16 ","in school","186","0.782457148365488","0.72948192209876","0.835432374632216","5"
"Non-working","2012","Couple + C. GT 16 ","inadequately","14","","","","5"
"Non-working","2012","Couple + C. GT 16 ","general elemantary","127","0.382557939293773","0.329800220825046","0.4353156577625","5"
"Non-working","2012","Couple + C. GT 16 ","vocational + Abi","30","0.172688404199874","0.115532698143418","0.22984411025633","5"
"Non-working","2012","Couple + C. GT 16 ","higher vocational","40","0.156514486593701","0.106776609475655","0.206252363711748","5"
"Non-working","2012","1-pers.-HH","higher vocational","100","0.445307251325609","0.379332771902634","0.511281730748583","5"
"Non-working","2012","1-pers.-HH","higher education","312","0.349528485401238","0.316952046896408","0.382104923906068","5"
"Non-working","2012","(Married) couple without C. ","in school","5","","","","5"
"Non-working","2012","Couple + C. LE and GT 16","in school","283","0.77318927268939","0.730973290621523","0.815405254757257","5"
"Non-working","2012","1-pers.-HH","middle vocational","1103","0.534966764034994","0.512644965359984","0.557288562710003","5"
"Non-working","2012","(Married) couple without C. ","higher education","991","0.42111535889579","0.399912227229484","0.442318490562095","5"
"Non-working","2012","Couple + C. GT 16 ","middle vocational","494","0.311869942498141","0.289106652804346","0.334633232191936","5"
"Non-working","2012","Couple + C. GT 16 ","higher education","98","0.221421871991067","0.187033197506002","0.255810546476132","5"
"Non-working","2012","Couple + C. LE and GT 16","inadequately","21","","","","5"
"Non-working","2012","Couple + C. LE and GT 16","general elemantary","119","0.329457598335114","0.279932775737351","0.378982420932876","5"
"Non-working","2012","(Married) couple without C. ","inadequately","47","0.746487154145059","0.639066208587996","0.853908099702123","5"
"Non-working","2012","(Married) couple without C. ","higher vocational","354","0.47122928832171","0.432795745333716","0.509662831309704","5"
"Non-working","2012","1-pers.-HH","vocational + Abi","72","0.350768226257117","0.287709273052142","0.413827179462092","5"
"Non-working","2012","Couple + C. LE and GT 16","middle vocational","208","0.217176369019795","0.189408366928522","0.244944371111068","5"
"Non-working","2012","Couple + C. LE and GT 16","higher education","33","0.126559955067529","0.0888110234482058","0.164308886686851","5"
"Non-working","2012","(Married) couple without C. ","middle vocational","2538","0.555799081640945","0.540880038754223","0.570718124527667","5"
"Non-working","2012","(Married) couple without C. ","general elemantary","530","0.685022702310349","0.650855373641093","0.719190030979604","5"
"Non-working","2012","(Married) couple without C. ","vocational + Abi","134","0.310038306174547","0.264599519870437","0.355477092478658","5"
"Non-working","2012","Couple + C. LE and GT 16","vocational + Abi","18","","","","5"
"Non-working","2012","Couple + C. LE and GT 16","higher vocational","11","","","","5"
"Other","2012","1-pers.-HH","in school","1","","","","6"
"Other","2012","1-pers.-HH","inadequately","1","","","","6"
"Other","2012","1-pers.-HH","general elemantary","33","0.0664640333573864","0.0444761459107417","0.0884519208040311","6"
"Other","2012","1-pers.-HH","middle vocational","117","0.0579479373948242","0.0474915844721596","0.0684042903174888","6"
"Other","2012","1-pers.-HH","vocational + Abi","13","","","","6"
"Other","2012","1-pers.-HH","higher vocational","3","","","","6"
"Other","2012","1-pers.-HH","higher education","29","","","","6"
"Other","2012","(Married) couple without C. ","in school","1","","","","6"
"Other","2012","(Married) couple without C. ","inadequately","4","","","","6"
"Other","2012","(Married) couple without C. ","general elemantary","42","0.0590124074524493","0.0416790564605595","0.0763457584443392","6"
"Other","2012","(Married) couple without C. ","middle vocational","217","0.0534134138800501","0.046661954406484","0.0601648733536162","6"
"Other","2012","(Married) couple without C. ","vocational + Abi","10","","","","6"
"Other","2012","(Married) couple without C. ","higher vocational","11","","","","6"
"Other","2012","(Married) couple without C. ","higher education","80","0.0347235009385507","0.0268613554649184","0.0425856464121831","6"
"Other","2012","Single parent ","in school","53","0.183306555336756","0.137409449535014","0.229203661138498","6"
"Other","2012","Single parent ","inadequately","11","","","","6"
"Other","2012","Single parent ","general elemantary","114","0.254877861097373","0.215521274221122","0.294234447973624","6"
"Other","2012","Single parent ","middle vocational","144","0.109341457492043","0.092429562741846","0.12625335224224","6"
"Other","2012","Single parent ","vocational + Abi","16","","","","6"
"Other","2012","Single parent ","higher vocational","3","","","","6"
"Other","2012","Single parent ","higher education","13","","","","6"
"Other","2012","Couple + C. LE 16 ","in school","","","","","6"
"Other","2012","Couple + C. LE 16 ","inadequately","9","","","","6"
"Other","2012","Couple + C. LE 16 ","general elemantary","64","0.116170250356981","0.0892930802362066","0.143047420477755","6"
"Other","2012","Couple + C. LE 16 ","middle vocational","294","0.0879770498537013","0.0784780749372366","0.0974760247701659","6"
"Other","2012","Couple + C. LE 16 ","vocational + Abi","67","0.0874438700095116","0.0675172371476194","0.107370502871404","6"
"Other","2012","Couple + C. LE 16 ","higher vocational","14","","","","6"
"Other","2012","Couple + C. LE 16 ","higher education","72","0.0404453475760234","0.0316609158111748","0.049229779340872","6"
"Other","2012","Couple + C. GT 16 ","in school","44","0.203499886968954","0.151805291926819","0.255194482011089","6"
"Other","2012","Couple + C. GT 16 ","inadequately","3","","","","6"
"Other","2012","Couple + C. GT 16 ","general elemantary","106","0.331014360323425","0.279931982350468","0.382096738296383","6"
"Other","2012","Couple + C. GT 16 ","middle vocational","192","0.12478026628755","0.108541818776147","0.141018713798953","6"
"Other","2012","Couple + C. GT 16 ","vocational + Abi","13","","","","6"
"Other","2012","Couple + C. GT 16 ","higher vocational","9","","","","6"
"Other","2012","Couple + C. GT 16 ","higher education","20","","","","6"
"Other","2012","Couple + C. LE and GT 16","in school","92","0.203209938458319","0.162645392665404","0.243774484251234","6"
"Other","2012","Couple + C. LE and GT 16","inadequately","11","","","","6"
"Other","2012","Couple + C. LE and GT 16","general elemantary","137","0.333434516486041","0.283759647576189","0.383109385395893","6"
"Other","2012","Couple + C. LE and GT 16","middle vocational","102","0.116648886856485","0.0950309937241237","0.138266779988846","6"
"Other","2012","Couple + C. LE and GT 16","vocational + Abi","21","","","","6"
"Other","2012","Couple + C. LE and GT 16","higher vocational","10","","","","6"
"Other","2012","Couple + C. LE and GT 16","higher education","19","","","","6"
"Part-time","2012","1-pers.-HH","in school","","","","","2"
"Part-time","2012","1-pers.-HH","inadequately","1","","","","2"
"Part-time","2012","1-pers.-HH","general elemantary","21","","","","2"
"Part-time","2012","1-pers.-HH","middle vocational","113","0.0532387765326109","0.0431912756281879","0.0632862774370339","2"
"Part-time","2012","1-pers.-HH","vocational + Abi","17","","","","2"
"Part-time","2012","1-pers.-HH","higher vocational","16","","","","2"
"Part-time","2012","1-pers.-HH","higher education","57","0.0712085692956672","0.0536385028704457","0.0887786357208886","2"
"Part-time","2012","(Married) couple without C. ","in school","","","","","2"
"Part-time","2012","(Married) couple without C. ","inadequately","6","","","","2"
"Part-time","2012","(Married) couple without C. ","general elemantary","49","0.0802932224201698","0.0603045912685921","0.100281853571748","2"
"Part-time","2012","(Married) couple without C. ","middle vocational","343","0.0854336191373833","0.0770406748068292","0.0938265634679373","2"
"Part-time","2012","(Married) couple without C. ","vocational + Abi","43","0.0797795528975429","0.0531601509825396","0.106398954812546","2"
"Part-time","2012","(Married) couple without C. ","higher vocational","46","0.0698644168106878","0.0502370636614739","0.0894917699599018","2"
"Part-time","2012","(Married) couple without C. ","higher education","159","0.0813432548762609","0.0696039910424273","0.0930825187100946","2"
"Part-time","2012","Single parent ","in school","","","","","2"
"Part-time","2012","Single parent ","inadequately","5","","","","2"
"Part-time","2012","Single parent ","general elemantary","58","0.0859498837985784","0.0606367864991552","0.111262981098002","2"
"Part-time","2012","Single parent ","middle vocational","384","0.212223079858776","0.190064488322125","0.234381671395427","2"
"Part-time","2012","Single parent ","vocational + Abi","97","0.280195098630934","0.223960614479354","0.336429582782514","2"
"Part-time","2012","Single parent ","higher vocational","25","","","","2"
"Part-time","2012","Single parent ","higher education","131","0.214770002145302","0.175307312892956","0.254232691397647","2"
"Part-time","2012","Couple + C. LE 16 ","in school","","","","","2"
"Part-time","2012","Couple + C. LE 16 ","inadequately","9","","","","2"
"Part-time","2012","Couple + C. LE 16 ","general elemantary","62","0.121898842108442","0.094456331879054","0.14934135233783","2"
"Part-time","2012","Couple + C. LE 16 ","middle vocational","717","0.204016802767586","0.190503108828607","0.217530496706565","2"
"Part-time","2012","Couple + C. LE 16 ","vocational + Abi","219","0.28259341471533","0.250831758629322","0.314355070801338","2"
"Part-time","2012","Couple + C. LE 16 ","higher vocational","97","0.189428387990788","0.155386986915504","0.223469789066072","2"
"Part-time","2012","Couple + C. LE 16 ","higher education","468","0.202769250168394","0.184841012606232","0.220697487730556","2"
"Part-time","2012","Couple + C. GT 16 ","in school","3","","","","2"
"Part-time","2012","Couple + C. GT 16 ","inadequately","2","","","","2"
"Part-time","2012","Couple + C. GT 16 ","general elemantary","37","0.119169269136496","0.0839996505883842","0.154338887684608","2"
"Part-time","2012","Couple + C. GT 16 ","middle vocational","214","0.12465912742617","0.108427440918488","0.140890813933852","2"
"Part-time","2012","Couple + C. GT 16 ","vocational + Abi","39","0.24310479549051","0.178240143867707","0.307969447113313","2"
"Part-time","2012","Couple + C. GT 16 ","higher vocational","30","0.104372996757059","0.0625197815452481","0.14622621196887","2"
"Part-time","2012","Couple + C. GT 16 ","higher education","78","0.139941860986552","0.111208144317798","0.168675577655306","2"
"Part-time","2012","Couple + C. LE and GT 16","in school","3","","","","2"
"Part-time","2012","Couple + C. LE and GT 16","inadequately","6","","","","2"
"Part-time","2012","Couple + C. LE and GT 16","general elemantary","21","","","","2"
"Part-time","2012","Couple + C. LE and GT 16","middle vocational","180","0.181215324129023","0.155274205548862","0.207156442709184","2"
"Part-time","2012","Couple + C. LE and GT 16","vocational + Abi","42","0.16862328840457","0.108704894158502","0.228541682650639","2"
"Part-time","2012","Couple + C. LE and GT 16","higher vocational","19","","","","2"
"Part-time","2012","Couple + C. LE and GT 16","higher education","66","0.173805993452294","0.130781739011494","0.216830247893094","2"
"Full-time","2013","1-pers.-HH","in school","","","","","1"
"Full-time","2013","1-pers.-HH","inadequately","8","","","","1"
"Full-time","2013","Couple + C. LE 16 ","vocational + Abi","351","0.422987834416464","0.390657641744958","0.455318027087971","1"
"Full-time","2013","1-pers.-HH","general elemantary","72","0.138846025180082","0.109010727785484","0.16868132257468","1"
"Full-time","2013","1-pers.-HH","middle vocational","597","0.330208543408011","0.30923805793872","0.351179028877303","1"
"Full-time","2013","Single parent ","general elemantary","62","0.143006401838453","0.11306066746537","0.172952136211536","1"
"Full-time","2013","Single parent ","middle vocational","441","0.358303512939351","0.3328568246555","0.383750201223203","1"
"Full-time","2013","Single parent ","vocational + Abi","89","0.464673051360271","0.403094266158597","0.526251836561946","1"
"Full-time","2013","Single parent ","higher vocational","47","0.536782866594227","0.431395028552919","0.642170704635534","1"
"Full-time","2013","Single parent ","higher education","209","0.559757233863329","0.512450400402479","0.607064067324179","1"
"Full-time","2013","Couple + C. LE 16 ","in school","","","","","1"
"Full-time","2013","Couple + C. LE 16 ","inadequately","44","0.288730292729894","0.224629882552324","0.352830702907464","1"
"Full-time","2013","Couple + C. LE 16 ","general elemantary","270","0.354675805641594","0.321647573682126","0.387704037601063","1"
"Full-time","2013","Couple + C. LE 16 ","middle vocational","1700","0.49621143099425","0.47980578994546","0.512617072043039","1"
"Full-time","2013","Couple + C. LE 16 ","higher vocational","326","0.679987966068903","0.638343400069383","0.721632532068423","1"
"Full-time","2013","Couple + C. LE 16 ","higher education","1184","0.570211184671372","0.549510796798516","0.590911572544228","1"
"Full-time","2013","Couple + C. GT 16 ","in school","","","","","1"
"Full-time","2013","1-pers.-HH","higher vocational","91","0.432864571428133","0.365691631249741","0.500037511606524","1"
"Full-time","2013","1-pers.-HH","higher education","463","0.519010196058608","0.486547597972997","0.551472794144219","1"
"Full-time","2013","Single parent ","inadequately","7","","","","1"
"Full-time","2013","Couple + C. GT 16 ","inadequately","10","","","","1"
"Full-time","2013","Couple + C. GT 16 ","general elemantary","102","0.18236250044438","0.146445109991183","0.218279890897577","1"
"Full-time","2013","Couple + C. GT 16 ","middle vocational","726","0.457422193005862","0.433514388461142","0.481329997550583","1"
"Full-time","2013","1-pers.-HH","vocational + Abi","142","0.564300312715424","0.504259548013542","0.624341077417306","1"
"Full-time","2013","(Married) couple without C. ","in school","","","","","1"
"Full-time","2013","(Married) couple without C. ","inadequately","20","","","","1"
"Full-time","2013","(Married) couple without C. ","general elemantary","115","0.167045870640406","0.140647396555172","0.19344434472564","1"
"Full-time","2013","(Married) couple without C. ","middle vocational","1193","0.29061146537398","0.276947988892606","0.304274941855355","1"
"Full-time","2013","Couple + C. GT 16 ","vocational + Abi","104","0.511974771190896","0.444846771441393","0.579102770940398","1"
"Full-time","2013","Couple + C. GT 16 ","higher vocational","118","0.740826583635914","0.677513613834161","0.804139553437667","1"
"Full-time","2013","Couple + C. GT 16 ","higher education","370","0.611276276212196","0.571775152385035","0.650777400039357","1"
"Full-time","2013","Couple + C. LE and GT 16","inadequately","22","","","","1"
"Full-time","2013","Couple + C. LE and GT 16","general elemantary","93","0.192967063185988","0.157846259529108","0.228087866842867","1"
"Full-time","2013","Couple + C. LE and GT 16","middle vocational","424","0.464886338742667","0.433895526281178","0.495877151204156","1"
"Full-time","2013","(Married) couple without C. ","vocational + Abi","263","0.579115399570992","0.535267611989979","0.622963187152004","1"
"Full-time","2013","(Married) couple without C. ","higher vocational","219","0.403553317413928","0.364715561466226","0.442391073361631","1"
"Full-time","2013","Single parent ","in school","1","","","","1"
"Full-time","2013","Couple + C. LE and GT 16","in school","","","","","1"
"Full-time","2013","(Married) couple without C. ","higher education","982","0.473972473198446","0.453557262126623","0.494387684270269","1"
"Full-time","2013","Couple + C. LE and GT 16","higher vocational","86","0.692879601741852","0.616466594397941","0.769292609085764","1"
"Full-time","2013","Couple + C. LE and GT 16","vocational + Abi","83","0.512248055697298","0.440024503699148","0.584471607695448","1"
"Full-time","2013","Couple + C. LE and GT 16","higher education","216","0.63549369368307","0.585071444461212","0.685915942904928","1"
"Non-working","2013","1-pers.-HH","in school","6","","","","5"
"Non-working","2013","1-pers.-HH","inadequately","44","0.671110776371724","0.556009528482917","0.786212024260531","5"
"Non-working","2013","1-pers.-HH","general elemantary","384","0.758533098178761","0.721606498945319","0.795459697412204","5"
"Non-working","2013","Single parent ","general elemantary","241","0.503980703719128","0.461212138640623","0.546749268797632","5"
"Non-working","2013","Single parent ","middle vocational","387","0.319832620931705","0.295080627335728","0.344584614527682","5"
"Non-working","2013","Single parent ","vocational + Abi","49","0.174063393835619","0.127249485379559","0.220877302291679","5"
"Non-working","2013","Single parent ","higher vocational","12","","","","5"
"Non-working","2013","Single parent ","higher education","61","0.139369909783897","0.106365598092848","0.172374221474946","5"
"Non-working","2013","Couple + C. LE 16 ","in school","2","","","","5"
"Non-working","2013","Couple + C. LE 16 ","inadequately","110","0.508672912454984","0.437959444527126","0.579386380382842","5"
"Non-working","2013","Couple + C. LE 16 ","general elemantary","351","0.400612645894876","0.366783059721599","0.434442232068152","5"
"Non-working","2013","Couple + C. LE 16 ","middle vocational","816","0.20649595580091","0.193213878127124","0.219778033474696","5"
"Non-working","2013","Couple + C. LE 16 ","vocational + Abi","213","0.233791967317518","0.206094502934008","0.261489431701027","5"
"Non-working","2013","Single parent ","inadequately","54","0.714130052653195","0.613210426235795","0.815049679070596","5"
"Non-working","2013","Couple + C. LE 16 ","higher vocational","50","0.115905911040333","0.0873282547996237","0.144483567281043","5"
"Non-working","2013","Couple + C. LE 16 ","higher education","345","0.153655106282286","0.13857583861201","0.168734373952561","5"
"Non-working","2013","Couple + C. GT 16 ","in school","207","0.770766776187626","0.720347949542407","0.821185602832846","5"
"Non-working","2013","1-pers.-HH","middle vocational","1068","0.547020559812446","0.524824003543287","0.569217116081604","5"
"Non-working","2013","1-pers.-HH","vocational + Abi","80","0.322936037222823","0.266315947843345","0.3795561266023","5"
"Non-working","2013","1-pers.-HH","higher vocational","98","0.487278330655476","0.419513503709866","0.555043157601087","5"
"Non-working","2013","1-pers.-HH","higher education","325","0.347462946176205","0.316525516246875","0.378400376105536","5"
"Non-working","2013","Couple + C. GT 16 ","inadequately","25","","","","5"
"Non-working","2013","Couple + C. GT 16 ","general elemantary","153","0.374976914249397","0.329946400612951","0.420007427885843","5"
"Non-working","2013","Couple + C. GT 16 ","middle vocational","468","0.260099541302146","0.239046903958335","0.281152178645957","5"
"Non-working","2013","Couple + C. GT 16 ","vocational + Abi","37","0.185696571626946","0.13347458805442","0.237918555199472","5"
"Non-working","2013","Couple + C. GT 16 ","higher vocational","36","0.161525824856868","0.108351129710301","0.214700520003435","5"
"Non-working","2013","Couple + C. GT 16 ","higher education","106","0.181504715852776","0.150271104252067","0.212738327453484","5"
"Non-working","2013","Couple + C. LE and GT 16","in school","329","0.78742966864043","0.748302298602335","0.826557038678525","5"
"Non-working","2013","(Married) couple without C. ","in school","5","","","","5"
"Non-working","2013","(Married) couple without C. ","inadequately","56","0.644851985088258","0.546527402550983","0.743176567625533","5"
"Non-working","2013","(Married) couple without C. ","general elemantary","536","0.703422279993445","0.671098084097769","0.73574647588912","5"
"Non-working","2013","(Married) couple without C. ","middle vocational","2454","0.569374780780193","0.554473911574609","0.584275649985778","5"
"Non-working","2013","(Married) couple without C. ","vocational + Abi","145","0.287115990966235","0.246934898765645","0.327297083166824","5"
"Non-working","2013","(Married) couple without C. ","higher vocational","324","0.48948486349006","0.449912517402727","0.529057209577394","5"
"Non-working","2013","(Married) couple without C. ","higher education","1016","0.40432336490258","0.384258197789756","0.424388532015403","5"
"Non-working","2013","Single parent ","in school","247","0.818315835788073","0.775869766819709","0.860761904756436","5"
"Non-working","2013","Couple + C. LE and GT 16","inadequately","44","0.37314409059872","0.275373934071282","0.470914247126157","5"
"Non-working","2013","Couple + C. LE and GT 16","general elemantary","168","0.331795889712278","0.289890749903171","0.373701029521386","5"
"Non-working","2013","Couple + C. LE and GT 16","middle vocational","237","0.233913833582778","0.207610952952346","0.260216714213211","5"
