"erwst","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Non-working","1986","Not Working","Other degree","238","0.955109754997179","0.929442423777931","0.980777086216428"
"Non-working","1986","Not Working","no degree/no degree yet","500","0.972569555068285","0.958476667036193","0.986662443100378"
"Other","1986","Full Time","lower secondary degree","92","0.0317871903671404","0.0244127374932611","0.0391616432410196"
"Other","1986","Full Time","secondary school degree","80","0.0804800211393728","0.0625065739165633","0.0984534683621823"
"Other","1986","Full Time","college entrance qualification","23","","",""
"Other","1986","Full Time","Other degree","7","","",""
"Other","1986","Full Time","no degree/no degree yet","1","","",""
"Other","1986","Part Time","lower secondary degree","160","0.171073075184722","0.146249123754269","0.195897026615174"
"Other","1986","Part Time","secondary school degree","90","0.245428429872332","0.200788177971022","0.290068681773642"
"Other","1986","Part Time","college entrance qualification","69","0.239416874086392","0.189874549296757","0.288959198876027"
"Other","1986","Part Time","Other degree","17","","",""
"Other","1986","Part Time","no degree/no degree yet","13","","",""
"Other","1986","Not Working","lower secondary degree","29","","",""
"Other","1986","Not Working","secondary school degree","12","","",""
"Other","1986","Not Working","college entrance qualification","8","","",""
"Other","1986","Not Working","Other degree","2","","",""
"Other","1986","Not Working","no degree/no degree yet","7","","",""
"Full-time","1987","Full Time","lower secondary degree","1986","0.926201427611734","0.915236684093406","0.937166171130062"
"Full-time","1987","Full Time","secondary school degree","777","0.872572529920846","0.850823669076921","0.894321390764772"
"Full-time","1987","Full Time","college entrance qualification","525","0.879306936171255","0.853131072885821","0.905482799456689"
"Full-time","1987","Full Time","Other degree","707","0.926787405002447","0.908032194242085","0.945542615762809"
"Full-time","1987","Full Time","no degree/no degree yet","373","0.938001085089646","0.914397953945804","0.961604216233487"
"Full-time","1987","Part Time","lower secondary degree","212","0.237620310147055","0.209272691400931","0.265967928893178"
"Full-time","1987","Part Time","secondary school degree","69","0.204289397992981","0.16234882098174","0.246229975004222"
"Full-time","1987","Part Time","college entrance qualification","83","0.303083910469662","0.248961155752058","0.357206665187266"
"Full-time","1987","Part Time","Other degree","75","0.421049596463853","0.343323018046921","0.498776174880786"
"Full-time","1987","Part Time","no degree/no degree yet","40","0.261841867592152","0.184147455516983","0.339536279667322"
"Full-time","1987","Not Working","lower secondary degree","22","","",""
"Full-time","1987","Not Working","secondary school degree","3","","",""
"Full-time","1987","Not Working","college entrance qualification","9","","",""
"Full-time","1987","Not Working","Other degree","9","","",""
"Full-time","1987","Not Working","no degree/no degree yet","","","",""
"Part-time","1987","Full Time","lower secondary degree","30","0.0148840635569717","0.00980567175106312","0.0199624553628803"
"Part-time","1987","Full Time","secondary school degree","8","","",""
"Part-time","1987","Full Time","college entrance qualification","8","","",""
"Part-time","1987","Full Time","Other degree","5","","",""
"Part-time","1987","Full Time","no degree/no degree yet","8","","",""
"Part-time","1987","Part Time","lower secondary degree","339","0.412902712528598","0.380110701610792","0.445694723446404"
"Part-time","1987","Part Time","secondary school degree","130","0.374607374563766","0.324257492951815","0.424957256175718"
"Part-time","1987","Part Time","college entrance qualification","71","0.25080450336533","0.199757124089635","0.301851882641026"
"Part-time","1987","Part Time","Other degree","33","0.134289723025514","0.0806125150925369","0.18796693095849"
"Part-time","1987","Part Time","no degree/no degree yet","28","","",""
"Part-time","1987","Not Working","lower secondary degree","10","","",""
"Part-time","1987","Not Working","secondary school degree","5","","",""
"Part-time","1987","Not Working","college entrance qualification","","","",""
"Part-time","1987","Not Working","Other degree","2","","",""
"Part-time","1987","Not Working","no degree/no degree yet","1","","",""
"Non-working","1987","Full Time","lower secondary degree","63","0.0265089379041357","0.0197716683717615","0.0332462074365099"
"Non-working","1987","Full Time","secondary school degree","16","","",""
"Non-working","1987","Full Time","college entrance qualification","20","","",""
"Non-working","1987","Full Time","Other degree","22","","",""
"Non-working","1987","Full Time","no degree/no degree yet","18","","",""
"Non-working","1987","Part Time","lower secondary degree","175","0.210596683292419","0.183440771960164","0.237752594624674"
"Non-working","1987","Part Time","secondary school degree","68","0.204913105936593","0.162925019755209","0.246901192117977"
"Non-working","1987","Part Time","college entrance qualification","59","0.22763314647885","0.178254660344897","0.277011632612804"
"Non-working","1987","Part Time","Other degree","38","0.377732521816869","0.301408194925811","0.454056848707928"
"Non-working","1987","Part Time","no degree/no degree yet","37","0.334925128774899","0.25151771189769","0.418332545652107"
"Non-working","1987","Not Working","lower secondary degree","2021","0.983687338303314","0.978230339308989","0.989144337297639"
"Non-working","1987","Not Working","secondary school degree","558","0.979145041159651","0.967454884592429","0.990835197726873"
"Non-working","1987","Not Working","college entrance qualification","340","0.955420895308664","0.934102236490006","0.976739554127323"
"Non-working","1987","Not Working","Other degree","246","0.952710561868102","0.926810499792212","0.978610623943991"
"Non-working","1987","Not Working","no degree/no degree yet","476","0.984833514501359","0.973934219372283","0.995732809630436"
"Other","1987","Full Time","lower secondary degree","105","0.0324055709271587","0.0249791716992436","0.0398319701550739"
"Other","1987","Full Time","secondary school degree","102","0.10086603630859","0.0812238921208083","0.120508180496372"
"Other","1987","Full Time","college entrance qualification","42","0.0703496602912224","0.0498011460066238","0.0908981745758211"
"Other","1987","Full Time","Other degree","7","","",""
"Other","1987","Full Time","no degree/no degree yet","2","","",""
"Other","1987","Part Time","lower secondary degree","140","0.138880294031928","0.115847786462592","0.161912801601265"
"Other","1987","Part Time","secondary school degree","88","0.21619012150666","0.173369082218341","0.259011160794978"
"Other","1987","Part Time","college entrance qualification","64","0.218478439686157","0.169817221027522","0.267139658344793"
"Other","1987","Part Time","Other degree","9","","",""
"Other","1987","Part Time","no degree/no degree yet","18","","",""
"Other","1987","Not Working","lower secondary degree","17","","",""
"Other","1987","Not Working","secondary school degree","8","","",""
"Other","1987","Not Working","college entrance qualification","11","","",""
"Other","1987","Not Working","Other degree","1","","",""
"Other","1987","Not Working","no degree/no degree yet","6","","",""
"Full-time","1988","Full Time","lower secondary degree","1867","0.918352353304052","0.906601552983156","0.930103153624948"
"Full-time","1988","Full Time","secondary school degree","736","0.876414500964983","0.854520417792665","0.898308584137301"
"Full-time","1988","Full Time","college entrance qualification","516","0.922648480317631","0.900561695815294","0.944735264819967"
"Full-time","1988","Full Time","Other degree","631","0.934772419798348","0.915862224250958","0.953682615345737"
"Full-time","1988","Full Time","no degree/no degree yet","322","0.965770545285665","0.946444383946572","0.985096706624758"
"Full-time","1988","Part Time","lower secondary degree","207","0.221511039036449","0.193964636751434","0.249057441321465"
"Full-time","1988","Part Time","secondary school degree","82","0.236913439747476","0.193647824118011","0.280179055376942"
"Full-time","1988","Part Time","college entrance qualification","84","0.30800014836881","0.253828200369234","0.362172096368387"
"Full-time","1988","Part Time","Other degree","65","0.355343197439153","0.283607004690395","0.427079390187911"
"Full-time","1988","Part Time","no degree/no degree yet","36","0.314878630586171","0.227683909485407","0.402073351686935"
"Full-time","1988","Not Working","lower secondary degree","19","","",""
"Full-time","1988","Not Working","secondary school degree","9","","",""
"Full-time","1988","Not Working","college entrance qualification","12","","",""
"Full-time","1988","Not Working","Other degree","4","","",""
"Full-time","1988","Not Working","no degree/no degree yet","4","","",""
"Part-time","1988","Full Time","lower secondary degree","28","","",""
"Part-time","1988","Full Time","secondary school degree","10","","",""
"Part-time","1988","Full Time","college entrance qualification","6","","",""
"Part-time","1988","Full Time","Other degree","","","",""
"Part-time","1988","Full Time","no degree/no degree yet","3","","",""
"Part-time","1988","Part Time","lower secondary degree","324","0.400158445514867","0.367659053452336","0.432657837577398"
"Part-time","1988","Part Time","secondary school degree","129","0.35606872633465","0.307344179267875","0.404793273401425"
"Part-time","1988","Part Time","college entrance qualification","68","0.235101661546138","0.185342197110057","0.284861125982219"
"Part-time","1988","Part Time","Other degree","46","0.211925887502692","0.150673140272803","0.273178634732582"
"Part-time","1988","Part Time","no degree/no degree yet","36","0.298343176737979","0.212450670845553","0.384235682630405"
"Part-time","1988","Not Working","lower secondary degree","12","","",""
"Part-time","1988","Not Working","secondary school degree","4","","",""
"Part-time","1988","Not Working","college entrance qualification","3","","",""
"Part-time","1988","Not Working","Other degree","1","","",""
"Part-time","1988","Not Working","no degree/no degree yet","1","","",""
"Non-working","1988","Full Time","lower secondary degree","68","0.0310289571096468","0.0235879806974708","0.0384699335218228"
"Non-working","1988","Full Time","secondary school degree","21","","",""
"Non-working","1988","Full Time","college entrance qualification","11","","",""
"Non-working","1988","Full Time","Other degree","17","","",""
"Non-working","1988","Full Time","no degree/no degree yet","11","","",""
"Non-working","1988","Part Time","lower secondary degree","214","0.24398051329292","0.215490999708739","0.272470026877101"
"Non-working","1988","Part Time","secondary school degree","77","0.22381350416403","0.181401643989445","0.266225364338614"
"Non-working","1988","Part Time","college entrance qualification","62","0.238496643801548","0.188490537908858","0.288502749694239"
"Non-working","1988","Part Time","Other degree","47","0.367123325653543","0.2948770323481","0.439369618958986"
"Non-working","1988","Part Time","no degree/no degree yet","32","0.331279451052322","0.24291971185469","0.419639190249953"
"Non-working","1988","Not Working","lower secondary degree","1886","0.982003576035365","0.976080364417355","0.987926787653376"
"Non-working","1988","Not Working","secondary school degree","510","0.975758218667097","0.962639708885095","0.988876728449099"
"Non-working","1988","Not Working","college entrance qualification","316","0.934520998332117","0.90822714783534","0.960814848828893"
"Non-working","1988","Not Working","Other degree","241","0.966599343365516","0.944281657117818","0.988917029613215"
"Non-working","1988","Not Working","no degree/no degree yet","453","0.981791955201275","0.969613309767167","0.993970600635383"
"Other","1988","Full Time","lower secondary degree","123","0.0377551146332092","0.0295757109774697","0.0459345182889487"
"Other","1988","Full Time","secondary school degree","101","0.0890262468155172","0.0700810032549273","0.107971490376107"
"Other","1988","Full Time","college entrance qualification","29","","",""
"Other","1988","Full Time","Other degree","7","","",""
"Other","1988","Full Time","no degree/no degree yet","4","","",""
"Other","1988","Part Time","lower secondary degree","128","0.134350002155764","0.111728003399272","0.156972000912255"
"Other","1988","Part Time","secondary school degree","83","0.183204329753844","0.143841553975918","0.222567105531769"
"Other","1988","Part Time","college entrance qualification","65","0.218401546283503","0.169921202641434","0.266881889925572"
"Other","1988","Part Time","Other degree","13","","",""
"Other","1988","Part Time","no degree/no degree yet","5","","",""
"Other","1988","Not Working","lower secondary degree","18","","",""
"Other","1988","Not Working","secondary school degree","5","","",""
"Other","1988","Not Working","college entrance qualification","9","","",""
"Other","1988","Not Working","Other degree","3","","",""
"Other","1988","Not Working","no degree/no degree yet","5","","",""
"Full-time","1989","Full Time","lower secondary degree","1847","0.920327943158969","0.908565879570598","0.93209000674734"
"Full-time","1989","Full Time","secondary school degree","758","0.901972350364225","0.882258871029246","0.921685829699203"
"Full-time","1989","Full Time","college entrance qualification","555","0.91942998428813","0.897706199559622","0.941153769016638"
"Full-time","1989","Full Time","Other degree","612","0.929254124576325","0.909436097575594","0.949072151577055"
"Full-time","1989","Full Time","no degree/no degree yet","293","0.924435990137349","0.895014601645038","0.95385737862966"
"Full-time","1989","Part Time","lower secondary degree","178","0.200271214614374","0.172521703808843","0.228020725419905"
"Full-time","1989","Part Time","secondary school degree","77","0.239057355373686","0.193788666240908","0.284326044506464"
"Full-time","1989","Part Time","college entrance qualification","72","0.272059881525777","0.218580379766309","0.325539383285245"
"Full-time","1989","Part Time","Other degree","62","0.482588459780825","0.399815097870945","0.565361821690705"
"Full-time","1989","Part Time","no degree/no degree yet","47","0.28239211742772","0.204100346678354","0.360683888177087"
"Full-time","1989","Not Working","lower secondary degree","19","","",""
"Full-time","1989","Not Working","secondary school degree","9","","",""
"Full-time","1989","Not Working","college entrance qualification","10","","",""
"Full-time","1989","Not Working","Other degree","9","","",""
"Full-time","1989","Not Working","no degree/no degree yet","2","","",""
"Part-time","1989","Full Time","lower secondary degree","33","0.0179246542834313","0.0121615430427121","0.0236877655241505"
"Part-time","1989","Full Time","secondary school degree","8","","",""
"Part-time","1989","Full Time","college entrance qualification","9","","",""
"Part-time","1989","Full Time","Other degree","10","","",""
"Part-time","1989","Full Time","no degree/no degree yet","3","","",""
"Part-time","1989","Part Time","lower secondary degree","310","0.420494438250974","0.386266271939428","0.454722604562521"
"Part-time","1989","Part Time","secondary school degree","128","0.394220348680677","0.342352556648528","0.446088140712826"
"Part-time","1989","Part Time","college entrance qualification","73","0.270418991183945","0.217040950643641","0.323797031724249"
"Part-time","1989","Part Time","Other degree","39","0.194485102963669","0.128921315761537","0.260048890165801"
"Part-time","1989","Part Time","no degree/no degree yet","30","0.162908141881433","0.0986831312918161","0.22713315247105"
"Part-time","1989","Not Working","lower secondary degree","8","","",""
"Part-time","1989","Not Working","secondary school degree","5","","",""
"Part-time","1989","Not Working","college entrance qualification","2","","",""
"Part-time","1989","Not Working","Other degree","3","","",""
"Part-time","1989","Not Working","no degree/no degree yet","5","","",""
"Non-working","1989","Full Time","lower secondary degree","56","0.0276569953937902","0.0205338558900354","0.0347801348975451"
"Non-working","1989","Full Time","secondary school degree","22","","",""
"Non-working","1989","Full Time","college entrance qualification","13","","",""
"Non-working","1989","Full Time","Other degree","16","","",""
"Non-working","1989","Full Time","no degree/no degree yet","12","","",""
"Non-working","1989","Part Time","lower secondary degree","172","0.222226025130646","0.19339906389763","0.251052986363662"
"Non-working","1989","Part Time","secondary school degree","72","0.195170205364116","0.153104353915912","0.23723605681232"
"Non-working","1989","Part Time","college entrance qualification","68","0.243226122647837","0.191668195648602","0.294784049647072"
"Non-working","1989","Part Time","Other degree","31","0.254895265329497","0.182705834281714","0.327084696377281"
"Non-working","1989","Part Time","no degree/no degree yet","38","0.386015181261586","0.301345633611745","0.470684728911427"
"Non-working","1989","Not Working","lower secondary degree","1800","0.986340576671847","0.981039880518006","0.991641272825688"
"Non-working","1989","Not Working","secondary school degree","471","0.954602199167245","0.93631858522884","0.972885813105649"
"Non-working","1989","Not Working","college entrance qualification","312","0.929151463323079","0.901676672956511","0.956626253689647"
"Non-working","1989","Not Working","Other degree","237","0.894048617659152","0.855973161773359","0.932124073544944"
"Non-working","1989","Not Working","no degree/no degree yet","439","0.976869556701855","0.96301192102384","0.990727192379869"
"Other","1989","Full Time","lower secondary degree","100","0.0340904071638096","0.0262082781700138","0.0419725361576055"
"Other","1989","Full Time","secondary school degree","86","0.0658388805176045","0.0493972650268434","0.0822804960083656"
"Other","1989","Full Time","college entrance qualification","26","","",""
"Other","1989","Full Time","Other degree","5","","",""
"Other","1989","Full Time","no degree/no degree yet","2","","",""
"Other","1989","Part Time","lower secondary degree","139","0.157008322004006","0.131782363261318","0.182234280746693"
"Other","1989","Part Time","secondary school degree","64","0.171552090581522","0.131539053910545","0.211565127252498"
"Other","1989","Part Time","college entrance qualification","53","0.214295004642442","0.164984090512311","0.263605918772572"
"Other","1989","Part Time","Other degree","8","","",""
"Other","1989","Part Time","no degree/no degree yet","12","","",""
"Other","1989","Not Working","lower secondary degree","15","","",""
"Other","1989","Not Working","secondary school degree","13","","",""
"Other","1989","Not Working","college entrance qualification","11","","",""
"Other","1989","Not Working","Other degree","2","","",""
"Other","1989","Not Working","no degree/no degree yet","6","","",""
"Full-time","1990","Full Time","lower secondary degree","1778","0.91979981413212","0.907754134304437","0.931845493959803"
