"erwst","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Full-time","1991","Other degree","inadequately","12","","",""
"Full-time","1991","Other degree","general elemantary","334","0.601890130325986","0.560333093831011","0.643447166820962"
"Full-time","1991","Other degree","middle vocational","259","0.658160685711549","0.610217030521433","0.706104340901664"
"Full-time","1991","Other degree","vocational + Abi","48","0.636462251963858","0.526118501053499","0.746806002874217"
"Full-time","1991","Other degree","higher vocational","4","","",""
"Full-time","1991","Other degree","higher education","26","","",""
"Full-time","1991","no degree/no degree yet","in school","","","",""
"Full-time","1991","no degree/no degree yet","inadequately","278","0.404739494860845","0.366622408001719","0.44285658171997"
"Full-time","1991","no degree/no degree yet","general elemantary","","","",""
"Full-time","1991","no degree/no degree yet","middle vocational","45","0.438794734394923","0.32722847630945","0.550360992480397"
"Full-time","1991","no degree/no degree yet","vocational + Abi","","","",""
"Full-time","1991","no degree/no degree yet","higher vocational","2","","",""
"Full-time","1991","no degree/no degree yet","higher education","","","",""
"Part-time","1991","lower secondary degree","in school","","","",""
"Part-time","1991","lower secondary degree","inadequately","","","",""
"Part-time","1991","lower secondary degree","general elemantary","145","0.0780599720991223","0.0657352274960278","0.0903847167022169"
"Part-time","1991","lower secondary degree","middle vocational","300","0.0739185426310656","0.065607453405759","0.0822296318563721"
"Part-time","1991","lower secondary degree","vocational + Abi","","","",""
"Part-time","1991","lower secondary degree","higher vocational","17","","",""
"Part-time","1991","lower secondary degree","higher education","3","","",""
"Part-time","1991","secondary school degree","in school","","","",""
"Part-time","1991","secondary school degree","inadequately","","","",""
"Part-time","1991","secondary school degree","general elemantary","26","","",""
"Part-time","1991","secondary school degree","middle vocational","203","0.0851826292706035","0.0737890242111142","0.0965762343300928"
"Part-time","1991","secondary school degree","vocational + Abi","","","",""
"Part-time","1991","secondary school degree","higher vocational","29","","",""
"Part-time","1991","secondary school degree","higher education","33","0.0614872397915829","0.0409582391325537","0.0820162404506121"
"Part-time","1991","college entrance qualification","in school","","","",""
"Part-time","1991","college entrance qualification","inadequately","","","",""
"Part-time","1991","college entrance qualification","general elemantary","","","",""
"Part-time","1991","college entrance qualification","middle vocational","24","","",""
"Part-time","1991","college entrance qualification","vocational + Abi","19","","",""
"Part-time","1991","college entrance qualification","higher vocational","9","","",""
"Part-time","1991","college entrance qualification","higher education","70","0.0905298815843727","0.07267395266972","0.108385810499025"
"Part-time","1991","Other degree","in school","","","",""
"Part-time","1991","Other degree","inadequately","","","",""
"Part-time","1991","Other degree","general elemantary","24","","",""
"Part-time","1991","Other degree","middle vocational","19","","",""
"Part-time","1991","Other degree","vocational + Abi","1","","",""
"Part-time","1991","Other degree","higher vocational","","","",""
"Part-time","1991","Other degree","higher education","5","","",""
"Part-time","1991","no degree/no degree yet","in school","1","","",""
"Part-time","1991","no degree/no degree yet","inadequately","41","0.0570297692109513","0.0390212429665618","0.0750382954553408"
"Part-time","1991","no degree/no degree yet","general elemantary","","","",""
"Part-time","1991","no degree/no degree yet","middle vocational","3","","",""
"Part-time","1991","no degree/no degree yet","vocational + Abi","","","",""
"Part-time","1991","no degree/no degree yet","higher vocational","","","",""
"Part-time","1991","no degree/no degree yet","higher education","","","",""
"Non-working","1991","lower secondary degree","in school","","","",""
"Non-working","1991","lower secondary degree","inadequately","","","",""
"Non-working","1991","lower secondary degree","general elemantary","1032","0.649712080826496","0.627794861792246","0.671629299860745"
"Non-working","1991","lower secondary degree","middle vocational","1454","0.435907034046502","0.420155279588839","0.451658788504166"
"Non-working","1991","lower secondary degree","vocational + Abi","","","",""
"Non-working","1991","lower secondary degree","higher vocational","93","0.350798565695182","0.298264973343228","0.403332158047135"
"Non-working","1991","lower secondary degree","higher education","57","0.553952748093671","0.465015382191657","0.642890113995686"
"Non-working","1991","secondary school degree","in school","","","",""
"Non-working","1991","secondary school degree","inadequately","","","",""
"Non-working","1991","secondary school degree","general elemantary","216","0.452254882932922","0.410001121480213","0.494508644385631"
"Non-working","1991","secondary school degree","middle vocational","558","0.298912713801624","0.28022842037432","0.317597007228927"
"Non-working","1991","secondary school degree","vocational + Abi","","","",""
"Non-working","1991","secondary school degree","higher vocational","69","0.296220259485697","0.24531125428139","0.347129264690005"
"Non-working","1991","secondary school degree","higher education","112","0.247720999036744","0.210829517213648","0.28461248085984"
"Non-working","1991","college entrance qualification","in school","","","",""
"Non-working","1991","college entrance qualification","inadequately","","","",""
"Non-working","1991","college entrance qualification","general elemantary","","","",""
"Non-working","1991","college entrance qualification","middle vocational","185","0.535704343116893","0.481895827033614","0.589512859200172"
"Non-working","1991","college entrance qualification","vocational + Abi","88","0.316891896078413","0.264504469874972","0.369279322281853"
"Non-working","1991","college entrance qualification","higher vocational","36","0.318312829885007","0.236323586172796","0.400302073597219"
"Non-working","1991","college entrance qualification","higher education","184","0.217843206601587","0.19215633727801","0.243530075925165"
"Non-working","1991","Other degree","in school","","","",""
"Non-working","1991","Other degree","inadequately","9","","",""
"Non-working","1991","Other degree","general elemantary","166","0.346598225270977","0.306197625856599","0.386998824685355"
"Non-working","1991","Other degree","middle vocational","92","0.280728107279467","0.235308469949265","0.326147744609668"
"Non-working","1991","Other degree","vocational + Abi","22","","",""
"Non-working","1991","Other degree","higher vocational","1","","",""
"Non-working","1991","Other degree","higher education","4","","",""
"Non-working","1991","no degree/no degree yet","in school","139","0.915393516298592","0.870857824747856","0.959929207849328"
"Non-working","1991","no degree/no degree yet","inadequately","304","0.514809248170246","0.475997982830113","0.55362051351038"
"Non-working","1991","no degree/no degree yet","general elemantary","","","",""
"Non-working","1991","no degree/no degree yet","middle vocational","28","","",""
"Non-working","1991","no degree/no degree yet","vocational + Abi","","","",""
"Non-working","1991","no degree/no degree yet","higher vocational","1","","",""
"Non-working","1991","no degree/no degree yet","higher education","1","","",""
"Other","1991","lower secondary degree","in school","","","",""
"Other","1991","lower secondary degree","inadequately","","","",""
"Other","1991","lower secondary degree","general elemantary","175","0.0724616738362956","0.0605511048233344","0.0843722428492568"
"Other","1991","lower secondary degree","middle vocational","101","0.0269905062778835","0.0218427176402167","0.0321382949155503"
"Other","1991","lower secondary degree","vocational + Abi","1","","",""
"Other","1991","lower secondary degree","higher vocational","5","","",""
"Other","1991","lower secondary degree","higher education","","","",""
"Other","1991","secondary school degree","in school","","","",""
"Other","1991","secondary school degree","inadequately","","","",""
"Other","1991","secondary school degree","general elemantary","181","0.263484405480714","0.226086014465828","0.3008827964956"
"Other","1991","secondary school degree","middle vocational","67","0.030218968649645","0.0232318985381159","0.0372060387611741"
"Other","1991","secondary school degree","vocational + Abi","","","",""
"Other","1991","secondary school degree","higher vocational","7","","",""
"Other","1991","secondary school degree","higher education","3","","",""
"Other","1991","college entrance qualification","in school","","","",""
"Other","1991","college entrance qualification","inadequately","","","",""
"Other","1991","college entrance qualification","general elemantary","","","",""
"Other","1991","college entrance qualification","middle vocational","72","0.219832071227525","0.175150267796784","0.264513874658265"
"Other","1991","college entrance qualification","vocational + Abi","21","","",""
"Other","1991","college entrance qualification","higher vocational","5","","",""
"Other","1991","college entrance qualification","higher education","25","","",""
"Other","1991","Other degree","in school","","","",""
"Other","1991","Other degree","inadequately","3","","",""
"Other","1991","Other degree","general elemantary","9","","",""
"Other","1991","Other degree","middle vocational","6","","",""
"Other","1991","Other degree","vocational + Abi","2","","",""
"Other","1991","Other degree","higher vocational","","","",""
"Other","1991","Other degree","higher education","","","",""
"Other","1991","no degree/no degree yet","in school","10","","",""
"Other","1991","no degree/no degree yet","inadequately","14","","",""
"Other","1991","no degree/no degree yet","general elemantary","","","",""
"Other","1991","no degree/no degree yet","middle vocational","","","",""
"Other","1991","no degree/no degree yet","vocational + Abi","","","",""
"Other","1991","no degree/no degree yet","higher vocational","","","",""
"Other","1991","no degree/no degree yet","higher education","","","",""
"Full-time","1992","lower secondary degree","in school","","","",""
"Full-time","1992","lower secondary degree","inadequately","","","",""
"Full-time","1992","lower secondary degree","general elemantary","434","0.187801152955366","0.169518574558343","0.206083731352389"
"Full-time","1992","lower secondary degree","middle vocational","1793","0.444310314900746","0.428267199389292","0.460353430412199"
"Full-time","1992","lower secondary degree","vocational + Abi","2","","",""
"Full-time","1992","lower secondary degree","higher vocational","193","0.56956169582337","0.514795936935833","0.624327454710906"
"Full-time","1992","lower secondary degree","higher education","47","0.330661836043734","0.245416624934202","0.415907047153266"
"Full-time","1992","secondary school degree","in school","","","",""
"Full-time","1992","secondary school degree","inadequately","","","",""
"Full-time","1992","secondary school degree","general elemantary","105","0.225960944534009","0.190654674679476","0.261267214388542"
"Full-time","1992","secondary school degree","middle vocational","1360","0.549487762422875","0.528924800470949","0.570050724374801"
"Full-time","1992","secondary school degree","vocational + Abi","","","",""
"Full-time","1992","secondary school degree","higher vocational","203","0.561538077230776","0.506567351634749","0.616508802826802"
"Full-time","1992","secondary school degree","higher education","359","0.658701727540745","0.617791237050229","0.699612218031261"
"Full-time","1992","college entrance qualification","in school","","","",""
"Full-time","1992","college entrance qualification","inadequately","","","",""
"Full-time","1992","college entrance qualification","general elemantary","","","",""
"Full-time","1992","college entrance qualification","middle vocational","56","0.204092210574435","0.159933366734618","0.248251054414252"
"Full-time","1992","college entrance qualification","vocational + Abi","158","0.484546674667793","0.429092623909808","0.540000725425778"
"Full-time","1992","college entrance qualification","higher vocational","81","0.602544669900119","0.519061311312138","0.686028028488101"
"Full-time","1992","college entrance qualification","higher education","686","0.666959795805865","0.637497302833252","0.696422288778477"
"Full-time","1992","Other degree","in school","","","",""
"Full-time","1992","Other degree","inadequately","11","","",""
"Full-time","1992","Other degree","general elemantary","309","0.599893523656562","0.557662880389151","0.642124166923972"
"Full-time","1992","Other degree","middle vocational","241","0.604493084419639","0.554399713497656","0.654586455341622"
"Full-time","1992","Other degree","vocational + Abi","42","0.622477411588436","0.508915592612641","0.736039230564231"
"Full-time","1992","Other degree","higher vocational","3","","",""
"Full-time","1992","Other degree","higher education","26","","",""
"Full-time","1992","no degree/no degree yet","in school","","","",""
"Full-time","1992","no degree/no degree yet","inadequately","247","0.381782148386281","0.343037814269583","0.42052648250298"
"Full-time","1992","no degree/no degree yet","general elemantary","","","",""
"Full-time","1992","no degree/no degree yet","middle vocational","44","0.495997954712729","0.382843006141534","0.609152903283924"
"Full-time","1992","no degree/no degree yet","vocational + Abi","","","",""
"Full-time","1992","no degree/no degree yet","higher vocational","3","","",""
"Full-time","1992","no degree/no degree yet","higher education","","","",""
"Part-time","1992","lower secondary degree","in school","","","",""
"Part-time","1992","lower secondary degree","inadequately","","","",""
"Part-time","1992","lower secondary degree","general elemantary","132","0.0764654567385594","0.0640255722263133","0.0889053412508055"
"Part-time","1992","lower secondary degree","middle vocational","282","0.0759681414359253","0.0674137608504778","0.0845225220213728"
"Part-time","1992","lower secondary degree","vocational + Abi","2","","",""
"Part-time","1992","lower secondary degree","higher vocational","10","","",""
"Part-time","1992","lower secondary degree","higher education","2","","",""
"Part-time","1992","secondary school degree","in school","","","",""
"Part-time","1992","secondary school degree","inadequately","","","",""
"Part-time","1992","secondary school degree","general elemantary","25","","",""
"Part-time","1992","secondary school degree","middle vocational","194","0.0816582231671776","0.0703405930318478","0.0929758533025074"
"Part-time","1992","secondary school degree","vocational + Abi","","","",""
"Part-time","1992","secondary school degree","higher vocational","30","0.103627374363037","0.069863096780122","0.137391651945953"
"Part-time","1992","secondary school degree","higher education","30","0.057181404557526","0.0371475406409968","0.0772152684740552"
"Part-time","1992","college entrance qualification","in school","","","",""
"Part-time","1992","college entrance qualification","inadequately","","","",""
"Part-time","1992","college entrance qualification","general elemantary","","","",""
"Part-time","1992","college entrance qualification","middle vocational","24","","",""
"Part-time","1992","college entrance qualification","vocational + Abi","22","","",""
"Part-time","1992","college entrance qualification","higher vocational","12","","",""
"Part-time","1992","college entrance qualification","higher education","72","0.0875495211077459","0.0698808913107031","0.105218150904789"
"Part-time","1992","Other degree","in school","","","",""
"Part-time","1992","Other degree","inadequately","","","",""
"Part-time","1992","Other degree","general elemantary","36","0.0620512008349779","0.0412557911554411","0.0828466105145147"
"Part-time","1992","Other degree","middle vocational","12","","",""
"Part-time","1992","Other degree","vocational + Abi","2","","",""
"Part-time","1992","Other degree","higher vocational","1","","",""
"Part-time","1992","Other degree","higher education","3","","",""
"Part-time","1992","no degree/no degree yet","in school","2","","",""
"Part-time","1992","no degree/no degree yet","inadequately","34","0.0405052699518918","0.0247833100590163","0.0562272298447673"
"Part-time","1992","no degree/no degree yet","general elemantary","","","",""
"Part-time","1992","no degree/no degree yet","middle vocational","2","","",""
"Part-time","1992","no degree/no degree yet","vocational + Abi","","","",""
"Part-time","1992","no degree/no degree yet","higher vocational","","","",""
"Part-time","1992","no degree/no degree yet","higher education","","","",""
"Non-working","1992","lower secondary degree","in school","","","",""
"Non-working","1992","lower secondary degree","inadequately","","","",""
"Non-working","1992","lower secondary degree","general elemantary","1034","0.675248338267449","0.653327125062171","0.697169551472728"
"Non-working","1992","lower secondary degree","middle vocational","1541","0.46301322915061","0.446913897831332","0.479112560469888"
"Non-working","1992","lower secondary degree","vocational + Abi","","","",""
"Non-working","1992","lower secondary degree","higher vocational","103","0.371547794183516","0.318100375143829","0.424995213223203"
"Non-working","1992","lower secondary degree","higher education","68","0.656578585217751","0.570536247069448","0.742620923366054"
"Non-working","1992","secondary school degree","in school","","","",""
"Non-working","1992","secondary school degree","inadequately","","","",""
"Non-working","1992","secondary school degree","general elemantary","223","0.448873088530769","0.406883530650915","0.490862646410624"
"Non-working","1992","secondary school degree","middle vocational","634","0.343193009186903","0.323571090893044","0.362814927480762"
"Non-working","1992","secondary school degree","vocational + Abi","","","",""
"Non-working","1992","secondary school degree","higher vocational","75","0.302801135459077","0.251899351013986","0.353702919904167"
"Non-working","1992","secondary school degree","higher education","122","0.273904600196839","0.235425957347538","0.312383243046141"
"Non-working","1992","college entrance qualification","in school","","","",""
"Non-working","1992","college entrance qualification","inadequately","","","",""
"Non-working","1992","college entrance qualification","general elemantary","","","",""
"Non-working","1992","college entrance qualification","middle vocational","175","0.532897986850905","0.478234036762218","0.587561936939592"
"Non-working","1992","college entrance qualification","vocational + Abi","113","0.371201527597021","0.317593304736003","0.42480975045804"
"Non-working","1992","college entrance qualification","higher vocational","34","0.282764594090705","0.205939252490941","0.359589935690469"
"Non-working","1992","college entrance qualification","higher education","204","0.221564613252938","0.195602931805502","0.247526294700375"
"Non-working","1992","Other degree","in school","","","",""
"Non-working","1992","Other degree","inadequately","13","","",""
"Non-working","1992","Other degree","general elemantary","165","0.326913925071465","0.286479168548583","0.367348681594347"
"Non-working","1992","Other degree","middle vocational","105","0.347476401624555","0.298693422659939","0.39625938058917"
"Non-working","1992","Other degree","vocational + Abi","26","","",""
"Non-working","1992","Other degree","higher vocational","1","","",""
"Non-working","1992","Other degree","higher education","4","","",""
"Non-working","1992","no degree/no degree yet","in school","168","0.920666457778752","0.880963974337972","0.960368941219532"
"Non-working","1992","no degree/no degree yet","inadequately","312","0.555586236268736","0.51595851393841","0.595213958599061"
"Non-working","1992","no degree/no degree yet","general elemantary","","","",""
"Non-working","1992","no degree/no degree yet","middle vocational","28","","",""
"Non-working","1992","no degree/no degree yet","vocational + Abi","","","",""
"Non-working","1992","no degree/no degree yet","higher vocational","1","","",""
"Non-working","1992","no degree/no degree yet","higher education","1","","",""
"Other","1992","lower secondary degree","in school","","","",""
"Other","1992","lower secondary degree","inadequately","","","",""
"Other","1992","lower secondary degree","general elemantary","153","0.0604850520386256","0.0493258533709851","0.071644250706266"
"Other","1992","lower secondary degree","middle vocational","69","0.0167083145127187","0.0125698727390755","0.0208467562863619"
"Other","1992","lower secondary degree","vocational + Abi","1","","",""
"Other","1992","lower secondary degree","higher vocational","8","","",""
"Other","1992","lower secondary degree","higher education","","","",""
"Other","1992","secondary school degree","in school","","","",""
"Other","1992","secondary school degree","inadequately","","","",""
"Other","1992","secondary school degree","general elemantary","186","0.27006092573151","0.232578482608372","0.307543368854649"
"Other","1992","secondary school degree","middle vocational","61","0.0256610052230443","0.0191260105500345","0.0321959998960542"
"Other","1992","secondary school degree","vocational + Abi","","","",""
"Other","1992","secondary school degree","higher vocational","5","","",""
"Other","1992","secondary school degree","higher education","5","","",""
"Other","1992","college entrance qualification","in school","","","",""
"Other","1992","college entrance qualification","inadequately","","","",""
"Other","1992","college entrance qualification","general elemantary","","","",""
"Other","1992","college entrance qualification","middle vocational","65","0.187858284857748","0.145062185465396","0.2306543842501"
"Other","1992","college entrance qualification","vocational + Abi","19","","",""
"Other","1992","college entrance qualification","higher vocational","5","","",""
"Other","1992","college entrance qualification","higher education","21","","",""
"Other","1992","Other degree","in school","","","",""
"Other","1992","Other degree","inadequately","1","","",""
"Other","1992","Other degree","general elemantary","7","","",""
"Other","1992","Other degree","middle vocational","8","","",""
"Other","1992","Other degree","vocational + Abi","","","",""
"Other","1992","Other degree","higher vocational","","","",""
"Other","1992","Other degree","higher education","","","",""
"Other","1992","no degree/no degree yet","in school","8","","",""
"Other","1992","no degree/no degree yet","inadequately","11","","",""
"Other","1992","no degree/no degree yet","general elemantary","","","",""
"Other","1992","no degree/no degree yet","middle vocational","1","","",""
"Other","1992","no degree/no degree yet","vocational + Abi","","","",""
"Other","1992","no degree/no degree yet","higher vocational","","","",""
"Other","1992","no degree/no degree yet","higher education","","","",""
"Full-time","1993","lower secondary degree","in school","","","",""
"Full-time","1993","lower secondary degree","inadequately","","","",""
"Full-time","1993","lower secondary degree","general elemantary","418","0.185456976030236","0.166953989140865","0.203959962919607"
"Full-time","1993","lower secondary degree","middle vocational","1670","0.42599316303034","0.409833298369305","0.442153027691375"
"Full-time","1993","lower secondary degree","vocational + Abi","2","","",""
"Full-time","1993","lower secondary degree","higher vocational","170","0.527927573597457","0.47143661379568","0.584418533399235"
"Full-time","1993","lower secondary degree","higher education","37","0.288119905838468","0.203486502548829","0.372753309128107"
"Full-time","1993","secondary school degree","in school","","","",""
"Full-time","1993","secondary school degree","inadequately","","","",""
"Full-time","1993","secondary school degree","general elemantary","99","0.229183096831225","0.192776505639578","0.265589688022871"
"Full-time","1993","secondary school degree","middle vocational","1373","0.553035569739817","0.532573970239994","0.57349716923964"
"Full-time","1993","secondary school degree","vocational + Abi","","","",""
"Full-time","1993","secondary school degree","higher vocational","200","0.548789541830881","0.4935737523846","0.604005331277162"
"Full-time","1993","secondary school degree","higher education","348","0.669025840889184","0.627488076232654","0.710563605545713"
"Full-time","1993","college entrance qualification","in school","","","",""
"Full-time","1993","college entrance qualification","inadequately","","","",""
"Full-time","1993","college entrance qualification","general elemantary","","","",""
"Full-time","1993","college entrance qualification","middle vocational","51","0.205984676635102","0.16324799784667","0.248721355423534"
"Full-time","1993","college entrance qualification","vocational + Abi","166","0.502917370622538","0.447614728746474","0.558220012498601"
"Full-time","1993","college entrance qualification","higher vocational","73","0.604931363132082","0.519908532785625","0.689954193478539"
"Full-time","1993","college entrance qualification","higher education","677","0.646457402769071","0.616692662696343","0.676222142841798"
"Full-time","1993","Other degree","in school","","","",""
"Full-time","1993","Other degree","inadequately","10","","",""
"Full-time","1993","Other degree","general elemantary","291","0.602544616891436","0.559650089617399","0.645439144165473"
"Full-time","1993","Other degree","middle vocational","227","0.567844642224566","0.516167860962248","0.619521423486884"
"Full-time","1993","Other degree","vocational + Abi","40","0.664891565129385","0.552699607485251","0.777083522773518"
"Full-time","1993","Other degree","higher vocational","2","","",""
"Full-time","1993","Other degree","higher education","26","","",""
"Full-time","1993","no degree/no degree yet","in school","","","",""
"Full-time","1993","no degree/no degree yet","inadequately","234","0.377282505182644","0.338104863027369","0.416460147337919"
"Full-time","1993","no degree/no degree yet","general elemantary","","","",""
"Full-time","1993","no degree/no degree yet","middle vocational","37","0.456468169057411","0.340607333234607","0.572329004880215"
"Full-time","1993","no degree/no degree yet","vocational + Abi","","","",""
"Full-time","1993","no degree/no degree yet","higher vocational","2","","",""
"Full-time","1993","no degree/no degree yet","higher education","","","",""
"Part-time","1993","lower secondary degree","in school","","","",""
"Part-time","1993","lower secondary degree","inadequately","","","",""
"Part-time","1993","lower secondary degree","general elemantary","122","0.0743037662307382","0.0618183535453907","0.0867891789160858"
"Part-time","1993","lower secondary degree","middle vocational","252","0.0686870235415305","0.0604216393006029","0.0769524077824581"
"Part-time","1993","lower secondary degree","vocational + Abi","1","","",""
"Part-time","1993","lower secondary degree","higher vocational","17","","",""
"Part-time","1993","lower secondary degree","higher education","2","","",""
"Part-time","1993","secondary school degree","in school","","","",""
"Part-time","1993","secondary school degree","inadequately","","","",""
"Part-time","1993","secondary school degree","general elemantary","26","","",""
"Part-time","1993","secondary school degree","middle vocational","193","0.0842518876067438","0.0728203565162028","0.0956834186972848"
"Part-time","1993","secondary school degree","vocational + Abi","","","",""
"Part-time","1993","secondary school degree","higher vocational","23","","",""
"Part-time","1993","secondary school degree","higher education","38","0.0717081368501538","0.0489335177336337","0.0944827559666739"
"Part-time","1993","college entrance qualification","in school","","","",""
"Part-time","1993","college entrance qualification","inadequately","","","",""
"Part-time","1993","college entrance qualification","general elemantary","","","",""
"Part-time","1993","college entrance qualification","middle vocational","22","","",""
"Part-time","1993","college entrance qualification","vocational + Abi","23","","",""
"Part-time","1993","college entrance qualification","higher vocational","13","","",""
"Part-time","1993","college entrance qualification","higher education","74","0.0876087886466218","0.0700062361526637","0.10521134114058"
"Part-time","1993","Other degree","in school","","","",""
"Part-time","1993","Other degree","inadequately","1","","",""
"Part-time","1993","Other degree","general elemantary","36","0.0676100365033378","0.0456027007611405","0.0896173722455351"
"Part-time","1993","Other degree","middle vocational","11","","",""
"Part-time","1993","Other degree","vocational + Abi","2","","",""
"Part-time","1993","Other degree","higher vocational","","","",""
"Part-time","1993","Other degree","higher education","3","","",""
"Part-time","1993","no degree/no degree yet","in school","1","","",""
"Part-time","1993","no degree/no degree yet","inadequately","39","0.0475913519986066","0.0303831650957422","0.064799538901471"
"Part-time","1993","no degree/no degree yet","general elemantary","","","",""
"Part-time","1993","no degree/no degree yet","middle vocational","3","","",""
"Part-time","1993","no degree/no degree yet","vocational + Abi","","","",""
"Part-time","1993","no degree/no degree yet","higher vocational","","","",""
"Part-time","1993","no degree/no degree yet","higher education","","","",""
"Non-working","1993","lower secondary degree","in school","","","",""
"Non-working","1993","lower secondary degree","inadequately","","","",""
"Non-working","1993","lower secondary degree","general elemantary","1001","0.671137746118689","0.648772376145904","0.693503116091475"
"Non-working","1993","lower secondary degree","middle vocational","1579","0.480669183189249","0.46434155662523","0.496996809753269"
"Non-working","1993","lower secondary degree","vocational + Abi","1","","",""
"Non-working","1993","lower secondary degree","higher vocational","107","0.385380454934616","0.330307866420727","0.440453043448505"
"Non-working","1993","lower secondary degree","higher education","71","0.700878927625273","0.615313809464021","0.786444045786524"
"Non-working","1993","secondary school degree","in school","","","",""
"Non-working","1993","secondary school degree","inadequately","","","",""
"Non-working","1993","secondary school degree","general elemantary","212","0.456805890309587","0.41365830618833","0.499953474430844"
"Non-working","1993","secondary school degree","middle vocational","631","0.332542105916686","0.313152819581633","0.351931392251738"
"Non-working","1993","secondary school degree","vocational + Abi","","","",""
"Non-working","1993","secondary school degree","higher vocational","80","0.348444471052145","0.295573985352728","0.401314956751562"
"Non-working","1993","secondary school degree","higher education","101","0.246448055468264","0.20840775604301","0.284488354893518"
"Non-working","1993","college entrance qualification","in school","","","",""
"Non-working","1993","college entrance qualification","inadequately","","","",""
"Non-working","1993","college entrance qualification","general elemantary","","","",""
"Non-working","1993","college entrance qualification","middle vocational","192","0.536994523491444","0.484302259134629","0.589686787848259"
"Non-working","1993","college entrance qualification","vocational + Abi","103","0.317429984599324","0.265944969537778","0.368914999660869"
"Non-working","1993","college entrance qualification","higher vocational","37","0.282389683485058","0.204098117363337","0.360681249606778"
"Non-working","1993","college entrance qualification","higher education","219","0.240704287854347","0.214087315664087","0.267321260044607"
"Non-working","1993","Other degree","in school","","","",""
"Non-working","1993","Other degree","inadequately","10","","",""
"Non-working","1993","Other degree","general elemantary","169","0.321238500304286","0.280309090333331","0.362167910275241"
"Non-working","1993","Other degree","middle vocational","110","0.378845951861641","0.328241150580613","0.429450753142669"
"Non-working","1993","Other degree","vocational + Abi","26","","",""
"Non-working","1993","Other degree","higher vocational","2","","",""
"Non-working","1993","Other degree","higher education","6","","",""
"Non-working","1993","no degree/no degree yet","in school","173","0.973657293654291","0.950063666400275","0.997250920908307"
"Non-working","1993","no degree/no degree yet","inadequately","300","0.536669098361766","0.496364151243964","0.576974045479569"
"Non-working","1993","no degree/no degree yet","general elemantary","","","",""
"Non-working","1993","no degree/no degree yet","middle vocational","31","0.485967526047367","0.369710872003801","0.602224180090934"
"Non-working","1993","no degree/no degree yet","vocational + Abi","","","",""
"Non-working","1993","no degree/no degree yet","higher vocational","1","","",""
"Non-working","1993","no degree/no degree yet","higher education","1","","",""
"Other","1993","lower secondary degree","in school","","","",""
"Other","1993","lower secondary degree","inadequately","","","",""
"Other","1993","lower secondary degree","general elemantary","154","0.0691015116203367","0.057027316878545","0.0811757063621284"
"Other","1993","lower secondary degree","middle vocational","96","0.0246506302388802","0.0195833842264338","0.0297178762513266"
"Other","1993","lower secondary degree","vocational + Abi","1","","",""
"Other","1993","lower secondary degree","higher vocational","6","","",""
"Other","1993","lower secondary degree","higher education","","","",""
"Other","1993","secondary school degree","in school","","","",""
"Other","1993","secondary school degree","inadequately","","","",""
"Other","1993","secondary school degree","general elemantary","175","0.254306893802838","0.216586845410446","0.292026942195231"
"Other","1993","secondary school degree","middle vocational","71","0.0301704367367532","0.0231305596980746","0.0372103137754318"
"Other","1993","secondary school degree","vocational + Abi","","","",""
"Other","1993","secondary school degree","higher vocational","9","","",""
"Other","1993","secondary school degree","higher education","6","","",""
"Other","1993","college entrance qualification","in school","","","",""
"Other","1993","college entrance qualification","inadequately","","","",""
"Other","1993","college entrance qualification","general elemantary","","","",""
"Other","1993","college entrance qualification","middle vocational","79","0.193344872309462","0.151611916209875","0.235077828409049"
"Other","1993","college entrance qualification","vocational + Abi","22","","",""
"Other","1993","college entrance qualification","higher vocational","4","","",""
"Other","1993","college entrance qualification","higher education","21","","",""
"Other","1993","Other degree","in school","","","",""
"Other","1993","Other degree","inadequately","1","","",""
"Other","1993","Other degree","general elemantary","4","","",""
"Other","1993","Other degree","middle vocational","5","","",""
"Other","1993","Other degree","vocational + Abi","","","",""
"Other","1993","Other degree","higher vocational","","","",""
"Other","1993","Other degree","higher education","","","",""
"Other","1993","no degree/no degree yet","in school","3","","",""
"Other","1993","no degree/no degree yet","inadequately","15","","",""
"Other","1993","no degree/no degree yet","general elemantary","","","",""
"Other","1993","no degree/no degree yet","middle vocational","","","",""
"Other","1993","no degree/no degree yet","vocational + Abi","","","",""
"Other","1993","no degree/no degree yet","higher vocational","","","",""
"Other","1993","no degree/no degree yet","higher education","","","",""
"Full-time","1994","lower secondary degree","in school","","","",""
"Full-time","1994","lower secondary degree","inadequately","","","",""
"Full-time","1994","lower secondary degree","general elemantary","350","0.162330412485556","0.144250512499057","0.180410312472054"
"Full-time","1994","lower secondary degree","middle vocational","1572","0.405940628006319","0.389694842373718","0.42218641363892"
"Full-time","1994","lower secondary degree","vocational + Abi","3","","",""
"Full-time","1994","lower secondary degree","higher vocational","165","0.528528241411813","0.471756553426098","0.585299929397529"
"Full-time","1994","lower secondary degree","higher education","40","0.309974309581063","0.225447466018216","0.39450115314391"
"Full-time","1994","secondary school degree","in school","","","",""
"Full-time","1994","secondary school degree","inadequately","","","",""
"Full-time","1994","secondary school degree","general elemantary","96","0.220860418656384","0.182993130221279","0.258727707091489"
"Full-time","1994","secondary school degree","middle vocational","1339","0.537823538031968","0.517254872034101","0.558392204029835"
"Full-time","1994","secondary school degree","vocational + Abi","","","",""
