"erwst","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Part-time","1992","Couple + C. LE 16 ","no migration background","317","0.142558422635111","0.129173579353344","0.155943265916877"
"Part-time","1992","Couple + C. LE 16 ","direct migration background","54","0.0927237867552315","0.0702527326106714","0.115194840899792"
"Part-time","1992","Couple + C. LE 16 ","indirect migration background","9","","",""
"Part-time","1992","Couple + C. GT 16 ","no migration background","148","0.0820517580668144","0.070180229034053","0.0939232870995758"
"Part-time","1992","Couple + C. GT 16 ","direct migration background","36","0.0731244559321884","0.050726599958085","0.0955223119062919"
"Part-time","1992","Couple + C. GT 16 ","indirect migration background","5","","",""
"Part-time","1992","Couple + C. LE and GT 16","no migration background","61","0.102909978384189","0.0802225518236713","0.125597404944706"
"Part-time","1992","Couple + C. LE and GT 16","direct migration background","21","","",""
"Part-time","1992","Couple + C. LE and GT 16","indirect migration background","4","","",""
"Non-working","1992","1-pers.-HH","no migration background","674","0.61232543409786","0.584190451191319","0.640460417004402"
"Non-working","1992","1-pers.-HH","direct migration background","73","0.518478522919982","0.445075946014882","0.591881099825081"
"Non-working","1992","1-pers.-HH","indirect migration background","5","","",""
"Non-working","1992","(Married) couple without C. ","no migration background","1385","0.541089268338791","0.522481861359863","0.559696675317719"
"Non-working","1992","(Married) couple without C. ","direct migration background","226","0.51208600422872","0.468316430277757","0.555855578179683"
"Non-working","1992","(Married) couple without C. ","indirect migration background","11","","",""
"Non-working","1992","Single parent ","no migration background","190","0.396634537399272","0.353925644833713","0.439343429964831"
"Non-working","1992","Single parent ","direct migration background","39","0.326045577616762","0.236807628831662","0.415283526401863"
"Non-working","1992","Single parent ","indirect migration background","14","","",""
"Non-working","1992","Couple + C. LE 16 ","no migration background","644","0.257193151983352","0.240459827588341","0.273926476378363"
"Non-working","1992","Couple + C. LE 16 ","direct migration background","203","0.337842080965454","0.301198680875541","0.374485481055366"
"Non-working","1992","Couple + C. LE 16 ","indirect migration background","9","","",""
"Non-working","1992","Couple + C. GT 16 ","no migration background","728","0.370492287293682","0.349602032846245","0.39138254174112"
"Non-working","1992","Couple + C. GT 16 ","direct migration background","192","0.373568735854505","0.331950239470028","0.415187232238983"
"Non-working","1992","Couple + C. GT 16 ","indirect migration background","70","0.419443980974925","0.344601374340181","0.494286587609669"
"Non-working","1992","Couple + C. LE and GT 16","no migration background","203","0.30760583647964","0.27314605929578","0.342065613663501"
"Non-working","1992","Couple + C. LE and GT 16","direct migration background","106","0.29758154224138","0.251121716795381","0.344041367687378"
"Non-working","1992","Couple + C. LE and GT 16","indirect migration background","55","0.521657759310652","0.42471615387799","0.618599364743315"
"Other","1992","1-pers.-HH","no migration background","26","","",""
"Other","1992","1-pers.-HH","direct migration background","2","","",""
"Other","1992","1-pers.-HH","indirect migration background","4","","",""
"Other","1992","(Married) couple without C. ","no migration background","56","0.0180046526548264","0.0130394797337207","0.0229698255759321"
"Other","1992","(Married) couple without C. ","direct migration background","7","","",""
"Other","1992","(Married) couple without C. ","indirect migration background","2","","",""
"Other","1992","Single parent ","no migration background","44","0.0904908895584099","0.0654448663659961","0.115536912750824"
"Other","1992","Single parent ","direct migration background","4","","",""
"Other","1992","Single parent ","indirect migration background","4","","",""
"Other","1992","Couple + C. LE 16 ","no migration background","59","0.0279231146421852","0.0216157662776854","0.034230463006685"
"Other","1992","Couple + C. LE 16 ","direct migration background","11","","",""
"Other","1992","Couple + C. LE 16 ","indirect migration background","1","","",""
"Other","1992","Couple + C. GT 16 ","no migration background","201","0.0931216709890564","0.0805511433130231","0.10569219866509"
"Other","1992","Couple + C. GT 16 ","direct migration background","22","","",""
"Other","1992","Couple + C. GT 16 ","indirect migration background","44","0.313741545417601","0.243366331960389","0.384116758874813"
"Other","1992","Couple + C. LE and GT 16","no migration background","87","0.121516747779885","0.0971204855913873","0.145913009968383"
"Other","1992","Couple + C. LE and GT 16","direct migration background","35","0.120268537594213","0.08721425785033","0.153322817338096"
"Other","1992","Couple + C. LE and GT 16","indirect migration background","27","","",""
"Full-time","1993","1-pers.-HH","no migration background","459","0.34886912978816","0.322003294088095","0.375734965488225"
"Full-time","1993","1-pers.-HH","direct migration background","95","0.453047630687983","0.379713163058277","0.52638209831769"
"Full-time","1993","1-pers.-HH","indirect migration background","18","","",""
"Full-time","1993","(Married) couple without C. ","no migration background","1174","0.381781032298944","0.36374429651588","0.399817768082008"
"Full-time","1993","(Married) couple without C. ","direct migration background","240","0.438204331856426","0.395015482103319","0.481393181609533"
"Full-time","1993","(Married) couple without C. ","indirect migration background","28","","",""
"Full-time","1993","Single parent ","no migration background","199","0.390628547400424","0.347207503180402","0.434049591620445"
"Full-time","1993","Single parent ","direct migration background","50","0.530411968649454","0.430578159526","0.630245777772907"
"Full-time","1993","Single parent ","indirect migration background","11","","",""
"Full-time","1993","Couple + C. LE 16 ","no migration background","1515","0.576422731373497","0.55698327683346","0.595862185913533"
"Full-time","1993","Couple + C. LE 16 ","direct migration background","347","0.579774367473423","0.540180155791285","0.619368579155561"
"Full-time","1993","Couple + C. LE 16 ","indirect migration background","22","","",""
"Full-time","1993","Couple + C. GT 16 ","no migration background","879","0.445104731728107","0.422781799780158","0.467427663676056"
"Full-time","1993","Couple + C. GT 16 ","direct migration background","252","0.462358901081104","0.419381647295615","0.505336154866593"
"Full-time","1993","Couple + C. GT 16 ","indirect migration background","49","0.178146313468284","0.121455232215317","0.234837394721251"
"Full-time","1993","Couple + C. LE and GT 16","no migration background","357","0.469612300986053","0.433158040165216","0.50606656180689"
"Full-time","1993","Couple + C. LE and GT 16","direct migration background","189","0.515707761105504","0.462896752970559","0.568518769240449"
"Full-time","1993","Couple + C. LE and GT 16","indirect migration background","16","","",""
"Part-time","1993","1-pers.-HH","no migration background","28","","",""
"Part-time","1993","1-pers.-HH","direct migration background","4","","",""
"Part-time","1993","1-pers.-HH","indirect migration background","","","",""
"Part-time","1993","(Married) couple without C. ","no migration background","127","0.0497771695169766","0.0417028220275228","0.0578515170064303"
"Part-time","1993","(Married) couple without C. ","direct migration background","26","","",""
"Part-time","1993","(Married) couple without C. ","indirect migration background","2","","",""
"Part-time","1993","Single parent ","no migration background","49","0.104728059620965","0.0774768216142327","0.131979297627698"
"Part-time","1993","Single parent ","direct migration background","5","","",""
"Part-time","1993","Single parent ","indirect migration background","2","","",""
"Part-time","1993","Couple + C. LE 16 ","no migration background","306","0.145690575677045","0.131811180835142","0.159569970518947"
"Part-time","1993","Couple + C. LE 16 ","direct migration background","42","0.0729206424887472","0.0520639890769666","0.0937772959005278"
"Part-time","1993","Couple + C. LE 16 ","indirect migration background","5","","",""
"Part-time","1993","Couple + C. GT 16 ","no migration background","133","0.0806930326875863","0.068459189379396","0.0929268759957766"
"Part-time","1993","Couple + C. GT 16 ","direct migration background","37","0.0918679428262132","0.066970237735059","0.116765647917367"
"Part-time","1993","Couple + C. GT 16 ","indirect migration background","3","","",""
"Part-time","1993","Couple + C. LE and GT 16","no migration background","60","0.0962623841902894","0.0747181367052245","0.117806631675354"
"Part-time","1993","Couple + C. LE and GT 16","direct migration background","31","0.0891323969592538","0.0590221518751688","0.119242642043339"
"Part-time","1993","Couple + C. LE and GT 16","indirect migration background","3","","",""
"Non-working","1993","1-pers.-HH","no migration background","688","0.6053808039112","0.577829740444104","0.632931867378296"
"Non-working","1993","1-pers.-HH","direct migration background","76","0.517131365948662","0.443514657438222","0.590748074459101"
"Non-working","1993","1-pers.-HH","indirect migration background","8","","",""
"Non-working","1993","(Married) couple without C. ","no migration background","1420","0.547088149808639","0.528607590854541","0.565568708762737"
"Non-working","1993","(Married) couple without C. ","direct migration background","238","0.516478942114816","0.472980057870242","0.559977826359391"
"Non-working","1993","(Married) couple without C. ","indirect migration background","10","","",""
"Non-working","1993","Single parent ","no migration background","196","0.410237922149881","0.366462177193681","0.454013667106081"
"Non-working","1993","Single parent ","direct migration background","36","0.366228457615797","0.269855566928082","0.462601348303512"
"Non-working","1993","Single parent ","indirect migration background","8","","",""
"Non-working","1993","Couple + C. LE 16 ","no migration background","593","0.249219979992598","0.23220251036692","0.266237449618275"
"Non-working","1993","Couple + C. LE 16 ","direct migration background","203","0.336844956054242","0.298932363080558","0.374757549027925"
"Non-working","1993","Couple + C. LE 16 ","indirect migration background","14","","",""
"Non-working","1993","Couple + C. GT 16 ","no migration background","704","0.373808985156689","0.352077325095688","0.395540645217691"
"Non-working","1993","Couple + C. GT 16 ","direct migration background","209","0.385094892507593","0.343148873532087","0.4270409114831"
"Non-working","1993","Couple + C. GT 16 ","indirect migration background","68","0.397678748884992","0.325166837734257","0.470190660035728"
"Non-working","1993","Couple + C. LE and GT 16","no migration background","203","0.284442557420724","0.251489070026941","0.317396044814507"
"Non-working","1993","Couple + C. LE and GT 16","direct migration background","97","0.290638807242477","0.242656692621032","0.338620921863922"
"Non-working","1993","Couple + C. LE and GT 16","indirect migration background","68","0.599736921097946","0.514525189786126","0.684948652409766"
"Other","1993","1-pers.-HH","no migration background","34","0.0226510699761656","0.0142641186539069","0.0310380212984242"
"Other","1993","1-pers.-HH","direct migration background","2","","",""
"Other","1993","1-pers.-HH","indirect migration background","6","","",""
"Other","1993","(Married) couple without C. ","no migration background","66","0.0213536483754403","0.0159866861215481","0.0267206106293326"
"Other","1993","(Married) couple without C. ","direct migration background","3","","",""
"Other","1993","(Married) couple without C. ","indirect migration background","2","","",""
"Other","1993","Single parent ","no migration background","41","0.0944054708287298","0.0683833494609879","0.120427592196472"
"Other","1993","Single parent ","direct migration background","5","","",""
"Other","1993","Single parent ","indirect migration background","6","","",""
"Other","1993","Couple + C. LE 16 ","no migration background","68","0.0286667129568611","0.0221019312815204","0.0352314946322019"
"Other","1993","Couple + C. LE 16 ","direct migration background","5","","",""
"Other","1993","Couple + C. LE 16 ","indirect migration background","2","","",""
"Other","1993","Couple + C. GT 16 ","no migration background","188","0.100393250427618","0.0868945105226903","0.113891990332545"
"Other","1993","Couple + C. GT 16 ","direct migration background","19","","",""
"Other","1993","Couple + C. GT 16 ","indirect migration background","55","0.403232339995418","0.330553266115074","0.475911413875762"
"Other","1993","Couple + C. LE and GT 16","no migration background","100","0.149682757402934","0.123623728764888","0.175741786040979"
"Other","1993","Couple + C. LE and GT 16","direct migration background","27","","",""
"Other","1993","Couple + C. LE and GT 16","indirect migration background","40","0.235294901107525","0.161521555081317","0.309068247133732"
"Full-time","1994","1-pers.-HH","no migration background","458","0.339252628991302","0.312630714455267","0.365874543527337"
"Full-time","1994","1-pers.-HH","direct migration background","75","0.360096581258676","0.287292358505131","0.432900804012221"
"Full-time","1994","1-pers.-HH","indirect migration background","18","","",""
"Full-time","1994","(Married) couple without C. ","no migration background","1203","0.386161070474974","0.368182045889281","0.404140095060668"
"Full-time","1994","(Married) couple without C. ","direct migration background","236","0.416318905547804","0.374351604899574","0.458286206196034"
"Full-time","1994","(Married) couple without C. ","indirect migration background","40","0.513661267646595","0.385031367330032","0.642291167963157"
"Full-time","1994","Single parent ","no migration background","178","0.362430412721175","0.318879097236226","0.405981728206125"
"Full-time","1994","Single parent ","direct migration background","43","0.48307488299183","0.377461267190233","0.588688498793427"
"Full-time","1994","Single parent ","indirect migration background","11","","",""
"Full-time","1994","Couple + C. LE 16 ","no migration background","1406","0.556965398349665","0.537141348996192","0.576789447703139"
"Full-time","1994","Couple + C. LE 16 ","direct migration background","303","0.537135107603753","0.496129541355783","0.578140673851723"
"Full-time","1994","Couple + C. LE 16 ","indirect migration background","20","","",""
"Full-time","1994","Couple + C. GT 16 ","no migration background","852","0.443675277329184","0.420755716975708","0.46659483768266"
"Full-time","1994","Couple + C. GT 16 ","direct migration background","225","0.403367822345683","0.359617779070021","0.447117865621344"
"Full-time","1994","Couple + C. GT 16 ","indirect migration background","57","0.266851985387301","0.201873566359424","0.331830404415179"
"Full-time","1994","Couple + C. LE and GT 16","no migration background","344","0.43992080742376","0.404301075349582","0.475540539497937"
"Full-time","1994","Couple + C. LE and GT 16","direct migration background","160","0.496502755683701","0.440482284361987","0.552523227005414"
"Full-time","1994","Couple + C. LE and GT 16","indirect migration background","17","","",""
"Part-time","1994","1-pers.-HH","no migration background","33","0.0253759485180054","0.0165331514898717","0.034218745546139"
"Part-time","1994","1-pers.-HH","direct migration background","4","","",""
"Part-time","1994","1-pers.-HH","indirect migration background","3","","",""
"Part-time","1994","(Married) couple without C. ","no migration background","131","0.0484139167281378","0.0404877387869346","0.056340094669341"
"Part-time","1994","(Married) couple without C. ","direct migration background","31","0.0651522537960706","0.0441413216237932","0.086163185968348"
"Part-time","1994","(Married) couple without C. ","indirect migration background","3","","",""
"Part-time","1994","Single parent ","no migration background","37","0.0865339135937005","0.061061825302049","0.112006001885352"
"Part-time","1994","Single parent ","direct migration background","5","","",""
"Part-time","1994","Single parent ","indirect migration background","4","","",""
"Part-time","1994","Couple + C. LE 16 ","no migration background","286","0.134829992986558","0.121199755498345","0.148460230474771"
"Part-time","1994","Couple + C. LE 16 ","direct migration background","32","0.0473252152050347","0.0298632725683611","0.0647871578417083"
"Part-time","1994","Couple + C. LE 16 ","indirect migration background","5","","",""
"Part-time","1994","Couple + C. GT 16 ","no migration background","129","0.0831385398767368","0.0704016749486436","0.09587540480483"
"Part-time","1994","Couple + C. GT 16 ","direct migration background","34","0.0783248477645222","0.0543633895056806","0.102286306023364"
"Part-time","1994","Couple + C. GT 16 ","indirect migration background","1","","",""
"Part-time","1994","Couple + C. LE and GT 16","no migration background","63","0.0958200922810408","0.0746981235320536","0.116942061030028"
"Part-time","1994","Couple + C. LE and GT 16","direct migration background","27","","",""
"Part-time","1994","Couple + C. LE and GT 16","indirect migration background","2","","",""
"Non-working","1994","1-pers.-HH","no migration background","697","0.617193129120916","0.589861824949551","0.64452443329228"
"Non-working","1994","1-pers.-HH","direct migration background","87","0.621372919386265","0.547807815457853","0.694938023314678"
"Non-working","1994","1-pers.-HH","indirect migration background","7","","",""
"Non-working","1994","(Married) couple without C. ","no migration background","1426","0.548707373216913","0.530331237715611","0.567083508718214"
"Non-working","1994","(Married) couple without C. ","direct migration background","255","0.500020016324672","0.457452318773807","0.542587713875538"
"Non-working","1994","(Married) couple without C. ","indirect migration background","14","","",""
"Non-working","1994","Single parent ","no migration background","204","0.432392929927735","0.387509260535139","0.477276599320332"
"Non-working","1994","Single parent ","direct migration background","33","0.355759629859203","0.254578117738012","0.456941141980395"
"Non-working","1994","Single parent ","indirect migration background","8","","",""
"Non-working","1994","Couple + C. LE 16 ","no migration background","634","0.266993146247854","0.249338317325953","0.284647975169754"
"Non-working","1994","Couple + C. LE 16 ","direct migration background","217","0.360485590340555","0.320999599074378","0.399971581606732"
"Non-working","1994","Couple + C. LE 16 ","indirect migration background","19","","",""
"Non-working","1994","Couple + C. GT 16 ","no migration background","673","0.391939243557247","0.369418000863122","0.414460486251372"
"Non-working","1994","Couple + C. GT 16 ","direct migration background","210","0.488641910335554","0.444062692151244","0.533221128519864"
"Non-working","1994","Couple + C. GT 16 ","indirect migration background","78","0.48787039904639","0.414439260241552","0.561301537851227"
"Non-working","1994","Couple + C. LE and GT 16","no migration background","231","0.32337942357613","0.289812814634632","0.356946032517629"
"Non-working","1994","Couple + C. LE and GT 16","direct migration background","98","0.338672457563564","0.285646853764584","0.391698061362543"
"Non-working","1994","Couple + C. LE and GT 16","indirect migration background","64","0.51442939013474","0.42851508195924","0.60034369831024"
"Other","1994","1-pers.-HH","no migration background","27","","",""
"Other","1994","1-pers.-HH","direct migration background","1","","",""
"Other","1994","1-pers.-HH","indirect migration background","5","","",""
"Other","1994","(Married) couple without C. ","no migration background","57","0.0167176395799749","0.0119830616361499","0.0214522175238"
"Other","1994","(Married) couple without C. ","direct migration background","8","","",""
"Other","1994","(Married) couple without C. ","indirect migration background","1","","",""
"Other","1994","Single parent ","no migration background","49","0.118642743757389","0.0893458384363843","0.147939649078393"
"Other","1994","Single parent ","direct migration background","5","","",""
"Other","1994","Single parent ","indirect migration background","3","","",""
"Other","1994","Couple + C. LE 16 ","no migration background","86","0.0412114624159234","0.0332786009710658","0.049144323860781"
"Other","1994","Couple + C. LE 16 ","direct migration background","16","","",""
"Other","1994","Couple + C. LE 16 ","indirect migration background","3","","",""
"Other","1994","Couple + C. GT 16 ","no migration background","151","0.081246939236832","0.0686428232249593","0.0938510552487048"
"Other","1994","Couple + C. GT 16 ","direct migration background","14","","",""
"Other","1994","Couple + C. GT 16 ","indirect migration background","42","0.243661448849416","0.180596271752242","0.306726625946589"
"Other","1994","Couple + C. LE and GT 16","no migration background","108","0.140879676719069","0.115914775794076","0.165844577644063"
"Other","1994","Couple + C. LE and GT 16","direct migration background","21","","",""
"Other","1994","Couple + C. LE and GT 16","indirect migration background","47","0.339893858556983","0.258469384824881","0.421318332289084"
"Full-time","1995","1-pers.-HH","no migration background","466","0.334831925918877","0.308447279523699","0.361216572314056"
"Full-time","1995","1-pers.-HH","direct migration background","86","0.316430503795855","0.251320073739066","0.381540933852644"
"Full-time","1995","1-pers.-HH","indirect migration background","20","","",""
"Full-time","1995","(Married) couple without C. ","no migration background","1245","0.385228981382036","0.367374909631324","0.403083053132748"
"Full-time","1995","(Married) couple without C. ","direct migration background","243","0.354481366239217","0.316458277031956","0.392504455446478"
"Full-time","1995","(Married) couple without C. ","indirect migration background","42","0.559896271095154","0.439219765923803","0.680572776266505"
"Full-time","1995","Single parent ","no migration background","191","0.379796301949358","0.336332984098764","0.423259619799952"
"Full-time","1995","Single parent ","direct migration background","46","0.438910517279699","0.343990567580117","0.53383046697928"
"Full-time","1995","Single parent ","indirect migration background","8","","",""
"Full-time","1995","Couple + C. LE 16 ","no migration background","1376","0.56374513990963","0.543737141966979","0.58375313785228"
"Full-time","1995","Couple + C. LE 16 ","direct migration background","385","0.503008391898267","0.46705699023207","0.538959793564464"
"Full-time","1995","Couple + C. LE 16 ","indirect migration background","21","","",""
"Full-time","1995","Couple + C. GT 16 ","no migration background","803","0.419060014633131","0.39604138406935","0.442078645196911"
"Full-time","1995","Couple + C. GT 16 ","direct migration background","252","0.412498757680458","0.372014177480008","0.452983337880908"
"Full-time","1995","Couple + C. GT 16 ","indirect migration background","58","0.277862831686764","0.211113008840846","0.344612654532682"
"Full-time","1995","Couple + C. LE and GT 16","no migration background","365","0.449889441416576","0.414636507722453","0.485142375110699"
"Full-time","1995","Couple + C. LE and GT 16","direct migration background","171","0.448626842916053","0.396817045122574","0.500436640709532"
"Full-time","1995","Couple + C. LE and GT 16","indirect migration background","21","","",""
"Part-time","1995","1-pers.-HH","no migration background","35","0.0288642662335136","0.0195039099906494","0.0382246224763779"
"Part-time","1995","1-pers.-HH","direct migration background","6","","",""
"Part-time","1995","1-pers.-HH","indirect migration background","3","","",""
"Part-time","1995","(Married) couple without C. ","no migration background","155","0.0549565377673995","0.0465955674825365","0.0633175080522625"
"Part-time","1995","(Married) couple without C. ","direct migration background","27","","",""
"Part-time","1995","(Married) couple without C. ","indirect migration background","6","","",""
"Part-time","1995","Single parent ","no migration background","46","0.104716527216237","0.0772964777782091","0.132136576654265"
"Part-time","1995","Single parent ","direct migration background","7","","",""
"Part-time","1995","Single parent ","indirect migration background","2","","",""
"Part-time","1995","Couple + C. LE 16 ","no migration background","299","0.137090642834206","0.123214186123582","0.150967099544829"
"Part-time","1995","Couple + C. LE 16 ","direct migration background","52","0.0697702215999471","0.051451976977249","0.0880884662226452"
"Part-time","1995","Couple + C. LE 16 ","indirect migration background","8","","",""
"Part-time","1995","Couple + C. GT 16 ","no migration background","130","0.0779228729100404","0.0654176384497177","0.0904281073703631"
"Part-time","1995","Couple + C. GT 16 ","direct migration background","45","0.0925165593887203","0.0686877131812398","0.116345405596201"
"Part-time","1995","Couple + C. GT 16 ","indirect migration background","4","","",""
"Part-time","1995","Couple + C. LE and GT 16","no migration background","67","0.102297614356505","0.0808234478603642","0.123771780852646"
"Part-time","1995","Couple + C. LE and GT 16","direct migration background","26","","",""
"Part-time","1995","Couple + C. LE and GT 16","indirect migration background","1","","",""
"Non-working","1995","1-pers.-HH","no migration background","690","0.609612733901194","0.582338850077652","0.636886617724736"
"Non-working","1995","1-pers.-HH","direct migration background","99","0.607707455138896","0.539352128199315","0.676062782078478"
"Non-working","1995","1-pers.-HH","indirect migration background","8","","",""
"Non-working","1995","(Married) couple without C. ","no migration background","1382","0.537450708058928","0.519158360833663","0.555743055284192"
"Non-working","1995","(Married) couple without C. ","direct migration background","327","0.579543608544754","0.540306242953183","0.618780974136326"
"Non-working","1995","(Married) couple without C. ","indirect migration background","14","","",""
"Non-working","1995","Single parent ","no migration background","195","0.407843385301225","0.363833996386203","0.451852774216248"
"Non-working","1995","Single parent ","direct migration background","46","0.391269484400538","0.297921710155405","0.484617258645671"
"Non-working","1995","Single parent ","indirect migration background","16","","",""
"Non-working","1995","Couple + C. LE 16 ","no migration background","607","0.262299213100495","0.2445519778269","0.28004644837409"
"Non-working","1995","Couple + C. LE 16 ","direct migration background","285","0.392663855096583","0.357549983927884","0.427777726265281"
"Non-working","1995","Couple + C. LE 16 ","indirect migration background","24","","",""
"Non-working","1995","Couple + C. GT 16 ","no migration background","656","0.40704861891679","0.384128945692867","0.429968292140713"
"Non-working","1995","Couple + C. GT 16 ","direct migration background","241","0.448024906801675","0.407128538529549","0.488921275073801"
"Non-working","1995","Couple + C. GT 16 ","indirect migration background","69","0.487781289541884","0.413296888904148","0.562265690179619"
"Non-working","1995","Couple + C. LE and GT 16","no migration background","237","0.319994556810949","0.2869389705953","0.353050143026597"
"Non-working","1995","Couple + C. LE and GT 16","direct migration background","132","0.40450517301715","0.353378504249049","0.455631841785251"
"Non-working","1995","Couple + C. LE and GT 16","indirect migration background","64","0.473981169271486","0.388475751555529","0.559486586987444"
"Other","1995","1-pers.-HH","no migration background","38","0.0266910739464151","0.0176799175577882","0.0357022303350419"
"Other","1995","1-pers.-HH","direct migration background","5","","",""
"Other","1995","1-pers.-HH","indirect migration background","4","","",""
"Other","1995","(Married) couple without C. ","no migration background","72","0.0223637727916368","0.0169389908522769","0.0277885547309967"
"Other","1995","(Married) couple without C. ","direct migration background","11","","",""
"Other","1995","(Married) couple without C. ","indirect migration background","3","","",""
"Other","1995","Single parent ","no migration background","47","0.10764378553318","0.0798886123397656","0.135398958726594"
"Other","1995","Single parent ","direct migration background","6","","",""
"Other","1995","Single parent ","indirect migration background","6","","",""
"Other","1995","Couple + C. LE 16 ","no migration background","78","0.0368650041556689","0.0292627424703074","0.0444672658410304"
"Other","1995","Couple + C. LE 16 ","direct migration background","21","","",""
"Other","1995","Couple + C. LE 16 ","indirect migration background","2","","",""
"Other","1995","Couple + C. GT 16 ","no migration background","176","0.0959684935400389","0.0822270658105111","0.109709921269567"
"Other","1995","Couple + C. GT 16 ","direct migration background","30","0.0469597761291467","0.02956204769745","0.0643575045608433"
"Other","1995","Couple + C. GT 16 ","indirect migration background","42","0.225519752729301","0.163243495230943","0.28779601022766"
"Other","1995","Couple + C. LE and GT 16","no migration background","96","0.127818387415971","0.104158236862477","0.151478537969464"
"Other","1995","Couple + C. LE and GT 16","direct migration background","25","","",""
"Other","1995","Couple + C. LE and GT 16","indirect migration background","45","0.368173968093369","0.285582014281485","0.450765921905253"
"Full-time","1996","1-pers.-HH","no migration background","486","0.337519056149677","0.311440577038222","0.363597535261133"
"Full-time","1996","1-pers.-HH","direct migration background","76","0.36518172795884","0.295612303826748","0.434751152090931"
"Full-time","1996","1-pers.-HH","indirect migration background","24","","",""
"Full-time","1996","(Married) couple without C. ","no migration background","1230","0.372022566444584","0.354424880554969","0.389620252334198"
"Full-time","1996","(Married) couple without C. ","direct migration background","222","0.303396407478545","0.266611426334455","0.340181388622635"
"Full-time","1996","(Married) couple without C. ","indirect migration background","47","0.61810898667871","0.505885413860681","0.73033255949674"
"Full-time","1996","Single parent ","no migration background","193","0.369799113166513","0.327142342183331","0.412455884149695"
"Full-time","1996","Single parent ","direct migration background","50","0.390868426376861","0.305669588837835","0.476067263915887"
"Full-time","1996","Single parent ","indirect migration background","9","","",""
"Full-time","1996","Couple + C. LE 16 ","no migration background","1289","0.556364789815267","0.535900216112931","0.576829363517603"
"Full-time","1996","Couple + C. LE 16 ","direct migration background","346","0.485883156486728","0.448206567161867","0.523559745811589"
"Full-time","1996","Couple + C. LE 16 ","indirect migration background","24","","",""
"Full-time","1996","Couple + C. GT 16 ","no migration background","757","0.41565361914775","0.392129126362295","0.439178111933205"
"Full-time","1996","Couple + C. GT 16 ","direct migration background","220","0.425914534196896","0.383083100011669","0.468745968382123"
"Full-time","1996","Couple + C. GT 16 ","indirect migration background","68","0.333938179787764","0.264848706265399","0.403027653310129"
"Full-time","1996","Couple + C. LE and GT 16","no migration background","374","0.438381947262681","0.404041356088449","0.472722538436913"
"Full-time","1996","Couple + C. LE and GT 16","direct migration background","153","0.425957649923609","0.371778987373135","0.480136312474083"
"Full-time","1996","Couple + C. LE and GT 16","indirect migration background","23","","",""
"Part-time","1996","1-pers.-HH","no migration background","44","0.0375149249159927","0.0270353067649543","0.047994543067031"
"Part-time","1996","1-pers.-HH","direct migration background","5","","",""
"Part-time","1996","1-pers.-HH","indirect migration background","2","","",""
"Part-time","1996","(Married) couple without C. ","no migration background","163","0.0559937953479578","0.0476232013503264","0.0643643893455892"
"Part-time","1996","(Married) couple without C. ","direct migration background","27","","",""
"Part-time","1996","(Married) couple without C. ","indirect migration background","3","","",""
"Part-time","1996","Single parent ","no migration background","55","0.129283710758957","0.0996370503497862","0.158930371168128"
"Part-time","1996","Single parent ","direct migration background","11","","",""
"Part-time","1996","Single parent ","indirect migration background","2","","",""
"Part-time","1996","Couple + C. LE 16 ","no migration background","296","0.141742705159826","0.127375609282526","0.156109801037127"
"Part-time","1996","Couple + C. LE 16 ","direct migration background","60","0.0869502720186269","0.0657101292660546","0.108190414771199"
"Part-time","1996","Couple + C. LE 16 ","indirect migration background","9","","",""
"Part-time","1996","Couple + C. GT 16 ","no migration background","141","0.0945442772542902","0.0805783254829221","0.108510229025658"
"Part-time","1996","Couple + C. GT 16 ","direct migration background","48","0.111366596072101","0.0841175125197987","0.138615679624402"
"Part-time","1996","Couple + C. GT 16 ","indirect migration background","3","","",""
"Part-time","1996","Couple + C. LE and GT 16","no migration background","93","0.134425875380714","0.110818131975992","0.158033618785437"
"Part-time","1996","Couple + C. LE and GT 16","direct migration background","29","","",""
"Part-time","1996","Couple + C. LE and GT 16","indirect migration background","3","","",""
"Non-working","1996","1-pers.-HH","no migration background","700","0.599885452557618","0.572866236024021","0.626904669091216"
"Non-working","1996","1-pers.-HH","direct migration background","99","0.582646073351543","0.511394600946003","0.653897545757082"
"Non-working","1996","1-pers.-HH","indirect migration background","10","","",""
"Non-working","1996","(Married) couple without C. ","no migration background","1433","0.550519265448329","0.532408337521637","0.568630193375021"
"Non-working","1996","(Married) couple without C. ","direct migration background","337","0.627081356017657","0.588387549259176","0.665775162776139"
"Non-working","1996","(Married) couple without C. ","indirect migration background","17","","",""
"Non-working","1996","Single parent ","no migration background","197","0.405211007543996","0.361831200276143","0.448590814811849"
"Non-working","1996","Single parent ","direct migration background","55","0.422889630269671","0.336630360880867","0.509148899658476"
"Non-working","1996","Single parent ","indirect migration background","18","","",""
"Non-working","1996","Couple + C. LE 16 ","no migration background","601","0.264289846986454","0.246126181533848","0.282453512439059"
"Non-working","1996","Couple + C. LE 16 ","direct migration background","250","0.386103613860963","0.349402925099364","0.422804302622562"
"Non-working","1996","Couple + C. LE 16 ","indirect migration background","32","0.49113843134585","0.373180993344818","0.609095869346881"
"Non-working","1996","Couple + C. GT 16 ","no migration background","638","0.406623031341022","0.383176390251381","0.430069672430663"
"Non-working","1996","Couple + C. GT 16 ","direct migration background","223","0.408907593524494","0.366322913494552","0.451492273554436"
