"erwst","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Full-time","2005","Berlin","Couple + C. GT 16 ","52","0.342418279452417","0.256436090632881","0.428400468271952","1"
"Full-time","2005","Berlin","Couple + C. LE and GT 16","19","","","","1"
"Full-time","2005","Brandenburg","1-pers.-HH","33","0.278665856859771","0.197426722881153","0.359904990838389","1"
"Full-time","2005","Brandenburg","(Married) couple without C. ","88","0.229422835109466","0.183210180164885","0.275635490054047","1"
"Full-time","2005","Brandenburg","Single parent ","17","","","","1"
"Full-time","2005","Brandenburg","Couple + C. LE 16 ","67","0.565142632202975","0.478237477720161","0.652047786685789","1"
"Full-time","2005","Brandenburg","Couple + C. GT 16 ","82","0.483731004642113","0.410726136195385","0.556735873088841","1"
"Full-time","2005","Brandenburg","Couple + C. LE and GT 16","22","","","","1"
"Full-time","2005","Mecklenburg-Western Pomerania","1-pers.-HH","26","","","","1"
"Full-time","2005","Mecklenburg-Western Pomerania","(Married) couple without C. ","55","0.253238641691612","0.188059904489693","0.318417378893531","1"
"Full-time","2005","Mecklenburg-Western Pomerania","Single parent ","9","","","","1"
"Full-time","2005","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","34","0.582676363636364","0.462797779538936","0.702554947733791","1"
"Full-time","2005","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","46","0.392154412170625","0.295980854716569","0.488327969624681","1"
"Full-time","2005","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","14","","","","1"
"Full-time","2005","Saxony","1-pers.-HH","67","0.292370472123262","0.231990963807411","0.352749980439114","1"
"Full-time","2005","Saxony","(Married) couple without C. ","190","0.277252913115741","0.240471941985065","0.314033884246417","1"
"Full-time","2005","Saxony","Single parent ","25","","","","1"
"Full-time","2005","Saxony","Couple + C. LE 16 ","122","0.515017017018386","0.446934287621487","0.583099746415285","1"
"Full-time","2005","Saxony","Couple + C. GT 16 ","140","0.46644570437412","0.409225879455612","0.523665529292629","1"
"Full-time","2005","Saxony","Couple + C. LE and GT 16","52","0.464673044360943","0.372714483647332","0.556631605074553","1"
"Full-time","2005","Saxony-Anhalt","1-pers.-HH","34","0.302681633501414","0.220482724259124","0.384880542743705","1"
"Full-time","2005","Saxony-Anhalt","(Married) couple without C. ","97","0.232429367797102","0.186366443532729","0.278492292061475","1"
"Full-time","2005","Saxony-Anhalt","Couple + C. LE 16 ","70","0.601447694316162","0.511964646888669","0.690930741743654","1"
"Full-time","2005","Saxony-Anhalt","Couple + C. GT 16 ","93","0.379624528399743","0.315203999500943","0.444045057298542","1"
"Full-time","2005","Saxony-Anhalt","Couple + C. LE and GT 16","31","0.442545471275921","0.322717061016565","0.562373881535277","1"
"Full-time","2005","Thuringia","Couple + C. LE 16 ","70","0.460346193897894","0.378366966804368","0.54232542099142","1"
"Full-time","2005","Saxony-Anhalt","Single parent ","13","","","","1"
"Full-time","2005","Thuringia","1-pers.-HH","31","0.273628275398045","0.193527898057026","0.353728652739063","1"
"Full-time","2005","Thuringia","(Married) couple without C. ","72","0.190197307071451","0.144871699193781","0.235522914949121","1"
"Full-time","2005","Thuringia","Single parent ","10","","","","1"
"Full-time","2005","Thuringia","Couple + C. GT 16 ","93","0.404364329113316","0.336177841356916","0.472550816869717","1"
"Full-time","2005","Thuringia","Couple + C. LE and GT 16","24","","","","1"
"Non-working","2005","Schleswig-Holstein","1-pers.-HH","58","0.596591311766914","0.498456394563431","0.694726228970397","5"
"Non-working","2005","Schleswig-Holstein","(Married) couple without C. ","132","0.475588460320934","0.414050994934878","0.537125925706991","5"
"Non-working","2005","Schleswig-Holstein","Single parent ","12","","","","5"
"Non-working","2005","Schleswig-Holstein","Couple + C. LE 16 ","41","0.378912088546265","0.291382909319563","0.466441267772967","5"
"Non-working","2005","Schleswig-Holstein","Couple + C. GT 16 ","33","0.330693995142253","0.237069877215963","0.424318113068543","5"
"Non-working","2005","Hamburg","Single parent ","5","","","","5"
"Non-working","2005","Schleswig-Holstein","Couple + C. LE and GT 16","16","","","","5"
"Non-working","2005","Hamburg","1-pers.-HH","39","0.516954848812781","0.403099771837734","0.630809925787827","5"
"Non-working","2005","Hamburg","(Married) couple without C. ","48","0.457611186231132","0.359965790658069","0.555256581804195","5"
"Non-working","2005","Hamburg","Couple + C. LE 16 ","13","","","","5"
"Non-working","2005","Lower Saxony","1-pers.-HH","120","0.555274207086775","0.490629187438536","0.619919226735014","5"
"Non-working","2005","Hamburg","Couple + C. GT 16 ","20","","","","5"
"Non-working","2005","Hamburg","Couple + C. LE and GT 16","8","","","","5"
"Non-working","2005","Lower Saxony","(Married) couple without C. ","342","0.628172108522428","0.589693258384092","0.666650958660763","5"
"Non-working","2005","Lower Saxony","Single parent ","40","0.435648312903236","0.335411535359258","0.535885090447214","5"
"Non-working","2005","Lower Saxony","Couple + C. GT 16 ","119","0.442858589418688","0.387203788486707","0.498513390350669","5"
"Non-working","2005","Lower Saxony","Couple + C. LE and GT 16","64","0.423306744167584","0.344760336517529","0.501853151817639","5"
"Non-working","2005","Lower Saxony","Couple + C. LE 16 ","78","0.208062095332585","0.164978399561386","0.251145791103784","5"
"Non-working","2005","Bremen","1-pers.-HH","19","","","","5"
"Non-working","2005","Bremen","(Married) couple without C. ","20","","","","5"
"Non-working","2005","Bremen","Single parent ","7","","","","5"
"Non-working","2005","Bremen","Couple + C. LE 16 ","4","","","","5"
"Non-working","2005","Bremen","Couple + C. GT 16 ","11","","","","5"
"Non-working","2005","Bremen","Couple + C. LE and GT 16","9","","","","5"
"Non-working","2005","North Rhine-Westphalia","1-pers.-HH","315","0.540436720733738","0.500189534015344","0.580683907452133","5"
"Non-working","2005","North Rhine-Westphalia","(Married) couple without C. ","847","0.573598404955683","0.54919738560289","0.597999424308475","5"
"Non-working","2005","North Rhine-Westphalia","Single parent ","95","0.443868262350361","0.374664232851016","0.513072291849706","5"
"Non-working","2005","Hesse","1-pers.-HH","97","0.516029992174502","0.447620265244474","0.584439719104531","5"
"Non-working","2005","Hesse","(Married) couple without C. ","243","0.485466745872357","0.442592222325258","0.528341269419456","5"
"Non-working","2005","North Rhine-Westphalia","Couple + C. LE 16 ","204","0.236699360907541","0.207606426989595","0.265792294825486","5"
"Non-working","2005","North Rhine-Westphalia","Couple + C. GT 16 ","303","0.40365000933078","0.368348015866423","0.438952002795137","5"
"Non-working","2005","North Rhine-Westphalia","Couple + C. LE and GT 16","113","0.371842867437549","0.319777616060083","0.423908118815015","5"
"Non-working","2005","Hesse","Couple + C. LE and GT 16","41","0.398612150257365","0.297458996612768","0.499765303901961","5"
"Non-working","2005","Hesse","Single parent ","15","","","","5"
"Non-working","2005","Hesse","Couple + C. LE 16 ","63","0.237301060722558","0.187559278471307","0.28704284297381","5"
"Non-working","2005","Hesse","Couple + C. GT 16 ","54","0.265035820737541","0.200559950543979","0.329511690931103","5"
"Non-working","2005","Rhineland-Palatinate,Saarland","1-pers.-HH","110","0.546361686451574","0.474815481715837","0.617907891187312","5"
"Non-working","2005","Rhineland-Palatinate,Saarland","(Married) couple without C. ","225","0.616582481823731","0.567371274065426","0.665793689582035","5"
"Non-working","2005","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","57","0.279934008773051","0.223715537685896","0.336152479860205","5"
"Non-working","2005","Baden-Württemberg","(Married) couple without C. ","394","0.520183225293094","0.484664515646202","0.555701934939985","5"
"Non-working","2005","Rhineland-Palatinate,Saarland","Single parent ","32","0.477777471341768","0.363969451618099","0.591585491065438","5"
"Non-working","2005","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","76","0.40195883521223","0.332607663098772","0.471310007325688","5"
"Non-working","2005","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","30","0.264807759221954","0.186831688686395","0.342783829757513","5"
"Non-working","2005","Baden-Württemberg","1-pers.-HH","154","0.491024628974801","0.437168626280351","0.544880631669251","5"
"Non-working","2005","Baden-Württemberg","Single parent ","67","0.457000954447612","0.37477732912505","0.539224579770174","5"
"Non-working","2005","Bavaria","1-pers.-HH","191","0.499823031237095","0.450577086296437","0.549068976177753","5"
"Non-working","2005","Baden-Württemberg","Couple + C. LE 16 ","133","0.261195078742426","0.223218667964317","0.299171489520536","5"
"Non-working","2005","Baden-Württemberg","Couple + C. GT 16 ","162","0.379564562853791","0.333536226238366","0.425592899469217","5"
"Non-working","2005","Baden-Württemberg","Couple + C. LE and GT 16","124","0.412416996930772","0.356337368747631","0.468496625113912","5"
"Non-working","2005","Bavaria","Couple + C. GT 16 ","196","0.39362441353409","0.35279448559836","0.43445434146982","5"
"Non-working","2005","Bavaria","(Married) couple without C. ","485","0.556583703887","0.524672416968203","0.588494990805797","5"
"Non-working","2005","Bavaria","Single parent ","55","0.380667309699257","0.303729969359432","0.457604650039083","5"
"Non-working","2005","Bavaria","Couple + C. LE 16 ","126","0.234562880673333","0.200401237389445","0.268724523957222","5"
"Non-working","2005","Bavaria","Couple + C. LE and GT 16","72","0.290709490131562","0.232024659935812","0.349394320327312","5"
"Non-working","2005","Berlin","1-pers.-HH","91","0.534077659825483","0.462000419049441","0.606154900601525","5"
"Non-working","2005","Berlin","(Married) couple without C. ","120","0.589264252311179","0.524981697178033","0.653546807444325","5"
"Non-working","2005","Berlin","Single parent ","28","","","","5"
"Non-working","2005","Berlin","Couple + C. LE 16 ","27","","","","5"
"Non-working","2005","Berlin","Couple + C. GT 16 ","46","0.482494277889735","0.391950456089708","0.573038099689761","5"
"Non-working","2005","Berlin","Couple + C. LE and GT 16","20","","","","5"
"Non-working","2005","Brandenburg","1-pers.-HH","75","0.661124107807149","0.57535774474783","0.746890470866468","5"
"Non-working","2005","Brandenburg","(Married) couple without C. ","191","0.653897760307138","0.601611008780541","0.706184511833735","5"
"Non-working","2005","Brandenburg","Single parent ","32","0.436038589919757","0.314547266988437","0.557529912851078","5"
"Non-working","2005","Brandenburg","Couple + C. LE 16 ","37","0.30698061552704","0.22612294003429","0.387838291019789","5"
"Non-working","2005","Thuringia","Couple + C. GT 16 ","73","0.416234963712277","0.347747691042502","0.484722236382052","5"
"Non-working","2005","Brandenburg","Couple + C. GT 16 ","67","0.353481896440291","0.283644864798964","0.423318928081618","5"
"Non-working","2005","Brandenburg","Couple + C. LE and GT 16","24","","","","5"
"Non-working","2005","Mecklenburg-Western Pomerania","1-pers.-HH","47","0.606754831197668","0.499040654875066","0.714469007520269","5"
"Non-working","2005","Mecklenburg-Western Pomerania","(Married) couple without C. ","102","0.671676009119235","0.601290823037982","0.742061195200488","5"
"Non-working","2005","Mecklenburg-Western Pomerania","Single parent ","16","","","","5"
"Non-working","2005","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","19","","","","5"
"Non-working","2005","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","33","0.367697222238466","0.272715899570147","0.462678544906784","5"
"Non-working","2005","Saxony-Anhalt","Couple + C. GT 16 ","80","0.41845095526239","0.352966940253151","0.483934970271628","5"
"Non-working","2005","Thuringia","(Married) couple without C. ","190","0.719567209594684","0.667686975615536","0.771447443573831","5"
"Non-working","2005","Thuringia","Single parent ","27","","","","5"
"Non-working","2005","Thuringia","Couple + C. LE 16 ","45","0.395744707445031","0.315314033444285","0.476175381445778","5"
"Non-working","2005","Thuringia","Couple + C. LE and GT 16","34","0.518498240705986","0.401448177183961","0.635548304228011","5"
"Non-working","2005","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","18","","","","5"
"Non-working","2005","Saxony","1-pers.-HH","138","0.666083307601618","0.6034791488268","0.728687466376435","5"
"Non-working","2005","Saxony","(Married) couple without C. ","329","0.638196256645409","0.598713668643782","0.677678844647037","5"
"Non-working","2005","Saxony","Single parent ","54","0.604189572150214","0.508818287478902","0.699560856821526","5"
"Non-working","2005","Saxony","Couple + C. LE 16 ","51","0.307140081860801","0.244297519435571","0.36998264428603","5"
"Non-working","2005","Saxony","Couple + C. GT 16 ","93","0.347275625462328","0.292667316038021","0.401883934886636","5"
"Non-working","2005","Saxony","Couple + C. LE and GT 16","36","0.284153144434774","0.200996843309966","0.367309445559582","5"
"Non-working","2005","Saxony-Anhalt","(Married) couple without C. ","204","0.69756863523718","0.647478325511597","0.747658944962764","5"
"Non-working","2005","Saxony-Anhalt","Single parent ","21","","","","5"
"Non-working","2005","Saxony-Anhalt","Couple + C. LE 16 ","34","0.316353636879507","0.231357078579535","0.401350195179479","5"
"Non-working","2005","Saxony-Anhalt","Couple + C. LE and GT 16","27","","","","5"
"Non-working","2005","Thuringia","1-pers.-HH","75","0.614932151774251","0.527502884281491","0.702361419267012","5"
"Non-working","2005","Saxony-Anhalt","1-pers.-HH","75","0.619383531001627","0.53251127843425","0.706255783569005","5"
"Other","2005","Schleswig-Holstein","1-pers.-HH","3","","","","6"
"Other","2005","Schleswig-Holstein","(Married) couple without C. ","12","","","","6"
"Other","2005","Schleswig-Holstein","Couple + C. LE 16 ","8","","","","6"
"Other","2005","Schleswig-Holstein","Couple + C. GT 16 ","17","","","","6"
"Other","2005","Hamburg","(Married) couple without C. ","7","","","","6"
"Other","2005","Schleswig-Holstein","Single parent ","3","","","","6"
"Other","2005","Hamburg","Single parent ","1","","","","6"
"Other","2005","Hamburg","Couple + C. LE 16 ","3","","","","6"
"Other","2005","Hamburg","Couple + C. GT 16 ","5","","","","6"
"Other","2005","Hamburg","Couple + C. LE and GT 16","","","","","6"
"Other","2005","Lower Saxony","Couple + C. LE 16 ","29","","","","6"
"Other","2005","Schleswig-Holstein","Couple + C. LE and GT 16","7","","","","6"
"Other","2005","Lower Saxony","(Married) couple without C. ","19","","","","6"
"Other","2005","Lower Saxony","Single parent ","15","","","","6"
"Other","2005","Lower Saxony","Couple + C. LE and GT 16","20","","","","6"
"Other","2005","Bremen","Couple + C. LE 16 ","1","","","","6"
"Other","2005","Hamburg","1-pers.-HH","4","","","","6"
"Other","2005","Lower Saxony","1-pers.-HH","15","","","","6"
"Other","2005","Lower Saxony","Couple + C. GT 16 ","36","0.11713277867498","0.0811019461367728","0.153163611213188","6"
"Other","2005","Bremen","1-pers.-HH","3","","","","6"
"Other","2005","Bremen","(Married) couple without C. ","2","","","","6"
"Other","2005","Bremen","Single parent ","","","","","6"
"Other","2005","Bremen","Couple + C. GT 16 ","","","","","6"
"Other","2005","North Rhine-Westphalia","Single parent ","18","","","","6"
"Other","2005","Bremen","Couple + C. LE and GT 16","1","","","","6"
"Other","2005","North Rhine-Westphalia","1-pers.-HH","29","","","","6"
"Other","2005","North Rhine-Westphalia","(Married) couple without C. ","57","0.0291339910295135","0.0208359757382723","0.0374320063207547","6"
"Other","2005","North Rhine-Westphalia","Couple + C. LE 16 ","55","0.078231383496655","0.0598515053012867","0.0966112616920234","6"
"Other","2005","North Rhine-Westphalia","Couple + C. GT 16 ","86","0.149748226548294","0.124073799803758","0.17542265329283","6"
"Other","2005","Hesse","1-pers.-HH","13","","","","6"
"Other","2005","North Rhine-Westphalia","Couple + C. LE and GT 16","52","0.149878482516951","0.111424241658944","0.188332723374958","6"
"Other","2005","Hesse","(Married) couple without C. ","23","","","","6"
"Other","2005","Hesse","Single parent ","10","","","","6"
"Other","2005","Hesse","Couple + C. LE 16 ","20","","","","6"
"Other","2005","Hesse","Couple + C. GT 16 ","26","","","","6"
"Other","2005","Hesse","Couple + C. LE and GT 16","13","","","","6"
"Other","2005","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","24","","","","6"
"Other","2005","Rhineland-Palatinate,Saarland","1-pers.-HH","10","","","","6"
"Other","2005","Rhineland-Palatinate,Saarland","(Married) couple without C. ","10","","","","6"
"Other","2005","Rhineland-Palatinate,Saarland","Single parent ","10","","","","6"
"Other","2005","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","29","","","","6"
"Other","2005","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","23","","","","6"
"Other","2005","Baden-Württemberg","1-pers.-HH","18","","","","6"
"Other","2005","Baden-Württemberg","(Married) couple without C. ","25","","","","6"
"Other","2005","Baden-Württemberg","Single parent ","12","","","","6"
"Other","2005","Baden-Württemberg","Couple + C. LE 16 ","48","0.0737520262353547","0.0511567765280913","0.096347275942618","6"
"Other","2005","Baden-Württemberg","Couple + C. GT 16 ","43","0.13076414257546","0.0987864365682085","0.162741848582711","6"
"Other","2005","Baden-Württemberg","Couple + C. LE and GT 16","35","0.149140879580229","0.108559256321697","0.189722502838761","6"
"Other","2005","Bavaria","1-pers.-HH","19","","","","6"
"Other","2005","Bavaria","(Married) couple without C. ","37","0.0433660514792666","0.0302826374368391","0.0564494655216941","6"
"Other","2005","Saxony-Anhalt","1-pers.-HH","4","","","","6"
"Other","2005","Saxony-Anhalt","(Married) couple without C. ","6","","","","6"
"Other","2005","Saxony-Anhalt","Single parent ","4","","","","6"
"Other","2005","Saxony-Anhalt","Couple + C. LE 16 ","1","","","","6"
"Other","2005","Saxony-Anhalt","Couple + C. GT 16 ","23","","","","6"
"Other","2005","Saxony-Anhalt","Couple + C. LE and GT 16","3","","","","6"
"Other","2005","Thuringia","1-pers.-HH","6","","","","6"
"Other","2005","Thuringia","(Married) couple without C. ","13","","","","6"
"Other","2005","Thuringia","Single parent ","3","","","","6"
"Other","2005","Thuringia","Couple + C. LE 16 ","4","","","","6"
"Other","2005","Thuringia","Couple + C. GT 16 ","17","","","","6"
"Other","2005","Thuringia","Couple + C. LE and GT 16","7","","","","6"
"Other","2005","Saxony","Couple + C. LE 16 ","10","","","","6"
"Other","2005","Saxony","Couple + C. GT 16 ","30","0.0946567881996378","0.0610799983693978","0.128233578029878","6"
"Other","2005","Saxony","Couple + C. LE and GT 16","12","","","","6"
"Other","2005","Bavaria","Single parent ","19","","","","6"
"Other","2005","Bavaria","Couple + C. LE 16 ","66","0.106354128320401","0.081499100503591","0.131209156137211","6"
"Other","2005","Bavaria","Couple + C. GT 16 ","63","0.0989410170457666","0.0739875128520695","0.123894521239464","6"
"Other","2005","Bavaria","Couple + C. LE and GT 16","37","0.15852965574915","0.111327825501011","0.20573148599729","6"
"Other","2005","Berlin","1-pers.-HH","22","","","","6"
"Other","2005","Berlin","(Married) couple without C. ","3","","","","6"
"Other","2005","Saxony","1-pers.-HH","10","","","","6"
"Other","2005","Saxony","(Married) couple without C. ","14","","","","6"
"Other","2005","Saxony","Single parent ","11","","","","6"
"Other","2005","Berlin","Single parent ","9","","","","6"
"Other","2005","Berlin","Couple + C. LE 16 ","3","","","","6"
"Other","2005","Berlin","Couple + C. GT 16 ","9","","","","6"
"Other","2005","Berlin","Couple + C. LE and GT 16","3","","","","6"
"Other","2005","Brandenburg","1-pers.-HH","8","","","","6"
"Other","2005","Brandenburg","(Married) couple without C. ","15","","","","6"
"Other","2005","Mecklenburg-Western Pomerania","1-pers.-HH","4","","","","6"
"Other","2005","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","2","","","","6"
"Other","2005","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","14","","","","6"
"Other","2005","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","3","","","","6"
"Other","2005","Brandenburg","Single parent ","6","","","","6"
"Other","2005","Brandenburg","Couple + C. LE 16 ","3","","","","6"
"Other","2005","Brandenburg","Couple + C. GT 16 ","13","","","","6"
"Other","2005","Brandenburg","Couple + C. LE and GT 16","9","","","","6"
"Other","2005","Mecklenburg-Western Pomerania","(Married) couple without C. ","4","","","","6"
"Other","2005","Mecklenburg-Western Pomerania","Single parent ","6","","","","6"
"Part-time","2005","Hesse","Single parent ","16","","","","2"
"Part-time","2005","North Rhine-Westphalia","Single parent ","41","0.204138461073471","0.14799532438452","0.260281597762422","2"
"Part-time","2005","North Rhine-Westphalia","Couple + C. LE 16 ","139","0.142441426491477","0.118519771716776","0.166363081266179","2"
"Part-time","2005","North Rhine-Westphalia","Couple + C. LE and GT 16","52","0.133495349636379","0.096855590365598","0.17013510890716","2"
"Part-time","2005","Hesse","1-pers.-HH","7","","","","2"
"Part-time","2005","Hesse","(Married) couple without C. ","49","0.0698358861727029","0.0479717686118249","0.0917000037335809","2"
"Part-time","2005","Hesse","Couple + C. LE 16 ","56","0.189862893751473","0.144007097278119","0.235718690224827","2"
"Part-time","2005","Hesse","Couple + C. GT 16 ","20","","","","2"
"Part-time","2005","Hesse","Couple + C. LE and GT 16","10","","","","2"
"Part-time","2005","Rhineland-Palatinate,Saarland","1-pers.-HH","13","","","","2"
"Part-time","2005","Rhineland-Palatinate,Saarland","(Married) couple without C. ","28","","","","2"
"Part-time","2005","Rhineland-Palatinate,Saarland","Single parent ","8","","","","2"
"Part-time","2005","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","41","0.118443586323178","0.0779817230720759","0.15890544957428","2"
"Part-time","2005","Bremen","Single parent ","3","","","","2"
"Part-time","2005","Bremen","Couple + C. LE 16 ","6","","","","2"
"Part-time","2005","Bremen","Couple + C. LE and GT 16","3","","","","2"
"Part-time","2005","North Rhine-Westphalia","1-pers.-HH","24","","","","2"
"Part-time","2005","North Rhine-Westphalia","(Married) couple without C. ","126","0.0913392385490242","0.0771249812623793","0.105553495835669","2"
"Part-time","2005","North Rhine-Westphalia","Couple + C. GT 16 ","84","0.106753618084024","0.0845346915606865","0.128972544607362","2"
"Part-time","2005","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","21","","","","2"
"Part-time","2005","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","22","","","","2"
"Part-time","2005","Baden-Württemberg","1-pers.-HH","9","","","","2"
"Part-time","2005","Baden-Württemberg","(Married) couple without C. ","59","0.0845915528704254","0.0648076372322134","0.104375468508637","2"
"Part-time","2005","Baden-Württemberg","Single parent ","15","","","","2"
"Part-time","2005","Baden-Württemberg","Couple + C. LE 16 ","85","0.18773404269802","0.153975229245471","0.221492856150569","2"
"Part-time","2005","Baden-Württemberg","Couple + C. GT 16 ","48","0.121735473076652","0.0907216433347685","0.152749302818535","2"
"Part-time","2005","Lower Saxony","Single parent ","14","","","","2"
"Part-time","2005","Lower Saxony","Couple + C. LE 16 ","64","0.17091073829083","0.130957110283001","0.210864366298659","2"
"Part-time","2005","Lower Saxony","Couple + C. LE and GT 16","14","","","","2"
"Part-time","2005","Bremen","1-pers.-HH","1","","","","2"
"Part-time","2005","Bremen","(Married) couple without C. ","4","","","","2"
"Part-time","2005","Bremen","Couple + C. GT 16 ","2","","","","2"
"Part-time","2005","Baden-Württemberg","Couple + C. LE and GT 16","31","0.10320582712406","0.0685480476729513","0.137863606575168","2"
"Part-time","2005","Bavaria","1-pers.-HH","18","","","","2"
"Part-time","2005","Bavaria","(Married) couple without C. ","72","0.066956731647434","0.05090132663031","0.0830121366645579","2"
"Part-time","2005","Bavaria","Single parent ","21","","","","2"
"Part-time","2005","Bavaria","Couple + C. LE 16 ","108","0.148404706061139","0.119743476770574","0.177065935351703","2"
"Part-time","2005","Hamburg","Single parent ","4","","","","2"
"Part-time","2005","Hamburg","Couple + C. LE 16 ","8","","","","2"
"Part-time","2005","Hamburg","Couple + C. GT 16 ","5","","","","2"
"Part-time","2005","Hamburg","Couple + C. LE and GT 16","6","","","","2"
"Part-time","2005","Lower Saxony","1-pers.-HH","11","","","","2"
"Part-time","2005","Lower Saxony","(Married) couple without C. ","49","0.057068273820188","0.0385990233367803","0.0755375243035956","2"
"Part-time","2005","Lower Saxony","Couple + C. GT 16 ","42","0.109562772465044","0.0745666007436438","0.144558944186444","2"
"Part-time","2005","Bavaria","Couple + C. GT 16 ","69","0.103459604407929","0.0780067153679579","0.1289124934479","2"
"Part-time","2005","Bavaria","Couple + C. LE and GT 16","35","0.14769277706713","0.101840396769246","0.193545157365015","2"
"Part-time","2005","Berlin","1-pers.-HH","13","","","","2"
"Part-time","2005","Berlin","(Married) couple without C. ","11","","","","2"
"Part-time","2005","Berlin","Single parent ","6","","","","2"
"Part-time","2005","Berlin","Couple + C. LE 16 ","19","","","","2"
"Part-time","2005","Schleswig-Holstein","Single parent ","3","","","","2"
"Part-time","2005","Schleswig-Holstein","Couple + C. LE 16 ","17","","","","2"
"Part-time","2005","Schleswig-Holstein","Couple + C. GT 16 ","10","","","","2"
"Part-time","2005","Schleswig-Holstein","Couple + C. LE and GT 16","9","","","","2"
"Part-time","2005","Hamburg","1-pers.-HH","4","","","","2"
"Part-time","2005","Hamburg","(Married) couple without C. ","2","","","","2"
"Part-time","2005","Berlin","Couple + C. GT 16 ","10","","","","2"
"Part-time","2005","Berlin","Couple + C. LE and GT 16","6","","","","2"
"Part-time","2005","Brandenburg","1-pers.-HH","1","","","","2"
"Part-time","2005","Brandenburg","(Married) couple without C. ","24","","","","2"
"Part-time","2005","Schleswig-Holstein","1-pers.-HH","5","","","","2"
"Part-time","2005","Schleswig-Holstein","(Married) couple without C. ","24","","","","2"
"Part-time","2005","Brandenburg","Single parent ","9","","","","2"
"Part-time","2005","Brandenburg","Couple + C. LE 16 ","18","","","","2"
"Part-time","2005","Brandenburg","Couple + C. GT 16 ","18","","","","2"
"Part-time","2005","Brandenburg","Couple + C. LE and GT 16","6","","","","2"
"Part-time","2005","Mecklenburg-Western Pomerania","1-pers.-HH","2","","","","2"
"Part-time","2005","Mecklenburg-Western Pomerania","(Married) couple without C. ","10","","","","2"
"Part-time","2005","Mecklenburg-Western Pomerania","Single parent ","5","","","","2"
"Part-time","2005","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","10","","","","2"
"Part-time","2005","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","6","","","","2"
"Part-time","2005","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","3","","","","2"
"Part-time","2005","Saxony","1-pers.-HH","3","","","","2"
"Part-time","2005","Saxony","(Married) couple without C. ","36","0.0558953048468403","0.0370201857283503","0.0747704239653304","2"
"Part-time","2005","Saxony","Single parent ","11","","","","2"
"Part-time","2005","Saxony","Couple + C. LE 16 ","24","","","","2"
"Part-time","2005","Saxony","Couple + C. GT 16 ","29","","","","2"
"Part-time","2005","Saxony","Couple + C. LE and GT 16","13","","","","2"
"Part-time","2005","Saxony-Anhalt","1-pers.-HH","7","","","","2"
"Part-time","2005","Saxony-Anhalt","(Married) couple without C. ","16","","","","2"
"Part-time","2005","Saxony-Anhalt","Single parent ","2","","","","2"
"Part-time","2005","Saxony-Anhalt","Couple + C. LE 16 ","10","","","","2"
"Part-time","2005","Saxony-Anhalt","Couple + C. GT 16 ","22","","","","2"
"Part-time","2005","Saxony-Anhalt","Couple + C. LE and GT 16","5","","","","2"
"Part-time","2005","Thuringia","1-pers.-HH","7","","","","2"
"Part-time","2005","Thuringia","(Married) couple without C. ","13","","","","2"
"Part-time","2005","Thuringia","Single parent ","3","","","","2"
"Part-time","2005","Thuringia","Couple + C. LE 16 ","23","","","","2"
"Part-time","2005","Thuringia","Couple + C. GT 16 ","16","","","","2"
"Part-time","2005","Thuringia","Couple + C. LE and GT 16","5","","","","2"
"Full-time","2006","Schleswig-Holstein","1-pers.-HH","31","0.322397779544974","0.230790175973972","0.414005383115977","1"
"Full-time","2006","Schleswig-Holstein","(Married) couple without C. ","80","0.280425004640475","0.227138998910518","0.333711010370432","1"
"Full-time","2006","Schleswig-Holstein","Single parent ","9","","","","1"
"Full-time","2006","Schleswig-Holstein","Couple + C. LE 16 ","62","0.469961092939309","0.386080119020923","0.553842066857694","1"
"Full-time","2006","Schleswig-Holstein","Couple + C. GT 16 ","36","0.389282151422006","0.292746528038047","0.485817774805966","1"
"Full-time","2006","Schleswig-Holstein","Couple + C. LE and GT 16","15","","","","1"
"Full-time","2006","Hamburg","1-pers.-HH","31","0.383758446220236","0.279138737074999","0.488378155365474","1"
"Full-time","2006","Hamburg","(Married) couple without C. ","36","0.284106188121326","0.199050989301904","0.369161386940748","1"
"Full-time","2006","Hamburg","Single parent ","4","","","","1"
