"erwst","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Full-time","1992","(3b) higher tertiary education","551","0.661481269928555","0.628462589218965","0.694499950638145"
"Part-time","1992","(0) in school","","","",""
"Part-time","1992","(1a) inadequately completed","37","0.0376049464087051","0.0238047318352328","0.0514051609821774"
"Part-time","1992","(1b) general elementary school","168","0.0744043524069753","0.0636536951296605","0.08515500968429"
"Part-time","1992","(1c) basic vocational qualification","303","0.0709242272070596","0.0632472653862275","0.0786011890278917"
"Part-time","1992","(2b) intermediate general qualification","","","",""
"Part-time","1992","(2a) intermediate vocational","225","0.0844409705337335","0.0736932383519242","0.0951887027155429"
"Part-time","1992","(2c_gen) general maturity certificate","","","",""
"Part-time","1992","(2c_voc) vocational maturity certificate","38","0.0746976817568216","0.0521444788864037","0.0972508846272396"
"Part-time","1992","(3a) lower tertiary education","52","0.0686581905641794","0.0518647477331089","0.0854516333952499"
"Part-time","1992","(3b) higher tertiary education","56","0.0843952546778968","0.0649987881695639","0.10379172118623"
"Non-working","1992","(0) in school","136","0.905435250375927","0.858132895564665","0.952737605187189"
"Non-working","1992","(1a) inadequately completed","374","0.549741332567539","0.513650500294766","0.585832164840312"
"Non-working","1992","(1b) general elementary school","1211","0.645427438861999","0.625829902942959","0.665024974781039"
"Non-working","1992","(1c) basic vocational qualification","1717","0.451489598131226","0.436606860849928","0.466372335412525"
"Non-working","1992","(2b) intermediate general qualification","224","0.446274572380749","0.404539790820793","0.488009353940705"
"Non-working","1992","(2a) intermediate vocational","713","0.338238857687736","0.319951143176086","0.356526572199386"
"Non-working","1992","(2c_gen) general maturity certificate","203","0.527659971267185","0.47766191112551","0.57765803140886"
"Non-working","1992","(2c_voc) vocational maturity certificate","174","0.340213540512935","0.299570112008685","0.380856969017185"
"Non-working","1992","(3a) lower tertiary education","235","0.292433139136938","0.262224160029442","0.322642118244434"
"Non-working","1992","(3b) higher tertiary education","166","0.232210858620089","0.202748206732902","0.261673510507276"
"Other","1992","(0) in school","","","",""
"Other","1992","(1a) inadequately completed","","","",""
"Other","1992","(1b) general elementary school","156","0.0545148731532022","0.0452142928185833","0.0638154534878212"
"Other","1992","(1c) basic vocational qualification","84","0.0177979313139899","0.0138437944957685","0.0217520681322113"
"Other","1992","(2b) intermediate general qualification","191","0.274830189150141","0.237349987722631","0.312310390577651"
"Other","1992","(2a) intermediate vocational","66","0.0263973834458918","0.0202005708931096","0.0325941959986741"
"Other","1992","(2c_gen) general maturity certificate","66","0.176713449959686","0.138513832211562","0.214913067707809"
"Other","1992","(2c_voc) vocational maturity certificate","","","",""
"Other","1992","(3a) lower tertiary education","","","",""
"Other","1992","(3b) higher tertiary education","","","",""
"Full-time","1993","(0) in school","","","",""
"Full-time","1993","(1a) inadequately completed","278","0.358102293530924","0.323251124629884","0.392953462431965"
"Full-time","1993","(1b) general elementary school","719","0.226026565027111","0.20857679553907","0.243476334515153"
"Full-time","1993","(1c) basic vocational qualification","2037","0.439763021338762","0.424723033241104","0.454803009436421"
"Full-time","1993","(2b) intermediate general qualification","99","0.225958836565106","0.190082380761537","0.261835292368674"
"Full-time","1993","(2a) intermediate vocational","1574","0.551374030175715","0.532212450313867","0.570535610037562"
"Full-time","1993","(2c_gen) general maturity certificate","81","0.224599799055682","0.183906299042232","0.265293299069133"
"Full-time","1993","(2c_voc) vocational maturity certificate","282","0.545279750369999","0.502315714301539","0.58824378643846"
"Full-time","1993","(3a) lower tertiary education","561","0.625724894080853","0.593172612496962","0.658277175664744"
"Full-time","1993","(3b) higher tertiary education","532","0.627755170516387","0.594067627619952","0.661442713412821"
"Part-time","1993","(0) in school","","","",""
"Part-time","1993","(1a) inadequately completed","43","0.04423156563446","0.029285620514621","0.0591775107542991"
"Part-time","1993","(1b) general elementary school","159","0.0732846366246721","0.062412207749271","0.0841570655000732"
"Part-time","1993","(1c) basic vocational qualification","277","0.0663084544140541","0.0587690260555109","0.0738478827725973"
"Part-time","1993","(2b) intermediate general qualification","","","",""
"Part-time","1993","(2a) intermediate vocational","216","0.0833685802458031","0.0727182143665303","0.0940189461250759"
"Part-time","1993","(2c_gen) general maturity certificate","","","",""
"Part-time","1993","(2c_voc) vocational maturity certificate","40","0.0875034461435761","0.0631224505899655","0.111884441697187"
"Part-time","1993","(3a) lower tertiary education","60","0.0677733570212556","0.0508656583050225","0.0846810557374887"
"Part-time","1993","(3b) higher tertiary education","58","0.0882727020987925","0.0685027535624518","0.108042650635133"
"Non-working","1993","(0) in school","125","0.973053010856236","0.945000839682293","1.00110518203018"
"Non-working","1993","(1a) inadequately completed","382","0.550118019153786","0.513955546336988","0.586280491970583"
"Non-working","1993","(1b) general elementary school","1178","0.639592428272172","0.619561755578574","0.659623100965769"
"Non-working","1993","(1c) basic vocational qualification","1766","0.46885950390745","0.453738580192702","0.483980427622198"
"Non-working","1993","(2b) intermediate general qualification","214","0.452314947514296","0.409617810644553","0.495012084384038"
"Non-working","1993","(2a) intermediate vocational","718","0.335983812412876","0.317786197717565","0.354181427108186"
"Non-working","1993","(2c_gen) general maturity certificate","217","0.530486419641279","0.481821207269196","0.579151632013361"
"Non-working","1993","(2c_voc) vocational maturity certificate","167","0.30466021063812","0.264947489146058","0.344372932130181"
"Non-working","1993","(3a) lower tertiary education","219","0.292986550471055","0.262371715275203","0.323601385666907"
"Non-working","1993","(3b) higher tertiary education","183","0.257793480402236","0.227310445969702","0.28827651483477"
"Other","1993","(0) in school","","","",""
"Other","1993","(1a) inadequately completed","","","",""
"Other","1993","(1b) general elementary school","151","0.0610963700760451","0.0511040775957706","0.0710886625563196"
"Other","1993","(1c) basic vocational qualification","104","0.025069020339733","0.0203319714184408","0.0298060692610252"
"Other","1993","(2b) intermediate general qualification","183","0.26286204370788","0.225100375960764","0.300623711454995"
"Other","1993","(2a) intermediate vocational","80","0.0292735771656066","0.022778979107663","0.0357681752235503"
"Other","1993","(2c_gen) general maturity certificate","82","0.183784277529984","0.146017140479212","0.221551414580757"
"Other","1993","(2c_voc) vocational maturity certificate","","","",""
"Other","1993","(3a) lower tertiary education","","","",""
"Other","1993","(3b) higher tertiary education","","","",""
"Full-time","1994","(0) in school","","","",""
"Full-time","1994","(1a) inadequately completed","245","0.35710321665555","0.320239998184608","0.393966435126492"
"Full-time","1994","(1b) general elementary school","604","0.199931937050082","0.182698480249345","0.21716539385082"
"Full-time","1994","(1c) basic vocational qualification","1907","0.423315157413209","0.408147022552466","0.438483292273953"
"Full-time","1994","(2b) intermediate general qualification","96","0.218304506250639","0.180958057055486","0.255650955445791"
"Full-time","1994","(2a) intermediate vocational","1553","0.540924894354014","0.521729704069952","0.560120084638076"
"Full-time","1994","(2c_gen) general maturity certificate","83","0.238464392066202","0.197063684539568","0.279865099592836"
"Full-time","1994","(2c_voc) vocational maturity certificate","281","0.519126765148243","0.47634738766553","0.561906142630956"
"Full-time","1994","(3a) lower tertiary education","537","0.594968645408312","0.562006182397014","0.627931108419609"
"Full-time","1994","(3b) higher tertiary education","560","0.641436302736447","0.608286572915651","0.674586032557244"
"Part-time","1994","(0) in school","","","",""
"Part-time","1994","(1a) inadequately completed","39","0.0512307622115723","0.0342689813197574","0.0681925431033872"
"Part-time","1994","(1b) general elementary school","138","0.0624235904393035","0.0519993227882758","0.0728478580903313"
"Part-time","1994","(1c) basic vocational qualification","266","0.0657185463651282","0.058111538915293","0.0733255538149635"
"Part-time","1994","(2b) intermediate general qualification","","","",""
"Part-time","1994","(2a) intermediate vocational","221","0.090233735439632","0.0791972333904189","0.101270237488845"
"Part-time","1994","(2c_gen) general maturity certificate","","","",""
"Part-time","1994","(2c_voc) vocational maturity certificate","39","0.0873709570338976","0.063193359905423","0.111548554162372"
"Part-time","1994","(3a) lower tertiary education","66","0.0661865363301028","0.049493198349805","0.0828798743104006"
"Part-time","1994","(3b) higher tertiary education","56","0.0824447001030113","0.0634331485310922","0.10145625167493"
"Non-working","1994","(0) in school","200","0.985492993676302","0.969044893485379","1.00194109386722"
"Non-working","1994","(1a) inadequately completed","339","0.545003140103744","0.506691614656257","0.583314665551231"
"Non-working","1994","(1b) general elementary school","1195","0.682408999598168","0.662349305211773","0.702468693984563"
"Non-working","1994","(1c) basic vocational qualification","1811","0.492034750738197","0.476686959159404","0.507382542316989"
"Non-working","1994","(2b) intermediate general qualification","194","0.471414562836133","0.426285298268036","0.516543827404229"
"Non-working","1994","(2a) intermediate vocational","733","0.336801604702925","0.31859659665843","0.355006612747419"
"Non-working","1994","(2c_gen) general maturity certificate","210","0.516009487283519","0.467458490129575","0.564560484437462"
"Non-working","1994","(2c_voc) vocational maturity certificate","176","0.330317911328931","0.290047798063974","0.370588024593888"
"Non-working","1994","(3a) lower tertiary education","232","0.309022499486545","0.277994391288833","0.340050607684257"
"Non-working","1994","(3b) higher tertiary education","168","0.246228953471837","0.216450005426857","0.276007901516818"
"Other","1994","(0) in school","","","",""
"Other","1994","(1a) inadequately completed","","","",""
"Other","1994","(1b) general elementary school","132","0.0552354729124466","0.0453922193362247","0.0650787264886685"
"Other","1994","(1c) basic vocational qualification","92","0.0189315454834659","0.0147477187200855","0.0231153722468463"
"Other","1994","(2b) intermediate general qualification","158","0.254446968806244","0.215070472258851","0.293823465353637"
"Other","1994","(2a) intermediate vocational","82","0.032039765503429","0.0252562395913889","0.0388232914154691"
"Other","1994","(2c_gen) general maturity certificate","94","0.199095610281378","0.160300939943223","0.237890280619532"
"Other","1994","(2c_voc) vocational maturity certificate","","","",""
"Other","1994","(3a) lower tertiary education","","","",""
"Other","1994","(3b) higher tertiary education","","","",""
"Full-time","1995","(0) in school","","","",""
"Full-time","1995","(1a) inadequately completed","225","0.342061781887887","0.304689673431479","0.379433890344295"
"Full-time","1995","(1b) general elementary school","604","0.192888349826948","0.175862128132322","0.209914571521574"
"Full-time","1995","(1c) basic vocational qualification","1897","0.410372767591032","0.395328752064597","0.425416783117467"
"Full-time","1995","(2b) intermediate general qualification","101","0.237293679208096","0.199115900236064","0.275471458180128"
"Full-time","1995","(2a) intermediate vocational","1601","0.543459309078327","0.524490923292415","0.562427694864238"
"Full-time","1995","(2c_gen) general maturity certificate","98","0.227683610901231","0.189813101392912","0.265554120409551"
"Full-time","1995","(2c_voc) vocational maturity certificate","326","0.509235688634217","0.469433433266008","0.549037944002426"
"Full-time","1995","(3a) lower tertiary education","561","0.61664965122619","0.584267453410208","0.649031849042172"
"Full-time","1995","(3b) higher tertiary education","590","0.598685568504126","0.566608575237122","0.630762561771131"
"Part-time","1995","(0) in school","","","",""
"Part-time","1995","(1a) inadequately completed","36","0.0485266110050981","0.0315991792807736","0.0654540427294226"
"Part-time","1995","(1b) general elementary school","119","0.0514165600131242","0.0418866729283632","0.0609464470978852"
"Part-time","1995","(1c) basic vocational qualification","295","0.0697646536315756","0.0619735338817702","0.077555773381381"
"Part-time","1995","(2b) intermediate general qualification","","","",""
"Part-time","1995","(2a) intermediate vocational","255","0.0953162917268543","0.0841337876407082","0.106498795813"
"Part-time","1995","(2c_gen) general maturity certificate","","","",""
"Part-time","1995","(2c_voc) vocational maturity certificate","51","0.0890362669379599","0.0663613453427924","0.111711188533127"
"Part-time","1995","(3a) lower tertiary education","79","0.0875488289702509","0.0687245161110924","0.106373141829409"
"Part-time","1995","(3b) higher tertiary education","81","0.100479075644831","0.0808049554555264","0.120153195834135"
"Non-working","1995","(0) in school","259","0.961177612794487","0.937919841480947","0.984435384108027"
"Non-working","1995","(1a) inadequately completed","339","0.561960852825549","0.522875659867991","0.601046045783108"
"Non-working","1995","(1b) general elementary school","1186","0.694915753579886","0.675046825079859","0.714784682079913"
"Non-working","1995","(1c) basic vocational qualification","1815","0.496906339038058","0.481614932637418","0.512197745438698"
"Non-working","1995","(2b) intermediate general qualification","181","0.432245389841663","0.387788976557811","0.476701803125516"
"Non-working","1995","(2a) intermediate vocational","707","0.332395828707592","0.314456986275727","0.350334671139457"
"Non-working","1995","(2c_gen) general maturity certificate","244","0.501308086348182","0.45615305422677","0.546463118469593"
"Non-working","1995","(2c_voc) vocational maturity certificate","202","0.348361021268264","0.310426895157994","0.386295147378535"
"Non-working","1995","(3a) lower tertiary education","216","0.284756323259116","0.25469882387411","0.314813822644123"
"Non-working","1995","(3b) higher tertiary education","199","0.260050991607847","0.231344374093215","0.288757609122479"
"Other","1995","(0) in school","","","",""
"Other","1995","(1a) inadequately completed","","","",""
"Other","1995","(1b) general elementary school","154","0.060779336580042","0.0504692983876444","0.0710893747724395"
"Other","1995","(1c) basic vocational qualification","100","0.0229562397393342","0.0183759481888513","0.0275365312898171"
"Other","1995","(2b) intermediate general qualification","177","0.295509327293044","0.25456326697179","0.336455387614298"
"Other","1995","(2a) intermediate vocational","86","0.0288285704872268","0.0224567047735572","0.0352004362008963"
"Other","1995","(2c_gen) general maturity certificate","104","0.217754749649363","0.18048187204603","0.255027627252697"
"Other","1995","(2c_voc) vocational maturity certificate","","","",""
"Other","1995","(3a) lower tertiary education","","","",""
"Other","1995","(3b) higher tertiary education","","","",""
"Full-time","1996","(0) in school","","","",""
"Full-time","1996","(1a) inadequately completed","201","0.344449985751373","0.305057971513677","0.38384199998907"
"Full-time","1996","(1b) general elementary school","536","0.17992327580515","0.162935040533916","0.196911511076384"
"Full-time","1996","(1c) basic vocational qualification","1827","0.406584879593546","0.391404522988466","0.421765236198625"
"Full-time","1996","(2b) intermediate general qualification","94","0.206465968614387","0.169949892052139","0.242982045176634"
"Full-time","1996","(2a) intermediate vocational","1545","0.526384146568427","0.507388147142255","0.545380145994599"
"Full-time","1996","(2c_gen) general maturity certificate","93","0.237109490030563","0.197369539033411","0.276849441027715"
"Full-time","1996","(2c_voc) vocational maturity certificate","331","0.51331593968665","0.473455181215832","0.553176698157469"
"Full-time","1996","(3a) lower tertiary education","557","0.60353184041761","0.571138906216026","0.635924774619195"
"Full-time","1996","(3b) higher tertiary education","586","0.588622204831982","0.556365642968604","0.62087876669536"
"Part-time","1996","(0) in school","","","",""
"Part-time","1996","(1a) inadequately completed","39","0.0710986434067766","0.0497948156182918","0.0924024711952613"
"Part-time","1996","(1b) general elementary school","126","0.0559394024230657","0.0457760684606849","0.0661027363854466"
"Part-time","1996","(1c) basic vocational qualification","306","0.073545265474052","0.0654781825650611","0.0816123483830429"
"Part-time","1996","(2b) intermediate general qualification","","","",""
"Part-time","1996","(2a) intermediate vocational","279","0.104725968570115","0.0930765884033366","0.116375348736894"
"Part-time","1996","(2c_gen) general maturity certificate","37","0.0890822627650937","0.0624653946878809","0.115699130842307"
"Part-time","1996","(2c_voc) vocational maturity certificate","65","0.120456915831661","0.094498747138685","0.146415084524637"
"Part-time","1996","(3a) lower tertiary education","81","0.0936908201207337","0.0743941333339049","0.112987506907562"
"Part-time","1996","(3b) higher tertiary education","76","0.103306798331541","0.0833557499738283","0.123257846689253"
"Non-working","1996","(0) in school","281","0.96972924069588","0.949907397068291","0.989551084323468"
"Non-working","1996","(1a) inadequately completed","300","0.54635610532552","0.505085805642412","0.587626405008629"
"Non-working","1996","(1b) general elementary school","1157","0.706356353455788","0.686214493059687","0.72649821385189"
"Non-working","1996","(1c) basic vocational qualification","1789","0.498950999521931","0.483498593662374","0.514403405381488"
"Non-working","1996","(2b) intermediate general qualification","181","0.426861645578813","0.382239505517237","0.471483785640389"
"Non-working","1996","(2a) intermediate vocational","747","0.341861183294503","0.323815169685847","0.359907196903158"
"Non-working","1996","(2c_gen) general maturity certificate","226","0.48580163542869","0.439101667260809","0.532501603596572"
"Non-working","1996","(2c_voc) vocational maturity certificate","186","0.319801843624734","0.282606563955895","0.356997123293574"
"Non-working","1996","(3a) lower tertiary education","226","0.284575485880528","0.254695754450296","0.31445521731076"
"Non-working","1996","(3b) higher tertiary education","213","0.27752651689463","0.248174190364648","0.306878843424612"
"Other","1996","(0) in school","","","",""
"Other","1996","(1a) inadequately completed","","","",""
"Other","1996","(1b) general elementary school","145","0.0577809683159958","0.0474617763120629","0.0681001603199287"
"Other","1996","(1c) basic vocational qualification","100","0.0209188554104711","0.016495973333036","0.0253417374879062"
"Other","1996","(2b) intermediate general qualification","178","0.32693477023164","0.284615689509381","0.369253850953899"
"Other","1996","(2a) intermediate vocational","83","0.027028701566955","0.0208590556805966","0.0331983474533133"
"Other","1996","(2c_gen) general maturity certificate","84","0.188006611775653","0.151498904418319","0.224514319132986"
"Other","1996","(2c_voc) vocational maturity certificate","","","",""
"Other","1996","(3a) lower tertiary education","","","",""
"Other","1996","(3b) higher tertiary education","","","",""
"Full-time","1997","(0) in school","","","",""
"Full-time","1997","(1a) inadequately completed","185","0.354848591829948","0.313920565032315","0.39577661862758"
"Full-time","1997","(1b) general elementary school","495","0.179902414378523","0.162635756055417","0.197169072701628"
"Full-time","1997","(1c) basic vocational qualification","1716","0.386924776168756","0.371672261267923","0.40217729106959"
"Full-time","1997","(2b) intermediate general qualification","103","0.22938830192306","0.191697309337311","0.267079294508808"
"Full-time","1997","(2a) intermediate vocational","1504","0.509731151169935","0.490567289080019","0.52889501325985"
"Full-time","1997","(2c_gen) general maturity certificate","94","0.25821364968537","0.217086133738541","0.299341165632199"
"Full-time","1997","(2c_voc) vocational maturity certificate","336","0.523353094514994","0.483288872615647","0.563417316414341"
"Full-time","1997","(3a) lower tertiary education","564","0.607198737096209","0.574895004948448","0.639502469243971"
"Full-time","1997","(3b) higher tertiary education","605","0.626181294881268","0.594519726144222","0.657842863618313"
"Part-time","1997","(0) in school","","","",""
"Part-time","1997","(1a) inadequately completed","34","0.0575501640098709","0.0376287186887653","0.0774716093309765"
"Part-time","1997","(1b) general elementary school","120","0.0577361465259771","0.0472511764464796","0.0682211166054746"
"Part-time","1997","(1c) basic vocational qualification","287","0.0743721016722718","0.0661554561692718","0.0825887471752718"
"Part-time","1997","(2b) intermediate general qualification","","","",""
"Part-time","1997","(2a) intermediate vocational","267","0.102460379412043","0.090835188499105","0.114085570324982"
"Part-time","1997","(2c_gen) general maturity certificate","30","0.0611484085662727","0.0386322387586908","0.0836645783738546"
"Part-time","1997","(2c_voc) vocational maturity certificate","62","0.131605155254143","0.104487259014436","0.15872305149385"
"Part-time","1997","(3a) lower tertiary education","81","0.0929189530805412","0.0737156457091894","0.112122260451893"
"Part-time","1997","(3b) higher tertiary education","69","0.0922316454627279","0.073296032538526","0.11116725838693"
"Non-working","1997","(0) in school","305","0.964207485297444","0.943626921042578","0.984788049552311"
"Non-working","1997","(1a) inadequately completed","294","0.564620018612921","0.522208794901347","0.607031242324495"
"Non-working","1997","(1b) general elementary school","1150","0.712081748972307","0.691727430860332","0.732436067084282"
"Non-working","1997","(1c) basic vocational qualification","1830","0.520431607500074","0.504786504973353","0.536076710026794"
"Non-working","1997","(2b) intermediate general qualification","184","0.457302656396672","0.412643053954681","0.501962258838664"
"Non-working","1997","(2a) intermediate vocational","755","0.35913767283322","0.340746553908698","0.377528791757743"
"Non-working","1997","(2c_gen) general maturity certificate","225","0.486045734186224","0.439077496192124","0.533013972180324"
"Non-working","1997","(2c_voc) vocational maturity certificate","176","0.30750043462331","0.270484088703898","0.344516780542722"
"Non-working","1997","(3a) lower tertiary education","223","0.288536103398134","0.258566751749301","0.318505455046967"
"Non-working","1997","(3b) higher tertiary education","201","0.252987069731983","0.224538195096476","0.28143594436749"
"Other","1997","(0) in school","","","",""
"Other","1997","(1a) inadequately completed","","","",""
"Other","1997","(1b) general elementary school","136","0.0502796901231933","0.0404565307187987","0.060102849527588"
"Other","1997","(1c) basic vocational qualification","84","0.0182715146588978","0.0140772650103744","0.0224657643074212"
"Other","1997","(2b) intermediate general qualification","169","0.274758403687331","0.234740808416932","0.314775998957731"
"Other","1997","(2a) intermediate vocational","88","0.0286707965848018","0.0222734717658324","0.0350681214037713"
"Other","1997","(2c_gen) general maturity certificate","86","0.194592207562133","0.15738953852949","0.231794876594776"
"Other","1997","(2c_voc) vocational maturity certificate","","","",""
"Other","1997","(3a) lower tertiary education","","","",""
"Other","1997","(3b) higher tertiary education","","","",""
"Full-time","1998","(0) in school","","","",""
"Full-time","1998","(1a) inadequately completed","170","0.370849039439481","0.328339806928761","0.4133582719502"
"Full-time","1998","(1b) general elementary school","486","0.173311255086707","0.156949837392519","0.189672672780895"
"Full-time","1998","(1c) basic vocational qualification","1773","0.373530300084372","0.358886614090301","0.388173986078442"
"Full-time","1998","(2b) intermediate general qualification","111","0.221906648463689","0.18682704158756","0.256986255339819"
"Full-time","1998","(2a) intermediate vocational","1665","0.523364276863392","0.505069262727662","0.541659290999122"
"Full-time","1998","(2c_gen) general maturity certificate","115","0.237323045342901","0.199537657998975","0.275108432686827"
"Full-time","1998","(2c_voc) vocational maturity certificate","382","0.526718243472818","0.489024679256552","0.564411807689084"
"Full-time","1998","(3a) lower tertiary education","594","0.586038511807746","0.554994495551941","0.617082528063552"
"Full-time","1998","(3b) higher tertiary education","657","0.606601410183308","0.576504220735146","0.636698599631469"
"Part-time","1998","(0) in school","","","",""
"Part-time","1998","(1a) inadequately completed","32","0.0597884738314441","0.0389229749877825","0.0806539726751056"
"Part-time","1998","(1b) general elementary school","116","0.0507073494583691","0.0412237751789335","0.0601909237378047"
"Part-time","1998","(1c) basic vocational qualification","327","0.0782119327804152","0.0700838240590266","0.0863400415018037"
"Part-time","1998","(2b) intermediate general qualification","","","",""
"Part-time","1998","(2a) intermediate vocational","290","0.102167044241639","0.0910729818787392","0.113261106604538"
"Part-time","1998","(2c_gen) general maturity certificate","34","0.0847002139378561","0.0599711575712781","0.109429270304434"
"Part-time","1998","(2c_voc) vocational maturity certificate","63","0.114712218019334","0.0906539024828664","0.138770533555801"
"Part-time","1998","(3a) lower tertiary education","100","0.105320366595495","0.0859728685883764","0.124667864602614"
"Part-time","1998","(3b) higher tertiary education","83","0.0962292180058421","0.0780598232153334","0.114398612796351"
"Non-working","1998","(0) in school","320","0.952278907600922","0.929348260003952","0.975209555197893"
"Non-working","1998","(1a) inadequately completed","279","0.533210647133166","0.489305328838661","0.577115965427672"
"Non-working","1998","(1b) general elementary school","1274","0.708347927720781","0.688701102439285","0.727994753002278"
"Non-working","1998","(1c) basic vocational qualification","1998","0.529740227850819","0.51463115394391","0.544849301757728"
"Non-working","1998","(2b) intermediate general qualification","228","0.480891186875416","0.438711211827853","0.523071161922979"
"Non-working","1998","(2a) intermediate vocational","804","0.340980491922699","0.323616430284524","0.358344553560875"
"Non-working","1998","(2c_gen) general maturity certificate","253","0.50786776390491","0.463466039085294","0.552269488724525"
"Non-working","1998","(2c_voc) vocational maturity certificate","198","0.312053939727295","0.277074715640043","0.347033163814546"
"Non-working","1998","(3a) lower tertiary education","264","0.30201105062634","0.273072915216841","0.33094918603584"
"Non-working","1998","(3b) higher tertiary education","247","0.272511185846745","0.245078826472271","0.299943545221219"
"Other","1998","(0) in school","","","",""
"Other","1998","(1a) inadequately completed","","","",""
"Other","1998","(1b) general elementary school","180","0.0676334677341424","0.0567789457770648","0.0784879896912201"
"Other","1998","(1c) basic vocational qualification","94","0.0185175392843938","0.0144365038756756","0.0225985746931121"
"Other","1998","(2b) intermediate general qualification","178","0.255825851622304","0.218990636353609","0.292661066890999"
"Other","1998","(2a) intermediate vocational","104","0.0334881869722703","0.0268981656748212","0.0400782082697194"
"Other","1998","(2c_gen) general maturity certificate","85","0.170108976814333","0.136738857455827","0.20347909617284"
"Other","1998","(2c_voc) vocational maturity certificate","31","0.0465155987805535","0.0306164363251074","0.0624147612359996"
"Other","1998","(3a) lower tertiary education","","","",""
"Other","1998","(3b) higher tertiary education","","","",""
"Full-time","1999","(0) in school","","","",""
"Full-time","1999","(1a) inadequately completed","165","0.378797628004729","0.335219879038495","0.422375376970963"
"Full-time","1999","(1b) general elementary school","461","0.179065377206322","0.162087203595688","0.196043550816956"
"Full-time","1999","(1c) basic vocational qualification","1761","0.391076844614128","0.376161481392611","0.405992207835644"
"Full-time","1999","(2b) intermediate general qualification","115","0.20879569949746","0.174386799391752","0.243204599603168"
"Full-time","1999","(2a) intermediate vocational","1665","0.527294039673094","0.508987134113819","0.545600945232369"
"Full-time","1999","(2c_gen) general maturity certificate","103","0.223465592371809","0.186199560098855","0.260731624644764"
"Full-time","1999","(2c_voc) vocational maturity certificate","378","0.511275748293094","0.473509825532135","0.549041671054053"
"Full-time","1999","(3a) lower tertiary education","591","0.57947148563576","0.548146732055256","0.610796239216265"
"Full-time","1999","(3b) higher tertiary education","676","0.622027195501553","0.592226762291016","0.651827628712089"
"Part-time","1999","(0) in school","","","",""
"Part-time","1999","(1a) inadequately completed","36","0.0620755823702687","0.0403990934988978","0.0837520712416395"
"Part-time","1999","(1b) general elementary school","117","0.050521829739559","0.0408231437052965","0.0602205157738215"
"Part-time","1999","(1c) basic vocational qualification","302","0.0686674678458803","0.0609380027358179","0.0763969329559427"
"Part-time","1999","(2b) intermediate general qualification","32","0.0487048513213282","0.0304822888347742","0.0669274138078823"
"Part-time","1999","(2a) intermediate vocational","312","0.112339370504451","0.100760066854258","0.123918674154644"
"Part-time","1999","(2c_gen) general maturity certificate","41","0.092814270437209","0.0668555695081731","0.118772971366245"
"Part-time","1999","(2c_voc) vocational maturity certificate","69","0.106002888096339","0.0827451505281332","0.129260625664545"
"Part-time","1999","(3a) lower tertiary education","91","0.0920416265475754","0.0736974164741332","0.110385836621018"
"Part-time","1999","(3b) higher tertiary education","88","0.0892819240198331","0.0717567893798812","0.106807058659785"
"Non-working","1999","(0) in school","291","0.881072088977855","0.845605394077595","0.916538783878116"
"Non-working","1999","(1a) inadequately completed","260","0.506581010073974","0.461667499988809","0.55149452015914"
"Non-working","1999","(1b) general elementary school","1195","0.691638147528524","0.671187801281709","0.712088493775338"
"Non-working","1999","(1c) basic vocational qualification","1925","0.513981852772187","0.498705429835487","0.529258275708888"
"Non-working","1999","(2b) intermediate general qualification","204","0.4334878138908","0.391535224550134","0.475440403231465"
"Non-working","1999","(2a) intermediate vocational","765","0.323318321708838","0.306166891613114","0.340469751804562"
"Non-working","1999","(2c_gen) general maturity certificate","226","0.468154599189255","0.423515561521872","0.512793636856638"
"Non-working","1999","(2c_voc) vocational maturity certificate","190","0.31110060438889","0.2761247052251","0.346076503552681"
"Non-working","1999","(3a) lower tertiary education","254","0.306228932677756","0.27698033113039","0.335477534225122"
"Non-working","1999","(3b) higher tertiary education","221","0.248958051878907","0.222382468901343","0.27553363485647"
"Other","1999","(0) in school","","","",""
"Other","1999","(1a) inadequately completed","","","",""
"Other","1999","(1b) general elementary school","186","0.078774645525595","0.0668455630016073","0.0907037280495827"
"Other","1999","(1c) basic vocational qualification","124","0.0262738347678049","0.0213850413013108","0.0311626282342991"
"Other","1999","(2b) intermediate general qualification","185","0.309011635290412","0.269892569065574","0.348130701515249"
"Other","1999","(2a) intermediate vocational","115","0.037048268113617","0.0301223207667574","0.0439742154604765"
"Other","1999","(2c_gen) general maturity certificate","110","0.215565538001727","0.178778444939213","0.25235263106424"
"Other","1999","(2c_voc) vocational maturity certificate","36","0.0716207592216764","0.0521392441179395","0.0911022743254133"
"Other","1999","(3a) lower tertiary education","","","",""
"Other","1999","(3b) higher tertiary education","32","0.0397328285997072","0.02772793272809","0.0517377244713245"
"Full-time","2000","(0) in school","","","",""
"Full-time","2000","(1a) inadequately completed","109","0.287848256233668","0.244853908573395","0.33084260389394"
"Full-time","2000","(1b) general elementary school","553","0.174324857469021","0.160495299164185","0.188154415773857"
"Full-time","2000","(1c) basic vocational qualification","3000","0.368283679008433","0.357611611841497","0.378955746175369"
"Full-time","2000","(2b) intermediate general qualification","85","0.131065772547538","0.106668430241625","0.15546311485345"
"Full-time","2000","(2a) intermediate vocational","3066","0.531391970629704","0.518291799599414","0.544492141659993"
"Full-time","2000","(2c_gen) general maturity certificate","112","0.15244333048994","0.128033532945151","0.176853128034729"
