"erwst","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Non-working","2001","secondary school degree","(1b) general elementary school","","","",""
"Non-working","2001","secondary school degree","(1c) basic vocational qualification","","","",""
"Non-working","2001","secondary school degree","(2b) intermediate general qualification","268","0.416792592083445","0.379121634863093","0.454463549303797"
"Non-working","2001","secondary school degree","(2a) intermediate vocational","1446","0.312443946717405","0.299739659397721","0.325148234037089"
"Non-working","2001","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Non-working","2001","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Non-working","2001","secondary school degree","(3a) lower tertiary education","141","0.306546802020328","0.267257236379561","0.345836367661095"
"Non-working","2001","secondary school degree","(3b) higher tertiary education","30","0.363053035929986","0.268802297086936","0.457303774773036"
"Non-working","2001","college entrance qualification","(0) in school","","","",""
"Non-working","2001","college entrance qualification","(1a) inadequately completed","","","",""
"Non-working","2001","college entrance qualification","(1b) general elementary school","","","",""
"Non-working","2001","college entrance qualification","(1c) basic vocational qualification","","","",""
"Non-working","2001","college entrance qualification","(2b) intermediate general qualification","","","",""
"Non-working","2001","college entrance qualification","(2a) intermediate vocational","","","",""
"Non-working","2001","college entrance qualification","(2c_gen) general maturity certificate","349","0.484659193097745","0.447715873032828","0.521602513162663"
"Non-working","2001","college entrance qualification","(2c_voc) vocational maturity certificate","374","0.339598560669425","0.312804138609216","0.366392982729634"
"Non-working","2001","college entrance qualification","(3a) lower tertiary education","229","0.280287248232833","0.250944005583107","0.309630490882559"
"Non-working","2001","college entrance qualification","(3b) higher tertiary education","385","0.245951776711325","0.225216426281463","0.266687127141188"
"Non-working","2001","Other degree","(0) in school","","","",""
"Non-working","2001","Other degree","(1a) inadequately completed","","","",""
"Non-working","2001","Other degree","(1b) general elementary school","262","0.554684437631119","0.510129989396215","0.599238885866022"
"Non-working","2001","Other degree","(1c) basic vocational qualification","179","0.401345368034082","0.356106980026189","0.446583756041975"
"Non-working","2001","Other degree","(2b) intermediate general qualification","","","",""
"Non-working","2001","Other degree","(2a) intermediate vocational","","","",""
"Non-working","2001","Other degree","(2c_gen) general maturity certificate","35","0.555824040680454","0.441842939344541","0.669805142016368"
"Non-working","2001","Other degree","(2c_voc) vocational maturity certificate","70","0.349712637553073","0.281179606619268","0.418245668486878"
"Non-working","2001","Other degree","(3a) lower tertiary education","","","",""
"Non-working","2001","Other degree","(3b) higher tertiary education","64","0.455361861395407","0.379375006277969","0.531348716512844"
"Non-working","2001","no degree/no degree yet","(0) in school","471","0.836055307011081","0.805142497552031","0.866968116470132"
"Non-working","2001","no degree/no degree yet","(1a) inadequately completed","206","0.647372180989149","0.595347324859286","0.699397037119012"
"Non-working","2001","no degree/no degree yet","(1b) general elementary school","","","",""
"Non-working","2001","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Non-working","2001","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Non-working","2001","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Non-working","2001","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Non-working","2001","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Non-working","2001","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Non-working","2001","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Other","2001","lower secondary degree","(0) in school","","","",""
"Other","2001","lower secondary degree","(1a) inadequately completed","","","",""
"Other","2001","lower secondary degree","(1b) general elementary school","232","0.0957876123165436","0.0829536042926818","0.108621620340405"
"Other","2001","lower secondary degree","(1c) basic vocational qualification","222","0.0333318884914677","0.0289691430811897","0.0376946339017458"
"Other","2001","lower secondary degree","(2b) intermediate general qualification","","","",""
"Other","2001","lower secondary degree","(2a) intermediate vocational","","","",""
"Other","2001","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Other","2001","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Other","2001","lower secondary degree","(3a) lower tertiary education","","","",""
"Other","2001","lower secondary degree","(3b) higher tertiary education","","","",""
"Other","2001","secondary school degree","(0) in school","","","",""
"Other","2001","secondary school degree","(1a) inadequately completed","","","",""
"Other","2001","secondary school degree","(1b) general elementary school","","","",""
"Other","2001","secondary school degree","(1c) basic vocational qualification","","","",""
"Other","2001","secondary school degree","(2b) intermediate general qualification","275","0.398844050660749","0.361430383522617","0.436257717798882"
"Other","2001","secondary school degree","(2a) intermediate vocational","217","0.0383150941804885","0.0330535703327856","0.0435766180281914"
"Other","2001","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Other","2001","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Other","2001","secondary school degree","(3a) lower tertiary education","","","",""
"Other","2001","secondary school degree","(3b) higher tertiary education","","","",""
"Other","2001","college entrance qualification","(0) in school","","","",""
"Other","2001","college entrance qualification","(1a) inadequately completed","","","",""
"Other","2001","college entrance qualification","(1b) general elementary school","","","",""
"Other","2001","college entrance qualification","(1c) basic vocational qualification","","","",""
"Other","2001","college entrance qualification","(2b) intermediate general qualification","","","",""
"Other","2001","college entrance qualification","(2a) intermediate vocational","","","",""
"Other","2001","college entrance qualification","(2c_gen) general maturity certificate","220","0.298406970510998","0.264583548591799","0.332230392430196"
"Other","2001","college entrance qualification","(2c_voc) vocational maturity certificate","56","0.0530283663079081","0.0403495100906407","0.0657072225251755"
"Other","2001","college entrance qualification","(3a) lower tertiary education","","","",""
"Other","2001","college entrance qualification","(3b) higher tertiary education","35","0.029619099633291","0.0214562107813957","0.0377819884851863"
"Other","2001","Other degree","(0) in school","","","",""
"Other","2001","Other degree","(1a) inadequately completed","","","",""
"Other","2001","Other degree","(1b) general elementary school","","","",""
"Other","2001","Other degree","(1c) basic vocational qualification","","","",""
"Other","2001","Other degree","(2b) intermediate general qualification","","","",""
"Other","2001","Other degree","(2a) intermediate vocational","","","",""
"Other","2001","Other degree","(2c_gen) general maturity certificate","","","",""
"Other","2001","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Other","2001","Other degree","(3a) lower tertiary education","","","",""
"Other","2001","Other degree","(3b) higher tertiary education","","","",""
"Other","2001","no degree/no degree yet","(0) in school","73","0.154048702203878","0.123906568352648","0.184190836055108"
"Other","2001","no degree/no degree yet","(1a) inadequately completed","","","",""
"Other","2001","no degree/no degree yet","(1b) general elementary school","","","",""
"Other","2001","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Other","2001","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Other","2001","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Other","2001","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Other","2001","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Other","2001","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Other","2001","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Full-time","2002","lower secondary degree","(0) in school","","","",""
"Full-time","2002","lower secondary degree","(1a) inadequately completed","","","",""
"Full-time","2002","lower secondary degree","(1b) general elementary school","290","0.149286205646058","0.133090749057068","0.165481662235048"
"Full-time","2002","lower secondary degree","(1c) basic vocational qualification","2211","0.342188805290142","0.33042275690852","0.353954853671765"
"Full-time","2002","lower secondary degree","(2b) intermediate general qualification","","","",""
"Full-time","2002","lower secondary degree","(2a) intermediate vocational","","","",""
"Full-time","2002","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Full-time","2002","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Full-time","2002","lower secondary degree","(3a) lower tertiary education","38","0.238633362398259","0.171312412978874","0.305954311817644"
"Full-time","2002","lower secondary degree","(3b) higher tertiary education","","","",""
"Full-time","2002","secondary school degree","(0) in school","","","",""
"Full-time","2002","secondary school degree","(1a) inadequately completed","","","",""
"Full-time","2002","secondary school degree","(1b) general elementary school","","","",""
"Full-time","2002","secondary school degree","(1c) basic vocational qualification","","","",""
"Full-time","2002","secondary school degree","(2b) intermediate general qualification","89","0.133797258798109","0.107785571227415","0.159808946368802"
"Full-time","2002","secondary school degree","(2a) intermediate vocational","2791","0.503102857659474","0.489673664313368","0.516532051005581"
"Full-time","2002","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Full-time","2002","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Full-time","2002","secondary school degree","(3a) lower tertiary education","329","0.523146750179696","0.481779351030433","0.564514149328959"
"Full-time","2002","secondary school degree","(3b) higher tertiary education","84","0.598157293964126","0.511514732795883","0.684799855132369"
"Full-time","2002","college entrance qualification","(0) in school","","","",""
"Full-time","2002","college entrance qualification","(1a) inadequately completed","","","",""
"Full-time","2002","college entrance qualification","(1b) general elementary school","","","",""
"Full-time","2002","college entrance qualification","(1c) basic vocational qualification","","","",""
"Full-time","2002","college entrance qualification","(2b) intermediate general qualification","","","",""
"Full-time","2002","college entrance qualification","(2a) intermediate vocational","","","",""
"Full-time","2002","college entrance qualification","(2c_gen) general maturity certificate","99","0.131112131115758","0.107752595111238","0.154471667120278"
"Full-time","2002","college entrance qualification","(2c_voc) vocational maturity certificate","703","0.500298494082825","0.473537414531534","0.527059573634117"
"Full-time","2002","college entrance qualification","(3a) lower tertiary education","666","0.589276043337738","0.55965982735135","0.618892259324126"
"Full-time","2002","college entrance qualification","(3b) higher tertiary education","1558","0.602058173532937","0.582528343983812","0.621588003082063"
"Full-time","2002","Other degree","(0) in school","","","",""
"Full-time","2002","Other degree","(1a) inadequately completed","","","",""
"Full-time","2002","Other degree","(1b) general elementary school","132","0.311757342103925","0.268475982843733","0.355038701364117"
"Full-time","2002","Other degree","(1c) basic vocational qualification","195","0.445633289819312","0.398489820644685","0.492776758993938"
"Full-time","2002","Other degree","(2b) intermediate general qualification","","","",""
"Full-time","2002","Other degree","(2a) intermediate vocational","","","",""
"Full-time","2002","Other degree","(2c_gen) general maturity certificate","","","",""
"Full-time","2002","Other degree","(2c_voc) vocational maturity certificate","84","0.476273010247982","0.403108235664355","0.549437784831608"
"Full-time","2002","Other degree","(3a) lower tertiary education","","","",""
"Full-time","2002","Other degree","(3b) higher tertiary education","95","0.428519713442605","0.356821460078774","0.500217966806436"
"Full-time","2002","no degree/no degree yet","(0) in school","","","",""
"Full-time","2002","no degree/no degree yet","(1a) inadequately completed","68","0.210067643974816","0.163661362557642","0.256473925391991"
"Full-time","2002","no degree/no degree yet","(1b) general elementary school","","","",""
"Full-time","2002","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Full-time","2002","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Full-time","2002","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Full-time","2002","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Full-time","2002","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Full-time","2002","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Full-time","2002","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Part-time","2002","lower secondary degree","(0) in school","","","",""
"Part-time","2002","lower secondary degree","(1a) inadequately completed","","","",""
"Part-time","2002","lower secondary degree","(1b) general elementary school","114","0.0623060623475535","0.0513213844747366","0.0732907402203703"
"Part-time","2002","lower secondary degree","(1c) basic vocational qualification","526","0.0796741572052314","0.072958683564427","0.0863896308460358"
"Part-time","2002","lower secondary degree","(2b) intermediate general qualification","","","",""
"Part-time","2002","lower secondary degree","(2a) intermediate vocational","","","",""
"Part-time","2002","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Part-time","2002","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Part-time","2002","lower secondary degree","(3a) lower tertiary education","","","",""
"Part-time","2002","lower secondary degree","(3b) higher tertiary education","","","",""
"Part-time","2002","secondary school degree","(0) in school","","","",""
"Part-time","2002","secondary school degree","(1a) inadequately completed","","","",""
"Part-time","2002","secondary school degree","(1b) general elementary school","","","",""
"Part-time","2002","secondary school degree","(1c) basic vocational qualification","","","",""
"Part-time","2002","secondary school degree","(2b) intermediate general qualification","30","0.0388300512749152","0.0240689344224976","0.0535911681273328"
"Part-time","2002","secondary school degree","(2a) intermediate vocational","753","0.125511943936204","0.116613629379536","0.134410258492872"
"Part-time","2002","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Part-time","2002","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Part-time","2002","secondary school degree","(3a) lower tertiary education","73","0.117926396379969","0.0912140520552315","0.144638740704707"
"Part-time","2002","secondary school degree","(3b) higher tertiary education","","","",""
"Part-time","2002","college entrance qualification","(0) in school","","","",""
"Part-time","2002","college entrance qualification","(1a) inadequately completed","","","",""
"Part-time","2002","college entrance qualification","(1b) general elementary school","","","",""
"Part-time","2002","college entrance qualification","(1c) basic vocational qualification","","","",""
"Part-time","2002","college entrance qualification","(2b) intermediate general qualification","","","",""
"Part-time","2002","college entrance qualification","(2a) intermediate vocational","","","",""
"Part-time","2002","college entrance qualification","(2c_gen) general maturity certificate","60","0.0851327855979028","0.0658180680728543","0.104447503122951"
"Part-time","2002","college entrance qualification","(2c_voc) vocational maturity certificate","170","0.10251202773289","0.0862776579989493","0.118746397466831"
"Part-time","2002","college entrance qualification","(3a) lower tertiary education","110","0.0981704798713142","0.0802583248605289","0.1160826348821"
"Part-time","2002","college entrance qualification","(3b) higher tertiary education","278","0.100287508419849","0.0883023238625803","0.112272692977118"
"Part-time","2002","Other degree","(0) in school","","","",""
"Part-time","2002","Other degree","(1a) inadequately completed","","","",""
"Part-time","2002","Other degree","(1b) general elementary school","31","0.0678865852448921","0.044382242371532","0.0913909281182523"
"Part-time","2002","Other degree","(1c) basic vocational qualification","31","0.0826665188521526","0.0565471546761377","0.108785883028168"
"Part-time","2002","Other degree","(2b) intermediate general qualification","","","",""
"Part-time","2002","Other degree","(2a) intermediate vocational","","","",""
"Part-time","2002","Other degree","(2c_gen) general maturity certificate","","","",""
"Part-time","2002","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Part-time","2002","Other degree","(3a) lower tertiary education","","","",""
"Part-time","2002","Other degree","(3b) higher tertiary education","","","",""
"Part-time","2002","no degree/no degree yet","(0) in school","","","",""
"Part-time","2002","no degree/no degree yet","(1a) inadequately completed","","","",""
"Part-time","2002","no degree/no degree yet","(1b) general elementary school","","","",""
"Part-time","2002","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Part-time","2002","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Part-time","2002","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Part-time","2002","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Part-time","2002","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Part-time","2002","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Part-time","2002","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Non-working","2002","lower secondary degree","(0) in school","","","",""
"Non-working","2002","lower secondary degree","(1a) inadequately completed","","","",""
"Non-working","2002","lower secondary degree","(1b) general elementary school","1224","0.683778982187609","0.662646775062592","0.704911189312625"
"Non-working","2002","lower secondary degree","(1c) basic vocational qualification","3296","0.547189165885284","0.534844644660152","0.559533687110416"
"Non-working","2002","lower secondary degree","(2b) intermediate general qualification","","","",""
"Non-working","2002","lower secondary degree","(2a) intermediate vocational","","","",""
"Non-working","2002","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Non-working","2002","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Non-working","2002","lower secondary degree","(3a) lower tertiary education","107","0.720294973198236","0.649403653965391","0.791186292431081"
"Non-working","2002","lower secondary degree","(3b) higher tertiary education","","","",""
"Non-working","2002","secondary school degree","(0) in school","","","",""
"Non-working","2002","secondary school degree","(1a) inadequately completed","","","",""
"Non-working","2002","secondary school degree","(1b) general elementary school","","","",""
"Non-working","2002","secondary school degree","(1c) basic vocational qualification","","","",""
"Non-working","2002","secondary school degree","(2b) intermediate general qualification","274","0.420405317247203","0.382688812367169","0.458121822127237"
"Non-working","2002","secondary school degree","(2a) intermediate vocational","1555","0.325692264286771","0.313105297747184","0.338279230826359"
"Non-working","2002","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Non-working","2002","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Non-working","2002","secondary school degree","(3a) lower tertiary education","151","0.327836108262136","0.288956663004987","0.366715553519286"
"Non-working","2002","secondary school degree","(3b) higher tertiary education","32","0.368590344816546","0.283334704217973","0.453845985415119"
"Non-working","2002","college entrance qualification","(0) in school","","","",""
"Non-working","2002","college entrance qualification","(1a) inadequately completed","","","",""
"Non-working","2002","college entrance qualification","(1b) general elementary school","","","",""
"Non-working","2002","college entrance qualification","(1c) basic vocational qualification","","","",""
"Non-working","2002","college entrance qualification","(2b) intermediate general qualification","","","",""
"Non-working","2002","college entrance qualification","(2a) intermediate vocational","","","",""
"Non-working","2002","college entrance qualification","(2c_gen) general maturity certificate","412","0.496331438585451","0.461728002882137","0.530934874288765"
"Non-working","2002","college entrance qualification","(2c_voc) vocational maturity certificate","394","0.342207852510777","0.316814325271774","0.367601379749779"
"Non-working","2002","college entrance qualification","(3a) lower tertiary education","258","0.285007340742683","0.257832064162898","0.312182617322467"
"Non-working","2002","college entrance qualification","(3b) higher tertiary education","513","0.265138446734724","0.247526451992769","0.282750441476678"
"Non-working","2002","Other degree","(0) in school","","","",""
"Non-working","2002","Other degree","(1a) inadequately completed","","","",""
"Non-working","2002","Other degree","(1b) general elementary school","251","0.552418606932342","0.505957247400461","0.598879966464224"
"Non-working","2002","Other degree","(1c) basic vocational qualification","186","0.433920964497062","0.38691228998192","0.480929639012204"
"Non-working","2002","Other degree","(2b) intermediate general qualification","","","",""
"Non-working","2002","Other degree","(2a) intermediate vocational","","","",""
"Non-working","2002","Other degree","(2c_gen) general maturity certificate","36","0.475763148715227","0.36197647441476","0.589549823015693"
"Non-working","2002","Other degree","(2c_voc) vocational maturity certificate","68","0.338472742446844","0.269152943020408","0.40779254187328"
"Non-working","2002","Other degree","(3a) lower tertiary education","","","",""
"Non-working","2002","Other degree","(3b) higher tertiary education","56","0.35580950125068","0.28644480734288","0.425174195158481"
"Non-working","2002","no degree/no degree yet","(0) in school","547","0.899035698504467","0.875282273223773","0.922789123785161"
"Non-working","2002","no degree/no degree yet","(1a) inadequately completed","190","0.661149973214219","0.607229215059563","0.715070731368875"
"Non-working","2002","no degree/no degree yet","(1b) general elementary school","","","",""
"Non-working","2002","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Non-working","2002","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Non-working","2002","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Non-working","2002","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Non-working","2002","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Non-working","2002","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Non-working","2002","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Other","2002","lower secondary degree","(0) in school","","","",""
"Other","2002","lower secondary degree","(1a) inadequately completed","","","",""
"Other","2002","lower secondary degree","(1b) general elementary school","232","0.10462874981878","0.0907190195118137","0.118538480125746"
"Other","2002","lower secondary degree","(1c) basic vocational qualification","213","0.0309478716193424","0.0266531396579053","0.0352426035807796"
"Other","2002","lower secondary degree","(2b) intermediate general qualification","","","",""
"Other","2002","lower secondary degree","(2a) intermediate vocational","","","",""
"Other","2002","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Other","2002","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Other","2002","lower secondary degree","(3a) lower tertiary education","","","",""
"Other","2002","lower secondary degree","(3b) higher tertiary education","","","",""
"Other","2002","secondary school degree","(0) in school","","","",""
"Other","2002","secondary school degree","(1a) inadequately completed","","","",""
"Other","2002","secondary school degree","(1b) general elementary school","","","",""
"Other","2002","secondary school degree","(1c) basic vocational qualification","","","",""
"Other","2002","secondary school degree","(2b) intermediate general qualification","265","0.406967372679773","0.369430833011553","0.444503912347993"
"Other","2002","secondary school degree","(2a) intermediate vocational","226","0.0456929341175502","0.0400843029892951","0.0513015652458054"
"Other","2002","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Other","2002","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Other","2002","secondary school degree","(3a) lower tertiary education","","","",""
"Other","2002","secondary school degree","(3b) higher tertiary education","","","",""
"Other","2002","college entrance qualification","(0) in school","","","",""
"Other","2002","college entrance qualification","(1a) inadequately completed","","","",""
"Other","2002","college entrance qualification","(1b) general elementary school","","","",""
"Other","2002","college entrance qualification","(1c) basic vocational qualification","","","",""
"Other","2002","college entrance qualification","(2b) intermediate general qualification","","","",""
"Other","2002","college entrance qualification","(2a) intermediate vocational","","","",""
"Other","2002","college entrance qualification","(2c_gen) general maturity certificate","231","0.287423644700888","0.256102483355462","0.318744806046314"
"Other","2002","college entrance qualification","(2c_voc) vocational maturity certificate","74","0.0549816256735075","0.0427815474059469","0.0671817039410681"
"Other","2002","college entrance qualification","(3a) lower tertiary education","","","",""
"Other","2002","college entrance qualification","(3b) higher tertiary education","64","0.0325158713124895","0.025439036592526","0.0395927060324531"
"Other","2002","Other degree","(0) in school","","","",""
"Other","2002","Other degree","(1a) inadequately completed","","","",""
"Other","2002","Other degree","(1b) general elementary school","","","",""
"Other","2002","Other degree","(1c) basic vocational qualification","","","",""
"Other","2002","Other degree","(2b) intermediate general qualification","","","",""
"Other","2002","Other degree","(2a) intermediate vocational","","","",""
"Other","2002","Other degree","(2c_gen) general maturity certificate","","","",""
"Other","2002","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Other","2002","Other degree","(3a) lower tertiary education","","","",""
"Other","2002","Other degree","(3b) higher tertiary education","","","",""
"Other","2002","no degree/no degree yet","(0) in school","56","0.0795972226849671","0.0582573526079588","0.100937092761975"
"Other","2002","no degree/no degree yet","(1a) inadequately completed","","","",""
"Other","2002","no degree/no degree yet","(1b) general elementary school","","","",""
"Other","2002","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Other","2002","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Other","2002","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Other","2002","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Other","2002","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Other","2002","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Other","2002","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Full-time","2003","lower secondary degree","(0) in school","","","",""
"Full-time","2003","lower secondary degree","(1a) inadequately completed","","","",""
"Full-time","2003","lower secondary degree","(1b) general elementary school","265","0.148836304836357","0.132174650579888","0.165497959092826"
"Full-time","2003","lower secondary degree","(1c) basic vocational qualification","2027","0.332806026694705","0.320820706447564","0.344791346941846"
"Full-time","2003","lower secondary degree","(2b) intermediate general qualification","","","",""
"Full-time","2003","lower secondary degree","(2a) intermediate vocational","","","",""
"Full-time","2003","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Full-time","2003","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Full-time","2003","lower secondary degree","(3a) lower tertiary education","35","0.229540875423144","0.16224208172523","0.296839669121058"
"Full-time","2003","lower secondary degree","(3b) higher tertiary education","","","",""
"Full-time","2003","secondary school degree","(0) in school","","","",""
"Full-time","2003","secondary school degree","(1a) inadequately completed","","","",""
"Full-time","2003","secondary school degree","(1b) general elementary school","","","",""
"Full-time","2003","secondary school degree","(1c) basic vocational qualification","","","",""
"Full-time","2003","secondary school degree","(2b) intermediate general qualification","94","0.175570043480869","0.145932082200671","0.205208004761068"
"Full-time","2003","secondary school degree","(2a) intermediate vocational","2615","0.491288099195071","0.47762782325336","0.504948375136783"
"Full-time","2003","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Full-time","2003","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Full-time","2003","secondary school degree","(3a) lower tertiary education","284","0.484504574728029","0.442037375103217","0.526971774352841"
"Full-time","2003","secondary school degree","(3b) higher tertiary education","72","0.534479941649974","0.443313694847481","0.625646188452468"
"Full-time","2003","college entrance qualification","(0) in school","","","",""
"Full-time","2003","college entrance qualification","(1a) inadequately completed","","","",""
"Full-time","2003","college entrance qualification","(1b) general elementary school","","","",""
"Full-time","2003","college entrance qualification","(1c) basic vocational qualification","","","",""
"Full-time","2003","college entrance qualification","(2b) intermediate general qualification","","","",""
"Full-time","2003","college entrance qualification","(2a) intermediate vocational","","","",""
"Full-time","2003","college entrance qualification","(2c_gen) general maturity certificate","106","0.145768402002777","0.121130456251072","0.170406347754483"
"Full-time","2003","college entrance qualification","(2c_voc) vocational maturity certificate","692","0.475212961807381","0.448464827738455","0.501961095876308"
"Full-time","2003","college entrance qualification","(3a) lower tertiary education","622","0.586849788787068","0.556572380108069","0.617127197466067"
"Full-time","2003","college entrance qualification","(3b) higher tertiary education","1418","0.574400586706462","0.554211587016856","0.594589586396068"
"Full-time","2003","Other degree","(0) in school","","","",""
"Full-time","2003","Other degree","(1a) inadequately completed","","","",""
"Full-time","2003","Other degree","(1b) general elementary school","112","0.235631590778983","0.194898423006159","0.276364758551808"
"Full-time","2003","Other degree","(1c) basic vocational qualification","175","0.400207790732128","0.352725723727087","0.44768985773717"
"Full-time","2003","Other degree","(2b) intermediate general qualification","","","",""
"Full-time","2003","Other degree","(2a) intermediate vocational","","","",""
"Full-time","2003","Other degree","(2c_gen) general maturity certificate","","","",""
"Full-time","2003","Other degree","(2c_voc) vocational maturity certificate","64","0.424464177648041","0.348587031000982","0.500341324295099"
"Full-time","2003","Other degree","(3a) lower tertiary education","","","",""
"Full-time","2003","Other degree","(3b) higher tertiary education","89","0.476805773384247","0.402805846460764","0.55080570030773"
"Full-time","2003","no degree/no degree yet","(0) in school","","","",""
"Full-time","2003","no degree/no degree yet","(1a) inadequately completed","62","0.211403529395085","0.163663963849212","0.259143094940959"
"Full-time","2003","no degree/no degree yet","(1b) general elementary school","","","",""
"Full-time","2003","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Full-time","2003","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Full-time","2003","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Full-time","2003","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Full-time","2003","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Full-time","2003","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Full-time","2003","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Part-time","2003","lower secondary degree","(0) in school","","","",""
"Part-time","2003","lower secondary degree","(1a) inadequately completed","","","",""
"Part-time","2003","lower secondary degree","(1b) general elementary school","107","0.0491962933397387","0.0390719058799045","0.0593206807995729"
"Part-time","2003","lower secondary degree","(1c) basic vocational qualification","475","0.0746136328190451","0.0679302146375338","0.0812970510005563"
"Part-time","2003","lower secondary degree","(2b) intermediate general qualification","","","",""
"Part-time","2003","lower secondary degree","(2a) intermediate vocational","","","",""
"Part-time","2003","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Part-time","2003","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Part-time","2003","lower secondary degree","(3a) lower tertiary education","","","",""
"Part-time","2003","lower secondary degree","(3b) higher tertiary education","","","",""
"Part-time","2003","secondary school degree","(0) in school","","","",""
"Part-time","2003","secondary school degree","(1a) inadequately completed","","","",""
"Part-time","2003","secondary school degree","(1b) general elementary school","","","",""
"Part-time","2003","secondary school degree","(1c) basic vocational qualification","","","",""
"Part-time","2003","secondary school degree","(2b) intermediate general qualification","35","0.0544478205577917","0.0367720141548455","0.0721236269607378"
"Part-time","2003","secondary school degree","(2a) intermediate vocational","773","0.134415117943848","0.125094723517102","0.143735512370594"
"Part-time","2003","secondary school degree","(2c_gen) general maturity certificate","","","",""
