"plh0172","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"8 on Scale 1 to 10","2010","middle vocational","West Germany","1837","0.213056604182746","0.204517965403627","0.221595242961866","8"
"8 on Scale 1 to 10","2010","middle vocational","East Germany","589","0.20310133165361","0.18855905636037","0.217643606946851","8"
"8 on Scale 1 to 10","2010","vocational + Abi","West Germany","284","0.188594374512498","0.168501097212405","0.208687651812591","8"
"8 on Scale 1 to 10","2010","vocational + Abi","East Germany","57","0.234370960924446","0.182681817297269","0.286060104551622","8"
"8 on Scale 1 to 10","2010","higher vocational","West Germany","278","0.236536462022025","0.212502809055732","0.260570114988318","8"
"8 on Scale 1 to 10","2010","higher vocational","East Germany","82","0.210131352479916","0.170887576658543","0.24937512830129","8"
"8 on Scale 1 to 10","2010","higher education","West Germany","872","0.229640007632936","0.216579529915763","0.242700485350109","8"
"8 on Scale 1 to 10","2010","higher education","East Germany","295","0.224876037912971","0.202967259694206","0.246784816131736","8"
"9 on Scale 1 to 10","2010","inadequately","East Germany","2","","","","9"
"9 on Scale 1 to 10","2010","general elemantary","West Germany","233","0.109756378040847","0.0964909281880992","0.123021827893594","9"
"9 on Scale 1 to 10","2010","general elemantary","East Germany","35","0.0831114323765626","0.0534621192493637","0.112760745503761","9"
"9 on Scale 1 to 10","2010","higher education","East Germany","176","0.106053355836226","0.089895676157545","0.122211035514907","9"
"9 on Scale 1 to 10","2010","in school","West Germany","63","0.177999834014788","0.138971441939071","0.217028226090504","9"
"9 on Scale 1 to 10","2010","in school","East Germany","13","","","","9"
"9 on Scale 1 to 10","2010","inadequately","West Germany","19","","","","9"
"9 on Scale 1 to 10","2010","higher vocational","East Germany","46","0.0941694468826647","0.0660357753428253","0.122303118422504","9"
"9 on Scale 1 to 10","2010","higher education","West Germany","600","0.147164074415534","0.136163330089901","0.158164818741166","9"
"9 on Scale 1 to 10","2010","vocational + Abi","East Germany","34","0.178368328274299","0.131655550330982","0.225081106217616","9"
"9 on Scale 1 to 10","2010","higher vocational","West Germany","152","0.101054665450084","0.0840087074891256","0.118100623411042","9"
"9 on Scale 1 to 10","2010","middle vocational","East Germany","328","0.10624316979465","0.0951044668386443","0.117381872750656","9"
"9 on Scale 1 to 10","2010","vocational + Abi","West Germany","209","0.166341798004008","0.14721412613423","0.185469469873787","9"
"9 on Scale 1 to 10","2010","middle vocational","West Germany","1147","0.136908307328285","0.129740063617355","0.144076551039215","9"
"0 Completely dissatisfied","2011","in school","West Germany","1","","","","0"
"0 Completely dissatisfied","2011","in school","East Germany","","","","","0"
"0 Completely dissatisfied","2011","inadequately","West Germany","7","","","","0"
"0 Completely dissatisfied","2011","inadequately","East Germany","","","","","0"
"0 Completely dissatisfied","2011","general elemantary","West Germany","23","","","","0"
"0 Completely dissatisfied","2011","general elemantary","East Germany","4","","","","0"
"0 Completely dissatisfied","2011","middle vocational","West Germany","78","0.00983503845507627","0.00785439283431173","0.0118156840758408","0"
"0 Completely dissatisfied","2011","middle vocational","East Germany","27","","","","0"
"0 Completely dissatisfied","2011","vocational + Abi","West Germany","9","","","","0"
"0 Completely dissatisfied","2011","vocational + Abi","East Germany","","","","","0"
"0 Completely dissatisfied","2011","higher vocational","West Germany","8","","","","0"
"0 Completely dissatisfied","2011","higher vocational","East Germany","4","","","","0"
"0 Completely dissatisfied","2011","higher education","West Germany","17","","","","0"
"0 Completely dissatisfied","2011","higher education","East Germany","2","","","","0"
"1 on Scale 1 to 10","2011","in school","West Germany","2","","","","1"
"1 on Scale 1 to 10","2011","in school","East Germany","","","","","1"
"1 on Scale 1 to 10","2011","inadequately","West Germany","4","","","","1"
"1 on Scale 1 to 10","2011","inadequately","East Germany","1","","","","1"
"1 on Scale 1 to 10","2011","general elemantary","West Germany","30","0.0135449919634846","0.00876451497612147","0.0183254689508477","1"
"1 on Scale 1 to 10","2011","higher vocational","West Germany","13","","","","1"
"1 on Scale 1 to 10","2011","higher vocational","East Germany","7","","","","1"
"1 on Scale 1 to 10","2011","higher education","West Germany","29","","","","1"
"1 on Scale 1 to 10","2011","higher education","East Germany","15","","","","1"
"1 on Scale 1 to 10","2011","vocational + Abi","East Germany","3","","","","1"
"1 on Scale 1 to 10","2011","middle vocational","East Germany","49","0.0141758927828836","0.0100090868353826","0.0183426987303845","1"
"1 on Scale 1 to 10","2011","middle vocational","West Germany","115","0.0148933920780731","0.0124622888649778","0.0173244952911683","1"
"1 on Scale 1 to 10","2011","vocational + Abi","West Germany","15","","","","1"
"1 on Scale 1 to 10","2011","general elemantary","East Germany","4","","","","1"
"10 Completely satisfied","2011","in school","West Germany","65","0.170504005264776","0.132938246470889","0.208069764058663","10"
"10 Completely satisfied","2011","in school","East Germany","6","","","","10"
"10 Completely satisfied","2011","inadequately","West Germany","52","0.108376881827491","0.0742109305674528","0.142542833087529","10"
"10 Completely satisfied","2011","inadequately","East Germany","7","","","","10"
"10 Completely satisfied","2011","general elemantary","West Germany","285","0.0979451528605047","0.0856523430767629","0.110237962644247","10"
"10 Completely satisfied","2011","general elemantary","East Germany","43","0.137700955831244","0.101703302598855","0.173698609063632","10"
"10 Completely satisfied","2011","middle vocational","West Germany","1146","0.112180319054628","0.105846207769321","0.118514430339935","10"
"10 Completely satisfied","2011","middle vocational","East Germany","283","0.0818319871323922","0.0721703443490409","0.0914936299157435","10"
"10 Completely satisfied","2011","vocational + Abi","West Germany","195","0.121026229116185","0.104877390233904","0.137175067998466","10"
"10 Completely satisfied","2011","vocational + Abi","East Germany","25","","","","10"
"10 Completely satisfied","2011","higher vocational","West Germany","119","0.0975510555901445","0.0812456411228809","0.113856470057408","10"
"10 Completely satisfied","2011","higher vocational","East Germany","38","0.0655538007780815","0.0421605836047372","0.0889470179514259","10"
"10 Completely satisfied","2011","higher education","West Germany","543","0.129788232458444","0.119742201704293","0.139834263212595","10"
"10 Completely satisfied","2011","higher education","East Germany","135","0.093106943375949","0.0782473725529328","0.107966514198965","10"
"2 on Scale 1 to 10","2011","in school","West Germany","7","","","","2"
"2 on Scale 1 to 10","2011","inadequately","West Germany","12","","","","2"
"2 on Scale 1 to 10","2011","inadequately","East Germany","4","","","","2"
"2 on Scale 1 to 10","2011","general elemantary","West Germany","87","0.0470077900024683","0.0382544699649694","0.0557611100399672","2"
"2 on Scale 1 to 10","2011","general elemantary","East Germany","19","","","","2"
"2 on Scale 1 to 10","2011","higher vocational","West Germany","38","0.0364116114531547","0.0261179409091593","0.04670528199715","2"
"2 on Scale 1 to 10","2011","higher vocational","East Germany","12","","","","2"
"2 on Scale 1 to 10","2011","higher education","West Germany","104","0.0277458874330322","0.0228362030692533","0.0326555717968111","2"
"2 on Scale 1 to 10","2011","higher education","East Germany","46","0.043903594770348","0.0334265674506026","0.0543806220900933","2"
"2 on Scale 1 to 10","2011","in school","East Germany","","","","","2"
"2 on Scale 1 to 10","2011","vocational + Abi","East Germany","2","","","","2"
"2 on Scale 1 to 10","2011","middle vocational","West Germany","294","0.0334129756645432","0.0298060015350935","0.0370199497939929","2"
"2 on Scale 1 to 10","2011","middle vocational","East Germany","107","0.0393450962037654","0.0324924650524183","0.0461977273551124","2"
"2 on Scale 1 to 10","2011","vocational + Abi","West Germany","31","0.02429356385472","0.0166706889503284","0.0319164387591115","2"
"3 on Scale 1 to 10","2011","in school","West Germany","13","","","","3"
"3 on Scale 1 to 10","2011","in school","East Germany","1","","","","3"
"3 on Scale 1 to 10","2011","inadequately","West Germany","26","","","","3"
"3 on Scale 1 to 10","2011","inadequately","East Germany","7","","","","3"
"3 on Scale 1 to 10","2011","general elemantary","West Germany","145","0.0733136121028789","0.0625340302253208","0.084093193980437","3"
"3 on Scale 1 to 10","2011","general elemantary","East Germany","33","0.0804446620262157","0.0520318439972571","0.108857480055174","3"
"3 on Scale 1 to 10","2011","middle vocational","West Germany","537","0.0581526109883402","0.0534554023777489","0.0628498195989316","3"
"3 on Scale 1 to 10","2011","middle vocational","East Germany","190","0.066226431357333","0.0574611711439535","0.0749916915707125","3"
"3 on Scale 1 to 10","2011","vocational + Abi","West Germany","76","0.0406425458774735","0.0308658012300615","0.0504192905248855","3"
"3 on Scale 1 to 10","2011","vocational + Abi","East Germany","16","","","","3"
"3 on Scale 1 to 10","2011","higher vocational","West Germany","62","0.0683259789977779","0.0544606729624527","0.0821912850331031","3"
"3 on Scale 1 to 10","2011","higher vocational","East Germany","32","0.0607448836054758","0.0381681816309161","0.0833215855800355","3"
"3 on Scale 1 to 10","2011","higher education","West Germany","182","0.0466124880648593","0.0403108966537625","0.052914079475956","3"
"3 on Scale 1 to 10","2011","higher education","East Germany","79","0.0640210647440292","0.0515031590074285","0.0765389704806299","3"
"4 on Scale 1 to 10","2011","in school","West Germany","13","","","","4"
"4 on Scale 1 to 10","2011","in school","East Germany","1","","","","4"
"4 on Scale 1 to 10","2011","inadequately","West Germany","29","","","","4"
"4 on Scale 1 to 10","2011","inadequately","East Germany","1","","","","4"
"4 on Scale 1 to 10","2011","general elemantary","West Germany","156","0.0762747335885036","0.0652971949037298","0.0872522722732774","4"
"4 on Scale 1 to 10","2011","general elemantary","East Germany","34","0.0755964548593128","0.0479806137553357","0.10321229596329","4"
"4 on Scale 1 to 10","2011","middle vocational","West Germany","586","0.0673767130212816","0.0623454965038824","0.0724079295386809","4"
"4 on Scale 1 to 10","2011","middle vocational","East Germany","254","0.0807375854933499","0.0711350487210505","0.0903401222656492","4"
"4 on Scale 1 to 10","2011","vocational + Abi","West Germany","86","0.0475457366109755","0.0370093560614736","0.0580821171604774","4"
"4 on Scale 1 to 10","2011","vocational + Abi","East Germany","26","","","","4"
"4 on Scale 1 to 10","2011","higher vocational","West Germany","78","0.0615647216988527","0.0483556390207225","0.0747738043769829","4"
"4 on Scale 1 to 10","2011","higher vocational","East Germany","25","","","","4"
"4 on Scale 1 to 10","2011","higher education","West Germany","231","0.0568805900438157","0.049957025321817","0.0638041547658144","4"
"4 on Scale 1 to 10","2011","higher education","East Germany","98","0.0688872003671714","0.0559360719689553","0.0818383287653875","4"
"5 on Scale 1 to 10","2011","in school","West Germany","32","0.0627101063882656","0.0384929323891568","0.0869272803873743","5"
"5 on Scale 1 to 10","2011","in school","East Germany","5","","","","5"
"5 on Scale 1 to 10","2011","inadequately","West Germany","45","0.157782783620607","0.117716745922949","0.197848821318266","5"
"5 on Scale 1 to 10","2011","inadequately","East Germany","4","","","","5"
"5 on Scale 1 to 10","2011","general elemantary","West Germany","329","0.157903138496705","0.142822503782675","0.172983773210734","5"
"5 on Scale 1 to 10","2011","vocational + Abi","West Germany","144","0.0981811669206365","0.0834482975605262","0.112914036280747","5"
"5 on Scale 1 to 10","2011","vocational + Abi","East Germany","35","0.100686767238673","0.0653775833381192","0.135995951139226","5"
"5 on Scale 1 to 10","2011","middle vocational","West Germany","1167","0.123914560669393","0.117301547741271","0.130527573597515","5"
"5 on Scale 1 to 10","2011","middle vocational","East Germany","444","0.140619484534396","0.128366444552992","0.152872524515801","5"
"5 on Scale 1 to 10","2011","higher vocational","West Germany","150","0.121037208662635","0.10311261866673","0.13896179865854","5"
"5 on Scale 1 to 10","2011","higher vocational","East Germany","57","0.193059877725091","0.155753719185323","0.230366036264858","5"
"5 on Scale 1 to 10","2011","higher education","East Germany","160","0.109400335106929","0.0934383175939662","0.125362352619893","5"
"5 on Scale 1 to 10","2011","higher education","West Germany","372","0.0941103435506149","0.0853822237574114","0.102838463343818","5"
"5 on Scale 1 to 10","2011","general elemantary","East Germany","49","0.139851930168354","0.103619488543251","0.176084371793458","5"
"6 on Scale 1 to 10","2011","in school","West Germany","39","0.118931217412596","0.0865963886444119","0.15126604618078","6"
"6 on Scale 1 to 10","2011","general elemantary","West Germany","229","0.110769790813181","0.0977902004306408","0.123749381195721","6"
"6 on Scale 1 to 10","2011","general elemantary","East Germany","30","0.107464958639706","0.075111342008666","0.139818575270746","6"
"6 on Scale 1 to 10","2011","in school","East Germany","7","","","","6"
"6 on Scale 1 to 10","2011","inadequately","West Germany","28","","","","6"
"6 on Scale 1 to 10","2011","inadequately","East Germany","3","","","","6"
"6 on Scale 1 to 10","2011","vocational + Abi","West Germany","184","0.0994394130460084","0.0846227864202868","0.11425603967173","6"
"6 on Scale 1 to 10","2011","vocational + Abi","East Germany","26","","","","6"
"6 on Scale 1 to 10","2011","higher vocational","West Germany","129","0.0911323550235192","0.0753165554175612","0.106948154629477","6"
"6 on Scale 1 to 10","2011","higher vocational","East Germany","50","0.102528992548334","0.073857690096869","0.131200294999798","6"
"6 on Scale 1 to 10","2011","higher education","West Germany","451","0.0908404828406912","0.0822498703307872","0.0994310953505952","6"
"6 on Scale 1 to 10","2011","middle vocational","West Germany","1006","0.105386326267897","0.099223571754014","0.111549080781781","6"
"6 on Scale 1 to 10","2011","middle vocational","East Germany","311","0.108603592919496","0.0976366423849597","0.119570543454033","6"
"6 on Scale 1 to 10","2011","higher education","East Germany","157","0.0980670721590587","0.0828585883741869","0.11327555594393","6"
"7 on Scale 1 to 10","2011","in school","West Germany","44","0.119965336902416","0.087509298797921","0.152421375006912","7"
"7 on Scale 1 to 10","2011","in school","East Germany","8","","","","7"
"7 on Scale 1 to 10","2011","inadequately","West Germany","38","0.104255925011096","0.0706684871428898","0.137843362879303","7"
"7 on Scale 1 to 10","2011","inadequately","East Germany","2","","","","7"
"7 on Scale 1 to 10","2011","general elemantary","West Germany","306","0.13445808968838","0.120349593205248","0.148566586171512","7"
"7 on Scale 1 to 10","2011","general elemantary","East Germany","40","0.0988916204623358","0.067706672756195","0.130076568168477","7"
"7 on Scale 1 to 10","2011","middle vocational","West Germany","1425","0.146340364920126","0.139246393901388","0.153434335938864","7"
"7 on Scale 1 to 10","2011","middle vocational","East Germany","435","0.144873570377061","0.132467389896898","0.157279750857223","7"
"7 on Scale 1 to 10","2011","vocational + Abi","West Germany","259","0.163634425402086","0.145317650640212","0.181951200163961","7"
"7 on Scale 1 to 10","2011","vocational + Abi","East Germany","52","0.154770985117596","0.11233073239772","0.197211237837473","7"
"7 on Scale 1 to 10","2011","higher vocational","West Germany","231","0.162809401139375","0.142520597161019","0.183098205117731","7"
"7 on Scale 1 to 10","2011","higher vocational","East Germany","59","0.121335129161726","0.0904735053290028","0.152196752994449","7"
"7 on Scale 1 to 10","2011","higher education","West Germany","717","0.17668078489729","0.16527977942575","0.188081790368829","7"
"7 on Scale 1 to 10","2011","higher education","East Germany","245","0.158714185241773","0.140028163569523","0.177400206914024","7"
"8 on Scale 1 to 10","2011","in school","West Germany","81","0.206424928643739","0.165995946616124","0.246853910671353","8"
"8 on Scale 1 to 10","2011","in school","East Germany","8","","","","8"
"8 on Scale 1 to 10","2011","inadequately","West Germany","53","0.138614821293971","0.100636298965808","0.176593343622135","8"
"8 on Scale 1 to 10","2011","inadequately","East Germany","4","","","","8"
"8 on Scale 1 to 10","2011","general elemantary","West Germany","411","0.177294487116942","0.161499726993363","0.19308924724052","8"
"8 on Scale 1 to 10","2011","general elemantary","East Germany","56","0.178329986021575","0.13834125100425","0.2183187210389","8"
"8 on Scale 1 to 10","2011","middle vocational","West Germany","1970","0.203205081908848","0.195128910459163","0.211281253358533","8"
"8 on Scale 1 to 10","2011","middle vocational","East Germany","649","0.20921340691468","0.194876589540282","0.223550224289078","8"
"8 on Scale 1 to 10","2011","vocational + Abi","West Germany","323","0.220367175521569","0.199844588622533","0.240889762420605","8"
"8 on Scale 1 to 10","2011","vocational + Abi","East Germany","57","0.25000235920861","0.199192499997557","0.300812218419664","8"
"8 on Scale 1 to 10","2011","higher vocational","West Germany","257","0.19105423177205","0.169449813846331","0.212658649697768","8"
"8 on Scale 1 to 10","2011","higher vocational","East Germany","99","0.234519984684212","0.19447291714197","0.274567052226455","8"
"8 on Scale 1 to 10","2011","higher education","West Germany","1002","0.219323224368214","0.20695400450089","0.231692444235538","8"
"8 on Scale 1 to 10","2011","higher education","East Germany","343","0.224817942449774","0.203470073234728","0.24616581166482","8"
"9 on Scale 1 to 10","2011","in school","West Germany","88","0.242965517048653","0.200125673352939","0.285805360744367","9"
"9 on Scale 1 to 10","2011","inadequately","West Germany","24","","","","9"
"9 on Scale 1 to 10","2011","inadequately","East Germany","5","","","","9"
"9 on Scale 1 to 10","2011","general elemantary","West Germany","245","0.10370525236502","0.0910965899484555","0.116313914781584","9"
"9 on Scale 1 to 10","2011","general elemantary","East Germany","40","0.112713230076698","0.0796765642696319","0.145749895883764","9"
"9 on Scale 1 to 10","2011","higher vocational","West Germany","187","0.153567246358138","0.133754254362393","0.173380238353883","9"
"9 on Scale 1 to 10","2011","higher vocational","East Germany","47","0.104506021207529","0.0755915100063547","0.133420532408703","9"
"9 on Scale 1 to 10","2011","higher education","West Germany","651","0.15006031927717","0.139384742353401","0.16073589620094","9"
"9 on Scale 1 to 10","2011","higher education","East Germany","189","0.125578853062607","0.108633298926708","0.142524407198507","9"
"9 on Scale 1 to 10","2011","in school","East Germany","10","","","","9"
"9 on Scale 1 to 10","2011","vocational + Abi","West Germany","245","0.16431318407718","0.145965908933654","0.182660459220706","9"
"9 on Scale 1 to 10","2011","vocational + Abi","East Germany","37","0.118218513964269","0.0803333452738656","0.156103682654672","9"
"9 on Scale 1 to 10","2011","middle vocational","West Germany","1212","0.125302616971793","0.118657938754952","0.131947295188634","9"
"9 on Scale 1 to 10","2011","middle vocational","East Germany","343","0.105238280766701","0.094422224986109","0.116054336547294","9"
"0 Completely dissatisfied","2012","general elemantary","West Germany","37","0.01451589748456","0.00974767486714192","0.0192841201019781","0"
"0 Completely dissatisfied","2012","general elemantary","East Germany","4","","","","0"
"0 Completely dissatisfied","2012","middle vocational","West Germany","79","0.0113315210569583","0.00923100423224836","0.0134320378816683","0"
"0 Completely dissatisfied","2012","middle vocational","East Germany","32","0.0111067528110981","0.00747335488015098","0.0147401507420452","0"
"0 Completely dissatisfied","2012","vocational + Abi","West Germany","4","","","","0"
"0 Completely dissatisfied","2012","in school","West Germany","1","","","","0"
"0 Completely dissatisfied","2012","in school","East Germany","","","","","0"
"0 Completely dissatisfied","2012","inadequately","West Germany","6","","","","0"
"0 Completely dissatisfied","2012","inadequately","East Germany","1","","","","0"
"0 Completely dissatisfied","2012","vocational + Abi","East Germany","1","","","","0"
"0 Completely dissatisfied","2012","higher vocational","West Germany","7","","","","0"
"0 Completely dissatisfied","2012","higher vocational","East Germany","2","","","","0"
"0 Completely dissatisfied","2012","higher education","West Germany","16","","","","0"
"0 Completely dissatisfied","2012","higher education","East Germany","9","","","","0"
"1 on Scale 1 to 10","2012","vocational + Abi","West Germany","14","","","","1"
"1 on Scale 1 to 10","2012","vocational + Abi","East Germany","2","","","","1"
"1 on Scale 1 to 10","2012","higher vocational","West Germany","8","","","","1"
"1 on Scale 1 to 10","2012","general elemantary","West Germany","32","0.0135790097635363","0.00896503761478295","0.0181929819122897","1"
"1 on Scale 1 to 10","2012","general elemantary","East Germany","7","","","","1"
"1 on Scale 1 to 10","2012","middle vocational","West Germany","113","0.0134116733337567","0.0111288821579752","0.0156944645095382","1"
"1 on Scale 1 to 10","2012","higher vocational","East Germany","4","","","","1"
"1 on Scale 1 to 10","2012","higher education","West Germany","21","","","","1"
"1 on Scale 1 to 10","2012","middle vocational","East Germany","52","0.0192315888312082","0.014470179452031","0.0239929982103855","1"
"1 on Scale 1 to 10","2012","higher education","East Germany","15","","","","1"
"1 on Scale 1 to 10","2012","in school","West Germany","4","","","","1"
"1 on Scale 1 to 10","2012","in school","East Germany","","","","","1"
"1 on Scale 1 to 10","2012","inadequately","West Germany","7","","","","1"
"1 on Scale 1 to 10","2012","inadequately","East Germany","","","","","1"
"10 Completely satisfied","2012","inadequately","East Germany","13","","","","10"
"10 Completely satisfied","2012","inadequately","West Germany","39","0.110866719348286","0.076520447241629","0.145212991454944","10"
"10 Completely satisfied","2012","general elemantary","West Germany","304","0.108631397681989","0.0962258450486389","0.121036950315339","10"
"10 Completely satisfied","2012","in school","West Germany","64","0.138912367199696","0.105019194280423","0.172805540118968","10"
"10 Completely satisfied","2012","higher education","East Germany","122","0.0874692841233069","0.0731433046605461","0.101795263586068","10"
"10 Completely satisfied","2012","in school","East Germany","7","","","","10"
"10 Completely satisfied","2012","higher vocational","West Germany","115","0.0855531503129815","0.0702242833203641","0.100882017305599","10"
"10 Completely satisfied","2012","higher vocational","East Germany","36","0.0689120611275652","0.0459382724978499","0.0918858497572804","10"
"10 Completely satisfied","2012","higher education","West Germany","521","0.111227809888374","0.101975413216444","0.120480206560304","10"
"10 Completely satisfied","2012","general elemantary","East Germany","38","0.150956875974587","0.113767883171535","0.188145868777639","10"
"10 Completely satisfied","2012","middle vocational","West Germany","1146","0.113581073239993","0.107284138249398","0.119878008230588","10"
"10 Completely satisfied","2012","middle vocational","East Germany","292","0.0902255569696652","0.0802926502304643","0.100158463708866","10"
"10 Completely satisfied","2012","vocational + Abi","West Germany","184","0.11149982330104","0.0960143146032801","0.126985331998799","10"
"10 Completely satisfied","2012","vocational + Abi","East Germany","31","0.151647519520447","0.110366072257172","0.192928966783722","10"
"2 on Scale 1 to 10","2012","higher education","West Germany","88","0.0212666745262458","0.0170211211766282","0.0255122278758634","2"
"2 on Scale 1 to 10","2012","higher education","East Germany","43","0.0370642270286199","0.0274845928134888","0.046643861243751","2"
"2 on Scale 1 to 10","2012","higher vocational","East Germany","15","","","","2"
"2 on Scale 1 to 10","2012","higher vocational","West Germany","31","0.0319504956859204","0.0223121965197742","0.0415887948520667","2"
"2 on Scale 1 to 10","2012","in school","West Germany","5","","","","2"
"2 on Scale 1 to 10","2012","in school","East Germany","","","","","2"
"2 on Scale 1 to 10","2012","inadequately","West Germany","11","","","","2"
"2 on Scale 1 to 10","2012","inadequately","East Germany","2","","","","2"
"2 on Scale 1 to 10","2012","general elemantary","West Germany","86","0.0396086868042472","0.0318331729526337","0.0473842006558608","2"
"2 on Scale 1 to 10","2012","general elemantary","East Germany","18","","","","2"
"2 on Scale 1 to 10","2012","middle vocational","West Germany","287","0.0301419892461236","0.0267488885418415","0.0335350899504056","2"
"2 on Scale 1 to 10","2012","middle vocational","East Germany","115","0.040089200982318","0.0332881842289957","0.0468902177356403","2"
"2 on Scale 1 to 10","2012","vocational + Abi","West Germany","52","0.0353738163671939","0.0262855696299647","0.0444620631044232","2"
"2 on Scale 1 to 10","2012","vocational + Abi","East Germany","5","","","","2"
"3 on Scale 1 to 10","2012","general elemantary","West Germany","154","0.068650330907024","0.0585697057599321","0.078730956054116","3"
"3 on Scale 1 to 10","2012","general elemantary","East Germany","23","","","","3"
"3 on Scale 1 to 10","2012","middle vocational","West Germany","566","0.0600409779889049","0.0553264843443822","0.0647554716334277","3"
"3 on Scale 1 to 10","2012","middle vocational","East Germany","209","0.0705299346554931","0.0616532835551822","0.0794065857558041","3"
"3 on Scale 1 to 10","2012","vocational + Abi","West Germany","84","0.0567032877400565","0.0453247119038476","0.0680818635762654","3"
"3 on Scale 1 to 10","2012","vocational + Abi","East Germany","15","","","","3"
"3 on Scale 1 to 10","2012","higher vocational","West Germany","68","0.0643247283441884","0.0508796178666325","0.0777698388217443","3"
"3 on Scale 1 to 10","2012","higher vocational","East Germany","24","","","","3"
"3 on Scale 1 to 10","2012","higher education","West Germany","211","0.0488370821755846","0.0424946675223556","0.0551794968288136","3"
"3 on Scale 1 to 10","2012","higher education","East Germany","80","0.0553550226686652","0.0437596257711769","0.0669504195661536","3"
"3 on Scale 1 to 10","2012","in school","West Germany","6","","","","3"
"3 on Scale 1 to 10","2012","in school","East Germany","3","","","","3"
"3 on Scale 1 to 10","2012","inadequately","West Germany","38","0.133232387111391","0.0960573152175322","0.170407459005249","3"
"3 on Scale 1 to 10","2012","inadequately","East Germany","10","","","","3"
"4 on Scale 1 to 10","2012","inadequately","East Germany","1","","","","4"
"4 on Scale 1 to 10","2012","general elemantary","West Germany","151","0.0672501395830073","0.0572653490773084","0.0772349300887062","4"
"4 on Scale 1 to 10","2012","general elemantary","East Germany","30","0.0791182827694249","0.0510792231757083","0.107157342363142","4"
"4 on Scale 1 to 10","2012","middle vocational","West Germany","651","0.0687190564735048","0.0636986871469056","0.073739425800104","4"
"4 on Scale 1 to 10","2012","middle vocational","East Germany","225","0.0733054868461629","0.0642693823891427","0.082341591303183","4"
"4 on Scale 1 to 10","2012","vocational + Abi","West Germany","101","0.0682420509039452","0.0558358955256127","0.0806482062822777","4"
"4 on Scale 1 to 10","2012","in school","West Germany","13","","","","4"
"4 on Scale 1 to 10","2012","in school","East Germany","1","","","","4"
"4 on Scale 1 to 10","2012","inadequately","West Germany","25","","","","4"
"4 on Scale 1 to 10","2012","vocational + Abi","East Germany","19","","","","4"
"4 on Scale 1 to 10","2012","higher vocational","West Germany","75","0.0577404787005858","0.0449573171895442","0.0705236402116274","4"
"4 on Scale 1 to 10","2012","higher vocational","East Germany","29","","","","4"
"4 on Scale 1 to 10","2012","higher education","West Germany","203","0.0444160383323173","0.0383534698427039","0.0504786068219308","4"
"4 on Scale 1 to 10","2012","higher education","East Germany","93","0.0716843959630389","0.0586036373151118","0.084765154610966","4"
"5 on Scale 1 to 10","2012","in school","West Germany","29","","","","5"
"5 on Scale 1 to 10","2012","in school","East Germany","","","","","5"
"5 on Scale 1 to 10","2012","inadequately","West Germany","35","0.0752977547530397","0.0464316924843366","0.104163817021743","5"
"5 on Scale 1 to 10","2012","inadequately","East Germany","4","","","","5"
"5 on Scale 1 to 10","2012","general elemantary","West Germany","350","0.146619744864211","0.132517855904052","0.160721633824371","5"
"5 on Scale 1 to 10","2012","general elemantary","East Germany","55","0.168585202939418","0.129694867116347","0.207475538762489","5"
"5 on Scale 1 to 10","2012","middle vocational","West Germany","1189","0.126430934657985","0.119835673263708","0.133026196052261","5"
"5 on Scale 1 to 10","2012","middle vocational","East Germany","434","0.13696391306252","0.125044297153059","0.14888352897198","5"
"5 on Scale 1 to 10","2012","vocational + Abi","West Germany","164","0.119285192011272","0.103338502300096","0.135231881722447","5"
"5 on Scale 1 to 10","2012","vocational + Abi","East Germany","38","0.111209583121043","0.0750253077276689","0.147393858514418","5"
"5 on Scale 1 to 10","2012","higher vocational","West Germany","145","0.126123041770679","0.107928748904598","0.144317334636759","5"
"5 on Scale 1 to 10","2012","higher vocational","East Germany","54","0.114344548333424","0.0854823250231948","0.143206771643654","5"
"5 on Scale 1 to 10","2012","higher education","West Germany","376","0.0908594977642135","0.082401783842794","0.0993172116856331","5"
"5 on Scale 1 to 10","2012","higher education","East Germany","159","0.114008016858454","0.0978920864249538","0.130123947291955","5"
"6 on Scale 1 to 10","2012","in school","West Germany","38","0.0944888010231631","0.0658235877460422","0.123154014300284","6"
"6 on Scale 1 to 10","2012","in school","East Germany","3","","","","6"
"6 on Scale 1 to 10","2012","inadequately","West Germany","40","0.133906478586088","0.0966519764035507","0.171160980768625","6"
"6 on Scale 1 to 10","2012","inadequately","East Germany","3","","","","6"
"6 on Scale 1 to 10","2012","general elemantary","West Germany","267","0.118562913323215","0.105675081603516","0.131450745042914","6"
"6 on Scale 1 to 10","2012","general elemantary","East Germany","25","","","","6"
"6 on Scale 1 to 10","2012","middle vocational","West Germany","999","0.0975202797507909","0.091632888333368","0.103407671168214","6"
"6 on Scale 1 to 10","2012","middle vocational","East Germany","357","0.115762805622759","0.104670709687972","0.126854901557547","6"
"6 on Scale 1 to 10","2012","vocational + Abi","West Germany","169","0.10329709073176","0.0883234309196639","0.118270750543856","6"
"6 on Scale 1 to 10","2012","vocational + Abi","East Germany","32","0.122939405248575","0.0851465725002433","0.160732237996908","6"
"6 on Scale 1 to 10","2012","higher vocational","West Germany","132","0.116973750119701","0.0993603243863384","0.134587175853064","6"
"6 on Scale 1 to 10","2012","higher vocational","East Germany","46","0.105029391299924","0.0772226906502627","0.132836091949586","6"
