"plh0172","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"9 on Scale 1 to 10","2011","66 and older","Female","236","0.100835444606436","0.0886793380592961","0.112991551153575","9"
"9 on Scale 1 to 10","2011","66 and older","Male","278","0.119560028359724","0.10588073737779","0.133239319341658","9"
"9 on Scale 1 to 10","2011","16-34 y.","Female","529","0.167034429682289","0.154938485347354","0.179130374017224","9"
"9 on Scale 1 to 10","2011","16-34 y.","Male","472","0.192052781916363","0.177133614039958","0.206971949792768","9"
"9 on Scale 1 to 10","2011","35-65 y.","Female","989","0.110293471726555","0.10351497239684","0.11707197105627","9"
"9 on Scale 1 to 10","2011","35-65 y.","Male","909","0.121628226540523","0.113882245797729","0.129374207283317","9"
"0 Completely dissatisfied","2012","16-34 y.","Female","19","","","","0"
"0 Completely dissatisfied","2012","16-34 y.","Male","6","","","","0"
"0 Completely dissatisfied","2012","35-65 y.","Female","81","0.0102763724943944","0.00813229210538682","0.012420452883402","0"
"0 Completely dissatisfied","2012","35-65 y.","Male","45","0.00831494478778506","0.00618114504494688","0.0104487445306232","0"
"0 Completely dissatisfied","2012","66 and older","Female","32","0.0145311356193007","0.00989288769654278","0.0191693835420585","0"
"0 Completely dissatisfied","2012","66 and older","Male","19","","","","0"
"1 on Scale 1 to 10","2012","16-34 y.","Female","31","0.00787027318977791","0.00491651941332005","0.0108240269662358","1"
"1 on Scale 1 to 10","2012","16-34 y.","Male","8","","","","1"
"1 on Scale 1 to 10","2012","66 and older","Female","41","0.016675416939011","0.0117121283705162","0.0216387055075059","1"
"1 on Scale 1 to 10","2012","35-65 y.","Female","107","0.0122099223257303","0.00987510473500011","0.0145447399164605","1"
"1 on Scale 1 to 10","2012","35-65 y.","Male","73","0.0130362872589224","0.0103708734527427","0.015701701065102","1"
"1 on Scale 1 to 10","2012","66 and older","Male","22","","","","1"
"10 Completely satisfied","2012","16-34 y.","Female","430","0.131205498692524","0.119919767425164","0.142491229959884","10"
"10 Completely satisfied","2012","35-65 y.","Female","869","0.0972578807351742","0.0909583466474925","0.103557414822856","10"
"10 Completely satisfied","2012","66 and older","Female","244","0.0963929695563313","0.0849537812952162","0.107832157817446","10"
"10 Completely satisfied","2012","66 and older","Male","296","0.11722671817504","0.104356664335054","0.130096772015025","10"
"10 Completely satisfied","2012","16-34 y.","Male","427","0.160309383771898","0.146364077892142","0.174254689651654","10"
"10 Completely satisfied","2012","35-65 y.","Male","725","0.0940192833019184","0.0871611640188893","0.100877402584948","10"
"2 on Scale 1 to 10","2012","16-34 y.","Female","81","0.0179367045596786","0.0135002481159143","0.022373161003443","2"
"2 on Scale 1 to 10","2012","16-34 y.","Male","43","0.0167312887620506","0.011856119153741","0.0216064583703603","2"
"2 on Scale 1 to 10","2012","35-65 y.","Female","289","0.0353730566605284","0.0314458824658771","0.0393002308551797","2"
"2 on Scale 1 to 10","2012","35-65 y.","Male","174","0.0263890800072499","0.022622545657767","0.0301556143567329","2"
"2 on Scale 1 to 10","2012","66 and older","Male","56","0.0329172515333393","0.0257790949367173","0.0400554081299612","2"
"2 on Scale 1 to 10","2012","66 and older","Female","121","0.0551942734648297","0.0463430970683567","0.0640454498613027","2"
"3 on Scale 1 to 10","2012","66 and older","Male","108","0.0447907953117949","0.0365154503516026","0.0530661402719871","3"
"3 on Scale 1 to 10","2012","16-34 y.","Female","175","0.037634720932403","0.0312732217197977","0.0439962201450084","3"
"3 on Scale 1 to 10","2012","16-34 y.","Male","89","0.0342604267178919","0.02734665047024","0.0411742029655438","3"
"3 on Scale 1 to 10","2012","66 and older","Female","175","0.0713438073724149","0.0613670744159524","0.0813205403288774","3"
"3 on Scale 1 to 10","2012","35-65 y.","Female","606","0.0722766638823012","0.066771471932906","0.0777818558316964","3"
"3 on Scale 1 to 10","2012","35-65 y.","Male","358","0.0680108619915136","0.0620948144628691","0.0739269095201581","3"
"4 on Scale 1 to 10","2012","16-34 y.","Female","213","0.0598268014042346","0.0518991055467425","0.0677544972617267","4"
"4 on Scale 1 to 10","2012","35-65 y.","Female","580","0.0739737030486575","0.0684093520672132","0.0795380540301019","4"
"4 on Scale 1 to 10","2012","16-34 y.","Male","115","0.0414551284844968","0.0338783554305398","0.0490319015384539","4"
"4 on Scale 1 to 10","2012","35-65 y.","Male","420","0.0632431073591554","0.0575236195571741","0.0689625951611367","4"
"4 on Scale 1 to 10","2012","66 and older","Female","185","0.0745134257848422","0.064334895952883","0.0846919556168013","4"
"4 on Scale 1 to 10","2012","66 and older","Male","129","0.0597573913178185","0.0502741183975625","0.0692406642380744","4"
"5 on Scale 1 to 10","2012","16-34 y.","Female","391","0.104804134133412","0.0945654676615002","0.115042800605324","5"
"5 on Scale 1 to 10","2012","66 and older","Female","385","0.156706192844824","0.142616054335894","0.170796331353755","5"
"5 on Scale 1 to 10","2012","16-34 y.","Male","245","0.103098255185936","0.0915401400993705","0.114656370272501","5"
"5 on Scale 1 to 10","2012","35-65 y.","Female","1032","0.132543418070333","0.125334549083514","0.139752287057153","5"
"5 on Scale 1 to 10","2012","35-65 y.","Male","777","0.114472410774603","0.106990912982023","0.121953908567184","5"
"5 on Scale 1 to 10","2012","66 and older","Male","247","0.113525530730343","0.100833755950988","0.126217305509697","5"
"6 on Scale 1 to 10","2012","16-34 y.","Female","365","0.105503952583305","0.0952351753414904","0.11577272982512","6"
"6 on Scale 1 to 10","2012","16-34 y.","Male","280","0.0992159487572663","0.0878530271286346","0.110578870385898","6"
"6 on Scale 1 to 10","2012","35-65 y.","Female","961","0.109758493812923","0.103112848401357","0.116404139224489","6"
"6 on Scale 1 to 10","2012","35-65 y.","Male","722","0.102888716895774","0.0957496060613021","0.110027827730246","6"
"6 on Scale 1 to 10","2012","66 and older","Female","285","0.110666176871204","0.0985064845712563","0.122825869171151","6"
"6 on Scale 1 to 10","2012","66 and older","Male","236","0.0940763249456982","0.0823967121109776","0.105755937780419","6"
"7 on Scale 1 to 10","2012","16-34 y.","Female","531","0.151645709357092","0.139656270737108","0.163635147977076","7"
"7 on Scale 1 to 10","2012","16-34 y.","Male","477","0.170746788236528","0.156444393005106","0.185049183467949","7"
"7 on Scale 1 to 10","2012","35-65 y.","Female","1212","0.140216003190656","0.132834281845971","0.14759772453534","7"
"7 on Scale 1 to 10","2012","35-65 y.","Male","1211","0.175699993706452","0.166757356465837","0.184642630947067","7"
"7 on Scale 1 to 10","2012","66 and older","Female","336","0.116602961024639","0.104163101214019","0.129042820835259","7"
"7 on Scale 1 to 10","2012","66 and older","Male","391","0.155065746099541","0.140584302233338","0.169547189965745","7"
"8 on Scale 1 to 10","2012","16-34 y.","Female","701","0.227753063779169","0.213734440479778","0.241771687078559","8"
"8 on Scale 1 to 10","2012","16-34 y.","Male","555","0.198621397071757","0.183457151468317","0.213785642675198","8"
"8 on Scale 1 to 10","2012","35-65 y.","Female","1709","0.196568510372983","0.188119699775095","0.205017320970872","8"
"8 on Scale 1 to 10","2012","35-65 y.","Male","1537","0.21137748505103","0.201783455794514","0.220971514307546","8"
"8 on Scale 1 to 10","2012","66 and older","Female","484","0.186342905589171","0.171250451401144","0.201435359777199","8"
"8 on Scale 1 to 10","2012","66 and older","Male","590","0.247518633127795","0.230252531439909","0.264784734815682","8"
"9 on Scale 1 to 10","2012","16-34 y.","Female","501","0.147185642105274","0.135342822063038","0.15902846214751","9"
"9 on Scale 1 to 10","2012","35-65 y.","Female","1053","0.119545975406319","0.112648581995196","0.126443368817442","9"
"9 on Scale 1 to 10","2012","66 and older","Male","306","0.114802861479488","0.102049084235705","0.127556638723271","9"
"9 on Scale 1 to 10","2012","16-34 y.","Male","414","0.170622560527354","0.15632429826583","0.184920822788877","9"
"9 on Scale 1 to 10","2012","66 and older","Female","269","0.101030734933432","0.0893496843380333","0.112711785528831","9"
"9 on Scale 1 to 10","2012","35-65 y.","Male","915","0.122547828865596","0.114842314640865","0.130253343090326","9"
"0 Completely dissatisfied","2013","35-65 y.","Female","68","0.00983782681828924","0.00771209021476895","0.0119635634218095","0"
"0 Completely dissatisfied","2013","16-34 y.","Female","12","","","","0"
"0 Completely dissatisfied","2013","16-34 y.","Male","10","","","","0"
"0 Completely dissatisfied","2013","35-65 y.","Male","40","0.00911889706449303","0.00684854366142338","0.0113892504675627","0"
"0 Completely dissatisfied","2013","66 and older","Female","35","0.0140897716135085","0.00955592931566452","0.0186236139113524","0"
"0 Completely dissatisfied","2013","66 and older","Male","9","","","","0"
"1 on Scale 1 to 10","2013","16-34 y.","Female","25","","","","1"
"1 on Scale 1 to 10","2013","16-34 y.","Male","14","","","","1"
"1 on Scale 1 to 10","2013","35-65 y.","Female","103","0.010974959075746","0.00873101619810744","0.0132189019533845","1"
"1 on Scale 1 to 10","2013","35-65 y.","Male","62","0.0107473214413126","0.00828460011290775","0.0132100427697175","1"
"1 on Scale 1 to 10","2013","66 and older","Female","38","0.0155833124336227","0.0108188366978717","0.0203477881693737","1"
"1 on Scale 1 to 10","2013","66 and older","Male","19","","","","1"
"10 Completely satisfied","2013","16-34 y.","Female","375","0.114403660685571","0.10342833342164","0.125378987949501","10"
"10 Completely satisfied","2013","16-34 y.","Male","355","0.145183746081051","0.13139093008732","0.158976562074783","10"
"10 Completely satisfied","2013","35-65 y.","Female","794","0.0901205408918869","0.0839530214966936","0.0962880602870803","10"
"10 Completely satisfied","2013","35-65 y.","Male","638","0.0863427982830866","0.0796344402140475","0.0930511563521257","10"
"10 Completely satisfied","2013","66 and older","Female","229","0.0916395172999522","0.0805409668728886","0.102738067727016","10"
"10 Completely satisfied","2013","66 and older","Male","325","0.133273162893587","0.119720891176985","0.14682543461019","10"
"2 on Scale 1 to 10","2013","16-34 y.","Female","75","0.0220313591504445","0.016970051673497","0.0270926666273921","2"
"2 on Scale 1 to 10","2013","16-34 y.","Male","37","0.0146568672243624","0.00995173446867108","0.0193619999800537","2"
"2 on Scale 1 to 10","2013","35-65 y.","Female","320","0.0396740944424372","0.0354700283756688","0.0438781605092057","2"
"2 on Scale 1 to 10","2013","35-65 y.","Male","185","0.0334489040069327","0.0291543814334316","0.0377434265804337","2"
"2 on Scale 1 to 10","2013","66 and older","Female","116","0.0491044735623578","0.0407921454307955","0.0574168016939202","2"
"2 on Scale 1 to 10","2013","66 and older","Male","71","0.0380315240259002","0.0304045562629707","0.0456584917888298","2"
"3 on Scale 1 to 10","2013","16-34 y.","Female","161","0.0437724966774439","0.0367180835987493","0.0508269097561384","3"
"3 on Scale 1 to 10","2013","35-65 y.","Female","519","0.0689485892851952","0.0634915607804502","0.0744056177899402","3"
"3 on Scale 1 to 10","2013","35-65 y.","Male","352","0.061972910076864","0.0562142668838632","0.0677315532698647","3"
"3 on Scale 1 to 10","2013","66 and older","Female","187","0.0767198173873636","0.066481790067192","0.0869578447075353","3"
"3 on Scale 1 to 10","2013","16-34 y.","Male","81","0.032291845926171","0.0253707288812183","0.0392129629711237","3"
"3 on Scale 1 to 10","2013","66 and older","Male","97","0.0456686835520495","0.0373441777531745","0.0539931893509244","3"
"4 on Scale 1 to 10","2013","16-34 y.","Male","143","0.0604939528260717","0.0511600488381824","0.069827856813961","4"
"4 on Scale 1 to 10","2013","16-34 y.","Female","190","0.0525824810951223","0.044886378390373","0.0602785837998716","4"
"4 on Scale 1 to 10","2013","35-65 y.","Female","609","0.0778117749588431","0.0720422620942504","0.0835812878234357","4"
"4 on Scale 1 to 10","2013","35-65 y.","Male","423","0.0660017402360258","0.0600716368934652","0.0719318435785865","4"
"4 on Scale 1 to 10","2013","66 and older","Female","214","0.0857240861980674","0.074954827282789","0.0964933451133458","4"
"4 on Scale 1 to 10","2013","66 and older","Male","136","0.0536026608452712","0.0446215603570095","0.0625837613335328","4"
"5 on Scale 1 to 10","2013","35-65 y.","Female","1028","0.127954484389147","0.120759927834679","0.135149040943614","5"
"5 on Scale 1 to 10","2013","35-65 y.","Male","706","0.112843148470196","0.105286149935805","0.120400147004587","5"
"5 on Scale 1 to 10","2013","16-34 y.","Female","358","0.10723385271386","0.0965650809645201","0.1179026244632","5"
"5 on Scale 1 to 10","2013","16-34 y.","Male","205","0.0766954890991337","0.0662767551754609","0.0871142230228065","5"
"5 on Scale 1 to 10","2013","66 and older","Female","360","0.138306800245192","0.125026929538517","0.151586670951867","5"
"5 on Scale 1 to 10","2013","66 and older","Male","244","0.10092560046331","0.0889140764783014","0.112937124448319","5"
"6 on Scale 1 to 10","2013","16-34 y.","Female","374","0.106503961637218","0.0958672151405429","0.117140708133892","6"
"6 on Scale 1 to 10","2013","16-34 y.","Male","269","0.102442925364135","0.0905707697425706","0.1143150809857","6"
"6 on Scale 1 to 10","2013","35-65 y.","Female","885","0.102370453598598","0.0958415150314019","0.108899392165794","6"
"6 on Scale 1 to 10","2013","35-65 y.","Male","759","0.101569880812344","0.0943548837624505","0.108784877862238","6"
"6 on Scale 1 to 10","2013","66 and older","Female","265","0.0954131181027876","0.0841119083892845","0.106714327816291","6"
"6 on Scale 1 to 10","2013","66 and older","Male","229","0.0963148219588227","0.0845508286526528","0.108078815264993","6"
"7 on Scale 1 to 10","2013","35-65 y.","Female","1228","0.150460031001115","0.142759703786002","0.158160358216227","7"
"7 on Scale 1 to 10","2013","16-34 y.","Female","542","0.179706388454451","0.166467667299315","0.192945109609588","7"
"7 on Scale 1 to 10","2013","16-34 y.","Male","415","0.147639088661243","0.133750119996324","0.161528057326161","7"
"7 on Scale 1 to 10","2013","35-65 y.","Male","1132","0.167611855790566","0.158690582465833","0.1765331291153","7"
"7 on Scale 1 to 10","2013","66 and older","Female","357","0.132863332947573","0.119806372343289","0.145920293551857","7"
"7 on Scale 1 to 10","2013","66 and older","Male","389","0.159575522939214","0.144972858331564","0.174178187546863","7"
"8 on Scale 1 to 10","2013","16-34 y.","Female","636","0.220023091668867","0.205738934630378","0.234307248707356","8"
"8 on Scale 1 to 10","2013","35-65 y.","Female","1684","0.201669491283751","0.193027413651093","0.21031156891641","8"
"8 on Scale 1 to 10","2013","35-65 y.","Male","1515","0.221748780390093","0.211826715570048","0.231670845210139","8"
"8 on Scale 1 to 10","2013","16-34 y.","Male","551","0.211855194657489","0.195856662997585","0.227853726317393","8"
"8 on Scale 1 to 10","2013","66 and older","Female","501","0.188350235535016","0.173309704703667","0.203390766366365","8"
"8 on Scale 1 to 10","2013","66 and older","Male","585","0.235166898136816","0.218255829219961","0.25207796705367","8"
"9 on Scale 1 to 10","2013","16-34 y.","Female","483","0.145986563238071","0.133811579039072","0.158161547437069","9"
"9 on Scale 1 to 10","2013","16-34 y.","Male","426","0.198078401726183","0.182474181373588","0.213682622078778","9"
"9 on Scale 1 to 10","2013","35-65 y.","Female","1043","0.120177754254992","0.113174236885357","0.127181271624627","9"
"9 on Scale 1 to 10","2013","35-65 y.","Male","922","0.128593763428086","0.120598517623096","0.136589009233075","9"
"9 on Scale 1 to 10","2013","66 and older","Female","294","0.112205534674559","0.100064404841123","0.124346664507994","9"
"9 on Scale 1 to 10","2013","66 and older","Male","312","0.11999131027107","0.107033906141136","0.132948714401003","9"
"0 Completely dissatisfied","2014","16-34 y.","Female","22","","","","0"
"0 Completely dissatisfied","2014","16-34 y.","Male","12","","","","0"
"0 Completely dissatisfied","2014","35-65 y.","Female","87","0.0108417360808064","0.00864718458862095","0.0130362875729919","0"
"0 Completely dissatisfied","2014","35-65 y.","Male","29","","","","0"
"0 Completely dissatisfied","2014","66 and older","Female","32","0.0115936694336472","0.00744612388767968","0.0157412149796147","0"
"0 Completely dissatisfied","2014","66 and older","Male","14","","","","0"
"1 on Scale 1 to 10","2014","16-34 y.","Female","26","","","","1"
"1 on Scale 1 to 10","2014","16-34 y.","Male","18","","","","1"
"1 on Scale 1 to 10","2014","66 and older","Female","40","0.0190169427797465","0.0137250132619248","0.0243088722975682","1"
"1 on Scale 1 to 10","2014","35-65 y.","Female","110","0.0124996792073715","0.0101452722934139","0.0148540861213291","1"
"1 on Scale 1 to 10","2014","35-65 y.","Male","62","0.0110448598044528","0.00860489510494249","0.0134848245039631","1"
"1 on Scale 1 to 10","2014","66 and older","Male","24","","","","1"
"10 Completely satisfied","2014","16-34 y.","Female","487","0.130844294381793","0.119822192096799","0.141866396666787","10"
"10 Completely satisfied","2014","16-34 y.","Male","516","0.158546498011317","0.145456690129566","0.171636305893069","10"
"10 Completely satisfied","2014","35-65 y.","Female","827","0.0906896585038425","0.0846041283810208","0.0967751886266642","10"
"10 Completely satisfied","2014","66 and older","Female","235","0.09863266878944","0.0870802148115495","0.11018512276733","10"
"10 Completely satisfied","2014","66 and older","Male","295","0.123682366392075","0.110627542250785","0.136737190533365","10"
"10 Completely satisfied","2014","35-65 y.","Male","726","0.0934889356095637","0.0866924906277655","0.100285380591362","10"
"2 on Scale 1 to 10","2014","16-34 y.","Female","97","0.0232283484408428","0.018305188570077","0.0281515083116086","2"
"2 on Scale 1 to 10","2014","16-34 y.","Male","53","0.0147748088336625","0.0104509792008392","0.0190986384664858","2"
"2 on Scale 1 to 10","2014","35-65 y.","Female","331","0.0398031638336847","0.0356602833901194","0.04394604427725","2"
"2 on Scale 1 to 10","2014","35-65 y.","Male","186","0.0360088689942159","0.0316591980564588","0.040358539931973","2"
"2 on Scale 1 to 10","2014","66 and older","Female","122","0.0577294774593418","0.0486929917967708","0.0667659631219127","2"
"2 on Scale 1 to 10","2014","66 and older","Male","72","0.0354101060758105","0.0280815008970306","0.0427387112545904","2"
"3 on Scale 1 to 10","2014","16-34 y.","Female","146","0.0453909911442708","0.0385874369778643","0.0521945453106774","3"
"3 on Scale 1 to 10","2014","16-34 y.","Male","95","0.0309343827662289","0.0247294482225608","0.037139317309897","3"
"3 on Scale 1 to 10","2014","66 and older","Female","206","0.0830550979005671","0.0723628821009481","0.0937473137001862","3"
"3 on Scale 1 to 10","2014","66 and older","Male","113","0.0463522531268493","0.0380151384392487","0.05468936781445","3"
"3 on Scale 1 to 10","2014","35-65 y.","Female","554","0.0739165713997842","0.0683721091410224","0.079461033658546","3"
"3 on Scale 1 to 10","2014","35-65 y.","Male","394","0.0652982610110037","0.0595305634887483","0.0710659585332591","3"
"4 on Scale 1 to 10","2014","16-34 y.","Female","218","0.0611566610154247","0.0533249492195233","0.0689883728113261","4"
"4 on Scale 1 to 10","2014","16-34 y.","Male","152","0.0514553016891041","0.0435378786699962","0.059372724708212","4"
"4 on Scale 1 to 10","2014","35-65 y.","Female","617","0.0800496758009856","0.0742989131281977","0.0858004384737736","4"
"4 on Scale 1 to 10","2014","35-65 y.","Male","422","0.0652812239849277","0.0595142263817614","0.071048221588094","4"
"4 on Scale 1 to 10","2014","66 and older","Male","143","0.0631731545426622","0.0535263761245419","0.0728199329607824","4"
"4 on Scale 1 to 10","2014","66 and older","Female","192","0.0759758698109254","0.0657100781837171","0.0862416614381337","4"
"5 on Scale 1 to 10","2014","16-34 y.","Female","398","0.097405579071974","0.0877144029080978","0.10709675523585","5"
"5 on Scale 1 to 10","2014","66 and older","Female","392","0.151117904254173","0.137240935962071","0.164994872546274","5"
"5 on Scale 1 to 10","2014","16-34 y.","Male","261","0.0853761705497407","0.0753616658158794","0.0953906752836021","5"
"5 on Scale 1 to 10","2014","35-65 y.","Female","1025","0.120009024886085","0.113122350795417","0.126895698976754","5"
"5 on Scale 1 to 10","2014","35-65 y.","Male","771","0.113670063571199","0.106259761635569","0.121080365506828","5"
"5 on Scale 1 to 10","2014","66 and older","Male","292","0.123487843891621","0.110441842117015","0.136533845666226","5"
"6 on Scale 1 to 10","2014","16-34 y.","Female","404","0.102019983508516","0.0921272978389861","0.111912669178045","6"
"6 on Scale 1 to 10","2014","16-34 y.","Male","301","0.101621793129846","0.0907934274057369","0.112450158853956","6"
"6 on Scale 1 to 10","2014","35-65 y.","Female","913","0.112365729075067","0.105673089519408","0.119058368630727","6"
"6 on Scale 1 to 10","2014","35-65 y.","Male","791","0.107841247149399","0.10059974499054","0.115082749308258","6"
"6 on Scale 1 to 10","2014","66 and older","Female","266","0.0994655932114922","0.0878698245649405","0.111061361858044","6"
"6 on Scale 1 to 10","2014","66 and older","Male","240","0.0949256765134229","0.0833026205152015","0.106548732511644","6"
"7 on Scale 1 to 10","2014","16-34 y.","Female","562","0.158567636623914","0.146628989050342","0.170506284197487","7"
"7 on Scale 1 to 10","2014","16-34 y.","Male","508","0.184525310692485","0.170623444626181","0.198427176758788","7"
"7 on Scale 1 to 10","2014","35-65 y.","Female","1310","0.143731606391868","0.136297229664267","0.151165983119469","7"
"7 on Scale 1 to 10","2014","35-65 y.","Male","1210","0.167291424806935","0.158577807106942","0.176005042506929","7"
"7 on Scale 1 to 10","2014","66 and older","Female","316","0.110562003424324","0.0984120745062058","0.122711932342442","7"
"7 on Scale 1 to 10","2014","66 and older","Male","346","0.144645569566366","0.130697568236712","0.15859357089602","7"
"8 on Scale 1 to 10","2014","16-34 y.","Female","727","0.215350694690029","0.201915338480159","0.228786050899899","8"
"8 on Scale 1 to 10","2014","16-34 y.","Male","622","0.208559542588173","0.193999453212018","0.223119631964329","8"
"8 on Scale 1 to 10","2014","35-65 y.","Female","1707","0.19455341486996","0.186164587267049","0.202942242472872","8"
"8 on Scale 1 to 10","2014","35-65 y.","Male","1499","0.204864899561874","0.1954423293217","0.214287469802047","8"
"8 on Scale 1 to 10","2014","66 and older","Female","498","0.193039918441921","0.177747980156576","0.208331856727266","8"
"8 on Scale 1 to 10","2014","66 and older","Male","542","0.212131876769847","0.195920642218044","0.228343111321649","8"
"9 on Scale 1 to 10","2014","16-34 y.","Female","509","0.155193204640443","0.143358612390112","0.167027796890773","9"
"9 on Scale 1 to 10","2014","16-34 y.","Male","453","0.151059064477824","0.138225360499405","0.163892768456243","9"
"9 on Scale 1 to 10","2014","35-65 y.","Female","1073","0.121539739950544","0.114615315531615","0.128464164369473","9"
"9 on Scale 1 to 10","2014","66 and older","Female","260","0.0998108544944221","0.0881972048346983","0.111424504154146","9"
"9 on Scale 1 to 10","2014","66 and older","Male","362","0.138458227044593","0.124762537259641","0.152153916829544","9"
"9 on Scale 1 to 10","2014","35-65 y.","Male","958","0.130352308873755","0.122491881100535","0.138212736646976","9"
"0 Completely dissatisfied","2015","35-65 y.","Female","73","0.010907250830476","0.00862779239386125","0.0131867092670908","0"
"0 Completely dissatisfied","2015","16-34 y.","Male","6","","","","0"
"0 Completely dissatisfied","2015","66 and older","Female","26","","","","0"
"0 Completely dissatisfied","2015","16-34 y.","Female","16","","","","0"
"0 Completely dissatisfied","2015","35-65 y.","Male","35","0.00488692076519327","0.00318599028434846","0.00658785124603807","0"
"0 Completely dissatisfied","2015","66 and older","Male","13","","","","0"
"1 on Scale 1 to 10","2015","16-34 y.","Female","18","","","","1"
"1 on Scale 1 to 10","2015","16-34 y.","Male","13","","","","1"
"1 on Scale 1 to 10","2015","35-65 y.","Female","93","0.0156512249473168","0.0129272432345276","0.018375206660106","1"
"1 on Scale 1 to 10","2015","35-65 y.","Male","51","0.0110705324239024","0.00851842112119277","0.013622643726612","1"
"1 on Scale 1 to 10","2015","66 and older","Female","41","0.0150306060141683","0.0102968933188459","0.0197643187094908","1"
"1 on Scale 1 to 10","2015","66 and older","Male","24","","","","1"
"10 Completely satisfied","2015","16-34 y.","Female","365","0.110490729140694","0.0994903170887106","0.121491141192677","10"
"10 Completely satisfied","2015","16-34 y.","Male","417","0.15583110912118","0.141985338237791","0.169676880004569","10"
"10 Completely satisfied","2015","35-65 y.","Female","676","0.0804048504562831","0.0744373154050404","0.0863723855075258","10"
"10 Completely satisfied","2015","35-65 y.","Male","604","0.0868109015039351","0.079943377436366","0.0936784255715042","10"
"10 Completely satisfied","2015","66 and older","Female","217","0.0858226217264509","0.0749253343012063","0.0967199091516955","10"
"10 Completely satisfied","2015","66 and older","Male","264","0.109901354945478","0.0974039203416998","0.122398789549256","10"
"2 on Scale 1 to 10","2015","16-34 y.","Female","56","0.0104957004992932","0.00691980061255891","0.0140716003860276","2"
"2 on Scale 1 to 10","2015","16-34 y.","Male","40","0.0139006987028981","0.00943124926378821","0.0183701481420079","2"
"2 on Scale 1 to 10","2015","35-65 y.","Female","278","0.0367269614250598","0.0325991227079896","0.0408548001421301","2"
"2 on Scale 1 to 10","2015","35-65 y.","Male","135","0.027304450254802","0.0233294434109406","0.0312794570986634","2"
"2 on Scale 1 to 10","2015","66 and older","Female","112","0.0485296717738885","0.0401697236254515","0.0568896199223255","2"
"2 on Scale 1 to 10","2015","66 and older","Male","67","0.0363408108310455","0.028863260936999","0.0438183607250921","2"
"3 on Scale 1 to 10","2015","16-34 y.","Female","142","0.0492522489600423","0.041659195100813","0.0568453028192716","3"
"3 on Scale 1 to 10","2015","35-65 y.","Female","516","0.0682273232888769","0.0626939538066426","0.0737606927711111","3"
"3 on Scale 1 to 10","2015","35-65 y.","Male","320","0.0512843364282568","0.0459042022916153","0.0566644705648983","3"
"3 on Scale 1 to 10","2015","66 and older","Female","179","0.0765132733480002","0.0661717146331863","0.086854832062814","3"
"3 on Scale 1 to 10","2015","16-34 y.","Male","70","0.0349446672712326","0.0279342809652221","0.0419550535772431","3"
"3 on Scale 1 to 10","2015","66 and older","Male","108","0.055056657644003","0.0459426773395058","0.0641706379485001","3"
"4 on Scale 1 to 10","2015","16-34 y.","Female","167","0.0592666746270094","0.0509813536336416","0.0675519956203771","4"
"4 on Scale 1 to 10","2015","16-34 y.","Male","136","0.0578358727726397","0.0489246496638587","0.0667470958814207","4"
"4 on Scale 1 to 10","2015","35-65 y.","Female","515","0.065817857452541","0.0603760500215625","0.0712596648835195","4"
"4 on Scale 1 to 10","2015","66 and older","Female","189","0.0752445323743529","0.0649820314373954","0.0855070333113103","4"
"4 on Scale 1 to 10","2015","35-65 y.","Male","411","0.0744956087768689","0.068091078598041","0.0809001389556969","4"
"4 on Scale 1 to 10","2015","66 and older","Male","128","0.0579903243927113","0.0486512092394606","0.067329439545962","4"
"5 on Scale 1 to 10","2015","35-65 y.","Female","974","0.131682352275174","0.124261417402634","0.139103287147715","5"
"5 on Scale 1 to 10","2015","35-65 y.","Male","731","0.125209733580756","0.117137314233689","0.133282152927824","5"
"5 on Scale 1 to 10","2015","16-34 y.","Male","222","0.0760358175659642","0.0659174123894396","0.0861542227424887","5"
"5 on Scale 1 to 10","2015","66 and older","Female","339","0.136345376127393","0.122995029539302","0.149695722715484","5"
"5 on Scale 1 to 10","2015","66 and older","Male","265","0.117335064868948","0.104475918921871","0.130194210816024","5"
"5 on Scale 1 to 10","2015","16-34 y.","Female","328","0.0993289499806605","0.0888337234220816","0.109824176539239","5"
"6 on Scale 1 to 10","2015","16-34 y.","Male","302","0.107701162137711","0.0958669119485854","0.119535412326836","6"
"6 on Scale 1 to 10","2015","16-34 y.","Female","370","0.120077475011062","0.108671726665907","0.131483223356216","6"
"6 on Scale 1 to 10","2015","35-65 y.","Female","915","0.115494246027859","0.10847991878101","0.122508573274707","6"
"6 on Scale 1 to 10","2015","35-65 y.","Male","756","0.107124951337052","0.0995814432538606","0.114668459420243","6"
"6 on Scale 1 to 10","2015","66 and older","Female","273","0.10180030552804","0.0900360818223514","0.113564529233729","6"
"6 on Scale 1 to 10","2015","66 and older","Male","237","0.0915346217159597","0.0800121098103678","0.103057133621552","6"
"7 on Scale 1 to 10","2015","35-65 y.","Female","1289","0.153442673291066","0.145533032099631","0.161352314482502","7"
"7 on Scale 1 to 10","2015","66 and older","Female","352","0.129787814032124","0.116713111363762","0.142862516700486","7"
"7 on Scale 1 to 10","2015","16-34 y.","Female","555","0.188729186179482","0.174999100300555","0.20245927205841","7"
"7 on Scale 1 to 10","2015","16-34 y.","Male","447","0.167037329939143","0.152797823806497","0.181276836071789","7"
"7 on Scale 1 to 10","2015","35-65 y.","Male","1128","0.175672594738393","0.166390744110881","0.184954445365904","7"
