"transab_cat2","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","2003","Other degree","West Germany","122","0.112282169621349","0.0943293469915403","0.130234992251158"
"Low transfer dependency","2003","Other degree","East Germany","5","","",""
"Low transfer dependency","2003","no degree/no degree yet","West Germany","72","0.127057255240818","0.102629047780618","0.151485462701018"
"Low transfer dependency","2003","no degree/no degree yet","East Germany","22","","",""
"High transfer dependency","2003","lower secondary degree","West Germany","115","0.0160043343117936","0.0129180037830486","0.0190906648405386"
"High transfer dependency","2003","lower secondary degree","East Germany","47","0.0285715608150543","0.0202777403197356","0.036865381310373"
"High transfer dependency","2003","secondary school degree","West Germany","42","0.0135342885442531","0.00997216769672218","0.017096409391784"
"High transfer dependency","2003","secondary school degree","East Germany","98","0.0463179420429903","0.0378456525200386","0.0547902315659419"
"High transfer dependency","2003","college entrance qualification","West Germany","24","","",""
"High transfer dependency","2003","college entrance qualification","East Germany","26","","",""
"High transfer dependency","2003","Other degree","West Germany","35","0.0362287577361149","0.0256031550260886","0.0468543604461413"
"High transfer dependency","2003","Other degree","East Germany","1","","",""
"High transfer dependency","2003","no degree/no degree yet","West Germany","25","","",""
"High transfer dependency","2003","no degree/no degree yet","East Germany","9","","",""
"Very high transfer dependency","2003","lower secondary degree","West Germany","141","0.0298699718297305","0.0256833916326705","0.0340565520267905"
"Very high transfer dependency","2003","lower secondary degree","East Germany","82","0.0545292033200055","0.043225496683985","0.065832909956026"
"Very high transfer dependency","2003","secondary school degree","West Germany","48","0.0166276479209645","0.0126855778167733","0.0205697180251557"
"Very high transfer dependency","2003","secondary school degree","East Germany","120","0.0683947057955765","0.0582193038935158","0.0785701076976372"
"Very high transfer dependency","2003","college entrance qualification","West Germany","34","0.014601204795652","0.0110176642768687","0.0181847453144353"
"Very high transfer dependency","2003","college entrance qualification","East Germany","24","","",""
"Very high transfer dependency","2003","Other degree","West Germany","63","0.0806447989263416","0.0651612781541915","0.0961283196984917"
"Very high transfer dependency","2003","Other degree","East Germany","6","","",""
"Very high transfer dependency","2003","no degree/no degree yet","West Germany","31","0.0665764717356792","0.0482913125798331","0.0848616308915254"
"Very high transfer dependency","2003","no degree/no degree yet","East Germany","13","","",""
"Very low transfer dependency","2004","lower secondary degree","West Germany","5483","0.89869093458125","0.891092698355861","0.906289170806639"
"Very low transfer dependency","2004","lower secondary degree","East Germany","1235","0.83466928674581","0.815685810601044","0.853652762890576"
"Very low transfer dependency","2004","secondary school degree","West Germany","3669","0.92292174447754","0.914604146587307","0.931239342367773"
"Very low transfer dependency","2004","secondary school degree","East Germany","1776","0.754670190312671","0.737047017148032","0.772293363477309"
"Very low transfer dependency","2004","college entrance qualification","West Germany","4039","0.936654765569651","0.929325536042787","0.943983995096516"
"Very low transfer dependency","2004","college entrance qualification","East Germany","978","0.816072891743034","0.79348393277416","0.838661850711908"
"Very low transfer dependency","2004","Other degree","West Germany","910","0.778300116842211","0.754165898363691","0.802434335320732"
"Very low transfer dependency","2004","Other degree","East Germany","37","0.759515500650167","0.643355051023487","0.875675950276847"
"Very low transfer dependency","2004","no degree/no degree yet","West Germany","608","0.811084062101547","0.782351751060399","0.839816373142695"
"Very low transfer dependency","2004","no degree/no degree yet","East Germany","139","0.727732813008954","0.663590316725662","0.791875309292245"
"Low transfer dependency","2004","lower secondary degree","West Germany","315","0.0517605572761232","0.0461817425792108","0.0573393719730355"
"Low transfer dependency","2004","lower secondary degree","East Germany","110","0.0693364846696812","0.0563551600995802","0.0823178092397821"
"Low transfer dependency","2004","secondary school degree","West Germany","185","0.0469885317233091","0.040389282288012","0.0535877811586062"
"Low transfer dependency","2004","secondary school degree","East Germany","291","0.118721360525368","0.105473327435525","0.131969393615211"
"Low transfer dependency","2004","college entrance qualification","West Germany","136","0.0395073147147465","0.0336459686724009","0.0453686607570921"
"Low transfer dependency","2004","college entrance qualification","East Germany","94","0.109332850479811","0.0911382752069202","0.127527425752703"
"Low transfer dependency","2004","Other degree","West Germany","122","0.105282087832404","0.0874502021877746","0.123113973477034"
"Low transfer dependency","2004","Other degree","East Germany","8","","",""
"Low transfer dependency","2004","no degree/no degree yet","West Germany","58","0.114406845087748","0.09104288496085","0.137770805214646"
"Low transfer dependency","2004","no degree/no degree yet","East Germany","23","","",""
"High transfer dependency","2004","lower secondary degree","West Germany","119","0.0204266580671726","0.0168646032803109","0.0239887128540344"
"High transfer dependency","2004","lower secondary degree","East Germany","47","0.0394235723328638","0.0294790093056584","0.0493681353600691"
"High transfer dependency","2004","secondary school degree","West Germany","44","0.0108372814708544","0.00760846329331087","0.014066099648398"
"High transfer dependency","2004","secondary school degree","East Germany","90","0.0433789174374702","0.0350355824964202","0.0517222523785202"
"High transfer dependency","2004","college entrance qualification","West Germany","34","0.0112083359081474","0.0080407052154048","0.01437596660089"
"High transfer dependency","2004","college entrance qualification","East Germany","23","","",""
"High transfer dependency","2004","Other degree","West Germany","39","0.0352710354135463","0.0245536530975794","0.0459884177295131"
"High transfer dependency","2004","Other degree","East Germany","5","","",""
"High transfer dependency","2004","no degree/no degree yet","West Germany","21","","",""
"High transfer dependency","2004","no degree/no degree yet","East Germany","7","","",""
"Very high transfer dependency","2004","lower secondary degree","West Germany","141","0.0291218500754544","0.0248876117285462","0.0333560884223626"
"Very high transfer dependency","2004","lower secondary degree","East Germany","79","0.0565706562516449","0.0447649478205709","0.0683763646827189"
"Very high transfer dependency","2004","secondary school degree","West Germany","52","0.0192524423282968","0.0149672425239719","0.0235376421326217"
"Very high transfer dependency","2004","secondary school degree","East Germany","133","0.0832295317244913","0.0719159691579998","0.0945430942909829"
"Very high transfer dependency","2004","college entrance qualification","West Germany","34","0.0126295838074547","0.00926953063552955","0.0159896369793798"
"Very high transfer dependency","2004","college entrance qualification","East Germany","35","0.0477354083495576","0.0353043527651029","0.0601664639340123"
"Very high transfer dependency","2004","Other degree","West Germany","67","0.081146759911838","0.0652819224375113","0.0970115973861647"
"Very high transfer dependency","2004","Other degree","East Germany","2","","",""
"Very high transfer dependency","2004","no degree/no degree yet","West Germany","26","","",""
"Very high transfer dependency","2004","no degree/no degree yet","East Germany","16","","",""
"Very low transfer dependency","2005","lower secondary degree","West Germany","5122","0.894699735280189","0.886720258003699","0.902679212556679"
"Very low transfer dependency","2005","lower secondary degree","East Germany","1152","0.813621786078861","0.793142923796711","0.834100648361012"
"Very low transfer dependency","2005","secondary school degree","West Germany","3496","0.914448198376737","0.905550470419694","0.923345926333781"
"Very low transfer dependency","2005","secondary school degree","East Germany","1680","0.739900976053977","0.721506876541017","0.758295075566936"
"Very low transfer dependency","2005","college entrance qualification","West Germany","3847","0.933361459068561","0.92568631052498","0.941036607612141"
"Very low transfer dependency","2005","college entrance qualification","East Germany","966","0.83226438170578","0.810353250184814","0.854175513226745"
"Very low transfer dependency","2005","Other degree","West Germany","845","0.760403091612719","0.734875579423022","0.785930603802417"
"Very low transfer dependency","2005","Other degree","East Germany","31","0.573859788380243","0.435398232786743","0.712321343973743"
"Very low transfer dependency","2005","no degree/no degree yet","West Germany","597","0.78374371003609","0.753940193352043","0.813547226720138"
"Very low transfer dependency","2005","no degree/no degree yet","East Germany","117","0.629524906256827","0.555613386237147","0.703436426276508"
"Low transfer dependency","2005","lower secondary degree","West Germany","303","0.0534763642030211","0.0476275513640776","0.0593251770419646"
"Low transfer dependency","2005","lower secondary degree","East Germany","109","0.0836959261737051","0.0691323196529922","0.098259532694418"
"Low transfer dependency","2005","secondary school degree","West Germany","197","0.0502458703058169","0.0432965749388064","0.0571951656728273"
"Low transfer dependency","2005","secondary school degree","East Germany","292","0.138621648615617","0.124132766582001","0.153110530649232"
"Low transfer dependency","2005","college entrance qualification","West Germany","131","0.0401118672191792","0.0340731336532794","0.046150600785079"
"Low transfer dependency","2005","college entrance qualification","East Germany","93","0.0957614406248129","0.0785047166998683","0.113018164549757"
"Low transfer dependency","2005","Other degree","West Germany","122","0.112416715372718","0.0935252366429905","0.131308194102445"
"Low transfer dependency","2005","Other degree","East Germany","3","","",""
"Low transfer dependency","2005","no degree/no degree yet","West Germany","71","0.102850641628801","0.0808602997234108","0.12484098353419"
"Low transfer dependency","2005","no degree/no degree yet","East Germany","19","","",""
"High transfer dependency","2005","lower secondary degree","West Germany","115","0.0218417379135544","0.0180418637396918","0.0256416120874171"
"High transfer dependency","2005","lower secondary degree","East Germany","50","0.0341844984772378","0.0246288831072386","0.043740113847237"
"High transfer dependency","2005","secondary school degree","West Germany","43","0.0124691297594458","0.00893909971571447","0.015999159803177"
"High transfer dependency","2005","secondary school degree","East Germany","102","0.0468068454052478","0.037950235548555","0.0556634552619405"
"High transfer dependency","2005","college entrance qualification","West Germany","41","0.0120956118902536","0.0087314994984614","0.0154597242820459"
"High transfer dependency","2005","college entrance qualification","East Germany","23","","",""
"High transfer dependency","2005","Other degree","West Germany","41","0.0429626521287723","0.030835580718261","0.0550897235392835"
"High transfer dependency","2005","Other degree","East Germany","7","","",""
"High transfer dependency","2005","no degree/no degree yet","West Germany","25","","",""
"High transfer dependency","2005","no degree/no degree yet","East Germany","8","","",""
"Very high transfer dependency","2005","lower secondary degree","West Germany","144","0.0299821626032358","0.0255487066894757","0.0344156185169959"
"Very high transfer dependency","2005","lower secondary degree","East Germany","78","0.0684977892701958","0.0552138405426582","0.0817817379977334"
"Very high transfer dependency","2005","secondary school degree","West Germany","60","0.022836801558","0.0180846949019467","0.0275889082140533"
"Very high transfer dependency","2005","secondary school degree","East Germany","111","0.074670529925159","0.0636489162554573","0.0856921435948608"
"Very high transfer dependency","2005","college entrance qualification","West Germany","37","0.0144310618220065","0.010760844629886","0.018101279014127"
"Very high transfer dependency","2005","college entrance qualification","East Germany","35","0.0448521982938849","0.0327141555793898","0.05699024100838"
"Very high transfer dependency","2005","Other degree","West Germany","66","0.0842175408857907","0.0676085445696221","0.100826537201959"
"Very high transfer dependency","2005","Other degree","East Germany","8","","",""
"Very high transfer dependency","2005","no degree/no degree yet","West Germany","40","0.0642079534306335","0.0464627822867855","0.0819531245744816"
"Very high transfer dependency","2005","no degree/no degree yet","East Germany","20","","",""
"Very low transfer dependency","2006","lower secondary degree","West Germany","5519","0.889389753400148","0.881552143046786","0.89722736375351"
"Very low transfer dependency","2006","lower secondary degree","East Germany","1237","0.814054063628","0.794198964893175","0.833909162362825"
"Very low transfer dependency","2006","secondary school degree","West Germany","3762","0.904342223249759","0.89536664039759","0.913317806101928"
"Very low transfer dependency","2006","secondary school degree","East Germany","1857","0.754433509124636","0.737031107116467","0.771835911132804"
"Very low transfer dependency","2006","college entrance qualification","West Germany","4175","0.929138553632171","0.921572307201294","0.936704800063049"
"Very low transfer dependency","2006","college entrance qualification","East Germany","1021","0.824588304918556","0.802925230183813","0.846251379653299"
"Very low transfer dependency","2006","Other degree","West Germany","865","0.739678688130324","0.714025499745248","0.765331876515401"
"Very low transfer dependency","2006","Other degree","East Germany","44","0.551712371370717","0.434369075079775","0.66905566766166"
"Very low transfer dependency","2006","no degree/no degree yet","West Germany","588","0.738554709783972","0.70641310059148","0.770696318976463"
"Very low transfer dependency","2006","no degree/no degree yet","East Germany","125","0.648872304863617","0.577330120241455","0.72041448948578"
"Low transfer dependency","2006","lower secondary degree","West Germany","307","0.0502499672039889","0.04479097495638","0.0557089594515979"
"Low transfer dependency","2006","lower secondary degree","East Germany","85","0.0631848751842457","0.0507687639787616","0.0756009863897298"
"Low transfer dependency","2006","secondary school degree","West Germany","210","0.0512576532621692","0.0445280475935933","0.0579872589307451"
"Low transfer dependency","2006","secondary school degree","East Germany","266","0.119628756631081","0.106507818778924","0.132749694483238"
"Low transfer dependency","2006","college entrance qualification","West Germany","151","0.0414411000740188","0.0355640380392341","0.0473181621088036"
"Low transfer dependency","2006","college entrance qualification","East Germany","94","0.080325190277075","0.0648436107905514","0.0958067697635986"
"Low transfer dependency","2006","Other degree","West Germany","123","0.114387543897035","0.0957805523198232","0.132994535474246"
"Low transfer dependency","2006","Other degree","East Germany","3","","",""
"Low transfer dependency","2006","no degree/no degree yet","West Germany","59","0.116170486132444","0.0927326225463636","0.139608349718525"
"Low transfer dependency","2006","no degree/no degree yet","East Germany","12","","",""
"High transfer dependency","2006","lower secondary degree","West Germany","143","0.0255630721849074","0.0216191955856742","0.0295069487841406"
"High transfer dependency","2006","lower secondary degree","East Germany","57","0.0433113604697354","0.0329232083136228","0.053699512625848"
"High transfer dependency","2006","secondary school degree","West Germany","71","0.0200696046769353","0.0157900050798438","0.0243492042740268"
"High transfer dependency","2006","secondary school degree","East Germany","101","0.054009420897342","0.0448705545510129","0.0631482872436711"
"High transfer dependency","2006","college entrance qualification","West Germany","46","0.011614476713596","0.00845512303108219","0.0147738303961099"
"High transfer dependency","2006","college entrance qualification","East Germany","35","0.0440609689776021","0.0323709730774967","0.0557509648777074"
"High transfer dependency","2006","Other degree","West Germany","46","0.03848653873429","0.0272405654571133","0.0497325120114668"
"High transfer dependency","2006","Other degree","East Germany","8","","",""
"High transfer dependency","2006","no degree/no degree yet","West Germany","22","","",""
"High transfer dependency","2006","no degree/no degree yet","East Germany","10","","",""
"Very high transfer dependency","2006","lower secondary degree","West Germany","183","0.034797207210956","0.0302176719509582","0.0393767424709538"
"Very high transfer dependency","2006","lower secondary degree","East Germany","96","0.0794497007180189","0.0656483378231244","0.0932510636129134"
"Very high transfer dependency","2006","secondary school degree","West Germany","82","0.0243305188111363","0.0196287295502777","0.029032308071995"
"Very high transfer dependency","2006","secondary school degree","East Germany","126","0.0719283133469414","0.0614821969677575","0.0823744297261253"
"Very high transfer dependency","2006","college entrance qualification","West Germany","46","0.0178058695802137","0.0139063105717623","0.0217054285886651"
"Very high transfer dependency","2006","college entrance qualification","East Germany","34","0.0510255358267668","0.038491431940564","0.0635596397129696"
"Very high transfer dependency","2006","Other degree","West Germany","90","0.107447229238351","0.0893430226378834","0.125551435838818"
"Very high transfer dependency","2006","Other degree","East Germany","14","","",""
"Very high transfer dependency","2006","no degree/no degree yet","West Germany","49","0.101996272436224","0.0798593578818906","0.124133186990558"
"Very high transfer dependency","2006","no degree/no degree yet","East Germany","24","","",""
"Very low transfer dependency","2007","lower secondary degree","West Germany","4997","0.88939441413299","0.881168726159548","0.897620102106432"
"Very low transfer dependency","2007","lower secondary degree","East Germany","1142","0.82957598261364","0.809629089994214","0.849522875233067"
"Very low transfer dependency","2007","secondary school degree","West Germany","3545","0.891685153408358","0.881887476718806","0.901482830097909"
"Very low transfer dependency","2007","secondary school degree","East Germany","1761","0.791843882204275","0.774844181517088","0.808843582891463"
"Very low transfer dependency","2007","college entrance qualification","West Germany","4062","0.941968803373955","0.934942961500636","0.948994645247273"
"Very low transfer dependency","2007","college entrance qualification","East Germany","1013","0.82691689923494","0.805257692212755","0.848576106257125"
"Very low transfer dependency","2007","Other degree","West Germany","795","0.73224167634589","0.704947422569277","0.759535930122503"
"Very low transfer dependency","2007","Other degree","East Germany","38","0.550805805829225","0.421675855182256","0.679935756476194"
"Very low transfer dependency","2007","no degree/no degree yet","West Germany","544","0.745955351621561","0.713041788758772","0.778868914484349"
"Very low transfer dependency","2007","no degree/no degree yet","East Germany","127","0.70170410664749","0.633131496280567","0.770276717014412"
"Low transfer dependency","2007","lower secondary degree","West Germany","284","0.0488346407103202","0.0431822976433049","0.0544869837773355"
"Low transfer dependency","2007","lower secondary degree","East Germany","95","0.0700342422180972","0.0564957449666676","0.0835727394695268"
"Low transfer dependency","2007","secondary school degree","West Germany","175","0.0560301011952083","0.0487796819758858","0.0632805204145309"
"Low transfer dependency","2007","secondary school degree","East Germany","243","0.104743516925001","0.0919212676539405","0.117565766196061"
"Low transfer dependency","2007","college entrance qualification","West Germany","106","0.0284178674375425","0.0234245997391499","0.033411135135935"
"Low transfer dependency","2007","college entrance qualification","East Germany","95","0.0842276610892783","0.0683273575047933","0.100127964673763"
"Low transfer dependency","2007","Other degree","West Germany","108","0.127465633410669","0.106908604899111","0.148022661922227"
"Low transfer dependency","2007","Other degree","East Germany","2","","",""
"Low transfer dependency","2007","no degree/no degree yet","West Germany","58","0.121180418285281","0.0965069875358859","0.145853849034676"
"Low transfer dependency","2007","no degree/no degree yet","East Germany","23","","",""
"High transfer dependency","2007","lower secondary degree","West Germany","124","0.0259362387691372","0.0217677014561975","0.0301047760820768"
"High transfer dependency","2007","lower secondary degree","East Germany","46","0.0372922736710108","0.0272405989678632","0.0473439483741583"
"High transfer dependency","2007","secondary school degree","West Germany","58","0.0194017536215156","0.0150532544601076","0.0237502527829235"
"High transfer dependency","2007","secondary school degree","East Germany","86","0.0444648991893036","0.0358339436223876","0.0530958547562197"
"High transfer dependency","2007","college entrance qualification","West Germany","40","0.0119895678995838","0.00871893441210921","0.0152602013870584"
"High transfer dependency","2007","college entrance qualification","East Germany","32","0.0414514424609946","0.0300394580899082","0.0528634268320811"
"High transfer dependency","2007","Other degree","West Germany","44","0.0562778644834253","0.0420721399537235","0.0704835890131272"
"High transfer dependency","2007","Other degree","East Germany","3","","",""
"High transfer dependency","2007","no degree/no degree yet","West Germany","28","","",""
"High transfer dependency","2007","no degree/no degree yet","East Germany","5","","",""
"Very high transfer dependency","2007","lower secondary degree","West Germany","180","0.0358347063875526","0.0309598236358708","0.0407095891392344"
"Very high transfer dependency","2007","lower secondary degree","East Germany","82","0.0630975014972516","0.0501991251316515","0.0759958778628517"
"Very high transfer dependency","2007","secondary school degree","West Germany","87","0.0328829917749186","0.027260892444945","0.0385050911048921"
"Very high transfer dependency","2007","secondary school degree","East Germany","101","0.0589477016814203","0.049085651214801","0.0688097521480396"
"Very high transfer dependency","2007","college entrance qualification","West Germany","46","0.017623761288919","0.0136697530145917","0.0215777695632463"
"Very high transfer dependency","2007","college entrance qualification","East Germany","32","0.0474039972147873","0.035238043928714","0.0595699505008605"
"Very high transfer dependency","2007","Other degree","West Germany","64","0.0840148257600156","0.0669148812556811","0.10111477026435"
"Very high transfer dependency","2007","Other degree","East Germany","14","","",""
"Very high transfer dependency","2007","no degree/no degree yet","West Germany","42","0.081407895822637","0.0607322981175661","0.102083493527708"
"Very high transfer dependency","2007","no degree/no degree yet","East Germany","16","","",""
"Very low transfer dependency","2008","lower secondary degree","West Germany","4712","0.892367607114745","0.883953863309064","0.900781350920425"
"Very low transfer dependency","2008","lower secondary degree","East Germany","1088","0.835809286095346","0.815507197886939","0.856111374303753"
"Very low transfer dependency","2008","secondary school degree","West Germany","3409","0.910695979960044","0.901461922495937","0.91993003742415"
"Very low transfer dependency","2008","secondary school degree","East Germany","1736","0.815947079036815","0.799360713629579","0.832533444444052"
"Very low transfer dependency","2008","college entrance qualification","West Germany","3827","0.938523696532095","0.931096590588521","0.945950802475669"
"Very low transfer dependency","2008","college entrance qualification","East Germany","977","0.843432139031493","0.822054340313249","0.864809937749736"
"Very low transfer dependency","2008","Other degree","West Germany","713","0.750851696853123","0.722371874223813","0.779331519482434"
"Very low transfer dependency","2008","Other degree","East Germany","33","0.547273743940726","0.413265874091219","0.681281613790232"
"Very low transfer dependency","2008","no degree/no degree yet","West Germany","521","0.781316143675042","0.748540649637256","0.814091637712828"
"Very low transfer dependency","2008","no degree/no degree yet","East Germany","97","0.755540620188057","0.682225527596937","0.828855712779177"
"Low transfer dependency","2008","lower secondary degree","West Germany","253","0.0527587335996229","0.0466896464537677","0.0588278207454781"
"Low transfer dependency","2008","lower secondary degree","East Germany","77","0.0642556413431274","0.0508172569697772","0.0776940257164776"
"Low transfer dependency","2008","secondary school degree","West Germany","137","0.0470696378616217","0.0402120501785929","0.0539272255446505"
"Low transfer dependency","2008","secondary school degree","East Germany","199","0.0771988659456493","0.0657751236915578","0.0886226081997407"
"Low transfer dependency","2008","college entrance qualification","West Germany","117","0.0292185901606291","0.0240110397976612","0.034426140523597"
"Low transfer dependency","2008","college entrance qualification","East Germany","77","0.0720266789000382","0.056817665517553","0.0872356922825233"
"Low transfer dependency","2008","Other degree","West Germany","84","0.113350493052252","0.0924758563761864","0.134225129728317"
"Low transfer dependency","2008","Other degree","East Germany","5","","",""
"Low transfer dependency","2008","no degree/no degree yet","West Germany","37","0.100109568572342","0.0763104924693109","0.123908644675374"
"Low transfer dependency","2008","no degree/no degree yet","East Germany","20","","",""
"High transfer dependency","2008","lower secondary degree","West Germany","104","0.0214896098086516","0.0175528141486323","0.025426405468671"
"High transfer dependency","2008","lower secondary degree","East Germany","34","0.0277817814996841","0.0187748939220275","0.0367886690773408"
"High transfer dependency","2008","secondary school degree","West Germany","53","0.0168357894087753","0.0126699729518331","0.0210016058657175"
"High transfer dependency","2008","secondary school degree","East Germany","59","0.0443216541174945","0.0355129356725797","0.0531303725624093"
"High transfer dependency","2008","college entrance qualification","West Germany","33","0.0144627300499942","0.0107712137436612","0.0181542463563273"
"High transfer dependency","2008","college entrance qualification","East Germany","26","","",""
"High transfer dependency","2008","Other degree","West Germany","32","0.0455768391822852","0.0318435736748419","0.0593101046897286"
"High transfer dependency","2008","Other degree","East Germany","5","","",""
"High transfer dependency","2008","no degree/no degree yet","West Germany","16","","",""
"High transfer dependency","2008","no degree/no degree yet","East Germany","7","","",""
"Very high transfer dependency","2008","lower secondary degree","West Germany","143","0.0333840494769807","0.028507166059599","0.0382609328943623"
"Very high transfer dependency","2008","lower secondary degree","East Germany","80","0.0721532910618427","0.0579732004156103","0.0863333817080752"
"Very high transfer dependency","2008","secondary school degree","West Germany","65","0.0253985927695593","0.0203042436637402","0.0304929418753783"
"Very high transfer dependency","2008","secondary school degree","East Germany","103","0.0625324009000408","0.0521695425743824","0.0728952592256991"
"Very high transfer dependency","2008","college entrance qualification","West Germany","41","0.0177949832572815","0.0137071517124282","0.0218828148021349"
"Very high transfer dependency","2008","college entrance qualification","East Germany","30","0.0546543253289123","0.041282392351501","0.0680262583063236"
"Very high transfer dependency","2008","Other degree","West Germany","57","0.0902209709123398","0.0713561390306508","0.109085802794029"
"Very high transfer dependency","2008","Other degree","East Germany","10","","",""
"Very high transfer dependency","2008","no degree/no degree yet","West Germany","37","0.0712732084646653","0.0508729989500121","0.0916734179793185"
"Very high transfer dependency","2008","no degree/no degree yet","East Germany","8","","",""
"Very low transfer dependency","2009","lower secondary degree","West Germany","4330","0.902635665071018","0.894211289679394","0.911060040462643"
"Very low transfer dependency","2009","lower secondary degree","East Germany","1026","0.851538822481048","0.831404901549979","0.871672743412118"
"Very low transfer dependency","2009","secondary school degree","West Germany","3183","0.91311507151362","0.903684760450685","0.922545382576556"
"Very low transfer dependency","2009","secondary school degree","East Germany","1699","0.811826723304705","0.79471863245635","0.82893481415306"
"Very low transfer dependency","2009","college entrance qualification","West Germany","3646","0.950537806126942","0.943658172776567","0.957417439477317"
"Very low transfer dependency","2009","college entrance qualification","East Germany","968","0.8401499696811","0.818293954543672","0.862005984818528"
"Very low transfer dependency","2009","Other degree","West Germany","620","0.774751648732921","0.745129710181566","0.804373587284275"
"Very low transfer dependency","2009","Other degree","East Germany","29","","",""
"Very low transfer dependency","2009","no degree/no degree yet","West Germany","489","0.783087024394639","0.74948759115169","0.816686457637587"
"Very low transfer dependency","2009","no degree/no degree yet","East Germany","78","0.719246483457757","0.631609205439765","0.806883761475748"
"Low transfer dependency","2009","lower secondary degree","West Germany","249","0.0513303082299312","0.0450594647009722","0.0576011517588902"
"Low transfer dependency","2009","lower secondary degree","East Germany","78","0.0578461085626346","0.0446265278959941","0.0710656892292751"
"Low transfer dependency","2009","secondary school degree","West Germany","141","0.0493169876852428","0.0420675023366556","0.05656647303383"
"Low transfer dependency","2009","secondary school degree","East Germany","162","0.0861025352682005","0.0738239704137687","0.0983811001226323"
"Low transfer dependency","2009","college entrance qualification","West Germany","112","0.0317003356326774","0.0261415397282474","0.0372591315371073"
"Low transfer dependency","2009","college entrance qualification","East Germany","68","0.10535855435004","0.0870482475350721","0.123668861165007"
"Low transfer dependency","2009","Other degree","West Germany","69","0.0949788053181569","0.0741893008363859","0.115768309799928"
"Low transfer dependency","2009","Other degree","East Germany","5","","",""
"Low transfer dependency","2009","no degree/no degree yet","West Germany","47","0.119245375314327","0.0928253998260073","0.145665350802647"
"Low transfer dependency","2009","no degree/no degree yet","East Germany","14","","",""
"High transfer dependency","2009","lower secondary degree","West Germany","84","0.0199230217948335","0.0159521193811667","0.0238939242085003"
"High transfer dependency","2009","lower secondary degree","East Germany","27","","",""
"High transfer dependency","2009","secondary school degree","West Germany","38","0.011453988073689","0.00789138165292832","0.0150165944944496"
"High transfer dependency","2009","secondary school degree","East Germany","57","0.0341381907048955","0.0261899932121369","0.0420863881976541"
"High transfer dependency","2009","college entrance qualification","West Germany","30","0.00726913959604262","0.0045738764441262","0.00996440274795905"
"High transfer dependency","2009","college entrance qualification","East Germany","17","","",""
"High transfer dependency","2009","Other degree","West Germany","31","0.0590322163826808","0.042320027569935","0.0757444051954266"
"High transfer dependency","2009","Other degree","East Germany","5","","",""
"High transfer dependency","2009","no degree/no degree yet","West Germany","18","","",""
"High transfer dependency","2009","no degree/no degree yet","East Germany","2","","",""
"Very high transfer dependency","2009","lower secondary degree","West Germany","94","0.0261110049042169","0.0215794417423808","0.0306425680660529"
"Very high transfer dependency","2009","lower secondary degree","East Germany","67","0.0703893718347858","0.0559041961512719","0.0848745475182997"
"Very high transfer dependency","2009","secondary school degree","West Germany","65","0.0261139527274479","0.0207746884518197","0.031453217003076"
"Very high transfer dependency","2009","secondary school degree","East Germany","87","0.0679325507221992","0.0569183361202165","0.0789467653241819"
"Very high transfer dependency","2009","college entrance qualification","West Germany","28","","",""
"Very high transfer dependency","2009","college entrance qualification","East Germany","27","","",""
"Very high transfer dependency","2009","Other degree","West Germany","44","0.0712373295662416","0.0529980532393654","0.0894766058931177"
"Very high transfer dependency","2009","Other degree","East Germany","6","","",""
"Very high transfer dependency","2009","no degree/no degree yet","West Germany","24","","",""
"Very high transfer dependency","2009","no degree/no degree yet","East Germany","7","","",""
"Very low transfer dependency","2010","lower secondary degree","West Germany","4613","0.892055847690658","0.883950167290151","0.900161528091165"
"Very low transfer dependency","2010","lower secondary degree","East Germany","946","0.838591382561364","0.817895816766998","0.859286948355729"
"Very low transfer dependency","2010","secondary school degree","West Germany","4164","0.909717199310145","0.901678145830572","0.917756252789718"
"Very low transfer dependency","2010","secondary school degree","East Germany","1886","0.822224406941981","0.807361917192597","0.837086896691365"
"Very low transfer dependency","2010","college entrance qualification","West Germany","4926","0.942109626786873","0.935877353120395","0.948341900453351"
"Very low transfer dependency","2010","college entrance qualification","East Germany","1143","0.860100458326144","0.841745484449926","0.878455432202363"
"Very low transfer dependency","2010","Other degree","West Germany","975","0.737964063733708","0.715446193432184","0.760481934035232"
"Very low transfer dependency","2010","Other degree","East Germany","36","0.491210366834443","0.392733690465026","0.58968704320386"
"Very low transfer dependency","2010","no degree/no degree yet","West Germany","625","0.737908102179842","0.709659225171706","0.766156979187977"
"Very low transfer dependency","2010","no degree/no degree yet","East Germany","64","0.680960985959285","0.598252287180821","0.76366968473775"
"Low transfer dependency","2010","lower secondary degree","West Germany","488","0.0528096520702567","0.0469675494869049","0.0586517546536084"
"Low transfer dependency","2010","lower secondary degree","East Germany","111","0.0683477401128382","0.0541529901077973","0.0825424901178791"
"Low transfer dependency","2010","secondary school degree","West Germany","396","0.0489491244916111","0.0428967813519752","0.0550014676312469"
"Low transfer dependency","2010","secondary school degree","East Germany","334","0.081642369057511","0.070997899196997","0.092286838918025"
"Low transfer dependency","2010","college entrance qualification","West Germany","300","0.028766842307755","0.0243061684942346","0.0332275161212754"
"Low transfer dependency","2010","college entrance qualification","East Germany","139","0.060956312984277","0.04829661692104","0.073616009047514"
"Low transfer dependency","2010","Other degree","West Germany","218","0.127421185883423","0.110346511430505","0.144495860336342"
"Low transfer dependency","2010","Other degree","East Germany","20","","",""
