"transab_cat2","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","1992","(3b) higher tertiary education","West Germany","7","","",""
"Low transfer dependency","1992","(3b) higher tertiary education","East Germany","24","","",""
"High transfer dependency","1992","(0) in school","West Germany","1","","",""
"High transfer dependency","1992","(0) in school","East Germany","","","",""
"High transfer dependency","1992","(1a) inadequately completed","West Germany","11","","",""
"High transfer dependency","1992","(1a) inadequately completed","East Germany","","","",""
"High transfer dependency","1992","(1b) general elementary school","West Germany","38","0.0161947865653563","0.010661491010977","0.0217280821197356"
"High transfer dependency","1992","(1b) general elementary school","East Germany","4","","",""
"High transfer dependency","1992","(1c) basic vocational qualification","West Germany","23","","",""
"High transfer dependency","1992","(1c) basic vocational qualification","East Germany","19","","",""
"High transfer dependency","1992","(2b) intermediate general qualification","West Germany","4","","",""
"High transfer dependency","1992","(2b) intermediate general qualification","East Germany","1","","",""
"High transfer dependency","1992","(2a) intermediate vocational","West Germany","8","","",""
"High transfer dependency","1992","(2a) intermediate vocational","East Germany","17","","",""
"High transfer dependency","1992","(2c_gen) general maturity certificate","West Germany","4","","",""
"High transfer dependency","1992","(2c_gen) general maturity certificate","East Germany","2","","",""
"High transfer dependency","1992","(2c_voc) vocational maturity certificate","West Germany","8","","",""
"High transfer dependency","1992","(2c_voc) vocational maturity certificate","East Germany","2","","",""
"High transfer dependency","1992","(3a) lower tertiary education","West Germany","","","",""
"High transfer dependency","1992","(3a) lower tertiary education","East Germany","12","","",""
"High transfer dependency","1992","(3b) higher tertiary education","West Germany","2","","",""
"High transfer dependency","1992","(3b) higher tertiary education","East Germany","6","","",""
"Very high transfer dependency","1992","(0) in school","West Germany","5","","",""
"Very high transfer dependency","1992","(0) in school","East Germany","","","",""
"Very high transfer dependency","1992","(1a) inadequately completed","West Germany","17","","",""
"Very high transfer dependency","1992","(1a) inadequately completed","East Germany","1","","",""
"Very high transfer dependency","1992","(1b) general elementary school","West Germany","39","0.0202436442542101","0.0140699504353948","0.0264173380730254"
"Very high transfer dependency","1992","(1b) general elementary school","East Germany","1","","",""
"Very high transfer dependency","1992","(1c) basic vocational qualification","West Germany","30","0.0138712127491577","0.00978172383213639","0.0179607016661789"
"Very high transfer dependency","1992","(1c) basic vocational qualification","East Germany","8","","",""
"Very high transfer dependency","1992","(2b) intermediate general qualification","West Germany","7","","",""
"Very high transfer dependency","1992","(2b) intermediate general qualification","East Germany","3","","",""
"Very high transfer dependency","1992","(2a) intermediate vocational","West Germany","3","","",""
"Very high transfer dependency","1992","(2a) intermediate vocational","East Germany","9","","",""
"Very high transfer dependency","1992","(2c_gen) general maturity certificate","West Germany","6","","",""
"Very high transfer dependency","1992","(2c_gen) general maturity certificate","East Germany","2","","",""
"Very high transfer dependency","1992","(2c_voc) vocational maturity certificate","West Germany","10","","",""
"Very high transfer dependency","1992","(2c_voc) vocational maturity certificate","East Germany","3","","",""
"Very high transfer dependency","1992","(3a) lower tertiary education","West Germany","2","","",""
"Very high transfer dependency","1992","(3a) lower tertiary education","East Germany","4","","",""
"Very high transfer dependency","1992","(3b) higher tertiary education","West Germany","1","","",""
"Very high transfer dependency","1992","(3b) higher tertiary education","East Germany","","","",""
"Very low transfer dependency","1993","(0) in school","West Germany","120","0.957418336045586","0.92230206317925","0.992534608911921"
"Very low transfer dependency","1993","(0) in school","East Germany","1","","",""
"Very low transfer dependency","1993","(1a) inadequately completed","West Germany","570","0.873691078412976","0.848034359192156","0.899347797633796"
"Very low transfer dependency","1993","(1a) inadequately completed","East Germany","67","0.872507093896069","0.799421700129291","0.945592487662848"
"Very low transfer dependency","1993","(1b) general elementary school","West Germany","1775","0.93123537326666","0.919936906543015","0.942533839990305"
"Very low transfer dependency","1993","(1b) general elementary school","East Germany","225","0.912319578226235","0.877941133168694","0.946698023283777"
"Very low transfer dependency","1993","(1c) basic vocational qualification","West Germany","2964","0.960172505068303","0.953290843312018","0.967054166824588"
"Very low transfer dependency","1993","(1c) basic vocational qualification","East Germany","888","0.850710535466293","0.829357398391879","0.872063672540707"
"Very low transfer dependency","1993","(2b) intermediate general qualification","West Germany","335","0.947533908126152","0.924241547944596","0.970826268307708"
"Very low transfer dependency","1993","(2b) intermediate general qualification","East Germany","129","0.75832279510589","0.69339438691119","0.823251203300589"
"Very low transfer dependency","1993","(2a) intermediate vocational","West Germany","1319","0.9700992463255","0.961037595604497","0.979160897046504"
"Very low transfer dependency","1993","(2a) intermediate vocational","East Germany","926","0.765207559694966","0.741334521096061","0.78908059829387"
"Very low transfer dependency","1993","(2c_gen) general maturity certificate","West Germany","326","0.95509752092448","0.933401849881249","0.976793191967712"
"Very low transfer dependency","1993","(2c_gen) general maturity certificate","East Germany","37","0.749145694339158","0.62898649866566","0.869304890012657"
"Very low transfer dependency","1993","(2c_voc) vocational maturity certificate","West Germany","412","0.966502021904266","0.949651175642358","0.983352868166174"
"Very low transfer dependency","1993","(2c_voc) vocational maturity certificate","East Germany","56","0.798096245186652","0.70537448352159","0.890818006851713"
"Very low transfer dependency","1993","(3a) lower tertiary education","West Germany","263","0.97596077333357","0.957791264184426","0.994130282482715"
"Very low transfer dependency","1993","(3a) lower tertiary education","East Germany","508","0.893265371474359","0.867872205938457","0.918658537010262"
"Very low transfer dependency","1993","(3b) higher tertiary education","West Germany","480","0.977743871754627","0.964682541524329","0.990805201984925"
"Very low transfer dependency","1993","(3b) higher tertiary education","East Germany","266","0.90589211248875","0.872741526435913","0.939042698541587"
"Low transfer dependency","1993","(0) in school","West Germany","4","","",""
"Low transfer dependency","1993","(0) in school","East Germany","","","",""
"Low transfer dependency","1993","(1a) inadequately completed","West Germany","33","0.0527650879227629","0.0354984676304237","0.0700317082151022"
"Low transfer dependency","1993","(1a) inadequately completed","East Germany","11","","",""
"Low transfer dependency","1993","(1b) general elementary school","West Germany","79","0.0314160125228259","0.0236275558742751","0.0392044691713767"
"Low transfer dependency","1993","(1b) general elementary school","East Germany","25","","",""
"Low transfer dependency","1993","(1c) basic vocational qualification","West Germany","80","0.0194456118658648","0.0145863103832878","0.0243049133484417"
"Low transfer dependency","1993","(1c) basic vocational qualification","East Germany","135","0.101924302874255","0.0837962337273407","0.120052372021169"
"Low transfer dependency","1993","(2b) intermediate general qualification","West Germany","11","","",""
"Low transfer dependency","1993","(2b) intermediate general qualification","East Germany","28","","",""
"Low transfer dependency","1993","(2a) intermediate vocational","West Germany","25","","",""
"Low transfer dependency","1993","(2a) intermediate vocational","East Germany","216","0.161606730851524","0.140875283006549","0.182338178696499"
"Low transfer dependency","1993","(2c_gen) general maturity certificate","West Germany","15","","",""
"Low transfer dependency","1993","(2c_gen) general maturity certificate","East Germany","8","","",""
"Low transfer dependency","1993","(2c_voc) vocational maturity certificate","West Germany","12","","",""
"Low transfer dependency","1993","(2c_voc) vocational maturity certificate","East Germany","12","","",""
"Low transfer dependency","1993","(3a) lower tertiary education","West Germany","6","","",""
"Low transfer dependency","1993","(3a) lower tertiary education","East Germany","42","0.0632811111666077","0.0432587352790745","0.0833034870541409"
"Low transfer dependency","1993","(3b) higher tertiary education","West Germany","8","","",""
"Low transfer dependency","1993","(3b) higher tertiary education","East Germany","20","","",""
"High transfer dependency","1993","(0) in school","West Germany","2","","",""
"High transfer dependency","1993","(0) in school","East Germany","","","",""
"High transfer dependency","1993","(1a) inadequately completed","West Germany","20","","",""
"High transfer dependency","1993","(1a) inadequately completed","East Germany","2","","",""
"High transfer dependency","1993","(1b) general elementary school","West Germany","32","0.0131386061808607","0.00805455444758995","0.0182226579141314"
"High transfer dependency","1993","(1b) general elementary school","East Germany","7","","",""
"High transfer dependency","1993","(1c) basic vocational qualification","West Germany","31","0.00958058623027513","0.00615264941217749","0.0130085230483728"
"High transfer dependency","1993","(1c) basic vocational qualification","East Germany","26","","",""
"High transfer dependency","1993","(2b) intermediate general qualification","West Germany","3","","",""
"High transfer dependency","1993","(2b) intermediate general qualification","East Germany","4","","",""
"High transfer dependency","1993","(2a) intermediate vocational","West Germany","4","","",""
"High transfer dependency","1993","(2a) intermediate vocational","East Germany","38","0.0391755332271186","0.0282484184604926","0.0501026479937446"
"High transfer dependency","1993","(2c_gen) general maturity certificate","West Germany","2","","",""
"High transfer dependency","1993","(2c_gen) general maturity certificate","East Germany","1","","",""
"High transfer dependency","1993","(2c_voc) vocational maturity certificate","West Germany","8","","",""
"High transfer dependency","1993","(2c_voc) vocational maturity certificate","East Germany","1","","",""
"High transfer dependency","1993","(3a) lower tertiary education","West Germany","3","","",""
"High transfer dependency","1993","(3a) lower tertiary education","East Germany","11","","",""
"High transfer dependency","1993","(3b) higher tertiary education","West Germany","2","","",""
"High transfer dependency","1993","(3b) higher tertiary education","East Germany","8","","",""
"Very high transfer dependency","1993","(0) in school","West Germany","1","","",""
"Very high transfer dependency","1993","(0) in school","East Germany","","","",""
"Very high transfer dependency","1993","(1a) inadequately completed","West Germany","21","","",""
"Very high transfer dependency","1993","(1a) inadequately completed","East Germany","","","",""
"Very high transfer dependency","1993","(1b) general elementary school","West Germany","41","0.0242100080296531","0.0173474997695738","0.0310725162897323"
"Very high transfer dependency","1993","(1b) general elementary school","East Germany","3","","",""
"Very high transfer dependency","1993","(1c) basic vocational qualification","West Germany","27","","",""
"Very high transfer dependency","1993","(1c) basic vocational qualification","East Germany","21","","",""
"Very high transfer dependency","1993","(2b) intermediate general qualification","West Germany","3","","",""
"Very high transfer dependency","1993","(2b) intermediate general qualification","East Germany","6","","",""
"Very high transfer dependency","1993","(2a) intermediate vocational","West Germany","9","","",""
"Very high transfer dependency","1993","(2a) intermediate vocational","East Germany","31","0.0340101762263917","0.0238015633232867","0.0442187891294968"
"Very high transfer dependency","1993","(2c_gen) general maturity certificate","West Germany","7","","",""
"Very high transfer dependency","1993","(2c_gen) general maturity certificate","East Germany","4","","",""
"Very high transfer dependency","1993","(2c_voc) vocational maturity certificate","West Germany","6","","",""
"Very high transfer dependency","1993","(2c_voc) vocational maturity certificate","East Germany","3","","",""
"Very high transfer dependency","1993","(3a) lower tertiary education","West Germany","1","","",""
"Very high transfer dependency","1993","(3a) lower tertiary education","East Germany","7","","",""
"Very high transfer dependency","1993","(3b) higher tertiary education","West Germany","","","",""
"Very high transfer dependency","1993","(3b) higher tertiary education","East Germany","4","","",""
"Very low transfer dependency","1994","(0) in school","West Germany","147","0.946041730828009","0.910700439264423","0.981383022391594"
"Very low transfer dependency","1994","(0) in school","East Germany","37","0.789338075972099","0.67149780710169","0.907178344842507"
"Very low transfer dependency","1994","(1a) inadequately completed","West Germany","523","0.857156737245072","0.829017334792894","0.885296139697251"
"Very low transfer dependency","1994","(1a) inadequately completed","East Germany","46","0.910548168248734","0.833713673835463","0.987382662662005"
"Very low transfer dependency","1994","(1b) general elementary school","West Germany","1654","0.929439736304748","0.917658238901311","0.941221233708186"
"Very low transfer dependency","1994","(1b) general elementary school","East Germany","200","0.876424366998146","0.835215688028037","0.917633045968255"
"Very low transfer dependency","1994","(1c) basic vocational qualification","West Germany","2886","0.9519442009241","0.944328578137929","0.959559823710272"
"Very low transfer dependency","1994","(1c) basic vocational qualification","East Germany","838","0.839049218935166","0.816519129996066","0.861579307874266"
"Very low transfer dependency","1994","(2b) intermediate general qualification","West Germany","291","0.931675999700307","0.903635419634103","0.959716579766511"
"Very low transfer dependency","1994","(2b) intermediate general qualification","East Germany","126","0.796257059934125","0.733453034621347","0.859061085246902"
"Very low transfer dependency","1994","(2a) intermediate vocational","West Germany","1305","0.959116630114804","0.948623281630674","0.969609978598934"
"Very low transfer dependency","1994","(2a) intermediate vocational","East Germany","942","0.777286156074576","0.753764931395463","0.800807380753688"
"Very low transfer dependency","1994","(2c_gen) general maturity certificate","West Germany","312","0.93214870462313","0.905611191901908","0.958686217344351"
"Very low transfer dependency","1994","(2c_gen) general maturity certificate","East Germany","50","0.882286759946762","0.798624767919531","0.965948751973993"
"Very low transfer dependency","1994","(2c_voc) vocational maturity certificate","West Germany","407","0.937688885350368","0.915179772832107","0.960197997868629"
"Very low transfer dependency","1994","(2c_voc) vocational maturity certificate","East Germany","63","0.749718647657295","0.653587485488576","0.845849809826015"
"Very low transfer dependency","1994","(3a) lower tertiary education","West Germany","280","0.966224265270247","0.94553925916783","0.986909271372665"
"Very low transfer dependency","1994","(3a) lower tertiary education","East Germany","500","0.887803418913948","0.861569757237891","0.914037080590006"
"Very low transfer dependency","1994","(3b) higher tertiary education","West Germany","489","0.976115847693898","0.962772349647733","0.989459345740063"
"Very low transfer dependency","1994","(3b) higher tertiary education","East Germany","268","0.904090231540486","0.870657083707666","0.937523379373306"
"Low transfer dependency","1994","(0) in school","West Germany","5","","",""
"Low transfer dependency","1994","(0) in school","East Germany","4","","",""
"Low transfer dependency","1994","(1a) inadequately completed","West Germany","38","0.067567361441629","0.0473822067564504","0.0877525161268076"
"Low transfer dependency","1994","(1a) inadequately completed","East Germany","5","","",""
"Low transfer dependency","1994","(1b) general elementary school","West Germany","82","0.0259275557957165","0.0186163973838743","0.0332387142075587"
"Low transfer dependency","1994","(1b) general elementary school","East Germany","30","0.0803441407277805","0.0463068624670257","0.114381418988535"
"Low transfer dependency","1994","(1c) basic vocational qualification","West Germany","89","0.0247295542986062","0.0191999067211398","0.0302592018760726"
"Low transfer dependency","1994","(1c) basic vocational qualification","East Germany","109","0.0829420114828819","0.0660333852517453","0.0998506377140185"
"Low transfer dependency","1994","(2b) intermediate general qualification","West Germany","11","","",""
"Low transfer dependency","1994","(2b) intermediate general qualification","East Germany","21","","",""
"Low transfer dependency","1994","(2a) intermediate vocational","West Germany","42","0.023320097526821","0.0153227429973517","0.0313174520562902"
"Low transfer dependency","1994","(2a) intermediate vocational","East Germany","192","0.145075659323057","0.125166314214041","0.164985004432074"
"Low transfer dependency","1994","(2c_gen) general maturity certificate","West Germany","23","","",""
"Low transfer dependency","1994","(2c_gen) general maturity certificate","East Germany","6","","",""
"Low transfer dependency","1994","(2c_voc) vocational maturity certificate","West Germany","24","","",""
"Low transfer dependency","1994","(2c_voc) vocational maturity certificate","East Germany","9","","",""
"Low transfer dependency","1994","(3a) lower tertiary education","West Germany","9","","",""
"Low transfer dependency","1994","(3a) lower tertiary education","East Germany","37","0.0656402309042251","0.0450551389842891","0.0862253228241611"
"Low transfer dependency","1994","(3b) higher tertiary education","West Germany","9","","",""
"Low transfer dependency","1994","(3b) higher tertiary education","East Germany","19","","",""
"High transfer dependency","1994","(0) in school","West Germany","2","","",""
"High transfer dependency","1994","(0) in school","East Germany","3","","",""
"High transfer dependency","1994","(1a) inadequately completed","West Germany","12","","",""
"High transfer dependency","1994","(1a) inadequately completed","East Germany","2","","",""
"High transfer dependency","1994","(1b) general elementary school","West Germany","34","0.0188473879539376","0.0125912885077612","0.0251034874001139"
"High transfer dependency","1994","(1b) general elementary school","East Germany","10","","",""
"High transfer dependency","1994","(1c) basic vocational qualification","West Germany","20","","",""
"High transfer dependency","1994","(1c) basic vocational qualification","East Germany","43","0.0430501154234782","0.0306062759392728","0.0554939549076836"
"High transfer dependency","1994","(2b) intermediate general qualification","West Germany","5","","",""
"High transfer dependency","1994","(2b) intermediate general qualification","East Germany","5","","",""
"High transfer dependency","1994","(2a) intermediate vocational","West Germany","13","","",""
"High transfer dependency","1994","(2a) intermediate vocational","East Germany","36","0.0385644678939441","0.0276789370394262","0.0494499987484619"
"High transfer dependency","1994","(2c_gen) general maturity certificate","West Germany","5","","",""
"High transfer dependency","1994","(2c_gen) general maturity certificate","East Germany","1","","",""
"High transfer dependency","1994","(2c_voc) vocational maturity certificate","West Germany","5","","",""
"High transfer dependency","1994","(2c_voc) vocational maturity certificate","East Germany","2","","",""
"High transfer dependency","1994","(3a) lower tertiary education","West Germany","3","","",""
"High transfer dependency","1994","(3a) lower tertiary education","East Germany","12","","",""
"High transfer dependency","1994","(3b) higher tertiary education","West Germany","2","","",""
"High transfer dependency","1994","(3b) higher tertiary education","East Germany","9","","",""
"Very high transfer dependency","1994","(0) in school","West Germany","3","","",""
"Very high transfer dependency","1994","(0) in school","East Germany","2","","",""
"Very high transfer dependency","1994","(1a) inadequately completed","West Germany","21","","",""
"Very high transfer dependency","1994","(1a) inadequately completed","East Germany","","","",""
"Very high transfer dependency","1994","(1b) general elementary school","West Germany","45","0.0257853199455977","0.0184937109282638","0.0330769289629316"
"Very high transfer dependency","1994","(1b) general elementary school","East Germany","5","","",""
"Very high transfer dependency","1994","(1c) basic vocational qualification","West Germany","35","0.0160236420569947","0.0115526929520277","0.0204945911619616"
"Very high transfer dependency","1994","(1c) basic vocational qualification","East Germany","32","0.0349586541584739","0.0236977579462837","0.0462195503706641"
"Very high transfer dependency","1994","(2b) intermediate general qualification","West Germany","4","","",""
"Very high transfer dependency","1994","(2b) intermediate general qualification","East Germany","6","","",""
"Very high transfer dependency","1994","(2a) intermediate vocational","West Germany","8","","",""
"Very high transfer dependency","1994","(2a) intermediate vocational","East Germany","32","0.0390737167084229","0.0281194514016988","0.0500279820151469"
"Very high transfer dependency","1994","(2c_gen) general maturity certificate","West Germany","5","","",""
"Very high transfer dependency","1994","(2c_gen) general maturity certificate","East Germany","","","",""
"Very high transfer dependency","1994","(2c_voc) vocational maturity certificate","West Germany","7","","",""
"Very high transfer dependency","1994","(2c_voc) vocational maturity certificate","East Germany","4","","",""
"Very high transfer dependency","1994","(3a) lower tertiary education","West Germany","1","","",""
"Very high transfer dependency","1994","(3a) lower tertiary education","East Germany","7","","",""
"Very high transfer dependency","1994","(3b) higher tertiary education","West Germany","3","","",""
"Very high transfer dependency","1994","(3b) higher tertiary education","East Germany","2","","",""
"Very low transfer dependency","1995","(0) in school","West Germany","172","0.910699841771788","0.870150385483261","0.951249298060315"
"Very low transfer dependency","1995","(0) in school","East Germany","59","0.795900080716476","0.702803756526873","0.888996404906078"
"Very low transfer dependency","1995","(1a) inadequately completed","West Germany","493","0.84335019472622","0.813667334040123","0.873033055412316"
"Very low transfer dependency","1995","(1a) inadequately completed","East Germany","35","0.8965619980938","0.800986622742701","0.992137373444899"
"Very low transfer dependency","1995","(1b) general elementary school","West Germany","1609","0.899368026743737","0.885508591937206","0.913227461550268"
"Very low transfer dependency","1995","(1b) general elementary school","East Germany","197","0.881061366237143","0.839760739569486","0.922361992904801"
"Very low transfer dependency","1995","(1c) basic vocational qualification","West Germany","2873","0.930036761416329","0.921055810707084","0.939017712125574"
"Very low transfer dependency","1995","(1c) basic vocational qualification","East Germany","831","0.862532736074139","0.841050625257149","0.884014846891129"
"Very low transfer dependency","1995","(2b) intermediate general qualification","West Germany","299","0.936165307304994","0.90954701172353","0.962783602886458"
"Very low transfer dependency","1995","(2b) intermediate general qualification","East Germany","119","0.803616422945509","0.739829457516346","0.867403388374672"
"Very low transfer dependency","1995","(2a) intermediate vocational","West Germany","1387","0.967619886917179","0.958509104745998","0.97673066908836"
"Very low transfer dependency","1995","(2a) intermediate vocational","East Germany","966","0.806227449224607","0.783666046036899","0.828788852412315"
"Very low transfer dependency","1995","(2c_gen) general maturity certificate","West Germany","352","0.923687206026116","0.89740473472966","0.949969677322572"
"Very low transfer dependency","1995","(2c_gen) general maturity certificate","East Germany","69","0.947271085073403","0.896350452658053","0.998191717488753"
"Very low transfer dependency","1995","(2c_voc) vocational maturity certificate","West Germany","472","0.906610103303968","0.881719887383455","0.931500319224481"
"Very low transfer dependency","1995","(2c_voc) vocational maturity certificate","East Germany","58","0.716200389869987","0.616148807075072","0.816251972664903"
"Very low transfer dependency","1995","(3a) lower tertiary education","West Germany","311","0.980550151476609","0.965466267874991","0.995634035078227"
"Very low transfer dependency","1995","(3a) lower tertiary education","East Germany","486","0.888338460854606","0.86174990520751","0.914927016501701"
"Very low transfer dependency","1995","(3b) higher tertiary education","West Germany","565","0.946837160746453","0.928855109549313","0.964819211943593"
"Very low transfer dependency","1995","(3b) higher tertiary education","East Germany","280","0.962797963039692","0.941201231768965","0.984394694310419"
"Low transfer dependency","1995","(0) in school","West Germany","8","","",""
"Low transfer dependency","1995","(0) in school","East Germany","7","","",""
"Low transfer dependency","1995","(1a) inadequately completed","West Germany","40","0.0593656265233177","0.0400675155436519","0.0786637375029836"
"Low transfer dependency","1995","(1a) inadequately completed","East Germany","1","","",""
"Low transfer dependency","1995","(1b) general elementary school","West Germany","92","0.0415827986735337","0.0323858669744822","0.0507797303725852"
"Low transfer dependency","1995","(1b) general elementary school","East Germany","25","","",""
"Low transfer dependency","1995","(1c) basic vocational qualification","West Germany","126","0.0350923848608529","0.0286137036343699","0.041571066087336"
"Low transfer dependency","1995","(1c) basic vocational qualification","East Germany","100","0.0799063194315398","0.0629903807520011","0.0968222581110785"
"Low transfer dependency","1995","(2b) intermediate general qualification","West Germany","9","","",""
"Low transfer dependency","1995","(2b) intermediate general qualification","East Germany","20","","",""
"Low transfer dependency","1995","(2a) intermediate vocational","West Germany","39","0.0177336131035923","0.0109403670388858","0.0245268591682988"
"Low transfer dependency","1995","(2a) intermediate vocational","East Germany","146","0.12069452462574","0.102099153026078","0.139289896225402"
"Low transfer dependency","1995","(2c_gen) general maturity certificate","West Germany","21","","",""
"Low transfer dependency","1995","(2c_gen) general maturity certificate","East Germany","4","","",""
"Low transfer dependency","1995","(2c_voc) vocational maturity certificate","West Germany","24","","",""
"Low transfer dependency","1995","(2c_voc) vocational maturity certificate","East Germany","12","","",""
"Low transfer dependency","1995","(3a) lower tertiary education","West Germany","7","","",""
"Low transfer dependency","1995","(3a) lower tertiary education","East Germany","36","0.0782901489793653","0.0556121682065731","0.100968129752157"
"Low transfer dependency","1995","(3b) higher tertiary education","West Germany","13","","",""
"Low transfer dependency","1995","(3b) higher tertiary education","East Germany","12","","",""
"High transfer dependency","1995","(0) in school","West Germany","5","","",""
"High transfer dependency","1995","(0) in school","East Germany","4","","",""
"High transfer dependency","1995","(1a) inadequately completed","West Germany","21","","",""
"High transfer dependency","1995","(1a) inadequately completed","East Germany","","","",""
"High transfer dependency","1995","(1b) general elementary school","West Germany","42","0.0222962043023054","0.0154943406526606","0.0290980679519503"
"High transfer dependency","1995","(1b) general elementary school","East Germany","7","","",""
"High transfer dependency","1995","(1c) basic vocational qualification","West Germany","43","0.0124781270463383","0.00856984978119793","0.0163864043114787"
"High transfer dependency","1995","(1c) basic vocational qualification","East Germany","24","","",""
"High transfer dependency","1995","(2b) intermediate general qualification","West Germany","9","","",""
"High transfer dependency","1995","(2b) intermediate general qualification","East Germany","5","","",""
"High transfer dependency","1995","(2a) intermediate vocational","West Germany","14","","",""
"High transfer dependency","1995","(2a) intermediate vocational","East Germany","35","0.0352768645755436","0.0247466426463987","0.0458070865046885"
"High transfer dependency","1995","(2c_gen) general maturity certificate","West Germany","4","","",""
"High transfer dependency","1995","(2c_gen) general maturity certificate","East Germany","1","","",""
"High transfer dependency","1995","(2c_voc) vocational maturity certificate","West Germany","7","","",""
"High transfer dependency","1995","(2c_voc) vocational maturity certificate","East Germany","3","","",""
"High transfer dependency","1995","(3a) lower tertiary education","West Germany","1","","",""
"High transfer dependency","1995","(3a) lower tertiary education","East Germany","9","","",""
"High transfer dependency","1995","(3b) higher tertiary education","West Germany","2","","",""
"High transfer dependency","1995","(3b) higher tertiary education","East Germany","2","","",""
"Very high transfer dependency","1995","(0) in school","West Germany","5","","",""
"Very high transfer dependency","1995","(0) in school","East Germany","2","","",""
"Very high transfer dependency","1995","(1a) inadequately completed","West Germany","22","","",""
"Very high transfer dependency","1995","(1a) inadequately completed","East Germany","3","","",""
"Very high transfer dependency","1995","(1b) general elementary school","West Germany","67","0.0367529702804237","0.0280848712465783","0.045421069314269"
"Very high transfer dependency","1995","(1b) general elementary school","East Germany","7","","",""
"Very high transfer dependency","1995","(1c) basic vocational qualification","West Germany","57","0.0223927266764798","0.0171835030156483","0.0276019503373112"
"Very high transfer dependency","1995","(1c) basic vocational qualification","East Germany","32","0.0378682951184094","0.0259601353109338","0.0497764549258849"
"Very high transfer dependency","1995","(2b) intermediate general qualification","West Germany","7","","",""
"Very high transfer dependency","1995","(2b) intermediate general qualification","East Germany","5","","",""
"Very high transfer dependency","1995","(2a) intermediate vocational","West Germany","10","","",""
"Very high transfer dependency","1995","(2a) intermediate vocational","East Germany","32","0.0378011615741092","0.026914964923265","0.0486873582249535"
"Very high transfer dependency","1995","(2c_gen) general maturity certificate","West Germany","15","","",""
"Very high transfer dependency","1995","(2c_gen) general maturity certificate","East Germany","","","",""
"Very high transfer dependency","1995","(2c_voc) vocational maturity certificate","West Germany","22","","",""
"Very high transfer dependency","1995","(2c_voc) vocational maturity certificate","East Germany","5","","",""
"Very high transfer dependency","1995","(3a) lower tertiary education","West Germany","3","","",""
"Very high transfer dependency","1995","(3a) lower tertiary education","East Germany","8","","",""
"Very high transfer dependency","1995","(3b) higher tertiary education","West Germany","18","","",""
"Very high transfer dependency","1995","(3b) higher tertiary education","East Germany","1","","",""
"Very low transfer dependency","1996","(0) in school","West Germany","182","0.945407222768415","0.913602097722236","0.977212347814594"
"Very low transfer dependency","1996","(0) in school","East Germany","74","0.830829155706924","0.752499651509517","0.909158659904331"
"Very low transfer dependency","1996","(1a) inadequately completed","West Germany","432","0.811701444653479","0.778323127500951","0.845079761806006"
"Very low transfer dependency","1996","(1a) inadequately completed","East Germany","23","","",""
"Very low transfer dependency","1996","(1b) general elementary school","West Germany","1505","0.894020334518074","0.879477715509367","0.90856295352678"
"Very low transfer dependency","1996","(1b) general elementary school","East Germany","172","0.823697734255057","0.774233242619327","0.873162225890787"
"Very low transfer dependency","1996","(1c) basic vocational qualification","West Germany","2823","0.930527365040435","0.921478724290776","0.939576005790094"
"Very low transfer dependency","1996","(1c) basic vocational qualification","East Germany","719","0.770133982575498","0.74343501714413","0.796832948006866"
"Very low transfer dependency","1996","(2b) intermediate general qualification","West Germany","291","0.936018524317297","0.909247504043527","0.962789544591067"
"Very low transfer dependency","1996","(2b) intermediate general qualification","East Germany","115","0.759670757829894","0.690123485243845","0.829218030415943"
"Very low transfer dependency","1996","(2a) intermediate vocational","West Germany","1394","0.961018346030939","0.951090211957736","0.970946480104142"
"Very low transfer dependency","1996","(2a) intermediate vocational","East Germany","958","0.8005606857019","0.777742665445203","0.823378705958597"
"Very low transfer dependency","1996","(2c_gen) general maturity certificate","West Germany","325","0.927166396047435","0.900322745150557","0.954010046944314"
"Very low transfer dependency","1996","(2c_gen) general maturity certificate","East Germany","67","0.873826559484623","0.799661504744739","0.947991614224508"
"Very low transfer dependency","1996","(2c_voc) vocational maturity certificate","West Germany","478","0.926219396680488","0.903598102614497","0.94884069074648"
"Very low transfer dependency","1996","(2c_voc) vocational maturity certificate","East Germany","67","0.676119142881395","0.576637514782432","0.775600770980358"
"Very low transfer dependency","1996","(3a) lower tertiary education","West Germany","321","0.977969638606944","0.962180714179766","0.993758563034123"
"Very low transfer dependency","1996","(3a) lower tertiary education","East Germany","476","0.884333640885061","0.857308463140515","0.911358818629607"
"Very low transfer dependency","1996","(3b) higher tertiary education","West Germany","572","0.959837880502805","0.944088329388874","0.975587431616736"
"Very low transfer dependency","1996","(3b) higher tertiary education","East Germany","261","0.882963707610602","0.846218041032549","0.919709374188656"
"Low transfer dependency","1996","(0) in school","West Germany","2","","",""
"Low transfer dependency","1996","(0) in school","East Germany","9","","",""
"Low transfer dependency","1996","(1a) inadequately completed","West Germany","49","0.0841137400867116","0.0604165404434185","0.107810939730005"
"Low transfer dependency","1996","(1a) inadequately completed","East Germany","2","","",""
"Low transfer dependency","1996","(1b) general elementary school","West Germany","106","0.0497400281374386","0.0394685750483963","0.060011481226481"
"Low transfer dependency","1996","(1b) general elementary school","East Germany","34","0.105642080839703","0.065743741529294","0.145540420150112"
"Low transfer dependency","1996","(1c) basic vocational qualification","West Germany","104","0.0318372672457858","0.0255890811213533","0.0380854533702182"
