"transab_cat2","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","2012","Not Employed","Single parent ","104","0.134531637730114","0.1125658877107","0.156497387749528"
"Low transfer dependency","2012","Not Employed","Couple + C. LE 16 ","270","0.166747215728702","0.146833915419089","0.186660516038315"
"Low transfer dependency","2012","Not Employed","Couple + C. GT 16 ","62","0.0632125548210625","0.047436543994486","0.0789885656476389"
"Low transfer dependency","2012","Not Employed","Couple + C. LE and GT 16","133","0.135256797878572","0.111116421828594","0.15939717392855"
"Low transfer dependency","2012","Employed","1-pers.-HH","105","0.0470488927894163","0.0374646574710487","0.056633128107784"
"Low transfer dependency","2012","Employed","(Married) couple without C. ","128","0.0241529326059748","0.019376723228013","0.0289291419839365"
"Low transfer dependency","2012","Employed","Single parent ","293","0.139352306610629","0.124102103121358","0.154602510099899"
"Low transfer dependency","2012","Employed","Couple + C. LE 16 ","647","0.0810202127552959","0.0740629121994424","0.0879775133111494"
"Low transfer dependency","2012","Employed","Couple + C. GT 16 ","86","0.0476214019453549","0.0389405953961493","0.0563022084945605"
"Low transfer dependency","2012","Employed","Couple + C. LE and GT 16","156","0.0708571805467526","0.057784928752299","0.0839294323412062"
"High transfer dependency","2012","Not Employed","1-pers.-HH","48","0.0253511994109089","0.0182229483544274","0.0324794504673904"
"High transfer dependency","2012","Not Employed","(Married) couple without C. ","64","0.024827347766089","0.020130529996727","0.0295241655354511"
"High transfer dependency","2012","Not Employed","Single parent ","123","0.10666840314292","0.0867968199926359","0.126539986293203"
"High transfer dependency","2012","Not Employed","Couple + C. LE 16 ","131","0.105335521040905","0.0889355499537885","0.121735492128021"
"High transfer dependency","2012","Not Employed","Couple + C. GT 16 ","43","0.0505430378239904","0.036341240665628","0.0647448349823527"
"High transfer dependency","2012","Not Employed","Couple + C. LE and GT 16","57","0.0671532981393393","0.0494864239696627","0.0848201723090159"
"High transfer dependency","2012","Employed","1-pers.-HH","52","0.0295154768639691","0.0218548084608659","0.0371761452670723"
"High transfer dependency","2012","Employed","(Married) couple without C. ","42","0.00920304467313812","0.00623229787081754","0.0121737914754587"
"High transfer dependency","2012","Employed","Single parent ","251","0.0957325616039316","0.0827761678057133","0.10868895540215"
"High transfer dependency","2012","Employed","Couple + C. LE 16 ","174","0.0225833527806369","0.0187952201931119","0.0263714853681618"
"High transfer dependency","2012","Employed","Couple + C. GT 16 ","32","0.0132204621799181","0.0085647345757792","0.017876189784057"
"High transfer dependency","2012","Employed","Couple + C. LE and GT 16","62","0.032489902521716","0.0234571691560184","0.0415226358874137"
"Very high transfer dependency","2012","Not Employed","1-pers.-HH","210","0.117290535857323","0.102699032756214","0.131882038958433"
"Very high transfer dependency","2012","Not Employed","(Married) couple without C. ","85","0.0172294910295964","0.0133015942014031","0.0211573878577896"
"Very high transfer dependency","2012","Not Employed","Single parent ","349","0.273570822464505","0.244873607443441","0.302268037485568"
"Very high transfer dependency","2012","Not Employed","Couple + C. LE 16 ","229","0.16466788583236","0.144854458567616","0.184481313097104"
"Very high transfer dependency","2012","Not Employed","Couple + C. GT 16 ","9","","",""
"Very high transfer dependency","2012","Not Employed","Couple + C. LE and GT 16","60","0.0824751004492432","0.0630576923658766","0.10189250853261"
"Very high transfer dependency","2012","Employed","1-pers.-HH","49","0.0249983633173924","0.0179318380663144","0.0320648885684704"
"Very high transfer dependency","2012","Employed","(Married) couple without C. ","14","","",""
"Very high transfer dependency","2012","Employed","Single parent ","122","0.0481875365865085","0.038756728450682","0.057618344722335"
"Very high transfer dependency","2012","Employed","Couple + C. LE 16 ","92","0.0142006545070427","0.011183902992158","0.0172174060219274"
"Very high transfer dependency","2012","Employed","Couple + C. GT 16 ","7","","",""
"Very high transfer dependency","2012","Employed","Couple + C. LE and GT 16","19","","",""
"Very low transfer dependency","2013","Not Employed","1-pers.-HH","1707","0.81474181751403","0.798211769901528","0.831271865126533"
"Very low transfer dependency","2013","Not Employed","(Married) couple without C. ","4341","0.929139778301665","0.921855058494244","0.936424498109085"
"Very low transfer dependency","2013","Not Employed","Single parent ","475","0.464185898764336","0.436015831201735","0.492355966326936"
"Very low transfer dependency","2013","Not Employed","Couple + C. LE 16 ","1699","0.638877195148841","0.620739360187319","0.657015030110362"
"Very low transfer dependency","2013","Not Employed","Couple + C. GT 16 ","1176","0.866933423778525","0.849135612446443","0.884731235110606"
"Very low transfer dependency","2013","Not Employed","Couple + C. LE and GT 16","873","0.737313524921904","0.712896893072772","0.761730156771036"
"Very low transfer dependency","2013","Employed","1-pers.-HH","1582","0.892649630167316","0.87834108316393","0.906958177170701"
"Very low transfer dependency","2013","Employed","(Married) couple without C. ","3607","0.971422526997734","0.966096198779772","0.976748855215697"
"Very low transfer dependency","2013","Employed","Single parent ","1292","0.73141301367404","0.711535812546553","0.751290214801527"
"Very low transfer dependency","2013","Employed","Couple + C. LE 16 ","4665","0.887481582379075","0.87905244931469","0.89591071544346"
"Very low transfer dependency","2013","Employed","Couple + C. GT 16 ","2038","0.956737894496172","0.948091905866802","0.965383883125541"
"Very low transfer dependency","2013","Employed","Couple + C. LE and GT 16","1298","0.914469311503839","0.900358596418481","0.928580026589197"
"Low transfer dependency","2013","Not Employed","1-pers.-HH","88","0.0413275559417531","0.032858590034361","0.0497965218491453"
"Low transfer dependency","2013","Not Employed","(Married) couple without C. ","167","0.0316688774140093","0.0266972410978752","0.0366405137301435"
"Low transfer dependency","2013","Not Employed","Single parent ","151","0.148694550846881","0.128597835510996","0.168791266182765"
"Low transfer dependency","2013","Not Employed","Couple + C. LE 16 ","428","0.15219167439011","0.138627493231768","0.165755855548452"
"Low transfer dependency","2013","Not Employed","Couple + C. GT 16 ","117","0.0959776529918349","0.08054239546931","0.11141291051436"
"Low transfer dependency","2013","Not Employed","Couple + C. LE and GT 16","173","0.100340534460156","0.0836712069239119","0.117009861996399"
"Low transfer dependency","2013","Employed","1-pers.-HH","113","0.0515631881374391","0.0413413893156898","0.0617849869591885"
"Low transfer dependency","2013","Employed","(Married) couple without C. ","97","0.0183370977485728","0.0140480743285036","0.022626121168642"
"Low transfer dependency","2013","Employed","Single parent ","276","0.141402477013342","0.125776228328155","0.15702872569853"
"Low transfer dependency","2013","Employed","Couple + C. LE 16 ","522","0.0825055010969917","0.0751665395034209","0.0898444626905625"
"Low transfer dependency","2013","Employed","Couple + C. GT 16 ","55","0.0297411858586941","0.022522015592203","0.0369603561251852"
"Low transfer dependency","2013","Employed","Couple + C. LE and GT 16","142","0.058683529732719","0.0468250391227481","0.07054202034269"
"High transfer dependency","2013","Not Employed","1-pers.-HH","68","0.0294067211954738","0.0222185676900258","0.0365948747009218"
"High transfer dependency","2013","Not Employed","(Married) couple without C. ","104","0.0171971806321982","0.0135062753920052","0.0208880858723912"
"High transfer dependency","2013","Not Employed","Single parent ","178","0.132019831865819","0.112898887564024","0.151140776167613"
"High transfer dependency","2013","Not Employed","Couple + C. LE 16 ","228","0.0793251252350615","0.0691202470664313","0.0895300034036917"
"High transfer dependency","2013","Not Employed","Couple + C. GT 16 ","44","0.015689543659253","0.00917760292853272","0.0222014843899733"
"High transfer dependency","2013","Not Employed","Couple + C. LE and GT 16","102","0.0605403642055547","0.0473090684987553","0.0737716599123541"
"High transfer dependency","2013","Employed","1-pers.-HH","54","0.0327957494551213","0.0245634506496078","0.0410280482606348"
"High transfer dependency","2013","Employed","(Married) couple without C. ","35","0.00685251462890912","0.00421531025420859","0.00948971900360964"
"High transfer dependency","2013","Employed","Single parent ","226","0.0864627539702956","0.0738587343963518","0.0990667735442395"
"High transfer dependency","2013","Employed","Couple + C. LE 16 ","135","0.0179641271019469","0.0144212330672465","0.0215070211366473"
"High transfer dependency","2013","Employed","Couple + C. GT 16 ","26","","",""
"High transfer dependency","2013","Employed","Couple + C. LE and GT 16","53","0.0193267165188404","0.0123805581403491","0.0262728748973316"
"Very high transfer dependency","2013","Not Employed","1-pers.-HH","259","0.114523905348743","0.10097476016546","0.128073050532025"
"Very high transfer dependency","2013","Not Employed","(Married) couple without C. ","154","0.0219941636521277","0.0178303093816867","0.0261580179225687"
"Very high transfer dependency","2013","Not Employed","Single parent ","400","0.255099718522965","0.230476835240134","0.279722601805796"
"Very high transfer dependency","2013","Not Employed","Couple + C. LE 16 ","339","0.129606005225988","0.116923069232531","0.142288941219445"
"Very high transfer dependency","2013","Not Employed","Couple + C. GT 16 ","62","0.0213993795703874","0.0138163531663494","0.0289824059744254"
"Very high transfer dependency","2013","Not Employed","Couple + C. LE and GT 16","100","0.101805576412386","0.0850286747411754","0.118582478083596"
"Very high transfer dependency","2013","Employed","1-pers.-HH","49","0.022991432240124","0.0160637900800313","0.0299190744002166"
"Very high transfer dependency","2013","Employed","(Married) couple without C. ","20","","",""
"Very high transfer dependency","2013","Employed","Single parent ","116","0.0407217553423223","0.0318580165305189","0.0495854941541257"
"Very high transfer dependency","2013","Employed","Couple + C. LE 16 ","77","0.0120487894219866","0.00913853549944151","0.0149590433445317"
"Very high transfer dependency","2013","Employed","Couple + C. GT 16 ","8","","",""
"Very high transfer dependency","2013","Employed","Couple + C. LE and GT 16","16","","",""
"Very low transfer dependency","2014","Not Employed","1-pers.-HH","1413","0.812801223469126","0.794457315658524","0.831145131279728"
"Very low transfer dependency","2014","Not Employed","(Married) couple without C. ","3637","0.931517373133247","0.923621825571802","0.939412920694693"
"Very low transfer dependency","2014","Not Employed","Single parent ","345","0.450919584395489","0.418192363030838","0.483646805760139"
"Very low transfer dependency","2014","Not Employed","Couple + C. LE 16 ","584","0.529492914585924","0.501217161782609","0.557768667389238"
"Very low transfer dependency","2014","Not Employed","Couple + C. GT 16 ","765","0.855309865288849","0.832736907457072","0.877882823120625"
"Very low transfer dependency","2014","Not Employed","Couple + C. LE and GT 16","550","0.693513774862804","0.662373311450886","0.724654238274722"
"Very low transfer dependency","2014","Employed","1-pers.-HH","1640","0.869039535901411","0.853862398810612","0.884216672992211"
"Very low transfer dependency","2014","Employed","(Married) couple without C. ","3850","0.956935435236959","0.950682620630852","0.963188249843065"
"Very low transfer dependency","2014","Employed","Single parent ","1142","0.728995375622122","0.707885216613736","0.750105534630508"
"Very low transfer dependency","2014","Employed","Couple + C. LE 16 ","4837","0.879792997049209","0.871276314891112","0.888309679207307"
"Very low transfer dependency","2014","Employed","Couple + C. GT 16 ","2119","0.961959856593005","0.954053927579786","0.969865785606225"
"Very low transfer dependency","2014","Employed","Couple + C. LE and GT 16","1371","0.88763669106674","0.872328668441471","0.902944713692008"
"Low transfer dependency","2014","Not Employed","1-pers.-HH","57","0.0268374305515178","0.0192374698465766","0.034437391256459"
"Low transfer dependency","2014","Not Employed","(Married) couple without C. ","131","0.0328828805188269","0.0273081865406485","0.0384575744970053"
"Low transfer dependency","2014","Not Employed","Single parent ","116","0.146933205426555","0.123647301387706","0.170219109465404"
"Low transfer dependency","2014","Not Employed","Couple + C. LE 16 ","252","0.209461396235866","0.186409080775729","0.232513711696003"
"Low transfer dependency","2014","Not Employed","Couple + C. GT 16 ","79","0.0845952260181008","0.0667391188746441","0.102451333161558"
"Low transfer dependency","2014","Not Employed","Couple + C. LE and GT 16","113","0.0835058215518944","0.0648198674761799","0.102191775627609"
"Low transfer dependency","2014","Employed","1-pers.-HH","121","0.0654081968567308","0.0542850656719482","0.0765313280415133"
"Low transfer dependency","2014","Employed","(Married) couple without C. ","123","0.0298673519445659","0.0246242521672096","0.0351104517219222"
"Low transfer dependency","2014","Employed","Single parent ","266","0.146092511965796","0.129317603607087","0.162867420324506"
"Low transfer dependency","2014","Employed","Couple + C. LE 16 ","527","0.083021840864846","0.0757959569554441","0.090247724774248"
"Low transfer dependency","2014","Employed","Couple + C. GT 16 ","82","0.0251290510968679","0.0186603814512023","0.0315977207425335"
"Low transfer dependency","2014","Employed","Couple + C. LE and GT 16","159","0.0674151682715508","0.0552613651295018","0.0795689714135998"
"High transfer dependency","2014","Not Employed","1-pers.-HH","50","0.0302971348017674","0.0222365175293129","0.0383577520742219"
"High transfer dependency","2014","Not Employed","(Married) couple without C. ","58","0.0138875444846795","0.0102293017155711","0.0175457872537879"
"High transfer dependency","2014","Not Employed","Single parent ","114","0.111893557505575","0.0911598647153475","0.132627250295802"
"High transfer dependency","2014","Not Employed","Couple + C. LE 16 ","124","0.088647909576238","0.0725459637078453","0.104749855444631"
"High transfer dependency","2014","Not Employed","Couple + C. GT 16 ","53","0.0439248637354031","0.0307753863466326","0.0570743411241736"
"High transfer dependency","2014","Not Employed","Couple + C. LE and GT 16","85","0.0899723964712298","0.0706449725535841","0.109299820388876"
"High transfer dependency","2014","Employed","1-pers.-HH","86","0.0449880839733386","0.0356629918536428","0.0543131760930345"
"High transfer dependency","2014","Employed","(Married) couple without C. ","41","0.00723172321921094","0.00462185219210902","0.00984159424631285"
"High transfer dependency","2014","Employed","Single parent ","178","0.0722294680754474","0.0599347588366186","0.0845241773142763"
"High transfer dependency","2014","Employed","Couple + C. LE 16 ","146","0.0251206866645813","0.0210223608143681","0.0292190125147944"
"High transfer dependency","2014","Employed","Couple + C. GT 16 ","38","0.0100906576244352","0.00596007978988647","0.014221235458984"
"High transfer dependency","2014","Employed","Couple + C. LE and GT 16","82","0.0316913739070979","0.0232002212938441","0.0401825265203517"
"Very high transfer dependency","2014","Not Employed","1-pers.-HH","217","0.130064211177588","0.114245514941993","0.145882907413184"
"Very high transfer dependency","2014","Not Employed","(Married) couple without C. ","105","0.0217122018632461","0.0171562217311977","0.0262681819952945"
"Very high transfer dependency","2014","Not Employed","Single parent ","313","0.290253652672381","0.260401061176931","0.320106244167832"
"Very high transfer dependency","2014","Not Employed","Couple + C. LE 16 ","237","0.172397779601973","0.15099955836371","0.193796000840236"
"Very high transfer dependency","2014","Not Employed","Couple + C. GT 16 ","36","0.0161700449576474","0.00807679593259758","0.0242632939826973"
"Very high transfer dependency","2014","Not Employed","Couple + C. LE and GT 16","94","0.133008007114072","0.110070908500834","0.155945105727309"
"Very high transfer dependency","2014","Employed","1-pers.-HH","51","0.0205641832685191","0.014179436005851","0.0269489305311873"
"Very high transfer dependency","2014","Employed","(Married) couple without C. ","35","0.00596548959926465","0.00359358083294043","0.00833739836558888"
"Very high transfer dependency","2014","Employed","Single parent ","117","0.0526826443366343","0.0420724754479734","0.0632928132252951"
"Very high transfer dependency","2014","Employed","Couple + C. LE 16 ","91","0.0120644754213633","0.00920534591624979","0.0149236049264767"
"Very high transfer dependency","2014","Employed","Couple + C. GT 16 ","10","","",""
"Very high transfer dependency","2014","Employed","Couple + C. LE and GT 16","23","","",""
"Very low transfer dependency","2015","Not Employed","1-pers.-HH","1546","0.816169939543339","0.798766813745556","0.833573065341122"
"Very low transfer dependency","2015","Not Employed","(Married) couple without C. ","3814","0.931206336802889","0.923488107574907","0.938924566030872"
"Very low transfer dependency","2015","Not Employed","Single parent ","362","0.467774544613093","0.435248594675025","0.500300494551162"
"Very low transfer dependency","2015","Not Employed","Couple + C. LE 16 ","848","0.531847379701877","0.507366958338616","0.556327801065138"
"Very low transfer dependency","2015","Not Employed","Couple + C. GT 16 ","766","0.849452492789015","0.82636966760604","0.872535317971989"
"Very low transfer dependency","2015","Not Employed","Couple + C. LE and GT 16","538","0.687766692516759","0.656540207990124","0.718993177043394"
"Very low transfer dependency","2015","Employed","1-pers.-HH","1572","0.877310800017732","0.862204820221934","0.892416779813529"
"Very low transfer dependency","2015","Employed","(Married) couple without C. ","3653","0.962277836265021","0.956229719258093","0.968325953271949"
"Very low transfer dependency","2015","Employed","Single parent ","1128","0.746630454447537","0.72526527150952","0.767995637385554"
"Very low transfer dependency","2015","Employed","Couple + C. LE 16 ","4522","0.883236811817209","0.874446425021227","0.892027198613191"
"Very low transfer dependency","2015","Employed","Couple + C. GT 16 ","2056","0.973101095786096","0.966297093426138","0.979905098146055"
"Very low transfer dependency","2015","Employed","Couple + C. LE and GT 16","1401","0.906205983670896","0.891982782420455","0.920429184921338"
"Low transfer dependency","2015","Not Employed","1-pers.-HH","72","0.0325321857089358","0.0245613550759537","0.0405030163419179"
"Low transfer dependency","2015","Not Employed","(Married) couple without C. ","136","0.0413363009267792","0.0352658711442166","0.0474067307093419"
"Low transfer dependency","2015","Not Employed","Single parent ","107","0.11935877312869","0.0982243423507626","0.140493203906617"
"Low transfer dependency","2015","Not Employed","Couple + C. LE 16 ","270","0.172604846360019","0.154064637312137","0.191145055407902"
"Low transfer dependency","2015","Not Employed","Couple + C. GT 16 ","78","0.0759411730056196","0.0588421580957534","0.0930401879154858"
"Low transfer dependency","2015","Not Employed","Couple + C. LE and GT 16","106","0.111436634595111","0.0902324729997081","0.132640796190514"
"Low transfer dependency","2015","Employed","1-pers.-HH","107","0.0534921077494901","0.0431317209584136","0.0638524945405667"
"Low transfer dependency","2015","Employed","(Married) couple without C. ","91","0.0245054888440693","0.0195973623694979","0.0294136153186406"
"Low transfer dependency","2015","Employed","Single parent ","223","0.118658526393419","0.102773127004311","0.134543925782526"
"Low transfer dependency","2015","Employed","Couple + C. LE 16 ","406","0.0879818116860757","0.0802280110143155","0.095735612357836"
"Low transfer dependency","2015","Employed","Couple + C. GT 16 ","68","0.0141885898707107","0.0092148310940997","0.0191623486473218"
"Low transfer dependency","2015","Employed","Couple + C. LE and GT 16","142","0.0532289657900295","0.0422769812728279","0.0641809503072312"
"High transfer dependency","2015","Not Employed","1-pers.-HH","46","0.0229685274880679","0.0162379930550982","0.0296990619210377"
"High transfer dependency","2015","Not Employed","(Married) couple without C. ","68","0.00986644669676952","0.00685241531725514","0.0128804780762839"
"High transfer dependency","2015","Not Employed","Single parent ","105","0.108235768010142","0.0879834703471732","0.12848806567311"
"High transfer dependency","2015","Not Employed","Couple + C. LE 16 ","180","0.120314237071496","0.104353463374829","0.136275010768162"
"High transfer dependency","2015","Not Employed","Couple + C. GT 16 ","39","0.0348050952668209","0.022974364962537","0.0466358255711047"
"High transfer dependency","2015","Not Employed","Couple + C. LE and GT 16","56","0.0705319184061204","0.0532785856682361","0.0877852511440047"
"High transfer dependency","2015","Employed","1-pers.-HH","80","0.0392088267984069","0.0302721629888344","0.0481454906079794"
"High transfer dependency","2015","Employed","(Married) couple without C. ","46","0.0102810948551115","0.00707890364494919","0.0134832860652738"
"High transfer dependency","2015","Employed","Single parent ","161","0.0862941898841383","0.0725008152946295","0.100087564473647"
"High transfer dependency","2015","Employed","Couple + C. LE 16 ","147","0.0205098554004001","0.0166301587770826","0.0243895520237177"
"High transfer dependency","2015","Employed","Couple + C. GT 16 ","38","0.010622707044774","0.00631132258283379","0.0149340915067141"
"High transfer dependency","2015","Employed","Couple + C. LE and GT 16","41","0.0267027342705386","0.0188377665512757","0.0345677019898014"
"Very high transfer dependency","2015","Not Employed","1-pers.-HH","239","0.128329347259657","0.11330249897245","0.143356195546865"
"Very high transfer dependency","2015","Not Employed","(Married) couple without C. ","113","0.0175909155735619","0.0135821477807821","0.0215996833663417"
"Very high transfer dependency","2015","Not Employed","Single parent ","330","0.304630914248075","0.274628337710361","0.334633490785789"
"Very high transfer dependency","2015","Not Employed","Couple + C. LE 16 ","298","0.175233536866609","0.156582380741378","0.193884692991839"
"Very high transfer dependency","2015","Not Employed","Couple + C. GT 16 ","39","0.0398012389385449","0.0271826295568075","0.0524198483202823"
"Very high transfer dependency","2015","Not Employed","Couple + C. LE and GT 16","146","0.13026475448201","0.107583351900841","0.152946157063178"
"Very high transfer dependency","2015","Employed","1-pers.-HH","53","0.0299882654343714","0.022135309481102","0.0378412213876407"
"Very high transfer dependency","2015","Employed","(Married) couple without C. ","22","","",""
"Very high transfer dependency","2015","Employed","Single parent ","80","0.0484168292749063","0.0378730062420128","0.0589606523077998"
"Very high transfer dependency","2015","Employed","Couple + C. LE 16 ","52","0.00827152109631542","0.0057923556195646","0.0107506865730663"
"Very high transfer dependency","2015","Employed","Couple + C. GT 16 ","10","","",""
"Very high transfer dependency","2015","Employed","Couple + C. LE and GT 16","30","0.0138623162685355","0.00815827045698401","0.0195663620800869"
"Very low transfer dependency","2016","Not Employed","1-pers.-HH","1321","0.814330889245615","0.795477373498922","0.833184404992308"
"Very low transfer dependency","2016","Not Employed","(Married) couple without C. ","3264","0.938328784408456","0.930375143374654","0.946282425442257"
"Very low transfer dependency","2016","Not Employed","Single parent ","314","0.50691093202804","0.471598206068209","0.542223657987871"
"Very low transfer dependency","2016","Not Employed","Couple + C. LE 16 ","444","0.505657023729675","0.473367586041196","0.537946461418154"
"Very low transfer dependency","2016","Not Employed","Couple + C. GT 16 ","693","0.80493738240288","0.778109020622464","0.831765744183296"
"Very low transfer dependency","2016","Not Employed","Couple + C. LE and GT 16","443","0.608646143515832","0.57331453986365","0.643977747168014"
"Very low transfer dependency","2016","Employed","1-pers.-HH","1607","0.869964882805419","0.854571657957529","0.885358107653309"
"Very low transfer dependency","2016","Employed","(Married) couple without C. ","3705","0.960891210748447","0.954780503723533","0.96700191777336"
"Very low transfer dependency","2016","Employed","Single parent ","1078","0.758026697336072","0.736410793624796","0.779642601047349"
"Very low transfer dependency","2016","Employed","Couple + C. LE 16 ","4206","0.878795770192921","0.869604115015404","0.887987425370438"
"Very low transfer dependency","2016","Employed","Couple + C. GT 16 ","1967","0.9790378782068","0.972828919062351","0.98524683735125"
"Very low transfer dependency","2016","Employed","Couple + C. LE and GT 16","1323","0.89422913105347","0.878918620087332","0.909539642019609"
"Low transfer dependency","2016","Not Employed","1-pers.-HH","61","0.033089732490305","0.0244168836121994","0.0417625813684106"
"Low transfer dependency","2016","Not Employed","(Married) couple without C. ","114","0.0337342642473909","0.0277648581691277","0.0397036703256542"
"Low transfer dependency","2016","Not Employed","Single parent ","97","0.105145997030548","0.0834801739341458","0.126811820126951"
"Low transfer dependency","2016","Not Employed","Couple + C. LE 16 ","202","0.273646093068155","0.244853084907195","0.302439101229115"
"Low transfer dependency","2016","Not Employed","Couple + C. GT 16 ","55","0.0987905544819552","0.0785884477776938","0.118992661186217"
"Low transfer dependency","2016","Not Employed","Couple + C. LE and GT 16","115","0.152721836126667","0.126680714914713","0.178762957338621"
"Low transfer dependency","2016","Employed","1-pers.-HH","101","0.055333671622062","0.0448700413074383","0.0657973019366858"
"Low transfer dependency","2016","Employed","(Married) couple without C. ","101","0.0267178031350269","0.0216346062818373","0.0318009999882165"
"Low transfer dependency","2016","Employed","Single parent ","211","0.10917386710725","0.093433920977451","0.124913813237048"
"Low transfer dependency","2016","Employed","Couple + C. LE 16 ","461","0.0966487336583455","0.0883269337483444","0.104970533568347"
"Low transfer dependency","2016","Employed","Couple + C. GT 16 ","52","0.0160351229281651","0.0105910068081455","0.0214792390481846"
"Low transfer dependency","2016","Employed","Couple + C. LE and GT 16","166","0.0800494621966634","0.0665398248796453","0.0935590995136816"
"High transfer dependency","2016","Not Employed","1-pers.-HH","40","0.0246959724332411","0.0171709960787108","0.0322209487877714"
"High transfer dependency","2016","Not Employed","(Married) couple without C. ","55","0.0133932024771286","0.00959252093824797","0.0171938840160091"
"High transfer dependency","2016","Not Employed","Single parent ","113","0.108972340498042","0.0869630288160988","0.130981652179985"
"High transfer dependency","2016","Not Employed","Couple + C. LE 16 ","74","0.0746102350375537","0.0576403138298194","0.0915801562452879"
"High transfer dependency","2016","Not Employed","Couple + C. GT 16 ","49","0.0658377565420037","0.0490468266377386","0.0826286864462687"
"High transfer dependency","2016","Not Employed","Couple + C. LE and GT 16","46","0.0665280950126208","0.0484875657973028","0.0845686242279388"
"High transfer dependency","2016","Employed","1-pers.-HH","66","0.0439554976289109","0.0345735267591317","0.0533374684986901"
"High transfer dependency","2016","Employed","(Married) couple without C. ","38","0.00859334952026229","0.00568380961340766","0.0115028894271169"
"High transfer dependency","2016","Employed","Single parent ","152","0.0911237834004189","0.0765987994466608","0.105648767354177"
"High transfer dependency","2016","Employed","Couple + C. LE 16 ","105","0.0168008328939811","0.0131810959228051","0.0204205698651572"
"High transfer dependency","2016","Employed","Couple + C. GT 16 ","23","","",""
"High transfer dependency","2016","Employed","Couple + C. LE and GT 16","35","0.0149870973088363","0.00893839842266388","0.0210357961950086"
"Very high transfer dependency","2016","Not Employed","1-pers.-HH","212","0.127883405830839","0.111690811453814","0.144076000207863"
"Very high transfer dependency","2016","Not Employed","(Married) couple without C. ","81","0.0145437488670247","0.0105854911220131","0.0185020066120362"
"Very high transfer dependency","2016","Not Employed","Single parent ","246","0.278970730443369","0.247292676380024","0.310648784506714"
"Very high transfer dependency","2016","Not Employed","Couple + C. LE 16 ","201","0.146086648164617","0.123276377406395","0.168896918922838"
"Very high transfer dependency","2016","Not Employed","Couple + C. GT 16 ","41","0.0304343065731611","0.0188038595512369","0.0420647535950853"
"Very high transfer dependency","2016","Not Employed","Couple + C. LE and GT 16","129","0.17210392534488","0.144777715231261","0.199430135458499"
"Very high transfer dependency","2016","Employed","1-pers.-HH","60","0.030745947943608","0.0228453277991075","0.0386465680881084"
"Very high transfer dependency","2016","Employed","(Married) couple without C. ","22","","",""
"Very high transfer dependency","2016","Employed","Single parent ","67","0.041675652156259","0.0315890501791272","0.0517622541333909"
"Very high transfer dependency","2016","Employed","Couple + C. LE 16 ","71","0.00775466325475206","0.00528418030195483","0.0102251462075493"
"Very high transfer dependency","2016","Employed","Couple + C. GT 16 ","3","","",""
"Very high transfer dependency","2016","Employed","Couple + C. LE and GT 16","26","","",""
"Very low transfer dependency","2017","Not Employed","1-pers.-HH","1354","0.790910444422936","0.773648714556017","0.808172174289856"
"Very low transfer dependency","2017","Not Employed","(Married) couple without C. ","3458","0.939888225943856","0.932294740567672","0.947481711320041"
"Very low transfer dependency","2017","Not Employed","Single parent ","346","0.466767156992858","0.435257509982391","0.498276804003325"
"Very low transfer dependency","2017","Not Employed","Couple + C. LE 16 ","406","0.465291581444591","0.441643377181187","0.488939785707995"
"Very low transfer dependency","2017","Not Employed","Couple + C. GT 16 ","767","0.834334777551017","0.810593259373829","0.858076295728206"
"Very low transfer dependency","2017","Not Employed","Couple + C. LE and GT 16","502","0.675576504859571","0.646775443795998","0.704377565923144"
"Very low transfer dependency","2017","Employed","1-pers.-HH","2001","0.897079421915371","0.884618028795375","0.909540815035368"
"Very low transfer dependency","2017","Employed","(Married) couple without C. ","4363","0.96954918607312","0.964545577063959","0.974552795082281"
"Very low transfer dependency","2017","Employed","Single parent ","1129","0.766195782687607","0.745279727521359","0.787111837853856"
"Very low transfer dependency","2017","Employed","Couple + C. LE 16 ","4468","0.889427041807434","0.88083117210709","0.898022911507778"
"Very low transfer dependency","2017","Employed","Couple + C. GT 16 ","2364","0.971129680057716","0.964508888352664","0.977750471762768"
"Very low transfer dependency","2017","Employed","Couple + C. LE and GT 16","1454","0.893237507922258","0.878488260048329","0.907986755796187"
"Low transfer dependency","2017","Not Employed","1-pers.-HH","91","0.0370328458111309","0.0290169184814577","0.0450487731408041"
"Low transfer dependency","2017","Not Employed","(Married) couple without C. ","110","0.0306749646445598","0.0251662530732235","0.0361836762158961"
"Low transfer dependency","2017","Not Employed","Single parent ","106","0.114644320317973","0.0945223683378614","0.134766272298085"
"Low transfer dependency","2017","Not Employed","Couple + C. LE 16 ","203","0.216000588831337","0.196490358550196","0.235510819112479"
"Low transfer dependency","2017","Not Employed","Couple + C. GT 16 ","70","0.0814713150687277","0.0640021815320247","0.0989404486054306"
"Low transfer dependency","2017","Not Employed","Couple + C. LE and GT 16","117","0.128254132054591","0.107683591624797","0.148824672484385"
"Low transfer dependency","2017","Employed","1-pers.-HH","134","0.0487608912413184","0.0399284510076392","0.0575933314749975"
"Low transfer dependency","2017","Employed","(Married) couple without C. ","93","0.0185207635071215","0.0145945944919956","0.0224469325222475"
"Low transfer dependency","2017","Employed","Single parent ","237","0.129344118297856","0.112760459979757","0.145927776615955"
