"transab_cat2","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","2002","Couple + C. LE 16 ","West Germany","64","0.0248300281056814","0.019914129678084","0.0297459265332788"
"Very high transfer dependency","2002","Couple + C. LE 16 ","East Germany","34","0.0539946665710941","0.0389246599177508","0.0690646732244373"
"Very high transfer dependency","2002","Couple + C. GT 16 ","West Germany","18","","",""
"Very high transfer dependency","2002","Couple + C. GT 16 ","East Germany","12","","",""
"Very high transfer dependency","2002","Couple + C. LE and GT 16","West Germany","4","","",""
"Very high transfer dependency","2002","Couple + C. LE and GT 16","East Germany","20","","",""
"Very low transfer dependency","2003","1-pers.-HH","West Germany","2077","0.918676792386034","0.907417826519703","0.929935758252364"
"Very low transfer dependency","2003","1-pers.-HH","East Germany","596","0.824429555370058","0.796639825604698","0.852219285135418"
"Very low transfer dependency","2003","(Married) couple without C. ","West Germany","5231","0.950579299229459","0.944828085120171","0.956330513338748"
"Very low transfer dependency","2003","(Married) couple without C. ","East Germany","1636","0.894152066497738","0.880144675052346","0.90815945794313"
"Very low transfer dependency","2003","Single parent ","West Germany","595","0.703024907280751","0.671826684542883","0.734223130018618"
"Very low transfer dependency","2003","Single parent ","East Germany","187","0.646764711323612","0.591175038136667","0.702354384510557"
"Very low transfer dependency","2003","Couple + C. LE 16 ","West Germany","3164","0.873796367214218","0.862843185876207","0.88474954855223"
"Very low transfer dependency","2003","Couple + C. LE 16 ","East Germany","521","0.608565022938006","0.57472286794074","0.642407177935271"
"Very low transfer dependency","2003","Couple + C. GT 16 ","West Germany","2643","0.91899574949253","0.908934555557969","0.92905694342709"
"Very low transfer dependency","2003","Couple + C. GT 16 ","East Germany","958","0.823578702315657","0.80118486243504","0.845972542196275"
"Very low transfer dependency","2003","Couple + C. LE and GT 16","West Germany","1246","0.860363808867393","0.842323247830836","0.87840436990395"
"Very low transfer dependency","2003","Couple + C. LE and GT 16","East Germany","284","0.654299945971469","0.607692397352575","0.700907494590364"
"Low transfer dependency","2003","1-pers.-HH","West Germany","70","0.0297639695559091","0.0227640345954723","0.036763904516346"
"Low transfer dependency","2003","1-pers.-HH","East Germany","33","0.0470455224992068","0.0315795558825331","0.0625114891158804"
"Low transfer dependency","2003","(Married) couple without C. ","West Germany","134","0.0243668883089524","0.0202756553239154","0.0284581212939894"
"Low transfer dependency","2003","(Married) couple without C. ","East Germany","130","0.0594002490843314","0.0486379032330075","0.0701625949356553"
"Low transfer dependency","2003","Single parent ","West Germany","93","0.111154934973423","0.0896933450474863","0.13261652489936"
"Low transfer dependency","2003","Single parent ","East Germany","36","0.120872374471825","0.0829602246840102","0.158784524259639"
"Low transfer dependency","2003","Couple + C. LE 16 ","West Germany","230","0.0718569458930683","0.0633388785547086","0.0803750132314281"
"Low transfer dependency","2003","Couple + C. LE 16 ","East Germany","178","0.249461592171513","0.219458707880552","0.279464476462474"
"Low transfer dependency","2003","Couple + C. GT 16 ","West Germany","122","0.0561277983962191","0.0476402069491215","0.0646153898433167"
"Low transfer dependency","2003","Couple + C. GT 16 ","East Germany","96","0.110043680279314","0.0916585205325304","0.128428840026097"
"Low transfer dependency","2003","Couple + C. LE and GT 16","West Germany","140","0.103988749738326","0.088101091639094","0.119876407837558"
"Low transfer dependency","2003","Couple + C. LE and GT 16","East Germany","81","0.248461916576315","0.206114832878875","0.290809000273756"
"High transfer dependency","2003","1-pers.-HH","West Germany","34","0.0139568757972228","0.00912459746412863","0.018789154130317"
"High transfer dependency","2003","1-pers.-HH","East Germany","26","","",""
"High transfer dependency","2003","(Married) couple without C. ","West Germany","53","0.0120800811800658","0.00918135823932954","0.0149788041208021"
"High transfer dependency","2003","(Married) couple without C. ","East Germany","32","0.0137176637634649","0.00842162584669138","0.0190137016802383"
"High transfer dependency","2003","Single parent ","West Germany","56","0.06993494943384","0.0525213608200341","0.0873485380476459"
"High transfer dependency","2003","Single parent ","East Germany","21","","",""
"High transfer dependency","2003","Couple + C. LE 16 ","West Germany","53","0.0175074103443782","0.01318152674332","0.0218332939454363"
"High transfer dependency","2003","Couple + C. LE 16 ","East Germany","57","0.0707088159571828","0.0529347252424169","0.0884829066719487"
"High transfer dependency","2003","Couple + C. GT 16 ","West Germany","36","0.0148784855575342","0.0104140852357495","0.0193428858793188"
"High transfer dependency","2003","Couple + C. GT 16 ","East Germany","36","0.0412567377616628","0.029572534227679","0.0529409412956466"
"High transfer dependency","2003","Couple + C. LE and GT 16","West Germany","15","","",""
"High transfer dependency","2003","Couple + C. LE and GT 16","East Germany","12","","",""
"Very high transfer dependency","2003","1-pers.-HH","West Germany","83","0.0376023622608343","0.0297663570075622","0.0454383675141064"
"Very high transfer dependency","2003","1-pers.-HH","East Germany","65","0.0893231931882432","0.0684904672350944","0.110155919141392"
"Very high transfer dependency","2003","(Married) couple without C. ","West Germany","38","0.0129737312815225","0.00997106052073923","0.0159764020423058"
"Very high transfer dependency","2003","(Married) couple without C. ","East Germany","55","0.0327300206544659","0.0246286710221168","0.040831370286815"
"Very high transfer dependency","2003","Single parent ","West Germany","80","0.115885208311986","0.0940301073872892","0.137740309236683"
"Very high transfer dependency","2003","Single parent ","East Germany","40","0.150401565714551","0.108827552344988","0.191975579084114"
"Very high transfer dependency","2003","Couple + C. LE 16 ","West Germany","84","0.0368392765483352","0.0306262363883392","0.0430523167083311"
"Very high transfer dependency","2003","Couple + C. LE 16 ","East Germany","43","0.0712645689332985","0.0534261015070737","0.0891030363595233"
"Very high transfer dependency","2003","Couple + C. GT 16 ","West Germany","24","","",""
"Very high transfer dependency","2003","Couple + C. GT 16 ","East Germany","23","","",""
"Very high transfer dependency","2003","Couple + C. LE and GT 16","West Germany","17","","",""
"Very high transfer dependency","2003","Couple + C. LE and GT 16","East Germany","23","","",""
"Very low transfer dependency","2004","1-pers.-HH","West Germany","2016","0.911848703358448","0.900028425134195","0.923668981582702"
"Very low transfer dependency","2004","1-pers.-HH","East Germany","576","0.796746029887289","0.767290422269745","0.826201637504832"
"Very low transfer dependency","2004","(Married) couple without C. ","West Germany","5223","0.943948490165037","0.937841634639268","0.950055345690806"
"Very low transfer dependency","2004","(Married) couple without C. ","East Germany","1657","0.914550474859531","0.901689661284522","0.92741128843454"
"Very low transfer dependency","2004","Single parent ","West Germany","595","0.752967646901889","0.722931060399464","0.783004233404314"
"Very low transfer dependency","2004","Single parent ","East Germany","164","0.537622077384853","0.479635695277408","0.595608459492297"
"Very low transfer dependency","2004","Couple + C. LE 16 ","West Germany","2874","0.857623464544701","0.845659436893532","0.869587492195869"
"Very low transfer dependency","2004","Couple + C. LE 16 ","East Germany","501","0.645329414194389","0.610789785574559","0.679869042814219"
"Very low transfer dependency","2004","Couple + C. GT 16 ","West Germany","2619","0.906760642621267","0.895965569876288","0.917555715366247"
"Very low transfer dependency","2004","Couple + C. GT 16 ","East Germany","927","0.799509765533853","0.775967429204972","0.823052101862734"
"Very low transfer dependency","2004","Couple + C. LE and GT 16","West Germany","1178","0.83791756640946","0.818480985356484","0.857354147462436"
"Very low transfer dependency","2004","Couple + C. LE and GT 16","East Germany","259","0.594193349999353","0.545079276915279","0.643307423083426"
"Low transfer dependency","2004","1-pers.-HH","West Germany","73","0.0343258311433793","0.0267352016723444","0.0419164606144141"
"Low transfer dependency","2004","1-pers.-HH","East Germany","37","0.0495493324243249","0.0336648815070029","0.0654337833416468"
"Low transfer dependency","2004","(Married) couple without C. ","West Germany","136","0.0284063357422023","0.0239957142961829","0.0328169571882217"
"Low transfer dependency","2004","(Married) couple without C. ","East Germany","86","0.0443251416866001","0.0348564511459528","0.0537938322272474"
"Low transfer dependency","2004","Single parent ","West Germany","82","0.0954659800288814","0.0750004842176404","0.115931475840122"
"Low transfer dependency","2004","Single parent ","East Germany","42","0.201969645076116","0.155277730998124","0.248661559154108"
"Low transfer dependency","2004","Couple + C. LE 16 ","West Germany","258","0.0922657831486226","0.0823572455948865","0.102174320702359"
"Low transfer dependency","2004","Couple + C. LE 16 ","East Germany","155","0.203266792707703","0.174212920383517","0.23232066503189"
"Low transfer dependency","2004","Couple + C. GT 16 ","West Germany","109","0.0577516948549677","0.049091161150563","0.0664122285593724"
"Low transfer dependency","2004","Couple + C. GT 16 ","East Germany","127","0.146048781652968","0.125282604145766","0.16681495916017"
"Low transfer dependency","2004","Couple + C. LE and GT 16","West Germany","155","0.120315084271714","0.103156760283341","0.137473408260087"
"Low transfer dependency","2004","Couple + C. LE and GT 16","East Germany","73","0.20117335788931","0.161078010391943","0.241268705386677"
"High transfer dependency","2004","1-pers.-HH","West Germany","36","0.0133674674579568","0.0085794664001622","0.0181554685157514"
"High transfer dependency","2004","1-pers.-HH","East Germany","24","","",""
"High transfer dependency","2004","(Married) couple without C. ","West Germany","55","0.0168402147559655","0.0134240744013631","0.0202563551105679"
"High transfer dependency","2004","(Married) couple without C. ","East Germany","23","","",""
"High transfer dependency","2004","Single parent ","West Germany","49","0.0631728121249365","0.0462302007916901","0.0801154234581828"
"High transfer dependency","2004","Single parent ","East Germany","20","","",""
"High transfer dependency","2004","Couple + C. LE 16 ","West Germany","60","0.0147624677746443","0.0106333257070601","0.0188916098422285"
"High transfer dependency","2004","Couple + C. LE 16 ","East Germany","35","0.0651504435988959","0.047333061289939","0.0829678259078528"
"High transfer dependency","2004","Couple + C. GT 16 ","West Germany","32","0.0157900550227773","0.0111618210819576","0.020418288963597"
"High transfer dependency","2004","Couple + C. GT 16 ","East Germany","41","0.0427139579346989","0.0308235478623817","0.0546043680070162"
"High transfer dependency","2004","Couple + C. LE and GT 16","West Germany","20","","",""
"High transfer dependency","2004","Couple + C. LE and GT 16","East Germany","30","0.150170842630872","0.114440177442339","0.185901507819405"
"Very high transfer dependency","2004","1-pers.-HH","West Germany","85","0.0404579980402154","0.032243403284144","0.0486725927962868"
"Very high transfer dependency","2004","1-pers.-HH","East Germany","80","0.126846488214206","0.102486726272935","0.151206250155477"
"Very high transfer dependency","2004","(Married) couple without C. ","West Germany","36","0.0108049593367953","0.00806021199303957","0.013549706680551"
"Very high transfer dependency","2004","(Married) couple without C. ","East Germany","49","0.0287168999695186","0.0210335348773282","0.0364002650617092"
"Very high transfer dependency","2004","Single parent ","West Germany","66","0.0883935609442933","0.0686238869755447","0.108163234913042"
"Very high transfer dependency","2004","Single parent ","East Germany","58","0.181162499401989","0.136368283915402","0.225956714888576"
"Very high transfer dependency","2004","Couple + C. LE 16 ","West Germany","85","0.0353482845320325","0.029025923212937","0.0416706458511281"
"Very high transfer dependency","2004","Couple + C. LE 16 ","East Germany","46","0.0862533494990114","0.0659851471870349","0.106521551810988"
"Very high transfer dependency","2004","Couple + C. GT 16 ","West Germany","27","","",""
"Very high transfer dependency","2004","Couple + C. GT 16 ","East Germany","16","","",""
"Very high transfer dependency","2004","Couple + C. LE and GT 16","West Germany","28","","",""
"Very high transfer dependency","2004","Couple + C. LE and GT 16","East Germany","22","","",""
"Very low transfer dependency","2005","1-pers.-HH","West Germany","2007","0.891620759819219","0.87872737733355","0.904514142304889"
"Very low transfer dependency","2005","1-pers.-HH","East Germany","583","0.782597266417058","0.752572422992558","0.812622109841559"
"Very low transfer dependency","2005","(Married) couple without C. ","West Germany","5026","0.944500769592555","0.938318188144173","0.950683351040937"
"Very low transfer dependency","2005","(Married) couple without C. ","East Germany","1584","0.893109999267027","0.878691508073082","0.907528490460972"
"Very low transfer dependency","2005","Single parent ","West Germany","566","0.704549796739858","0.672714596715179","0.736384996764536"
"Very low transfer dependency","2005","Single parent ","East Germany","182","0.553526926157179","0.49727278796106","0.609781064353298"
"Very low transfer dependency","2005","Couple + C. LE 16 ","West Germany","2638","0.866309610725104","0.854119466240433","0.878499755209774"
"Very low transfer dependency","2005","Couple + C. LE 16 ","East Germany","450","0.639028649584623","0.603035771786013","0.675021527383233"
"Very low transfer dependency","2005","Couple + C. GT 16 ","West Germany","2414","0.906489651795853","0.895300705808944","0.917678597782762"
"Very low transfer dependency","2005","Couple + C. GT 16 ","East Germany","885","0.816735305595887","0.793108253061256","0.840362358130519"
"Very low transfer dependency","2005","Couple + C. LE and GT 16","West Germany","1113","0.8225225347191","0.801918978189263","0.843126091248937"
"Very low transfer dependency","2005","Couple + C. LE and GT 16","East Germany","230","0.532932205841006","0.48139477265078","0.584469639031231"
"Low transfer dependency","2005","1-pers.-HH","West Germany","80","0.0407875387766636","0.0325835532528875","0.0489915243004397"
"Low transfer dependency","2005","1-pers.-HH","East Germany","37","0.0521230522070172","0.0359433699695824","0.068302734444452"
"Low transfer dependency","2005","(Married) couple without C. ","West Germany","144","0.0312483368514195","0.0265499919778027","0.0359466817250364"
"Low transfer dependency","2005","(Married) couple without C. ","East Germany","111","0.0662034130720832","0.0546005509469916","0.0778062751971748"
"Low transfer dependency","2005","Single parent ","West Germany","105","0.126639230284269","0.10343375004816","0.149844710520379"
"Low transfer dependency","2005","Single parent ","East Germany","28","","",""
"Low transfer dependency","2005","Couple + C. LE 16 ","West Germany","235","0.0807460446793452","0.0709871512474092","0.0905049381112811"
"Low transfer dependency","2005","Couple + C. LE 16 ","East Germany","148","0.225650293290921","0.194324176667461","0.256976409914381"
"Low transfer dependency","2005","Couple + C. GT 16 ","West Germany","125","0.0596845709334754","0.0505802882455878","0.068788853621363"
"Low transfer dependency","2005","Couple + C. GT 16 ","East Germany","102","0.12963842985056","0.109124625302344","0.150152234398776"
"Low transfer dependency","2005","Couple + C. LE and GT 16","West Germany","145","0.113588182262212","0.0964769602648896","0.130699404259534"
"Low transfer dependency","2005","Couple + C. LE and GT 16","East Germany","77","0.303326142210009","0.255840040478186","0.350812243941833"
"High transfer dependency","2005","1-pers.-HH","West Germany","48","0.0207288293386627","0.0148194400300094","0.0266382186473161"
"High transfer dependency","2005","1-pers.-HH","East Germany","17","","",""
"High transfer dependency","2005","(Married) couple without C. ","West Germany","48","0.00953576887767057","0.00691141459092081","0.0121601231644203"
"High transfer dependency","2005","(Married) couple without C. ","East Germany","35","0.0153019373370373","0.009573666389569","0.0210302082845056"
"High transfer dependency","2005","Single parent ","West Germany","56","0.079610816948267","0.0607230166326316","0.0984986172639024"
"High transfer dependency","2005","Single parent ","East Germany","35","0.160770948974769","0.119205592846309","0.202336305103229"
"High transfer dependency","2005","Couple + C. LE 16 ","West Germany","53","0.0221902704925216","0.0169139560646847","0.0274665849203586"
"High transfer dependency","2005","Couple + C. LE 16 ","East Germany","46","0.0811523580866956","0.0606882715024804","0.101616444670911"
"High transfer dependency","2005","Couple + C. GT 16 ","West Germany","36","0.0200781449561776","0.0146875657776015","0.0254687241347536"
"High transfer dependency","2005","Couple + C. GT 16 ","East Germany","29","","",""
"High transfer dependency","2005","Couple + C. LE and GT 16","West Germany","21","","",""
"High transfer dependency","2005","Couple + C. LE and GT 16","East Germany","28","","",""
"Very high transfer dependency","2005","1-pers.-HH","West Germany","98","0.0468628720654546","0.0380969849467289","0.0556287591841804"
"Very high transfer dependency","2005","1-pers.-HH","East Germany","88","0.148054408800044","0.122202316974206","0.173906500625881"
"Very high transfer dependency","2005","(Married) couple without C. ","West Germany","50","0.0147151246783551","0.0114635922549386","0.0179666571017716"
"Very high transfer dependency","2005","(Married) couple without C. ","East Germany","34","0.0253846503238523","0.0180445665473488","0.0327247341003559"
"Very high transfer dependency","2005","Single parent ","West Germany","62","0.0892001560276059","0.0693115717399185","0.109088740315293"
"Very high transfer dependency","2005","Single parent ","East Germany","55","0.185520949588185","0.141533994279873","0.229507904896497"
"Very high transfer dependency","2005","Couple + C. LE 16 ","West Germany","68","0.0307540741030296","0.0245697746110092","0.03693837359505"
"Very high transfer dependency","2005","Couple + C. LE 16 ","East Germany","40","0.0541686990377605","0.0372057606771202","0.0711316373984009"
"Very high transfer dependency","2005","Couple + C. GT 16 ","West Germany","26","","",""
"Very high transfer dependency","2005","Couple + C. GT 16 ","East Germany","14","","",""
"Very high transfer dependency","2005","Couple + C. LE and GT 16","West Germany","42","0.0417500200479103","0.030963920211418","0.0525361198844025"
"Very high transfer dependency","2005","Couple + C. LE and GT 16","East Germany","25","","",""
"Very low transfer dependency","2006","1-pers.-HH","West Germany","2252","0.886391126823574","0.873976603280986","0.898805650366162"
"Very low transfer dependency","2006","1-pers.-HH","East Germany","653","0.781324950189967","0.753119269810336","0.809530630569597"
"Very low transfer dependency","2006","(Married) couple without C. ","West Germany","5646","0.947009884858349","0.941297696294816","0.952722073421882"
"Very low transfer dependency","2006","(Married) couple without C. ","East Germany","1775","0.903333757004508","0.890224752154274","0.916442761854742"
"Very low transfer dependency","2006","Single parent ","West Germany","626","0.692771048013131","0.662461530560409","0.723080565465853"
"Very low transfer dependency","2006","Single parent ","East Germany","165","0.44494061561731","0.389168268476652","0.500712962757969"
"Very low transfer dependency","2006","Couple + C. LE 16 ","West Germany","2724","0.828006113047282","0.81490433202497","0.841107894069593"
"Very low transfer dependency","2006","Couple + C. LE 16 ","East Germany","493","0.621705018298176","0.586207663634531","0.65720237296182"
"Very low transfer dependency","2006","Couple + C. GT 16 ","West Germany","2482","0.909899946224136","0.899067758444541","0.92073213400373"
"Very low transfer dependency","2006","Couple + C. GT 16 ","East Germany","949","0.825075239624479","0.802655386882831","0.847495092366127"
"Very low transfer dependency","2006","Couple + C. LE and GT 16","West Germany","1083","0.801427651250228","0.779504848161091","0.823350454339365"
"Very low transfer dependency","2006","Couple + C. LE and GT 16","East Germany","207","0.528118837628621","0.47316467311262","0.583073002144622"
"Low transfer dependency","2006","1-pers.-HH","West Germany","79","0.0317215082741375","0.0248652323482254","0.0385777842000496"
"Low transfer dependency","2006","1-pers.-HH","East Germany","48","0.0536774257168872","0.0382981261434261","0.0690567252903483"
"Low transfer dependency","2006","(Married) couple without C. ","West Germany","158","0.030790650325215","0.0263856486690047","0.0351956519814253"
"Low transfer dependency","2006","(Married) couple without C. ","East Germany","109","0.0501723099298736","0.040488134554368","0.0598564853053792"
"Low transfer dependency","2006","Single parent ","West Germany","93","0.0972914090378728","0.0778214910535984","0.116761327022147"
"Low transfer dependency","2006","Single parent ","East Germany","33","0.155876879527102","0.115167740184905","0.196586018869298"
"Low transfer dependency","2006","Couple + C. LE 16 ","West Germany","279","0.106571087401973","0.0958581945992024","0.117283980204743"
"Low transfer dependency","2006","Couple + C. LE 16 ","East Germany","127","0.191153064097064","0.162371637443836","0.219934490750291"
"Low transfer dependency","2006","Couple + C. GT 16 ","West Germany","109","0.0460252583994904","0.0380979931334681","0.0539525236655128"
"Low transfer dependency","2006","Couple + C. GT 16 ","East Germany","93","0.105584842664529","0.0874492940204373","0.123720391308621"
"Low transfer dependency","2006","Couple + C. LE and GT 16","West Germany","125","0.112041391937807","0.0947077371096876","0.129375046765927"
"Low transfer dependency","2006","Couple + C. LE and GT 16","East Germany","52","0.188964307385042","0.145869163646124","0.23205945112396"
"High transfer dependency","2006","1-pers.-HH","West Germany","52","0.0196444755478439","0.0142154329413777","0.0250735181543101"
"High transfer dependency","2006","1-pers.-HH","East Germany","38","0.0479474302146571","0.0333682115600918","0.0625266488692225"
"High transfer dependency","2006","(Married) couple without C. ","West Germany","54","0.00985717941875864","0.00733803480145337","0.0123763240360639"
"High transfer dependency","2006","(Married) couple without C. ","East Germany","28","","",""
"High transfer dependency","2006","Single parent ","West Germany","62","0.081842085584633","0.0638326491495543","0.0998515220197118"
"High transfer dependency","2006","Single parent ","East Germany","33","0.128352785576232","0.0908147800565033","0.165890791095961"
"High transfer dependency","2006","Couple + C. LE 16 ","West Germany","78","0.0279477165851405","0.0222253584214014","0.0336700747488795"
"High transfer dependency","2006","Couple + C. LE 16 ","East Germany","48","0.0755750153608364","0.056228022445791","0.0949220082758818"
"High transfer dependency","2006","Couple + C. GT 16 ","West Germany","62","0.0275179386879532","0.0213291509998898","0.0337067263760166"
"High transfer dependency","2006","Couple + C. GT 16 ","East Germany","30","0.0246002407401553","0.0154586592415309","0.0337418222387798"
"High transfer dependency","2006","Couple + C. LE and GT 16","West Germany","22","","",""
"High transfer dependency","2006","Couple + C. LE and GT 16","East Germany","37","0.178675448200815","0.136504991666316","0.220845904735315"
"Very high transfer dependency","2006","1-pers.-HH","West Germany","127","0.0622428893544446","0.0527913774521716","0.0716944012567176"
"Very high transfer dependency","2006","1-pers.-HH","East Germany","86","0.117050193878489","0.0951132970255421","0.138987090731436"
"Very high transfer dependency","2006","(Married) couple without C. ","West Germany","50","0.0123422853976771","0.00952695823683401","0.0151576125585202"
"Very high transfer dependency","2006","(Married) couple without C. ","East Germany","40","0.0251023781147539","0.0181626073765917","0.0320421488529161"
"Very high transfer dependency","2006","Single parent ","West Germany","109","0.128095457364363","0.10613939669243","0.150051518036296"
"Very high transfer dependency","2006","Single parent ","East Germany","74","0.270829719279356","0.220957256957883","0.320702181600829"
"Very high transfer dependency","2006","Couple + C. LE 16 ","West Germany","106","0.0374750829656052","0.030881304508762","0.0440688614224484"
"Very high transfer dependency","2006","Couple + C. LE 16 ","East Germany","49","0.111566902243924","0.0885223345570331","0.134611469930816"
"Very high transfer dependency","2006","Couple + C. GT 16 ","West Germany","31","0.0165568566884205","0.0117293775190873","0.0213843358577537"
"Very high transfer dependency","2006","Couple + C. GT 16 ","East Germany","31","0.0447396769708365","0.032539457968294","0.056939895973379"
"Very high transfer dependency","2006","Couple + C. LE and GT 16","West Germany","42","0.0531567666038587","0.0408279085259126","0.0654856246818047"
"Very high transfer dependency","2006","Couple + C. LE and GT 16","East Germany","21","","",""
"Very low transfer dependency","2007","1-pers.-HH","West Germany","2140","0.892461910982966","0.88003400715356","0.904889814812372"
"Very low transfer dependency","2007","1-pers.-HH","East Germany","616","0.787943883303282","0.75918379092496","0.816703975681603"
"Very low transfer dependency","2007","(Married) couple without C. ","West Germany","5221","0.943986682859037","0.937890726384692","0.950082639333383"
"Very low transfer dependency","2007","(Married) couple without C. ","East Germany","1715","0.901629014261652","0.888209556242634","0.915048472280671"
"Very low transfer dependency","2007","Single parent ","West Germany","570","0.676009619106358","0.64426666440696","0.707752573805757"
"Very low transfer dependency","2007","Single parent ","East Germany","152","0.412432751547584","0.357545155004334","0.467320348090834"
"Very low transfer dependency","2007","Couple + C. LE 16 ","West Germany","2578","0.854022675600477","0.841229206316463","0.866816144884491"
"Very low transfer dependency","2007","Couple + C. LE 16 ","East Germany","457","0.700401084915526","0.66493913602837","0.735863033802683"
"Very low transfer dependency","2007","Couple + C. GT 16 ","West Germany","2387","0.890419966250816","0.878408620250835","0.902431312250797"
"Very low transfer dependency","2007","Couple + C. GT 16 ","East Germany","938","0.888966313328898","0.870017319081261","0.907915307576534"
"Very low transfer dependency","2007","Couple + C. LE and GT 16","West Germany","1018","0.784559161552709","0.761071665291646","0.808046657813772"
"Very low transfer dependency","2007","Couple + C. LE and GT 16","East Germany","200","0.651944806075451","0.596737755100101","0.707151857050802"
"Low transfer dependency","2007","1-pers.-HH","West Germany","71","0.028689865890813","0.0219931002517469","0.035386631529879"
"Low transfer dependency","2007","1-pers.-HH","East Germany","50","0.0700408434175941","0.0520842126977826","0.0879974741374057"
"Low transfer dependency","2007","(Married) couple without C. ","West Germany","144","0.0369965384740435","0.031992648551306","0.0420004283967809"
"Low transfer dependency","2007","(Married) couple without C. ","East Germany","99","0.0462219128346612","0.0367609540116884","0.055682871657634"
"Low transfer dependency","2007","Single parent ","West Germany","98","0.104699606029869","0.0839331797434439","0.125466032316294"
"Low transfer dependency","2007","Single parent ","East Germany","53","0.174747193987565","0.132405574833084","0.217088813142046"
"Low transfer dependency","2007","Couple + C. LE 16 ","West Germany","200","0.0801939891960644","0.0703531992763631","0.0900347791157658"
"Low transfer dependency","2007","Couple + C. LE 16 ","East Germany","113","0.149503495125171","0.121898923262438","0.177108066987904"
"Low transfer dependency","2007","Couple + C. GT 16 ","West Germany","132","0.0624201828169547","0.0531177795895326","0.0717225860443768"
"Low transfer dependency","2007","Couple + C. GT 16 ","East Germany","73","0.0666138913017166","0.0515745366602898","0.0816532459431435"
"Low transfer dependency","2007","Couple + C. LE and GT 16","West Germany","88","0.104348383030372","0.0868832346935125","0.121813531367232"
"Low transfer dependency","2007","Couple + C. LE and GT 16","East Germany","63","0.264483682089815","0.213367233614486","0.315600130565144"
"High transfer dependency","2007","1-pers.-HH","West Germany","51","0.0228677388038589","0.0168710685395556","0.0288644090681623"
"High transfer dependency","2007","1-pers.-HH","East Germany","25","","",""
"High transfer dependency","2007","(Married) couple without C. ","West Germany","56","0.0102067301595603","0.00754214967854756","0.0128713106405731"
"High transfer dependency","2007","(Married) couple without C. ","East Germany","46","0.028229518301231","0.0207663865215439","0.035692650080918"
"High transfer dependency","2007","Single parent ","West Germany","66","0.0836917869760739","0.0649086959413676","0.10247487801078"
"High transfer dependency","2007","Single parent ","East Germany","35","0.135756990344082","0.0975653871233647","0.173948593564799"
"High transfer dependency","2007","Couple + C. LE 16 ","West Germany","66","0.027815517804105","0.021857128889453","0.033773906718757"
"High transfer dependency","2007","Couple + C. LE 16 ","East Germany","33","0.0727899875603695","0.0526785110906642","0.0929014640300749"
"High transfer dependency","2007","Couple + C. GT 16 ","West Germany","47","0.0319881005123636","0.0252216160073162","0.038754585017411"
"High transfer dependency","2007","Couple + C. GT 16 ","East Germany","23","","",""
"High transfer dependency","2007","Couple + C. LE and GT 16","West Germany","17","","",""
"High transfer dependency","2007","Couple + C. LE and GT 16","East Germany","12","","",""
"Very high transfer dependency","2007","1-pers.-HH","West Germany","125","0.0559804843223624","0.0467583659256815","0.0652026027190433"
"Very high transfer dependency","2007","1-pers.-HH","East Germany","85","0.107232007978809","0.0854624928923513","0.129001523065267"
"Very high transfer dependency","2007","(Married) couple without C. ","West Germany","45","0.00881004850735904","0.00633273556001281","0.0112873614547053"
"Very high transfer dependency","2007","(Married) couple without C. ","East Germany","32","0.0239195546024557","0.0170345081392389","0.0308046010656726"
"Very high transfer dependency","2007","Single parent ","West Germany","101","0.135598987887699","0.112377464311668","0.158820511463729"
"Very high transfer dependency","2007","Single parent ","East Germany","69","0.277063064120769","0.227162164550793","0.326963963690745"
"Very high transfer dependency","2007","Couple + C. LE 16 ","West Germany","82","0.0379678173993535","0.0310429167576554","0.0448927180410515"
"Very high transfer dependency","2007","Couple + C. LE 16 ","East Germany","38","0.0773054323989333","0.0566300731267947","0.0979807916710718"
"Very high transfer dependency","2007","Couple + C. GT 16 ","West Germany","32","0.0151717504198654","0.0104714392349761","0.0198720616047547"
"Very high transfer dependency","2007","Couple + C. GT 16 ","East Germany","22","","",""
"Very high transfer dependency","2007","Couple + C. LE and GT 16","West Germany","54","0.0759517611221432","0.0608169813573806","0.0910865408869058"
"Very high transfer dependency","2007","Couple + C. LE and GT 16","East Germany","11","","",""
"Very low transfer dependency","2008","1-pers.-HH","West Germany","2042","0.871379180181987","0.857640510730308","0.885117849633666"
"Very low transfer dependency","2008","1-pers.-HH","East Germany","606","0.779532858504437","0.750020587052003","0.809045129956872"
"Very low transfer dependency","2008","(Married) couple without C. ","West Germany","5009","0.95745451488776","0.951968285047729","0.962940744727791"
"Very low transfer dependency","2008","(Married) couple without C. ","East Germany","1708","0.914535580296084","0.901826873110754","0.927244287481414"
"Very low transfer dependency","2008","Single parent ","West Germany","593","0.67558246755814","0.643694688946815","0.707470246169465"
"Very low transfer dependency","2008","Single parent ","East Germany","146","0.457918219528345","0.400276953671431","0.515559485385258"
"Very low transfer dependency","2008","Couple + C. LE 16 ","West Germany","2268","0.851781604824338","0.838094952112335","0.865468257536342"
"Very low transfer dependency","2008","Couple + C. LE 16 ","East Germany","443","0.73223524483563","0.697096584982018","0.767373904689241"
"Very low transfer dependency","2008","Couple + C. GT 16 ","West Germany","2342","0.918240631409836","0.907472081733757","0.929009181085915"
