"transab_cat2","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","2002","Part Time","no migration background","341","0.0852970019225002","0.0769963845092714","0.093597619335729"
"Low transfer dependency","2002","Part Time","direct migration background","70","0.134925673458993","0.108436300940587","0.161415045977399"
"Low transfer dependency","2002","Part Time","indirect migration background","22","","",""
"Low transfer dependency","2002","Not Working","no migration background","389","0.0492225127742909","0.0441236498833443","0.0543213756652376"
"Low transfer dependency","2002","Not Working","direct migration background","126","0.103274992158487","0.0851923924110541","0.121357591905921"
"Low transfer dependency","2002","Not Working","indirect migration background","19","","",""
"High transfer dependency","2002","Full Time","no migration background","33","0.00428465999079862","0.00286876843589294","0.0057005515457043"
"High transfer dependency","2002","Full Time","direct migration background","5","","",""
"High transfer dependency","2002","Full Time","indirect migration background","1","","",""
"High transfer dependency","2002","Part Time","no migration background","142","0.0441181953097694","0.038015601987825","0.0502207886317139"
"High transfer dependency","2002","Part Time","direct migration background","27","","",""
"High transfer dependency","2002","Part Time","indirect migration background","12","","",""
"High transfer dependency","2002","Not Working","no migration background","185","0.0260661795083903","0.0223107863277683","0.0298215726890123"
"High transfer dependency","2002","Not Working","direct migration background","45","0.0550357573203339","0.0414849926110191","0.0685865220296487"
"High transfer dependency","2002","Not Working","indirect migration background","9","","",""
"Very high transfer dependency","2002","Full Time","no migration background","6","","",""
"Very high transfer dependency","2002","Full Time","direct migration background","1","","",""
"Very high transfer dependency","2002","Full Time","indirect migration background","2","","",""
"Very high transfer dependency","2002","Part Time","no migration background","47","0.0127622164107439","0.00942659003642317","0.0160978427850646"
"Very high transfer dependency","2002","Part Time","direct migration background","10","","",""
"Very high transfer dependency","2002","Part Time","indirect migration background","5","","",""
"Very high transfer dependency","2002","Not Working","no migration background","309","0.0492793217525137","0.0441776697638563","0.0543809737411711"
"Very high transfer dependency","2002","Not Working","direct migration background","112","0.120863818640308","0.10149469925109","0.140232938029527"
"Very high transfer dependency","2002","Not Working","indirect migration background","25","","",""
"Very low transfer dependency","2003","Full Time","no migration background","7321","0.958435470177565","0.953962283462681","0.96290865689245"
"Very low transfer dependency","2003","Full Time","direct migration background","843","0.918270672602511","0.900597213468116","0.935944131736907"
"Very low transfer dependency","2003","Full Time","indirect migration background","291","0.920805570330302","0.890793276948646","0.950817863711958"
"Very low transfer dependency","2003","Part Time","no migration background","3627","0.840003217058767","0.828963289716439","0.851043144401095"
"Very low transfer dependency","2003","Part Time","direct migration background","513","0.767280804826618","0.734205215536822","0.800356394116413"
"Very low transfer dependency","2003","Part Time","indirect migration background","183","0.837187208153646","0.788512034693754","0.885862381613538"
"Very low transfer dependency","2003","Not Working","no migration background","5957","0.875071060605864","0.86724002132427","0.882902099887458"
"Very low transfer dependency","2003","Not Working","direct migration background","787","0.716501990953301","0.689370174788675","0.743633807117927"
"Very low transfer dependency","2003","Not Working","indirect migration background","177","0.698221313937485","0.640975933354249","0.755466694520721"
"Low transfer dependency","2003","Full Time","no migration background","282","0.0362698094122315","0.0320797081348987","0.0404599106895642"
"Low transfer dependency","2003","Full Time","direct migration background","74","0.0669082545918262","0.0507888400326165","0.0830276691510359"
"Low transfer dependency","2003","Full Time","indirect migration background","16","","",""
"Low transfer dependency","2003","Part Time","no migration background","374","0.0904159723232516","0.0817799430342323","0.099052001612271"
"Low transfer dependency","2003","Part Time","direct migration background","74","0.150864687088658","0.122849303716749","0.178880070460566"
"Low transfer dependency","2003","Part Time","indirect migration background","27","","",""
"Low transfer dependency","2003","Not Working","no migration background","403","0.049527200248716","0.0443884447945338","0.0546659557028982"
"Low transfer dependency","2003","Not Working","direct migration background","127","0.107742529501224","0.0890772783280729","0.126407780674376"
"Low transfer dependency","2003","Not Working","indirect migration background","28","","",""
"High transfer dependency","2003","Full Time","no migration background","38","0.00443350431439397","0.00294454491584951","0.00592246371293843"
"High transfer dependency","2003","Full Time","direct migration background","6","","",""
"High transfer dependency","2003","Full Time","indirect migration background","3","","",""
"High transfer dependency","2003","Part Time","no migration background","148","0.0412341199836782","0.0352464926047116","0.0472217473626448"
"High transfer dependency","2003","Part Time","direct migration background","22","","",""
"High transfer dependency","2003","Part Time","indirect migration background","9","","",""
"High transfer dependency","2003","Not Working","no migration background","158","0.021371770271067","0.0179464961489574","0.0247970443931765"
"High transfer dependency","2003","Not Working","direct migration background","39","0.0349699631906085","0.0239110318560424","0.0460288945251745"
"High transfer dependency","2003","Not Working","indirect migration background","15","","",""
"Very high transfer dependency","2003","Full Time","no migration background","7","","",""
"Very high transfer dependency","2003","Full Time","direct migration background","","","",""
"Very high transfer dependency","2003","Full Time","indirect migration background","1","","",""
"Very high transfer dependency","2003","Part Time","no migration background","87","0.0283466906343033","0.023348912594944","0.0333444686736627"
"Very high transfer dependency","2003","Part Time","direct migration background","18","","",""
"Very high transfer dependency","2003","Part Time","indirect migration background","2","","",""
"Very high transfer dependency","2003","Not Working","no migration background","330","0.0540299688743527","0.0486754276956998","0.0593845100530056"
"Very high transfer dependency","2003","Not Working","direct migration background","107","0.140785516354866","0.119848010683131","0.1617230220266"
"Very high transfer dependency","2003","Not Working","indirect migration background","27","","",""
"Very low transfer dependency","2004","Full Time","no migration background","6928","0.954352979935935","0.949548572613074","0.959157387258796"
"Very low transfer dependency","2004","Full Time","direct migration background","791","0.922494411886048","0.904685494262242","0.940303329509854"
"Very low transfer dependency","2004","Full Time","indirect migration background","291","0.920589737356323","0.890588292215099","0.950591182497547"
"Very low transfer dependency","2004","Part Time","no migration background","3546","0.834326122008671","0.823009198467044","0.845643045550298"
"Very low transfer dependency","2004","Part Time","direct migration background","462","0.748380677245972","0.713424775088474","0.78333657940347"
"Very low transfer dependency","2004","Part Time","indirect migration background","189","0.695153569053782","0.635917663173898","0.754389474933666"
"Very low transfer dependency","2004","Not Working","no migration background","5928","0.869685352718687","0.861703783247232","0.877666922190142"
"Very low transfer dependency","2004","Not Working","direct migration background","790","0.742496134772159","0.716173210573386","0.768819058970931"
"Very low transfer dependency","2004","Not Working","indirect migration background","191","0.729529171040847","0.675639022017771","0.783419320063922"
"Low transfer dependency","2004","Full Time","no migration background","275","0.0380014452840865","0.0336002934177956","0.0424025971503773"
"Low transfer dependency","2004","Full Time","direct migration background","69","0.0653950515691756","0.0489295249117883","0.081860578226563"
"Low transfer dependency","2004","Full Time","indirect migration background","16","","",""
"Low transfer dependency","2004","Part Time","no migration background","369","0.0957395393211607","0.0867832960885458","0.104695782553776"
"Low transfer dependency","2004","Part Time","direct migration background","80","0.141279204084114","0.113221485971246","0.169336922196981"
"Low transfer dependency","2004","Part Time","indirect migration background","25","","",""
"Low transfer dependency","2004","Not Working","no migration background","403","0.0526323394715719","0.047338189755135","0.0579264891880087"
"Low transfer dependency","2004","Not Working","direct migration background","130","0.114962921939577","0.09576055396118","0.134165289917974"
"Low transfer dependency","2004","Not Working","indirect migration background","21","","",""
"High transfer dependency","2004","Full Time","no migration background","37","0.00581683780401415","0.0040663633926981","0.00756731221533021"
"High transfer dependency","2004","Full Time","direct migration background","3","","",""
"High transfer dependency","2004","Full Time","indirect migration background","3","","",""
"High transfer dependency","2004","Part Time","no migration background","151","0.0460309902902099","0.0396523849144645","0.0524095956659552"
"High transfer dependency","2004","Part Time","direct migration background","32","0.0546160256056014","0.0363117982097314","0.0729202530014714"
"High transfer dependency","2004","Part Time","indirect migration background","15","","",""
"High transfer dependency","2004","Not Working","no migration background","149","0.0203960890309926","0.0170448198824743","0.0237473581795108"
"High transfer dependency","2004","Not Working","direct migration background","35","0.0280038314470535","0.0180718439905497","0.0379358189035573"
"High transfer dependency","2004","Not Working","indirect migration background","15","","",""
"Very high transfer dependency","2004","Full Time","no migration background","10","","",""
"Very high transfer dependency","2004","Full Time","direct migration background","3","","",""
"Very high transfer dependency","2004","Full Time","indirect migration background","2","","",""
"Very high transfer dependency","2004","Part Time","no migration background","80","0.0239033483799582","0.019253816560244","0.0285528801996724"
"Very high transfer dependency","2004","Part Time","direct migration background","18","","",""
"Very high transfer dependency","2004","Part Time","indirect migration background","3","","",""
"Very high transfer dependency","2004","Not Working","no migration background","354","0.0572862187787487","0.0517765484909323","0.062795889066565"
"Very high transfer dependency","2004","Not Working","direct migration background","105","0.114537111841211","0.0953657283733073","0.133708495309114"
"Very high transfer dependency","2004","Not Working","indirect migration background","34","0.140895576686831","0.0986871179082063","0.183104035465456"
"Very low transfer dependency","2005","Full Time","no migration background","6575","0.958439521398918","0.953722806435041","0.963156236362795"
"Very low transfer dependency","2005","Full Time","direct migration background","730","0.908438654396698","0.888466003136894","0.928411305656502"
"Very low transfer dependency","2005","Full Time","indirect migration background","304","0.923627747124623","0.894885054156335","0.952370440092911"
"Very low transfer dependency","2005","Part Time","no migration background","3398","0.812077174702776","0.799977060337681","0.824177289067872"
"Very low transfer dependency","2005","Part Time","direct migration background","420","0.726459995238058","0.68917121342487","0.763748777051246"
"Very low transfer dependency","2005","Part Time","indirect migration background","168","0.802231605912849","0.748865006253648","0.855598205572051"
"Very low transfer dependency","2005","Not Working","no migration background","5641","0.858460609131073","0.850032479541749","0.866888738720397"
"Very low transfer dependency","2005","Not Working","direct migration background","711","0.694577081972157","0.666044433356035","0.723109730588278"
"Very low transfer dependency","2005","Not Working","indirect migration background","205","0.737987342158995","0.686664685430461","0.78930999888753"
"Low transfer dependency","2005","Full Time","no migration background","264","0.0341425429264259","0.0298509209955941","0.0384341648572577"
"Low transfer dependency","2005","Full Time","direct migration background","64","0.0765431057535906","0.0581314355575483","0.0949547759496328"
"Low transfer dependency","2005","Full Time","indirect migration background","13","","",""
"Low transfer dependency","2005","Part Time","no migration background","366","0.110010010091366","0.100318092341273","0.119701927841459"
"Low transfer dependency","2005","Part Time","direct migration background","86","0.172376242510227","0.140781334294614","0.203971150725841"
"Low transfer dependency","2005","Part Time","indirect migration background","30","0.124681475072192","0.0804200665702591","0.168942883574124"
"Low transfer dependency","2005","Not Working","no migration background","423","0.0578144784472023","0.0521713637611148","0.0634575931332899"
"Low transfer dependency","2005","Not Working","direct migration background","120","0.114409294291184","0.0946905965185915","0.134127992063777"
"Low transfer dependency","2005","Not Working","indirect migration background","22","","",""
"High transfer dependency","2005","Full Time","no migration background","34","0.00642981425812863","0.00454088586578706","0.00831874265047021"
"High transfer dependency","2005","Full Time","direct migration background","5","","",""
"High transfer dependency","2005","Full Time","indirect migration background","9","","",""
"High transfer dependency","2005","Part Time","no migration background","141","0.041095896926813","0.0349471321847668","0.0472446616688591"
"High transfer dependency","2005","Part Time","direct migration background","25","","",""
"High transfer dependency","2005","Part Time","indirect migration background","8","","",""
"High transfer dependency","2005","Not Working","no migration background","169","0.0241737578242465","0.0204601957527738","0.0278873198957193"
"High transfer dependency","2005","Not Working","direct migration background","61","0.0646531603532464","0.0494192192133287","0.0798871014931641"
"High transfer dependency","2005","Not Working","indirect migration background","18","","",""
"Very high transfer dependency","2005","Full Time","no migration background","5","","",""
"Very high transfer dependency","2005","Full Time","direct migration background","2","","",""
"Very high transfer dependency","2005","Full Time","indirect migration background","2","","",""
"Very high transfer dependency","2005","Part Time","no migration background","99","0.0368169182790445","0.0309840899276691","0.0426497466304199"
"Very high transfer dependency","2005","Part Time","direct migration background","18","","",""
"Very high transfer dependency","2005","Part Time","indirect migration background","8","","",""
"Very high transfer dependency","2005","Not Working","no migration background","338","0.0595511545974783","0.0538291916751951","0.0652731175197614"
"Very high transfer dependency","2005","Not Working","direct migration background","109","0.126360463383413","0.105777741912874","0.146943184853951"
"Very high transfer dependency","2005","Not Working","indirect migration background","37","0.137684113548152","0.0974681344171793","0.177900092679125"
"Very low transfer dependency","2006","Full Time","no migration background","6972","0.95477926757985","0.950009091591332","0.959549443568368"
"Very low transfer dependency","2006","Full Time","direct migration background","716","0.897033754395249","0.875881175242196","0.918186333548303"
"Very low transfer dependency","2006","Full Time","indirect migration background","306","0.906212431880008","0.874805772858981","0.937619090901036"
"Very low transfer dependency","2006","Part Time","no migration background","3520","0.804692392300974","0.79270868300416","0.816676101597789"
"Very low transfer dependency","2006","Part Time","direct migration background","429","0.735862263471241","0.69924937561459","0.772475151327892"
"Very low transfer dependency","2006","Part Time","indirect migration background","173","0.698379258549285","0.639064817672256","0.757693699426314"
"Very low transfer dependency","2006","Not Working","no migration background","6534","0.860853809970138","0.853030378314539","0.868677241625737"
"Very low transfer dependency","2006","Not Working","direct migration background","696","0.649361007574387","0.620106293934022","0.678615721214752"
"Very low transfer dependency","2006","Not Working","indirect migration background","191","0.642728789731145","0.587385530132296","0.698072049329994"
"Low transfer dependency","2006","Full Time","no migration background","267","0.0369719243846305","0.032640112203276","0.0413037365659849"
"Low transfer dependency","2006","Full Time","direct migration background","68","0.087912224183246","0.0682036843760582","0.107620763990434"
"Low transfer dependency","2006","Full Time","indirect migration background","17","","",""
"Low transfer dependency","2006","Part Time","no migration background","379","0.0993015471874254","0.09026121366055","0.108341880714301"
"Low transfer dependency","2006","Part Time","direct migration background","60","0.133342121659981","0.105111007472578","0.161573235847383"
"Low transfer dependency","2006","Part Time","indirect migration background","31","0.158882810358476","0.111638350960029","0.206127269756923"
"Low transfer dependency","2006","Not Working","no migration background","388","0.0482002223250126","0.0433585627462616","0.0530418819037635"
"Low transfer dependency","2006","Not Working","direct migration background","113","0.10435285634622","0.0856096759010492","0.123096036791391"
"Low transfer dependency","2006","Not Working","indirect migration background","31","0.118426974509013","0.0811100098816412","0.155743939136385"
"High transfer dependency","2006","Full Time","no migration background","41","0.00642270840944327","0.0045888151797657","0.00825660163912085"
"High transfer dependency","2006","Full Time","direct migration background","8","","",""
"High transfer dependency","2006","Full Time","indirect migration background","6","","",""
"High transfer dependency","2006","Part Time","no migration background","176","0.0512948098023673","0.0446264490379539","0.0579631705667807"
"High transfer dependency","2006","Part Time","direct migration background","37","0.0618618467212013","0.0418556132320278","0.0818680802103748"
"High transfer dependency","2006","Part Time","indirect migration background","16","","",""
"High transfer dependency","2006","Not Working","no migration background","193","0.0271721841444578","0.0234970161583383","0.0308473521305772"
"High transfer dependency","2006","Not Working","direct migration background","63","0.0586671754896251","0.0442595691250104","0.0730747818542398"
"High transfer dependency","2006","Not Working","indirect migration background","18","","",""
"Very high transfer dependency","2006","Full Time","no migration background","9","","",""
"Very high transfer dependency","2006","Full Time","direct migration background","1","","",""
"Very high transfer dependency","2006","Full Time","indirect migration background","2","","",""
"Very high transfer dependency","2006","Part Time","no migration background","129","0.044711250709233","0.0384639490331138","0.0509585523853522"
"Very high transfer dependency","2006","Part Time","direct migration background","31","0.0689337681475767","0.0478946859238657","0.0899728503712876"
"Very high transfer dependency","2006","Part Time","indirect migration background","10","","",""
"Very high transfer dependency","2006","Not Working","no migration background","403","0.0637737835603919","0.0582503590707586","0.0692972080500252"
"Very high transfer dependency","2006","Not Working","direct migration background","150","0.187618960589768","0.163683549258675","0.211554371920861"
"Very high transfer dependency","2006","Not Working","indirect migration background","48","0.180244297198433","0.135850240040405","0.22463835435646"
"Very low transfer dependency","2007","Full Time","no migration background","6531","0.957779734018267","0.953008247406578","0.962551220629956"
"Very low transfer dependency","2007","Full Time","direct migration background","636","0.882582810243457","0.858752337643568","0.906413282843346"
"Very low transfer dependency","2007","Full Time","indirect migration background","299","0.903376222418292","0.871499955478231","0.935252489358353"
"Very low transfer dependency","2007","Part Time","no migration background","3333","0.821125585726794","0.809125211767968","0.833125959685621"
"Very low transfer dependency","2007","Part Time","direct migration background","412","0.723037827331992","0.685259350260882","0.760816304403101"
"Very low transfer dependency","2007","Part Time","indirect migration background","161","0.652598536393601","0.589536948337393","0.715660124449809"
"Very low transfer dependency","2007","Not Working","no migration background","6182","0.862297022353302","0.854293001653746","0.870301043052859"
"Very low transfer dependency","2007","Not Working","direct migration background","637","0.665302342380258","0.634404372255542","0.696200312504973"
"Very low transfer dependency","2007","Not Working","indirect migration background","200","0.682046841015977","0.62779136898579","0.736302313046164"
"Low transfer dependency","2007","Full Time","no migration background","240","0.0344862309132737","0.030156484041775","0.0388159777847725"
"Low transfer dependency","2007","Full Time","direct migration background","54","0.0927009918964881","0.0712322551500263","0.11416972864295"
"Low transfer dependency","2007","Full Time","indirect migration background","24","","",""
"Low transfer dependency","2007","Part Time","no migration background","324","0.0902834109581258","0.0813096827509746","0.0992571391652771"
"Low transfer dependency","2007","Part Time","direct migration background","66","0.142615577803765","0.113094991030019","0.172136164577512"
"Low transfer dependency","2007","Part Time","indirect migration background","30","0.177535772187031","0.126926804439806","0.228144739934256"
"Low transfer dependency","2007","Not Working","no migration background","374","0.0476366519390374","0.0426892175225433","0.0525840863555315"
"Low transfer dependency","2007","Not Working","direct migration background","99","0.116196124497084","0.0952131110664154","0.137179137927752"
"Low transfer dependency","2007","Not Working","indirect migration background","26","","",""
"High transfer dependency","2007","Full Time","no migration background","43","0.00617050170886378","0.00431236961153444","0.00802863380619313"
"High transfer dependency","2007","Full Time","direct migration background","11","","",""
"High transfer dependency","2007","Full Time","indirect migration background","6","","",""
"High transfer dependency","2007","Part Time","no migration background","148","0.0514587887005811","0.0445408970307344","0.0583766803704278"
"High transfer dependency","2007","Part Time","direct migration background","38","0.0891770883135452","0.065116993971302","0.113237182655788"
"High transfer dependency","2007","Part Time","indirect migration background","14","","",""
"High transfer dependency","2007","Not Working","no migration background","167","0.025196900256997","0.0215565757167406","0.0288372247972534"
"High transfer dependency","2007","Not Working","direct migration background","48","0.0617235629004698","0.0459661474769747","0.0774809783239648"
"High transfer dependency","2007","Not Working","indirect migration background","13","","",""
"Very high transfer dependency","2007","Full Time","no migration background","9","","",""
"Very high transfer dependency","2007","Full Time","direct migration background","","","",""
"Very high transfer dependency","2007","Full Time","indirect migration background","1","","",""
"Very high transfer dependency","2007","Part Time","no migration background","113","0.0371322146144988","0.0312114931636766","0.0430529360653211"
"Very high transfer dependency","2007","Part Time","direct migration background","23","","",""
"Very high transfer dependency","2007","Part Time","indirect migration background","14","","",""
"Very high transfer dependency","2007","Not Working","no migration background","397","0.0648694254506635","0.0591485268761918","0.0705903240251351"
"Very high transfer dependency","2007","Not Working","direct migration background","112","0.156777970222189","0.132970810971887","0.18058512947249"
"Very high transfer dependency","2007","Not Working","indirect migration background","44","0.207630192868369","0.160373417214206","0.254886968522533"
"Very low transfer dependency","2008","Full Time","no migration background","6276","0.96796682273371","0.963688358240062","0.972245287227358"
"Very low transfer dependency","2008","Full Time","direct migration background","575","0.906130113267861","0.88330185647415","0.928958370061571"
"Very low transfer dependency","2008","Full Time","indirect migration background","304","0.904477088959926","0.873141179727433","0.93581299819242"
"Very low transfer dependency","2008","Part Time","no migration background","3165","0.823991749942351","0.811697603843281","0.836285896041421"
"Very low transfer dependency","2008","Part Time","direct migration background","363","0.753678545103195","0.714766699127245","0.792590391079144"
"Very low transfer dependency","2008","Part Time","indirect migration background","160","0.659987532665193","0.597532528610773","0.722442536719613"
"Very low transfer dependency","2008","Not Working","no migration background","5863","0.867706542103717","0.859562771260794","0.875850312946641"
"Very low transfer dependency","2008","Not Working","direct migration background","593","0.697342201787336","0.66548749514946","0.729196908425212"
"Very low transfer dependency","2008","Not Working","indirect migration background","190","0.69423540218483","0.638124766696492","0.750346037673168"
"Low transfer dependency","2008","Full Time","no migration background","193","0.0264176154028792","0.0225209703456046","0.0303142604601539"
"Low transfer dependency","2008","Full Time","direct migration background","45","0.0779001379120158","0.0569217354746385","0.0988785403493931"
"Low transfer dependency","2008","Full Time","indirect migration background","27","","",""
"Low transfer dependency","2008","Part Time","no migration background","292","0.0910404666333638","0.0817537982511242","0.100327135015604"
"Low transfer dependency","2008","Part Time","direct migration background","52","0.105476060434364","0.0777357976049265","0.133216323263802"
"Low transfer dependency","2008","Part Time","indirect migration background","28","","",""
"Low transfer dependency","2008","Not Working","no migration background","326","0.0496962230902792","0.0444727081160796","0.0549197380644789"
"Low transfer dependency","2008","Not Working","direct migration background","76","0.10662835278126","0.0852276944175137","0.128029011145005"
"Low transfer dependency","2008","Not Working","indirect migration background","21","","",""
"High transfer dependency","2008","Full Time","no migration background","29","","",""
"High transfer dependency","2008","Full Time","direct migration background","6","","",""
"High transfer dependency","2008","Full Time","indirect migration background","6","","",""
"High transfer dependency","2008","Part Time","no migration background","128","0.0513578726709825","0.0442322119171311","0.0584835334248339"
"High transfer dependency","2008","Part Time","direct migration background","34","0.091921691073598","0.0658296357246979","0.118013746422498"
"High transfer dependency","2008","Part Time","indirect migration background","22","","",""
"High transfer dependency","2008","Not Working","no migration background","118","0.0164700541406473","0.0134108304645519","0.0195292778167427"
"High transfer dependency","2008","Not Working","direct migration background","39","0.0522663443214175","0.0368341062079206","0.0676985824349145"
"High transfer dependency","2008","Not Working","indirect migration background","12","","",""
"Very high transfer dependency","2008","Full Time","no migration background","9","","",""
"Very high transfer dependency","2008","Full Time","direct migration background","1","","",""
"Very high transfer dependency","2008","Full Time","indirect migration background","1","","",""
"Very high transfer dependency","2008","Part Time","no migration background","101","0.0336099107533027","0.0277918220413052","0.0394279994653002"
"Very high transfer dependency","2008","Part Time","direct migration background","22","","",""
"Very high transfer dependency","2008","Part Time","indirect migration background","11","","",""
"Very high transfer dependency","2008","Not Working","no migration background","342","0.0661271806653562","0.0601540255130026","0.0721003358177098"
"Very high transfer dependency","2008","Not Working","direct migration background","91","0.143763101109987","0.119435718404045","0.168090483815929"
"Very high transfer dependency","2008","Not Working","indirect migration background","36","0.145076225480738","0.102185832037444","0.187966618924032"
"Very low transfer dependency","2009","Full Time","no migration background","5952","0.967302331088676","0.962860080767934","0.971744581409417"
"Very low transfer dependency","2009","Full Time","direct migration background","489","0.90221452365906","0.876951058686253","0.927477988631867"
"Very low transfer dependency","2009","Full Time","indirect migration background","282","0.920357678637434","0.890121771152959","0.950593586121909"
"Very low transfer dependency","2009","Part Time","no migration background","3049","0.833841264856442","0.821596873699474","0.84608565601341"
"Very low transfer dependency","2009","Part Time","direct migration background","356","0.806529282718492","0.770032084603257","0.843026480833727"
"Very low transfer dependency","2009","Part Time","indirect migration background","158","0.714321009619473","0.653223387695162","0.775418631543785"
"Very low transfer dependency","2009","Not Working","no migration background","5478","0.876178890967485","0.867948918711","0.88440886322397"
"Very low transfer dependency","2009","Not Working","direct migration background","522","0.698222909826748","0.663872951557261","0.732572868096234"
"Very low transfer dependency","2009","Not Working","indirect migration background","167","0.682865451516161","0.623367295176242","0.74236360785608"
"Low transfer dependency","2009","Full Time","no migration background","176","0.0283275281213981","0.0241834512444367","0.0324716049983595"
"Low transfer dependency","2009","Full Time","direct migration background","34","0.0746724708314244","0.0523146828772521","0.0970302587855966"
"Low transfer dependency","2009","Full Time","indirect migration background","18","","",""
"Low transfer dependency","2009","Part Time","no migration background","283","0.0915224876217409","0.0820371037089048","0.101007871534577"
"Low transfer dependency","2009","Part Time","direct migration background","56","0.112643382325772","0.0834325607746322","0.141854203876911"
"Low transfer dependency","2009","Part Time","indirect migration background","26","","",""
"Low transfer dependency","2009","Not Working","no migration background","306","0.0545943905236039","0.0489177978560103","0.0602709831911974"
"Low transfer dependency","2009","Not Working","direct migration background","67","0.113788204257201","0.090025086608114","0.137551321906288"
"Low transfer dependency","2009","Not Working","indirect migration background","36","0.154998868434842","0.108728061972836","0.201269674896848"
"High transfer dependency","2009","Full Time","no migration background","21","","",""
"High transfer dependency","2009","Full Time","direct migration background","7","","",""
"High transfer dependency","2009","Full Time","indirect migration background","5","","",""
"High transfer dependency","2009","Part Time","no migration background","130","0.0393046473749539","0.0329124715609097","0.0456968231889982"
"High transfer dependency","2009","Part Time","direct migration background","21","","",""
"High transfer dependency","2009","Part Time","indirect migration background","15","","",""
"High transfer dependency","2009","Not Working","no migration background","101","0.0161544968035126","0.0130044659809297","0.0193045276260955"
"High transfer dependency","2009","Not Working","direct migration background","29","","",""
"High transfer dependency","2009","Not Working","indirect migration background","10","","",""
"Very high transfer dependency","2009","Full Time","no migration background","8","","",""
"Very high transfer dependency","2009","Full Time","direct migration background","1","","",""
"Very high transfer dependency","2009","Full Time","indirect migration background","3","","",""
"Very high transfer dependency","2009","Part Time","no migration background","88","0.0353316001468631","0.0292585817870584","0.0414046185066678"
"Very high transfer dependency","2009","Part Time","direct migration background","17","","",""
"Very high transfer dependency","2009","Part Time","indirect migration background","11","","",""
"Very high transfer dependency","2009","Not Working","no migration background","268","0.0530722217053982","0.0474708202989318","0.0586736231118646"
"Very high transfer dependency","2009","Not Working","direct migration background","68","0.137380727212125","0.11161997637032","0.163141478053929"
"Very high transfer dependency","2009","Not Working","indirect migration background","22","","",""
"Very low transfer dependency","2010","Full Time","no migration background","7258","0.966535223245658","0.962547854423838","0.970522592067479"
"Very low transfer dependency","2010","Full Time","direct migration background","768","0.900111168439011","0.880714225324629","0.919508111553393"
"Very low transfer dependency","2010","Full Time","indirect migration background","400","0.938864178877709","0.916874700406752","0.960853657348667"
"Very low transfer dependency","2010","Part Time","no migration background","4072","0.82943241705237","0.819169708625307","0.839695125479434"
"Very low transfer dependency","2010","Part Time","direct migration background","481","0.750028985303503","0.719184040212201","0.780873930394804"
"Very low transfer dependency","2010","Part Time","indirect migration background","235","0.696046605404343","0.64729850500833","0.744794705800355"
"Very low transfer dependency","2010","Not Working","no migration background","5668","0.874988002580523","0.867303654702374","0.882672350458672"
"Very low transfer dependency","2010","Not Working","direct migration background","664","0.637105954020161","0.609820975108854","0.664390932931469"
"Very low transfer dependency","2010","Not Working","indirect migration background","211","0.556025099755465","0.507814291002576","0.604235908508354"
"Low transfer dependency","2010","Full Time","no migration background","460","0.02657549626221","0.023009544790771","0.030141447733649"
"Low transfer dependency","2010","Full Time","direct migration background","127","0.0843800551260182","0.0663994511837986","0.102360659068238"
"Low transfer dependency","2010","Full Time","indirect migration background","41","0.0417167761477736","0.0233654276869422","0.0600681246086049"
"Low transfer dependency","2010","Part Time","no migration background","594","0.0859447107784658","0.0782972184419763","0.0935922031149553"
"Low transfer dependency","2010","Part Time","direct migration background","137","0.13743408568796","0.112907136791885","0.161961034584035"
"Low transfer dependency","2010","Part Time","indirect migration background","48","0.103345875787824","0.0710836676891279","0.13560808388652"
"Low transfer dependency","2010","Not Working","no migration background","548","0.0479023134327092","0.0429404007179752","0.0528642261474433"
"Low transfer dependency","2010","Not Working","direct migration background","169","0.144552823558168","0.124598465661012","0.164507181455325"
"Low transfer dependency","2010","Not Working","indirect migration background","79","0.187696669581874","0.149808344256762","0.225584994906987"
"High transfer dependency","2010","Full Time","no migration background","85","0.00572074275618707","0.00404863600975836","0.00739284950261578"
"High transfer dependency","2010","Full Time","direct migration background","19","","",""
"High transfer dependency","2010","Full Time","indirect migration background","12","","",""
"High transfer dependency","2010","Part Time","no migration background","309","0.0510148408814523","0.0450113864468271","0.0570182953160774"
"High transfer dependency","2010","Part Time","direct migration background","76","0.0483365431170518","0.0330580810003566","0.0636150052337469"
"High transfer dependency","2010","Part Time","indirect migration background","36","0.118509085026786","0.0842544155911992","0.152763754462374"
"High transfer dependency","2010","Not Working","no migration background","275","0.0216341152769157","0.0182538534470184","0.025014377106813"
"High transfer dependency","2010","Not Working","direct migration background","94","0.0601322470785942","0.0466421535600612","0.0736223405971273"
"High transfer dependency","2010","Not Working","indirect migration background","39","0.0667381550883845","0.0425219066632364","0.0909544035135325"
"Very high transfer dependency","2010","Full Time","no migration background","12","","",""
"Very high transfer dependency","2010","Full Time","direct migration background","4","","",""
"Very high transfer dependency","2010","Full Time","indirect migration background","3","","",""
"Very high transfer dependency","2010","Part Time","no migration background","185","0.0336080312877113","0.0286907909836381","0.0385252715917846"
"Very high transfer dependency","2010","Part Time","direct migration background","63","0.0642003858914854","0.0467397361148111","0.0816610356681596"
"Very high transfer dependency","2010","Part Time","indirect migration background","23","","",""
"Very high transfer dependency","2010","Not Working","no migration background","625","0.0554755687098518","0.0501570878473982","0.0607940495723053"
