"transab_cat2","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","1986","66 and older","(1c) basic vocational qualification","2","","",""
"High transfer dependency","1986","66 and older","(2b) intermediate general qualification","","","",""
"High transfer dependency","1986","66 and older","(2a) intermediate vocational","1","","",""
"High transfer dependency","1986","66 and older","(2c_gen) general maturity certificate","","","",""
"High transfer dependency","1986","66 and older","(2c_voc) vocational maturity certificate","","","",""
"High transfer dependency","1986","66 and older","(3a) lower tertiary education","","","",""
"High transfer dependency","1986","66 and older","(3b) higher tertiary education","","","",""
"Very high transfer dependency","1986","16-34 y.","(0) in school","3","","",""
"Very high transfer dependency","1986","16-34 y.","(1a) inadequately completed","11","","",""
"Very high transfer dependency","1986","16-34 y.","(1b) general elementary school","25","","",""
"Very high transfer dependency","1986","16-34 y.","(1c) basic vocational qualification","11","","",""
"Very high transfer dependency","1986","16-34 y.","(2b) intermediate general qualification","3","","",""
"Very high transfer dependency","1986","16-34 y.","(2a) intermediate vocational","6","","",""
"Very high transfer dependency","1986","16-34 y.","(2c_gen) general maturity certificate","14","","",""
"Very high transfer dependency","1986","16-34 y.","(2c_voc) vocational maturity certificate","6","","",""
"Very high transfer dependency","1986","16-34 y.","(3a) lower tertiary education","1","","",""
"Very high transfer dependency","1986","16-34 y.","(3b) higher tertiary education","4","","",""
"Very high transfer dependency","1986","35-65 y.","(0) in school","","","",""
"Very high transfer dependency","1986","35-65 y.","(1a) inadequately completed","14","","",""
"Very high transfer dependency","1986","35-65 y.","(1b) general elementary school","27","","",""
"Very high transfer dependency","1986","35-65 y.","(1c) basic vocational qualification","26","","",""
"Very high transfer dependency","1986","35-65 y.","(2b) intermediate general qualification","1","","",""
"Very high transfer dependency","1986","35-65 y.","(2a) intermediate vocational","2","","",""
"Very high transfer dependency","1986","35-65 y.","(2c_gen) general maturity certificate","5","","",""
"Very high transfer dependency","1986","35-65 y.","(2c_voc) vocational maturity certificate","3","","",""
"Very high transfer dependency","1986","35-65 y.","(3a) lower tertiary education","3","","",""
"Very high transfer dependency","1986","35-65 y.","(3b) higher tertiary education","","","",""
"Very high transfer dependency","1986","66 and older","(0) in school","","","",""
"Very high transfer dependency","1986","66 and older","(1a) inadequately completed","","","",""
"Very high transfer dependency","1986","66 and older","(1b) general elementary school","2","","",""
"Very high transfer dependency","1986","66 and older","(1c) basic vocational qualification","","","",""
"Very high transfer dependency","1986","66 and older","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","1986","66 and older","(2a) intermediate vocational","","","",""
"Very high transfer dependency","1986","66 and older","(2c_gen) general maturity certificate","","","",""
"Very high transfer dependency","1986","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","1986","66 and older","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1986","66 and older","(3b) higher tertiary education","","","",""
"Very low transfer dependency","1987","16-34 y.","(0) in school","177","0.942297415638393","0.909053756454539","0.975541074822248"
"Very low transfer dependency","1987","16-34 y.","(1a) inadequately completed","178","0.823434729310302","0.771110813337848","0.875758645282756"
"Very low transfer dependency","1987","16-34 y.","(1b) general elementary school","701","0.878279218903568","0.855333616789965","0.901224821017172"
"Very low transfer dependency","1987","16-34 y.","(1c) basic vocational qualification","979","0.943627191875252","0.92958278924679","0.957671594503713"
"Very low transfer dependency","1987","16-34 y.","(2b) intermediate general qualification","315","0.951584822053236","0.9285311296812","0.974638514425271"
"Very low transfer dependency","1987","16-34 y.","(2a) intermediate vocational","603","0.95921311051405","0.943792292995697","0.974633928032402"
"Very low transfer dependency","1987","16-34 y.","(2c_gen) general maturity certificate","294","0.905186011558967","0.873286744033757","0.937085279084177"
"Very low transfer dependency","1987","16-34 y.","(2c_voc) vocational maturity certificate","196","0.921398365205449","0.885086682783824","0.957710047627075"
"Very low transfer dependency","1987","16-34 y.","(3a) lower tertiary education","68","0.972635623245145","0.934417712881921","1.01085353360837"
"Very low transfer dependency","1987","16-34 y.","(3b) higher tertiary education","139","0.907667417956256","0.861184239146793","0.95415059676572"
"Very low transfer dependency","1987","35-65 y.","(0) in school","","","",""
"Very low transfer dependency","1987","35-65 y.","(1a) inadequately completed","542","0.916833737215827","0.894646230891985","0.939021243539669"
"Very low transfer dependency","1987","35-65 y.","(1b) general elementary school","1193","0.931589795737914","0.917759995369061","0.945419596106767"
"Very low transfer dependency","1987","35-65 y.","(1c) basic vocational qualification","2033","0.944482087335832","0.934771155753055","0.95419301891861"
"Very low transfer dependency","1987","35-65 y.","(2b) intermediate general qualification","65","0.922604268300817","0.860447968666122","0.984760567935512"
"Very low transfer dependency","1987","35-65 y.","(2a) intermediate vocational","550","0.976551998682862","0.964041329659159","0.989062667706566"
"Very low transfer dependency","1987","35-65 y.","(2c_gen) general maturity certificate","45","0.941305744480312","0.875492514635607","1.00711897432502"
"Very low transfer dependency","1987","35-65 y.","(2c_voc) vocational maturity certificate","149","0.961417067641067","0.931290351570782","0.991543783711351"
"Very low transfer dependency","1987","35-65 y.","(3a) lower tertiary education","145","0.960792674924784","0.929732713649638","0.99185263619993"
"Very low transfer dependency","1987","35-65 y.","(3b) higher tertiary education","309","0.973516259605192","0.95581248729351","0.991220031916875"
"Very low transfer dependency","1987","66 and older","(0) in school","","","",""
"Very low transfer dependency","1987","66 and older","(1a) inadequately completed","18","","",""
"Very low transfer dependency","1987","66 and older","(1b) general elementary school","375","0.969028536778098","0.951723725335033","0.986333348221162"
"Very low transfer dependency","1987","66 and older","(1c) basic vocational qualification","405","0.983492721115404","0.971174428980689","0.99581101325012"
"Very low transfer dependency","1987","66 and older","(2b) intermediate general qualification","29","","",""
"Very low transfer dependency","1987","66 and older","(2a) intermediate vocational","135","0.991736392269659","0.9765217548006","1.00695102973872"
"Very low transfer dependency","1987","66 and older","(2c_gen) general maturity certificate","7","","",""
"Very low transfer dependency","1987","66 and older","(2c_voc) vocational maturity certificate","37","1","1","1"
"Very low transfer dependency","1987","66 and older","(3a) lower tertiary education","27","","",""
"Very low transfer dependency","1987","66 and older","(3b) higher tertiary education","30","1","1","1"
"Low transfer dependency","1987","16-34 y.","(0) in school","8","","",""
"Low transfer dependency","1987","16-34 y.","(1a) inadequately completed","10","","",""
"Low transfer dependency","1987","16-34 y.","(1b) general elementary school","50","0.0689307248917489","0.05115209822926","0.0867093515542378"
"Low transfer dependency","1987","16-34 y.","(1c) basic vocational qualification","42","0.0391660385153886","0.0273533919725448","0.0509786850582325"
"Low transfer dependency","1987","16-34 y.","(2b) intermediate general qualification","7","","",""
"Low transfer dependency","1987","16-34 y.","(2a) intermediate vocational","18","","",""
"Low transfer dependency","1987","16-34 y.","(2c_gen) general maturity certificate","14","","",""
"Low transfer dependency","1987","16-34 y.","(2c_voc) vocational maturity certificate","9","","",""
"Low transfer dependency","1987","16-34 y.","(3a) lower tertiary education","1","","",""
"Low transfer dependency","1987","16-34 y.","(3b) higher tertiary education","6","","",""
"Low transfer dependency","1987","35-65 y.","(0) in school","","","",""
"Low transfer dependency","1987","35-65 y.","(1a) inadequately completed","27","","",""
"Low transfer dependency","1987","35-65 y.","(1b) general elementary school","50","0.0350009007881988","0.024932832073556","0.0450689695028416"
"Low transfer dependency","1987","35-65 y.","(1c) basic vocational qualification","51","0.0260903100482768","0.0193303141822911","0.0328503059142626"
"Low transfer dependency","1987","35-65 y.","(2b) intermediate general qualification","5","","",""
"Low transfer dependency","1987","35-65 y.","(2a) intermediate vocational","7","","",""
"Low transfer dependency","1987","35-65 y.","(2c_gen) general maturity certificate","1","","",""
"Low transfer dependency","1987","35-65 y.","(2c_voc) vocational maturity certificate","2","","",""
"Low transfer dependency","1987","35-65 y.","(3a) lower tertiary education","3","","",""
"Low transfer dependency","1987","35-65 y.","(3b) higher tertiary education","6","","",""
"Low transfer dependency","1987","66 and older","(0) in school","","","",""
"Low transfer dependency","1987","66 and older","(1a) inadequately completed","1","","",""
