"transab_cat2","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","1992","Single parent ","no migration background","39","0.0554048071969186","0.0353926999368682","0.075416914456969"
"Low transfer dependency","1992","Single parent ","direct migration background","4","","",""
"Low transfer dependency","1992","Single parent ","indirect migration background","4","","",""
"Low transfer dependency","1992","Couple + C. LE 16 ","no migration background","204","0.0590347076713784","0.0499700245453703","0.0680993907973866"
"Low transfer dependency","1992","Couple + C. LE 16 ","direct migration background","29","","",""
"Low transfer dependency","1992","Couple + C. LE 16 ","indirect migration background","4","","",""
"Low transfer dependency","1992","Couple + C. GT 16 ","no migration background","67","0.0200659428818966","0.0139943125279763","0.026137573235817"
"Low transfer dependency","1992","Couple + C. GT 16 ","direct migration background","34","0.0450104121072259","0.0271390097603822","0.0628818144540696"
"Low transfer dependency","1992","Couple + C. GT 16 ","indirect migration background","12","","",""
"Low transfer dependency","1992","Couple + C. LE and GT 16","no migration background","57","0.0618029251334635","0.0437308735994709","0.0798749766674561"
"Low transfer dependency","1992","Couple + C. LE and GT 16","direct migration background","12","","",""
"Low transfer dependency","1992","Couple + C. LE and GT 16","indirect migration background","1","","",""
"High transfer dependency","1992","1-pers.-HH","no migration background","11","","",""
"High transfer dependency","1992","1-pers.-HH","direct migration background","5","","",""
"High transfer dependency","1992","1-pers.-HH","indirect migration background","","","",""
"High transfer dependency","1992","(Married) couple without C. ","no migration background","34","0.0105575744938362","0.00673969403039689","0.0143754549572755"
"High transfer dependency","1992","(Married) couple without C. ","direct migration background","8","","",""
"High transfer dependency","1992","(Married) couple without C. ","indirect migration background","","","",""
"High transfer dependency","1992","Single parent ","no migration background","21","","",""
"High transfer dependency","1992","Single parent ","direct migration background","3","","",""
"High transfer dependency","1992","Single parent ","indirect migration background","","","",""
"High transfer dependency","1992","Couple + C. LE 16 ","no migration background","44","0.0156546466342605","0.0108803708920373","0.0204289223764836"
"High transfer dependency","1992","Couple + C. LE 16 ","direct migration background","9","","",""
"High transfer dependency","1992","Couple + C. LE 16 ","indirect migration background","1","","",""
"High transfer dependency","1992","Couple + C. GT 16 ","no migration background","4","","",""
"High transfer dependency","1992","Couple + C. GT 16 ","direct migration background","8","","",""
"High transfer dependency","1992","Couple + C. GT 16 ","indirect migration background","1","","",""
"High transfer dependency","1992","Couple + C. LE and GT 16","no migration background","9","","",""
"High transfer dependency","1992","Couple + C. LE and GT 16","direct migration background","4","","",""
"High transfer dependency","1992","Couple + C. LE and GT 16","indirect migration background","2","","",""
"Very high transfer dependency","1992","1-pers.-HH","no migration background","29","","",""
"Very high transfer dependency","1992","1-pers.-HH","direct migration background","7","","",""
"Very high transfer dependency","1992","1-pers.-HH","indirect migration background","1","","",""
"Very high transfer dependency","1992","(Married) couple without C. ","no migration background","19","","",""
"Very high transfer dependency","1992","(Married) couple without C. ","direct migration background","11","","",""
"Very high transfer dependency","1992","(Married) couple without C. ","indirect migration background","","","",""
"Very high transfer dependency","1992","Single parent ","no migration background","21","","",""
"Very high transfer dependency","1992","Single parent ","direct migration background","2","","",""
"Very high transfer dependency","1992","Single parent ","indirect migration background","2","","",""
"Very high transfer dependency","1992","Couple + C. LE 16 ","no migration background","10","","",""
"Very high transfer dependency","1992","Couple + C. LE 16 ","direct migration background","17","","",""
"Very high transfer dependency","1992","Couple + C. LE 16 ","indirect migration background","1","","",""
"Very high transfer dependency","1992","Couple + C. GT 16 ","no migration background","6","","",""
"Very high transfer dependency","1992","Couple + C. GT 16 ","direct migration background","11","","",""
"Very high transfer dependency","1992","Couple + C. GT 16 ","indirect migration background","4","","",""
"Very high transfer dependency","1992","Couple + C. LE and GT 16","no migration background","","","",""
"Very high transfer dependency","1992","Couple + C. LE and GT 16","direct migration background","7","","",""
"Very high transfer dependency","1992","Couple + C. LE and GT 16","indirect migration background","4","","",""
"Very low transfer dependency","1993","1-pers.-HH","no migration background","1123","0.940819898888987","0.927486023996213","0.95415377378176"
"Very low transfer dependency","1993","1-pers.-HH","direct migration background","158","0.90124321700966","0.857292503538431","0.94519393048089"
"Very low transfer dependency","1993","1-pers.-HH","indirect migration background","26","","",""
"Very low transfer dependency","1993","(Married) couple without C. ","no migration background","2619","0.95506071720102","0.947362359475491","0.962759074926549"
"Very low transfer dependency","1993","(Married) couple without C. ","direct migration background","465","0.955786839020663","0.937804236777302","0.973769441264025"
"Very low transfer dependency","1993","(Married) couple without C. ","indirect migration background","38","0.919704688147363","0.836523435278418","1.00288594101631"
"Very low transfer dependency","1993","Single parent ","no migration background","379","0.803603467731087","0.768174187099113","0.839032748363061"
"Very low transfer dependency","1993","Single parent ","direct migration background","83","0.874860384529633","0.80867238453593","0.941048384523336"
"Very low transfer dependency","1993","Single parent ","indirect migration background","24","","",""
"Very low transfer dependency","1993","Couple + C. LE 16 ","no migration background","2150","0.906490030618437","0.894984914375584","0.917995146861291"
"Very low transfer dependency","1993","Couple + C. LE 16 ","direct migration background","536","0.925565787507916","0.904404392399505","0.946727182616326"
"Very low transfer dependency","1993","Couple + C. LE 16 ","indirect migration background","36","0.827162977660954","0.714150136053805","0.940175819268104"
"Very low transfer dependency","1993","Couple + C. GT 16 ","no migration background","1770","0.960000460252868","0.951172995304834","0.968827925200902"
"Very low transfer dependency","1993","Couple + C. GT 16 ","direct migration background","458","0.93197731340559","0.910039042591533","0.953915584219647"
"Very low transfer dependency","1993","Couple + C. GT 16 ","indirect migration background","160","0.953022543151389","0.921401207830582","0.984643878472197"
"Very low transfer dependency","1993","Couple + C. LE and GT 16","no migration background","634","0.917464878031782","0.897322875984125","0.937606880079439"
"Very low transfer dependency","1993","Couple + C. LE and GT 16","direct migration background","315","0.9217226894921","0.893296469158732","0.950148909825468"
"Very low transfer dependency","1993","Couple + C. LE and GT 16","indirect migration background","117","0.963153544737677","0.930260169525947","0.996046919949408"
"Low transfer dependency","1993","1-pers.-HH","no migration background","23","","",""
"Low transfer dependency","1993","1-pers.-HH","direct migration background","8","","",""
"Low transfer dependency","1993","1-pers.-HH","indirect migration background","2","","",""
"Low transfer dependency","1993","(Married) couple without C. ","no migration background","100","0.0249800618388726","0.0191807958157649","0.0307793278619803"
"Low transfer dependency","1993","(Married) couple without C. ","direct migration background","18","","",""
"Low transfer dependency","1993","(Married) couple without C. ","indirect migration background","3","","",""
"Low transfer dependency","1993","Single parent ","no migration background","47","0.0940421881800675","0.0680112467144021","0.120073129645733"
"Low transfer dependency","1993","Single parent ","direct migration background","4","","",""
"Low transfer dependency","1993","Single parent ","indirect migration background","","","",""
"Low transfer dependency","1993","Couple + C. LE 16 ","no migration background","231","0.0663817478307856","0.0565441390914554","0.0762193565701159"
"Low transfer dependency","1993","Couple + C. LE 16 ","direct migration background","28","","",""
"Low transfer dependency","1993","Couple + C. LE 16 ","indirect migration background","2","","",""
"Low transfer dependency","1993","Couple + C. GT 16 ","no migration background","112","0.0370709463693733","0.028559825348861","0.0455820673898856"
"Low transfer dependency","1993","Couple + C. GT 16 ","direct migration background","32","0.0445144323142876","0.0265449602456934","0.0624839043828818"
"Low transfer dependency","1993","Couple + C. GT 16 ","indirect migration background","10","","",""
"Low transfer dependency","1993","Couple + C. LE and GT 16","no migration background","71","0.0700552933924486","0.051372683105615","0.0887379036792821"
"Low transfer dependency","1993","Couple + C. LE and GT 16","direct migration background","14","","",""
"Low transfer dependency","1993","Couple + C. LE and GT 16","indirect migration background","4","","",""
"High transfer dependency","1993","1-pers.-HH","no migration background","19","","",""
"High transfer dependency","1993","1-pers.-HH","direct migration background","2","","",""
"High transfer dependency","1993","1-pers.-HH","indirect migration background","1","","",""
"High transfer dependency","1993","(Married) couple without C. ","no migration background","37","0.0120385953683473","0.0079860542836867","0.0160911364530079"
"High transfer dependency","1993","(Married) couple without C. ","direct migration background","13","","",""
"High transfer dependency","1993","(Married) couple without C. ","indirect migration background","","","",""
"High transfer dependency","1993","Single parent ","no migration background","25","","",""
"High transfer dependency","1993","Single parent ","direct migration background","","","",""
"High transfer dependency","1993","Single parent ","indirect migration background","2","","",""
"High transfer dependency","1993","Couple + C. LE 16 ","no migration background","55","0.0189611013785799","0.0135715150656162","0.0243506876915436"
"High transfer dependency","1993","Couple + C. LE 16 ","direct migration background","14","","",""
"High transfer dependency","1993","Couple + C. LE 16 ","indirect migration background","2","","",""
"High transfer dependency","1993","Couple + C. GT 16 ","no migration background","5","","",""
"High transfer dependency","1993","Couple + C. GT 16 ","direct migration background","10","","",""
"High transfer dependency","1993","Couple + C. GT 16 ","indirect migration background","1","","",""
"High transfer dependency","1993","Couple + C. LE and GT 16","no migration background","6","","",""
"High transfer dependency","1993","Couple + C. LE and GT 16","direct migration background","11","","",""
"High transfer dependency","1993","Couple + C. LE and GT 16","indirect migration background","5","","",""
"Very high transfer dependency","1993","1-pers.-HH","no migration background","38","0.0282569221490377","0.0188930940416141","0.0376207502564614"
"Very high transfer dependency","1993","1-pers.-HH","direct migration background","9","","",""
"Very high transfer dependency","1993","1-pers.-HH","indirect migration background","2","","",""
"Very high transfer dependency","1993","(Married) couple without C. ","no migration background","26","","",""
"Very high transfer dependency","1993","(Married) couple without C. ","direct migration background","6","","",""
"Very high transfer dependency","1993","(Married) couple without C. ","indirect migration background","","","",""
"Very high transfer dependency","1993","Single parent ","no migration background","32","0.0621867717557673","0.0406499452780312","0.0837235982335033"
"Very high transfer dependency","1993","Single parent ","direct migration background","9","","",""
"Very high transfer dependency","1993","Single parent ","indirect migration background","1","","",""
"Very high transfer dependency","1993","Couple + C. LE 16 ","no migration background","24","","",""
"Very high transfer dependency","1993","Couple + C. LE 16 ","direct migration background","13","","",""
"Very high transfer dependency","1993","Couple + C. LE 16 ","indirect migration background","3","","",""
"Very high transfer dependency","1993","Couple + C. GT 16 ","no migration background","6","","",""
"Very high transfer dependency","1993","Couple + C. GT 16 ","direct migration background","6","","",""
"Very high transfer dependency","1993","Couple + C. GT 16 ","indirect migration background","1","","",""
"Very high transfer dependency","1993","Couple + C. LE and GT 16","no migration background","6","","",""
"Very high transfer dependency","1993","Couple + C. LE and GT 16","direct migration background","3","","",""
"Very high transfer dependency","1993","Couple + C. LE and GT 16","indirect migration background","","","",""
"Very low transfer dependency","1994","1-pers.-HH","no migration background","1124","0.93225532463545","0.918101264426171","0.94640938484473"
"Very low transfer dependency","1994","1-pers.-HH","direct migration background","146","0.907814633610184","0.863674290819948","0.95195497640042"
"Very low transfer dependency","1994","1-pers.-HH","indirect migration background","28","","",""
"Very low transfer dependency","1994","(Married) couple without C. ","no migration background","2637","0.95284224335603","0.945001872435376","0.960682614276683"
"Very low transfer dependency","1994","(Married) couple without C. ","direct migration background","489","0.946139790676981","0.926903030655308","0.965376550698654"
"Very low transfer dependency","1994","(Married) couple without C. ","indirect migration background","53","0.921200495649441","0.851256653129696","0.991144338169186"
"Very low transfer dependency","1994","Single parent ","no migration background","376","0.82230403827677","0.78756029516954","0.857047781384"
"Very low transfer dependency","1994","Single parent ","direct migration background","72","0.856232133664915","0.781644762083598","0.930819505246231"
"Very low transfer dependency","1994","Single parent ","indirect migration background","24","","",""
"Very low transfer dependency","1994","Couple + C. LE 16 ","no migration background","2077","0.894391819085155","0.882080666668952","0.906702971501357"
"Very low transfer dependency","1994","Couple + C. LE 16 ","direct migration background","488","0.863767052164349","0.835531521414596","0.892002582914102"
"Very low transfer dependency","1994","Couple + C. LE 16 ","indirect migration background","37","0.784021318385916","0.666377654726464","0.901664982045369"
"Very low transfer dependency","1994","Couple + C. GT 16 ","no migration background","1666","0.945037900126757","0.93446817641446","0.955607623839055"
"Very low transfer dependency","1994","Couple + C. GT 16 ","direct migration background","420","0.86856237976052","0.838398658217836","0.898726101303204"
"Very low transfer dependency","1994","Couple + C. GT 16 ","indirect migration background","162","0.933120125307298","0.896421094639592","0.969819155975004"
"Very low transfer dependency","1994","Couple + C. LE and GT 16","no migration background","662","0.932783664402806","0.914779143626508","0.950788185179104"
"Very low transfer dependency","1994","Couple + C. LE and GT 16","direct migration background","273","0.918827206871806","0.888127553813663","0.94952685992995"
"Very low transfer dependency","1994","Couple + C. LE and GT 16","indirect migration background","120","0.945343860331243","0.906269597262007","0.984418123400479"
"Low transfer dependency","1994","1-pers.-HH","no migration background","27","","",""
"Low transfer dependency","1994","1-pers.-HH","direct migration background","6","","",""
"Low transfer dependency","1994","1-pers.-HH","indirect migration background","2","","",""
"Low transfer dependency","1994","(Married) couple without C. ","no migration background","103","0.0262430452371491","0.0203303983898457","0.0321556920844525"
"Low transfer dependency","1994","(Married) couple without C. ","direct migration background","19","","",""
"Low transfer dependency","1994","(Married) couple without C. ","indirect migration background","4","","",""
"Low transfer dependency","1994","Single parent ","no migration background","34","0.0685531149690621","0.0455855867524719","0.0915206431856523"
"Low transfer dependency","1994","Single parent ","direct migration background","7","","",""
"Low transfer dependency","1994","Single parent ","indirect migration background","1","","",""
"Low transfer dependency","1994","Couple + C. LE 16 ","no migration background","226","0.0706431341459577","0.0603792378993917","0.0809070303925237"
"Low transfer dependency","1994","Couple + C. LE 16 ","direct migration background","42","0.0809606095345748","0.0585083264592422","0.103412892609907"
"Low transfer dependency","1994","Couple + C. LE 16 ","indirect migration background","7","","",""
"Low transfer dependency","1994","Couple + C. GT 16 ","no migration background","94","0.0395370222079564","0.0304994941914681","0.0485745502244447"
"Low transfer dependency","1994","Couple + C. GT 16 ","direct migration background","46","0.0987605846354772","0.072126579044702","0.125394590226252"
"Low transfer dependency","1994","Couple + C. GT 16 ","indirect migration background","12","","",""
"Low transfer dependency","1994","Couple + C. LE and GT 16","no migration background","57","0.0479678180333407","0.0326020426419916","0.0633335934246898"
"Low transfer dependency","1994","Couple + C. LE and GT 16","direct migration background","19","","",""
"Low transfer dependency","1994","Couple + C. LE and GT 16","indirect migration background","8","","",""
"High transfer dependency","1994","1-pers.-HH","no migration background","17","","",""
"High transfer dependency","1994","1-pers.-HH","direct migration background","4","","",""
"High transfer dependency","1994","1-pers.-HH","indirect migration background","1","","",""
"High transfer dependency","1994","(Married) couple without C. ","no migration background","35","0.00970954170501582","0.00608268662763362","0.013336396782398"
"High transfer dependency","1994","(Married) couple without C. ","direct migration background","16","","",""
"High transfer dependency","1994","(Married) couple without C. ","indirect migration background","","","",""
"High transfer dependency","1994","Single parent ","no migration background","14","","",""
"High transfer dependency","1994","Single parent ","direct migration background","","","",""
"High transfer dependency","1994","Single parent ","indirect migration background","","","",""
"High transfer dependency","1994","Couple + C. LE 16 ","no migration background","60","0.0227734871272857","0.0167976547564515","0.02874931949812"
"High transfer dependency","1994","Couple + C. LE 16 ","direct migration background","14","","",""
"High transfer dependency","1994","Couple + C. LE 16 ","indirect migration background","2","","",""
"High transfer dependency","1994","Couple + C. GT 16 ","no migration background","20","","",""
"High transfer dependency","1994","Couple + C. GT 16 ","direct migration background","5","","",""
"High transfer dependency","1994","Couple + C. GT 16 ","indirect migration background","3","","",""
"High transfer dependency","1994","Couple + C. LE and GT 16","no migration background","15","","",""
"High transfer dependency","1994","Couple + C. LE and GT 16","direct migration background","10","","",""
"High transfer dependency","1994","Couple + C. LE and GT 16","indirect migration background","1","","",""
"Very high transfer dependency","1994","1-pers.-HH","no migration background","43","0.0390172684247267","0.0281113500724407","0.0499231867770128"
"Very high transfer dependency","1994","1-pers.-HH","direct migration background","9","","",""
"Very high transfer dependency","1994","1-pers.-HH","indirect migration background","2","","",""
"Very high transfer dependency","1994","(Married) couple without C. ","no migration background","33","0.0112051697018055","0.00731192364858398","0.015098415755027"
"Very high transfer dependency","1994","(Married) couple without C. ","direct migration background","5","","",""
"Very high transfer dependency","1994","(Married) couple without C. ","indirect migration background","","","",""
"Very high transfer dependency","1994","Single parent ","no migration background","41","0.0829558468879463","0.0578866605539664","0.108025033221926"
"Very high transfer dependency","1994","Single parent ","direct migration background","6","","",""
"Very high transfer dependency","1994","Single parent ","indirect migration background","","","",""
"Very high transfer dependency","1994","Couple + C. LE 16 ","no migration background","31","0.0121915596416021","0.00779561698967074","0.0165875022935334"
"Very high transfer dependency","1994","Couple + C. LE 16 ","direct migration background","23","","",""
"Very high transfer dependency","1994","Couple + C. LE 16 ","indirect migration background","1","","",""
"Very high transfer dependency","1994","Couple + C. GT 16 ","no migration background","6","","",""
"Very high transfer dependency","1994","Couple + C. GT 16 ","direct migration background","11","","",""
"Very high transfer dependency","1994","Couple + C. GT 16 ","indirect migration background","1","","",""
"Very high transfer dependency","1994","Couple + C. LE and GT 16","no migration background","9","","",""
"Very high transfer dependency","1994","Couple + C. LE and GT 16","direct migration background","2","","",""
"Very high transfer dependency","1994","Couple + C. LE and GT 16","indirect migration background","1","","",""
"Very low transfer dependency","1995","1-pers.-HH","no migration background","1121","0.915513977453962","0.899939805383868","0.931088149524056"
"Very low transfer dependency","1995","1-pers.-HH","direct migration background","171","0.86382095096649","0.815557959049495","0.912083942883484"
"Very low transfer dependency","1995","1-pers.-HH","indirect migration background","32","0.941194822987931","0.863254605292655","1.01913504068321"
"Very low transfer dependency","1995","(Married) couple without C. ","no migration background","2678","0.956523648015157","0.949032838365526","0.964014457664787"
"Very low transfer dependency","1995","(Married) couple without C. ","direct migration background","551","0.913076851875143","0.890609545294946","0.93554415845534"
"Very low transfer dependency","1995","(Married) couple without C. ","indirect migration background","62","0.965863742665116","0.921721204991887","1.01000628033834"
"Very low transfer dependency","1995","Single parent ","no migration background","369","0.820319992179821","0.785757866343939","0.854882118015703"
"Very low transfer dependency","1995","Single parent ","direct migration background","79","0.766590029313314","0.685293368716814","0.847886689909815"
"Very low transfer dependency","1995","Single parent ","indirect migration background","30","0.95057378859474","0.875472968335825","1.02567460885366"
"Very low transfer dependency","1995","Couple + C. LE 16 ","no migration background","2076","0.904759005973574","0.892870341708864","0.916647670238283"
"Very low transfer dependency","1995","Couple + C. LE 16 ","direct migration background","608","0.808695861710476","0.780279794153093","0.83711192926786"
"Very low transfer dependency","1995","Couple + C. LE 16 ","indirect migration background","42","0.80153264869135","0.695153537718212","0.907911759664488"
"Very low transfer dependency","1995","Couple + C. GT 16 ","no migration background","1646","0.941604828384589","0.930605940395029","0.95260371637415"
"Very low transfer dependency","1995","Couple + C. GT 16 ","direct migration background","494","0.897816791110221","0.872841676077161","0.922791906143281"
"Very low transfer dependency","1995","Couple + C. GT 16 ","indirect migration background","151","0.89349909025753","0.847263782589575","0.939734397925484"
"Very low transfer dependency","1995","Couple + C. LE and GT 16","no migration background","677","0.931210432474539","0.913240112451051","0.949180752498026"
"Very low transfer dependency","1995","Couple + C. LE and GT 16","direct migration background","310","0.823684200647056","0.783985851861765","0.863382549432348"
"Very low transfer dependency","1995","Couple + C. LE and GT 16","indirect migration background","118","0.929392377820697","0.885525392483118","0.973259363158277"
"Low transfer dependency","1995","1-pers.-HH","no migration background","37","0.0296062084056798","0.0201144768444076","0.0390979399669521"
"Low transfer dependency","1995","1-pers.-HH","direct migration background","8","","",""
"Low transfer dependency","1995","1-pers.-HH","indirect migration background","1","","",""
"Low transfer dependency","1995","(Married) couple without C. ","no migration background","104","0.0264865757072856","0.0205881211615623","0.0323850302530089"
"Low transfer dependency","1995","(Married) couple without C. ","direct migration background","27","","",""
"Low transfer dependency","1995","(Married) couple without C. ","indirect migration background","3","","",""
"Low transfer dependency","1995","Single parent ","no migration background","37","0.0499446355985164","0.0303346261986345","0.0695546449983983"
"Low transfer dependency","1995","Single parent ","direct migration background","10","","",""
"Low transfer dependency","1995","Single parent ","indirect migration background","1","","",""
"Low transfer dependency","1995","Couple + C. LE 16 ","no migration background","173","0.060417183151838","0.0507677363731074","0.0700666299305685"
"Low transfer dependency","1995","Couple + C. LE 16 ","direct migration background","51","0.0650565376053778","0.0472390144716667","0.082874060739089"
"Low transfer dependency","1995","Couple + C. LE 16 ","indirect migration background","8","","",""
"Low transfer dependency","1995","Couple + C. GT 16 ","no migration background","84","0.0438380967964275","0.0342348622753313","0.0534413313175236"
"Low transfer dependency","1995","Couple + C. GT 16 ","direct migration background","49","0.0700419638769712","0.0489976534139952","0.0910862743399473"
"Low transfer dependency","1995","Couple + C. GT 16 ","indirect migration background","13","","",""
"Low transfer dependency","1995","Couple + C. LE and GT 16","no migration background","61","0.0448001139184794","0.0301122954768063","0.0594879323601524"
"Low transfer dependency","1995","Couple + C. LE and GT 16","direct migration background","14","","",""
"Low transfer dependency","1995","Couple + C. LE and GT 16","indirect migration background","6","","",""
"High transfer dependency","1995","1-pers.-HH","no migration background","16","","",""
"High transfer dependency","1995","1-pers.-HH","direct migration background","6","","",""
"High transfer dependency","1995","1-pers.-HH","indirect migration background","","","",""
"High transfer dependency","1995","(Married) couple without C. ","no migration background","26","","",""
"High transfer dependency","1995","(Married) couple without C. ","direct migration background","13","","",""
"High transfer dependency","1995","(Married) couple without C. ","indirect migration background","","","",""
"High transfer dependency","1995","Single parent ","no migration background","29","","",""
"High transfer dependency","1995","Single parent ","direct migration background","4","","",""
"High transfer dependency","1995","Single parent ","indirect migration background","1","","",""
"High transfer dependency","1995","Couple + C. LE 16 ","no migration background","44","0.0154112687868554","0.0104224092820629","0.0204001282916479"
"High transfer dependency","1995","Couple + C. LE 16 ","direct migration background","23","","",""
"High transfer dependency","1995","Couple + C. LE 16 ","indirect migration background","3","","",""
"High transfer dependency","1995","Couple + C. GT 16 ","no migration background","10","","",""
"High transfer dependency","1995","Couple + C. GT 16 ","direct migration background","14","","",""
"High transfer dependency","1995","Couple + C. GT 16 ","indirect migration background","5","","",""
"High transfer dependency","1995","Couple + C. LE and GT 16","no migration background","18","","",""
"High transfer dependency","1995","Couple + C. LE and GT 16","direct migration background","9","","",""
"High transfer dependency","1995","Couple + C. LE and GT 16","indirect migration background","5","","",""
"Very high transfer dependency","1995","1-pers.-HH","no migration background","51","0.042936836283779","0.0315850196387446","0.0542886529288134"
"Very high transfer dependency","1995","1-pers.-HH","direct migration background","9","","",""
"Very high transfer dependency","1995","1-pers.-HH","indirect migration background","2","","",""
"Very high transfer dependency","1995","(Married) couple without C. ","no migration background","39","0.0106757169195153","0.00690067119201795","0.0144507626470126"
"Very high transfer dependency","1995","(Married) couple without C. ","direct migration background","13","","",""
"Very high transfer dependency","1995","(Married) couple without C. ","indirect migration background","","","",""
"Very high transfer dependency","1995","Single parent ","no migration background","39","0.072564869822292","0.0492107286215182","0.0959190110230657"
"Very high transfer dependency","1995","Single parent ","direct migration background","11","","",""
"Very high transfer dependency","1995","Single parent ","indirect migration background","","","",""
"Very high transfer dependency","1995","Couple + C. LE 16 ","no migration background","49","0.0194125420877332","0.0138247657032996","0.0250003184721667"
"Very high transfer dependency","1995","Couple + C. LE 16 ","direct migration background","54","0.0885323981534108","0.0680098673488089","0.109054928958013"
"Very high transfer dependency","1995","Couple + C. LE 16 ","indirect migration background","1","","",""
"Very high transfer dependency","1995","Couple + C. GT 16 ","no migration background","6","","",""
"Very high transfer dependency","1995","Couple + C. GT 16 ","direct migration background","8","","",""
"Very high transfer dependency","1995","Couple + C. GT 16 ","indirect migration background","2","","",""
"Very high transfer dependency","1995","Couple + C. LE and GT 16","no migration background","6","","",""
"Very high transfer dependency","1995","Couple + C. LE and GT 16","direct migration background","21","","",""
"Very high transfer dependency","1995","Couple + C. LE and GT 16","indirect migration background","2","","",""
"Very low transfer dependency","1996","1-pers.-HH","no migration background","1151","0.931790678798265","0.917842828651953","0.945738528944578"
"Very low transfer dependency","1996","1-pers.-HH","direct migration background","157","0.865425605949059","0.815981032680646","0.914870179217471"
"Very low transfer dependency","1996","1-pers.-HH","indirect migration background","38","0.969955574347538","0.918328047577552","1.02158310111752"
"Very low transfer dependency","1996","(Married) couple without C. ","no migration background","2622","0.925832323893799","0.916268667407915","0.935395980379683"
"Very low transfer dependency","1996","(Married) couple without C. ","direct migration background","523","0.880073200121466","0.85399110456003","0.906155295682903"
"Very low transfer dependency","1996","(Married) couple without C. ","indirect migration background","68","0.933122216391718","0.875015127628419","0.991229305155016"
"Very low transfer dependency","1996","Single parent ","no migration background","391","0.815514496268332","0.78117080140668","0.849858191129984"
"Very low transfer dependency","1996","Single parent ","direct migration background","103","0.832806354443611","0.767651809292244","0.897960899594979"
"Very low transfer dependency","1996","Single parent ","indirect migration background","31","0.917067435172249","0.826980870690861","1.00715399965364"
"Very low transfer dependency","1996","Couple + C. LE 16 ","no migration background","2010","0.9151673909241","0.9036364397065","0.926698342141699"
"Very low transfer dependency","1996","Couple + C. LE 16 ","direct migration background","577","0.853270420307735","0.826437864469278","0.880102976146193"
"Very low transfer dependency","1996","Couple + C. LE 16 ","indirect migration background","58","0.858528326932427","0.775079017127158","0.941977636737695"
"Very low transfer dependency","1996","Couple + C. GT 16 ","no migration background","1520","0.920639184175692","0.907690723156003","0.933587645195381"
"Very low transfer dependency","1996","Couple + C. GT 16 ","direct migration background","421","0.881110481438865","0.852825814675777","0.909395148201953"
"Very low transfer dependency","1996","Couple + C. GT 16 ","indirect migration background","147","0.873831162753206","0.824915124893495","0.922747200612916"
"Very low transfer dependency","1996","Couple + C. LE and GT 16","no migration background","712","0.905591332620185","0.885316990828834","0.925865674411537"
"Very low transfer dependency","1996","Couple + C. LE and GT 16","direct migration background","278","0.840350185924115","0.800092492352845","0.880607879495385"
"Very low transfer dependency","1996","Couple + C. LE and GT 16","indirect migration background","117","0.94282698357119","0.902916409965519","0.982737557176861"
"Low transfer dependency","1996","1-pers.-HH","no migration background","32","0.0215277329849309","0.0134980271084916","0.0295574388613702"
"Low transfer dependency","1996","1-pers.-HH","direct migration background","10","","",""
"Low transfer dependency","1996","1-pers.-HH","indirect migration background","1","","",""
"Low transfer dependency","1996","(Married) couple without C. ","no migration background","148","0.0424762041825966","0.0351158603812131","0.0498365479839802"
"Low transfer dependency","1996","(Married) couple without C. ","direct migration background","30","0.0356255167731062","0.0207446440247097","0.0505063895215027"
"Low transfer dependency","1996","(Married) couple without C. ","indirect migration background","1","","",""
"Low transfer dependency","1996","Single parent ","no migration background","35","0.0606212898392269","0.0394920927610233","0.0817504869174305"
"Low transfer dependency","1996","Single parent ","direct migration background","4","","",""
"Low transfer dependency","1996","Single parent ","indirect migration background","2","","",""
"Low transfer dependency","1996","Couple + C. LE 16 ","no migration background","170","0.0609637047943943","0.05106199213389","0.0708654174548987"
"Low transfer dependency","1996","Couple + C. LE 16 ","direct migration background","44","0.0800892126513037","0.0595056887667","0.100672736535907"
"Low transfer dependency","1996","Couple + C. LE 16 ","indirect migration background","3","","",""
"Low transfer dependency","1996","Couple + C. GT 16 ","no migration background","109","0.0568757199485677","0.0457809505355339","0.0679704893616015"
"Low transfer dependency","1996","Couple + C. GT 16 ","direct migration background","55","0.0853641501207668","0.0609452572881375","0.109783042953396"
"Low transfer dependency","1996","Couple + C. GT 16 ","indirect migration background","21","","",""
"Low transfer dependency","1996","Couple + C. LE and GT 16","no migration background","59","0.0743578938298417","0.0561667590216786","0.0925490286380048"
"Low transfer dependency","1996","Couple + C. LE and GT 16","direct migration background","13","","",""
"Low transfer dependency","1996","Couple + C. LE and GT 16","indirect migration background","8","","",""
"High transfer dependency","1996","1-pers.-HH","no migration background","22","","",""
"High transfer dependency","1996","1-pers.-HH","direct migration background","3","","",""
"High transfer dependency","1996","1-pers.-HH","indirect migration background","1","","",""
"High transfer dependency","1996","(Married) couple without C. ","no migration background","56","0.0164082589216951","0.0117717708159406","0.0210447470274495"
"High transfer dependency","1996","(Married) couple without C. ","direct migration background","12","","",""
"High transfer dependency","1996","(Married) couple without C. ","indirect migration background","1","","",""
"High transfer dependency","1996","Single parent ","no migration background","28","","",""
"High transfer dependency","1996","Single parent ","direct migration background","8","","",""
"High transfer dependency","1996","Single parent ","indirect migration background","","","",""
"High transfer dependency","1996","Couple + C. LE 16 ","no migration background","41","0.016600713154859","0.0113130744678025","0.0218883518419156"
