"transab_cat2","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","2014","Lower Saxony","direct migration background","56","0.0942215662529769","0.0678665529734369","0.120576579532517"
"Low transfer dependency","2014","Lower Saxony","indirect migration background","13","","",""
"Low transfer dependency","2014","Bremen","no migration background","10","","",""
"Low transfer dependency","2014","Bremen","direct migration background","5","","",""
"Low transfer dependency","2014","Bremen","indirect migration background","2","","",""
"Low transfer dependency","2014","North Rhine-Westphalia","no migration background","215","0.0388548477828315","0.0327370407097629","0.0449726548559001"
"Low transfer dependency","2014","North Rhine-Westphalia","direct migration background","196","0.138053676639368","0.119693267883194","0.156414085395542"
"Low transfer dependency","2014","North Rhine-Westphalia","indirect migration background","79","0.118152091777733","0.0912245874653508","0.145079596090116"
"Low transfer dependency","2014","Hesse","no migration background","51","0.0268476859107064","0.0180202616793954","0.0356751101420174"
"Low transfer dependency","2014","Hesse","direct migration background","68","0.121397071917853","0.0913886731927023","0.151405470643005"
"Low transfer dependency","2014","Hesse","indirect migration background","17","","",""
"Low transfer dependency","2014","Rhineland-Palatinate,Saarland","no migration background","63","0.0498868432284643","0.0371194515432756","0.0626542349136531"
"Low transfer dependency","2014","Rhineland-Palatinate,Saarland","direct migration background","44","0.0600046187181552","0.036157231515442","0.0838520059208685"
"Low transfer dependency","2014","Rhineland-Palatinate,Saarland","indirect migration background","14","","",""
"Low transfer dependency","2014","Baden-Württemberg","no migration background","85","0.0271657917153332","0.0203865544631883","0.0339450289674782"
"Low transfer dependency","2014","Baden-Württemberg","direct migration background","80","0.0795224593676988","0.0601077820431058","0.0989371366922917"
"Low transfer dependency","2014","Baden-Württemberg","indirect migration background","32","0.0716086970615842","0.0439569054597323","0.0992604886634361"
"Low transfer dependency","2014","Bavaria","no migration background","159","0.0403385236643137","0.0336000510254237","0.0470769963032038"
"Low transfer dependency","2014","Bavaria","direct migration background","92","0.0754256302995871","0.0581537220710773","0.0926975385280968"
"Low transfer dependency","2014","Bavaria","indirect migration background","30","0.0900211652973742","0.0581604732498821","0.121881857344866"
"Low transfer dependency","2014","Berlin","no migration background","66","0.0846420583696954","0.0654732918941905","0.1038108248452"
"Low transfer dependency","2014","Berlin","direct migration background","20","","",""
"Low transfer dependency","2014","Berlin","indirect migration background","12","","",""
"Low transfer dependency","2014","Brandenburg","no migration background","79","0.0558292322020849","0.0409853862700996","0.0706730781340702"
"Low transfer dependency","2014","Brandenburg","direct migration background","22","","",""
"Low transfer dependency","2014","Brandenburg","indirect migration background","2","","",""
"Low transfer dependency","2014","Mecklenburg-Western Pomerania","no migration background","52","0.0599621690549563","0.0397686427902918","0.0801556953196207"
"Low transfer dependency","2014","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"Low transfer dependency","2014","Mecklenburg-Western Pomerania","indirect migration background","4","","",""
"Low transfer dependency","2014","Saxony","no migration background","110","0.0511846043444853","0.04010595455859","0.0622632541303805"
"Low transfer dependency","2014","Saxony","direct migration background","9","","",""
"Low transfer dependency","2014","Saxony","indirect migration background","3","","",""
"Low transfer dependency","2014","Saxony-Anhalt","no migration background","84","0.0742305430679557","0.0569399264103526","0.0915211597255588"
"Low transfer dependency","2014","Saxony-Anhalt","direct migration background","18","","",""
"Low transfer dependency","2014","Saxony-Anhalt","indirect migration background","5","","",""
"Low transfer dependency","2014","Thuringia","no migration background","84","0.0845349201796651","0.0668357074265784","0.102234132932752"
"Low transfer dependency","2014","Thuringia","direct migration background","5","","",""
"Low transfer dependency","2014","Thuringia","indirect migration background","3","","",""
"High transfer dependency","2014","Schleswig-Holstein","no migration background","30","0.0387774331203661","0.0245963434853397","0.0529585227553925"
"High transfer dependency","2014","Schleswig-Holstein","direct migration background","15","","",""
"High transfer dependency","2014","Schleswig-Holstein","indirect migration background","7","","",""
"High transfer dependency","2014","Hamburg","no migration background","9","","",""
"High transfer dependency","2014","Hamburg","direct migration background","12","","",""
"High transfer dependency","2014","Hamburg","indirect migration background","","","",""
"High transfer dependency","2014","Lower Saxony","no migration background","70","0.0225317536681275","0.0160918134831945","0.0289716938530605"
"High transfer dependency","2014","Lower Saxony","direct migration background","57","0.0714766044011478","0.0482355689340489","0.0947176398682467"
"High transfer dependency","2014","Lower Saxony","indirect migration background","19","","",""
"High transfer dependency","2014","Bremen","no migration background","9","","",""
"High transfer dependency","2014","Bremen","direct migration background","13","","",""
"High transfer dependency","2014","Bremen","indirect migration background","","","",""
"High transfer dependency","2014","North Rhine-Westphalia","no migration background","96","0.0191931822395981","0.0148496413637491","0.023536723115447"
"High transfer dependency","2014","North Rhine-Westphalia","direct migration background","115","0.0507534475552924","0.0390708199176534","0.0624360751929315"
"High transfer dependency","2014","North Rhine-Westphalia","indirect migration background","32","0.0326096853518541","0.0177929431766514","0.0474264275270569"
"High transfer dependency","2014","Hesse","no migration background","26","","",""
"High transfer dependency","2014","Hesse","direct migration background","29","","",""
"High transfer dependency","2014","Hesse","indirect migration background","12","","",""
"High transfer dependency","2014","Rhineland-Palatinate,Saarland","no migration background","24","","",""
"High transfer dependency","2014","Rhineland-Palatinate,Saarland","direct migration background","24","","",""
"High transfer dependency","2014","Rhineland-Palatinate,Saarland","indirect migration background","4","","",""
"High transfer dependency","2014","Baden-Württemberg","no migration background","32","0.00780644803460951","0.00413637108759026","0.0114765249816288"
"High transfer dependency","2014","Baden-Württemberg","direct migration background","32","0.0292102366808515","0.0171262897491921","0.0412941836125109"
"High transfer dependency","2014","Baden-Württemberg","indirect migration background","15","","",""
"High transfer dependency","2014","Bavaria","no migration background","30","0.0087632814025831","0.0055712694536356","0.0119552933515306"
"High transfer dependency","2014","Bavaria","direct migration background","53","0.0315629506072155","0.0201279966975308","0.0429979045169001"
"High transfer dependency","2014","Bavaria","indirect migration background","14","","",""
"High transfer dependency","2014","Berlin","no migration background","45","0.0485254706160223","0.0337279469566673","0.0633229942753773"
"High transfer dependency","2014","Berlin","direct migration background","16","","",""
"High transfer dependency","2014","Berlin","indirect migration background","7","","",""
"High transfer dependency","2014","Brandenburg","no migration background","45","0.0429778869562581","0.0298657386925231","0.056090035219993"
"High transfer dependency","2014","Brandenburg","direct migration background","16","","",""
"High transfer dependency","2014","Brandenburg","indirect migration background","1","","",""
"High transfer dependency","2014","Mecklenburg-Western Pomerania","no migration background","28","","",""
"High transfer dependency","2014","Mecklenburg-Western Pomerania","direct migration background","5","","",""
"High transfer dependency","2014","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"High transfer dependency","2014","Saxony","no migration background","74","0.039245674112761","0.0294839086740897","0.0490074395514324"
"High transfer dependency","2014","Saxony","direct migration background","8","","",""
"High transfer dependency","2014","Saxony","indirect migration background","4","","",""
"High transfer dependency","2014","Saxony-Anhalt","no migration background","50","0.0550915269895204","0.0400426179943097","0.0701404359847312"
"High transfer dependency","2014","Saxony-Anhalt","direct migration background","9","","",""
"High transfer dependency","2014","Saxony-Anhalt","indirect migration background","5","","",""
"High transfer dependency","2014","Thuringia","no migration background","41","0.0387346086105476","0.0264577791187279","0.0510114381023673"
"High transfer dependency","2014","Thuringia","direct migration background","2","","",""
"High transfer dependency","2014","Thuringia","indirect migration background","1","","",""
"Very high transfer dependency","2014","Schleswig-Holstein","no migration background","26","","",""
"Very high transfer dependency","2014","Schleswig-Holstein","direct migration background","32","0.116966008713822","0.0694860532257862","0.164445964201858"
"Very high transfer dependency","2014","Schleswig-Holstein","indirect migration background","7","","",""
"Very high transfer dependency","2014","Hamburg","no migration background","3","","",""
"Very high transfer dependency","2014","Hamburg","direct migration background","10","","",""
"Very high transfer dependency","2014","Hamburg","indirect migration background","3","","",""
"Very high transfer dependency","2014","Lower Saxony","no migration background","62","0.0244237271751913","0.0177253500988034","0.0311221042515791"
"Very high transfer dependency","2014","Lower Saxony","direct migration background","61","0.103599253352653","0.0761072423390997","0.131091264366207"
"Very high transfer dependency","2014","Lower Saxony","indirect migration background","13","","",""
"Very high transfer dependency","2014","Bremen","no migration background","10","","",""
"Very high transfer dependency","2014","Bremen","direct migration background","18","","",""
"Very high transfer dependency","2014","Bremen","indirect migration background","5","","",""
"Very high transfer dependency","2014","North Rhine-Westphalia","no migration background","139","0.0286403283375656","0.0233600391056272","0.033920617569504"
"Very high transfer dependency","2014","North Rhine-Westphalia","direct migration background","146","0.0848827518352707","0.0700484762780447","0.0997170273924967"
"Very high transfer dependency","2014","North Rhine-Westphalia","indirect migration background","51","0.0961913316842313","0.0715941826860546","0.120788480682408"
"Very high transfer dependency","2014","Hesse","no migration background","34","0.0247831106511685","0.0162928959181829","0.0332733253841541"
"Very high transfer dependency","2014","Hesse","direct migration background","53","0.103039724991119","0.0751058398703377","0.130973610111901"
"Very high transfer dependency","2014","Hesse","indirect migration background","14","","",""
"Very high transfer dependency","2014","Rhineland-Palatinate,Saarland","no migration background","42","0.0278777144531558","0.0182236423791169","0.0375317865271947"
"Very high transfer dependency","2014","Rhineland-Palatinate,Saarland","direct migration background","24","","",""
"Very high transfer dependency","2014","Rhineland-Palatinate,Saarland","indirect migration background","12","","",""
"Very high transfer dependency","2014","Baden-Württemberg","no migration background","29","","",""
"Very high transfer dependency","2014","Baden-Württemberg","direct migration background","43","0.0479076079296786","0.032581902705684","0.0632333131536733"
"Very high transfer dependency","2014","Baden-Württemberg","indirect migration background","15","","",""
"Very high transfer dependency","2014","Bavaria","no migration background","41","0.0112859291470885","0.00766811330635296","0.0149037449878241"
"Very high transfer dependency","2014","Bavaria","direct migration background","66","0.0715584059748553","0.0546999597167385","0.0884168522329722"
"Very high transfer dependency","2014","Bavaria","indirect migration background","11","","",""
"Very high transfer dependency","2014","Berlin","no migration background","46","0.0501905764433767","0.0351544866547329","0.0652266662320205"
"Very high transfer dependency","2014","Berlin","direct migration background","20","","",""
"Very high transfer dependency","2014","Berlin","indirect migration background","10","","",""
"Very high transfer dependency","2014","Brandenburg","no migration background","51","0.0604855874896836","0.0450732677452082","0.0758979072341591"
"Very high transfer dependency","2014","Brandenburg","direct migration background","16","","",""
"Very high transfer dependency","2014","Brandenburg","indirect migration background","2","","",""
"Very high transfer dependency","2014","Mecklenburg-Western Pomerania","no migration background","35","0.0614477462036351","0.0410217598173647","0.0818737325899055"
"Very high transfer dependency","2014","Mecklenburg-Western Pomerania","direct migration background","5","","",""
"Very high transfer dependency","2014","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Very high transfer dependency","2014","Saxony","no migration background","68","0.0456792531384355","0.0351830318784623","0.0561754743984087"
"Very high transfer dependency","2014","Saxony","direct migration background","13","","",""
"Very high transfer dependency","2014","Saxony","indirect migration background","4","","",""
"Very high transfer dependency","2014","Saxony-Anhalt","no migration background","58","0.0772857773960264","0.0596720554373088","0.0948994993547439"
"Very high transfer dependency","2014","Saxony-Anhalt","direct migration background","14","","",""
"Very high transfer dependency","2014","Saxony-Anhalt","indirect migration background","4","","",""
"Very high transfer dependency","2014","Thuringia","no migration background","44","0.0462410124572435","0.0328797352696775","0.0596022896448096"
"Very high transfer dependency","2014","Thuringia","direct migration background","10","","",""
"Very high transfer dependency","2014","Thuringia","indirect migration background","1","","",""
"Very low transfer dependency","2015","Schleswig-Holstein","no migration background","592","0.890276418853465","0.866888129667159","0.913664708039771"
"Very low transfer dependency","2015","Schleswig-Holstein","direct migration background","92","0.657624482002145","0.585223166630555","0.730025797373735"
"Very low transfer dependency","2015","Schleswig-Holstein","indirect migration background","36","0.607683373146532","0.474973432999363","0.740393313293701"
"Very low transfer dependency","2015","Hamburg","no migration background","287","0.921051892811989","0.890838444941624","0.951265340682354"
"Very low transfer dependency","2015","Hamburg","direct migration background","93","0.722050513038341","0.643200099155126","0.800900926921555"
"Very low transfer dependency","2015","Hamburg","indirect migration background","28","","",""
"Very low transfer dependency","2015","Lower Saxony","no migration background","1714","0.914719772969833","0.902268883680919","0.927170662258747"
"Very low transfer dependency","2015","Lower Saxony","direct migration background","391","0.700499160658594","0.663787812747091","0.737210508570097"
"Very low transfer dependency","2015","Lower Saxony","indirect migration background","79","0.670159713916211","0.586732222793261","0.753587205039161"
"Very low transfer dependency","2015","Bremen","no migration background","85","0.72579215803165","0.644609144653232","0.806975171410067"
"Very low transfer dependency","2015","Bremen","direct migration background","33","0.57969483280781","0.460609519810512","0.698780145805107"
"Very low transfer dependency","2015","Bremen","indirect migration background","7","","",""
"Very low transfer dependency","2015","North Rhine-Westphalia","no migration background","3252","0.917810898332282","0.90888237566791","0.926739420996654"
"Very low transfer dependency","2015","North Rhine-Westphalia","direct migration background","1000","0.731753861682004","0.709661960093633","0.753845763270376"
"Very low transfer dependency","2015","North Rhine-Westphalia","indirect migration background","358","0.726470675815364","0.687971142330088","0.76497020930064"
"Very low transfer dependency","2015","Hesse","no migration background","1121","0.93529302675081","0.921511200413847","0.949074853087774"
"Very low transfer dependency","2015","Hesse","direct migration background","377","0.758928204275398","0.722615546690015","0.795240861860782"
"Very low transfer dependency","2015","Hesse","indirect migration background","120","0.744640691297096","0.676646975298562","0.812634407295629"
"Very low transfer dependency","2015","Rhineland-Palatinate,Saarland","no migration background","979","0.921298336883511","0.905231533937767","0.937365139829255"
"Very low transfer dependency","2015","Rhineland-Palatinate,Saarland","direct migration background","327","0.824626416443537","0.78917385110716","0.860078981779915"
"Very low transfer dependency","2015","Rhineland-Palatinate,Saarland","indirect migration background","98","0.78215177588425","0.709497734280495","0.854805817488005"
"Very low transfer dependency","2015","Baden-Württemberg","no migration background","1972","0.946568750740351","0.936993363236887","0.956144138243815"
"Very low transfer dependency","2015","Baden-Württemberg","direct migration background","691","0.855294908061112","0.831686134571001","0.878903681551222"
"Very low transfer dependency","2015","Baden-Württemberg","indirect migration background","252","0.82330790520219","0.781321551269592","0.865294259134788"
"Very low transfer dependency","2015","Bavaria","no migration background","2924","0.94332691705016","0.9352318932944","0.951421940805919"
"Very low transfer dependency","2015","Bavaria","direct migration background","862","0.840937818562084","0.818805558941758","0.86307007818241"
"Very low transfer dependency","2015","Bavaria","indirect migration background","250","0.855474889362381","0.815485464803317","0.895464313921446"
"Very low transfer dependency","2015","Berlin","no migration background","625","0.816845224777169","0.789346009227732","0.844344440326606"
"Very low transfer dependency","2015","Berlin","direct migration background","121","0.671759646917791","0.604814341005105","0.738704952830478"
"Very low transfer dependency","2015","Berlin","indirect migration background","32","0.489264043722612","0.355936131629966","0.622591955815257"
"Very low transfer dependency","2015","Brandenburg","no migration background","735","0.847048760221926","0.823348018562998","0.870749501880854"
"Very low transfer dependency","2015","Brandenburg","direct migration background","61","0.591512436184113","0.503195098292812","0.679829774075414"
"Very low transfer dependency","2015","Brandenburg","indirect migration background","12","","",""
"Very low transfer dependency","2015","Mecklenburg-Western Pomerania","no migration background","409","0.804769999075722","0.771182291210641","0.838357706940802"
"Very low transfer dependency","2015","Mecklenburg-Western Pomerania","direct migration background","9","","",""
"Very low transfer dependency","2015","Mecklenburg-Western Pomerania","indirect migration background","10","","",""
"Very low transfer dependency","2015","Saxony","no migration background","1217","0.876556029046103","0.859613096081375","0.893498962010831"
"Very low transfer dependency","2015","Saxony","direct migration background","43","0.627806802416286","0.523181099424473","0.732432505408099"
"Very low transfer dependency","2015","Saxony","indirect migration background","20","","",""
"Very low transfer dependency","2015","Saxony-Anhalt","no migration background","654","0.77942780988154","0.751202796784946","0.807652822978134"
"Very low transfer dependency","2015","Saxony-Anhalt","direct migration background","23","","",""
"Very low transfer dependency","2015","Saxony-Anhalt","indirect migration background","11","","",""
"Very low transfer dependency","2015","Thuringia","no migration background","729","0.841085278816094","0.816930179028087","0.865240378604102"
"Very low transfer dependency","2015","Thuringia","direct migration background","71","0.893036568791912","0.829535698215759","0.956537439368065"
"Very low transfer dependency","2015","Thuringia","indirect migration background","11","","",""
"Low transfer dependency","2015","Schleswig-Holstein","no migration background","35","0.0341446118157696","0.020555121250415","0.0477341023811241"
"Low transfer dependency","2015","Schleswig-Holstein","direct migration background","29","","",""
"Low transfer dependency","2015","Schleswig-Holstein","indirect migration background","5","","",""
"Low transfer dependency","2015","Hamburg","no migration background","11","","",""
"Low transfer dependency","2015","Hamburg","direct migration background","3","","",""
"Low transfer dependency","2015","Hamburg","indirect migration background","1","","",""
"Low transfer dependency","2015","Lower Saxony","no migration background","107","0.032490344230476","0.0245865254467741","0.0403941630141779"
"Low transfer dependency","2015","Lower Saxony","direct migration background","68","0.134162374426285","0.106845494468156","0.161479254384414"
"Low transfer dependency","2015","Lower Saxony","indirect migration background","16","","",""
"Low transfer dependency","2015","Bremen","no migration background","12","","",""
"Low transfer dependency","2015","Bremen","direct migration background","6","","",""
"Low transfer dependency","2015","Bremen","indirect migration background","2","","",""
"Low transfer dependency","2015","North Rhine-Westphalia","no migration background","179","0.0367775546642662","0.0306589751921449","0.0428961341363875"
"Low transfer dependency","2015","North Rhine-Westphalia","direct migration background","168","0.102844541986657","0.0876981802366798","0.117990903736635"
"Low transfer dependency","2015","North Rhine-Westphalia","indirect migration background","49","0.0856773339828723","0.0615045210270934","0.109850146938651"
"Low transfer dependency","2015","Hesse","no migration background","54","0.0283775211675969","0.0190751559298155","0.0376798864053783"
"Low transfer dependency","2015","Hesse","direct migration background","66","0.0755472408040805","0.0531117201937067","0.0979827614144543"
"Low transfer dependency","2015","Hesse","indirect migration background","12","","",""
"Low transfer dependency","2015","Rhineland-Palatinate,Saarland","no migration background","41","0.0339109106361335","0.0231111113662439","0.0447107099060232"
"Low transfer dependency","2015","Rhineland-Palatinate,Saarland","direct migration background","58","0.095048388817795","0.0677069090976975","0.122389868537892"
"Low transfer dependency","2015","Rhineland-Palatinate,Saarland","indirect migration background","13","","",""
"Low transfer dependency","2015","Baden-Württemberg","no migration background","95","0.0300560593242166","0.0227862679226508","0.0373258507257823"
"Low transfer dependency","2015","Baden-Württemberg","direct migration background","85","0.0749702839839932","0.0572978651539916","0.0926427028139947"
"Low transfer dependency","2015","Baden-Württemberg","indirect migration background","36","0.061863592462682","0.0353438670352262","0.0883833178901379"
"Low transfer dependency","2015","Bavaria","no migration background","135","0.0371839286684855","0.0305595080989023","0.0438083492380687"
"Low transfer dependency","2015","Bavaria","direct migration background","85","0.0819645409780586","0.0653647323794331","0.0985643495766841"
"Low transfer dependency","2015","Bavaria","indirect migration background","23","","",""
"Low transfer dependency","2015","Berlin","no migration background","63","0.0925324499216326","0.0719307110869233","0.113134188756342"
"Low transfer dependency","2015","Berlin","direct migration background","13","","",""
"Low transfer dependency","2015","Berlin","indirect migration background","5","","",""
"Low transfer dependency","2015","Brandenburg","no migration background","74","0.0655322613074751","0.0492377641252127","0.0818267584897375"
"Low transfer dependency","2015","Brandenburg","direct migration background","24","","",""
"Low transfer dependency","2015","Brandenburg","indirect migration background","5","","",""
"Low transfer dependency","2015","Mecklenburg-Western Pomerania","no migration background","55","0.0882344058145154","0.0642000889425207","0.11226872268651"
"Low transfer dependency","2015","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Low transfer dependency","2015","Mecklenburg-Western Pomerania","indirect migration background","2","","",""
"Low transfer dependency","2015","Saxony","no migration background","116","0.0579055930079237","0.0458754364383609","0.0699357495774865"
"Low transfer dependency","2015","Saxony","direct migration background","10","","",""
"Low transfer dependency","2015","Saxony","indirect migration background","4","","",""
"Low transfer dependency","2015","Saxony-Anhalt","no migration background","68","0.0970071023042423","0.0768598994603675","0.117154305148117"
"Low transfer dependency","2015","Saxony-Anhalt","direct migration background","8","","",""
"Low transfer dependency","2015","Saxony-Anhalt","indirect migration background","3","","",""
"Low transfer dependency","2015","Thuringia","no migration background","74","0.067170420891781","0.0506318894176776","0.0837089523658845"
"Low transfer dependency","2015","Thuringia","direct migration background","6","","",""
"Low transfer dependency","2015","Thuringia","indirect migration background","3","","",""
"High transfer dependency","2015","Schleswig-Holstein","no migration background","31","0.0342431247596755","0.0206347383824612","0.0478515111368898"
"High transfer dependency","2015","Schleswig-Holstein","direct migration background","13","","",""
"High transfer dependency","2015","Schleswig-Holstein","indirect migration background","7","","",""
"High transfer dependency","2015","Hamburg","no migration background","5","","",""
"High transfer dependency","2015","Hamburg","direct migration background","10","","",""
"High transfer dependency","2015","Hamburg","indirect migration background","5","","",""
"High transfer dependency","2015","Lower Saxony","no migration background","52","0.0248637398908957","0.0179223243492355","0.0318051554325559"
"High transfer dependency","2015","Lower Saxony","direct migration background","51","0.0652219829381422","0.0454318485395723","0.0850121173367121"
"High transfer dependency","2015","Lower Saxony","indirect migration background","6","","",""
"High transfer dependency","2015","Bremen","no migration background","4","","",""
"High transfer dependency","2015","Bremen","direct migration background","7","","",""
"High transfer dependency","2015","Bremen","indirect migration background","","","",""
"High transfer dependency","2015","North Rhine-Westphalia","no migration background","84","0.0184423691620874","0.0140685367275182","0.0228162015966566"
"High transfer dependency","2015","North Rhine-Westphalia","direct migration background","137","0.0602440495429023","0.0483795760662682","0.0721085230195364"
"High transfer dependency","2015","North Rhine-Westphalia","indirect migration background","51","0.0836728441854996","0.0597583047685923","0.107587383602407"
"High transfer dependency","2015","Hesse","no migration background","20","","",""
"High transfer dependency","2015","Hesse","direct migration background","47","0.0893905484276963","0.0651693089143049","0.113611787941088"
"High transfer dependency","2015","Hesse","indirect migration background","13","","",""
"High transfer dependency","2015","Rhineland-Palatinate,Saarland","no migration background","24","","",""
"High transfer dependency","2015","Rhineland-Palatinate,Saarland","direct migration background","27","","",""
"High transfer dependency","2015","Rhineland-Palatinate,Saarland","indirect migration background","8","","",""
"High transfer dependency","2015","Baden-Württemberg","no migration background","22","","",""
"High transfer dependency","2015","Baden-Württemberg","direct migration background","28","","",""
"High transfer dependency","2015","Baden-Württemberg","indirect migration background","15","","",""
"High transfer dependency","2015","Bavaria","no migration background","43","0.0113316670559665","0.00762596234364151","0.0150373717682915"
"High transfer dependency","2015","Bavaria","direct migration background","36","0.0357902179852698","0.0245486139176593","0.0470318220528803"
"High transfer dependency","2015","Bavaria","indirect migration background","14","","",""
"High transfer dependency","2015","Berlin","no migration background","31","0.0282647414887341","0.0164822323782585","0.0400472505992097"
"High transfer dependency","2015","Berlin","direct migration background","22","","",""
"High transfer dependency","2015","Berlin","indirect migration background","5","","",""
"High transfer dependency","2015","Brandenburg","no migration background","35","0.031161317878745","0.0197202944876977","0.0426023412697922"
"High transfer dependency","2015","Brandenburg","direct migration background","7","","",""
"High transfer dependency","2015","Brandenburg","indirect migration background","1","","",""
"High transfer dependency","2015","Mecklenburg-Western Pomerania","no migration background","27","","",""
"High transfer dependency","2015","Mecklenburg-Western Pomerania","direct migration background","","","",""
"High transfer dependency","2015","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"High transfer dependency","2015","Saxony","no migration background","50","0.0242874843845403","0.0163585282505658","0.0322164405185147"
"High transfer dependency","2015","Saxony","direct migration background","8","","",""
"High transfer dependency","2015","Saxony","indirect migration background","3","","",""
"High transfer dependency","2015","Saxony-Anhalt","no migration background","43","0.0290740742006059","0.0176369504061537","0.040511197995058"
"High transfer dependency","2015","Saxony-Anhalt","direct migration background","11","","",""
"High transfer dependency","2015","Saxony-Anhalt","indirect migration background","5","","",""
"High transfer dependency","2015","Thuringia","no migration background","49","0.0588073511258638","0.0432633855034044","0.0743513167483232"
"High transfer dependency","2015","Thuringia","direct migration background","8","","",""
"High transfer dependency","2015","Thuringia","indirect migration background","","","",""
"Very high transfer dependency","2015","Schleswig-Holstein","no migration background","28","","",""
"Very high transfer dependency","2015","Schleswig-Holstein","direct migration background","31","0.179683304603419","0.121103117117877","0.238263492088961"
"Very high transfer dependency","2015","Schleswig-Holstein","indirect migration background","4","","",""
"Very high transfer dependency","2015","Hamburg","no migration background","3","","",""
"Very high transfer dependency","2015","Hamburg","direct migration background","18","","",""
"Very high transfer dependency","2015","Hamburg","indirect migration background","2","","",""
"Very high transfer dependency","2015","Lower Saxony","no migration background","60","0.0279261429087953","0.0205812194602987","0.0352710663572919"
"Very high transfer dependency","2015","Lower Saxony","direct migration background","88","0.100116481976979","0.0760593728643763","0.124173591089582"
"Very high transfer dependency","2015","Lower Saxony","indirect migration background","21","","",""
"Very high transfer dependency","2015","Bremen","no migration background","15","","",""
"Very high transfer dependency","2015","Bremen","direct migration background","20","","",""
"Very high transfer dependency","2015","Bremen","indirect migration background","2","","",""
"Very high transfer dependency","2015","North Rhine-Westphalia","no migration background","120","0.0269691778413643","0.0217030301406527","0.0322353255420759"
"Very high transfer dependency","2015","North Rhine-Westphalia","direct migration background","240","0.105157546788436","0.0898615648545741","0.120453528722298"
"Very high transfer dependency","2015","North Rhine-Westphalia","indirect migration background","57","0.104179146016264","0.0777948532617006","0.130563438770827"
"Very high transfer dependency","2015","Hesse","no migration background","29","","",""
"Very high transfer dependency","2015","Hesse","direct migration background","43","0.0761340064928247","0.0536186763374075","0.0986493366482419"
"Very high transfer dependency","2015","Hesse","indirect migration background","13","","",""
"Very high transfer dependency","2015","Rhineland-Palatinate,Saarland","no migration background","35","0.0266604531597265","0.0170486843383764","0.0362722219810765"
"Very high transfer dependency","2015","Rhineland-Palatinate,Saarland","direct migration background","30","0.0505473315615232","0.0301241812866977","0.0709704818363487"
"Very high transfer dependency","2015","Rhineland-Palatinate,Saarland","indirect migration background","5","","",""
"Very high transfer dependency","2015","Baden-Württemberg","no migration background","30","0.0132212241512466","0.00835795454027055","0.0180844937622226"
"Very high transfer dependency","2015","Baden-Württemberg","direct migration background","49","0.0357226149386492","0.0232675445196509","0.0481776853576475"
"Very high transfer dependency","2015","Baden-Württemberg","indirect migration background","14","","",""
"Very high transfer dependency","2015","Bavaria","no migration background","32","0.00815748722538808","0.00500830235884545","0.0113066720919307"
"Very high transfer dependency","2015","Bavaria","direct migration background","66","0.0413074224745876","0.0292649939417064","0.0533498510074687"
"Very high transfer dependency","2015","Bavaria","indirect migration background","10","","",""
"Very high transfer dependency","2015","Berlin","no migration background","41","0.0623575838124641","0.045166448563167","0.0795487190617611"
"Very high transfer dependency","2015","Berlin","direct migration background","33","0.18112249986285","0.126217377977222","0.236027621748479"
"Very high transfer dependency","2015","Berlin","indirect migration background","12","","",""
"Very high transfer dependency","2015","Brandenburg","no migration background","42","0.0562576605918539","0.0410854527273716","0.0714298684563362"
"Very high transfer dependency","2015","Brandenburg","direct migration background","27","","",""
"Very high transfer dependency","2015","Brandenburg","indirect migration background","1","","",""
"Very high transfer dependency","2015","Mecklenburg-Western Pomerania","no migration background","44","0.0722660037061558","0.0503253301827182","0.0942066772295934"
"Very high transfer dependency","2015","Mecklenburg-Western Pomerania","direct migration background","7","","",""
"Very high transfer dependency","2015","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Very high transfer dependency","2015","Saxony","no migration background","65","0.0412508935614331","0.0310077566774753","0.0514940304453909"
"Very high transfer dependency","2015","Saxony","direct migration background","21","","",""
"Very high transfer dependency","2015","Saxony","indirect migration background","4","","",""
"Very high transfer dependency","2015","Saxony-Anhalt","no migration background","64","0.0944910136136124","0.0745791246440678","0.114402902583157"
"Very high transfer dependency","2015","Saxony-Anhalt","direct migration background","11","","",""
"Very high transfer dependency","2015","Saxony-Anhalt","indirect migration background","5","","",""
"Very high transfer dependency","2015","Thuringia","no migration background","28","","",""
"Very high transfer dependency","2015","Thuringia","direct migration background","6","","",""
"Very high transfer dependency","2015","Thuringia","indirect migration background","1","","",""
"Very low transfer dependency","2016","Schleswig-Holstein","no migration background","538","0.900307620788285","0.877078963555128","0.923536278021441"
"Very low transfer dependency","2016","Schleswig-Holstein","direct migration background","90","0.793617493800565","0.727052487714337","0.860182499886794"
"Very low transfer dependency","2016","Schleswig-Holstein","indirect migration background","30","0.62365422663553","0.485149492324275","0.762158960946784"
"Very low transfer dependency","2016","Hamburg","no migration background","273","0.951722101549524","0.926836111856578","0.97660809124247"
"Very low transfer dependency","2016","Hamburg","direct migration background","74","0.733954144214813","0.649832477073137","0.818075811356489"
