"transab_cat2","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"Very high transfer dependency","2001","16-34 y.","no migration background","139","0.030257902614612","0.0253906553791134","0.0351251498501106","3"
"Very high transfer dependency","2001","35-65 y.","no migration background","260","0.0269854495611074","0.0238693837835954","0.0301015153386194","3"
"Very high transfer dependency","2001","35-65 y.","direct migration background","77","0.0602042323628685","0.0490533911655978","0.0713550735601393","3"
"Very high transfer dependency","2001","16-34 y.","indirect migration background","22","","","","3"
"Very high transfer dependency","2001","16-34 y.","direct migration background","47","0.0789495916863751","0.0604134448095939","0.0974857385631563","3"
"Very high transfer dependency","2001","66 and older","no migration background","2","","","","3"
"Very high transfer dependency","2001","66 and older","direct migration background","6","","","","3"
"Very high transfer dependency","2001","66 and older","indirect migration background","","","","","3"
"Very high transfer dependency","2001","35-65 y.","indirect migration background","4","","","","3"
"Very low transfer dependency","2001","35-65 y.","no migration background","9311","0.910207344902789","0.904709750506406","0.915704939299172","0"
"Very low transfer dependency","2001","16-34 y.","no migration background","4085","0.872397013996854","0.862916685718808","0.8818773422749","0"
"Very low transfer dependency","2001","16-34 y.","direct migration background","604","0.72566909607162","0.694999398068957","0.756338794074283","0"
"Very low transfer dependency","2001","16-34 y.","indirect migration background","559","0.878443676314101","0.853205911076788","0.903681441551415","0"
"Very low transfer dependency","2001","35-65 y.","direct migration background","1434","0.820784723960275","0.802805144803103","0.838764303117448","0"
"Very low transfer dependency","2001","35-65 y.","indirect migration background","91","0.921528815203895","0.869846615944709","0.97321101446308","0"
"Very low transfer dependency","2001","66 and older","no migration background","3012","0.977790875179297","0.972586585701585","0.982995164657008","0"
"Very low transfer dependency","2001","66 and older","direct migration background","314","0.920559700128398","0.891815180895544","0.949304219361251","0"
"Very low transfer dependency","2001","66 and older","indirect migration background","18","","","","0"
"High transfer dependency","2002","16-34 y.","no migration background","141","0.0366070665821504","0.0312732560050717","0.041940877159229","2"
"High transfer dependency","2002","35-65 y.","no migration background","204","0.0214361703887304","0.018779018611642","0.0240933221658187","2"
"High transfer dependency","2002","66 and older","direct migration background","8","","","","2"
"High transfer dependency","2002","66 and older","indirect migration background","","","","","2"
"High transfer dependency","2002","16-34 y.","direct migration background","25","","","","2"
"High transfer dependency","2002","16-34 y.","indirect migration background","19","","","","2"
"High transfer dependency","2002","35-65 y.","direct migration background","44","0.0313761913881909","0.023074452479612","0.0396779302967699","2"
"High transfer dependency","2002","35-65 y.","indirect migration background","3","","","","2"
"High transfer dependency","2002","66 and older","no migration background","15","","","","2"
"Low transfer dependency","2002","16-34 y.","indirect migration background","52","0.0753420149437602","0.054747925766373","0.0959361041211474","1"
"Low transfer dependency","2002","35-65 y.","no migration background","586","0.053963990815227","0.0498187091460073","0.0581092724844467","1"
"Low transfer dependency","2002","35-65 y.","direct migration background","158","0.0996405206409213","0.0853773081343985","0.113903733147444","1"
"Low transfer dependency","2002","66 and older","no migration background","50","0.0164886293063322","0.0121205705853894","0.020856688027275","1"
"Low transfer dependency","2002","66 and older","direct migration background","10","","","","1"
"Low transfer dependency","2002","16-34 y.","no migration background","372","0.0776305315445303","0.0700303820514861","0.0852306810375745","1"
"Low transfer dependency","2002","16-34 y.","direct migration background","96","0.141800369334761","0.116354790484794","0.167245948184728","1"
"Low transfer dependency","2002","35-65 y.","indirect migration background","3","","","","1"
"Low transfer dependency","2002","66 and older","indirect migration background","","","","","1"
"Very high transfer dependency","2002","16-34 y.","no migration background","132","0.0351672060249954","0.0299354394781956","0.0403989725717952","3"
"Very high transfer dependency","2002","16-34 y.","direct migration background","27","","","","3"
"Very high transfer dependency","2002","16-34 y.","indirect migration background","26","","","","3"
"Very high transfer dependency","2002","35-65 y.","no migration background","228","0.0268793320602087","0.0239121734182197","0.0298464907021978","3"
"Very high transfer dependency","2002","35-65 y.","direct migration background","90","0.0661539162199556","0.054317865476331","0.0779899669635801","3"
"Very high transfer dependency","2002","66 and older","no migration background","2","","","","3"
"Very high transfer dependency","2002","66 and older","direct migration background","6","","","","3"
"Very high transfer dependency","2002","66 and older","indirect migration background","","","","","3"
"Very high transfer dependency","2002","35-65 y.","indirect migration background","6","","","","3"
"Very low transfer dependency","2002","35-65 y.","no migration background","10395","0.897720506735834","0.892161297256715","0.903279716214953","0"
"Very low transfer dependency","2002","16-34 y.","no migration background","4117","0.850595195848324","0.840470146711692","0.860720244984956","0"
"Very low transfer dependency","2002","16-34 y.","direct migration background","574","0.767035662745135","0.736201511937794","0.797869813552475","0"
"Very low transfer dependency","2002","16-34 y.","indirect migration background","534","0.820294782120717","0.790337753827553","0.850251810413881","0"
"Very low transfer dependency","2002","66 and older","direct migration background","326","0.931091458035172","0.904554766852232","0.957628149218112","0"
"Very low transfer dependency","2002","66 and older","no migration background","3198","0.976481369816812","0.971283271485424","0.9816794681482","0"
"Very low transfer dependency","2002","35-65 y.","direct migration background","1402","0.802829371750932","0.7838830841906","0.821775659311264","0"
"Very low transfer dependency","2002","35-65 y.","indirect migration background","117","0.888820390084654","0.834573753843588","0.94306702632572","0"
"Very low transfer dependency","2002","66 and older","indirect migration background","16","","","","0"
"High transfer dependency","2003","35-65 y.","no migration background","184","0.0193849100782546","0.0167954135534548","0.0219744066030544","2"
"High transfer dependency","2003","16-34 y.","no migration background","150","0.0341905779786221","0.0288929944416888","0.0394881615155554","2"
"High transfer dependency","2003","16-34 y.","direct migration background","22","","","","2"
"High transfer dependency","2003","16-34 y.","indirect migration background","25","","","","2"
"High transfer dependency","2003","35-65 y.","direct migration background","40","0.0231708932853086","0.0157643742694659","0.0305774123011514","2"
"High transfer dependency","2003","35-65 y.","indirect migration background","2","","","","2"
"High transfer dependency","2003","66 and older","no migration background","10","","","","2"
"High transfer dependency","2003","66 and older","direct migration background","5","","","","2"
"High transfer dependency","2003","66 and older","indirect migration background","","","","","2"
"Low transfer dependency","2003","16-34 y.","indirect migration background","63","0.0993061857863661","0.075933990353129","0.122678381219603","1"
"Low transfer dependency","2003","35-65 y.","no migration background","614","0.0547245964700919","0.050452858413875","0.0589963345263088","1"
"Low transfer dependency","2003","16-34 y.","no migration background","387","0.0832865363576855","0.075231211133396","0.0913418615819749","1"
"Low transfer dependency","2003","16-34 y.","direct migration background","88","0.117650933949223","0.0931443963690742","0.142157471529372","1"
"Low transfer dependency","2003","35-65 y.","direct migration background","169","0.113630822567828","0.0980069439677136","0.129254701167941","1"
"Low transfer dependency","2003","35-65 y.","indirect migration background","8","","","","1"
"Low transfer dependency","2003","66 and older","no migration background","58","0.020546193478926","0.0157222085435824","0.0253701784142695","1"
"Low transfer dependency","2003","66 and older","direct migration background","18","","","","1"
"Low transfer dependency","2003","66 and older","indirect migration background","","","","","1"
"Very high transfer dependency","2003","35-65 y.","no migration background","256","0.0331068750866076","0.0297465408067951","0.0364672093664201","3"
"Very high transfer dependency","2003","16-34 y.","no migration background","168","0.0474566380307221","0.0412583788094241","0.05365489725202","3"
"Very high transfer dependency","2003","35-65 y.","direct migration background","80","0.0728892286995581","0.0600915574862985","0.0856868999128177","3"
"Very high transfer dependency","2003","16-34 y.","indirect migration background","25","","","","3"
"Very high transfer dependency","2003","16-34 y.","direct migration background","39","0.0892342219113036","0.0675505352087045","0.110917908613903","3"
"Very high transfer dependency","2003","35-65 y.","indirect migration background","5","","","","3"
"Very high transfer dependency","2003","66 and older","no migration background","","","","","3"
"Very high transfer dependency","2003","66 and older","direct migration background","6","","","","3"
"Very high transfer dependency","2003","66 and older","indirect migration background","","","","","3"
"Very low transfer dependency","2003","35-65 y.","no migration background","9836","0.892783618365046","0.886972792904122","0.898594443825969","0"
"Very low transfer dependency","2003","16-34 y.","no migration background","3815","0.83506624763297","0.824247073553326","0.845885421712615","0"
"Very low transfer dependency","2003","16-34 y.","direct migration background","515","0.747036020038971","0.713971352102292","0.780100687975649","0"
"Very low transfer dependency","2003","16-34 y.","indirect migration background","516","0.805755224206802","0.774838105963167","0.836672342450436","0"
"Very low transfer dependency","2003","35-65 y.","direct migration background","1296","0.790309055447306","0.770267945306502","0.810350165588109","0"
"Very low transfer dependency","2003","35-65 y.","indirect migration background","121","0.869250730395011","0.812591482579342","0.92590997821068","0"
"Very low transfer dependency","2003","66 and older","no migration background","3254","0.975209856588485","0.969922521468116","0.980497191708853","0"
"Very low transfer dependency","2003","66 and older","direct migration background","332","0.909299058605924","0.87967437244937","0.938923744762478","0"
"Very low transfer dependency","2003","66 and older","indirect migration background","14","","","","0"
"High transfer dependency","2004","35-65 y.","no migration background","188","0.0208800354720154","0.0181424244550678","0.0236176464889629","2"
"High transfer dependency","2004","16-34 y.","no migration background","138","0.0374684774290454","0.0318035080055411","0.0431334468525496","2"
"High transfer dependency","2004","16-34 y.","direct migration background","22","","","","2"
"High transfer dependency","2004","16-34 y.","indirect migration background","29","","","","2"
"High transfer dependency","2004","35-65 y.","direct migration background","44","0.0271561933038749","0.0190224321340405","0.0352899544737093","2"
"High transfer dependency","2004","35-65 y.","indirect migration background","4","","","","2"
"High transfer dependency","2004","66 and older","no migration background","11","","","","2"
"High transfer dependency","2004","66 and older","direct migration background","4","","","","2"
"High transfer dependency","2004","66 and older","indirect migration background","","","","","2"
"Low transfer dependency","2004","16-34 y.","indirect migration background","56","0.121811389587487","0.0965115116495992","0.147111267525374","1"
"Low transfer dependency","2004","35-65 y.","no migration background","583","0.0560841698740281","0.0516788753054185","0.0604894644426376","1"
"Low transfer dependency","2004","16-34 y.","no migration background","405","0.0984307671333128","0.0895444451987813","0.107317089067844","1"
"Low transfer dependency","2004","16-34 y.","direct migration background","101","0.146135793863576","0.118308211792448","0.173963375934705","1"
"Low transfer dependency","2004","35-65 y.","direct migration background","160","0.101184511215262","0.0860931746725093","0.116275847758015","1"
"Low transfer dependency","2004","35-65 y.","indirect migration background","6","","","","1"
"Low transfer dependency","2004","66 and older","no migration background","59","0.0194352761779677","0.0148180469469777","0.0240525054089577","1"
"Low transfer dependency","2004","66 and older","direct migration background","18","","","","1"
"Low transfer dependency","2004","66 and older","indirect migration background","","","","","1"
"Very high transfer dependency","2004","16-34 y.","no migration background","172","0.0461271214350818","0.0398699148500749","0.0523843280200887","3"
"Very high transfer dependency","2004","35-65 y.","no migration background","268","0.0357729967172584","0.0322170480983757","0.039328945336141","3"
"Very high transfer dependency","2004","16-34 y.","indirect migration background","29","","","","3"
"Very high transfer dependency","2004","35-65 y.","direct migration background","84","0.0669508104626824","0.0544434518972645","0.0794581690281003","3"
"Very high transfer dependency","2004","16-34 y.","direct migration background","40","0.102237556122814","0.0783710573146446","0.126104054930983","3"
"Very high transfer dependency","2004","35-65 y.","indirect migration background","10","","","","3"
"Very high transfer dependency","2004","66 and older","no migration background","4","","","","3"
"Very high transfer dependency","2004","66 and older","direct migration background","2","","","","3"
"Very high transfer dependency","2004","66 and older","indirect migration background","","","","","3"
"Very low transfer dependency","2004","35-65 y.","no migration background","9440","0.887262797936698","0.881207326873797","0.893318268999599","0"
"Very low transfer dependency","2004","16-34 y.","no migration background","3602","0.81797363400256","0.806463142496825","0.829484125508295","0"
"Very low transfer dependency","2004","16-34 y.","direct migration background","456","0.724170628121335","0.68896245631457","0.759378799928101","0"
"Very low transfer dependency","2004","16-34 y.","indirect migration background","528","0.775781669436249","0.7435200702597","0.808043268612799","0"
"Very low transfer dependency","2004","35-65 y.","direct migration background","1246","0.804708485018181","0.784870553405704","0.824546416630658","0"
"Very low transfer dependency","2004","35-65 y.","indirect migration background","131","0.820189325686748","0.758936742518103","0.881441908855393","0"
"Very low transfer dependency","2004","66 and older","no migration background","3360","0.974709975500116","0.969458754743252","0.979961196256981","0"
"Very low transfer dependency","2004","66 and older","direct migration background","341","0.929243883620525","0.902938265679812","0.955549501561238","0"
"Very low transfer dependency","2004","66 and older","indirect migration background","12","","","","0"
"High transfer dependency","2005","35-65 y.","no migration background","189","0.0217388381858661","0.0188712965916047","0.0246063797801275","2"
"High transfer dependency","2005","66 and older","direct migration background","9","","","","2"
"High transfer dependency","2005","16-34 y.","no migration background","143","0.0374303727563201","0.0316138758118343","0.0432468697008059","2"
"High transfer dependency","2005","16-34 y.","direct migration background","25","","","","2"
"High transfer dependency","2005","16-34 y.","indirect migration background","30","0.0473693282262347","0.0311506194083005","0.0635880370441689","2"
"High transfer dependency","2005","35-65 y.","direct migration background","57","0.0390947576213504","0.029156219064781","0.0490332961779197","2"
"High transfer dependency","2005","35-65 y.","indirect migration background","5","","","","2"
"High transfer dependency","2005","66 and older","no migration background","12","","","","2"
"High transfer dependency","2005","66 and older","indirect migration background","","","","","2"
"Low transfer dependency","2005","16-34 y.","indirect migration background","60","0.0813720982197551","0.0604977484041867","0.102246448035324","1"
"Low transfer dependency","2005","35-65 y.","no migration background","591","0.0598071683291897","0.0551443419647953","0.0644699946935841","1"
"Low transfer dependency","2005","16-34 y.","no migration background","402","0.102727606746358","0.0934242625384784","0.112030950954238","1"
"Low transfer dependency","2005","16-34 y.","direct migration background","91","0.182967262023012","0.149703540506564","0.216230983539461","1"
"Low transfer dependency","2005","35-65 y.","direct migration background","158","0.104377466916734","0.0886995317091745","0.120055402124294","1"
"Low transfer dependency","2005","35-65 y.","indirect migration background","5","","","","1"
"Low transfer dependency","2005","66 and older","no migration background","60","0.0206191526295069","0.015861395717133","0.0253769095418807","1"
"Low transfer dependency","2005","66 and older","direct migration background","21","","","","1"
"Low transfer dependency","2005","66 and older","indirect migration background","","","","","1"
"Very high transfer dependency","2005","16-34 y.","no migration background","186","0.0550848747168169","0.0480937679492325","0.0620759814844012","3"
"Very high transfer dependency","2005","16-34 y.","direct migration background","39","0.0805135265426146","0.0571051384461338","0.103921914639095","3"
"Very high transfer dependency","2005","16-34 y.","indirect migration background","43","0.0625531123676366","0.044064548363833","0.0810416763714401","3"
"Very high transfer dependency","2005","35-65 y.","no migration background","255","0.037226156132929","0.0335035216656072","0.0409487906002507","3"
"Very high transfer dependency","2005","35-65 y.","direct migration background","82","0.0709960086970842","0.0578271317374656","0.0841648856567029","3"
"Very high transfer dependency","2005","35-65 y.","indirect migration background","4","","","","3"
"Very high transfer dependency","2005","66 and older","no migration background","1","","","","3"
"Very high transfer dependency","2005","66 and older","direct migration background","8","","","","3"
"Very high transfer dependency","2005","66 and older","indirect migration background","","","","","3"
"Very low transfer dependency","2005","16-34 y.","no migration background","3360","0.804757145780505","0.792610584486402","0.816903707074607","0"
"Very low transfer dependency","2005","16-34 y.","direct migration background","364","0.670703223537561","0.630271398186903","0.711135048888218","0"
"Very low transfer dependency","2005","16-34 y.","indirect migration background","526","0.808705461186374","0.778675701446632","0.838735220926115","0"
"Very low transfer dependency","2005","35-65 y.","no migration background","8900","0.881227837352015","0.874866248587723","0.887589426116308","0"
"Very low transfer dependency","2005","35-65 y.","direct migration background","1164","0.785531766764831","0.764484953571456","0.806578579958207","0"
"Very low transfer dependency","2005","35-65 y.","indirect migration background","139","0.916769941131657","0.873000332923184","0.960539549340129","0"
"Very low transfer dependency","2005","66 and older","no migration background","3354","0.974491928927744","0.969213326280314","0.979770531575175","0"
"Very low transfer dependency","2005","66 and older","direct migration background","333","0.885626078213965","0.853240635309631","0.9180115211183","0"
"Very low transfer dependency","2005","66 and older","indirect migration background","12","","","","0"
"High transfer dependency","2006","16-34 y.","indirect migration background","37","0.0631129061398504","0.0445191074935579","0.081706704786143","2"
"High transfer dependency","2006","16-34 y.","no migration background","190","0.0523845021653821","0.0456455458426448","0.0591234584881193","2"
"High transfer dependency","2006","16-34 y.","direct migration background","38","0.057093338096153","0.0374510188133198","0.0767356573789863","2"
"High transfer dependency","2006","35-65 y.","no migration background","208","0.0227586772668585","0.0199386083403184","0.0255787461933986","2"
"High transfer dependency","2006","35-65 y.","direct migration background","63","0.0454674647260601","0.0347111911928824","0.0562237382592378","2"
"High transfer dependency","2006","35-65 y.","indirect migration background","3","","","","2"
"High transfer dependency","2006","66 and older","no migration background","12","","","","2"
"High transfer dependency","2006","66 and older","direct migration background","7","","","","2"
"High transfer dependency","2006","66 and older","indirect migration background","","","","","2"
"Low transfer dependency","2006","16-34 y.","indirect migration background","72","0.127757881192999","0.102232173973041","0.153283588412957","1"
"Low transfer dependency","2006","35-65 y.","no migration background","593","0.055680072830456","0.0513440178769229","0.0600161277839891","1"
"Low transfer dependency","2006","16-34 y.","no migration background","387","0.0979055486081803","0.088916684557235","0.106894412659126","1"
"Low transfer dependency","2006","16-34 y.","direct migration background","71","0.144137017942461","0.114402864120234","0.173871171764687","1"
"Low transfer dependency","2006","35-65 y.","direct migration background","142","0.0925351445216656","0.0775733267236379","0.107496962319693","1"
"Low transfer dependency","2006","35-65 y.","indirect migration background","7","","","","1"
"Low transfer dependency","2006","66 and older","no migration background","54","0.0149114815563118","0.0111875450073653","0.0186354181052582","1"
"Low transfer dependency","2006","66 and older","direct migration background","28","","","","1"
"Low transfer dependency","2006","66 and older","indirect migration background","","","","","1"
"Very high transfer dependency","2006","35-65 y.","no migration background","325","0.0407864636972759","0.0370462107074834","0.0445267166870684","3"
"Very high transfer dependency","2006","16-34 y.","indirect migration background","50","0.080059781707477","0.0593081424072103","0.100811421007744","3"
"Very high transfer dependency","2006","16-34 y.","no migration background","210","0.0642824063362393","0.0568642904400884","0.0717005222323903","3"
"Very high transfer dependency","2006","16-34 y.","direct migration background","63","0.129170616099427","0.10077743195527","0.157563800243584","3"
"Very high transfer dependency","2006","35-65 y.","direct migration background","111","0.10211786538574","0.0864836305948157","0.117752100176664","3"
"Very high transfer dependency","2006","35-65 y.","indirect migration background","10","","","","3"
"Very high transfer dependency","2006","66 and older","no migration background","6","","","","3"
"Very high transfer dependency","2006","66 and older","direct migration background","8","","","","3"
"Very high transfer dependency","2006","66 and older","indirect migration background","","","","","3"
"Very low transfer dependency","2006","16-34 y.","no migration background","3412","0.785427542890198","0.773010585114259","0.797844500666137","0"
"Very low transfer dependency","2006","16-34 y.","direct migration background","364","0.669599027861959","0.629779714977228","0.709418340746691","0"
"Very low transfer dependency","2006","16-34 y.","indirect migration background","498","0.729069430959674","0.695085089757751","0.763053772161596","0"
"Very low transfer dependency","2006","35-65 y.","no migration background","9617","0.88077478620541","0.874647025534362","0.886902546876457","0"
"Very low transfer dependency","2006","35-65 y.","direct migration background","1125","0.759879525366534","0.737824728171718","0.78193432256135","0"
"Very low transfer dependency","2006","35-65 y.","indirect migration background","159","0.86789408808696","0.818290160228946","0.917498015944974","0"
"Very low transfer dependency","2006","66 and older","no migration background","3997","0.977811348289852","0.973285528685321","0.982337167894383","0"
"Very low transfer dependency","2006","66 and older","direct migration background","352","0.852630327581273","0.817673340794052","0.887587314368494","0"
"Very low transfer dependency","2006","66 and older","indirect migration background","13","","","","0"
"High transfer dependency","2007","16-34 y.","indirect migration background","28","","","","2"
"High transfer dependency","2007","16-34 y.","no migration background","137","0.0456586581107928","0.0391315543406776","0.052185761880908","2"
"High transfer dependency","2007","16-34 y.","direct migration background","40","0.108923973156978","0.080391825089743","0.137456121224213","2"
"High transfer dependency","2007","35-65 y.","no migration background","201","0.0222759675521281","0.0193731364401829","0.0251787986640734","2"
"High transfer dependency","2007","35-65 y.","direct migration background","50","0.048228207962527","0.036563803580045","0.059892612345009","2"
"High transfer dependency","2007","35-65 y.","indirect migration background","5","","","","2"
"High transfer dependency","2007","66 and older","no migration background","20","","","","2"
"High transfer dependency","2007","66 and older","direct migration background","7","","","","2"
"High transfer dependency","2007","66 and older","indirect migration background","","","","","2"
"Low transfer dependency","2007","16-34 y.","indirect migration background","73","0.125144005696895","0.0994083913277916","0.150879620065998","1"
"Low transfer dependency","2007","35-65 y.","no migration background","506","0.0511273720827356","0.0467949971886554","0.0554597469768158","1"
"Low transfer dependency","2007","16-34 y.","no migration background","365","0.0932853822355397","0.08419150299171","0.102379261479369","1"
"Low transfer dependency","2007","16-34 y.","direct migration background","61","0.141985503488267","0.110019770483224","0.17395123649331","1"
"Low transfer dependency","2007","35-65 y.","direct migration background","136","0.115916910313548","0.0984881888022338","0.133345631824863","1"
"Low transfer dependency","2007","35-65 y.","indirect migration background","7","","","","1"
"Low transfer dependency","2007","66 and older","no migration background","67","0.0157770187497468","0.0119167768750097","0.0196372606244839","1"
"Low transfer dependency","2007","66 and older","direct migration background","22","","","","1"
"Low transfer dependency","2007","66 and older","indirect migration background","","","","","1"
"Very high transfer dependency","2007","35-65 y.","no migration background","318","0.0411135392951656","0.0372080867829236","0.0450189918074076","3"
"Very high transfer dependency","2007","16-34 y.","no migration background","197","0.0597170319394325","0.0523075905243879","0.0671264733544771","3"
"Very high transfer dependency","2007","16-34 y.","indirect migration background","49","0.108044409295774","0.0838990321110137","0.132189786480534","3"
"Very high transfer dependency","2007","16-34 y.","direct migration background","37","0.10162999008368","0.0739571383391753","0.129302841828185","3"
"Very high transfer dependency","2007","35-65 y.","direct migration background","94","0.0899464760752505","0.0743699310532841","0.105523021097217","3"
"Very high transfer dependency","2007","35-65 y.","indirect migration background","10","","","","3"
"Very high transfer dependency","2007","66 and older","no migration background","4","","","","3"
"Very high transfer dependency","2007","66 and older","direct migration background","4","","","","3"
"Very high transfer dependency","2007","66 and older","indirect migration background","","","","","3"
"Very low transfer dependency","2007","16-34 y.","no migration background","3230","0.801338927714235","0.78886303634668","0.813814819081789","0"
"Very low transfer dependency","2007","16-34 y.","direct migration background","320","0.647460533271075","0.603705716053627","0.691215350488522","0"
"Very low transfer dependency","2007","16-34 y.","indirect migration background","485","0.719894222616974","0.68496759886565","0.754820846368299","0"
"Very low transfer dependency","2007","35-65 y.","no migration background","8904","0.885483121069971","0.879219575653233","0.891746666486708","0"
"Very low transfer dependency","2007","35-65 y.","direct migration background","1016","0.745908405648674","0.722206487717127","0.769610323580221","0"
"Very low transfer dependency","2007","35-65 y.","indirect migration background","164","0.877047940610814","0.829855635700051","0.924240245521577","0"
"Very low transfer dependency","2007","66 and older","no migration background","3912","0.976199446826663","0.971477532532225","0.980921361121102","0"
"Very low transfer dependency","2007","66 and older","direct migration background","349","0.889522588489217","0.85808627252781","0.920958904450624","0"
"Very low transfer dependency","2007","66 and older","indirect migration background","11","","","","0"
"High transfer dependency","2008","16-34 y.","indirect migration background","31","0.0734264263645053","0.0527949618995361","0.0940578908294744","2"
"High transfer dependency","2008","16-34 y.","no migration background","115","0.0349970759871389","0.0289881109472935","0.0410060410269843","2"
"High transfer dependency","2008","16-34 y.","direct migration background","20","","","","2"
"High transfer dependency","2008","35-65 y.","no migration background","151","0.0201008644066715","0.0172461991377585","0.0229555296755846","2"
"High transfer dependency","2008","35-65 y.","direct migration background","49","0.0504679262127707","0.0378650717137296","0.0630707807118118","2"
"High transfer dependency","2008","35-65 y.","indirect migration background","9","","","","2"
"High transfer dependency","2008","66 and older","no migration background","9","","","","2"
"High transfer dependency","2008","66 and older","direct migration background","10","","","","2"
"High transfer dependency","2008","66 and older","indirect migration background","","","","","2"
"Low transfer dependency","2008","16-34 y.","indirect migration background","63","0.109044598588774","0.0843902253136931","0.133698971863855","1"
"Low transfer dependency","2008","16-34 y.","no migration background","314","0.0892179081702774","0.0798971177689859","0.0985386985715689","1"
"Low transfer dependency","2008","16-34 y.","direct migration background","53","0.164921440949997","0.126849599278842","0.202993282621153","1"
"Low transfer dependency","2008","35-65 y.","no migration background","420","0.0458729225534386","0.0416175415315554","0.0501283035753218","1"
"Low transfer dependency","2008","35-65 y.","direct migration background","101","0.0858038396593387","0.0696795930855135","0.101928086233164","1"
"Low transfer dependency","2008","35-65 y.","indirect migration background","13","","","","1"
"Low transfer dependency","2008","66 and older","no migration background","77","0.0228809575196915","0.0182262531410303","0.0275356618983527","1"
"Low transfer dependency","2008","66 and older","direct migration background","19","","","","1"
"Low transfer dependency","2008","66 and older","indirect migration background","","","","","1"
"Very high transfer dependency","2008","16-34 y.","no migration background","171","0.0569032387282044","0.0493285271319318","0.0644779503244769","3"
"Very high transfer dependency","2008","16-34 y.","direct migration background","24","","","","3"
"Very high transfer dependency","2008","16-34 y.","indirect migration background","43","0.0675647401993871","0.0477114127809232","0.0874180676178511","3"
"Very high transfer dependency","2008","35-65 y.","no migration background","278","0.0413627861865919","0.0373124677249215","0.0454131046482624","3"
"Very high transfer dependency","2008","35-65 y.","direct migration background","85","0.0846642885913138","0.0686374926260141","0.100691084556614","3"
"Very high transfer dependency","2008","35-65 y.","indirect migration background","5","","","","3"
"Very high transfer dependency","2008","66 and older","no migration background","3","","","","3"
"Very high transfer dependency","2008","66 and older","direct migration background","5","","","","3"
"Very high transfer dependency","2008","66 and older","indirect migration background","","","","","3"
"Very low transfer dependency","2008","16-34 y.","no migration background","2993","0.818881777114379","0.8062893002997","0.831474253929059","0"
"Very low transfer dependency","2008","16-34 y.","direct migration background","268","0.696792577018849","0.649638056718954","0.743947097318745","0"
"Very low transfer dependency","2008","16-34 y.","indirect migration background","477","0.749964234847334","0.715712288966023","0.784216180728645","0"
"Very low transfer dependency","2008","35-65 y.","no migration background","8436","0.892663426853298","0.886367279686074","0.898959574020522","0"
"Very low transfer dependency","2008","35-65 y.","direct migration background","924","0.779063945536577","0.755178891781147","0.802948999292006","0"
"Very low transfer dependency","2008","35-65 y.","indirect migration background","166","0.83873377202025","0.786847410690754","0.890620133349746","0"
"Very low transfer dependency","2008","66 and older","no migration background","3875","0.972852235109055","0.967793152764202","0.977911317453908","0"
"Very low transfer dependency","2008","66 and older","direct migration background","339","0.880568978558213","0.847658519567654","0.913479437548772","0"
"Very low transfer dependency","2008","66 and older","indirect migration background","11","","","","0"
"High transfer dependency","2009","16-34 y.","indirect migration background","24","","","","2"
"High transfer dependency","2009","16-34 y.","no migration background","106","0.0270363928209208","0.0215498964988604","0.032522889142981","2"
"High transfer dependency","2009","16-34 y.","direct migration background","13","","","","2"
"High transfer dependency","2009","35-65 y.","no migration background","135","0.0171684326506159","0.0144297240029171","0.0199071412983148","2"
"High transfer dependency","2009","66 and older","no migration background","11","","","","2"
"High transfer dependency","2009","35-65 y.","direct migration background","41","0.0520444444229653","0.0384400476659306","0.0656488411799999","2"
"High transfer dependency","2009","35-65 y.","indirect migration background","6","","","","2"
"High transfer dependency","2009","66 and older","direct migration background","3","","","","2"
"High transfer dependency","2009","66 and older","indirect migration background","","","","","2"
"Low transfer dependency","2009","16-34 y.","indirect migration background","64","0.110864987489522","0.0847679170643979","0.136962057914645","1"
"Low transfer dependency","2009","16-34 y.","no migration background","277","0.0933615646341743","0.0835197870929924","0.103203342175356","1"
"Low transfer dependency","2009","16-34 y.","direct migration background","38","0.115899364967853","0.0798565953212726","0.151942134614433","1"
"Low transfer dependency","2009","35-65 y.","no migration background","409","0.0501963126567392","0.0455927528085943","0.0547998725048842","1"
"Low transfer dependency","2009","35-65 y.","direct migration background","99","0.106094885872719","0.0872327421956041","0.124957029549834","1"
"Low transfer dependency","2009","35-65 y.","indirect migration background","16","","","","1"
"Low transfer dependency","2009","66 and older","no migration background","79","0.0222319694656927","0.0175814113542598","0.0268825275771255","1"
"Low transfer dependency","2009","66 and older","direct migration background","20","","","","1"
"Low transfer dependency","2009","66 and older","indirect migration background","","","","","1"
"Very high transfer dependency","2009","16-34 y.","no migration background","146","0.0519740035733269","0.0444651155203276","0.0594828916263262","3"
"Very high transfer dependency","2009","16-34 y.","direct migration background","21","","","","3"
"Very high transfer dependency","2009","16-34 y.","indirect migration background","32","0.0556826029961939","0.036622315146128","0.0747428908462597","3"
"Very high transfer dependency","2009","35-65 y.","no migration background","212","0.0328857682301267","0.0291258028774045","0.0366457335828488","3"
"Very high transfer dependency","2009","35-65 y.","direct migration background","62","0.0616502875229797","0.0469187516205803","0.076381823425379","3"
"Very high transfer dependency","2009","35-65 y.","indirect migration background","4","","","","3"
"Very high transfer dependency","2009","66 and older","no migration background","6","","","","3"
"Very high transfer dependency","2009","66 and older","direct migration background","3","","","","3"
