"transab_cat2","year","sampreg","sex","n","percent","lower_confidence","upper_confidence","value"
"Low transfer dependency","2002","East Germany","Female","288","0.0981470779654533","0.087085671198441","0.109208484732466","1"
"Very high transfer dependency","2002","West Germany","Female","171","0.0226336039535973","0.0195792574986327","0.0256879504085619","3"
"Very high transfer dependency","2002","West Germany","Male","128","0.0197707424258742","0.0168074350330203","0.0227340498187281","3"
"Very high transfer dependency","2002","East Germany","Male","110","0.0584242137970498","0.0494364158531153","0.0674120117409842","3"
"Very high transfer dependency","2002","East Germany","Female","108","0.0456519758179686","0.0378915241895963","0.0534124274463408","3"
"Very low transfer dependency","2002","West Germany","Male","7884","0.914983951620024","0.909047067383758","0.920920835856291","0"
"Very low transfer dependency","2002","West Germany","Female","8359","0.903358507962145","0.897290800661536","0.909426215262754","0"
"Very low transfer dependency","2002","East Germany","Female","2284","0.81956384846764","0.805266450958656","0.833861245976623","0"
"Very low transfer dependency","2002","East Germany","Male","2152","0.809021344122305","0.793958685715783","0.824084002528827","0"
"High transfer dependency","2003","West Germany","Male","109","0.0159304539513913","0.013200411612376","0.0186604962904066","2"
"High transfer dependency","2003","East Germany","Female","96","0.0358722964386126","0.0289127320336248","0.0428318608436003","2"
"High transfer dependency","2003","West Germany","Female","141","0.0184195452693336","0.0155990946519656","0.0212399958867017","2"
"High transfer dependency","2003","East Germany","Male","92","0.0373166395375495","0.0299845433607808","0.0446487357143181","2"
"Low transfer dependency","2003","West Germany","Male","383","0.0472654666499056","0.0426384577033006","0.0518924755965105","1"
"Low transfer dependency","2003","East Germany","Male","273","0.10841849042874","0.0963912121006755","0.120445768756804","1"
"Low transfer dependency","2003","West Germany","Female","443","0.0518117247447766","0.0471625334910864","0.0564609159984668","1"
"Low transfer dependency","2003","East Germany","Female","306","0.109778192286098","0.0980793647355433","0.121477019836653","1"
"Very high transfer dependency","2003","West Germany","Female","193","0.0310141946176594","0.0273779335309979","0.0346504557043209","3"
"Very high transfer dependency","2003","West Germany","Male","136","0.0269702526302232","0.0234380307475618","0.0305024745128847","3"
"Very high transfer dependency","2003","East Germany","Male","117","0.0638320064788429","0.0543754874833211","0.0732885254743648","3"
"Very high transfer dependency","2003","East Germany","Female","133","0.0536687111747327","0.0452350262906818","0.0621023960587836","3"
"Very low transfer dependency","2003","West Germany","Male","7452","0.90983382676848","0.903588642322735","0.916079011214225","0"
"Very low transfer dependency","2003","West Germany","Female","7954","0.89875453536823","0.892427147852637","0.905081922883824","0"
"Very low transfer dependency","2003","East Germany","Female","2208","0.800680800100557","0.785730859674548","0.815630740526566","0"
"Very low transfer dependency","2003","East Germany","Male","2085","0.790432863554868","0.774688350240737","0.806177376868999","0"
"High transfer dependency","2004","West Germany","Male","116","0.0157040386039495","0.012955302952609","0.01845277425529","2"
"High transfer dependency","2004","East Germany","Female","85","0.0319385625690626","0.0253220013135046","0.0385551238246206","2"
"High transfer dependency","2004","West Germany","Female","147","0.0198660300435977","0.0168988827639344","0.022833177323261","2"
"High transfer dependency","2004","East Germany","Male","92","0.0484996326835485","0.0400534863921612","0.0569457789749358","2"
"Low transfer dependency","2004","West Germany","Male","390","0.0533940246792218","0.0484235782618196","0.0583644710966239","1"
"Low transfer dependency","2004","East Germany","Male","254","0.0971320747246253","0.0854887143502908","0.10877543509896","1"
"Low transfer dependency","2004","West Germany","Female","455","0.056830415399036","0.0519074572022623","0.0617533735958097","1"
"Low transfer dependency","2004","East Germany","Female","289","0.110369316021862","0.098578272387767","0.122160359655957","1"
"Very high transfer dependency","2004","West Germany","Female","191","0.0301468800840627","0.0265109543034273","0.0337828058646981","3"
"Very high transfer dependency","2004","East Germany","Male","130","0.0751208916615646","0.0647573607686543","0.0854844225544749","3"
"Very high transfer dependency","2004","East Germany","Female","146","0.0611807991600174","0.0521625599976806","0.0701990383223543","3"
"Very high transfer dependency","2004","West Germany","Male","142","0.0257412887894461","0.0222400902474754","0.0292424873314169","3"
"Very low transfer dependency","2004","West Germany","Male","7211","0.905160647927383","0.898682936929905","0.91163835892486","0"
"Very low transfer dependency","2004","West Germany","Female","7703","0.893156674473304","0.886587990594909","0.899725358351698","0"
"Very low transfer dependency","2004","East Germany","Female","2193","0.796511322249058","0.781362136319203","0.811660508178912","0"
"Very low transfer dependency","2004","East Germany","Male","2009","0.779247400930262","0.762940347714619","0.795554454145904","0"
"High transfer dependency","2005","West Germany","Male","114","0.0192065148386391","0.0160938674107776","0.0223191622665005","2"
"High transfer dependency","2005","East Germany","Female","102","0.0438372854511758","0.0359586531176476","0.0517159177847041","2"
"High transfer dependency","2005","West Germany","Female","161","0.0222133957034244","0.0190169088593544","0.0254098825474944","2"
"High transfer dependency","2005","East Germany","Male","93","0.0407492246159672","0.0328377266428492","0.0486607225890851","2"
"Low transfer dependency","2005","West Germany","Male","395","0.0555152511790267","0.05032222525532","0.0607082771027335","1"
"Low transfer dependency","2005","East Germany","Male","259","0.113862026891095","0.101151220722686","0.126572833059504","1"
"Low transfer dependency","2005","West Germany","Female","463","0.0599274996345329","0.0547795160132917","0.0650754832557741","1"
"Low transfer dependency","2005","East Germany","Female","271","0.112125806540369","0.0999837678687246","0.124267845212012","1"
"Very high transfer dependency","2005","West Germany","Female","202","0.032285549978744","0.0284518236212791","0.0361192763362088","3"
"Very high transfer dependency","2005","East Germany","Female","144","0.0612496683499548","0.0520220414246335","0.070477295275276","3"
"Very high transfer dependency","2005","West Germany","Male","155","0.0288423703287017","0.0250467986368878","0.0326379420205155","3"
"Very high transfer dependency","2005","East Germany","Male","117","0.0802579790630079","0.0693859628502361","0.0911299952757797","3"
"Very low transfer dependency","2005","West Germany","Male","6805","0.896435863653633","0.889525814022184","0.903345913285082","0"
"Very low transfer dependency","2005","West Germany","Female","7340","0.885573554683299","0.878669266251273","0.892477843115325","0"
"Very low transfer dependency","2005","East Germany","Female","2077","0.782787239658501","0.766919040548804","0.798655438768198","0"
"Very low transfer dependency","2005","East Germany","Male","1930","0.76513076942993","0.74816733192256","0.7820942069373","0"
"High transfer dependency","2006","West Germany","Male","150","0.0207530206944472","0.0176373407663646","0.0238687006225297","2"
"High transfer dependency","2006","East Germany","Female","125","0.058435470457622","0.0497113135427345","0.0671596273725094","2"
"High transfer dependency","2006","West Germany","Female","188","0.0251867979592577","0.0219215076168058","0.0284520883017096","2"
"High transfer dependency","2006","East Germany","Male","95","0.042988833523924","0.0351424146332198","0.0508352524146282","2"
"Low transfer dependency","2006","West Germany","Male","416","0.0580832738822708","0.0529711913713323","0.0631953563932093","1"
"Low transfer dependency","2006","West Germany","Female","468","0.0564919364043232","0.0516808776315423","0.0613029951771041","1"
"Low transfer dependency","2006","East Germany","Male","240","0.0950855803403444","0.083738183538598","0.106432977142091","1"
"Low transfer dependency","2006","East Germany","Female","230","0.0883369351677033","0.0777821719501274","0.0988916983852793","1"
"Very high transfer dependency","2006","East Germany","Male","147","0.090542325296517","0.0794415777841853","0.101643072808849","3"
"Very high transfer dependency","2006","East Germany","Female","159","0.0710959103139999","0.0615378911209422","0.0806539295070576","3"
"Very high transfer dependency","2006","West Germany","Male","193","0.0334014300575305","0.0294743327607244","0.0373285273543366","3"
"Very high transfer dependency","2006","West Germany","Female","284","0.0428639964442095","0.0386430700381171","0.047084922850302","3"
"Very low transfer dependency","2006","West Germany","Male","7283","0.887762275365751","0.88086331219394","0.894661238537563","0"
"Very low transfer dependency","2006","West Germany","Female","7906","0.875457269192209","0.868576273402063","0.882338264982356","0"
"Very low transfer dependency","2006","East Germany","Female","2263","0.782131684060675","0.76677854692495","0.797484821196399","0"
"Very low transfer dependency","2006","East Germany","Male","2085","0.771383260839215","0.755138090300399","0.78762843137803","0"
"High transfer dependency","2007","West Germany","Male","131","0.0239332086440274","0.0204718435148607","0.027394573773194","2"
"High transfer dependency","2007","West Germany","Female","180","0.0263785593425773","0.0229244013667426","0.0298327173184121","2"
"High transfer dependency","2007","East Germany","Male","83","0.0428643723041493","0.0348241840820561","0.0509045605262425","2"
"High transfer dependency","2007","East Germany","Female","94","0.0426512239813555","0.0349314250103671","0.0503710229523438","2"
"Low transfer dependency","2007","West Germany","Female","415","0.0595005162065151","0.0544017952723993","0.064599237140631","1"
"Low transfer dependency","2007","East Germany","Male","225","0.0880767643307719","0.0768270613289928","0.099326467332551","1"
"Low transfer dependency","2007","West Germany","Male","349","0.0519691959050849","0.046942398233102","0.0569959935770678","1"
"Low transfer dependency","2007","East Germany","Female","248","0.0912415656848508","0.0802407284154474","0.102242402954254","1"
"Very high transfer dependency","2007","West Germany","Male","184","0.0339940536529952","0.0298901367375856","0.0380979705684048","3"
"Very high transfer dependency","2007","East Germany","Male","126","0.0730554703577736","0.0627258470597409","0.0833850936558064","3"
"Very high transfer dependency","2007","East Germany","Female","140","0.0643833840871294","0.055006878611004","0.0737598895632548","3"
"Very high transfer dependency","2007","West Germany","Female","263","0.0408682968286055","0.0366009888496123","0.0451356048075987","3"
"Very low transfer dependency","2007","West Germany","Male","6826","0.890103541797893","0.883020508316077","0.897186575279708","0"
"Very low transfer dependency","2007","West Germany","Female","7411","0.873252627622302","0.866081936297231","0.880423318947373","0"
"Very low transfer dependency","2007","East Germany","Male","2004","0.796003393007305","0.780007806391455","0.811998979623155","0"
"Very low transfer dependency","2007","East Germany","Female","2150","0.801723826246664","0.78649197083442","0.816955681658908","0"
"High transfer dependency","2008","West Germany","Male","108","0.0207860852849071","0.0174463332543798","0.0241258373154343","2"
"High transfer dependency","2008","East Germany","Male","69","0.0390892670812174","0.0312012470898345","0.0469772870726002","2"
"High transfer dependency","2008","West Germany","Female","149","0.023710008442677","0.0203240278565406","0.0270959890288134","2"
"High transfer dependency","2008","East Germany","Female","68","0.0385367434116872","0.0309487366467003","0.0461247501766741","2"
"Low transfer dependency","2008","West Germany","Female","359","0.0555083479700877","0.0504126062938255","0.0606040896463499","1"
"Low transfer dependency","2008","East Germany","Male","197","0.0782614974931416","0.0673301007194248","0.0891928942668584","1"
"Low transfer dependency","2008","West Germany","Male","299","0.0516553009238296","0.0464741094701602","0.056836492377499","1"
"Low transfer dependency","2008","East Germany","Female","205","0.0740145886130118","0.0636944722323385","0.0843347049936851","1"
"Very high transfer dependency","2008","West Germany","Male","142","0.028164182395916","0.0242913018070096","0.0320370629848224","3"
"Very high transfer dependency","2008","East Germany","Male","104","0.0651296247685924","0.0550866423215569","0.0751726072156279","3"
"Very high transfer dependency","2008","East Germany","Female","146","0.0700815553754515","0.0600180761427778","0.0801450346081253","3"
"Very high transfer dependency","2008","West Germany","Female","222","0.0399204145883236","0.0355634871221641","0.0442773420544831","3"
"Very low transfer dependency","2008","West Germany","Male","6461","0.899394431395347","0.892352769167017","0.906436093623677","0"
"Very low transfer dependency","2008","West Germany","Female","7026","0.880861228998912","0.873651656786208","0.888070801211616","0"
"Very low transfer dependency","2008","East Germany","Female","2053","0.817367112599849","0.802136340132652","0.832597885067047","0"
"Very low transfer dependency","2008","East Germany","Male","1949","0.817519610657049","0.801799525084454","0.833239696229643","0"
"High transfer dependency","2009","West Germany","Male","89","0.0179894780102307","0.0147699346973797","0.0212090213230816","2"
"High transfer dependency","2009","East Germany","Male","47","0.0201888649805808","0.0143064039303438","0.0260713260308178","2"
"High transfer dependency","2009","West Germany","Female","128","0.0205432311038847","0.0172605802930268","0.0238258819147427","2"
"High transfer dependency","2009","East Germany","Female","75","0.0355056740369498","0.028045944628972","0.0429654034449276","2"
"Low transfer dependency","2009","East Germany","Male","165","0.0897475193602283","0.0777932211515987","0.101701817568858","1"
"Low transfer dependency","2009","West Germany","Female","363","0.0567882004375805","0.0514323142284797","0.0621440866466813","1"
"Low transfer dependency","2009","West Germany","Male","287","0.0517085958811397","0.0463447140700813","0.0570724776921982","1"
"Low transfer dependency","2009","East Germany","Female","187","0.09506731495363","0.0832437591277634","0.106890870779497","1"
"Very high transfer dependency","2009","West Germany","Male","119","0.025908535333434","0.022060418754466","0.029756651912402","3"
"Very high transfer dependency","2009","West Germany","Female","157","0.0291253957833366","0.0252339125464792","0.0330168790201939","3"
"Very high transfer dependency","2009","East Germany","Male","94","0.068122440575455","0.0575844829156599","0.0786603982352501","3"
"Very high transfer dependency","2009","East Germany","Female","116","0.061637460121546","0.0519428119383218","0.0713321083047702","3"
"Very low transfer dependency","2009","West Germany","Male","6052","0.904393390775196","0.897270610154576","0.911516171395815","0"
"Very low transfer dependency","2009","West Germany","Female","6525","0.893543172675198","0.886405737028906","0.900680608321491","0"
"Very low transfer dependency","2009","East Germany","Female","1986","0.807789550887874","0.791905474491411","0.823673627284337","0"
"Very low transfer dependency","2009","East Germany","Male","1890","0.821941175083736","0.80594065707007","0.837941693097402","0"
"High transfer dependency","2010","West Germany","Male","226","0.0193065485487064","0.0163830541279104","0.0222300429695023","2"
"High transfer dependency","2010","East Germany","Male","94","0.0336786964558897","0.0266240267153722","0.0407333661964071","2"
"High transfer dependency","2010","West Germany","Female","446","0.0265887545323977","0.0234654411613731","0.0297120679034223","2"
"High transfer dependency","2010","East Germany","Female","179","0.0451585211212973","0.0376665002231552","0.0526505420194394","2"
"Low transfer dependency","2010","West Germany","Female","894","0.0559187241328421","0.0514580376251616","0.0603794106405227","1"
"Low transfer dependency","2010","East Germany","Male","301","0.0815581074246946","0.0708553006330489","0.0922609142163403","1"
"Low transfer dependency","2010","West Germany","Male","660","0.0551389944028482","0.0502894974063225","0.0599884913993739","1"
"Low transfer dependency","2010","East Germany","Female","348","0.0805511797873029","0.070732271149907","0.0903700884246989","1"
"Very high transfer dependency","2010","West Germany","Male","325","0.0359006845464711","0.0319479689890296","0.0398534001039126","3"
"Very high transfer dependency","2010","West Germany","Female","534","0.0320556050346405","0.028635845434615","0.0354753646346659","3"
"Very high transfer dependency","2010","East Germany","Male","147","0.0631072668511855","0.0535985285609824","0.0726160051413886","3"
"Very high transfer dependency","2010","East Germany","Female","254","0.0584860759013059","0.0500195917130173","0.0669525600895946","3"
"Very low transfer dependency","2010","West Germany","Male","7299","0.889653772501974","0.882996864295804","0.896310680708145","0"
"Very low transfer dependency","2010","West Germany","Female","8318","0.88543691630012","0.879253627326992","0.891620205273247","0"
"Very low transfer dependency","2010","East Germany","Female","2170","0.815804223190094","0.80181813394411","0.829790312436077","0"
"Very low transfer dependency","2010","East Germany","Male","1970","0.82165592926823","0.806686246125522","0.836625612410939","0"
"High transfer dependency","2011","West Germany","Male","307","0.0278373386926842","0.0246365088615338","0.0310381685238346","2"
"High transfer dependency","2011","East Germany","Male","140","0.0470709098182732","0.039375917593506","0.0547659020430403","2"
"High transfer dependency","2011","West Germany","Female","537","0.031148149377534","0.028068354712815","0.034227944042253","2"
"High transfer dependency","2011","East Germany","Female","223","0.0450755902877789","0.0381385099788259","0.0520126705967319","2"
"Low transfer dependency","2011","West Germany","Female","1092","0.0544825038166855","0.050458667878892","0.0585063397544789","1"
"Low transfer dependency","2011","East Germany","Male","329","0.0743101653773121","0.0647809211498262","0.083839409604798","1"
"Low transfer dependency","2011","West Germany","Male","833","0.0520898958922637","0.047766354891081","0.0564134368934464","1"
"Low transfer dependency","2011","East Germany","Female","406","0.0821022151628181","0.0729231994832425","0.0912812308423936","1"
"Very high transfer dependency","2011","West Germany","Male","350","0.0301719743831062","0.0268436282014454","0.033500320564767","3"
"Very high transfer dependency","2011","West Germany","Female","623","0.033267014584999","0.0300876734123363","0.0364463557576617","3"
"Very high transfer dependency","2011","East Germany","Male","180","0.0609153946157113","0.0522254404048947","0.069605348826528","3"
"Very high transfer dependency","2011","East Germany","Female","292","0.0535255351282393","0.0459996692697496","0.0610514009867289","3"
"Very low transfer dependency","2011","West Germany","Female","9970","0.881102332220781","0.87536411750814","0.886840546933423","0"
"Very low transfer dependency","2011","West Germany","Male","8657","0.889900791031946","0.883810442361084","0.895991139702807","0"
"Very low transfer dependency","2011","East Germany","Female","2515","0.819296659421164","0.806431203058111","0.832162115784216","0"
"Very low transfer dependency","2011","East Germany","Male","2261","0.817703530188703","0.803675759361508","0.831731301015899","0"
"High transfer dependency","2012","West Germany","Male","273","0.0258859674262448","0.0227617459518948","0.0290101889005947","2"
"High transfer dependency","2012","West Germany","Female","504","0.0285242504024637","0.0255368916657558","0.0315116091391716","2"
"High transfer dependency","2012","East Germany","Male","135","0.0369148149278865","0.0299984526483504","0.0438311772074226","2"
"High transfer dependency","2012","East Germany","Female","206","0.0480084462294793","0.0407916559038538","0.0552252365551048","2"
"Low transfer dependency","2012","West Germany","Male","642","0.0475324487737364","0.0433462012646154","0.0517186962828574","1"
"Low transfer dependency","2012","East Germany","Female","382","0.0821305834349757","0.0728620372483169","0.0913991296216345","1"
"Low transfer dependency","2012","West Germany","Female","898","0.050364713598863","0.0464400188706197","0.0542894083271062","1"
"Low transfer dependency","2012","East Germany","Male","305","0.0774967647452436","0.067688983517967","0.0873045459725202","1"
"Very high transfer dependency","2012","West Germany","Female","522","0.0303853859429627","0.0273050631420736","0.0334657087438517","3"
"Very high transfer dependency","2012","East Germany","Male","171","0.0703165851989405","0.0609379107203122","0.0796952596775687","3"
"Very high transfer dependency","2012","East Germany","Female","271","0.0556102639159104","0.0478741684216316","0.0633463594101893","3"
"Very high transfer dependency","2012","West Germany","Male","302","0.0266689580840681","0.0234991130965272","0.029838803071609","3"
"Very low transfer dependency","2012","West Germany","Female","10004","0.890725650055711","0.885126844678924","0.896324455432497","0"
"Very low transfer dependency","2012","West Germany","Male","8707","0.899912625715951","0.894007970631752","0.905817280800149","0"
"Very low transfer dependency","2012","East Germany","Female","2512","0.814250706419635","0.801122319366887","0.827379093472382","0"
"Very low transfer dependency","2012","East Germany","Male","2244","0.815271835127929","0.801036660070495","0.829507010185364","0"
"High transfer dependency","2013","West Germany","Male","406","0.0238253222274755","0.021021155325688","0.026629489129263","2"
"High transfer dependency","2013","West Germany","Female","627","0.0265415862908245","0.0238299245202404","0.0292532480614085","2"
"High transfer dependency","2013","East Germany","Male","132","0.0421718090215899","0.0347447282321485","0.0495988898110314","2"
"High transfer dependency","2013","East Germany","Female","215","0.0442401496590158","0.0372883616533853","0.0511919376646462","2"
"Low transfer dependency","2013","West Germany","Male","795","0.0510018817870859","0.0469566214686775","0.0550471421054942","1"
"Low transfer dependency","2013","East Germany","Female","313","0.0680994537583302","0.0595827717493283","0.0766161357673322","1"
"Low transfer dependency","2013","West Germany","Female","1118","0.0562671762330361","0.0523797203840821","0.06015463208199","1"
"Low transfer dependency","2013","East Germany","Male","251","0.0659145354588503","0.0567450043177133","0.0750840665999874","1"
"Very high transfer dependency","2013","West Germany","Female","701","0.0348687734586662","0.0317740282570045","0.0379635186603279","3"
"Very high transfer dependency","2013","East Germany","Male","197","0.0662635988765944","0.0570715382616958","0.075455659491493","3"
"Very high transfer dependency","2013","East Germany","Female","287","0.0551142650740391","0.0473992728738988","0.0628292572741794","3"
"Very high transfer dependency","2013","West Germany","Male","463","0.0334750398350356","0.0301676317264535","0.0367824479436176","3"
"Very low transfer dependency","2013","West Germany","Female","11052","0.882322464017473","0.876886534331036","0.88775839370391","0"
"Very low transfer dependency","2013","West Germany","Male","9698","0.891697756150403","0.885983650542326","0.89741186175848","0"
"Very low transfer dependency","2013","East Germany","Female","2546","0.832546131508615","0.81992304435095","0.84516921866628","0"
"Very low transfer dependency","2013","East Germany","Male","2233","0.825650056642965","0.811629277840275","0.839670835445656","0"
"High transfer dependency","2014","West Germany","Male","325","0.0238277429775929","0.0208536873136027","0.0268017986415832","2"
"High transfer dependency","2014","West Germany","Female","490","0.0271980086003206","0.0242619009993362","0.030134116201305","2"
"High transfer dependency","2014","East Germany","Male","135","0.0512529176264059","0.0427522636073798","0.059753571645432","2"
"High transfer dependency","2014","East Germany","Female","187","0.0463566547365315","0.0389130742803182","0.0538002351927448","2"
"Low transfer dependency","2014","West Germany","Male","711","0.0542683443389666","0.0498505890250336","0.0586860996528996","1"
"Low transfer dependency","2014","West Germany","Female","947","0.0579444875631152","0.0537271778192045","0.062161797307026","1"
"Low transfer dependency","2014","East Germany","Male","230","0.0647355559910641","0.0552501380667018","0.0742209739154265","1"
"Low transfer dependency","2014","East Germany","Female","295","0.0740550104466059","0.0647845209037603","0.0833254999894515","1"
"Very high transfer dependency","2014","West Germany","Female","606","0.0351541163609933","0.03182975477241","0.0384784779495765","3"
"Very high transfer dependency","2014","East Germany","Male","141","0.0674574955324918","0.0577888143086943","0.0771261767562892","3"
"Very high transfer dependency","2014","East Germany","Female","205","0.0530066280307368","0.0450748343271017","0.0609384217343719","3"
"Very high transfer dependency","2014","West Germany","Male","420","0.0371987198998171","0.0335082919062065","0.0408891478934276","3"
"Very low transfer dependency","2014","West Germany","Male","8646","0.884705192783623","0.878477193257484","0.890933192309763","0"
"Very low transfer dependency","2014","West Germany","Female","9747","0.879703387475571","0.873831387844017","0.885575387107125","0"
"Very low transfer dependency","2014","East Germany","Male","2079","0.816554030850038","0.801634183919335","0.831473877780741","0"
"Very low transfer dependency","2014","East Germany","Female","2378","0.826581706786126","0.813178053042519","0.839985360529732","0"
"High transfer dependency","2015","West Germany","Male","313","0.0224638019946221","0.0195672141364195","0.0253603898528247","2"
"High transfer dependency","2015","West Germany","Female","479","0.0298837363416534","0.0268047061502566","0.0329627665330502","2"
"High transfer dependency","2015","East Germany","Male","113","0.037100925030591","0.0297066775165902","0.0444951725445918","2"
"High transfer dependency","2015","East Germany","Female","161","0.033391545926513","0.0269325167534711","0.0398505750995549","2"
"Low transfer dependency","2015","West Germany","Male","601","0.0467103425495003","0.0425855926816912","0.0508350924173094","1"
"Low transfer dependency","2015","West Germany","Female","834","0.0508113845162824","0.0468400050921942","0.0547827639403706","1"
"Low transfer dependency","2015","East Germany","Male","211","0.0651131082200484","0.0554609378475642","0.0747652785925326","1"
"Low transfer dependency","2015","East Germany","Female","281","0.0803807919378689","0.0706060827418704","0.0901555011338675","1"
"Very high transfer dependency","2015","West Germany","Female","647","0.0355182474552888","0.0321712346132825","0.0388652602972952","3"
"Very high transfer dependency","2015","East Germany","Male","156","0.0749437760496412","0.0646431628150677","0.0852443892842147","3"
"Very high transfer dependency","2015","East Germany","Female","195","0.0445717967209574","0.0371526700245155","0.0519909234173993","3"
"Very high transfer dependency","2015","West Germany","Male","479","0.0399961839318892","0.0361659578548226","0.0438264100089558","3"
"Very low transfer dependency","2015","West Germany","Male","8661","0.890829671523988","0.884733905400247","0.896925437647729","0"
"Very low transfer dependency","2015","West Germany","Female","9787","0.883786631686775","0.877991192338336","0.889582071035214","0"
"Very low transfer dependency","2015","East Germany","Male","2030","0.822842190699719","0.807905662718918","0.837778718680521","0"
"Very low transfer dependency","2015","East Germany","Female","2335","0.841655865414661","0.828531087723066","0.854780643106256","0"
"High transfer dependency","2016","West Germany","Male","248","0.0252809848485052","0.0220407398201379","0.0285212298768725","2"
"High transfer dependency","2016","West Germany","Female","385","0.0275332979552723","0.0244166546272298","0.0306499412833148","2"
"High transfer dependency","2016","East Germany","Male","82","0.0311733599360397","0.0241184447444944","0.0382282751275851","2"
"High transfer dependency","2016","East Germany","Female","121","0.03223936064564","0.0256874559491907","0.0387912653420894","2"
"Low transfer dependency","2016","West Germany","Male","589","0.0536203651151285","0.04897051754712","0.0582702126831371","1"
"Low transfer dependency","2016","West Germany","Female","799","0.0535858624452921","0.0492965632708635","0.0578751616197206","1"
"Low transfer dependency","2016","East Germany","Male","197","0.0742715810024835","0.0636269628517721","0.0849161991531948","1"
"Low transfer dependency","2016","East Germany","Female","259","0.0813758691370951","0.0712342539229443","0.091517484351246","1"
"Very high transfer dependency","2016","West Germany","Female","537","0.0324331076830739","0.0290590275040678","0.0358071878620801","3"
"Very high transfer dependency","2016","East Germany","Male","131","0.0672174460530829","0.05705242774216","0.0773824643640058","3"
"Very high transfer dependency","2016","East Germany","Female","166","0.0391148737971364","0.0319237446874471","0.0463060029068258","3"
"Very high transfer dependency","2016","West Germany","Male","398","0.0391119428692107","0.0351103561572554","0.0431135295811659","3"
"Very low transfer dependency","2016","West Germany","Male","7781","0.881986707167156","0.875327268499066","0.888646145835246","0"
"Very low transfer dependency","2016","West Germany","Female","8868","0.886447731916362","0.880404836332807","0.892490627499916","0"
"Very low transfer dependency","2016","East Germany","Male","1921","0.827337613008394","0.811994368391653","0.842680857625135","0"
"Very low transfer dependency","2016","East Germany","Female","2246","0.847269896420128","0.83392658582625","0.860613207014006","0"
"High transfer dependency","2017","West Germany","Male","367","0.0256514842902559","0.0226967094492727","0.028606259131239","2"
"High transfer dependency","2017","West Germany","Female","460","0.0271276970317667","0.0242332084309892","0.0300221856325441","2"
"High transfer dependency","2017","East Germany","Male","121","0.0307801295446578","0.0244255287644924","0.0371347303248233","2"
"High transfer dependency","2017","East Germany","Female","151","0.0383759618574094","0.0317200832229032","0.0450318404919156","2"
"Low transfer dependency","2017","West Germany","Male","633","0.0460673694214026","0.042149350422677","0.0499853884201281","1"
"Low transfer dependency","2017","West Germany","Female","797","0.0500857743951116","0.0461994696504025","0.0539720791398208","1"
"Low transfer dependency","2017","East Germany","Male","199","0.0600383104459283","0.0512983150643264","0.0687783058275303","1"
"Low transfer dependency","2017","East Germany","Female","255","0.0707335198822441","0.0618505973858263","0.079616442378662","1"
"Very high transfer dependency","2017","West Germany","Male","1294","0.041868227792627","0.0381248307870806","0.0456116247981734","3"
"Very high transfer dependency","2017","West Germany","Female","1064","0.0341225818689039","0.0308879906066813","0.0373571731311265","3"
"Very high transfer dependency","2017","East Germany","Male","317","0.0735752734861308","0.0639699298410918","0.0831806171311698","3"
"Very high transfer dependency","2017","East Germany","Female","280","0.0399944023087723","0.0332053431978302","0.0467834614197144","3"
"Very low transfer dependency","2017","West Germany","Male","8703","0.886412918495715","0.880482388765858","0.892343448225571","0"
"Very low transfer dependency","2017","West Germany","Female","9780","0.888663946704218","0.883059610868616","0.894268282539819","0"
"Very low transfer dependency","2017","East Germany","Female","2514","0.850896115951574","0.838554959703993","0.863237272199155","0"
"Very low transfer dependency","2017","East Germany","Male","2201","0.835606286523283","0.821970338168695","0.849242234877871","0"
"High transfer dependency","2018","West Germany","Male","491","0.0252720997555901","0.022371213346153","0.0281729861650271","2"
"High transfer dependency","2018","West Germany","Female","564","0.0257981438515224","0.0229724980069213","0.0286237896961234","2"
"High transfer dependency","2018","East Germany","Male","130","0.0464720362494213","0.0387625728264999","0.0541814996723428","2"
"High transfer dependency","2018","East Germany","Female","153","0.0349309019040022","0.0285584739257067","0.0413033298822978","2"
"Low transfer dependency","2018","West Germany","Female","773","0.0504676234811544","0.0465658654073471","0.0543693815549617","1"
"Low transfer dependency","2018","East Germany","Female","241","0.0586318841488853","0.0504779443817637","0.0667858239160069","1"
"Low transfer dependency","2018","West Germany","Male","662","0.0444481822412833","0.0406390812705812","0.0482572832119855","1"
"Low transfer dependency","2018","East Germany","Male","210","0.0589475062958475","0.050321669678231","0.067573342913464","1"
"Very high transfer dependency","2018","West Germany","Male","1700","0.042843699949525","0.0391008425868361","0.0465865573122139","3"
"Very high transfer dependency","2018","West Germany","Female","1360","0.0361770379127555","0.032848801569627","0.039505274255884","3"
"Very high transfer dependency","2018","East Germany","Male","385","0.0565886552698953","0.0481265812806508","0.0650507292591398","3"
"Very high transfer dependency","2018","East Germany","Female","341","0.0447620045692538","0.0375851955525787","0.0519388135859289","3"
"Very low transfer dependency","2018","West Germany","Male","8392","0.887436018053602","0.881594353555395","0.893277682551808","0"
"Very low transfer dependency","2018","West Germany","Female","9395","0.887557194754568","0.881926486416347","0.893187903092788","0"
"Very low transfer dependency","2018","East Germany","Male","2139","0.837991802184836","0.824497514497956","0.851486089871716","0"
"Very low transfer dependency","2018","East Germany","Female","2454","0.861675209377859","0.849692841711388","0.873657577044329","0"
"High transfer dependency","2019","West Germany","Male","452","0.0271115435870423","0.0241453061594666","0.030077781014618","2"
