"year","age_gr","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1990","66 and older","63.1","63.1","1061","63.0999984741211","63.0999984741211","63.0999984741211","63.0999984741211","63.1","63.1","63.0999984741211","63.0999984741211"
"1991","16-34 y.","64.8","64.8","3655","64.8000030517578","64.8000030517578","64.8000030517578","64.8000030517578","64.8","64.8","64.8000030517578","64.8000030517578"
"1991","35-65 y.","64.8","64.8","4774","64.8000030517578","64.8000030517578","64.8000030517578","64.8000030517578","64.8","64.8","64.8000030517578","64.8000030517578"
"1991","66 and older","64.8","64.8","1076","64.8000030517578","64.8000030517578","64.8000030517578","64.8000030517578","64.8","64.8","64.8000030517578","64.8000030517578"
"1992","16-34 y.","65.13","67.2","5000","57","67.1999969482422","67.1999969482422","67.1999969482422","65","65.26","67.1999969482422","67.1999969482422"
"1992","35-65 y.","65.09","67.2","6911","57","67.1999969482422","67.1999969482422","67.1999969482422","64.98","65.2","67.1999969482422","67.1999969482422"
"1992","66 and older","65.37","67.2","1480","57","67.1999969482422","67.1999969482422","67.1999969482422","65.14","65.6","67.1999969482422","67.1999969482422"
"1993","16-34 y.","68.75","69.8","4920","64.5999984741211","69.8000030517578","69.8000030517578","69.8000030517578","68.69","68.81","69.8000030517578","69.8000030517578"
"1993","35-65 y.","68.75","69.8","6758","64.5999984741211","69.8000030517578","69.8000030517578","69.8000030517578","68.69","68.81","69.8000030517578","69.8000030517578"
"1993","66 and older","68.88","69.8","1500","64.5999984741211","69.8000030517578","69.8000030517578","69.8000030517578","68.76","69","69.8000030517578","69.8000030517578"
"1994","16-34 y.","72.14","72.3","4818","71.5","72.3000030517578","72.3000030517578","72.3000030517578","72.13","72.15","72.3000030517578","72.3000030517578"
"1994","35-65 y.","72.14","72.3","6605","71.5","72.3000030517578","72.3000030517578","72.3000030517578","72.13","72.15","72.3000030517578","72.3000030517578"
"1994","66 and older","72.15","72.3","1521","71.5","72.3000030517578","72.3000030517578","72.3000030517578","72.13","72.17","72.3000030517578","72.3000030517578"
"1995","16-34 y.","74.26","74.3","4962","74.0999984741211","74.3000030517578","74.3000030517578","74.3000030517578","74.26","74.26","74.3000030517578","74.3000030517578"
"1995","35-65 y.","74.26","74.3","6854","74.0999984741211","74.3000030517578","74.3000030517578","74.3000030517578","74.26","74.26","74.3000030517578","74.3000030517578"
"1995","66 and older","74.26","74.3","1554","74.0999984741211","74.3000030517578","74.3000030517578","74.3000030517578","74.26","74.26","74.3000030517578","74.3000030517578"
"1996","16-34 y.","75.5","75.5","4781","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5"
"1996","35-65 y.","75.5","75.5","6765","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5"
"1996","66 and older","75.5","75.5","1579","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5"
"1997","16-34 y.","76.58","76.5","4636","76.5","76.5","76.5","76.9000015258789","76.58","76.58","76.5","76.5"
"1997","35-65 y.","76.58","76.5","6666","76.5","76.5","76.5","76.9000015258789","76.58","76.58","76.5","76.5"
"1997","66 and older","76.57","76.5","1613","76.5","76.5","76.5","76.9000015258789","76.56","76.58","76.5","76.5"
"1998","16-34 y.","78.05","77.9","4885","77.9000015258789","77.9000015258789","77.9000015258789","78.6999969482422","78.04","78.06","77.9000015258789","77.9000015258789"
"1998","35-65 y.","78.05","77.9","7551","77.9000015258789","77.9000015258789","77.9000015258789","78.6999969482422","78.04","78.06","77.9000015258789","77.9000015258789"
"1998","66 and older","78.05","77.9","1891","77.9000015258789","77.9000015258789","77.9000015258789","78.6999969482422","78.03","78.07","77.9000015258789","77.9000015258789"
"1999","16-34 y.","78.77","78.6","4617","78.5999984741211","78.5999984741211","78.5999984741211","79.5","78.76","78.78","78.5999984741211","78.5999984741211"
"1999","35-65 y.","78.77","78.6","7316","78.5999984741211","78.5999984741211","78.5999984741211","79.5","78.76","78.78","78.5999984741211","78.5999984741211"
"1999","66 and older","78.77","78.6","1835","78.5999984741211","78.5999984741211","78.5999984741211","79.5","78.75","78.79","78.5999984741211","78.5999984741211"
"2000","16-34 y.","79.23","79.1","7145","79.0999984741211","79.0999984741211","79.0999984741211","79.8000030517578","79.22","79.24","79.0999984741211","79.0999984741211"
"2000","35-65 y.","79.23","79.1","13479","79.0999984741211","79.0999984741211","79.0999984741211","79.8000030517578","79.22","79.24","79.0999984741211","79.0999984741211"
"2000","66 and older","79.24","79.1","3640","79.0999984741211","79.0999984741211","79.0999984741211","79.8000030517578","79.23","79.25","79.0999984741211","79.0999984741211"
"2001","16-34 y.","79.9","79.9","6300","79.9000015258789","79.9000015258789","79.9000015258789","79.9000015258789","79.9","79.9","79.9000015258789","79.9000015258789"
"2001","35-65 y.","79.9","79.9","12318","79.9000015258789","79.9000015258789","79.9000015258789","79.9000015258789","79.9","79.9","79.9000015258789","79.9000015258789"
"2001","66 and older","79.9","79.9","3445","79.9000015258789","79.9000015258789","79.9000015258789","79.9000015258789","79.9","79.9","79.9000015258789","79.9000015258789"
"2002","16-34 y.","81.5","81.5","6186","81.5","81.5","81.5","81.5","81.5","81.5","81.5","81.5"
"2002","35-65 y.","81.5","81.5","13330","81.5","81.5","81.5","81.5","81.5","81.5","81.5","81.5"
"2002","66 and older","81.5","81.5","3641","81.5","81.5","81.5","81.5","81.5","81.5","81.5","81.5"
"2003","16-34 y.","82.6","82.6","5886","82.5999984741211","82.5999984741211","82.5999984741211","82.5999984741211","82.6","82.6","82.5999984741211","82.5999984741211"
"2003","35-65 y.","82.6","82.6","12707","82.5999984741211","82.5999984741211","82.5999984741211","82.5999984741211","82.6","82.6","82.5999984741211","82.5999984741211"
"2003","66 and older","82.6","82.6","3704","82.5999984741211","82.5999984741211","82.5999984741211","82.5999984741211","82.6","82.6","82.5999984741211","82.5999984741211"
"2004","16-34 y.","83.5","83.5","5646","83.5","83.5","83.5","83.5","83.5","83.5","83.5","83.5"
"2004","35-65 y.","83.5","83.5","12270","83.5","83.5","83.5","83.5","83.5","83.5","83.5","83.5"
"2004","66 and older","83.5","83.5","3817","83.5","83.5","83.5","83.5","83.5","83.5","83.5","83.5"
"2005","16-34 y.","84.9","84.9","5344","84.9000015258789","84.9000015258789","84.9000015258789","84.9000015258789","84.9","84.9","84.9000015258789","84.9000015258789"
"2005","35-65 y.","84.9","84.9","11649","84.9000015258789","84.9000015258789","84.9000015258789","84.9000015258789","84.9","84.9","84.9000015258789","84.9000015258789"
"2005","66 and older","84.9","84.9","3819","84.9000015258789","84.9000015258789","84.9000015258789","84.9000015258789","84.9","84.9","84.9000015258789","84.9000015258789"
"2006","16-34 y.","86.2","86.2","5450","86.1999969482422","86.1999969482422","86.1999969482422","86.1999969482422","86.2","86.2","86.1999969482422","86.1999969482422"
"2006","35-65 y.","86.2","86.2","12439","86.1999969482422","86.1999969482422","86.1999969482422","86.1999969482422","86.2","86.2","86.1999969482422","86.1999969482422"
"2006","66 and older","86.2","86.2","4492","86.1999969482422","86.1999969482422","86.1999969482422","86.1999969482422","86.2","86.2","86.1999969482422","86.1999969482422"
"2007","16-34 y.","87.6","87.6","5071","87.5999984741211","87.5999984741211","87.5999984741211","87.5999984741211","87.6","87.6","87.5999984741211","87.5999984741211"
"2007","35-65 y.","87.6","87.6","11489","87.5999984741211","87.5999984741211","87.5999984741211","87.5999984741211","87.6","87.6","87.5999984741211","87.5999984741211"
"2007","66 and older","87.6","87.6","4405","87.5999984741211","87.5999984741211","87.5999984741211","87.5999984741211","87.6","87.6","87.5999984741211","87.5999984741211"
"2008","16-34 y.","89.6","89.6","4632","89.5999984741211","89.5999984741211","89.5999984741211","89.5999984741211","89.6","89.6","89.5999984741211","89.5999984741211"
"2008","35-65 y.","89.6","89.6","10694","89.5999984741211","89.5999984741211","89.5999984741211","89.5999984741211","89.6","89.6","89.5999984741211","89.5999984741211"
"2008","66 and older","89.6","89.6","4360","89.5999984741211","89.5999984741211","89.5999984741211","89.5999984741211","89.6","89.6","89.5999984741211","89.5999984741211"
"2009","16-34 y.","91.9","91.9","4243","91.9000015258789","91.9000015258789","91.9000015258789","91.9000015258789","91.9","91.9","91.9000015258789","91.9000015258789"
"2009","35-65 y.","91.9","91.9","9901","91.9000015258789","91.9000015258789","91.9000015258789","91.9000015258789","91.9","91.9","91.9000015258789","91.9000015258789"
"2009","66 and older","91.9","91.9","4219","91.9000015258789","91.9000015258789","91.9000015258789","91.9000015258789","91.9","91.9","91.9000015258789","91.9000015258789"
"2010","16-34 y.","92.2","92.2","6950","92.1999969482422","92.1999969482422","92.1999969482422","92.1999969482422","92.2","92.2","92.1999969482422","92.1999969482422"
"2010","35-65 y.","92.2","92.2","13406","92.1999969482422","92.1999969482422","92.1999969482422","92.1999969482422","92.2","92.2","92.1999969482422","92.1999969482422"
"2010","66 and older","92.2","92.2","4076","92.1999969482422","92.1999969482422","92.1999969482422","92.1999969482422","92.2","92.2","92.1999969482422","92.1999969482422"
"2011","16-34 y.","93.2","93.2","7348","93.1999969482422","93.1999969482422","93.1999969482422","93.1999969482422","93.2","93.2","93.1999969482422","93.1999969482422"
"2011","35-65 y.","93.2","93.2","16455","93.1999969482422","93.1999969482422","93.1999969482422","93.1999969482422","93.2","93.2","93.1999969482422","93.1999969482422"
"2011","66 and older","93.2","93.2","5212","93.1999969482422","93.1999969482422","93.1999969482422","93.1999969482422","93.2","93.2","93.1999969482422","93.1999969482422"
"2012","16-34 y.","95.2","95.2","6893","95.1999969482422","95.1999969482422","95.1999969482422","95.1999969482422","95.2","95.2","95.1999969482422","95.1999969482422"
"2012","35-65 y.","95.2","95.2","16121","95.1999969482422","95.1999969482422","95.1999969482422","95.1999969482422","95.2","95.2","95.1999969482422","95.1999969482422"
"2012","66 and older","95.2","95.2","5262","95.1999969482422","95.1999969482422","95.1999969482422","95.1999969482422","95.2","95.2","95.1999969482422","95.1999969482422"
"2013","16-34 y.","97.1","97.1","8440","97.0999984741211","97.0999984741211","97.0999984741211","97.0999984741211","97.1","97.1","97.0999984741211","97.0999984741211"
"2013","35-65 y.","97.1","97.1","17766","97.0999984741211","97.0999984741211","97.0999984741211","97.0999984741211","97.1","97.1","97.0999984741211","97.0999984741211"
"2013","66 and older","97.1","97.1","5110","97.0999984741211","97.0999984741211","97.0999984741211","97.0999984741211","97.1","97.1","97.0999984741211","97.0999984741211"
"2014","16-34 y.","98.5","98.5","7161","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5"
"2014","35-65 y.","98.5","98.5","15615","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5"
"2014","66 and older","98.5","98.5","5010","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5"
"2015","16-34 y.","99.5","99.5","7281","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5"
"2015","35-65 y.","99.5","99.5","15262","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5"
"2015","66 and older","99.5","99.5","4969","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5"
"2016","16-34 y.","100","100","8770","100","100","100","100","100","100","100","100"
"2016","35-65 y.","100","100","15821","100","100","100","100","100","100","100","100"
"2016","66 and older","100","100","4809","100","100","100","100","100","100","100","100"
"2017","16-34 y.","100.5","100.5","10123","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5"
"2017","35-65 y.","100.5","100.5","17697","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5"
"2017","66 and older","100.5","100.5","5086","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5"
"2018","16-34 y.","102","102","8946","102","102","102","102","102","102","102","102"
"2018","35-65 y.","102","102","16636","102","102","102","102","102","102","102","102"
"2018","66 and older","102","102","5098","102","102","102","102","102","102","102","102"
"2019","16-34 y.","103.8","103.8","7846","103.800003051758","103.800003051758","103.800003051758","103.800003051758","103.8","103.8","103.800003051758","103.800003051758"
"2019","35-65 y.","103.8","103.8","17086","103.800003051758","103.800003051758","103.800003051758","103.800003051758","103.8","103.8","103.800003051758","103.800003051758"
"2019","66 and older","103.8","103.8","5287","103.800003051758","103.800003051758","103.800003051758","103.800003051758","103.8","103.8","103.800003051758","103.800003051758"
