"plh0109","year","bula_h","n","percent","lower_confidence","upper_confidence","value"
"Very important","1997","Rhineland-Palatinate,Saarland","","","","","1"
"Very important","1997","Bavaria","","","","","1"
"Very important","1997","Baden-Württemberg","","","","","1"
"Very important","1997","Berlin","","","","","1"
"Very important","1997","Brandenburg","","","","","1"
"Very important","1997","Mecklenburg-Western Pomerania","","","","","1"
"Very important","1997","Saxony","","","","","1"
"Very important","1997","Thuringia","","","","","1"
"Very important","1997","Saxony-Anhalt","","","","","1"
"Important","1998","Schleswig-Holstein","","","","","2"
"Important","1998","Hamburg","","","","","2"
"Important","1998","North Rhine-Westphalia","","","","","2"
"Important","1998","Lower Saxony","","","","","2"
"Important","1998","Bremen","","","","","2"
"Important","1998","Hesse","","","","","2"
"Important","1998","Rhineland-Palatinate,Saarland","","","","","2"
"Important","1998","Baden-Württemberg","","","","","2"
"Important","1998","Bavaria","","","","","2"
"Important","1998","Berlin","","","","","2"
"Important","1998","Brandenburg","","","","","2"
"Important","1998","Mecklenburg-Western Pomerania","","","","","2"
"Important","1998","Saxony","","","","","2"
"Important","1998","Saxony-Anhalt","","","","","2"
"Important","1998","Thuringia","","","","","2"
"Less important","1998","Schleswig-Holstein","","","","","3"
"Less important","1998","Hamburg","","","","","3"
"Less important","1998","Lower Saxony","","","","","3"
"Less important","1998","Bremen","","","","","3"
"Less important","1998","North Rhine-Westphalia","","","","","3"
"Less important","1998","Hesse","","","","","3"
"Less important","1998","Rhineland-Palatinate,Saarland","","","","","3"
"Less important","1998","Berlin","","","","","3"
"Less important","1998","Baden-Württemberg","","","","","3"
"Less important","1998","Bavaria","","","","","3"
"Less important","1998","Brandenburg","","","","","3"
"Less important","1998","Mecklenburg-Western Pomerania","","","","","3"
"Less important","1998","Saxony","","","","","3"
"Less important","1998","Thuringia","","","","","3"
"Less important","1998","Saxony-Anhalt","","","","","3"
"Quite unimportant","1998","Hamburg","","","","","4"
"Quite unimportant","1998","Schleswig-Holstein","","","","","4"
"Quite unimportant","1998","Lower Saxony","","","","","4"
"Quite unimportant","1998","North Rhine-Westphalia","","","","","4"
"Quite unimportant","1998","Hesse","","","","","4"
"Quite unimportant","1998","Bremen","","","","","4"
"Quite unimportant","1998","Rhineland-Palatinate,Saarland","","","","","4"
"Quite unimportant","1998","Baden-Württemberg","","","","","4"
"Quite unimportant","1998","Brandenburg","","","","","4"
"Quite unimportant","1998","Saxony","","","","","4"
"Quite unimportant","1998","Saxony-Anhalt","","","","","4"
"Quite unimportant","1998","Thuringia","","","","","4"
"Quite unimportant","1998","Bavaria","","","","","4"
"Quite unimportant","1998","Berlin","","","","","4"
"Quite unimportant","1998","Mecklenburg-Western Pomerania","","","","","4"
"Very important","1998","Schleswig-Holstein","","","","","1"
"Very important","1998","Hamburg","","","","","1"
"Very important","1998","Lower Saxony","","","","","1"
"Very important","1998","Bremen","","","","","1"
"Very important","1998","North Rhine-Westphalia","","","","","1"
"Very important","1998","Hesse","","","","","1"
"Very important","1998","Rhineland-Palatinate,Saarland","","","","","1"
"Very important","1998","Bavaria","","","","","1"
"Very important","1998","Baden-Württemberg","","","","","1"
"Very important","1998","Berlin","","","","","1"
"Very important","1998","Brandenburg","","","","","1"
"Very important","1998","Mecklenburg-Western Pomerania","","","","","1"
"Very important","1998","Saxony-Anhalt","","","","","1"
"Very important","1998","Thuringia","","","","","1"
"Very important","1998","Saxony","","","","","1"
"Important","1999","Hamburg","","","","","2"
"Important","1999","Schleswig-Holstein","","","","","2"
"Important","1999","Lower Saxony","","","","","2"
"Important","1999","Bremen","","","","","2"
"Important","1999","North Rhine-Westphalia","","","","","2"
"Important","1999","Hesse","","","","","2"
"Important","1999","Rhineland-Palatinate,Saarland","","","","","2"
"Important","1999","Baden-Württemberg","","","","","2"
"Important","1999","Bavaria","","","","","2"
"Important","1999","Berlin","","","","","2"
"Important","1999","Brandenburg","","","","","2"
"Important","1999","Mecklenburg-Western Pomerania","","","","","2"
"Important","1999","Saxony","","","","","2"
"Important","1999","Saxony-Anhalt","","","","","2"
"Important","1999","Thuringia","","","","","2"
"Less important","1999","Hamburg","","","","","3"
"Less important","1999","Schleswig-Holstein","","","","","3"
"Less important","1999","Lower Saxony","","","","","3"
"Less important","1999","Bremen","","","","","3"
"Less important","1999","North Rhine-Westphalia","","","","","3"
"Less important","1999","Hesse","","","","","3"
"Less important","1999","Rhineland-Palatinate,Saarland","","","","","3"
"Less important","1999","Bavaria","","","","","3"
"Less important","1999","Berlin","","","","","3"
"Less important","1999","Baden-Württemberg","","","","","3"
"Less important","1999","Brandenburg","","","","","3"
"Less important","1999","Mecklenburg-Western Pomerania","","","","","3"
"Less important","1999","Saxony","","","","","3"
"Less important","1999","Saxony-Anhalt","","","","","3"
"Less important","1999","Thuringia","","","","","3"
"Quite unimportant","1999","Schleswig-Holstein","","","","","4"
"Quite unimportant","1999","Hamburg","","","","","4"
"Quite unimportant","1999","Lower Saxony","","","","","4"
"Quite unimportant","1999","Bremen","","","","","4"
"Quite unimportant","1999","North Rhine-Westphalia","","","","","4"
"Quite unimportant","1999","Hesse","","","","","4"
"Quite unimportant","1999","Rhineland-Palatinate,Saarland","","","","","4"
"Quite unimportant","1999","Baden-Württemberg","","","","","4"
"Quite unimportant","1999","Bavaria","","","","","4"
"Quite unimportant","1999","Berlin","","","","","4"
"Quite unimportant","1999","Brandenburg","","","","","4"
"Quite unimportant","1999","Saxony","","","","","4"
"Quite unimportant","1999","Saxony-Anhalt","","","","","4"
"Quite unimportant","1999","Thuringia","","","","","4"
"Quite unimportant","1999","Mecklenburg-Western Pomerania","","","","","4"
"Very important","1999","Schleswig-Holstein","","","","","1"
"Very important","1999","Hamburg","","","","","1"
"Very important","1999","Lower Saxony","","","","","1"
"Very important","1999","Bremen","","","","","1"
"Very important","1999","North Rhine-Westphalia","","","","","1"
"Very important","1999","Hesse","","","","","1"
"Very important","1999","Rhineland-Palatinate,Saarland","","","","","1"
"Very important","1999","Bavaria","","","","","1"
"Very important","1999","Baden-Württemberg","","","","","1"
"Very important","1999","Berlin","","","","","1"
"Very important","1999","Brandenburg","","","","","1"
"Very important","1999","Mecklenburg-Western Pomerania","","","","","1"
"Very important","1999","Saxony-Anhalt","","","","","1"
"Very important","1999","Thuringia","","","","","1"
"Very important","1999","Saxony","","","","","1"
"Important","2000","Schleswig-Holstein","","","","","2"
"Important","2000","Hamburg","","","","","2"
"Important","2000","Bremen","","","","","2"
"Important","2000","North Rhine-Westphalia","","","","","2"
"Important","2000","Lower Saxony","","","","","2"
"Important","2000","Hesse","","","","","2"
"Important","2000","Baden-Württemberg","","","","","2"
"Important","2000","Rhineland-Palatinate,Saarland","","","","","2"
"Important","2000","Bavaria","","","","","2"
"Important","2000","Berlin","","","","","2"
"Important","2000","Brandenburg","","","","","2"
"Important","2000","Mecklenburg-Western Pomerania","","","","","2"
"Important","2000","Saxony","","","","","2"
"Important","2000","Saxony-Anhalt","","","","","2"
"Important","2000","Thuringia","","","","","2"
"Less important","2000","Schleswig-Holstein","","","","","3"
"Less important","2000","Hamburg","","","","","3"
"Less important","2000","Lower Saxony","","","","","3"
"Less important","2000","Bremen","","","","","3"
"Less important","2000","North Rhine-Westphalia","","","","","3"
"Less important","2000","Hesse","","","","","3"
"Less important","2000","Rhineland-Palatinate,Saarland","","","","","3"
"Less important","2000","Bavaria","","","","","3"
"Less important","2000","Berlin","","","","","3"
"Less important","2000","Baden-Württemberg","","","","","3"
"Less important","2000","Brandenburg","","","","","3"
"Less important","2000","Mecklenburg-Western Pomerania","","","","","3"
"Less important","2000","Saxony","","","","","3"
"Less important","2000","Thuringia","","","","","3"
"Less important","2000","Saxony-Anhalt","","","","","3"
"Quite unimportant","2000","Schleswig-Holstein","","","","","4"
"Quite unimportant","2000","Lower Saxony","","","","","4"
"Quite unimportant","2000","Hamburg","","","","","4"
"Quite unimportant","2000","Bremen","","","","","4"
"Quite unimportant","2000","North Rhine-Westphalia","","","","","4"
"Quite unimportant","2000","Hesse","","","","","4"
"Quite unimportant","2000","Rhineland-Palatinate,Saarland","","","","","4"
"Quite unimportant","2000","Baden-Württemberg","","","","","4"
"Quite unimportant","2000","Bavaria","","","","","4"
"Quite unimportant","2000","Berlin","","","","","4"
"Quite unimportant","2000","Brandenburg","","","","","4"
"Quite unimportant","2000","Saxony","","","","","4"
"Quite unimportant","2000","Saxony-Anhalt","","","","","4"
"Quite unimportant","2000","Thuringia","","","","","4"
"Quite unimportant","2000","Mecklenburg-Western Pomerania","","","","","4"
"Very important","2000","Schleswig-Holstein","","","","","1"
"Very important","2000","Hamburg","","","","","1"
"Very important","2000","Lower Saxony","","","","","1"
"Very important","2000","Bremen","","","","","1"
"Very important","2000","North Rhine-Westphalia","","","","","1"
"Very important","2000","Hesse","","","","","1"
"Very important","2000","Rhineland-Palatinate,Saarland","","","","","1"
"Very important","2000","Bavaria","","","","","1"
"Very important","2000","Baden-Württemberg","","","","","1"
"Very important","2000","Berlin","","","","","1"
"Very important","2000","Brandenburg","","","","","1"
"Very important","2000","Mecklenburg-Western Pomerania","","","","","1"
"Very important","2000","Thuringia","","","","","1"
"Very important","2000","Saxony","","","","","1"
"Very important","2000","Saxony-Anhalt","","","","","1"
"Important","2001","Schleswig-Holstein","","","","","2"
"Important","2001","Hamburg","","","","","2"
"Important","2001","North Rhine-Westphalia","","","","","2"
"Important","2001","Lower Saxony","","","","","2"
"Important","2001","Bremen","","","","","2"
"Important","2001","Hesse","","","","","2"
"Important","2001","Baden-Württemberg","","","","","2"
"Important","2001","Rhineland-Palatinate,Saarland","","","","","2"
"Important","2001","Bavaria","","","","","2"
"Important","2001","Berlin","","","","","2"
"Important","2001","Brandenburg","","","","","2"
"Important","2001","Mecklenburg-Western Pomerania","","","","","2"
"Important","2001","Saxony","","","","","2"
"Important","2001","Saxony-Anhalt","","","","","2"
"Important","2001","Thuringia","","","","","2"
"Less important","2001","Schleswig-Holstein","","","","","3"
"Less important","2001","Hamburg","","","","","3"
"Less important","2001","Lower Saxony","","","","","3"
"Less important","2001","North Rhine-Westphalia","","","","","3"
"Less important","2001","Bremen","","","","","3"
"Less important","2001","Hesse","","","","","3"
"Less important","2001","Rhineland-Palatinate,Saarland","","","","","3"
"Less important","2001","Bavaria","","","","","3"
"Less important","2001","Berlin","","","","","3"
"Less important","2001","Baden-Württemberg","","","","","3"
"Less important","2001","Brandenburg","","","","","3"
"Less important","2001","Mecklenburg-Western Pomerania","","","","","3"
"Less important","2001","Saxony","","","","","3"
"Less important","2001","Saxony-Anhalt","","","","","3"
"Less important","2001","Thuringia","","","","","3"
"Quite unimportant","2001","Schleswig-Holstein","","","","","4"
"Quite unimportant","2001","Hamburg","","","","","4"
"Quite unimportant","2001","Lower Saxony","","","","","4"
"Quite unimportant","2001","Hesse","","","","","4"
"Quite unimportant","2001","Bremen","","","","","4"
"Quite unimportant","2001","North Rhine-Westphalia","","","","","4"
"Quite unimportant","2001","Rhineland-Palatinate,Saarland","","","","","4"
"Quite unimportant","2001","Baden-Württemberg","","","","","4"
"Quite unimportant","2001","Bavaria","","","","","4"
"Quite unimportant","2001","Berlin","","","","","4"
"Quite unimportant","2001","Brandenburg","","","","","4"
"Quite unimportant","2001","Saxony","","","","","4"
"Quite unimportant","2001","Saxony-Anhalt","","","","","4"
"Quite unimportant","2001","Thuringia","","","","","4"
"Quite unimportant","2001","Mecklenburg-Western Pomerania","","","","","4"
"Very important","2001","Schleswig-Holstein","","","","","1"
"Very important","2001","Hamburg","","","","","1"
"Very important","2001","Lower Saxony","","","","","1"
"Very important","2001","Bremen","","","","","1"
"Very important","2001","North Rhine-Westphalia","","","","","1"
"Very important","2001","Hesse","","","","","1"
"Very important","2001","Rhineland-Palatinate,Saarland","","","","","1"
"Very important","2001","Baden-Württemberg","","","","","1"
"Very important","2001","Bavaria","","","","","1"
"Very important","2001","Berlin","","","","","1"
"Very important","2001","Brandenburg","","","","","1"
"Very important","2001","Mecklenburg-Western Pomerania","","","","","1"
"Very important","2001","Saxony","","","","","1"
"Very important","2001","Saxony-Anhalt","","","","","1"
"Very important","2001","Thuringia","","","","","1"
"Important","2002","Schleswig-Holstein","","","","","2"
"Important","2002","Hamburg","","","","","2"
"Important","2002","Lower Saxony","","","","","2"
"Important","2002","Bremen","","","","","2"
"Important","2002","North Rhine-Westphalia","","","","","2"
"Important","2002","Baden-Württemberg","","","","","2"
"Important","2002","Hesse","","","","","2"
"Important","2002","Rhineland-Palatinate,Saarland","","","","","2"
"Important","2002","Bavaria","","","","","2"
"Important","2002","Berlin","","","","","2"
"Important","2002","Brandenburg","","","","","2"
"Important","2002","Mecklenburg-Western Pomerania","","","","","2"
"Important","2002","Saxony","","","","","2"
"Important","2002","Saxony-Anhalt","","","","","2"
"Important","2002","Thuringia","","","","","2"
"Less important","2002","Schleswig-Holstein","","","","","3"
"Less important","2002","Hamburg","","","","","3"
"Less important","2002","Lower Saxony","","","","","3"
"Less important","2002","North Rhine-Westphalia","","","","","3"
"Less important","2002","Bremen","","","","","3"
"Less important","2002","Hesse","","","","","3"
"Less important","2002","Rhineland-Palatinate,Saarland","","","","","3"
"Less important","2002","Baden-Württemberg","","","","","3"
"Less important","2002","Bavaria","","","","","3"
"Less important","2002","Berlin","","","","","3"
"Less important","2002","Brandenburg","","","","","3"
"Less important","2002","Mecklenburg-Western Pomerania","","","","","3"
"Less important","2002","Saxony","","","","","3"
"Less important","2002","Saxony-Anhalt","","","","","3"
"Less important","2002","Thuringia","","","","","3"
"Quite unimportant","2002","Hamburg","","","","","4"
"Quite unimportant","2002","Schleswig-Holstein","","","","","4"
"Quite unimportant","2002","Lower Saxony","","","","","4"
"Quite unimportant","2002","Bremen","","","","","4"
"Quite unimportant","2002","North Rhine-Westphalia","","","","","4"
"Quite unimportant","2002","Hesse","","","","","4"
"Quite unimportant","2002","Rhineland-Palatinate,Saarland","","","","","4"
"Quite unimportant","2002","Baden-Württemberg","","","","","4"
"Quite unimportant","2002","Bavaria","","","","","4"
"Quite unimportant","2002","Berlin","","","","","4"
"Quite unimportant","2002","Brandenburg","","","","","4"
"Quite unimportant","2002","Saxony","","","","","4"
"Quite unimportant","2002","Saxony-Anhalt","","","","","4"
"Quite unimportant","2002","Thuringia","","","","","4"
"Quite unimportant","2002","Mecklenburg-Western Pomerania","","","","","4"
"Very important","2002","Schleswig-Holstein","","","","","1"
"Very important","2002","Hamburg","","","","","1"
"Very important","2002","Lower Saxony","","","","","1"
"Very important","2002","Bremen","","","","","1"
"Very important","2002","North Rhine-Westphalia","","","","","1"
"Very important","2002","Hesse","","","","","1"
"Very important","2002","Rhineland-Palatinate,Saarland","","","","","1"
"Very important","2002","Baden-Württemberg","","","","","1"
"Very important","2002","Bavaria","","","","","1"
"Very important","2002","Berlin","","","","","1"
"Very important","2002","Brandenburg","","","","","1"
"Very important","2002","Mecklenburg-Western Pomerania","","","","","1"
"Very important","2002","Saxony-Anhalt","","","","","1"
"Very important","2002","Thuringia","","","","","1"
"Very important","2002","Saxony","","","","","1"
"Important","2003","Hamburg","","","","","2"
"Important","2003","Schleswig-Holstein","","","","","2"
"Important","2003","Bremen","","","","","2"
"Important","2003","Lower Saxony","","","","","2"
"Important","2003","North Rhine-Westphalia","","","","","2"
"Important","2003","Baden-Württemberg","","","","","2"
"Important","2003","Hesse","","","","","2"
"Important","2003","Rhineland-Palatinate,Saarland","","","","","2"
"Important","2003","Bavaria","","","","","2"
"Important","2003","Berlin","","","","","2"
"Important","2003","Brandenburg","","","","","2"
"Important","2003","Mecklenburg-Western Pomerania","","","","","2"
"Important","2003","Saxony","","","","","2"
"Important","2003","Saxony-Anhalt","","","","","2"
"Important","2003","Thuringia","","","","","2"
"Less important","2003","Schleswig-Holstein","","","","","3"
"Less important","2003","Hamburg","","","","","3"
"Less important","2003","Lower Saxony","","","","","3"
"Less important","2003","Bremen","","","","","3"
"Less important","2003","North Rhine-Westphalia","","","","","3"
"Less important","2003","Hesse","","","","","3"
"Less important","2003","Rhineland-Palatinate,Saarland","","","","","3"
"Less important","2003","Bavaria","","","","","3"
"Less important","2003","Berlin","","","","","3"
"Less important","2003","Baden-Württemberg","","","","","3"
"Less important","2003","Brandenburg","","","","","3"
"Less important","2003","Saxony","","","","","3"
"Less important","2003","Mecklenburg-Western Pomerania","","","","","3"
"Less important","2003","Thuringia","","","","","3"
"Less important","2003","Saxony-Anhalt","","","","","3"
"Quite unimportant","2003","Hamburg","","","","","4"
"Quite unimportant","2003","Lower Saxony","","","","","4"
"Quite unimportant","2003","North Rhine-Westphalia","","","","","4"
"Quite unimportant","2003","Schleswig-Holstein","","","","","4"
"Quite unimportant","2003","Bremen","","","","","4"
"Quite unimportant","2003","Hesse","","","","","4"
"Quite unimportant","2003","Rhineland-Palatinate,Saarland","","","","","4"
"Quite unimportant","2003","Baden-Württemberg","","","","","4"
"Quite unimportant","2003","Bavaria","","","","","4"
"Quite unimportant","2003","Berlin","","","","","4"
"Quite unimportant","2003","Brandenburg","","","","","4"
"Quite unimportant","2003","Saxony","","","","","4"
"Quite unimportant","2003","Saxony-Anhalt","","","","","4"
"Quite unimportant","2003","Thuringia","","","","","4"
"Quite unimportant","2003","Mecklenburg-Western Pomerania","","","","","4"
"Very important","2003","Bremen","","","","","1"
"Very important","2003","Schleswig-Holstein","","","","","1"
"Very important","2003","Hamburg","","","","","1"
"Very important","2003","Lower Saxony","","","","","1"
"Very important","2003","North Rhine-Westphalia","","","","","1"
"Very important","2003","Hesse","","","","","1"
"Very important","2003","Rhineland-Palatinate,Saarland","","","","","1"
"Very important","2003","Baden-Württemberg","","","","","1"
"Very important","2003","Bavaria","","","","","1"
"Very important","2003","Berlin","","","","","1"
"Very important","2003","Mecklenburg-Western Pomerania","","","","","1"
"Very important","2003","Thuringia","","","","","1"
"Very important","2003","Brandenburg","","","","","1"
"Very important","2003","Saxony","","","","","1"
"Very important","2003","Saxony-Anhalt","","","","","1"
"Important","2004","Schleswig-Holstein","141","0.229002888459738","0.196700229796396","0.261305547123079","2"
"Important","2004","Hamburg","82","0.340824931466671","0.286644745626137","0.395005117307205","2"
"Important","2004","Lower Saxony","438","0.24017795039011","0.220821143801906","0.259534756978314","2"
"Important","2004","Bremen","41","0.271840244732676","0.204362576319328","0.339317913146024","2"
"Important","2004","North Rhine-Westphalia","1116","0.265461094738416","0.252582188939718","0.278340000537114","2"
"Important","2004","Hesse","397","0.268161793669076","0.245193011617047","0.291130575721104","2"
"Important","2004","Rhineland-Palatinate,Saarland","328","0.279560262735447","0.25491690244289","0.304203623028004","2"
"Important","2004","Baden-Württemberg","715","0.296605554214864","0.278932611407556","0.314278497022172","2"
"Important","2004","Bavaria","909","0.299990675427285","0.283684725916087","0.316296624938483","2"
"Important","2004","Berlin","218","0.293638773253025","0.262216945018933","0.325060601487117","2"
"Important","2004","Mecklenburg-Western Pomerania","133","0.242739954050199","0.205309423993979","0.28017048410642","2"
"Important","2004","Brandenburg","279","0.354840847207681","0.323685382936427","0.385996311478935","2"
"Important","2004","Saxony","435","0.287837353153897","0.265406071330711","0.310268634977082","2"
"Important","2004","Saxony-Anhalt","261","0.281800224790015","0.252777342493351","0.31082310708668","2"
"Important","2004","Thuringia","240","0.304384739943238","0.274984608807802","0.333784871078673","2"
"Less important","2004","Schleswig-Holstein","19","","","","3"
"Less important","2004","Hamburg","7","","","","3"
"Less important","2004","Lower Saxony","89","0.0643762646067437","0.0532557547514938","0.0754967744619937","3"
"Less important","2004","Bremen","3","","","","3"
"Less important","2004","North Rhine-Westphalia","142","0.0406864455244796","0.0349244052435227","0.0464484858054364","3"
"Less important","2004","Hesse","57","0.0442061618813735","0.033548658118351","0.054863665644396","3"
"Less important","2004","Rhineland-Palatinate,Saarland","61","0.0608419495331242","0.0477158926919796","0.0739680063742688","3"
"Less important","2004","Bavaria","149","0.0607288937156742","0.052230566105877","0.0692272213254715","3"
"Less important","2004","Berlin","61","0.0967576461251786","0.0763611241400625","0.117154168110295","3"
"Less important","2004","Baden-Württemberg","127","0.0581183825877506","0.0490657543590725","0.0671710108164286","3"
"Less important","2004","Brandenburg","29","","","","3"
"Less important","2004","Mecklenburg-Western Pomerania","21","","","","3"
"Less important","2004","Saxony","80","0.0548751127670455","0.0435921479850215","0.0661580775490694","3"
"Less important","2004","Saxony-Anhalt","43","0.0585327444480314","0.0433884413103353","0.0736770475857275","3"
"Less important","2004","Thuringia","53","0.0693762247462252","0.0531414718549766","0.0856109776374737","3"
"Quite unimportant","2004","Lower Saxony","39","0.0279771124945754","0.0205048712065184","0.0354493537826323","4"
"Quite unimportant","2004","Schleswig-Holstein","30","0.0732833842438112","0.0532493853202976","0.0933173831673247","4"
"Quite unimportant","2004","Hamburg","10","","","","4"
"Quite unimportant","2004","Bremen","4","","","","4"
"Quite unimportant","2004","North Rhine-Westphalia","83","0.0330719398940654","0.0278564147776933","0.0382874650104375","4"
"Quite unimportant","2004","Hesse","34","0.0437882157105923","0.0331788933168913","0.0543975381042934","4"
"Quite unimportant","2004","Rhineland-Palatinate,Saarland","22","","","","4"
"Quite unimportant","2004","Baden-Württemberg","44","0.0224978804849783","0.0167600274342851","0.0282357335356716","4"
"Quite unimportant","2004","Bavaria","65","0.0366912281047345","0.0300015659627053","0.0433808902467636","4"
"Quite unimportant","2004","Berlin","43","0.0755239004136407","0.0572932831701148","0.0937545176571665","4"
"Quite unimportant","2004","Brandenburg","28","","","","4"
"Quite unimportant","2004","Mecklenburg-Western Pomerania","16","","","","4"
"Quite unimportant","2004","Saxony","43","0.0404143864011184","0.0306577352084119","0.0501710375938248","4"
"Quite unimportant","2004","Saxony-Anhalt","23","","","","4"
"Quite unimportant","2004","Thuringia","30","0.0384644427864893","0.0261768820797569","0.0507520034932217","4"
"Very important","2004","Bremen","119","0.698151257191779","0.62852720383544","0.767775310548118","1"
"Very important","2004","Schleswig-Holstein","460","0.660553342390127","0.624150849286279","0.696955835493975","1"
"Very important","2004","Hamburg","195","0.580422177339518","0.524012620574979","0.636831734104057","1"
"Very important","2004","Lower Saxony","1305","0.667468672508571","0.64612137396309","0.688815971054051","1"
"Very important","2004","North Rhine-Westphalia","3175","0.660780519843039","0.646972222444384","0.674588817241694","1"
"Very important","2004","Hesse","941","0.643843828738958","0.619015786117201","0.668671871360716","1"
"Very important","2004","Rhineland-Palatinate,Saarland","863","0.636808322163145","0.610400311512373","0.663216332813918","1"
"Very important","2004","Baden-Württemberg","1680","0.622778182712407","0.604024573522227","0.641531791902587","1"
"Very important","2004","Bavaria","1911","0.602589202752307","0.58517631474703","0.620002090757584","1"
"Very important","2004","Berlin","485","0.534079680208156","0.499662904875886","0.568496455540425","1"
"Very important","2004","Brandenburg","570","0.554105428209863","0.521738887342443","0.586471969077283","1"
"Very important","2004","Mecklenburg-Western Pomerania","334","0.634075006914073","0.592021794484251","0.676128219343895","1"
"Very important","2004","Saxony","1007","0.616873147677939","0.592787399087378","0.640958896268501","1"
"Very important","2004","Thuringia","618","0.587774592524048","0.556324200600814","0.619224984447282","1"
"Very important","2004","Saxony-Anhalt","596","0.605810873558709","0.574284930072737","0.63733681704468","1"
"Important","2005","Schleswig-Holstein","","","","","2"
"Important","2005","Hamburg","","","","","2"
"Important","2005","Lower Saxony","","","","","2"
"Important","2005","Bremen","","","","","2"
"Important","2005","North Rhine-Westphalia","","","","","2"
"Important","2005","Baden-Württemberg","","","","","2"
"Important","2005","Hesse","","","","","2"
"Important","2005","Rhineland-Palatinate,Saarland","","","","","2"
"Important","2005","Bavaria","","","","","2"
"Important","2005","Berlin","","","","","2"
"Important","2005","Mecklenburg-Western Pomerania","","","","","2"
"Important","2005","Brandenburg","","","","","2"
"Important","2005","Saxony","","","","","2"
"Important","2005","Saxony-Anhalt","","","","","2"
"Important","2005","Thuringia","","","","","2"
"Less important","2005","Schleswig-Holstein","","","","","3"
"Less important","2005","Hamburg","","","","","3"
"Less important","2005","Lower Saxony","","","","","3"
"Less important","2005","Bremen","","","","","3"
"Less important","2005","North Rhine-Westphalia","","","","","3"
"Less important","2005","Hesse","","","","","3"
"Less important","2005","Rhineland-Palatinate,Saarland","","","","","3"
"Less important","2005","Bavaria","","","","","3"
"Less important","2005","Baden-Württemberg","","","","","3"
"Less important","2005","Berlin","","","","","3"
"Less important","2005","Mecklenburg-Western Pomerania","","","","","3"
"Less important","2005","Saxony","","","","","3"
"Less important","2005","Brandenburg","","","","","3"
"Less important","2005","Saxony-Anhalt","","","","","3"
"Less important","2005","Thuringia","","","","","3"
"Quite unimportant","2005","Schleswig-Holstein","","","","","4"
"Quite unimportant","2005","Hamburg","","","","","4"
"Quite unimportant","2005","Lower Saxony","","","","","4"
"Quite unimportant","2005","Bremen","","","","","4"
"Quite unimportant","2005","North Rhine-Westphalia","","","","","4"
"Quite unimportant","2005","Hesse","","","","","4"
"Quite unimportant","2005","Rhineland-Palatinate,Saarland","","","","","4"
"Quite unimportant","2005","Baden-Württemberg","","","","","4"
"Quite unimportant","2005","Bavaria","","","","","4"
"Quite unimportant","2005","Berlin","","","","","4"
"Quite unimportant","2005","Brandenburg","","","","","4"
"Quite unimportant","2005","Mecklenburg-Western Pomerania","","","","","4"
"Quite unimportant","2005","Saxony","","","","","4"
"Quite unimportant","2005","Saxony-Anhalt","","","","","4"
"Quite unimportant","2005","Thuringia","","","","","4"
"Very important","2005","Bremen","","","","","1"
"Very important","2005","Schleswig-Holstein","","","","","1"
"Very important","2005","Hamburg","","","","","1"
"Very important","2005","Lower Saxony","","","","","1"
"Very important","2005","North Rhine-Westphalia","","","","","1"
"Very important","2005","Hesse","","","","","1"
"Very important","2005","Rhineland-Palatinate,Saarland","","","","","1"
"Very important","2005","Baden-Württemberg","","","","","1"
"Very important","2005","Bavaria","","","","","1"
"Very important","2005","Brandenburg","","","","","1"
"Very important","2005","Mecklenburg-Western Pomerania","","","","","1"
"Very important","2005","Berlin","","","","","1"
"Very important","2005","Saxony","","","","","1"
"Very important","2005","Saxony-Anhalt","","","","","1"
"Very important","2005","Thuringia","","","","","1"
"Important","2006","Hamburg","","","","","2"
"Important","2006","Schleswig-Holstein","","","","","2"
"Important","2006","Lower Saxony","","","","","2"
"Important","2006","Bremen","","","","","2"
"Important","2006","North Rhine-Westphalia","","","","","2"
"Important","2006","Baden-Württemberg","","","","","2"
"Important","2006","Hesse","","","","","2"
"Important","2006","Rhineland-Palatinate,Saarland","","","","","2"
"Important","2006","Bavaria","","","","","2"
"Important","2006","Berlin","","","","","2"
"Important","2006","Brandenburg","","","","","2"
"Important","2006","Mecklenburg-Western Pomerania","","","","","2"
"Important","2006","Saxony","","","","","2"
"Important","2006","Saxony-Anhalt","","","","","2"
"Important","2006","Thuringia","","","","","2"
"Less important","2006","Schleswig-Holstein","","","","","3"
"Less important","2006","Hamburg","","","","","3"
"Less important","2006","Lower Saxony","","","","","3"
"Less important","2006","Bremen","","","","","3"
"Less important","2006","North Rhine-Westphalia","","","","","3"
"Less important","2006","Hesse","","","","","3"
"Less important","2006","Rhineland-Palatinate,Saarland","","","","","3"
"Less important","2006","Bavaria","","","","","3"
"Less important","2006","Baden-Württemberg","","","","","3"
"Less important","2006","Berlin","","","","","3"
"Less important","2006","Saxony","","","","","3"
"Less important","2006","Brandenburg","","","","","3"
"Less important","2006","Mecklenburg-Western Pomerania","","","","","3"
"Less important","2006","Saxony-Anhalt","","","","","3"
"Less important","2006","Thuringia","","","","","3"
"Quite unimportant","2006","Hamburg","","","","","4"
"Quite unimportant","2006","Lower Saxony","","","","","4"
"Quite unimportant","2006","Schleswig-Holstein","","","","","4"
"Quite unimportant","2006","Bremen","","","","","4"
"Quite unimportant","2006","North Rhine-Westphalia","","","","","4"
"Quite unimportant","2006","Hesse","","","","","4"
