"pli0092_h","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Never","1993","Couple + C. LE and GT 16","Male","","","",""
"Never","1993","Couple + C. LE and GT 16","Female","","","",""
"Daily","1994","1-pers.-HH","Male","","","",""
"Daily","1994","1-pers.-HH","Female","","","",""
"Daily","1994","(Married) couple without C. ","Male","","","",""
"Daily","1994","(Married) couple without C. ","Female","","","",""
"Daily","1994","Single parent ","Male","","","",""
"Daily","1994","Single parent ","Female","","","",""
"Daily","1994","Couple + C. LE 16 ","Male","","","",""
"Daily","1994","Couple + C. LE 16 ","Female","","","",""
"Daily","1994","Couple + C. GT 16 ","Male","","","",""
"Daily","1994","Couple + C. GT 16 ","Female","","","",""
"Daily","1994","Couple + C. LE and GT 16","Male","","","",""
"Daily","1994","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per week","1994","1-pers.-HH","Male","136","0.24796556604598","0.21045066966598","0.285480462425981"
"Min 1x per week","1994","1-pers.-HH","Female","141","0.16759105599638","0.142800650175524","0.192381461817235"
"Min 1x per week","1994","(Married) couple without C. ","Male","340","0.209113487906355","0.189603004489554","0.228623971323155"
"Min 1x per week","1994","(Married) couple without C. ","Female","290","0.201636130662011","0.182427531299395","0.220844730024626"
"Min 1x per week","1994","Single parent ","Male","61","0.344538693866718","0.274130760381452","0.414946627351984"
"Min 1x per week","1994","Single parent ","Female","76","0.211462263991614","0.171192672609216","0.251731855374012"
"Min 1x per week","1994","Couple + C. LE 16 ","Male","316","0.230520391062171","0.209063318743189","0.251977463381153"
"Min 1x per week","1994","Couple + C. LE 16 ","Female","289","0.246242011474049","0.224562357827069","0.267921665121029"
"Min 1x per week","1994","Couple + C. GT 16 ","Male","353","0.287035541855627","0.262796144809101","0.311274938902153"
"Min 1x per week","1994","Couple + C. GT 16 ","Female","197","0.218536647309783","0.193890294592776","0.24318300002679"
"Min 1x per week","1994","Couple + C. LE and GT 16","Male","189","0.348898760785726","0.310439931521615","0.387357590049837"
"Min 1x per week","1994","Couple + C. LE and GT 16","Female","135","0.284879651804302","0.24801949892901","0.321739804679593"
"Min 1x per month","1994","1-pers.-HH","Male","39","0.0608516956252135","0.0400837933575862","0.0816195978928408"
"Min 1x per month","1994","1-pers.-HH","Female","46","0.0459926858262806","0.0320896357633513","0.0598957358892099"
"Min 1x per month","1994","(Married) couple without C. ","Male","85","0.0445760983847001","0.0346753277362989","0.0544768690331013"
"Min 1x per month","1994","(Married) couple without C. ","Female","74","0.0467487368495153","0.036642261548914","0.0568552121501166"
"Min 1x per month","1994","Single parent ","Male","19","","",""
"Min 1x per month","1994","Single parent ","Female","23","","",""
"Min 1x per month","1994","Couple + C. LE 16 ","Male","110","0.0753866597397406","0.0619359698093521","0.0888373496701292"
"Min 1x per month","1994","Couple + C. LE 16 ","Female","71","0.0557245861434362","0.0441813370479884","0.0672678352388839"
"Min 1x per month","1994","Couple + C. GT 16 ","Male","125","0.0866163109927378","0.0715451571943777","0.101687464791098"
"Min 1x per month","1994","Couple + C. GT 16 ","Female","63","0.0614312705702188","0.0471105786304472","0.0757519625099905"
"Min 1x per month","1994","Couple + C. LE and GT 16","Male","47","0.0971372089397762","0.07324117793356","0.121033239945992"
"Min 1x per month","1994","Couple + C. LE and GT 16","Female","36","0.0662352648583749","0.0459257185419201","0.0865448111748297"
"Rarely","1994","1-pers.-HH","Male","103","0.204351420273343","0.169321538140315","0.239381302406371"
"Rarely","1994","1-pers.-HH","Female","90","0.0880834674206651","0.0692723499973551","0.106894584843975"
"Rarely","1994","(Married) couple without C. ","Male","248","0.143499321656247","0.126679991240899","0.160318652071596"
"Rarely","1994","(Married) couple without C. ","Female","236","0.127530403479817","0.111560837921044","0.14349996903859"
"Rarely","1994","Single parent ","Male","31","0.197589224302262","0.138595057615919","0.256583390988605"
"Rarely","1994","Single parent ","Female","63","0.155028943613085","0.119336453038354","0.190721434187816"
"Rarely","1994","Couple + C. LE 16 ","Male","369","0.271262874185655","0.248611327561258","0.293914420810052"
"Rarely","1994","Couple + C. LE 16 ","Female","312","0.211306778077714","0.190763673881521","0.231849882273908"
"Rarely","1994","Couple + C. GT 16 ","Male","258","0.206016761506623","0.184345859943013","0.227687663070233"
"Rarely","1994","Couple + C. GT 16 ","Female","190","0.180019255517695","0.157105434263065","0.202933076772324"
"Rarely","1994","Couple + C. LE and GT 16","Male","110","0.197667017816045","0.165532890279306","0.229801145352785"
"Rarely","1994","Couple + C. LE and GT 16","Female","117","0.197955329867975","0.165415166603831","0.230495493132118"
"Never","1994","1-pers.-HH","Male","231","0.486831318055463","0.443409447706417","0.530253188404509"
"Never","1994","1-pers.-HH","Female","595","0.698332790756675","0.667868917564239","0.72879666394911"
"Never","1994","(Married) couple without C. ","Male","996","0.602811092052697","0.579335903131426","0.626286280973969"
"Never","1994","(Married) couple without C. ","Female","1076","0.624084729008657","0.600895951903282","0.647273506114032"
"Never","1994","Single parent ","Male","64","0.331318730502542","0.261581990712338","0.401055470292746"
"Never","1994","Single parent ","Female","233","0.567109033572122","0.518246938164016","0.615971128980227"
"Never","1994","Couple + C. LE 16 ","Male","685","0.422830075012433","0.397661883215964","0.447998266808903"
"Never","1994","Couple + C. LE 16 ","Female","845","0.486726624304801","0.461574641883127","0.511878606726474"
"Never","1994","Couple + C. GT 16 ","Male","602","0.420331385645012","0.393882593884012","0.446780177406012"
"Never","1994","Couple + C. GT 16 ","Female","630","0.540012826602303","0.510288562467885","0.569737090736721"
"Never","1994","Couple + C. LE and GT 16","Male","244","0.356297012458452","0.317654003289715","0.39494002162719"
"Never","1994","Couple + C. LE and GT 16","Female","288","0.450929753469349","0.410294286903714","0.491565220034983"
"Daily","1995","1-pers.-HH","Male","32","0.0481772833433477","0.0299463315554468","0.0664082351312485"
"Daily","1995","1-pers.-HH","Female","43","0.0468385102746849","0.0331103552317659","0.0605666653176039"
"Daily","1995","(Married) couple without C. ","Male","80","0.0516945989819895","0.0413062370348506","0.0620829609291284"
"Daily","1995","(Married) couple without C. ","Female","66","0.0459115197415166","0.0361224596221282","0.0557005798609049"
"Daily","1995","Single parent ","Male","19","","",""
"Daily","1995","Single parent ","Female","24","","",""
"Daily","1995","Couple + C. LE 16 ","Male","50","0.0317446746480759","0.0230139001860541","0.0404754491100977"
"Daily","1995","Couple + C. LE 16 ","Female","53","0.0379527331744784","0.0285693395109889","0.0473361268379678"
"Daily","1995","Couple + C. GT 16 ","Male","95","0.0735817131209594","0.0597259830899277","0.087437443151991"
"Daily","1995","Couple + C. GT 16 ","Female","40","0.0401693189885655","0.0286952784931188","0.0516433594840121"
"Daily","1995","Couple + C. LE and GT 16","Male","60","0.0885498069476129","0.066505419695574","0.110594194199652"
"Daily","1995","Couple + C. LE and GT 16","Female","32","0.0560660880836422","0.0377348699382462","0.0743973062290382"
"Min 1x per week","1995","1-pers.-HH","Male","135","0.235483684371189","0.199360673119965","0.271606695622412"
"Min 1x per week","1995","1-pers.-HH","Female","161","0.164992713453744","0.140876733733276","0.189108693174213"
"Min 1x per week","1995","(Married) couple without C. ","Male","347","0.195753116961673","0.177136557938441","0.214369675984904"
"Min 1x per week","1995","(Married) couple without C. ","Female","334","0.212009640465642","0.192892448896941","0.231126832034344"
"Min 1x per week","1995","Single parent ","Male","59","0.33956990129376","0.271876366973757","0.407263435613762"
"Min 1x per week","1995","Single parent ","Female","90","0.24086103623983","0.199966304618636","0.281755767861023"
"Min 1x per week","1995","Couple + C. LE 16 ","Male","337","0.249194555705087","0.227654076355055","0.270735035055119"
"Min 1x per week","1995","Couple + C. LE 16 ","Female","332","0.259447391056436","0.237922408151787","0.280972373961086"
"Min 1x per week","1995","Couple + C. GT 16 ","Male","340","0.270079398264965","0.246516731279815","0.293642065250114"
"Min 1x per week","1995","Couple + C. GT 16 ","Female","241","0.246305473569336","0.221128325037522","0.27148262210115"
"Min 1x per week","1995","Couple + C. LE and GT 16","Male","181","0.321678639625062","0.285432095139466","0.357925184110658"
"Min 1x per week","1995","Couple + C. LE and GT 16","Female","147","0.278284647882867","0.242573977786607","0.313995317979127"
"Min 1x per month","1995","1-pers.-HH","Male","48","0.101813710835985","0.0760684971905357","0.127558924481435"
"Min 1x per month","1995","1-pers.-HH","Female","36","0.0334363275667825","0.0217560835815535","0.0451165715520115"
"Min 1x per month","1995","(Married) couple without C. ","Male","137","0.074211811908977","0.0619135790838069","0.0865100447341472"
"Min 1x per month","1995","(Married) couple without C. ","Female","108","0.0554393877043194","0.0447362783253242","0.0661424970833145"
"Min 1x per month","1995","Single parent ","Male","18","","",""
"Min 1x per month","1995","Single parent ","Female","34","0.0765677378651689","0.0511375905647176","0.10199788516562"
"Min 1x per month","1995","Couple + C. LE 16 ","Male","147","0.115438681980619","0.0995253166289645","0.131352047332274"
"Min 1x per month","1995","Couple + C. LE 16 ","Female","101","0.0790329349340798","0.065784447202532","0.0922814226656277"
"Min 1x per month","1995","Couple + C. GT 16 ","Male","104","0.0731727349985354","0.0593525151894387","0.086992954807632"
"Min 1x per month","1995","Couple + C. GT 16 ","Female","82","0.0676268279916085","0.0529535811721598","0.0823000748110571"
"Min 1x per month","1995","Couple + C. LE and GT 16","Male","53","0.0867980768828343","0.0649518614611285","0.10864429230454"
"Min 1x per month","1995","Couple + C. LE and GT 16","Female","41","0.0659360566395602","0.0461608881393177","0.0857112251398027"
"Rarely","1995","1-pers.-HH","Male","109","0.212009427901657","0.177211911037838","0.246806944765476"
"Rarely","1995","1-pers.-HH","Female","115","0.117890239828585","0.0969381361651327","0.138842343492038"
"Rarely","1995","(Married) couple without C. ","Male","338","0.194262917330271","0.175700180633078","0.212825654027464"
"Rarely","1995","(Married) couple without C. ","Female","347","0.193597552033157","0.175117138516843","0.21207796554947"
"Rarely","1995","Single parent ","Male","28","","",""
"Rarely","1995","Single parent ","Female","89","0.194215902142316","0.156382518419737","0.232049285864894"
"Rarely","1995","Couple + C. LE 16 ","Male","487","0.30458329528646","0.281664172990273","0.327502417582646"
"Rarely","1995","Couple + C. LE 16 ","Female","443","0.27319737687813","0.251315392244845","0.295079361511416"
"Rarely","1995","Couple + C. GT 16 ","Male","309","0.229932584377015","0.207601719699175","0.252263449054855"
"Rarely","1995","Couple + C. GT 16 ","Female","219","0.193242266948514","0.170169777285868","0.21631475661116"
"Rarely","1995","Couple + C. LE and GT 16","Male","136","0.229575250575306","0.196941619608961","0.262208881541651"
"Rarely","1995","Couple + C. LE and GT 16","Female","144","0.251092112951652","0.216537889170011","0.285646336733292"
"Never","1995","1-pers.-HH","Male","206","0.402515893547822","0.360765088744851","0.444266698350793"
"Never","1995","1-pers.-HH","Female","555","0.636842208876203","0.605596455696574","0.668087962055833"
"Never","1995","(Married) couple without C. ","Male","843","0.48407755481709","0.460629865038153","0.507525244596027"
"Never","1995","(Married) couple without C. ","Female","901","0.493041900055365","0.469658170333847","0.516425629776883"
"Never","1995","Single parent ","Male","64","0.291851207895476","0.226866350045792","0.356836065745159"
"Never","1995","Single parent ","Female","183","0.429311580146656","0.381973648580397","0.476649511712915"
"Never","1995","Couple + C. LE 16 ","Male","528","0.299038792379758","0.276238882033867","0.321838702725649"
"Never","1995","Couple + C. LE 16 ","Female","664","0.350369563956875","0.326941490802676","0.373797637111074"
"Never","1995","Couple + C. GT 16 ","Male","516","0.353233569238526","0.327867940832417","0.378599197644634"
"Never","1995","Couple + C. GT 16 ","Female","543","0.452656112501976","0.423569967781092","0.48174225722286"
"Never","1995","Couple + C. LE and GT 16","Male","208","0.273398225969185","0.238813540949641","0.30798291098873"
"Never","1995","Couple + C. LE and GT 16","Female","241","0.348621094442279","0.310649041322758","0.3865931475618"
"Daily","1996","1-pers.-HH","Male","","","",""
"Daily","1996","1-pers.-HH","Female","","","",""
"Daily","1996","(Married) couple without C. ","Male","","","",""
"Daily","1996","(Married) couple without C. ","Female","","","",""
"Daily","1996","Single parent ","Male","","","",""
"Daily","1996","Single parent ","Female","","","",""
"Daily","1996","Couple + C. LE 16 ","Male","","","",""
"Daily","1996","Couple + C. LE 16 ","Female","","","",""
"Daily","1996","Couple + C. GT 16 ","Male","","","",""
"Daily","1996","Couple + C. GT 16 ","Female","","","",""
"Daily","1996","Couple + C. LE and GT 16","Male","","","",""
"Daily","1996","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per week","1996","1-pers.-HH","Male","162","0.286313002338985","0.248221869723495","0.324404134954476"
"Min 1x per week","1996","1-pers.-HH","Female","180","0.190574379985413","0.165264041353486","0.215884718617341"
"Min 1x per week","1996","(Married) couple without C. ","Male","384","0.219588054135435","0.200247983027408","0.238928125243462"
"Min 1x per week","1996","(Married) couple without C. ","Female","359","0.229422646917652","0.209911763693953","0.24893353014135"
"Min 1x per week","1996","Single parent ","Male","89","0.438801663579926","0.373960745982616","0.503642581177236"
"Min 1x per week","1996","Single parent ","Female","91","0.236784091482429","0.196272633377202","0.277295549587657"
"Min 1x per week","1996","Couple + C. LE 16 ","Male","318","0.230320394918727","0.208818937160054","0.251821852677401"
"Min 1x per week","1996","Couple + C. LE 16 ","Female","292","0.239095227550933","0.217645597219","0.260544857882867"
"Min 1x per week","1996","Couple + C. GT 16 ","Male","331","0.28138563453519","0.256789634362694","0.305981634707687"
"Min 1x per week","1996","Couple + C. GT 16 ","Female","230","0.24181984254091","0.216282930100611","0.26735675498121"
"Min 1x per week","1996","Couple + C. LE and GT 16","Male","208","0.366036178180229","0.328946349132113","0.403126007228346"
"Min 1x per week","1996","Couple + C. LE and GT 16","Female","127","0.260697199314568","0.22548117833455","0.295913220294585"
"Min 1x per month","1996","1-pers.-HH","Male","53","0.11455717112279","0.0877197450412939","0.141394597204287"
"Min 1x per month","1996","1-pers.-HH","Female","52","0.0420909458498632","0.0291509628332314","0.0550309288664951"
"Min 1x per month","1996","(Married) couple without C. ","Male","110","0.0597264789297964","0.0486550846738397","0.0707978731857531"
"Min 1x per month","1996","(Married) couple without C. ","Female","95","0.0542155589007488","0.043707833417156","0.0647232843843416"
"Min 1x per month","1996","Single parent ","Male","24","","",""
"Min 1x per month","1996","Single parent ","Female","29","","",""
"Min 1x per month","1996","Couple + C. LE 16 ","Male","134","0.087460097631148","0.0730330445924144","0.101887150669882"
"Min 1x per month","1996","Couple + C. LE 16 ","Female","94","0.0785688472995169","0.0650379735924782","0.0920997210065556"
"Min 1x per month","1996","Couple + C. GT 16 ","Male","112","0.084324426998188","0.0691254942630582","0.0995233597333178"
"Min 1x per month","1996","Couple + C. GT 16 ","Female","76","0.0745405673289299","0.0588762579051163","0.0902048767527436"
"Min 1x per month","1996","Couple + C. LE and GT 16","Male","53","0.067178867971725","0.0479046788198133","0.0864530571236368"
"Min 1x per month","1996","Couple + C. LE and GT 16","Female","49","0.0836864875783082","0.0614733124230927","0.105899662733524"
"Rarely","1996","1-pers.-HH","Male","123","0.219753109260951","0.184860536234949","0.254645682286952"
"Rarely","1996","1-pers.-HH","Female","102","0.103714835601084","0.0840667260817654","0.123362945120403"
"Rarely","1996","(Married) couple without C. ","Male","311","0.168059223858861","0.15059017983155","0.185528267886172"
"Rarely","1996","(Married) couple without C. ","Female","290","0.1537024645044","0.136966427799977","0.170438501208823"
"Rarely","1996","Single parent ","Male","39","0.163790434109702","0.115433510422419","0.212147357796985"
"Rarely","1996","Single parent ","Female","80","0.186094608933514","0.149006749701711","0.223182468165317"
"Rarely","1996","Couple + C. LE 16 ","Male","420","0.30947500274133","0.285867545718118","0.333082459764541"
"Rarely","1996","Couple + C. LE 16 ","Female","365","0.255828131626675","0.233885941295372","0.277770321957977"
"Rarely","1996","Couple + C. GT 16 ","Male","294","0.218880495321431","0.196263867479595","0.241497123163266"
"Rarely","1996","Couple + C. GT 16 ","Female","230","0.215028411723447","0.19052587178392","0.239530951662973"
"Rarely","1996","Couple + C. LE and GT 16","Male","141","0.227816931113183","0.195523534667881","0.260110327558486"
"Rarely","1996","Couple + C. LE and GT 16","Female","139","0.23488905340351","0.200883133928884","0.268894972878136"
"Never","1996","1-pers.-HH","Male","203","0.379376717277274","0.338488438622936","0.420264995931612"
"Never","1996","1-pers.-HH","Female","591","0.663619838563639","0.633172306796794","0.694067370330484"
"Never","1996","(Married) couple without C. ","Male","955","0.552626243075908","0.529396587967879","0.575855898183937"
"Never","1996","(Married) couple without C. ","Female","1040","0.5626593296772","0.539640493538656","0.585678165815744"
"Never","1996","Single parent ","Male","73","0.294593699207977","0.235029099687703","0.354158298728251"
"Never","1996","Single parent ","Female","223","0.502228282983364","0.454580401167045","0.549876164799682"
"Never","1996","Couple + C. LE 16 ","Male","601","0.372744504708795","0.348051463582524","0.397437545835066"
"Never","1996","Couple + C. LE 16 ","Female","768","0.426507793522875","0.401636610124199","0.451378976921551"
"Never","1996","Couple + C. GT 16 ","Male","547","0.415409443145191","0.388455043738579","0.442363842551803"
"Never","1996","Couple + C. GT 16 ","Female","544","0.468611178406713","0.438850094622156","0.498372262191269"
"Never","1996","Couple + C. LE and GT 16","Male","246","0.338968022734862","0.302521912235926","0.375414133233799"
"Never","1996","Couple + C. LE and GT 16","Female","282","0.420727259703614","0.381126565686964","0.460327953720264"
"Daily","1997","1-pers.-HH","Male","","","",""
"Daily","1997","1-pers.-HH","Female","","","",""
"Daily","1997","(Married) couple without C. ","Male","","","",""
"Daily","1997","(Married) couple without C. ","Female","","","",""
"Daily","1997","Single parent ","Male","","","",""
"Daily","1997","Single parent ","Female","","","",""
"Daily","1997","Couple + C. LE 16 ","Male","","","",""
"Daily","1997","Couple + C. LE 16 ","Female","","","",""
"Daily","1997","Couple + C. GT 16 ","Male","","","",""
"Daily","1997","Couple + C. GT 16 ","Female","","","",""
"Daily","1997","Couple + C. LE and GT 16","Male","","","",""
"Daily","1997","Couple + C. LE and GT 16","Female","","","",""
"Min 1x per week","1997","1-pers.-HH","Male","168","0.312477718803825","0.273165244501783","0.351790193105866"
"Min 1x per week","1997","1-pers.-HH","Female","199","0.205809764273971","0.179278318101913","0.232341210446028"
"Min 1x per week","1997","(Married) couple without C. ","Male","379","0.227322796922833","0.207853124936603","0.246792468909064"
"Min 1x per week","1997","(Married) couple without C. ","Female","347","0.21644281556688","0.197359674679717","0.235525956454044"
"Min 1x per week","1997","Single parent ","Male","89","0.383925387099763","0.320093786989304","0.447756987210222"
"Min 1x per week","1997","Single parent ","Female","96","0.289685348606467","0.245777231453144","0.333593465759791"
"Min 1x per week","1997","Couple + C. LE 16 ","Male","321","0.24883340351171","0.2260971218042","0.271569685219219"
"Min 1x per week","1997","Couple + C. LE 16 ","Female","298","0.246816009778916","0.224546838866483","0.26908518069135"
"Min 1x per week","1997","Couple + C. GT 16 ","Male","363","0.29021790651992","0.265479401538591","0.314956411501249"
"Min 1x per week","1997","Couple + C. GT 16 ","Female","229","0.251525803329871","0.225503714596208","0.277547892063535"
"Min 1x per week","1997","Couple + C. LE and GT 16","Male","199","0.36149910320046","0.323590317181458","0.399407889219461"
"Min 1x per week","1997","Couple + C. LE and GT 16","Female","156","0.308821014676531","0.271573008038047","0.346069021315014"
"Min 1x per month","1997","1-pers.-HH","Male","41","0.0627880129948627","0.0422132543407486","0.0833627716489768"
"Min 1x per month","1997","1-pers.-HH","Female","34","0.0327345151178328","0.0210572412598794","0.0444117889757862"
"Min 1x per month","1997","(Married) couple without C. ","Male","114","0.0518687258126131","0.04156664112622","0.0621708104990062"
"Min 1x per month","1997","(Married) couple without C. ","Female","71","0.0337357907420428","0.0253694352417753","0.0421021462423104"
"Min 1x per month","1997","Single parent ","Male","20","","",""
"Min 1x per month","1997","Single parent ","Female","23","","",""
"Min 1x per month","1997","Couple + C. LE 16 ","Male","108","0.0756396721616356","0.061733985599512","0.0895453587237591"
"Min 1x per month","1997","Couple + C. LE 16 ","Female","66","0.0523922616326872","0.0408838677536175","0.0639006555117569"
"Min 1x per month","1997","Couple + C. GT 16 ","Male","101","0.0815168498772353","0.0666023697580716","0.096431329996399"
"Min 1x per month","1997","Couple + C. GT 16 ","Female","62","0.0726566842549493","0.0570891250899717","0.088224243419927"
"Min 1x per month","1997","Couple + C. LE and GT 16","Male","47","0.0801047813803411","0.0586855486586668","0.101524014102016"
"Min 1x per month","1997","Couple + C. LE and GT 16","Female","31","0.0520250091860732","0.0341206462245232","0.0699293721476231"
"Rarely","1997","1-pers.-HH","Male","99","0.170880145370576","0.138955070643452","0.2028052200977"
"Rarely","1997","1-pers.-HH","Female","95","0.0993150301847777","0.0796877730999272","0.118942287269628"
"Rarely","1997","(Married) couple without C. ","Male","286","0.14973215766844","0.133156395439908","0.166307919896971"
"Rarely","1997","(Married) couple without C. ","Female","288","0.161845816208826","0.144778877929046","0.178912754488605"
"Rarely","1997","Single parent ","Male","42","0.207486596894273","0.154264253686707","0.260708940101839"
"Rarely","1997","Single parent ","Female","88","0.19662508550616","0.158153971861319","0.235096199151"
"Rarely","1997","Couple + C. LE 16 ","Male","357","0.271695613560033","0.248302138276912","0.295089088843153"
"Rarely","1997","Couple + C. LE 16 ","Female","332","0.235492649947067","0.213577403649146","0.257407896244987"
"Rarely","1997","Couple + C. GT 16 ","Male","261","0.199610222868198","0.177823546365852","0.221396899370545"
"Rarely","1997","Couple + C. GT 16 ","Female","215","0.196812123953482","0.172967144041782","0.220657103865182"
"Rarely","1997","Couple + C. LE and GT 16","Male","129","0.20221699231752","0.170524475954353","0.233909508680686"
"Rarely","1997","Couple + C. LE and GT 16","Female","136","0.258453106647834","0.223157996717268","0.293748216578399"
"Never","1997","1-pers.-HH","Male","226","0.453854122830737","0.411627151368069","0.496081094293405"
"Never","1997","1-pers.-HH","Female","564","0.662140690423419","0.631101617045212","0.693179763801626"
"Never","1997","(Married) couple without C. ","Male","1001","0.571076319596114","0.548084402873839","0.594068236318389"
"Never","1997","(Married) couple without C. ","Female","1083","0.587975577482251","0.56516774344818","0.610783411516323"
"Never","1997","Single parent ","Male","72","0.296945930450801","0.23697666744241","0.356915193459192"
"Never","1997","Single parent ","Female","203","0.460521087469247","0.412274326757428","0.508767848181066"
"Never","1997","Couple + C. LE 16 ","Male","603","0.403831310766622","0.378027636909254","0.42963498462399"
"Never","1997","Couple + C. LE 16 ","Female","744","0.46529907864133","0.439536554753433","0.491061602529226"
"Never","1997","Couple + C. GT 16 ","Male","568","0.428655020734646","0.401680608289144","0.455629433180148"
"Never","1997","Couple + C. GT 16 ","Female","562","0.479005388461698","0.449044873073833","0.508965903849562"
"Never","1997","Couple + C. LE and GT 16","Male","242","0.35617912310168","0.318393875989374","0.393964370213985"
"Never","1997","Couple + C. LE and GT 16","Female","268","0.380700869489563","0.341554046683365","0.419847692295761"
"Daily","1998","1-pers.-HH","Male","58","0.0814190001074804","0.0605233082334334","0.102314691981527"
"Daily","1998","1-pers.-HH","Female","44","0.0319122435286357","0.0214681758873431","0.0423563111699283"
"Daily","1998","(Married) couple without C. ","Male","84","0.0452582941868095","0.0362861592161333","0.0542304291574857"
"Daily","1998","(Married) couple without C. ","Female","79","0.039622311097088","0.0312411732485023","0.0480034489456736"
"Daily","1998","Single parent ","Male","27","","",""
"Daily","1998","Single parent ","Female","31","0.0758512188400906","0.0517609675535893","0.099941470126592"
"Daily","1998","Couple + C. LE 16 ","Male","57","0.0381489402244302","0.028522213650661","0.0477756667981993"
"Daily","1998","Couple + C. LE 16 ","Female","46","0.0270193866282616","0.0189863313315766","0.0350524419249466"
"Daily","1998","Couple + C. GT 16 ","Male","107","0.0766230949182083","0.0626947865839014","0.0905514032525152"
"Daily","1998","Couple + C. GT 16 ","Female","51","0.052674453254103","0.039786177207179","0.0655627293010271"
"Daily","1998","Couple + C. LE and GT 16","Male","48","0.0830553614742794","0.0617415779041757","0.104369145044383"
"Daily","1998","Couple + C. LE and GT 16","Female","28","","",""
"Min 1x per week","1998","1-pers.-HH","Male","178","0.264787622589148","0.231075166849644","0.298500078328653"
"Min 1x per week","1998","1-pers.-HH","Female","239","0.213060788888963","0.188730010588275","0.237391567189651"
"Min 1x per week","1998","(Married) couple without C. ","Male","436","0.216544700702414","0.198766629066436","0.234322772338393"
"Min 1x per week","1998","(Married) couple without C. ","Female","432","0.217882489635608","0.200146345068818","0.235618634202398"
"Min 1x per week","1998","Single parent ","Male","85","0.372404936157575","0.311620495002578","0.433189377312573"
"Min 1x per week","1998","Single parent ","Female","100","0.237278624289915","0.19857056767754","0.27598668090229"
"Min 1x per week","1998","Couple + C. LE 16 ","Male","382","0.277404407633099","0.254904133121867","0.299904682144332"
"Min 1x per week","1998","Couple + C. LE 16 ","Female","348","0.269352757538917","0.247373880068374","0.29133163500946"
"Min 1x per week","1998","Couple + C. GT 16 ","Male","362","0.27825689710017","0.254790667612988","0.301723126587351"
"Min 1x per week","1998","Couple + C. GT 16 ","Female","278","0.285364404648683","0.259309624758403","0.311419184538964"
"Min 1x per week","1998","Couple + C. LE and GT 16","Male","154","0.270456026079497","0.236149303878708","0.304762748280287"
"Min 1x per week","1998","Couple + C. LE and GT 16","Female","157","0.303125151857654","0.26647143645006","0.339778867265248"
"Min 1x per month","1998","1-pers.-HH","Male","54","0.0766397160958775","0.0563139144500169","0.0969655177417381"
"Min 1x per month","1998","1-pers.-HH","Female","56","0.0446700547694403","0.0323951372844498","0.0569449722544308"
"Min 1x per month","1998","(Married) couple without C. ","Male","141","0.0643547201441341","0.0537634125983231","0.0749460276899451"
"Min 1x per month","1998","(Married) couple without C. ","Female","145","0.0734894267342855","0.0622782894515625","0.0847005640170085"
"Min 1x per month","1998","Single parent ","Male","23","","",""
"Min 1x per month","1998","Single parent ","Female","39","0.0872749965687062","0.0615944658391931","0.112955527298219"
"Min 1x per month","1998","Couple + C. LE 16 ","Male","158","0.104954165366818","0.0895511424508574","0.120357188282779"
"Min 1x per month","1998","Couple + C. LE 16 ","Female","131","0.0850723360716045","0.0712500944962403","0.0988945776469686"
"Min 1x per month","1998","Couple + C. GT 16 ","Male","118","0.0875735922082581","0.0727717923100815","0.102375392106435"
"Min 1x per month","1998","Couple + C. GT 16 ","Female","78","0.0678637452392068","0.0533525295156602","0.0823749609627535"
"Min 1x per month","1998","Couple + C. LE and GT 16","Male","65","0.111151197491216","0.086875250743478","0.135427144238953"
"Min 1x per month","1998","Couple + C. LE and GT 16","Female","43","0.0874578001918024","0.0649281019440703","0.109987498439534"
"Rarely","1998","1-pers.-HH","Male","134","0.194381624955053","0.16414540959079","0.224617840319317"
"Rarely","1998","1-pers.-HH","Female","117","0.0952087612105388","0.0777687687088203","0.112648753712257"
"Rarely","1998","(Married) couple without C. ","Male","435","0.209951697328754","0.192372854719697","0.227530539937811"
"Rarely","1998","(Married) couple without C. ","Female","395","0.192415789210452","0.175479185969417","0.209352392451487"
"Rarely","1998","Single parent ","Male","40","0.16550754160626","0.118780847471041","0.212234235741479"
"Rarely","1998","Single parent ","Female","100","0.211415235947261","0.174263301410492","0.248567170484031"
"Rarely","1998","Couple + C. LE 16 ","Male","451","0.308187417585074","0.284982225692003","0.331392609478145"
"Rarely","1998","Couple + C. LE 16 ","Female","439","0.276104914991272","0.253955319317394","0.298254510665151"
"Rarely","1998","Couple + C. GT 16 ","Male","334","0.226707635782529","0.204782920702882","0.248632350862177"
"Rarely","1998","Couple + C. GT 16 ","Female","282","0.226744695476512","0.202585903819954","0.250903487133069"
"Rarely","1998","Couple + C. LE and GT 16","Male","175","0.260402849210269","0.226508629686382","0.294297068734155"
"Rarely","1998","Couple + C. LE and GT 16","Female","158","0.23349382295442","0.199755371194237","0.267232274714603"
"Never","1998","1-pers.-HH","Male","234","0.382772036252441","0.345633221263838","0.419910851241043"
"Never","1998","1-pers.-HH","Female","632","0.615148151602422","0.586236673645142","0.644059629559703"
"Never","1998","(Married) couple without C. ","Male","966","0.463890587637888","0.442365830651935","0.485415344623841"
