"pli0092_h","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Never","2007","Couple + C. LE 16 ","no migration background","818","0.270972631336771","0.254851656654119","0.287093606019423"
"Never","2007","Couple + C. LE 16 ","direct migration background","244","0.470861654777066","0.426392723733494","0.515330585820637"
"Never","2007","Couple + C. LE 16 ","indirect migration background","72","0.341761416557015","0.272279024919491","0.411243808194539"
"Never","2007","Couple + C. GT 16 ","no migration background","944","0.319944563074973","0.303286284018953","0.336602842130993"
"Never","2007","Couple + C. GT 16 ","direct migration background","183","0.496822186735441","0.443986165938628","0.549658207532254"
"Never","2007","Couple + C. GT 16 ","indirect migration background","34","0.197526730536185","0.138027398158102","0.257026062914268"
"Never","2007","Couple + C. LE and GT 16","no migration background","258","0.271163090426919","0.243974084108203","0.298352096745635"
"Never","2007","Couple + C. LE and GT 16","direct migration background","119","0.540032608362405","0.473100916398777","0.606964300326032"
"Never","2007","Couple + C. LE and GT 16","indirect migration background","28","","",""
"Daily","2008","1-pers.-HH","no migration background","213","0.0775624021092104","0.0675579813658467","0.0875668228525741"
"Daily","2008","1-pers.-HH","direct migration background","17","","",""
"Daily","2008","1-pers.-HH","indirect migration background","10","","",""
"Daily","2008","(Married) couple without C. ","no migration background","539","0.0847465240914593","0.0778775314002713","0.0916155167826473"
"Daily","2008","(Married) couple without C. ","direct migration background","48","0.067891485974824","0.0477628956648333","0.0880200762848148"
"Daily","2008","(Married) couple without C. ","indirect migration background","14","","",""
"Daily","2008","Single parent ","no migration background","66","0.0725336662567955","0.0554647804478845","0.0896025520657065"
"Daily","2008","Single parent ","direct migration background","6","","",""
"Daily","2008","Single parent ","indirect migration background","7","","",""
"Daily","2008","Couple + C. LE 16 ","no migration background","150","0.0661808612180074","0.056595699846595","0.0757660225894198"
"Daily","2008","Couple + C. LE 16 ","direct migration background","14","","",""
"Daily","2008","Couple + C. LE 16 ","indirect migration background","5","","",""
"Daily","2008","Couple + C. GT 16 ","no migration background","277","0.0809625094667515","0.0709584196100708","0.0909665993234322"
"Daily","2008","Couple + C. GT 16 ","direct migration background","12","","",""
"Daily","2008","Couple + C. GT 16 ","indirect migration background","32","0.150686437113536","0.096909663563213","0.204463210663859"
"Daily","2008","Couple + C. LE and GT 16","no migration background","84","0.0825295326020292","0.0651048018517423","0.0999542633523161"
"Daily","2008","Couple + C. LE and GT 16","direct migration background","11","","",""
"Daily","2008","Couple + C. LE and GT 16","indirect migration background","10","","",""
"Min 1x per week","2008","1-pers.-HH","no migration background","841","0.308175852818487","0.290905747501057","0.325445958135917"
"Min 1x per week","2008","1-pers.-HH","direct migration background","40","0.18724679462731","0.133582353172097","0.240911236082523"
"Min 1x per week","2008","1-pers.-HH","indirect migration background","35","0.427383636603168","0.324024808337563","0.530742464868774"
"Min 1x per week","2008","(Married) couple without C. ","no migration background","2054","0.312140530211822","0.300712105916906","0.323568954506738"
"Min 1x per week","2008","(Married) couple without C. ","direct migration background","103","0.154783187615282","0.125841861795395","0.183724513435168"
"Min 1x per week","2008","(Married) couple without C. ","indirect migration background","40","0.323715779282454","0.245366614835938","0.40206494372897"
"Min 1x per week","2008","Single parent ","no migration background","268","0.307866094333408","0.277487877723613","0.338244310943202"
"Min 1x per week","2008","Single parent ","direct migration background","17","","",""
"Min 1x per week","2008","Single parent ","indirect migration background","23","","",""
"Min 1x per week","2008","Couple + C. LE 16 ","no migration background","990","0.38294831994567","0.364205596797926","0.401691043093414"
"Min 1x per week","2008","Couple + C. LE 16 ","direct migration background","101","0.254046857434326","0.213043744411321","0.295049970457331"
"Min 1x per week","2008","Couple + C. LE 16 ","indirect migration background","54","0.366849854836928","0.296831818269126","0.436867891404731"
"Min 1x per week","2008","Couple + C. GT 16 ","no migration background","1009","0.348575850075276","0.331099547127348","0.366052153023204"
"Min 1x per week","2008","Couple + C. GT 16 ","direct migration background","88","0.274213603735506","0.226080925119301","0.322346282351711"
"Min 1x per week","2008","Couple + C. GT 16 ","indirect migration background","56","0.28676976066784","0.218786000560866","0.354753520774815"
"Min 1x per week","2008","Couple + C. LE and GT 16","no migration background","398","0.412793621900079","0.381617132682654","0.443970111117505"
"Min 1x per week","2008","Couple + C. LE and GT 16","direct migration background","31","0.200258094234345","0.138821907058089","0.261694281410602"
"Min 1x per week","2008","Couple + C. LE and GT 16","indirect migration background","25","","",""
"Min 1x per month","2008","1-pers.-HH","no migration background","195","0.0692164746820376","0.0597229626202498","0.0787099867438255"
"Min 1x per month","2008","1-pers.-HH","direct migration background","9","","",""
"Min 1x per month","2008","1-pers.-HH","indirect migration background","16","","",""
"Min 1x per month","2008","(Married) couple without C. ","no migration background","394","0.066631650204883","0.0604808979688389","0.0727824024409271"
"Min 1x per month","2008","(Married) couple without C. ","direct migration background","32","0.0459474101438109","0.0291945431006913","0.0627002771869306"
"Min 1x per month","2008","(Married) couple without C. ","indirect migration background","15","","",""
"Min 1x per month","2008","Single parent ","no migration background","81","0.0818238523267344","0.0637858164812985","0.0998618881721703"
"Min 1x per month","2008","Single parent ","direct migration background","13","","",""
"Min 1x per month","2008","Single parent ","indirect migration background","9","","",""
"Min 1x per month","2008","Couple + C. LE 16 ","no migration background","260","0.103951182112191","0.0921837313937923","0.11571863283059"
"Min 1x per month","2008","Couple + C. LE 16 ","direct migration background","33","0.0888279757006598","0.0620314052873325","0.115624546113987"
"Min 1x per month","2008","Couple + C. LE 16 ","indirect migration background","16","","",""
"Min 1x per month","2008","Couple + C. GT 16 ","no migration background","241","0.0856798272365243","0.0754148632174629","0.0959447912555857"
"Min 1x per month","2008","Couple + C. GT 16 ","direct migration background","19","","",""
"Min 1x per month","2008","Couple + C. GT 16 ","indirect migration background","23","","",""
"Min 1x per month","2008","Couple + C. LE and GT 16","no migration background","83","0.0779064878899988","0.0609342295842547","0.0948787461957429"
"Min 1x per month","2008","Couple + C. LE and GT 16","direct migration background","10","","",""
"Min 1x per month","2008","Couple + C. LE and GT 16","indirect migration background","12","","",""
"Rarely","2008","1-pers.-HH","no migration background","370","0.14057492815195","0.127574556463087","0.153575299840813"
"Rarely","2008","1-pers.-HH","direct migration background","23","","",""
"Rarely","2008","1-pers.-HH","indirect migration background","10","","",""
"Rarely","2008","(Married) couple without C. ","no migration background","1134","0.190857122031545","0.181164791708183","0.200549452354907"
"Rarely","2008","(Married) couple without C. ","direct migration background","62","0.117562490147317","0.0917904479186079","0.143334532376025"
"Rarely","2008","(Married) couple without C. ","indirect migration background","25","","",""
"Rarely","2008","Single parent ","no migration background","170","0.209589323218913","0.182803977403226","0.2363746690346"
"Rarely","2008","Single parent ","direct migration background","18","","",""
"Rarely","2008","Single parent ","indirect migration background","20","","",""
"Rarely","2008","Couple + C. LE 16 ","no migration background","594","0.228491353314066","0.212302834280749","0.244679872347382"
"Rarely","2008","Couple + C. LE 16 ","direct migration background","99","0.227719241902537","0.188219740407878","0.267218743397197"
"Rarely","2008","Couple + C. LE 16 ","indirect migration background","45","0.175848024397919","0.120540426620238","0.231155622175599"
"Rarely","2008","Couple + C. GT 16 ","no migration background","631","0.251631267384596","0.235716177014264","0.267546357754928"
"Rarely","2008","Couple + C. GT 16 ","direct migration background","57","0.233585145861248","0.187934630097358","0.279235661625138"
"Rarely","2008","Couple + C. GT 16 ","indirect migration background","33","0.208146170420712","0.147117999554406","0.269174341287019"
"Rarely","2008","Couple + C. LE and GT 16","no migration background","234","0.233542267122562","0.206751065823856","0.260333468421268"
