"pli0092_h","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1997","North Rhine-Westphalia","Urban Area","620","0.259903837225043","0.242462300144473","0.277345374305614"
"Min 1x per week","1997","North Rhine-Westphalia","Rural Area","14","","",""
"Min 1x per week","1997","Hesse","Urban Area","178","0.285404643765347","0.252256139374361","0.318553148156333"
"Min 1x per week","1997","Hesse","Rural Area","41","0.303481730848665","0.224448643584465","0.382514818112865"
"Min 1x per week","1997","Rhineland-Palatinate,Saarland","Urban Area","134","0.230298937176082","0.19570508161372","0.264892792738444"
"Min 1x per week","1997","Rhineland-Palatinate,Saarland","Rural Area","22","","",""
"Min 1x per week","1997","Baden-Württemberg","Urban Area","370","0.252281752463531","0.230346253667439","0.274217251259624"
"Min 1x per week","1997","Baden-Württemberg","Rural Area","44","0.279771014923468","0.218472332797367","0.34106969704957"
"Min 1x per week","1997","Bavaria","Urban Area","226","0.29873733358731","0.267119270595995","0.330355396578626"
"Min 1x per week","1997","Bavaria","Rural Area","200","0.252156610303216","0.222306679639025","0.282006540967407"
"Min 1x per week","1997","Berlin","Urban Area","130","0.266342279449263","0.227788300654237","0.304896258244289"
"Min 1x per week","1997","Berlin","Rural Area","","","",""
"Min 1x per week","1997","Brandenburg","Urban Area","7","","",""
"Min 1x per week","1997","Brandenburg","Rural Area","73","0.124343445484286","0.0972784233292667","0.151408467639306"
"Min 1x per week","1997","Mecklenburg-Western Pomerania","Urban Area","8","","",""
"Min 1x per week","1997","Mecklenburg-Western Pomerania","Rural Area","57","0.158716611989628","0.119231580298302","0.198201643680954"
"Min 1x per week","1997","Saxony","Urban Area","111","0.188338610985228","0.155692653055052","0.220984568915404"
"Min 1x per week","1997","Saxony","Rural Area","80","0.140098948145609","0.110408953673713","0.169788942617504"
"Min 1x per week","1997","Saxony-Anhalt","Urban Area","31","0.118381456961198","0.073268927745131","0.163493986177265"
"Min 1x per week","1997","Saxony-Anhalt","Rural Area","67","0.113664766041621","0.084753338663164","0.142576193420077"
"Min 1x per week","1997","Thuringia","Urban Area","28","","",""
"Min 1x per week","1997","Thuringia","Rural Area","74","0.126348112416792","0.0961177962301276","0.156578428603457"
"Min 1x per month","1997","Schleswig-Holstein","Urban Area","6","","",""
"Min 1x per month","1997","Schleswig-Holstein","Rural Area","9","","",""
"Min 1x per month","1997","Hamburg","Urban Area","4","","",""
"Min 1x per month","1997","Hamburg","Rural Area","","","",""
"Min 1x per month","1997","Lower Saxony","Urban Area","45","0.0681954691944043","0.0471854864774507","0.089205451911358"
"Min 1x per month","1997","Lower Saxony","Rural Area","30","0.071722093132501","0.0485908151606086","0.0948533711043933"
"Min 1x per month","1997","Bremen","Urban Area","5","","",""
"Min 1x per month","1997","Bremen","Rural Area","","","",""
"Min 1x per month","1997","North Rhine-Westphalia","Urban Area","154","0.0695380742167035","0.0594223969154516","0.0796537515179553"
"Min 1x per month","1997","North Rhine-Westphalia","Rural Area","4","","",""
"Min 1x per month","1997","Hesse","Urban Area","47","0.0554391472745035","0.0386423466177694","0.0722359479312376"
"Min 1x per month","1997","Hesse","Rural Area","10","","",""
"Min 1x per month","1997","Rhineland-Palatinate,Saarland","Urban Area","25","","",""
"Min 1x per month","1997","Rhineland-Palatinate,Saarland","Rural Area","9","","",""
"Min 1x per month","1997","Baden-Württemberg","Urban Area","87","0.0515824270526618","0.0404115753204798","0.0627532787848438"
"Min 1x per month","1997","Baden-Württemberg","Rural Area","15","","",""
"Min 1x per month","1997","Bavaria","Urban Area","54","0.0543929607896167","0.0387262852617821","0.0700596363174512"
"Min 1x per month","1997","Bavaria","Rural Area","87","0.0801096979731862","0.0614496229470833","0.0987697729992892"
"Min 1x per month","1997","Berlin","Urban Area","30","0.0433154029743252","0.0255609223475273","0.061069883601123"
"Min 1x per month","1997","Berlin","Rural Area","","","",""
"Min 1x per month","1997","Brandenburg","Urban Area","","","",""
"Min 1x per month","1997","Brandenburg","Rural Area","24","","",""
"Min 1x per month","1997","Mecklenburg-Western Pomerania","Urban Area","7","","",""
"Min 1x per month","1997","Mecklenburg-Western Pomerania","Rural Area","16","","",""
"Min 1x per month","1997","Saxony","Urban Area","32","0.0448103172881058","0.0275357923602019","0.0620848422160097"
"Min 1x per month","1997","Saxony","Rural Area","25","","",""
"Min 1x per month","1997","Saxony-Anhalt","Urban Area","6","","",""
"Min 1x per month","1997","Saxony-Anhalt","Rural Area","16","","",""
"Min 1x per month","1997","Thuringia","Urban Area","7","","",""
"Min 1x per month","1997","Thuringia","Rural Area","9","","",""
"Rarely","1997","Schleswig-Holstein","Urban Area","22","","",""
"Rarely","1997","Schleswig-Holstein","Rural Area","28","","",""
"Rarely","1997","Hamburg","Urban Area","13","","",""
"Rarely","1997","Hamburg","Rural Area","","","",""
"Rarely","1997","Lower Saxony","Urban Area","105","0.184903208832328","0.152546648989977","0.217259768674679"
"Rarely","1997","Lower Saxony","Rural Area","87","0.156562663111373","0.123986145730972","0.189139180491774"
"Rarely","1997","Bremen","Urban Area","7","","",""
"Rarely","1997","Bremen","Rural Area","","","",""
"Rarely","1997","North Rhine-Westphalia","Urban Area","446","0.18859518515864","0.173038451214476","0.204151919102805"
"Rarely","1997","North Rhine-Westphalia","Rural Area","22","","",""
"Rarely","1997","Hesse","Urban Area","112","0.158371960553877","0.131573948966456","0.185169972141298"
"Rarely","1997","Hesse","Rural Area","17","","",""
"Rarely","1997","Rhineland-Palatinate,Saarland","Urban Area","83","0.150300133691586","0.120936863848011","0.179663403535161"
"Rarely","1997","Rhineland-Palatinate,Saarland","Rural Area","39","0.228223618984325","0.15870356369365","0.297743674275001"
"Rarely","1997","Baden-Württemberg","Urban Area","282","0.179221667406356","0.159851034832519","0.198592299980194"
"Rarely","1997","Baden-Württemberg","Rural Area","33","0.151543185202613","0.102576854924057","0.20050951548117"
"Rarely","1997","Bavaria","Urban Area","161","0.217247372968252","0.188760834158177","0.245733911778327"
"Rarely","1997","Bavaria","Rural Area","202","0.222057751964992","0.193487802879865","0.250627701050119"
"Rarely","1997","Berlin","Urban Area","98","0.19313397153491","0.158704333814114","0.227563609255707"
"Rarely","1997","Berlin","Rural Area","","","",""
"Rarely","1997","Brandenburg","Urban Area","3","","",""
"Rarely","1997","Brandenburg","Rural Area","128","0.209300179750956","0.175932911131974","0.242667448369938"
"Rarely","1997","Mecklenburg-Western Pomerania","Urban Area","18","","",""
"Rarely","1997","Mecklenburg-Western Pomerania","Rural Area","64","0.205619972571944","0.161948589251513","0.249291355892376"
"Rarely","1997","Saxony","Urban Area","110","0.180949532813235","0.148805056419844","0.213094009206627"
"Rarely","1997","Saxony","Rural Area","105","0.178531062121936","0.145772795997658","0.211289328246214"
"Rarely","1997","Saxony-Anhalt","Urban Area","37","0.180883629950783","0.127132522939159","0.234634736962408"
"Rarely","1997","Saxony-Anhalt","Rural Area","98","0.178357288205357","0.143487883793996","0.213226692616719"
"Rarely","1997","Thuringia","Urban Area","32","0.174043616815009","0.12055306928576","0.227534164344259"
"Rarely","1997","Thuringia","Rural Area","126","0.244968699863657","0.205837165482578","0.284100234244737"
"Never","1997","Schleswig-Holstein","Urban Area","51","0.370073591383971","0.286754947786447","0.453392234981495"
"Never","1997","Schleswig-Holstein","Rural Area","60","0.411236952694777","0.329728919891452","0.492744985498101"
"Never","1997","Hamburg","Urban Area","56","0.476222675789188","0.386489509552992","0.565955842025383"
"Never","1997","Hamburg","Rural Area","","","",""
"Never","1997","Lower Saxony","Urban Area","237","0.463444942162503","0.42188339125094","0.505006493074066"
"Never","1997","Lower Saxony","Rural Area","237","0.505911592073323","0.461091392045012","0.550731792101635"
"Never","1997","Bremen","Urban Area","53","0.647931340038925","0.550861392729994","0.745001287347856"
"Never","1997","Bremen","Rural Area","","","",""
"Never","1997","North Rhine-Westphalia","Urban Area","1209","0.481962903399613","0.462091818910229","0.501833987888997"
"Never","1997","North Rhine-Westphalia","Rural Area","28","","",""
"Never","1997","Hesse","Urban Area","376","0.500784248406272","0.464083679518803","0.537484817293741"
"Never","1997","Hesse","Rural Area","62","0.521829492945301","0.435961340559511","0.60769764533109"
"Never","1997","Rhineland-Palatinate,Saarland","Urban Area","327","0.577539842654017","0.53695388376198","0.618125801546053"
"Never","1997","Rhineland-Palatinate,Saarland","Rural Area","70","0.483806232327234","0.401026087698429","0.566586376956038"
"Never","1997","Baden-Württemberg","Urban Area","767","0.51691415307745","0.491676034658832","0.542152271496069"
"Never","1997","Baden-Württemberg","Rural Area","114","0.497483011172202","0.429205295556505","0.565760726787898"
"Never","1997","Bavaria","Urban Area","364","0.42962233265482","0.395426370197695","0.463818295111946"
"Never","1997","Bavaria","Rural Area","324","0.445675939758605","0.411509928679396","0.479841950837815"
"Never","1997","Berlin","Urban Area","247","0.497208346041502","0.453600399463237","0.540816292619766"
"Never","1997","Berlin","Rural Area","","","",""
"Never","1997","Brandenburg","Urban Area","17","","",""
"Never","1997","Brandenburg","Rural Area","346","0.631267375123887","0.591694965871644","0.67083978437613"
"Never","1997","Mecklenburg-Western Pomerania","Urban Area","23","","",""
"Never","1997","Mecklenburg-Western Pomerania","Rural Area","192","0.601469634489266","0.548565732621244","0.654373536357287"
"Never","1997","Saxony","Urban Area","298","0.585901538913431","0.544773649868271","0.627029427958591"
"Never","1997","Saxony","Rural Area","315","0.636466097645711","0.595320011014357","0.677612184277065"
"Never","1997","Saxony-Anhalt","Urban Area","123","0.668909315476145","0.603193170221799","0.734625460730492"
"Never","1997","Saxony-Anhalt","Rural Area","282","0.661216801246003","0.618105565889177","0.704328036602829"
"Never","1997","Thuringia","Urban Area","126","0.654400515073356","0.587307424750955","0.721493605395757"
"Never","1997","Thuringia","Rural Area","255","0.614685005877522","0.57040339969934","0.658966612055704"
"Daily","1998","Schleswig-Holstein","Urban Area","14","","",""
"Daily","1998","Schleswig-Holstein","Rural Area","9","","",""
"Daily","1998","Hamburg","Urban Area","4","","",""
"Daily","1998","Hamburg","Rural Area","","","",""
"Daily","1998","Lower Saxony","Urban Area","33","0.0524450605337188","0.0349542356528648","0.0699358854145729"
"Daily","1998","Lower Saxony","Rural Area","40","0.0651124052263174","0.0448933134153817","0.0853314970372532"
"Daily","1998","Bremen","Urban Area","9","","",""
"Daily","1998","Bremen","Rural Area","","","",""
"Daily","1998","North Rhine-Westphalia","Urban Area","141","0.0503779740000648","0.0422342027414493","0.0585217452586804"
"Daily","1998","North Rhine-Westphalia","Rural Area","3","","",""
"Daily","1998","Hesse","Urban Area","38","0.0460413594710576","0.0314732442056867","0.0606094747364286"
"Daily","1998","Hesse","Rural Area","11","","",""
"Daily","1998","Rhineland-Palatinate,Saarland","Urban Area","33","0.0600316075269783","0.0412880458065864","0.0787751692473701"
"Daily","1998","Rhineland-Palatinate,Saarland","Rural Area","5","","",""
"Daily","1998","Baden-Württemberg","Urban Area","73","0.0455658927550141","0.0353634659002297","0.0557683196097986"
"Daily","1998","Baden-Württemberg","Rural Area","15","","",""
"Daily","1998","Bavaria","Urban Area","45","0.0549305784267674","0.040086175184694","0.0697749816688407"
"Daily","1998","Bavaria","Rural Area","39","0.0430324056871612","0.0302088936565263","0.0558559177177962"
"Daily","1998","Berlin","Urban Area","33","0.0597353986824135","0.0395013071697237","0.0799694901951033"
"Daily","1998","Berlin","Rural Area","","","",""
"Daily","1998","Brandenburg","Urban Area","","","",""
"Daily","1998","Brandenburg","Rural Area","27","","",""
"Daily","1998","Mecklenburg-Western Pomerania","Urban Area","2","","",""
"Daily","1998","Mecklenburg-Western Pomerania","Rural Area","16","","",""
"Daily","1998","Saxony","Urban Area","30","0.0457606100154064","0.028739676251989","0.0627815437788239"
"Daily","1998","Saxony","Rural Area","17","","",""
"Daily","1998","Saxony-Anhalt","Urban Area","6","","",""
"Daily","1998","Saxony-Anhalt","Rural Area","16","","",""
"Daily","1998","Thuringia","Urban Area","8","","",""
"Daily","1998","Thuringia","Rural Area","14","","",""
"Min 1x per week","1998","Schleswig-Holstein","Urban Area","57","0.311751805215918","0.245538358524332","0.377965251907504"
"Min 1x per week","1998","Schleswig-Holstein","Rural Area","44","0.345132896415677","0.271468460917851","0.418797331913504"
"Min 1x per week","1998","Hamburg","Urban Area","51","0.319472641369972","0.245347432862232","0.393597849877712"
"Min 1x per week","1998","Hamburg","Rural Area","","","",""
"Min 1x per week","1998","Lower Saxony","Urban Area","185","0.312560337430043","0.27619061199013","0.348930062869956"
"Min 1x per week","1998","Lower Saxony","Rural Area","154","0.264326056035197","0.228188169342149","0.300463942728245"
"Min 1x per week","1998","Bremen","Urban Area","26","","",""
"Min 1x per week","1998","Bremen","Rural Area","","","",""
"Min 1x per week","1998","North Rhine-Westphalia","Urban Area","671","0.262703421982576","0.24631701254104","0.279089831424112"
"Min 1x per week","1998","North Rhine-Westphalia","Rural Area","12","","",""
"Min 1x per week","1998","Hesse","Urban Area","185","0.251186175914102","0.221038813588842","0.281333538239362"
"Min 1x per week","1998","Hesse","Rural Area","36","0.249534638643609","0.180282497221817","0.318786780065401"
"Min 1x per week","1998","Rhineland-Palatinate,Saarland","Urban Area","141","0.236867189640184","0.203319854624661","0.270414524655707"
"Min 1x per week","1998","Rhineland-Palatinate,Saarland","Rural Area","45","0.242020263501812","0.180134059868699","0.303906467134924"
"Min 1x per week","1998","Baden-Württemberg","Urban Area","392","0.270169676895444","0.248445675294887","0.291893678496002"
"Min 1x per week","1998","Baden-Württemberg","Rural Area","35","0.205260591669785","0.149836552890668","0.260684630448903"
"Min 1x per week","1998","Bavaria","Urban Area","222","0.274633728974411","0.245554732353582","0.30371272559524"
"Min 1x per week","1998","Bavaria","Rural Area","235","0.237562993131593","0.210669207854057","0.26445677840913"
"Min 1x per week","1998","Berlin","Urban Area","131","0.244681772212821","0.207978179684126","0.281385364741515"
"Min 1x per week","1998","Berlin","Rural Area","","","",""
"Min 1x per week","1998","Brandenburg","Urban Area","9","","",""
"Min 1x per week","1998","Brandenburg","Rural Area","99","0.146092773162385","0.117689095227707","0.174496451097064"
