"pli0092_h","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1994","Schleswig-Holstein","Not Employed","5","","",""
"Min 1x per month","1994","Schleswig-Holstein","Employed","10","","",""
"Min 1x per month","1994","Hamburg","Not Employed","2","","",""
"Min 1x per month","1994","Hamburg","Employed","7","","",""
"Min 1x per month","1994","Lower Saxony","Not Employed","17","","",""
"Min 1x per month","1994","Lower Saxony","Employed","49","0.0840023299273243","0.0618987176371953","0.106105942217453"
"Min 1x per month","1994","Bremen","Not Employed","1","","",""
"Min 1x per month","1994","Bremen","Employed","2","","",""
"Min 1x per month","1994","North Rhine-Westphalia","Not Employed","36","0.0344842669916497","0.0224828704653852","0.0464856635179141"
"Min 1x per month","1994","North Rhine-Westphalia","Employed","125","0.0786142277389061","0.0652028232427101","0.0920256322351021"
"Min 1x per month","1994","Hesse","Not Employed","11","","",""
"Min 1x per month","1994","Hesse","Employed","35","0.0683007132157368","0.0479456438789116","0.0886557825525621"
"Min 1x per month","1994","Rhineland-Palatinate,Saarland","Not Employed","9","","",""
"Min 1x per month","1994","Rhineland-Palatinate,Saarland","Employed","23","","",""
"Min 1x per month","1994","Baden-Württemberg","Not Employed","28","","",""
"Min 1x per month","1994","Baden-Württemberg","Employed","111","0.0889178505811149","0.0725948529933654","0.105240848168864"
"Min 1x per month","1994","Bavaria","Not Employed","19","","",""
"Min 1x per month","1994","Bavaria","Employed","125","0.110228894359455","0.0914728940840224","0.128984894634888"
"Min 1x per month","1994","Berlin","Not Employed","11","","",""
"Min 1x per month","1994","Berlin","Employed","21","","",""
"Min 1x per month","1994","Brandenburg","Not Employed","2","","",""
"Min 1x per month","1994","Brandenburg","Employed","19","","",""
"Min 1x per month","1994","Mecklenburg-Western Pomerania","Not Employed","3","","",""
"Min 1x per month","1994","Mecklenburg-Western Pomerania","Employed","12","","",""
"Min 1x per month","1994","Saxony","Not Employed","7","","",""
"Min 1x per month","1994","Saxony","Employed","39","0.0614037116070862","0.043619451610145","0.0791879716040274"
"Min 1x per month","1994","Saxony-Anhalt","Not Employed","4","","",""
"Min 1x per month","1994","Saxony-Anhalt","Employed","15","","",""
"Min 1x per month","1994","Thuringia","Not Employed","3","","",""
"Min 1x per month","1994","Thuringia","Employed","27","","",""
"Rarely","1994","Schleswig-Holstein","Not Employed","13","","",""
"Rarely","1994","Schleswig-Holstein","Employed","51","0.316658461083004","0.249262013583235","0.384054908582773"
"Rarely","1994","Hamburg","Not Employed","1","","",""
"Rarely","1994","Hamburg","Employed","20","","",""
"Rarely","1994","Lower Saxony","Not Employed","20","","",""
"Rarely","1994","Lower Saxony","Employed","110","0.182345081323642","0.151576855319398","0.213113307327886"
"Rarely","1994","Bremen","Not Employed","4","","",""
"Rarely","1994","Bremen","Employed","11","","",""
"Rarely","1994","North Rhine-Westphalia","Not Employed","91","0.0931804617814496","0.0740614926624333","0.112299430900466"
"Rarely","1994","North Rhine-Westphalia","Employed","347","0.230453342091075","0.209468199827487","0.251438484354663"
"Rarely","1994","Hesse","Not Employed","24","","",""
"Rarely","1994","Hesse","Employed","117","0.217631761647595","0.184336009535334","0.250927513759855"
"Rarely","1994","Rhineland-Palatinate,Saarland","Not Employed","27","","",""
"Rarely","1994","Rhineland-Palatinate,Saarland","Employed","83","0.235131921854384","0.191862213028496","0.278401630680272"
"Rarely","1994","Baden-Württemberg","Not Employed","64","0.104927542821465","0.0795906250888813","0.130264460554049"
"Rarely","1994","Baden-Württemberg","Employed","261","0.222522350053486","0.198668557107602","0.24637614299937"
"Rarely","1994","Bavaria","Not Employed","71","0.139388182201166","0.108595566189833","0.170180798212499"
"Rarely","1994","Bavaria","Employed","264","0.244348352795364","0.218613666407752","0.270083039182976"
"Rarely","1994","Berlin","Not Employed","24","","",""
"Rarely","1994","Berlin","Employed","74","0.196132437948999","0.156050899622287","0.236213976275711"
"Rarely","1994","Brandenburg","Not Employed","18","","",""
"Rarely","1994","Brandenburg","Employed","91","0.221713355458798","0.180380258713577","0.263046452204019"
"Rarely","1994","Mecklenburg-Western Pomerania","Not Employed","22","","",""
"Rarely","1994","Mecklenburg-Western Pomerania","Employed","45","0.157849718293258","0.113616907053438","0.202082529533077"
"Rarely","1994","Saxony","Not Employed","46","0.0944986880085179","0.0662526906330454","0.12274468538399"
"Rarely","1994","Saxony","Employed","158","0.213184409813106","0.182844570937769","0.243524248688443"
"Rarely","1994","Saxony-Anhalt","Not Employed","20","","",""
"Rarely","1994","Saxony-Anhalt","Employed","91","0.175668271869062","0.140779340820002","0.210557202918122"
"Rarely","1994","Thuringia","Not Employed","18","","",""
"Rarely","1994","Thuringia","Employed","98","0.221346506506421","0.181830448259766","0.260862564753077"
"Never","1994","Schleswig-Holstein","Not Employed","56","0.544096700278891","0.445988590686929","0.642204809870854"
"Never","1994","Schleswig-Holstein","Employed","66","0.301697876653828","0.235196543106053","0.368199210201602"
"Never","1994","Hamburg","Not Employed","50","0.871300664409347","0.787266604001241","0.955334724817453"
"Never","1994","Hamburg","Employed","27","","",""
"Never","1994","Lower Saxony","Not Employed","232","0.706578002560124","0.658807284599008","0.754348720521241"
"Never","1994","Lower Saxony","Employed","260","0.417021367714069","0.377731924314248","0.45631081111389"
"Never","1994","Bremen","Not Employed","33","0.707323075512674","0.575839250457405","0.838806900567944"
"Never","1994","Bremen","Employed","15","","",""
"Never","1994","North Rhine-Westphalia","Not Employed","575","0.685083976711208","0.654533999371858","0.715633954050558"
"Never","1994","North Rhine-Westphalia","Employed","664","0.388281978970853","0.36399619157179","0.412567766369917"
"Never","1994","Hesse","Not Employed","221","0.727900453590826","0.678909221267127","0.776891685914524"
"Never","1994","Hesse","Employed","276","0.394590273756603","0.355151811758345","0.43402873575486"
"Never","1994","Rhineland-Palatinate,Saarland","Not Employed","179","0.713931060142046","0.658679439539957","0.769182680744135"
"Never","1994","Rhineland-Palatinate,Saarland","Employed","169","0.427483020600395","0.377006602579683","0.477959438621108"
"Never","1994","Baden-Württemberg","Not Employed","366","0.671209009809541","0.632369943936328","0.710048075682755"
"Never","1994","Baden-Württemberg","Employed","505","0.402125646206267","0.374005827409519","0.430245465003015"
"Never","1994","Bavaria","Not Employed","303","0.634947243595976","0.592144008600013","0.677750478591939"
"Never","1994","Bavaria","Employed","400","0.3581865950606","0.329471357623925","0.386901832497275"
"Never","1994","Berlin","Not Employed","105","0.600715894198514","0.526437000242459","0.67499478815457"
"Never","1994","Berlin","Employed","189","0.475838968652131","0.425426288867788","0.526251648436474"
"Never","1994","Brandenburg","Not Employed","163","0.802835446869046","0.74915272194877","0.856518171789321"
"Never","1994","Brandenburg","Employed","239","0.616786165300048","0.568411259774454","0.665161070825642"
"Never","1994","Mecklenburg-Western Pomerania","Not Employed","109","0.80256745797297","0.737776525306951","0.867358390638989"
"Never","1994","Mecklenburg-Western Pomerania","Employed","167","0.640574080484502","0.582361451328709","0.698786709640295"
"Never","1994","Saxony","Not Employed","321","0.821313231187065","0.784321888917752","0.858304573456378"
"Never","1994","Saxony","Employed","401","0.582457786263248","0.54592510957874","0.618990462947757"
"Never","1994","Saxony-Anhalt","Not Employed","195","0.865136417954308","0.821740462492223","0.908532373416394"
"Never","1994","Saxony-Anhalt","Employed","289","0.647744240974602","0.603949614937584","0.691538867011621"
"Never","1994","Thuringia","Not Employed","185","0.841833744415743","0.794879573084615","0.888787915746871"
"Never","1994","Thuringia","Employed","249","0.607039961861529","0.560551198118011","0.653528725605047"
"Daily","1995","Schleswig-Holstein","Not Employed","6","","",""
"Daily","1995","Schleswig-Holstein","Employed","12","","",""
"Daily","1995","Hamburg","Not Employed","2","","",""
"Daily","1995","Hamburg","Employed","5","","",""
"Daily","1995","Lower Saxony","Not Employed","23","","",""
"Daily","1995","Lower Saxony","Employed","37","0.0564125367419589","0.0386348664908599","0.0741902069930579"
"Daily","1995","Bremen","Not Employed","2","","",""
"Daily","1995","Bremen","Employed","8","","",""
"Daily","1995","North Rhine-Westphalia","Not Employed","46","0.0499613768864743","0.0361001135323358","0.0638226402406128"
"Daily","1995","North Rhine-Westphalia","Employed","81","0.0636679357232136","0.0518076207348076","0.0755282507116195"
"Daily","1995","Hesse","Not Employed","11","","",""
"Daily","1995","Hesse","Employed","34","0.0640172191142069","0.0444633737089572","0.0835710645194565"
"Daily","1995","Rhineland-Palatinate,Saarland","Not Employed","15","","",""
"Daily","1995","Rhineland-Palatinate,Saarland","Employed","16","","",""
"Daily","1995","Baden-Württemberg","Not Employed","23","","",""
"Daily","1995","Baden-Württemberg","Employed","51","0.0342955742675452","0.0239163644168365","0.044674784118254"
"Daily","1995","Bavaria","Not Employed","29","","",""
"Daily","1995","Bavaria","Employed","59","0.0647122189021124","0.0503553637997348","0.07906907400449"
"Daily","1995","Berlin","Not Employed","7","","",""
"Daily","1995","Berlin","Employed","21","","",""
"Daily","1995","Brandenburg","Not Employed","12","","",""
"Daily","1995","Brandenburg","Employed","10","","",""
"Daily","1995","Mecklenburg-Western Pomerania","Not Employed","7","","",""
"Daily","1995","Mecklenburg-Western Pomerania","Employed","14","","",""
"Daily","1995","Saxony","Not Employed","15","","",""
"Daily","1995","Saxony","Employed","25","","",""
"Daily","1995","Saxony-Anhalt","Not Employed","11","","",""
"Daily","1995","Saxony-Anhalt","Employed","16","","",""
"Daily","1995","Thuringia","Not Employed","8","","",""
"Daily","1995","Thuringia","Employed","13","","",""
"Min 1x per week","1995","Schleswig-Holstein","Not Employed","16","","",""
"Min 1x per week","1995","Schleswig-Holstein","Employed","61","0.382195235036114","0.311792293159811","0.452598176912416"
"Min 1x per week","1995","Hamburg","Not Employed","4","","",""
"Min 1x per week","1995","Hamburg","Employed","30","0.349137389886531","0.244678371671","0.453596408102062"
"Min 1x per week","1995","Lower Saxony","Not Employed","81","0.189739402169143","0.151121238212337","0.228357566125948"
"Min 1x per week","1995","Lower Saxony","Employed","191","0.295740136410355","0.260574575078959","0.330905697741751"
"Min 1x per week","1995","Bremen","Not Employed","6","","",""
"Min 1x per week","1995","Bremen","Employed","12","","",""
"Min 1x per week","1995","North Rhine-Westphalia","Not Employed","191","0.200084435089516","0.17463115765381","0.225537712525222"
"Min 1x per week","1995","North Rhine-Westphalia","Employed","447","0.310859722814616","0.288376584353033","0.3333428612762"
"Min 1x per week","1995","Hesse","Not Employed","57","0.173336855188217","0.133393155495708","0.213280554880725"
"Min 1x per week","1995","Hesse","Employed","158","0.324837824575319","0.287427868868124","0.362247780282514"
"Min 1x per week","1995","Rhineland-Palatinate,Saarland","Not Employed","35","0.108588543033743","0.0732644461014645","0.143912639966022"
"Min 1x per week","1995","Rhineland-Palatinate,Saarland","Employed","91","0.235847035883756","0.19490415221348","0.276789919554033"
"Min 1x per week","1995","Baden-Württemberg","Not Employed","114","0.193755805870246","0.162644881945669","0.224866729794823"
"Min 1x per week","1995","Baden-Württemberg","Employed","312","0.30276008596712","0.276556328416186","0.328963843518055"
"Min 1x per week","1995","Bavaria","Not Employed","108","0.175418005209447","0.143805078606415","0.207030931812479"
"Min 1x per week","1995","Bavaria","Employed","314","0.308574140368811","0.281618719675396","0.335529561062227"
"Min 1x per week","1995","Berlin","Not Employed","36","0.167509752219208","0.115626023696869","0.219393480741547"
"Min 1x per week","1995","Berlin","Employed","81","0.24122672140099","0.197515503933353","0.284937938868626"
"Min 1x per week","1995","Brandenburg","Not Employed","31","0.145249077747312","0.0982599161459274","0.192238239348696"
"Min 1x per week","1995","Brandenburg","Employed","48","0.140592106531013","0.105221600395432","0.175962612666594"
"Min 1x per week","1995","Mecklenburg-Western Pomerania","Not Employed","21","","",""
"Min 1x per week","1995","Mecklenburg-Western Pomerania","Employed","44","0.167098256591109","0.122681556425803","0.211514956756414"
"Min 1x per week","1995","Saxony","Not Employed","54","0.0809997635125563","0.0546226743670051","0.107376852658107"
"Min 1x per week","1995","Saxony","Employed","126","0.188082945951106","0.158733150679341","0.217432741222871"
"Min 1x per week","1995","Saxony-Anhalt","Not Employed","23","","",""
"Min 1x per week","1995","Saxony-Anhalt","Employed","73","0.156783430272953","0.12337454079219","0.190192319753716"
"Min 1x per week","1995","Thuringia","Not Employed","31","0.105577558750604","0.065063187293006","0.146091930208202"
"Min 1x per week","1995","Thuringia","Employed","70","0.161635091504271","0.126678613929428","0.196591569079113"
"Min 1x per month","1995","Schleswig-Holstein","Not Employed","5","","",""
"Min 1x per month","1995","Schleswig-Holstein","Employed","13","","",""
"Min 1x per month","1995","Hamburg","Not Employed","1","","",""
"Min 1x per month","1995","Hamburg","Employed","10","","",""
"Min 1x per month","1995","Lower Saxony","Not Employed","22","","",""
"Min 1x per month","1995","Lower Saxony","Employed","66","0.115994922085602","0.0913207369340404","0.140669107237164"
"Min 1x per month","1995","Bremen","Not Employed","2","","",""
"Min 1x per month","1995","Bremen","Employed","4","","",""
"Min 1x per month","1995","North Rhine-Westphalia","Not Employed","55","0.0551173996338448","0.0405980129836417","0.0696367862840479"
"Min 1x per month","1995","North Rhine-Westphalia","Employed","132","0.0869277216739776","0.0732424753736327","0.100612967974323"
"Min 1x per month","1995","Hesse","Not Employed","13","","",""
"Min 1x per month","1995","Hesse","Employed","42","0.070437003537987","0.0499965891879615","0.0908774178880126"
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","Not Employed","15","","",""
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","Employed","33","0.0897667176973028","0.0621986013103032","0.117334834084302"
"Min 1x per month","1995","Baden-Württemberg","Not Employed","30","0.0344065916385241","0.020059290333158","0.0487538929438903"
"Min 1x per month","1995","Baden-Württemberg","Employed","107","0.109416002081311","0.0916126817115835","0.127219322451038"
"Min 1x per month","1995","Bavaria","Not Employed","35","0.0558174029150773","0.0367354199525753","0.0748993858775792"
"Min 1x per month","1995","Bavaria","Employed","120","0.0937602627887933","0.0767494721366137","0.110771053440973"
"Min 1x per month","1995","Berlin","Not Employed","14","","",""
"Min 1x per month","1995","Berlin","Employed","36","0.103701714399262","0.0725527628898632","0.134850665908661"
"Min 1x per month","1995","Brandenburg","Not Employed","12","","",""
"Min 1x per month","1995","Brandenburg","Employed","23","","",""
"Min 1x per month","1995","Mecklenburg-Western Pomerania","Not Employed","5","","",""
"Min 1x per month","1995","Mecklenburg-Western Pomerania","Employed","19","","",""
"Min 1x per month","1995","Saxony","Not Employed","16","","",""
"Min 1x per month","1995","Saxony","Employed","60","0.087932057156613","0.066662338390499","0.109201775922727"
"Min 1x per month","1995","Saxony-Anhalt","Not Employed","9","","",""
"Min 1x per month","1995","Saxony-Anhalt","Employed","26","","",""
"Min 1x per month","1995","Thuringia","Not Employed","3","","",""
"Min 1x per month","1995","Thuringia","Employed","32","0.0891231563216336","0.0620668565767546","0.116179456066513"
"Rarely","1995","Schleswig-Holstein","Not Employed","19","","",""
"Rarely","1995","Schleswig-Holstein","Employed","41","0.237636131104142","0.175968120927333","0.299304141280951"
"Rarely","1995","Hamburg","Not Employed","5","","",""
"Rarely","1995","Hamburg","Employed","13","","",""
"Rarely","1995","Lower Saxony","Not Employed","48","0.120647612996195","0.0885670974911874","0.152728128501203"
"Rarely","1995","Lower Saxony","Employed","151","0.24303420977856","0.209984489972655","0.276083929584465"
"Rarely","1995","Bremen","Not Employed","12","","",""
"Rarely","1995","Bremen","Employed","9","","",""
"Rarely","1995","North Rhine-Westphalia","Not Employed","131","0.127468535857745","0.106250409472014","0.148686662243477"
"Rarely","1995","North Rhine-Westphalia","Employed","384","0.236852364822468","0.216200273597581","0.257504456047356"
"Rarely","1995","Hesse","Not Employed","49","0.16148535288171","0.122655974451304","0.200314731312116"
"Rarely","1995","Hesse","Employed","133","0.251435156012355","0.21677922587752","0.286091086147189"
"Rarely","1995","Rhineland-Palatinate,Saarland","Not Employed","43","0.110602386771916","0.0749925331614341","0.146212240382397"
"Rarely","1995","Rhineland-Palatinate,Saarland","Employed","88","0.235510670176887","0.194587989628737","0.276433350725037"
"Rarely","1995","Baden-Württemberg","Not Employed","73","0.102631665383942","0.0787437471063046","0.12651958366158"
"Rarely","1995","Baden-Württemberg","Employed","281","0.2638380058657","0.238703027468084","0.288972984263317"
"Rarely","1995","Bavaria","Not Employed","90","0.16047061271836","0.129961723063102","0.190979502373618"
"Rarely","1995","Bavaria","Employed","277","0.246141954574651","0.22100392975275","0.271279979396553"
"Rarely","1995","Berlin","Not Employed","35","0.170761547759945","0.118479052077403","0.223044043442487"
"Rarely","1995","Berlin","Employed","112","0.298549265217785","0.251793973366609","0.345304557068962"
"Rarely","1995","Brandenburg","Not Employed","46","0.18089127082729","0.129557780128804","0.232224761525776"
"Rarely","1995","Brandenburg","Employed","125","0.304984904338543","0.25813621699116","0.351833591685926"
"Rarely","1995","Mecklenburg-Western Pomerania","Not Employed","27","","",""
"Rarely","1995","Mecklenburg-Western Pomerania","Employed","101","0.347643269721018","0.290944591808713","0.404341947633322"
"Rarely","1995","Saxony","Not Employed","70","0.17327236508023","0.136681467810703","0.209863262349756"
"Rarely","1995","Saxony","Employed","214","0.296394987180924","0.262096542659466","0.330693431702382"
"Rarely","1995","Saxony-Anhalt","Not Employed","36","0.124145877169376","0.0818963160120528","0.1663954383267"
"Rarely","1995","Saxony-Anhalt","Employed","149","0.302391739032349","0.260189726570418","0.344593751494281"
"Rarely","1995","Thuringia","Not Employed","23","","",""
"Rarely","1995","Thuringia","Employed","152","0.316335419131483","0.272174435068729","0.360496403194236"
"Never","1995","Schleswig-Holstein","Not Employed","54","0.52598937051984","0.428123646086939","0.623855094952741"
"Never","1995","Schleswig-Holstein","Employed","56","0.25870796716883","0.19525935689209","0.32215657744557"
"Never","1995","Hamburg","Not Employed","37","0.717350464334487","0.591272298815777","0.843428629853197"
"Never","1995","Hamburg","Employed","22","","",""
"Never","1995","Lower Saxony","Not Employed","222","0.591289414531403","0.542871230910276","0.63970759815253"
"Never","1995","Lower Saxony","Employed","202","0.288818194983523","0.253896240340074","0.323740149626973"
"Never","1995","Bremen","Not Employed","28","","",""
"Never","1995","Bremen","Employed","13","","",""
"Never","1995","North Rhine-Westphalia","Not Employed","526","0.56736825253242","0.535846765797117","0.598889739267722"
"Never","1995","North Rhine-Westphalia","Employed","584","0.301692254965724","0.279396283456175","0.323988226475273"
"Never","1995","Hesse","Not Employed","215","0.605640009171026","0.554070589272117","0.657209429069934"
"Never","1995","Hesse","Employed","235","0.289272796760132","0.253052240823107","0.325493352697158"
"Never","1995","Rhineland-Palatinate,Saarland","Not Employed","190","0.668112990790298","0.614649163661546","0.721576817919049"
"Never","1995","Rhineland-Palatinate,Saarland","Employed","185","0.402113004029789","0.354824379930822","0.449401628128755"
"Never","1995","Baden-Württemberg","Not Employed","380","0.631037584494396","0.593056188421262","0.66901898056753"
"Never","1995","Baden-Württemberg","Employed","430","0.289690331818323","0.263819284766591","0.315561378870056"
"Never","1995","Bavaria","Not Employed","294","0.549986898300232","0.50863461959634","0.591339177004124"
"Never","1995","Bavaria","Employed","358","0.286811423365632","0.260418107653018","0.313204739078245"
"Never","1995","Berlin","Not Employed","107","0.558443437542633","0.489450550192766","0.627436324892501"
"Never","1995","Berlin","Employed","118","0.290071021207497","0.243706710699075","0.336435331715918"
"Never","1995","Brandenburg","Not Employed","115","0.605586730596266","0.54041111385","0.670762347342532"
"Never","1995","Brandenburg","Employed","165","0.460500249961417","0.409781131652744","0.51121936827009"
"Never","1995","Mecklenburg-Western Pomerania","Not Employed","82","0.642575762924229","0.563751832123263","0.721399693725195"
"Never","1995","Mecklenburg-Western Pomerania","Employed","93","0.323173272313364","0.267490619997483","0.378855924629245"
"Never","1995","Saxony","Not Employed","256","0.680221317076141","0.635131647393544","0.725310986758739"
"Never","1995","Saxony","Employed","256","0.394794342808122","0.358082051991932","0.431506633624311"
"Never","1995","Saxony-Anhalt","Not Employed","155","0.71921478641563","0.661636785413994","0.776792787417265"
"Never","1995","Saxony-Anhalt","Employed","191","0.460428951939418","0.41463079255585","0.506227111322985"
"Never","1995","Thuringia","Not Employed","156","0.760256597546208","0.703969949662269","0.816543245430148"
"Never","1995","Thuringia","Employed","159","0.393567080938267","0.347174978109833","0.4399591837667"
"Daily","1996","Schleswig-Holstein","Not Employed","","","",""
"Daily","1996","Schleswig-Holstein","Employed","","","",""
"Daily","1996","Hamburg","Not Employed","","","",""
"Daily","1996","Hamburg","Employed","","","",""
"Daily","1996","Lower Saxony","Not Employed","","","",""
"Daily","1996","Lower Saxony","Employed","","","",""
"Daily","1996","Bremen","Not Employed","","","",""
"Daily","1996","Bremen","Employed","","","",""
"Daily","1996","North Rhine-Westphalia","Not Employed","","","",""
"Daily","1996","North Rhine-Westphalia","Employed","","","",""
"Daily","1996","Hesse","Not Employed","","","",""
"Daily","1996","Hesse","Employed","","","",""
"Daily","1996","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Daily","1996","Rhineland-Palatinate,Saarland","Employed","","","",""
"Daily","1996","Baden-Württemberg","Not Employed","","","",""
"Daily","1996","Baden-Württemberg","Employed","","","",""
"Daily","1996","Bavaria","Not Employed","","","",""
"Daily","1996","Bavaria","Employed","","","",""
"Daily","1996","Berlin","Not Employed","","","",""
"Daily","1996","Berlin","Employed","","","",""
"Daily","1996","Brandenburg","Not Employed","","","",""
"Daily","1996","Brandenburg","Employed","","","",""
"Daily","1996","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Daily","1996","Mecklenburg-Western Pomerania","Employed","","","",""
"Daily","1996","Saxony","Not Employed","","","",""
"Daily","1996","Saxony","Employed","","","",""
"Daily","1996","Saxony-Anhalt","Not Employed","","","",""
"Daily","1996","Saxony-Anhalt","Employed","","","",""
"Daily","1996","Thuringia","Not Employed","","","",""
"Daily","1996","Thuringia","Employed","","","",""
"Min 1x per week","1996","Schleswig-Holstein","Not Employed","32","0.345764724763312","0.253008145391157","0.438521304135467"
"Min 1x per week","1996","Schleswig-Holstein","Employed","51","0.300913750298774","0.234095484417756","0.367732016179792"
"Min 1x per week","1996","Hamburg","Not Employed","6","","",""
"Min 1x per week","1996","Hamburg","Employed","31","0.478576500458792","0.368421166813681","0.588731834103903"
"Min 1x per week","1996","Lower Saxony","Not Employed","81","0.194633569523036","0.154400584414649","0.234866554631423"
"Min 1x per week","1996","Lower Saxony","Employed","202","0.325700229153615","0.290241565098667","0.361158893208563"
"Min 1x per week","1996","Bremen","Not Employed","7","","",""
"Min 1x per week","1996","Bremen","Employed","18","","",""
"Min 1x per week","1996","North Rhine-Westphalia","Not Employed","176","0.198927759485016","0.173174584584416","0.224680934385616"
"Min 1x per week","1996","North Rhine-Westphalia","Employed","441","0.307774496693307","0.285373815600611","0.330175177786004"
"Min 1x per week","1996","Hesse","Not Employed","53","0.152227625501946","0.112618895593323","0.19183635541057"
"Min 1x per week","1996","Hesse","Employed","175","0.345656583561364","0.307378866362259","0.38393430076047"
"Min 1x per week","1996","Rhineland-Palatinate,Saarland","Not Employed","35","0.124168760194947","0.08483344837514","0.163504072014754"
"Min 1x per week","1996","Rhineland-Palatinate,Saarland","Employed","108","0.277356566651264","0.234642283509495","0.320070849793034"
"Min 1x per week","1996","Baden-Württemberg","Not Employed","100","0.19129459088301","0.15961104670476","0.222978135061261"
"Min 1x per week","1996","Baden-Württemberg","Employed","285","0.293487859043265","0.266783854748066","0.320191863338465"
"Min 1x per week","1996","Bavaria","Not Employed","111","0.21912998638278","0.184273007992072","0.253986964773487"
"Min 1x per week","1996","Bavaria","Employed","327","0.315739849540174","0.28830922738862","0.343170471691728"
"Min 1x per week","1996","Berlin","Not Employed","44","0.210016153161667","0.152401502638596","0.267630803684737"
"Min 1x per week","1996","Berlin","Employed","82","0.244419776014737","0.199203809790433","0.289635742239042"
"Min 1x per week","1996","Brandenburg","Not Employed","25","","",""
"Min 1x per week","1996","Brandenburg","Employed","51","0.147443774018612","0.112523693812398","0.182363854224827"
"Min 1x per week","1996","Mecklenburg-Western Pomerania","Not Employed","14","","",""
"Min 1x per week","1996","Mecklenburg-Western Pomerania","Employed","46","0.160259026049319","0.115753723358934","0.204764328739703"
"Min 1x per week","1996","Saxony","Not Employed","54","0.113814586201282","0.0822952510547963","0.145333921347768"
"Min 1x per week","1996","Saxony","Employed","130","0.194602050132454","0.165583611862541","0.223620488402366"
"Min 1x per week","1996","Saxony-Anhalt","Not Employed","32","0.0956999287253548","0.0590129705934505","0.132386886857259"
"Min 1x per week","1996","Saxony-Anhalt","Employed","70","0.148109372323005","0.114299124539711","0.181919620106298"
"Min 1x per week","1996","Thuringia","Not Employed","32","0.115498079265256","0.074191337067106","0.156804821463406"
"Min 1x per week","1996","Thuringia","Employed","73","0.160630530513487","0.125720979990852","0.195540081036122"
"Min 1x per month","1996","Schleswig-Holstein","Not Employed","6","","",""
"Min 1x per month","1996","Schleswig-Holstein","Employed","22","","",""
"Min 1x per month","1996","Hamburg","Not Employed","2","","",""
"Min 1x per month","1996","Hamburg","Employed","7","","",""
"Min 1x per month","1996","Lower Saxony","Not Employed","22","","",""
"Min 1x per month","1996","Lower Saxony","Employed","51","0.0668350974058955","0.0479391652203929","0.0857310295913982"
"Min 1x per month","1996","Bremen","Not Employed","1","","",""
"Min 1x per month","1996","Bremen","Employed","6","","",""
"Min 1x per month","1996","North Rhine-Westphalia","Not Employed","60","0.0775473295835604","0.060292816416585","0.0948018427505357"
"Min 1x per month","1996","North Rhine-Westphalia","Employed","152","0.0937873107959923","0.0796388817325772","0.107935739859407"
"Min 1x per month","1996","Hesse","Not Employed","16","","",""
"Min 1x per month","1996","Hesse","Employed","32","0.0782873808269592","0.0566669475582597","0.0999078140956587"
"Min 1x per month","1996","Rhineland-Palatinate,Saarland","Not Employed","13","","",""
"Min 1x per month","1996","Rhineland-Palatinate,Saarland","Employed","30","0.074722584081399","0.0496352919066438","0.0998098762561542"
"Min 1x per month","1996","Baden-Württemberg","Not Employed","28","","",""
"Min 1x per month","1996","Baden-Württemberg","Employed","102","0.0778623434828258","0.0621484748356252","0.0935762121300264"
"Min 1x per month","1996","Bavaria","Not Employed","32","0.046855487654755","0.0290477370221396","0.0646632382873704"
"Min 1x per month","1996","Bavaria","Employed","113","0.102234745796181","0.0843558376951899","0.120113653897172"
"Min 1x per month","1996","Berlin","Not Employed","10","","",""
"Min 1x per month","1996","Berlin","Employed","26","","",""
"Min 1x per month","1996","Brandenburg","Not Employed","7","","",""
"Min 1x per month","1996","Brandenburg","Employed","18","","",""
"Min 1x per month","1996","Mecklenburg-Western Pomerania","Not Employed","6","","",""
"Min 1x per month","1996","Mecklenburg-Western Pomerania","Employed","24","","",""
"Min 1x per month","1996","Saxony","Not Employed","17","","",""
"Min 1x per month","1996","Saxony","Employed","59","0.0655203579161112","0.0473832464114906","0.0836574694207319"
"Min 1x per month","1996","Saxony-Anhalt","Not Employed","10","","",""
"Min 1x per month","1996","Saxony-Anhalt","Employed","19","","",""
"Min 1x per month","1996","Thuringia","Not Employed","7","","",""
"Min 1x per month","1996","Thuringia","Employed","23","","",""
"Rarely","1996","Schleswig-Holstein","Not Employed","16","","",""
"Rarely","1996","Schleswig-Holstein","Employed","39","0.224853364784621","0.164032802325393","0.285673927243848"
"Rarely","1996","Hamburg","Not Employed","3","","",""
"Rarely","1996","Hamburg","Employed","17","","",""
"Rarely","1996","Lower Saxony","Not Employed","47","0.152286765990635","0.115775055037095","0.188798476944175"
"Rarely","1996","Lower Saxony","Employed","158","0.252686356094847","0.219806554900937","0.285566157288758"
"Rarely","1996","Bremen","Not Employed","7","","",""
"Rarely","1996","Bremen","Employed","7","","",""
"Rarely","1996","North Rhine-Westphalia","Not Employed","133","0.107520612771744","0.087536162645523","0.127505062897964"
"Rarely","1996","North Rhine-Westphalia","Employed","405","0.271851991461954","0.250259776115817","0.293444206808091"
"Rarely","1996","Hesse","Not Employed","25","","",""
