"ple0160","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2003","16-34 y.","higher education","65","0.156578566656814","0.121988321829057","0.19116881148457","1"
"Yes","2003","35-65 y.","in school","","","","","1"
"Yes","2003","35-65 y.","inadequately","2","","","","1"
"Yes","2003","35-65 y.","general elemantary","22","","","","1"
"Yes","2003","35-65 y.","middle vocational","314","0.0505639234799243","0.0449294848819904","0.0561983620778583","1"
"Yes","2003","35-65 y.","vocational + Abi","27","","","","1"
"Yes","2003","35-65 y.","higher vocational","55","0.0520691424910759","0.0380518873786048","0.066086397603547","1"
"Yes","2003","35-65 y.","higher education","132","0.0634946385789719","0.0526714693988755","0.0743178077590683","1"
"Yes","2003","66 and older","in school","","","","","1"
"Yes","2003","66 and older","inadequately","","","","","1"
"No","2004","66 and older","higher education","617","0.990097452226493","0.982334614157639","0.997860290295346","2"
"No","2004","66 and older","general elemantary","770","0.989062877782096","0.981763862495064","0.996361893069128","2"
"No","2004","66 and older","inadequately","53","0.952415804289273","0.895635740727079","1.00919586785147","2"
"No","2004","66 and older","middle vocational","1956","0.991036630837081","0.986884168622219","0.995189093051943","2"
"No","2004","66 and older","vocational + Abi","97","0.979594752361409","0.951744787370274","1.00744471735254","2"
"No","2004","66 and older","higher vocational","252","0.980368055700394","0.963439711903251","0.997296399497536","2"
"No","2004","35-65 y.","middle vocational","5913","0.943520904758878","0.937811993092455","0.949229816425301","2"
"No","2004","35-65 y.","vocational + Abi","579","0.929902451195019","0.909691443573282","0.950113458816756","2"
"No","2004","35-65 y.","higher vocational","1056","0.949594839553016","0.936804808200577","0.962384870905455","2"
"No","2004","35-65 y.","higher education","2941","0.953337425579245","0.945941368613248","0.960733482545243","2"
"No","2004","66 and older","in school","","","","","2"
"No","2004","16-34 y.","in school","592","0.948490604450925","0.931217018246617","0.965764190655234","2"
"No","2004","16-34 y.","inadequately","54","0.915134548942138","0.842787869811176","0.987481228073099","2"
"No","2004","16-34 y.","general elemantary","817","0.912186268896352","0.893716230314892","0.930656307477812","2"
"No","2004","16-34 y.","middle vocational","2255","0.897946305166718","0.886122431564109","0.909770178769327","2"
"No","2004","16-34 y.","higher vocational","220","0.840992740127776","0.79593261113881","0.886052869116742","2"
"No","2004","16-34 y.","higher education","447","0.835645441904972","0.804416925004152","0.866873958805792","2"
"No","2004","35-65 y.","in school","","","","","2"
"No","2004","35-65 y.","inadequately","134","0.898279693393622","0.84856170597015","0.947997680817093","2"
"No","2004","35-65 y.","general elemantary","876","0.97240984471679","0.961732442037443","0.983087247396137","2"
"No","2004","16-34 y.","vocational + Abi","378","0.844607522557349","0.811023184145196","0.878191860969501","2"
"Yes","2004","66 and older","general elemantary","10","","","","1"
"Yes","2004","66 and older","middle vocational","23","","","","1"
"Yes","2004","66 and older","vocational + Abi","2","","","","1"
"Yes","2004","66 and older","higher vocational","6","","","","1"
"Yes","2004","66 and older","higher education","8","","","","1"
"Yes","2004","16-34 y.","in school","37","0.0515093955490745","0.0342358093447656","0.0687829817533834","1"
"Yes","2004","16-34 y.","inadequately","3","","","","1"
"Yes","2004","16-34 y.","general elemantary","85","0.0878137311036478","0.0693436925221874","0.106283769685108","1"
"Yes","2004","16-34 y.","middle vocational","263","0.102053694833282","0.0902298212306732","0.113877568435891","1"
"Yes","2004","16-34 y.","vocational + Abi","69","0.155392477442652","0.121808139030499","0.188976815854804","1"
"Yes","2004","16-34 y.","higher vocational","33","0.159007259872224","0.113947130883258","0.20406738886119","1"
"Yes","2004","16-34 y.","higher education","94","0.164354558095028","0.133126041194208","0.195583074995848","1"
"Yes","2004","35-65 y.","in school","","","","","1"
"Yes","2004","35-65 y.","inadequately","8","","","","1"
"Yes","2004","35-65 y.","general elemantary","28","","","","1"
"Yes","2004","35-65 y.","middle vocational","368","0.0564790952411221","0.0507701835746987","0.0621880069075454","1"
"Yes","2004","35-65 y.","vocational + Abi","34","0.0700975488049814","0.0498865411832442","0.0903085564267185","1"
"Yes","2004","35-65 y.","higher vocational","68","0.0504051604469844","0.0376151290945454","0.0631951917994234","1"
"Yes","2004","35-65 y.","higher education","183","0.0466625744207548","0.0392665174547571","0.0540586313867525","1"
"Yes","2004","66 and older","in school","","","","","1"
"Yes","2004","66 and older","inadequately","1","","","","1"
"No","2005","66 and older","middle vocational","1937","0.982433282608711","0.976639510859514","0.988227054357908","2"
"No","2005","66 and older","higher education","655","0.982488808277378","0.972497076807607","0.992480539747149","2"
"No","2005","66 and older","inadequately","48","0.929867295886602","0.859780891212056","0.999953700561148","2"
"No","2005","66 and older","general elemantary","735","0.985959070969406","0.977515891071027","0.994402250867785","2"
"No","2005","66 and older","vocational + Abi","102","1","1","1","2"
"No","2005","66 and older","higher vocational","252","0.993996612400782","0.98451529588643","1.00347792891513","2"
"No","2005","35-65 y.","middle vocational","5617","0.954607083848257","0.949299043493093","0.959915124203421","2"
"No","2005","35-65 y.","vocational + Abi","558","0.917589063331184","0.895437530836501","0.939740595825867","2"
"No","2005","35-65 y.","higher vocational","1046","0.967792669331585","0.95731645811515","0.97826888054802","2"
"No","2005","35-65 y.","higher education","2797","0.941008648404837","0.932513708142253","0.949503588667421","2"
"No","2005","66 and older","in school","","","","","2"
"No","2005","16-34 y.","higher vocational","173","0.851862923439173","0.802874986585829","0.900850860292517","2"
"No","2005","16-34 y.","higher education","441","0.883431803471323","0.855849980114261","0.911013626828386","2"
"No","2005","35-65 y.","in school","","","","","2"
"No","2005","35-65 y.","inadequately","126","0.96361512406693","0.931550607519679","0.995679640614181","2"
"No","2005","35-65 y.","general elemantary","778","0.944837848508018","0.929193024627045","0.960482672388992","2"
"No","2005","16-34 y.","in school","618","0.963251613846332","0.948720658584829","0.977782569107834","2"
"No","2005","16-34 y.","inadequately","57","0.969871179481031","0.926252734632357","1.0134896243297","2"
"No","2005","16-34 y.","general elemantary","748","0.912038244757763","0.892757478295947","0.931319011219578","2"
"No","2005","16-34 y.","middle vocational","2069","0.901335676265614","0.889166879266375","0.913504473264852","2"
"No","2005","16-34 y.","vocational + Abi","383","0.880962458563983","0.850495864829337","0.911429052298629","2"
"Yes","2005","66 and older","general elemantary","11","","","","1"
"Yes","2005","66 and older","middle vocational","38","0.0175667173912889","0.0117729456420922","0.0233604891404856","1"
"Yes","2005","66 and older","vocational + Abi","","","","","1"
"Yes","2005","66 and older","higher vocational","3","","","","1"
"Yes","2005","66 and older","higher education","7","","","","1"
"Yes","2005","35-65 y.","vocational + Abi","34","0.0824109366688163","0.0602594041741335","0.104562469163499","1"
"Yes","2005","35-65 y.","higher vocational","45","0.0322073306684152","0.0217311194519801","0.0426835418848503","1"
"Yes","2005","35-65 y.","higher education","158","0.0589913515951625","0.0504964113325785","0.0674862918577465","1"
"Yes","2005","66 and older","in school","","","","","1"
"Yes","2005","66 and older","inadequately","3","","","","1"
"Yes","2005","16-34 y.","in school","26","","","","1"
"Yes","2005","16-34 y.","inadequately","2","","","","1"
"Yes","2005","16-34 y.","general elemantary","81","0.0879617552422375","0.0686809887804223","0.107242521704053","1"
"Yes","2005","16-34 y.","middle vocational","238","0.0986643237343865","0.0864955267351481","0.110833120733625","1"
"Yes","2005","16-34 y.","vocational + Abi","51","0.119037541436017","0.0885709477013712","0.149504135170663","1"
"Yes","2005","16-34 y.","higher vocational","29","","","","1"
"Yes","2005","16-34 y.","higher education","79","0.116568196528676","0.088986373171614","0.144150019885739","1"
"Yes","2005","35-65 y.","in school","","","","","1"
"Yes","2005","35-65 y.","inadequately","5","","","","1"
"Yes","2005","35-65 y.","general elemantary","40","0.0551621514919816","0.039517327611008","0.0708069753729552","1"
"Yes","2005","35-65 y.","middle vocational","291","0.0453929161517433","0.0400848757965793","0.0507009565069072","1"
"No","2006","66 and older","higher education","790","0.992819728705605","0.986965356537642","0.998674100873568","2"
"No","2006","66 and older","higher vocational","309","0.973242226555508","0.955335910243344","0.991148542867672","2"
"No","2006","66 and older","middle vocational","2306","0.991855500353288","0.988204490454271","0.995506510252305","2"
"No","2006","66 and older","vocational + Abi","112","1","1","1","2"
"No","2006","66 and older","inadequately","56","1","1","1","2"
"No","2006","66 and older","general elemantary","829","0.990609218350963","0.984086772206422","0.997131664495504","2"
"No","2006","35-65 y.","middle vocational","6084","0.957845965187521","0.952909109667304","0.962782820707739","2"
"No","2006","35-65 y.","vocational + Abi","615","0.935006713467904","0.916099256777491","0.953914170158318","2"
"No","2006","35-65 y.","higher vocational","1083","0.953702052126876","0.94153087515952","0.965873229094231","2"
"No","2006","35-65 y.","higher education","3059","0.955006133032505","0.947815015450705","0.962197250614305","2"
"No","2006","66 and older","in school","4","","","","2"
"No","2006","16-34 y.","higher vocational","168","0.924669650314796","0.886842329636824","0.962496970992768","2"
"No","2006","16-34 y.","higher education","485","0.852502574609089","0.823442940212293","0.881562209005885","2"
"No","2006","35-65 y.","in school","4","","","","2"
"No","2006","35-65 y.","inadequately","126","1","1","1","2"
"No","2006","35-65 y.","general elemantary","817","0.959626587996946","0.946440679074403","0.972812496919489","2"
"No","2006","16-34 y.","in school","360","0.951877755285965","0.93047123846961","0.97328427210232","2"
"No","2006","16-34 y.","inadequately","55","0.938630848446623","0.876863840321969","1.00039785657128","2"
"No","2006","16-34 y.","general elemantary","731","0.930590915650146","0.912879739142652","0.948302092157639","2"
"No","2006","16-34 y.","middle vocational","2169","0.914380782516497","0.903089759500333","0.92567180553266","2"
"No","2006","16-34 y.","vocational + Abi","411","0.911399381787658","0.88517335134413","0.937625412231187","2"
"Yes","2006","66 and older","general elemantary","11","","","","1"
"Yes","2006","66 and older","middle vocational","22","","","","1"
"Yes","2006","66 and older","vocational + Abi","","","","","1"
"Yes","2006","66 and older","higher vocational","3","","","","1"
"Yes","2006","66 and older","higher education","9","","","","1"
"Yes","2006","35-65 y.","vocational + Abi","38","0.0649932865320957","0.046085829841682","0.0839007432225094","1"
"Yes","2006","35-65 y.","higher vocational","62","0.0462979478731243","0.0341267709057687","0.05846912484048","1"
"Yes","2006","35-65 y.","higher education","133","0.0449938669674949","0.0378027493856946","0.0521849845492952","1"
"Yes","2006","66 and older","in school","","","","","1"
"Yes","2006","66 and older","inadequately","","","","","1"
"Yes","2006","16-34 y.","in school","24","","","","1"
"Yes","2006","16-34 y.","inadequately","3","","","","1"
"Yes","2006","16-34 y.","general elemantary","60","0.0694090843498546","0.0516979078423609","0.0871202608573482","1"
"Yes","2006","16-34 y.","middle vocational","190","0.0856192174835032","0.0743281944673396","0.0969102404996667","1"
"Yes","2006","16-34 y.","vocational + Abi","40","0.0886006182123417","0.062374587768813","0.11482664865587","1"
"Yes","2006","16-34 y.","higher vocational","19","","","","1"
"Yes","2006","16-34 y.","higher education","87","0.147497425390911","0.118437790994115","0.176557059787707","1"
"Yes","2006","35-65 y.","in school","","","","","1"
"Yes","2006","35-65 y.","inadequately","","","","","1"
"Yes","2006","35-65 y.","general elemantary","39","0.0403734120030542","0.0271875030805111","0.0535593209255973","1"
"Yes","2006","35-65 y.","middle vocational","280","0.0421540348124788","0.0372171792922613","0.0470908903326964","1"
"No","2007","66 and older","higher education","804","0.987265611165715","0.97957708457136","0.994954137760071","2"
"No","2007","66 and older","general elemantary","761","0.982147312935553","0.972818686045522","0.991475939825585","2"
"No","2007","66 and older","higher vocational","302","0.986728354052135","0.973968960032151","0.99948774807212","2"
"No","2007","66 and older","inadequately","54","1","1","1","2"
"No","2007","66 and older","middle vocational","2242","0.983163507325658","0.977882468559694","0.988444546091622","2"
"No","2007","66 and older","vocational + Abi","115","0.992700360938394","0.977275724256094","1.00812499762069","2"
"No","2007","35-65 y.","middle vocational","5533","0.949176940591807","0.943541450991396","0.954812430192219","2"
"No","2007","35-65 y.","vocational + Abi","591","0.950382904709795","0.93335845596777","0.96740735345182","2"
"No","2007","35-65 y.","higher vocational","1014","0.945566862801475","0.931922173930434","0.959211551672516","2"
