"ple0160","year","e11102","migback","n","percent","lower_confidence","upper_confidence"
"Yes","2003","Not Employed","no migration background","152","0.0201380338476029","0.0165995447139962","0.0236765229812097"
"No","2004","Employed","direct migration background","1384","0.935439679090812","0.922877060985777","0.948002297195847"
"No","2004","Employed","indirect migration background","495","0.897728741747271","0.872219484571547","0.923237998922996"
"No","2004","Employed","no migration background","10449","0.92160522125646","0.916672592813347","0.926537849699574"
"No","2004","Not Employed","direct migration background","1046","0.97600920327699","0.966849108014507","0.985169298539474"
"No","2004","Not Employed","indirect migration background","246","0.919155595449689","0.886021057564289","0.952290133335088"
"No","2004","Not Employed","no migration background","6618","0.973762491294603","0.969974509710895","0.977550472878312"
"Yes","2004","Employed","direct migration background","86","0.0645603209091879","0.0519977028041531","0.0771229390142226"
"Yes","2004","Employed","indirect migration background","47","0.102271258252729","0.0767620010770038","0.127780515428453"
"Yes","2004","Employed","no migration background","958","0.0783947787435396","0.073462150300426","0.0833274071866533"
"Yes","2004","Not Employed","direct migration background","26","","",""
"Yes","2004","Not Employed","indirect migration background","14","","",""
"Yes","2004","Not Employed","no migration background","222","0.0262375087053965","0.0224495271216881","0.0300254902891048"
"No","2005","Employed","direct migration background","1279","0.945433708019585","0.93332220117428","0.95754521486489"
"No","2005","Employed","indirect migration background","492","0.912846273352771","0.889078348649891","0.936614198055651"
"No","2005","Employed","no migration background","10059","0.929439058407897","0.924614173373657","0.934263943442137"
"No","2005","Not Employed","direct migration background","977","0.968958841654378","0.958257847360124","0.979659835948632"
"No","2005","Not Employed","indirect migration background","269","0.932476287323188","0.903189576988099","0.961762997658277"
"No","2005","Not Employed","no migration background","6331","0.969968337375383","0.965842912532008","0.974093762218758"
"Yes","2005","Employed","direct migration background","72","0.0545662919804148","0.0424547851351099","0.0666777988257197"
"Yes","2005","Employed","indirect migration background","49","0.0871537266472287","0.0633858019443486","0.110921651350109"
"Yes","2005","Employed","no migration background","763","0.0705609415921028","0.0657360565578631","0.0753858266263426"
"Yes","2005","Not Employed","direct migration background","32","0.0310411583456221","0.0203401640513681","0.0417421526398762"
"Yes","2005","Not Employed","indirect migration background","13","","",""
"Yes","2005","Not Employed","no migration background","244","0.0300316626246173","0.0259062377812422","0.0341570874679923"
"No","2006","Employed","direct migration background","1290","0.946704902865952","0.934744952272282","0.958664853459621"
"No","2006","Employed","indirect migration background","517","0.914772294098718","0.891666890398675","0.93787769779876"
"No","2006","Employed","no migration background","10773","0.938974358442069","0.934594362466127","0.943354354418011"
"No","2006","Not Employed","direct migration background","988","0.967372992976219","0.956486302595231","0.978259683357207"
"No","2006","Not Employed","indirect migration background","242","0.971498363094424","0.951074685837643","0.991922040351206"
"No","2006","Not Employed","no migration background","7065","0.978221028813931","0.974861206847274","0.981580850780589"
"Yes","2006","Employed","direct migration background","65","0.0532950971340482","0.0413351465403788","0.0652550477277176"
"Yes","2006","Employed","indirect migration background","44","0.0852277059012825","0.06212230220124","0.108333109601325"
"Yes","2006","Employed","no migration background","701","0.061025641557931","0.0566456455819893","0.0654056375338726"
"Yes","2006","Not Employed","direct migration background","35","0.032627007023781","0.0217403166427928","0.0435136974047692"
"Yes","2006","Not Employed","indirect migration background","13","","",""
"Yes","2006","Not Employed","no migration background","185","0.0217789711860686","0.0184191492194109","0.0251387931527262"
"No","2007","Employed","direct migration background","1171","0.951800545972947","0.939869409787517","0.963731682158377"
"No","2007","Employed","indirect migration background","496","0.902179186317337","0.877261150432823","0.92709722220185"
"No","2007","Employed","no migration background","9963","0.93309886883549","0.92836145428415","0.937836283386829"
"No","2007","Not Employed","direct migration background","851","0.967196596470722","0.955428029368352","0.978965163573092"
"No","2007","Not Employed","indirect migration background","220","0.943010242647261","0.913050313503768","0.972970171790754"
"No","2007","Not Employed","no migration background","6624","0.968239565616409","0.964080419632232","0.972398711600587"
"Yes","2007","Employed","direct migration background","67","0.0481994540270532","0.0362683178416232","0.0601305902124831"
"Yes","2007","Employed","indirect migration background","50","0.0978208136826635","0.0729027777981503","0.122738849567177"
"Yes","2007","Employed","no migration background","722","0.0669011311645102","0.0621637166131705","0.0716385457158499"
"Yes","2007","Not Employed","direct migration background","29","","",""
"Yes","2007","Not Employed","indirect migration background","10","","",""
"Yes","2007","Not Employed","no migration background","205","0.0317604343835905","0.0276012883994133","0.0359195803677677"
"No","2008","Employed","direct migration background","1034","0.945160064014623","0.93176675920645","0.958553368822797"
"No","2008","Employed","indirect migration background","521","0.937473256646308","0.917492087903866","0.957454425388749"
"No","2008","Employed","no migration background","9565","0.935705764387185","0.930952784841342","0.940458743933029"
"No","2008","Not Employed","direct migration background","775","0.972278601951573","0.96093050611041","0.983626697792737"
"No","2008","Not Employed","indirect migration background","199","0.962153595703988","0.936158140057783","0.988149051350193"
"No","2008","Not Employed","no migration background","6321","0.977929080871513","0.974351483115942","0.981506678627084"
"Yes","2008","Employed","direct migration background","76","0.0548399359853765","0.0414466311772026","0.0682332407935504"
"Yes","2008","Employed","indirect migration background","43","0.0625267433536924","0.0425455746112509","0.082507912096134"
"Yes","2008","Employed","no migration background","665","0.0642942356128146","0.0595412560669714","0.0690472151586578"
"Yes","2008","Not Employed","direct migration background","29","","",""
"Yes","2008","Not Employed","indirect migration background","8","","",""
"Yes","2008","Not Employed","no migration background","157","0.022070919128487","0.018493321372916","0.025648516884058"
"No","2009","Employed","direct migration background","919","0.928403002024867","0.912277693911329","0.944528310138406"
"No","2009","Employed","indirect migration background","484","0.9132080668889","0.889010540645174","0.937405593132626"
"No","2009","Employed","no migration background","9210","0.944781680184598","0.940244019106048","0.949319341263147"
"No","2009","Not Employed","direct migration background","669","0.982607053285691","0.972817129133331","0.99239697743805"
"No","2009","Not Employed","indirect migration background","185","0.949374166798653","0.918524390225585","0.980223943371722"
"No","2009","Not Employed","no migration background","5892","0.98366029777286","0.980450820076269","0.986869775469451"
"Yes","2009","Employed","direct migration background","63","0.0715969979751326","0.0554716898615939","0.0877223060886712"
"Yes","2009","Employed","indirect migration background","36","0.0867919331111004","0.0625944068673745","0.110989459354826"
"Yes","2009","Employed","no migration background","523","0.0552183198154023","0.0506806587368529","0.0597559808939516"
"Yes","2009","Not Employed","direct migration background","16","","",""
"Yes","2009","Not Employed","indirect migration background","9","","",""
"Yes","2009","Not Employed","no migration background","102","0.0163397022271399","0.0131302245305489","0.019549179923731"
"No","2010","Employed","direct migration background","812","0.954761363277152","0.940781709417054","0.96874101713725"
"No","2010","Employed","indirect migration background","450","0.941045980554306","0.919996679235911","0.962095281872701"
"No","2010","Employed","no migration background","8572","0.953993663189937","0.949673126487005","0.958314199892869"
"No","2010","Not Employed","direct migration background","613","0.976998481105532","0.965274004318619","0.988722957892444"
"No","2010","Not Employed","indirect migration background","176","0.978109195250596","0.956612949202305","0.999605441298887"
"No","2010","Not Employed","no migration background","5456","0.979527626874325","0.975806066767611","0.983249186981039"
"Yes","2010","Employed","direct migration background","37","0.0452386367228484","0.0312589828627503","0.0592182905829465"
"Yes","2010","Employed","indirect migration background","31","0.0589540194456939","0.0379047181272986","0.0800033207640892"
"Yes","2010","Employed","no migration background","460","0.0460063368100632","0.0416858001071314","0.0503268735129949"
"Yes","2010","Not Employed","direct migration background","15","","",""
"Yes","2010","Not Employed","indirect migration background","2","","",""
"Yes","2010","Not Employed","no migration background","106","0.0204723731256749","0.0167508130189609","0.024193933232389"
"No","2011","Employed","direct migration background","1102","0.940788175979932","0.927229360642368","0.954346991317496"
"No","2011","Employed","indirect migration background","536","0.957492155247287","0.940959133700297","0.974025176794277"
"No","2011","Employed","no migration background","10279","0.939440684730109","0.934977038848618","0.943904330611601"
"No","2011","Not Employed","direct migration background","830","0.976700265794586","0.966564899534918","0.986835632054254"
"No","2011","Not Employed","indirect migration background","224","0.996767802499042","0.989367664526996","1.00416794047109"
"No","2011","Not Employed","no migration background","6843","0.967333721288259","0.963185732466587","0.971481710109931"
"Yes","2011","Employed","direct migration background","62","0.0592118240200679","0.0456530086825041","0.0727706393576316"
"Yes","2011","Employed","indirect migration background","36","0.0425078447527128","0.0259748232057229","0.0590408662997027"
"Yes","2011","Employed","no migration background","690","0.0605593152698906","0.0560956693883992","0.065022961151382"
"Yes","2011","Not Employed","direct migration background","21","","",""
"Yes","2011","Not Employed","indirect migration background","2","","",""
"Yes","2011","Not Employed","no migration background","212","0.0326662787117409","0.028518289890069","0.0368142675334127"
"No","2012","Employed","direct migration background","1108","0.95683515586636","0.945129992977922","0.968540318754799"
"No","2012","Employed","indirect migration background","562","0.929231556891793","0.908780704344528","0.949682409439058"
"No","2012","Employed","no migration background","10248","0.95319090232681","0.949196419153765","0.957185385499856"
"No","2012","Not Employed","direct migration background","770","0.975006325150857","0.964127584491345","0.985885065810369"
"No","2012","Not Employed","indirect migration background","184","0.973265552409729","0.950449066341725","0.996082038477734"
"No","2012","Not Employed","no migration background","6921","0.975159753978821","0.971535193914074","0.978784314043568"
"Yes","2012","Employed","direct migration background","50","0.0431648441336396","0.0314596812452011","0.0548700070220782"
"Yes","2012","Employed","indirect migration background","42","0.070768443108207","0.050317590560942","0.0912192956554721"
"Yes","2012","Employed","no migration background","494","0.0468090976731899","0.0428146145001444","0.0508035808462354"
"Yes","2012","Not Employed","direct migration background","21","","",""
"Yes","2012","Not Employed","indirect migration background","8","","",""
"Yes","2012","Not Employed","no migration background","162","0.0248402460211789","0.0212156859564319","0.0284648060859259"
"No","2013","Employed","direct migration background","980","0.969222300327877","0.95857591229562","0.979868688360134"
"No","2013","Employed","indirect migration background","531","0.963449526982262","0.947780815763473","0.979118238201051"
"No","2013","Employed","no migration background","9707","0.968854303269839","0.965454379420648","0.97225422711903"
"No","2013","Not Employed","direct migration background","675","0.991566718496844","0.984703699941604","0.998429737052083"
"No","2013","Not Employed","indirect migration background","159","0.970050249102328","0.943963504276849","0.996136993927806"
"No","2013","Not Employed","no migration background","6426","0.986005330531165","0.983154889446616","0.988855771615714"
"Yes","2013","Employed","direct migration background","31","0.0307776996721227","0.0201313116398657","0.0414240877043797"
"Yes","2013","Employed","indirect migration background","20","","",""
"Yes","2013","Employed","no migration background","321","0.0311456967301609","0.0277457728809701","0.0345456205793517"
"Yes","2013","Not Employed","direct migration background","7","","",""
"Yes","2013","Not Employed","indirect migration background","5","","",""
"Yes","2013","Not Employed","no migration background","98","0.0139946694688353","0.0111442283842862","0.0168451105533845"
"No","2014","Employed","direct migration background","3289","0.962695504557647","0.956340524133334","0.96905048498196"
"No","2014","Employed","indirect migration background","1222","0.968944095607219","0.959437297531002","0.978450893683437"
"No","2014","Employed","no migration background","12585","0.962819307174266","0.959578575625381","0.96606003872315"
"No","2014","Not Employed","direct migration background","1672","0.977942169261079","0.97098497391919","0.984899364602968"
"No","2014","Not Employed","indirect migration background","491","0.949730594034791","0.930859522224645","0.968601665844936"
"No","2014","Not Employed","no migration background","7029","0.984478730746422","0.981613885788244","0.987343575704601"
"Yes","2014","Employed","direct migration background","127","0.0373044954423531","0.0309495150180399","0.0436594758666663"
"Yes","2014","Employed","indirect migration background","57","0.0310559043927807","0.0215491063165631","0.0405627024689984"
"Yes","2014","Employed","no migration background","509","0.0371806928257344","0.0339399612768498","0.0404214243746189"
"Yes","2014","Not Employed","direct migration background","40","0.0220578307389206","0.0151006353970318","0.0290150260808094"
"Yes","2014","Not Employed","indirect migration background","24","","",""
"Yes","2014","Not Employed","no migration background","123","0.0155212692535779","0.0126564242953994","0.0183861142117564"
"No","2015","Employed","direct migration background","2885","0.965265263818291","0.958704224540245","0.971826303096338"
"No","2015","Employed","indirect migration background","1136","0.954533468823144","0.942682217103994","0.966384720542293"
"No","2015","Employed","no migration background","11955","0.963152615559688","0.959845871506805","0.966459359612571"
"No","2015","Not Employed","direct migration background","1293","0.981127056376572","0.973802880298953","0.988451232454191"
"No","2015","Not Employed","indirect migration background","422","0.967859860876779","0.95136130444213","0.984358417311428"
"No","2015","Not Employed","no migration background","6606","0.981680041658102","0.978477028250098","0.984883055066106"
"Yes","2015","Employed","direct migration background","107","0.0347347361817085","0.0281736969036621","0.0412957754597549"
"Yes","2015","Employed","indirect migration background","51","0.0454665311768564","0.0336152794577069","0.057317782896006"
"Yes","2015","Employed","no migration background","513","0.0368473844403121","0.0335406403874293","0.0401541284931949"
"Yes","2015","Not Employed","direct migration background","33","0.0188729436234279","0.0115487675458094","0.0261971197010465"
"Yes","2015","Not Employed","indirect migration background","17","","",""
"Yes","2015","Not Employed","no migration background","128","0.0183199583418979","0.0151169449338938","0.021522971749902"
"No","2016","Employed","direct migration background","3236","0.963990826229168","0.957697654809939","0.970283997648397"
"No","2016","Employed","indirect migration background","1086","0.932401393080639","0.917891323309831","0.946911462851446"
"No","2016","Employed","no migration background","11066","0.953749505748282","0.949931091802643","0.957567919693921"
"No","2016","Not Employed","direct migration background","1408","0.987707699568775","0.981998712269394","0.993416686868156"
"No","2016","Not Employed","indirect migration background","378","0.956519488713919","0.936458743120848","0.976580234306991"
"No","2016","Not Employed","no migration background","6147","0.981721516789114","0.978410277299534","0.985032756278693"
"Yes","2016","Employed","direct migration background","131","0.0360091737708324","0.0297160023516033","0.0423023451900614"
"Yes","2016","Employed","indirect migration background","64","0.0675986069193612","0.0530885371485538","0.0821086766901687"
"Yes","2016","Employed","no migration background","556","0.0462504942517179","0.0424320803060788","0.0500689081973571"
"Yes","2016","Not Employed","direct migration background","23","","",""
"Yes","2016","Not Employed","indirect migration background","19","","",""
"Yes","2016","Not Employed","no migration background","140","0.0182784832108864","0.0149672437213068","0.0215897227004661"
"No","2017","Employed","direct migration background","3123","0.963085871062455","0.956586459226907","0.969585282898003"
"No","2017","Employed","indirect migration background","1190","0.942464091297873","0.929621628683372","0.955306553912375"
"No","2017","Employed","no migration background","12890","0.955609711174383","0.952144015365335","0.959075406983432"
"No","2017","Not Employed","direct migration background","1329","0.993524937436495","0.989251173171361","0.997798701701629"
"No","2017","Not Employed","indirect migration background","411","0.970116803743793","0.953948337338925","0.986285270148662"
"No","2017","Not Employed","no migration background","6552","0.980201868233283","0.976870937216226","0.98353279925034"
"Yes","2017","Employed","direct migration background","110","0.036914128937545","0.030414717101997","0.0434135407730931"
"Yes","2017","Employed","indirect migration background","73","0.0575359087021266","0.0446934460876253","0.070378371316628"
"Yes","2017","Employed","no migration background","677","0.0443902888256166","0.0409245930165683","0.0478559846346648"
"Yes","2017","Not Employed","direct migration background","24","","",""
"Yes","2017","Not Employed","indirect migration background","15","","",""
"Yes","2017","Not Employed","no migration background","167","0.0197981317667173","0.0164672007496602","0.0231290627837744"
"No","2018","Employed","direct migration background","2979","0.971463997278044","0.96558869208751","0.977339302468578"
"No","2018","Employed","indirect migration background","1233","0.931717899071539","0.918043572291161","0.945392225851917"
"No","2018","Employed","no migration background","12496","0.959807543752552","0.956440814410202","0.963174273094902"
"No","2018","Not Employed","direct migration background","1284","0.99035274120836","0.985053578974592","0.995651903442127"
"No","2018","Not Employed","indirect migration background","382","0.965021502726656","0.946810712932775","0.983232292520538"
"No","2018","Not Employed","no migration background","6398","0.983740162347638","0.980667916963341","0.986812407731934"
"Yes","2018","Employed","direct migration background","106","0.0285360027219565","0.0226606975314224","0.0344113079124905"
"Yes","2018","Employed","indirect migration background","74","0.068282100928461","0.0546077741480833","0.0819564277088387"
"Yes","2018","Employed","no migration background","578","0.0401924562474478","0.0368257269050979","0.0435591855897978"
"Yes","2018","Not Employed","direct migration background","23","","",""
"Yes","2018","Not Employed","indirect migration background","9","","",""
"Yes","2018","Not Employed","no migration background","112","0.0162598376523622","0.0131875922680655","0.0193320830366589"
"No","2019","Employed","direct migration background","2647","0.971890105030645","0.965684229948645","0.978095980112645"
"No","2019","Employed","indirect migration background","1253","0.963924895862685","0.953842220046717","0.974007571678653"
"No","2019","Employed","no migration background","13229","0.961178357344463","0.957944065485011","0.964412649203914"
"No","2019","Not Employed","direct migration background","1106","0.961383520056194","0.950154251539575","0.972612788572814"
"No","2019","Not Employed","indirect migration background","380","0.976191948625652","0.961061725810456","0.991322171440848"
"No","2019","Not Employed","no migration background","6447","0.983689715843422","0.980630592014104","0.986748839672739"
"Yes","2019","Employed","direct migration background","78","0.0281098949693549","0.0219040198873546","0.0343157700513552"
"Yes","2019","Employed","indirect migration background","61","0.0360751041373149","0.0259924283213467","0.046157779953283"
"Yes","2019","Employed","no migration background","474","0.0388216426555373","0.0355873507960859","0.0420559345149887"
"Yes","2019","Not Employed","direct migration background","25","","",""
"Yes","2019","Not Employed","indirect migration background","10","","",""
"Yes","2019","Not Employed","no migration background","139","0.0163102841565782","0.0132511603272605","0.0193694079858958"
