"ple0160","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence"
"Yes","2006","Not Working","Urban Area","150","0.0238931283892957","0.019894390173447","0.0278918666051444"
"Yes","2006","Part Time","Rural Area","125","0.0694284978225281","0.0572449516595387","0.0816120439855175"
"Yes","2006","Part Time","Urban Area","210","0.0609466178115082","0.0528187547554182","0.0690744808675982"
"No","2007","Full Time","Rural Area","2460","0.928606934997956","0.918788875506014","0.938424994489898"
"No","2007","Full Time","Urban Area","4826","0.940214017176915","0.933733087092085","0.946694947261745"
"No","2007","Not Working","Rural Area","2633","0.957945276588629","0.950431274456855","0.965459278720402"
"No","2007","Not Working","Urban Area","5062","0.971693100186354","0.967184510982055","0.976201689390654"
"No","2007","Part Time","Rural Area","1391","0.91760079002652","0.903795548128902","0.931406031924138"
"No","2007","Part Time","Urban Area","2953","0.934385815120636","0.925755450476303","0.943016179764968"
"Yes","2007","Full Time","Rural Area","182","0.0713930650020441","0.0615750055101019","0.0812111244939863"
"Yes","2007","Full Time","Urban Area","315","0.0597859828230851","0.053305052738255","0.0662669129079151"
"Yes","2007","Not Working","Rural Area","108","0.0420547234113712","0.0345407212795975","0.0495687255431449"
"Yes","2007","Not Working","Urban Area","136","0.0283068998136456","0.0237983106093459","0.0328154890179452"
"Yes","2007","Part Time","Rural Area","133","0.0823992099734799","0.0685939680758621","0.0962044518710977"
"Yes","2007","Part Time","Urban Area","209","0.0656141848793645","0.0569838202350322","0.0742445495236968"
"No","2008","Full Time","Rural Area","2383","0.936421458813296","0.926943608413809","0.945899309212784"
"No","2008","Full Time","Urban Area","4656","0.948092798089735","0.941906599613721","0.954278996565749"
"No","2008","Not Working","Rural Area","2506","0.972266168204139","0.965931095340469","0.97860124106781"
"No","2008","Not Working","Urban Area","4789","0.978701081267877","0.974661841567133","0.982740320968622"
"No","2008","Part Time","Rural Area","1324","0.919524303720063","0.905454603349913","0.933594004090214"
"No","2008","Part Time","Urban Area","2757","0.926180755617983","0.916795914045196","0.935565597190769"
"Yes","2008","Full Time","Rural Area","163","0.0635785411867036","0.0541006907872162","0.0730563915861911"
"Yes","2008","Full Time","Urban Area","284","0.0519072019102646","0.0457210034342506","0.0580934003862786"
"Yes","2008","Not Working","Rural Area","75","0.0277338317958607","0.0213987589321902","0.0340689046595311"
"Yes","2008","Not Working","Urban Area","119","0.0212989187321227","0.0172596790313781","0.0253381584328673"
"Yes","2008","Part Time","Rural Area","112","0.0804756962799366","0.0664059959097865","0.0945453966500868"
"Yes","2008","Part Time","Urban Area","225","0.0738192443820174","0.0644344028092309","0.0832040859548038"
"No","2009","Full Time","Rural Area","2328","0.946873680804581","0.937996220392423","0.955751141216739"
"No","2009","Full Time","Urban Area","4325","0.951037122942336","0.944772526061563","0.957301719823109"
"No","2009","Not Working","Rural Area","2353","0.979535053669707","0.973865877142119","0.985204230197295"
"No","2009","Not Working","Urban Area","4393","0.983770104916328","0.980068762957129","0.987471446875527"
"No","2009","Part Time","Rural Area","1306","0.916349944635613","0.901873106312385","0.930826782958841"
"No","2009","Part Time","Urban Area","2654","0.931082186703074","0.921732796399391","0.940431577006756"
"Yes","2009","Full Time","Rural Area","124","0.0531263191954191","0.0442488587832607","0.0620037796075775"
"Yes","2009","Full Time","Urban Area","233","0.0489628770576638","0.0426982801768912","0.0552274739384365"
"Yes","2009","Not Working","Rural Area","43","0.0204649463302928","0.0147957698027049","0.0261341228578807"
"Yes","2009","Not Working","Urban Area","84","0.0162298950836723","0.0125285531244735","0.0199312370428712"
"Yes","2009","Part Time","Rural Area","99","0.0836500553643869","0.0691732170411587","0.0981268936876152"
"Yes","2009","Part Time","Urban Area","166","0.0689178132969261","0.0595684229932436","0.0782672036006086"
"No","2010","Full Time","Rural Area","2133","0.964297384661224","0.956604931914401","0.971989837408047"
"No","2010","Full Time","Urban Area","4043","0.963502108840275","0.957842909081484","0.969161308599067"
"No","2010","Not Working","Rural Area","2126","0.980292875210163","0.974443521668315","0.986142228752012"
"No","2010","Not Working","Urban Area","4119","0.978682596394949","0.974313785562626","0.983051407227273"
"No","2010","Part Time","Rural Area","1190","0.929297102379089","0.915205148482259","0.94338905627592"
"No","2010","Part Time","Urban Area","2468","0.937861285393424","0.928649132604291","0.947073438182557"
"Yes","2010","Full Time","Rural Area","102","0.035702615338776","0.0280101625919534","0.0433950680855986"
"Yes","2010","Full Time","Urban Area","175","0.0364978911597247","0.030838691400933","0.0421570909185163"
"Yes","2010","Not Working","Rural Area","43","0.0197071247898366","0.0138577712479882","0.0255564783316851"
"Yes","2010","Not Working","Urban Area","80","0.0213174036050508","0.0169485927727273","0.0256862144373744"
"Yes","2010","Part Time","Rural Area","81","0.0707028976209106","0.0566109437240797","0.0847948515177416"
"Yes","2010","Part Time","Urban Area","170","0.0621387146065756","0.0529265618174429","0.0713508673957084"
"No","2011","Full Time","Rural Area","2613","0.948450363683844","0.940202623069438","0.95669810429825"
"No","2011","Full Time","Urban Area","4765","0.946555512703937","0.940348465413455","0.952762559994419"
"No","2011","Not Working","Rural Area","2745","0.968210658588262","0.961745825564423","0.974675491612101"
"No","2011","Not Working","Urban Area","5152","0.969642826715744","0.965025146681037","0.974260506750451"
"No","2011","Part Time","Rural Area","1537","0.925381486372278","0.912759588196671","0.938003384547886"
"No","2011","Part Time","Urban Area","3002","0.929787608902738","0.920983007345506","0.93859221045997"
"Yes","2011","Full Time","Rural Area","148","0.0515496363161563","0.0433018957017505","0.0597973769305621"
"Yes","2011","Full Time","Urban Area","279","0.0534444872960629","0.0472374400055809","0.0596515345865449"
"Yes","2011","Not Working","Rural Area","84","0.031789341411738","0.0253245083878987","0.0382541744355773"
"Yes","2011","Not Working","Urban Area","151","0.0303571732842562","0.0257394932495494","0.034974853318963"
"Yes","2011","Part Time","Rural Area","128","0.0746185136277216","0.0619966154521143","0.0872404118033289"
"Yes","2011","Part Time","Urban Area","233","0.0702123910972623","0.0614077895400302","0.0790169926544943"
"No","2012","Full Time","Rural Area","2645","0.956967979136267","0.9493999842852","0.964535973987335"
"No","2012","Full Time","Urban Area","4649","0.953660636252205","0.94775104773468","0.959570224769729"
"No","2012","Not Working","Rural Area","2839","0.973148945854531","0.967275784601431","0.979022107107631"
"No","2012","Not Working","Urban Area","5036","0.976019697016182","0.971843814605652","0.980195579426711"
"No","2012","Part Time","Rural Area","1539","0.94934568703401","0.938670463219997","0.960020910848022"
"No","2012","Part Time","Urban Area","3085","0.947896648857128","0.940267912376276","0.955525385337981"
"Yes","2012","Full Time","Rural Area","117","0.0430320208637326","0.035464026012665","0.0506000157148002"
"Yes","2012","Full Time","Urban Area","212","0.0463393637477954","0.0404297752302712","0.0522489522653195"
"Yes","2012","Not Working","Rural Area","71","0.0268510541454688","0.0209778928923687","0.0327242153985689"
"Yes","2012","Not Working","Urban Area","120","0.0239803029838185","0.0198044205732888","0.0281561853943482"
"Yes","2012","Part Time","Rural Area","82","0.0506543129659903","0.0399790891519777","0.0613295367800029"
"Yes","2012","Part Time","Urban Area","175","0.0521033511428719","0.0444746146620193","0.0597320876237245"
"No","2013","Full Time","Rural Area","2370","0.96540034233209","0.958164883771093","0.972635800893086"
"No","2013","Full Time","Urban Area","4421","0.974875951945794","0.970325063300004","0.979426840591584"
"No","2013","Not Working","Rural Area","2598","0.987999360451824","0.983844167239277","0.99215455366437"
"No","2013","Not Working","Urban Area","4662","0.985422241292859","0.982007307549722","0.988837175035996"
"No","2013","Part Time","Rural Area","1539","0.965046455848856","0.956035904486436","0.974057007211276"
"No","2013","Part Time","Urban Area","2888","0.96245677013762","0.955654656301064","0.969258883974175"
"Yes","2013","Full Time","Rural Area","81","0.03459965766791","0.0273641991069135","0.0418351162289065"
"Yes","2013","Full Time","Urban Area","122","0.0251240480542059","0.0205731594084156","0.0296749366999962"
"Yes","2013","Not Working","Rural Area","40","0.0120006395481764","0.00784544633563025","0.0161558327607226"
"Yes","2013","Not Working","Urban Area","70","0.0145777587071414","0.0111628249640043","0.0179926924502784"
"Yes","2013","Part Time","Rural Area","57","0.0349535441511438","0.0259429927887236","0.0439640955135639"
"Yes","2013","Part Time","Urban Area","112","0.0375432298623803","0.0307411160258249","0.0443453436989357"
"No","2014","Full Time","Rural Area","3395","0.967841407122504","0.962012473957404","0.973670340287604"
"No","2014","Full Time","Urban Area","6484","0.967874608293711","0.963654557269774","0.972094659317648"
"No","2014","Not Working","Rural Area","3217","0.984353154273453","0.980105332843109","0.988600975703798"
"No","2014","Not Working","Urban Area","5975","0.981412001301621","0.978022582982038","0.984801419621204"
"No","2014","Part Time","Rural Area","2393","0.955766320027867","0.947708016120496","0.963824623935238"
"No","2014","Part Time","Urban Area","4824","0.955734002141937","0.950067818205615","0.961400186078258"
"Yes","2014","Full Time","Rural Area","124","0.0321585928774956","0.0263296597123956","0.0379875260425956"
"Yes","2014","Full Time","Urban Area","223","0.0321253917062893","0.0279053406823522","0.0363454427302264"
"Yes","2014","Not Working","Rural Area","62","0.0156468457265464","0.0113990242962024","0.0198946671568905"
"Yes","2014","Not Working","Urban Area","125","0.018587998698379","0.015198580378796","0.0219774170179621"
"Yes","2014","Part Time","Rural Area","108","0.0442336799721332","0.0361753760647621","0.0522919838795044"
"Yes","2014","Part Time","Urban Area","238","0.0442659978580634","0.0385998139217421","0.0499321817943847"
"No","2015","Full Time","Rural Area","3157","0.968933040001299","0.963005419223835","0.974860660778762"
"No","2015","Full Time","Urban Area","6021","0.966708690187014","0.962252571132808","0.971164809241221"
"No","2015","Not Working","Rural Area","2933","0.977458470241879","0.972144176332725","0.982772764151033"
"No","2015","Not Working","Urban Area","5388","0.982862812106188","0.979433523560748","0.986292100651628"
"No","2015","Part Time","Rural Area","2323","0.959962951377804","0.952188949854261","0.967736952901346"
"No","2015","Part Time","Urban Area","4475","0.953983943645633","0.947985675935079","0.959982211356187"
"Yes","2015","Full Time","Rural Area","134","0.0310669599987013","0.0251393392212379","0.0369945807761646"
"Yes","2015","Full Time","Urban Area","205","0.0332913098129856","0.0288351907587793","0.037747428867192"
"Yes","2015","Not Working","Rural Area","64","0.0225415297581213","0.0172272358489675","0.0278558236672751"
"Yes","2015","Not Working","Urban Area","114","0.0171371878938117","0.0137078993483718","0.0205664764392517"
"Yes","2015","Part Time","Rural Area","120","0.0400370486221965","0.0322630470986542","0.0478110501457387"
"Yes","2015","Part Time","Urban Area","212","0.0460160563543669","0.0400177886438128","0.0520143240649211"
"No","2016","Full Time","Rural Area","3036","0.95647507687978","0.949387995873726","0.963562157885833"
"No","2016","Full Time","Urban Area","5725","0.954228686867168","0.948935342903953","0.959522030830384"
"No","2016","Not Working","Rural Area","2764","0.986305651154355","0.982014695258075","0.990596607050635"
"No","2016","Not Working","Urban Area","5169","0.979529300206101","0.975715937061269","0.983342663350933"
"No","2016","Part Time","Rural Area","2231","0.95283744701973","0.944277550601133","0.961397343438328"
"No","2016","Part Time","Urban Area","4396","0.95248191005295","0.946341344307449","0.958622475798451"
"Yes","2016","Full Time","Rural Area","148","0.0435249231202205","0.0364378421141667","0.0506120041262743"
"Yes","2016","Full Time","Urban Area","263","0.0457713131328316","0.0404779691696158","0.0510646570960474"
"Yes","2016","Not Working","Rural Area","54","0.0136943488456448","0.00940339294936452","0.0179853047419251"
"Yes","2016","Not Working","Urban Area","128","0.020470699793899","0.016657336649067","0.0242840629387309"
"Yes","2016","Part Time","Rural Area","125","0.0471625529802696","0.0386026565616721","0.0557224493988671"
"Yes","2016","Part Time","Urban Area","215","0.0475180899470501","0.041377524201549","0.0536586556925513"
"No","2017","Full Time","Rural Area","3537","0.943790026317258","0.936405359171277","0.951174693463238"
"No","2017","Full Time","Urban Area","6384","0.960325842368633","0.955639746390489","0.965011938346777"
"No","2017","Not Working","Rural Area","2975","0.976957576752284","0.971644127707679","0.982271025796888"
"No","2017","Not Working","Urban Area","5317","0.983735497694094","0.98037264474017","0.987098350648018"
"No","2017","Part Time","Rural Area","2473","0.954476901122657","0.946469167326873","0.96248463491844"
"No","2017","Part Time","Urban Area","4809","0.958636668302961","0.953148929234455","0.964124407371467"
"Yes","2017","Full Time","Rural Area","200","0.0562099736827424","0.0488253065367615","0.0635946408287233"
"Yes","2017","Full Time","Urban Area","281","0.0396741576313669","0.0349880616532232","0.0443602536095107"
"Yes","2017","Not Working","Rural Area","88","0.0230424232477161","0.0177289742031119","0.0283558722923204"
"Yes","2017","Not Working","Urban Area","118","0.0162645023059061","0.0129016493519821","0.0196273552598301"
"Yes","2017","Part Time","Rural Area","130","0.0455230988773431","0.0375153650815596","0.0535308326731266"
"Yes","2017","Part Time","Urban Area","249","0.0413633316970387","0.0358755926285325","0.0468510707655449"
"No","2018","Full Time","Rural Area","3368","0.956948304400807","0.950241130873086","0.963655477928528"
"No","2018","Full Time","Urban Area","6147","0.96511950770505","0.960625805596169","0.969613209813932"
"No","2018","Not Working","Rural Area","2849","0.987207012395982","0.98311827242096","0.991295752371004"
"No","2018","Not Working","Urban Area","5215","0.98250648140123","0.978978950996517","0.986034011805943"
"No","2018","Part Time","Rural Area","2473","0.954060866507986","0.946019922427511","0.962101810588462"
"No","2018","Part Time","Urban Area","4720","0.955983388575331","0.9502630979728","0.961703679177861"
"Yes","2018","Full Time","Rural Area","150","0.0430516955991931","0.0363445220714723","0.0497588691269139"
"Yes","2018","Full Time","Urban Area","257","0.0348804922949499","0.0303867901860685","0.0393741944038313"
"Yes","2018","Not Working","Rural Area","53","0.0127929876040177","0.00870424762899573","0.0168817275790398"
"Yes","2018","Not Working","Urban Area","91","0.0174935185987702","0.013965988194057","0.0210210490034833"
"Yes","2018","Part Time","Rural Area","131","0.0459391334920136","0.0378981894115377","0.0539800775724894"
"Yes","2018","Part Time","Urban Area","220","0.0440166114246693","0.0382963208221388","0.0497369020271998"
"No","2019","Full Time","Rural Area","3523","0.966659355542868","0.960817669987236","0.972501041098501"
"No","2019","Full Time","Urban Area","6072","0.966555340789201","0.962105732135602","0.971004949442799"
"No","2019","Not Working","Rural Area","2798","0.989762089564109","0.986071565433322","0.993452613694896"
"No","2019","Not Working","Urban Area","4678","0.976038753885825","0.971704328452713","0.980373179318937"
"No","2019","Part Time","Rural Area","2281","0.952562457445867","0.944025855436262","0.961099059455471"
"No","2019","Part Time","Urban Area","4232","0.95743052243558","0.951468715210248","0.963392329660912"
"Yes","2019","Full Time","Rural Area","105","0.0333406444571318","0.0274989589014991","0.0391823300127644"
"Yes","2019","Full Time","Urban Area","200","0.0334446592107991","0.0289950505572007","0.0378942678643975"
"Yes","2019","Not Working","Rural Area","60","0.0102379104358908","0.00654738630510374","0.013928434566678"
"Yes","2019","Not Working","Urban Area","104","0.0239612461141752","0.0196268206810631","0.0282956715472872"
"Yes","2019","Part Time","Rural Area","101","0.0474375425541333","0.0389009405445285","0.0559741445637382"
"Yes","2019","Part Time","Urban Area","173","0.0425694775644204","0.0366076703390885","0.0485312847897523"
